CAN Message; 0x39:007b4b87ba097f74
1739209650.516711;-38.13080360867914
1739209650.5167131;-45.120503652039325
1739209650.5167155;-35.57807855764607
1739209650.5167177;-35.57807855764607
1739209650.51672;-45.120503652039325
1739209650.5167224;-45.120503652039325
1739209650.5167246;-35.57807855764607
1739209650.516727;-38.13080360867914
1739209650.5167294;-38.13080360867914
1739209650.5167315;-45.120503652039325
1739209650.516734;-45.120503652039325
1739209650.516736;-38.13080360867914
1739209650.5167384;-35.57807855764607
1739209650.5167408;-45.120503652039325
1739209650.516743;-45.120503652039325
1739209650.5167453;-33.981070128970906
1739209650.5167475;-45.120503652039325
1739209650.5167499;-45.120503652039325
1739209650.5167522;-38.13080360867914
1739209650.5167544;-38.13080360867914
1739209650.5167568;-45.120503652039325
1739209650.516759;-45.120503652039325
1739209650.5167613;-38.13080360867914
1739209650.5167637;-38.13080360867914
1739209650.5167658;-45.120503652039325
1739209650.5167682;-38.13080360867914
1739209650.5167704;-35.57807855764607
1739209650.5167727;-38.13080360867914
1739209650.5167751;-35.57807855764607
1739209650.5167773;-38.13080360867914
1739209650.5167797;-45.120503652039325
1739209650.516782;-38.13080360867914
1739209650.5167842;-38.13080360867914
1739209650.5167866;-45.120503652039325
1739209650.5167887;-35.57807855764607
1739209650.516791;-38.13080360867914
1739209650.5167935;-45.120503652039325
1739209650.5167956;-38.13080360867914
1739209650.516798;-33.981070128970906
1739209650.5168002;-38.13080360867914
1739209650.5168025;-45.120503652039325
1739209650.516805;-38.13080360867914
1739209650.516807;-35.57807855764607
1739209650.5168095;-33.981070128970906
1739209650.5168116;-45.120503652039325
1739209650.516814;-45.120503652039325
1739209650.5168164;-35.57807855764607
1739209650.5168185;-38.13080360867914
1739209650.516821;-38.13080360867914
1739209650.5168233;-38.13080360867914
1739209650.5168254;-35.57807855764607
1739209650.5168278;-38.13080360867914
1739209650.51683;-45.120503652039325
1739209650.5168324;-38.13080360867914
1739209650.5168347;-45.120503652039325
1739209650.516837;-45.120503652039325
1739209650.5168393;-45.120503652039325
1739209650.5168414;-45.120503652039325
1739209650.5168438;-35.57807855764607
1739209650.5168462;-35.57807855764607
1739209650.5168483;-38.13080360867914
1739209650.5168507;-45.120503652039325
1739209650.5168529;-32.816014438256545
1739209650.5168552;-38.13080360867914
1739209650.5168576;-33.981070128970906
1739209650.5168598;-35.57807855764607
1739209650.5168622;-45.120503652039325
1739209650.5168643;-38.13080360867914
1739209650.5168667;-45.120503652039325
1739209650.516869;-38.13080360867914
1739209650.5168712;-38.13080360867914
1739209650.5168736;-38.13080360867914
1739209650.516876;-45.120503652039325
1739209650.5168781;-38.13080360867914
1739209650.5168805;-35.57807855764607
1739209650.5168827;-38.13080360867914
1739209650.516885;-45.120503652039325
1739209650.5168874;-45.120503652039325
1739209650.5168896;-33.981070128970906
1739209650.516892;-45.120503652039325
1739209650.516894;-45.120503652039325
1739209650.5168965;-38.13080360867914
1739209650.5168989;-45.120503652039325
1739209650.516901;-45.120503652039325
1739209650.5169034;-38.13080360867914
1739209650.5169055;-38.13080360867914
1739209650.516908;-45.120503652039325
1739209650.5169103;-45.120503652039325
1739209650.5169125;-45.120503652039325
1739209650.5169148;-38.13080360867914
1739209650.516917;-35.57807855764607
1739209650.5169194;-45.120503652039325
1739209650.5169218;-45.120503652039325
1739209650.516924;-45.120503652039325
1739209650.5169263;-45.120503652039325
1739209650.5169287;-45.120503652039325
1739209650.5169308;-45.120503652039325
1739209650.5169332;-33.981070128970906
1739209650.5169353;-45.120503652039325
1739209650.5169377;-45.120503652039325
1739209650.51694;-35.57807855764607
1739209650.5169423;-38.13080360867914
1739209650.5169446;-45.120503652039325
1739209650.5169468;-38.13080360867914
1739209650.5169492;-38.13080360867914
1739209650.5169516;-45.120503652039325
1739209650.5169537;-45.120503652039325
1739209650.516956;-38.13080360867914
1739209650.5169582;-38.13080360867914
1739209650.5169606;-45.120503652039325
1739209650.516963;-45.120503652039325
1739209650.5169652;-45.120503652039325
1739209650.5169675;-45.120503652039325
1739209650.5169697;-45.120503652039325
1739209650.516972;-45.120503652039325
1739209650.5169744;-45.120503652039325
1739209650.5169766;-38.13080360867914
1739209650.516979;-35.57807855764607
1739209650.5169814;-45.120503652039325
1739209650.5169835;-45.120503652039325
1739209650.516986;-38.13080360867914
1739209650.516988;-28.992665084841942
1739209650.5169904;-45.120503652039325
1739209650.5169928;-38.13080360867914
1739209650.516995;-38.13080360867914
1739209650.5169973;-45.120503652039325
1739209650.5169995;-45.120503652039325
1739209650.5170019;-45.120503652039325
1739209650.5170043;-45.120503652039325
1739209650.5170064;-31.14110356531892
1739209650.5170088;-45.120503652039325
1739209650.517011;-45.120503652039325
1739209650.5170133;-45.120503652039325
1739209650.5170157;-38.13080360867914
1739209650.5170178;-45.120503652039325
1739209650.5170202;-38.13080360867914
1739209650.5170226;-35.57807855764607
1739209650.5170248;-27.267205301931607
1739209650.5170271;-38.13080360867914
1739209650.5170293;-45.120503652039325
1739209650.5170317;-38.13080360867914
1739209650.517034;-38.13080360867914
1739209650.5170362;-38.13080360867914
1739209650.5170386;-45.120503652039325
1739209650.5170407;-35.57807855764607
1739209650.517043;-30.49652367304973
1739209650.5170455;-38.13080360867914
1739209650.517048;-45.120503652039325
1739209650.5170503;-38.13080360867914
1739209650.5170527;-35.57807855764607
1739209650.517055;-45.120503652039325
1739209650.5170574;-45.120503652039325
1739209650.51706;-38.13080360867914
1739209650.5170624;-30.49652367304973
1739209650.5170648;-38.13080360867914
1739209650.5170672;-45.120503652039325
1739209650.5170696;-38.13080360867914
1739209650.517072;-33.981070128970906
1739209650.5170743;-45.120503652039325
1739209650.5170767;-45.120503652039325
1739209650.517079;-45.120503652039325
1739209650.5170815;-33.981070128970906
1739209650.517084;-31.141103565318915
1739209650.5170863;-45.120503652039325
1739209650.517089;-45.120503652039325
1739209650.5170913;-38.13080360867914
1739209650.5170937;-33.981070128970906
1739209650.517096;-45.120503652039325
1739209650.5170984;-45.120503652039325
1739209650.5171008;-38.13080360867914
1739209650.5171032;-38.13080360867914
1739209650.5171056;-45.120503652039325
1739209650.517108;-45.120503652039325
1739209650.5171103;-38.13080360867914
1739209650.5171127;-38.13080360867914
1739209650.517115;-38.13080360867914
1739209650.5171175;-38.13080360867914
1739209650.5171201;-33.981070128970906
1739209650.5171225;-33.981070128970906
1739209650.517125;-45.120503652039325
1739209650.5171273;-38.13080360867914
1739209650.5171297;-38.13080360867914
1739209650.517132;-38.13080360867914
1739209650.5171344;-38.13080360867914
1739209650.5171368;-35.57807855764607
1739209650.5171392;-38.13080360867914
1739209650.5171416;-45.120503652039325
1739209650.517144;-45.120503652039325
1739209650.5171463;-45.120503652039325
1739209650.5171487;-38.13080360867914
1739209650.5171514;-45.120503652039325
1739209650.5171537;-45.120503652039325
1739209650.5171561;-45.120503652039325
1739209650.5171585;-38.13080360867914
1739209650.517161;-45.120503652039325
1739209650.5171633;-45.120503652039325
1739209650.5171657;-38.13080360867914
1739209650.517168;-45.120503652039325
1739209650.5171704;-35.57807855764607
1739209650.5171728;-38.13080360867914
1739209650.5171752;-45.120503652039325
1739209650.5171776;-38.13080360867914
1739209650.5171802;-31.141103565318915
1739209650.5171826;-38.13080360867914
1739209650.517185;-45.120503652039325
1739209650.5171874;-45.120503652039325
1739209650.5171897;-35.57807855764607
1739209650.5171921;-38.13080360867914
1739209650.5171945;-45.120503652039325
1739209650.517197;-45.120503652039325
1739209650.5171993;-45.120503652039325
1739209650.5172017;-38.13080360867914
1739209650.517204;-45.120503652039325
1739209650.5172064;-45.120503652039325
1739209650.5172088;-45.120503652039325
1739209650.5172114;-38.13080360867914
1739209650.5172138;-45.120503652039325
1739209650.5172162;-38.13080360867914
1739209650.5172186;-26.487275050834715
1739209650.517221;-38.13080360867914
1739209650.5172234;-45.120503652039325
1739209650.5172257;-38.13080360867914
1739209650.5172281;-38.13080360867914
1739209650.5172305;-45.120503652039325
1739209650.517233;-45.120503652039325
1739209650.5172353;-45.120503652039325
1739209650.5172377;-38.13080360867914
1739209650.51724;-45.120503652039325
1739209650.5172427;-38.13080360867914
1739209650.517245;-45.120503652039325
1739209650.5172474;-38.13080360867914
1739209650.5172498;-35.57807855764607
1739209650.5172522;-33.981070128970906
1739209650.5172546;-45.120503652039325
1739209650.517257;-32.816014438256545
1739209650.5172594;-33.981070128970906
1739209650.5172617;-45.120503652039325
1739209650.5172641;-45.120503652039325
1739209650.5172665;-45.120503652039325
1739209650.517269;-45.120503652039325
1739209650.5172715;-33.981070128970906
1739209650.517274;-45.120503652039325
1739209650.5172763;-45.120503652039325
1739209650.5172787;-38.13080360867914
1739209650.517281;-38.13080360867914
1739209650.5172834;-45.120503652039325
1739209650.5172858;-45.120503652039325
1739209650.5172882;-45.120503652039325
1739209650.5172906;-32.816014438256545
1739209650.517293;-38.13080360867914
1739209650.5172954;-45.120503652039325
1739209650.5172977;-38.13080360867914
1739209650.5173001;-35.57807855764607
1739209650.5173028;-38.13080360867914
1739209650.5173051;-45.120503652039325
1739209650.5173075;-45.120503652039325
1739209650.51731;-38.13080360867914
1739209650.5173123;-45.120503652039325
1739209650.5173147;-38.13080360867914
1739209650.517317;-38.13080360867914
1739209650.5173194;-45.120503652039325
1739209650.5173218;-38.13080360867914
1739209650.5173242;-38.13080360867914
1739209650.5173266;-45.120503652039325
1739209650.517329;-45.120503652039325
1739209650.5173314;-38.13080360867914
1739209650.517334;-45.120503652039325
1739209650.5173364;-38.13080360867914
1739209650.5173388;-38.13080360867914
1739209650.5173411;-45.120503652039325
1739209650.5173435;-45.120503652039325
1739209650.517346;-45.120503652039325
1739209650.5173483;-45.120503652039325
1739209650.5173507;-45.120503652039325
1739209650.517353;-32.816014438256545
1739209650.5173554;-35.57807855764607
1739209650.5173578;-45.120503652039325
1739209650.5173602;-35.57807855764607
1739209650.5173628;-32.816014438256545
1739209650.5173652;-33.981070128970906
1739209650.5173676;-35.57807855764607
1739209650.51737;-33.981070128970906
1739209650.5173724;-45.120503652039325
1739209650.5173748;-45.120503652039325
1739209650.5173771;-35.57807855764607
1739209650.5173795;-32.816014438256545
1739209650.517382;-45.120503652039325
1739209650.5173843;-38.13080360867914
1739209650.5173867;-38.13080360867914
1739209650.517389;-45.120503652039325
1739209650.5173914;-35.57807855764607
1739209650.517394;-35.57807855764607
1739209650.5173965;-45.120503652039325
1739209650.5173988;-45.120503652039325
1739209650.5174012;-35.57807855764607
1739209650.5174036;-38.13080360867914
1739209650.517406;-45.120503652039325
1739209650.5174084;-33.981070128970906
1739209650.5174108;-45.120503652039325
1739209650.5174131;-45.120503652039325
1739209650.5174155;-35.57807855764607
1739209650.517418;-38.13080360867914
1739209650.5174203;-38.13080360867914
1739209650.5174227;-38.13080360867914
1739209650.5174253;-38.13080360867914
1739209650.5174277;-45.120503652039325
1739209650.51743;-38.13080360867914
1739209650.5174325;-35.57807855764607
1739209650.5174348;-45.120503652039325
1739209650.5174372;-45.120503652039325
1739209650.5174396;-45.120503652039325
1739209650.517442;-38.13080360867914
1739209650.5174444;-38.13080360867914
1739209650.5174468;-33.981070128970906
1739209650.5174491;-45.120503652039325
1739209650.5174515;-45.120503652039325
1739209650.5174541;-32.816014438256545
1739209650.5174565;-33.981070128970906
1739209650.517459;-45.120503652039325
1739209650.5174613;-38.13080360867914
1739209650.5174637;-45.120503652039325
1739209650.517466;-38.13080360867914
1739209650.5174685;-45.120503652039325
1739209650.5174708;-38.13080360867914
1739209650.5174732;-45.120503652039325
1739209650.5174756;-45.120503652039325
1739209650.517478;-45.120503652039325
1739209650.5174804;-45.120503652039325
1739209650.5174828;-38.13080360867914
1739209650.5174854;-45.120503652039325
1739209650.5174878;-45.120503652039325
1739209650.5174901;-38.13080360867914
1739209650.5174925;-38.13080360867914
1739209650.517495;-45.120503652039325
1739209650.5174973;-45.120503652039325
1739209650.5174997;-45.120503652039325
1739209650.517502;-45.120503652039325
1739209650.5175045;-45.120503652039325
1739209650.5175068;-38.13080360867914
1739209650.5175092;-45.120503652039325
1739209650.5175116;-45.120503652039325
1739209650.5175142;-38.13080360867914
1739209650.5175166;-35.57807855764607
1739209650.517519;-38.13080360867914
1739209650.5175214;-45.120503652039325
1739209650.5175238;-38.13080360867914
1739209650.5175261;-38.13080360867914
1739209650.5175285;-38.13080360867914
1739209650.517531;-38.13080360867914
1739209650.5175333;-38.13080360867914
1739209650.5175357;-38.13080360867914
1739209650.517538;-38.13080360867914
1739209650.5175405;-38.13080360867914
1739209650.5175428;-38.13080360867914
1739209650.5175455;-38.13080360867914
1739209650.5175478;-33.981070128970906
1739209650.5175502;-45.120503652039325
1739209650.5175526;-38.13080360867914
1739209650.517555;-35.57807855764607
1739209650.5175574;-45.120503652039325
1739209650.5175598;-45.120503652039325
1739209650.5175622;-38.13080360867914
1739209650.5175645;-38.13080360867914
1739209650.517567;-35.57807855764607
1739209650.5175693;-38.13080360867914
1739209650.5175717;-45.120503652039325
1739209650.517574;-35.57807855764607
1739209650.5175767;-33.981070128970906
1739209650.517579;-45.120503652039325
1739209650.5175815;-45.120503652039325
1739209650.5175838;-45.120503652039325
1739209650.5175862;-45.120503652039325
1739209650.5175886;-38.13080360867914
1739209650.517591;-38.13080360867914
1739209650.5175934;-32.816014438256545
1739209650.5175958;-38.13080360867914
1739209650.5175982;-38.13080360867914
1739209650.5176005;-38.13080360867914
1739209650.517603;-32.816014438256545
1739209650.5176055;-38.13080360867914
1739209650.517608;-38.13080360867914
1739209650.5176103;-38.13080360867914
1739209650.5176127;-35.57807855764607
1739209650.517615;-35.57807855764607
1739209650.5176175;-45.120503652039325
1739209650.5176198;-38.13080360867914
1739209650.5176222;-33.981070128970906
1739209650.5176246;-45.120503652039325
1739209650.517627;-45.120503652039325
1739209650.5176294;-38.13080360867914
1739209650.5176318;-35.57807855764607
1739209650.5176342;-45.120503652039325
1739209650.5176368;-45.120503652039325
1739209650.5176392;-35.57807855764607
1739209650.5176415;-38.13080360867914
1739209650.517644;-38.13080360867914
1739209650.5176463;-45.120503652039325
1739209650.5176487;-38.13080360867914
1739209650.517651;-38.13080360867914
1739209650.5176535;-35.57807855764607
1739209650.5176558;-38.13080360867914
1739209650.5176582;-38.13080360867914
1739209650.5176606;-45.120503652039325
1739209650.517663;-45.120503652039325
1739209650.5176654;-29.438486411369333
1739209650.517668;-38.13080360867914
1739209650.5176704;-45.120503652039325
1739209650.5176728;-38.13080360867914
1739209650.5176752;-38.13080360867914
1739209650.5176775;-35.57807855764607
1739209650.51768;-45.120503652039325
1739209650.5176823;-45.120503652039325
1739209650.5176847;-32.81601443825658
1739209650.517687;-45.120503652039325
1739209650.5176895;-35.57807855764607
1739209650.5176919;-38.13080360867914
1739209650.5176942;-45.120503652039325
1739209650.5176969;-45.120503652039325
1739209650.5176992;-38.13080360867914
1739209650.5177016;-38.13080360867914
1739209650.517704;-27.8777449560314
1739209650.5177064;-35.57807855764607
1739209650.5177088;-45.120503652039325
1739209650.5177112;-38.13080360867914
1739209650.5177135;-35.57807855764607
1739209650.517716;-38.13080360867914
1739209650.5177183;-45.120503652039325
1739209650.5177207;-45.120503652039325
1739209650.517723;-45.120503652039325
1739209650.5177255;-45.120503652039325
1739209650.517728;-45.120503652039325
1739209650.5177305;-45.120503652039325
1739209650.5177329;-45.120503652039325
1739209650.5177352;-38.13080360867914
1739209650.5177376;-38.13080360867914
1739209650.51774;-45.120503652039325
1739209650.5177424;-45.120503652039325
1739209650.5177448;-45.120503652039325
1739209650.5177472;-45.120503652039325
1739209650.5177495;-45.120503652039325
1739209650.517752;-45.120503652039325
1739209650.5177543;-45.120503652039325
1739209650.5177567;-45.120503652039325
1739209650.5177593;-38.13080360867914
1739209650.5177617;-31.141103565318893
1739209650.517764;-38.13080360867914
1739209650.5177665;-45.120503652039325
1739209650.5177689;-38.13080360867914
1739209650.5177712;-38.13080360867914
1739209650.5177736;-38.13080360867914
1739209650.517776;-38.13080360867914
1739209650.5177784;-35.57807855764607
1739209650.5177808;-38.13080360867914
1739209650.5177832;-45.120503652039325
1739209650.5177855;-45.120503652039325
1739209650.5177882;-45.120503652039325
1739209650.5177906;-45.120503652039325
1739209650.517793;-45.120503652039325
1739209650.5177953;-45.120503652039325
1739209650.5177977;-45.120503652039325
1739209650.5178;-27.8777449560314
1739209650.5178025;-29.438486411369333
1739209650.5178049;-38.13080360867914
1739209650.5178072;-33.981070128970906
1739209650.5178096;-35.57807855764607
1739209650.517812;-35.57807855764607
1739209650.5178144;-45.120503652039325
1739209650.5178168;-35.57807855764607
1739209650.5178194;-45.120503652039325
1739209650.5178218;-38.13080360867914
1739209650.5178242;-32.816014438256545
1739209650.5178266;-45.120503652039325
1739209650.517829;-45.120503652039325
1739209650.5178313;-45.120503652039325
1739209650.5178337;-45.120503652039325
1739209650.517836;-45.120503652039325
1739209650.5178385;-38.13080360867914
1739209650.5178409;-35.57807855764607
1739209650.5178432;-38.13080360867914
1739209650.5178456;-38.13080360867914
1739209650.517848;-45.120503652039325
1739209650.5178506;-45.120503652039325
1739209650.517853;-38.13080360867914
1739209650.5178554;-35.57807855764607
1739209650.5178578;-45.120503652039325
1739209650.5178602;-38.13080360867914
1739209650.5178626;-33.981070128970906
1739209650.517865;-38.13080360867914
1739209650.5178673;-38.13080360867914
1739209650.5178697;-38.13080360867914
1739209650.517872;-38.13080360867914
1739209650.5178745;-38.13080360867914
1739209650.5178769;-45.120503652039325
1739209650.5178795;-38.13080360867914
1739209650.5178819;-45.120503652039325
1739209650.5178843;-45.120503652039325
1739209650.5178866;-45.120503652039325
1739209650.517889;-45.120503652039325
1739209650.5178914;-38.13080360867914
1739209650.5178938;-38.13080360867914
1739209650.5178962;-38.13080360867914
1739209650.5178986;-35.57807855764607
1739209650.517901;-35.57807855764607
1739209650.5179033;-38.13080360867914
1739209650.5179057;-45.120503652039325
1739209650.517908;-38.13080360867914
1739209650.5179107;-33.981070128970906
1739209650.517913;-38.13080360867914
1739209650.5179155;-38.13080360867914
1739209650.5179179;-38.13080360867914
1739209650.5179203;-35.57807855764607
1739209650.5179226;-35.57807855764607
1739209650.517925;-45.120503652039325
1739209650.5179274;-45.120503652039325
1739209650.5179298;-35.57807855764607
1739209650.5179322;-38.13080360867914
1739209650.5179346;-38.13080360867914
1739209650.517937;-38.13080360867914
1739209650.5179396;-32.816014438256545
1739209650.517942;-38.13080360867914
1739209650.5179443;-45.120503652039325
1739209650.5179467;-38.13080360867914
1739209650.517949;-35.57807855764607
1739209650.5179515;-38.13080360867914
1739209650.5179539;-45.120503652039325
1739209650.5179563;-38.13080360867914
1739209650.5179586;-33.981070128970906
1739209650.517961;-38.13080360867914
1739209650.5179634;-45.120503652039325
1739209650.5179658;-35.57807855764607
1739209650.5179682;-32.816014438256545
1739209650.5179708;-38.13080360867914
1739209650.5179732;-38.13080360867914
1739209650.5179756;-45.120503652039325
1739209650.517978;-38.13080360867914
1739209650.5179803;-45.120503652039325
1739209650.5179827;-38.13080360867914
1739209650.517985;-45.120503652039325
1739209650.5179875;-45.120503652039325
1739209650.5179899;-38.13080360867914
1739209650.5179923;-45.120503652039325
1739209650.5179946;-38.13080360867914
1739209650.517997;-32.816014438256545
1739209650.5179994;-38.13080360867914
1739209650.518002;-45.120503652039325
1739209650.5180044;-38.13080360867914
1739209650.5180068;-38.13080360867914
1739209650.5180092;-45.120503652039325
1739209650.5180116;-35.57807855764607
1739209650.518014;-33.981070128970906
1739209650.5180163;-45.120503652039325
1739209650.5180187;-38.13080360867914
1739209650.518021;-38.13080360867914
1739209650.5180235;-38.13080360867914
1739209650.5180259;-45.120503652039325
1739209650.5180283;-38.13080360867914
1739209650.518031;-38.13080360867914
1739209650.5180333;-32.816014438256545
1739209650.5180357;-30.49652367304973
1739209650.518038;-45.120503652039325
1739209650.5180404;-45.120503652039325
1739209650.5180428;-38.13080360867914
1739209650.5180452;-38.13080360867914
1739209650.5180476;-38.13080360867914
1739209650.51805;-38.13080360867914
1739209650.5180523;-45.120503652039325
1739209650.5180547;-45.120503652039325
1739209650.518057;-38.13080360867914
1739209650.5180595;-38.13080360867914
1739209650.518062;-38.13080360867914
1739209650.5180645;-38.13080360867914
1739209650.518067;-38.13080360867914
1739209650.5180693;-35.57807855764607
1739209650.5180717;-35.57807855764607
1739209650.518074;-38.13080360867914
1739209650.5180764;-45.120503652039325
1739209650.5180788;-45.120503652039325
1739209650.5180812;-38.13080360867914
1739209650.5180836;-33.981070128970906
1739209650.518086;-38.13080360867914
1739209650.5180883;-38.13080360867914
1739209650.5180907;-45.120503652039325
1739209650.5180933;-38.13080360867914
1739209650.5180957;-38.13080360867914
1739209650.518098;-45.120503652039325
1739209650.5181005;-45.120503652039325
1739209650.518103;-45.120503652039325
1739209650.5181053;-38.13080360867914
1739209650.5181077;-45.120503652039325
1739209650.51811;-38.13080360867914
1739209650.5181124;-33.981070128970906
1739209650.5181148;-45.120503652039325
1739209650.5181172;-45.120503652039325
1739209650.5181196;-33.981070128970906
1739209650.5181222;-32.816014438256545
1739209650.5181246;-38.13080360867914
1739209650.518127;-38.13080360867914
1739209650.5181293;-33.981070128970906
1739209650.5181317;-45.120503652039325
1739209650.518134;-38.13080360867914
1739209650.5181365;-45.120503652039325
1739209650.518139;-45.120503652039325
1739209650.5181413;-38.13080360867914
1739209650.5181437;-38.13080360867914
1739209650.518146;-45.120503652039325
1739209650.5181484;-38.13080360867914
1739209650.5181508;-33.981070128970906
1739209650.5181534;-33.981070128970906
1739209650.5181558;-38.13080360867914
1739209650.5181582;-38.13080360867914
1739209650.5181606;-32.816014438256545
1739209650.518163;-33.981070128970906
1739209650.5181653;-45.120503652039325
1739209650.5181677;-45.120503652039325
1739209650.51817;-35.57807855764607
1739209650.5181725;-35.57807855764607
1739209650.518175;-45.120503652039325
1739209650.5181773;-45.120503652039325
1739209650.5181797;-45.120503652039325
1739209650.518182;-45.120503652039325
1739209650.5181847;-45.120503652039325
1739209650.518187;-38.13080360867914
1739209650.5181894;-45.120503652039325
1739209650.5181918;-38.13080360867914
1739209650.5181942;-38.13080360867914
1739209650.5181966;-45.120503652039325
1739209650.518199;-32.816014438256545
1739209650.5182014;-38.13080360867914
1739209650.5182037;-38.13080360867914
1739209650.5182061;-45.120503652039325
1739209650.5182085;-29.438486411369333
1739209650.518211;-30.49652367304973
1739209650.5182135;-45.120503652039325
1739209650.518216;-45.120503652039325
1739209650.5182183;-45.120503652039325
1739209650.5182207;-38.13080360867914
1739209650.518223;-45.120503652039325
1739209650.5182254;-33.981070128970906
1739209650.5182278;-45.120503652039325
1739209650.5182302;-45.120503652039325
1739209650.5182326;-38.13080360867914
1739209650.518235;-45.120503652039325
1739209650.5182374;-45.120503652039325
1739209650.5182397;-38.13080360867914
1739209650.5182421;-38.13080360867914
1739209650.5182447;-45.120503652039325
1739209650.5182471;-32.816014438256545
1739209650.5182495;-31.141103565318915
1739209650.518252;-45.120503652039325
1739209650.5182543;-45.120503652039325
1739209650.5182567;-38.13080360867914
1739209650.518259;-38.13080360867914
1739209650.5182614;-45.120503652039325
1739209650.5182638;-38.13080360867914
1739209650.5182662;-45.120503652039325
1739209650.5182686;-38.13080360867914
1739209650.518271;-38.13080360867914
1739209650.5182734;-45.120503652039325
1739209650.518276;-45.120503652039325
1739209650.5182784;-45.120503652039325
1739209650.5182807;-38.13080360867914
1739209650.5182831;-38.13080360867914
1739209650.5182855;-33.981070128970906
1739209650.518288;-28.992665084841942
1739209650.5182903;-45.120503652039325
1739209650.5182927;-45.120503652039325
1739209650.518295;-38.13080360867914
1739209650.5182974;-33.981070128970906
1739209650.5182998;-45.120503652039325
1739209650.5183022;-38.13080360867914
1739209650.5183048;-45.120503652039325
1739209650.5183072;-45.120503652039325
1739209650.5183096;-38.13080360867914
1739209650.518312;-45.120503652039325
1739209650.5183144;-38.13080360867914
1739209650.5183167;-45.120503652039325
1739209650.5183191;-45.120503652039325
1739209650.5183215;-45.120503652039325
1739209650.518324;-45.120503652039325
1739209650.5183263;-38.13080360867914
1739209650.5183287;-45.120503652039325
1739209650.518331;-45.120503652039325
1739209650.5183334;-45.120503652039325
1739209650.518336;-38.13080360867914
1739209650.5183384;-45.120503652039325
1739209650.5183408;-45.120503652039325
1739209650.5183432;-45.120503652039325
1739209650.5183456;-45.120503652039325
1739209650.518348;-35.57807855764607
1739209650.5183504;-38.13080360867914
1739209650.5183527;-45.120503652039325
1739209650.5183551;-38.13080360867914
1739209650.5183575;-35.57807855764607
1739209650.51836;-38.13080360867914
1739209650.5183623;-45.120503652039325
1739209650.518365;-33.981070128970906
1739209650.5183673;-45.120503652039325
1739209650.5183697;-38.13080360867914
1739209650.518372;-45.120503652039325
1739209650.5183744;-38.13080360867914
1739209650.5183768;-45.120503652039325
1739209650.5183792;-38.13080360867914
1739209650.5183816;-45.120503652039325
1739209650.518384;-31.141103565318915
1739209650.5183864;-38.13080360867914
1739209650.5183887;-38.13080360867914
1739209650.5183911;-45.120503652039325
1739209650.5183935;-33.981070128970906
1739209650.5183961;-38.13080360867914
1739209650.5183985;-45.120503652039325
1739209650.518401;-45.120503652039325
1739209650.5184033;-30.49652367304973
1739209650.5184057;-45.120503652039325
1739209650.518408;-45.120503652039325
1739209650.5184104;-45.120503652039325
1739209650.5184128;-45.120503652039325
1739209650.5184152;-45.120503652039325
1739209650.5184176;-38.13080360867914
1739209650.51842;-45.120503652039325
1739209650.5184224;-31.141103565318915
1739209650.5184247;-38.13080360867914
1739209650.5184274;-45.120503652039325
1739209650.5184298;-38.13080360867914
1739209650.5184321;-38.13080360867914
1739209650.5184345;-35.57807855764607
1739209650.518437;-38.13080360867914
1739209650.5184393;-45.120503652039325
1739209650.5184417;-28.58837851428586
1739209650.518444;-33.981070128970906
1739209650.5184464;-45.120503652039325
1739209650.5184488;-45.120503652039325
1739209650.5184512;-38.13080360867914
1739209650.5184536;-38.13080360867914
1739209650.5184562;-45.120503652039325
1739209650.5184586;-45.120503652039325
1739209650.518461;-32.816014438256545
1739209650.5184634;-33.981070128970906
1739209650.5184658;-38.13080360867914
1739209650.5184681;-45.120503652039325
1739209650.5184705;-38.13080360867914
1739209650.518473;-38.13080360867914
1739209650.5184753;-45.120503652039325
1739209650.5184777;-38.13080360867914
1739209650.51848;-31.141103565318915
1739209650.5184824;-33.981070128970906
1739209650.5184848;-45.120503652039325
1739209650.5184875;-38.13080360867914
1739209650.5184898;-45.120503652039325
1739209650.5184922;-45.120503652039325
1739209650.5184946;-45.120503652039325
1739209650.518497;-45.120503652039325
1739209650.5184994;-38.13080360867914
1739209650.5185018;-45.120503652039325
1739209650.5185041;-38.13080360867914
1739209650.5185065;-45.120503652039325
1739209650.518509;-38.13080360867914
1739209650.5185113;-38.13080360867914
1739209650.5185137;-45.120503652039325
1739209650.518516;-45.120503652039325
1739209650.5185187;-45.120503652039325
1739209650.518521;-38.13080360867914
1739209650.5185235;-45.120503652039325
1739209650.5185258;-45.120503652039325
1739209650.5185282;-45.120503652039325
1739209650.5185306;-33.981070128970906
1739209650.518533;-38.13080360867914
1739209650.5185354;-38.13080360867914
1739209650.5185378;-32.816014438256545
1739209650.5185401;-38.13080360867914
1739209650.5185425;-45.120503652039325
1739209650.518545;-45.120503652039325
1739209650.5185475;-45.120503652039325
1739209650.51855;-45.120503652039325
1739209650.5185523;-38.13080360867914
1739209650.5185547;-38.13080360867914
1739209650.518557;-38.13080360867914
1739209650.5185595;-38.13080360867914
1739209650.5185618;-38.13080360867914
1739209650.5185642;-38.13080360867914
1739209650.5185666;-45.120503652039325
1739209650.518569;-38.13080360867914
1739209650.5185714;-45.120503652039325
1739209650.5185738;-38.13080360867914
1739209650.5185761;-35.57807855764607
1739209650.5185788;-33.981070128970906
1739209650.5185812;-45.120503652039325
1739209650.5185835;-45.120503652039325
