CAN Message; 0x98:00006cb25d5cfe17
Timestamp;Amplitude
1739209898.6724262;-33.981070128970906
1739209898.672431;-45.120503652039325
1739209898.6724355;-45.120503652039325
1739209898.6724403;-45.120503652039325
1739209898.6724448;-33.981070128970906
1739209898.6724496;-45.120503652039325
1739209898.672454;-45.120503652039325
1739209898.672459;-33.981070128970906
1739209898.6724637;-35.57807855764607
1739209898.6724682;-45.120503652039325
1739209898.672473;-38.13080360867914
1739209898.6724775;-35.57807855764607
1739209898.6724823;-38.13080360867914
1739209898.6724868;-45.120503652039325
1739209898.6724916;-38.13080360867914
1739209898.6724963;-28.992665084841942
1739209898.6725008;-45.120503652039325
1739209898.6725056;-45.120503652039325
1739209898.6725101;-38.13080360867914
1739209898.672515;-45.120503652039325
1739209898.6725194;-45.120503652039325
1739209898.6725242;-45.120503652039325
1739209898.672529;-38.13080360867914
1739209898.6725335;-38.13080360867914
1739209898.6725383;-45.120503652039325
1739209898.6725428;-45.120503652039325
1739209898.6725476;-35.57807855764607
1739209898.672552;-38.13080360867914
1739209898.6725569;-45.120503652039325
1739209898.6725616;-38.13080360867914
1739209898.6725662;-45.120503652039325
1739209898.672571;-45.120503652039325
1739209898.6725755;-38.13080360867914
1739209898.6725802;-38.13080360867914
1739209898.6725848;-45.120503652039325
1739209898.6725895;-38.13080360867914
1739209898.6725943;-38.13080360867914
1739209898.6725988;-38.13080360867914
1739209898.6726036;-35.57807855764607
1739209898.6726081;-38.13080360867914
1739209898.672613;-45.120503652039325
1739209898.6726174;-38.13080360867914
1739209898.6726222;-38.13080360867914
1739209898.672627;-38.13080360867914
1739209898.6726315;-45.120503652039325
1739209898.6726363;-35.57807855764607
1739209898.6726408;-45.120503652039325
1739209898.6726456;-38.13080360867914
1739209898.6726503;-33.981070128970906
1739209898.6726549;-38.13080360867914
1739209898.6726596;-45.120503652039325
1739209898.6726642;-33.981070128970906
1739209898.672669;-32.816014438256545
1739209898.6726735;-38.13080360867914
1739209898.6726782;-38.13080360867914
1739209898.672683;-33.981070128970906
1739209898.6726875;-45.120503652039325
1739209898.6726923;-45.120503652039325
1739209898.6726968;-38.13080360867914
1739209898.6727016;-45.120503652039325
1739209898.6727061;-45.120503652039325
1739209898.672711;-33.981070128970906
1739209898.6727157;-33.981070128970906
1739209898.6727202;-45.120503652039325
1739209898.672725;-45.120503652039325
1739209898.6727295;-38.13080360867914
1739209898.6727343;-45.120503652039325
1739209898.6727388;-32.816014438256545
1739209898.6727436;-38.13080360867914
1739209898.6727483;-38.13080360867914
1739209898.6727529;-45.120503652039325
1739209898.6727576;-38.13080360867914
1739209898.6727622;-33.981070128970906
1739209898.672767;-45.120503652039325
1739209898.6727715;-38.13080360867914
1739209898.6727762;-45.120503652039325
1739209898.672781;-38.13080360867914
1739209898.6727855;-45.120503652039325
1739209898.6727903;-45.120503652039325
1739209898.6727948;-38.13080360867914
1739209898.6727996;-45.120503652039325
1739209898.672804;-38.13080360867914
1739209898.672809;-38.13080360867914
1739209898.6728137;-32.816014438256545
1739209898.6728182;-38.13080360867914
1739209898.672823;-45.120503652039325
1739209898.6728275;-45.120503652039325
1739209898.6728323;-45.120503652039325
1739209898.6728368;-31.141103565318915
1739209898.6728415;-45.120503652039325
1739209898.6728463;-45.120503652039325
1739209898.6728508;-45.120503652039325
1739209898.6728556;-33.981070128970906
1739209898.6728601;-45.120503652039325
1739209898.672865;-38.13080360867914
1739209898.6728694;-38.13080360867914
1739209898.6728742;-45.120503652039325
1739209898.672879;-45.120503652039325
1739209898.6728835;-45.120503652039325
1739209898.6728883;-30.49652367304973
1739209898.6728928;-38.13080360867914
1739209898.6728976;-45.120503652039325
1739209898.672902;-45.120503652039325
1739209898.6729069;-45.120503652039325
1739209898.6729116;-33.981070128970906
1739209898.6729162;-45.120503652039325
1739209898.672921;-38.13080360867914
1739209898.6729255;-38.13080360867914
1739209898.6729302;-33.981070128970906
1739209898.6729348;-38.13080360867914
1739209898.6729395;-45.120503652039325
1739209898.6729443;-38.13080360867914
1739209898.6729488;-45.120503652039325
1739209898.6729536;-45.120503652039325
1739209898.6729581;-45.120503652039325
1739209898.672963;-38.13080360867914
1739209898.6729674;-45.120503652039325
1739209898.6729722;-45.120503652039325
1739209898.672977;-45.120503652039325
1739209898.6729815;-45.120503652039325
1739209898.6729863;-33.981070128970906
1739209898.6729908;-45.120503652039325
1739209898.6729956;-45.120503652039325
1739209898.673;-38.13080360867914
1739209898.6730049;-31.141103565318915
1739209898.6730096;-38.13080360867914
1739209898.6730142;-38.13080360867914
1739209898.673019;-38.13080360867914
1739209898.6730235;-45.120503652039325
1739209898.6730282;-45.120503652039325
1739209898.6730328;-45.120503652039325
1739209898.6730375;-32.816014438256545
1739209898.6669884;-45.120503652039325
1739209898.6669898;-38.13080360867914
1739209898.6669915;-38.13080360867914
1739209898.666993;-45.120503652039325
1739209898.6669946;-45.120503652039325
1739209898.6669962;-45.120503652039325
1739209898.6669977;-45.120503652039325
1739209898.6669993;-45.120503652039325
1739209898.6670008;-45.120503652039325
1739209898.6670024;-45.120503652039325
1739209898.6670039;-38.13080360867914
1739209898.6670055;-35.57807855764607
1739209898.6670072;-45.120503652039325
1739209898.6670086;-38.13080360867914
1739209898.6670103;-38.13080360867914
1739209898.6670117;-38.13080360867914
1739209898.6670134;-45.120503652039325
1739209898.667015;-45.120503652039325
1739209898.6670165;-38.13080360867914
1739209898.6670182;-38.13080360867914
1739209898.6670196;-45.120503652039325
1739209898.6670213;-38.13080360867914
1739209898.667023;-45.120503652039325
1739209898.6670244;-45.120503652039325
1739209898.667026;-38.13080360867914
1739209898.6670275;-35.57807855764607
1739209898.6670291;-35.57807855764607
1739209898.6670308;-32.816014438256545
1739209898.6670322;-35.57807855764607
1739209898.667034;-33.981070128970906
1739209898.6670353;-45.120503652039325
1739209898.667037;-38.13080360867914
1739209898.6670384;-38.13080360867914
1739209898.66704;-35.57807855764607
1739209898.6670418;-35.57807855764607
1739209898.6670432;-38.13080360867914
1739209898.6670449;-33.981070128970906
1739209898.6670463;-31.141103565318915
1739209898.667048;-45.120503652039325
1739209898.6670496;-45.120503652039325
1739209898.667051;-45.120503652039325
1739209898.6670527;-35.57807855764607
1739209898.6670542;-33.981070128970906
1739209898.6670558;-35.57807855764607
1739209898.6670575;-38.13080360867914
1739209898.667059;-35.57807855764607
1739209898.6670606;-35.57807855764607
1739209898.667062;-32.816014438256545
1739209898.6670637;-45.120503652039325
1739209898.6670651;-38.13080360867914
1739209898.6670668;-38.13080360867914
1739209898.6670685;-45.120503652039325
1739209898.66707;-45.120503652039325
1739209898.6670716;-45.120503652039325
1739209898.667073;-38.13080360867914
1739209898.6670747;-38.13080360867914
1739209898.6670763;-35.57807855764607
1739209898.6670778;-33.981070128970906
1739209898.6670794;-38.13080360867914
1739209898.6670809;-45.120503652039325
1739209898.6670825;-45.120503652039325
1739209898.6670842;-38.13080360867914
1739209898.6670856;-35.57807855764607
1739209898.6670873;-38.13080360867914
1739209898.6670887;-38.13080360867914
1739209898.6670904;-33.981070128970906
1739209898.6670918;-38.13080360867914
1739209898.6670935;-35.57807855764607
1739209898.6670952;-35.57807855764607
1739209898.6670966;-35.57807855764607
1739209898.6670983;-33.981070128970906
1739209898.6670997;-45.120503652039325
1739209898.6671014;-38.13080360867914
1739209898.667103;-38.13080360867914
1739209898.6671045;-33.981070128970906
1739209898.6671062;-45.120503652039325
1739209898.6671076;-45.120503652039325
1739209898.6671093;-38.13080360867914
1739209898.667111;-45.120503652039325
1739209898.6671124;-45.120503652039325
1739209898.667114;-45.120503652039325
1739209898.6671154;-35.57807855764607
1739209898.667117;-38.13080360867914
1739209898.6671185;-32.816014438256545
1739209898.6671202;-30.49652367304973
1739209898.667122;-45.120503652039325
1739209898.6671233;-38.13080360867914
1739209898.667125;-38.13080360867914
1739209898.6671264;-35.57807855764607
1739209898.667128;-38.13080360867914
1739209898.6671298;-35.57807855764607
1739209898.6671312;-38.13080360867914
1739209898.6671329;-45.120503652039325
1739209898.6671343;-38.13080360867914
1739209898.667136;-45.120503652039325
1739209898.6671376;-38.13080360867914
1739209898.667139;-38.13080360867914
1739209898.6671407;-35.57807855764607
1739209898.6671422;-45.120503652039325
1739209898.6671438;-26.991370085610736
1739209898.6671453;-28.58837851428586
1739209898.667147;-45.120503652039325
1739209898.6671486;-45.120503652039325
1739209898.66715;-35.57807855764607
1739209898.6671517;-35.57807855764607
1739209898.6671531;-35.57807855764607
1739209898.6671548;-35.57807855764607
1739209898.6671565;-45.120503652039325
1739209898.667158;-45.120503652039325
1739209898.6671596;-45.120503652039325
1739209898.667161;-45.120503652039325
1739209898.6671627;-45.120503652039325
1739209898.6671643;-45.120503652039325
1739209898.6671658;-45.120503652039325
1739209898.6671674;-45.120503652039325
1739209898.6671689;-45.120503652039325
1739209898.6671705;-38.13080360867914
1739209898.6671722;-38.13080360867914
1739209898.6671736;-38.13080360867914
1739209898.6671753;-45.120503652039325
1739209898.6671767;-45.120503652039325
1739209898.6671784;-45.120503652039325
1739209898.6671798;-38.13080360867914
1739209898.6671815;-38.13080360867914
1739209898.6671832;-38.13080360867914
1739209898.6671846;-38.13080360867914
1739209898.6671863;-45.120503652039325
1739209898.6671877;-38.13080360867914
1739209898.6671894;-45.120503652039325
1739209898.667191;-38.13080360867914
1739209898.6671925;-38.13080360867914
1739209898.6671941;-45.120503652039325
1739209898.6671956;-45.120503652039325
1739209898.6671972;-45.120503652039325
1739209898.667199;-38.13080360867914
1739209898.6672003;-38.13080360867914
1739209898.667202;-45.120503652039325
1739209898.6672034;-38.13080360867914
1739209898.667205;-45.120503652039325
1739209898.6672065;-35.57807855764607
1739209898.6672082;-30.49652367304973
1739209898.6672099;-38.13080360867914
1739209898.6672113;-35.57807855764607
1739209898.667213;-45.120503652039325
1739209898.6672144;-33.981070128970906
1739209898.667216;-35.57807855764607
1739209898.6672177;-45.120503652039325
1739209898.6672192;-32.816014438256545
1739209898.6672208;-31.14110356531892
1739209898.6672223;-45.120503652039325
1739209898.667224;-38.13080360867914
1739209898.6672256;-38.13080360867914
1739209898.667227;-45.120503652039325
1739209898.6672287;-45.120503652039325
1739209898.6672301;-45.120503652039325
1739209898.6672318;-38.13080360867914
1739209898.6672332;-27.267205301931607
1739209898.667235;-38.13080360867914
1739209898.6672366;-38.13080360867914
1739209898.667238;-38.13080360867914
1739209898.6672397;-38.13080360867914
1739209898.667241;-38.13080360867914
1739209898.6672428;-45.120503652039325
1739209898.6672444;-35.57807855764607
1739209898.6672459;-32.816014438256545
1739209898.6672475;-38.13080360867914
1739209898.667249;-45.120503652039325
1739209898.6672506;-33.981070128970906
1739209898.6672523;-45.120503652039325
1739209898.6672537;-45.120503652039325
1739209898.6672554;-45.120503652039325
1739209898.6672568;-45.120503652039325
1739209898.6672585;-31.141103565318915
1739209898.66726;-38.13080360867914
1739209898.6672616;-38.13080360867914
1739209898.6672633;-45.120503652039325
1739209898.6672647;-38.13080360867914
1739209898.6672664;-38.13080360867914
1739209898.6672678;-38.13080360867914
1739209898.6672695;-35.57807855764607
1739209898.6672711;-31.141103565318915
1739209898.6672726;-31.141103565318915
1739209898.6672742;-38.13080360867914
1739209898.6672757;-45.120503652039325
1739209898.6672773;-38.13080360867914
1739209898.667279;-45.120503652039325
1739209898.6672804;-45.120503652039325
1739209898.667282;-38.13080360867914
1739209898.6672835;-33.981070128970906
1739209898.6672852;-38.13080360867914
1739209898.6672866;-38.13080360867914
1739209898.6672883;-35.57807855764607
1739209898.66729;-38.13080360867914
1739209898.6672914;-38.13080360867914
1739209898.667293;-38.13080360867914
1739209898.6672945;-38.13080360867914
1739209898.6672962;-33.981070128970906
1739209898.6672978;-31.141103565318915
1739209898.6672993;-45.120503652039325
1739209898.667301;-45.120503652039325
1739209898.6673024;-45.120503652039325
1739209898.667304;-45.120503652039325
1739209898.6673057;-38.13080360867914
1739209898.6673071;-38.13080360867914
1739209898.6673088;-33.981070128970906
1739209898.6673102;-38.13080360867914
1739209898.667312;-38.13080360867914
1739209898.6673136;-45.120503652039325
1739209898.667315;-45.120503652039325
1739209898.6673167;-38.13080360867914
1739209898.667318;-45.120503652039325
1739209898.6673198;-45.120503652039325
1739209898.6673212;-38.13080360867914
1739209898.6673229;-33.981070128970906
1739209898.6673245;-38.13080360867914
1739209898.667326;-38.13080360867914
1739209898.6673276;-45.120503652039325
1739209898.667329;-45.120503652039325
1739209898.6673307;-45.120503652039325
1739209898.6673324;-45.120503652039325
1739209898.6673338;-45.120503652039325
1739209898.6673355;-45.120503652039325
1739209898.667337;-33.981070128970906
1739209898.6673386;-45.120503652039325
1739209898.6673403;-45.120503652039325
1739209898.6673417;-38.13080360867914
1739209898.6673434;-38.13080360867914
1739209898.6673448;-45.120503652039325
1739209898.6673465;-45.120503652039325
1739209898.667348;-38.13080360867914
1739209898.6673496;-45.120503652039325
1739209898.6673512;-45.120503652039325
1739209898.6673527;-45.120503652039325
1739209898.6673543;-35.57807855764607
1739209898.6673558;-35.57807855764607
1739209898.6673574;-45.120503652039325
1739209898.667359;-45.120503652039325
1739209898.6673605;-45.120503652039325
1739209898.6673622;-45.120503652039325
1739209898.6673636;-45.120503652039325
1739209898.6673653;-38.13080360867914
1739209898.667367;-38.13080360867914
1739209898.6673684;-33.981070128970906
1739209898.66737;-38.13080360867914
1739209898.6673715;-45.120503652039325
1739209898.6673732;-38.13080360867914
1739209898.6673746;-38.13080360867914
1739209898.6673763;-38.13080360867914
1739209898.667378;-45.120503652039325
1739209898.6673794;-45.120503652039325
1739209898.667381;-31.141103565318915
1739209898.6673825;-38.13080360867914
1739209898.6673841;-38.13080360867914
1739209898.6673858;-32.816014438256545
1739209898.6673872;-38.13080360867914
1739209898.667389;-38.13080360867914
1739209898.6673903;-45.120503652039325
1739209898.667392;-33.981070128970906
1739209898.6673937;-45.120503652039325
1739209898.667395;-45.120503652039325
1739209898.6673968;-38.13080360867914
1739209898.6673982;-45.120503652039325
1739209898.6674;-45.120503652039325
1739209898.6674013;-45.120503652039325
1739209898.667403;-45.120503652039325
1739209898.6674047;-38.13080360867914
1739209898.667406;-32.816014438256545
1739209898.6674078;-45.120503652039325
1739209898.6674092;-38.13080360867914
1739209898.6674109;-35.57807855764607
1739209898.6674125;-38.13080360867914
1739209898.667414;-45.120503652039325
1739209898.6674156;-45.120503652039325
1739209898.667417;-45.120503652039325
1739209898.6674187;-45.120503652039325
1739209898.6674204;-35.57807855764607
1739209898.6674218;-38.13080360867914
1739209898.6674235;-45.120503652039325
1739209898.667425;-45.120503652039325
1739209898.6674266;-38.13080360867914
1739209898.667428;-45.120503652039325
1739209898.6674297;-38.13080360867914
1739209898.6674314;-33.981070128970906
1739209898.6674328;-45.120503652039325
1739209898.6674345;-45.120503652039325
1739209898.667436;-35.57807855764607
1739209898.6674376;-33.981070128970906
1739209898.6674392;-35.57807855764607
1739209898.6674407;-35.57807855764607
1739209898.6674423;-38.13080360867914
1739209898.6674438;-45.120503652039325
1739209898.6674454;-45.120503652039325
1739209898.667447;-38.13080360867914
1739209898.6674485;-38.13080360867914
1739209898.6674502;-45.120503652039325
1739209898.6674516;-38.13080360867914
1739209898.6674533;-45.120503652039325
1739209898.6674547;-35.57807855764607
1739209898.6674564;-35.57807855764607
1739209898.667458;-45.120503652039325
1739209898.6674595;-45.120503652039325
1739209898.6674612;-45.120503652039325
1739209898.6674626;-33.981070128970906
1739209898.6674643;-38.13080360867914
1739209898.667466;-45.120503652039325
1739209898.6674674;-45.120503652039325
1739209898.667469;-45.120503652039325
1739209898.6674705;-45.120503652039325
1739209898.6674721;-45.120503652039325
1739209898.6674738;-45.120503652039325
1739209898.6674752;-45.120503652039325
1739209898.667477;-38.13080360867914
1739209898.6674783;-38.13080360867914
1739209898.66748;-35.57807855764607
1739209898.6674817;-35.57807855764607
1739209898.667483;-45.120503652039325
1739209898.6674848;-45.120503652039325
1739209898.6674862;-35.57807855764607
1739209898.6674879;-33.981070128970906
1739209898.6674893;-45.120503652039325
1739209898.667491;-45.120503652039325
1739209898.6674926;-35.57807855764607
1739209898.667494;-45.120503652039325
1739209898.6674957;-45.120503652039325
1739209898.6674972;-38.13080360867914
1739209898.6674988;-38.13080360867914
1739209898.6675005;-45.120503652039325
1739209898.667502;-45.120503652039325
1739209898.6675036;-45.120503652039325
1739209898.667505;-38.13080360867914
1739209898.6675067;-38.13080360867914
1739209898.6675084;-45.120503652039325
1739209898.6675098;-45.120503652039325
1739209898.6675115;-45.120503652039325
1739209898.667513;-33.981070128970906
1739209898.6675146;-38.13080360867914
1739209898.667516;-38.13080360867914
1739209898.6675177;-33.981070128970906
1739209898.6675193;-45.120503652039325
1739209898.6675208;-38.13080360867914
1739209898.6675224;-35.57807855764607
1739209898.6675239;-45.120503652039325
1739209898.6675255;-45.120503652039325
1739209898.6675272;-38.13080360867914
1739209898.6675286;-38.13080360867914
1739209898.6675303;-35.57807855764607
1739209898.6675317;-35.57807855764607
1739209898.6675334;-38.13080360867914
1739209898.667535;-45.120503652039325
1739209898.6675365;-45.120503652039325
1739209898.6675382;-38.13080360867914
1739209898.6675396;-38.13080360867914
1739209898.6675413;-45.120503652039325
1739209898.6675427;-32.816014438256545
1739209898.6675444;-38.13080360867914
1739209898.667546;-38.13080360867914
1739209898.6675475;-38.13080360867914
1739209898.6675491;-45.120503652039325
1739209898.6675506;-38.13080360867914
1739209898.6675522;-38.13080360867914
1739209898.667554;-45.120503652039325
1739209898.6675553;-32.816014438256545
1739209898.667557;-35.57807855764607
1739209898.6675584;-45.120503652039325
1739209898.66756;-45.120503652039325
1739209898.6675618;-38.13080360867914
1739209898.6675632;-33.981070128970906
1739209898.6675649;-38.13080360867914
1739209898.6675663;-45.120503652039325
1739209898.667568;-45.120503652039325
1739209898.6675694;-38.13080360867914
1739209898.667571;-38.13080360867914
1739209898.6675727;-45.120503652039325
1739209898.6675742;-45.120503652039325
1739209898.6675758;-45.120503652039325
1739209898.6675773;-45.120503652039325
1739209898.667579;-38.13080360867914
1739209898.6675806;-33.981070128970906
1739209898.667582;-38.13080360867914
1739209898.6675837;-45.120503652039325
1739209898.6675851;-38.13080360867914
1739209898.6675868;-38.13080360867914
1739209898.6675885;-35.57807855764607
1739209898.66759;-38.13080360867914
1739209898.6675916;-45.120503652039325
1739209898.667593;-38.13080360867914
1739209898.6675947;-33.981070128970906
1739209898.667596;-38.13080360867914
1739209898.6675978;-45.120503652039325
1739209898.6675994;-33.981070128970906
1739209898.6676009;-33.981070128970906
1739209898.6676025;-38.13080360867914
1739209898.667604;-38.13080360867914
1739209898.6676056;-38.13080360867914
1739209898.6676073;-38.13080360867914
1739209898.6676087;-45.120503652039325
1739209898.6676104;-38.13080360867914
1739209898.6676118;-35.57807855764607
1739209898.6676135;-32.816014438256545
1739209898.6676152;-31.141103565318915
1739209898.6676166;-45.120503652039325
1739209898.6676183;-38.13080360867914
1739209898.6676197;-33.981070128970906
1739209898.6676214;-38.13080360867914
1739209898.667623;-45.120503652039325
1739209898.6676245;-45.120503652039325
1739209898.6676261;-45.120503652039325
1739209898.6676276;-33.981070128970956
1739209898.6676292;-38.13080360867914
1739209898.6676307;-38.13080360867914
1739209898.6676323;-45.120503652039325
1739209898.667634;-45.120503652039325
1739209898.6676354;-45.120503652039325
1739209898.667637;-35.57807855764607
1739209898.6676385;-35.57807855764607
1739209898.6676402;-28.992665084841942
1739209898.6676419;-45.120503652039325
1739209898.6676433;-45.120503652039325
1739209898.667645;-38.13080360867914
1739209898.6676464;-33.981070128970906
1739209898.667648;-45.120503652039325
1739209898.6676497;-38.13080360867914
1739209898.6676512;-38.13080360867914
1739209898.6676528;-38.13080360867914
1739209898.6676543;-38.13080360867914
1739209898.667656;-38.13080360867914
1739209898.6676574;-45.120503652039325
1739209898.667659;-45.120503652039325
1739209898.6676607;-45.120503652039325
1739209898.6676621;-45.120503652039325
1739209898.6676638;-45.120503652039325
1739209898.6676652;-35.57807855764607
1739209898.667667;-38.13080360867914
1739209898.6676686;-45.120503652039325
1739209898.66767;-45.120503652039325
1739209898.6676717;-45.120503652039325
1739209898.667673;-45.120503652039325
1739209898.6676748;-45.120503652039325
1739209898.6676764;-45.120503652039325
1739209898.6676779;-28.58837851428586
1739209898.6676795;-38.13080360867914
1739209898.667681;-45.120503652039325
1739209898.6676826;-45.120503652039325
1739209898.667684;-35.57807855764607
1739209898.6676857;-38.13080360867914
1739209898.6676874;-45.120503652039325
1739209898.6676888;-35.57807855764607
1739209898.6676905;-45.120503652039325
1739209898.667692;-45.120503652039325
1739209898.6676936;-38.13080360867914
1739209898.6676953;-45.120503652039325
1739209898.6676967;-38.13080360867914
1739209898.6676984;-38.13080360867914
1739209898.6676998;-38.13080360867914
1739209898.6677015;-45.120503652039325
1739209898.6677032;-27.8777449560314
1739209898.6677046;-35.57807855764607
1739209898.6677063;-45.120503652039325
1739209898.6677077;-38.13080360867914
1739209898.6677094;-35.57807855764607
1739209898.6677108;-38.13080360867914
1739209898.6677125;-45.120503652039325
1739209898.667714;-35.57807855764607
1739209898.6677155;-35.57807855764607
1739209898.6677172;-45.120503652039325
1739209898.6677186;-31.141103565318915
1739209898.6677203;-45.120503652039325
1739209898.667722;-45.120503652039325
1739209898.6677234;-33.981070128970906
1739209898.667725;-38.13080360867914
1739209898.6677265;-45.120503652039325
1739209898.6677282;-28.21854285175415
1739209898.6677299;-29.438486411369333
1739209898.6677313;-45.120503652039325
1739209898.667733;-45.120503652039325
1739209898.6677344;-38.13080360867914
1739209898.667736;-38.13080360867914
1739209898.6677375;-45.120503652039325
1739209898.6677392;-38.13080360867914
1739209898.6677408;-45.120503652039325
1739209898.6677423;-45.120503652039325
1739209898.667744;-45.120503652039325
1739209898.6677454;-45.120503652039325
1739209898.667747;-45.120503652039325
1739209898.6677487;-33.981070128970906
1739209898.6677501;-45.120503652039325
1739209898.6677518;-45.120503652039325
1739209898.6677532;-35.57807855764607
1739209898.667755;-35.57807855764607
1739209898.6677566;-38.13080360867914
1739209898.667758;-38.13080360867914
1739209898.6677597;-38.13080360867914
1739209898.667761;-45.120503652039325
1739209898.6677628;-45.120503652039325
1739209898.6677644;-45.120503652039325
1739209898.6677659;-35.57807855764607
1739209898.6677675;-38.13080360867914
1739209898.667769;-38.13080360867914
1739209898.6677706;-38.13080360867914
1739209898.667772;-35.57807855764607
1739209898.6677737;-35.57807855764607
1739209898.6677754;-45.120503652039325
1739209898.6677768;-38.13080360867914
1739209898.6677785;-38.13080360867914
1739209898.66778;-45.120503652039325
1739209898.6677816;-38.13080360867914
1739209898.6677833;-38.13080360867914
1739209898.6677847;-38.13080360867914
1739209898.6677864;-38.13080360867914
1739209898.6677878;-38.13080360867914
1739209898.6677895;-38.13080360867914
1739209898.6677911;-38.13080360867914
1739209898.6677926;-31.141103565318915
1739209898.6677942;-45.120503652039325
1739209898.6677957;-38.13080360867914
1739209898.6677973;-38.13080360867914
1739209898.6677988;-32.816014438256545
1739209898.6678004;-33.981070128970906
1739209898.667802;-33.981070128970906
1739209898.6678035;-45.120503652039325
1739209898.6678052;-45.120503652039325
1739209898.6678066;-45.120503652039325
1739209898.6678083;-45.120503652039325
1739209898.66781;-38.13080360867914
1739209898.6678114;-45.120503652039325
1739209898.667813;-45.120503652039325
1739209898.6678145;-45.120503652039325
1739209898.6678162;-38.13080360867914
1739209898.6678178;-35.57807855764607
1739209898.6678193;-38.13080360867914
1739209898.667821;-45.120503652039325
1739209898.6678224;-38.13080360867914
1739209898.667824;-45.120503652039325
1739209898.6678255;-45.120503652039325
1739209898.6678271;-45.120503652039325
1739209898.6678288;-45.120503652039325
1739209898.6678302;-38.13080360867914
1739209898.667832;-38.13080360867914
1739209898.6678333;-45.120503652039325
1739209898.667835;-38.13080360867914
1739209898.6678367;-38.13080360867914
1739209898.667838;-45.120503652039325
1739209898.6678398;-45.120503652039325
1739209898.6678412;-38.13080360867914
1739209898.6678429;-38.13080360867914
1739209898.6678445;-38.13080360867914
1739209898.667846;-38.13080360867914
1739209898.6678476;-45.120503652039325
1739209898.667849;-45.120503652039325
1739209898.6678507;-38.13080360867914
1739209898.6678522;-38.13080360867914
1739209898.6678538;-38.13080360867914
1739209898.6678555;-35.57807855764607
1739209898.667857;-38.13080360867914
1739209898.6678586;-45.120503652039325
1739209898.66786;-45.120503652039325
1739209898.6678617;-33.981070128970906
1739209898.6678634;-45.120503652039325
1739209898.6678648;-45.120503652039325
1739209898.6678665;-32.816014438256545
1739209898.667868;-45.120503652039325
1739209898.6678696;-38.13080360867914
1739209898.6678712;-35.57807855764607
1739209898.6678727;-35.57807855764607
1739209898.6678743;-38.13080360867914
1739209898.6678758;-45.120503652039325
1739209898.6678774;-33.981070128970906
1739209898.6678789;-45.120503652039325
1739209898.6678805;-38.13080360867914
1739209898.6678822;-33.981070128970906
1739209898.6678836;-38.13080360867914
1739209898.6678853;-45.120503652039325
1739209898.6678867;-35.57807855764607
1739209898.6678884;-38.13080360867914
1739209898.66789;-45.120503652039325
1739209898.6678915;-35.57807855764607
1739209898.6678932;-38.13080360867914
1739209898.6678946;-38.13080360867914
1739209898.6678963;-45.120503652039325
1739209898.667898;-45.120503652039325
1739209898.6678994;-45.120503652039325
1739209898.667901;-38.13080360867914
1739209898.6679025;-45.120503652039325
1739209898.6679041;-45.120503652039325
1739209898.6679058;-45.120503652039325
1739209898.6679072;-38.13080360867914
1739209898.667909;-38.13080360867914
1739209898.6679103;-45.120503652039325
1739209898.667912;-45.120503652039325
1739209898.6679134;-45.120503652039325
1739209898.667915;-38.13080360867914
1739209898.6679168;-38.13080360867914
1739209898.6679182;-35.57807855764607
1739209898.6679199;-31.141103565318915
1739209898.6679213;-45.120503652039325
1739209898.667923;-45.120503652039325
1739209898.6679246;-38.13080360867914
1739209898.667926;-35.57807855764607
1739209898.6679277;-45.120503652039325
1739209898.6679292;-32.816014438256545
1739209898.6679308;-38.13080360867914
1739209898.6679325;-31.141103565318943
1739209898.667934;-38.13080360867914
1739209898.6679356;-33.981070128970906
1739209898.667937;-38.13080360867914
1739209898.6679387;-38.13080360867914
1739209898.6679401;-38.13080360867914
1739209898.6679418;-32.816014438256545
1739209898.6679435;-35.57807855764607
1739209898.667945;-33.981070128970906
1739209898.6679466;-45.120503652039325
1739209898.667948;-45.120503652039325
1739209898.6679497;-33.981070128970906
1739209898.6679513;-45.120503652039325
1739209898.6679528;-45.120503652039325
1739209898.6679544;-35.57807855764607
1739209898.6679559;-38.13080360867914
1739209898.6679575;-45.120503652039325
1739209898.6679592;-45.120503652039325
1739209898.6679606;-45.120503652039325
1739209898.6679623;-45.120503652039325
1739209898.6679637;-45.120503652039325
1739209898.6679654;-45.120503652039325
1739209898.6679668;-38.13080360867914
1739209898.6679685;-38.13080360867914
1739209898.6679702;-45.120503652039325
1739209898.6679716;-45.120503652039325
1739209898.6679733;-45.120503652039325
1739209898.6679747;-38.13080360867914
1739209898.6679764;-45.120503652039325
1739209898.667978;-38.13080360867914
1739209898.6679795;-33.981070128970906
1739209898.6679811;-45.120503652039325
1739209898.6679826;-29.438486411369333
1739209898.6679842;-35.57807855764607
1739209898.667986;-45.120503652039325
1739209898.6679873;-38.13080360867914
1739209898.667989;-38.13080360867914
1739209898.6679904;-45.120503652039325
1739209898.667992;-45.120503652039325
1739209898.6679935;-38.13080360867914
1739209898.6679952;-38.13080360867914
1739209898.667997;-45.120503652039325
1739209898.6679983;-45.120503652039325
1739209898.668;-45.120503652039325
1739209898.6680014;-45.120503652039325
1739209898.668003;-45.120503652039325
1739209898.6680048;-45.120503652039325
1739209898.6680062;-45.120503652039325
1739209898.6680079;-28.21854285175415
1739209898.6680093;-29.438486411369333
1739209898.668011;-45.120503652039325
1739209898.6680126;-38.13080360867914
1739209898.668014;-35.57807855764607
