CAN Message; 0x77:e96d9976cc3b165f
1739209737.0626965;-45.120503652039325
1739209737.0626967;-45.120503652039325
1739209737.062697;-45.120503652039325
1739209737.0626972;-45.120503652039325
1739209737.0626976;-38.13080360867914
1739209737.062698;-45.120503652039325
1739209737.0626981;-45.120503652039325
1739209737.0626984;-45.120503652039325
1739209737.0626986;-45.120503652039325
1739209737.062699;-35.57807855764607
1739209737.0626993;-38.13080360867914
1739209737.0626996;-38.13080360867914
1739209737.0626998;-38.13080360867914
1739209737.0627003;-35.57807855764607
1739209737.0627005;-45.120503652039325
1739209737.0627007;-38.13080360867914
1739209737.062701;-38.13080360867914
1739209737.0627012;-45.120503652039325
1739209737.0627017;-45.120503652039325
1739209737.062702;-35.57807855764607
1739209737.0627022;-38.13080360867914
1739209737.0627024;-45.120503652039325
1739209737.062703;-38.13080360867914
1739209737.0627031;-45.120503652039325
1739209737.0627034;-45.120503652039325
1739209737.0627036;-35.57807855764607
1739209737.0627038;-38.13080360867914
1739209737.0627043;-45.120503652039325
1739209737.0627046;-33.981070128970906
1739209737.0627048;-30.49652367304973
1739209737.062705;-45.120503652039325
1739209737.0627053;-45.120503652039325
1739209737.0627058;-38.13080360867914
1739209737.062706;-45.120503652039325
1739209737.0627062;-45.120503652039325
1739209737.0627065;-38.13080360867914
1739209737.062707;-35.57807855764607
1739209737.0627072;-38.13080360867914
1739209737.0627074;-38.13080360867914
1739209737.0627077;-45.120503652039325
1739209737.062708;-45.120503652039325
1739209737.0627084;-32.816014438256545
1739209737.0627086;-38.13080360867914
1739209737.0627089;-45.120503652039325
1739209737.062709;-38.13080360867914
1739209737.0627096;-45.120503652039325
1739209737.0627098;-38.13080360867914
1739209737.06271;-45.120503652039325
1739209737.0627103;-45.120503652039325
1739209737.0627105;-45.120503652039325
1739209737.062711;-38.13080360867914
1739209737.0627112;-45.120503652039325
1739209737.0627115;-38.13080360867914
1739209737.0627117;-35.57807855764607
1739209737.062712;-45.120503652039325
1739209737.0627124;-35.57807855764607
1739209737.0627127;-38.13080360867914
1739209737.062713;-45.120503652039325
1739209737.0627131;-38.13080360867914
1739209737.0627136;-35.57807855764607
1739209737.0627139;-38.13080360867914
1739209737.062714;-45.120503652039325
1739209737.0627143;-45.120503652039325
1739209737.0627146;-45.120503652039325
1739209737.062715;-45.120503652039325
1739209737.0627153;-38.13080360867914
1739209737.0627155;-35.57807855764607
1739209737.0627158;-45.120503652039325
1739209737.0627162;-38.13080360867914
1739209737.0627165;-35.57807855764607
1739209737.0627167;-38.13080360867914
1739209737.062717;-45.120503652039325
1739209737.0627172;-38.13080360867914
1739209737.0627177;-33.981070128970906
1739209737.062718;-45.120503652039325
1739209737.0627182;-45.120503652039325
1739209737.0627184;-38.13080360867914
1739209737.0627189;-45.120503652039325
1739209737.062719;-35.57807855764607
1739209737.0627193;-35.57807855764607
1739209737.0627196;-38.13080360867914
1739209737.0627198;-45.120503652039325
1739209737.0627203;-33.981070128970906
1739209737.0627205;-45.120503652039325
1739209737.0627208;-38.13080360867914
1739209737.062721;-31.141103565318893
1739209737.0627213;-38.13080360867914
1739209737.0627217;-45.120503652039325
1739209737.062722;-45.120503652039325
1739209737.0627222;-45.120503652039325
1739209737.0627224;-45.120503652039325
1739209737.062723;-45.120503652039325
1739209737.0627232;-45.120503652039325
1739209737.0627234;-45.120503652039325
1739209737.0627236;-33.981070128970906
1739209737.0627239;-45.120503652039325
1739209737.0627244;-38.13080360867914
1739209737.0627246;-35.57807855764607
1739209737.0627248;-33.981070128970906
1739209737.062725;-45.120503652039325
1739209737.0627255;-33.981070128970906
1739209737.0627258;-32.816014438256545
1739209737.062726;-38.13080360867914
1739209737.0627263;-45.120503652039325
1739209737.0627265;-38.13080360867914
1739209737.062727;-38.13080360867914
1739209737.0627272;-45.120503652039325
1739209737.0627275;-45.120503652039325
1739209737.0627277;-45.120503652039325
1739209737.062728;-45.120503652039325
1739209737.0627284;-45.120503652039325
1739209737.0627286;-45.120503652039325
1739209737.062729;-45.120503652039325
1739209737.0627291;-38.13080360867914
1739209737.0627296;-33.981070128970906
1739209737.0627298;-38.13080360867914
1739209737.06273;-38.13080360867914
1739209737.0627303;-38.13080360867914
1739209737.0627306;-45.120503652039325
1739209737.062731;-45.120503652039325
1739209737.0627313;-35.57807855764607
1739209737.0627315;-38.13080360867914
1739209737.0627317;-45.120503652039325
1739209737.0627322;-45.120503652039325
1739209737.0627325;-38.13080360867914
1739209737.0627327;-38.13080360867914
1739209737.062733;-38.13080360867914
1739209737.0627332;-38.13080360867914
1739209737.0627337;-38.13080360867914
1739209737.062734;-30.49652367304973
1739209737.0627341;-33.981070128970906
1739209737.0627344;-45.120503652039325
1739209737.0627346;-45.120503652039325
1739209737.062735;-45.120503652039325
1739209737.0627353;-33.981070128970906
1739209737.0627356;-45.120503652039325
1739209737.0627358;-45.120503652039325
1739209737.0627363;-45.120503652039325
1739209737.0627365;-45.120503652039325
1739209737.0627367;-45.120503652039325
1739209737.062737;-38.13080360867914
1739209737.0627372;-45.120503652039325
1739209737.0627377;-31.141103565318915
1739209737.062738;-38.13080360867914
1739209737.0627382;-45.120503652039325
1739209737.0627384;-38.13080360867914
1739209737.062739;-38.13080360867914
1739209737.0627391;-38.13080360867914
1739209737.0627394;-45.120503652039325
1739209737.0627396;-45.120503652039325
1739209737.0627398;-38.13080360867914
1739209737.0627403;-35.57807855764607
1739209737.0627406;-45.120503652039325
1739209737.0627408;-38.13080360867914
1739209737.062741;-45.120503652039325
1739209737.0627413;-38.13080360867914
1739209737.0627418;-38.13080360867914
1739209737.062742;-45.120503652039325
1739209737.0627422;-38.13080360867914
1739209737.0627425;-38.13080360867914
1739209737.062743;-38.13080360867914
1739209737.0627432;-45.120503652039325
1739209737.0627434;-33.981070128970906
1739209737.0627437;-38.13080360867914
1739209737.062744;-45.120503652039325
1739209737.0627444;-38.13080360867914
1739209737.0627446;-45.120503652039325
1739209737.0627449;-45.120503652039325
1739209737.062745;-38.13080360867914
1739209737.0627456;-38.13080360867914
1739209737.0627458;-38.13080360867914
1739209737.062746;-38.13080360867914
1739209737.0627463;-45.120503652039325
1739209737.0627465;-45.120503652039325
1739209737.062747;-45.120503652039325
1739209737.0627472;-38.13080360867914
1739209737.0627475;-33.981070128970906
1739209737.0627477;-35.57807855764607
1739209737.062748;-38.13080360867914
1739209737.0627484;-45.120503652039325
1739209737.0627487;-33.981070128970906
1739209737.062749;-45.120503652039325
1739209737.0627491;-32.816014438256545
1739209737.0627496;-33.981070128970906
1739209737.0627499;-45.120503652039325
1739209737.06275;-38.13080360867914
1739209737.0627503;-35.57807855764607
1739209737.0627506;-38.13080360867914
1739209737.062751;-38.13080360867914
1739209737.0627513;-33.981070128970906
1739209737.0627515;-35.57807855764607
1739209737.0627518;-38.13080360867914
1739209737.0627522;-38.13080360867914
1739209737.0627525;-38.13080360867914
1739209737.0627527;-45.120503652039325
1739209737.062753;-45.120503652039325
1739209737.0627532;-38.13080360867914
1739209737.0627537;-35.57807855764607
1739209737.062754;-31.141103565318893
1739209737.0627542;-31.141103565318915
1739209737.0627544;-45.120503652039325
1739209737.0627549;-45.120503652039325
1739209737.062755;-45.120503652039325
1739209737.0627553;-45.120503652039325
1739209737.0627556;-45.120503652039325
1739209737.0627558;-45.120503652039325
1739209737.0627563;-45.120503652039325
1739209737.0627565;-38.13080360867914
1739209737.0627568;-45.120503652039325
1739209737.062757;-45.120503652039325
1739209737.0627573;-45.120503652039325
1739209737.0627577;-38.13080360867914
1739209737.062758;-38.13080360867914
1739209737.0627582;-45.120503652039325
1739209737.0627584;-31.141103565318915
1739209737.062759;-28.58837851428586
1739209737.0627592;-45.120503652039325
1739209737.0627594;-45.120503652039325
1739209737.0627596;-35.57807855764607
1739209737.0627599;-30.49652367304973
1739209737.0627604;-45.120503652039325
1739209737.0627606;-45.120503652039325
1739209737.0627608;-45.120503652039325
1739209737.062761;-38.13080360867914
1739209737.0627615;-38.13080360867914
1739209737.0627618;-45.120503652039325
1739209737.062762;-45.120503652039325
1739209737.0627623;-45.120503652039325
1739209737.0627625;-38.13080360867914
1739209737.062763;-45.120503652039325
1739209737.0627632;-45.120503652039325
1739209737.0627635;-45.120503652039325
1739209737.0627637;-38.13080360867914
1739209737.062764;-38.13080360867914
1739209737.0627644;-35.57807855764607
1739209737.0627646;-38.13080360867914
1739209737.062765;-45.120503652039325
1739209737.0627651;-38.13080360867914
1739209737.0627656;-45.120503652039325
1739209737.0627658;-35.57807855764607
1739209737.062766;-38.13080360867914
1739209737.0627663;-45.120503652039325
1739209737.0627666;-45.120503652039325
1739209737.062767;-38.13080360867914
1739209737.0627673;-45.120503652039325
1739209737.0627675;-38.13080360867914
1739209737.0627677;-38.13080360867914
1739209737.0627682;-32.81601443825658
1739209737.0627685;-38.13080360867914
1739209737.0627687;-33.981070128970906
1739209737.062769;-45.120503652039325
1739209737.0627692;-45.120503652039325
1739209737.0627697;-38.13080360867914
1739209737.06277;-35.57807855764607
1739209737.0627701;-38.13080360867914
1739209737.0627704;-29.438486411369333
1739209737.0627706;-33.981070128970906
1739209737.062771;-38.13080360867914
1739209737.0627713;-45.120503652039325
1739209737.0627716;-35.57807855764607
1739209737.0627718;-38.13080360867914
1739209737.0627723;-35.57807855764607
1739209737.0627725;-38.13080360867914
1739209737.0627728;-32.81601443825658
1739209737.062773;-38.13080360867914
1739209737.0627732;-35.57807855764607
1739209737.0627737;-38.13080360867914
1739209737.062774;-45.120503652039325
1739209737.0627742;-45.120503652039325
1739209737.0627744;-31.141103565318893
1739209737.062775;-45.120503652039325
1739209737.0627751;-30.49652367304973
1739209737.0627754;-35.57807855764607
1739209737.0627756;-45.120503652039325
1739209737.0627759;-38.13080360867914
1739209737.0627763;-45.120503652039325
1739209737.0627766;-38.13080360867914
1739209737.0627768;-45.120503652039325
1739209737.062777;-45.120503652039325
1739209737.0627773;-33.981070128970956
1739209737.0627778;-45.120503652039325
1739209737.062778;-35.57807855764607
1739209737.0627782;-45.120503652039325
1739209737.0627785;-45.120503652039325
1739209737.062779;-45.120503652039325
1739209737.0627792;-45.120503652039325
1739209737.0627794;-45.120503652039325
1739209737.0627797;-31.141103565318915
1739209737.06278;-33.981070128970906
1739209737.0627804;-38.13080360867914
1739209737.0627806;-38.13080360867914
1739209737.0627809;-38.13080360867914
1739209737.062781;-35.57807855764607
1739209737.0627816;-45.120503652039325
1739209737.0627818;-38.13080360867914
1739209737.062782;-45.120503652039325
1739209737.0627823;-45.120503652039325
1739209737.0627825;-38.13080360867914
1739209737.062783;-45.120503652039325
1739209737.0627832;-45.120503652039325
1739209737.0627835;-45.120503652039325
1739209737.0627837;-38.13080360867914
1739209737.0627842;-45.120503652039325
1739209737.0627844;-38.13080360867914
1739209737.0627847;-38.13080360867914
1739209737.062785;-45.120503652039325
1739209737.0627851;-38.13080360867914
1739209737.0627856;-38.13080360867914
1739209737.0627859;-45.120503652039325
1739209737.062786;-45.120503652039325
1739209737.0627863;-38.13080360867914
1739209737.0627866;-35.57807855764607
1739209737.062787;-33.981070128970906
1739209737.0627873;-38.13080360867914
1739209737.0627875;-45.120503652039325
1739209737.0627878;-33.981070128970906
1739209737.0627882;-38.13080360867914
1739209737.0627885;-45.120503652039325
1739209737.0627887;-38.13080360867914
1739209737.062789;-45.120503652039325
1739209737.0627892;-45.120503652039325
1739209737.0627897;-45.120503652039325
1739209737.06279;-45.120503652039325
1739209737.0627902;-45.120503652039325
1739209737.0627904;-45.120503652039325
1739209737.0627909;-38.13080360867914
1739209737.062791;-38.13080360867914
1739209737.0627913;-38.13080360867914
1739209737.0627916;-35.57807855764607
1739209737.0627918;-38.13080360867914
1739209737.0627923;-38.13080360867914
1739209737.0627925;-38.13080360867914
1739209737.0627928;-33.981070128970906
1739209737.062793;-33.981070128970906
1739209737.0627933;-45.120503652039325
1739209737.0627937;-38.13080360867914
1739209737.062794;-38.13080360867914
1739209737.0627942;-45.120503652039325
1739209737.0627944;-38.13080360867914
1739209737.062795;-45.120503652039325
1739209737.0627952;-38.13080360867914
1739209737.0627954;-45.120503652039325
1739209737.0627956;-45.120503652039325
1739209737.0627959;-45.120503652039325
1739209737.0627964;-45.120503652039325
1739209737.0627966;-45.120503652039325
1739209737.0627968;-38.13080360867914
1739209737.062797;-38.13080360867914
1739209737.0627975;-38.13080360867914
1739209737.0627978;-45.120503652039325
1739209737.062798;-38.13080360867914
1739209737.0627983;-45.120503652039325
1739209737.0627985;-38.13080360867914
1739209737.062799;-38.13080360867914
1739209737.0627992;-38.13080360867914
1739209737.0627995;-45.120503652039325
1739209737.0627997;-35.57807855764607
1739209737.0628;-38.13080360867914
1739209737.0628004;-45.120503652039325
1739209737.0628006;-30.49652367304973
1739209737.062801;-45.120503652039325
1739209737.0628011;-45.120503652039325
1739209737.0628016;-33.981070128970906
1739209737.0628018;-38.13080360867914
1739209737.062802;-45.120503652039325
1739209737.0628023;-45.120503652039325
1739209737.0628026;-45.120503652039325
1739209737.062803;-45.120503652039325
1739209737.0628033;-38.13080360867914
1739209737.0628035;-45.120503652039325
1739209737.0628037;-38.13080360867914
1739209737.0628042;-35.57807855764607
1739209737.0628045;-35.57807855764607
1739209737.0628047;-38.13080360867914
1739209737.062805;-45.120503652039325
1739209737.0628052;-38.13080360867914
1739209737.0628057;-38.13080360867914
1739209737.062806;-38.13080360867914
1739209737.0628061;-45.120503652039325
1739209737.0628064;-35.57807855764607
1739209737.0628066;-38.13080360867914
1739209737.062807;-45.120503652039325
1739209737.0628073;-45.120503652039325
1739209737.0628076;-38.13080360867914
1739209737.0628078;-38.13080360867914
1739209737.0628083;-38.13080360867914
1739209737.0628085;-38.13080360867914
1739209737.0628088;-38.13080360867914
1739209737.062809;-35.57807855764607
1739209737.0628092;-45.120503652039325
1739209737.0628097;-38.13080360867914
1739209737.06281;-38.13080360867914
1739209737.0628102;-38.13080360867914
1739209737.0628104;-35.57807855764607
1739209737.062811;-45.120503652039325
1739209737.0628111;-38.13080360867914
1739209737.0628114;-33.981070128970906
1739209737.0628116;-45.120503652039325
1739209737.0628119;-45.120503652039325
1739209737.0628123;-45.120503652039325
1739209737.0628126;-38.13080360867914
1739209737.0628128;-33.981070128970956
1739209737.062813;-38.13080360867914
1739209737.0628133;-45.120503652039325
1739209737.0628138;-45.120503652039325
1739209737.062814;-45.120503652039325
1739209737.0628142;-45.120503652039325
1739209737.0628145;-45.120503652039325
1739209737.062815;-35.57807855764607
1739209737.0628152;-26.991370085610736
1739209737.0628154;-45.120503652039325
1739209737.0628157;-45.120503652039325
1739209737.062816;-38.13080360867914
1739209737.0628164;-32.816014438256545
1739209737.0628166;-45.120503652039325
1739209737.0628169;-45.120503652039325
1739209737.062817;-45.120503652039325
1739209737.0628176;-38.13080360867914
1739209737.0628178;-45.120503652039325
1739209737.062818;-45.120503652039325
1739209737.0628183;-45.120503652039325
1739209737.0628185;-45.120503652039325
1739209737.062819;-38.13080360867914
1739209737.0628192;-45.120503652039325
1739209737.0628195;-45.120503652039325
1739209737.0628197;-35.57807855764607
1739209737.0628202;-45.120503652039325
1739209737.0628204;-45.120503652039325
1739209737.0628207;-38.13080360867914
1739209737.062821;-38.13080360867914
1739209737.0628211;-38.13080360867914
1739209737.0628216;-45.120503652039325
1739209737.0628219;-38.13080360867914
1739209737.062822;-28.21854285175415
1739209737.0628223;-38.13080360867914
1739209737.0628226;-45.120503652039325
1739209737.062823;-33.981070128970906
1739209737.0628233;-32.816014438256545
1739209737.0628235;-38.13080360867914
1739209737.0628238;-45.120503652039325
1739209737.0628242;-38.13080360867914
1739209737.0628245;-45.120503652039325
1739209737.0628247;-45.120503652039325
1739209737.062825;-45.120503652039325
1739209737.0628252;-38.13080360867914
1739209737.0628257;-38.13080360867914
1739209737.062826;-33.981070128970906
1739209737.0628262;-45.120503652039325
1739209737.0628264;-45.120503652039325
1739209737.0628269;-29.438486411369333
1739209737.062827;-38.13080360867914
1739209737.0628273;-45.120503652039325
1739209737.0628276;-45.120503652039325
1739209737.0628278;-38.13080360867914
1739209737.0628283;-45.120503652039325
1739209737.0628285;-45.120503652039325
1739209737.0628288;-45.120503652039325
1739209737.062829;-45.120503652039325
1739209737.0628293;-45.120503652039325
1739209737.0628297;-38.13080360867914
1739209737.06283;-45.120503652039325
1739209737.0628302;-45.120503652039325
1739209737.0628304;-38.13080360867914
1739209737.062831;-35.57807855764607
1739209737.0628312;-38.13080360867914
1739209737.0628314;-45.120503652039325
1739209737.062845;-38.13080360867914
1739209737.0628588;-35.57807855764607
1739209737.0628724;-38.13080360867914
1739209737.0628862;-45.120503652039325
1739209737.0628998;-38.13080360867914
1739209737.0629134;-35.57807855764607
1739209737.0629272;-38.13080360867914
1739209737.0629408;-38.13080360867914
1739209737.0629547;-38.13080360867914
1739209737.0629683;-45.120503652039325
1739209737.062982;-38.13080360867914
1739209737.0629957;-35.57807855764607
1739209737.0630093;-33.981070128970906
1739209737.063023;-35.57807855764607
1739209737.0630367;-38.13080360867914
1739209737.0630505;-45.120503652039325
1739209737.063064;-45.120503652039325
1739209737.0630777;-38.13080360867914
1739209737.0630915;-35.57807855764607
1739209737.063105;-45.120503652039325
1739209737.063119;-38.13080360867914
1739209737.0631325;-45.120503652039325
1739209737.063146;-45.120503652039325
1739209737.06316;-33.981070128970906
1739209737.0631735;-38.13080360867914
1739209737.0631874;-45.120503652039325
1739209737.063201;-38.13080360867914
1739209737.0632148;-35.57807855764607
1739209737.0632284;-38.13080360867914
1739209737.063242;-38.13080360867914
1739209737.0632558;-35.57807855764607
1739209737.0632694;-38.13080360867914
1739209737.0632832;-45.120503652039325
1739209737.0632968;-45.120503652039325
1739209737.0633104;-38.13080360867914
1739209737.0633242;-38.13080360867914
1739209737.0633378;-38.13080360867914
1739209737.0633516;-38.13080360867914
1739209737.0633652;-38.13080360867914
1739209737.0633788;-38.13080360867914
1739209737.0633926;-32.816014438256545
1739209737.0634062;-38.13080360867914
1739209737.06342;-45.120503652039325
1739209737.0634336;-35.57807855764607
1739209737.0634475;-35.57807855764607
1739209737.063461;-45.120503652039325
1739209737.0634747;-45.120503652039325
1739209737.0634885;-38.13080360867914
1739209737.063502;-45.120503652039325
1739209737.063516;-45.120503652039325
1739209737.0635295;-33.981070128970906
1739209737.063543;-35.57807855764607
1739209737.063557;-38.13080360867914
1739209737.0635705;-38.13080360867914
1739209737.0635843;-38.13080360867914
1739209737.063598;-35.57807855764607
1739209737.0636115;-38.13080360867914
1739209737.0636253;-45.120503652039325
1739209737.063639;-38.13080360867914
1739209737.0636528;-38.13080360867914
1739209737.0636663;-38.13080360867914
1739209737.0636802;-45.120503652039325
1739209737.0636938;-38.13080360867914
1739209737.0637074;-38.13080360867914
1739209737.0637212;-38.13080360867914
1739209737.0637348;-38.13080360867914
1739209737.0637486;-45.120503652039325
1739209737.0637622;-45.120503652039325
1739209737.0637758;-38.13080360867914
1739209737.0637896;-38.13080360867914
1739209737.0638032;-45.120503652039325
1739209737.063817;-45.120503652039325
1739209737.0638306;-45.120503652039325
1739209737.0638442;-38.13080360867914
1739209737.063858;-38.13080360867914
1739209737.0638716;-38.13080360867914
1739209737.0638855;-38.13080360867914
1739209737.063899;-45.120503652039325
1739209737.0639129;-45.120503652039325
1739209737.0639265;-45.120503652039325
1739209737.06394;-33.981070128970906
1739209737.0639539;-32.816014438256545
1739209737.0639675;-38.13080360867914
1739209737.0639813;-45.120503652039325
1739209737.063995;-38.13080360867914
1739209737.0640085;-38.13080360867914
1739209737.0640223;-38.13080360867914
1739209737.064036;-38.13080360867914
1739209737.0640497;-45.120503652039325
1739209737.0640633;-45.120503652039325
1739209737.0640771;-38.13080360867914
1739209737.0640907;-45.120503652039325
1739209737.0641043;-45.120503652039325
1739209737.0641181;-38.13080360867914
1739209737.0641317;-38.13080360867914
1739209737.0641456;-45.120503652039325
1739209737.0641592;-33.981070128970906
1739209737.0641727;-30.49652367304973
1739209737.0641866;-38.13080360867914
1739209737.0642002;-45.120503652039325
1739209737.064214;-33.981070128970906
1739209737.0642276;-33.981070128970906
1739209737.0642412;-45.120503652039325
1739209737.064255;-45.120503652039325
1739209737.0642686;-38.13080360867914
1739209737.0642824;-38.13080360867914
1739209737.064296;-38.13080360867914
1739209737.0643098;-45.120503652039325
1739209737.0643234;-45.120503652039325
1739209737.064337;-45.120503652039325
1739209737.0643508;-45.120503652039325
1739209737.0643644;-45.120503652039325
1739209737.0643783;-45.120503652039325
1739209737.0643919;-45.120503652039325
1739209737.0644054;-38.13080360867914
1739209737.0644193;-45.120503652039325
1739209737.0644329;-38.13080360867914
1739209737.0644467;-35.57807855764607
1739209737.0644603;-38.13080360867914
1739209737.0644739;-45.120503652039325
1739209737.0644877;-45.120503652039325
1739209737.0645013;-32.816014438256545
1739209737.064515;-38.13080360867914
1739209737.0645287;-45.120503652039325
1739209737.0645425;-45.120503652039325
1739209737.0645561;-38.13080360867914
1739209737.0645697;-45.120503652039325
1739209737.0645835;-38.13080360867914
1739209737.0645971;-38.13080360867914
1739209737.064611;-45.120503652039325
1739209737.0646245;-45.120503652039325
1739209737.0646381;-45.120503652039325
1739209737.064652;-38.13080360867914
1739209737.0646656;-35.57807855764607
1739209737.0646794;-38.13080360867914
1739209737.064693;-38.13080360867914
1739209737.0647066;-35.57807855764607
1739209737.0647204;-29.438486411369333
1739209737.064734;-38.13080360867914
1739209737.0647478;-45.120503652039325
1739209737.0647614;-45.120503652039325
1739209737.0647752;-45.120503652039325
1739209737.0647888;-38.13080360867914
1739209737.0648024;-38.13080360867914
1739209737.0648162;-45.120503652039325
1739209737.0648298;-33.981070128970956
1739209737.0648437;-38.13080360867914
1739209737.0648572;-38.13080360867914
1739209737.0648708;-45.120503652039325
1739209737.0648847;-45.120503652039325
1739209737.0648983;-38.13080360867914
1739209737.064912;-32.816014438256545
1739209737.0649257;-33.981070128970906
1739209737.0649393;-26.991370085610736
1739209737.064953;-35.57807855764607
1739209737.0649667;-45.120503652039325
1739209737.0649805;-45.120503652039325
1739209737.064994;-45.120503652039325
1739209737.065008;-38.13080360867914
1739209737.0650215;-45.120503652039325
1739209737.065035;-45.120503652039325
1739209737.065049;-45.120503652039325
1739209737.0650625;-45.120503652039325
1739209737.0650764;-38.13080360867914
1739209737.06509;-45.120503652039325
1739209737.0651035;-45.120503652039325
1739209737.0651174;-45.120503652039325
1739209737.065131;-45.120503652039325
1739209737.0651448;-38.13080360867914
1739209737.0651584;-29.438486411369333
1739209737.065172;-31.141103565318915
1739209737.0651858;-45.120503652039325
1739209737.0651994;-38.13080360867914
1739209737.0652132;-35.57807855764607
1739209737.0652268;-45.120503652039325
1739209737.0652406;-38.13080360867914
1739209737.0652542;-38.13080360867914
1739209737.0652678;-30.49652367304973
1739209737.0652816;-38.13080360867914
1739209737.0652952;-45.120503652039325
1739209737.065309;-35.57807855764607
1739209737.0653226;-35.57807855764607
1739209737.0653362;-38.13080360867914
1739209737.06535;-45.120503652039325
1739209737.0653636;-38.13080360867914
1739209737.0653775;-38.13080360867914
1739209737.065391;-45.120503652039325
1739209737.0654047;-45.120503652039325
1739209737.0654185;-38.13080360867914
1739209737.065432;-45.120503652039325
1739209737.065446;-45.120503652039325
1739209737.0654595;-45.120503652039325
1739209737.0654733;-38.13080360867914
1739209737.065487;-28.58837851428586
1739209737.0655005;-30.49652367304973
1739209737.0655143;-38.13080360867914
1739209737.065528;-45.120503652039325
1739209737.0655417;-38.13080360867914
1739209737.0655553;-45.120503652039325
1739209737.065569;-38.13080360867914
1739209737.0655828;-33.981070128970906
1739209737.0655963;-38.13080360867914
1739209737.0656102;-35.57807855764607
1739209737.0656238;-35.57807855764607
1739209737.0656374;-38.13080360867914
1739209737.0656512;-45.120503652039325
1739209737.0656648;-45.120503652039325
1739209737.0656786;-32.816014438256545
1739209737.0656922;-45.120503652039325
1739209737.065706;-38.13080360867914
1739209737.0657196;-31.141103565318893
1739209737.0657332;-38.13080360867914
1739209737.065747;-45.120503652039325
1739209737.0657606;-45.120503652039325
1739209737.0657744;-38.13080360867914
1739209737.065788;-35.57807855764607
1739209737.0658016;-38.13080360867914
1739209737.0658154;-38.13080360867914
1739209737.065829;-32.816014438256545
1739209737.0658429;-38.13080360867914
1739209737.0658565;-33.981070128970906
1739209737.06587;-45.120503652039325
1739209737.0658839;-45.120503652039325
1739209737.0658975;-35.57807855764607
1739209737.0659113;-38.13080360867914
1739209737.065925;-30.49652367304973
1739209737.0659387;-28.992665084841942
1739209737.0659523;-45.120503652039325
1739209737.065966;-45.120503652039325
1739209737.0659797;-45.120503652039325
1739209737.0659933;-38.13080360867914
1739209737.0660071;-38.13080360867914
1739209737.0660207;-38.13080360867914
1739209737.0660343;-45.120503652039325
1739209737.0660481;-30.49652367304973
1739209737.0660617;-32.816014438256545
1739209737.0660756;-45.120503652039325
1739209737.0660892;-38.13080360867914
1739209737.0661027;-45.120503652039325
1739209737.0661166;-38.13080360867914
1739209737.0661302;-38.13080360867914
1739209737.066144;-38.13080360867914
1739209737.0661576;-33.981070128970906
1739209737.0661714;-45.120503652039325
1739209737.066185;-45.120503652039325
1739209737.0661986;-45.120503652039325
1739209737.0662124;-45.120503652039325
1739209737.066226;-45.120503652039325
1739209737.0662398;-38.13080360867914
1739209737.0662534;-45.120503652039325
1739209737.066267;-38.13080360867914
1739209737.0662808;-38.13080360867914
1739209737.0662944;-45.120503652039325
1739209737.0663083;-45.120503652039325
1739209737.0663218;-38.13080360867914
1739209737.0663357;-45.120503652039325
1739209737.0663493;-45.120503652039325
1739209737.0663629;-35.57807855764607
1739209737.0663767;-45.120503652039325
1739209737.0663903;-38.13080360867914
1739209737.066404;-35.57807855764607
1739209737.0664177;-35.57807855764607
1739209737.0664313;-33.981070128970906
1739209737.066445;-45.120503652039325
1739209737.0664587;-45.120503652039325
1739209737.0664725;-45.120503652039325
1739209737.0664861;-45.120503652039325
1739209737.0664997;-45.120503652039325
1739209737.0665135;-38.13080360867914
1739209737.0665271;-45.120503652039325
1739209737.066541;-38.13080360867914
1739209737.0665545;-35.57807855764607
1739209737.0665684;-45.120503652039325
1739209737.066582;-32.816014438256545
1739209737.0665956;-38.13080360867914
1739209737.0666094;-45.120503652039325
1739209737.066623;-38.13080360867914
1739209737.0666368;-38.13080360867914
1739209737.0666504;-38.13080360867914
1739209737.066664;-45.120503652039325
1739209737.0666778;-45.120503652039325
1739209737.0666914;-45.120503652039325
1739209737.0667052;-38.13080360867914
1739209737.0667188;-38.13080360867914
1739209737.0667324;-45.120503652039325
1739209737.0667462;-38.13080360867914
1739209737.0667598;-38.13080360867914
1739209737.0667737;-32.816014438256545
1739209737.0667872;-45.120503652039325
1739209737.066801;-45.120503652039325
1739209737.0668147;-33.981070128970906
1739209737.0668283;-45.120503652039325
1739209737.066842;-45.120503652039325
1739209737.0668557;-45.120503652039325
1739209737.0668695;-38.13080360867914
1739209737.066883;-45.120503652039325
1739209737.0668967;-38.13080360867914
1739209737.0669105;-45.120503652039325
1739209737.066924;-38.13080360867914
1739209737.066938;-45.120503652039325
1739209737.0669515;-45.120503652039325
1739209737.066965;-45.120503652039325
1739209737.066979;-38.13080360867914
1739209737.0669925;-32.816014438256545
1739209737.0670063;-38.13080360867914
1739209737.06702;-38.13080360867914
1739209737.0670338;-33.981070128970906
1739209737.0670474;-35.57807855764607
1739209737.067061;-32.816014438256545
1739209737.0670748;-38.13080360867914
1739209737.0670884;-45.120503652039325
1739209737.0671022;-38.13080360867914
1739209737.0671158;-38.13080360867914
1739209737.0671294;-45.120503652039325
1739209737.0671432;-38.13080360867914
1739209737.0671568;-45.120503652039325
1739209737.0671706;-45.120503652039325
1739209737.0671842;-38.13080360867914
1739209737.0671978;-38.13080360867914
1739209737.0672116;-38.13080360867914
