CAN Message; 0x98:000008a35f3921bf
1739209591.6468241;-45.120503652039325
1739209591.64683;-38.13080360867914
1739209591.646836;-35.57807855764607
1739209591.646842;-32.816014438256545
1739209591.646848;-38.13080360867914
1739209591.6468537;-45.120503652039325
1739209591.6468596;-35.57807855764607
1739209591.6468656;-32.816014438256545
1739209591.6468716;-45.120503652039325
1739209591.6468775;-45.120503652039325
1739209591.6468832;-45.120503652039325
1739209591.6468892;-38.13080360867914
1739209591.6468952;-38.13080360867914
1739209591.6469011;-38.13080360867914
1739209591.646907;-45.120503652039325
1739209591.6469128;-45.120503652039325
1739209591.6469188;-38.13080360867914
1739209591.6469247;-45.120503652039325
1739209591.6469307;-35.57807855764607
1739209591.6469367;-26.991370085610736
1739209591.6469426;-38.13080360867914
1739209591.6469483;-45.120503652039325
1739209591.6469543;-38.13080360867914
1739209591.6469603;-32.816014438256545
1739209591.6469662;-38.13080360867914
1739209591.6469722;-38.13080360867914
1739209591.646978;-38.13080360867914
1739209591.6469839;-45.120503652039325
1739209591.6469898;-45.120503652039325
1739209591.6469958;-45.120503652039325
1739209591.6470017;-38.13080360867914
1739209591.6470075;-45.120503652039325
1739209591.6470134;-45.120503652039325
1739209591.6470194;-45.120503652039325
1739209591.6470253;-35.57807855764607
1739209591.6470313;-25.077289914212862
1739209591.647037;-38.13080360867914
1739209591.647043;-45.120503652039325
1739209591.647049;-45.120503652039325
1739209591.647055;-32.816014438256545
1739209591.6470609;-38.13080360867914
1739209591.6470666;-38.13080360867914
1739209591.6470726;-45.120503652039325
1739209591.6470785;-38.13080360867914
1739209591.6470845;-45.120503652039325
1739209591.6470904;-45.120503652039325
1739209591.6470962;-45.120503652039325
1739209591.647102;-45.120503652039325
1739209591.647108;-45.120503652039325
1739209591.647114;-45.120503652039325
1739209591.64712;-45.120503652039325
1739209591.6471257;-30.49652367304973
1739209591.6471317;-35.57807855764607
1739209591.6471376;-35.57807855764607
1739209591.6471436;-38.13080360867914
1739209591.6471496;-35.57807855764607
1739209591.6471553;-45.120503652039325
1739209591.6471612;-45.120503652039325
1739209591.6471672;-45.120503652039325
1739209591.6471732;-45.120503652039325
1739209591.6471791;-45.120503652039325
1739209591.6471848;-45.120503652039325
1739209591.6471908;-45.120503652039325
1739209591.6471968;-45.120503652039325
1739209591.6472027;-45.120503652039325
1739209591.6472087;-45.120503652039325
1739209591.6472144;-45.120503652039325
1739209591.6472204;-45.120503652039325
1739209591.6472263;-45.120503652039325
1739209591.6472323;-45.120503652039325
1739209591.6472383;-38.13080360867914
1739209591.647244;-45.120503652039325
1739209591.64725;-45.120503652039325
1739209591.647256;-38.13080360867914
1739209591.6472619;-38.13080360867914
1739209591.6472678;-35.57807855764607
1739209591.6472735;-35.57807855764607
1739209591.6472795;-45.120503652039325
1739209591.6472855;-38.13080360867914
1739209591.6472914;-35.57807855764607
1739209591.6472974;-38.13080360867914
1739209591.647303;-45.120503652039325
1739209591.647309;-45.120503652039325
1739209591.647315;-45.120503652039325
1739209591.647321;-45.120503652039325
1739209591.647327;-45.120503652039325
1739209591.6473327;-45.120503652039325
1739209591.6473386;-45.120503652039325
1739209591.6473446;-38.13080360867914
1739209591.6473505;-38.13080360867914
1739209591.6473565;-38.13080360867914
1739209591.6473622;-32.816014438256545
1739209591.6473682;-35.57807855764607
1739209591.6473742;-45.120503652039325
1739209591.64738;-45.120503652039325
1739209591.647386;-29.438486411369333
1739209591.647392;-35.57807855764607
1739209591.6473978;-45.120503652039325
1739209591.6474037;-38.13080360867914
1739209591.6474097;-38.13080360867914
1739209591.6474156;-45.120503652039325
1739209591.6474216;-45.120503652039325
1739209591.6474273;-45.120503652039325
1739209591.6474333;-45.120503652039325
1739209591.6474392;-38.13080360867914
1739209591.6474452;-35.57807855764607
1739209591.6474512;-38.13080360867914
1739209591.647457;-45.120503652039325
1739209591.6474628;-45.120503652039325
1739209591.6474688;-45.120503652039325
1739209591.6474748;-38.13080360867914
1739209591.6474807;-33.981070128970906
1739209591.6474864;-45.120503652039325
1739209591.6474924;-45.120503652039325
1739209591.6474984;-38.13080360867914
1739209591.6475043;-45.120503652039325
1739209591.6475103;-33.981070128970906
1739209591.647516;-45.120503652039325
1739209591.647522;-45.120503652039325
1739209591.647528;-38.13080360867914
1739209591.647534;-32.816014438256545
1739209591.6475399;-38.13080360867914
1739209591.6475456;-45.120503652039325
1739209591.6475515;-45.120503652039325
1739209591.6475575;-45.120503652039325
1739209591.6475635;-45.120503652039325
1739209591.6475694;-45.120503652039325
1739209591.6475751;-33.981070128970906
1739209591.647581;-45.120503652039325
1739209591.647587;-45.120503652039325
1739209591.647593;-33.981070128970906
1739209591.647599;-35.57807855764607
1739209591.6476047;-33.981070128970906
1739209591.6476107;-38.13080360867914
1739209591.6476166;-45.120503652039325
1739209591.6476226;-45.120503652039325
1739209591.6476285;-35.57807855764607
1739209591.6476343;-33.981070128970906
1739209591.6476402;-45.120503652039325
1739209591.6476462;-45.120503652039325
1739209591.6476521;-45.120503652039325
1739209591.647658;-45.120503652039325
1739209591.6476638;-45.120503652039325
1739209591.6476698;-38.13080360867914
1739209591.6476758;-33.981070128970906
1739209591.6476817;-45.120503652039325
1739209591.6476877;-45.120503652039325
1739209591.6476934;-45.120503652039325
1739209591.6476994;-38.13080360867914
1739209591.6477053;-45.120503652039325
1739209591.6477113;-38.13080360867914
1739209591.6477172;-45.120503652039325
1739209591.647723;-38.13080360867914
1739209591.647729;-38.13080360867914
1739209591.6477349;-45.120503652039325
1739209591.6477408;-45.120503652039325
1739209591.6477468;-33.981070128970906
1739209591.6477525;-31.141103565318915
1739209591.6477585;-45.120503652039325
1739209591.6477644;-45.120503652039325
1739209591.6477704;-38.13080360867914
1739209591.6477764;-38.13080360867914
1739209591.647782;-45.120503652039325
1739209591.647788;-35.57807855764607
1739209591.647794;-35.57807855764607
1739209591.6478;-33.981070128970956
1739209591.647806;-35.57807855764607
1739209591.647812;-45.120503652039325
1739209591.6478176;-38.13080360867914
1739209591.6478236;-45.120503652039325
1739209591.6478295;-45.120503652039325
1739209591.6478355;-45.120503652039325
1739209591.6478415;-30.49652367304973
1739209591.6478472;-28.58837851428586
1739209591.6478531;-45.120503652039325
1739209591.647859;-45.120503652039325
1739209591.647865;-45.120503652039325
1739209591.647871;-38.13080360867914
1739209591.6478767;-38.13080360867914
1739209591.6478827;-38.13080360867914
1739209591.6478887;-45.120503652039325
1739209591.6478946;-38.13080360867914
1739209591.6479006;-38.13080360867914
1739209591.6479063;-35.57807855764607
1739209591.6479123;-38.13080360867914
1739209591.6479182;-45.120503652039325
1739209591.6479242;-38.13080360867914
1739209591.6479301;-45.120503652039325
1739209591.6479359;-32.816014438256545
1739209591.6479418;-32.816014438256545
1739209591.6479478;-38.13080360867914
1739209591.6479537;-38.13080360867914
1739209591.6479597;-38.13080360867914
1739209591.6479654;-32.816014438256545
1739209591.6479714;-45.120503652039325
1739209591.6479774;-45.120503652039325
1739209591.6479833;-45.120503652039325
1739209591.6479893;-45.120503652039325
1739209591.647995;-45.120503652039325
1739209591.648001;-38.13080360867914
1739209591.648007;-38.13080360867914
1739209591.6480129;-45.120503652039325
1739209591.6480188;-38.13080360867914
1739209591.6480246;-35.57807855764607
1739209591.6480305;-38.13080360867914
1739209591.6480365;-38.13080360867914
1739209591.6480424;-38.13080360867914
1739209591.6480484;-35.57807855764607
1739209591.6480541;-38.13080360867914
1739209591.64806;-45.120503652039325
1739209591.648066;-45.120503652039325
1739209591.648072;-45.120503652039325
1739209591.648078;-45.120503652039325
1739209591.6480837;-35.57807855764607
1739209591.6480896;-45.120503652039325
1739209591.6480956;-38.13080360867914
1739209591.6481016;-38.13080360867914
1739209591.6481075;-35.57807855764607
1739209591.6481133;-45.120503652039325
1739209591.6481192;-45.120503652039325
1739209591.6481252;-45.120503652039325
1739209591.6481311;-35.57807855764607
1739209591.648137;-45.120503652039325
1739209591.6481428;-45.120503652039325
1739209591.6481488;-45.120503652039325
1739209591.6481547;-45.120503652039325
1739209591.6481607;-38.13080360867914
1739209591.6481667;-38.13080360867914
1739209591.6481724;-38.13080360867914
1739209591.6481783;-25.077289914212862
1739209591.6481843;-35.57807855764607
1739209591.6481903;-45.120503652039325
1739209591.6481962;-38.13080360867914
1739209591.648202;-35.57807855764607
1739209591.648208;-45.120503652039325
1739209591.6482139;-45.120503652039325
1739209591.6482198;-38.13080360867914
1739209591.6482258;-32.81601443825658
1739209591.6482315;-33.981070128970906
1739209591.6482375;-32.816014438256545
1739209591.6482434;-45.120503652039325
1739209591.6482494;-45.120503652039325
1739209591.6482553;-33.981070128970906
1739209591.6482613;-38.13080360867914
1739209591.648267;-45.120503652039325
1739209591.648273;-27.8777449560314
1739209591.648279;-31.141103565318915
1739209591.648285;-45.120503652039325
1739209591.6482909;-38.13080360867914
1739209591.6482966;-35.57807855764607
1739209591.6483026;-45.120503652039325
1739209591.6483085;-45.120503652039325
1739209591.6483145;-38.13080360867914
1739209591.6483204;-45.120503652039325
1739209591.6483262;-45.120503652039325
1739209591.648332;-35.57807855764607
1739209591.648338;-45.120503652039325
1739209591.648344;-45.120503652039325
1739209591.64835;-38.13080360867914
1739209591.6483557;-38.13080360867914
1739209591.6483617;-38.13080360867914
1739209591.6483676;-30.49652367304973
1739209591.6483736;-33.981070128970906
1739209591.6483796;-45.120503652039325
1739209591.6483853;-45.120503652039325
1739209591.6483912;-45.120503652039325
1739209591.6483972;-45.120503652039325
1739209591.6484032;-38.13080360867914
1739209591.6484091;-38.13080360867914
1739209591.6484149;-45.120503652039325
1739209591.6484208;-45.120503652039325
1739209591.6484268;-45.120503652039325
1739209591.6484327;-38.13080360867914
1739209591.6484387;-35.57807855764607
1739209591.6484444;-35.57807855764607
1739209591.6484504;-45.120503652039325
1739209591.6484563;-45.120503652039325
1739209591.6484623;-45.120503652039325
1739209591.6484683;-45.120503652039325
1739209591.648474;-35.57807855764607
1739209591.64848;-38.13080360867914
1739209591.648486;-45.120503652039325
1739209591.6484919;-45.120503652039325
1739209591.6484978;-35.57807855764607
1739209591.6485035;-38.13080360867914
1739209591.6485095;-38.13080360867914
1739209591.6485155;-33.981070128970906
1739209591.6485214;-38.13080360867914
1739209591.6485274;-38.13080360867914
1739209591.648533;-38.13080360867914
1739209591.648539;-35.57807855764607
1739209591.648545;-45.120503652039325
1739209591.648551;-45.120503652039325
1739209591.648557;-38.13080360867914
1739209591.6485627;-45.120503652039325
1739209591.6485686;-38.13080360867914
1739209591.6485746;-45.120503652039325
1739209591.6485806;-38.13080360867914
1739209591.6485865;-38.13080360867914
1739209591.6485922;-35.57807855764607
1739209591.6485982;-38.13080360867914
1739209591.6486042;-45.120503652039325
1739209591.64861;-45.120503652039325
1739209591.648616;-38.13080360867914
1739209591.6486218;-38.13080360867914
1739209591.6486278;-45.120503652039325
1739209591.6486337;-45.120503652039325
1739209591.6486397;-45.120503652039325
1739209591.6486456;-45.120503652039325
1739209591.6486514;-35.57807855764607
1739209591.6486573;-38.13080360867914
1739209591.6486633;-45.120503652039325
1739209591.6486692;-38.13080360867914
1739209591.6486752;-35.57807855764607
1739209591.6486812;-38.13080360867914
1739209591.648687;-38.13080360867914
1739209591.6486928;-45.120503652039325
1739209591.6486988;-38.13080360867914
1739209591.6487048;-45.120503652039325
1739209591.6487107;-38.13080360867914
1739209591.6487164;-38.13080360867914
1739209591.6487224;-45.120503652039325
1739209591.6487284;-38.13080360867914
1739209591.6487343;-38.13080360867914
1739209591.6487403;-38.13080360867914
1739209591.648746;-45.120503652039325
1739209591.648752;-38.13080360867914
1739209591.648758;-35.57807855764607
1739209591.648764;-45.120503652039325
1739209591.6487699;-45.120503652039325
1739209591.6487756;-38.13080360867914
1739209591.6487815;-45.120503652039325
1739209591.6487875;-38.13080360867914
1739209591.6487935;-38.13080360867914
1739209591.6487994;-45.120503652039325
1739209591.6488051;-45.120503652039325
1739209591.648811;-33.981070128970906
1739209591.648817;-45.120503652039325
1739209591.648823;-45.120503652039325
1739209591.648829;-38.13080360867914
1739209591.6488347;-35.57807855764607
1739209591.6488407;-45.120503652039325
1739209591.6488466;-31.141103565318915
1739209591.6488526;-30.49652367304973
1739209591.6488585;-45.120503652039325
1739209591.6488643;-45.120503652039325
1739209591.6488702;-38.13080360867914
1739209591.6488762;-33.981070128970906
1739209591.6488822;-45.120503652039325
1739209591.648888;-32.816014438256545
1739209591.6488938;-45.120503652039325
1739209591.6488998;-45.120503652039325
1739209591.6489058;-45.120503652039325
1739209591.6489117;-38.13080360867914
1739209591.6489177;-38.13080360867914
1739209591.6489234;-45.120503652039325
1739209591.6489294;-33.981070128970906
1739209591.6489353;-45.120503652039325
1739209591.6489413;-38.13080360867914
1739209591.6489472;-35.57807855764607
1739209591.648953;-38.13080360867914
1739209591.648959;-45.120503652039325
1739209591.648965;-38.13080360867914
1739209591.6489708;-33.981070128970906
1739209591.6489768;-38.13080360867914
1739209591.6489825;-45.120503652039325
1739209591.6489885;-33.981070128970906
1739209591.6489944;-33.981070128970906
1739209591.6490004;-38.13080360867914
1739209591.6490064;-32.816014438256545
1739209591.649012;-38.13080360867914
1739209591.649018;-45.120503652039325
1739209591.649024;-38.13080360867914
1739209591.64903;-38.13080360867914
1739209591.649036;-45.120503652039325
1739209591.6490417;-45.120503652039325
1739209591.6490476;-33.981070128970906
1739209591.6490536;-45.120503652039325
1739209591.6490595;-31.141103565318915
1739209591.6490655;-33.981070128970906
1739209591.6490712;-45.120503652039325
1739209591.6490772;-45.120503652039325
1739209591.6490831;-38.13080360867914
1739209591.649089;-26.991370085610736
1739209591.649095;-38.13080360867914
1739209591.6491008;-38.13080360867914
1739209591.6491067;-45.120503652039325
1739209591.6491127;-38.13080360867914
1739209591.6491187;-38.13080360867914
1739209591.6491246;-35.57807855764607
1739209591.6491306;-38.13080360867914
1739209591.6491363;-32.81601443825658
1739209591.6491423;-45.120503652039325
1739209591.6491482;-45.120503652039325
1739209591.6491542;-38.13080360867914
1739209591.6491601;-45.120503652039325
1739209591.6491659;-38.13080360867914
1739209591.6491718;-45.120503652039325
1739209591.6491778;-38.13080360867914
1739209591.6491838;-26.035653463252796
1739209591.6491897;-33.981070128970906
1739209591.6491954;-45.120503652039325
1739209591.6492014;-38.13080360867914
1739209591.6492074;-32.816014438256545
1739209591.6492133;-45.120503652039325
1739209591.6492193;-35.57807855764607
1739209591.649225;-38.13080360867914
1739209591.649231;-45.120503652039325
1739209591.649237;-45.120503652039325
1739209591.6492429;-35.57807855764607
1739209591.6492488;-38.13080360867914
1739209591.6492546;-45.120503652039325
1739209591.6492605;-45.120503652039325
1739209591.6492665;-45.120503652039325
1739209591.6492724;-45.120503652039325
1739209591.6492784;-35.57807855764607
1739209591.6492841;-35.57807855764607
1739209591.64929;-45.120503652039325
1739209591.649296;-45.120503652039325
1739209591.649302;-35.57807855764607
1739209591.649308;-38.13080360867914
1739209591.6493137;-45.120503652039325
1739209591.6493196;-45.120503652039325
1739209591.6493256;-45.120503652039325
1739209591.6493316;-38.13080360867914
1739209591.6493375;-35.57807855764607
1739209591.6493433;-38.13080360867914
1739209591.6493492;-38.13080360867914
1739209591.6493552;-38.13080360867914
1739209591.6493611;-35.57807855764607
1739209591.649367;-45.120503652039325
1739209591.6493728;-45.120503652039325
1739209591.6493788;-45.120503652039325
1739209591.6493847;-45.120503652039325
1739209591.6493907;-45.120503652039325
1739209591.6493967;-45.120503652039325
1739209591.6494024;-45.120503652039325
1739209591.6494083;-38.13080360867914
1739209591.6494143;-45.120503652039325
1739209591.6494203;-30.49652367304973
1739209591.6494262;-32.816014438256545
1739209591.649432;-38.13080360867914
1739209591.649438;-38.13080360867914
1739209591.6494439;-45.120503652039325
1739209591.6494498;-35.57807855764607
1739209591.6494558;-38.13080360867914
1739209591.6494615;-38.13080360867914
1739209591.6494675;-45.120503652039325
1739209591.6494734;-45.120503652039325
1739209591.6494794;-45.120503652039325
1739209591.6494853;-38.13080360867914
1739209591.649491;-38.13080360867914
1739209591.649497;-38.13080360867914
1739209591.649503;-45.120503652039325
1739209591.649509;-45.120503652039325
1739209591.649515;-45.120503652039325
1739209591.6495206;-33.981070128970906
1739209591.6495266;-35.57807855764607
1739209591.6495326;-38.13080360867914
1739209591.6495385;-38.13080360867914
1739209591.6495445;-38.13080360867914
1739209591.6495504;-29.438486411369333
1739209591.6495562;-38.13080360867914
1739209591.6495621;-38.13080360867914
1739209591.649568;-45.120503652039325
1739209591.649574;-45.120503652039325
1739209591.64958;-45.120503652039325
1739209591.6495857;-45.120503652039325
1739209591.6495917;-45.120503652039325
1739209591.6495976;-45.120503652039325
1739209591.6496036;-38.13080360867914
1739209591.6496096;-45.120503652039325
1739209591.6496153;-38.13080360867914
1739209591.6496212;-45.120503652039325
1739209591.6496272;-38.13080360867914
1739209591.6496332;-45.120503652039325
1739209591.6496391;-38.13080360867914
1739209591.6496449;-38.13080360867914
1739209591.6496508;-45.120503652039325
1739209591.6496568;-45.120503652039325
1739209591.6496627;-38.13080360867914
1739209591.6496687;-35.57807855764607
1739209591.6496744;-38.13080360867914
1739209591.6496804;-45.120503652039325
1739209591.6496863;-38.13080360867914
1739209591.6496923;-45.120503652039325
1739209591.6496983;-45.120503652039325
1739209591.649704;-38.13080360867914
1739209591.64971;-45.120503652039325
1739209591.649716;-45.120503652039325
1739209591.6497219;-45.120503652039325
1739209591.6497278;-45.120503652039325
1739209591.6497335;-38.13080360867914
1739209591.6497395;-38.13080360867914
1739209591.6497455;-45.120503652039325
1739209591.6497514;-38.13080360867914
1739209591.6497574;-35.57807855764607
1739209591.649763;-26.991370085610736
1739209591.649769;-38.13080360867914
1739209591.649775;-45.120503652039325
1739209591.649781;-33.981070128970906
1739209591.649787;-35.57807855764607
1739209591.6497927;-38.13080360867914
1739209591.6497986;-32.816014438256545
1739209591.6498046;-38.13080360867914
1739209591.6498106;-45.120503652039325
1739209591.6498165;-45.120503652039325
1739209591.6498222;-35.57807855764607
1739209591.6498282;-35.57807855764607
1739209591.6498342;-45.120503652039325
1739209591.64984;-33.981070128970906
1739209591.649846;-32.816014438256545
1739209591.6498518;-38.13080360867914
1739209591.6498578;-45.120503652039325
1739209591.6498637;-45.120503652039325
1739209591.6498697;-38.13080360867914
1739209591.6498756;-38.13080360867914
1739209591.6498814;-45.120503652039325
1739209591.6498873;-45.120503652039325
1739209591.6498933;-45.120503652039325
1739209591.6498992;-45.120503652039325
1739209591.6499052;-30.49652367304973
1739209591.649911;-33.981070128970906
1739209591.649917;-45.120503652039325
1739209591.6499228;-45.120503652039325
1739209591.6499288;-33.981070128970906
1739209591.6499348;-38.13080360867914
1739209591.6499405;-45.120503652039325
1739209591.6499465;-38.13080360867914
1739209591.6499524;-38.13080360867914
1739209591.6499584;-45.120503652039325
1739209591.6499643;-33.981070128970906
1739209591.6499703;-45.120503652039325
1739209591.649976;-45.120503652039325
1739209591.649982;-45.120503652039325
1739209591.649988;-35.57807855764607
1739209591.649994;-45.120503652039325
1739209591.6499999;-28.992665084841942
1739209591.6500056;-33.981070128970906
1739209591.6500115;-38.13080360867914
1739209591.6500175;-33.981070128970906
1739209591.6500235;-45.120503652039325
1739209591.6500294;-38.13080360867914
1739209591.6500351;-45.120503652039325
1739209591.650041;-38.13080360867914
1739209591.650047;-45.120503652039325
1739209591.650053;-45.120503652039325
1739209591.650059;-45.120503652039325
1739209591.6500647;-38.13080360867914
1739209591.6500707;-35.57807855764607
1739209591.6500766;-38.13080360867914
1739209591.6500826;-38.13080360867914
1739209591.6500885;-38.13080360867914
1739209591.6500943;-45.120503652039325
1739209591.6501002;-45.120503652039325
1739209591.6501062;-38.13080360867914
1739209591.6501122;-45.120503652039325
1739209591.650118;-45.120503652039325
1739209591.6501238;-45.120503652039325
1739209591.6501298;-38.13080360867914
1739209591.6501358;-45.120503652039325
1739209591.6501417;-38.13080360867914
1739209591.6501477;-35.57807855764607
1739209591.6501534;-35.57807855764607
1739209591.6501594;-38.13080360867914
1739209591.6501653;-38.13080360867914
1739209591.6501713;-38.13080360867914
1739209591.6501772;-32.816014438256545
1739209591.650183;-35.57807855764607
1739209591.650189;-45.120503652039325
1739209591.650195;-45.120503652039325
1739209591.6502008;-32.816014438256545
1739209591.6502068;-45.120503652039325
1739209591.6502125;-45.120503652039325
1739209591.6502185;-45.120503652039325
1739209591.6502244;-38.13080360867914
1739209591.6502304;-38.13080360867914
1739209591.6502364;-45.120503652039325
1739209591.650242;-38.13080360867914
1739209591.650248;-35.57807855764607
1739209591.650254;-38.13080360867914
1739209591.65026;-45.120503652039325
1739209591.650266;-45.120503652039325
1739209591.6502717;-45.120503652039325
1739209591.6502776;-38.13080360867914
1739209591.6502836;-38.13080360867914
1739209591.6502895;-35.57807855764607
1739209591.6502955;-38.13080360867914
1739209591.6503012;-45.120503652039325
1739209591.6503072;-38.13080360867914
1739209591.6503131;-33.981070128970906
1739209591.650319;-38.13080360867914
1739209591.650325;-45.120503652039325
1739209591.6503308;-45.120503652039325
1739209591.6503367;-38.13080360867914
1739209591.6503427;-45.120503652039325
1739209591.6503487;-45.120503652039325
1739209591.6503546;-45.120503652039325
1739209591.6503603;-45.120503652039325
1739209591.6503663;-38.13080360867914
1739209591.6503723;-45.120503652039325
1739209591.6503782;-45.120503652039325
1739209591.6503842;-38.13080360867914
1739209591.65039;-45.120503652039325
1739209591.6503959;-45.120503652039325
1739209591.6504018;-45.120503652039325
1739209591.6504078;-38.13080360867914
1739209591.6504138;-45.120503652039325
1739209591.6504197;-45.120503652039325
1739209591.6504254;-45.120503652039325
1739209591.6504314;-38.13080360867914
1739209591.6504374;-32.816014438256545
1739209591.6504433;-38.13080360867914
1739209591.6504493;-45.120503652039325
1739209591.650455;-38.13080360867914
1739209591.650461;-35.57807855764607
1739209591.650467;-38.13080360867914
1739209591.6504729;-38.13080360867914
1739209591.6504788;-38.13080360867914
1739209591.6504846;-38.13080360867914
1739209591.6504905;-33.981070128970906
1739209591.6504965;-45.120503652039325
1739209591.6505024;-38.13080360867914
1739209591.6505084;-35.57807855764607
1739209591.6505141;-38.13080360867914
1739209591.65052;-38.13080360867914
1739209591.650526;-32.816014438256545
1739209591.650532;-31.141103565318915
1739209591.650538;-45.120503652039325
1739209591.6505437;-45.120503652039325
1739209591.6505497;-38.13080360867914
1739209591.6505556;-35.57807855764607
1739209591.6505616;-38.13080360867914
1739209591.6505675;-45.120503652039325
1739209591.6505733;-38.13080360867914
1739209591.6505792;-35.57807855764607
1739209591.6505852;-38.13080360867914
1739209591.6505911;-45.120503652039325
1739209591.650597;-38.13080360867914
1739209591.6506028;-35.57807855764607
1739209591.6506088;-38.13080360867914
1739209591.6506147;-45.120503652039325
1739209591.6595137;-38.13080360867914
1739209591.6595476;-38.13080360867914
1739209591.6595814;-45.120503652039325
1739209591.6596153;-45.120503652039325
1739209591.6596491;-45.120503652039325
1739209591.659683;-45.120503652039325
1739209591.6597168;-45.120503652039325
1739209591.659751;-45.120503652039325
1739209591.6597848;-45.120503652039325
1739209591.6598186;-45.120503652039325
1739209591.6598525;-45.120503652039325
1739209591.6598864;-32.816014438256545
1739209591.6599202;-35.57807855764607
1739209591.659954;-45.120503652039325
1739209591.659988;-45.120503652039325
1739209591.6600218;-45.120503652039325
1739209591.6600556;-45.120503652039325
1739209591.6600895;-32.816014438256545
1739209591.6601233;-38.13080360867914
1739209591.6601572;-45.120503652039325
1739209591.660191;-33.981070128970906
1739209591.660225;-32.816014438256545
1739209591.660259;-45.120503652039325
1739209591.6602929;-45.120503652039325
1739209591.6603267;-38.13080360867914
1739209591.6603606;-35.57807855764607
1739209591.6603944;-38.13080360867914
1739209591.6604283;-45.120503652039325
1739209591.6604621;-45.120503652039325
1739209591.660496;-38.13080360867914
1739209591.6605299;-38.13080360867914
1739209591.6605637;-35.57807855764607
1739209591.6605976;-33.981070128970906
1739209591.6606314;-45.120503652039325
1739209591.6606653;-38.13080360867914
1739209591.6606991;-45.120503652039325
1739209591.660733;-38.13080360867914
1739209591.660767;-45.120503652039325
1739209591.660801;-45.120503652039325
1739209591.6608348;-45.120503652039325
1739209591.6608686;-45.120503652039325
1739209591.6609025;-45.120503652039325
1739209591.6609364;-45.120503652039325
1739209591.6609702;-35.57807855764607
1739209591.661004;-38.13080360867914
1739209591.661038;-45.120503652039325
1739209591.6610718;-45.120503652039325
1739209591.6611056;-33.981070128970906
1739209591.6611395;-33.981070128970906
1739209591.6611733;-38.13080360867914
1739209591.6612072;-38.13080360867914
1739209591.6612413;-45.120503652039325
1739209591.6612751;-33.981070128970906
1739209591.661309;-35.57807855764607
1739209591.6613429;-45.120503652039325
1739209591.6613767;-38.13080360867914
1739209591.6614106;-38.13080360867914
1739209591.6614444;-38.13080360867914
1739209591.6614783;-38.13080360867914
1739209591.6615121;-45.120503652039325
1739209591.661546;-45.120503652039325
1739209591.6615798;-45.120503652039325
1739209591.6616137;-38.13080360867914
1739209591.6616476;-45.120503652039325
1739209591.6616814;-38.13080360867914
1739209591.6617153;-33.981070128970906
1739209591.6617494;-45.120503652039325
1739209591.6617832;-45.120503652039325
1739209591.661817;-33.981070128970906
1739209591.661851;-31.141103565318893
1739209591.6618848;-38.13080360867914
1739209591.6619186;-38.13080360867914
1739209591.6619525;-33.981070128970906
1739209591.6619864;-38.13080360867914
1739209591.6620202;-38.13080360867914
1739209591.662054;-45.120503652039325
1739209591.662088;-45.120503652039325
1739209591.6621218;-45.120503652039325
1739209591.6621556;-45.120503652039325
1739209591.6621895;-45.120503652039325
1739209591.6622233;-33.981070128970906
1739209591.6622574;-45.120503652039325
1739209591.6622913;-38.13080360867914
1739209591.6623251;-35.57807855764607
1739209591.662359;-38.13080360867914
1739209591.6623929;-45.120503652039325
1739209591.6624267;-45.120503652039325
1739209591.6624606;-38.13080360867914
1739209591.6624944;-28.992665084841942
1739209591.6625283;-45.120503652039325
1739209591.6625621;-45.120503652039325
1739209591.662596;-45.120503652039325
1739209591.6626298;-38.13080360867914
1739209591.6626637;-38.13080360867914
1739209591.6626976;-38.13080360867914
1739209591.6627314;-45.120503652039325
1739209591.6627655;-31.141103565318915
1739209591.6627994;-38.13080360867914
1739209591.6628332;-45.120503652039325
1739209591.662867;-45.120503652039325
1739209591.662901;-45.120503652039325
1739209591.6629348;-45.120503652039325
1739209591.6629686;-38.13080360867914
1739209591.6630025;-38.13080360867914
1739209591.6630363;-33.981070128970906
1739209591.6630702;-45.120503652039325
1739209591.663104;-45.120503652039325
1739209591.663138;-38.13080360867914
1739209591.6631718;-38.13080360867914
1739209591.6632056;-45.120503652039325
1739209591.6632395;-38.13080360867914
1739209591.6632736;-45.120503652039325
1739209591.6633074;-33.981070128970906
1739209591.6633413;-32.816014438256545
1739209591.6633751;-45.120503652039325
1739209591.663409;-45.120503652039325
1739209591.6634429;-38.13080360867914
1739209591.6634767;-38.13080360867914
1739209591.6635106;-38.13080360867914
1739209591.6635444;-45.120503652039325
1739209591.6635783;-33.981070128970906
1739209591.6636121;-38.13080360867914
1739209591.663646;-38.13080360867914
1739209591.6636798;-45.120503652039325
1739209591.6637137;-38.13080360867914
1739209591.6637475;-45.120503652039325
1739209591.6637816;-38.13080360867914
1739209591.6638155;-38.13080360867914
1739209591.6638494;-38.13080360867914
1739209591.6638832;-38.13080360867914
1739209591.663917;-33.981070128970906
1739209591.663951;-38.13080360867914
1739209591.6639848;-38.13080360867914
1739209591.6640186;-38.13080360867914
1739209591.6640525;-38.13080360867914
1739209591.6640863;-45.120503652039325
1739209591.6641202;-31.141103565318915
1739209591.664154;-33.981070128970906
1739209591.664188;-45.120503652039325
1739209591.6642218;-35.57807855764607
1739209591.6642559;-45.120503652039325
1739209591.6642897;-45.120503652039325
1739209591.6643236;-45.120503652039325
1739209591.6643574;-38.13080360867914
