CAN Message; 0x98:0000a6f91d223cb9
1739209757.3696072;-45.120503652039325
1739209757.3696125;-45.120503652039325
1739209757.3696177;-38.13080360867914
1739209757.369623;-45.120503652039325
1739209757.3696282;-35.57807855764607
1739209757.3696334;-38.13080360867914
1739209757.3696387;-45.120503652039325
1739209757.369644;-38.13080360867914
1739209757.3696492;-45.120503652039325
1739209757.3696544;-45.120503652039325
1739209757.3696597;-45.120503652039325
1739209757.3696651;-38.13080360867914
1739209757.3696704;-45.120503652039325
1739209757.3696756;-25.62660358559016
1739209757.369681;-27.8777449560314
1739209757.3696861;-45.120503652039325
1739209757.3696914;-38.13080360867914
1739209757.3696966;-38.13080360867914
1739209757.3697019;-38.13080360867914
1739209757.369707;-45.120503652039325
1739209757.3697124;-38.13080360867914
1739209757.3697176;-45.120503652039325
1739209757.3697228;-45.120503652039325
1739209757.3697283;-33.981070128970906
1739209757.3697336;-38.13080360867914
1739209757.3697388;-38.13080360867914
1739209757.369744;-45.120503652039325
1739209757.3697493;-33.981070128970906
1739209757.3697546;-45.120503652039325
1739209757.3697598;-35.57807855764607
1739209757.369765;-35.57807855764607
1739209757.3697703;-45.120503652039325
1739209757.3697755;-38.13080360867914
1739209757.3697808;-35.57807855764607
1739209757.3697863;-38.13080360867914
1739209757.3697915;-38.13080360867914
1739209757.3697968;-38.13080360867914
1739209757.369802;-38.13080360867914
1739209757.3698072;-45.120503652039325
1739209757.3698125;-45.120503652039325
1739209757.3698177;-33.981070128970906
1739209757.369823;-45.120503652039325
1739209757.3698282;-45.120503652039325
1739209757.3698335;-35.57807855764607
1739209757.3698387;-38.13080360867914
1739209757.3698442;-38.13080360867914
1739209757.3698494;-38.13080360867914
1739209757.3698547;-45.120503652039325
1739209757.36986;-45.120503652039325
1739209757.3698652;-45.120503652039325
1739209757.3698704;-45.120503652039325
1739209757.3698757;-38.13080360867914
1739209757.369881;-38.13080360867914
1739209757.3698862;-45.120503652039325
1739209757.3698914;-45.120503652039325
1739209757.3698967;-45.120503652039325
1739209757.3699021;-45.120503652039325
1739209757.3699074;-45.120503652039325
1739209757.3699126;-45.120503652039325
1739209757.3699179;-45.120503652039325
1739209757.369923;-38.13080360867914
1739209757.3699284;-38.13080360867914
1739209757.3699336;-45.120503652039325
1739209757.3699389;-33.981070128970906
1739209757.369944;-45.120503652039325
1739209757.3699493;-38.13080360867914
1739209757.3699546;-38.13080360867914
1739209757.36996;-45.120503652039325
1739209757.3699653;-45.120503652039325
1739209757.3699706;-38.13080360867914
1739209757.3699758;-28.58837851428586
1739209757.369981;-38.13080360867914
1739209757.3699863;-45.120503652039325
1739209757.3699915;-38.13080360867914
1739209757.3699968;-32.816014438256545
1739209757.370002;-45.120503652039325
1739209757.3700073;-45.120503652039325
1739209757.3700125;-45.120503652039325
1739209757.370018;-45.120503652039325
1739209757.3700233;-45.120503652039325
1739209757.3700285;-45.120503652039325
1739209757.3700337;-45.120503652039325
1739209757.370039;-45.120503652039325
1739209757.3700442;-38.13080360867914
1739209757.3700495;-45.120503652039325
1739209757.3700547;-38.13080360867914
1739209757.37006;-30.49652367304973
1739209757.3700652;-38.13080360867914
1739209757.3700705;-45.120503652039325
1739209757.370076;-45.120503652039325
1739209757.3700812;-45.120503652039325
1739209757.3700864;-45.120503652039325
1739209757.3700917;-38.13080360867914
1739209757.370097;-38.13080360867914
1739209757.3701022;-35.57807855764607
1739209757.3701074;-45.120503652039325
1739209757.3701127;-45.120503652039325
1739209757.370118;-38.13080360867914
1739209757.3701231;-35.57807855764607
1739209757.3701284;-38.13080360867914
1739209757.3701339;-45.120503652039325
1739209757.3701391;-38.13080360867914
1739209757.3701444;-45.120503652039325
1739209757.3701496;-45.120503652039325
1739209757.3701549;-45.120503652039325
1739209757.37016;-45.120503652039325
1739209757.3701653;-38.13080360867914
1739209757.3701706;-38.13080360867914
1739209757.3701758;-45.120503652039325
1739209757.370181;-45.120503652039325
1739209757.3701863;-38.13080360867914
1739209757.3701916;-35.57807855764607
1739209757.370197;-38.13080360867914
1739209757.3702023;-38.13080360867914
1739209757.3702075;-38.13080360867914
1739209757.3702128;-38.13080360867914
1739209757.370218;-32.816014438256545
1739209757.3702233;-38.13080360867914
1739209757.3702285;-45.120503652039325
1739209757.3702338;-45.120503652039325
1739209757.370239;-38.13080360867914
1739209757.3702443;-38.13080360867914
1739209757.3702495;-45.120503652039325
1739209757.370255;-45.120503652039325
1739209757.3702602;-45.120503652039325
1739209757.3702655;-45.120503652039325
1739209757.3702707;-33.981070128970906
1739209757.370276;-38.13080360867914
1739209757.3702812;-35.57807855764607
1739209757.3702865;-38.13080360867914
1739209757.3702917;-38.13080360867914
1739209757.370297;-32.816014438256545
1739209757.3703022;-38.13080360867914
1739209757.3703074;-45.120503652039325
1739209757.370313;-38.13080360867914
1739209757.3703182;-38.13080360867914
1739209757.3703234;-45.120503652039325
1739209757.3703287;-38.13080360867914
1739209757.370334;-38.13080360867914
1739209757.3703392;-45.120503652039325
1739209757.3703444;-45.120503652039325
1739209757.3703496;-45.120503652039325
1739209757.370355;-45.120503652039325
1739209757.3703601;-38.13080360867914
1739209757.3703654;-35.57807855764607
1739209757.3703709;-38.13080360867914
1739209757.370376;-38.13080360867914
1739209757.3703814;-38.13080360867914
1739209757.3703866;-38.13080360867914
1739209757.3703918;-38.13080360867914
1739209757.370397;-45.120503652039325
1739209757.3704023;-38.13080360867914
1739209757.3704076;-38.13080360867914
1739209757.3704128;-38.13080360867914
1739209757.370418;-38.13080360867914
1739209757.3704233;-33.981070128970906
1739209757.3704288;-38.13080360867914
1739209757.370434;-45.120503652039325
1739209757.3704393;-45.120503652039325
1739209757.3704445;-45.120503652039325
1739209757.3704498;-38.13080360867914
1739209757.370455;-38.13080360867914
1739209757.3704603;-38.13080360867914
1739209757.3704655;-38.13080360867914
1739209757.3704708;-45.120503652039325
1739209757.370476;-38.13080360867914
1739209757.3704813;-45.120503652039325
1739209757.3704867;-33.981070128970906
1739209757.370492;-32.816014438256545
1739209757.3704972;-45.120503652039325
1739209757.3705025;-45.120503652039325
1739209757.3705077;-35.57807855764607
1739209757.370513;-38.13080360867914
1739209757.3705182;-38.13080360867914
1739209757.3705235;-38.13080360867914
1739209757.3705287;-45.120503652039325
1739209757.370534;-45.120503652039325
1739209757.3705392;-45.120503652039325
1739209757.3705447;-38.13080360867914
1739209757.37055;-45.120503652039325
1739209757.3705552;-38.13080360867914
1739209757.3705604;-38.13080360867914
1739209757.3705657;-45.120503652039325
1739209757.370571;-35.57807855764607
1739209757.3705761;-38.13080360867914
1739209757.3705814;-45.120503652039325
1739209757.3705866;-38.13080360867914
1739209757.3705919;-38.13080360867914
1739209757.3705971;-38.13080360867914
1739209757.3706024;-38.13080360867914
1739209757.3706079;-45.120503652039325
1739209757.370613;-38.13080360867914
1739209757.3706183;-35.57807855764607
1739209757.3706236;-35.57807855764607
1739209757.3706288;-32.816014438256545
1739209757.370634;-38.13080360867914
1739209757.3706393;-45.120503652039325
1739209757.3706446;-33.981070128970906
1739209757.3706498;-35.57807855764607
1739209757.370655;-45.120503652039325
1739209757.3706603;-45.120503652039325
1739209757.3706658;-45.120503652039325
1739209757.370671;-38.13080360867914
1739209757.3706763;-45.120503652039325
1739209757.3706815;-45.120503652039325
1739209757.3706868;-33.981070128970906
1739209757.370692;-38.13080360867914
1739209757.3706973;-30.49652367304973
1739209757.3707025;-27.8777449560314
1739209757.3707078;-38.13080360867914
1739209757.370713;-35.57807855764607
1739209757.3707182;-38.13080360867914
1739209757.3707237;-35.57807855764607
1739209757.370729;-45.120503652039325
1739209757.3707342;-35.57807855764607
1739209757.3707395;-45.120503652039325
1739209757.3707447;-45.120503652039325
1739209757.37075;-38.13080360867914
1739209757.3707552;-45.120503652039325
1739209757.3707604;-45.120503652039325
1739209757.3707657;-45.120503652039325
1739209757.370771;-45.120503652039325
1739209757.3707762;-45.120503652039325
1739209757.3707817;-31.141103565318915
1739209757.370787;-38.13080360867914
1739209757.3707922;-38.13080360867914
1739209757.3707974;-38.13080360867914
1739209757.3708026;-31.141103565318915
1739209757.370808;-45.120503652039325
1739209757.3708131;-38.13080360867914
1739209757.3708184;-38.13080360867914
1739209757.3708236;-45.120503652039325
1739209757.3708289;-33.981070128970906
1739209757.370834;-38.13080360867914
1739209757.3708396;-32.816014438256545
1739209757.3708448;-38.13080360867914
1739209757.37085;-38.13080360867914
1739209757.3708553;-38.13080360867914
1739209757.3708606;-38.13080360867914
1739209757.3708658;-45.120503652039325
1739209757.370871;-45.120503652039325
1739209757.3708763;-45.120503652039325
1739209757.3708816;-45.120503652039325
1739209757.3708868;-32.816014438256545
1739209757.370892;-33.981070128970906
1739209757.3708975;-38.13080360867914
1739209757.3709028;-35.57807855764607
1739209757.370908;-38.13080360867914
1739209757.3709133;-30.49652367304973
1739209757.3709185;-38.13080360867914
1739209757.3709238;-45.120503652039325
1739209757.370929;-38.13080360867914
1739209757.3709342;-32.816014438256545
1739209757.3709395;-45.120503652039325
1739209757.3709447;-45.120503652039325
1739209757.37095;-38.13080360867914
1739209757.3709555;-33.981070128970956
1739209757.3709607;-45.120503652039325
1739209757.370966;-45.120503652039325
1739209757.3709712;-45.120503652039325
1739209757.3709764;-45.120503652039325
1739209757.3709817;-38.13080360867914
1739209757.370987;-38.13080360867914
1739209757.3709922;-33.981070128970906
1739209757.3709974;-26.487275050834715
1739209757.3710027;-38.13080360867914
1739209757.371008;-45.120503652039325
1739209757.3710134;-33.981070128970906
1739209757.3710186;-35.57807855764607
1739209757.371024;-45.120503652039325
1739209757.3710291;-45.120503652039325
1739209757.3710344;-38.13080360867914
1739209757.3710396;-45.120503652039325
1739209757.3710449;-45.120503652039325
1739209757.3710501;-45.120503652039325
1739209757.3710554;-38.13080360867914
1739209757.3710606;-45.120503652039325
1739209757.3710659;-38.13080360867914
1739209757.371071;-45.120503652039325
1739209757.3710766;-45.120503652039325
1739209757.3710818;-31.141103565318915
1739209757.371087;-33.981070128970906
1739209757.3710923;-45.120503652039325
1739209757.3710976;-45.120503652039325
1739209757.3711028;-33.981070128970906
1739209757.371108;-38.13080360867914
1739209757.3711133;-38.13080360867914
1739209757.3711185;-45.120503652039325
1739209757.3711238;-38.13080360867914
1739209757.371129;-45.120503652039325
1739209757.3711345;-38.13080360867914
1739209757.3711398;-45.120503652039325
1739209757.371145;-45.120503652039325
1739209757.3711503;-35.57807855764607
1739209757.3711555;-35.57807855764607
1739209757.3711607;-38.13080360867914
1739209757.371166;-32.816014438256545
1739209757.3711712;-38.13080360867914
1739209757.3711765;-45.120503652039325
1739209757.3711817;-45.120503652039325
1739209757.371187;-45.120503652039325
1739209757.3711925;-45.120503652039325
1739209757.3711977;-45.120503652039325
1739209757.371203;-45.120503652039325
1739209757.3712082;-38.13080360867914
1739209757.3712134;-35.57807855764607
1739209757.3712187;-45.120503652039325
1739209757.371224;-45.120503652039325
1739209757.3712292;-33.981070128970906
1739209757.3712344;-38.13080360867914
1739209757.3712397;-45.120503652039325
1739209757.371245;-33.981070128970906
1739209757.3712504;-38.13080360867914
1739209757.3712556;-38.13080360867914
1739209757.371261;-38.13080360867914
1739209757.3712661;-38.13080360867914
1739209757.3712714;-45.120503652039325
1739209757.3712766;-45.120503652039325
1739209757.3712819;-45.120503652039325
1739209757.371287;-45.120503652039325
1739209757.3712924;-45.120503652039325
1739209757.3712976;-35.57807855764607
1739209757.3713028;-35.57807855764607
1739209757.3713083;-38.13080360867914
1739209757.3713136;-45.120503652039325
1739209757.3713188;-32.816014438256545
1739209757.371324;-38.13080360867914
1739209757.3713293;-45.120503652039325
1739209757.3713346;-45.120503652039325
1739209757.3713398;-45.120503652039325
1739209757.371345;-45.120503652039325
1739209757.3713503;-45.120503652039325
1739209757.3713555;-45.120503652039325
1739209757.3713608;-45.120503652039325
1739209757.3713663;-38.13080360867914
1739209757.3713715;-38.13080360867914
1739209757.3713768;-45.120503652039325
1739209757.371382;-38.13080360867914
1739209757.3713872;-38.13080360867914
1739209757.3713925;-45.120503652039325
1739209757.3713977;-45.120503652039325
1739209757.371403;-33.981070128970906
1739209757.3714082;-38.13080360867914
1739209757.3714135;-35.57807855764607
1739209757.3714187;-45.120503652039325
1739209757.3714242;-31.141103565318915
1739209757.3714294;-32.816014438256545
1739209757.3714347;-45.120503652039325
1739209757.37144;-45.120503652039325
1739209757.3714452;-38.13080360867914
1739209757.3714504;-38.13080360867914
1739209757.3714557;-45.120503652039325
1739209757.371461;-45.120503652039325
1739209757.3714662;-45.120503652039325
1739209757.3714714;-45.120503652039325
1739209757.3714767;-38.13080360867914
1739209757.371482;-45.120503652039325
1739209757.3714874;-38.13080360867914
1739209757.3714926;-45.120503652039325
1739209757.3714979;-35.57807855764607
1739209757.371503;-35.57807855764607
1739209757.3715084;-38.13080360867914
1739209757.3715136;-45.120503652039325
1739209757.3715189;-35.57807855764607
1739209757.371524;-35.57807855764607
1739209757.3715293;-38.13080360867914
1739209757.3715346;-38.13080360867914
1739209757.3715398;-45.120503652039325
1739209757.3715453;-45.120503652039325
1739209757.3715506;-45.120503652039325
1739209757.3715558;-45.120503652039325
1739209757.371561;-38.13080360867914
1739209757.3715663;-45.120503652039325
1739209757.3715715;-45.120503652039325
1739209757.3715768;-38.13080360867914
1739209757.371582;-38.13080360867914
1739209757.3715873;-45.120503652039325
1739209757.3715925;-38.13080360867914
1739209757.3715978;-45.120503652039325
1739209757.3716033;-45.120503652039325
1739209757.3716085;-45.120503652039325
1739209757.3716137;-33.981070128970906
1739209757.371619;-38.13080360867914
1739209757.3716242;-38.13080360867914
1739209757.3716295;-45.120503652039325
1739209757.3716347;-30.49652367304973
1739209757.37164;-28.21854285175415
1739209757.3716452;-38.13080360867914
1739209757.3716505;-45.120503652039325
1739209757.3716557;-38.13080360867914
1739209757.3716612;-35.57807855764607
1739209757.3716664;-45.120503652039325
1739209757.3716717;-45.120503652039325
1739209757.371677;-45.120503652039325
1739209757.3716822;-45.120503652039325
1739209757.3716874;-38.13080360867914
1739209757.3716927;-45.120503652039325
1739209757.371698;-38.13080360867914
1739209757.3717031;-45.120503652039325
1739209757.3717084;-45.120503652039325
1739209757.3717136;-45.120503652039325
1739209757.3717191;-32.816014438256545
1739209757.3717244;-28.21854285175415
1739209757.3717296;-38.13080360867914
1739209757.3717349;-45.120503652039325
1739209757.37174;-35.57807855764607
1739209757.3717453;-35.57807855764607
1739209757.3717506;-45.120503652039325
1739209757.3717558;-45.120503652039325
1739209757.371761;-45.120503652039325
1739209757.3717663;-45.120503652039325
1739209757.3717716;-38.13080360867914
1739209757.371777;-38.13080360867914
1739209757.3717823;-45.120503652039325
1739209757.3717875;-45.120503652039325
1739209757.3717928;-38.13080360867914
1739209757.371798;-35.57807855764607
1739209757.3718033;-45.120503652039325
1739209757.3718085;-45.120503652039325
1739209757.3718138;-38.13080360867914
1739209757.371819;-38.13080360867914
1739209757.3718243;-45.120503652039325
1739209757.3718295;-45.120503652039325
1739209757.371835;-38.13080360867914
1739209757.3718402;-38.13080360867914
1739209757.3718455;-35.57807855764607
1739209757.3718507;-29.438486411369333
1739209757.371856;-38.13080360867914
1739209757.3718612;-45.120503652039325
1739209757.3718665;-38.13080360867914
1739209757.3718717;-35.57807855764607
1739209757.371877;-45.120503652039325
1739209757.3718822;-45.120503652039325
1739209757.3718874;-45.120503652039325
1739209757.371893;-45.120503652039325
1739209757.3718982;-45.120503652039325
1739209757.3719034;-45.120503652039325
1739209757.3719087;-45.120503652039325
1739209757.371914;-45.120503652039325
1739209757.3719192;-45.120503652039325
1739209757.3719244;-45.120503652039325
1739209757.3719296;-38.13080360867914
1739209757.371935;-26.991370085610722
1739209757.3719401;-38.13080360867914
1739209757.3719454;-35.57807855764607
1739209757.3719506;-45.120503652039325
1739209757.371956;-35.57807855764607
1739209757.3719614;-38.13080360867914
1739209757.3719666;-45.120503652039325
1739209757.3719718;-45.120503652039325
1739209757.371977;-38.13080360867914
1739209757.3719823;-45.120503652039325
1739209757.3719876;-38.13080360867914
1739209757.3719928;-38.13080360867914
1739209757.371998;-45.120503652039325
1739209757.3720033;-32.816014438256545
1739209757.3720086;-38.13080360867914
1739209757.372014;-45.120503652039325
1739209757.3720193;-26.991370085610722
1739209757.3720245;-38.13080360867914
1739209757.3720298;-45.120503652039325
1739209757.372035;-38.13080360867914
1739209757.3720403;-38.13080360867914
1739209757.3720455;-38.13080360867914
1739209757.3720508;-35.57807855764607
1739209757.372056;-35.57807855764607
1739209757.3720613;-33.981070128970956
1739209757.3720665;-38.13080360867914
1739209757.372072;-33.981070128970906
1739209757.3720772;-45.120503652039325
1739209757.3720825;-45.120503652039325
1739209757.3720877;-45.120503652039325
1739209757.372093;-33.981070128970906
1739209757.3720982;-38.13080360867914
1739209757.3721035;-30.49652367304973
1739209757.3721087;-32.816014438256545
1739209757.372114;-45.120503652039325
1739209757.3721192;-45.120503652039325
1739209757.3721244;-38.13080360867914
1739209757.37213;-38.13080360867914
1739209757.3721352;-38.13080360867914
1739209757.3721404;-38.13080360867914
1739209757.3721457;-45.120503652039325
1739209757.372151;-38.13080360867914
1739209757.3721561;-38.13080360867914
1739209757.3721614;-38.13080360867914
1739209757.3721666;-35.57807855764607
1739209757.3721719;-35.57807855764607
1739209757.3721771;-38.13080360867914
1739209757.3721824;-38.13080360867914
1739209757.3721879;-45.120503652039325
1739209757.372193;-45.120503652039325
1739209757.3721983;-38.13080360867914
1739209757.3722036;-38.13080360867914
1739209757.3722088;-38.13080360867914
1739209757.372214;-45.120503652039325
1739209757.3722193;-45.120503652039325
1739209757.3722246;-45.120503652039325
1739209757.3722298;-38.13080360867914
1739209757.372235;-35.57807855764607
1739209757.3722403;-35.57807855764607
1739209757.3722458;-38.13080360867914
1739209757.372251;-38.13080360867914
1739209757.3722563;-35.57807855764607
1739209757.3722615;-35.57807855764607
1739209757.3722668;-45.120503652039325
1739209757.372272;-38.13080360867914
1739209757.3722773;-38.13080360867914
1739209757.3722825;-38.13080360867914
1739209757.3722878;-45.120503652039325
1739209757.372293;-45.120503652039325
1739209757.3722982;-45.120503652039325
1739209757.3723037;-45.120503652039325
1739209757.372309;-45.120503652039325
1739209757.3723142;-45.120503652039325
1739209757.3723195;-38.13080360867914
1739209757.3723247;-38.13080360867914
1739209757.37233;-45.120503652039325
1739209757.3723352;-45.120503652039325
1739209757.3723404;-45.120503652039325
1739209757.3723457;-45.120503652039325
1739209757.372351;-35.57807855764607
1739209757.3723562;-38.13080360867914
1739209757.3723617;-35.57807855764607
1739209757.372367;-38.13080360867914
1739209757.3723722;-45.120503652039325
1739209757.3723774;-35.57807855764607
1739209757.3723826;-38.13080360867914
1739209757.372388;-38.13080360867914
1739209757.3723931;-45.120503652039325
1739209757.3723984;-35.57807855764607
1739209757.3724036;-45.120503652039325
1739209757.3724089;-45.120503652039325
1739209757.372414;-38.13080360867914
1739209757.3724194;-35.57807855764607
1739209757.3724248;-38.13080360867914
1739209757.37243;-45.120503652039325
1739209757.3724353;-33.981070128970906
1739209757.3724406;-35.57807855764607
1739209757.3724458;-38.13080360867914
1739209757.372451;-38.13080360867914
1739209757.3724563;-38.13080360867914
1739209757.3724616;-38.13080360867914
1739209757.3724668;-32.816014438256545
1739209757.372472;-33.981070128970906
1739209757.3724773;-38.13080360867914
1739209757.3724828;-32.816014438256545
1739209757.372488;-45.120503652039325
1739209757.3724933;-45.120503652039325
1739209757.3724985;-45.120503652039325
1739209757.3725038;-38.13080360867914
1739209757.372509;-45.120503652039325
1739209757.3725142;-45.120503652039325
1739209757.3725195;-35.57807855764607
1739209757.3725247;-35.57807855764607
1739209757.37253;-35.57807855764607
1739209757.3725352;-33.981070128970906
1739209757.3725407;-38.13080360867914
1739209757.372546;-45.120503652039325
1739209757.3725512;-45.120503652039325
1739209757.3725564;-45.120503652039325
1739209757.3725617;-45.120503652039325
1739209757.372567;-38.13080360867914
1739209757.3725722;-38.13080360867914
1739209757.3725774;-45.120503652039325
1739209757.3725827;-38.13080360867914
1739209757.372588;-38.13080360867914
1739209757.3725932;-45.120503652039325
1739209757.3725986;-45.120503652039325
1739209757.372604;-45.120503652039325
1739209757.3726091;-45.120503652039325
1739209757.3726144;-38.13080360867914
1739209757.3726196;-45.120503652039325
1739209757.3726249;-38.13080360867914
1739209757.3726301;-38.13080360867914
1739209757.3726354;-35.57807855764607
1739209757.3726406;-38.13080360867914
1739209757.3726459;-45.120503652039325
1739209757.372651;-45.120503652039325
1739209757.3726566;-38.13080360867914
1739209757.3726618;-35.57807855764607
1739209757.372667;-45.120503652039325
1739209757.3726723;-45.120503652039325
1739209757.3726776;-38.13080360867914
1739209757.3726828;-35.57807855764607
1739209757.372688;-38.13080360867914
1739209757.3726933;-38.13080360867914
1739209757.3726985;-45.120503652039325
1739209757.3727038;-45.120503652039325
1739209757.372709;-33.981070128970906
1739209757.3727145;-38.13080360867914
1739209757.3727198;-38.13080360867914
1739209757.372725;-45.120503652039325
1739209757.3727303;-45.120503652039325
1739209757.3727355;-45.120503652039325
1739209757.3727407;-32.816014438256545
1739209757.372746;-28.21854285175415
1739209757.3727512;-38.13080360867914
1739209757.3727565;-38.13080360867914
1739209757.3727617;-45.120503652039325
1739209757.372767;-45.120503652039325
1739209757.3727725;-38.13080360867914
1739209757.3727777;-32.816014438256545
1739209757.372783;-45.120503652039325
1739209757.3727882;-45.120503652039325
1739209757.3727934;-45.120503652039325
1739209757.3727987;-45.120503652039325
1739209757.372804;-45.120503652039325
1739209757.3728092;-45.120503652039325
1739209757.3728144;-45.120503652039325
1739209757.3728197;-38.13080360867914
1739209757.372825;-38.13080360867914
1739209757.3728304;-45.120503652039325
1739209757.3728356;-38.13080360867914
1739209757.372841;-35.57807855764607
1739209757.3728461;-38.13080360867914
1739209757.3728514;-38.13080360867914
1739209757.3728566;-38.13080360867914
1739209757.3728619;-38.13080360867914
1739209757.372867;-45.120503652039325
1739209757.3728724;-32.816014438256545
1739209757.3728776;-38.13080360867914
1739209757.3728828;-38.13080360867914
1739209757.372888;-38.13080360867914
1739209757.3728936;-35.57807855764607
1739209757.3728988;-38.13080360867914
1739209757.372904;-45.120503652039325
1739209757.3729093;-45.120503652039325
1739209757.3729146;-33.981070128970956
1739209757.3729198;-45.120503652039325
1739209757.372925;-45.120503652039325
1739209757.3729303;-45.120503652039325
1739209757.3729355;-45.120503652039325
1739209757.3729408;-38.13080360867914
1739209757.372946;-45.120503652039325
1739209757.3729515;-45.120503652039325
1739209757.3729568;-26.991370085610722
1739209757.372962;-38.13080360867914
1739209757.3729672;-45.120503652039325
1739209757.3729725;-45.120503652039325
1739209757.3729777;-38.13080360867914
1739209757.372983;-45.120503652039325
1739209757.3729882;-45.120503652039325
1739209757.3729935;-45.120503652039325
1739209757.3729987;-33.981070128970956
1739209757.373004;-45.120503652039325
1739209757.3730094;-45.120503652039325
1739209757.3730147;-45.120503652039325
1739209757.37302;-45.120503652039325
1739209757.3730252;-45.120503652039325
1739209757.3730304;-38.13080360867914
1739209757.3730357;-38.13080360867914
1739209757.373041;-27.267205301931607
1739209757.3730462;-31.141103565318915
1739209757.3730514;-45.120503652039325
1739209757.3730567;-35.57807855764607
1739209757.373062;-32.816014438256545
1739209757.3730674;-35.57807855764607
1739209757.3730726;-45.120503652039325
1739209757.3730779;-38.13080360867914
1739209757.373083;-38.13080360867914
1739209757.3730884;-45.120503652039325
1739209757.3730936;-45.120503652039325
1739209757.3730989;-45.120503652039325
1739209757.373104;-45.120503652039325
1739209757.3731093;-38.13080360867914
1739209757.3731146;-45.120503652039325
1739209757.3731198;-45.120503652039325
1739209757.3731253;-33.981070128970906
1739209757.3731306;-45.120503652039325
1739209757.3731358;-45.120503652039325
1739209757.373141;-38.13080360867914
1739209757.3731463;-45.120503652039325
1739209757.3731515;-38.13080360867914
1739209757.3731568;-35.57807855764607
1739209757.373162;-38.13080360867914
1739209757.3731673;-45.120503652039325
1739209757.3731725;-38.13080360867914
1739209757.3731778;-45.120503652039325
1739209757.3731833;-45.120503652039325
1739209757.3731885;-38.13080360867914
1739209757.3731937;-38.13080360867914
1739209757.373199;-45.120503652039325
1739209757.3732042;-38.13080360867914
1739209757.3732095;-38.13080360867914
1739209757.3732147;-45.120503652039325
1739209757.37322;-45.120503652039325
1739209757.3732252;-38.13080360867914
1739209757.3732305;-38.13080360867914
1739209757.3732357;-45.120503652039325
1739209757.3732412;-33.981070128970906
1739209757.3732464;-45.120503652039325
1739209757.3732517;-38.13080360867914
1739209757.373257;-33.981070128970906
1739209757.3732622;-38.13080360867914
1739209757.3732674;-45.120503652039325
1739209757.3732727;-38.13080360867914
1739209757.373278;-35.57807855764607
1739209757.3732831;-38.13080360867914
1739209757.3732884;-45.120503652039325
1739209757.3732936;-38.13080360867914
1739209757.373299;-45.120503652039325
1739209757.3733044;-45.120503652039325
1739209757.3733096;-45.120503652039325
1739209757.3733149;-38.13080360867914
1739209757.37332;-45.120503652039325
1739209757.3733253;-45.120503652039325
1739209757.3733306;-38.13080360867914
1739209757.3733358;-33.981070128970906
1739209757.373341;-45.120503652039325
1739209757.3733463;-45.120503652039325
1739209757.3733516;-38.13080360867914
1739209757.3733568;-38.13080360867914
1739209757.3733623;-35.57807855764607
1739209757.3733675;-38.13080360867914
1739209757.3733728;-35.57807855764607
1739209757.373378;-38.13080360867914
1739209757.3733833;-45.120503652039325
1739209757.3733885;-45.120503652039325
1739209757.3733938;-38.13080360867914
1739209757.373399;-38.13080360867914
1739209757.3734043;-38.13080360867914
1739209757.3734095;-45.120503652039325
1739209757.3734148;-45.120503652039325
1739209757.3734202;-38.13080360867914
1739209757.3734255;-45.120503652039325
1739209757.3734307;-38.13080360867914
1739209757.373436;-38.13080360867914
1739209757.3734412;-38.13080360867914
1739209757.3734465;-45.120503652039325
1739209757.3734517;-45.120503652039325
1739209757.373457;-38.13080360867914
1739209757.3734622;-45.120503652039325
1739209757.3734674;-35.57807855764607
1739209757.3734727;-32.816014438256545
1739209757.3734782;-45.120503652039325
1739209757.3734834;-38.13080360867914
1739209757.3734887;-45.120503652039325
1739209757.373494;-45.120503652039325
1739209757.3734992;-45.120503652039325
1739209757.3735044;-33.981070128970906
1739209757.3735096;-45.120503652039325
1739209757.373515;-45.120503652039325
1739209757.3735201;-45.120503652039325
1739209757.3735254;-45.120503652039325
1739209757.3735306;-33.981070128970906
1739209757.373536;-45.120503652039325
1739209757.3735414;-45.120503652039325
1739209757.3735466;-45.120503652039325
1739209757.3735518;-38.13080360867914
1739209757.373557;-38.13080360867914
1739209757.3735623;-45.120503652039325
1739209757.3735676;-45.120503652039325
1739209757.3735728;-38.13080360867914
1739209757.373578;-38.13080360867914
1739209757.3735833;-45.120503652039325
1739209757.3735886;-35.57807855764607
1739209757.373594;-45.120503652039325
1739209757.3735993;-45.120503652039325
1739209757.3736045;-45.120503652039325
1739209757.3736098;-38.13080360867914
1739209757.373615;-45.120503652039325
1739209757.3736203;-45.120503652039325
1739209757.3736255;-38.13080360867914
1739209757.3736308;-45.120503652039325
1739209757.373636;-32.816014438256545
1739209757.3736413;-31.141103565318893
1739209757.3736465;-45.120503652039325
1739209757.373652;-45.120503652039325
1739209757.3736572;-38.13080360867914
1739209757.3736625;-35.57807855764607
1739209757.3736677;-45.120503652039325
1739209757.373673;-45.120503652039325
1739209757.3736782;-45.120503652039325
1739209757.3736835;-45.120503652039325
1739209757.3736887;-45.120503652039325
1739209757.373694;-45.120503652039325
1739209757.3736992;-45.120503652039325
1739209757.3737044;-45.120503652039325
1739209757.37371;-45.120503652039325
1739209757.3737152;-45.120503652039325
1739209757.3737204;-38.13080360867914
1739209757.3737257;-30.49652367304973
1739209757.373731;-38.13080360867914
1739209757.3737361;-45.120503652039325
1739209757.3737414;-38.13080360867914
