CAN Message; 0x1a7:000070828ac31e68
Timestamp;Amplitude
1739209892.0924978;-45.120503652039325
1739209892.092501;-35.57807855764607
1739209892.092504;-45.120503652039325
1739209892.0925071;-35.57807855764607
1739209892.0925105;-32.816014438256545
1739209892.0925136;-38.13080360867914
1739209892.0925167;-28.992665084841942
1739209892.0925198;-38.13080360867914
1739209892.092523;-45.120503652039325
1739209892.0925262;-28.588378514285886
1739209892.0925293;-32.816014438256545
1739209892.0925324;-33.981070128970906
1739209892.0925357;-30.49652367304973
1739209892.0925388;-28.21854285175415
1739209892.092542;-38.13080360867914
1739209892.092545;-45.120503652039325
1739209892.0925484;-38.13080360867914
1739209892.0925515;-21.522148828640407
1739209892.0925546;-45.120503652039325
1739209892.0925577;-24.151403521958727
1739209892.092561;-33.981070128970906
1739209892.092564;-38.13080360867914
1739209892.0925672;-33.981070128970906
1739209892.0925703;-38.13080360867914
1739209892.0925734;-45.120503652039325
1739209892.0925767;-38.13080360867914
1739209892.0925798;-33.981070128970906
1739209892.092583;-35.57807855764607
1739209892.092586;-38.13080360867914
1739209892.0925894;-33.981070128970906
1739209892.0925925;-22.264930561961563
1739209892.0925956;-31.141103565318915
1739209892.0925987;-29.438486411369333
1739209892.092602;-27.267205301931607
1739209892.092605;-31.141103565318915
1739209892.0926082;-33.981070128970906
1739209892.0926113;-33.981070128970906
1739209892.0926147;-45.120503652039325
1739209892.0926178;-38.13080360867914
1739209892.0926208;-22.740042620751332
1739209892.092624;-45.120503652039325
1739209892.0926273;-38.13080360867914
1739209892.0926304;-45.120503652039325
1739209892.0926335;-38.13080360867914
1739209892.0926366;-29.438486411369354
1739209892.0926397;-28.588378514285886
1739209892.092643;-38.13080360867914
1739209892.0926461;-31.141103565318943
1739209892.0926492;-31.141103565318915
1739209892.0926523;-24.746238672633048
1739209892.0926557;-33.981070128970906
1739209892.0926588;-45.120503652039325
1739209892.0926619;-45.120503652039325
1739209892.092665;-38.13080360867914
1739209892.0926683;-38.13080360867914
1739209892.0926714;-38.13080360867914
1739209892.0926745;-33.981070128970906
1739209892.0926776;-28.58837851428586
1739209892.092681;-38.13080360867914
1739209892.092684;-29.438486411369333
1739209892.0926871;-25.62660358559016
1739209892.0926902;-38.13080360867914
1739209892.0926936;-45.120503652039325
1739209892.0926967;-31.141103565318943
1739209892.0926998;-26.487275050834725
1739209892.0927029;-23.50682362968953
1739209892.092706;-22.44878636800916
1739209892.0927093;-38.13080360867914
1739209892.0927124;-29.438486411369347
1739209892.0927155;-25.077289914212862
1739209892.0927186;-25.62660358559016
1739209892.092722;-45.120503652039325
1739209892.092725;-30.49652367304973
1739209892.0927281;-27.8777449560314
1739209892.0927312;-32.816014438256545
1739209892.0927346;-26.487275050834715
1739209892.0927377;-33.981070128970906
1739209892.0927408;-38.13080360867914
1739209892.0927439;-38.13080360867914
1739209892.0927472;-31.141103565318915
1739209892.0927503;-29.438486411369333
1739209892.0927534;-26.991370085610722
1739209892.0927565;-45.120503652039325
1739209892.0927598;-28.992665084841942
1739209892.092763;-28.992665084841967
1739209892.092766;-27.267205301931607
1739209892.0927691;-29.438486411369347
1739209892.0927722;-28.992665084841942
1739209892.0927756;-26.487275050834715
1739209892.0927787;-28.58837851428586
1739209892.0927818;-33.981070128970906
1739209892.092785;-38.13080360867914
1739209892.0927882;-31.141103565318893
1739209892.0927913;-32.816014438256545
1739209892.0927944;-26.991370085610722
1739209892.0927975;-26.487275050834715
1739209892.0928009;-33.981070128970906
1739209892.092804;-35.57807855764607
1739209892.092807;-38.13080360867914
1739209892.0928102;-31.141103565318943
1739209892.0928135;-30.49652367304973
1739209892.0928166;-33.981070128970906
1739209892.0928197;-33.981070128970906
1739209892.0928228;-45.120503652039325
1739209892.0928261;-32.816014438256545
1739209892.0928292;-28.992665084841942
1739209892.0928323;-38.13080360867914
1739209892.0928354;-29.438486411369375
1739209892.0928385;-45.120503652039325
1739209892.0928419;-26.991370085610736
1739209892.092845;-35.57807855764607
1739209892.092848;-26.991370085610722
1739209892.0928512;-29.438486411369333
1739209892.0928545;-45.120503652039325
1739209892.0928576;-35.57807855764607
1739209892.0928607;-31.141103565318943
1739209892.0928638;-38.13080360867914
1739209892.0928671;-32.816014438256545
1739209892.0928702;-45.120503652039325
1739209892.0928733;-45.120503652039325
1739209892.0928764;-38.13080360867914
1739209892.0928798;-38.13080360867914
1739209892.0928829;-38.13080360867914
1739209892.092886;-45.120503652039325
1739209892.092889;-45.120503652039325
1739209892.0928924;-38.13080360867914
1739209892.0928955;-45.120503652039325
1739209892.0928986;-45.120503652039325
1739209892.0929017;-33.981070128970906
1739209892.0929048;-35.57807855764607
1739209892.0929081;-38.13080360867914
1739209892.0929112;-45.120503652039325
1739209892.0929143;-38.13080360867914
1739209892.0929174;-35.57807855764607
1739209892.0929208;-38.13080360867914
1739209892.0929239;-45.120503652039325
1739209892.092927;-38.13080360867914
1739209892.09293;-38.13080360867914
1739209892.0929334;-45.120503652039325
1739209892.0929365;-45.120503652039325
1739209892.0929396;-38.13080360867914
1739209892.0929427;-35.57807855764607
1739209892.092946;-38.13080360867914
1739209892.0929492;-38.13080360867914
1739209892.0929523;-33.981070128970906
1739209892.0929554;-38.13080360867914
1739209892.0929587;-38.13080360867914
1739209892.0929618;-45.120503652039325
1739209892.092965;-45.120503652039325
1739209892.092968;-38.13080360867914
1739209892.092971;-38.13080360867914
1739209892.0929744;-45.120503652039325
1739209892.0929775;-28.992665084841942
1739209892.0929806;-31.141103565318915
1739209892.0929837;-38.13080360867914
1739209892.092987;-45.120503652039325
1739209892.0929902;-33.981070128970906
1739209892.0929933;-45.120503652039325
1739209892.0929964;-45.120503652039325
1739209892.0929997;-33.981070128970906
1739209892.0930028;-33.981070128970906
1739209892.093006;-45.120503652039325
1739209892.093009;-38.13080360867914
1739209892.0930123;-35.57807855764607
1739209892.0930154;-38.13080360867914
1739209892.0930185;-38.13080360867914
1739209892.0930216;-38.13080360867914
1739209892.093025;-45.120503652039325
1739209892.093028;-31.141103565318915
1739209892.0930312;-33.981070128970906
1739209892.0930343;-45.120503652039325
1739209892.0930374;-33.981070128970906
1739209892.0930407;-45.120503652039325
1739209892.0930438;-45.120503652039325
1739209892.093047;-38.13080360867914
1739209892.09305;-35.57807855764607
1739209892.0930533;-38.13080360867914
1739209892.0930564;-45.120503652039325
1739209892.0930595;-38.13080360867914
1739209892.0930626;-45.120503652039325
1739209892.093066;-38.13080360867914
1739209892.093069;-45.120503652039325
1739209892.0930722;-45.120503652039325
1739209892.0930753;-31.141103565318893
1739209892.0930786;-45.120503652039325
1739209892.0930817;-38.13080360867914
1739209892.0930848;-35.57807855764607
1739209892.093088;-35.57807855764607
1739209892.0930912;-38.13080360867914
1739209892.0930943;-45.120503652039325
1739209892.0930974;-38.13080360867914
1739209892.0931005;-35.57807855764607
1739209892.0931036;-32.816014438256545
1739209892.093107;-30.49652367304973
1739209892.09311;-45.120503652039325
1739209892.0931132;-45.120503652039325
1739209892.0931163;-35.57807855764607
1739209892.0931196;-45.120503652039325
1739209892.0931227;-45.120503652039325
1739209892.0931258;-33.981070128970906
1739209892.093129;-45.120503652039325
1739209892.0931323;-38.13080360867914
1739209892.0931354;-45.120503652039325
1739209892.0931385;-45.120503652039325
1739209892.0931416;-45.120503652039325
1739209892.093145;-45.120503652039325
1739209892.093148;-45.120503652039325
1739209892.093151;-45.120503652039325
1739209892.0931542;-38.13080360867914
1739209892.0931575;-35.57807855764607
1739209892.0931606;-38.13080360867914
1739209892.0931637;-38.13080360867914
1739209892.0931668;-45.120503652039325
1739209892.09317;-45.120503652039325
1739209892.0931733;-45.120503652039325
1739209892.0931764;-45.120503652039325
1739209892.0931795;-33.981070128970906
1739209892.0931826;-32.816014438256545
1739209892.093186;-38.13080360867914
1739209892.093189;-45.120503652039325
1739209892.093192;-38.13080360867914
1739209892.0931952;-38.13080360867914
1739209892.0931985;-45.120503652039325
1739209892.0932016;-38.13080360867914
1739209892.0932047;-45.120503652039325
1739209892.0932078;-45.120503652039325
1739209892.0932112;-38.13080360867914
1739209892.0932143;-45.120503652039325
1739209892.0932174;-45.120503652039325
1739209892.0932205;-38.13080360867914
1739209892.0932238;-33.981070128970906
1739209892.093227;-45.120503652039325
1739209892.09323;-38.13080360867914
1739209892.093233;-32.816014438256545
1739209892.0932362;-38.13080360867914
1739209892.0932395;-45.120503652039325
1739209892.0932426;-33.981070128970906
1739209892.0932457;-45.120503652039325
1739209892.0932488;-45.120503652039325
1739209892.0932522;-45.120503652039325
1739209892.0932553;-45.120503652039325
1739209892.0932584;-38.13080360867914
1739209892.0932615;-45.120503652039325
1739209892.0932648;-45.120503652039325
1739209892.093268;-38.13080360867914
1739209892.093271;-32.816014438256545
1739209892.093274;-38.13080360867914
1739209892.0932775;-38.13080360867914
1739209892.0932806;-38.13080360867914
1739209892.0932837;-35.57807855764607
1739209892.0932868;-28.992665084841942
1739209892.09329;-45.120503652039325
1739209892.0932932;-45.120503652039325
1739209892.0932963;-45.120503652039325
1739209892.0932994;-31.141103565318915
1739209892.0933027;-45.120503652039325
1739209892.0933058;-38.13080360867914
1739209892.093309;-33.981070128970906
1739209892.093312;-38.13080360867914
1739209892.0933151;-45.120503652039325
1739209892.0933185;-38.13080360867914
1739209892.0933216;-35.57807855764607
1739209892.0933247;-38.13080360867914
1739209892.0933278;-45.120503652039325
1739209892.093331;-45.120503652039325
1739209892.0933342;-38.13080360867914
1739209892.0933373;-33.981070128970906
1739209892.0933404;-45.120503652039325
1739209892.0933437;-45.120503652039325
1739209892.0933468;-32.816014438256545
1739209892.09335;-33.981070128970906
1739209892.093353;-38.13080360867914
1739209892.0933564;-35.57807855764607
1739209892.0933595;-38.13080360867914
1739209892.0933626;-38.13080360867914
1739209892.0933657;-45.120503652039325
1739209892.093369;-38.13080360867914
1739209892.093372;-45.120503652039325
1739209892.0933752;-38.13080360867914
1739209892.0933783;-38.13080360867914
1739209892.0933814;-38.13080360867914
1739209892.0933847;-38.13080360867914
1739209892.0933878;-35.57807855764607
1739209892.093391;-45.120503652039325
1739209892.093394;-45.120503652039325
1739209892.0933974;-45.120503652039325
1739209892.0934005;-38.13080360867914
1739209892.0934036;-45.120503652039325
1739209892.0934067;-45.120503652039325
1739209892.09341;-38.13080360867914
1739209892.093413;-27.267205301931607
1739209892.0934162;-38.13080360867914
1739209892.0934193;-38.13080360867914
1739209892.0934227;-45.120503652039325
1739209892.0934258;-45.120503652039325
1739209892.0934289;-38.13080360867914
1739209892.093432;-33.981070128970906
1739209892.0934353;-45.120503652039325
1739209892.0934384;-29.438486411369347
1739209892.0934415;-38.13080360867914
1739209892.0934446;-45.120503652039325
1739209892.0934477;-45.120503652039325
1739209892.093451;-38.13080360867914
1739209892.0934541;-45.120503652039325
1739209892.0934572;-38.13080360867914
1739209892.0934603;-35.57807855764607
1739209892.0934637;-31.141103565318915
1739209892.0934668;-38.13080360867914
1739209892.0934699;-38.13080360867914
1739209892.093473;-38.13080360867914
1739209892.0934763;-38.13080360867914
1739209892.0934794;-35.57807855764607
1739209892.0934825;-38.13080360867914
1739209892.0934856;-45.120503652039325
1739209892.093489;-38.13080360867914
1739209892.093492;-38.13080360867914
1739209892.0934951;-38.13080360867914
1739209892.0934982;-35.57807855764607
1739209892.0935016;-38.13080360867914
1739209892.0935047;-38.13080360867914
1739209892.0935078;-38.13080360867914
1739209892.0935109;-38.13080360867914
1739209892.093514;-33.981070128970906
1739209892.0935173;-45.120503652039325
1739209892.0935204;-45.120503652039325
1739209892.0935235;-35.57807855764607
1739209892.0935266;-45.120503652039325
1739209892.09353;-45.120503652039325
1739209892.093533;-38.13080360867914
1739209892.0935361;-33.981070128970906
1739209892.0935392;-30.49652367304973
1739209892.0935426;-38.13080360867914
1739209892.0935457;-38.13080360867914
1739209892.0935488;-45.120503652039325
1739209892.0935519;-33.981070128970906
1739209892.0935552;-45.120503652039325
1739209892.0935583;-38.13080360867914
1739209892.0935614;-45.120503652039325
1739209892.0935645;-31.141103565318915
1739209892.0935678;-38.13080360867914
1739209892.093571;-45.120503652039325
1739209892.093574;-45.120503652039325
1739209892.0935771;-38.13080360867914
1739209892.0935802;-45.120503652039325
1739209892.0935836;-45.120503652039325
1739209892.0935867;-45.120503652039325
1739209892.0935898;-38.13080360867914
1739209892.093593;-45.120503652039325
1739209892.0935962;-38.13080360867914
1739209892.0935993;-35.57807855764607
1739209892.0936024;-35.57807855764607
1739209892.0936055;-38.13080360867914
1739209892.0936089;-45.120503652039325
1739209892.093612;-45.120503652039325
1739209892.093615;-45.120503652039325
1739209892.0936182;-45.120503652039325
1739209892.0936215;-45.120503652039325
1739209892.0936246;-32.816014438256545
1739209892.0936277;-38.13080360867914
1739209892.0936308;-35.57807855764607
1739209892.0936341;-45.120503652039325
1739209892.0936372;-38.13080360867914
1739209892.0936403;-35.57807855764607
1739209892.0936434;-38.13080360867914
1739209892.0936465;-38.13080360867914
1739209892.0936499;-38.13080360867914
1739209892.093653;-45.120503652039325
1739209892.093656;-45.120503652039325
1739209892.0936592;-45.120503652039325
1739209892.0936625;-35.57807855764607
1739209892.0936656;-38.13080360867914
1739209892.0936687;-38.13080360867914
1739209892.0936718;-45.120503652039325
1739209892.0936751;-45.120503652039325
1739209892.0936782;-38.13080360867914
1739209892.0936813;-38.13080360867914
1739209892.0936844;-38.13080360867914
1739209892.0936878;-38.13080360867914
1739209892.0936909;-38.13080360867914
1739209892.093694;-38.13080360867914
1739209892.093697;-38.13080360867914
1739209892.0937004;-35.57807855764607
1739209892.0937035;-38.13080360867914
1739209892.0937066;-38.13080360867914
1739209892.0937097;-38.13080360867914
1739209892.0937128;-35.57807855764607
1739209892.0937161;-38.13080360867914
1739209892.0937192;-45.120503652039325
1739209892.0937223;-38.13080360867914
1739209892.0937254;-35.57807855764607
1739209892.0937288;-35.57807855764607
1739209892.0937319;-38.13080360867914
1739209892.093735;-45.120503652039325
1739209892.093738;-38.13080360867914
1739209892.0937414;-38.13080360867914
1739209892.0937445;-38.13080360867914
1739209892.0937476;-38.13080360867914
1739209892.0937507;-35.57807855764607
1739209892.093754;-33.981070128970906
1739209892.0937572;-35.57807855764607
1739209892.0937603;-38.13080360867914
1739209892.0937634;-45.120503652039325
1739209892.0937667;-45.120503652039325
1739209892.0937698;-32.816014438256545
1739209892.093773;-35.57807855764607
1739209892.093776;-35.57807855764607
1739209892.093779;-38.13080360867914
1739209892.0937824;-45.120503652039325
1739209892.0937855;-45.120503652039325
1739209892.0937886;-35.57807855764607
1739209892.0937917;-33.981070128970906
1739209892.093795;-35.57807855764607
1739209892.0937982;-45.120503652039325
1739209892.0938013;-38.13080360867914
1739209892.0938044;-45.120503652039325
1739209892.0938077;-45.120503652039325
1739209892.0938108;-45.120503652039325
1739209892.093814;-32.816014438256545
1739209892.093817;-45.120503652039325
1739209892.0938203;-29.438486411369333
1739209892.0938234;-33.981070128970906
1739209892.0938265;-45.120503652039325
1739209892.0938296;-38.13080360867914
1739209892.093833;-38.13080360867914
1739209892.093836;-45.120503652039325
1739209892.0938392;-45.120503652039325
1739209892.0938423;-33.981070128970906
1739209892.0938454;-33.981070128970956
1739209892.0938487;-35.57807855764607
1739209892.0938518;-35.57807855764607
1739209892.093855;-45.120503652039325
1739209892.093858;-45.120503652039325
1739209892.0938613;-45.120503652039325
1739209892.0938644;-32.816014438256545
1739209892.0938675;-35.57807855764607
1739209892.0938706;-35.57807855764607
1739209892.093874;-38.13080360867914
1739209892.093877;-38.13080360867914
1739209892.0938802;-45.120503652039325
1739209892.0938833;-45.120503652039325
1739209892.0938866;-45.120503652039325
1739209892.0938897;-38.13080360867914
1739209892.0938928;-45.120503652039325
1739209892.093896;-38.13080360867914
1739209892.0938993;-35.57807855764607
1739209892.0939023;-35.57807855764607
1739209892.0939054;-38.13080360867914
1739209892.0939085;-45.120503652039325
1739209892.0939116;-38.13080360867914
1739209892.093915;-38.13080360867914
1739209892.093918;-45.120503652039325
1739209892.0939212;-45.120503652039325
1739209892.0939243;-45.120503652039325
1739209892.0939276;-35.57807855764607
1739209892.0939307;-45.120503652039325
1739209892.0939338;-45.120503652039325
1739209892.093937;-45.120503652039325
1739209892.0939403;-32.816014438256545
1739209892.0939434;-45.120503652039325
1739209892.0939465;-33.981070128970906
1739209892.0939496;-30.49652367304973
1739209892.093953;-38.13080360867914
1739209892.093956;-38.13080360867914
1739209892.093959;-45.120503652039325
1739209892.0939622;-38.13080360867914
1739209892.0939655;-38.13080360867914
1739209892.0939686;-45.120503652039325
1739209892.0939717;-45.120503652039325
1739209892.0939748;-45.120503652039325
1739209892.093978;-38.13080360867914
1739209892.0939813;-38.13080360867914
1739209892.0939844;-35.57807855764607
1739209892.0939875;-38.13080360867914
1739209892.0939906;-38.13080360867914
1739209892.093994;-38.13080360867914
1739209892.093997;-45.120503652039325
1739209892.094;-38.13080360867914
1739209892.0940032;-32.816014438256545
1739209892.0940065;-38.13080360867914
1739209892.0940096;-45.120503652039325
1739209892.0940127;-45.120503652039325
1739209892.0940158;-33.981070128970906
1739209892.0940192;-38.13080360867914
1739209892.0940223;-38.13080360867914
1739209892.0940254;-35.57807855764607
1739209892.0940285;-38.13080360867914
1739209892.0940318;-38.13080360867914
1739209892.094035;-45.120503652039325
1739209892.094038;-33.981070128970906
1739209892.094041;-38.13080360867914
1739209892.0940442;-38.13080360867914
1739209892.0940475;-45.120503652039325
1739209892.0940506;-38.13080360867914
1739209892.0940537;-35.57807855764607
1739209892.0940568;-33.981070128970906
1739209892.0940602;-45.120503652039325
1739209892.0940633;-35.57807855764607
1739209892.0940664;-45.120503652039325
1739209892.0940695;-33.981070128970906
1739209892.0940728;-45.120503652039325
1739209892.094076;-45.120503652039325
1739209892.094079;-33.981070128970906
1739209892.094082;-35.57807855764607
1739209892.0940855;-45.120503652039325
1739209892.0940886;-45.120503652039325
1739209892.0940917;-38.13080360867914
1739209892.0940948;-38.13080360867914
1739209892.094098;-45.120503652039325
1739209892.0941012;-38.13080360867914
1739209892.0941043;-38.13080360867914
1739209892.0941074;-38.13080360867914
1739209892.0941105;-45.120503652039325
1739209892.0941138;-38.13080360867914
1739209892.094117;-35.57807855764607
1739209892.09412;-35.57807855764607
1739209892.0941231;-45.120503652039325
1739209892.0941265;-27.267205301931607
1739209892.0941296;-31.141103565318915
1739209892.0941327;-38.13080360867914
1739209892.0941358;-45.120503652039325
1739209892.094139;-45.120503652039325
1739209892.0941422;-38.13080360867914
1739209892.0941453;-45.120503652039325
1739209892.0941484;-38.13080360867914
1739209892.0941517;-38.13080360867914
1739209892.0941548;-38.13080360867914
1739209892.094158;-38.13080360867914
1739209892.094161;-38.13080360867914
1739209892.0941644;-45.120503652039325
1739209892.0941675;-45.120503652039325
1739209892.0941706;-45.120503652039325
1739209892.0941737;-45.120503652039325
1739209892.094177;-38.13080360867914
1739209892.09418;-38.13080360867914
1739209892.0941832;-38.13080360867914
1739209892.0941863;-35.57807855764607
1739209892.0941894;-38.13080360867914
1739209892.0941927;-35.57807855764607
1739209892.0941958;-32.816014438256545
1739209892.094199;-45.120503652039325
1739209892.094202;-32.816014438256545
1739209892.0942054;-31.141103565318915
1739209892.0942085;-45.120503652039325
1739209892.0942116;-38.13080360867914
1739209892.0942147;-38.13080360867914
1739209892.094218;-38.13080360867914
1739209892.094221;-38.13080360867914
1739209892.0942242;-45.120503652039325
1739209892.0942273;-45.120503652039325
1739209892.0942307;-45.120503652039325
1739209892.0942338;-38.13080360867914
1739209892.0942369;-45.120503652039325
1739209892.09424;-45.120503652039325
1739209892.0942433;-45.120503652039325
1739209892.0942464;-33.981070128970906
1739209892.0942495;-38.13080360867914
1739209892.0942526;-31.141103565318915
1739209892.0942557;-26.991370085610722
1739209892.094259;-38.13080360867914
1739209892.0942621;-45.120503652039325
1739209892.0942652;-35.57807855764607
1739209892.0942683;-33.981070128970906
1739209892.0942717;-38.13080360867914
1739209892.0942748;-45.120503652039325
1739209892.0942779;-45.120503652039325
1739209892.094281;-38.13080360867914
1739209892.0942843;-38.13080360867914
1739209892.0942874;-38.13080360867914
1739209892.0942905;-45.120503652039325
1739209892.0942936;-38.13080360867914
1739209892.094297;-38.13080360867914
1739209892.0943;-45.120503652039325
1739209892.0943031;-38.13080360867914
1739209892.0943062;-38.13080360867914
1739209892.0943096;-38.13080360867914
1739209892.0943127;-45.120503652039325
1739209892.0943158;-38.13080360867914
1739209892.0943189;-35.57807855764607
1739209892.094322;-38.13080360867914
1739209892.0943253;-38.13080360867914
1739209892.0943284;-38.13080360867914
1739209892.0943315;-32.816014438256545
1739209892.0943346;-45.120503652039325
1739209892.094338;-45.120503652039325
1739209892.094341;-45.120503652039325
1739209892.0943441;-45.120503652039325
1739209892.0943472;-45.120503652039325
1739209892.0943506;-45.120503652039325
1739209892.0943537;-45.120503652039325
1739209892.0943568;-45.120503652039325
1739209892.0943599;-33.981070128970906
1739209892.0943632;-45.120503652039325
1739209892.0943663;-45.120503652039325
1739209892.0943694;-38.13080360867914
1739209892.0943725;-33.981070128970906
1739209892.0943758;-38.13080360867914
1739209892.094379;-38.13080360867914
1739209892.094382;-32.816014438256545
1739209892.0943851;-45.120503652039325
1739209892.0943882;-45.120503652039325
1739209892.0943916;-38.13080360867914
1739209892.0943947;-45.120503652039325
1739209892.0943978;-45.120503652039325
1739209892.094401;-35.57807855764607
1739209892.0944042;-38.13080360867914
1739209892.0944073;-45.120503652039325
1739209892.0944104;-38.13080360867914
1739209892.0944135;-38.13080360867914
1739209892.0944169;-38.13080360867914
1739209892.09442;-38.13080360867914
1739209892.094423;-35.57807855764607
1739209892.0944262;-38.13080360867914
1739209892.0944295;-45.120503652039325
1739209892.0944326;-35.57807855764607
1739209892.0944357;-38.13080360867914
1739209892.0944388;-35.57807855764607
1739209892.0944421;-38.13080360867914
1739209892.0944452;-45.120503652039325
1739209892.0944483;-45.120503652039325
1739209892.0944514;-45.120503652039325
1739209892.0944545;-33.981070128970906
1739209892.0944579;-45.120503652039325
1739209892.094461;-38.13080360867914
1739209892.094464;-38.13080360867914
1739209892.0944672;-45.120503652039325
1739209892.0944705;-32.816014438256545
1739209892.0944736;-35.57807855764607
1739209892.0944767;-45.120503652039325
1739209892.0944798;-45.120503652039325
1739209892.0944831;-45.120503652039325
1739209892.0944862;-38.13080360867914
1739209892.0944893;-38.13080360867914
1739209892.0944924;-38.13080360867914
1739209892.0944958;-45.120503652039325
1739209892.0944989;-38.13080360867914
1739209892.094502;-38.13080360867914
1739209892.094505;-45.120503652039325
1739209892.0945084;-45.120503652039325
1739209892.0945115;-38.13080360867914
1739209892.0945146;-45.120503652039325
1739209892.0945177;-38.13080360867914
1739209892.0945208;-45.120503652039325
1739209892.0945241;-38.13080360867914
1739209892.0945272;-45.120503652039325
1739209892.0945303;-38.13080360867914
1739209892.0945334;-38.13080360867914
1739209892.0945368;-38.13080360867914
1739209892.0945399;-45.120503652039325
1739209892.094543;-45.120503652039325
1739209892.094546;-38.13080360867914
1739209892.0945494;-38.13080360867914
1739209892.0945525;-38.13080360867914
1739209892.0945556;-38.13080360867914
1739209892.0945587;-45.120503652039325
1739209892.094562;-38.13080360867914
1739209892.0945652;-45.120503652039325
1739209892.0945683;-45.120503652039325
1739209892.0945714;-38.13080360867914
1739209892.0945747;-38.13080360867914
1739209892.0945778;-45.120503652039325
1739209892.094581;-45.120503652039325
1739209892.094584;-45.120503652039325
1739209892.094587;-33.981070128970906
1739209892.0945904;-32.816014438256545
1739209892.0945935;-45.120503652039325
1739209892.0945966;-35.57807855764607
1739209892.0945997;-35.57807855764607
1739209892.094603;-38.13080360867914
1739209892.0946062;-45.120503652039325
1739209892.0946093;-45.120503652039325
1739209892.0946124;-31.141103565318915
1739209892.0946157;-38.13080360867914
1739209892.0946188;-38.13080360867914
1739209892.094622;-45.120503652039325
1739209892.094625;-45.120503652039325
1739209892.0946283;-38.13080360867914
1739209892.0946314;-38.13080360867914
1739209892.0946345;-38.13080360867914
1739209892.0946376;-28.58837851428586
1739209892.094641;-38.13080360867914
1739209892.094644;-45.120503652039325
1739209892.0946472;-45.120503652039325
1739209892.0946503;-33.981070128970906
1739209892.0946534;-45.120503652039325
1739209892.0946567;-33.981070128970906
1739209892.0946598;-45.120503652039325
1739209892.094663;-38.13080360867914
1739209892.094666;-38.13080360867914
1739209892.0946693;-38.13080360867914
1739209892.0946724;-32.816014438256545
1739209892.0946755;-38.13080360867914
1739209892.0946786;-45.120503652039325
1739209892.094682;-38.13080360867914
1739209892.094685;-38.13080360867914
1739209892.0946882;-45.120503652039325
1739209892.0946913;-38.13080360867914
1739209892.0946946;-38.13080360867914
1739209892.0946977;-45.120503652039325
1739209892.0947008;-45.120503652039325
1739209892.094704;-35.57807855764607
1739209892.0947073;-45.120503652039325
1739209892.0947104;-45.120503652039325
1739209892.0947134;-28.992665084841942
1739209892.0947165;-28.58837851428586
1739209892.0947196;-38.13080360867914
1739209892.094723;-38.13080360867914
1739209892.094726;-35.57807855764607
1739209892.0947292;-45.120503652039325
1739209892.0947323;-45.120503652039325
1739209892.0947356;-33.981070128970906
1739209892.0947387;-32.816014438256545
1739209892.0947418;-33.981070128970906
1739209892.094745;-35.57807855764607
1739209892.0947483;-45.120503652039325
1739209892.0947514;-38.13080360867914
1739209892.0947545;-35.57807855764607
1739209892.0947576;-45.120503652039325
1739209892.094761;-45.120503652039325
1739209892.094764;-33.981070128970906
1739209892.094767;-32.816014438256545
1739209892.0947702;-38.13080360867914
1739209892.0947735;-45.120503652039325
1739209892.0947766;-45.120503652039325
1739209892.0947797;-45.120503652039325
1739209892.0947828;-33.981070128970906
1739209892.094786;-45.120503652039325
1739209892.0947893;-45.120503652039325
1739209892.0947924;-35.57807855764607
1739209892.0947955;-45.120503652039325
1739209892.0947986;-38.13080360867914
1739209892.094802;-32.816014438256545
1739209892.094805;-38.13080360867914
1739209892.094808;-45.120503652039325
1739209892.0948112;-45.120503652039325
1739209892.0948145;-45.120503652039325
1739209892.0948176;-38.13080360867914
1739209892.0948207;-38.13080360867914
1739209892.0948238;-45.120503652039325
1739209892.0948272;-45.120503652039325
1739209892.0948303;-35.57807855764607
1739209892.0948334;-38.13080360867914
1739209892.0948365;-45.120503652039325
1739209892.0948398;-31.141103565318915
1739209892.094843;-33.981070128970906
1739209892.094846;-45.120503652039325
1739209892.094849;-38.13080360867914
1739209892.0948522;-45.120503652039325
1739209892.0948555;-45.120503652039325
1739209892.0948586;-45.120503652039325
1739209892.0948617;-38.13080360867914
1739209892.0948648;-45.120503652039325
1739209892.0948682;-38.13080360867914
1739209892.0948713;-38.13080360867914
1739209892.0948744;-45.120503652039325
1739209892.0948775;-38.13080360867914
1739209892.0948808;-38.13080360867914
1739209892.094884;-38.13080360867914
1739209892.094887;-38.13080360867914
1739209892.09489;-38.13080360867914
1739209892.0948935;-35.57807855764607
1739209892.0948966;-38.13080360867914
1739209892.0948997;-45.120503652039325
1739209892.0949028;-45.120503652039325
1739209892.094906;-38.13080360867914
1739209892.0949092;-35.57807855764607
1739209892.0949123;-38.13080360867914
1739209892.0949154;-38.13080360867914
1739209892.0949187;-45.120503652039325
1739209892.0949218;-45.120503652039325
1739209892.094925;-45.120503652039325
1739209892.094928;-45.120503652039325
1739209892.0949311;-45.120503652039325
1739209892.0949345;-45.120503652039325
1739209892.0949376;-45.120503652039325
1739209892.0949407;-45.120503652039325
1739209892.0949438;-32.816014438256545
1739209892.094947;-35.57807855764607
1739209892.0949502;-45.120503652039325
1739209892.0949533;-45.120503652039325
1739209892.0949564;-33.981070128970906
1739209892.0949597;-35.57807855764607
1739209892.0949628;-38.13080360867914
1739209892.094966;-38.13080360867914
1739209892.094969;-45.120503652039325
1739209892.0949724;-45.120503652039325
1739209892.0949755;-38.13080360867914
