CAN Message; 0x98:0000dc2e13c1c57c
1739209641.777068;-35.57807855764607
1739209641.7770681;-45.120503652039325
1739209641.7770684;-45.120503652039325
1739209641.7770686;-35.57807855764607
1739209641.7770689;-38.13080360867914
1739209641.777069;-38.13080360867914
1739209641.7770693;-45.120503652039325
1739209641.7770696;-38.13080360867914
1739209641.7770698;-45.120503652039325
1739209641.7770703;-38.13080360867914
1739209641.7770705;-38.13080360867914
1739209641.7770708;-45.120503652039325
1739209641.777071;-45.120503652039325
1739209641.7770712;-38.13080360867914
1739209641.7770715;-45.120503652039325
1739209641.7770717;-38.13080360867914
1739209641.777072;-38.13080360867914
1739209641.7770722;-45.120503652039325
1739209641.7770724;-45.120503652039325
1739209641.777073;-33.981070128970906
1739209641.7770731;-35.57807855764607
1739209641.7770734;-38.13080360867914
1739209641.7770736;-45.120503652039325
1739209641.7770739;-38.13080360867914
1739209641.777074;-35.57807855764607
1739209641.7770743;-38.13080360867914
1739209641.7770746;-45.120503652039325
1739209641.7770748;-38.13080360867914
1739209641.7770753;-45.120503652039325
1739209641.7770755;-45.120503652039325
1739209641.7770758;-45.120503652039325
1739209641.777076;-45.120503652039325
1739209641.7770762;-45.120503652039325
1739209641.7770765;-45.120503652039325
1739209641.7770767;-45.120503652039325
1739209641.777077;-33.981070128970906
1739209641.7770772;-38.13080360867914
1739209641.7770777;-33.981070128970906
1739209641.777078;-45.120503652039325
1739209641.7770782;-35.57807855764607
1739209641.7770784;-31.141103565318893
1739209641.7770786;-38.13080360867914
1739209641.7770789;-38.13080360867914
1739209641.777079;-38.13080360867914
1739209641.7770793;-35.57807855764607
1739209641.7770796;-38.13080360867914
1739209641.77708;-45.120503652039325
1739209641.7770803;-45.120503652039325
1739209641.7770805;-45.120503652039325
1739209641.7770808;-38.13080360867914
1739209641.777081;-38.13080360867914
1739209641.7770813;-38.13080360867914
1739209641.7770815;-45.120503652039325
1739209641.7770817;-38.13080360867914
1739209641.777082;-45.120503652039325
1739209641.7770824;-38.13080360867914
1739209641.7770827;-29.438486411369333
1739209641.777083;-38.13080360867914
1739209641.7770832;-45.120503652039325
1739209641.7770834;-38.13080360867914
1739209641.7770836;-32.816014438256545
1739209641.7770839;-35.57807855764607
1739209641.777084;-38.13080360867914
1739209641.7770844;-38.13080360867914
1739209641.7770846;-45.120503652039325
1739209641.777085;-45.120503652039325
1739209641.7770853;-45.120503652039325
1739209641.7770855;-45.120503652039325
1739209641.7770858;-45.120503652039325
1739209641.777086;-33.981070128970906
1739209641.7770863;-32.816014438256545
1739209641.7770865;-38.13080360867914
1739209641.7770867;-45.120503652039325
1739209641.777087;-33.981070128970906
1739209641.7770875;-35.57807855764607
1739209641.7770877;-38.13080360867914
1739209641.777088;-35.57807855764607
1739209641.7770882;-38.13080360867914
1739209641.7770884;-38.13080360867914
1739209641.7770886;-45.120503652039325
1739209641.7770889;-30.49652367304973
1739209641.777089;-45.120503652039325
1739209641.7770894;-38.13080360867914
1739209641.7770898;-45.120503652039325
1739209641.77709;-38.13080360867914
1739209641.7770903;-45.120503652039325
1739209641.7770905;-45.120503652039325
1739209641.7770908;-45.120503652039325
1739209641.777091;-33.981070128970956
1739209641.7770913;-45.120503652039325
1739209641.7770915;-45.120503652039325
1739209641.7770917;-38.13080360867914
1739209641.7770922;-45.120503652039325
1739209641.7770925;-45.120503652039325
1739209641.7770927;-45.120503652039325
1739209641.777093;-45.120503652039325
1739209641.7770932;-35.57807855764607
1739209641.7770934;-45.120503652039325
1739209641.7770936;-38.13080360867914
1739209641.777094;-35.57807855764607
1739209641.7770941;-45.120503652039325
1739209641.7770944;-45.120503652039325
1739209641.7770948;-45.120503652039325
1739209641.777095;-38.13080360867914
1739209641.7770953;-32.816014438256545
1739209641.7770956;-35.57807855764607
1739209641.7770958;-45.120503652039325
1739209641.777096;-45.120503652039325
1739209641.7770963;-33.981070128970906
1739209641.7770965;-38.13080360867914
1739209641.7770967;-45.120503652039325
1739209641.7770972;-45.120503652039325
1739209641.7770975;-33.981070128970956
1739209641.7770977;-45.120503652039325
1739209641.777098;-45.120503652039325
1739209641.7770982;-45.120503652039325
1739209641.7770984;-45.120503652039325
1739209641.7770987;-38.13080360867914
1739209641.777099;-38.13080360867914
1739209641.7770991;-38.13080360867914
1739209641.7770996;-30.49652367304973
1739209641.7770998;-33.981070128970906
1739209641.7771;-45.120503652039325
1739209641.7771003;-38.13080360867914
1739209641.7771006;-35.57807855764607
1739209641.7771008;-38.13080360867914
1739209641.777101;-45.120503652039325
1739209641.7771013;-38.13080360867914
1739209641.7771015;-38.13080360867914
1739209641.777102;-45.120503652039325
1739209641.7771022;-45.120503652039325
1739209641.7771025;-45.120503652039325
1739209641.7771027;-32.816014438256545
1739209641.777103;-38.13080360867914
1739209641.7771032;-45.120503652039325
1739209641.7771034;-33.981070128970906
1739209641.7771037;-38.13080360867914
1739209641.777104;-45.120503652039325
1739209641.7771044;-38.13080360867914
1739209641.7771046;-38.13080360867914
1739209641.7771049;-38.13080360867914
1739209641.777105;-45.120503652039325
1739209641.7771053;-45.120503652039325
1739209641.7771056;-45.120503652039325
1739209641.7771058;-33.981070128970906
1739209641.777106;-35.57807855764607
1739209641.7771063;-45.120503652039325
1739209641.7771065;-45.120503652039325
1739209641.777107;-45.120503652039325
1739209641.7771072;-38.13080360867914
1739209641.7771075;-45.120503652039325
1739209641.7771077;-45.120503652039325
1739209641.777108;-45.120503652039325
1739209641.7771082;-38.13080360867914
1739209641.7771084;-45.120503652039325
1739209641.7771087;-45.120503652039325
1739209641.777109;-38.13080360867914
1739209641.7771094;-38.13080360867914
1739209641.7771096;-45.120503652039325
1739209641.7771099;-45.120503652039325
1739209641.77711;-45.120503652039325
1739209641.7771103;-38.13080360867914
1739209641.7771106;-35.57807855764607
1739209641.7771108;-38.13080360867914
1739209641.777111;-45.120503652039325
1739209641.7771113;-38.13080360867914
1739209641.7771118;-45.120503652039325
1739209641.777112;-38.13080360867914
1739209641.7771122;-38.13080360867914
1739209641.7771125;-38.13080360867914
1739209641.7771127;-35.57807855764607
1739209641.777113;-38.13080360867914
1739209641.7771132;-32.816014438256545
1739209641.7771134;-38.13080360867914
1739209641.7771137;-45.120503652039325
1739209641.7771142;-38.13080360867914
1739209641.7771144;-38.13080360867914
1739209641.7771146;-38.13080360867914
1739209641.7771149;-45.120503652039325
1739209641.777115;-45.120503652039325
1739209641.7771153;-45.120503652039325
1739209641.7771156;-45.120503652039325
1739209641.7771158;-45.120503652039325
1739209641.777116;-33.981070128970906
1739209641.7771163;-35.57807855764607
1739209641.7771168;-32.816014438256545
1739209641.777117;-38.13080360867914
1739209641.7771173;-38.13080360867914
1739209641.7771175;-35.57807855764607
1739209641.7771177;-35.57807855764607
1739209641.777118;-38.13080360867914
1739209641.7771182;-45.120503652039325
1739209641.7771184;-45.120503652039325
1739209641.7771187;-45.120503652039325
1739209641.7771192;-45.120503652039325
1739209641.7771194;-45.120503652039325
1739209641.7771196;-45.120503652039325
1739209641.7771199;-38.13080360867914
1739209641.77712;-45.120503652039325
1739209641.7771204;-45.120503652039325
1739209641.7771206;-38.13080360867914
1739209641.7771208;-38.13080360867914
1739209641.777121;-45.120503652039325
1739209641.7771215;-38.13080360867914
1739209641.7771218;-35.57807855764607
1739209641.777122;-38.13080360867914
1739209641.7771223;-45.120503652039325
1739209641.7771225;-33.981070128970906
1739209641.7771227;-45.120503652039325
1739209641.777123;-31.141103565318915
1739209641.7771232;-33.981070128970906
1739209641.7771235;-45.120503652039325
1739209641.777124;-45.120503652039325
1739209641.7771242;-38.13080360867914
1739209641.7771244;-45.120503652039325
1739209641.7771246;-45.120503652039325
1739209641.777125;-33.981070128970906
1739209641.7771251;-33.981070128970956
1739209641.7771254;-38.13080360867914
1739209641.7771256;-33.981070128970906
1739209641.7771258;-45.120503652039325
1739209641.7771263;-45.120503652039325
1739209641.7771266;-38.13080360867914
1739209641.7771268;-45.120503652039325
1739209641.777127;-45.120503652039325
1739209641.7771273;-30.49652367304973
1739209641.7771275;-32.816014438256545
1739209641.7771277;-38.13080360867914
1739209641.777128;-45.120503652039325
1739209641.7771282;-38.13080360867914
1739209641.7771285;-33.981070128970906
1739209641.777129;-45.120503652039325
1739209641.7771292;-45.120503652039325
1739209641.7771294;-45.120503652039325
1739209641.7771297;-45.120503652039325
1739209641.77713;-38.13080360867914
1739209641.7771301;-45.120503652039325
1739209641.7771304;-45.120503652039325
1739209641.7771306;-45.120503652039325
1739209641.7771308;-38.13080360867914
1739209641.7771313;-45.120503652039325
1739209641.7771316;-38.13080360867914
1739209641.7771318;-35.57807855764607
1739209641.777132;-38.13080360867914
1739209641.7771323;-45.120503652039325
1739209641.7771325;-38.13080360867914
1739209641.7771327;-35.57807855764607
1739209641.777133;-38.13080360867914
1739209641.7771332;-38.13080360867914
1739209641.7771337;-32.816014438256545
1739209641.777134;-29.438486411369333
1739209641.7771342;-38.13080360867914
1739209641.7771344;-45.120503652039325
1739209641.7771347;-38.13080360867914
1739209641.777135;-31.141103565318893
1739209641.7771351;-45.120503652039325
1739209641.7771354;-45.120503652039325
1739209641.7771356;-45.120503652039325
1739209641.777136;-32.81601443825658
1739209641.7771363;-38.13080360867914
1739209641.7771366;-45.120503652039325
1739209641.7771368;-38.13080360867914
1739209641.777137;-38.13080360867914
1739209641.7771373;-35.57807855764607
1739209641.7771375;-45.120503652039325
1739209641.7771378;-32.816014438256545
1739209641.777138;-26.991370085610736
1739209641.7771382;-38.13080360867914
1739209641.7771387;-38.13080360867914
1739209641.777139;-35.57807855764607
1739209641.7771392;-38.13080360867914
1739209641.7771394;-45.120503652039325
1739209641.7771397;-38.13080360867914
1739209641.77714;-38.13080360867914
1739209641.7771401;-45.120503652039325
1739209641.7771404;-38.13080360867914
1739209641.7771406;-45.120503652039325
1739209641.777141;-33.981070128970906
1739209641.7771413;-38.13080360867914
1739209641.7771416;-38.13080360867914
1739209641.7771418;-35.57807855764607
1739209641.777142;-45.120503652039325
1739209641.7771423;-45.120503652039325
1739209641.7771425;-38.13080360867914
1739209641.7771428;-35.57807855764607
1739209641.777143;-45.120503652039325
1739209641.7771435;-38.13080360867914
1739209641.7771437;-38.13080360867914
1739209641.777144;-45.120503652039325
1739209641.7771442;-38.13080360867914
1739209641.7771444;-38.13080360867914
1739209641.7771447;-38.13080360867914
1739209641.777145;-35.57807855764607
1739209641.7771451;-38.13080360867914
1739209641.7771454;-45.120503652039325
1739209641.7771459;-45.120503652039325
1739209641.777146;-38.13080360867914
1739209641.7771463;-45.120503652039325
1739209641.7771466;-45.120503652039325
1739209641.7771468;-45.120503652039325
1739209641.777147;-45.120503652039325
1739209641.7771473;-38.13080360867914
1739209641.7771475;-38.13080360867914
1739209641.7771478;-38.13080360867914
1739209641.777148;-38.13080360867914
1739209641.7771485;-38.13080360867914
1739209641.7771487;-33.981070128970906
1739209641.777149;-31.141103565318915
1739209641.7771492;-45.120503652039325
1739209641.7771494;-45.120503652039325
1739209641.7771497;-45.120503652039325
1739209641.77715;-45.120503652039325
1739209641.7771502;-45.120503652039325
1739209641.7771504;-38.13080360867914
1739209641.7771509;-38.13080360867914
1739209641.777151;-38.13080360867914
1739209641.7771513;-45.120503652039325
1739209641.7771516;-38.13080360867914
1739209641.7771518;-38.13080360867914
1739209641.777152;-38.13080360867914
1739209641.7771523;-45.120503652039325
1739209641.7771525;-38.13080360867914
1739209641.7771528;-32.816014438256545
1739209641.7771533;-31.141103565318915
1739209641.7771535;-45.120503652039325
1739209641.7771537;-38.13080360867914
1739209641.777154;-35.57807855764607
1739209641.7771542;-38.13080360867914
1739209641.7771544;-45.120503652039325
1739209641.7771547;-38.13080360867914
1739209641.777155;-38.13080360867914
1739209641.7771552;-45.120503652039325
1739209641.7771556;-38.13080360867914
1739209641.7771559;-45.120503652039325
1739209641.777156;-45.120503652039325
1739209641.7771564;-38.13080360867914
1739209641.7771566;-45.120503652039325
1739209641.7771568;-45.120503652039325
1739209641.777157;-45.120503652039325
1739209641.7771573;-33.981070128970906
1739209641.7771575;-38.13080360867914
1739209641.777158;-38.13080360867914
1739209641.7771583;-32.816014438256545
1739209641.7771585;-35.57807855764607
1739209641.7771587;-32.816014438256545
1739209641.777159;-38.13080360867914
1739209641.7771592;-38.13080360867914
1739209641.7771595;-31.141103565318915
1739209641.7771597;-35.57807855764607
1739209641.77716;-38.13080360867914
1739209641.7771602;-45.120503652039325
1739209641.7717698;-45.120503652039325
1739209641.771775;-33.981070128970906
1739209641.77178;-31.141103565318915
1739209641.7717853;-28.992665084841942
1739209641.7717903;-38.13080360867914
1739209641.7717953;-38.13080360867914
1739209641.7718005;-33.981070128970906
1739209641.7718055;-38.13080360867914
1739209641.7718108;-38.13080360867914
1739209641.7718158;-45.120503652039325
1739209641.7718208;-35.57807855764607
1739209641.771826;-38.13080360867914
1739209641.771831;-45.120503652039325
1739209641.7718363;-38.13080360867914
1739209641.7718413;-32.816014438256545
1739209641.7718463;-38.13080360867914
1739209641.7718515;-45.120503652039325
1739209641.7718565;-38.13080360867914
1739209641.7718618;-45.120503652039325
1739209641.7718668;-45.120503652039325
1739209641.771872;-45.120503652039325
1739209641.771877;-45.120503652039325
1739209641.771882;-45.120503652039325
1739209641.7718873;-33.981070128970906
1739209641.7718923;-38.13080360867914
1739209641.7718976;-38.13080360867914
1739209641.7719026;-38.13080360867914
1739209641.7719076;-33.981070128970906
1739209641.7719128;-35.57807855764607
1739209641.7719178;-38.13080360867914
1739209641.771923;-45.120503652039325
1739209641.771928;-38.13080360867914
1739209641.771933;-35.57807855764607
1739209641.7719383;-38.13080360867914
1739209641.7719433;-45.120503652039325
1739209641.7719486;-38.13080360867914
1739209641.7719536;-45.120503652039325
1739209641.7719586;-45.120503652039325
1739209641.7719638;-45.120503652039325
1739209641.7719688;-38.13080360867914
1739209641.771974;-45.120503652039325
1739209641.771979;-45.120503652039325
1739209641.771984;-45.120503652039325
1739209641.7719893;-38.13080360867914
1739209641.7719944;-38.13080360867914
1739209641.7719996;-33.981070128970906
1739209641.7720046;-45.120503652039325
1739209641.7720098;-38.13080360867914
1739209641.7720149;-31.141103565318893
1739209641.7720199;-45.120503652039325
1739209641.772025;-35.57807855764607
1739209641.77203;-38.13080360867914
1739209641.7720354;-45.120503652039325
1739209641.7720404;-45.120503652039325
1739209641.7720454;-45.120503652039325
1739209641.7720506;-45.120503652039325
1739209641.7720556;-45.120503652039325
1739209641.7720609;-38.13080360867914
1739209641.7720659;-35.57807855764607
1739209641.772071;-45.120503652039325
1739209641.7720761;-45.120503652039325
1739209641.7720811;-38.13080360867914
1739209641.7720864;-45.120503652039325
1739209641.7720914;-45.120503652039325
1739209641.7720964;-35.57807855764607
1739209641.7721016;-45.120503652039325
1739209641.7721066;-38.13080360867914
1739209641.772112;-45.120503652039325
1739209641.772117;-45.120503652039325
1739209641.772122;-45.120503652039325
1739209641.7721272;-45.120503652039325
1739209641.7721322;-45.120503652039325
1739209641.7721374;-45.120503652039325
1739209641.7721424;-45.120503652039325
1739209641.7721474;-45.120503652039325
1739209641.7721527;-38.13080360867914
1739209641.7721577;-38.13080360867914
1739209641.772163;-45.120503652039325
1739209641.772168;-45.120503652039325
1739209641.772173;-38.13080360867914
1739209641.7721782;-35.57807855764607
1739209641.7721832;-38.13080360867914
1739209641.7721884;-45.120503652039325
1739209641.7721934;-45.120503652039325
1739209641.7721987;-38.13080360867914
1739209641.7722037;-38.13080360867914
1739209641.7722087;-45.120503652039325
1739209641.772214;-45.120503652039325
1739209641.772219;-32.816014438256545
1739209641.7722242;-38.13080360867914
1739209641.7722292;-45.120503652039325
1739209641.7722342;-45.120503652039325
1739209641.7722394;-45.120503652039325
1739209641.7722445;-45.120503652039325
1739209641.7722497;-45.120503652039325
1739209641.7722547;-38.13080360867914
1739209641.7722597;-45.120503652039325
1739209641.772265;-45.120503652039325
1739209641.77227;-45.120503652039325
1739209641.7722752;-45.120503652039325
1739209641.7722802;-32.816014438256545
1739209641.7722852;-38.13080360867914
1739209641.7722905;-45.120503652039325
1739209641.7722955;-45.120503652039325
1739209641.7723007;-45.120503652039325
1739209641.7723057;-45.120503652039325
1739209641.7723107;-45.120503652039325
1739209641.772316;-38.13080360867914
1739209641.772321;-38.13080360867914
1739209641.7723262;-45.120503652039325
1739209641.7723312;-35.57807855764607
1739209641.7723365;-45.120503652039325
1739209641.7723415;-45.120503652039325
1739209641.7723465;-38.13080360867914
1739209641.7723517;-45.120503652039325
1739209641.7723567;-38.13080360867914
1739209641.772362;-32.816014438256545
1739209641.772367;-35.57807855764607
1739209641.772372;-45.120503652039325
1739209641.7723773;-45.120503652039325
1739209641.7723823;-32.816014438256545
1739209641.7723875;-38.13080360867914
1739209641.7723925;-38.13080360867914
1739209641.7723975;-38.13080360867914
1739209641.7724028;-38.13080360867914
1739209641.7724078;-45.120503652039325
1739209641.772413;-45.120503652039325
1739209641.772418;-45.120503652039325
1739209641.772423;-45.120503652039325
1739209641.7724283;-45.120503652039325
1739209641.7724333;-38.13080360867914
1739209641.7724385;-38.13080360867914
1739209641.7724435;-38.13080360867914
1739209641.7724485;-45.120503652039325
1739209641.7724538;-45.120503652039325
1739209641.7724588;-45.120503652039325
1739209641.772464;-32.816014438256545
1739209641.772469;-45.120503652039325
1739209641.772474;-38.13080360867914
1739209641.7724793;-38.13080360867914
1739209641.7724843;-33.981070128970906
1739209641.7724895;-32.816014438256545
1739209641.7724946;-35.57807855764607
1739209641.7724996;-38.13080360867914
1739209641.7725048;-45.120503652039325
1739209641.7725098;-33.981070128970906
1739209641.772515;-38.13080360867914
1739209641.77252;-38.13080360867914
1739209641.7725253;-31.141103565318943
1739209641.7725303;-45.120503652039325
1739209641.7725353;-38.13080360867914
1739209641.7725406;-45.120503652039325
1739209641.7725456;-45.120503652039325
1739209641.7725508;-45.120503652039325
1739209641.7725558;-38.13080360867914
1739209641.7725608;-45.120503652039325
1739209641.772566;-33.981070128970906
1739209641.772571;-33.981070128970906
1739209641.7725763;-38.13080360867914
1739209641.7725813;-38.13080360867914
1739209641.7725863;-45.120503652039325
1739209641.7725916;-35.57807855764607
1739209641.7725966;-38.13080360867914
1739209641.7726018;-45.120503652039325
1739209641.7726068;-38.13080360867914
1739209641.7726119;-38.13080360867914
1739209641.772617;-45.120503652039325
1739209641.772622;-45.120503652039325
1739209641.7726274;-45.120503652039325
1739209641.7726324;-38.13080360867914
1739209641.7726374;-45.120503652039325
1739209641.7726426;-33.981070128970906
1739209641.7726476;-38.13080360867914
1739209641.7726529;-38.13080360867914
1739209641.7726579;-38.13080360867914
1739209641.772663;-45.120503652039325
1739209641.7726681;-38.13080360867914
1739209641.7726731;-38.13080360867914
1739209641.7726784;-38.13080360867914
1739209641.7726834;-45.120503652039325
1739209641.7726886;-38.13080360867914
1739209641.7726936;-31.141103565318915
1739209641.7726986;-38.13080360867914
1739209641.772704;-45.120503652039325
1739209641.772709;-45.120503652039325
1739209641.7727141;-38.13080360867914
1739209641.7727191;-45.120503652039325
1739209641.7727242;-38.13080360867914
1739209641.7727294;-38.13080360867914
1739209641.7727344;-30.49652367304973
1739209641.7727396;-38.13080360867914
1739209641.7727447;-35.57807855764607
1739209641.7727497;-38.13080360867914
1739209641.772755;-45.120503652039325
1739209641.77276;-45.120503652039325
1739209641.7727652;-45.120503652039325
1739209641.7727702;-38.13080360867914
1739209641.7727752;-33.981070128970906
1739209641.7727804;-45.120503652039325
1739209641.7727854;-45.120503652039325
1739209641.7727907;-45.120503652039325
1739209641.7727957;-35.57807855764607
1739209641.7728007;-38.13080360867914
1739209641.772806;-38.13080360867914
1739209641.772811;-38.13080360867914
1739209641.7728162;-38.13080360867914
1739209641.7728212;-38.13080360867914
1739209641.7728262;-45.120503652039325
1739209641.7728314;-38.13080360867914
1739209641.7728364;-45.120503652039325
1739209641.7728417;-45.120503652039325
1739209641.7728467;-45.120503652039325
1739209641.772852;-45.120503652039325
1739209641.772857;-38.13080360867914
1739209641.772862;-38.13080360867914
1739209641.7728672;-45.120503652039325
1739209641.7728722;-45.120503652039325
1739209641.7728775;-38.13080360867914
1739209641.7728825;-45.120503652039325
1739209641.7728875;-45.120503652039325
1739209641.7728927;-45.120503652039325
1739209641.7728977;-38.13080360867914
1739209641.772903;-35.57807855764607
1739209641.772908;-38.13080360867914
1739209641.772913;-45.120503652039325
1739209641.7729182;-38.13080360867914
1739209641.7729232;-35.57807855764607
1739209641.7729285;-45.120503652039325
1739209641.7729335;-45.120503652039325
1739209641.7729385;-33.981070128970906
1739209641.7729437;-45.120503652039325
1739209641.7729487;-45.120503652039325
1739209641.772954;-45.120503652039325
1739209641.772959;-38.13080360867914
1739209641.772964;-45.120503652039325
1739209641.7729692;-35.57807855764607
1739209641.7729743;-45.120503652039325
1739209641.7729795;-38.13080360867914
1739209641.7729845;-35.57807855764607
1739209641.7729897;-33.981070128970906
1739209641.7729948;-45.120503652039325
1739209641.7729998;-33.981070128970906
1739209641.773005;-31.141103565318893
1739209641.77301;-33.981070128970906
1739209641.7730153;-38.13080360867914
1739209641.7730203;-38.13080360867914
1739209641.7730253;-45.120503652039325
1739209641.7730305;-45.120503652039325
1739209641.7730355;-38.13080360867914
1739209641.7730408;-45.120503652039325
1739209641.7730458;-33.981070128970906
1739209641.7730508;-38.13080360867914
1739209641.773056;-45.120503652039325
1739209641.773061;-45.120503652039325
1739209641.7730663;-45.120503652039325
1739209641.7730713;-45.120503652039325
1739209641.7730763;-45.120503652039325
1739209641.7730815;-38.13080360867914
1739209641.7730865;-35.57807855764607
1739209641.7730918;-38.13080360867914
1739209641.7730968;-45.120503652039325
1739209641.7731018;-38.13080360867914
1739209641.773107;-31.141103565318893
1739209641.773112;-45.120503652039325
1739209641.7731173;-45.120503652039325
1739209641.7731223;-45.120503652039325
1739209641.7731273;-38.13080360867914
1739209641.7731326;-45.120503652039325
1739209641.7731376;-45.120503652039325
1739209641.7731428;-33.981070128970906
1739209641.7731478;-45.120503652039325
1739209641.7731528;-38.13080360867914
1739209641.773158;-45.120503652039325
1739209641.773163;-38.13080360867914
1739209641.7731683;-38.13080360867914
1739209641.7731733;-45.120503652039325
1739209641.7731786;-45.120503652039325
1739209641.7731836;-38.13080360867914
1739209641.7731886;-32.816014438256545
1739209641.7731938;-45.120503652039325
1739209641.7731988;-45.120503652039325
1739209641.773204;-45.120503652039325
1739209641.773209;-33.981070128970906
1739209641.773214;-45.120503652039325
1739209641.7732193;-38.13080360867914
1739209641.7732244;-38.13080360867914
1739209641.7732296;-45.120503652039325
1739209641.7732346;-45.120503652039325
1739209641.7732396;-38.13080360867914
1739209641.7732449;-45.120503652039325
1739209641.7732499;-45.120503652039325
1739209641.773255;-45.120503652039325
1739209641.77326;-38.13080360867914
1739209641.7732651;-38.13080360867914
1739209641.7732704;-45.120503652039325
1739209641.7732754;-38.13080360867914
1739209641.7732806;-35.57807855764607
1739209641.7732856;-38.13080360867914
1739209641.7732906;-35.57807855764607
1739209641.7732959;-45.120503652039325
1739209641.773301;-38.13080360867914
1739209641.7733061;-38.13080360867914
1739209641.7733111;-45.120503652039325
1739209641.7733164;-38.13080360867914
1739209641.7733214;-35.57807855764607
1739209641.7733264;-38.13080360867914
1739209641.7733316;-45.120503652039325
1739209641.7733366;-45.120503652039325
1739209641.773342;-45.120503652039325
1739209641.773347;-38.13080360867914
1739209641.773352;-38.13080360867914
1739209641.7733572;-45.120503652039325
1739209641.7733622;-45.120503652039325
1739209641.7733674;-45.120503652039325
1739209641.7733724;-45.120503652039325
1739209641.7733774;-45.120503652039325
1739209641.7733827;-38.13080360867914
1739209641.7733877;-38.13080360867914
1739209641.773393;-28.58837851428586
1739209641.773398;-32.816014438256545
1739209641.773403;-38.13080360867914
1739209641.7734082;-38.13080360867914
1739209641.7734132;-35.57807855764607
1739209641.7734184;-33.981070128970906
1739209641.7734234;-45.120503652039325
1739209641.7734284;-38.13080360867914
1739209641.7734337;-38.13080360867914
1739209641.7734387;-38.13080360867914
1739209641.773444;-35.57807855764607
1739209641.773449;-38.13080360867914
1739209641.773454;-45.120503652039325
1739209641.7734592;-45.120503652039325
1739209641.7734642;-38.13080360867914
1739209641.7734694;-38.13080360867914
1739209641.7734745;-45.120503652039325
1739209641.7734795;-38.13080360867914
1739209641.7734847;-35.57807855764607
1739209641.7734897;-35.57807855764607
1739209641.773495;-45.120503652039325
1739209641.7735;-38.13080360867914
1739209641.7735052;-32.816014438256545
1739209641.7735102;-38.13080360867914
1739209641.7735152;-45.120503652039325
1739209641.7735205;-33.981070128970906
1739209641.7735255;-35.57807855764607
1739209641.7735307;-38.13080360867914
1739209641.7735357;-45.120503652039325
1739209641.7735407;-38.13080360867914
1739209641.773546;-38.13080360867914
1739209641.773551;-45.120503652039325
1739209641.7735562;-45.120503652039325
1739209641.7735612;-38.13080360867914
1739209641.7735662;-33.981070128970906
1739209641.7735715;-38.13080360867914
1739209641.7735765;-45.120503652039325
1739209641.7735817;-38.13080360867914
1739209641.7735868;-38.13080360867914
1739209641.7735918;-38.13080360867914
1739209641.773597;-38.13080360867914
1739209641.773602;-31.141103565318915
1739209641.7736073;-38.13080360867914
1739209641.7736123;-38.13080360867914
1739209641.7736173;-38.13080360867914
1739209641.7736225;-38.13080360867914
1739209641.7736275;-45.120503652039325
1739209641.7736328;-38.13080360867914
1739209641.7736378;-38.13080360867914
1739209641.773643;-30.49652367304973
1739209641.773648;-35.57807855764607
1739209641.773653;-38.13080360867914
1739209641.7736583;-38.13080360867914
1739209641.7736633;-45.120503652039325
1739209641.7736685;-45.120503652039325
1739209641.7736735;-45.120503652039325
1739209641.7736785;-33.981070128970906
1739209641.7736838;-31.141103565318915
1739209641.7736888;-38.13080360867914
1739209641.773694;-35.57807855764607
1739209641.773699;-35.57807855764607
1739209641.773704;-38.13080360867914
1739209641.7737093;-45.120503652039325
1739209641.7737143;-33.981070128970906
1739209641.7737195;-38.13080360867914
1739209641.7737246;-35.57807855764607
1739209641.7737296;-38.13080360867914
1739209641.7737348;-45.120503652039325
1739209641.7737398;-38.13080360867914
1739209641.773745;-38.13080360867914
1739209641.77375;-38.13080360867914
1739209641.773755;-45.120503652039325
1739209641.7737603;-35.57807855764607
1739209641.7737653;-45.120503652039325
1739209641.7737706;-45.120503652039325
1739209641.7737756;-38.13080360867914
1739209641.7737806;-38.13080360867914
1739209641.7737858;-45.120503652039325
1739209641.7737908;-38.13080360867914
1739209641.773796;-38.13080360867914
1739209641.773801;-38.13080360867914
1739209641.773806;-31.141103565318915
1739209641.7738113;-38.13080360867914
1739209641.7738163;-45.120503652039325
1739209641.7738216;-45.120503652039325
1739209641.7738266;-35.57807855764607
1739209641.7738318;-33.981070128970906
1739209641.7738369;-45.120503652039325
1739209641.7738419;-45.120503652039325
1739209641.773847;-38.13080360867914
1739209641.773852;-45.120503652039325
1739209641.7738574;-38.13080360867914
1739209641.7738624;-45.120503652039325
1739209641.7738674;-45.120503652039325
1739209641.7738726;-45.120503652039325
1739209641.7738776;-45.120503652039325
1739209641.7738829;-32.816014438256545
1739209641.7738879;-38.13080360867914
1739209641.7738929;-45.120503652039325
1739209641.7738981;-38.13080360867914
1739209641.7739031;-45.120503652039325
1739209641.7739084;-33.981070128970906
1739209641.7739134;-45.120503652039325
1739209641.7739184;-38.13080360867914
1739209641.7739236;-45.120503652039325
1739209641.7739286;-35.57807855764607
1739209641.773934;-32.816014438256545
1739209641.773939;-45.120503652039325
1739209641.773944;-45.120503652039325
1739209641.7739491;-38.13080360867914
1739209641.7739542;-35.57807855764607
1739209641.7739594;-38.13080360867914
1739209641.7739644;-35.57807855764607
1739209641.7739697;-45.120503652039325
1739209641.7739747;-45.120503652039325
1739209641.7739797;-45.120503652039325
1739209641.773985;-45.120503652039325
1739209641.77399;-38.13080360867914
