CAN Message; 0x1bb:0000d6526b6a80c6
1739209810.549625;-45.120503652039325
1739209810.5496273;-38.13080360867914
1739209810.54963;-45.120503652039325
1739209810.5496323;-45.120503652039325
1739209810.5496347;-45.120503652039325
1739209810.5496373;-45.120503652039325
1739209810.5496397;-35.57807855764607
1739209810.549642;-38.13080360867914
1739209810.5496447;-45.120503652039325
1739209810.549647;-45.120503652039325
1739209810.5496495;-45.120503652039325
1739209810.549652;-45.120503652039325
1739209810.5496545;-38.13080360867914
1739209810.5496569;-45.120503652039325
1739209810.5496595;-45.120503652039325
1739209810.5496619;-45.120503652039325
1739209810.5496643;-33.981070128970906
1739209810.549667;-38.13080360867914
1739209810.5496693;-38.13080360867914
1739209810.5496716;-28.992665084841942
1739209810.5496743;-45.120503652039325
1739209810.5496767;-45.120503652039325
1739209810.549679;-38.13080360867914
1739209810.5496817;-33.981070128970906
1739209810.549684;-33.981070128970906
1739209810.5496864;-33.981070128970906
1739209810.549689;-45.120503652039325
1739209810.5496914;-38.13080360867914
1739209810.5496938;-32.816014438256545
1739209810.5496964;-38.13080360867914
1739209810.5496988;-45.120503652039325
1739209810.5497012;-38.13080360867914
1739209810.5497038;-38.13080360867914
1739209810.5497062;-33.981070128970906
1739209810.5497086;-45.120503652039325
1739209810.549711;-35.57807855764607
1739209810.5497136;-38.13080360867914
1739209810.549716;-45.120503652039325
1739209810.5497184;-38.13080360867914
1739209810.549721;-45.120503652039325
1739209810.5497234;-38.13080360867914
1739209810.5497258;-45.120503652039325
1739209810.5497284;-38.13080360867914
1739209810.5497308;-35.57807855764607
1739209810.5497332;-38.13080360867914
1739209810.5497358;-33.981070128970906
1739209810.5497382;-45.120503652039325
1739209810.5497406;-38.13080360867914
1739209810.5497432;-33.981070128970906
1739209810.5497456;-45.120503652039325
1739209810.549748;-45.120503652039325
1739209810.5497506;-45.120503652039325
1739209810.549753;-38.13080360867914
1739209810.5497553;-38.13080360867914
1739209810.549758;-45.120503652039325
1739209810.5497603;-45.120503652039325
1739209810.5497627;-45.120503652039325
1739209810.5497653;-45.120503652039325
1739209810.5497677;-45.120503652039325
1739209810.54977;-45.120503652039325
1739209810.5497727;-45.120503652039325
1739209810.5497751;-45.120503652039325
1739209810.5497775;-45.120503652039325
1739209810.5497801;-45.120503652039325
1739209810.5497825;-38.13080360867914
1739209810.549785;-38.13080360867914
1739209810.5497875;-45.120503652039325
1739209810.54979;-38.13080360867914
1739209810.5497923;-33.981070128970906
1739209810.549795;-45.120503652039325
1739209810.5497973;-45.120503652039325
1739209810.5497997;-33.981070128970906
1739209810.5498023;-33.981070128970906
1739209810.5498047;-45.120503652039325
1739209810.549807;-45.120503652039325
1739209810.5498097;-45.120503652039325
1739209810.549812;-45.120503652039325
1739209810.5498145;-33.981070128970906
1739209810.549817;-45.120503652039325
1739209810.5498195;-45.120503652039325
1739209810.5498219;-32.816014438256545
1739209810.5498245;-38.13080360867914
1739209810.5498269;-45.120503652039325
1739209810.5498292;-45.120503652039325
1739209810.5498319;-35.57807855764607
1739209810.5498343;-38.13080360867914
1739209810.5498366;-45.120503652039325
1739209810.5498393;-38.13080360867914
1739209810.5498416;-38.13080360867914
1739209810.549844;-38.13080360867914
1739209810.5498466;-45.120503652039325
1739209810.549849;-38.13080360867914
1739209810.5498514;-35.57807855764607
1739209810.549854;-38.13080360867914
1739209810.5498564;-38.13080360867914
1739209810.5498588;-45.120503652039325
1739209810.5498614;-45.120503652039325
1739209810.5498638;-45.120503652039325
1739209810.5498662;-45.120503652039325
1739209810.5498688;-45.120503652039325
1739209810.5498712;-45.120503652039325
1739209810.5498736;-38.13080360867914
1739209810.5498762;-38.13080360867914
1739209810.5498786;-38.13080360867914
1739209810.549881;-45.120503652039325
1739209810.5498836;-38.13080360867914
1739209810.549886;-45.120503652039325
1739209810.5498884;-38.13080360867914
1739209810.549891;-28.58837851428586
1739209810.5498934;-38.13080360867914
1739209810.5498958;-45.120503652039325
1739209810.5498984;-38.13080360867914
1739209810.5499008;-35.57807855764607
1739209810.5499032;-45.120503652039325
1739209810.5499055;-45.120503652039325
1739209810.5499082;-45.120503652039325
1739209810.5499105;-33.981070128970956
1739209810.549913;-45.120503652039325
1739209810.5499156;-45.120503652039325
1739209810.549918;-45.120503652039325
1739209810.5499203;-45.120503652039325
1739209810.549923;-38.13080360867914
1739209810.5499253;-38.13080360867914
1739209810.5499277;-38.13080360867914
1739209810.5499303;-35.57807855764607
1739209810.5499327;-45.120503652039325
1739209810.549935;-38.13080360867914
1739209810.5499377;-45.120503652039325
1739209810.54994;-38.13080360867914
1739209810.5499425;-45.120503652039325
1739209810.549945;-45.120503652039325
1739209810.5499475;-45.120503652039325
1739209810.54995;-29.438486411369333
1739209810.5499525;-35.57807855764607
1739209810.549955;-45.120503652039325
1739209810.5499573;-38.13080360867914
1739209810.54996;-28.58837851428586
1739209810.5499623;-38.13080360867914
1739209810.5499647;-45.120503652039325
1739209810.5499673;-45.120503652039325
1739209810.5499697;-45.120503652039325
1739209810.549972;-45.120503652039325
1739209810.5499747;-45.120503652039325
1739209810.549977;-45.120503652039325
1739209810.5499794;-45.120503652039325
1739209810.549982;-38.13080360867914
1739209810.5499845;-45.120503652039325
1739209810.5499868;-45.120503652039325
1739209810.5499895;-28.21854285175415
1739209810.5499918;-35.57807855764607
1739209810.5499942;-45.120503652039325
1739209810.5499969;-38.13080360867914
1739209810.5499992;-38.13080360867914
1739209810.5500016;-38.13080360867914
1739209810.5500042;-45.120503652039325
1739209810.5500066;-45.120503652039325
1739209810.550009;-45.120503652039325
1739209810.5500116;-45.120503652039325
1739209810.550014;-45.120503652039325
1739209810.5500164;-45.120503652039325
1739209810.550019;-32.816014438256545
1739209810.5500214;-38.13080360867914
1739209810.5500238;-45.120503652039325
1739209810.5500264;-35.57807855764607
1739209810.5500288;-45.120503652039325
1739209810.5500312;-45.120503652039325
1739209810.5500338;-45.120503652039325
1739209810.5500362;-45.120503652039325
1739209810.5500386;-45.120503652039325
1739209810.5500412;-45.120503652039325
1739209810.5500436;-38.13080360867914
1739209810.550046;-38.13080360867914
1739209810.5500486;-38.13080360867914
1739209810.550051;-45.120503652039325
1739209810.5500534;-45.120503652039325
1739209810.550056;-45.120503652039325
1739209810.5500584;-31.141103565318915
1739209810.5500607;-32.816014438256545
1739209810.5500634;-45.120503652039325
1739209810.5500658;-38.13080360867914
1739209810.5500681;-45.120503652039325
1739209810.5500708;-38.13080360867914
1739209810.5500731;-38.13080360867914
1739209810.5500755;-35.57807855764607
1739209810.5500782;-45.120503652039325
1739209810.5500805;-45.120503652039325
1739209810.550083;-38.13080360867914
1739209810.5500855;-45.120503652039325
1739209810.550088;-38.13080360867914
1739209810.5500903;-33.981070128970906
1739209810.550093;-35.57807855764607
1739209810.5500953;-35.57807855764607
1739209810.5500977;-38.13080360867914
1739209810.5501;-38.13080360867914
1739209810.5501027;-38.13080360867914
1739209810.550105;-38.13080360867914
1739209810.5501075;-45.120503652039325
1739209810.55011;-45.120503652039325
1739209810.5501125;-38.13080360867914
1739209810.5501149;-38.13080360867914
1739209810.5501175;-45.120503652039325
1739209810.5501199;-38.13080360867914
1739209810.5501223;-45.120503652039325
1739209810.550125;-45.120503652039325
1739209810.5501273;-38.13080360867914
1739209810.5501297;-38.13080360867914
1739209810.5501323;-45.120503652039325
1739209810.5501347;-38.13080360867914
1739209810.550137;-38.13080360867914
1739209810.5501397;-45.120503652039325
1739209810.550142;-38.13080360867914
1739209810.5501444;-38.13080360867914
1739209810.550147;-38.13080360867914
1739209810.5501494;-38.13080360867914
1739209810.5501518;-45.120503652039325
1739209810.5501544;-38.13080360867914
1739209810.5501568;-35.57807855764607
1739209810.5501592;-33.981070128970906
1739209810.5501618;-45.120503652039325
1739209810.5501642;-45.120503652039325
1739209810.5501666;-35.57807855764607
1739209810.5501692;-33.981070128970906
1739209810.5501716;-38.13080360867914
1739209810.550174;-38.13080360867914
1739209810.5501766;-38.13080360867914
1739209810.550179;-45.120503652039325
1739209810.5501814;-45.120503652039325
1739209810.550184;-45.120503652039325
1739209810.5501864;-38.13080360867914
1739209810.5501888;-33.981070128970906
1739209810.5501914;-33.981070128970906
1739209810.5501938;-45.120503652039325
1739209810.5501962;-38.13080360867914
1739209810.5501988;-35.57807855764607
1739209810.5502012;-38.13080360867914
1739209810.5502036;-45.120503652039325
1739209810.5502062;-45.120503652039325
1739209810.5502086;-45.120503652039325
1739209810.550211;-45.120503652039325
1739209810.5502136;-45.120503652039325
1739209810.550216;-45.120503652039325
1739209810.5502183;-38.13080360867914
1739209810.550221;-38.13080360867914
1739209810.5502234;-45.120503652039325
1739209810.5502257;-38.13080360867914
1739209810.5502284;-38.13080360867914
1739209810.5502307;-38.13080360867914
1739209810.5502331;-38.13080360867914
1739209810.5502357;-38.13080360867914
1739209810.5502381;-38.13080360867914
1739209810.5502405;-45.120503652039325
1739209810.5502431;-38.13080360867914
1739209810.5502455;-45.120503652039325
1739209810.550248;-38.13080360867914
1739209810.5502505;-33.981070128970906
1739209810.550253;-38.13080360867914
1739209810.5502553;-33.981070128970906
1739209810.550258;-38.13080360867914
1739209810.5502603;-38.13080360867914
1739209810.5502627;-45.120503652039325
1739209810.5502653;-45.120503652039325
1739209810.5502677;-38.13080360867914
1739209810.55027;-32.81601443825658
1739209810.5502727;-35.57807855764607
1739209810.550275;-45.120503652039325
1739209810.5502775;-45.120503652039325
1739209810.55028;-45.120503652039325
1739209810.5502825;-38.13080360867914
1739209810.5502849;-38.13080360867914
1739209810.5502875;-31.141103565318915
1739209810.5502899;-31.141103565318915
1739209810.5502923;-38.13080360867914
1739209810.5502946;-38.13080360867914
1739209810.5502973;-38.13080360867914
1739209810.5502996;-38.13080360867914
1739209810.550302;-45.120503652039325
1739209810.5503047;-35.57807855764607
1739209810.550307;-38.13080360867914
1739209810.5503094;-45.120503652039325
1739209810.550312;-45.120503652039325
1739209810.5503144;-35.57807855764607
1739209810.5503168;-38.13080360867914
1739209810.5503194;-45.120503652039325
1739209810.5503218;-38.13080360867914
1739209810.5503242;-45.120503652039325
1739209810.5503268;-45.120503652039325
1739209810.5503292;-45.120503652039325
1739209810.5503316;-38.13080360867914
1739209810.5503342;-38.13080360867914
1739209810.5503366;-38.13080360867914
1739209810.550339;-45.120503652039325
1739209810.5503416;-45.120503652039325
1739209810.550344;-45.120503652039325
1739209810.5503464;-38.13080360867914
1739209810.550349;-33.981070128970906
1739209810.5503514;-45.120503652039325
1739209810.5503538;-45.120503652039325
1739209810.5503564;-38.13080360867914
1739209810.5503588;-38.13080360867914
1739209810.5503612;-45.120503652039325
1739209810.5503638;-45.120503652039325
1739209810.5503662;-45.120503652039325
1739209810.5503685;-38.13080360867914
1739209810.5503712;-38.13080360867914
1739209810.5503736;-45.120503652039325
1739209810.550376;-45.120503652039325
1739209810.5503786;-38.13080360867914
1739209810.550381;-38.13080360867914
1739209810.5503833;-45.120503652039325
1739209810.550386;-38.13080360867914
1739209810.5503883;-27.8777449560314
1739209810.5503907;-33.981070128970906
1739209810.5503933;-45.120503652039325
1739209810.5503957;-38.13080360867914
1739209810.550398;-38.13080360867914
1739209810.5504007;-45.120503652039325
1739209810.550403;-38.13080360867914
1739209810.5504055;-38.13080360867914
1739209810.5504081;-45.120503652039325
1739209810.5504105;-38.13080360867914
1739209810.550413;-38.13080360867914
1739209810.5504155;-38.13080360867914
1739209810.550418;-38.13080360867914
1739209810.5504203;-45.120503652039325
1739209810.550423;-38.13080360867914
1739209810.5504253;-38.13080360867914
1739209810.5504277;-45.120503652039325
1739209810.5504303;-38.13080360867914
1739209810.5504327;-35.57807855764607
1739209810.550435;-38.13080360867914
1739209810.5504377;-38.13080360867914
1739209810.55044;-35.57807855764607
1739209810.5504425;-38.13080360867914
1739209810.550445;-38.13080360867914
1739209810.5504475;-35.57807855764607
1739209810.5504498;-38.13080360867914
1739209810.5504525;-38.13080360867914
1739209810.5504549;-45.120503652039325
1739209810.5504572;-38.13080360867914
1739209810.5504599;-38.13080360867914
1739209810.5504622;-45.120503652039325
1739209810.5504646;-45.120503652039325
1739209810.5504673;-38.13080360867914
1739209810.5504696;-38.13080360867914
1739209810.550472;-45.120503652039325
1739209810.5504746;-45.120503652039325
1739209810.550477;-32.816014438256545
1739209810.5504794;-38.13080360867914
1739209810.550482;-45.120503652039325
1739209810.5504844;-38.13080360867914
1739209810.5504868;-35.57807855764607
1739209810.5504892;-38.13080360867914
1739209810.5504918;-38.13080360867914
1739209810.5504942;-38.13080360867914
1739209810.5504966;-45.120503652039325
1739209810.5504992;-45.120503652039325
1739209810.5505016;-45.120503652039325
1739209810.550504;-45.120503652039325
1739209810.5505066;-45.120503652039325
1739209810.550509;-45.120503652039325
1739209810.5505114;-38.13080360867914
1739209810.550514;-38.13080360867914
1739209810.5505164;-35.57807855764607
1739209810.5505188;-38.13080360867914
1739209810.5505214;-45.120503652039325
1739209810.5505238;-38.13080360867914
1739209810.5505261;-38.13080360867914
1739209810.5505288;-38.13080360867914
1739209810.5505311;-35.57807855764607
1739209810.5505335;-32.816014438256545
1739209810.5505362;-45.120503652039325
1739209810.5505385;-38.13080360867914
1739209810.550541;-35.57807855764607
1739209810.5505435;-38.13080360867914
1739209810.550546;-38.13080360867914
1739209810.5505483;-38.13080360867914
1739209810.550551;-38.13080360867914
1739209810.5505533;-38.13080360867914
1739209810.5505557;-35.57807855764607
1739209810.5505583;-33.981070128970906
1739209810.5505607;-35.57807855764607
1739209810.550563;-38.13080360867914
1739209810.5505657;-30.49652367304973
1739209810.550568;-31.141103565318915
1739209810.5505705;-38.13080360867914
1739209810.550573;-45.120503652039325
1739209810.5505755;-45.120503652039325
1739209810.5505779;-38.13080360867914
1739209810.5505805;-35.57807855764607
1739209810.550583;-35.57807855764607
1739209810.5505853;-45.120503652039325
1739209810.550588;-45.120503652039325
1739209810.5505903;-38.13080360867914
1739209810.5505927;-45.120503652039325
1739209810.5505953;-45.120503652039325
1739209810.5505977;-45.120503652039325
1739209810.5506;-35.57807855764607
1739209810.5506027;-38.13080360867914
1739209810.550605;-45.120503652039325
1739209810.5506074;-33.981070128970906
1739209810.55061;-38.13080360867914
1739209810.5506124;-45.120503652039325
1739209810.5506148;-45.120503652039325
1739209810.5506175;-38.13080360867914
1739209810.5506198;-45.120503652039325
1739209810.5506222;-45.120503652039325
1739209810.5506248;-35.57807855764607
1739209810.5506272;-28.992665084841942
1739209810.5506296;-38.13080360867914
1739209810.5506322;-45.120503652039325
1739209810.5506346;-38.13080360867914
1739209810.550637;-38.13080360867914
1739209810.5506396;-45.120503652039325
1739209810.550642;-38.13080360867914
1739209810.5506444;-38.13080360867914
1739209810.550647;-38.13080360867914
1739209810.5506494;-45.120503652039325
1739209810.5506518;-38.13080360867914
1739209810.5506544;-35.57807855764607
1739209810.5506568;-45.120503652039325
1739209810.5506592;-45.120503652039325
1739209810.5506618;-45.120503652039325
1739209810.5506642;-35.57807855764607
1739209810.5506666;-38.13080360867914
1739209810.5506692;-35.57807855764607
1739209810.5506716;-38.13080360867914
1739209810.550674;-45.120503652039325
1739209810.5506763;-38.13080360867914
1739209810.550679;-45.120503652039325
1739209810.5506814;-45.120503652039325
1739209810.5506837;-38.13080360867914
1739209810.5506864;-30.49652367304973
1739209810.5506887;-38.13080360867914
1739209810.5506911;-45.120503652039325
1739209810.5506938;-38.13080360867914
1739209810.5506961;-38.13080360867914
1739209810.5506985;-38.13080360867914
1739209810.5507011;-45.120503652039325
1739209810.5507035;-38.13080360867914
1739209810.550706;-31.141103565318915
1739209810.5507085;-33.981070128970906
1739209810.550711;-38.13080360867914
1739209810.5507133;-45.120503652039325
1739209810.550716;-38.13080360867914
1739209810.5507183;-45.120503652039325
1739209810.5507207;-38.13080360867914
1739209810.5507233;-45.120503652039325
1739209810.5507257;-38.13080360867914
1739209810.550728;-38.13080360867914
1739209810.5507307;-38.13080360867914
1739209810.550733;-45.120503652039325
1739209810.5507355;-38.13080360867914
1739209810.550738;-35.57807855764607
1739209810.5507405;-38.13080360867914
1739209810.5507429;-45.120503652039325
1739209810.5507455;-45.120503652039325
1739209810.5507479;-35.57807855764607
1739209810.5507503;-45.120503652039325
1739209810.5507529;-45.120503652039325
1739209810.5507553;-45.120503652039325
1739209810.5507576;-35.57807855764607
1739209810.5507603;-38.13080360867914
1739209810.5507627;-38.13080360867914
1739209810.550765;-33.981070128970906
1739209810.5507677;-38.13080360867914
1739209810.55077;-38.13080360867914
1739209810.5507724;-38.13080360867914
1739209810.550775;-45.120503652039325
1739209810.5507774;-45.120503652039325
1739209810.5507798;-38.13080360867914
1739209810.5507824;-38.13080360867914
1739209810.5507848;-38.13080360867914
1739209810.5507872;-38.13080360867914
1739209810.5507898;-45.120503652039325
1739209810.5507922;-45.120503652039325
1739209810.5507946;-45.120503652039325
1739209810.5507972;-35.57807855764607
1739209810.5507996;-38.13080360867914
1739209810.550802;-38.13080360867914
1739209810.5508046;-45.120503652039325
1739209810.550807;-35.57807855764607
1739209810.5508094;-38.13080360867914
1739209810.550812;-45.120503652039325
1739209810.5508144;-38.13080360867914
1739209810.5508168;-38.13080360867914
1739209810.5508194;-38.13080360867914
1739209810.5508218;-38.13080360867914
1739209810.5508242;-35.57807855764607
1739209810.5508268;-45.120503652039325
1739209810.5508292;-45.120503652039325
1739209810.5508316;-45.120503652039325
1739209810.5508342;-38.13080360867914
1739209810.5508366;-45.120503652039325
1739209810.550839;-38.13080360867914
1739209810.5508416;-45.120503652039325
1739209810.550844;-45.120503652039325
1739209810.5508463;-31.141103565318893
1739209810.550849;-38.13080360867914
1739209810.5508513;-45.120503652039325
1739209810.5508537;-38.13080360867914
1739209810.5508564;-31.141103565318893
1739209810.5508587;-38.13080360867914
1739209810.5508611;-45.120503652039325
1739209810.5508637;-38.13080360867914
1739209810.5508661;-38.13080360867914
1739209810.5508685;-38.13080360867914
1739209810.550871;-45.120503652039325
1739209810.5508735;-45.120503652039325
1739209810.550876;-45.120503652039325
1739209810.5508783;-38.13080360867914
1739209810.550881;-45.120503652039325
1739209810.5508833;-45.120503652039325
1739209810.5508857;-45.120503652039325
1739209810.5508883;-45.120503652039325
1739209810.5508907;-45.120503652039325
1739209810.550893;-45.120503652039325
1739209810.5508957;-38.13080360867914
1739209810.550898;-45.120503652039325
1739209810.5509005;-38.13080360867914
1739209810.550903;-45.120503652039325
1739209810.5509055;-27.8777449560314
1739209810.5509079;-30.49652367304973
1739209810.5509105;-45.120503652039325
1739209810.5509129;-38.13080360867914
1739209810.5509152;-35.57807855764607
1739209810.5509179;-38.13080360867914
1739209810.5509202;-38.13080360867914
1739209810.5509226;-38.13080360867914
1739209810.5509253;-45.120503652039325
1739209810.5509276;-38.13080360867914
1739209810.55093;-35.57807855764607
1739209810.5509326;-38.13080360867914
1739209810.550935;-45.120503652039325
1739209810.5509374;-38.13080360867914
1739209810.55094;-38.13080360867914
1739209810.5509424;-38.13080360867914
1739209810.5509448;-45.120503652039325
1739209810.5509474;-45.120503652039325
1739209810.5509498;-35.57807855764607
1739209810.5509522;-45.120503652039325
1739209810.5509548;-45.120503652039325
1739209810.5509572;-45.120503652039325
1739209810.5509596;-32.816014438256545
1739209810.5509622;-38.13080360867914
1739209810.5509646;-31.141103565318893
1739209810.550967;-28.58837851428586
1739209810.5509696;-38.13080360867914
1739209810.550972;-38.13080360867914
1739209810.5509744;-35.57807855764607
1739209810.550977;-38.13080360867914
1739209810.5509794;-38.13080360867914
1739209810.5509818;-38.13080360867914
1739209810.5509844;-45.120503652039325
1739209810.5509868;-45.120503652039325
1739209810.5509892;-45.120503652039325
1739209810.5509918;-45.120503652039325
1739209810.5509942;-38.13080360867914
1739209810.5509965;-38.13080360867914
1739209810.5509992;-45.120503652039325
1739209810.5510015;-38.13080360867914
1739209810.551004;-38.13080360867914
1739209810.5510066;-45.120503652039325
1739209810.551009;-45.120503652039325
1739209810.5510113;-45.120503652039325
1739209810.551014;-38.13080360867914
1739209810.5510163;-45.120503652039325
1739209810.5510187;-38.13080360867914
1739209810.5510213;-45.120503652039325
1739209810.5510237;-45.120503652039325
1739209810.551026;-35.57807855764607
1739209810.5510287;-38.13080360867914
1739209810.551031;-45.120503652039325
1739209810.5510335;-35.57807855764607
1739209810.5510361;-35.57807855764607
1739209810.5510385;-45.120503652039325
1739209810.551041;-45.120503652039325
1739209810.5510435;-45.120503652039325
1739209810.551046;-38.13080360867914
1739209810.5510483;-45.120503652039325
1739209810.551051;-38.13080360867914
1739209810.5510533;-45.120503652039325
1739209810.5510557;-33.981070128970906
1739209810.5510583;-45.120503652039325
1739209810.5510607;-45.120503652039325
1739209810.551063;-32.816014438256545
1739209810.5510654;-38.13080360867914
1739209810.551068;-45.120503652039325
1739209810.5510705;-45.120503652039325
1739209810.5510728;-38.13080360867914
1739209810.5510755;-45.120503652039325
1739209810.5510778;-38.13080360867914
1739209810.5510802;-38.13080360867914
1739209810.5510828;-45.120503652039325
1739209810.5510852;-33.981070128970906
1739209810.5510876;-38.13080360867914
1739209810.5510902;-45.120503652039325
1739209810.5510926;-38.13080360867914
1739209810.551095;-38.13080360867914
1739209810.5510976;-33.981070128970906
1739209810.5511;-33.981070128970906
1739209810.5511024;-45.120503652039325
1739209810.551105;-45.120503652039325
1739209810.5511074;-45.120503652039325
1739209810.5511098;-38.13080360867914
1739209810.5511124;-38.13080360867914
1739209810.5511148;-38.13080360867914
1739209810.5511172;-45.120503652039325
1739209810.5511198;-45.120503652039325
1739209810.5511222;-32.816014438256545
1739209810.5511246;-38.13080360867914
1739209810.5511272;-45.120503652039325
1739209810.5511296;-38.13080360867914
1739209810.551132;-35.57807855764607
1739209810.5511346;-38.13080360867914
1739209810.551137;-45.120503652039325
1739209810.5511394;-38.13080360867914
1739209810.551142;-45.120503652039325
1739209810.5511444;-28.992665084841942
1739209810.5511467;-31.141103565318915
1739209810.5511494;-38.13080360867914
1739209810.5511518;-38.13080360867914
1739209810.5511541;-38.13080360867914
1739209810.5511568;-38.13080360867914
1739209810.5511591;-45.120503652039325
1739209810.5511615;-33.981070128970906
1739209810.5511642;-32.816014438256545
1739209810.5511665;-32.81601443825658
1739209810.551169;-45.120503652039325
1739209810.5511715;-38.13080360867914
1739209810.551174;-38.13080360867914
1739209810.5511763;-45.120503652039325
1739209810.551179;-45.120503652039325
1739209810.5511813;-45.120503652039325
1739209810.5511837;-45.120503652039325
1739209810.5511863;-38.13080360867914
1739209810.5511887;-38.13080360867914
1739209810.551191;-45.120503652039325
1739209810.5511937;-45.120503652039325
1739209810.551196;-45.120503652039325
1739209810.5511985;-38.13080360867914
1739209810.551201;-45.120503652039325
1739209810.5512035;-33.981070128970906
1739209810.5512059;-31.141103565318915
1739209810.5512085;-38.13080360867914
1739209810.5512109;-45.120503652039325
1739209810.5512133;-38.13080360867914
1739209810.551216;-33.981070128970906
1739209810.5512183;-45.120503652039325
1739209810.5512207;-38.13080360867914
1739209810.5512233;-45.120503652039325
1739209810.5512257;-33.981070128970956
1739209810.551228;-38.13080360867914
1739209810.5512307;-45.120503652039325
1739209810.551233;-45.120503652039325
1739209810.5512354;-38.13080360867914
1739209810.551238;-35.57807855764607
1739209810.5512404;-45.120503652039325
1739209810.5512428;-38.13080360867914
1739209810.5512455;-31.141103565318915
1739209810.5512478;-45.120503652039325
1739209810.5512502;-45.120503652039325
1739209810.5512528;-45.120503652039325
1739209810.5512552;-45.120503652039325
1739209810.5512576;-38.13080360867914
1739209810.55126;-45.120503652039325
1739209810.5512626;-45.120503652039325
1739209810.551265;-38.13080360867914
1739209810.5512674;-45.120503652039325
1739209810.55127;-45.120503652039325
1739209810.5512724;-35.57807855764607
1739209810.5512748;-38.13080360867914
1739209810.5512774;-45.120503652039325
1739209810.5512798;-38.13080360867914
1739209810.5512822;-45.120503652039325
1739209810.5512848;-45.120503652039325
1739209810.5512872;-45.120503652039325
1739209810.5512896;-35.57807855764607
1739209810.5512922;-38.13080360867914
1739209810.5512946;-38.13080360867914
1739209810.551297;-35.57807855764607
1739209810.5512996;-35.57807855764607
1739209810.551302;-35.57807855764607
1739209810.5513043;-38.13080360867914
1739209810.551307;-45.120503652039325
1739209810.5513093;-45.120503652039325
1739209810.5513117;-33.981070128970906
1739209810.5513144;-38.13080360867914
1739209810.5513167;-45.120503652039325
1739209810.5513191;-35.57807855764607
1739209810.5513217;-38.13080360867914
1739209810.5513241;-45.120503652039325
1739209810.5513265;-45.120503652039325
1739209810.5513291;-45.120503652039325
1739209810.5513315;-45.120503652039325
1739209810.551334;-33.981070128970906
1739209810.5513365;-35.57807855764607
1739209810.551339;-45.120503652039325
1739209810.5513413;-38.13080360867914
1739209810.551344;-38.13080360867914
1739209810.5513463;-38.13080360867914
1739209810.5513487;-38.13080360867914
1739209810.5513513;-45.120503652039325
1739209810.5513537;-45.120503652039325
1739209810.551356;-38.13080360867914
1739209810.5513587;-38.13080360867914
1739209810.551361;-38.13080360867914
1739209810.5513635;-38.13080360867914
1739209810.551366;-45.120503652039325
1739209810.5513685;-45.120503652039325
1739209810.5513709;-45.120503652039325
1739209810.5513735;-38.13080360867914
1739209810.5513759;-38.13080360867914
1739209810.5513783;-45.120503652039325
1739209810.5513809;-38.13080360867914
1739209810.5513833;-35.57807855764607
1739209810.5513856;-31.141103565318915
1739209810.5513883;-45.120503652039325
1739209810.5513906;-38.13080360867914
1739209810.551393;-45.120503652039325
1739209810.5513957;-38.13080360867914
1739209810.551398;-45.120503652039325
1739209810.5514004;-38.13080360867914
1739209810.551403;-38.13080360867914
1739209810.5514054;-45.120503652039325
1739209810.5514078;-45.120503652039325
1739209810.5514104;-38.13080360867914
1739209810.5514128;-38.13080360867914
1739209810.5514152;-45.120503652039325
1739209810.5514178;-45.120503652039325
1739209810.5514202;-45.120503652039325
1739209810.5514226;-45.120503652039325
1739209810.5514252;-45.120503652039325
1739209810.5514276;-45.120503652039325
1739209810.55143;-45.120503652039325
1739209810.5514326;-35.57807855764607
1739209810.551435;-33.981070128970906
1739209810.5514374;-45.120503652039325
1739209810.55144;-38.13080360867914
1739209810.5514424;-38.13080360867914
1739209810.5514448;-33.981070128970906
1739209810.5514474;-45.120503652039325
1739209810.5514498;-38.13080360867914
1739209810.5514522;-45.120503652039325
1739209810.5514545;-38.13080360867914
1739209810.5514572;-38.13080360867914
1739209810.5514596;-33.981070128970906
1739209810.551462;-45.120503652039325
1739209810.5514646;-30.49652367304976
1739209810.551467;-35.57807855764607
1739209810.5514693;-38.13080360867914
1739209810.551472;-45.120503652039325
1739209810.5514743;-33.981070128970906
1739209810.5514767;-38.13080360867914
1739209810.5514793;-38.13080360867914
1739209810.5514817;-45.120503652039325
1739209810.551484;-38.13080360867914
1739209810.5514867;-35.57807855764607
1739209810.551489;-38.13080360867914
1739209810.5514915;-45.120503652039325
1739209810.5514941;-38.13080360867914
1739209810.5514965;-33.981070128970906
1739209810.551499;-38.13080360867914
1739209810.5515015;-38.13080360867914
1739209810.551504;-33.981070128970906
1739209810.5515063;-32.816014438256545
1739209810.551509;-33.981070128970906
1739209810.5515113;-45.120503652039325
1739209810.5515137;-45.120503652039325
1739209810.5515163;-45.120503652039325
1739209810.5515187;-38.13080360867914
1739209810.551521;-45.120503652039325
1739209810.5515237;-32.816014438256545
1739209810.551526;-32.816014438256545
1739209810.5515285;-38.13080360867914
1739209810.551531;-38.13080360867914
1739209810.5515335;-45.120503652039325
1739209810.5515358;-45.120503652039325
1739209810.5515385;-45.120503652039325
1739209810.5515409;-35.57807855764607
1739209810.5515432;-31.141103565318915
1739209810.5515459;-38.13080360867914
1739209810.5515482;-38.13080360867914
1739209810.5515506;-33.981070128970906
1739209810.5515532;-35.57807855764607
1739209810.5515556;-45.120503652039325
1739209810.551558;-33.981070128970906
