CAN Message; 0x1d3:000086866cefd4dc
1739209688.859308;-35.57807855764607
1739209688.859311;-33.981070128970906
1739209688.8593142;-45.120503652039325
1739209688.8593173;-45.120503652039325
1739209688.8593204;-32.816014438256545
1739209688.8593235;-35.57807855764607
1739209688.8593266;-45.120503652039325
1739209688.85933;-45.120503652039325
1739209688.859333;-33.981070128970906
1739209688.8593361;-38.13080360867914
1739209688.8593392;-45.120503652039325
1739209688.8593423;-45.120503652039325
1739209688.8593454;-32.816014438256545
1739209688.8593485;-38.13080360867914
1739209688.8593516;-45.120503652039325
1739209688.859355;-45.120503652039325
1739209688.859358;-45.120503652039325
1739209688.8593612;-38.13080360867914
1739209688.8593643;-45.120503652039325
1739209688.8593674;-45.120503652039325
1739209688.8593705;-45.120503652039325
1739209688.8593736;-38.13080360867914
1739209688.8593767;-45.120503652039325
1739209688.85938;-45.120503652039325
1739209688.859383;-45.120503652039325
1739209688.8593862;-38.13080360867914
1739209688.8593893;-38.13080360867914
1739209688.8593924;-38.13080360867914
1739209688.8593955;-38.13080360867914
1739209688.8593986;-38.13080360867914
1739209688.8594017;-38.13080360867914
1739209688.859405;-33.981070128970906
1739209688.8594081;-25.826314394896357
1739209688.8594112;-38.13080360867914
1739209688.8594143;-45.120503652039325
1739209688.8594174;-38.13080360867914
1739209688.8594205;-30.49652367304973
1739209688.8594236;-32.816014438256545
1739209688.8594267;-45.120503652039325
1739209688.8594298;-45.120503652039325
1739209688.8594332;-38.13080360867914
1739209688.8594363;-38.13080360867914
1739209688.8594394;-45.120503652039325
1739209688.8594425;-45.120503652039325
1739209688.8594456;-45.120503652039325
1739209688.8594487;-38.13080360867914
1739209688.8594518;-38.13080360867914
1739209688.8594549;-45.120503652039325
1739209688.8594582;-45.120503652039325
1739209688.8594613;-33.981070128970906
1739209688.8594644;-45.120503652039325
1739209688.8594675;-45.120503652039325
1739209688.8594706;-45.120503652039325
1739209688.8594737;-45.120503652039325
1739209688.8594768;-45.120503652039325
1739209688.85948;-45.120503652039325
1739209688.8594832;-26.487275050834715
1739209688.8594863;-38.13080360867914
1739209688.8594894;-45.120503652039325
1739209688.8594925;-38.13080360867914
1739209688.8594956;-31.141103565318915
1739209688.8594987;-38.13080360867914
1739209688.8595018;-45.120503652039325
1739209688.859505;-45.120503652039325
1739209688.859508;-45.120503652039325
1739209688.8595114;-45.120503652039325
1739209688.8595145;-45.120503652039325
1739209688.8595176;-45.120503652039325
1739209688.8595207;-35.57807855764607
1739209688.8595238;-38.13080360867914
1739209688.8595269;-38.13080360867914
1739209688.85953;-38.13080360867914
1739209688.859533;-45.120503652039325
1739209688.8595364;-33.981070128970906
1739209688.8595395;-45.120503652039325
1739209688.8595426;-45.120503652039325
1739209688.8595457;-45.120503652039325
1739209688.8595488;-33.981070128970906
1739209688.859552;-45.120503652039325
1739209688.859555;-38.13080360867914
1739209688.859558;-35.57807855764607
1739209688.8595614;-38.13080360867914
1739209688.8595645;-45.120503652039325
1739209688.8595676;-45.120503652039325
1739209688.8595707;-45.120503652039325
1739209688.8595738;-45.120503652039325
1739209688.859577;-45.120503652039325
1739209688.85958;-38.13080360867914
1739209688.8595831;-45.120503652039325
1739209688.8595865;-45.120503652039325
1739209688.8595896;-38.13080360867914
1739209688.8595927;-45.120503652039325
1739209688.8595958;-38.13080360867914
1739209688.8595989;-45.120503652039325
1739209688.859602;-45.120503652039325
1739209688.859605;-45.120503652039325
1739209688.8596082;-38.13080360867914
1739209688.8596113;-31.141103565318915
1739209688.8596146;-45.120503652039325
1739209688.8596177;-45.120503652039325
1739209688.8596208;-45.120503652039325
1739209688.859624;-38.13080360867914
1739209688.859627;-45.120503652039325
1739209688.85963;-45.120503652039325
1739209688.8596332;-45.120503652039325
1739209688.8596363;-45.120503652039325
1739209688.8596396;-45.120503652039325
1739209688.8596427;-45.120503652039325
1739209688.8596458;-45.120503652039325
1739209688.859649;-45.120503652039325
1739209688.859652;-45.120503652039325
1739209688.8596551;-45.120503652039325
1739209688.8596582;-45.120503652039325
1739209688.8596613;-45.120503652039325
1739209688.8596647;-38.13080360867914
1739209688.8596678;-45.120503652039325
1739209688.8596709;-35.57807855764607
1739209688.859674;-38.13080360867914
1739209688.859677;-32.816014438256545
1739209688.8596802;-38.13080360867914
1739209688.8596833;-35.57807855764607
1739209688.8596864;-27.267205301931607
1739209688.8596897;-38.13080360867914
1739209688.8596928;-45.120503652039325
1739209688.859696;-45.120503652039325
1739209688.859699;-35.57807855764607
1739209688.859702;-32.816014438256545
1739209688.8597052;-33.981070128970906
1739209688.8597083;-45.120503652039325
1739209688.8597114;-32.81601443825658
1739209688.8597145;-31.141103565318915
1739209688.8597178;-45.120503652039325
1739209688.859721;-45.120503652039325
1739209688.859724;-38.13080360867914
1739209688.8597271;-38.13080360867914
1739209688.8597302;-33.981070128970906
1739209688.8597333;-45.120503652039325
1739209688.8597364;-45.120503652039325
1739209688.8597395;-45.120503652039325
1739209688.8597429;-38.13080360867914
1739209688.859746;-38.13080360867914
1739209688.859749;-45.120503652039325
1739209688.8597522;-38.13080360867914
1739209688.8597553;-38.13080360867914
1739209688.8597584;-45.120503652039325
1739209688.8597615;-28.992665084841942
1739209688.8597646;-38.13080360867914
1739209688.859768;-45.120503652039325
1739209688.859771;-45.120503652039325
1739209688.859774;-38.13080360867914
1739209688.8597772;-38.13080360867914
1739209688.8597803;-45.120503652039325
1739209688.8597834;-45.120503652039325
1739209688.8597865;-35.57807855764607
1739209688.8597896;-38.13080360867914
1739209688.859793;-45.120503652039325
1739209688.859796;-45.120503652039325
1739209688.8597991;-45.120503652039325
1739209688.8598022;-38.13080360867914
1739209688.8598053;-38.13080360867914
1739209688.8598084;-45.120503652039325
1739209688.8598115;-38.13080360867914
1739209688.8598146;-38.13080360867914
1739209688.8598177;-45.120503652039325
1739209688.859821;-45.120503652039325
1739209688.8598242;-45.120503652039325
1739209688.8598273;-38.13080360867914
1739209688.8598304;-38.13080360867914
1739209688.8598335;-45.120503652039325
1739209688.8598366;-38.13080360867914
1739209688.8598397;-45.120503652039325
1739209688.8598428;-45.120503652039325
1739209688.859846;-45.120503652039325
1739209688.8598492;-38.13080360867914
1739209688.8598523;-33.981070128970906
1739209688.8598554;-38.13080360867914
1739209688.8598585;-38.13080360867914
1739209688.8598616;-38.13080360867914
1739209688.8598647;-45.120503652039325
1739209688.8598678;-45.120503652039325
1739209688.8598711;-38.13080360867914
1739209688.8598742;-38.13080360867914
1739209688.8598773;-38.13080360867914
1739209688.8598804;-45.120503652039325
1739209688.8598835;-32.816014438256545
1739209688.8598866;-35.57807855764607
1739209688.8598897;-45.120503652039325
1739209688.8598928;-35.57807855764607
1739209688.8598962;-32.816014438256545
1739209688.8598993;-33.981070128970906
1739209688.8599024;-45.120503652039325
1739209688.8599055;-38.13080360867914
1739209688.8599086;-45.120503652039325
1739209688.8599184;-38.13080360867914
1739209688.8599281;-30.49652367304973
1739209688.859938;-45.120503652039325
1739209688.8599474;-45.120503652039325
1739209688.8599572;-38.13080360867914
1739209688.859967;-35.57807855764607
1739209688.8599768;-45.120503652039325
1739209688.8599865;-45.120503652039325
1739209688.8599963;-45.120503652039325
1739209688.860006;-38.13080360867914
1739209688.8600159;-38.13080360867914
1739209688.8600254;-45.120503652039325
1739209688.8600352;-45.120503652039325
1739209688.860045;-45.120503652039325
1739209688.8600547;-38.13080360867914
1739209688.8600645;-38.13080360867914
1739209688.8600743;-45.120503652039325
1739209688.860084;-45.120503652039325
1739209688.8600936;-38.13080360867914
1739209688.8601034;-45.120503652039325
1739209688.8601131;-38.13080360867914
1739209688.860123;-33.981070128970906
1739209688.8601327;-38.13080360867914
1739209688.8601425;-45.120503652039325
1739209688.8601522;-38.13080360867914
1739209688.860162;-28.58837851428586
1739209688.8601716;-45.120503652039325
1739209688.8601813;-45.120503652039325
1739209688.860191;-45.120503652039325
1739209688.860201;-38.13080360867914
1739209688.8602107;-45.120503652039325
1739209688.8602204;-38.13080360867914
1739209688.8602302;-45.120503652039325
1739209688.86024;-33.981070128970956
1739209688.8602495;-45.120503652039325
1739209688.8602593;-38.13080360867914
1739209688.860269;-45.120503652039325
1739209688.8602788;-45.120503652039325
1739209688.8602886;-45.120503652039325
1739209688.8602984;-35.57807855764607
1739209688.8603082;-35.57807855764607
1739209688.8603177;-45.120503652039325
1739209688.8603275;-45.120503652039325
1739209688.8603373;-32.816014438256545
1739209688.860347;-33.981070128970906
1739209688.8603568;-45.120503652039325
1739209688.8603666;-38.13080360867914
1739209688.8603764;-35.57807855764607
1739209688.8603861;-38.13080360867914
1739209688.8603957;-27.8777449560314
1739209688.8604054;-38.13080360867914
1739209688.8604152;-45.120503652039325
1739209688.860425;-38.13080360867914
1739209688.8604348;-45.120503652039325
1739209688.8604445;-45.120503652039325
1739209688.8604543;-45.120503652039325
1739209688.8604639;-33.981070128970906
1739209688.8604736;-31.141103565318943
1739209688.8604834;-45.120503652039325
1739209688.8604932;-35.57807855764607
1739209688.860503;-38.13080360867914
1739209688.8605127;-45.120503652039325
1739209688.8605225;-45.120503652039325
1739209688.8605323;-35.57807855764607
1739209688.8605418;-38.13080360867914
1739209688.8605516;-32.816014438256545
1739209688.8605614;-38.13080360867914
1739209688.8605711;-45.120503652039325
1739209688.860581;-38.13080360867914
1739209688.8605907;-45.120503652039325
1739209688.8606005;-38.13080360867914
1739209688.8606102;-38.13080360867914
1739209688.8606198;-45.120503652039325
1739209688.8606296;-31.141103565318893
1739209688.8606393;-35.57807855764607
1739209688.860649;-45.120503652039325
1739209688.860659;-45.120503652039325
1739209688.8606687;-38.13080360867914
1739209688.8606784;-38.13080360867914
1739209688.860688;-45.120503652039325
1739209688.8606977;-38.13080360867914
1739209688.8607075;-45.120503652039325
1739209688.8607173;-45.120503652039325
1739209688.860727;-33.981070128970906
1739209688.8607368;-38.13080360867914
1739209688.8607466;-45.120503652039325
1739209688.8607564;-38.13080360867914
1739209688.860766;-35.57807855764607
1739209688.8607757;-38.13080360867914
1739209688.8607855;-38.13080360867914
1739209688.8607953;-38.13080360867914
1739209688.860805;-38.13080360867914
1739209688.8608148;-38.13080360867914
1739209688.8608246;-45.120503652039325
1739209688.8608341;-38.13080360867914
1739209688.860844;-32.816014438256545
1739209688.8608537;-33.981070128970906
1739209688.8608634;-45.120503652039325
1739209688.8608732;-38.13080360867914
1739209688.860883;-38.13080360867914
1739209688.8608928;-31.141103565318915
1739209688.8609025;-33.981070128970906
1739209688.860912;-38.13080360867914
1739209688.8609219;-38.13080360867914
1739209688.8609316;-38.13080360867914
1739209688.8609414;-38.13080360867914
1739209688.8609512;-38.13080360867914
1739209688.860961;-38.13080360867914
1739209688.8609707;-38.13080360867914
1739209688.8609803;-38.13080360867914
1739209688.86099;-35.57807855764607
1739209688.8609998;-38.13080360867914
1739209688.8610096;-33.981070128970906
1739209688.8610194;-38.13080360867914
1739209688.8610291;-31.141103565318915
1739209688.861039;-32.816014438256545
1739209688.8610487;-38.13080360867914
1739209688.8610582;-45.120503652039325
1739209688.861068;-45.120503652039325
1739209688.8610778;-35.57807855764607
1739209688.8610876;-38.13080360867914
1739209688.8610973;-45.120503652039325
1739209688.861107;-31.14110356531892
1739209688.861117;-33.981070128970906
1739209688.8611267;-33.981070128970906
1739209688.8611362;-45.120503652039325
1739209688.861146;-45.120503652039325
1739209688.8611557;-38.13080360867914
1739209688.8611655;-45.120503652039325
1739209688.8611753;-38.13080360867914
1739209688.861185;-28.992665084841942
1739209688.8611948;-38.13080360867914
1739209688.8612044;-38.13080360867914
1739209688.8612142;-45.120503652039325
1739209688.861224;-38.13080360867914
1739209688.8612337;-38.13080360867914
1739209688.8612435;-38.13080360867914
1739209688.8612533;-45.120503652039325
1739209688.861263;-45.120503652039325
1739209688.8612728;-38.13080360867914
1739209688.8612823;-45.120503652039325
1739209688.8612921;-45.120503652039325
1739209688.861302;-45.120503652039325
1739209688.8613117;-38.13080360867914
1739209688.8613214;-38.13080360867914
1739209688.8613312;-38.13080360867914
1739209688.861341;-32.816014438256545
1739209688.8613505;-38.13080360867914
1739209688.8613603;-38.13080360867914
1739209688.86137;-45.120503652039325
1739209688.8613799;-38.13080360867914
1739209688.8613896;-45.120503652039325
1739209688.8613994;-38.13080360867914
1739209688.8614092;-45.120503652039325
1739209688.861419;-31.141103565318915
1739209688.8614285;-33.981070128970906
1739209688.8614383;-38.13080360867914
1739209688.861448;-45.120503652039325
1739209688.8614578;-38.13080360867914
1739209688.8614676;-33.981070128970906
1739209688.8614774;-38.13080360867914
1739209688.8614872;-45.120503652039325
1739209688.861497;-45.120503652039325
1739209688.8615065;-33.981070128970906
1739209688.8615162;-33.981070128970906
1739209688.861526;-45.120503652039325
1739209688.8615358;-45.120503652039325
1739209688.8615456;-35.57807855764607
1739209688.8615553;-38.13080360867914
1739209688.861565;-45.120503652039325
1739209688.8615746;-33.981070128970906
1739209688.8615844;-33.981070128970906
1739209688.8615942;-38.13080360867914
1739209688.861604;-45.120503652039325
1739209688.8616138;-38.13080360867914
1739209688.8616235;-45.120503652039325
1739209688.8616333;-33.981070128970906
1739209688.861643;-45.120503652039325
1739209688.8616526;-45.120503652039325
1739209688.8616624;-38.13080360867914
1739209688.8616722;-38.13080360867914
1739209688.861682;-38.13080360867914
1739209688.8616917;-45.120503652039325
1739209688.8617015;-45.120503652039325
1739209688.8617113;-33.981070128970906
1739209688.8617208;-45.120503652039325
1739209688.8617306;-45.120503652039325
1739209688.8617404;-32.816014438256545
1739209688.8617501;-45.120503652039325
1739209688.86176;-45.120503652039325
1739209688.8617697;-45.120503652039325
1739209688.8617795;-35.57807855764607
1739209688.8617892;-45.120503652039325
1739209688.8617988;-45.120503652039325
1739209688.8618085;-45.120503652039325
1739209688.8618183;-45.120503652039325
1739209688.861828;-38.13080360867914
1739209688.8618379;-45.120503652039325
1739209688.8618476;-38.13080360867914
1739209688.8618574;-45.120503652039325
1739209688.8618672;-38.13080360867914
1739209688.8618767;-38.13080360867914
1739209688.8618865;-38.13080360867914
1739209688.8618963;-33.981070128970906
1739209688.861906;-38.13080360867914
1739209688.8619158;-45.120503652039325
1739209688.8619256;-38.13080360867914
1739209688.8619354;-33.981070128970906
1739209688.861945;-35.57807855764607
1739209688.8619547;-45.120503652039325
1739209688.8619645;-38.13080360867914
1739209688.8619742;-26.991370085610722
1739209688.861984;-32.816014438256545
1739209688.8619938;-45.120503652039325
1739209688.8620036;-38.13080360867914
1739209688.8620133;-32.816014438256545
1739209688.8620229;-35.57807855764607
1739209688.8620327;-45.120503652039325
1739209688.8620424;-45.120503652039325
1739209688.8620522;-33.981070128970956
1739209688.862062;-38.13080360867914
1739209688.8620718;-45.120503652039325
1739209688.8620815;-45.120503652039325
1739209688.862091;-45.120503652039325
1739209688.8621008;-33.981070128970906
1739209688.8621106;-45.120503652039325
1739209688.8621204;-45.120503652039325
1739209688.8621302;-28.58837851428586
1739209688.86214;-32.816014438256545
1739209688.8621497;-45.120503652039325
1739209688.8621595;-38.13080360867914
1739209688.862169;-32.816014438256545
1739209688.8621788;-38.13080360867914
1739209688.8621886;-45.120503652039325
1739209688.8621984;-45.120503652039325
1739209688.8622081;-32.816014438256545
1739209688.862218;-35.57807855764607
1739209688.8622277;-45.120503652039325
1739209688.8622372;-38.13080360867914
1739209688.862247;-35.57807855764607
1739209688.8622568;-38.13080360867914
1739209688.8622665;-45.120503652039325
1739209688.8622763;-38.13080360867914
1739209688.862286;-45.120503652039325
1739209688.8622959;-45.120503652039325
1739209688.8623056;-38.13080360867914
1739209688.8623152;-45.120503652039325
1739209688.862325;-38.13080360867914
1739209688.8623347;-31.141103565318915
1739209688.8623445;-38.13080360867914
1739209688.8623543;-38.13080360867914
1739209688.862364;-31.141103565318893
1739209688.8623738;-33.981070128970906
1739209688.8623836;-45.120503652039325
1739209688.8623931;-38.13080360867914
1739209688.862403;-38.13080360867914
1739209688.8624127;-45.120503652039325
1739209688.8624225;-45.120503652039325
1739209688.8624322;-45.120503652039325
1739209688.862442;-32.816014438256545
1739209688.8624518;-35.57807855764607
1739209688.8624613;-45.120503652039325
1739209688.862471;-45.120503652039325
1739209688.8624809;-38.13080360867914
1739209688.8624907;-38.13080360867914
1739209688.8625004;-45.120503652039325
1739209688.8625102;-38.13080360867914
1739209688.86252;-38.13080360867914
1739209688.8625298;-45.120503652039325
1739209688.8625393;-45.120503652039325
1739209688.862549;-45.120503652039325
1739209688.8625588;-45.120503652039325
1739209688.8625686;-35.57807855764607
1739209688.8625784;-38.13080360867914
1739209688.8625882;-45.120503652039325
1739209688.862598;-38.13080360867914
1739209688.8626075;-38.13080360867914
1739209688.8626173;-45.120503652039325
1739209688.862627;-45.120503652039325
1739209688.8626368;-45.120503652039325
1739209688.8626466;-45.120503652039325
1739209688.8626564;-38.13080360867914
1739209688.8626661;-38.13080360867914
1739209688.862676;-45.120503652039325
1739209688.8626854;-38.13080360867914
1739209688.8626952;-38.13080360867914
1739209688.862705;-45.120503652039325
1739209688.8627148;-35.57807855764607
1739209688.8627245;-38.13080360867914
1739209688.8627343;-38.13080360867914
1739209688.862744;-38.13080360867914
1739209688.8627539;-45.120503652039325
1739209688.8627634;-38.13080360867914
1739209688.8627732;-35.57807855764607
1739209688.862783;-38.13080360867914
1739209688.8627927;-45.120503652039325
1739209688.8628025;-38.13080360867914
1739209688.8628123;-35.57807855764607
1739209688.862822;-38.13080360867914
1739209688.8628316;-45.120503652039325
1739209688.8628414;-38.13080360867914
1739209688.8628511;-38.13080360867914
1739209688.862861;-33.981070128970906
1739209688.8628707;-45.120503652039325
1739209688.8628805;-38.13080360867914
1739209688.8628902;-38.13080360867914
1739209688.8629;-38.13080360867914
1739209688.8629096;-38.13080360867914
1739209688.8629193;-33.981070128970906
1739209688.862929;-31.141103565318915
1739209688.862939;-45.120503652039325
1739209688.8629487;-45.120503652039325
1739209688.8629584;-38.13080360867914
1739209688.8629682;-38.13080360867914
1739209688.8629777;-33.981070128970906
1739209688.8629875;-45.120503652039325
1739209688.8629973;-31.141103565318915
1739209688.863007;-38.13080360867914
1739209688.8630168;-45.120503652039325
1739209688.8630266;-45.120503652039325
1739209688.8630364;-38.13080360867914
1739209688.8630462;-45.120503652039325
1739209688.8630557;-45.120503652039325
1739209688.8630655;-38.13080360867914
1739209688.8630753;-33.981070128970906
1739209688.863085;-38.13080360867914
1739209688.8630948;-33.981070128970906
1739209688.8631046;-45.120503652039325
1739209688.8631144;-45.120503652039325
1739209688.863124;-45.120503652039325
1739209688.8631337;-38.13080360867914
1739209688.8631434;-38.13080360867914
1739209688.8631532;-33.981070128970906
1739209688.863163;-38.13080360867914
1739209688.8631728;-38.13080360867914
1739209688.8631825;-38.13080360867914
1739209688.8631923;-38.13080360867914
1739209688.8632019;-38.13080360867914
1739209688.8632116;-33.981070128970906
1739209688.8632214;-45.120503652039325
1739209688.8632312;-31.141103565318915
1739209688.863241;-38.13080360867914
1739209688.8632507;-38.13080360867914
1739209688.8632605;-45.120503652039325
1739209688.8632703;-38.13080360867914
1739209688.8632798;-38.13080360867914
1739209688.8632896;-38.13080360867914
1739209688.8632994;-45.120503652039325
1739209688.8633091;-33.981070128970906
1739209688.863319;-33.981070128970906
1739209688.8633287;-38.13080360867914
1739209688.8633385;-38.13080360867914
1739209688.863348;-45.120503652039325
1739209688.8633578;-45.120503652039325
1739209688.8633676;-45.120503652039325
1739209688.8633773;-45.120503652039325
1739209688.863387;-38.13080360867914
1739209688.863397;-38.13080360867914
1739209688.8634067;-38.13080360867914
1739209688.8634164;-45.120503652039325
1739209688.863426;-38.13080360867914
1739209688.8634357;-45.120503652039325
1739209688.8634455;-45.120503652039325
1739209688.8634553;-33.981070128970906
1739209688.863465;-38.13080360867914
1739209688.8634748;-38.13080360867914
1739209688.8634846;-38.13080360867914
1739209688.8634942;-38.13080360867914
1739209688.863504;-38.13080360867914
1739209688.8635137;-38.13080360867914
1739209688.8635235;-45.120503652039325
1739209688.8635333;-38.13080360867914
1739209688.863543;-38.13080360867914
1739209688.8635528;-45.120503652039325
1739209688.8635626;-38.13080360867914
1739209688.8635721;-38.13080360867914
1739209688.863582;-38.13080360867914
1739209688.8635917;-38.13080360867914
1739209688.8636014;-38.13080360867914
1739209688.8636112;-38.13080360867914
1739209688.863621;-35.57807855764607
1739209688.8636308;-45.120503652039325
1739209688.8636405;-45.120503652039325
1739209688.86365;-38.13080360867914
1739209688.8636599;-35.57807855764607
1739209688.8636696;-45.120503652039325
1739209688.8636794;-45.120503652039325
1739209688.8636892;-32.816014438256545
1739209688.863699;-38.13080360867914
1739209688.8637087;-35.57807855764607
1739209688.8637183;-38.13080360867914
1739209688.863728;-38.13080360867914
1739209688.8637378;-35.57807855764607
1739209688.8637476;-33.981070128970906
1739209688.8637574;-38.13080360867914
1739209688.8637671;-45.120503652039325
1739209688.863777;-45.120503652039325
1739209688.8637867;-32.816014438256545
1739209688.8637962;-35.57807855764607
1739209688.863806;-45.120503652039325
1739209688.8638158;-45.120503652039325
1739209688.8638256;-45.120503652039325
1739209688.8638353;-45.120503652039325
1739209688.863845;-45.120503652039325
1739209688.863855;-45.120503652039325
1739209688.8638644;-33.981070128970956
1739209688.8638742;-45.120503652039325
1739209688.863884;-45.120503652039325
1739209688.8638937;-45.120503652039325
1739209688.8639035;-45.120503652039325
1739209688.8639133;-45.120503652039325
1739209688.863923;-45.120503652039325
1739209688.8639328;-45.120503652039325
1739209688.8639424;-33.981070128970906
1739209688.8639522;-32.816014438256545
1739209688.863962;-45.120503652039325
1739209688.8639717;-45.120503652039325
1739209688.8639815;-45.120503652039325
1739209688.8639913;-38.13080360867914
1739209688.864001;-45.120503652039325
1739209688.8640106;-45.120503652039325
1739209688.8640203;-29.438486411369333
1739209688.8640301;-35.57807855764607
1739209688.86404;-45.120503652039325
1739209688.8640497;-38.13080360867914
1739209688.8640594;-30.49652367304973
1739209688.8640692;-38.13080360867914
1739209688.869893;-45.120503652039325
1739209688.8699;-38.13080360867914
1739209688.869907;-35.57807855764607
1739209688.8699138;-38.13080360867914
1739209688.8699207;-31.141103565318915
1739209688.8699276;-38.13080360867914
1739209688.8699346;-45.120503652039325
1739209688.8699415;-35.57807855764607
1739209688.8699481;-35.57807855764607
1739209688.869955;-45.120503652039325
1739209688.869962;-45.120503652039325
1739209688.869969;-38.13080360867914
1739209688.8699758;-33.981070128970906
1739209688.8699827;-45.120503652039325
1739209688.8699896;-45.120503652039325
1739209688.8699965;-45.120503652039325
1739209688.8700035;-33.981070128970906
1739209688.8700104;-45.120503652039325
1739209688.8700173;-38.13080360867914
1739209688.8700242;-33.981070128970906
1739209688.870031;-38.13080360867914
1739209688.870038;-45.120503652039325
1739209688.870045;-45.120503652039325
1739209688.8700519;-33.981070128970906
1739209688.8700585;-38.13080360867914
1739209688.8700655;-45.120503652039325
1739209688.8700724;-45.120503652039325
1739209688.8700793;-38.13080360867914
1739209688.8700862;-31.141103565318915
1739209688.870093;-45.120503652039325
1739209688.8701;-45.120503652039325
1739209688.870107;-35.57807855764607
1739209688.8701138;-38.13080360867914
1739209688.8701208;-45.120503652039325
1739209688.8701277;-45.120503652039325
1739209688.8701346;-35.57807855764607
1739209688.8701415;-35.57807855764607
1739209688.8701484;-38.13080360867914
1739209688.8701553;-38.13080360867914
1739209688.8701622;-45.120503652039325
1739209688.870169;-33.981070128970906
1739209688.8701758;-35.57807855764607
1739209688.8701828;-38.13080360867914
1739209688.8701897;-38.13080360867914
1739209688.8701966;-45.120503652039325
1739209688.8702035;-38.13080360867914
1739209688.8702104;-45.120503652039325
1739209688.8702173;-35.57807855764607
1739209688.8702242;-38.13080360867914
1739209688.8702312;-45.120503652039325
1739209688.870238;-38.13080360867914
1739209688.870245;-38.13080360867914
1739209688.870252;-35.57807855764607
1739209688.8702588;-45.120503652039325
1739209688.8702657;-45.120503652039325
1739209688.8702726;-35.57807855764607
1739209688.8702793;-35.57807855764607
1739209688.8702862;-45.120503652039325
1739209688.8702931;-38.13080360867914
1739209688.8703;-38.13080360867914
1739209688.870307;-38.13080360867914
1739209688.870314;-35.57807855764607
1739209688.8703208;-45.120503652039325
1739209688.8703277;-38.13080360867914
1739209688.8703346;-38.13080360867914
1739209688.8703415;-45.120503652039325
1739209688.8703485;-45.120503652039325
1739209688.8703554;-33.981070128970906
1739209688.8703623;-38.13080360867914
1739209688.8703692;-33.981070128970956
1739209688.870376;-38.13080360867914
1739209688.870383;-30.49652367304973
1739209688.87039;-38.13080360867914
1739209688.8703966;-45.120503652039325
1739209688.8704035;-38.13080360867914
1739209688.8704104;-35.57807855764607
1739209688.8704174;-38.13080360867914
1739209688.8704243;-38.13080360867914
1739209688.8704312;-35.57807855764607
1739209688.870438;-35.57807855764607
1739209688.870445;-45.120503652039325
1739209688.870452;-35.57807855764607
1739209688.8704588;-38.13080360867914
1739209688.8704658;-38.13080360867914
1739209688.8704727;-35.57807855764607
1739209688.8704796;-26.991370085610722
1739209688.8704865;-45.120503652039325
1739209688.8704934;-38.13080360867914
1739209688.8705003;-38.13080360867914
1739209688.870507;-38.13080360867914
1739209688.870514;-38.13080360867914
1739209688.8705208;-45.120503652039325
1739209688.8705277;-38.13080360867914
1739209688.8705347;-33.981070128970956
1739209688.8705416;-45.120503652039325
1739209688.8705485;-38.13080360867914
1739209688.8705554;-45.120503652039325
1739209688.8705623;-45.120503652039325
1739209688.8705692;-45.120503652039325
1739209688.8705761;-38.13080360867914
1739209688.870583;-35.57807855764607
1739209688.87059;-45.120503652039325
1739209688.870597;-45.120503652039325
1739209688.8706038;-33.981070128970906
1739209688.8706107;-38.13080360867914
1739209688.8706174;-45.120503652039325
1739209688.8706243;-38.13080360867914
1739209688.8706312;-38.13080360867914
1739209688.8706381;-33.981070128970906
1739209688.870645;-35.57807855764607
1739209688.870652;-38.13080360867914
1739209688.8706589;-38.13080360867914
1739209688.8706658;-45.120503652039325
1739209688.8706727;-45.120503652039325
1739209688.8706796;-45.120503652039325
1739209688.8706865;-38.13080360867914
1739209688.8706934;-33.981070128970906
1739209688.8707004;-45.120503652039325
1739209688.8707073;-45.120503652039325
1739209688.8707142;-35.57807855764607
1739209688.870721;-45.120503652039325
1739209688.8707278;-38.13080360867914
1739209688.8707347;-38.13080360867914
1739209688.8707416;-45.120503652039325
1739209688.8707485;-45.120503652039325
1739209688.8707554;-38.13080360867914
1739209688.8707623;-33.981070128970906
1739209688.8707693;-45.120503652039325
1739209688.8707762;-45.120503652039325
1739209688.870783;-38.13080360867914
1739209688.87079;-38.13080360867914
1739209688.870797;-45.120503652039325
1739209688.8708038;-38.13080360867914
1739209688.8708107;-45.120503652039325
1739209688.8708177;-45.120503652039325
1739209688.8708246;-45.120503652039325
1739209688.8708315;-33.981070128970906
1739209688.8708384;-45.120503652039325
1739209688.870845;-45.120503652039325
1739209688.870852;-38.13080360867914
1739209688.870859;-38.13080360867914
1739209688.8708658;-38.13080360867914
1739209688.8708727;-45.120503652039325
1739209688.8708797;-38.13080360867914
1739209688.8708866;-45.120503652039325
1739209688.8708935;-35.57807855764607
1739209688.8709004;-38.13080360867914
1739209688.8709073;-38.13080360867914
1739209688.8709142;-38.13080360867914
1739209688.8709211;-35.57807855764607
1739209688.870928;-26.991370085610722
1739209688.870935;-45.120503652039325
1739209688.8709419;-45.120503652039325
1739209688.8709488;-38.13080360867914
1739209688.8709555;-33.981070128970906
1739209688.8709624;-45.120503652039325
1739209688.8709693;-45.120503652039325
1739209688.8709762;-45.120503652039325
1739209688.8709831;-45.120503652039325
1739209688.87099;-38.13080360867914
1739209688.870997;-38.13080360867914
1739209688.8710039;-38.13080360867914
1739209688.8710108;-38.13080360867914
1739209688.8710177;-45.120503652039325
1739209688.8710246;-45.120503652039325
1739209688.8710315;-38.13080360867914
