CAN Message; 0x150:00005c2e4313e064
1739209678.207131;-38.13080360867914
1739209678.2071311;-38.13080360867914
1739209678.2071316;-33.981070128970906
1739209678.2071319;-35.57807855764607
1739209678.207132;-45.120503652039325
1739209678.2071323;-33.981070128970906
1739209678.2071326;-35.57807855764607
1739209678.2071328;-45.120503652039325
1739209678.207133;-33.981070128970906
1739209678.2071333;-33.981070128970906
1739209678.2071335;-45.120503652039325
1739209678.2071338;-45.120503652039325
1739209678.207134;-45.120503652039325
1739209678.2071342;-38.13080360867914
1739209678.2071345;-45.120503652039325
1739209678.2071347;-38.13080360867914
1739209678.207135;-38.13080360867914
1739209678.2071352;-45.120503652039325
1739209678.2071354;-38.13080360867914
1739209678.2071357;-38.13080360867914
1739209678.207136;-45.120503652039325
1739209678.2071364;-45.120503652039325
1739209678.2071366;-33.981070128970906
1739209678.2071369;-35.57807855764607
1739209678.207137;-45.120503652039325
1739209678.2071373;-45.120503652039325
1739209678.2071376;-45.120503652039325
1739209678.2071378;-45.120503652039325
1739209678.207138;-45.120503652039325
1739209678.2071383;-45.120503652039325
1739209678.2071385;-45.120503652039325
1739209678.2071388;-38.13080360867914
1739209678.207139;-45.120503652039325
1739209678.2071393;-38.13080360867914
1739209678.2071395;-45.120503652039325
1739209678.2071397;-38.13080360867914
1739209678.20714;-45.120503652039325
1739209678.2071402;-45.120503652039325
1739209678.2071404;-38.13080360867914
1739209678.2071407;-38.13080360867914
1739209678.2071412;-45.120503652039325
1739209678.2071414;-45.120503652039325
1739209678.2071416;-33.981070128970906
1739209678.2071419;-35.57807855764607
1739209678.207142;-32.816014438256545
1739209678.2071424;-38.13080360867914
1739209678.2071426;-38.13080360867914
1739209678.2071428;-35.57807855764607
1739209678.207143;-35.57807855764607
1739209678.2071433;-45.120503652039325
1739209678.2071435;-45.120503652039325
1739209678.2071438;-45.120503652039325
1739209678.207144;-38.13080360867914
1739209678.2071443;-45.120503652039325
1739209678.2071445;-45.120503652039325
1739209678.2071447;-45.120503652039325
1739209678.207145;-45.120503652039325
1739209678.2071452;-45.120503652039325
1739209678.2071455;-33.981070128970906
1739209678.207146;-38.13080360867914
1739209678.2071462;-45.120503652039325
1739209678.2071464;-45.120503652039325
1739209678.2071466;-38.13080360867914
1739209678.207147;-38.13080360867914
1739209678.2071471;-45.120503652039325
1739209678.2071474;-45.120503652039325
1739209678.2071476;-45.120503652039325
1739209678.2071478;-45.120503652039325
1739209678.207148;-45.120503652039325
1739209678.2071483;-45.120503652039325
1739209678.2071486;-45.120503652039325
1739209678.2071488;-45.120503652039325
1739209678.207149;-45.120503652039325
1739209678.2071493;-45.120503652039325
1739209678.2071495;-45.120503652039325
1739209678.2071497;-45.120503652039325
1739209678.20715;-38.13080360867914
1739209678.2071502;-45.120503652039325
1739209678.2071507;-38.13080360867914
1739209678.207151;-38.13080360867914
1739209678.2071512;-33.981070128970906
1739209678.2071514;-45.120503652039325
1739209678.2071517;-31.141103565318893
1739209678.207152;-29.438486411369333
1739209678.2071521;-45.120503652039325
1739209678.2071524;-32.816014438256545
1739209678.2071526;-38.13080360867914
1739209678.2071528;-35.57807855764607
1739209678.207153;-45.120503652039325
1739209678.2071533;-35.57807855764607
1739209678.2071536;-45.120503652039325
1739209678.2071538;-38.13080360867914
1739209678.207154;-35.57807855764607
1739209678.2071543;-38.13080360867914
1739209678.2071545;-45.120503652039325
1739209678.2071548;-45.120503652039325
1739209678.207155;-33.981070128970906
1739209678.2071555;-45.120503652039325
1739209678.2071557;-45.120503652039325
1739209678.207156;-38.13080360867914
1739209678.2071562;-45.120503652039325
1739209678.2071564;-35.57807855764607
1739209678.2071567;-38.13080360867914
1739209678.207157;-45.120503652039325
1739209678.2071571;-33.981070128970906
1739209678.2071574;-32.816014438256545
1739209678.2071576;-33.981070128970906
1739209678.2071579;-32.816014438256545
1739209678.207158;-38.13080360867914
1739209678.2071583;-38.13080360867914
1739209678.2071586;-38.13080360867914
1739209678.2071588;-45.120503652039325
1739209678.207159;-38.13080360867914
1739209678.2071593;-32.816014438256545
1739209678.2071595;-45.120503652039325
1739209678.2071598;-38.13080360867914
1739209678.2071602;-45.120503652039325
1739209678.2071605;-45.120503652039325
1739209678.2071607;-45.120503652039325
1739209678.207161;-45.120503652039325
1739209678.2071612;-38.13080360867914
1739209678.2071614;-38.13080360867914
1739209678.2071617;-35.57807855764607
1739209678.207162;-26.991370085610736
1739209678.2071621;-45.120503652039325
1739209678.2071624;-38.13080360867914
1739209678.2071626;-35.57807855764607
1739209678.2071629;-35.57807855764607
1739209678.207163;-45.120503652039325
1739209678.2071633;-32.816014438256545
1739209678.2071636;-38.13080360867914
1739209678.2071638;-45.120503652039325
1739209678.207164;-38.13080360867914
1739209678.2071643;-38.13080360867914
1739209678.2071645;-45.120503652039325
1739209678.207165;-33.981070128970906
1739209678.2071652;-45.120503652039325
1739209678.2071655;-45.120503652039325
1739209678.2071657;-38.13080360867914
1739209678.207166;-45.120503652039325
1739209678.2071662;-45.120503652039325
1739209678.2071664;-45.120503652039325
1739209678.2071667;-45.120503652039325
1739209678.207167;-45.120503652039325
1739209678.2071671;-38.13080360867914
1739209678.2071674;-45.120503652039325
1739209678.2071676;-38.13080360867914
1739209678.2071679;-38.13080360867914
1739209678.207168;-33.981070128970906
1739209678.2071683;-38.13080360867914
1739209678.2071686;-45.120503652039325
1739209678.2071688;-38.13080360867914
1739209678.207169;-38.13080360867914
1739209678.2071693;-38.13080360867914
1739209678.2071698;-45.120503652039325
1739209678.20717;-45.120503652039325
1739209678.2071702;-38.13080360867914
1739209678.2071705;-45.120503652039325
1739209678.2071707;-38.13080360867914
1739209678.207171;-45.120503652039325
1739209678.2071712;-33.981070128970906
1739209678.2071714;-45.120503652039325
1739209678.2071717;-38.13080360867914
1739209678.207172;-35.57807855764607
1739209678.2071722;-38.13080360867914
1739209678.2071724;-45.120503652039325
1739209678.2071726;-45.120503652039325
1739209678.2071729;-45.120503652039325
1739209678.207173;-45.120503652039325
1739209678.2071733;-45.120503652039325
1739209678.2071736;-45.120503652039325
1739209678.2071738;-45.120503652039325
1739209678.207174;-45.120503652039325
1739209678.2071745;-45.120503652039325
1739209678.2071748;-45.120503652039325
1739209678.207175;-38.13080360867914
1739209678.2071753;-38.13080360867914
1739209678.2071755;-45.120503652039325
1739209678.2071757;-38.13080360867914
1739209678.207176;-35.57807855764607
1739209678.2071762;-38.13080360867914
1739209678.2071764;-45.120503652039325
1739209678.2071767;-38.13080360867914
1739209678.207177;-45.120503652039325
1739209678.2071772;-45.120503652039325
1739209678.2071774;-38.13080360867914
1739209678.2071776;-38.13080360867914
1739209678.2071779;-45.120503652039325
1739209678.207178;-33.981070128970906
1739209678.2071784;-38.13080360867914
1739209678.2071786;-45.120503652039325
1739209678.2071788;-45.120503652039325
1739209678.2071793;-35.57807855764607
1739209678.2071795;-45.120503652039325
1739209678.2071798;-45.120503652039325
1739209678.20718;-45.120503652039325
1739209678.2071803;-38.13080360867914
1739209678.2071805;-35.57807855764607
1739209678.2071807;-38.13080360867914
1739209678.207181;-45.120503652039325
1739209678.2071812;-45.120503652039325
1739209678.2071815;-38.13080360867914
1739209678.2071817;-45.120503652039325
1739209678.207182;-38.13080360867914
1739209678.2071822;-38.13080360867914
1739209678.2071824;-38.13080360867914
1739209678.2071826;-38.13080360867914
1739209678.207183;-35.57807855764607
1739209678.2071831;-38.13080360867914
1739209678.2071834;-35.57807855764607
1739209678.2071836;-35.57807855764607
1739209678.207184;-45.120503652039325
1739209678.2071843;-38.13080360867914
1739209678.2071846;-45.120503652039325
1739209678.2071848;-38.13080360867914
1739209678.207185;-35.57807855764607
1739209678.2071853;-45.120503652039325
1739209678.2071855;-45.120503652039325
1739209678.2071857;-35.57807855764607
1739209678.207186;-38.13080360867914
1739209678.2071862;-31.14110356531892
1739209678.2071865;-45.120503652039325
1739209678.2071867;-45.120503652039325
1739209678.207187;-38.13080360867914
1739209678.2071872;-45.120503652039325
1739209678.2071874;-35.57807855764607
1739209678.2071877;-45.120503652039325
1739209678.207188;-45.120503652039325
1739209678.2071881;-28.992665084841942
1739209678.2071884;-33.981070128970906
1739209678.2071888;-38.13080360867914
1739209678.207189;-45.120503652039325
1739209678.2071893;-45.120503652039325
1739209678.2071896;-45.120503652039325
1739209678.2071898;-38.13080360867914
1739209678.20719;-35.57807855764607
1739209678.2071903;-35.57807855764607
1739209678.2071905;-45.120503652039325
1739209678.2071908;-45.120503652039325
1739209678.207191;-35.57807855764607
1739209678.2071912;-45.120503652039325
1739209678.2071915;-45.120503652039325
1739209678.2071917;-45.120503652039325
1739209678.207192;-38.13080360867914
1739209678.2071922;-45.120503652039325
1739209678.2071924;-45.120503652039325
1739209678.2071927;-45.120503652039325
1739209678.207193;-45.120503652039325
1739209678.2071931;-38.13080360867914
1739209678.2071936;-38.13080360867914
1739209678.2071939;-38.13080360867914
1739209678.207194;-45.120503652039325
1739209678.2071943;-27.267205301931607
1739209678.2071946;-33.981070128970906
1739209678.2071948;-45.120503652039325
1739209678.207195;-38.13080360867914
1739209678.2071953;-33.981070128970906
1739209678.2071955;-45.120503652039325
1739209678.2071958;-45.120503652039325
1739209678.207196;-38.13080360867914
1739209678.2071962;-38.13080360867914
1739209678.2071965;-45.120503652039325
1739209678.2071967;-38.13080360867914
1739209678.207197;-38.13080360867914
1739209678.2071972;-45.120503652039325
1739209678.2071974;-38.13080360867914
1739209678.2071977;-35.57807855764607
1739209678.207198;-45.120503652039325
1739209678.2071984;-32.816014438256545
1739209678.2071986;-30.49652367304973
1739209678.2071989;-45.120503652039325
1739209678.207199;-45.120503652039325
1739209678.2071993;-38.13080360867914
1739209678.2071996;-38.13080360867914
1739209678.2071998;-45.120503652039325
1739209678.2072;-45.120503652039325
1739209678.2072003;-45.120503652039325
1739209678.2072005;-45.120503652039325
1739209678.2072008;-38.13080360867914
1739209678.207201;-35.57807855764607
1739209678.2072012;-38.13080360867914
1739209678.2072015;-32.816014438256545
1739209678.2072017;-38.13080360867914
1739209678.207202;-45.120503652039325
1739209678.2072022;-38.13080360867914
1739209678.2072024;-35.57807855764607
1739209678.2072027;-38.13080360867914
1739209678.2072031;-45.120503652039325
1739209678.2072034;-45.120503652039325
1739209678.2072036;-45.120503652039325
1739209678.2072039;-45.120503652039325
1739209678.207204;-45.120503652039325
1739209678.2072043;-45.120503652039325
1739209678.2072046;-45.120503652039325
1739209678.2072048;-38.13080360867914
1739209678.207205;-45.120503652039325
1739209678.2072053;-38.13080360867914
1739209678.2072055;-38.13080360867914
1739209678.2072058;-45.120503652039325
1739209678.207206;-32.816014438256545
1739209678.2072062;-45.120503652039325
1739209678.2072065;-45.120503652039325
1739209678.2072067;-35.57807855764607
1739209678.207207;-35.57807855764607
1739209678.2072072;-45.120503652039325
1739209678.2072074;-38.13080360867914
1739209678.207208;-38.13080360867914
1739209678.2072082;-38.13080360867914
1739209678.2072084;-38.13080360867914
1739209678.2072086;-35.57807855764607
1739209678.2072089;-33.981070128970906
1739209678.207209;-35.57807855764607
1739209678.2072093;-38.13080360867914
1739209678.2072096;-33.981070128970906
1739209678.2072098;-38.13080360867914
1739209678.20721;-32.816014438256545
1739209678.2072103;-45.120503652039325
1739209678.2072105;-45.120503652039325
1739209678.2072108;-38.13080360867914
1739209678.207211;-38.13080360867914
1739209678.2072113;-45.120503652039325
1739209678.2072115;-45.120503652039325
1739209678.2072117;-33.981070128970906
1739209678.207212;-35.57807855764607
1739209678.2072124;-45.120503652039325
1739209678.2072127;-38.13080360867914
1739209678.207213;-38.13080360867914
1739209678.2072132;-45.120503652039325
1739209678.2072134;-45.120503652039325
1739209678.2072136;-45.120503652039325
1739209678.2072139;-38.13080360867914
1739209678.207214;-45.120503652039325
1739209678.2072144;-38.13080360867914
1739209678.2072146;-38.13080360867914
1739209678.2072148;-45.120503652039325
1739209678.207215;-45.120503652039325
1739209678.2072153;-45.120503652039325
1739209678.2072155;-38.13080360867914
1739209678.2072158;-45.120503652039325
1739209678.207216;-45.120503652039325
1739209678.2072163;-45.120503652039325
1739209678.2072165;-38.13080360867914
1739209678.2072167;-33.981070128970906
1739209678.2072172;-45.120503652039325
1739209678.2072175;-45.120503652039325
1739209678.2072177;-33.981070128970906
1739209678.207218;-33.981070128970906
1739209678.2072182;-45.120503652039325
1739209678.2072184;-45.120503652039325
1739209678.2072186;-38.13080360867914
1739209678.207219;-35.57807855764607
1739209678.2072191;-38.13080360867914
1739209678.2072194;-45.120503652039325
1739209678.2072196;-38.13080360867914
1739209678.2072198;-45.120503652039325
1739209678.20722;-38.13080360867914
1739209678.2072203;-38.13080360867914
1739209678.2072206;-38.13080360867914
1739209678.2072208;-38.13080360867914
1739209678.207221;-45.120503652039325
1739209678.2072213;-38.13080360867914
1739209678.2072215;-32.816014438256545
1739209678.207222;-38.13080360867914
1739209678.2072222;-45.120503652039325
1739209678.2072225;-33.981070128970906
1739209678.2072227;-33.981070128970906
1739209678.207223;-31.141103565318915
1739209678.2072232;-38.13080360867914
1739209678.2072234;-38.13080360867914
1739209678.2072237;-38.13080360867914
1739209678.207224;-45.120503652039325
1739209678.2072241;-45.120503652039325
1739209678.2072244;-38.13080360867914
1739209678.2072246;-38.13080360867914
1739209678.2072248;-30.49652367304973
1739209678.207225;-38.13080360867914
1739209678.2072253;-38.13080360867914
1739209678.2072256;-35.57807855764607
1739209678.2072258;-38.13080360867914
1739209678.207226;-38.13080360867914
1739209678.2072263;-33.981070128970906
1739209678.2072268;-33.981070128970906
1739209678.207227;-28.992665084841942
1739209678.2072272;-45.120503652039325
1739209678.2072275;-38.13080360867914
1739209678.2072277;-33.981070128970906
1739209678.207228;-33.981070128970906
1739209678.2072282;-45.120503652039325
1739209678.2072284;-45.120503652039325
1739209678.2072287;-38.13080360867914
1739209678.207229;-38.13080360867914
1739209678.2072291;-45.120503652039325
1739209678.2072294;-45.120503652039325
1739209678.2072296;-38.13080360867914
1739209678.2072299;-38.13080360867914
1739209678.20723;-38.13080360867914
1739209678.2072303;-45.120503652039325
1739209678.2072306;-45.120503652039325
1739209678.2072308;-35.57807855764607
1739209678.207231;-38.13080360867914
1739209678.2072315;-38.13080360867914
1739209678.2072318;-35.57807855764607
1739209678.207232;-38.13080360867914
1739209678.2072322;-45.120503652039325
1739209678.2072325;-38.13080360867914
1739209678.2072327;-38.13080360867914
1739209678.207233;-33.981070128970906
1739209678.2072332;-45.120503652039325
1739209678.2072334;-45.120503652039325
1739209678.2072337;-45.120503652039325
1739209678.207234;-45.120503652039325
1739209678.2072341;-38.13080360867914
1739209678.2072344;-45.120503652039325
1739209678.2072346;-45.120503652039325
1739209678.2072349;-28.992665084841942
1739209678.207235;-35.57807855764607
1739209678.2072353;-38.13080360867914
1739209678.2072356;-38.13080360867914
1739209678.2072358;-45.120503652039325
1739209678.2072363;-45.120503652039325
1739209678.2072365;-38.13080360867914
1739209678.2072368;-45.120503652039325
1739209678.207237;-38.13080360867914
1739209678.2072372;-45.120503652039325
1739209678.2072375;-45.120503652039325
1739209678.2072377;-45.120503652039325
1739209678.207238;-33.981070128970906
1739209678.2072382;-38.13080360867914
1739209678.2072384;-45.120503652039325
1739209678.2072387;-45.120503652039325
1739209678.207239;-38.13080360867914
1739209678.2072392;-45.120503652039325
1739209678.2072394;-38.13080360867914
1739209678.2072396;-38.13080360867914
1739209678.2072399;-38.13080360867914
1739209678.20724;-38.13080360867914
1739209678.2072403;-38.13080360867914
1739209678.2072406;-35.57807855764607
1739209678.207241;-35.57807855764607
1739209678.2072413;-45.120503652039325
1739209678.2072415;-45.120503652039325
1739209678.2072418;-38.13080360867914
1739209678.207242;-45.120503652039325
1739209678.2072423;-45.120503652039325
1739209678.2072425;-45.120503652039325
1739209678.2072427;-45.120503652039325
1739209678.207243;-38.13080360867914
1739209678.2072432;-45.120503652039325
1739209678.2072434;-38.13080360867914
1739209678.2072437;-45.120503652039325
1739209678.207244;-45.120503652039325
1739209678.2072442;-31.141103565318893
1739209678.2072444;-38.13080360867914
1739209678.2072446;-38.13080360867914
1739209678.2072449;-38.13080360867914
1739209678.207245;-45.120503652039325
1739209678.2072453;-38.13080360867914
1739209678.2072458;-35.57807855764607
1739209678.207246;-38.13080360867914
1739209678.2072463;-45.120503652039325
1739209678.2072465;-38.13080360867914
1739209678.2072468;-33.981070128970906
1739209678.207247;-38.13080360867914
1739209678.2072473;-45.120503652039325
1739209678.2072475;-38.13080360867914
1739209678.2072477;-45.120503652039325
1739209678.207248;-35.57807855764607
1739209678.2072482;-38.13080360867914
1739209678.2072484;-45.120503652039325
1739209678.2072487;-32.816014438256545
1739209678.207249;-45.120503652039325
1739209678.2072492;-35.57807855764607
1739209678.2072494;-38.13080360867914
1739209678.2072496;-35.57807855764607
1739209678.2072499;-38.13080360867914
1739209678.20725;-38.13080360867914
1739209678.2072506;-45.120503652039325
1739209678.2072508;-45.120503652039325
1739209678.207251;-38.13080360867914
1739209678.2072513;-33.981070128970956
1739209678.2072515;-38.13080360867914
1739209678.2072518;-35.57807855764607
1739209678.207252;-38.13080360867914
1739209678.2072523;-45.120503652039325
1739209678.2072525;-45.120503652039325
1739209678.2072527;-45.120503652039325
1739209678.207253;-45.120503652039325
1739209678.2072532;-45.120503652039325
1739209678.2072535;-38.13080360867914
1739209678.2072537;-35.57807855764607
1739209678.207254;-45.120503652039325
1739209678.2072542;-38.13080360867914
1739209678.2072544;-38.13080360867914
1739209678.2072546;-38.13080360867914
1739209678.207255;-38.13080360867914
1739209678.2072554;-38.13080360867914
1739209678.2072556;-35.57807855764607
1739209678.2072558;-35.57807855764607
1739209678.207256;-38.13080360867914
1739209678.2072563;-45.120503652039325
1739209678.2072566;-38.13080360867914
1739209678.2072568;-35.57807855764607
1739209678.207257;-38.13080360867914
1739209678.2072573;-38.13080360867914
1739209678.2072575;-38.13080360867914
1739209678.2072577;-32.816014438256545
1739209678.207258;-45.120503652039325
1739209678.2072582;-38.13080360867914
1739209678.2072585;-38.13080360867914
1739209678.2072587;-35.57807855764607
1739209678.207259;-38.13080360867914
1739209678.2072592;-26.991370085610722
1739209678.2072594;-32.816014438256545
1739209678.2072597;-38.13080360867914
1739209678.2072601;-38.13080360867914
1739209678.2072604;-45.120503652039325
1739209678.2072606;-33.981070128970906
1739209678.2072608;-35.57807855764607
1739209678.207261;-33.981070128970906
1739209678.2072613;-45.120503652039325
1739209678.2072616;-38.13080360867914
1739209678.2072618;-38.13080360867914
1739209678.207262;-45.120503652039325
1739209678.2072623;-45.120503652039325
1739209678.2072625;-45.120503652039325
1739209678.2072628;-45.120503652039325
1739209678.207263;-45.120503652039325
1739209678.2072632;-45.120503652039325
1739209678.2072635;-45.120503652039325
1739209678.2072637;-38.13080360867914
1739209678.207264;-38.13080360867914
1739209678.2072642;-45.120503652039325
1739209678.2072644;-45.120503652039325
1739209678.207265;-35.57807855764607
1739209678.2072651;-45.120503652039325
1739209678.2072654;-33.981070128970906
1739209678.2072656;-33.981070128970906
1739209678.2072659;-35.57807855764607
1739209678.207266;-38.13080360867914
1739209678.2072663;-38.13080360867914
1739209678.2072666;-45.120503652039325
1739209678.2072668;-45.120503652039325
1739209678.207267;-38.13080360867914
1739209678.2072673;-33.981070128970956
1739209678.2072675;-32.816014438256545
1739209678.2072678;-38.13080360867914
1739209678.207268;-45.120503652039325
1739209678.2072682;-45.120503652039325
1739209678.2072685;-38.13080360867914
1739209678.2072687;-38.13080360867914
1739209678.207269;-45.120503652039325
1739209678.2072692;-38.13080360867914
1739209678.2072697;-33.981070128970906
1739209678.20727;-38.13080360867914
1739209678.2072701;-38.13080360867914
1739209678.2072704;-38.13080360867914
1739209678.2072706;-45.120503652039325
1739209678.2072709;-45.120503652039325
1739209678.207271;-38.13080360867914
1739209678.2072713;-45.120503652039325
1739209678.2072716;-38.13080360867914
1739209678.2072718;-35.57807855764607
1739209678.207272;-38.13080360867914
1739209678.2072723;-31.141103565318915
1739209678.2072725;-38.13080360867914
1739209678.2072728;-45.120503652039325
1739209678.207273;-45.120503652039325
1739209678.2072732;-45.120503652039325
1739209678.2072735;-45.120503652039325
1739209678.2072737;-45.120503652039325
1739209678.207274;-45.120503652039325
1739209678.2072744;-45.120503652039325
1739209678.2072747;-45.120503652039325
1739209678.207275;-45.120503652039325
1739209678.2072752;-33.981070128970906
1739209678.2072754;-38.13080360867914
1739209678.2072756;-38.13080360867914
1739209678.2072759;-38.13080360867914
1739209678.207276;-38.13080360867914
1739209678.2072763;-38.13080360867914
1739209678.2072766;-38.13080360867914
1739209678.2072825;-38.13080360867914
1739209678.2072887;-38.13080360867914
1739209678.2072947;-38.13080360867914
1739209678.207301;-45.120503652039325
1739209678.2073069;-38.13080360867914
1739209678.207313;-38.13080360867914
1739209678.207319;-45.120503652039325
1739209678.2073252;-45.120503652039325
1739209678.2073312;-38.13080360867914
1739209678.2073374;-45.120503652039325
1739209678.2073433;-38.13080360867914
1739209678.2073493;-38.13080360867914
1739209678.2073555;-38.13080360867914
1739209678.2073615;-38.13080360867914
1739209678.2073677;-38.13080360867914
1739209678.2073736;-38.13080360867914
1739209678.2073798;-35.57807855764607
1739209678.2073858;-45.120503652039325
1739209678.207392;-45.120503652039325
1739209678.207398;-35.57807855764607
1739209678.2074041;-38.13080360867914
1739209678.20741;-45.120503652039325
1739209678.207416;-45.120503652039325
1739209678.2074223;-38.13080360867914
1739209678.2074282;-45.120503652039325
1739209678.2074344;-38.13080360867914
1739209678.2074404;-38.13080360867914
1739209678.2074466;-45.120503652039325
1739209678.2074525;-38.13080360867914
1739209678.2074587;-38.13080360867914
1739209678.2074647;-45.120503652039325
1739209678.207471;-33.981070128970906
1739209678.2074769;-45.120503652039325
1739209678.2074828;-45.120503652039325
1739209678.207489;-45.120503652039325
1739209678.207495;-35.57807855764607
1739209678.2075012;-32.816014438256545
1739209678.2075071;-45.120503652039325
1739209678.2075133;-45.120503652039325
1739209678.2075193;-38.13080360867914
1739209678.2075255;-33.981070128970906
1739209678.2075315;-45.120503652039325
1739209678.2075377;-38.13080360867914
1739209678.2075436;-45.120503652039325
1739209678.2075496;-45.120503652039325
1739209678.2075558;-33.981070128970906
1739209678.2075617;-45.120503652039325
1739209678.207568;-45.120503652039325
1739209678.207574;-45.120503652039325
1739209678.20758;-45.120503652039325
1739209678.207586;-45.120503652039325
1739209678.2075922;-38.13080360867914
1739209678.2075982;-38.13080360867914
1739209678.2076044;-38.13080360867914
1739209678.2076104;-45.120503652039325
1739209678.2076163;-31.141103565318915
1739209678.2076225;-32.816014438256545
1739209678.2076285;-35.57807855764607
1739209678.2076347;-38.13080360867914
1739209678.2076406;-33.981070128970906
1739209678.2076468;-29.438486411369333
1739209678.2076528;-45.120503652039325
1739209678.207659;-45.120503652039325
1739209678.207665;-45.120503652039325
1739209678.2076712;-38.13080360867914
1739209678.2076771;-38.13080360867914
1739209678.207683;-45.120503652039325
1739209678.2076893;-45.120503652039325
1739209678.2076952;-45.120503652039325
1739209678.2077014;-38.13080360867914
1739209678.2077074;-45.120503652039325
1739209678.2077136;-38.13080360867914
1739209678.2077196;-45.120503652039325
1739209678.2077258;-38.13080360867914
1739209678.2077317;-45.120503652039325
1739209678.207738;-35.57807855764607
1739209678.207744;-26.035653463252796
1739209678.2077498;-38.13080360867914
1739209678.207756;-45.120503652039325
1739209678.207762;-45.120503652039325
1739209678.2077682;-33.981070128970906
1739209678.2077742;-45.120503652039325
1739209678.2077804;-45.120503652039325
1739209678.2077863;-38.13080360867914
1739209678.2077925;-33.981070128970956
1739209678.2077985;-38.13080360867914
1739209678.2078047;-38.13080360867914
1739209678.2078106;-38.13080360867914
1739209678.2078166;-33.981070128970906
1739209678.2078228;-45.120503652039325
1739209678.2078288;-38.13080360867914
1739209678.207835;-35.57807855764607
1739209678.207841;-25.826314394896354
1739209678.207847;-38.13080360867914
1739209678.207853;-45.120503652039325
1739209678.2078593;-38.13080360867914
1739209678.2078652;-45.120503652039325
1739209678.2078714;-38.13080360867914
1739209678.2078774;-35.57807855764607
1739209678.2078834;-45.120503652039325
1739209678.2078896;-33.981070128970956
1739209678.2078955;-45.120503652039325
1739209678.2079017;-33.981070128970906
1739209678.2079077;-45.120503652039325
1739209678.2079139;-45.120503652039325
1739209678.2079198;-38.13080360867914
1739209678.207926;-38.13080360867914
1739209678.207932;-45.120503652039325
1739209678.207938;-27.8777449560314
1739209678.2079442;-38.13080360867914
1739209678.20795;-45.120503652039325
1739209678.2079563;-38.13080360867914
1739209678.2079623;-32.816014438256545
1739209678.2079685;-38.13080360867914
1739209678.2079744;-45.120503652039325
1739209678.2079806;-38.13080360867914
1739209678.2079866;-45.120503652039325
1739209678.2079928;-45.120503652039325
1739209678.2079988;-45.120503652039325
1739209678.2080047;-38.13080360867914
1739209678.208011;-35.57807855764607
1739209678.2080169;-38.13080360867914
1739209678.208023;-38.13080360867914
1739209678.208029;-38.13080360867914
1739209678.2080352;-45.120503652039325
1739209678.2080412;-45.120503652039325
1739209678.2080474;-45.120503652039325
1739209678.2080534;-38.13080360867914
1739209678.2080595;-35.57807855764607
1739209678.2080655;-45.120503652039325
1739209678.2080715;-45.120503652039325
1739209678.2080777;-38.13080360867914
1739209678.2080836;-28.58837851428586
1739209678.2080898;-31.141103565318915
1739209678.2080958;-45.120503652039325
1739209678.208102;-38.13080360867914
1739209678.208108;-32.816014438256545
1739209678.2081141;-35.57807855764607
1739209678.20812;-45.120503652039325
1739209678.2081263;-38.13080360867914
1739209678.2081323;-35.57807855764607
1739209678.2081382;-38.13080360867914
1739209678.2081444;-45.120503652039325
1739209678.2081504;-38.13080360867914
1739209678.2081566;-38.13080360867914
1739209678.2081625;-38.13080360867914
1739209678.2081687;-38.13080360867914
1739209678.2081747;-38.13080360867914
1739209678.208181;-31.141103565318915
1739209678.2081869;-28.992665084841942
1739209678.208193;-45.120503652039325
1739209678.208199;-45.120503652039325
1739209678.208205;-38.13080360867914
1739209678.2082112;-35.57807855764607
1739209678.2082171;-38.13080360867914
1739209678.2082233;-45.120503652039325
1739209678.2082293;-45.120503652039325
1739209678.2082355;-33.981070128970906
1739209678.2082415;-45.120503652039325
1739209678.2082477;-45.120503652039325
1739209678.2082536;-45.120503652039325
1739209678.2082598;-38.13080360867914
1739209678.2082658;-38.13080360867914
1739209678.2082717;-38.13080360867914
1739209678.208278;-45.120503652039325
1739209678.208284;-45.120503652039325
1739209678.20829;-45.120503652039325
1739209678.208296;-45.120503652039325
1739209678.2083023;-38.13080360867914
1739209678.2083082;-45.120503652039325
1739209678.2083144;-45.120503652039325
1739209678.2083204;-33.981070128970906
1739209678.2083266;-38.13080360867914
1739209678.2083325;-38.13080360867914
1739209678.2083385;-45.120503652039325
1739209678.2083447;-45.120503652039325
1739209678.2083507;-38.13080360867914
1739209678.2083569;-38.13080360867914
1739209678.2083628;-45.120503652039325
1739209678.208369;-38.13080360867914
1739209678.208375;-38.13080360867914
1739209678.2083812;-45.120503652039325
1739209678.2083871;-45.120503652039325
1739209678.2083933;-35.57807855764607
1739209678.2083993;-35.57807855764607
1739209678.2084053;-45.120503652039325
1739209678.2084115;-45.120503652039325
1739209678.2084174;-38.13080360867914
1739209678.2084236;-45.120503652039325
1739209678.2084296;-32.816014438256545
1739209678.2084358;-45.120503652039325
1739209678.2084417;-33.981070128970906
1739209678.208448;-35.57807855764607
1739209678.208454;-30.49652367304973
1739209678.20846;-38.13080360867914
1739209678.208466;-38.13080360867914
1739209678.208472;-35.57807855764607
1739209678.2084782;-45.120503652039325
1739209678.2084842;-45.120503652039325
1739209678.2084904;-38.13080360867914
1739209678.2084963;-35.57807855764607
1739209678.2085025;-38.13080360867914
1739209678.2085085;-38.13080360867914
1739209678.2085147;-38.13080360867914
1739209678.2085207;-32.816014438256545
1739209678.2085268;-38.13080360867914
