CAN Message; 0x150:0000a4ea39d64581
Timestamp;Amplitude
1739209819.0375311;-38.13080360867914
1739209819.03754;-38.13080360867914
1739209819.0375485;-38.13080360867914
1739209819.0375574;-38.13080360867914
1739209819.037566;-38.13080360867914
1739209819.0375748;-45.120503652039325
1739209819.0375834;-45.120503652039325
1739209819.0375922;-45.120503652039325
1739209819.0376008;-45.120503652039325
1739209819.0376096;-45.120503652039325
1739209819.0376182;-45.120503652039325
1739209819.0376267;-38.13080360867914
1739209819.0376356;-38.13080360867914
1739209819.0376441;-38.13080360867914
1739209819.037653;-38.13080360867914
1739209819.0376616;-33.981070128970906
1739209819.0376704;-38.13080360867914
1739209819.037679;-45.120503652039325
1739209819.0376878;-45.120503652039325
1739209819.0376964;-30.49652367304973
1739209819.0377052;-45.120503652039325
1739209819.0377138;-38.13080360867914
1739209819.0377226;-33.981070128970906
1739209819.0377312;-33.981070128970906
1739209819.0377398;-38.13080360867914
1739209819.0377486;-45.120503652039325
1739209819.0377572;-38.13080360867914
1739209819.037766;-45.120503652039325
1739209819.0377746;-45.120503652039325
1739209819.0377834;-45.120503652039325
1739209819.037792;-38.13080360867914
1739209819.0378008;-35.57807855764607
1739209819.0378094;-38.13080360867914
1739209819.0378182;-45.120503652039325
1739209819.0378268;-45.120503652039325
1739209819.0378354;-38.13080360867914
1739209819.0378442;-38.13080360867914
1739209819.0378528;-45.120503652039325
1739209819.0378616;-45.120503652039325
1739209819.0378702;-28.992665084841942
1739209819.037879;-31.141103565318915
1739209819.0378876;-45.120503652039325
1739209819.0378964;-38.13080360867914
1739209819.037905;-38.13080360867914
1739209819.0379138;-45.120503652039325
1739209819.0379224;-45.120503652039325
1739209819.037931;-38.13080360867914
1739209819.0379398;-35.57807855764607
1739209819.0379484;-38.13080360867914
1739209819.0379572;-38.13080360867914
1739209819.0379658;-38.13080360867914
1739209819.0379746;-38.13080360867914
1739209819.0379832;-38.13080360867914
1739209819.037992;-35.57807855764607
1739209819.0380006;-45.120503652039325
1739209819.0380094;-38.13080360867914
1739209819.038018;-33.981070128970906
1739209819.0380266;-45.120503652039325
1739209819.0380354;-38.13080360867914
1739209819.038044;-38.13080360867914
1739209819.0380528;-35.57807855764607
1739209819.0380614;-38.13080360867914
1739209819.0380702;-38.13080360867914
1739209819.0380788;-38.13080360867914
1739209819.0380876;-33.981070128970906
1739209819.0380962;-45.120503652039325
1739209819.038105;-45.120503652039325
1739209819.0381136;-38.13080360867914
1739209819.0381222;-38.13080360867914
1739209819.038131;-38.13080360867914
1739209819.0381396;-38.13080360867914
1739209819.0381484;-31.141103565318915
1739209819.038157;-31.141103565318915
1739209819.0381658;-45.120503652039325
1739209819.0381744;-38.13080360867914
1739209819.0381832;-35.57807855764607
1739209819.0381918;-45.120503652039325
1739209819.0382006;-45.120503652039325
1739209819.0382092;-45.120503652039325
1739209819.038218;-33.981070128970906
1739209819.0382266;-33.981070128970906
1739209819.0382352;-38.13080360867914
1739209819.038244;-38.13080360867914
1739209819.0382526;-35.57807855764607
1739209819.0382614;-45.120503652039325
1739209819.03827;-45.120503652039325
1739209819.0382788;-38.13080360867914
1739209819.0382874;-38.13080360867914
1739209819.0382962;-38.13080360867914
1739209819.0383048;-45.120503652039325
1739209819.0383136;-32.816014438256545
1739209819.0383222;-38.13080360867914
1739209819.0383308;-38.13080360867914
1739209819.0383396;-45.120503652039325
1739209819.0383482;-45.120503652039325
1739209819.038357;-45.120503652039325
1739209819.0383656;-33.981070128970906
1739209819.0383744;-45.120503652039325
1739209819.038383;-38.13080360867914
1739209819.0383918;-38.13080360867914
1739209819.0384004;-38.13080360867914
1739209819.0384092;-38.13080360867914
1739209819.0384178;-45.120503652039325
1739209819.0384264;-45.120503652039325
1739209819.0384352;-38.13080360867914
1739209819.0384438;-45.120503652039325
1739209819.0384526;-45.120503652039325
1739209819.0384612;-45.120503652039325
1739209819.03847;-35.57807855764607
1739209819.0384786;-35.57807855764607
1739209819.0384874;-45.120503652039325
1739209819.038496;-38.13080360867914
1739209819.0385048;-38.13080360867914
1739209819.0385134;-45.120503652039325
1739209819.038522;-38.13080360867914
1739209819.0385308;-33.981070128970906
1739209819.0385394;-45.120503652039325
1739209819.0385482;-45.120503652039325
1739209819.0385568;-38.13080360867914
1739209819.0385656;-38.13080360867914
1739209819.0385742;-38.13080360867914
1739209819.038583;-38.13080360867914
1739209819.0385916;-38.13080360867914
1739209819.0386004;-45.120503652039325
1739209819.038609;-38.13080360867914
1739209819.0386176;-38.13080360867914
1739209819.0386264;-45.120503652039325
1739209819.038635;-45.120503652039325
1739209819.0386438;-35.57807855764607
1739209819.0386524;-32.816014438256545
1739209819.0386612;-38.13080360867914
1739209819.0386698;-38.13080360867914
1739209819.0386786;-38.13080360867914
1739209819.0386872;-35.57807855764607
1739209819.038696;-45.120503652039325
1739209819.0387046;-45.120503652039325
1739209819.0387132;-45.120503652039325
1739209819.038722;-45.120503652039325
1739209819.0387306;-38.13080360867914
1739209819.0387394;-38.13080360867914
1739209819.038748;-31.141103565318915
1739209819.0387568;-45.120503652039325
1739209819.0387654;-35.57807855764607
1739209819.0387743;-45.120503652039325
1739209819.0387828;-35.57807855764607
1739209819.0387917;-32.816014438256545
1739209819.0388002;-38.13080360867914
1739209819.038809;-33.981070128970906
1739209819.0388176;-33.981070128970906
1739209819.0388262;-35.57807855764607
1739209819.038835;-38.13080360867914
1739209819.0388436;-32.816014438256545
1739209819.0388525;-45.120503652039325
1739209819.038861;-45.120503652039325
1739209819.0388699;-38.13080360867914
1739209819.0388784;-35.57807855764607
1739209819.0388873;-45.120503652039325
1739209819.0388958;-45.120503652039325
1739209819.0389047;-45.120503652039325
1739209819.0389132;-38.13080360867914
1739209819.0389218;-45.120503652039325
1739209819.0389307;-31.141103565318943
1739209819.0389392;-33.981070128970906
1739209819.038948;-35.57807855764607
1739209819.0389566;-45.120503652039325
1739209819.0389655;-45.120503652039325
1739209819.038974;-45.120503652039325
1739209819.0389829;-45.120503652039325
1739209819.0389915;-33.981070128970906
1739209819.0390003;-26.991370085610736
1739209819.0390089;-38.13080360867914
1739209819.0390174;-35.57807855764607
1739209819.0390263;-35.57807855764607
1739209819.0390348;-38.13080360867914
1739209819.0390437;-45.120503652039325
1739209819.0390522;-45.120503652039325
1739209819.039061;-45.120503652039325
1739209819.0390697;-45.120503652039325
1739209819.0390785;-45.120503652039325
1739209819.039087;-45.120503652039325
1739209819.0390959;-45.120503652039325
1739209819.0391045;-45.120503652039325
1739209819.039113;-45.120503652039325
1739209819.0391219;-45.120503652039325
1739209819.0391304;-38.13080360867914
1739209819.0391393;-45.120503652039325
1739209819.0391479;-45.120503652039325
1739209819.0391567;-38.13080360867914
1739209819.0391653;-45.120503652039325
1739209819.039174;-38.13080360867914
1739209819.0391827;-38.13080360867914
1739209819.0391915;-45.120503652039325
1739209819.0392;-35.57807855764607
1739209819.0392087;-25.62660358559016
1739209819.0392175;-45.120503652039325
1739209819.039226;-45.120503652039325
1739209819.0392349;-38.13080360867914
1739209819.0392435;-38.13080360867914
1739209819.0392523;-38.13080360867914
1739209819.0392609;-38.13080360867914
1739209819.0392697;-38.13080360867914
1739209819.0392783;-38.13080360867914
1739209819.039287;-45.120503652039325
1739209819.0392957;-38.13080360867914
1739209819.0393045;-45.120503652039325
1739209819.039313;-45.120503652039325
1739209819.0393217;-45.120503652039325
1739209819.0393305;-45.120503652039325
1739209819.039339;-35.57807855764607
1739209819.039348;-28.58837851428586
1739209819.0393565;-38.13080360867914
1739209819.0393653;-45.120503652039325
1739209819.0393739;-45.120503652039325
1739209819.0393827;-45.120503652039325
1739209819.0393913;-45.120503652039325
1739209819.0394;-38.13080360867914
1739209819.0394087;-38.13080360867914
1739209819.0394173;-45.120503652039325
1739209819.039426;-33.981070128970906
1739209819.0394347;-38.13080360867914
1739209819.0394435;-45.120503652039325
1739209819.039452;-38.13080360867914
1739209819.039461;-35.57807855764607
1739209819.0394695;-35.57807855764607
1739209819.0394783;-45.120503652039325
1739209819.039487;-45.120503652039325
1739209819.0394957;-45.120503652039325
1739209819.0395043;-45.120503652039325
1739209819.0395129;-45.120503652039325
1739209819.0395217;-45.120503652039325
1739209819.0395303;-38.13080360867914
1739209819.039539;-32.816014438256545
1739209819.0395477;-45.120503652039325
1739209819.0395565;-38.13080360867914
1739209819.039565;-45.120503652039325
1739209819.039574;-45.120503652039325
1739209819.0395825;-45.120503652039325
1739209819.0395913;-45.120503652039325
1739209819.0396;-33.981070128970906
1739209819.0396085;-38.13080360867914
1739209819.0396173;-38.13080360867914
1739209819.039626;-38.13080360867914
1739209819.0396347;-45.120503652039325
1739209819.0396433;-38.13080360867914
1739209819.039652;-45.120503652039325
1739209819.0396607;-45.120503652039325
1739209819.0396695;-45.120503652039325
1739209819.039678;-45.120503652039325
1739209819.039687;-38.13080360867914
1739209819.0396955;-45.120503652039325
1739209819.039704;-45.120503652039325
1739209819.039713;-45.120503652039325
1739209819.0397215;-45.120503652039325
1739209819.0397303;-45.120503652039325
1739209819.039739;-45.120503652039325
1739209819.0397477;-45.120503652039325
1739209819.0397563;-45.120503652039325
1739209819.0397651;-45.120503652039325
1739209819.0397737;-33.981070128970906
1739209819.0397825;-45.120503652039325
1739209819.039791;-38.13080360867914
1739209819.0398;-33.981070128970906
1739209819.0398085;-38.13080360867914
1739209819.039817;-38.13080360867914
1739209819.039826;-38.13080360867914
1739209819.0398345;-45.120503652039325
1739209819.0398433;-45.120503652039325
1739209819.039852;-45.120503652039325
1739209819.0398607;-38.13080360867914
1739209819.0398693;-38.13080360867914
1739209819.0398781;-38.13080360867914
1739209819.0398867;-45.120503652039325
1739209819.0398955;-45.120503652039325
1739209819.039904;-45.120503652039325
1739209819.0399127;-38.13080360867914
1739209819.0399215;-45.120503652039325
1739209819.03993;-45.120503652039325
1739209819.039939;-35.57807855764607
1739209819.0399475;-38.13080360867914
1739209819.0399563;-38.13080360867914
1739209819.039965;-38.13080360867914
1739209819.0399737;-38.13080360867914
1739209819.0399823;-32.816014438256545
1739209819.0399911;-38.13080360867914
1739209819.0399997;-45.120503652039325
1739209819.0400083;-33.981070128970906
1739209819.0400171;-45.120503652039325
1739209819.0400257;-45.120503652039325
1739209819.0400345;-38.13080360867914
1739209819.040043;-38.13080360867914
1739209819.040052;-33.981070128970956
1739209819.0400605;-38.13080360867914
1739209819.0400693;-38.13080360867914
1739209819.040078;-45.120503652039325
1739209819.0400867;-45.120503652039325
1739209819.0400953;-38.13080360867914
1739209819.040104;-45.120503652039325
1739209819.0401127;-38.13080360867914
1739209819.0401213;-28.992665084841942
1739209819.0401301;-29.438486411369333
1739209819.0401387;-45.120503652039325
1739209819.0401475;-45.120503652039325
1739209819.0401561;-33.981070128970906
1739209819.040165;-38.13080360867914
1739209819.0401735;-45.120503652039325
1739209819.0401824;-45.120503652039325
1739209819.040191;-45.120503652039325
1739209819.0401995;-38.13080360867914
1739209819.0402083;-45.120503652039325
1739209819.040217;-45.120503652039325
1739209819.0402257;-38.13080360867914
1739209819.0402343;-38.13080360867914
1739209819.0402431;-45.120503652039325
1739209819.0402517;-38.13080360867914
1739209819.0402606;-45.120503652039325
1739209819.0402691;-45.120503652039325
1739209819.040278;-45.120503652039325
1739209819.0402865;-45.120503652039325
1739209819.0402951;-45.120503652039325
1739209819.040304;-45.120503652039325
1739209819.0403125;-32.816014438256545
1739209819.0403214;-45.120503652039325
1739209819.04033;-28.58837851428586
1739209819.0403388;-29.438486411369333
1739209819.0403473;-45.120503652039325
1739209819.0403562;-38.13080360867914
1739209819.0403647;-38.13080360867914
1739209819.0403736;-45.120503652039325
1739209819.0403821;-38.13080360867914
1739209819.040391;-38.13080360867914
1739209819.0403996;-45.120503652039325
1739209819.0404081;-45.120503652039325
1739209819.040417;-45.120503652039325
1739209819.0404255;-45.120503652039325
1739209819.0404344;-33.981070128970906
1739209819.040443;-35.57807855764607
1739209819.0404518;-45.120503652039325
1739209819.0404603;-38.13080360867914
1739209819.0404692;-45.120503652039325
1739209819.0404778;-45.120503652039325
1739209819.0404866;-38.13080360867914
1739209819.0404952;-35.57807855764607
1739209819.0405037;-38.13080360867914
1739209819.0405126;-38.13080360867914
1739209819.0405211;-45.120503652039325
1739209819.04053;-45.120503652039325
1739209819.0405385;-33.981070128970906
1739209819.0405474;-45.120503652039325
1739209819.040556;-38.13080360867914
1739209819.0405648;-35.57807855764607
1739209819.0405734;-45.120503652039325
1739209819.0405822;-38.13080360867914
1739209819.0405908;-38.13080360867914
1739209819.0405993;-35.57807855764607
1739209819.0406082;-45.120503652039325
1739209819.0406168;-45.120503652039325
1739209819.0406256;-45.120503652039325
1739209819.0406342;-45.120503652039325
1739209819.040643;-35.57807855764607
1739209819.0406516;-32.816014438256545
1739209819.0406604;-45.120503652039325
1739209819.040669;-38.13080360867914
1739209819.0406778;-38.13080360867914
1739209819.0406864;-31.141103565318915
1739209819.040695;-38.13080360867914
1739209819.0407038;-45.120503652039325
1739209819.0407124;-45.120503652039325
1739209819.0407212;-38.13080360867914
1739209819.0407298;-38.13080360867914
1739209819.0407386;-45.120503652039325
1739209819.0407472;-35.57807855764607
1739209819.040756;-38.13080360867914
1739209819.0407646;-45.120503652039325
1739209819.0407734;-45.120503652039325
1739209819.040782;-45.120503652039325
1739209819.0407906;-45.120503652039325
1739209819.0407994;-45.120503652039325
1739209819.040808;-45.120503652039325
1739209819.0408168;-38.13080360867914
1739209819.0408254;-45.120503652039325
1739209819.0408342;-45.120503652039325
1739209819.0408428;-38.13080360867914
1739209819.0408516;-38.13080360867914
1739209819.0408602;-35.57807855764607
1739209819.040869;-38.13080360867914
1739209819.0408776;-45.120503652039325
1739209819.0408864;-45.120503652039325
1739209819.040895;-33.981070128970906
1739209819.0409036;-38.13080360867914
1739209819.0409124;-38.13080360867914
1739209819.040921;-38.13080360867914
1739209819.0409298;-45.120503652039325
1739209819.0409384;-38.13080360867914
1739209819.0409472;-45.120503652039325
1739209819.0409558;-45.120503652039325
1739209819.0409646;-30.49652367304976
1739209819.0409732;-38.13080360867914
1739209819.040982;-38.13080360867914
1739209819.0409906;-38.13080360867914
1739209819.0409992;-38.13080360867914
1739209819.041008;-33.981070128970906
1739209819.0410166;-32.816014438256545
1739209819.0410254;-38.13080360867914
1739209819.041034;-31.141103565318915
1739209819.0410428;-33.981070128970906
1739209819.0410514;-45.120503652039325
1739209819.0410602;-45.120503652039325
1739209819.0410688;-38.13080360867914
1739209819.0410776;-35.57807855764607
1739209819.0410862;-35.57807855764607
1739209819.0410948;-38.13080360867914
1739209819.0411036;-32.816014438256545
1739209819.0411122;-38.13080360867914
1739209819.041121;-45.120503652039325
1739209819.0411296;-38.13080360867914
1739209819.0411384;-38.13080360867914
1739209819.041147;-45.120503652039325
1739209819.0411558;-45.120503652039325
1739209819.0411644;-35.57807855764607
1739209819.0411732;-32.816014438256545
1739209819.0411818;-35.57807855764607
1739209819.0411904;-35.57807855764607
1739209819.0411992;-38.13080360867914
1739209819.0412078;-38.13080360867914
1739209819.0412166;-45.120503652039325
1739209819.0412252;-45.120503652039325
1739209819.041234;-38.13080360867914
1739209819.0412426;-31.141103565318915
1739209819.0412514;-31.141103565318915
1739209819.04126;-35.57807855764607
1739209819.0412688;-38.13080360867914
1739209819.0412774;-38.13080360867914
1739209819.041286;-35.57807855764607
1739209819.0412948;-38.13080360867914
1739209819.0413034;-38.13080360867914
1739209819.0413122;-33.981070128970906
1739209819.0413208;-45.120503652039325
1739209819.0413296;-45.120503652039325
1739209819.0413382;-35.57807855764607
1739209819.041347;-38.13080360867914
1739209819.0413556;-45.120503652039325
1739209819.0413644;-45.120503652039325
1739209819.041373;-33.981070128970906
1739209819.0413818;-33.981070128970906
1739209819.0413904;-32.81601443825658
1739209819.041399;-38.13080360867914
1739209819.0414078;-38.13080360867914
1739209819.0414164;-45.120503652039325
1739209819.0414252;-38.13080360867914
1739209819.0414338;-38.13080360867914
1739209819.0414426;-45.120503652039325
1739209819.0414512;-38.13080360867914
1739209819.04146;-38.13080360867914
1739209819.0414686;-45.120503652039325
1739209819.0414774;-45.120503652039325
1739209819.041486;-45.120503652039325
1739209819.0414946;-45.120503652039325
1739209819.0415034;-38.13080360867914
1739209819.041512;-38.13080360867914
1739209819.0415208;-38.13080360867914
1739209819.0415294;-38.13080360867914
1739209819.0415382;-45.120503652039325
1739209819.0415468;-45.120503652039325
1739209819.0415556;-45.120503652039325
1739209819.0415642;-38.13080360867914
1739209819.041573;-38.13080360867914
1739209819.0415816;-38.13080360867914
1739209819.0415902;-45.120503652039325
1739209819.041599;-38.13080360867914
1739209819.0416076;-35.57807855764607
1739209819.0416164;-45.120503652039325
1739209819.041625;-38.13080360867914
1739209819.0416338;-35.57807855764607
1739209819.0416424;-35.57807855764607
1739209819.0416512;-45.120503652039325
1739209819.0416598;-38.13080360867914
1739209819.0416687;-33.981070128970906
1739209819.0416772;-38.13080360867914
1739209819.0416858;-45.120503652039325
1739209819.0416946;-38.13080360867914
1739209819.0417032;-38.13080360867914
1739209819.041712;-45.120503652039325
1739209819.0417206;-38.13080360867914
1739209819.0417295;-38.13080360867914
1739209819.041738;-38.13080360867914
1739209819.0417469;-45.120503652039325
1739209819.0417554;-45.120503652039325
1739209819.0417643;-45.120503652039325
1739209819.0417728;-38.13080360867914
1739209819.0417814;-35.57807855764607
1739209819.0417902;-35.57807855764607
1739209819.0417988;-35.57807855764607
1739209819.0418077;-35.57807855764607
1739209819.0418162;-38.13080360867914
1739209819.041825;-33.981070128970906
1739209819.0418336;-38.13080360867914
1739209819.0418425;-45.120503652039325
1739209819.041851;-45.120503652039325
1739209819.0418599;-33.981070128970906
1739209819.0418684;-45.120503652039325
1739209819.0418773;-45.120503652039325
1739209819.0418859;-45.120503652039325
1739209819.0418944;-38.13080360867914
1739209819.0419033;-35.57807855764607
1739209819.0419118;-45.120503652039325
1739209819.0419207;-45.120503652039325
1739209819.0419292;-45.120503652039325
1739209819.041938;-33.981070128970906
1739209819.0419466;-38.13080360867914
1739209819.0419555;-38.13080360867914
1739209819.041964;-35.57807855764607
1739209819.0419729;-32.816014438256545
1739209819.0419815;-38.13080360867914
1739209819.04199;-45.120503652039325
1739209819.0419989;-38.13080360867914
1739209819.0420074;-45.120503652039325
1739209819.0420163;-45.120503652039325
1739209819.0420249;-45.120503652039325
1739209819.0420337;-45.120503652039325
1739209819.0420423;-45.120503652039325
1739209819.042051;-33.981070128970906
1739209819.0420597;-45.120503652039325
1739209819.0420685;-45.120503652039325
1739209819.042077;-45.120503652039325
1739209819.0420856;-38.13080360867914
1739209819.0420945;-32.816014438256545
1739209819.042103;-45.120503652039325
1739209819.0421119;-45.120503652039325
1739209819.0421205;-38.13080360867914
1739209819.0421293;-35.57807855764607
1739209819.0421379;-38.13080360867914
1739209819.0421467;-38.13080360867914
1739209819.0421553;-38.13080360867914
1739209819.042164;-38.13080360867914
1739209819.0421727;-45.120503652039325
1739209819.0421813;-45.120503652039325
1739209819.04219;-45.120503652039325
1739209819.0421987;-45.120503652039325
1739209819.0422075;-45.120503652039325
1739209819.042216;-45.120503652039325
1739209819.042225;-45.120503652039325
1739209819.0422335;-45.120503652039325
1739209819.0422423;-38.13080360867914
1739209819.0422509;-38.13080360867914
1739209819.0422597;-35.57807855764607
1739209819.0422683;-35.57807855764607
1739209819.0422769;-45.120503652039325
1739209819.0422857;-45.120503652039325
1739209819.0422943;-35.57807855764607
1739209819.042303;-26.991370085610722
1739209819.0423117;-38.13080360867914
1739209819.0423205;-35.57807855764607
1739209819.042329;-45.120503652039325
1739209819.042338;-45.120503652039325
1739209819.0423465;-38.13080360867914
1739209819.0423553;-33.981070128970906
1739209819.042364;-45.120503652039325
1739209819.0423725;-33.981070128970956
1739209819.0423813;-45.120503652039325
1739209819.0423899;-33.981070128970906
1739209819.0423987;-45.120503652039325
1739209819.0424073;-45.120503652039325
1739209819.042416;-31.141103565318915
1739209819.0424247;-38.13080360867914
1739209819.0424335;-45.120503652039325
1739209819.042442;-38.13080360867914
1739209819.042451;-38.13080360867914
1739209819.0424595;-45.120503652039325
1739209819.0424683;-45.120503652039325
1739209819.042477;-45.120503652039325
1739209819.0424855;-38.13080360867914
1739209819.0424943;-35.57807855764607
1739209819.0425029;-33.981070128970906
1739209819.0425117;-26.991370085610722
1739209819.0425203;-33.981070128970906
1739209819.042529;-38.13080360867914
1739209819.0425377;-38.13080360867914
1739209819.0425465;-33.981070128970906
1739209819.042555;-45.120503652039325
1739209819.042564;-45.120503652039325
1739209819.0425725;-38.13080360867914
1739209819.042581;-35.57807855764607
1739209819.04259;-38.13080360867914
1739209819.0425985;-38.13080360867914
1739209819.0426073;-45.120503652039325
1739209819.042616;-45.120503652039325
1739209819.0426247;-38.13080360867914
1739209819.0426333;-45.120503652039325
1739209819.042642;-38.13080360867914
1739209819.0426507;-38.13080360867914
1739209819.0426595;-35.57807855764607
1739209819.042668;-35.57807855764607
1739209819.0426767;-38.13080360867914
1739209819.0426855;-38.13080360867914
1739209819.042694;-38.13080360867914
1739209819.042703;-35.57807855764607
1739209819.0427115;-35.57807855764607
1739209819.0427203;-31.141103565318915
1739209819.042729;-32.816014438256545
1739209819.0427377;-35.57807855764607
1739209819.0427463;-38.13080360867914
1739209819.0427551;-35.57807855764607
1739209819.0427637;-35.57807855764607
1739209819.0427723;-35.57807855764607
1739209819.042781;-45.120503652039325
1739209819.0427897;-45.120503652039325
1739209819.0427985;-45.120503652039325
1739209819.042807;-45.120503652039325
1739209819.042816;-38.13080360867914
1739209819.0428245;-33.981070128970906
1739209819.0428333;-38.13080360867914
1739209819.042842;-45.120503652039325
1739209819.0428507;-33.981070128970906
1739209819.0428593;-38.13080360867914
1739209819.042868;-45.120503652039325
1739209819.0428767;-45.120503652039325
1739209819.0428853;-32.816014438256545
1739209819.0428941;-35.57807855764607
1739209819.0429027;-38.13080360867914
1739209819.0429115;-38.13080360867914
1739209819.04292;-38.13080360867914
1739209819.042929;-35.57807855764607
1739209819.0429375;-33.981070128970906
1739209819.0429463;-45.120503652039325
1739209819.042955;-38.13080360867914
1739209819.0429637;-38.13080360867914
1739209819.0429723;-38.13080360867914
1739209819.042981;-45.120503652039325
1739209819.0429897;-45.120503652039325
1739209819.0429983;-38.13080360867914
1739209819.0430071;-38.13080360867914
1739209819.0430157;-45.120503652039325
1739209819.0430245;-35.57807855764607
1739209819.0430331;-38.13080360867914
1739209819.043042;-45.120503652039325
1739209819.0430505;-45.120503652039325
1739209819.0430593;-38.13080360867914
1739209819.043068;-38.13080360867914
1739209819.0430765;-38.13080360867914
1739209819.0430853;-38.13080360867914
1739209819.043094;-35.57807855764607
1739209819.0431027;-38.13080360867914
1739209819.0431113;-33.981070128970906
1739209819.0431201;-38.13080360867914
1739209819.0431287;-45.120503652039325
1739209819.0431376;-45.120503652039325
1739209819.0431461;-45.120503652039325
1739209819.043155;-45.120503652039325
1739209819.0431635;-38.13080360867914
1739209819.0431721;-45.120503652039325
1739209819.043181;-45.120503652039325
1739209819.0431895;-38.13080360867914
1739209819.0431983;-38.13080360867914
1739209819.043207;-45.120503652039325
1739209819.0432158;-45.120503652039325
1739209819.0432243;-38.13080360867914
1739209819.0432332;-38.13080360867914
1739209819.0432417;-45.120503652039325
1739209819.0432506;-33.981070128970906
1739209819.0432591;-38.13080360867914
1739209819.0432677;-38.13080360867914
1739209819.0432765;-45.120503652039325
1739209819.0432851;-30.49652367304973
1739209819.043294;-31.141103565318893
1739209819.0433025;-45.120503652039325
1739209819.0433114;-45.120503652039325
1739209819.04332;-45.120503652039325
1739209819.0433288;-38.13080360867914
1739209819.0433373;-45.120503652039325
1739209819.0433462;-35.57807855764607
1739209819.0433547;-38.13080360867914
1739209819.0433633;-45.120503652039325
1739209819.0433722;-45.120503652039325
1739209819.0433807;-45.120503652039325
1739209819.0433896;-45.120503652039325
1739209819.0433981;-38.13080360867914
1739209819.043407;-45.120503652039325
1739209819.0434155;-45.120503652039325
1739209819.0434244;-30.49652367304973
1739209819.043433;-38.13080360867914
1739209819.0434418;-38.13080360867914
1739209819.0434504;-35.57807855764607
1739209819.0434592;-38.13080360867914
1739209819.0434678;-38.13080360867914
1739209819.0434763;-45.120503652039325
1739209819.0434852;-45.120503652039325
1739209819.0434937;-32.816014438256545
1739209819.0435026;-45.120503652039325
1739209819.0435112;-38.13080360867914
1739209819.04352;-35.57807855764607
1739209819.0435286;-38.13080360867914
1739209819.0435374;-38.13080360867914
1739209819.043546;-38.13080360867914
1739209819.0435548;-32.816014438256545
1739209819.0435634;-38.13080360867914
1739209819.043572;-45.120503652039325
1739209819.0435808;-38.13080360867914
1739209819.0435894;-45.120503652039325
1739209819.0435982;-45.120503652039325
1739209819.0436068;-45.120503652039325
1739209819.0436156;-31.141103565318915
1739209819.0436242;-45.120503652039325
1739209819.043633;-31.141103565318893
1739209819.0436416;-29.438486411369333
1739209819.0436504;-45.120503652039325
1739209819.043659;-45.120503652039325
1739209819.0436676;-38.13080360867914
1739209819.0436764;-45.120503652039325
1739209819.043685;-45.120503652039325
1739209819.0436938;-45.120503652039325
1739209819.0437024;-35.57807855764607
1739209819.0437112;-35.57807855764607
1739209819.0437198;-45.120503652039325
1739209819.0437286;-45.120503652039325
1739209819.0437372;-33.981070128970906
1739209819.043746;-38.13080360867914
1739209819.0437546;-45.120503652039325
1739209819.0437632;-38.13080360867914
1739209819.043772;-45.120503652039325
1739209819.0437806;-38.13080360867914
1739209819.0437894;-38.13080360867914
1739209819.043798;-38.13080360867914
1739209819.0438068;-38.13080360867914
1739209819.0438154;-33.981070128970906
1739209819.0438242;-38.13080360867914
1739209819.0438328;-45.120503652039325
1739209819.0438416;-35.57807855764607
1739209819.0438502;-35.57807855764607
1739209819.0438588;-45.120503652039325
1739209819.0438676;-45.120503652039325
1739209819.0438762;-35.57807855764607
1739209819.043885;-38.13080360867914
1739209819.0438936;-45.120503652039325
1739209819.0439024;-45.120503652039325
1739209819.043911;-45.120503652039325
1739209819.0439198;-38.13080360867914
1739209819.0439284;-38.13080360867914
1739209819.0439372;-45.120503652039325
1739209819.0439458;-38.13080360867914
1739209819.0439544;-32.816014438256545
1739209819.0439632;-45.120503652039325
1739209819.0439718;-45.120503652039325
1739209819.0439806;-45.120503652039325
1739209819.0439892;-38.13080360867914
1739209819.043998;-38.13080360867914
1739209819.0440066;-45.120503652039325
1739209819.0440154;-45.120503652039325
1739209819.044024;-45.120503652039325
1739209819.0440328;-32.816014438256545
1739209819.0440414;-38.13080360867914
1739209819.0440502;-38.13080360867914
1739209819.0440588;-38.13080360867914
1739209819.0440674;-38.13080360867914
1739209819.0440762;-45.120503652039325
1739209819.0440848;-38.13080360867914
1739209819.0440936;-35.57807855764607
1739209819.0441022;-38.13080360867914
1739209819.044111;-31.141103565318915
1739209819.0441196;-38.13080360867914
1739209819.0441284;-38.13080360867914
1739209819.044137;-33.981070128970906
1739209819.0441458;-38.13080360867914
1739209819.0441544;-45.120503652039325
1739209819.044163;-38.13080360867914
1739209819.0441718;-45.120503652039325
1739209819.0441804;-45.120503652039325
1739209819.0441892;-38.13080360867914
1739209819.0441978;-45.120503652039325
1739209819.0442066;-45.120503652039325
1739209819.0442152;-38.13080360867914
1739209819.044224;-38.13080360867914
1739209819.0442326;-38.13080360867914
1739209819.0442414;-33.981070128970906
1739209819.04425;-45.120503652039325
1739209819.0442586;-38.13080360867914
1739209819.0442674;-38.13080360867914
1739209819.044276;-45.120503652039325
1739209819.0442848;-45.120503652039325
1739209819.0442934;-33.981070128970906
1739209819.0443022;-32.816014438256545
1739209819.0443108;-38.13080360867914
1739209819.0443196;-38.13080360867914
1739209819.0443282;-38.13080360867914
1739209819.044337;-31.141103565318915
1739209819.0443456;-33.981070128970906
1739209819.0443542;-45.120503652039325
