CAN Message; 0x1d3:00000f73197507c0
1739209859.603889;-45.120503652039325
1739209859.6038926;-45.120503652039325
1739209859.6038961;-45.120503652039325
1739209859.6038997;-45.120503652039325
1739209859.6039035;-45.120503652039325
1739209859.603907;-45.120503652039325
1739209859.6039107;-45.120503652039325
1739209859.6039143;-38.13080360867914
1739209859.6039178;-38.13080360867914
1739209859.6039214;-45.120503652039325
1739209859.603925;-38.13080360867914
1739209859.6039286;-45.120503652039325
1739209859.6039321;-45.120503652039325
1739209859.6039357;-45.120503652039325
1739209859.6039395;-45.120503652039325
1739209859.603943;-45.120503652039325
1739209859.6039467;-45.120503652039325
1739209859.6039503;-45.120503652039325
1739209859.6039538;-38.13080360867914
1739209859.6039574;-45.120503652039325
1739209859.603961;-38.13080360867914
1739209859.6039646;-38.13080360867914
1739209859.6039681;-38.13080360867914
1739209859.6039717;-38.13080360867914
1739209859.6039755;-45.120503652039325
1739209859.603979;-38.13080360867914
1739209859.6039827;-45.120503652039325
1739209859.6039863;-38.13080360867914
1739209859.6039898;-45.120503652039325
1739209859.6039934;-45.120503652039325
1739209859.603997;-45.120503652039325
1739209859.6040006;-38.13080360867914
1739209859.6040041;-38.13080360867914
1739209859.6040077;-45.120503652039325
1739209859.6040115;-45.120503652039325
1739209859.604015;-32.816014438256545
1739209859.6040187;-32.816014438256545
1739209859.6040223;-45.120503652039325
1739209859.6040258;-38.13080360867914
1739209859.6040294;-38.13080360867914
1739209859.604033;-45.120503652039325
1739209859.6040366;-35.57807855764607
1739209859.6040401;-35.57807855764607
1739209859.6040437;-45.120503652039325
1739209859.6040475;-45.120503652039325
1739209859.604051;-45.120503652039325
1739209859.6040547;-45.120503652039325
1739209859.6040583;-38.13080360867914
1739209859.6040618;-38.13080360867914
1739209859.6040654;-38.13080360867914
1739209859.604069;-45.120503652039325
1739209859.6040726;-32.816014438256545
1739209859.6040761;-32.816014438256545
1739209859.6040797;-45.120503652039325
1739209859.6040835;-38.13080360867914
1739209859.604087;-32.816014438256545
1739209859.6040907;-33.981070128970906
1739209859.6040943;-45.120503652039325
1739209859.6040978;-45.120503652039325
1739209859.6041014;-45.120503652039325
1739209859.604105;-38.13080360867914
1739209859.6041086;-32.816014438256545
1739209859.6041121;-35.57807855764607
1739209859.6041157;-45.120503652039325
1739209859.6041195;-45.120503652039325
1739209859.604123;-38.13080360867914
1739209859.6041267;-38.13080360867914
1739209859.6041303;-45.120503652039325
1739209859.6041338;-45.120503652039325
1739209859.6041374;-35.57807855764607
1739209859.604141;-45.120503652039325
1739209859.6041446;-38.13080360867914
1739209859.6041481;-32.816014438256545
1739209859.6041517;-38.13080360867914
1739209859.6041553;-38.13080360867914
1739209859.604159;-45.120503652039325
1739209859.6041627;-38.13080360867914
1739209859.6041663;-45.120503652039325
1739209859.6041698;-45.120503652039325
1739209859.6041734;-45.120503652039325
1739209859.604177;-45.120503652039325
1739209859.6041806;-38.13080360867914
1739209859.6041842;-38.13080360867914
1739209859.6041877;-45.120503652039325
1739209859.6041913;-45.120503652039325
1739209859.604195;-45.120503652039325
1739209859.6041987;-45.120503652039325
1739209859.6042023;-38.13080360867914
1739209859.6042058;-38.13080360867914
1739209859.6042094;-35.57807855764607
1739209859.604213;-33.981070128970906
1739209859.6042166;-38.13080360867914
1739209859.6042202;-38.13080360867914
1739209859.6042237;-38.13080360867914
1739209859.6042273;-45.120503652039325
1739209859.604231;-45.120503652039325
1739209859.6042347;-45.120503652039325
1739209859.6042383;-45.120503652039325
1739209859.6042418;-38.13080360867914
1739209859.6042454;-45.120503652039325
1739209859.604249;-45.120503652039325
1739209859.6042526;-38.13080360867914
1739209859.6042562;-38.13080360867914
1739209859.6042597;-38.13080360867914
1739209859.6042633;-45.120503652039325
1739209859.6042671;-45.120503652039325
1739209859.6042707;-45.120503652039325
1739209859.6042743;-35.57807855764607
1739209859.6042778;-38.13080360867914
1739209859.6042814;-45.120503652039325
1739209859.604285;-45.120503652039325
1739209859.6042886;-38.13080360867914
1739209859.6042922;-26.991370085610722
1739209859.6042957;-45.120503652039325
1739209859.6042993;-38.13080360867914
1739209859.6043031;-35.57807855764607
1739209859.6043067;-45.120503652039325
1739209859.6043103;-33.981070128970906
1739209859.6043139;-38.13080360867914
1739209859.6043174;-38.13080360867914
1739209859.604321;-32.81601443825658
1739209859.6043246;-45.120503652039325
1739209859.6043282;-38.13080360867914
1739209859.6043317;-33.981070128970906
1739209859.6043353;-38.13080360867914
1739209859.6043391;-45.120503652039325
1739209859.6043427;-45.120503652039325
1739209859.6043463;-33.981070128970906
1739209859.6043499;-33.981070128970906
1739209859.6043534;-38.13080360867914
1739209859.604357;-38.13080360867914
1739209859.6043606;-38.13080360867914
1739209859.6043642;-38.13080360867914
1739209859.6043677;-38.13080360867914
1739209859.6043713;-45.120503652039325
1739209859.6043751;-45.120503652039325
1739209859.6043787;-45.120503652039325
1739209859.6043823;-35.57807855764607
1739209859.6043859;-38.13080360867914
1739209859.6043894;-38.13080360867914
1739209859.604393;-31.141103565318915
1739209859.6043966;-38.13080360867914
1739209859.6044002;-38.13080360867914
1739209859.6044037;-35.57807855764607
1739209859.6044073;-30.49652367304973
1739209859.604411;-33.981070128970906
1739209859.6044147;-45.120503652039325
1739209859.6044183;-45.120503652039325
1739209859.6044219;-45.120503652039325
1739209859.6044254;-35.57807855764607
1739209859.604429;-33.981070128970906
1739209859.6044326;-45.120503652039325
1739209859.6044362;-28.992665084841942
1739209859.6044397;-35.57807855764607
1739209859.6044433;-45.120503652039325
1739209859.604447;-45.120503652039325
1739209859.6044507;-38.13080360867914
1739209859.6044543;-33.981070128970906
1739209859.6044579;-38.13080360867914
1739209859.6044614;-38.13080360867914
1739209859.604465;-33.981070128970906
1739209859.6044686;-33.981070128970906
1739209859.6044722;-35.57807855764607
1739209859.6044757;-38.13080360867914
1739209859.6044793;-45.120503652039325
1739209859.604483;-45.120503652039325
1739209859.6044867;-45.120503652039325
1739209859.6044903;-45.120503652039325
1739209859.6044939;-38.13080360867914
1739209859.6044974;-38.13080360867914
1739209859.604501;-38.13080360867914
1739209859.6045046;-35.57807855764607
1739209859.6045082;-38.13080360867914
1739209859.6045117;-38.13080360867914
1739209859.6045153;-38.13080360867914
1739209859.604519;-38.13080360867914
1739209859.6045227;-38.13080360867914
1739209859.6045263;-38.13080360867914
1739209859.6045299;-35.57807855764607
1739209859.6045334;-45.120503652039325
1739209859.604537;-38.13080360867914
1739209859.6045406;-35.57807855764607
1739209859.6045442;-38.13080360867914
1739209859.6045477;-45.120503652039325
1739209859.6045513;-38.13080360867914
1739209859.604555;-33.981070128970906
1739209859.6045587;-38.13080360867914
1739209859.6045623;-45.120503652039325
1739209859.6045659;-38.13080360867914
1739209859.6045694;-45.120503652039325
1739209859.604573;-33.981070128970906
1739209859.6045766;-38.13080360867914
1739209859.6045802;-45.120503652039325
1739209859.6045837;-45.120503652039325
1739209859.6045873;-38.13080360867914
1739209859.604591;-35.57807855764607
1739209859.6045947;-38.13080360867914
1739209859.6045983;-35.57807855764607
1739209859.6046019;-38.13080360867914
1739209859.6046054;-38.13080360867914
1739209859.604609;-35.57807855764607
1739209859.6046126;-38.13080360867914
1739209859.6046162;-45.120503652039325
1739209859.6046197;-38.13080360867914
1739209859.6046233;-35.57807855764607
1739209859.604627;-45.120503652039325
1739209859.6046307;-45.120503652039325
1739209859.6046343;-38.13080360867914
1739209859.6046379;-33.981070128970906
1739209859.6046414;-45.120503652039325
1739209859.604645;-45.120503652039325
1739209859.6046486;-45.120503652039325
1739209859.5989194;-45.120503652039325
1739209859.598922;-45.120503652039325
1739209859.5989244;-45.120503652039325
1739209859.598927;-45.120503652039325
1739209859.5989296;-38.13080360867914
1739209859.598932;-38.13080360867914
1739209859.5989347;-45.120503652039325
1739209859.598937;-32.816014438256545
1739209859.5989397;-32.816014438256545
1739209859.5989423;-45.120503652039325
1739209859.5989447;-38.13080360867914
1739209859.5989473;-38.13080360867914
1739209859.5989497;-38.13080360867914
1739209859.5989523;-38.13080360867914
1739209859.598955;-38.13080360867914
1739209859.5989573;-38.13080360867914
1739209859.59896;-38.13080360867914
1739209859.5989623;-45.120503652039325
1739209859.598965;-45.120503652039325
1739209859.5989673;-45.120503652039325
1739209859.59897;-38.13080360867914
1739209859.5989726;-45.120503652039325
1739209859.598975;-45.120503652039325
1739209859.5989776;-30.49652367304973
1739209859.59898;-33.981070128970906
1739209859.5989826;-45.120503652039325
1739209859.5989852;-38.13080360867914
1739209859.5989876;-38.13080360867914
1739209859.5989902;-45.120503652039325
1739209859.5989926;-38.13080360867914
1739209859.5989952;-38.13080360867914
1739209859.5989978;-45.120503652039325
1739209859.5990002;-45.120503652039325
1739209859.5990028;-35.57807855764607
1739209859.5990052;-32.816014438256545
1739209859.5990078;-33.981070128970906
1739209859.5990105;-45.120503652039325
1739209859.5990129;-45.120503652039325
1739209859.5990155;-45.120503652039325
1739209859.5990179;-45.120503652039325
1739209859.5990205;-45.120503652039325
1739209859.5990229;-38.13080360867914
1739209859.5990255;-38.13080360867914
1739209859.599028;-35.57807855764607
1739209859.5990305;-30.49652367304973
1739209859.599033;-35.57807855764607
1739209859.5990355;-38.13080360867914
1739209859.5990381;-38.13080360867914
1739209859.5990407;-38.13080360867914
1739209859.5990431;-45.120503652039325
1739209859.5990458;-45.120503652039325
1739209859.5990481;-45.120503652039325
1739209859.5990508;-38.13080360867914
1739209859.5990534;-45.120503652039325
1739209859.5990558;-45.120503652039325
1739209859.5990584;-32.816014438256545
1739209859.5990608;-38.13080360867914
1739209859.5990634;-45.120503652039325
1739209859.599066;-45.120503652039325
1739209859.5990684;-38.13080360867914
1739209859.599071;-33.981070128970906
1739209859.5990734;-38.13080360867914
1739209859.599076;-38.13080360867914
1739209859.5990787;-35.57807855764607
1739209859.599081;-33.981070128970906
1739209859.5990837;-45.120503652039325
1739209859.599086;-45.120503652039325
1739209859.5990887;-38.13080360867914
1739209859.599091;-45.120503652039325
1739209859.5990937;-45.120503652039325
1739209859.5990963;-45.120503652039325
1739209859.5990987;-38.13080360867914
1739209859.5991013;-38.13080360867914
1739209859.5991037;-45.120503652039325
1739209859.5991063;-38.13080360867914
1739209859.599109;-33.981070128970906
1739209859.5991113;-38.13080360867914
1739209859.599114;-45.120503652039325
1739209859.5991163;-45.120503652039325
1739209859.599119;-35.57807855764607
1739209859.5991216;-30.49652367304973
1739209859.599124;-38.13080360867914
1739209859.5991266;-38.13080360867914
1739209859.599129;-45.120503652039325
1739209859.5991316;-33.981070128970906
1739209859.5991342;-38.13080360867914
1739209859.5991366;-45.120503652039325
1739209859.5991392;-45.120503652039325
1739209859.5991416;-45.120503652039325
1739209859.5991442;-45.120503652039325
1739209859.5991466;-45.120503652039325
1739209859.5991492;-38.13080360867914
1739209859.5991518;-31.14110356531892
1739209859.5991542;-45.120503652039325
1739209859.5991569;-45.120503652039325
1739209859.5991592;-33.981070128970906
1739209859.5991619;-35.57807855764607
1739209859.5991645;-45.120503652039325
1739209859.5991669;-45.120503652039325
1739209859.5991695;-45.120503652039325
1739209859.5991719;-28.992665084841942
1739209859.5991745;-33.981070128970906
1739209859.5991771;-38.13080360867914
1739209859.5991795;-38.13080360867914
1739209859.5991821;-31.141103565318915
1739209859.5991845;-38.13080360867914
1739209859.5991871;-45.120503652039325
1739209859.5991898;-45.120503652039325
1739209859.5991921;-32.816014438256545
1739209859.5991948;-45.120503652039325
1739209859.5991971;-38.13080360867914
1739209859.5991998;-38.13080360867914
1739209859.5992024;-38.13080360867914
1739209859.5992048;-38.13080360867914
1739209859.5992074;-35.57807855764607
1739209859.5992098;-38.13080360867914
1739209859.5992124;-38.13080360867914
1739209859.5992148;-38.13080360867914
1739209859.5992174;-38.13080360867914
1739209859.59922;-38.13080360867914
1739209859.5992224;-33.981070128970906
1739209859.599225;-45.120503652039325
1739209859.5992274;-38.13080360867914
1739209859.59923;-32.816014438256545
1739209859.5992327;-31.141103565318915
1739209859.599235;-38.13080360867914
1739209859.5992377;-45.120503652039325
1739209859.59924;-45.120503652039325
1739209859.5992427;-38.13080360867914
1739209859.5992453;-38.13080360867914
1739209859.5992477;-38.13080360867914
1739209859.5992503;-38.13080360867914
1739209859.5992527;-31.141103565318915
1739209859.5992553;-31.141103565318915
1739209859.599258;-33.981070128970906
1739209859.5992603;-45.120503652039325
1739209859.599263;-45.120503652039325
1739209859.5992653;-45.120503652039325
1739209859.599268;-45.120503652039325
1739209859.5992703;-33.981070128970906
1739209859.599273;-30.49652367304973
1739209859.5992756;-33.981070128970906
1739209859.599278;-38.13080360867914
1739209859.5992806;-35.57807855764607
1739209859.599283;-35.57807855764607
1739209859.5992856;-45.120503652039325
1739209859.5992882;-38.13080360867914
1739209859.5992906;-45.120503652039325
1739209859.5992932;-38.13080360867914
1739209859.5992956;-31.141103565318915
1739209859.5992982;-38.13080360867914
1739209859.5993009;-38.13080360867914
1739209859.5993032;-38.13080360867914
1739209859.5993059;-45.120503652039325
1739209859.5993083;-35.57807855764607
1739209859.5993109;-38.13080360867914
1739209859.5993135;-38.13080360867914
1739209859.599316;-38.13080360867914
1739209859.5993185;-45.120503652039325
1739209859.599321;-45.120503652039325
1739209859.5993235;-33.981070128970906
1739209859.5993261;-45.120503652039325
1739209859.5993285;-45.120503652039325
1739209859.5993311;-38.13080360867914
1739209859.5993335;-38.13080360867914
1739209859.5993361;-45.120503652039325
1739209859.5993385;-38.13080360867914
1739209859.5993412;-38.13080360867914
1739209859.5993438;-33.981070128970906
1739209859.5993462;-45.120503652039325
1739209859.5993488;-45.120503652039325
1739209859.5993512;-45.120503652039325
1739209859.5993538;-38.13080360867914
1739209859.5993564;-28.58837851428586
1739209859.5993588;-35.57807855764607
1739209859.5993614;-45.120503652039325
1739209859.5993638;-45.120503652039325
1739209859.5993664;-45.120503652039325
1739209859.599369;-45.120503652039325
1739209859.5993714;-45.120503652039325
1739209859.599374;-45.120503652039325
1739209859.5993764;-38.13080360867914
1739209859.599379;-33.981070128970906
1739209859.5993817;-45.120503652039325
1739209859.599384;-45.120503652039325
1739209859.5993867;-35.57807855764607
1739209859.599389;-35.57807855764607
1739209859.5993917;-45.120503652039325
1739209859.599394;-45.120503652039325
1739209859.5993967;-33.981070128970906
1739209859.5993993;-45.120503652039325
1739209859.5994017;-35.57807855764607
1739209859.5994043;-38.13080360867914
1739209859.5994067;-45.120503652039325
1739209859.5994093;-45.120503652039325
1739209859.599412;-38.13080360867914
1739209859.5994143;-45.120503652039325
1739209859.599417;-45.120503652039325
1739209859.5994194;-38.13080360867914
1739209859.599422;-38.13080360867914
1739209859.5994246;-45.120503652039325
1739209859.599427;-35.57807855764607
1739209859.5994296;-38.13080360867914
1739209859.599432;-38.13080360867914
1739209859.5994346;-35.57807855764607
1739209859.5994372;-32.816014438256545
1739209859.5994396;-38.13080360867914
1739209859.5994422;-45.120503652039325
1739209859.5994446;-45.120503652039325
1739209859.5994473;-45.120503652039325
1739209859.5994499;-45.120503652039325
1739209859.5994523;-38.13080360867914
1739209859.5994549;-32.816014438256545
1739209859.5994573;-45.120503652039325
1739209859.59946;-45.120503652039325
1739209859.5994623;-45.120503652039325
1739209859.599465;-38.13080360867914
1739209859.5994675;-38.13080360867914
1739209859.59947;-45.120503652039325
1739209859.5994725;-38.13080360867914
1739209859.599475;-38.13080360867914
1739209859.5994775;-38.13080360867914
1739209859.5994802;-33.981070128970906
1739209859.5994825;-35.57807855764607
1739209859.5994852;-33.981070128970906
1739209859.5994875;-35.57807855764607
1739209859.5994902;-32.816014438256545
1739209859.5994928;-45.120503652039325
1739209859.5994952;-45.120503652039325
1739209859.5994978;-45.120503652039325
1739209859.5995002;-45.120503652039325
1739209859.5995028;-38.13080360867914
1739209859.5995054;-38.13080360867914
1739209859.5995078;-45.120503652039325
1739209859.5995104;-45.120503652039325
1739209859.5995128;-45.120503652039325
1739209859.5995154;-45.120503652039325
1739209859.5995178;-35.57807855764607
1739209859.5995204;-38.13080360867914
1739209859.599523;-45.120503652039325
1739209859.5995255;-38.13080360867914
1739209859.599528;-38.13080360867914
1739209859.5995305;-35.57807855764607
1739209859.599533;-38.13080360867914
1739209859.5995357;-45.120503652039325
1739209859.599538;-45.120503652039325
1739209859.5995407;-35.57807855764607
1739209859.599543;-38.13080360867914
1739209859.5995457;-45.120503652039325
1739209859.5995483;-45.120503652039325
1739209859.5995507;-45.120503652039325
1739209859.5995533;-35.57807855764607
1739209859.5995557;-38.13080360867914
1739209859.5995584;-45.120503652039325
1739209859.599561;-38.13080360867914
1739209859.5995634;-45.120503652039325
1739209859.599566;-45.120503652039325
1739209859.5995684;-35.57807855764607
1739209859.599571;-38.13080360867914
1739209859.5995736;-45.120503652039325
1739209859.599576;-45.120503652039325
1739209859.5995786;-38.13080360867914
1739209859.599581;-25.826314394896357
1739209859.5995836;-35.57807855764607
1739209859.599586;-38.13080360867914
1739209859.5995886;-45.120503652039325
1739209859.5995913;-45.120503652039325
1739209859.5995936;-38.13080360867914
1739209859.5995963;-45.120503652039325
1739209859.5995986;-45.120503652039325
1739209859.5996013;-33.981070128970956
1739209859.599604;-38.13080360867914
1739209859.5996063;-33.981070128970906
1739209859.599609;-45.120503652039325
1739209859.5996113;-45.120503652039325
1739209859.599614;-33.981070128970906
1739209859.5996165;-38.13080360867914
1739209859.599619;-38.13080360867914
1739209859.5996215;-38.13080360867914
1739209859.599624;-38.13080360867914
1739209859.5996265;-33.981070128970906
1739209859.5996292;-38.13080360867914
1739209859.5996315;-33.981070128970906
1739209859.5996342;-45.120503652039325
1739209859.5996366;-38.13080360867914
1739209859.5996392;-38.13080360867914
1739209859.5996416;-31.141103565318915
1739209859.5996442;-45.120503652039325
1739209859.5996468;-45.120503652039325
1739209859.5996492;-35.57807855764607
1739209859.5996518;-31.141103565318915
1739209859.5996542;-45.120503652039325
1739209859.5996568;-38.13080360867914
1739209859.5996594;-35.57807855764607
1739209859.5996618;-29.438486411369347
1739209859.5996644;-38.13080360867914
1739209859.5996668;-38.13080360867914
1739209859.5996695;-45.120503652039325
1739209859.599672;-45.120503652039325
1739209859.5996745;-38.13080360867914
1739209859.599677;-45.120503652039325
1739209859.5996795;-45.120503652039325
1739209859.599682;-31.141103565318915
1739209859.5996847;-33.981070128970906
1739209859.599687;-45.120503652039325
1739209859.5996897;-38.13080360867914
1739209859.599692;-35.57807855764607
1739209859.5996947;-45.120503652039325
1739209859.5996974;-45.120503652039325
1739209859.5996997;-45.120503652039325
1739209859.5997024;-38.13080360867914
1739209859.5997047;-38.13080360867914
1739209859.5997074;-45.120503652039325
1739209859.5997097;-33.981070128970906
1739209859.5997124;-35.57807855764607
1739209859.599715;-45.120503652039325
1739209859.5997174;-45.120503652039325
1739209859.59972;-45.120503652039325
1739209859.5997224;-38.13080360867914
1739209859.599725;-38.13080360867914
1739209859.5997276;-38.13080360867914
1739209859.59973;-45.120503652039325
1739209859.5997326;-45.120503652039325
1739209859.599735;-33.981070128970906
1739209859.5997376;-38.13080360867914
1739209859.5997403;-38.13080360867914
1739209859.5997427;-38.13080360867914
1739209859.5997453;-38.13080360867914
1739209859.5997477;-45.120503652039325
1739209859.5997503;-45.120503652039325
1739209859.599753;-38.13080360867914
1739209859.5997553;-35.57807855764607
1739209859.599758;-38.13080360867914
1739209859.5997603;-38.13080360867914
1739209859.599763;-33.981070128970906
1739209859.5997653;-45.120503652039325
1739209859.599768;-45.120503652039325
1739209859.5997705;-38.13080360867914
1739209859.599773;-35.57807855764607
1739209859.5997756;-45.120503652039325
1739209859.599778;-45.120503652039325
1739209859.5997806;-32.816014438256545
1739209859.5997832;-38.13080360867914
1739209859.5997856;-45.120503652039325
1739209859.5997882;-38.13080360867914
1739209859.5997906;-38.13080360867914
1739209859.5997932;-33.981070128970906
1739209859.5997958;-33.981070128970906
1739209859.5997982;-38.13080360867914
1739209859.5998008;-45.120503652039325
1739209859.5998032;-38.13080360867914
1739209859.5998058;-38.13080360867914
1739209859.5998085;-38.13080360867914
1739209859.5998108;-45.120503652039325
1739209859.5998135;-38.13080360867914
1739209859.5998158;-38.13080360867914
1739209859.5998185;-33.981070128970906
1739209859.599821;-45.120503652039325
1739209859.5998235;-45.120503652039325
1739209859.599826;-45.120503652039325
1739209859.5998285;-38.13080360867914
1739209859.599831;-35.57807855764607
1739209859.5998335;-45.120503652039325
1739209859.599836;-35.57807855764607
1739209859.5998387;-32.816014438256545
1739209859.599841;-38.13080360867914
1739209859.5998437;-35.57807855764607
1739209859.5998461;-38.13080360867914
1739209859.5998487;-45.120503652039325
1739209859.5998514;-45.120503652039325
1739209859.5998538;-38.13080360867914
1739209859.5998564;-45.120503652039325
1739209859.5998588;-45.120503652039325
1739209859.5998614;-45.120503652039325
1739209859.599864;-45.120503652039325
1739209859.5998664;-38.13080360867914
1739209859.599869;-45.120503652039325
1739209859.5998714;-45.120503652039325
1739209859.599874;-45.120503652039325
1739209859.5998766;-32.816014438256545
1739209859.599879;-30.49652367304973
1739209859.5998816;-45.120503652039325
1739209859.599884;-45.120503652039325
1739209859.5998867;-35.57807855764607
1739209859.599889;-32.816014438256545
1739209859.5998917;-45.120503652039325
1739209859.5998943;-45.120503652039325
1739209859.5998967;-45.120503652039325
1739209859.5998993;-38.13080360867914
1739209859.5999017;-45.120503652039325
1739209859.5999043;-38.13080360867914
1739209859.599907;-45.120503652039325
1739209859.5999093;-45.120503652039325
1739209859.599912;-38.13080360867914
1739209859.5999143;-45.120503652039325
1739209859.599917;-38.13080360867914
1739209859.5999196;-45.120503652039325
1739209859.599922;-38.13080360867914
1739209859.5999246;-45.120503652039325
1739209859.599927;-35.57807855764607
1739209859.5999296;-32.816014438256545
1739209859.5999322;-45.120503652039325
1739209859.5999346;-45.120503652039325
1739209859.5999372;-35.57807855764607
1739209859.5999396;-30.49652367304973
1739209859.5999422;-45.120503652039325
1739209859.5999448;-45.120503652039325
1739209859.5999472;-45.120503652039325
1739209859.5999498;-45.120503652039325
1739209859.5999522;-38.13080360867914
1739209859.5999548;-35.57807855764607
1739209859.5999572;-45.120503652039325
1739209859.5999599;-45.120503652039325
1739209859.5999625;-33.981070128970906
1739209859.5999649;-33.981070128970906
1739209859.5999675;-45.120503652039325
1739209859.5999699;-45.120503652039325
1739209859.5999725;-35.57807855764607
1739209859.599975;-45.120503652039325
1739209859.5999775;-38.13080360867914
1739209859.59998;-35.57807855764607
1739209859.5999825;-45.120503652039325
1739209859.5999851;-45.120503652039325
1739209859.5999877;-31.141103565318893
1739209859.5999901;-26.487275050834715
1739209859.5999928;-38.13080360867914
1739209859.5999951;-38.13080360867914
1739209859.5999978;-35.57807855764607
1739209859.6000004;-33.981070128970906
1739209859.6000028;-45.120503652039325
1739209859.6000054;-38.13080360867914
1739209859.6000078;-45.120503652039325
1739209859.6000104;-31.141103565318943
1739209859.6000128;-35.57807855764607
1739209859.6000154;-38.13080360867914
1739209859.600018;-45.120503652039325
1739209859.6000204;-45.120503652039325
1739209859.600023;-38.13080360867914
1739209859.6000254;-35.57807855764607
1739209859.600028;-38.13080360867914
1739209859.6000307;-31.141103565318915
1739209859.600033;-38.13080360867914
1739209859.6000357;-35.57807855764607
1739209859.600038;-35.57807855764607
1739209859.6000407;-38.13080360867914
1739209859.6000433;-38.13080360867914
1739209859.6000457;-38.13080360867914
1739209859.6000483;-38.13080360867914
1739209859.6000507;-33.981070128970906
1739209859.6000533;-45.120503652039325
1739209859.600056;-45.120503652039325
1739209859.6000583;-38.13080360867914
1739209859.600061;-38.13080360867914
1739209859.6000633;-45.120503652039325
1739209859.600066;-35.57807855764607
1739209859.6000686;-38.13080360867914
1739209859.600071;-32.81601443825658
1739209859.6000736;-38.13080360867914
1739209859.600076;-45.120503652039325
1739209859.6000786;-45.120503652039325
1739209859.600081;-38.13080360867914
1739209859.6000836;-45.120503652039325
1739209859.6000862;-31.141103565318943
1739209859.6000886;-23.38864096791655
1739209859.6000912;-24.15140352195872
1739209859.6000936;-32.81601443825658
1739209859.6000962;-27.267205301931607
1739209859.6000988;-38.13080360867914
1739209859.6001012;-38.13080360867914
1739209859.6001039;-45.120503652039325
1739209859.6001062;-45.120503652039325
1739209859.6001089;-45.120503652039325
1739209859.6001115;-45.120503652039325
1739209859.6001139;-33.981070128970906
1739209859.6001165;-26.991370085610747
1739209859.6001189;-25.07728991421287
1739209859.6001215;-24.15140352195873
1739209859.6001241;-45.120503652039325
1739209859.6001265;-33.981070128970906
1739209859.6001291;-45.120503652039325
1739209859.6001315;-31.141103565318943
1739209859.6001341;-35.57807855764607
1739209859.6001365;-33.981070128970906
1739209859.6001391;-33.981070128970906
1739209859.6001418;-33.981070128970906
1739209859.6001441;-38.13080360867914
1739209859.6001468;-25.62660358559016
1739209859.6001492;-24.15140352195873
1739209859.6001518;-22.84163660590256
1739209859.6001544;-27.267205301931607
1739209859.6001568;-30.49652367304973
1739209859.6001594;-30.49652367304973
1739209859.6001618;-45.120503652039325
1739209859.6001644;-38.13080360867914
1739209859.600167;-35.57807855764607
1739209859.6001694;-38.13080360867914
1739209859.600172;-33.981070128970906
1739209859.6001744;-31.141103565318915
1739209859.600177;-45.120503652039325
1739209859.6001797;-24.589719217205094
1739209859.600182;-22.44878636800916
1739209859.6001847;-33.981070128970956
1739209859.600187;-33.981070128970906
1739209859.6001897;-25.826314394896357
1739209859.6001923;-28.992665084841942
1739209859.6001947;-28.992665084841942
1739209859.6001973;-31.141103565318915
1739209859.6001997;-45.120503652039325
1739209859.6002023;-33.981070128970906
1739209859.6002047;-45.120503652039325
1739209859.6002073;-38.13080360867914
1739209859.60021;-38.13080360867914
1739209859.6002123;-21.4469444417791
1739209859.600215;-23.273589343863303
1739209859.6002173;-32.816014438256545
1739209859.60022;-28.992665084841942
1739209859.6002226;-45.120503652039325
1739209859.600225;-31.141103565318915
1739209859.6002276;-29.438486411369333
1739209859.60023;-45.120503652039325
1739209859.6002326;-38.13080360867914
1739209859.6002352;-45.120503652039325
1739209859.6002376;-38.13080360867914
1739209859.6002402;-31.141103565318915
1739209859.6002426;-25.826314394896357
1739209859.6002452;-28.218542851754165
1739209859.6002479;-33.981070128970906
1739209859.6002502;-45.120503652039325
1739209859.6002529;-38.13080360867914
1739209859.6002553;-29.438486411369333
1739209859.6002579;-35.57807855764607
1739209859.6002603;-45.120503652039325
1739209859.6002629;-33.981070128970906
1739209859.6002655;-28.21854285175415
1739209859.600268;-31.141103565318915
1739209859.6002705;-31.141103565318915
1739209859.600273;-21.598678470925666
1739209859.6002755;-23.16150712794696
1739209859.6002781;-33.981070128970956
1739209859.6002805;-27.267205301931607
1739209859.6002831;-38.13080360867914
1739209859.6002855;-33.981070128970906
1739209859.6002882;-31.141103565318915
1739209859.6002908;-45.120503652039325
1739209859.6002932;-35.57807855764607
1739209859.6002958;-33.981070128970906
1739209859.6002982;-27.267205301931607
1739209859.6003008;-31.141103565318893
1739209859.6003034;-25.07728991421287
1739209859.6003058;-26.487275050834725
1739209859.6003084;-27.267205301931607
1739209859.6003108;-30.49652367304973
1739209859.6003134;-33.981070128970906
1739209859.600316;-38.13080360867914
1739209859.6003184;-38.13080360867914
1739209859.600321;-30.49652367304973
1739209859.6003234;-38.13080360867914
1739209859.600326;-38.13080360867914
1739209859.6003284;-29.438486411369333
1739209859.600331;-45.120503652039325
1739209859.6003337;-25.252786309376837
1739209859.600336;-25.826314394896364
1739209859.6003387;-25.25278630937684
1739209859.600341;-28.21854285175415
1739209859.6003437;-31.141103565318915
1739209859.6003463;-33.981070128970906
1739209859.6003487;-38.13080360867914
1739209859.6003513;-38.13080360867914
1739209859.6003537;-45.120503652039325
1739209859.6003563;-29.438486411369333
1739209859.600359;-35.57807855764607
1739209859.6003613;-38.13080360867914
1739209859.600364;-38.13080360867914
1739209859.6003664;-33.981070128970906
