CAN Message; 0x77:4003fb87256d7a2e
1739209815.4671812;-35.57807855764607
1739209815.4671855;-38.13080360867914
1739209815.46719;-45.120503652039325
1739209815.4671943;-38.13080360867914
1739209815.4671988;-38.13080360867914
1739209815.4672031;-45.120503652039325
1739209815.4672074;-38.13080360867914
1739209815.467212;-38.13080360867914
1739209815.4672163;-35.57807855764607
1739209815.4672205;-38.13080360867914
1739209815.467225;-45.120503652039325
1739209815.4672294;-38.13080360867914
1739209815.4672337;-38.13080360867914
1739209815.4672382;-33.981070128970906
1739209815.4672425;-38.13080360867914
1739209815.467247;-38.13080360867914
1739209815.4672513;-35.57807855764607
1739209815.4672556;-31.141103565318915
1739209815.4672601;-45.120503652039325
1739209815.4672644;-38.13080360867914
1739209815.4672687;-38.13080360867914
1739209815.4672732;-45.120503652039325
1739209815.4672775;-45.120503652039325
1739209815.4672818;-38.13080360867914
1739209815.4672863;-45.120503652039325
1739209815.4672906;-33.981070128970906
1739209815.4672952;-38.13080360867914
1739209815.4672995;-45.120503652039325
1739209815.4673038;-38.13080360867914
1739209815.4673083;-33.981070128970906
1739209815.4673126;-38.13080360867914
1739209815.4673169;-38.13080360867914
1739209815.4673214;-35.57807855764607
1739209815.4673257;-38.13080360867914
1739209815.4673302;-45.120503652039325
1739209815.4673345;-45.120503652039325
1739209815.4673388;-45.120503652039325
1739209815.4673433;-38.13080360867914
1739209815.4673476;-35.57807855764607
1739209815.467352;-38.13080360867914
1739209815.4673564;-45.120503652039325
1739209815.4673607;-33.981070128970906
1739209815.467365;-30.49652367304973
1739209815.4673696;-38.13080360867914
1739209815.4673738;-45.120503652039325
1739209815.4673784;-45.120503652039325
1739209815.4673827;-38.13080360867914
1739209815.467387;-45.120503652039325
1739209815.4673915;-38.13080360867914
1739209815.4673958;-38.13080360867914
1739209815.4674;-33.981070128970906
1739209815.4674046;-45.120503652039325
1739209815.467409;-38.13080360867914
1739209815.4674132;-38.13080360867914
1739209815.4674177;-45.120503652039325
1739209815.467422;-32.816014438256545
1739209815.4674265;-38.13080360867914
1739209815.4674308;-31.141103565318915
1739209815.4674351;-27.267205301931607
1739209815.4674397;-45.120503652039325
1739209815.467444;-35.57807855764607
1739209815.4674482;-38.13080360867914
1739209815.4674528;-45.120503652039325
1739209815.467457;-45.120503652039325
1739209815.4674616;-31.141103565318915
1739209815.4674659;-45.120503652039325
1739209815.4674702;-45.120503652039325
1739209815.4674747;-38.13080360867914
1739209815.467479;-45.120503652039325
1739209815.4674833;-38.13080360867914
1739209815.4674878;-35.57807855764607
1739209815.467492;-38.13080360867914
1739209815.4674964;-35.57807855764607
1739209815.467501;-38.13080360867914
1739209815.4675052;-45.120503652039325
1739209815.4675097;-38.13080360867914
1739209815.467514;-35.57807855764607
1739209815.4675183;-38.13080360867914
1739209815.4675229;-45.120503652039325
1739209815.4675272;-45.120503652039325
1739209815.4675314;-45.120503652039325
1739209815.467536;-38.13080360867914
1739209815.4675403;-31.141103565318915
1739209815.4675448;-38.13080360867914
1739209815.467549;-35.57807855764607
1739209815.4675534;-38.13080360867914
1739209815.467558;-45.120503652039325
1739209815.4675622;-38.13080360867914
1739209815.4675665;-35.57807855764607
1739209815.467571;-45.120503652039325
1739209815.4675753;-45.120503652039325
1739209815.4675796;-38.13080360867914
1739209815.4675841;-38.13080360867914
1739209815.4675884;-45.120503652039325
1739209815.467593;-45.120503652039325
1739209815.4675972;-38.13080360867914
1739209815.4676015;-45.120503652039325
1739209815.467606;-45.120503652039325
1739209815.4676104;-27.8777449560314
1739209815.4676147;-38.13080360867914
1739209815.4676192;-45.120503652039325
1739209815.4676235;-38.13080360867914
1739209815.4676278;-33.981070128970906
1739209815.4676323;-45.120503652039325
1739209815.4676366;-45.120503652039325
1739209815.467641;-45.120503652039325
1739209815.4676454;-45.120503652039325
1739209815.4676497;-45.120503652039325
1739209815.4676542;-45.120503652039325
1739209815.4676585;-38.13080360867914
1739209815.4676628;-32.816014438256545
1739209815.4676673;-45.120503652039325
1739209815.4676716;-45.120503652039325
1739209815.4676762;-45.120503652039325
1739209815.4676805;-45.120503652039325
1739209815.4676847;-38.13080360867914
1739209815.4676893;-38.13080360867914
1739209815.4676936;-45.120503652039325
1739209815.4676979;-45.120503652039325
1739209815.4677024;-33.981070128970906
1739209815.4677067;-45.120503652039325
1739209815.467711;-45.120503652039325
1739209815.4677155;-35.57807855764607
1739209815.4677198;-35.57807855764607
1739209815.4677243;-45.120503652039325
1739209815.4677286;-38.13080360867914
1739209815.467733;-33.981070128970906
1739209815.4677374;-45.120503652039325
1739209815.4677417;-38.13080360867914
1739209815.467746;-35.57807855764607
1739209815.4677505;-45.120503652039325
1739209815.4677548;-38.13080360867914
1739209815.4677591;-38.13080360867914
1739209815.4677637;-38.13080360867914
1739209815.467768;-45.120503652039325
1739209815.4677725;-38.13080360867914
1739209815.4677768;-45.120503652039325
1739209815.467781;-45.120503652039325
1739209815.4677856;-45.120503652039325
1739209815.46779;-33.981070128970906
1739209815.4677942;-38.13080360867914
1739209815.4677987;-45.120503652039325
1739209815.467803;-45.120503652039325
1739209815.4678075;-38.13080360867914
1739209815.4678118;-35.57807855764607
1739209815.467816;-38.13080360867914
1739209815.4678206;-45.120503652039325
1739209815.467825;-45.120503652039325
1739209815.4678292;-35.57807855764607
1739209815.4678338;-38.13080360867914
1739209815.467838;-38.13080360867914
1739209815.4678423;-38.13080360867914
1739209815.4678469;-45.120503652039325
1739209815.4678512;-45.120503652039325
1739209815.4678557;-38.13080360867914
1739209815.46786;-38.13080360867914
1739209815.4678643;-38.13080360867914
1739209815.4678688;-35.57807855764607
1739209815.467873;-38.13080360867914
1739209815.4678774;-45.120503652039325
1739209815.467882;-45.120503652039325
1739209815.4678862;-45.120503652039325
1739209815.4678907;-45.120503652039325
1739209815.467895;-32.816014438256545
1739209815.4678993;-45.120503652039325
1739209815.4679039;-45.120503652039325
1739209815.4679081;-32.816014438256545
1739209815.4679124;-33.981070128970906
1739209815.467917;-45.120503652039325
1739209815.4679213;-45.120503652039325
1739209815.4679255;-38.13080360867914
1739209815.46793;-33.981070128970906
1739209815.4679344;-38.13080360867914
1739209815.467939;-38.13080360867914
1739209815.4679432;-38.13080360867914
1739209815.4679475;-33.981070128970906
1739209815.467952;-38.13080360867914
1739209815.4679563;-33.981070128970906
1739209815.4679606;-45.120503652039325
1739209815.4679651;-45.120503652039325
1739209815.4679694;-35.57807855764607
1739209815.4679737;-38.13080360867914
1739209815.4679782;-45.120503652039325
1739209815.4679825;-38.13080360867914
1739209815.467987;-38.13080360867914
1739209815.4679914;-45.120503652039325
1739209815.4679956;-45.120503652039325
1739209815.4680002;-29.438486411369347
1739209815.4680045;-33.981070128970906
1739209815.4680088;-45.120503652039325
1739209815.4680133;-38.13080360867914
1739209815.4680176;-38.13080360867914
1739209815.468022;-38.13080360867914
1739209815.4680264;-38.13080360867914
1739209815.4680307;-45.120503652039325
1739209815.4680352;-28.58837851428586
1739209815.4680395;-38.13080360867914
1739209815.4680438;-38.13080360867914
1739209815.4680483;-45.120503652039325
1739209815.4680526;-33.981070128970906
1739209815.468057;-45.120503652039325
1739209815.4680614;-45.120503652039325
1739209815.4680657;-35.57807855764607
1739209815.4680703;-33.981070128970906
1739209815.4680746;-38.13080360867914
1739209815.4680789;-33.981070128970906
1739209815.4680834;-45.120503652039325
1739209815.4680877;-38.13080360867914
1739209815.468092;-38.13080360867914
1739209815.4680965;-38.13080360867914
1739209815.4681008;-45.120503652039325
1739209815.4681053;-33.981070128970906
1739209815.4681096;-38.13080360867914
1739209815.468114;-45.120503652039325
1739209815.4681184;-45.120503652039325
1739209815.4681227;-38.13080360867914
1739209815.468127;-38.13080360867914
1739209815.4681315;-38.13080360867914
1739209815.4681358;-35.57807855764607
1739209815.4681401;-38.13080360867914
1739209815.4681447;-38.13080360867914
1739209815.468149;-38.13080360867914
1739209815.4681535;-45.120503652039325
1739209815.4681578;-38.13080360867914
1739209815.468162;-38.13080360867914
1739209815.4681666;-45.120503652039325
1739209815.468171;-45.120503652039325
1739209815.4681752;-28.58837851428586
1739209815.4681797;-28.992665084841942
1739209815.468184;-38.13080360867914
1739209815.4681883;-45.120503652039325
1739209815.4681928;-33.981070128970906
1739209815.468197;-45.120503652039325
1739209815.4682016;-33.981070128970906
1739209815.468206;-45.120503652039325
1739209815.4682102;-35.57807855764607
1739209815.4682148;-33.981070128970906
1739209815.468219;-32.816014438256545
1739209815.4682233;-45.120503652039325
1739209815.4682279;-45.120503652039325
1739209815.4682322;-35.57807855764607
1739209815.4682367;-38.13080360867914
1739209815.468241;-45.120503652039325
1739209815.4682453;-33.981070128970906
1739209815.4682498;-30.49652367304973
1739209815.468254;-33.981070128970906
1739209815.4682584;-45.120503652039325
1739209815.468263;-45.120503652039325
1739209815.4682672;-45.120503652039325
1739209815.4682715;-45.120503652039325
1739209815.468276;-45.120503652039325
1739209815.4682803;-38.13080360867914
1739209815.4682848;-38.13080360867914
1739209815.4682891;-45.120503652039325
1739209815.4682934;-45.120503652039325
1739209815.468298;-38.13080360867914
1739209815.4683022;-38.13080360867914
1739209815.4683065;-38.13080360867914
1739209815.468311;-35.57807855764607
1739209815.4683154;-45.120503652039325
1739209815.46832;-38.13080360867914
1739209815.4683242;-35.57807855764607
1739209815.4683285;-45.120503652039325
1739209815.468333;-38.13080360867914
1739209815.4683373;-38.13080360867914
1739209815.4683416;-38.13080360867914
1739209815.468346;-45.120503652039325
1739209815.4683504;-38.13080360867914
1739209815.4683547;-38.13080360867914
1739209815.4683592;-38.13080360867914
1739209815.4683635;-45.120503652039325
1739209815.468368;-38.13080360867914
1739209815.4683723;-45.120503652039325
1739209815.4683766;-38.13080360867914
1739209815.4683812;-45.120503652039325
1739209815.4683855;-45.120503652039325
1739209815.4683897;-45.120503652039325
1739209815.4683943;-38.13080360867914
1739209815.4683986;-35.57807855764607
1739209815.4684029;-38.13080360867914
1739209815.4684074;-38.13080360867914
1739209815.4684117;-38.13080360867914
1739209815.4684162;-32.816014438256545
1739209815.4684205;-35.57807855764607
1739209815.4684248;-38.13080360867914
1739209815.4684293;-45.120503652039325
1739209815.4684336;-45.120503652039325
1739209815.468438;-45.120503652039325
1739209815.4684424;-45.120503652039325
1739209815.4684467;-45.120503652039325
1739209815.4684513;-45.120503652039325
1739209815.4684556;-33.981070128970906
1739209815.4684598;-45.120503652039325
1739209815.4684644;-33.981070128970906
1739209815.4684687;-38.13080360867914
1739209815.468473;-38.13080360867914
1739209815.4684775;-33.981070128970906
1739209815.4684818;-38.13080360867914
1739209815.468486;-32.816014438256545
1739209815.4684906;-45.120503652039325
1739209815.468495;-33.981070128970906
1739209815.4684994;-32.816014438256545
1739209815.4685037;-35.57807855764607
1739209815.468508;-35.57807855764607
1739209815.4685125;-45.120503652039325
1739209815.4685168;-38.13080360867914
1739209815.468521;-38.13080360867914
1739209815.4685256;-38.13080360867914
1739209815.46853;-45.120503652039325
1739209815.4685342;-45.120503652039325
1739209815.4685388;-38.13080360867914
1739209815.468543;-38.13080360867914
1739209815.4685476;-38.13080360867914
1739209815.4685519;-45.120503652039325
1739209815.4685562;-45.120503652039325
1739209815.4685607;-45.120503652039325
1739209815.468565;-38.13080360867914
1739209815.4685693;-35.57807855764607
1739209815.4685738;-45.120503652039325
1739209815.468578;-38.13080360867914
1739209815.4685826;-31.141103565318893
1739209815.468587;-33.981070128970906
1739209815.4685912;-45.120503652039325
1739209815.4685957;-45.120503652039325
1739209815.4686;-45.120503652039325
1739209815.4686043;-45.120503652039325
1739209815.4686089;-45.120503652039325
1739209815.4686131;-45.120503652039325
1739209815.4686174;-45.120503652039325
1739209815.468622;-45.120503652039325
1739209815.4686263;-45.120503652039325
1739209815.4686308;-45.120503652039325
1739209815.468635;-33.981070128970906
1739209815.4686394;-31.141103565318915
1739209815.468644;-45.120503652039325
1739209815.4686482;-38.13080360867914
1739209815.4686525;-31.141103565318893
1739209815.468657;-31.141103565318915
1739209815.4686613;-45.120503652039325
1739209815.4686658;-45.120503652039325
1739209815.4686701;-38.13080360867914
1739209815.4686744;-38.13080360867914
1739209815.468679;-45.120503652039325
1739209815.4686832;-45.120503652039325
1739209815.4686875;-45.120503652039325
1739209815.468692;-45.120503652039325
1739209815.4686964;-45.120503652039325
1739209815.4687006;-38.13080360867914
1739209815.4687052;-45.120503652039325
1739209815.4687095;-38.13080360867914
1739209815.468714;-35.57807855764607
1739209815.4687183;-45.120503652039325
1739209815.4687226;-38.13080360867914
1739209815.468727;-38.13080360867914
1739209815.4687314;-38.13080360867914
1739209815.4687357;-38.13080360867914
1739209815.4687402;-33.981070128970906
1739209815.4687445;-27.267205301931607
1739209815.4687488;-38.13080360867914
1739209815.4687533;-38.13080360867914
1739209815.4687576;-45.120503652039325
1739209815.4687622;-45.120503652039325
1739209815.4687665;-45.120503652039325
1739209815.4687707;-38.13080360867914
1739209815.4687753;-45.120503652039325
1739209815.4687796;-32.81601443825658
1739209815.4687839;-32.816014438256545
1739209815.4687884;-33.981070128970906
1739209815.4687927;-45.120503652039325
1739209815.4687972;-38.13080360867914
1739209815.4688015;-38.13080360867914
1739209815.4688058;-38.13080360867914
1739209815.4688103;-38.13080360867914
1739209815.4688146;-31.141103565318915
1739209815.468819;-38.13080360867914
1739209815.4688234;-38.13080360867914
1739209815.4688277;-45.120503652039325
1739209815.468832;-38.13080360867914
1739209815.4688365;-45.120503652039325
1739209815.4688408;-45.120503652039325
1739209815.4688454;-35.57807855764607
1739209815.4688497;-38.13080360867914
1739209815.468854;-45.120503652039325
1739209815.4688585;-38.13080360867914
1739209815.4688628;-38.13080360867914
1739209815.468867;-38.13080360867914
1739209815.4688716;-45.120503652039325
1739209815.468876;-45.120503652039325
1739209815.4688802;-45.120503652039325
1739209815.4688847;-26.991370085610747
1739209815.468889;-38.13080360867914
1739209815.4688935;-45.120503652039325
1739209815.4688978;-35.57807855764607
1739209815.468902;-38.13080360867914
1739209815.4689066;-45.120503652039325
1739209815.468911;-38.13080360867914
1739209815.4689152;-38.13080360867914
1739209815.4689198;-26.487275050834725
1739209815.468924;-38.13080360867914
1739209815.4689286;-45.120503652039325
1739209815.4689329;-45.120503652039325
1739209815.4689372;-38.13080360867914
1739209815.4689417;-35.57807855764607
1739209815.468946;-45.120503652039325
1739209815.4689503;-38.13080360867914
1739209815.4689548;-33.981070128970906
1739209815.468959;-38.13080360867914
1739209815.4689634;-38.13080360867914
1739209815.468968;-38.13080360867914
1739209815.4689722;-38.13080360867914
1739209815.4689767;-45.120503652039325
1739209815.468981;-38.13080360867914
1739209815.4689853;-45.120503652039325
1739209815.4689898;-38.13080360867914
1739209815.4689941;-45.120503652039325
1739209815.4689984;-45.120503652039325
1739209815.469003;-45.120503652039325
1739209815.4690073;-38.13080360867914
1739209815.4690118;-38.13080360867914
1739209815.469016;-38.13080360867914
1739209815.4690204;-45.120503652039325
1739209815.469025;-38.13080360867914
1739209815.4690292;-38.13080360867914
1739209815.4690335;-38.13080360867914
1739209815.469038;-45.120503652039325
1739209815.4690423;-38.13080360867914
1739209815.4690466;-32.816014438256545
1739209815.4690511;-45.120503652039325
1739209815.4690554;-45.120503652039325
1739209815.46906;-38.13080360867914
1739209815.4690642;-45.120503652039325
1739209815.4690685;-45.120503652039325
1739209815.469073;-32.816014438256545
1739209815.4690773;-45.120503652039325
1739209815.4690816;-45.120503652039325
1739209815.4690862;-45.120503652039325
1739209815.4690905;-45.120503652039325
1739209815.4690948;-38.13080360867914
1739209815.4690993;-45.120503652039325
1739209815.4691036;-45.120503652039325
1739209815.469108;-38.13080360867914
1739209815.4691124;-38.13080360867914
1739209815.4691167;-35.57807855764607
1739209815.4691212;-38.13080360867914
1739209815.4691255;-45.120503652039325
1739209815.4691298;-45.120503652039325
1739209815.4691343;-35.57807855764607
1739209815.4691386;-38.13080360867914
1739209815.4691432;-45.120503652039325
1739209815.4691474;-45.120503652039325
1739209815.4691517;-38.13080360867914
1739209815.4691563;-33.981070128970906
1739209815.4691606;-45.120503652039325
1739209815.4708424;-38.13080360867914
1739209815.4708426;-45.120503652039325
1739209815.470843;-38.13080360867914
1739209815.4708433;-38.13080360867914
1739209815.4708436;-33.981070128970906
1739209815.4708438;-23.506823629689542
1739209815.4708443;-22.54371790334745
1739209815.4708445;-33.981070128970906
1739209815.4708447;-45.120503652039325
1739209815.470845;-45.120503652039325
1739209815.4708455;-38.13080360867914
1739209815.4708457;-38.13080360867914
1739209815.470846;-28.992665084841942
1739209815.4708462;-45.120503652039325
1739209815.4708467;-31.141103565318893
1739209815.470847;-28.992665084841942
1739209815.4708471;-32.81601443825658
1739209815.4708474;-22.002965041481755
1739209815.4708478;-20.888044912671212
1739209815.470848;-27.267205301931607
1739209815.4708483;-31.141103565318915
1739209815.4708486;-30.49652367304973
1739209815.4708488;-38.13080360867914
1739209815.4708493;-33.981070128970906
1739209815.4708495;-38.13080360867914
1739209815.4708498;-45.120503652039325
1739209815.47085;-45.120503652039325
1739209815.4708505;-38.13080360867914
1739209815.4708507;-33.981070128970906
1739209815.470851;-27.267205301931607
1739209815.4708512;-21.598678470925666
1739209815.4708517;-24.151403521958727
1739209815.470852;-38.13080360867914
1739209815.4708521;-35.57807855764607
1739209815.4708524;-32.816014438256545
1739209815.4708529;-45.120503652039325
1739209815.470853;-45.120503652039325
1739209815.4708533;-45.120503652039325
1739209815.4708536;-45.120503652039325
1739209815.4708538;-45.120503652039325
1739209815.4708543;-38.13080360867914
1739209815.4708545;-45.120503652039325
1739209815.4708548;-45.120503652039325
1739209815.470855;-45.120503652039325
1739209815.4708555;-45.120503652039325
1739209815.4708557;-45.120503652039325
1739209815.470856;-45.120503652039325
1739209815.4708562;-38.13080360867914
1739209815.4708567;-38.13080360867914
1739209815.470857;-35.57807855764607
1739209815.4708571;-35.57807855764607
1739209815.4708574;-45.120503652039325
1739209815.4708579;-45.120503652039325
1739209815.470858;-38.13080360867914
1739209815.4708583;-33.981070128970906
1739209815.4708586;-38.13080360867914
1739209815.470859;-35.57807855764607
1739209815.4708593;-38.13080360867914
1739209815.4708595;-45.120503652039325
1739209815.4708598;-38.13080360867914
1739209815.47086;-33.981070128970906
1739209815.4708605;-38.13080360867914
1739209815.4708607;-33.981070128970956
1739209815.470861;-45.120503652039325
1739209815.4708612;-45.120503652039325
1739209815.4708617;-45.120503652039325
1739209815.470862;-38.13080360867914
1739209815.4708622;-38.13080360867914
1739209815.4708624;-45.120503652039325
1739209815.4708629;-38.13080360867914
1739209815.470863;-28.992665084841942
1739209815.4708633;-45.120503652039325
1739209815.4708636;-45.120503652039325
1739209815.470864;-38.13080360867914
1739209815.4708643;-33.981070128970906
1739209815.4708645;-45.120503652039325
1739209815.4708648;-38.13080360867914
1739209815.4708652;-38.13080360867914
1739209815.4708655;-45.120503652039325
1739209815.4708657;-45.120503652039325
1739209815.470866;-38.13080360867914
1739209815.4708662;-38.13080360867914
1739209815.4708667;-45.120503652039325
1739209815.470867;-45.120503652039325
1739209815.4708672;-38.13080360867914
1739209815.4708674;-38.13080360867914
1739209815.4708679;-38.13080360867914
1739209815.470868;-45.120503652039325
1739209815.4708683;-33.981070128970906
1739209815.4708686;-38.13080360867914
1739209815.470869;-38.13080360867914
1739209815.4708693;-32.816014438256545
1739209815.4708695;-33.981070128970906
1739209815.4708698;-45.120503652039325
1739209815.4708703;-38.13080360867914
1739209815.4708705;-38.13080360867914
1739209815.4708707;-33.981070128970906
1739209815.470871;-45.120503652039325
1739209815.4708712;-38.13080360867914
1739209815.4708717;-35.57807855764607
1739209815.470872;-38.13080360867914
1739209815.4708722;-45.120503652039325
1739209815.4708724;-32.816014438256545
1739209815.4708729;-45.120503652039325
1739209815.470873;-38.13080360867914
1739209815.4708734;-45.120503652039325
1739209815.4708736;-45.120503652039325
1739209815.470874;-38.13080360867914
1739209815.4708743;-45.120503652039325
1739209815.4708745;-35.57807855764607
1739209815.4708748;-26.991370085610722
1739209815.4708753;-38.13080360867914
1739209815.4708755;-45.120503652039325
1739209815.4708757;-38.13080360867914
1739209815.470876;-33.981070128970906
1739209815.4708765;-45.120503652039325
1739209815.4708767;-45.120503652039325
1739209815.470877;-45.120503652039325
1739209815.4708772;-28.58837851428586
1739209815.4708774;-35.57807855764607
1739209815.470878;-33.981070128970956
1739209815.4708781;-26.991370085610722
1739209815.4708784;-31.141103565318915
1739209815.4708786;-31.141103565318943
1739209815.470879;-28.992665084841942
1739209815.4708793;-35.57807855764607
1739209815.4708796;-31.141103565318915
1739209815.4708798;-24.746238672633048
1739209815.4708803;-29.438486411369354
1739209815.4708805;-28.58837851428586
1739209815.4708807;-24.151403521958727
1739209815.470881;-31.141103565318915
1739209815.4708815;-45.120503652039325
1739209815.4708817;-38.13080360867914
1739209815.470882;-30.49652367304973
1739209815.4708822;-33.981070128970956
1739209815.4708827;-27.267205301931607
1739209815.470883;-28.992665084841967
1739209815.4708831;-38.13080360867914
1739209815.4708834;-31.141103565318943
1739209815.4708836;-26.487275050834715
1739209815.470884;-33.981070128970906
1739209815.4708843;-38.13080360867914
1739209815.4708846;-35.57807855764607
1739209815.4708848;-32.816014438256545
1739209815.4708853;-27.877744956031414
1739209815.4708855;-28.588378514285886
1739209815.4708858;-32.816014438256545
1739209815.470886;-32.816014438256545
1739209815.4708865;-33.981070128970906
1739209815.4708867;-33.981070128970956
1739209815.470887;-28.58837851428586
1739209815.4708872;-38.13080360867914
1739209815.4708877;-32.81601443825658
1739209815.470888;-31.141103565318915
1739209815.4708881;-24.292649948874775
1739209815.4708884;-30.49652367304973
1739209815.4708886;-29.438486411369354
1739209815.470889;-31.141103565318943
1739209815.4708893;-32.816014438256545
1739209815.4708896;-38.13080360867914
1739209815.4708898;-28.58837851428586
1739209815.4708903;-25.252786309376837
1739209815.4708905;-28.992665084841967
1739209815.4708908;-38.13080360867914
1739209815.470891;-29.438486411369333
1739209815.4708915;-45.120503652039325
1739209815.4708917;-32.81601443825658
1739209815.470892;-33.981070128970956
1739209815.4708922;-31.141103565318943
1739209815.4708927;-30.49652367304976
1739209815.470893;-22.54371790334745
1739209815.4708931;-24.746238672633048
1739209815.4708934;-45.120503652039325
1739209815.4708939;-31.141103565318915
1739209815.470894;-33.981070128970906
1739209815.4708943;-38.13080360867914
1739209815.4708946;-33.981070128970956
1739209815.4708948;-45.120503652039325
1739209815.4708953;-26.487275050834715
1739209815.4708955;-31.14110356531892
1739209815.4708958;-28.588378514285886
1739209815.470896;-25.826314394896357
1739209815.4708965;-24.589719217205094
1739209815.4708967;-26.991370085610722
1739209815.470897;-33.981070128970956
1739209815.4708972;-35.57807855764607
1739209815.4708977;-32.816014438256545
1739209815.470898;-26.487275050834715
1739209815.4708982;-33.981070128970956
1739209815.4708984;-38.13080360867914
1739209815.4708989;-30.49652367304973
1739209815.470899;-28.58837851428586
1739209815.4708993;-32.81601443825658
1739209815.4708996;-26.991370085610722
1739209815.4709;-33.981070128970906
1739209815.4709003;-28.58837851428586
1739209815.4709005;-30.49652367304973
1739209815.4709008;-45.120503652039325
1739209815.470901;-45.120503652039325
1739209815.4709015;-24.15140352195873
1739209815.4709017;-33.981070128970906
1739209815.470902;-38.13080360867914
1739209815.4709022;-28.992665084841942
1739209815.4709027;-25.826314394896354
1739209815.470903;-38.13080360867914
1739209815.4709032;-27.8777449560314
1739209815.4709034;-26.991370085610747
1739209815.4709039;-25.826314394896357
1739209815.470904;-25.826314394896357
1739209815.4709044;-28.992665084841942
1739209815.4709046;-33.981070128970956
1739209815.470905;-29.438486411369333
1739209815.4588425;-45.120503652039325
1739209815.45885;-45.120503652039325
1739209815.458857;-28.992665084841942
1739209815.4588645;-33.981070128970906
1739209815.4588718;-38.13080360867914
1739209815.4588792;-45.120503652039325
1739209815.4588866;-38.13080360867914
1739209815.458894;-38.13080360867914
1739209815.4589012;-45.120503652039325
1739209815.4589086;-38.13080360867914
1739209815.458916;-38.13080360867914
1739209815.4589233;-33.981070128970906
1739209815.4589307;-45.120503652039325
1739209815.458938;-45.120503652039325
1739209815.4589453;-38.13080360867914
1739209815.4589527;-35.57807855764607
1739209815.45896;-38.13080360867914
1739209815.4589674;-45.120503652039325
1739209815.4589746;-33.981070128970906
1739209815.458982;-28.992665084841942
1739209815.4589894;-38.13080360867914
1739209815.4589968;-45.120503652039325
1739209815.4590042;-33.981070128970906
1739209815.4590116;-31.141103565318915
1739209815.4590187;-45.120503652039325
1739209815.459026;-38.13080360867914
1739209815.4590335;-45.120503652039325
1739209815.4590409;-45.120503652039325
1739209815.4590483;-38.13080360867914
1739209815.4590554;-45.120503652039325
1739209815.4590628;-33.981070128970906
1739209815.4590702;-38.13080360867914
1739209815.4590776;-38.13080360867914
1739209815.459085;-35.57807855764607
1739209815.4590921;-35.57807855764607
1739209815.4590995;-38.13080360867914
1739209815.459107;-45.120503652039325
1739209815.4591143;-33.981070128970906
1739209815.4591217;-35.57807855764607
1739209815.459129;-45.120503652039325
1739209815.4591362;-45.120503652039325
1739209815.4591436;-45.120503652039325
1739209815.459151;-45.120503652039325
1739209815.4591584;-45.120503652039325
1739209815.4591658;-38.13080360867914
1739209815.459173;-35.57807855764607
1739209815.4591804;-38.13080360867914
1739209815.4591877;-38.13080360867914
1739209815.4591951;-45.120503652039325
1739209815.4592025;-35.57807855764607
1739209815.4592097;-38.13080360867914
1739209815.459217;-33.981070128970956
1739209815.4592245;-32.816014438256545
1739209815.4592319;-38.13080360867914
1739209815.4592392;-45.120503652039325
1739209815.4592466;-45.120503652039325
1739209815.4592538;-38.13080360867914
1739209815.4592612;-45.120503652039325
1739209815.4592686;-38.13080360867914
1739209815.459276;-28.992665084841942
1739209815.4592834;-38.13080360867914
1739209815.4592905;-35.57807855764607
1739209815.459298;-35.57807855764607
1739209815.4593053;-38.13080360867914
1739209815.4593127;-45.120503652039325
1739209815.45932;-45.120503652039325
1739209815.4593275;-45.120503652039325
1739209815.4593346;-45.120503652039325
1739209815.459342;-38.13080360867914
1739209815.4593494;-38.13080360867914
1739209815.4593568;-45.120503652039325
1739209815.4593642;-45.120503652039325
1739209815.4593713;-38.13080360867914
1739209815.4593787;-45.120503652039325
1739209815.459386;-45.120503652039325
1739209815.4593935;-45.120503652039325
1739209815.459401;-38.13080360867914
1739209815.459408;-45.120503652039325
1739209815.4594154;-45.120503652039325
1739209815.4594228;-38.13080360867914
1739209815.4594302;-33.981070128970906
1739209815.4594376;-45.120503652039325
1739209815.459445;-38.13080360867914
1739209815.4594522;-35.57807855764607
1739209815.4594595;-38.13080360867914
1739209815.459467;-45.120503652039325
1739209815.4594743;-45.120503652039325
1739209815.4594817;-32.816014438256545
1739209815.4594889;-45.120503652039325
1739209815.4594963;-38.13080360867914
1739209815.4595037;-45.120503652039325
1739209815.459511;-45.120503652039325
1739209815.4595184;-38.13080360867914
1739209815.4595256;-45.120503652039325
1739209815.459533;-45.120503652039325
1739209815.4595404;-35.57807855764607
1739209815.4595478;-32.816014438256545
1739209815.4595551;-45.120503652039325
1739209815.4595625;-38.13080360867914
1739209815.4595697;-32.816014438256545
1739209815.459577;-38.13080360867914
1739209815.4595845;-45.120503652039325
1739209815.4595919;-38.13080360867914
1739209815.4595993;-38.13080360867914
1739209815.4596064;-45.120503652039325
1739209815.4596138;-45.120503652039325
1739209815.4596212;-38.13080360867914
1739209815.4596286;-38.13080360867914
1739209815.459636;-38.13080360867914
1739209815.4596431;-45.120503652039325
1739209815.4596505;-38.13080360867914
1739209815.459658;-38.13080360867914
1739209815.4596653;-35.57807855764607
1739209815.4596727;-45.120503652039325
1739209815.45968;-33.981070128970906
1739209815.4596872;-38.13080360867914
1739209815.4596946;-31.141103565318915
1739209815.459702;-45.120503652039325
1739209815.4597094;-45.120503652039325
1739209815.4597168;-45.120503652039325
