CAN Message; 0x1d3:00004865cd2e03b4
1739209809.1566563;-38.13080360867914
1739209809.1566575;-45.120503652039325
1739209809.156659;-38.13080360867914
1739209809.15666;-45.120503652039325
1739209809.1566613;-38.13080360867914
1739209809.1566625;-38.13080360867914
1739209809.156664;-38.13080360867914
1739209809.156665;-30.49652367304973
1739209809.1566663;-38.13080360867914
1739209809.1566677;-45.120503652039325
1739209809.156669;-35.57807855764607
1739209809.15667;-38.13080360867914
1739209809.1566715;-45.120503652039325
1739209809.1566727;-38.13080360867914
1739209809.156674;-45.120503652039325
1739209809.156675;-45.120503652039325
1739209809.1566765;-45.120503652039325
1739209809.1566777;-38.13080360867914
1739209809.156679;-45.120503652039325
1739209809.1566803;-45.120503652039325
1739209809.1566815;-45.120503652039325
1739209809.1566827;-45.120503652039325
1739209809.156684;-35.57807855764607
1739209809.1566854;-38.13080360867914
1739209809.1566865;-45.120503652039325
1739209809.1566877;-45.120503652039325
1739209809.1566892;-45.120503652039325
1739209809.1566904;-45.120503652039325
1739209809.1566916;-45.120503652039325
1739209809.156693;-45.120503652039325
1739209809.1566942;-38.13080360867914
1739209809.1566954;-26.991370085610722
1739209809.1566966;-38.13080360867914
1739209809.156698;-45.120503652039325
1739209809.1566992;-45.120503652039325
1739209809.1567004;-38.13080360867914
1739209809.1567018;-45.120503652039325
1739209809.156703;-45.120503652039325
1739209809.1567042;-45.120503652039325
1739209809.1567054;-38.13080360867914
1739209809.1567068;-38.13080360867914
1739209809.156708;-45.120503652039325
1739209809.1567092;-38.13080360867914
1739209809.1567106;-45.120503652039325
1739209809.1567118;-33.981070128970906
1739209809.156713;-45.120503652039325
1739209809.1567144;-45.120503652039325
1739209809.1567156;-26.991370085610736
1739209809.1567168;-30.49652367304973
1739209809.156718;-45.120503652039325
1739209809.1567194;-38.13080360867914
1739209809.1567206;-32.816014438256545
1739209809.1567218;-38.13080360867914
1739209809.1567233;-45.120503652039325
1739209809.1567245;-45.120503652039325
1739209809.1567256;-45.120503652039325
1739209809.1567268;-45.120503652039325
1739209809.1567283;-45.120503652039325
1739209809.1567295;-45.120503652039325
1739209809.1567307;-38.13080360867914
1739209809.156732;-33.981070128970906
1739209809.1567333;-45.120503652039325
1739209809.1567345;-38.13080360867914
1739209809.156736;-32.816014438256545
1739209809.156737;-38.13080360867914
1739209809.1567383;-45.120503652039325
1739209809.1567395;-45.120503652039325
1739209809.156741;-33.981070128970906
1739209809.156742;-45.120503652039325
1739209809.1567433;-45.120503652039325
1739209809.1567447;-45.120503652039325
1739209809.156746;-38.13080360867914
1739209809.156747;-32.816014438256545
1739209809.1567483;-38.13080360867914
1739209809.1567497;-38.13080360867914
1739209809.156751;-38.13080360867914
1739209809.156752;-45.120503652039325
1739209809.1567535;-45.120503652039325
1739209809.1567547;-38.13080360867914
1739209809.156756;-45.120503652039325
1739209809.1567574;-38.13080360867914
1739209809.1567585;-45.120503652039325
1739209809.1567597;-38.13080360867914
1739209809.156761;-45.120503652039325
1739209809.1567624;-38.13080360867914
1739209809.1567636;-35.57807855764607
1739209809.1567647;-38.13080360867914
1739209809.1567662;-38.13080360867914
1739209809.1567674;-38.13080360867914
1739209809.1567686;-35.57807855764607
1739209809.1567698;-38.13080360867914
1739209809.1567712;-38.13080360867914
1739209809.1567724;-45.120503652039325
1739209809.1567736;-38.13080360867914
1739209809.156775;-45.120503652039325
1739209809.1567762;-45.120503652039325
1739209809.1567774;-45.120503652039325
1739209809.1567788;-45.120503652039325
1739209809.15678;-45.120503652039325
1739209809.1567812;-45.120503652039325
1739209809.1567824;-33.981070128970906
1739209809.1567838;-35.57807855764607
1739209809.156785;-35.57807855764607
1739209809.1567862;-45.120503652039325
1739209809.1567876;-45.120503652039325
1739209809.1567888;-32.816014438256545
1739209809.15679;-38.13080360867914
1739209809.1567912;-45.120503652039325
1739209809.1567926;-45.120503652039325
1739209809.1567938;-45.120503652039325
1739209809.156795;-38.13080360867914
1739209809.1567965;-38.13080360867914
1739209809.1567976;-38.13080360867914
1739209809.1567988;-38.13080360867914
1739209809.1568003;-38.13080360867914
1739209809.1568015;-35.57807855764607
1739209809.1568027;-38.13080360867914
1739209809.1568038;-45.120503652039325
1739209809.1568053;-45.120503652039325
1739209809.1568065;-33.981070128970906
1739209809.156809;-33.981070128970906
1739209809.156812;-38.13080360867914
1739209809.1568146;-38.13080360867914
1739209809.1568174;-33.981070128970906
1739209809.15682;-45.120503652039325
1739209809.156823;-45.120503652039325
1739209809.1568255;-45.120503652039325
1739209809.1568284;-35.57807855764607
1739209809.156831;-38.13080360867914
1739209809.1568336;-45.120503652039325
1739209809.1568365;-45.120503652039325
1739209809.1568391;-29.438486411369333
1739209809.156842;-32.816014438256545
1739209809.1568446;-38.13080360867914
1739209809.1568475;-45.120503652039325
1739209809.15685;-45.120503652039325
1739209809.156853;-38.13080360867914
1739209809.1568556;-45.120503652039325
1739209809.1568582;-45.120503652039325
1739209809.156861;-38.13080360867914
1739209809.1568637;-38.13080360867914
1739209809.1568666;-45.120503652039325
1739209809.1568692;-45.120503652039325
1739209809.156872;-45.120503652039325
1739209809.1568747;-45.120503652039325
1739209809.1568775;-45.120503652039325
1739209809.1568801;-38.13080360867914
1739209809.1568828;-32.816014438256545
1739209809.1568856;-38.13080360867914
1739209809.1568882;-45.120503652039325
1739209809.156891;-38.13080360867914
1739209809.1568937;-45.120503652039325
1739209809.1568966;-45.120503652039325
1739209809.1568992;-38.13080360867914
1739209809.156902;-38.13080360867914
1739209809.1569047;-45.120503652039325
1739209809.1569076;-33.981070128970906
1739209809.1569102;-35.57807855764607
1739209809.1569128;-38.13080360867914
1739209809.1569157;-38.13080360867914
1739209809.1569183;-38.13080360867914
1739209809.1569211;-38.13080360867914
1739209809.1569238;-45.120503652039325
1739209809.1569266;-45.120503652039325
1739209809.1569293;-38.13080360867914
1739209809.156932;-45.120503652039325
1739209809.1569347;-38.13080360867914
1739209809.1569374;-35.57807855764607
1739209809.1569402;-31.141103565318915
1739209809.1569428;-28.992665084841942
1739209809.1569457;-38.13080360867914
1739209809.1569483;-38.13080360867914
1739209809.1569512;-38.13080360867914
1739209809.1569538;-33.981070128970906
1739209809.1569567;-45.120503652039325
1739209809.1569593;-38.13080360867914
1739209809.156962;-32.816014438256545
1739209809.1569648;-29.438486411369347
1739209809.1569674;-33.981070128970906
1739209809.1569703;-35.57807855764607
1739209809.156973;-33.981070128970906
1739209809.1569757;-45.120503652039325
1739209809.1569784;-45.120503652039325
1739209809.1569812;-38.13080360867914
1739209809.1569839;-38.13080360867914
1739209809.1569865;-45.120503652039325
1739209809.1569893;-45.120503652039325
1739209809.156992;-38.13080360867914
1739209809.1569948;-38.13080360867914
1739209809.1569974;-45.120503652039325
1739209809.1570003;-45.120503652039325
1739209809.157003;-35.57807855764607
1739209809.1570058;-38.13080360867914
1739209809.1570084;-33.981070128970906
1739209809.157011;-45.120503652039325
1739209809.157014;-35.57807855764607
1739209809.1570165;-35.57807855764607
1739209809.1570194;-38.13080360867914
1739209809.157022;-45.120503652039325
1739209809.1570249;-38.13080360867914
1739209809.1570275;-45.120503652039325
1739209809.1570303;-33.981070128970956
1739209809.157033;-45.120503652039325
1739209809.1570356;-33.981070128970906
1739209809.1570385;-45.120503652039325
1739209809.157041;-38.13080360867914
1739209809.157044;-35.57807855764607
1739209809.1570466;-45.120503652039325
1739209809.1570494;-38.13080360867914
1739209809.157052;-26.991370085610722
1739209809.157055;-35.57807855764607
1739209809.1570575;-45.120503652039325
1739209809.1570604;-38.13080360867914
1739209809.157063;-38.13080360867914
1739209809.1570656;-45.120503652039325
1739209809.1570685;-45.120503652039325
1739209809.157071;-45.120503652039325
1739209809.157074;-45.120503652039325
1739209809.1570766;-38.13080360867914
1739209809.1570795;-38.13080360867914
1739209809.157082;-45.120503652039325
1739209809.157085;-35.57807855764607
1739209809.1570876;-45.120503652039325
1739209809.1570902;-45.120503652039325
1739209809.157093;-45.120503652039325
1739209809.1570957;-45.120503652039325
1739209809.1570985;-38.13080360867914
1739209809.1571012;-32.816014438256545
1739209809.157104;-45.120503652039325
1739209809.1571066;-45.120503652039325
1739209809.1571095;-38.13080360867914
1739209809.1571121;-38.13080360867914
1739209809.1571147;-45.120503652039325
1739209809.1571176;-45.120503652039325
1739209809.1571202;-45.120503652039325
1739209809.157123;-45.120503652039325
1739209809.1571257;-35.57807855764607
1739209809.1571286;-38.13080360867914
1739209809.1571312;-45.120503652039325
1739209809.157134;-35.57807855764607
1739209809.1571367;-38.13080360867914
1739209809.1571393;-45.120503652039325
1739209809.1571422;-45.120503652039325
1739209809.1571448;-45.120503652039325
1739209809.1571476;-45.120503652039325
1739209809.1571503;-38.13080360867914
1739209809.1571531;-35.57807855764607
1739209809.1571558;-38.13080360867914
1739209809.1571586;-45.120503652039325
1739209809.1571612;-38.13080360867914
1739209809.1571639;-33.981070128970906
1739209809.1571667;-45.120503652039325
1739209809.1571693;-38.13080360867914
1739209809.1571722;-45.120503652039325
1739209809.1571748;-45.120503652039325
1739209809.1571777;-45.120503652039325
1739209809.1571803;-38.13080360867914
1739209809.1571832;-45.120503652039325
1739209809.1571858;-33.981070128970956
1739209809.1571884;-32.816014438256545
1739209809.1571913;-38.13080360867914
1739209809.157194;-45.120503652039325
1739209809.1571968;-38.13080360867914
1739209809.1571994;-35.57807855764607
1739209809.1572022;-38.13080360867914
1739209809.1572049;-38.13080360867914
1739209809.1572077;-35.57807855764607
1739209809.1572104;-38.13080360867914
1739209809.157213;-38.13080360867914
1739209809.1572158;-38.13080360867914
1739209809.1572185;-35.57807855764607
1739209809.1572213;-45.120503652039325
1739209809.157224;-33.981070128970906
1739209809.1572268;-38.13080360867914
1739209809.1572294;-33.981070128970906
1739209809.1572323;-35.57807855764607
1739209809.157235;-38.13080360867914
1739209809.1572378;-33.981070128970906
1739209809.1572404;-45.120503652039325
1739209809.157243;-38.13080360867914
1739209809.1572459;-38.13080360867914
1739209809.1572485;-38.13080360867914
1739209809.1572514;-35.57807855764607
1739209809.157254;-38.13080360867914
1739209809.1572568;-38.13080360867914
1739209809.1572595;-35.57807855764607
1739209809.1572623;-33.981070128970906
1739209809.157265;-45.120503652039325
1739209809.1572676;-45.120503652039325
1739209809.1572704;-38.13080360867914
1739209809.157273;-28.992665084841942
1739209809.157276;-45.120503652039325
1739209809.1572785;-45.120503652039325
1739209809.1572814;-45.120503652039325
1739209809.157284;-45.120503652039325
1739209809.157287;-38.13080360867914
1739209809.1572895;-45.120503652039325
1739209809.1572921;-33.981070128970906
1739209809.157295;-33.981070128970906
1739209809.1572976;-45.120503652039325
1739209809.1573005;-45.120503652039325
1739209809.157303;-38.13080360867914
1739209809.157306;-38.13080360867914
1739209809.1573086;-45.120503652039325
1739209809.1573114;-38.13080360867914
1739209809.157314;-45.120503652039325
1739209809.1573167;-28.992665084841942
1739209809.1573195;-38.13080360867914
1739209809.1573222;-38.13080360867914
1739209809.157325;-45.120503652039325
1739209809.1573277;-45.120503652039325
1739209809.1573305;-45.120503652039325
1739209809.1573331;-45.120503652039325
1739209809.157336;-45.120503652039325
1739209809.1573386;-31.14110356531892
1739209809.1573412;-38.13080360867914
1739209809.157344;-33.981070128970906
1739209809.1573467;-45.120503652039325
1739209809.1573496;-38.13080360867914
1739209809.1573522;-45.120503652039325
1739209809.157355;-35.57807855764607
1739209809.1573577;-33.981070128970906
1739209809.1573606;-33.981070128970906
1739209809.1573632;-38.13080360867914
1739209809.1573658;-38.13080360867914
1739209809.1573687;-32.816014438256545
1739209809.1573713;-38.13080360867914
1739209809.1573741;-45.120503652039325
1739209809.1573768;-45.120503652039325
1739209809.1573796;-33.981070128970906
1739209809.1573822;-28.992665084841942
1739209809.157385;-33.981070128970906
1739209809.1573877;-45.120503652039325
1739209809.1573906;-38.13080360867914
1739209809.1573932;-45.120503652039325
1739209809.1573958;-45.120503652039325
1739209809.1573987;-45.120503652039325
1739209809.1574013;-38.13080360867914
1739209809.1574042;-30.49652367304973
1739209809.1574068;-38.13080360867914
1739209809.1574097;-38.13080360867914
1739209809.1574123;-45.120503652039325
1739209809.1574152;-38.13080360867914
1739209809.1574178;-45.120503652039325
1739209809.1574204;-45.120503652039325
1739209809.1574233;-38.13080360867914
1739209809.1574259;-33.981070128970906
1739209809.1574287;-45.120503652039325
1739209809.1574314;-38.13080360867914
1739209809.1574342;-45.120503652039325
1739209809.1574368;-38.13080360867914
1739209809.1574397;-38.13080360867914
1739209809.1574423;-38.13080360867914
1739209809.157445;-38.13080360867914
1739209809.1574478;-45.120503652039325
1739209809.1574504;-45.120503652039325
1739209809.1574533;-38.13080360867914
1739209809.157456;-38.13080360867914
1739209809.1574588;-38.13080360867914
1739209809.1574614;-38.13080360867914
1739209809.1574643;-38.13080360867914
1739209809.157467;-45.120503652039325
1739209809.1574695;-38.13080360867914
1739209809.1574724;-35.57807855764607
1739209809.157475;-38.13080360867914
1739209809.1574779;-45.120503652039325
1739209809.1574805;-45.120503652039325
1739209809.1574833;-45.120503652039325
1739209809.157486;-38.13080360867914
1739209809.1574888;-38.13080360867914
1739209809.1574914;-33.981070128970906
1739209809.157494;-28.992665084841942
1739209809.157497;-35.57807855764607
1739209809.1574996;-45.120503652039325
1739209809.1575024;-33.981070128970906
1739209809.157505;-33.981070128970906
1739209809.157508;-45.120503652039325
1739209809.1575105;-33.981070128970906
1739209809.1575134;-45.120503652039325
1739209809.157516;-33.981070128970956
1739209809.1575186;-38.13080360867914
1739209809.1575215;-38.13080360867914
1739209809.157524;-38.13080360867914
1739209809.157527;-35.57807855764607
1739209809.1575296;-45.120503652039325
1739209809.1575325;-45.120503652039325
1739209809.157535;-38.13080360867914
1739209809.157538;-33.981070128970906
1739209809.1575406;-45.120503652039325
1739209809.1575432;-45.120503652039325
1739209809.157546;-45.120503652039325
1739209809.1575487;-45.120503652039325
1739209809.1575515;-38.13080360867914
1739209809.1575541;-38.13080360867914
1739209809.157557;-45.120503652039325
1739209809.1575596;-45.120503652039325
1739209809.1575625;-45.120503652039325
1739209809.157565;-45.120503652039325
1739209809.157568;-45.120503652039325
1739209809.1575706;-45.120503652039325
1739209809.1575732;-45.120503652039325
1739209809.157576;-45.120503652039325
1739209809.1575787;-45.120503652039325
1739209809.1575816;-38.13080360867914
1739209809.1575842;-38.13080360867914
1739209809.157587;-45.120503652039325
1739209809.1575897;-45.120503652039325
1739209809.1575925;-38.13080360867914
1739209809.1575952;-38.13080360867914
1739209809.1575978;-45.120503652039325
1739209809.1576006;-38.13080360867914
1739209809.1576033;-30.49652367304973
1739209809.1576061;-35.57807855764607
1739209809.1576087;-45.120503652039325
1739209809.1576116;-38.13080360867914
1739209809.1576142;-32.816014438256545
1739209809.157617;-45.120503652039325
1739209809.1576197;-45.120503652039325
1739209809.1576223;-45.120503652039325
1739209809.1576252;-45.120503652039325
1739209809.1576278;-38.13080360867914
1739209809.1576307;-38.13080360867914
1739209809.1576333;-45.120503652039325
1739209809.1576362;-45.120503652039325
1739209809.1576388;-33.981070128970906
1739209809.1576416;-45.120503652039325
1739209809.1576443;-45.120503652039325
1739209809.157647;-32.816014438256545
1739209809.1576498;-38.13080360867914
1739209809.1576524;-45.120503652039325
1739209809.1576552;-45.120503652039325
1739209809.1576579;-45.120503652039325
1739209809.1576607;-45.120503652039325
1739209809.1576633;-45.120503652039325
1739209809.1576662;-45.120503652039325
1739209809.1576688;-38.13080360867914
1739209809.1576715;-38.13080360867914
1739209809.1576743;-30.49652367304973
1739209809.157677;-38.13080360867914
1739209809.1576798;-38.13080360867914
1739209809.1576824;-45.120503652039325
1739209809.1576853;-45.120503652039325
1739209809.157688;-45.120503652039325
1739209809.1576908;-35.57807855764607
1739209809.1576934;-38.13080360867914
1739209809.157696;-38.13080360867914
1739209809.1576989;-38.13080360867914
1739209809.1577015;-45.120503652039325
1739209809.1577044;-38.13080360867914
1739209809.157707;-38.13080360867914
1739209809.1577098;-45.120503652039325
1739209809.1577125;-38.13080360867914
1739209809.1577153;-38.13080360867914
1739209809.157718;-45.120503652039325
1739209809.1577208;-45.120503652039325
1739209809.1577234;-30.49652367304973
1739209809.157726;-35.57807855764607
1739209809.157729;-45.120503652039325
1739209809.1577315;-38.13080360867914
1739209809.1577344;-38.13080360867914
1739209809.157737;-33.981070128970906
1739209809.1577399;-38.13080360867914
1739209809.1577425;-45.120503652039325
1739209809.1577454;-45.120503652039325
1739209809.157748;-38.13080360867914
1739209809.1577506;-38.13080360867914
1739209809.1577535;-38.13080360867914
1739209809.157756;-45.120503652039325
1739209809.157759;-38.13080360867914
1739209809.1577616;-45.120503652039325
1739209809.1577644;-38.13080360867914
1739209809.157767;-45.120503652039325
1739209809.15777;-45.120503652039325
1739209809.1577725;-38.13080360867914
1739209809.1577752;-38.13080360867914
1739209809.157778;-45.120503652039325
1739209809.1577806;-45.120503652039325
1739209809.1577835;-32.816014438256545
1739209809.1577861;-38.13080360867914
1739209809.157789;-38.13080360867914
1739209809.1577916;-31.141103565318893
1739209809.1577945;-38.13080360867914
1739209809.157797;-38.13080360867914
1739209809.1577997;-38.13080360867914
1739209809.1578026;-33.981070128970906
1739209809.1578052;-38.13080360867914
1739209809.157808;-45.120503652039325
1739209809.1578107;-45.120503652039325
1739209809.1578135;-45.120503652039325
1739209809.1578162;-38.13080360867914
1739209809.157819;-38.13080360867914
1739209809.1578217;-45.120503652039325
1739209809.1578243;-38.13080360867914
1739209809.1578271;-38.13080360867914
1739209809.1578298;-45.120503652039325
1739209809.1578326;-35.57807855764607
1739209809.1578352;-32.816014438256545
1739209809.157838;-45.120503652039325
1739209809.1578407;-45.120503652039325
1739209809.1578436;-38.13080360867914
1739209809.1578462;-28.992665084841942
1739209809.1578488;-33.981070128970906
1739209809.1578517;-38.13080360867914
1739209809.1578543;-45.120503652039325
1739209809.1578572;-33.981070128970906
1739209809.1578598;-38.13080360867914
1739209809.1578627;-45.120503652039325
1739209809.1578653;-38.13080360867914
1739209809.1578681;-32.816014438256545
1739209809.1578708;-38.13080360867914
1739209809.1578734;-45.120503652039325
1739209809.1578763;-45.120503652039325
1739209809.1578789;-38.13080360867914
1739209809.1578817;-45.120503652039325
1739209809.1578844;-45.120503652039325
1739209809.1578872;-35.57807855764607
1739209809.1578898;-31.141103565318915
1739209809.1578927;-38.13080360867914
1739209809.1578953;-38.13080360867914
1739209809.1578982;-38.13080360867914
1739209809.1579008;-38.13080360867914
1739209809.1579034;-45.120503652039325
1739209809.1579063;-45.120503652039325
1739209809.157909;-35.57807855764607
1739209809.1579118;-38.13080360867914
1739209809.1579144;-45.120503652039325
1739209809.1579173;-38.13080360867914
1739209809.15792;-38.13080360867914
1739209809.1579227;-45.120503652039325
1739209809.1579254;-38.13080360867914
1739209809.157928;-38.13080360867914
1739209809.1579309;-45.120503652039325
1739209809.1579335;-38.13080360867914
1739209809.1579363;-38.13080360867914
1739209809.157939;-38.13080360867914
1739209809.1579418;-38.13080360867914
1739209809.1579444;-38.13080360867914
1739209809.1579473;-33.981070128970906
1739209809.15795;-38.13080360867914
1739209809.1579525;-45.120503652039325
1739209809.1579554;-38.13080360867914
1739209809.157958;-35.57807855764607
1739209809.157961;-45.120503652039325
1739209809.1579635;-45.120503652039325
1739209809.1579664;-33.981070128970906
1739209809.157969;-35.57807855764607
1739209809.1579719;-45.120503652039325
1739209809.1579745;-45.120503652039325
1739209809.157977;-33.981070128970906
1739209809.15798;-31.141103565318915
1739209809.1579826;-45.120503652039325
1739209809.1579854;-45.120503652039325
1739209809.157988;-45.120503652039325
1739209809.157991;-45.120503652039325
1739209809.1579936;-45.120503652039325
1739209809.1579964;-45.120503652039325
1739209809.157999;-38.13080360867914
1739209809.1580017;-45.120503652039325
1739209809.1580045;-45.120503652039325
1739209809.1580071;-45.120503652039325
1739209809.15801;-38.13080360867914
1739209809.1580126;-38.13080360867914
1739209809.1580155;-45.120503652039325
1739209809.158018;-45.120503652039325
1739209809.158021;-38.13080360867914
1739209809.1580236;-38.13080360867914
1739209809.1580262;-45.120503652039325
1739209809.158029;-32.816014438256545
1739209809.1580317;-33.981070128970906
1739209809.1580346;-38.13080360867914
1739209809.1580372;-38.13080360867914
1739209809.15804;-38.13080360867914
1739209809.1580427;-33.981070128970906
1739209809.1580455;-38.13080360867914
1739209809.1580482;-45.120503652039325
1739209809.158051;-38.13080360867914
1739209809.1580536;-33.981070128970906
1739209809.1580563;-38.13080360867914
1739209809.1580591;-45.120503652039325
1739209809.1580617;-30.49652367304973
1739209809.1580646;-33.981070128970906
1739209809.1580672;-32.816014438256545
1739209809.15807;-33.981070128970906
1739209809.1580727;-45.120503652039325
1739209809.1580756;-45.120503652039325
1739209809.1580782;-35.57807855764607
1739209809.1580808;-45.120503652039325
1739209809.1580837;-45.120503652039325
1739209809.1580863;-38.13080360867914
1739209809.1580892;-38.13080360867914
1739209809.1580918;-35.57807855764607
1739209809.1580946;-38.13080360867914
1739209809.1580973;-45.120503652039325
1739209809.1581001;-45.120503652039325
1739209809.1581028;-38.13080360867914
1739209809.1581054;-45.120503652039325
1739209809.1581082;-38.13080360867914
1739209809.1581109;-38.13080360867914
1739209809.1581137;-45.120503652039325
1739209809.1581163;-45.120503652039325
1739209809.1581192;-38.13080360867914
1739209809.1581218;-31.141103565318915
1739209809.1581247;-45.120503652039325
1739209809.1581273;-45.120503652039325
1739209809.15813;-38.13080360867914
1739209809.1581328;-31.141103565318893
1739209809.1581354;-31.141103565318893
1739209809.1581383;-45.120503652039325
1739209809.158141;-45.120503652039325
1739209809.1581438;-38.13080360867914
1739209809.1581464;-38.13080360867914
1739209809.1581492;-45.120503652039325
1739209809.1581519;-33.981070128970906
1739209809.1581545;-45.120503652039325
1739209809.1581573;-45.120503652039325
1739209809.15816;-38.13080360867914
1739209809.1581628;-45.120503652039325
1739209809.1581655;-45.120503652039325
1739209809.1581683;-45.120503652039325
1739209809.158171;-38.13080360867914
1739209809.1581738;-45.120503652039325
1739209809.1581764;-38.13080360867914
1739209809.158179;-38.13080360867914
1739209809.158182;-38.13080360867914
1739209809.1581845;-45.120503652039325
1739209809.1581874;-38.13080360867914
1739209809.15819;-32.816014438256545
1739209809.1581929;-45.120503652039325
1739209809.1581955;-38.13080360867914
1739209809.1581984;-45.120503652039325
1739209809.158201;-45.120503652039325
1739209809.1582036;-38.13080360867914
1739209809.1582065;-33.981070128970906
1739209809.158209;-45.120503652039325
1739209809.158212;-45.120503652039325
1739209809.1582146;-45.120503652039325
1739209809.1582174;-33.981070128970906
1739209809.15822;-45.120503652039325
1739209809.158223;-38.13080360867914
1739209809.1582255;-35.57807855764607
1739209809.1582284;-38.13080360867914
1739209809.158231;-38.13080360867914
1739209809.1582336;-38.13080360867914
1739209809.1582365;-45.120503652039325
1739209809.1582391;-45.120503652039325
1739209809.158242;-33.981070128970906
1739209809.1582446;-30.49652367304973
1739209809.1582475;-38.13080360867914
1739209809.15825;-38.13080360867914
1739209809.158253;-45.120503652039325
1739209809.1582556;-45.120503652039325
1739209809.1582582;-33.981070128970906
1739209809.158261;-45.120503652039325
1739209809.1582637;-45.120503652039325
1739209809.1582665;-32.81601443825658
1739209809.1582692;-45.120503652039325
1739209809.158272;-45.120503652039325
1739209809.1582747;-45.120503652039325
1739209809.1582775;-45.120503652039325
1739209809.1582801;-45.120503652039325
1739209809.1582828;-45.120503652039325
1739209809.1582856;-38.13080360867914
1739209809.1582882;-33.981070128970906
1739209809.158291;-45.120503652039325
1739209809.1582937;-38.13080360867914
1739209809.1582966;-38.13080360867914
1739209809.1582992;-45.120503652039325
1739209809.158302;-45.120503652039325
1739209809.1583047;-38.13080360867914
1739209809.1583073;-35.57807855764607
1739209809.1583102;-31.141103565318915
1739209809.1583128;-45.120503652039325
1739209809.1583157;-45.120503652039325
1739209809.1583183;-32.816014438256545
1739209809.1583211;-33.981070128970906
1739209809.1583238;-38.13080360867914
1739209809.1583266;-38.13080360867914
1739209809.1583292;-45.120503652039325
1739209809.1583319;-35.57807855764607
1739209809.1583347;-45.120503652039325
1739209809.1583374;-45.120503652039325
1739209809.1583402;-45.120503652039325
1739209809.1583428;-45.120503652039325
1739209809.1583457;-38.13080360867914
1739209809.1583483;-45.120503652039325
1739209809.1583512;-45.120503652039325
1739209809.1583538;-31.141103565318915
1739209809.1583564;-45.120503652039325
1739209809.1583593;-45.120503652039325
1739209809.158362;-45.120503652039325
1739209809.1583648;-38.13080360867914
1739209809.1583674;-35.57807855764607
1739209809.1583703;-38.13080360867914
1739209809.1583729;-45.120503652039325
1739209809.1583757;-45.120503652039325
1739209809.1583784;-32.816014438256545
1739209809.1583812;-38.13080360867914
1739209809.1583838;-45.120503652039325
1739209809.1583865;-45.120503652039325
1739209809.1583893;-38.13080360867914
1739209809.158392;-45.120503652039325
1739209809.1583948;-45.120503652039325
1739209809.1583974;-45.120503652039325
1739209809.1584003;-45.120503652039325
1739209809.158403;-45.120503652039325
1739209809.1584058;-38.13080360867914
1739209809.1584084;-38.13080360867914
1739209809.158411;-45.120503652039325
1739209809.158414;-38.13080360867914
1739209809.1584165;-38.13080360867914
1739209809.1584194;-33.981070128970906
1739209809.158422;-45.120503652039325
1739209809.1584249;-45.120503652039325
1739209809.1584275;-38.13080360867914
1739209809.1584303;-45.120503652039325
1739209809.158433;-38.13080360867914
1739209809.1584356;-45.120503652039325
1739209809.1584384;-45.120503652039325
1739209809.158441;-38.13080360867914
1739209809.158444;-33.981070128970906
1739209809.1584466;-33.981070128970906
1739209809.1584494;-45.120503652039325
1739209809.158452;-38.13080360867914
1739209809.158455;-38.13080360867914
1739209809.1584575;-38.13080360867914
1739209809.1584601;-45.120503652039325
1739209809.158463;-45.120503652039325
1739209809.1584656;-45.120503652039325
1739209809.1584685;-45.120503652039325
1739209809.158471;-45.120503652039325
1739209809.158474;-45.120503652039325
1739209809.1584766;-38.13080360867914
1739209809.1584795;-45.120503652039325
1739209809.158482;-45.120503652039325
1739209809.1584847;-45.120503652039325
1739209809.1584876;-38.13080360867914
1739209809.1584902;-45.120503652039325
1739209809.158493;-38.13080360867914
1739209809.1584957;-45.120503652039325
1739209809.1584985;-45.120503652039325
1739209809.1585011;-45.120503652039325
1739209809.158504;-38.13080360867914
1739209809.1585066;-33.981070128970906
1739209809.1585093;-45.120503652039325
1739209809.158512;-45.120503652039325
1739209809.1585147;-35.57807855764607
1739209809.1585176;-35.57807855764607
1739209809.1585202;-45.120503652039325
1739209809.158523;-38.13080360867914
1739209809.1585257;-45.120503652039325
1739209809.1585286;-45.120503652039325
1739209809.1585312;-31.141103565318893
1739209809.158534;-38.13080360867914
1739209809.1585367;-45.120503652039325
1739209809.1585393;-45.120503652039325
1739209809.1585422;-38.13080360867914
1739209809.1585448;-45.120503652039325
1739209809.1585476;-45.120503652039325
1739209809.1585503;-33.981070128970906
1739209809.1585531;-38.13080360867914
1739209809.1585557;-45.120503652039325
1739209809.1585586;-45.120503652039325
1739209809.1585612;-38.13080360867914
1739209809.1585639;-45.120503652039325
1739209809.1585667;-35.57807855764607
1739209809.1585693;-32.816014438256545
1739209809.1585722;-38.13080360867914
1739209809.1585748;-32.816014438256545
1739209809.1585777;-38.13080360867914
1739209809.1585803;-45.120503652039325
1739209809.1585832;-45.120503652039325
1739209809.1585858;-32.816014438256545
1739209809.1585884;-38.13080360867914
1739209809.1585913;-45.120503652039325
1739209809.158594;-38.13080360867914
1739209809.1585968;-45.120503652039325
1739209809.1585994;-38.13080360867914
1739209809.1586022;-45.120503652039325
1739209809.1586049;-45.120503652039325
1739209809.1586077;-38.13080360867914
1739209809.1586103;-45.120503652039325
1739209809.158613;-45.120503652039325
1739209809.1586158;-45.120503652039325
1739209809.1586185;-32.816014438256545
1739209809.1586213;-35.57807855764607
1739209809.158624;-45.120503652039325
1739209809.1586268;-45.120503652039325
