CAN Message; 0x1a7:00001b6978115ca1
1739209788.160208;-28.992665084841942
1739209788.1602106;-32.816014438256545
1739209788.160213;-31.141103565318915
1739209788.1602154;-38.13080360867914
1739209788.1602178;-31.141103565318915
1739209788.1602201;-33.981070128970906
1739209788.1602228;-26.487275050834715
1739209788.1602252;-28.992665084841942
1739209788.1602275;-33.981070128970906
1739209788.16023;-31.141103565318943
1739209788.1602323;-24.151403521958727
1739209788.1602347;-25.07728991421287
1739209788.1602373;-31.141103565318943
1739209788.1602397;-26.991370085610722
1739209788.160242;-38.13080360867914
1739209788.1602445;-38.13080360867914
1739209788.1602468;-35.57807855764607
1739209788.1602495;-31.141103565318915
1739209788.1602519;-26.487275050834715
1739209788.1602542;-32.816014438256545
1739209788.1602566;-31.141103565318915
1739209788.160259;-28.992665084841942
1739209788.1602616;-27.267205301931607
1739209788.160264;-31.141103565318915
1739209788.1602664;-27.8777449560314
1739209788.1602688;-33.981070128970906
1739209788.1602712;-33.981070128970906
1739209788.1602736;-35.57807855764607
1739209788.1602762;-38.13080360867914
1739209788.1602786;-21.67658091518819
1739209788.160281;-26.991370085610736
1739209788.1602833;-38.13080360867914
1739209788.1602857;-30.49652367304973
1739209788.1602883;-38.13080360867914
1739209788.1602907;-35.57807855764607
1739209788.160293;-31.141103565318943
1739209788.1602955;-28.992665084841942
1739209788.1602979;-45.120503652039325
1739209788.1603003;-28.992665084841942
1739209788.1603029;-31.141103565318915
1739209788.1603053;-31.141103565318915
1739209788.1603076;-33.981070128970906
1739209788.16031;-33.981070128970906
1739209788.1603124;-31.141103565318893
1739209788.160315;-26.991370085610722
1739209788.1603174;-28.58837851428586
1739209788.1603198;-38.13080360867914
1739209788.1603222;-23.38864096791655
1739209788.1603246;-31.141103565318943
1739209788.160327;-32.81601443825658
1739209788.1603296;-38.13080360867914
1739209788.160332;-31.141103565318915
1739209788.1603343;-38.13080360867914
1739209788.1603367;-32.816014438256545
1739209788.160339;-28.992665084841942
1739209788.1603417;-38.13080360867914
1739209788.1603441;-24.151403521958727
1739209788.1603465;-32.81601443825658
1739209788.160349;-30.49652367304973
1739209788.1603513;-28.992665084841942
1739209788.160354;-32.81601443825658
1739209788.1603563;-32.816014438256545
1739209788.1603587;-30.49652367304973
1739209788.160361;-45.120503652039325
1739209788.1603634;-35.57807855764607
1739209788.1603658;-33.981070128970906
1739209788.1603684;-38.13080360867914
1739209788.1603708;-45.120503652039325
1739209788.1603732;-33.981070128970906
1739209788.1603756;-29.438486411369333
1739209788.160378;-35.57807855764607
1739209788.1603806;-31.141103565318915
1739209788.160383;-33.981070128970956
1739209788.1603854;-32.81601443825658
1739209788.1603878;-26.487275050834715
1739209788.1603901;-27.267205301931607
1739209788.1603925;-31.141103565318943
1739209788.1603951;-28.992665084841942
1739209788.1603975;-24.589719217205094
1739209788.1604;-33.981070128970956
1739209788.1604023;-38.13080360867914
1739209788.1604047;-26.991370085610736
1739209788.1604073;-38.13080360867914
1739209788.1604097;-32.816014438256545
1739209788.160412;-38.13080360867914
1739209788.1604145;-33.981070128970906
1739209788.1604168;-31.141103565318915
1739209788.1604195;-35.57807855764607
1739209788.1604218;-38.13080360867914
1739209788.1604242;-31.141103565318893
1739209788.1604266;-38.13080360867914
1739209788.160429;-45.120503652039325
1739209788.1604314;-33.981070128970906
1739209788.160434;-35.57807855764607
1739209788.1604364;-38.13080360867914
1739209788.1604388;-30.49652367304973
1739209788.1604412;-45.120503652039325
1739209788.1604435;-28.58837851428586
1739209788.1604462;-45.120503652039325
1739209788.1604486;-35.57807855764607
1739209788.160451;-31.141103565318943
1739209788.1604533;-28.992665084841942
1739209788.1604557;-33.981070128970906
1739209788.160458;-33.981070128970906
1739209788.1604607;-33.981070128970906
1739209788.160463;-27.8777449560314
1739209788.1604655;-27.267205301931607
1739209788.1604679;-45.120503652039325
1739209788.1604702;-32.816014438256545
1739209788.1604729;-38.13080360867914
1739209788.1604753;-31.141103565318915
1739209788.1604776;-25.826314394896357
1739209788.16048;-31.141103565318943
1739209788.1604824;-38.13080360867914
1739209788.1604848;-38.13080360867914
1739209788.1604874;-32.816014438256545
1739209788.1604898;-27.267205301931607
1739209788.1604922;-27.8777449560314
1739209788.1604946;-35.57807855764607
1739209788.160497;-33.981070128970906
1739209788.1604996;-31.141103565318915
1739209788.160502;-45.120503652039325
1739209788.1605043;-30.49652367304973
1739209788.1605067;-33.981070128970906
1739209788.160509;-26.991370085610722
1739209788.1605117;-25.826314394896354
1739209788.160514;-29.438486411369347
1739209788.1605165;-45.120503652039325
1739209788.160519;-30.49652367304973
1739209788.1605213;-32.816014438256545
1739209788.1605237;-33.981070128970906
1739209788.1605263;-27.8777449560314
1739209788.1605287;-32.816014438256545
1739209788.160531;-30.49652367304973
1739209788.1605334;-28.992665084841942
1739209788.1605358;-33.981070128970906
1739209788.1605384;-25.25278630937684
1739209788.1605408;-24.746238672633048
1739209788.1605432;-35.57807855764607
1739209788.1605456;-29.438486411369333
1739209788.160548;-38.13080360867914
1739209788.1605504;-25.826314394896357
1739209788.160553;-27.267205301931607
1739209788.1605554;-38.13080360867914
1739209788.1605577;-38.13080360867914
1739209788.1605601;-26.487275050834715
1739209788.1605625;-38.13080360867914
1739209788.1605651;-33.981070128970906
1739209788.1605675;-45.120503652039325
1739209788.16057;-38.13080360867914
1739209788.1605723;-30.49652367304973
1739209788.1605747;-32.816014438256545
1739209788.160577;-38.13080360867914
1739209788.1605797;-45.120503652039325
1739209788.160582;-28.992665084841942
1739209788.1605844;-33.981070128970906
1739209788.1605868;-38.13080360867914
1739209788.1605892;-28.992665084841942
1739209788.1605918;-28.992665084841942
1739209788.1605942;-38.13080360867914
1739209788.1605966;-28.992665084841942
1739209788.160599;-31.141103565318915
1739209788.1606014;-35.57807855764607
1739209788.160604;-29.438486411369333
1739209788.1606064;-38.13080360867914
1739209788.1606088;-35.57807855764607
1739209788.1606112;-38.13080360867914
1739209788.1606135;-25.826314394896357
1739209788.160616;-26.991370085610736
1739209788.1606185;-31.141103565318915
1739209788.160621;-31.141103565318915
1739209788.1606233;-38.13080360867914
1739209788.1606257;-31.141103565318915
1739209788.160628;-24.746238672633048
1739209788.1606307;-32.816014438256545
1739209788.160633;-30.49652367304976
1739209788.1606355;-30.49652367304976
1739209788.1606379;-45.120503652039325
1739209788.1606402;-45.120503652039325
1739209788.1606426;-33.981070128970906
1739209788.1606452;-28.992665084841942
1739209788.1606476;-45.120503652039325
1739209788.16065;-38.13080360867914
1739209788.1606524;-45.120503652039325
1739209788.1606548;-31.141103565318915
1739209788.1606574;-38.13080360867914
1739209788.1606598;-45.120503652039325
1739209788.1606622;-45.120503652039325
1739209788.1606646;-38.13080360867914
1739209788.160667;-35.57807855764607
1739209788.1606696;-35.57807855764607
1739209788.160672;-45.120503652039325
1739209788.1606743;-32.816014438256545
1739209788.1606767;-38.13080360867914
1739209788.160679;-38.13080360867914
1739209788.1606815;-45.120503652039325
1739209788.160684;-45.120503652039325
1739209788.1606865;-38.13080360867914
1739209788.1606889;-45.120503652039325
1739209788.1606913;-45.120503652039325
1739209788.1606936;-33.981070128970906
1739209788.1606963;-33.981070128970906
1739209788.1606987;-38.13080360867914
1739209788.160701;-45.120503652039325
1739209788.1607034;-38.13080360867914
1739209788.1607058;-38.13080360867914
1739209788.1607082;-45.120503652039325
1739209788.1607108;-45.120503652039325
1739209788.1607132;-45.120503652039325
1739209788.1607156;-45.120503652039325
1739209788.160718;-35.57807855764607
1739209788.1607203;-38.13080360867914
1739209788.160723;-38.13080360867914
1739209788.1607254;-45.120503652039325
1739209788.1607277;-45.120503652039325
1739209788.1607301;-45.120503652039325
1739209788.1607325;-38.13080360867914
1739209788.160735;-38.13080360867914
1739209788.1607375;-38.13080360867914
1739209788.16074;-35.57807855764607
1739209788.1607423;-38.13080360867914
1739209788.1607447;-45.120503652039325
1739209788.160747;-38.13080360867914
1739209788.1607497;-45.120503652039325
1739209788.160752;-33.981070128970906
1739209788.1607544;-38.13080360867914
1739209788.1607568;-38.13080360867914
1739209788.1607592;-45.120503652039325
1739209788.1607618;-45.120503652039325
1739209788.1607642;-38.13080360867914
1739209788.1607666;-33.981070128970906
1739209788.160769;-45.120503652039325
1739209788.1607714;-28.992665084841942
1739209788.1607738;-33.981070128970906
1739209788.1607764;-38.13080360867914
1739209788.1607788;-45.120503652039325
1739209788.1607811;-33.981070128970906
1739209788.1607835;-45.120503652039325
1739209788.160786;-33.981070128970906
1739209788.1607885;-45.120503652039325
1739209788.160791;-32.816014438256545
1739209788.1607933;-33.981070128970906
1739209788.1607957;-35.57807855764607
1739209788.160798;-45.120503652039325
1739209788.1608005;-45.120503652039325
1739209788.160803;-38.13080360867914
1739209788.1608055;-38.13080360867914
1739209788.1608078;-45.120503652039325
1739209788.1608102;-31.141103565318915
1739209788.1608126;-31.141103565318915
1739209788.1608152;-38.13080360867914
1739209788.1608176;-38.13080360867914
1739209788.16082;-38.13080360867914
1739209788.1608224;-45.120503652039325
1739209788.1608248;-38.13080360867914
1739209788.1608274;-45.120503652039325
1739209788.1608298;-38.13080360867914
1739209788.1608322;-38.13080360867914
1739209788.1608346;-38.13080360867914
1739209788.160837;-45.120503652039325
1739209788.1608393;-38.13080360867914
1739209788.160842;-32.816014438256545
1739209788.1608443;-38.13080360867914
1739209788.1608467;-45.120503652039325
1739209788.160849;-38.13080360867914
1739209788.1608515;-38.13080360867914
1739209788.160854;-38.13080360867914
1739209788.1608565;-45.120503652039325
1739209788.1608589;-45.120503652039325
1739209788.1608613;-32.816014438256545
1739209788.1608636;-38.13080360867914
1739209788.160866;-38.13080360867914
1739209788.1608686;-31.141103565318915
1739209788.160871;-33.981070128970906
1739209788.1608734;-45.120503652039325
1739209788.1608758;-45.120503652039325
1739209788.1608782;-33.981070128970906
1739209788.1608808;-38.13080360867914
1739209788.1608832;-38.13080360867914
1739209788.1608856;-45.120503652039325
1739209788.160888;-45.120503652039325
1739209788.1608903;-38.13080360867914
1739209788.1608927;-38.13080360867914
1739209788.1608953;-45.120503652039325
1739209788.1608977;-45.120503652039325
1739209788.1609;-31.141103565318893
1739209788.1609025;-33.981070128970906
1739209788.160905;-45.120503652039325
1739209788.1609075;-33.981070128970906
1739209788.16091;-32.816014438256545
1739209788.1609123;-33.981070128970906
1739209788.1609147;-45.120503652039325
1739209788.160917;-38.13080360867914
1739209788.1609197;-45.120503652039325
1739209788.160922;-45.120503652039325
1739209788.1609244;-45.120503652039325
1739209788.1609268;-45.120503652039325
1739209788.1609292;-33.981070128970906
1739209788.1609316;-38.13080360867914
1739209788.1609342;-35.57807855764607
1739209788.1609366;-38.13080360867914
1739209788.160939;-35.57807855764607
1739209788.1609428;-38.13080360867914
1739209788.1609468;-45.120503652039325
1739209788.1609507;-38.13080360867914
1739209788.1609545;-38.13080360867914
1739209788.1609585;-45.120503652039325
1739209788.1609623;-45.120503652039325
1739209788.1609662;-38.13080360867914
1739209788.1609702;-45.120503652039325
1739209788.160974;-45.120503652039325
1739209788.1609778;-35.57807855764607
1739209788.160982;-38.13080360867914
1739209788.1609857;-45.120503652039325
1739209788.1609895;-45.120503652039325
1739209788.1609936;-45.120503652039325
1739209788.1609974;-38.13080360867914
1739209788.1610012;-35.57807855764607
1739209788.1610053;-38.13080360867914
1739209788.161009;-35.57807855764607
1739209788.161013;-38.13080360867914
1739209788.161017;-38.13080360867914
1739209788.1610208;-35.57807855764607
1739209788.1610246;-38.13080360867914
1739209788.1610286;-45.120503652039325
1739209788.1610324;-45.120503652039325
1739209788.1610363;-38.13080360867914
1739209788.16104;-45.120503652039325
1739209788.1610441;-38.13080360867914
1739209788.161048;-28.58837851428586
1739209788.1610518;-45.120503652039325
1739209788.1610558;-45.120503652039325
1739209788.1610596;-38.13080360867914
1739209788.1610634;-35.57807855764607
1739209788.1610675;-38.13080360867914
1739209788.1610713;-38.13080360867914
1739209788.161075;-45.120503652039325
1739209788.1610792;-38.13080360867914
1739209788.161083;-33.981070128970906
1739209788.1610868;-38.13080360867914
1739209788.1610909;-38.13080360867914
1739209788.1610947;-45.120503652039325
1739209788.1610985;-35.57807855764607
1739209788.1611025;-33.981070128970906
1739209788.1611063;-45.120503652039325
1739209788.1611102;-45.120503652039325
1739209788.1611142;-45.120503652039325
1739209788.161118;-38.13080360867914
1739209788.1611218;-38.13080360867914
1739209788.161126;-45.120503652039325
1739209788.1611297;-38.13080360867914
1739209788.1611335;-45.120503652039325
1739209788.1611376;-45.120503652039325
1739209788.1611414;-45.120503652039325
1739209788.1611452;-45.120503652039325
1739209788.1611493;-33.981070128970906
1739209788.161153;-38.13080360867914
1739209788.161157;-45.120503652039325
1739209788.161161;-38.13080360867914
1739209788.1611648;-45.120503652039325
1739209788.1611686;-45.120503652039325
1739209788.1611726;-45.120503652039325
1739209788.1611764;-33.981070128970906
1739209788.1611803;-38.13080360867914
1739209788.1611843;-38.13080360867914
1739209788.1611881;-45.120503652039325
1739209788.161192;-38.13080360867914
1739209788.161196;-38.13080360867914
1739209788.1611998;-35.57807855764607
1739209788.1612036;-38.13080360867914
1739209788.1612077;-45.120503652039325
1739209788.1612115;-38.13080360867914
1739209788.1612153;-38.13080360867914
1739209788.1612191;-45.120503652039325
1739209788.1612232;-38.13080360867914
1739209788.161227;-45.120503652039325
1739209788.1612308;-45.120503652039325
1739209788.1612349;-38.13080360867914
1739209788.1612387;-27.267205301931607
1739209788.1612425;-38.13080360867914
1739209788.1612465;-45.120503652039325
1739209788.1612504;-45.120503652039325
1739209788.1612542;-45.120503652039325
1739209788.1612582;-45.120503652039325
1739209788.161262;-45.120503652039325
1739209788.1612659;-45.120503652039325
1739209788.16127;-31.141103565318915
1739209788.1612737;-38.13080360867914
1739209788.1612775;-45.120503652039325
1739209788.1612816;-35.57807855764607
1739209788.1612854;-45.120503652039325
1739209788.1612892;-38.13080360867914
1739209788.1612933;-32.816014438256545
1739209788.161297;-45.120503652039325
1739209788.161301;-31.141103565318915
1739209788.161305;-33.981070128970906
1739209788.1613088;-33.981070128970906
1739209788.1613126;-35.57807855764607
1739209788.1613166;-35.57807855764607
1739209788.1613204;-35.57807855764607
1739209788.1613243;-38.13080360867914
1739209788.1613283;-38.13080360867914
1739209788.1613321;-38.13080360867914
1739209788.161336;-38.13080360867914
1739209788.16134;-38.13080360867914
1739209788.1613438;-45.120503652039325
1739209788.1613476;-45.120503652039325
1739209788.1613517;-35.57807855764607
1739209788.1613555;-38.13080360867914
1739209788.1613593;-45.120503652039325
1739209788.1613634;-31.141103565318915
1739209788.1613672;-38.13080360867914
1739209788.161371;-45.120503652039325
1739209788.161375;-45.120503652039325
1739209788.1613789;-38.13080360867914
1739209788.1613827;-45.120503652039325
1739209788.1613867;-45.120503652039325
1739209788.1613905;-38.13080360867914
1739209788.1613944;-29.438486411369347
1739209788.1613982;-38.13080360867914
1739209788.1614022;-38.13080360867914
1739209788.161406;-35.57807855764607
1739209788.1614099;-33.981070128970906
1739209788.161414;-45.120503652039325
1739209788.1614177;-38.13080360867914
1739209788.1614215;-35.57807855764607
1739209788.1614256;-33.981070128970906
1739209788.1614294;-38.13080360867914
1739209788.1614332;-38.13080360867914
1739209788.1614373;-38.13080360867914
1739209788.161441;-45.120503652039325
1739209788.161445;-45.120503652039325
1739209788.161449;-38.13080360867914
1739209788.1614528;-29.438486411369333
1739209788.1614566;-31.141103565318915
1739209788.1614606;-45.120503652039325
1739209788.1614645;-38.13080360867914
1739209788.1614683;-38.13080360867914
1739209788.1614723;-33.981070128970906
1739209788.1614761;-38.13080360867914
1739209788.16148;-38.13080360867914
1739209788.161484;-45.120503652039325
1739209788.1614878;-38.13080360867914
1739209788.1614916;-45.120503652039325
1739209788.1614957;-38.13080360867914
1739209788.1614995;-45.120503652039325
1739209788.1615033;-38.13080360867914
1739209788.1615074;-45.120503652039325
1739209788.1615112;-38.13080360867914
1739209788.161515;-38.13080360867914
1739209788.161519;-38.13080360867914
1739209788.1615229;-38.13080360867914
1739209788.1615267;-38.13080360867914
1739209788.1615307;-38.13080360867914
1739209788.1615345;-45.120503652039325
1739209788.1615384;-45.120503652039325
1739209788.1615424;-45.120503652039325
1739209788.1615462;-35.57807855764607
1739209788.16155;-33.981070128970906
1739209788.161554;-45.120503652039325
1739209788.161558;-38.13080360867914
1739209788.1615617;-38.13080360867914
1739209788.1615658;-38.13080360867914
1739209788.1615696;-38.13080360867914
1739209788.1615734;-33.981070128970906
1739209788.1615772;-38.13080360867914
1739209788.1615813;-32.816014438256545
1739209788.161585;-33.981070128970906
1739209788.161589;-45.120503652039325
1739209788.161593;-38.13080360867914
1739209788.1615968;-35.57807855764607
1739209788.1616006;-38.13080360867914
1739209788.1616046;-45.120503652039325
1739209788.1616085;-38.13080360867914
1739209788.1616123;-45.120503652039325
1739209788.1616163;-45.120503652039325
1739209788.1616201;-45.120503652039325
1739209788.161624;-45.120503652039325
1739209788.161628;-45.120503652039325
1739209788.1616318;-33.981070128970906
1739209788.1616356;-35.57807855764607
1739209788.1616397;-45.120503652039325
1739209788.1616435;-38.13080360867914
1739209788.1616473;-38.13080360867914
1739209788.1616514;-45.120503652039325
1739209788.1616552;-45.120503652039325
1739209788.161659;-45.120503652039325
1739209788.161663;-45.120503652039325
1739209788.1616669;-45.120503652039325
1739209788.1616707;-38.13080360867914
1739209788.1616747;-38.13080360867914
1739209788.1616786;-38.13080360867914
1739209788.1616824;-45.120503652039325
1739209788.1616864;-45.120503652039325
1739209788.1616902;-38.13080360867914
1739209788.161694;-32.816014438256545
1739209788.161698;-38.13080360867914
1739209788.161702;-45.120503652039325
1739209788.1617057;-38.13080360867914
1739209788.1617098;-32.816014438256545
1739209788.1617136;-38.13080360867914
1739209788.1617174;-45.120503652039325
1739209788.1617215;-38.13080360867914
1739209788.1617253;-45.120503652039325
1739209788.161729;-45.120503652039325
1739209788.1617332;-45.120503652039325
1739209788.161737;-45.120503652039325
1739209788.1617408;-45.120503652039325
1739209788.1617448;-45.120503652039325
1739209788.1617486;-38.13080360867914
1739209788.1617525;-38.13080360867914
1739209788.1617563;-35.57807855764607
1739209788.1617603;-38.13080360867914
1739209788.1617641;-35.57807855764607
1739209788.161768;-45.120503652039325
1739209788.161772;-38.13080360867914
1739209788.1617758;-33.981070128970906
1739209788.1617796;-38.13080360867914
1739209788.1617837;-38.13080360867914
1739209788.1617875;-38.13080360867914
1739209788.1617913;-35.57807855764607
1739209788.1617954;-38.13080360867914
1739209788.1617992;-38.13080360867914
1739209788.161803;-45.120503652039325
1739209788.161807;-45.120503652039325
1739209788.1618109;-38.13080360867914
1739209788.1618147;-38.13080360867914
1739209788.1618187;-45.120503652039325
1739209788.1618226;-45.120503652039325
1739209788.1618264;-38.13080360867914
1739209788.1618304;-38.13080360867914
1739209788.1618342;-45.120503652039325
1739209788.161838;-35.57807855764607
1739209788.161842;-38.13080360867914
1739209788.161846;-38.13080360867914
1739209788.1618497;-32.816014438256545
1739209788.1618538;-45.120503652039325
1739209788.1618576;-45.120503652039325
1739209788.1618614;-45.120503652039325
1739209788.1618655;-31.141103565318915
1739209788.1618693;-27.267205301931607
1739209788.161873;-45.120503652039325
1739209788.1618772;-38.13080360867914
1739209788.161881;-38.13080360867914
1739209788.1618848;-38.13080360867914
1739209788.1618888;-45.120503652039325
1739209788.1618927;-38.13080360867914
1739209788.1618965;-38.13080360867914
1739209788.1619005;-38.13080360867914
1739209788.1619043;-38.13080360867914
1739209788.1619081;-45.120503652039325
1739209788.1619122;-35.57807855764607
1739209788.161916;-38.13080360867914
1739209788.1619198;-45.120503652039325
1739209788.161924;-45.120503652039325
1739209788.1619277;-33.981070128970906
1739209788.1619315;-28.992665084841942
1739209788.1619353;-45.120503652039325
1739209788.1619394;-35.57807855764607
1739209788.1619432;-35.57807855764607
1739209788.161947;-33.981070128970906
1739209788.161951;-35.57807855764607
1739209788.1619549;-38.13080360867914
1739209788.1619587;-38.13080360867914
1739209788.1619627;-45.120503652039325
1739209788.1619666;-45.120503652039325
1739209788.1619704;-45.120503652039325
1739209788.1619744;-45.120503652039325
1739209788.1619782;-38.13080360867914
1739209788.161982;-33.981070128970906
1739209788.161986;-38.13080360867914
1739209788.16199;-32.816014438256545
1739209788.1619937;-38.13080360867914
1739209788.1619978;-45.120503652039325
1739209788.1620016;-45.120503652039325
1739209788.1620054;-45.120503652039325
1739209788.1620095;-45.120503652039325
1739209788.1620133;-45.120503652039325
1739209788.162017;-38.13080360867914
1739209788.1620212;-35.57807855764607
1739209788.162025;-38.13080360867914
1739209788.1620288;-32.816014438256545
1739209788.1620328;-45.120503652039325
1739209788.1620367;-45.120503652039325
1739209788.1620405;-45.120503652039325
1739209788.1620445;-45.120503652039325
1739209788.1620483;-38.13080360867914
1739209788.1620522;-45.120503652039325
1739209788.1620562;-28.992665084841942
1739209788.16206;-30.49652367304973
1739209788.1620638;-38.13080360867914
1739209788.162068;-45.120503652039325
1739209788.1620717;-33.981070128970906
1739209788.1620755;-38.13080360867914
1739209788.1620796;-38.13080360867914
1739209788.1620834;-45.120503652039325
1739209788.1620872;-33.981070128970906
1739209788.1620913;-35.57807855764607
1739209788.162095;-38.13080360867914
1739209788.162099;-38.13080360867914
1739209788.162103;-33.981070128970906
1739209788.1621068;-31.141103565318893
1739209788.1621106;-35.57807855764607
1739209788.1621146;-38.13080360867914
1739209788.1621184;-26.991370085610722
1739209788.1621222;-33.981070128970906
1739209788.162126;-45.120503652039325
1739209788.16213;-35.57807855764607
1739209788.162134;-38.13080360867914
1739209788.1621377;-45.120503652039325
1739209788.1621418;-45.120503652039325
1739209788.1621456;-33.981070128970906
1739209788.1621494;-32.816014438256545
1739209788.1621535;-45.120503652039325
1739209788.1621573;-38.13080360867914
1739209788.162161;-45.120503652039325
1739209788.1621652;-33.981070128970906
1739209788.162169;-35.57807855764607
1739209788.1621728;-38.13080360867914
1739209788.1621768;-33.981070128970906
1739209788.1621807;-31.141103565318915
1739209788.1621845;-31.141103565318915
1739209788.1621885;-38.13080360867914
1739209788.1621923;-38.13080360867914
1739209788.1621962;-38.13080360867914
1739209788.1622002;-45.120503652039325
1739209788.162204;-45.120503652039325
1739209788.1622078;-33.981070128970906
1739209788.162212;-32.816014438256545
1739209788.1622157;-45.120503652039325
1739209788.1622195;-38.13080360867914
1739209788.1622236;-45.120503652039325
1739209788.1622274;-45.120503652039325
1739209788.1622312;-45.120503652039325
1739209788.1622353;-31.141103565318915
1739209788.162239;-38.13080360867914
1739209788.162243;-35.57807855764607
1739209788.162247;-30.49652367304973
1739209788.1622508;-35.57807855764607
1739209788.1622546;-38.13080360867914
1739209788.1622586;-38.13080360867914
1739209788.1622624;-38.13080360867914
1739209788.1622663;-38.13080360867914
1739209788.1622703;-45.120503652039325
1739209788.1622741;-45.120503652039325
1739209788.162278;-38.13080360867914
1739209788.162282;-45.120503652039325
1739209788.1622858;-38.13080360867914
1739209788.1622896;-45.120503652039325
1739209788.1622937;-38.13080360867914
1739209788.1622975;-35.57807855764607
1739209788.1623013;-45.120503652039325
1739209788.162305;-38.13080360867914
1739209788.1623092;-31.141103565318915
1739209788.162313;-38.13080360867914
1739209788.1623168;-45.120503652039325
1739209788.1623209;-45.120503652039325
1739209788.1623247;-38.13080360867914
1739209788.1623285;-38.13080360867914
1739209788.1623325;-38.13080360867914
1739209788.1623363;-38.13080360867914
1739209788.1623402;-33.981070128970906
1739209788.1623442;-45.120503652039325
1739209788.162348;-45.120503652039325
1739209788.1623518;-38.13080360867914
1739209788.162356;-35.57807855764607
1739209788.1623597;-38.13080360867914
1739209788.1623635;-38.13080360867914
1739209788.1623676;-38.13080360867914
1739209788.1623714;-45.120503652039325
1739209788.1623752;-35.57807855764607
1739209788.1623793;-35.57807855764607
1739209788.162383;-38.13080360867914
1739209788.162387;-45.120503652039325
1739209788.162391;-35.57807855764607
1739209788.1623948;-38.13080360867914
1739209788.1623986;-38.13080360867914
1739209788.1624026;-35.57807855764607
1739209788.1624064;-38.13080360867914
1739209788.1624103;-33.981070128970906
1739209788.1624143;-32.816014438256545
1739209788.1624181;-33.981070128970906
1739209788.162422;-45.120503652039325
1739209788.162426;-38.13080360867914
1739209788.1624298;-45.120503652039325
1739209788.1624336;-45.120503652039325
1739209788.1624377;-38.13080360867914
1739209788.1624415;-45.120503652039325
1739209788.1624453;-45.120503652039325
1739209788.1624494;-38.13080360867914
1739209788.1624532;-33.981070128970906
1739209788.162457;-45.120503652039325
1739209788.162461;-33.981070128970906
1739209788.1624649;-32.816014438256545
1739209788.1624687;-45.120503652039325
1739209788.1624727;-45.120503652039325
1739209788.1624765;-38.13080360867914
1739209788.1624804;-38.13080360867914
1739209788.1624842;-45.120503652039325
1739209788.1624882;-45.120503652039325
1739209788.162492;-38.13080360867914
1739209788.1624959;-35.57807855764607
1739209788.1625;-38.13080360867914
1739209788.1625037;-38.13080360867914
1739209788.1625075;-45.120503652039325
1739209788.1625116;-45.120503652039325
1739209788.1625154;-33.981070128970906
1739209788.1625192;-45.120503652039325
1739209788.1625233;-38.13080360867914
1739209788.162527;-31.141103565318893
1739209788.162531;-38.13080360867914
1739209788.162535;-45.120503652039325
1739209788.1625388;-38.13080360867914
1739209788.1625426;-33.981070128970906
1739209788.1625466;-45.120503652039325
1739209788.1625504;-45.120503652039325
1739209788.1625543;-45.120503652039325
1739209788.1625583;-45.120503652039325
1739209788.1625621;-38.13080360867914
1739209788.162566;-45.120503652039325
1739209788.16257;-38.13080360867914
1739209788.1625738;-35.57807855764607
1739209788.1625776;-38.13080360867914
1739209788.1625817;-45.120503652039325
1739209788.1625855;-45.120503652039325
1739209788.1625893;-38.13080360867914
1739209788.1625934;-33.981070128970906
1739209788.1625972;-45.120503652039325
1739209788.162601;-45.120503652039325
1739209788.162605;-45.120503652039325
1739209788.1626089;-45.120503652039325
1739209788.1626127;-45.120503652039325
1739209788.1626167;-38.13080360867914
1739209788.1626205;-35.57807855764607
1739209788.1626244;-38.13080360867914
1739209788.1626284;-45.120503652039325
1739209788.1626322;-45.120503652039325
1739209788.162636;-33.981070128970906
1739209788.16264;-35.57807855764607
1739209788.162644;-45.120503652039325
1739209788.1626477;-38.13080360867914
1739209788.1626518;-35.57807855764607
1739209788.1626556;-33.981070128970906
1739209788.1626594;-38.13080360867914
1739209788.1626632;-45.120503652039325
1739209788.1626673;-45.120503652039325
1739209788.162671;-45.120503652039325
1739209788.162675;-38.13080360867914
1739209788.162679;-38.13080360867914
1739209788.1626828;-35.57807855764607
1739209788.1626866;-33.981070128970906
1739209788.1626906;-38.13080360867914
1739209788.1626945;-38.13080360867914
1739209788.1626983;-38.13080360867914
1739209788.1627023;-38.13080360867914
1739209788.1627061;-45.120503652039325
1739209788.16271;-45.120503652039325
1739209788.162714;-45.120503652039325
1739209788.1627178;-33.981070128970906
1739209788.1627216;-38.13080360867914
1739209788.1627257;-35.57807855764607
1739209788.1627295;-45.120503652039325
1739209788.1627333;-45.120503652039325
1739209788.1627374;-38.13080360867914
1739209788.1627412;-35.57807855764607
1739209788.162745;-45.120503652039325
1739209788.162749;-33.981070128970906
1739209788.1627529;-35.57807855764607
1739209788.1627567;-33.981070128970906
1739209788.1627607;-35.57807855764607
1739209788.1627645;-38.13080360867914
1739209788.1627684;-45.120503652039325
1739209788.1627724;-33.981070128970906
1739209788.1627762;-45.120503652039325
1739209788.16278;-38.13080360867914
1739209788.162784;-45.120503652039325
1739209788.162788;-45.120503652039325
1739209788.1627917;-38.13080360867914
1739209788.1627958;-33.981070128970906
1739209788.1627996;-38.13080360867914
1739209788.1628034;-45.120503652039325
1739209788.1628075;-38.13080360867914
1739209788.1628113;-38.13080360867914
1739209788.162815;-45.120503652039325
1739209788.1628191;-45.120503652039325
1739209788.162823;-45.120503652039325
1739209788.1628268;-45.120503652039325
