CAN Message; 0x39:03ae68123a718480
1739209618.427706;-38.13080360867914
1739209618.4277081;-35.57807855764607
1739209618.4277103;-38.13080360867914
1739209618.4277122;-45.120503652039325
1739209618.4277143;-45.120503652039325
1739209618.4277165;-38.13080360867914
1739209618.4277186;-35.57807855764607
1739209618.4277205;-45.120503652039325
1739209618.4277227;-38.13080360867914
1739209618.4277248;-38.13080360867914
1739209618.427727;-35.57807855764607
1739209618.427729;-45.120503652039325
1739209618.427731;-31.141103565318915
1739209618.4277332;-26.991370085610722
1739209618.4277353;-38.13080360867914
1739209618.4277372;-45.120503652039325
1739209618.4277394;-38.13080360867914
1739209618.4277415;-32.816014438256545
1739209618.4277437;-38.13080360867914
1739209618.4277456;-45.120503652039325
1739209618.4277477;-45.120503652039325
1739209618.4277499;-45.120503652039325
1739209618.427752;-38.13080360867914
1739209618.427754;-32.816014438256545
1739209618.427756;-45.120503652039325
1739209618.4277582;-45.120503652039325
1739209618.4277604;-38.13080360867914
1739209618.4277623;-45.120503652039325
1739209618.4277644;-45.120503652039325
1739209618.4277666;-45.120503652039325
1739209618.4277687;-38.13080360867914
1739209618.4277706;-45.120503652039325
1739209618.4277728;-45.120503652039325
1739209618.427775;-45.120503652039325
1739209618.427777;-45.120503652039325
1739209618.427779;-45.120503652039325
1739209618.427781;-38.13080360867914
1739209618.4277833;-30.49652367304973
1739209618.4277854;-45.120503652039325
1739209618.4277873;-45.120503652039325
1739209618.4277894;-38.13080360867914
1739209618.4277916;-33.981070128970906
1739209618.4277937;-45.120503652039325
1739209618.4277956;-38.13080360867914
1739209618.4277978;-45.120503652039325
1739209618.4278;-33.981070128970956
1739209618.427802;-45.120503652039325
1739209618.427804;-38.13080360867914
1739209618.4278061;-45.120503652039325
1739209618.4278083;-45.120503652039325
1739209618.4278104;-33.981070128970906
1739209618.4278123;-45.120503652039325
1739209618.4278145;-38.13080360867914
1739209618.4278166;-29.438486411369333
1739209618.4278188;-38.13080360867914
1739209618.4278207;-45.120503652039325
1739209618.4278228;-38.13080360867914
1739209618.427825;-38.13080360867914
1739209618.4278271;-38.13080360867914
1739209618.427829;-45.120503652039325
1739209618.4278312;-45.120503652039325
1739209618.4278333;-38.13080360867914
1739209618.4278355;-38.13080360867914
1739209618.4278374;-45.120503652039325
1739209618.4278395;-45.120503652039325
1739209618.4278417;-38.13080360867914
1739209618.4278438;-45.120503652039325
1739209618.4278457;-45.120503652039325
1739209618.4278479;-45.120503652039325
1739209618.42785;-45.120503652039325
1739209618.4278522;-38.13080360867914
1739209618.427854;-45.120503652039325
1739209618.4278562;-38.13080360867914
1739209618.4278584;-45.120503652039325
1739209618.4278603;-38.13080360867914
1739209618.4278624;-45.120503652039325
1739209618.4278646;-38.13080360867914
1739209618.4278667;-32.816014438256545
1739209618.4278686;-38.13080360867914
1739209618.4278708;-45.120503652039325
1739209618.427873;-38.13080360867914
1739209618.427875;-32.816014438256545
1739209618.427877;-38.13080360867914
1739209618.427879;-45.120503652039325
1739209618.4278812;-38.13080360867914
1739209618.4278834;-45.120503652039325
1739209618.4278853;-38.13080360867914
1739209618.4278874;-45.120503652039325
1739209618.4278896;-45.120503652039325
1739209618.4278917;-45.120503652039325
1739209618.4278936;-38.13080360867914
1739209618.4278958;-45.120503652039325
1739209618.427898;-38.13080360867914
1739209618.4279;-38.13080360867914
1739209618.427902;-45.120503652039325
1739209618.4279041;-45.120503652039325
1739209618.4279063;-38.13080360867914
1739209618.4279084;-38.13080360867914
1739209618.4279103;-45.120503652039325
1739209618.4279125;-45.120503652039325
1739209618.4279146;-45.120503652039325
1739209618.4279168;-45.120503652039325
1739209618.4279187;-38.13080360867914
1739209618.4279208;-45.120503652039325
1739209618.427923;-45.120503652039325
1739209618.427925;-35.57807855764607
1739209618.427927;-38.13080360867914
1739209618.4279292;-45.120503652039325
1739209618.4279313;-45.120503652039325
1739209618.4279335;-45.120503652039325
1739209618.4279354;-38.13080360867914
1739209618.4279375;-45.120503652039325
1739209618.4279397;-45.120503652039325
1739209618.4279418;-45.120503652039325
1739209618.4279437;-45.120503652039325
1739209618.4279459;-38.13080360867914
1739209618.427948;-45.120503652039325
1739209618.4279501;-45.120503652039325
1739209618.427952;-33.981070128970906
1739209618.4279542;-45.120503652039325
1739209618.4279563;-45.120503652039325
1739209618.4279585;-38.13080360867914
1739209618.4279604;-35.57807855764607
1739209618.4279625;-45.120503652039325
1739209618.4279647;-33.981070128970906
1739209618.4279668;-45.120503652039325
1739209618.4279687;-33.981070128970906
1739209618.427971;-45.120503652039325
1739209618.427973;-38.13080360867914
1739209618.4279752;-45.120503652039325
1739209618.427977;-45.120503652039325
1739209618.4279792;-38.13080360867914
1739209618.4279814;-45.120503652039325
1739209618.4279835;-45.120503652039325
1739209618.4279854;-33.981070128970906
1739209618.4279876;-38.13080360867914
1739209618.4279897;-45.120503652039325
1739209618.4279919;-45.120503652039325
1739209618.4279938;-33.981070128970906
1739209618.427996;-38.13080360867914
1739209618.427998;-38.13080360867914
1739209618.4280002;-45.120503652039325
1739209618.428002;-38.13080360867914
1739209618.4280043;-35.57807855764607
1739209618.4280064;-38.13080360867914
1739209618.4280086;-38.13080360867914
1739209618.4280105;-38.13080360867914
1739209618.4280126;-45.120503652039325
1739209618.4280148;-45.120503652039325
1739209618.428017;-38.13080360867914
1739209618.4280188;-38.13080360867914
1739209618.428021;-38.13080360867914
1739209618.428023;-38.13080360867914
1739209618.4280252;-38.13080360867914
1739209618.4280272;-45.120503652039325
1739209618.4280293;-45.120503652039325
1739209618.4280314;-45.120503652039325
1739209618.4280334;-38.13080360867914
1739209618.4280355;-28.992665084841942
1739209618.4280376;-33.981070128970906
1739209618.4280398;-45.120503652039325
1739209618.4280417;-38.13080360867914
1739209618.4280438;-35.57807855764607
1739209618.428046;-38.13080360867914
1739209618.4280481;-45.120503652039325
1739209618.42805;-38.13080360867914
1739209618.4280522;-33.981070128970906
1739209618.4280543;-38.13080360867914
1739209618.4280565;-45.120503652039325
1739209618.4280584;-45.120503652039325
1739209618.4280605;-45.120503652039325
1739209618.4280627;-38.13080360867914
1739209618.4280648;-38.13080360867914
1739209618.4280667;-45.120503652039325
1739209618.4280689;-31.141103565318915
1739209618.428071;-31.141103565318915
1739209618.4280732;-45.120503652039325
1739209618.428075;-45.120503652039325
1739209618.4280772;-38.13080360867914
1739209618.4280794;-35.57807855764607
1739209618.4280815;-38.13080360867914
1739209618.4280834;-45.120503652039325
1739209618.4280856;-45.120503652039325
1739209618.4280877;-45.120503652039325
1739209618.4280899;-45.120503652039325
1739209618.4280918;-45.120503652039325
1739209618.428094;-45.120503652039325
1739209618.428096;-38.13080360867914
1739209618.4280982;-38.13080360867914
1739209618.4281;-45.120503652039325
1739209618.4281023;-45.120503652039325
1739209618.4281044;-38.13080360867914
1739209618.4281065;-38.13080360867914
1739209618.4281085;-45.120503652039325
1739209618.4281106;-45.120503652039325
1739209618.4281127;-35.57807855764607
1739209618.428115;-35.57807855764607
1739209618.4281168;-45.120503652039325
1739209618.428119;-33.981070128970906
1739209618.428121;-28.58837851428586
1739209618.4281232;-38.13080360867914
1739209618.4281251;-45.120503652039325
1739209618.4281273;-38.13080360867914
1739209618.4281294;-35.57807855764607
1739209618.4281316;-38.13080360867914
1739209618.4281335;-45.120503652039325
1739209618.4281356;-45.120503652039325
1739209618.4281378;-45.120503652039325
1739209618.42814;-45.120503652039325
1739209618.4281418;-45.120503652039325
1739209618.428144;-45.120503652039325
1739209618.4281461;-45.120503652039325
1739209618.4281483;-38.13080360867914
1739209618.4281502;-45.120503652039325
1739209618.4281523;-35.57807855764607
1739209618.4281545;-30.49652367304973
1739209618.4281566;-45.120503652039325
1739209618.4281585;-45.120503652039325
1739209618.4281607;-38.13080360867914
1739209618.4281628;-38.13080360867914
1739209618.428165;-45.120503652039325
1739209618.4281669;-38.13080360867914
1739209618.428169;-45.120503652039325
1739209618.4281712;-33.981070128970956
1739209618.4281733;-45.120503652039325
1739209618.4281752;-32.816014438256545
1739209618.4281774;-38.13080360867914
1739209618.4281795;-45.120503652039325
1739209618.4281816;-45.120503652039325
1739209618.4281836;-38.13080360867914
1739209618.4281857;-33.981070128970906
1739209618.4281878;-30.49652367304973
1739209618.42819;-38.13080360867914
1739209618.428192;-35.57807855764607
1739209618.428194;-35.57807855764607
1739209618.4281962;-38.13080360867914
1739209618.4281983;-45.120503652039325
1739209618.4282002;-38.13080360867914
1739209618.4282024;-45.120503652039325
1739209618.4282045;-45.120503652039325
1739209618.4282067;-38.13080360867914
1739209618.4282086;-45.120503652039325
1739209618.4282107;-38.13080360867914
1739209618.428213;-45.120503652039325
1739209618.4282148;-45.120503652039325
1739209618.428217;-35.57807855764607
1739209618.428219;-38.13080360867914
1739209618.4282212;-45.120503652039325
1739209618.4282231;-45.120503652039325
1739209618.4282253;-45.120503652039325
1739209618.4282274;-38.13080360867914
1739209618.4282296;-45.120503652039325
1739209618.4282315;-38.13080360867914
1739209618.4282336;-33.981070128970906
1739209618.4282358;-38.13080360867914
1739209618.428238;-45.120503652039325
1739209618.4282398;-38.13080360867914
1739209618.428242;-35.57807855764607
1739209618.428244;-38.13080360867914
1739209618.4282463;-38.13080360867914
1739209618.4282482;-31.141103565318915
1739209618.4282503;-33.981070128970906
1739209618.4282525;-45.120503652039325
1739209618.4282546;-45.120503652039325
1739209618.4282565;-38.13080360867914
1739209618.4282587;-45.120503652039325
1739209618.4282608;-33.981070128970906
1739209618.428263;-45.120503652039325
1739209618.4282649;-38.13080360867914
1739209618.428267;-35.57807855764607
1739209618.4282691;-38.13080360867914
1739209618.4282713;-35.57807855764607
1739209618.4282732;-38.13080360867914
1739209618.4282753;-38.13080360867914
1739209618.4282775;-38.13080360867914
1739209618.4282796;-38.13080360867914
1739209618.4282815;-38.13080360867914
1739209618.4282837;-45.120503652039325
1739209618.4282858;-38.13080360867914
1739209618.428288;-45.120503652039325
1739209618.42829;-45.120503652039325
1739209618.428292;-38.13080360867914
1739209618.4282942;-38.13080360867914
1739209618.4282963;-45.120503652039325
1739209618.4282982;-38.13080360867914
1739209618.4283004;-38.13080360867914
1739209618.4283025;-45.120503652039325
1739209618.4283047;-38.13080360867914
1739209618.4283066;-33.981070128970906
1739209618.4283087;-38.13080360867914
1739209618.4283109;-38.13080360867914
1739209618.428313;-31.141103565318893
1739209618.428315;-33.981070128970906
1739209618.428317;-38.13080360867914
1739209618.4283192;-32.816014438256545
1739209618.4283214;-45.120503652039325
1739209618.4283233;-38.13080360867914
1739209618.4283254;-38.13080360867914
1739209618.4283276;-38.13080360867914
1739209618.4283297;-38.13080360867914
1739209618.4283316;-33.981070128970906
1739209618.4283338;-45.120503652039325
1739209618.428336;-45.120503652039325
1739209618.428338;-33.981070128970906
1739209618.42834;-38.13080360867914
1739209618.428342;-45.120503652039325
1739209618.4283442;-45.120503652039325
1739209618.4283464;-35.57807855764607
1739209618.4283483;-38.13080360867914
1739209618.4283504;-45.120503652039325
1739209618.4283526;-45.120503652039325
1739209618.4283547;-45.120503652039325
1739209618.4283566;-45.120503652039325
1739209618.4283588;-38.13080360867914
1739209618.428361;-38.13080360867914
1739209618.428363;-35.57807855764607
1739209618.428365;-38.13080360867914
1739209618.4283671;-38.13080360867914
1739209618.4283693;-45.120503652039325
1739209618.4283714;-38.13080360867914
1739209618.4283733;-38.13080360867914
1739209618.4283755;-45.120503652039325
1739209618.4283776;-45.120503652039325
1739209618.4283798;-38.13080360867914
1739209618.4283817;-45.120503652039325
1739209618.4283838;-45.120503652039325
1739209618.428386;-45.120503652039325
1739209618.4283879;-45.120503652039325
1739209618.42839;-38.13080360867914
1739209618.4283922;-38.13080360867914
1739209618.4283943;-45.120503652039325
1739209618.4283962;-45.120503652039325
1739209618.4283984;-35.57807855764607
1739209618.4284005;-38.13080360867914
1739209618.4284027;-45.120503652039325
1739209618.4284046;-38.13080360867914
1739209618.4284067;-45.120503652039325
1739209618.4284089;-38.13080360867914
1739209618.428411;-38.13080360867914
1739209618.428413;-38.13080360867914
1739209618.428415;-45.120503652039325
1739209618.4284172;-38.13080360867914
1739209618.4284194;-38.13080360867914
1739209618.4284213;-45.120503652039325
1739209618.4284234;-33.981070128970906
1739209618.4284256;-33.981070128970906
1739209618.4284277;-38.13080360867914
1739209618.4284296;-35.57807855764607
1739209618.4284317;-35.57807855764607
1739209618.428434;-38.13080360867914
1739209618.428436;-45.120503652039325
1739209618.428438;-35.57807855764607
1739209618.42844;-45.120503652039325
1739209618.4284422;-45.120503652039325
1739209618.4284444;-38.13080360867914
1739209618.4284463;-38.13080360867914
1739209618.4284484;-45.120503652039325
1739209618.4284506;-45.120503652039325
1739209618.4284527;-45.120503652039325
1739209618.4284546;-38.13080360867914
1739209618.4284568;-38.13080360867914
1739209618.428459;-38.13080360867914
1739209618.428461;-38.13080360867914
1739209618.428463;-33.981070128970906
1739209618.4284651;-45.120503652039325
1739209618.4284673;-35.57807855764607
1739209618.4284694;-38.13080360867914
1739209618.4284713;-38.13080360867914
1739209618.4284735;-45.120503652039325
1739209618.4284756;-45.120503652039325
1739209618.4284778;-45.120503652039325
1739209618.4284797;-38.13080360867914
1739209618.4284818;-38.13080360867914
1739209618.428484;-45.120503652039325
1739209618.428486;-45.120503652039325
1739209618.428488;-35.57807855764607
1739209618.4284902;-38.13080360867914
1739209618.4284923;-45.120503652039325
1739209618.4284945;-45.120503652039325
1739209618.4284964;-45.120503652039325
1739209618.4284985;-45.120503652039325
1739209618.4285007;-32.816014438256545
1739209618.4285028;-33.981070128970906
1739209618.4285047;-45.120503652039325
1739209618.4285069;-38.13080360867914
1739209618.428509;-32.816014438256545
1739209618.4285111;-38.13080360867914
1739209618.428513;-45.120503652039325
1739209618.4285152;-33.981070128970906
1739209618.4285173;-38.13080360867914
1739209618.4285195;-45.120503652039325
1739209618.4285214;-38.13080360867914
1739209618.4285235;-38.13080360867914
1739209618.4285257;-45.120503652039325
1739209618.4285278;-33.981070128970906
1739209618.4285297;-45.120503652039325
1739209618.428532;-38.13080360867914
1739209618.428534;-38.13080360867914
1739209618.4285362;-38.13080360867914
1739209618.428538;-38.13080360867914
1739209618.4285402;-45.120503652039325
1739209618.4285424;-38.13080360867914
1739209618.4285445;-45.120503652039325
1739209618.4285464;-38.13080360867914
1739209618.4285486;-35.57807855764607
1739209618.4285507;-38.13080360867914
1739209618.4285529;-45.120503652039325
1739209618.4285548;-38.13080360867914
1739209618.428557;-38.13080360867914
1739209618.428559;-38.13080360867914
1739209618.4285612;-38.13080360867914
1739209618.428563;-45.120503652039325
1739209618.4285653;-45.120503652039325
1739209618.4285674;-38.13080360867914
1739209618.4285693;-38.13080360867914
1739209618.4285715;-38.13080360867914
1739209618.4285736;-45.120503652039325
1739209618.4285758;-38.13080360867914
1739209618.4285777;-45.120503652039325
1739209618.4285798;-45.120503652039325
1739209618.428582;-35.57807855764607
1739209618.428584;-45.120503652039325
1739209618.428586;-38.13080360867914
1739209618.4285882;-38.13080360867914
1739209618.4285903;-45.120503652039325
1739209618.4285924;-45.120503652039325
1739209618.4285944;-45.120503652039325
1739209618.4285965;-45.120503652039325
1739209618.4285986;-38.13080360867914
1739209618.4286008;-35.57807855764607
1739209618.4286027;-45.120503652039325
1739209618.4286048;-45.120503652039325
1739209618.428607;-32.816014438256545
1739209618.4286091;-45.120503652039325
1739209618.428611;-45.120503652039325
1739209618.4286132;-38.13080360867914
1739209618.4286153;-45.120503652039325
1739209618.4286175;-45.120503652039325
1739209618.4286194;-38.13080360867914
1739209618.4286215;-35.57807855764607
1739209618.4286237;-38.13080360867914
1739209618.4286258;-45.120503652039325
1739209618.4286277;-38.13080360867914
1739209618.4286299;-38.13080360867914
1739209618.428632;-35.57807855764607
1739209618.4286342;-38.13080360867914
1739209618.428636;-38.13080360867914
1739209618.4286382;-35.57807855764607
1739209618.4286404;-38.13080360867914
1739209618.4286425;-45.120503652039325
1739209618.4286444;-45.120503652039325
1739209618.4286466;-35.57807855764607
1739209618.4286487;-38.13080360867914
1739209618.4286509;-38.13080360867914
1739209618.4286528;-38.13080360867914
1739209618.428655;-38.13080360867914
1739209618.428657;-38.13080360867914
1739209618.4286592;-45.120503652039325
1739209618.428661;-45.120503652039325
1739209618.4286633;-45.120503652039325
1739209618.4286654;-38.13080360867914
1739209618.4286675;-38.13080360867914
1739209618.4286695;-38.13080360867914
1739209618.4286716;-38.13080360867914
1739209618.4286737;-38.13080360867914
1739209618.428676;-38.13080360867914
1739209618.4286778;-38.13080360867914
1739209618.42868;-32.816014438256545
1739209618.428682;-38.13080360867914
1739209618.4286842;-35.57807855764607
1739209618.4286861;-38.13080360867914
1739209618.4286883;-38.13080360867914
1739209618.4286904;-33.981070128970906
1739209618.4286926;-38.13080360867914
1739209618.4286945;-33.981070128970906
1739209618.4286966;-38.13080360867914
1739209618.4286988;-45.120503652039325
1739209618.428701;-38.13080360867914
1739209618.4287028;-35.57807855764607
1739209618.428705;-38.13080360867914
1739209618.4287071;-33.981070128970906
1739209618.4287093;-38.13080360867914
1739209618.4287112;-45.120503652039325
1739209618.4287133;-45.120503652039325
1739209618.4287155;-38.13080360867914
1739209618.4287176;-29.438486411369333
1739209618.4287195;-38.13080360867914
1739209618.4287217;-45.120503652039325
1739209618.4287238;-45.120503652039325
1739209618.428726;-35.57807855764607
1739209618.4287279;-45.120503652039325
1739209618.42873;-45.120503652039325
1739209618.4287322;-45.120503652039325
1739209618.4287343;-38.13080360867914
1739209618.4287362;-38.13080360867914
1739209618.4287384;-45.120503652039325
1739209618.4287405;-38.13080360867914
1739209618.4287424;-38.13080360867914
1739209618.4287446;-38.13080360867914
1739209618.4287467;-45.120503652039325
1739209618.4287488;-38.13080360867914
1739209618.4287508;-25.826314394896354
1739209618.428753;-45.120503652039325
1739209618.428755;-45.120503652039325
1739209618.4287572;-45.120503652039325
1739209618.428759;-35.57807855764607
1739209618.4287612;-38.13080360867914
1739209618.4287634;-38.13080360867914
1739209618.4287655;-45.120503652039325
1739209618.4287674;-45.120503652039325
1739209618.4287696;-45.120503652039325
1739209618.4287717;-45.120503652039325
1739209618.4287739;-45.120503652039325
1739209618.4287758;-45.120503652039325
1739209618.428778;-38.13080360867914
1739209618.42878;-35.57807855764607
1739209618.4287822;-38.13080360867914
1739209618.4287841;-38.13080360867914
1739209618.4287863;-38.13080360867914
1739209618.4287884;-45.120503652039325
1739209618.4287906;-38.13080360867914
1739209618.4287925;-45.120503652039325
1739209618.4287946;-45.120503652039325
1739209618.4287968;-45.120503652039325
1739209618.428799;-38.13080360867914
1739209618.4288008;-35.57807855764607
1739209618.428803;-38.13080360867914
1739209618.428805;-35.57807855764607
1739209618.4288073;-38.13080360867914
1739209618.4288092;-45.120503652039325
1739209618.4288113;-38.13080360867914
1739209618.4288135;-45.120503652039325
1739209618.4288156;-45.120503652039325
1739209618.4288175;-45.120503652039325
1739209618.4288197;-38.13080360867914
1739209618.4288218;-35.57807855764607
1739209618.428824;-38.13080360867914
1739209618.4288259;-45.120503652039325
1739209618.428828;-38.13080360867914
1739209618.4288301;-35.57807855764607
1739209618.4288323;-38.13080360867914
1739209618.4288342;-32.816014438256545
1739209618.4288363;-35.57807855764607
1739209618.4288385;-45.120503652039325
1739209618.4288406;-45.120503652039325
1739209618.4288425;-35.57807855764607
1739209618.4288447;-45.120503652039325
1739209618.4288468;-45.120503652039325
1739209618.428849;-38.13080360867914
1739209618.428851;-45.120503652039325
1739209618.428853;-45.120503652039325
1739209618.4288552;-38.13080360867914
1739209618.4288573;-38.13080360867914
1739209618.4288592;-38.13080360867914
1739209618.4288614;-45.120503652039325
1739209618.4288635;-38.13080360867914
1739209618.4288657;-45.120503652039325
1739209618.4288676;-31.141103565318915
1739209618.4288697;-30.49652367304973
1739209618.4288719;-45.120503652039325
1739209618.428874;-45.120503652039325
1739209618.428876;-38.13080360867914
1739209618.428878;-33.981070128970906
1739209618.4288802;-45.120503652039325
1739209618.4288824;-38.13080360867914
1739209618.4288843;-38.13080360867914
1739209618.4288864;-38.13080360867914
1739209618.4288886;-38.13080360867914
1739209618.4288907;-45.120503652039325
1739209618.4288926;-45.120503652039325
1739209618.4288948;-45.120503652039325
1739209618.428897;-45.120503652039325
1739209618.428899;-45.120503652039325
1739209618.428901;-32.816014438256545
1739209618.428903;-28.992665084841942
1739209618.4289052;-45.120503652039325
1739209618.4289074;-45.120503652039325
1739209618.4289093;-38.13080360867914
1739209618.4289114;-33.981070128970906
1739209618.4289136;-45.120503652039325
1739209618.4289157;-38.13080360867914
1739209618.4289176;-45.120503652039325
1739209618.4289198;-38.13080360867914
1739209618.4289222;-38.13080360867914
1739209618.4289246;-38.13080360867914
1739209618.428927;-45.120503652039325
1739209618.4289293;-45.120503652039325
1739209618.4289317;-35.57807855764607
1739209618.428934;-38.13080360867914
1739209618.4289365;-38.13080360867914
1739209618.4289389;-31.141103565318915
1739209618.4289412;-38.13080360867914
1739209618.4289436;-45.120503652039325
1739209618.428946;-38.13080360867914
1739209618.4289484;-35.57807855764607
1739209618.4289508;-35.57807855764607
1739209618.4289532;-33.981070128970906
1739209618.4289556;-45.120503652039325
1739209618.428958;-32.81601443825658
1739209618.4289603;-35.57807855764607
1739209618.4289627;-33.981070128970906
1739209618.428965;-45.120503652039325
1739209618.4289675;-45.120503652039325
1739209618.4289699;-38.13080360867914
1739209618.4289722;-45.120503652039325
1739209618.4289746;-45.120503652039325
1739209618.4289773;-31.141103565318915
1739209618.4289796;-35.57807855764607
1739209618.428982;-38.13080360867914
1739209618.4289844;-38.13080360867914
1739209618.4289868;-35.57807855764607
1739209618.4289892;-33.981070128970906
1739209618.4289916;-38.13080360867914
1739209618.428994;-45.120503652039325
1739209618.4289963;-29.438486411369347
1739209618.4289987;-38.13080360867914
1739209618.429001;-33.981070128970906
1739209618.4290035;-45.120503652039325
1739209618.4290059;-38.13080360867914
1739209618.4290082;-38.13080360867914
1739209618.4290106;-38.13080360867914
1739209618.429013;-45.120503652039325
1739209618.4290154;-30.49652367304973
1739209618.4290178;-38.13080360867914
1739209618.4290202;-38.13080360867914
1739209618.4290226;-45.120503652039325
1739209618.429025;-38.13080360867914
1739209618.4290273;-38.13080360867914
1739209618.4290297;-38.13080360867914
1739209618.429032;-45.120503652039325
1739209618.4290345;-30.49652367304973
1739209618.4290369;-33.981070128970906
1739209618.4290392;-38.13080360867914
1739209618.4290416;-38.13080360867914
1739209618.429044;-45.120503652039325
1739209618.4290464;-38.13080360867914
1739209618.4290488;-38.13080360867914
1739209618.4290512;-38.13080360867914
1739209618.4290535;-33.981070128970906
1739209618.429056;-35.57807855764607
1739209618.4290583;-38.13080360867914
1739209618.4290607;-45.120503652039325
1739209618.429063;-38.13080360867914
1739209618.4290655;-35.57807855764607
1739209618.4290679;-45.120503652039325
1739209618.4290702;-45.120503652039325
1739209618.4290726;-45.120503652039325
1739209618.429075;-35.57807855764607
1739209618.4290774;-38.13080360867914
1739209618.4290798;-45.120503652039325
1739209618.4290822;-45.120503652039325
1739209618.4290845;-32.816014438256545
1739209618.4290872;-38.13080360867914
1739209618.4290895;-45.120503652039325
1739209618.429092;-33.981070128970906
1739209618.4290943;-33.981070128970906
1739209618.4290967;-45.120503652039325
1739209618.429099;-45.120503652039325
1739209618.4291015;-38.13080360867914
1739209618.4291039;-38.13080360867914
1739209618.4291062;-38.13080360867914
1739209618.4291086;-45.120503652039325
1739209618.429111;-45.120503652039325
1739209618.4291134;-33.981070128970906
1739209618.4291158;-31.141103565318915
1739209618.4291182;-45.120503652039325
1739209618.4291205;-45.120503652039325
1739209618.429123;-32.816014438256545
1739209618.4291253;-35.57807855764607
1739209618.4291277;-45.120503652039325
1739209618.42913;-31.141103565318915
1739209618.4291325;-28.992665084841942
1739209618.4291348;-38.13080360867914
1739209618.4291372;-38.13080360867914
1739209618.4291396;-33.981070128970906
1739209618.429142;-38.13080360867914
1739209618.4291444;-38.13080360867914
1739209618.4291468;-38.13080360867914
1739209618.4291492;-38.13080360867914
1739209618.4291515;-32.816014438256545
1739209618.429154;-33.981070128970906
1739209618.4291563;-45.120503652039325
1739209618.4291587;-45.120503652039325
1739209618.429161;-29.438486411369333
1739209618.4291635;-32.816014438256545
1739209618.4291658;-45.120503652039325
1739209618.4291682;-33.981070128970906
1739209618.4291706;-33.981070128970906
1739209618.429173;-38.13080360867914
1739209618.4291754;-45.120503652039325
1739209618.4291778;-38.13080360867914
1739209618.4291801;-38.13080360867914
1739209618.4291825;-38.13080360867914
1739209618.429185;-45.120503652039325
1739209618.4291873;-45.120503652039325
1739209618.4291897;-33.981070128970906
1739209618.429192;-38.13080360867914
1739209618.4291945;-45.120503652039325
1739209618.4291968;-45.120503652039325
1739209618.4291995;-32.816014438256545
1739209618.4292018;-35.57807855764607
1739209618.4292042;-45.120503652039325
1739209618.4292066;-38.13080360867914
1739209618.429209;-33.981070128970906
1739209618.4292114;-45.120503652039325
1739209618.4292138;-45.120503652039325
1739209618.4292161;-38.13080360867914
1739209618.4292185;-38.13080360867914
1739209618.429221;-45.120503652039325
1739209618.4292233;-45.120503652039325
1739209618.4292257;-45.120503652039325
1739209618.429228;-45.120503652039325
1739209618.4292305;-35.57807855764607
1739209618.4292328;-38.13080360867914
1739209618.4292352;-45.120503652039325
1739209618.4292376;-33.981070128970906
1739209618.42924;-31.141103565318915
1739209618.4292424;-45.120503652039325
1739209618.4292448;-45.120503652039325
1739209618.4292471;-29.438486411369333
1739209618.4292495;-38.13080360867914
1739209618.429252;-45.120503652039325
1739209618.4292543;-38.13080360867914
1739209618.4292567;-38.13080360867914
1739209618.429259;-45.120503652039325
1739209618.4292614;-38.13080360867914
1739209618.4292638;-45.120503652039325
1739209618.4292662;-45.120503652039325
1739209618.4292686;-45.120503652039325
1739209618.429271;-45.120503652039325
1739209618.4292734;-38.13080360867914
1739209618.4292758;-35.57807855764607
1739209618.4292781;-38.13080360867914
1739209618.4292805;-45.120503652039325
1739209618.429283;-45.120503652039325
1739209618.4292853;-35.57807855764607
1739209618.4292877;-38.13080360867914
1739209618.42929;-45.120503652039325
1739209618.4292924;-38.13080360867914
1739209618.4292948;-38.13080360867914
1739209618.4292972;-45.120503652039325
1739209618.4292996;-45.120503652039325
1739209618.429302;-38.13080360867914
1739209618.4293044;-45.120503652039325
1739209618.4293067;-45.120503652039325
1739209618.4293094;-45.120503652039325
1739209618.4293118;-38.13080360867914
1739209618.4293141;-35.57807855764607
1739209618.4293165;-38.13080360867914
1739209618.429319;-45.120503652039325
1739209618.4293213;-45.120503652039325
1739209618.4293237;-45.120503652039325
1739209618.429326;-33.981070128970906
1739209618.4293284;-45.120503652039325
1739209618.4293308;-38.13080360867914
1739209618.4293332;-45.120503652039325
1739209618.4293356;-33.981070128970906
1739209618.429338;-45.120503652039325
1739209618.4293404;-45.120503652039325
1739209618.4293427;-38.13080360867914
1739209618.4293451;-38.13080360867914
1739209618.4293475;-45.120503652039325
1739209618.42935;-45.120503652039325
1739209618.4293523;-35.57807855764607
1739209618.4293547;-38.13080360867914
1739209618.429357;-45.120503652039325
1739209618.4293594;-38.13080360867914
1739209618.4293618;-38.13080360867914
1739209618.4293642;-31.141103565318915
1739209618.4293666;-45.120503652039325
1739209618.429369;-38.13080360867914
1739209618.4293714;-38.13080360867914
1739209618.4293737;-38.13080360867914
1739209618.4293761;-38.13080360867914
1739209618.4293785;-35.57807855764607
1739209618.429381;-45.120503652039325
1739209618.4293833;-38.13080360867914
1739209618.4293857;-45.120503652039325
1739209618.429388;-38.13080360867914
1739209618.4293904;-35.57807855764607
1739209618.4293928;-38.13080360867914
1739209618.4293952;-45.120503652039325
1739209618.4293976;-38.13080360867914
1739209618.4294;-45.120503652039325
1739209618.4294024;-33.981070128970906
1739209618.4294047;-45.120503652039325
