CAN Message; 0x98:000074d0e0cc6c8e
1739209601.2598932;-45.120503652039325
1739209601.2799144;-45.120503652039325
1739209601.2799165;-38.13080360867914
1739209601.2799187;-45.120503652039325
1739209601.2799208;-45.120503652039325
1739209601.279923;-45.120503652039325
1739209601.279925;-45.120503652039325
1739209601.2799275;-45.120503652039325
1739209601.2799296;-33.981070128970906
1739209601.2799318;-38.13080360867914
1739209601.279934;-45.120503652039325
1739209601.279936;-38.13080360867914
1739209601.2799382;-32.816014438256545
1739209601.2799404;-45.120503652039325
1739209601.2799425;-45.120503652039325
1739209601.2799447;-45.120503652039325
1739209601.2799468;-45.120503652039325
1739209601.279949;-45.120503652039325
1739209601.279951;-38.13080360867914
1739209601.2799532;-38.13080360867914
1739209601.2799554;-45.120503652039325
1739209601.2799578;-38.13080360867914
1739209601.27996;-38.13080360867914
1739209601.279962;-38.13080360867914
1739209601.2799642;-38.13080360867914
1739209601.2799664;-38.13080360867914
1739209601.2799685;-33.981070128970906
1739209601.2799706;-45.120503652039325
1739209601.2799728;-38.13080360867914
1739209601.279975;-38.13080360867914
1739209601.279977;-35.57807855764607
1739209601.2799792;-38.13080360867914
1739209601.2799814;-45.120503652039325
1739209601.2799835;-38.13080360867914
1739209601.279986;-38.13080360867914
1739209601.279988;-38.13080360867914
1739209601.2799902;-45.120503652039325
1739209601.2799923;-45.120503652039325
1739209601.2799945;-38.13080360867914
1739209601.2799966;-38.13080360867914
1739209601.2799988;-35.57807855764607
1739209601.280001;-45.120503652039325
1739209601.280003;-38.13080360867914
1739209601.2800052;-33.981070128970906
1739209601.2800074;-33.981070128970906
1739209601.2800095;-33.981070128970906
1739209601.2800117;-45.120503652039325
1739209601.2800138;-45.120503652039325
1739209601.2800162;-45.120503652039325
1739209601.2800183;-33.981070128970906
1739209601.2800205;-45.120503652039325
1739209601.2800226;-38.13080360867914
1739209601.2800248;-38.13080360867914
1739209601.280027;-45.120503652039325
1739209601.280029;-38.13080360867914
1739209601.2800312;-38.13080360867914
1739209601.2800333;-45.120503652039325
1739209601.2800355;-33.981070128970906
1739209601.2800376;-45.120503652039325
1739209601.2800398;-45.120503652039325
1739209601.280042;-38.13080360867914
1739209601.2800443;-38.13080360867914
1739209601.2800465;-45.120503652039325
1739209601.2800486;-38.13080360867914
1739209601.2800508;-38.13080360867914
1739209601.280053;-38.13080360867914
1739209601.280055;-35.57807855764607
1739209601.2800572;-45.120503652039325
1739209601.2800593;-45.120503652039325
1739209601.2800615;-33.981070128970906
1739209601.2800636;-45.120503652039325
1739209601.2800658;-38.13080360867914
1739209601.280068;-45.120503652039325
1739209601.28007;-38.13080360867914
1739209601.2800722;-45.120503652039325
1739209601.2800746;-38.13080360867914
1739209601.2800767;-38.13080360867914
1739209601.280079;-33.981070128970906
1739209601.280081;-45.120503652039325
1739209601.2800832;-38.13080360867914
1739209601.2800853;-33.981070128970906
1739209601.2800875;-38.13080360867914
1739209601.2800896;-38.13080360867914
1739209601.2800918;-38.13080360867914
1739209601.280094;-38.13080360867914
1739209601.280096;-30.49652367304973
1739209601.2800982;-45.120503652039325
1739209601.2801003;-45.120503652039325
1739209601.2801027;-45.120503652039325
1739209601.2801049;-45.120503652039325
1739209601.280107;-45.120503652039325
1739209601.2801092;-38.13080360867914
1739209601.2801113;-38.13080360867914
1739209601.2801135;-28.58837851428586
1739209601.2801156;-45.120503652039325
1739209601.2801178;-38.13080360867914
1739209601.28012;-38.13080360867914
1739209601.280122;-38.13080360867914
1739209601.2801242;-45.120503652039325
1739209601.2801263;-33.981070128970906
1739209601.2801285;-38.13080360867914
1739209601.2801306;-29.438486411369347
1739209601.280133;-45.120503652039325
1739209601.2801352;-45.120503652039325
1739209601.2801373;-38.13080360867914
1739209601.2801394;-38.13080360867914
1739209601.2801416;-38.13080360867914
1739209601.2801437;-35.57807855764607
1739209601.280146;-38.13080360867914
1739209601.280148;-33.981070128970906
1739209601.2801502;-35.57807855764607
1739209601.2801523;-38.13080360867914
1739209601.2801545;-45.120503652039325
1739209601.2801566;-33.981070128970906
1739209601.2801588;-45.120503652039325
1739209601.2801611;-45.120503652039325
1739209601.2801633;-38.13080360867914
1739209601.2801654;-45.120503652039325
1739209601.2801676;-45.120503652039325
1739209601.2801697;-38.13080360867914
1739209601.2801719;-38.13080360867914
1739209601.280174;-38.13080360867914
1739209601.2801762;-45.120503652039325
1739209601.2801783;-45.120503652039325
1739209601.2801805;-38.13080360867914
1739209601.2801826;-38.13080360867914
1739209601.2801847;-45.120503652039325
1739209601.280187;-45.120503652039325
1739209601.280189;-35.57807855764607
1739209601.2801914;-45.120503652039325
1739209601.2801936;-45.120503652039325
1739209601.2801957;-45.120503652039325
1739209601.2801979;-45.120503652039325
1739209601.2802;-31.141103565318915
1739209601.2802022;-38.13080360867914
1739209601.2802043;-45.120503652039325
1739209601.2802064;-38.13080360867914
1739209601.2802086;-38.13080360867914
1739209601.2802107;-38.13080360867914
1739209601.2802129;-45.120503652039325
1739209601.280215;-45.120503652039325
1739209601.2802172;-33.981070128970956
1739209601.2802196;-38.13080360867914
1739209601.2802217;-38.13080360867914
1739209601.2802238;-45.120503652039325
1739209601.280226;-38.13080360867914
1739209601.2802281;-38.13080360867914
1739209601.2802303;-45.120503652039325
1739209601.2802324;-45.120503652039325
1739209601.2802346;-28.992665084841942
1739209601.2802367;-32.816014438256545
1739209601.2802389;-38.13080360867914
1739209601.280241;-38.13080360867914
1739209601.2802432;-38.13080360867914
1739209601.2802453;-38.13080360867914
1739209601.2802477;-38.13080360867914
1739209601.2802498;-45.120503652039325
1739209601.280252;-45.120503652039325
1739209601.2802541;-45.120503652039325
1739209601.2802563;-45.120503652039325
1739209601.2802584;-45.120503652039325
1739209601.2802606;-45.120503652039325
1739209601.2802627;-35.57807855764607
1739209601.2802649;-45.120503652039325
1739209601.280267;-45.120503652039325
1739209601.2802691;-45.120503652039325
1739209601.2802713;-45.120503652039325
1739209601.2802734;-38.13080360867914
1739209601.2802756;-38.13080360867914
1739209601.280278;-45.120503652039325
1739209601.28028;-38.13080360867914
1739209601.2802823;-38.13080360867914
1739209601.2802844;-45.120503652039325
1739209601.2802866;-38.13080360867914
1739209601.2802887;-45.120503652039325
1739209601.2802908;-45.120503652039325
1739209601.280293;-45.120503652039325
1739209601.2802951;-38.13080360867914
1739209601.2802973;-38.13080360867914
1739209601.2802994;-45.120503652039325
1739209601.2803016;-33.981070128970906
1739209601.2803037;-45.120503652039325
1739209601.280306;-45.120503652039325
1739209601.2803082;-38.13080360867914
1739209601.2803104;-45.120503652039325
1739209601.2803125;-45.120503652039325
1739209601.2803147;-33.981070128970906
1739209601.2803168;-38.13080360867914
1739209601.280319;-45.120503652039325
1739209601.2803211;-35.57807855764607
1739209601.2803233;-35.57807855764607
1739209601.2803254;-38.13080360867914
1739209601.2803276;-38.13080360867914
1739209601.2803297;-38.13080360867914
1739209601.2803319;-38.13080360867914
1739209601.280334;-45.120503652039325
1739209601.2803364;-38.13080360867914
1739209601.2803385;-45.120503652039325
1739209601.2803407;-45.120503652039325
1739209601.2803428;-38.13080360867914
1739209601.280345;-35.57807855764607
1739209601.280347;-45.120503652039325
1739209601.2803493;-45.120503652039325
1739209601.2803514;-38.13080360867914
1739209601.2803535;-35.57807855764607
1739209601.2803557;-38.13080360867914
1739209601.2803578;-38.13080360867914
1739209601.28036;-45.120503652039325
1739209601.2803621;-38.13080360867914
1739209601.2803645;-45.120503652039325
1739209601.2803667;-45.120503652039325
1739209601.2803688;-38.13080360867914
1739209601.280371;-45.120503652039325
1739209601.280373;-45.120503652039325
1739209601.2803752;-45.120503652039325
1739209601.2803774;-45.120503652039325
1739209601.2803795;-45.120503652039325
1739209601.2803817;-38.13080360867914
1739209601.2803838;-38.13080360867914
1739209601.280386;-38.13080360867914
1739209601.280388;-45.120503652039325
1739209601.2803903;-33.981070128970906
1739209601.2803924;-32.816014438256545
1739209601.2803948;-33.981070128970906
1739209601.280397;-45.120503652039325
1739209601.280399;-45.120503652039325
1739209601.2804012;-38.13080360867914
1739209601.2804034;-33.981070128970906
1739209601.2804055;-45.120503652039325
1739209601.2804077;-38.13080360867914
1739209601.2804098;-38.13080360867914
1739209601.280412;-38.13080360867914
1739209601.280414;-45.120503652039325
1739209601.2804163;-38.13080360867914
1739209601.2804184;-35.57807855764607
1739209601.2804205;-38.13080360867914
1739209601.280423;-38.13080360867914
1739209601.280425;-45.120503652039325
1739209601.2804272;-38.13080360867914
1739209601.2804294;-33.981070128970906
1739209601.2804315;-38.13080360867914
1739209601.2804337;-35.57807855764607
1739209601.2804358;-38.13080360867914
1739209601.280438;-38.13080360867914
1739209601.28044;-35.57807855764607
1739209601.2804422;-38.13080360867914
1739209601.2804444;-38.13080360867914
1739209601.2804465;-33.981070128970906
1739209601.2804487;-38.13080360867914
1739209601.2804508;-38.13080360867914
1739209601.2804532;-32.816014438256545
1739209601.2804554;-45.120503652039325
1739209601.2804575;-45.120503652039325
1739209601.2804596;-45.120503652039325
1739209601.2804618;-38.13080360867914
1739209601.280464;-38.13080360867914
1739209601.280466;-45.120503652039325
1739209601.2804682;-35.57807855764607
1739209601.2804704;-32.816014438256545
1739209601.2804725;-33.981070128970906
1739209601.2804747;-45.120503652039325
1739209601.2804768;-38.13080360867914
1739209601.280479;-35.57807855764607
1739209601.2804813;-38.13080360867914
1739209601.2804835;-45.120503652039325
1739209601.2804856;-45.120503652039325
1739209601.2804878;-38.13080360867914
1739209601.28049;-45.120503652039325
1739209601.280492;-45.120503652039325
1739209601.2804942;-45.120503652039325
1739209601.2804964;-45.120503652039325
1739209601.2804985;-31.141103565318915
1739209601.2805007;-38.13080360867914
1739209601.2805028;-45.120503652039325
1739209601.280505;-38.13080360867914
1739209601.280507;-38.13080360867914
1739209601.2805092;-38.13080360867914
1739209601.2805116;-45.120503652039325
1739209601.2805138;-45.120503652039325
1739209601.280516;-33.981070128970906
1739209601.280518;-45.120503652039325
1739209601.2805202;-45.120503652039325
1739209601.2805223;-45.120503652039325
1739209601.2805245;-45.120503652039325
1739209601.2805266;-38.13080360867914
1739209601.2805288;-45.120503652039325
1739209601.280531;-38.13080360867914
1739209601.280533;-28.992665084841942
1739209601.2805352;-38.13080360867914
1739209601.2805374;-38.13080360867914
1739209601.2805398;-38.13080360867914
1739209601.280542;-38.13080360867914
1739209601.280544;-45.120503652039325
1739209601.2805462;-33.981070128970906
1739209601.2805483;-31.141103565318893
1739209601.2805505;-32.816014438256545
1739209601.2805526;-45.120503652039325
1739209601.2805548;-33.981070128970906
1739209601.280557;-38.13080360867914
1739209601.280559;-45.120503652039325
1739209601.2805612;-45.120503652039325
1739209601.2805634;-35.57807855764607
1739209601.2805655;-38.13080360867914
1739209601.2805676;-27.267205301931607
1739209601.28057;-38.13080360867914
1739209601.2805722;-38.13080360867914
1739209601.2805743;-35.57807855764607
1739209601.2805765;-38.13080360867914
1739209601.2805786;-45.120503652039325
1739209601.2805808;-45.120503652039325
1739209601.280583;-45.120503652039325
1739209601.280585;-35.57807855764607
1739209601.2805872;-45.120503652039325
1739209601.2805893;-45.120503652039325
1739209601.2805915;-45.120503652039325
1739209601.2805936;-45.120503652039325
1739209601.2805958;-45.120503652039325
1739209601.2805982;-45.120503652039325
1739209601.2806003;-38.13080360867914
1739209601.2806025;-33.981070128970906
1739209601.2806046;-38.13080360867914
1739209601.2806067;-38.13080360867914
1739209601.280609;-35.57807855764607
1739209601.280611;-31.141103565318915
1739209601.2806132;-45.120503652039325
1739209601.2806153;-38.13080360867914
1739209601.2806175;-35.57807855764607
1739209601.2806196;-35.57807855764607
1739209601.2806218;-45.120503652039325
1739209601.280624;-45.120503652039325
1739209601.280626;-45.120503652039325
1739209601.2806284;-38.13080360867914
1739209601.2806306;-38.13080360867914
1739209601.2806327;-38.13080360867914
1739209601.2806349;-33.981070128970906
1739209601.280637;-45.120503652039325
1739209601.2806392;-38.13080360867914
1739209601.2806413;-38.13080360867914
1739209601.2806435;-45.120503652039325
1739209601.2806456;-38.13080360867914
1739209601.2806478;-45.120503652039325
1739209601.28065;-45.120503652039325
1739209601.280652;-45.120503652039325
1739209601.2806542;-32.816014438256545
1739209601.2806566;-35.57807855764607
1739209601.2806587;-38.13080360867914
1739209601.2806609;-38.13080360867914
1739209601.280663;-35.57807855764607
1739209601.2806652;-35.57807855764607
1739209601.2806673;-45.120503652039325
1739209601.2806695;-38.13080360867914
1739209601.2806716;-45.120503652039325
1739209601.2806737;-45.120503652039325
1739209601.280676;-33.981070128970906
1739209601.280678;-38.13080360867914
1739209601.2806802;-45.120503652039325
1739209601.2806823;-45.120503652039325
1739209601.2806845;-38.13080360867914
1739209601.2806869;-45.120503652039325
1739209601.280689;-32.816014438256545
1739209601.2806911;-32.816014438256545
1739209601.2806933;-38.13080360867914
1739209601.2806954;-38.13080360867914
1739209601.2806976;-45.120503652039325
1739209601.2806997;-38.13080360867914
1739209601.2807019;-45.120503652039325
1739209601.280704;-38.13080360867914
1739209601.2807062;-45.120503652039325
1739209601.2807083;-45.120503652039325
1739209601.2807105;-38.13080360867914
1739209601.2807126;-45.120503652039325
1739209601.280715;-45.120503652039325
1739209601.2807171;-38.13080360867914
1739209601.2807193;-38.13080360867914
1739209601.2807214;-45.120503652039325
1739209601.2807236;-32.816014438256545
1739209601.2807257;-26.991370085610736
1739209601.2807279;-45.120503652039325
1739209601.28073;-45.120503652039325
1739209601.2807322;-35.57807855764607
1739209601.2807343;-38.13080360867914
1739209601.2807364;-38.13080360867914
1739209601.2807386;-38.13080360867914
1739209601.2807407;-45.120503652039325
1739209601.2807431;-45.120503652039325
1739209601.2807453;-38.13080360867914
1739209601.2807474;-38.13080360867914
1739209601.2807496;-45.120503652039325
1739209601.2807517;-38.13080360867914
1739209601.2807539;-35.57807855764607
1739209601.280756;-35.57807855764607
1739209601.2807581;-35.57807855764607
1739209601.2807603;-32.816014438256545
1739209601.2807624;-38.13080360867914
1739209601.2807646;-35.57807855764607
1739209601.2807667;-45.120503652039325
1739209601.2807689;-45.120503652039325
1739209601.280771;-38.13080360867914
1739209601.2807734;-35.57807855764607
1739209601.2807755;-38.13080360867914
1739209601.2807777;-45.120503652039325
1739209601.2807798;-38.13080360867914
1739209601.280782;-38.13080360867914
1739209601.2807841;-45.120503652039325
1739209601.2807863;-38.13080360867914
1739209601.2807884;-38.13080360867914
1739209601.2807906;-45.120503652039325
1739209601.2807927;-45.120503652039325
1739209601.2807949;-45.120503652039325
1739209601.280797;-45.120503652039325
1739209601.2807992;-45.120503652039325
1739209601.2808015;-38.13080360867914
1739209601.2808037;-45.120503652039325
1739209601.2808058;-38.13080360867914
1739209601.280808;-45.120503652039325
1739209601.28081;-38.13080360867914
1739209601.2808123;-32.816014438256545
1739209601.2808144;-35.57807855764607
1739209601.2808166;-45.120503652039325
1739209601.2808187;-38.13080360867914
1739209601.2808208;-31.141103565318893
1739209601.280823;-45.120503652039325
1739209601.2808251;-45.120503652039325
1739209601.2808273;-38.13080360867914
1739209601.2808294;-45.120503652039325
1739209601.2808318;-38.13080360867914
1739209601.280834;-33.981070128970906
1739209601.280836;-45.120503652039325
1739209601.2808383;-45.120503652039325
1739209601.2808404;-33.981070128970906
1739209601.2808425;-38.13080360867914
1739209601.2808447;-45.120503652039325
1739209601.2808468;-38.13080360867914
1739209601.280849;-33.981070128970906
1739209601.2808511;-35.57807855764607
1739209601.2808533;-45.120503652039325
1739209601.2808554;-45.120503652039325
1739209601.2808576;-33.981070128970906
1739209601.28086;-38.13080360867914
1739209601.280862;-45.120503652039325
1739209601.2808642;-45.120503652039325
1739209601.2808664;-45.120503652039325
1739209601.2808685;-38.13080360867914
1739209601.2808707;-45.120503652039325
1739209601.2808728;-45.120503652039325
1739209601.280875;-38.13080360867914
1739209601.280877;-45.120503652039325
1739209601.2808793;-45.120503652039325
1739209601.2808814;-45.120503652039325
1739209601.2808836;-38.13080360867914
1739209601.2808857;-45.120503652039325
1739209601.2808878;-45.120503652039325
1739209601.2808902;-38.13080360867914
1739209601.2808924;-45.120503652039325
1739209601.2808945;-38.13080360867914
1739209601.2808967;-38.13080360867914
1739209601.2808988;-45.120503652039325
1739209601.280901;-33.981070128970906
1739209601.280903;-45.120503652039325
1739209601.2809052;-45.120503652039325
1739209601.2809074;-38.13080360867914
1739209601.2809095;-35.57807855764607
1739209601.2809117;-45.120503652039325
1739209601.2809138;-33.981070128970906
1739209601.280916;-45.120503652039325
1739209601.2809184;-45.120503652039325
1739209601.2809205;-38.13080360867914
1739209601.2809227;-38.13080360867914
1739209601.2809248;-45.120503652039325
1739209601.280927;-45.120503652039325
1739209601.280929;-32.816014438256545
1739209601.2809312;-38.13080360867914
1739209601.2809334;-45.120503652039325
1739209601.2809355;-31.141103565318915
1739209601.2809377;-35.57807855764607
1739209601.2809398;-38.13080360867914
1739209601.280942;-38.13080360867914
1739209601.280944;-33.981070128970906
1739209601.2809463;-35.57807855764607
1739209601.2809486;-45.120503652039325
1739209601.2809508;-38.13080360867914
1739209601.280953;-35.57807855764607
1739209601.280955;-45.120503652039325
1739209601.2809572;-45.120503652039325
1739209601.2809594;-38.13080360867914
1739209601.2809615;-33.981070128970906
1739209601.2809637;-38.13080360867914
1739209601.2809658;-45.120503652039325
1739209601.280968;-35.57807855764607
1739209601.28097;-35.57807855764607
1739209601.2809722;-45.120503652039325
1739209601.2809744;-33.981070128970906
1739209601.2809768;-38.13080360867914
1739209601.280979;-45.120503652039325
1739209601.280981;-45.120503652039325
1739209601.2809832;-45.120503652039325
1739209601.2809854;-45.120503652039325
1739209601.2809875;-27.267205301931607
1739209601.2809896;-32.816014438256545
1739209601.2809918;-45.120503652039325
1739209601.280994;-45.120503652039325
1739209601.280996;-33.981070128970906
1739209601.2809982;-38.13080360867914
1739209601.2810004;-38.13080360867914
1739209601.2810025;-35.57807855764607
1739209601.2810047;-38.13080360867914
1739209601.281007;-33.981070128970906
1739209601.2810092;-35.57807855764607
1739209601.2810113;-35.57807855764607
1739209601.2810135;-38.13080360867914
1739209601.2810156;-45.120503652039325
1739209601.2810178;-38.13080360867914
1739209601.28102;-45.120503652039325
1739209601.281022;-38.13080360867914
1739209601.2810242;-38.13080360867914
1739209601.2810264;-38.13080360867914
1739209601.2810285;-35.57807855764607
1739209601.2810307;-38.13080360867914
1739209601.2810328;-38.13080360867914
1739209601.2810352;-33.981070128970906
1739209601.2810373;-38.13080360867914
1739209601.2810395;-38.13080360867914
1739209601.2810416;-38.13080360867914
1739209601.2810438;-38.13080360867914
1739209601.281046;-38.13080360867914
1739209601.281048;-38.13080360867914
1739209601.2810502;-38.13080360867914
1739209601.2810524;-38.13080360867914
1739209601.2810545;-45.120503652039325
1739209601.2810566;-45.120503652039325
1739209601.2810588;-38.13080360867914
1739209601.281061;-38.13080360867914
1739209601.281063;-45.120503652039325
1739209601.2810655;-45.120503652039325
1739209601.2810676;-45.120503652039325
1739209601.2810698;-45.120503652039325
1739209601.281072;-45.120503652039325
1739209601.281074;-30.49652367304973
1739209601.2810762;-32.816014438256545
1739209601.2810783;-45.120503652039325
1739209601.2810805;-45.120503652039325
1739209601.2810826;-38.13080360867914
1739209601.2810848;-33.981070128970906
1739209601.281087;-45.120503652039325
1739209601.281089;-38.13080360867914
1739209601.2810912;-45.120503652039325
1739209601.2810936;-38.13080360867914
1739209601.2810957;-33.981070128970906
1739209601.281098;-38.13080360867914
1739209601.2811;-38.13080360867914
1739209601.2811022;-45.120503652039325
1739209601.2811043;-38.13080360867914
1739209601.2811065;-38.13080360867914
1739209601.2811086;-32.816014438256545
1739209601.2811108;-27.8777449560314
1739209601.281113;-45.120503652039325
1739209601.281115;-45.120503652039325
1739209601.2811172;-35.57807855764607
1739209601.2811193;-33.981070128970906
1739209601.2811215;-45.120503652039325
1739209601.2811239;-45.120503652039325
1739209601.281126;-45.120503652039325
1739209601.2811282;-38.13080360867914
1739209601.2811303;-45.120503652039325
1739209601.2811325;-45.120503652039325
1739209601.2811346;-45.120503652039325
1739209601.2811368;-38.13080360867914
1739209601.281139;-35.57807855764607
1739209601.281141;-45.120503652039325
1739209601.2811432;-38.13080360867914
1739209601.2811453;-26.991370085610736
1739209601.2811475;-38.13080360867914
1739209601.2811496;-45.120503652039325
1739209601.281152;-35.57807855764607
1739209601.2811542;-35.57807855764607
1739209601.2811563;-45.120503652039325
1739209601.2811584;-45.120503652039325
1739209601.2811606;-45.120503652039325
1739209601.2811627;-45.120503652039325
1739209601.281165;-38.13080360867914
1739209601.281167;-35.57807855764607
1739209601.2811692;-45.120503652039325
1739209601.2811713;-38.13080360867914
1739209601.2811735;-35.57807855764607
1739209601.2811756;-45.120503652039325
1739209601.2811778;-45.120503652039325
1739209601.28118;-45.120503652039325
1739209601.2811823;-38.13080360867914
1739209601.2811844;-38.13080360867914
1739209601.2811866;-38.13080360867914
1739209601.2811887;-45.120503652039325
1739209601.2811909;-45.120503652039325
1739209601.281193;-45.120503652039325
1739209601.2811952;-38.13080360867914
1739209601.2811973;-32.816014438256545
1739209601.2811995;-45.120503652039325
1739209601.2812016;-45.120503652039325
1739209601.2812037;-38.13080360867914
1739209601.281206;-32.816014438256545
1739209601.281208;-38.13080360867914
1739209601.2812104;-45.120503652039325
1739209601.2812126;-38.13080360867914
1739209601.2812147;-38.13080360867914
1739209601.2812169;-38.13080360867914
1739209601.281219;-45.120503652039325
1739209601.2812212;-38.13080360867914
1739209601.2812233;-45.120503652039325
1739209601.2812254;-38.13080360867914
1739209601.2812276;-45.120503652039325
1739209601.2812297;-38.13080360867914
1739209601.2812319;-38.13080360867914
1739209601.281234;-38.13080360867914
1739209601.2812362;-38.13080360867914
1739209601.2812383;-38.13080360867914
1739209601.2812407;-38.13080360867914
1739209601.2812428;-38.13080360867914
1739209601.281245;-45.120503652039325
1739209601.2812471;-38.13080360867914
1739209601.2812493;-38.13080360867914
1739209601.2812514;-45.120503652039325
1739209601.2812536;-32.816014438256545
1739209601.2812557;-45.120503652039325
1739209601.2812579;-45.120503652039325
1739209601.28126;-38.13080360867914
1739209601.2812622;-38.13080360867914
1739209601.2812643;-38.13080360867914
1739209601.2812665;-38.13080360867914
1739209601.2812688;-38.13080360867914
1739209601.281271;-45.120503652039325
1739209601.2812731;-38.13080360867914
1739209601.2812753;-35.57807855764607
1739209601.2812774;-38.13080360867914
1739209601.2812796;-45.120503652039325
1739209601.2812817;-45.120503652039325
1739209601.2812839;-45.120503652039325
1739209601.281286;-45.120503652039325
1739209601.2812881;-38.13080360867914
1739209601.2812903;-38.13080360867914
1739209601.2812924;-38.13080360867914
1739209601.2812946;-45.120503652039325
1739209601.2812967;-45.120503652039325
1739209601.281299;-45.120503652039325
1739209601.2813013;-45.120503652039325
1739209601.2813034;-45.120503652039325
1739209601.2813056;-38.13080360867914
1739209601.2813077;-38.13080360867914
1739209601.2813098;-38.13080360867914
1739209601.281312;-33.981070128970906
1739209601.2813141;-35.57807855764607
1739209601.2813163;-38.13080360867914
1739209601.2813184;-45.120503652039325
1739209601.2813206;-45.120503652039325
1739209601.2813227;-45.120503652039325
1739209601.2813249;-45.120503652039325
1739209601.2813272;-38.13080360867914
1739209601.2813294;-33.981070128970906
1739209601.2813315;-45.120503652039325
1739209601.2813337;-45.120503652039325
1739209601.2813358;-45.120503652039325
1739209601.281338;-45.120503652039325
1739209601.2813401;-45.120503652039325
1739209601.2813423;-38.13080360867914
1739209601.2813444;-38.13080360867914
1739209601.2813466;-45.120503652039325
1739209601.2813487;-45.120503652039325
1739209601.2813509;-38.13080360867914
1739209601.281353;-45.120503652039325
1739209601.2813554;-38.13080360867914
1739209601.2813575;-38.13080360867914
1739209601.2813597;-45.120503652039325
1739209601.2813618;-33.981070128970906
1739209601.281364;-32.816014438256545
1739209601.281366;-38.13080360867914
1739209601.2813683;-45.120503652039325
1739209601.2813704;-45.120503652039325
1739209601.2813725;-38.13080360867914
1739209601.2813747;-45.120503652039325
1739209601.2813768;-38.13080360867914
1739209601.281379;-45.120503652039325
1739209601.2813811;-45.120503652039325
1739209601.2813833;-45.120503652039325
1739209601.2813857;-38.13080360867914
1739209601.2813878;-45.120503652039325
1739209601.28139;-30.49652367304973
1739209601.281392;-32.816014438256545
1739209601.2813942;-45.120503652039325
1739209601.2813964;-32.816014438256545
1739209601.2813985;-35.57807855764607
1739209601.2814007;-38.13080360867914
1739209601.2814028;-45.120503652039325
1739209601.281405;-45.120503652039325
1739209601.281407;-45.120503652039325
1739209601.2814093;-38.13080360867914
1739209601.2814114;-38.13080360867914
1739209601.2814138;-38.13080360867914
1739209601.281416;-38.13080360867914
1739209601.281418;-38.13080360867914
1739209601.2814202;-45.120503652039325
1739209601.2814224;-33.981070128970906
1739209601.2814245;-32.816014438256545
1739209601.2814267;-38.13080360867914
1739209601.2814288;-38.13080360867914
1739209601.281431;-35.57807855764607
1739209601.281433;-38.13080360867914
1739209601.2814353;-38.13080360867914
1739209601.2814374;-45.120503652039325
1739209601.2814395;-38.13080360867914
1739209601.2814417;-38.13080360867914
1739209601.281444;-45.120503652039325
1739209601.2814462;-45.120503652039325
1739209601.2814484;-38.13080360867914
1739209601.2814505;-45.120503652039325
1739209601.2814527;-45.120503652039325
1739209601.2814548;-38.13080360867914
1739209601.281457;-32.816014438256545
1739209601.281459;-45.120503652039325
1739209601.2814612;-45.120503652039325
1739209601.2814634;-45.120503652039325
1739209601.2814655;-38.13080360867914
1739209601.2814677;-35.57807855764607
1739209601.2814698;-38.13080360867914
1739209601.2814722;-45.120503652039325
1739209601.2814744;-45.120503652039325
1739209601.2814765;-35.57807855764607
1739209601.2814786;-31.141103565318893
1739209601.2814808;-45.120503652039325
1739209601.281483;-38.13080360867914
1739209601.281485;-45.120503652039325
1739209601.2814872;-38.13080360867914
1739209601.2814894;-38.13080360867914
1739209601.2814915;-38.13080360867914
1739209601.2814937;-45.120503652039325
1739209601.2814958;-45.120503652039325
1739209601.281498;-38.13080360867914
1739209601.2815;-38.13080360867914
1739209601.2815025;-33.981070128970906
1739209601.2815046;-35.57807855764607
1739209601.2815068;-38.13080360867914
1739209601.281509;-45.120503652039325
1739209601.281511;-35.57807855764607
1739209601.2815132;-29.438486411369333
1739209601.2815154;-45.120503652039325
1739209601.2815175;-38.13080360867914
1739209601.2815197;-45.120503652039325
1739209601.2815218;-45.120503652039325
1739209601.281524;-38.13080360867914
1739209601.281526;-33.981070128970906
1739209601.2815282;-38.13080360867914
1739209601.2815306;-33.981070128970956
1739209601.2815328;-38.13080360867914
1739209601.281535;-38.13080360867914
1739209601.281537;-38.13080360867914
1739209601.2815392;-38.13080360867914
1739209601.2815413;-45.120503652039325
1739209601.2815435;-38.13080360867914
1739209601.2815456;-38.13080360867914
1739209601.2815478;-26.487275050834715
1739209601.28155;-35.57807855764607
1739209601.281552;-38.13080360867914
1739209601.2815542;-38.13080360867914
1739209601.2815564;-35.57807855764607
1739209601.2815585;-45.120503652039325
1739209601.281561;-38.13080360867914
1739209601.281563;-38.13080360867914
1739209601.2815652;-38.13080360867914
1739209601.2815673;-45.120503652039325
1739209601.2815695;-45.120503652039325
1739209601.2815716;-38.13080360867914
1739209601.2815738;-38.13080360867914
1739209601.281576;-45.120503652039325
1739209601.281578;-38.13080360867914
1739209601.2815802;-38.13080360867914
1739209601.2815824;-26.487275050834715
1739209601.2815845;-38.13080360867914
1739209601.2815866;-45.120503652039325
1739209601.281589;-38.13080360867914
1739209601.2815912;-38.13080360867914
1739209601.2815933;-38.13080360867914
1739209601.2815955;-38.13080360867914
1739209601.2815976;-38.13080360867914
1739209601.2815998;-33.981070128970956
1739209601.281602;-38.13080360867914
1739209601.281604;-38.13080360867914
1739209601.2816062;-38.13080360867914
1739209601.2816083;-45.120503652039325
1739209601.2816105;-38.13080360867914
1739209601.2816126;-35.57807855764607
