CAN Message; 0x1b8:0100f25db1a0e0dc
1739209767.0785937;-45.120503652039325
1739209767.078597;-38.13080360867914
1739209767.0786004;-35.57807855764607
1739209767.0786037;-38.13080360867914
1739209767.0786073;-35.57807855764607
1739209767.0786107;-45.120503652039325
1739209767.078614;-45.120503652039325
1739209767.0786173;-38.13080360867914
1739209767.078621;-38.13080360867914
1739209767.0786242;-38.13080360867914
1739209767.0786276;-45.120503652039325
1739209767.078631;-45.120503652039325
1739209767.0786345;-38.13080360867914
1739209767.0786378;-32.816014438256545
1739209767.0786412;-45.120503652039325
1739209767.0786445;-45.120503652039325
1739209767.078648;-33.981070128970906
1739209767.0786514;-45.120503652039325
1739209767.0786548;-45.120503652039325
1739209767.078658;-38.13080360867914
1739209767.0786614;-32.816014438256545
1739209767.078665;-38.13080360867914
1739209767.0786684;-45.120503652039325
1739209767.0786717;-33.981070128970906
1739209767.078675;-35.57807855764607
1739209767.0786786;-38.13080360867914
1739209767.078682;-45.120503652039325
1739209767.0786853;-38.13080360867914
1739209767.0786886;-38.13080360867914
1739209767.0786922;-33.981070128970906
1739209767.0786955;-45.120503652039325
1739209767.0786989;-38.13080360867914
1739209767.0787022;-38.13080360867914
1739209767.0787058;-38.13080360867914
1739209767.0787091;-38.13080360867914
1739209767.0787125;-45.120503652039325
1739209767.0787158;-38.13080360867914
1739209767.0787194;-33.981070128970906
1739209767.0787227;-45.120503652039325
1739209767.078726;-45.120503652039325
1739209767.0787294;-45.120503652039325
1739209767.078733;-35.57807855764607
1739209767.0787363;-45.120503652039325
1739209767.0787396;-45.120503652039325
1739209767.078743;-45.120503652039325
1739209767.0787463;-45.120503652039325
1739209767.07875;-31.141103565318915
1739209767.0787532;-31.141103565318915
1739209767.0787566;-45.120503652039325
1739209767.07876;-27.267205301931607
1739209767.0787635;-33.981070128970906
1739209767.0787668;-38.13080360867914
1739209767.0787702;-38.13080360867914
1739209767.0787735;-33.981070128970906
1739209767.078777;-38.13080360867914
1739209767.0787804;-45.120503652039325
1739209767.0787838;-38.13080360867914
1739209767.078787;-45.120503652039325
1739209767.0787907;-45.120503652039325
1739209767.078794;-45.120503652039325
1739209767.0787973;-45.120503652039325
1739209767.0788007;-45.120503652039325
1739209767.0788043;-38.13080360867914
1739209767.0788076;-38.13080360867914
1739209767.078811;-45.120503652039325
1739209767.0788143;-38.13080360867914
1739209767.0788176;-35.57807855764607
1739209767.0788212;-45.120503652039325
1739209767.0788245;-45.120503652039325
1739209767.0788279;-38.13080360867914
1739209767.0788312;-38.13080360867914
1739209767.0788348;-38.13080360867914
1739209767.078838;-38.13080360867914
1739209767.0788414;-38.13080360867914
1739209767.0788448;-35.57807855764607
1739209767.0788484;-45.120503652039325
1739209767.0788517;-45.120503652039325
1739209767.078855;-38.13080360867914
1739209767.0788584;-38.13080360867914
1739209767.078862;-45.120503652039325
1739209767.0788653;-45.120503652039325
1739209767.0788686;-45.120503652039325
1739209767.078872;-45.120503652039325
1739209767.0788755;-45.120503652039325
1739209767.0788789;-38.13080360867914
1739209767.0788822;-45.120503652039325
1739209767.0788856;-45.120503652039325
1739209767.078889;-33.981070128970906
1739209767.0788925;-45.120503652039325
1739209767.0788958;-31.141103565318893
1739209767.0788991;-29.438486411369333
1739209767.0789025;-38.13080360867914
1739209767.078906;-32.816014438256545
1739209767.0789094;-32.816014438256545
1739209767.0789127;-38.13080360867914
1739209767.078916;-45.120503652039325
1739209767.0789196;-35.57807855764607
1739209767.078923;-45.120503652039325
1739209767.0789263;-38.13080360867914
1739209767.0789297;-38.13080360867914
1739209767.0789332;-38.13080360867914
1739209767.0789366;-38.13080360867914
1739209767.07894;-45.120503652039325
1739209767.0789433;-38.13080360867914
1739209767.0789468;-45.120503652039325
1739209767.0789502;-32.816014438256545
1739209767.0789535;-28.21854285175415
1739209767.0789568;-45.120503652039325
1739209767.0789602;-45.120503652039325
1739209767.0789638;-45.120503652039325
1739209767.078967;-45.120503652039325
1739209767.0789704;-45.120503652039325
1739209767.0789738;-45.120503652039325
1739209767.0789773;-45.120503652039325
1739209767.0789807;-45.120503652039325
1739209767.078984;-38.13080360867914
1739209767.0789874;-45.120503652039325
1739209767.078991;-38.13080360867914
1739209767.0789943;-35.57807855764607
1739209767.0789976;-45.120503652039325
1739209767.079001;-38.13080360867914
1739209767.0790045;-35.57807855764607
1739209767.0790079;-32.816014438256545
1739209767.0790112;-33.981070128970906
1739209767.0790145;-38.13080360867914
1739209767.079018;-45.120503652039325
1739209767.0790215;-45.120503652039325
1739209767.0790248;-38.13080360867914
1739209767.0790281;-45.120503652039325
1739209767.0790315;-45.120503652039325
1739209767.079035;-45.120503652039325
1739209767.0790384;-45.120503652039325
1739209767.0790417;-45.120503652039325
1739209767.079045;-33.981070128970906
1739209767.0790486;-38.13080360867914
1739209767.079052;-38.13080360867914
1739209767.0790553;-32.816014438256545
1739209767.0790586;-38.13080360867914
1739209767.0790622;-45.120503652039325
1739209767.0790656;-45.120503652039325
1739209767.079069;-35.57807855764607
1739209767.0790722;-45.120503652039325
1739209767.0790758;-38.13080360867914
1739209767.0790792;-35.57807855764607
1739209767.0790825;-38.13080360867914
1739209767.0790858;-38.13080360867914
1739209767.0790894;-35.57807855764607
1739209767.0790927;-38.13080360867914
1739209767.079096;-35.57807855764607
1739209767.0790994;-38.13080360867914
1739209767.0791028;-45.120503652039325
1739209767.0791063;-38.13080360867914
1739209767.0791097;-45.120503652039325
1739209767.079113;-45.120503652039325
1739209767.0791163;-45.120503652039325
1739209767.07912;-45.120503652039325
1739209767.0791233;-38.13080360867914
1739209767.0791266;-45.120503652039325
1739209767.07913;-45.120503652039325
1739209767.0791335;-38.13080360867914
1739209767.0791368;-38.13080360867914
1739209767.0791402;-38.13080360867914
1739209767.0791435;-38.13080360867914
1739209767.079147;-38.13080360867914
1739209767.0791504;-35.57807855764607
1739209767.0791538;-35.57807855764607
1739209767.079157;-45.120503652039325
1739209767.0791607;-38.13080360867914
1739209767.079164;-35.57807855764607
1739209767.0791674;-45.120503652039325
1739209767.0791707;-45.120503652039325
1739209767.079174;-45.120503652039325
1739209767.0791776;-38.13080360867914
1739209767.079181;-38.13080360867914
1739209767.0791843;-38.13080360867914
1739209767.0791876;-38.13080360867914
1739209767.0791912;-38.13080360867914
1739209767.0791945;-38.13080360867914
1739209767.079198;-35.57807855764607
1739209767.0792012;-38.13080360867914
1739209767.0792048;-45.120503652039325
1739209767.0792081;-45.120503652039325
1739209767.0792115;-45.120503652039325
1739209767.0792148;-45.120503652039325
1739209767.0792184;-33.981070128970906
1739209767.0792217;-38.13080360867914
1739209767.079225;-45.120503652039325
1739209767.0792284;-33.981070128970906
1739209767.079232;-38.13080360867914
1739209767.0792353;-45.120503652039325
1739209767.0792387;-38.13080360867914
1739209767.079242;-38.13080360867914
1739209767.0792453;-45.120503652039325
1739209767.079249;-38.13080360867914
1739209767.0792522;-38.13080360867914
1739209767.0792556;-33.981070128970906
1739209767.079259;-45.120503652039325
1739209767.0792625;-45.120503652039325
1739209767.0792658;-38.13080360867914
1739209767.0792692;-38.13080360867914
1739209767.0792725;-45.120503652039325
1739209767.079276;-45.120503652039325
1739209767.0792794;-35.57807855764607
1739209767.0792828;-33.981070128970906
1739209767.079286;-45.120503652039325
1739209767.0792897;-45.120503652039325
1739209767.079293;-35.57807855764607
1739209767.0792964;-35.57807855764607
1739209767.0792997;-45.120503652039325
1739209767.0793033;-38.13080360867914
1739209767.0793066;-45.120503652039325
1739209767.07931;-45.120503652039325
1739209767.0793133;-45.120503652039325
1739209767.0793166;-38.13080360867914
1739209767.0793202;-45.120503652039325
1739209767.0793235;-38.13080360867914
1739209767.0793269;-38.13080360867914
1739209767.0793302;-38.13080360867914
1739209767.0793338;-45.120503652039325
1739209767.0793371;-38.13080360867914
1739209767.0793405;-45.120503652039325
1739209767.0793438;-38.13080360867914
1739209767.0793474;-45.120503652039325
1739209767.0793507;-38.13080360867914
1739209767.079354;-35.57807855764607
1739209767.0793574;-38.13080360867914
1739209767.079361;-45.120503652039325
1739209767.0793643;-25.826314394896357
1739209767.0793676;-32.816014438256545
1739209767.079371;-38.13080360867914
1739209767.0793746;-45.120503652039325
1739209767.079378;-33.981070128970906
1739209767.0793812;-32.816014438256545
1739209767.0793846;-45.120503652039325
1739209767.079388;-38.13080360867914
1739209767.0793915;-35.57807855764607
1739209767.0793948;-45.120503652039325
1739209767.0793982;-38.13080360867914
1739209767.0794015;-38.13080360867914
1739209767.079405;-38.13080360867914
1739209767.0794084;-45.120503652039325
1739209767.0794117;-45.120503652039325
1739209767.079415;-38.13080360867914
1739209767.0794187;-32.816014438256545
1739209767.079422;-45.120503652039325
1739209767.0794253;-45.120503652039325
1739209767.0794287;-38.13080360867914
1739209767.0794322;-45.120503652039325
1739209767.0794356;-38.13080360867914
1739209767.079439;-35.57807855764607
1739209767.0794423;-35.57807855764607
1739209767.0794458;-33.981070128970906
1739209767.0794492;-38.13080360867914
1739209767.0794525;-45.120503652039325
1739209767.0794559;-38.13080360867914
1739209767.0794592;-32.816014438256545
1739209767.0794628;-38.13080360867914
1739209767.079466;-45.120503652039325
1739209767.0794694;-45.120503652039325
1739209767.0794728;-33.981070128970956
1739209767.0794764;-38.13080360867914
1739209767.0794797;-38.13080360867914
1739209767.079483;-45.120503652039325
1739209767.0794864;-45.120503652039325
1739209767.07949;-45.120503652039325
1739209767.0794933;-38.13080360867914
1739209767.0794966;-45.120503652039325
1739209767.0795;-31.141103565318915
1739209767.0795035;-30.49652367304973
1739209767.0795069;-45.120503652039325
1739209767.0795102;-38.13080360867914
1739209767.0795135;-38.13080360867914
1739209767.0795171;-38.13080360867914
1739209767.0795205;-38.13080360867914
1739209767.0795238;-38.13080360867914
1739209767.0795271;-45.120503652039325
1739209767.0795305;-45.120503652039325
1739209767.079534;-38.13080360867914
1739209767.0795374;-45.120503652039325
1739209767.0795407;-38.13080360867914
1739209767.079544;-38.13080360867914
1739209767.0795476;-45.120503652039325
1739209767.079551;-45.120503652039325
1739209767.0795543;-38.13080360867914
1739209767.0795577;-32.816014438256545
1739209767.0795612;-38.13080360867914
1739209767.0795646;-45.120503652039325
1739209767.079568;-38.13080360867914
1739209767.0795712;-38.13080360867914
1739209767.0795748;-35.57807855764607
1739209767.0795782;-45.120503652039325
1739209767.0795815;-35.57807855764607
1739209767.0795848;-35.57807855764607
1739209767.0795884;-45.120503652039325
1739209767.0795918;-45.120503652039325
1739209767.079595;-38.13080360867914
1739209767.0795984;-38.13080360867914
1739209767.0796018;-38.13080360867914
1739209767.0796053;-45.120503652039325
1739209767.0796087;-38.13080360867914
1739209767.079612;-38.13080360867914
1739209767.0796154;-38.13080360867914
1739209767.079619;-45.120503652039325
1739209767.0796223;-45.120503652039325
1739209767.0796256;-38.13080360867914
1739209767.079629;-38.13080360867914
1739209767.0796325;-45.120503652039325
1739209767.0796359;-38.13080360867914
1739209767.0796392;-45.120503652039325
1739209767.0796425;-45.120503652039325
1739209767.079646;-45.120503652039325
1739209767.0796494;-45.120503652039325
1739209767.0796528;-38.13080360867914
1739209767.0796561;-38.13080360867914
1739209767.0796597;-45.120503652039325
1739209767.079663;-38.13080360867914
1739209767.0796664;-32.816014438256545
1739209767.0796697;-45.120503652039325
1739209767.0796733;-38.13080360867914
1739209767.0796766;-35.57807855764607
1739209767.07968;-38.13080360867914
1739209767.0796833;-45.120503652039325
1739209767.0796866;-38.13080360867914
1739209767.0796902;-38.13080360867914
1739209767.0796936;-31.141103565318915
1739209767.079697;-31.141103565318915
1739209767.0797002;-45.120503652039325
1739209767.0797038;-45.120503652039325
1739209767.0797071;-45.120503652039325
1739209767.0797105;-38.13080360867914
1739209767.0797138;-45.120503652039325
1739209767.0797174;-38.13080360867914
1739209767.0797207;-33.981070128970906
1739209767.079724;-38.13080360867914
1739209767.0797274;-45.120503652039325
1739209767.079731;-45.120503652039325
1739209767.0797343;-38.13080360867914
1739209767.0797377;-45.120503652039325
1739209767.079741;-45.120503652039325
1739209767.0797446;-45.120503652039325
1739209767.079748;-38.13080360867914
1739209767.0797513;-38.13080360867914
1739209767.0797546;-45.120503652039325
1739209767.079758;-45.120503652039325
1739209767.0797615;-33.981070128970906
1739209767.0797648;-38.13080360867914
1739209767.0797682;-45.120503652039325
1739209767.0797715;-38.13080360867914
1739209767.079775;-38.13080360867914
1739209767.0797784;-33.981070128970906
1739209767.0797818;-45.120503652039325
1739209767.079785;-33.981070128970906
1739209767.0797887;-38.13080360867914
1739209767.079792;-45.120503652039325
1739209767.0797954;-45.120503652039325
1739209767.0797987;-45.120503652039325
1739209767.0798023;-38.13080360867914
1739209767.0798056;-38.13080360867914
1739209767.079809;-45.120503652039325
1739209767.0798123;-38.13080360867914
1739209767.0798159;-32.816014438256545
1739209767.0798192;-38.13080360867914
1739209767.0798225;-45.120503652039325
1739209767.0798259;-33.981070128970906
1739209767.0798292;-30.49652367304973
1739209767.0798328;-28.992665084841942
1739209767.0798361;-45.120503652039325
1739209767.0798395;-38.13080360867914
1739209767.0798428;-45.120503652039325
1739209767.0798464;-45.120503652039325
1739209767.0798497;-45.120503652039325
1739209767.079853;-38.13080360867914
1739209767.0798564;-38.13080360867914
1739209767.07986;-30.49652367304973
1739209767.0798633;-45.120503652039325
1739209767.0798666;-38.13080360867914
1739209767.07987;-32.816014438256545
1739209767.0798736;-45.120503652039325
1739209767.079877;-45.120503652039325
1739209767.0798802;-45.120503652039325
1739209767.0798836;-38.13080360867914
1739209767.0798872;-30.49652367304973
1739209767.0798905;-45.120503652039325
1739209767.0798938;-38.13080360867914
1739209767.0798972;-38.13080360867914
1739209767.0799005;-33.981070128970906
1739209767.079904;-45.120503652039325
1739209767.0799074;-38.13080360867914
1739209767.0799108;-38.13080360867914
1739209767.079914;-38.13080360867914
1739209767.0799177;-45.120503652039325
1739209767.079921;-38.13080360867914
1739209767.0799243;-38.13080360867914
1739209767.0799277;-45.120503652039325
1739209767.0799313;-45.120503652039325
1739209767.0799346;-38.13080360867914
1739209767.079938;-35.57807855764607
1739209767.0799413;-33.981070128970906
1739209767.0799448;-45.120503652039325
1739209767.0799482;-45.120503652039325
1739209767.0799515;-45.120503652039325
1739209767.0799549;-38.13080360867914
1739209767.0799584;-38.13080360867914
1739209767.0799618;-38.13080360867914
1739209767.079965;-45.120503652039325
1739209767.0799685;-29.438486411369347
1739209767.0799718;-45.120503652039325
1739209767.0799754;-45.120503652039325
1739209767.0799787;-45.120503652039325
1739209767.079982;-45.120503652039325
1739209767.0799854;-35.57807855764607
1739209767.079989;-45.120503652039325
1739209767.0799923;-45.120503652039325
1739209767.0799956;-28.992665084841942
1739209767.079999;-38.13080360867914
1739209767.0800025;-45.120503652039325
1739209767.080006;-45.120503652039325
1739209767.0800092;-45.120503652039325
1739209767.0800126;-38.13080360867914
1739209767.0800161;-38.13080360867914
1739209767.0800195;-45.120503652039325
1739209767.0800228;-45.120503652039325
1739209767.0800261;-38.13080360867914
1739209767.0800297;-38.13080360867914
1739209767.080033;-45.120503652039325
1739209767.0800364;-33.981070128970906
1739209767.0800397;-38.13080360867914
1739209767.080043;-38.13080360867914
1739209767.0800467;-38.13080360867914
1739209767.08005;-38.13080360867914
1739209767.0800533;-45.120503652039325
1739209767.0800567;-38.13080360867914
1739209767.0800602;-45.120503652039325
1739209767.0800636;-33.981070128970906
1739209767.080067;-31.141103565318893
1739209767.0800703;-38.13080360867914
1739209767.0800738;-45.120503652039325
1739209767.0800772;-33.981070128970906
1739209767.0800805;-38.13080360867914
1739209767.0800838;-38.13080360867914
1739209767.0800874;-38.13080360867914
1739209767.0800908;-45.120503652039325
1739209767.080094;-45.120503652039325
1739209767.0800974;-38.13080360867914
1739209767.080101;-45.120503652039325
1739209767.0801044;-45.120503652039325
1739209767.0801077;-38.13080360867914
1739209767.080111;-45.120503652039325
1739209767.0801144;-38.13080360867914
1739209767.080118;-38.13080360867914
1739209767.0801213;-35.57807855764607
1739209767.0801246;-38.13080360867914
1739209767.080128;-38.13080360867914
1739209767.0801315;-38.13080360867914
1739209767.0801349;-45.120503652039325
1739209767.0801382;-38.13080360867914
1739209767.0801415;-35.57807855764607
1739209767.0801451;-38.13080360867914
1739209767.0801485;-45.120503652039325
1739209767.0801518;-38.13080360867914
1739209767.0801551;-38.13080360867914
1739209767.0801587;-45.120503652039325
1739209767.080162;-45.120503652039325
1739209767.0801654;-45.120503652039325
1739209767.0801687;-45.120503652039325
1739209767.0801723;-38.13080360867914
1739209767.0801756;-38.13080360867914
1739209767.080179;-38.13080360867914
1739209767.0801823;-38.13080360867914
1739209767.0801857;-38.13080360867914
1739209767.0801892;-32.816014438256545
1739209767.0801926;-38.13080360867914
1739209767.080196;-35.57807855764607
1739209767.0801992;-38.13080360867914
1739209767.0802028;-45.120503652039325
1739209767.0802062;-33.981070128970906
1739209767.0802095;-35.57807855764607
1739209767.0802128;-38.13080360867914
1739209767.0802164;-38.13080360867914
1739209767.0802197;-38.13080360867914
1739209767.080223;-35.57807855764607
1739209767.0802264;-45.120503652039325
1739209767.08023;-45.120503652039325
1739209767.0802333;-45.120503652039325
1739209767.0802367;-45.120503652039325
1739209767.08024;-45.120503652039325
1739209767.0802436;-45.120503652039325
1739209767.080247;-38.13080360867914
1739209767.0802503;-35.57807855764607
1739209767.0802536;-38.13080360867914
1739209767.080257;-35.57807855764607
1739209767.0802605;-45.120503652039325
1739209767.0802639;-35.57807855764607
1739209767.0802672;-38.13080360867914
1739209767.0802705;-38.13080360867914
1739209767.080274;-38.13080360867914
1739209767.0802774;-38.13080360867914
1739209767.0802808;-38.13080360867914
1739209767.080284;-45.120503652039325
1739209767.0802877;-38.13080360867914
1739209767.080291;-45.120503652039325
1739209767.0802944;-38.13080360867914
1739209767.0802977;-33.981070128970956
1739209767.0803013;-38.13080360867914
1739209767.0803046;-38.13080360867914
1739209767.080308;-45.120503652039325
1739209767.0803113;-45.120503652039325
1739209767.0803149;-45.120503652039325
1739209767.0803182;-45.120503652039325
1739209767.0803216;-45.120503652039325
1739209767.080325;-28.992665084841942
1739209767.0803282;-32.816014438256545
1739209767.0803318;-45.120503652039325
1739209767.0803351;-38.13080360867914
1739209767.0803385;-35.57807855764607
1739209767.0803418;-35.57807855764607
1739209767.0803454;-35.57807855764607
1739209767.0803487;-38.13080360867914
1739209767.080352;-45.120503652039325
1739209767.0803554;-38.13080360867914
1739209767.080359;-45.120503652039325
1739209767.0803623;-45.120503652039325
1739209767.0803657;-45.120503652039325
1739209767.080369;-45.120503652039325
1739209767.0803726;-45.120503652039325
1739209767.080376;-38.13080360867914
1739209767.0803792;-38.13080360867914
1739209767.0803826;-45.120503652039325
1739209767.0803862;-45.120503652039325
1739209767.0803895;-38.13080360867914
1739209767.0803928;-35.57807855764607
1739209767.0803962;-38.13080360867914
1739209767.0803995;-45.120503652039325
1739209767.080403;-33.981070128970906
1739209767.0804064;-28.992665084841942
1739209767.0804098;-31.141103565318915
1739209767.080413;-38.13080360867914
1739209767.0804167;-38.13080360867914
1739209767.08042;-38.13080360867914
1739209767.0804234;-35.57807855764607
1739209767.0804267;-35.57807855764607
1739209767.0804303;-33.981070128970906
1739209767.0804336;-35.57807855764607
1739209767.080437;-35.57807855764607
1739209767.0804403;-38.13080360867914
1739209767.0804439;-45.120503652039325
1739209767.0804472;-45.120503652039325
1739209767.0804505;-45.120503652039325
1739209767.0804539;-35.57807855764607
1739209767.0804574;-38.13080360867914
1739209767.0804608;-33.981070128970906
1739209767.0804641;-33.981070128970906
1739209767.0804675;-38.13080360867914
1739209767.080471;-38.13080360867914
1739209767.0804744;-45.120503652039325
1739209767.0804777;-38.13080360867914
1739209767.080481;-38.13080360867914
1739209767.0804844;-38.13080360867914
1739209767.080488;-38.13080360867914
1739209767.0804913;-45.120503652039325
1739209767.0804946;-38.13080360867914
1739209767.080498;-45.120503652039325
1739209767.0805016;-45.120503652039325
1739209767.080505;-33.981070128970906
1739209767.0805082;-38.13080360867914
1739209767.0805116;-38.13080360867914
1739209767.0805151;-38.13080360867914
1739209767.0805185;-38.13080360867914
1739209767.0805218;-38.13080360867914
1739209767.0805252;-38.13080360867914
1739209767.0805287;-45.120503652039325
1739209767.080532;-45.120503652039325
1739209767.0805354;-45.120503652039325
1739209767.0805387;-45.120503652039325
1739209767.0805423;-38.13080360867914
1739209767.0805457;-33.981070128970906
1739209767.080549;-45.120503652039325
1739209767.0805523;-38.13080360867914
1739209767.0805557;-38.13080360867914
1739209767.0805593;-35.57807855764607
1739209767.0805626;-38.13080360867914
1739209767.080566;-38.13080360867914
1739209767.0805693;-38.13080360867914
1739209767.0805728;-45.120503652039325
1739209767.0805762;-45.120503652039325
1739209767.0805795;-45.120503652039325
1739209767.0805829;-38.13080360867914
1739209767.0805864;-45.120503652039325
1739209767.0805898;-45.120503652039325
1739209767.080593;-38.13080360867914
1739209767.0805964;-45.120503652039325
1739209767.0806;-45.120503652039325
1739209767.0806034;-45.120503652039325
1739209767.0806067;-45.120503652039325
1739209767.08061;-45.120503652039325
1739209767.0806136;-35.57807855764607
1739209767.080617;-38.13080360867914
1739209767.0806203;-45.120503652039325
1739209767.0806236;-38.13080360867914
1739209767.080627;-38.13080360867914
1739209767.0806305;-45.120503652039325
1739209767.0806339;-45.120503652039325
1739209767.0806372;-38.13080360867914
1739209767.0806406;-38.13080360867914
1739209767.0806441;-38.13080360867914
1739209767.0806475;-35.57807855764607
1739209767.0806508;-35.57807855764607
1739209767.0806541;-38.13080360867914
1739209767.0806577;-45.120503652039325
1739209767.080661;-38.13080360867914
1739209767.0806644;-45.120503652039325
1739209767.0806677;-38.13080360867914
1739209767.0806713;-45.120503652039325
1739209767.0806746;-45.120503652039325
1739209767.080678;-38.13080360867914
1739209767.0806813;-38.13080360867914
1739209767.080685;-35.57807855764607
1739209767.0806882;-38.13080360867914
1739209767.0806916;-38.13080360867914
1739209767.080695;-38.13080360867914
1739209767.0806983;-35.57807855764607
1739209767.0807018;-38.13080360867914
1739209767.0807052;-35.57807855764607
1739209767.0807085;-45.120503652039325
1739209767.0807118;-45.120503652039325
1739209767.0807154;-38.13080360867914
1739209767.0807188;-45.120503652039325
1739209767.080722;-38.13080360867914
1739209767.0807254;-45.120503652039325
1739209767.080729;-35.57807855764607
1739209767.0807323;-45.120503652039325
1739209767.0807357;-38.13080360867914
1739209767.080739;-38.13080360867914
1739209767.0807426;-45.120503652039325
1739209767.080746;-45.120503652039325
1739209767.0807493;-38.13080360867914
1739209767.0807526;-35.57807855764607
1739209767.0807562;-38.13080360867914
1739209767.0807595;-38.13080360867914
1739209767.0807629;-38.13080360867914
1739209767.0807662;-45.120503652039325
1739209767.0807695;-38.13080360867914
1739209767.080773;-35.57807855764607
1739209767.0807765;-45.120503652039325
1739209767.0807798;-45.120503652039325
1739209767.0807831;-38.13080360867914
1739209767.0807867;-38.13080360867914
1739209767.08079;-45.120503652039325
1739209767.0807934;-45.120503652039325
1739209767.0807967;-45.120503652039325
1739209767.0808003;-45.120503652039325
1739209767.0808036;-35.57807855764607
1739209767.080807;-32.816014438256545
1739209767.0808103;-45.120503652039325
1739209767.080814;-45.120503652039325
1739209767.0808172;-38.13080360867914
1739209767.0808206;-32.816014438256545
1739209767.080824;-38.13080360867914
1739209767.0808275;-35.57807855764607
1739209767.0808308;-45.120503652039325
1739209767.0808342;-45.120503652039325
1739209767.0808375;-32.816014438256545
1739209767.0808408;-38.13080360867914
1739209767.0808444;-45.120503652039325
1739209767.0808477;-38.13080360867914
1739209767.080851;-45.120503652039325
1739209767.0808544;-45.120503652039325
1739209767.080858;-38.13080360867914
1739209767.0808613;-45.120503652039325
1739209767.0808647;-38.13080360867914
1739209767.080868;-38.13080360867914
1739209767.0808716;-38.13080360867914
1739209767.080875;-29.438486411369333
1739209767.0808783;-35.57807855764607
1739209767.0808816;-35.57807855764607
1739209767.0808852;-45.120503652039325
1739209767.0808885;-32.816014438256545
1739209767.0808918;-38.13080360867914
1739209767.0808952;-38.13080360867914
1739209767.0808988;-45.120503652039325
1739209767.080902;-45.120503652039325
1739209767.0809054;-38.13080360867914
1739209767.0809088;-38.13080360867914
1739209767.080912;-45.120503652039325
1739209767.0809157;-35.57807855764607
1739209767.080919;-38.13080360867914
1739209767.0809224;-35.57807855764607
1739209767.0809257;-35.57807855764607
1739209767.0809293;-38.13080360867914
1739209767.0809326;-45.120503652039325
1739209767.080936;-38.13080360867914
1739209767.0809393;-38.13080360867914
1739209767.0809429;-45.120503652039325
1739209767.0809462;-45.120503652039325
1739209767.0809495;-45.120503652039325
1739209767.080953;-45.120503652039325
1739209767.0809565;-26.991370085610722
1739209767.0809598;-38.13080360867914
1739209767.0809631;-38.13080360867914
1739209767.0809665;-45.120503652039325
1739209767.08097;-38.13080360867914
1739209767.0809734;-45.120503652039325
1739209767.0809767;-45.120503652039325
1739209767.08098;-45.120503652039325
1739209767.0809834;-45.120503652039325
1739209767.080987;-45.120503652039325
1739209767.0809903;-45.120503652039325
1739209767.0809937;-33.981070128970906
1739209767.080997;-31.141103565318893
1739209767.0810006;-38.13080360867914
1739209767.081004;-45.120503652039325
1739209767.0810072;-38.13080360867914
1739209767.0810106;-38.13080360867914
1739209767.0810142;-45.120503652039325
1739209767.0810175;-45.120503652039325
1739209767.0810208;-38.13080360867914
1739209767.0810242;-45.120503652039325
1739209767.0810277;-38.13080360867914
1739209767.081031;-45.120503652039325
1739209767.0810344;-45.120503652039325
1739209767.0810378;-33.981070128970906
1739209767.0810413;-38.13080360867914
1739209767.0810447;-45.120503652039325
1739209767.081048;-38.13080360867914
1739209767.0810513;-32.816014438256545
1739209767.0810547;-38.13080360867914
1739209767.0810583;-45.120503652039325
1739209767.0810616;-38.13080360867914
1739209767.081065;-45.120503652039325
1739209767.0810683;-38.13080360867914
1739209767.0810719;-45.120503652039325
1739209767.0810752;-45.120503652039325
1739209767.0810785;-35.57807855764607
1739209767.0810819;-38.13080360867914
1739209767.0810854;-45.120503652039325
1739209767.0810888;-38.13080360867914
1739209767.0810921;-32.816014438256545
1739209767.0810955;-35.57807855764607
1739209767.081099;-38.13080360867914
1739209767.0811024;-38.13080360867914
1739209767.0811057;-35.57807855764607
1739209767.081109;-38.13080360867914
1739209767.0811126;-45.120503652039325
1739209767.081116;-45.120503652039325
1739209767.0811193;-38.13080360867914
1739209767.0811226;-38.13080360867914
1739209767.081126;-38.13080360867914
1739209767.0811296;-38.13080360867914
1739209767.081133;-35.57807855764607
1739209767.0811362;-38.13080360867914
1739209767.0811396;-38.13080360867914
1739209767.0811431;-38.13080360867914
1739209767.0811465;-35.57807855764607
1739209767.0811498;-45.120503652039325
1739209767.0811532;-38.13080360867914
1739209767.0811567;-35.57807855764607
1739209767.08116;-38.13080360867914
1739209767.0811634;-45.120503652039325
1739209767.0811667;-45.120503652039325
1739209767.0811703;-45.120503652039325
1739209767.0811737;-45.120503652039325
1739209767.081177;-38.13080360867914
1739209767.0811803;-38.13080360867914
1739209767.081184;-45.120503652039325
1739209767.0811872;-33.981070128970906
1739209767.0811906;-35.57807855764607
1739209767.081194;-35.57807855764607
1739209767.0811973;-38.13080360867914
1739209767.0812008;-45.120503652039325
1739209767.0812042;-45.120503652039325
1739209767.0812075;-33.981070128970906
1739209767.0812109;-38.13080360867914
1739209767.0812144;-45.120503652039325
1739209767.0812178;-38.13080360867914
1739209767.081221;-38.13080360867914
1739209767.0812244;-45.120503652039325
1739209767.081228;-38.13080360867914
1739209767.0812314;-45.120503652039325
1739209767.0812347;-45.120503652039325
1739209767.081238;-38.13080360867914
1739209767.0812416;-45.120503652039325
1739209767.081245;-38.13080360867914
1739209767.0812483;-45.120503652039325
1739209767.0812516;-45.120503652039325
1739209767.0812552;-45.120503652039325
1739209767.0812585;-31.141103565318915
