CAN Message; 0x1a7:00000f0bcadab60c
1739209679.653673;-45.120503652039325
1739209679.6536758;-38.13080360867914
1739209679.653679;-32.816014438256545
1739209679.6536818;-28.58837851428586
1739209679.6536846;-38.13080360867914
1739209679.6536875;-33.981070128970906
1739209679.6536906;-32.816014438256545
1739209679.6536934;-38.13080360867914
1739209679.6536963;-45.120503652039325
1739209679.6536992;-38.13080360867914
1739209679.6537023;-38.13080360867914
1739209679.6537051;-31.141103565318915
1739209679.653708;-38.13080360867914
1739209679.6537108;-45.120503652039325
1739209679.653714;-45.120503652039325
1739209679.6537168;-38.13080360867914
1739209679.6537197;-45.120503652039325
1739209679.6537225;-45.120503652039325
1739209679.6537256;-38.13080360867914
1739209679.6537285;-38.13080360867914
1739209679.6537313;-45.120503652039325
1739209679.6537342;-38.13080360867914
1739209679.6537373;-38.13080360867914
1739209679.6537402;-45.120503652039325
1739209679.653743;-45.120503652039325
1739209679.653746;-38.13080360867914
1739209679.653749;-45.120503652039325
1739209679.6537519;-45.120503652039325
1739209679.6537547;-32.816014438256545
1739209679.6537576;-35.57807855764607
1739209679.6537607;-45.120503652039325
1739209679.6537635;-45.120503652039325
1739209679.6537664;-38.13080360867914
1739209679.6537693;-38.13080360867914
1739209679.6537724;-45.120503652039325
1739209679.6537752;-31.141103565318915
1739209679.653778;-33.981070128970906
1739209679.653781;-45.120503652039325
1739209679.653784;-38.13080360867914
1739209679.653787;-35.57807855764607
1739209679.6537898;-45.120503652039325
1739209679.6537929;-45.120503652039325
1739209679.6537957;-38.13080360867914
1739209679.6537986;-45.120503652039325
1739209679.6538014;-38.13080360867914
1739209679.6538045;-38.13080360867914
1739209679.6538074;-45.120503652039325
1739209679.6538103;-45.120503652039325
1739209679.6538131;-32.816014438256545
1739209679.6538162;-45.120503652039325
1739209679.653819;-45.120503652039325
1739209679.653822;-33.981070128970906
1739209679.6538248;-45.120503652039325
1739209679.653828;-45.120503652039325
1739209679.6538308;-38.13080360867914
1739209679.6538336;-45.120503652039325
1739209679.6538365;-45.120503652039325
1739209679.6538396;-45.120503652039325
1739209679.6538424;-45.120503652039325
1739209679.6538453;-45.120503652039325
1739209679.6538482;-45.120503652039325
1739209679.6538513;-38.13080360867914
1739209679.6538541;-45.120503652039325
1739209679.653857;-38.13080360867914
1739209679.6538599;-32.816014438256545
1739209679.653863;-35.57807855764607
1739209679.6538658;-45.120503652039325
1739209679.6538687;-45.120503652039325
1739209679.6538715;-35.57807855764607
1739209679.6538746;-38.13080360867914
1739209679.6538775;-45.120503652039325
1739209679.6538804;-45.120503652039325
1739209679.6538832;-45.120503652039325
1739209679.6538863;-45.120503652039325
1739209679.6538892;-45.120503652039325
1739209679.653892;-45.120503652039325
1739209679.6538951;-38.13080360867914
1739209679.653898;-38.13080360867914
1739209679.6539009;-38.13080360867914
1739209679.6539037;-45.120503652039325
1739209679.6539068;-38.13080360867914
1739209679.6539097;-45.120503652039325
1739209679.6539125;-45.120503652039325
1739209679.6539154;-38.13080360867914
1739209679.6539185;-32.816014438256545
1739209679.6539214;-33.981070128970906
1739209679.6539242;-45.120503652039325
1739209679.653927;-38.13080360867914
1739209679.6539302;-38.13080360867914
1739209679.653933;-33.981070128970906
1739209679.653936;-45.120503652039325
1739209679.6539388;-33.981070128970906
1739209679.6539419;-45.120503652039325
1739209679.6539447;-45.120503652039325
1739209679.6539476;-45.120503652039325
1739209679.6539505;-45.120503652039325
1739209679.6539536;-45.120503652039325
1739209679.6539564;-45.120503652039325
1739209679.6539593;-45.120503652039325
1739209679.6539621;-38.13080360867914
1739209679.6539652;-32.816014438256545
1739209679.653968;-31.141103565318915
1739209679.653971;-45.120503652039325
1739209679.6539738;-45.120503652039325
1739209679.653977;-32.816014438256545
1739209679.6539798;-38.13080360867914
1739209679.6539826;-45.120503652039325
1739209679.6539855;-38.13080360867914
1739209679.6539886;-38.13080360867914
1739209679.6539915;-45.120503652039325
1739209679.6539943;-45.120503652039325
1739209679.6539972;-38.13080360867914
1739209679.6540003;-45.120503652039325
1739209679.6540031;-38.13080360867914
1739209679.654006;-45.120503652039325
1739209679.654009;-38.13080360867914
1739209679.654012;-38.13080360867914
1739209679.6540148;-45.120503652039325
1739209679.6540177;-45.120503652039325
1739209679.6540208;-45.120503652039325
1739209679.6540236;-38.13080360867914
1739209679.6540265;-38.13080360867914
1739209679.6540294;-45.120503652039325
1739209679.6540325;-38.13080360867914
1739209679.6540353;-32.816014438256545
1739209679.6540382;-31.141103565318915
1739209679.654041;-45.120503652039325
1739209679.6540442;-38.13080360867914
1739209679.654047;-45.120503652039325
1739209679.6540499;-33.981070128970906
1739209679.6540527;-45.120503652039325
1739209679.6540558;-38.13080360867914
1739209679.6540587;-45.120503652039325
1739209679.6540616;-32.81601443825658
1739209679.6540644;-35.57807855764607
1739209679.6540675;-38.13080360867914
1739209679.6540704;-45.120503652039325
1739209679.6540732;-38.13080360867914
1739209679.654076;-38.13080360867914
1739209679.6540792;-38.13080360867914
1739209679.654082;-38.13080360867914
1739209679.654085;-35.57807855764607
1739209679.6540878;-35.57807855764607
1739209679.654091;-38.13080360867914
1739209679.6540937;-45.120503652039325
1739209679.6540966;-45.120503652039325
1739209679.6540995;-38.13080360867914
1739209679.6541026;-38.13080360867914
1739209679.6541054;-38.13080360867914
1739209679.6696503;-45.120503652039325
1739209679.669653;-35.57807855764607
1739209679.6696558;-38.13080360867914
1739209679.6696584;-45.120503652039325
1739209679.6696613;-45.120503652039325
1739209679.6696641;-32.816014438256545
1739209679.6696668;-33.981070128970906
1739209679.6696696;-45.120503652039325
1739209679.6696723;-38.13080360867914
1739209679.669675;-45.120503652039325
1739209679.669678;-45.120503652039325
1739209679.6696806;-38.13080360867914
1739209679.6696835;-33.981070128970906
1739209679.669686;-31.141103565318893
1739209679.669689;-33.981070128970906
1739209679.6696918;-45.120503652039325
1739209679.6696944;-38.13080360867914
1739209679.6696973;-38.13080360867914
1739209679.6697;-45.120503652039325
1739209679.6697028;-45.120503652039325
1739209679.6697056;-45.120503652039325
1739209679.6697083;-45.120503652039325
1739209679.669711;-35.57807855764607
1739209679.6697137;-45.120503652039325
1739209679.6697166;-45.120503652039325
1739209679.6697195;-45.120503652039325
1739209679.669722;-38.13080360867914
1739209679.669725;-38.13080360867914
1739209679.6697276;-45.120503652039325
1739209679.6697304;-45.120503652039325
1739209679.6697333;-45.120503652039325
1739209679.669736;-30.49652367304973
1739209679.6697388;-35.57807855764607
1739209679.6697414;-45.120503652039325
1739209679.6697443;-38.13080360867914
1739209679.669747;-35.57807855764607
1739209679.6697497;-35.57807855764607
1739209679.6697526;-45.120503652039325
1739209679.6697552;-45.120503652039325
1739209679.669758;-45.120503652039325
1739209679.669761;-45.120503652039325
1739209679.6697636;-45.120503652039325
1739209679.6697664;-38.13080360867914
1739209679.669769;-38.13080360867914
1739209679.669772;-45.120503652039325
1739209679.6697748;-45.120503652039325
1739209679.6697774;-45.120503652039325
1739209679.6697803;-45.120503652039325
1739209679.6697829;-45.120503652039325
1739209679.6697857;-45.120503652039325
1739209679.6697886;-45.120503652039325
1739209679.6697912;-32.816014438256545
1739209679.669794;-35.57807855764607
1739209679.6697967;-45.120503652039325
1739209679.6697996;-45.120503652039325
1739209679.6698024;-38.13080360867914
1739209679.669805;-33.981070128970906
1739209679.669808;-45.120503652039325
1739209679.6698105;-45.120503652039325
1739209679.6698134;-45.120503652039325
1739209679.6698163;-38.13080360867914
1739209679.6698189;-38.13080360867914
1739209679.6698217;-45.120503652039325
1739209679.6698244;-45.120503652039325
1739209679.6698272;-33.981070128970956
1739209679.66983;-45.120503652039325
1739209679.6698327;-45.120503652039325
1739209679.6698356;-33.981070128970906
1739209679.6698382;-45.120503652039325
1739209679.669841;-38.13080360867914
1739209679.669844;-45.120503652039325
1739209679.6698465;-31.141103565318915
1739209679.6698494;-31.141103565318915
1739209679.669852;-35.57807855764607
1739209679.6698549;-35.57807855764607
1739209679.6698577;-38.13080360867914
1739209679.6698604;-33.981070128970906
1739209679.6698632;-32.816014438256545
1739209679.6698658;-33.981070128970906
1739209679.6698687;-45.120503652039325
1739209679.6698716;-38.13080360867914
1739209679.6698742;-38.13080360867914
1739209679.669877;-38.13080360867914
1739209679.6698797;-45.120503652039325
1739209679.6698825;-38.13080360867914
1739209679.6698854;-35.57807855764607
1739209679.669888;-45.120503652039325
1739209679.6698909;-38.13080360867914
1739209679.6698935;-38.13080360867914
1739209679.6698964;-45.120503652039325
1739209679.6698992;-45.120503652039325
1739209679.6699018;-45.120503652039325
1739209679.6699047;-45.120503652039325
1739209679.6699073;-38.13080360867914
1739209679.6699102;-45.120503652039325
1739209679.669913;-38.13080360867914
1739209679.6699157;-33.981070128970906
1739209679.6699185;-45.120503652039325
1739209679.6699212;-38.13080360867914
1739209679.669924;-45.120503652039325
1739209679.669927;-38.13080360867914
1739209679.6699295;-38.13080360867914
1739209679.6699324;-38.13080360867914
1739209679.669935;-45.120503652039325
1739209679.6699378;-32.816014438256545
1739209679.6699407;-38.13080360867914
1739209679.6699433;-38.13080360867914
1739209679.6699462;-45.120503652039325
1739209679.6699488;-45.120503652039325
1739209679.6699517;-45.120503652039325
1739209679.6699545;-38.13080360867914
1739209679.6699572;-38.13080360867914
1739209679.66996;-32.816014438256545
1739209679.6699626;-38.13080360867914
1739209679.6699655;-45.120503652039325
1739209679.6699684;-38.13080360867914
1739209679.669971;-32.816014438256545
1739209679.6699739;-38.13080360867914
1739209679.6699765;-38.13080360867914
1739209679.6699793;-45.120503652039325
1739209679.6699822;-33.981070128970906
1739209679.6699848;-38.13080360867914
1739209679.6699877;-38.13080360867914
1739209679.6699903;-38.13080360867914
1739209679.6699932;-38.13080360867914
1739209679.669996;-45.120503652039325
1739209679.6699986;-45.120503652039325
1739209679.6700015;-38.13080360867914
1739209679.6700041;-31.141103565318915
1739209679.670007;-45.120503652039325
1739209679.6700099;-38.13080360867914
1739209679.6700125;-45.120503652039325
1739209679.6700153;-38.13080360867914
1739209679.670018;-45.120503652039325
1739209679.6700208;-38.13080360867914
1739209679.6700237;-45.120503652039325
1739209679.6700263;-38.13080360867914
1739209679.6700292;-38.13080360867914
1739209679.6700318;-38.13080360867914
1739209679.6700346;-38.13080360867914
1739209679.6700375;-38.13080360867914
1739209679.6700401;-45.120503652039325
1739209679.670043;-38.13080360867914
1739209679.6700456;-38.13080360867914
1739209679.6700485;-38.13080360867914
1739209679.6700513;-45.120503652039325
1739209679.670054;-38.13080360867914
1739209679.6700568;-35.57807855764607
1739209679.6700594;-38.13080360867914
1739209679.6700623;-45.120503652039325
1739209679.6700652;-45.120503652039325
1739209679.6700678;-38.13080360867914
1739209679.6700706;-38.13080360867914
1739209679.6700733;-45.120503652039325
1739209679.6700761;-45.120503652039325
1739209679.670079;-45.120503652039325
1739209679.6700816;-38.13080360867914
1739209679.6700845;-45.120503652039325
1739209679.670087;-38.13080360867914
1739209679.67009;-35.57807855764607
1739209679.6700928;-35.57807855764607
1739209679.6700954;-38.13080360867914
1739209679.6700983;-45.120503652039325
1739209679.670101;-35.57807855764607
1739209679.6701038;-38.13080360867914
1739209679.6701066;-45.120503652039325
1739209679.6701093;-38.13080360867914
1739209679.6701121;-35.57807855764607
1739209679.6701148;-38.13080360867914
1739209679.6701176;-45.120503652039325
1739209679.6701205;-45.120503652039325
1739209679.670123;-38.13080360867914
1739209679.670126;-45.120503652039325
1739209679.6701286;-29.438486411369333
1739209679.6701314;-35.57807855764607
1739209679.6701343;-45.120503652039325
1739209679.670137;-33.981070128970906
1739209679.6701398;-38.13080360867914
1739209679.6701424;-45.120503652039325
1739209679.6701453;-38.13080360867914
1739209679.6701481;-38.13080360867914
1739209679.6701508;-45.120503652039325
1739209679.6701536;-45.120503652039325
1739209679.6701562;-32.816014438256545
1739209679.670159;-38.13080360867914
1739209679.670162;-38.13080360867914
1739209679.6701646;-45.120503652039325
1739209679.6701674;-45.120503652039325
1739209679.67017;-45.120503652039325
1739209679.670173;-38.13080360867914
1739209679.6701758;-38.13080360867914
1739209679.6701784;-38.13080360867914
1739209679.6701813;-35.57807855764607
1739209679.670184;-38.13080360867914
1739209679.6701868;-45.120503652039325
1739209679.6701896;-45.120503652039325
1739209679.6701922;-38.13080360867914
1739209679.670195;-45.120503652039325
1739209679.6701977;-45.120503652039325
1739209679.6702006;-38.13080360867914
1739209679.6702034;-45.120503652039325
1739209679.670206;-45.120503652039325
1739209679.670209;-38.13080360867914
1739209679.6702116;-38.13080360867914
1739209679.6702144;-38.13080360867914
1739209679.6702173;-38.13080360867914
1739209679.67022;-45.120503652039325
1739209679.6702228;-38.13080360867914
1739209679.6702254;-38.13080360867914
1739209679.6702282;-38.13080360867914
1739209679.670231;-32.816014438256545
1739209679.6702337;-45.120503652039325
1739209679.6702366;-45.120503652039325
1739209679.6702392;-32.816014438256545
1739209679.670242;-38.13080360867914
1739209679.670245;-45.120503652039325
1739209679.6702476;-35.57807855764607
1739209679.6702504;-45.120503652039325
1739209679.670253;-38.13080360867914
1739209679.670256;-38.13080360867914
1739209679.6702588;-45.120503652039325
1739209679.6702614;-33.981070128970906
1739209679.6702642;-45.120503652039325
1739209679.6702669;-45.120503652039325
1739209679.6702697;-38.13080360867914
1739209679.6702726;-32.816014438256545
1739209679.6702752;-31.141103565318915
1739209679.670278;-45.120503652039325
1739209679.6702807;-38.13080360867914
1739209679.6702836;-35.57807855764607
1739209679.6702864;-33.981070128970906
1739209679.670289;-45.120503652039325
1739209679.670292;-45.120503652039325
1739209679.6702945;-45.120503652039325
1739209679.6702974;-45.120503652039325
1739209679.6703002;-45.120503652039325
1739209679.6703029;-38.13080360867914
1739209679.6703057;-38.13080360867914
1739209679.6703084;-45.120503652039325
1739209679.6703112;-45.120503652039325
1739209679.670314;-45.120503652039325
1739209679.6703167;-38.13080360867914
1739209679.6703196;-45.120503652039325
1739209679.6703222;-45.120503652039325
1739209679.670325;-45.120503652039325
1739209679.670328;-33.981070128970906
1739209679.6703305;-32.816014438256545
1739209679.6703334;-45.120503652039325
1739209679.670336;-38.13080360867914
1739209679.6703389;-35.57807855764607
1739209679.6703417;-33.981070128970906
1739209679.6703444;-45.120503652039325
1739209679.6703472;-45.120503652039325
1739209679.6703498;-45.120503652039325
1739209679.6703527;-45.120503652039325
1739209679.6703553;-45.120503652039325
1739209679.6703582;-38.13080360867914
1739209679.670361;-45.120503652039325
1739209679.6703637;-38.13080360867914
1739209679.6703665;-38.13080360867914
1739209679.6703691;-45.120503652039325
1739209679.670372;-38.13080360867914
1739209679.6703749;-45.120503652039325
1739209679.6703775;-38.13080360867914
1739209679.6703804;-33.981070128970906
1739209679.670383;-38.13080360867914
1739209679.6703858;-31.141103565318915
1739209679.6703887;-38.13080360867914
1739209679.6703913;-38.13080360867914
1739209679.6703942;-45.120503652039325
1739209679.6703968;-35.57807855764607
1739209679.6703997;-38.13080360867914
1739209679.6704025;-33.981070128970906
1739209679.6704051;-45.120503652039325
1739209679.670408;-32.81601443825658
1739209679.6704106;-38.13080360867914
1739209679.6704135;-38.13080360867914
1739209679.6704164;-45.120503652039325
1739209679.670419;-38.13080360867914
1739209679.6704218;-38.13080360867914
1739209679.6704245;-38.13080360867914
1739209679.6704273;-38.13080360867914
1739209679.6704302;-31.141103565318915
1739209679.6704328;-45.120503652039325
1739209679.6704357;-45.120503652039325
1739209679.6704383;-45.120503652039325
1739209679.6704412;-38.13080360867914
1739209679.670444;-38.13080360867914
1739209679.6704466;-35.57807855764607
1739209679.6704495;-45.120503652039325
1739209679.670452;-38.13080360867914
1739209679.670455;-38.13080360867914
1739209679.6704578;-45.120503652039325
1739209679.6704605;-45.120503652039325
1739209679.6704633;-45.120503652039325
1739209679.670466;-38.13080360867914
1739209679.6704688;-45.120503652039325
1739209679.6704717;-45.120503652039325
1739209679.6704743;-38.13080360867914
1739209679.6704772;-45.120503652039325
1739209679.6704798;-45.120503652039325
1739209679.6704826;-38.13080360867914
1739209679.6704855;-38.13080360867914
1739209679.670488;-45.120503652039325
1739209679.670491;-35.57807855764607
1739209679.6704936;-45.120503652039325
1739209679.6704965;-33.981070128970906
1739209679.6704993;-38.13080360867914
1739209679.670502;-45.120503652039325
1739209679.6705048;-45.120503652039325
1739209679.6705074;-38.13080360867914
1739209679.6705103;-38.13080360867914
1739209679.6705132;-45.120503652039325
1739209679.6705158;-45.120503652039325
1739209679.6705186;-28.58837851428586
1739209679.6705213;-38.13080360867914
1739209679.6705241;-45.120503652039325
1739209679.670527;-32.816014438256545
1739209679.6705296;-33.981070128970906
1739209679.6705325;-45.120503652039325
1739209679.670535;-38.13080360867914
1739209679.670538;-38.13080360867914
1739209679.6705408;-30.49652367304973
1739209679.6705434;-38.13080360867914
1739209679.6705463;-38.13080360867914
1739209679.670549;-38.13080360867914
1739209679.6705518;-38.13080360867914
1739209679.6705546;-45.120503652039325
1739209679.6705573;-45.120503652039325
1739209679.6705601;-38.13080360867914
1739209679.6705627;-31.141103565318915
1739209679.6705656;-38.13080360867914
1739209679.6705685;-45.120503652039325
1739209679.670571;-38.13080360867914
1739209679.670574;-38.13080360867914
1739209679.6705766;-45.120503652039325
1739209679.6705794;-45.120503652039325
1739209679.6705823;-45.120503652039325
1739209679.670585;-29.438486411369347
1739209679.6705878;-45.120503652039325
1739209679.6705904;-38.13080360867914
1739209679.6705933;-45.120503652039325
1739209679.6705961;-38.13080360867914
1739209679.6705987;-45.120503652039325
1739209679.6706016;-45.120503652039325
1739209679.6706042;-45.120503652039325
1739209679.670607;-32.816014438256545
1739209679.67061;-31.141103565318915
1739209679.6706126;-45.120503652039325
1739209679.6706154;-38.13080360867914
1739209679.670618;-38.13080360867914
1739209679.670621;-45.120503652039325
1739209679.6706238;-38.13080360867914
1739209679.6706264;-38.13080360867914
1739209679.6706293;-38.13080360867914
1739209679.670632;-45.120503652039325
1739209679.6706347;-38.13080360867914
1739209679.6706376;-45.120503652039325
1739209679.6706402;-45.120503652039325
1739209679.670643;-38.13080360867914
1739209679.6706457;-38.13080360867914
1739209679.6706486;-45.120503652039325
1739209679.6706514;-38.13080360867914
1739209679.670654;-32.816014438256545
1739209679.670657;-45.120503652039325
1739209679.6706595;-38.13080360867914
1739209679.6706624;-38.13080360867914
1739209679.6706653;-38.13080360867914
1739209679.670668;-38.13080360867914
1739209679.6706707;-35.57807855764607
1739209679.6706734;-35.57807855764607
1739209679.6706762;-38.13080360867914
1739209679.670679;-45.120503652039325
1739209679.6706817;-45.120503652039325
1739209679.6706846;-38.13080360867914
1739209679.6706872;-38.13080360867914
1739209679.67069;-38.13080360867914
1739209679.670693;-45.120503652039325
1739209679.6706955;-45.120503652039325
1739209679.6706984;-38.13080360867914
1739209679.670701;-33.981070128970906
1739209679.670704;-45.120503652039325
1739209679.6707067;-38.13080360867914
1739209679.6707094;-32.816014438256545
1739209679.6707122;-38.13080360867914
1739209679.6707149;-45.120503652039325
1739209679.6707177;-38.13080360867914
1739209679.6707206;-38.13080360867914
1739209679.6707232;-45.120503652039325
1739209679.670726;-45.120503652039325
1739209679.6707287;-45.120503652039325
1739209679.6707315;-45.120503652039325
1739209679.6707344;-45.120503652039325
1739209679.670737;-35.57807855764607
1739209679.67074;-38.13080360867914
1739209679.6707425;-45.120503652039325
1739209679.6707454;-45.120503652039325
1739209679.6707482;-45.120503652039325
1739209679.6707509;-45.120503652039325
1739209679.6707537;-35.57807855764607
1739209679.6707563;-38.13080360867914
1739209679.6707592;-38.13080360867914
1739209679.670762;-45.120503652039325
1739209679.6707647;-45.120503652039325
1739209679.6707675;-38.13080360867914
1739209679.6707702;-38.13080360867914
1739209679.670773;-45.120503652039325
1739209679.670776;-45.120503652039325
1739209679.6707785;-38.13080360867914
1739209679.6707814;-38.13080360867914
1739209679.670784;-45.120503652039325
1739209679.6707869;-38.13080360867914
1739209679.6707897;-38.13080360867914
1739209679.6707923;-35.57807855764607
1739209679.6707952;-38.13080360867914
1739209679.6707978;-35.57807855764607
1739209679.6708007;-45.120503652039325
1739209679.6708035;-33.981070128970906
1739209679.6708062;-38.13080360867914
1739209679.670809;-38.13080360867914
1739209679.6708117;-35.57807855764607
1739209679.6708145;-35.57807855764607
1739209679.6708174;-33.981070128970906
1739209679.67082;-45.120503652039325
1739209679.6708229;-33.981070128970906
1739209679.6708255;-38.13080360867914
1739209679.6708283;-38.13080360867914
1739209679.6708312;-45.120503652039325
1739209679.6708338;-38.13080360867914
1739209679.6708367;-38.13080360867914
1739209679.6708393;-45.120503652039325
1739209679.6708422;-35.57807855764607
1739209679.670845;-38.13080360867914
1739209679.6708477;-38.13080360867914
1739209679.6708505;-45.120503652039325
1739209679.6708531;-38.13080360867914
1739209679.670856;-38.13080360867914
1739209679.6708589;-35.57807855764607
1739209679.6708615;-38.13080360867914
1739209679.6708643;-45.120503652039325
1739209679.670867;-38.13080360867914
1739209679.6708698;-33.981070128970906
1739209679.6708727;-38.13080360867914
1739209679.6708753;-45.120503652039325
1739209679.6708782;-38.13080360867914
1739209679.6708808;-33.981070128970906
1739209679.6708837;-33.981070128970906
1739209679.6708865;-45.120503652039325
1739209679.6708891;-38.13080360867914
1739209679.670892;-35.57807855764607
1739209679.6708946;-38.13080360867914
1739209679.6708975;-45.120503652039325
1739209679.6709003;-38.13080360867914
1739209679.670903;-35.57807855764607
1739209679.6709058;-38.13080360867914
1739209679.6709085;-35.57807855764607
1739209679.6709113;-38.13080360867914
1739209679.6709142;-45.120503652039325
1739209679.6709168;-38.13080360867914
1739209679.6709197;-38.13080360867914
1739209679.6709223;-31.141103565318915
1739209679.6709251;-35.57807855764607
1739209679.670928;-32.816014438256545
1739209679.6709306;-45.120503652039325
1739209679.6709335;-38.13080360867914
1739209679.670936;-38.13080360867914
1739209679.670939;-38.13080360867914
1739209679.6709418;-45.120503652039325
1739209679.6709445;-38.13080360867914
1739209679.6709473;-35.57807855764607
1739209679.67095;-38.13080360867914
1739209679.6709528;-33.981070128970906
1739209679.6709557;-35.57807855764607
1739209679.6709583;-45.120503652039325
1739209679.6709611;-38.13080360867914
1739209679.6709638;-38.13080360867914
1739209679.6709666;-28.992665084841942
1739209679.6709695;-38.13080360867914
1739209679.670972;-45.120503652039325
1739209679.670975;-45.120503652039325
1739209679.6709776;-38.13080360867914
1739209679.6709805;-35.57807855764607
1739209679.6709833;-38.13080360867914
1739209679.670986;-45.120503652039325
1739209679.6709888;-30.49652367304973
1739209679.6709914;-38.13080360867914
1739209679.6709943;-45.120503652039325
1739209679.6709971;-45.120503652039325
1739209679.6709998;-38.13080360867914
1739209679.6710026;-38.13080360867914
1739209679.6710052;-38.13080360867914
1739209679.671008;-38.13080360867914
1739209679.671011;-31.141103565318915
1739209679.6710136;-45.120503652039325
1739209679.6710165;-38.13080360867914
1739209679.671019;-35.57807855764607
1739209679.671022;-38.13080360867914
1739209679.6710248;-38.13080360867914
1739209679.6710274;-38.13080360867914
1739209679.6710303;-38.13080360867914
1739209679.671033;-33.981070128970906
1739209679.6710358;-33.981070128970906
1739209679.6710386;-45.120503652039325
1739209679.6710413;-45.120503652039325
1739209679.671044;-38.13080360867914
1739209679.6710467;-45.120503652039325
1739209679.6710496;-45.120503652039325
1739209679.6710525;-38.13080360867914
1739209679.671055;-38.13080360867914
1739209679.671058;-45.120503652039325
1739209679.6710606;-45.120503652039325
1739209679.6710634;-45.120503652039325
1739209679.6710663;-45.120503652039325
1739209679.671069;-45.120503652039325
1739209679.6710718;-33.981070128970906
1739209679.6710744;-45.120503652039325
1739209679.6710773;-45.120503652039325
1739209679.67108;-45.120503652039325
1739209679.6710827;-45.120503652039325
1739209679.6710856;-38.13080360867914
1739209679.6710882;-38.13080360867914
1739209679.671091;-45.120503652039325
1739209679.671094;-45.120503652039325
1739209679.6710966;-38.13080360867914
1739209679.6710994;-31.141103565318915
1739209679.671102;-33.981070128970906
1739209679.671105;-45.120503652039325
1739209679.6711078;-38.13080360867914
1739209679.6711104;-32.816014438256545
1739209679.6711133;-38.13080360867914
1739209679.6711159;-45.120503652039325
1739209679.6711187;-45.120503652039325
1739209679.6711216;-45.120503652039325
1739209679.6711242;-38.13080360867914
1739209679.671127;-35.57807855764607
1739209679.6711297;-45.120503652039325
1739209679.6711326;-45.120503652039325
1739209679.6711354;-33.981070128970906
1739209679.671138;-35.57807855764607
1739209679.671141;-45.120503652039325
1739209679.6711435;-31.141103565318915
1739209679.6711464;-28.992665084841942
1739209679.6711493;-45.120503652039325
1739209679.6711519;-45.120503652039325
1739209679.6711547;-45.120503652039325
1739209679.6711574;-45.120503652039325
1739209679.6711602;-45.120503652039325
1739209679.671163;-45.120503652039325
1739209679.6711657;-45.120503652039325
1739209679.6711686;-45.120503652039325
1739209679.6711712;-38.13080360867914
1739209679.671174;-45.120503652039325
1739209679.671177;-45.120503652039325
1739209679.6711795;-32.816014438256545
1739209679.6711824;-38.13080360867914
1739209679.671185;-45.120503652039325
1739209679.6711879;-33.981070128970906
1739209679.6711907;-31.141103565318915
1739209679.6711934;-38.13080360867914
1739209679.6711962;-45.120503652039325
1739209679.6711988;-38.13080360867914
1739209679.6712017;-35.57807855764607
1739209679.6712046;-38.13080360867914
1739209679.6712072;-35.57807855764607
1739209679.67121;-38.13080360867914
1739209679.6712127;-38.13080360867914
1739209679.6712155;-33.981070128970906
1739209679.6712184;-45.120503652039325
1739209679.671221;-45.120503652039325
1739209679.6712239;-32.816014438256545
1739209679.6712265;-35.57807855764607
1739209679.6712294;-45.120503652039325
1739209679.6712322;-38.13080360867914
1739209679.6712348;-32.816014438256545
1739209679.6712377;-33.981070128970906
1739209679.6712403;-45.120503652039325
1739209679.6712432;-38.13080360867914
1739209679.671246;-38.13080360867914
1739209679.6712487;-38.13080360867914
1739209679.6712515;-45.120503652039325
1739209679.6712542;-45.120503652039325
1739209679.671257;-45.120503652039325
1739209679.6712599;-38.13080360867914
1739209679.6712625;-45.120503652039325
1739209679.6712654;-38.13080360867914
1739209679.671268;-33.981070128970906
1739209679.6712708;-45.120503652039325
1739209679.6712737;-45.120503652039325
1739209679.6712763;-45.120503652039325
1739209679.6712792;-45.120503652039325
1739209679.6712818;-38.13080360867914
1739209679.6712847;-45.120503652039325
1739209679.6712875;-38.13080360867914
1739209679.6712902;-35.57807855764607
1739209679.671293;-38.13080360867914
1739209679.6712956;-45.120503652039325
1739209679.6712985;-45.120503652039325
1739209679.6713014;-31.141103565318893
1739209679.671304;-35.57807855764607
1739209679.6713068;-45.120503652039325
1739209679.6713095;-35.57807855764607
1739209679.6713123;-35.57807855764607
1739209679.6713152;-38.13080360867914
1739209679.6713178;-45.120503652039325
1739209679.6713207;-38.13080360867914
1739209679.6713233;-45.120503652039325
1739209679.6713262;-38.13080360867914
1739209679.671329;-45.120503652039325
1739209679.6713316;-38.13080360867914
1739209679.6713345;-38.13080360867914
1739209679.6713371;-33.981070128970906
1739209679.67134;-45.120503652039325
1739209679.6713428;-38.13080360867914
1739209679.6713455;-29.438486411369333
1739209679.6713483;-38.13080360867914
1739209679.671351;-45.120503652039325
1739209679.6713538;-38.13080360867914
1739209679.6713567;-31.141103565318893
1739209679.6713593;-38.13080360867914
1739209679.6713622;-45.120503652039325
1739209679.6713648;-45.120503652039325
1739209679.6713676;-45.120503652039325
1739209679.6713705;-38.13080360867914
1739209679.6713731;-45.120503652039325
1739209679.671376;-38.13080360867914
1739209679.6713786;-45.120503652039325
1739209679.6713815;-45.120503652039325
1739209679.6713843;-45.120503652039325
1739209679.671387;-45.120503652039325
1739209679.6713898;-32.816014438256545
1739209679.6713924;-45.120503652039325
1739209679.6713953;-38.13080360867914
1739209679.6713982;-38.13080360867914
1739209679.6714008;-38.13080360867914
1739209679.6714036;-38.13080360867914
1739209679.6714063;-35.57807855764607
1739209679.6714091;-38.13080360867914
