CAN Message; 0x1a7:00003bbbe51a6676
1739209687.8751748;-45.120503652039325
1739209687.875175;-32.816014438256545
1739209687.8751755;-38.13080360867914
1739209687.875176;-45.120503652039325
1739209687.8751764;-38.13080360867914
1739209687.8751767;-38.13080360867914
1739209687.8751771;-38.13080360867914
1739209687.8751776;-45.120503652039325
1739209687.875178;-38.13080360867914
1739209687.8751783;-31.141103565318915
1739209687.8751788;-33.981070128970906
1739209687.8751793;-45.120503652039325
1739209687.8751798;-35.57807855764607
1739209687.8751802;-38.13080360867914
1739209687.8751805;-45.120503652039325
1739209687.875181;-45.120503652039325
1739209687.8751814;-38.13080360867914
1739209687.875182;-33.981070128970906
1739209687.8751822;-38.13080360867914
1739209687.8751826;-45.120503652039325
1739209687.875183;-33.981070128970906
1739209687.8751836;-38.13080360867914
1739209687.8751838;-45.120503652039325
1739209687.8751843;-45.120503652039325
1739209687.8751848;-33.981070128970906
1739209687.8751853;-33.981070128970906
1739209687.8751857;-38.13080360867914
1739209687.875186;-45.120503652039325
1739209687.8751864;-35.57807855764607
1739209687.875187;-35.57807855764607
1739209687.8751874;-45.120503652039325
1739209687.8751876;-38.13080360867914
1739209687.875188;-38.13080360867914
1739209687.8751886;-45.120503652039325
1739209687.875189;-45.120503652039325
1739209687.8751893;-45.120503652039325
1739209687.8751898;-38.13080360867914
1739209687.8751903;-33.981070128970906
1739209687.8751907;-38.13080360867914
1739209687.875191;-45.120503652039325
1739209687.8751915;-35.57807855764607
1739209687.875192;-38.13080360867914
1739209687.8751924;-38.13080360867914
1739209687.8751929;-45.120503652039325
1739209687.875193;-35.57807855764607
1739209687.8751936;-35.57807855764607
1739209687.875194;-45.120503652039325
1739209687.8751945;-45.120503652039325
1739209687.8751948;-33.981070128970906
1739209687.8751953;-45.120503652039325
1739209687.8751957;-38.13080360867914
1739209687.8751962;-38.13080360867914
1739209687.8751965;-38.13080360867914
1739209687.875197;-33.981070128970906
1739209687.8751974;-35.57807855764607
1739209687.875198;-45.120503652039325
1739209687.8751981;-45.120503652039325
1739209687.8751986;-35.57807855764607
1739209687.875199;-45.120503652039325
1739209687.8751996;-45.120503652039325
1739209687.8752;-38.13080360867914
1739209687.8752003;-38.13080360867914
1739209687.8752007;-45.120503652039325
1739209687.8752012;-45.120503652039325
1739209687.8752017;-33.981070128970906
1739209687.875202;-38.13080360867914
1739209687.8752024;-45.120503652039325
1739209687.875203;-45.120503652039325
1739209687.8752034;-28.58837851428586
1739209687.8752036;-35.57807855764607
1739209687.875204;-38.13080360867914
1739209687.8752046;-38.13080360867914
1739209687.875205;-35.57807855764607
1739209687.8752055;-38.13080360867914
1739209687.8752058;-38.13080360867914
1739209687.8752062;-38.13080360867914
1739209687.8752067;-35.57807855764607
1739209687.8752072;-38.13080360867914
1739209687.8752074;-45.120503652039325
1739209687.875208;-45.120503652039325
1739209687.8752084;-38.13080360867914
1739209687.8752089;-33.981070128970906
1739209687.875209;-45.120503652039325
1739209687.8752096;-45.120503652039325
1739209687.87521;-38.13080360867914
1739209687.8752105;-38.13080360867914
1739209687.8752108;-38.13080360867914
1739209687.8752112;-45.120503652039325
1739209687.8752117;-38.13080360867914
1739209687.8752122;-38.13080360867914
1739209687.8752127;-38.13080360867914
1739209687.875213;-35.57807855764607
1739209687.8752134;-45.120503652039325
1739209687.8752139;-38.13080360867914
1739209687.8752143;-38.13080360867914
1739209687.8752146;-38.13080360867914
1739209687.875215;-38.13080360867914
1739209687.8752155;-33.981070128970906
1739209687.875216;-45.120503652039325
1739209687.8752162;-45.120503652039325
1739209687.8752167;-35.57807855764607
1739209687.8752172;-33.981070128970906
1739209687.8752177;-45.120503652039325
1739209687.875218;-45.120503652039325
1739209687.8752184;-32.816014438256545
1739209687.8752189;-45.120503652039325
1739209687.8752193;-38.13080360867914
1739209687.8752198;-32.816014438256545
1739209687.87522;-33.981070128970906
1739209687.8752205;-33.981070128970906
1739209687.875221;-45.120503652039325
1739209687.8752215;-38.13080360867914
1739209687.8752217;-45.120503652039325
1739209687.8752222;-33.981070128970906
1739209687.8752227;-45.120503652039325
1739209687.8752232;-45.120503652039325
1739209687.8752234;-45.120503652039325
1739209687.8752239;-45.120503652039325
1739209687.8752244;-45.120503652039325
1739209687.8752248;-45.120503652039325
1739209687.875225;-38.13080360867914
1739209687.8752255;-35.57807855764607
1739209687.875226;-45.120503652039325
1739209687.8752265;-45.120503652039325
1739209687.875227;-35.57807855764607
1739209687.8752272;-35.57807855764607
1739209687.8752277;-35.57807855764607
1739209687.8752282;-35.57807855764607
1739209687.8752286;-38.13080360867914
1739209687.875229;-45.120503652039325
1739209687.8752294;-45.120503652039325
1739209687.8752298;-32.816014438256545
1739209687.8752303;-35.57807855764607
1739209687.8752306;-38.13080360867914
1739209687.875231;-45.120503652039325
1739209687.8752315;-45.120503652039325
1739209687.875232;-35.57807855764607
1739209687.8752322;-38.13080360867914
1739209687.8752327;-45.120503652039325
1739209687.8752332;-33.981070128970956
1739209687.8752337;-45.120503652039325
1739209687.8752341;-38.13080360867914
1739209687.8752344;-35.57807855764607
1739209687.8752348;-35.57807855764607
1739209687.8752353;-45.120503652039325
1739209687.8752358;-45.120503652039325
1739209687.875236;-38.13080360867914
1739209687.8752365;-27.267205301931607
1739209687.875237;-38.13080360867914
1739209687.8752375;-45.120503652039325
1739209687.8752377;-38.13080360867914
1739209687.8752382;-33.981070128970906
1739209687.8752387;-45.120503652039325
1739209687.8752391;-38.13080360867914
1739209687.8752396;-38.13080360867914
1739209687.8752398;-45.120503652039325
1739209687.8752403;-45.120503652039325
1739209687.8752408;-38.13080360867914
1739209687.8752413;-38.13080360867914
1739209687.8752415;-45.120503652039325
1739209687.875242;-35.57807855764607
1739209687.8752425;-38.13080360867914
1739209687.875243;-38.13080360867914
1739209687.8752432;-38.13080360867914
1739209687.8752437;-45.120503652039325
1739209687.8752441;-38.13080360867914
1739209687.8752446;-45.120503652039325
1739209687.8752449;-38.13080360867914
1739209687.8752453;-45.120503652039325
1739209687.8752458;-38.13080360867914
1739209687.8752463;-38.13080360867914
1739209687.8752468;-31.141103565318915
1739209687.875247;-38.13080360867914
1739209687.8752475;-45.120503652039325
1739209687.875248;-35.57807855764607
1739209687.8752484;-28.992665084841942
1739209687.8752487;-45.120503652039325
1739209687.8752491;-38.13080360867914
1739209687.8752496;-38.13080360867914
1739209687.87525;-31.14110356531892
1739209687.8752503;-38.13080360867914
1739209687.8752508;-38.13080360867914
1739209687.8752513;-45.120503652039325
1739209687.8752518;-45.120503652039325
1739209687.875252;-45.120503652039325
1739209687.8752525;-38.13080360867914
1739209687.875253;-45.120503652039325
1739209687.8752534;-45.120503652039325
1739209687.875254;-38.13080360867914
1739209687.8752542;-45.120503652039325
1739209687.8752546;-45.120503652039325
1739209687.875255;-38.13080360867914
1739209687.8752556;-38.13080360867914
1739209687.8752558;-38.13080360867914
1739209687.8752563;-45.120503652039325
1739209687.8752568;-45.120503652039325
1739209687.8752573;-45.120503652039325
1739209687.8752575;-38.13080360867914
1739209687.875258;-45.120503652039325
1739209687.8752584;-38.13080360867914
1739209687.875259;-32.816014438256545
1739209687.8752594;-45.120503652039325
1739209687.8752596;-45.120503652039325
1739209687.87526;-38.13080360867914
1739209687.8752606;-38.13080360867914
1739209687.875261;-45.120503652039325
1739209687.8752613;-45.120503652039325
1739209687.8752618;-45.120503652039325
1739209687.8752623;-45.120503652039325
1739209687.8752627;-38.13080360867914
1739209687.875263;-45.120503652039325
1739209687.8752635;-45.120503652039325
1739209687.875264;-35.57807855764607
1739209687.8752644;-38.13080360867914
1739209687.8752646;-45.120503652039325
1739209687.8752651;-45.120503652039325
1739209687.8752656;-31.141103565318915
1739209687.875266;-38.13080360867914
1739209687.8752666;-38.13080360867914
1739209687.8752668;-38.13080360867914
1739209687.8752673;-38.13080360867914
1739209687.8752677;-38.13080360867914
1739209687.8752682;-38.13080360867914
1739209687.8752685;-38.13080360867914
1739209687.875269;-45.120503652039325
1739209687.8752694;-38.13080360867914
1739209687.87527;-38.13080360867914
1739209687.8752701;-38.13080360867914
1739209687.8752706;-38.13080360867914
1739209687.875271;-38.13080360867914
1739209687.8752716;-45.120503652039325
1739209687.8752718;-38.13080360867914
1739209687.8752723;-33.981070128970906
1739209687.8752728;-33.981070128970906
1739209687.8752732;-45.120503652039325
1739209687.8752737;-38.13080360867914
1739209687.875274;-33.981070128970906
1739209687.8752744;-45.120503652039325
1739209687.875275;-45.120503652039325
1739209687.8752754;-45.120503652039325
1739209687.8752756;-32.816014438256545
1739209687.875276;-32.816014438256545
1739209687.8752766;-45.120503652039325
1739209687.875277;-38.13080360867914
1739209687.8752773;-45.120503652039325
1739209687.8752778;-38.13080360867914
1739209687.8752782;-38.13080360867914
1739209687.8752787;-38.13080360867914
1739209687.875279;-38.13080360867914
1739209687.8752794;-38.13080360867914
1739209687.87528;-38.13080360867914
1739209687.8752804;-45.120503652039325
1739209687.8752809;-29.438486411369333
1739209687.875281;-35.57807855764607
1739209687.8752816;-45.120503652039325
1739209687.875282;-38.13080360867914
1739209687.8752825;-30.49652367304973
1739209687.8752828;-38.13080360867914
1739209687.8752832;-45.120503652039325
1739209687.8752837;-45.120503652039325
1739209687.8752842;-45.120503652039325
1739209687.8752844;-45.120503652039325
1739209687.875285;-38.13080360867914
1739209687.8752854;-45.120503652039325
1739209687.8752859;-45.120503652039325
1739209687.875286;-38.13080360867914
1739209687.8752866;-45.120503652039325
1739209687.875287;-45.120503652039325
1739209687.8752875;-45.120503652039325
1739209687.875288;-38.13080360867914
1739209687.8752882;-45.120503652039325
1739209687.8752887;-45.120503652039325
1739209687.8752892;-31.141103565318915
1739209687.8752897;-38.13080360867914
1739209687.87529;-32.816014438256545
1739209687.8752904;-38.13080360867914
1739209687.8752909;-30.49652367304973
1739209687.8752913;-35.57807855764607
1739209687.8752916;-38.13080360867914
1739209687.875292;-32.816014438256545
1739209687.8752925;-45.120503652039325
1739209687.875293;-32.816014438256545
1739209687.8752935;-38.13080360867914
1739209687.8752937;-38.13080360867914
1739209687.8752942;-45.120503652039325
1739209687.8752947;-45.120503652039325
1739209687.8752952;-38.13080360867914
1739209687.8752954;-38.13080360867914
1739209687.8752959;-38.13080360867914
1739209687.8752964;-38.13080360867914
1739209687.8752968;-45.120503652039325
1739209687.875297;-45.120503652039325
1739209687.8752975;-26.991370085610736
1739209687.875298;-27.8777449560314
1739209687.8752985;-45.120503652039325
1739209687.8752987;-45.120503652039325
1739209687.8752992;-32.816014438256545
1739209687.8752997;-32.816014438256545
1739209687.875309;-45.120503652039325
1739209687.8753183;-45.120503652039325
1739209687.8753276;-45.120503652039325
1739209687.8753366;-45.120503652039325
1739209687.875346;-38.13080360867914
1739209687.8753552;-45.120503652039325
1739209687.8753645;-45.120503652039325
1739209687.8753738;-45.120503652039325
1739209687.8753831;-45.120503652039325
1739209687.8753922;-45.120503652039325
1739209687.8754015;-45.120503652039325
1739209687.8754108;-45.120503652039325
1739209687.87542;-45.120503652039325
1739209687.8754294;-45.120503652039325
1739209687.8754387;-33.981070128970906
1739209687.875448;-45.120503652039325
1739209687.875457;-38.13080360867914
1739209687.8754663;-38.13080360867914
1739209687.8754756;-32.816014438256545
1739209687.875485;-30.49652367304973
1739209687.8754942;-45.120503652039325
1739209687.8755035;-38.13080360867914
1739209687.8755126;-35.57807855764607
1739209687.875522;-35.57807855764607
1739209687.8755312;-38.13080360867914
1739209687.8755405;-45.120503652039325
1739209687.8755498;-45.120503652039325
1739209687.875559;-33.981070128970956
1739209687.8755682;-45.120503652039325
1739209687.8755774;-38.13080360867914
1739209687.8755867;-38.13080360867914
1739209687.875596;-45.120503652039325
1739209687.8756053;-38.13080360867914
1739209687.8756146;-45.120503652039325
1739209687.875624;-35.57807855764607
1739209687.875633;-27.267205301931607
1739209687.8756423;-38.13080360867914
1739209687.8756516;-38.13080360867914
1739209687.875661;-45.120503652039325
1739209687.8756702;-45.120503652039325
1739209687.8756795;-45.120503652039325
1739209687.8756886;-45.120503652039325
1739209687.8756979;-45.120503652039325
1739209687.8757071;-35.57807855764607
1739209687.8757164;-45.120503652039325
1739209687.8757257;-45.120503652039325
1739209687.875735;-38.13080360867914
1739209687.8757443;-38.13080360867914
1739209687.8757534;-38.13080360867914
1739209687.8757627;-45.120503652039325
1739209687.875772;-35.57807855764607
1739209687.8757813;-38.13080360867914
1739209687.8757906;-45.120503652039325
1739209687.8758;-45.120503652039325
1739209687.875809;-45.120503652039325
1739209687.8758183;-38.13080360867914
1739209687.8758276;-38.13080360867914
1739209687.8758368;-35.57807855764607
1739209687.8758461;-45.120503652039325
1739209687.8758554;-32.816014438256545
1739209687.8758647;-38.13080360867914
1739209687.8758738;-38.13080360867914
1739209687.875883;-45.120503652039325
1739209687.8758924;-45.120503652039325
1739209687.8759017;-33.981070128970906
1739209687.875911;-38.13080360867914
1739209687.8759203;-38.13080360867914
1739209687.8759294;-45.120503652039325
1739209687.8759387;-45.120503652039325
1739209687.875948;-45.120503652039325
1739209687.8759573;-38.13080360867914
1739209687.8759665;-45.120503652039325
1739209687.8759758;-38.13080360867914
1739209687.8759851;-38.13080360867914
1739209687.8759942;-45.120503652039325
1739209687.8760035;-38.13080360867914
1739209687.8760128;-45.120503652039325
1739209687.876022;-45.120503652039325
1739209687.8760314;-45.120503652039325
1739209687.8760407;-38.13080360867914
1739209687.8760498;-33.981070128970906
1739209687.876059;-45.120503652039325
1739209687.8760684;-45.120503652039325
1739209687.8760777;-45.120503652039325
1739209687.876087;-32.816014438256545
1739209687.8760962;-45.120503652039325
1739209687.8761053;-45.120503652039325
1739209687.8761146;-38.13080360867914
1739209687.876124;-32.816014438256545
1739209687.8761332;-38.13080360867914
1739209687.8761425;-38.13080360867914
1739209687.8761518;-45.120503652039325
1739209687.876161;-45.120503652039325
1739209687.8761702;-38.13080360867914
1739209687.8761795;-45.120503652039325
1739209687.8761888;-38.13080360867914
1739209687.876198;-45.120503652039325
1739209687.8762074;-33.981070128970906
1739209687.8762167;-45.120503652039325
1739209687.8762257;-38.13080360867914
1739209687.876235;-38.13080360867914
1739209687.8762443;-33.981070128970906
1739209687.8762536;-45.120503652039325
1739209687.876263;-38.13080360867914
1739209687.8762722;-30.49652367304973
1739209687.8762815;-35.57807855764607
1739209687.8762906;-45.120503652039325
1739209687.8762999;-45.120503652039325
1739209687.8763092;-45.120503652039325
1739209687.8763185;-45.120503652039325
1739209687.8763278;-45.120503652039325
1739209687.876337;-45.120503652039325
1739209687.876346;-45.120503652039325
1739209687.8763554;-38.13080360867914
1739209687.8763647;-38.13080360867914
1739209687.876374;-38.13080360867914
1739209687.8763833;-33.981070128970906
1739209687.8763926;-38.13080360867914
1739209687.876402;-45.120503652039325
1739209687.876411;-38.13080360867914
1739209687.8764203;-38.13080360867914
1739209687.8764296;-45.120503652039325
1739209687.8764389;-45.120503652039325
1739209687.8764482;-45.120503652039325
1739209687.8764575;-45.120503652039325
1739209687.8764665;-45.120503652039325
1739209687.8764758;-45.120503652039325
1739209687.876485;-45.120503652039325
1739209687.8764944;-45.120503652039325
1739209687.8765037;-38.13080360867914
1739209687.876513;-45.120503652039325
1739209687.8765223;-38.13080360867914
1739209687.8765314;-45.120503652039325
1739209687.8765407;-45.120503652039325
1739209687.87655;-35.57807855764607
1739209687.8765593;-38.13080360867914
1739209687.8765686;-38.13080360867914
1739209687.8765779;-38.13080360867914
1739209687.876587;-45.120503652039325
1739209687.8765962;-45.120503652039325
1739209687.8766055;-30.49652367304973
1739209687.8766148;-35.57807855764607
1739209687.876624;-45.120503652039325
1739209687.8766334;-45.120503652039325
1739209687.8766425;-45.120503652039325
1739209687.8766518;-45.120503652039325
1739209687.876661;-45.120503652039325
1739209687.8766704;-45.120503652039325
1739209687.8766797;-33.981070128970956
1739209687.876689;-45.120503652039325
1739209687.8766983;-38.13080360867914
1739209687.8767073;-45.120503652039325
1739209687.8767166;-45.120503652039325
1739209687.876726;-45.120503652039325
1739209687.8767352;-45.120503652039325
1739209687.8767445;-45.120503652039325
1739209687.8767538;-29.438486411369333
1739209687.8767629;-35.57807855764607
1739209687.8767722;-45.120503652039325
1739209687.8767815;-45.120503652039325
1739209687.8767908;-32.816014438256545
1739209687.8768;-38.13080360867914
1739209687.8768094;-38.13080360867914
1739209687.8768187;-38.13080360867914
1739209687.8768277;-45.120503652039325
1739209687.876837;-45.120503652039325
1739209687.8768463;-35.57807855764607
1739209687.8768556;-38.13080360867914
1739209687.876865;-45.120503652039325
1739209687.8768742;-45.120503652039325
1739209687.8768833;-38.13080360867914
1739209687.8768926;-35.57807855764607
1739209687.8769019;-45.120503652039325
1739209687.8769112;-45.120503652039325
1739209687.8769205;-35.57807855764607
1739209687.8769298;-38.13080360867914
1739209687.876939;-45.120503652039325
1739209687.876948;-45.120503652039325
1739209687.8769574;-33.981070128970906
1739209687.8769667;-38.13080360867914
1739209687.876976;-29.438486411369333
1739209687.8769853;-31.141103565318893
1739209687.8769946;-33.981070128970906
1739209687.8770037;-28.58837851428586
1739209687.877013;-38.13080360867914
1739209687.8770223;-38.13080360867914
1739209687.8770316;-38.13080360867914
1739209687.8770409;-32.816014438256545
1739209687.8770502;-45.120503652039325
1739209687.8770592;-45.120503652039325
1739209687.8770685;-35.57807855764607
1739209687.8770778;-38.13080360867914
1739209687.877087;-45.120503652039325
1739209687.8770964;-45.120503652039325
1739209687.8771057;-45.120503652039325
1739209687.877115;-45.120503652039325
1739209687.877124;-35.57807855764607
1739209687.8771334;-38.13080360867914
1739209687.8771427;-38.13080360867914
1739209687.877152;-33.981070128970906
1739209687.8771613;-45.120503652039325
1739209687.8771706;-45.120503652039325
1739209687.8771796;-45.120503652039325
1739209687.877189;-38.13080360867914
1739209687.8771982;-38.13080360867914
1739209687.8772075;-35.57807855764607
1739209687.8772168;-38.13080360867914
1739209687.877226;-38.13080360867914
1739209687.8772354;-38.13080360867914
1739209687.8772445;-35.57807855764607
1739209687.8772538;-38.13080360867914
1739209687.877263;-38.13080360867914
1739209687.8772724;-38.13080360867914
1739209687.8772817;-45.120503652039325
1739209687.877291;-38.13080360867914
1739209687.8773;-38.13080360867914
1739209687.8773093;-45.120503652039325
1739209687.8773186;-45.120503652039325
1739209687.877328;-38.13080360867914
1739209687.8773372;-38.13080360867914
1739209687.8773465;-38.13080360867914
1739209687.8773558;-32.816014438256545
1739209687.8773649;-38.13080360867914
1739209687.8773742;-45.120503652039325
1739209687.8773835;-38.13080360867914
1739209687.8773928;-33.981070128970906
1739209687.877402;-45.120503652039325
1739209687.8774114;-38.13080360867914
1739209687.8774204;-45.120503652039325
1739209687.8774297;-38.13080360867914
1739209687.877439;-45.120503652039325
1739209687.8774483;-38.13080360867914
1739209687.8774576;-45.120503652039325
1739209687.877467;-45.120503652039325
1739209687.8774762;-38.13080360867914
1739209687.8774853;-38.13080360867914
1739209687.8774946;-38.13080360867914
1739209687.8775039;-38.13080360867914
1739209687.8775132;-38.13080360867914
1739209687.8775225;-38.13080360867914
1739209687.8775318;-45.120503652039325
1739209687.8775408;-33.981070128970906
1739209687.8775501;-33.981070128970906
1739209687.8775594;-38.13080360867914
1739209687.8775687;-45.120503652039325
1739209687.877578;-45.120503652039325
1739209687.8775873;-35.57807855764607
1739209687.8775964;-35.57807855764607
1739209687.8776057;-45.120503652039325
1739209687.877615;-33.981070128970906
1739209687.8776243;-45.120503652039325
1739209687.8776336;-38.13080360867914
1739209687.8776429;-45.120503652039325
1739209687.8776522;-45.120503652039325
1739209687.8776612;-45.120503652039325
1739209687.8776705;-45.120503652039325
1739209687.8776798;-38.13080360867914
1739209687.8776891;-45.120503652039325
1739209687.8776984;-45.120503652039325
1739209687.8777077;-38.13080360867914
1739209687.8777168;-38.13080360867914
1739209687.877726;-35.57807855764607
1739209687.8777354;-33.981070128970906
1739209687.8777447;-38.13080360867914
1739209687.877754;-38.13080360867914
1739209687.8777633;-38.13080360867914
1739209687.8777726;-38.13080360867914
1739209687.8777816;-45.120503652039325
1739209687.877791;-45.120503652039325
1739209687.8778002;-45.120503652039325
1739209687.8778095;-38.13080360867914
1739209687.8778188;-38.13080360867914
1739209687.8778281;-45.120503652039325
1739209687.8778372;-38.13080360867914
1739209687.8778465;-45.120503652039325
1739209687.8778558;-38.13080360867914
1739209687.877865;-38.13080360867914
1739209687.8778744;-35.57807855764607
1739209687.8778837;-33.981070128970906
1739209687.877893;-38.13080360867914
1739209687.877902;-45.120503652039325
1739209687.8779113;-38.13080360867914
1739209687.8779206;-32.816014438256545
1739209687.87793;-35.57807855764607
1739209687.8779392;-38.13080360867914
1739209687.8779485;-45.120503652039325
1739209687.8779576;-38.13080360867914
1739209687.877967;-38.13080360867914
1739209687.8779762;-38.13080360867914
1739209687.8779855;-45.120503652039325
1739209687.8779948;-38.13080360867914
1739209687.878004;-38.13080360867914
1739209687.8780134;-45.120503652039325
1739209687.8780224;-38.13080360867914
1739209687.8780317;-38.13080360867914
1739209687.878041;-38.13080360867914
1739209687.8780503;-38.13080360867914
1739209687.8780596;-38.13080360867914
1739209687.878069;-33.981070128970906
1739209687.878078;-38.13080360867914
1739209687.8780873;-45.120503652039325
1739209687.8780966;-45.120503652039325
1739209687.8781059;-45.120503652039325
1739209687.8781152;-38.13080360867914
1739209687.8781245;-38.13080360867914
1739209687.8781335;-45.120503652039325
1739209687.8781428;-45.120503652039325
1739209687.8781521;-45.120503652039325
1739209687.8781614;-45.120503652039325
1739209687.8781707;-38.13080360867914
1739209687.87818;-45.120503652039325
1739209687.8781893;-45.120503652039325
1739209687.8781984;-38.13080360867914
1739209687.8782077;-38.13080360867914
1739209687.878217;-30.49652367304973
1739209687.8782263;-35.57807855764607
1739209687.8782356;-38.13080360867914
1739209687.8782449;-45.120503652039325
1739209687.878254;-26.991370085610722
1739209687.8782632;-35.57807855764607
1739209687.8782725;-45.120503652039325
1739209687.8782818;-45.120503652039325
1739209687.8782911;-38.13080360867914
1739209687.8783004;-35.57807855764607
1739209687.8783097;-45.120503652039325
1739209687.8783188;-38.13080360867914
1739209687.878328;-45.120503652039325
1739209687.8783374;-45.120503652039325
1739209687.8783467;-45.120503652039325
1739209687.878356;-38.13080360867914
1739209687.8783653;-45.120503652039325
1739209687.8783743;-45.120503652039325
1739209687.8783836;-45.120503652039325
1739209687.878393;-45.120503652039325
1739209687.8784022;-28.58837851428586
1739209687.8784115;-35.57807855764607
1739209687.8784208;-45.120503652039325
1739209687.8784301;-45.120503652039325
1739209687.8784392;-32.816014438256545
1739209687.8784485;-35.57807855764607
1739209687.8784578;-33.981070128970906
1739209687.878467;-32.816014438256545
1739209687.8784764;-45.120503652039325
1739209687.8784857;-45.120503652039325
1739209687.8784947;-38.13080360867914
1739209687.878504;-38.13080360867914
1739209687.8785133;-45.120503652039325
1739209687.8785226;-45.120503652039325
1739209687.878532;-45.120503652039325
1739209687.8785412;-45.120503652039325
1739209687.8785503;-45.120503652039325
1739209687.8785596;-38.13080360867914
1739209687.878569;-45.120503652039325
1739209687.8785782;-45.120503652039325
1739209687.8785875;-45.120503652039325
1739209687.8785968;-45.120503652039325
1739209687.878606;-38.13080360867914
1739209687.8786151;-45.120503652039325
1739209687.8786244;-28.21854285175415
1739209687.8786337;-31.141103565318893
1739209687.878643;-45.120503652039325
1739209687.8786523;-45.120503652039325
1739209687.8786616;-32.816014438256545
1739209687.8786707;-38.13080360867914
1739209687.87868;-45.120503652039325
1739209687.8786893;-35.57807855764607
1739209687.8786986;-45.120503652039325
1739209687.878708;-45.120503652039325
1739209687.8787172;-38.13080360867914
1739209687.8787265;-45.120503652039325
1739209687.8787355;-45.120503652039325
1739209687.8787448;-33.981070128970906
1739209687.8787541;-45.120503652039325
1739209687.8787634;-45.120503652039325
1739209687.8787727;-35.57807855764607
1739209687.878782;-35.57807855764607
1739209687.878791;-45.120503652039325
1739209687.8788004;-45.120503652039325
1739209687.8788097;-45.120503652039325
1739209687.878819;-45.120503652039325
1739209687.8788283;-38.13080360867914
1739209687.8788376;-45.120503652039325
1739209687.878847;-45.120503652039325
1739209687.878856;-45.120503652039325
1739209687.8788652;-38.13080360867914
1739209687.8788745;-45.120503652039325
1739209687.8788838;-38.13080360867914
1739209687.8788931;-32.816014438256545
1739209687.8789024;-45.120503652039325
1739209687.8789115;-31.141103565318915
1739209687.8789208;-45.120503652039325
1739209687.87893;-45.120503652039325
1739209687.8789394;-38.13080360867914
1739209687.8789487;-45.120503652039325
1739209687.878958;-45.120503652039325
1739209687.8789673;-38.13080360867914
1739209687.8789763;-38.13080360867914
1739209687.8789856;-45.120503652039325
1739209687.878995;-45.120503652039325
1739209687.8790042;-38.13080360867914
1739209687.8790135;-38.13080360867914
1739209687.8790228;-38.13080360867914
1739209687.879032;-45.120503652039325
1739209687.8790412;-38.13080360867914
1739209687.8790505;-45.120503652039325
1739209687.8790598;-45.120503652039325
1739209687.879069;-38.13080360867914
1739209687.8790784;-38.13080360867914
1739209687.8790874;-38.13080360867914
1739209687.8790967;-38.13080360867914
1739209687.879106;-38.13080360867914
1739209687.8791153;-35.57807855764607
1739209687.8791246;-45.120503652039325
1739209687.879134;-38.13080360867914
1739209687.8791432;-35.57807855764607
1739209687.8791523;-31.141103565318915
1739209687.8791616;-38.13080360867914
1739209687.879171;-45.120503652039325
1739209687.8791802;-45.120503652039325
1739209687.8791895;-45.120503652039325
1739209687.8791988;-38.13080360867914
1739209687.8792078;-45.120503652039325
1739209687.8792171;-38.13080360867914
1739209687.8792264;-38.13080360867914
1739209687.8792357;-38.13080360867914
1739209687.879245;-38.13080360867914
1739209687.8792543;-45.120503652039325
1739209687.8792636;-35.57807855764607
1739209687.8792727;-38.13080360867914
1739209687.879282;-38.13080360867914
1739209687.8792913;-45.120503652039325
1739209687.8793006;-38.13080360867914
1739209687.87931;-38.13080360867914
1739209687.8793192;-38.13080360867914
1739209687.8793283;-45.120503652039325
1739209687.8793375;-45.120503652039325
1739209687.8793468;-45.120503652039325
1739209687.8793561;-38.13080360867914
1739209687.8793654;-45.120503652039325
1739209687.8793747;-38.13080360867914
1739209687.879384;-38.13080360867914
1739209687.879393;-38.13080360867914
1739209687.8794024;-38.13080360867914
1739209687.8794117;-38.13080360867914
1739209687.879421;-45.120503652039325
1739209687.8794303;-38.13080360867914
1739209687.8794396;-35.57807855764607
1739209687.8794487;-38.13080360867914
1739209687.879458;-38.13080360867914
1739209687.8794672;-45.120503652039325
1739209687.8794765;-45.120503652039325
1739209687.8794858;-33.981070128970906
1739209687.8794951;-45.120503652039325
1739209687.8795044;-45.120503652039325
1739209687.8795135;-38.13080360867914
1739209687.8795228;-33.981070128970906
1739209687.879532;-32.816014438256545
1739209687.8795414;-38.13080360867914
1739209687.8795507;-33.981070128970906
1739209687.87956;-38.13080360867914
1739209687.879569;-38.13080360867914
1739209687.8795784;-38.13080360867914
1739209687.8795877;-35.57807855764607
1739209687.879597;-33.981070128970906
1739209687.8796062;-31.141103565318915
1739209687.8796155;-45.120503652039325
1739209687.8796246;-45.120503652039325
1739209687.879634;-35.57807855764607
1739209687.8796432;-38.13080360867914
1739209687.8796525;-45.120503652039325
1739209687.8796618;-38.13080360867914
1739209687.879671;-38.13080360867914
1739209687.8796804;-30.49652367304976
1739209687.8796895;-38.13080360867914
1739209687.8796988;-38.13080360867914
1739209687.879708;-45.120503652039325
1739209687.8797174;-45.120503652039325
1739209687.8797266;-45.120503652039325
1739209687.879736;-45.120503652039325
1739209687.879745;-38.13080360867914
1739209687.8797543;-28.992665084841942
1739209687.8797636;-45.120503652039325
1739209687.879773;-45.120503652039325
1739209687.8797822;-38.13080360867914
1739209687.8797915;-38.13080360867914
1739209687.8798008;-45.120503652039325
1739209687.8798099;-45.120503652039325
1739209687.8798192;-38.13080360867914
1739209687.8798285;-38.13080360867914
