CAN Message; 0x1b8:03005cedd3f8fc9d
1739209689.900871;-45.120503652039325
1739209689.900878;-45.120503652039325
1739209689.9008849;-45.120503652039325
1739209689.9008918;-45.120503652039325
1739209689.9008987;-38.13080360867914
1739209689.9009056;-38.13080360867914
1739209689.9009125;-26.991370085610722
1739209689.9009194;-33.981070128970906
1739209689.9009264;-38.13080360867914
1739209689.9009333;-38.13080360867914
1739209689.9009402;-32.816014438256545
1739209689.900947;-45.120503652039325
1739209689.9009538;-45.120503652039325
1739209689.9009607;-38.13080360867914
1739209689.9009676;-38.13080360867914
1739209689.9009745;-45.120503652039325
1739209689.9009814;-45.120503652039325
1739209689.9009883;-38.13080360867914
1739209689.9009953;-45.120503652039325
1739209689.9010022;-38.13080360867914
1739209689.901009;-45.120503652039325
1739209689.901016;-33.981070128970906
1739209689.901023;-29.438486411369333
1739209689.9010298;-33.981070128970906
1739209689.9010367;-45.120503652039325
1739209689.9010437;-45.120503652039325
1739209689.9010506;-45.120503652039325
1739209689.9010575;-45.120503652039325
1739209689.9010644;-45.120503652039325
1739209689.901071;-45.120503652039325
1739209689.901078;-38.13080360867914
1739209689.901085;-45.120503652039325
1739209689.9010918;-45.120503652039325
1739209689.9010987;-45.120503652039325
1739209689.9011056;-32.816014438256545
1739209689.9011126;-38.13080360867914
1739209689.9011195;-45.120503652039325
1739209689.9011264;-35.57807855764607
1739209689.9011333;-38.13080360867914
1739209689.9011402;-45.120503652039325
1739209689.9011471;-45.120503652039325
1739209689.901154;-45.120503652039325
1739209689.901161;-45.120503652039325
1739209689.9011679;-45.120503652039325
1739209689.9011748;-38.13080360867914
1739209689.9011817;-38.13080360867914
1739209689.9011886;-38.13080360867914
1739209689.9011953;-35.57807855764607
1739209689.9012022;-38.13080360867914
1739209689.901209;-38.13080360867914
1739209689.901216;-35.57807855764607
1739209689.901223;-38.13080360867914
1739209689.9012299;-38.13080360867914
1739209689.9012368;-38.13080360867914
1739209689.9012437;-38.13080360867914
1739209689.9012506;-38.13080360867914
1739209689.9012575;-35.57807855764607
1739209689.9012644;-45.120503652039325
1739209689.9012713;-45.120503652039325
1739209689.9012783;-38.13080360867914
1739209689.9012852;-45.120503652039325
1739209689.901292;-38.13080360867914
1739209689.901299;-38.13080360867914
1739209689.901306;-38.13080360867914
1739209689.9013128;-45.120503652039325
1739209689.9013195;-45.120503652039325
1739209689.9013264;-38.13080360867914
1739209689.9013333;-45.120503652039325
1739209689.9013402;-45.120503652039325
1739209689.9013472;-45.120503652039325
1739209689.901354;-45.120503652039325
1739209689.901361;-31.141103565318915
1739209689.901368;-32.816014438256545
1739209689.9013748;-45.120503652039325
1739209689.9013817;-45.120503652039325
1739209689.9013886;-38.13080360867914
1739209689.9013956;-35.57807855764607
1739209689.9014025;-38.13080360867914
1739209689.9014094;-45.120503652039325
1739209689.9014163;-45.120503652039325
1739209689.9014232;-45.120503652039325
1739209689.9014301;-45.120503652039325
1739209689.9014368;-45.120503652039325
1739209689.9014437;-38.13080360867914
1739209689.9014506;-38.13080360867914
1739209689.9014575;-38.13080360867914
1739209689.9014645;-38.13080360867914
1739209689.9014714;-45.120503652039325
1739209689.9014783;-38.13080360867914
1739209689.9014852;-38.13080360867914
1739209689.901492;-45.120503652039325
1739209689.901499;-33.981070128970906
1739209689.901506;-38.13080360867914
1739209689.9015129;-38.13080360867914
1739209689.9015198;-45.120503652039325
1739209689.9015267;-33.981070128970906
1739209689.9015336;-35.57807855764607
1739209689.9015405;-45.120503652039325
1739209689.9015474;-45.120503652039325
1739209689.9015543;-38.13080360867914
1739209689.901561;-38.13080360867914
1739209689.901568;-45.120503652039325
1739209689.9015749;-38.13080360867914
1739209689.9015818;-35.57807855764607
1739209689.9015887;-38.13080360867914
1739209689.9015956;-38.13080360867914
1739209689.9016025;-45.120503652039325
1739209689.9016094;-45.120503652039325
1739209689.9016163;-38.13080360867914
1739209689.9016232;-38.13080360867914
1739209689.9016302;-45.120503652039325
1739209689.901637;-28.992665084841942
1739209689.901644;-30.49652367304973
1739209689.901651;-38.13080360867914
1739209689.9016578;-38.13080360867914
1739209689.9016647;-38.13080360867914
1739209689.9016716;-38.13080360867914
1739209689.9016783;-45.120503652039325
1739209689.9016852;-45.120503652039325
1739209689.9016922;-45.120503652039325
1739209689.901699;-45.120503652039325
1739209689.901706;-45.120503652039325
1739209689.901713;-45.120503652039325
1739209689.9017198;-45.120503652039325
1739209689.9017267;-38.13080360867914
1739209689.9017336;-38.13080360867914
1739209689.9017406;-38.13080360867914
1739209689.9017475;-45.120503652039325
1739209689.9017544;-38.13080360867914
1739209689.9017613;-38.13080360867914
1739209689.9017682;-45.120503652039325
1739209689.9017751;-45.120503652039325
1739209689.901782;-38.13080360867914
1739209689.901789;-33.981070128970906
1739209689.9017959;-45.120503652039325
1739209689.9018025;-28.992665084841942
1739209689.9018095;-27.8777449560314
1739209689.9018164;-45.120503652039325
1739209689.9018233;-45.120503652039325
1739209689.9018302;-33.981070128970906
1739209689.901837;-38.13080360867914
1739209689.901844;-45.120503652039325
1739209689.901851;-38.13080360867914
1739209689.9018579;-45.120503652039325
1739209689.9018648;-45.120503652039325
1739209689.9018717;-38.13080360867914
1739209689.9018786;-45.120503652039325
1739209689.9018855;-45.120503652039325
1739209689.9018924;-32.816014438256545
1739209689.9018993;-38.13080360867914
1739209689.9019063;-45.120503652039325
1739209689.9019132;-33.981070128970906
1739209689.90192;-32.816014438256545
1739209689.9019268;-45.120503652039325
1739209689.9019337;-45.120503652039325
1739209689.9019406;-45.120503652039325
1739209689.9019475;-45.120503652039325
1739209689.9019544;-33.981070128970906
1739209689.9019613;-35.57807855764607
1739209689.9019682;-38.13080360867914
1739209689.9019752;-45.120503652039325
1739209689.901982;-38.13080360867914
1739209689.901989;-45.120503652039325
1739209689.901996;-45.120503652039325
1739209689.9020028;-35.57807855764607
1739209689.9020097;-38.13080360867914
1739209689.9020166;-35.57807855764607
1739209689.9020236;-45.120503652039325
1739209689.9020305;-45.120503652039325
1739209689.9020374;-38.13080360867914
1739209689.902044;-35.57807855764607
1739209689.902051;-45.120503652039325
1739209689.902058;-45.120503652039325
1739209689.9020648;-32.816014438256545
1739209689.9020717;-38.13080360867914
1739209689.9020786;-38.13080360867914
1739209689.9020855;-38.13080360867914
1739209689.9020925;-38.13080360867914
1739209689.9020994;-38.13080360867914
1739209689.9021063;-38.13080360867914
1739209689.9021132;-33.981070128970906
1739209689.90212;-38.13080360867914
1739209689.902127;-32.816014438256545
1739209689.902134;-45.120503652039325
1739209689.9021409;-45.120503652039325
1739209689.9021478;-38.13080360867914
1739209689.9021547;-35.57807855764607
1739209689.9021616;-38.13080360867914
1739209689.9021683;-45.120503652039325
1739209689.9021752;-35.57807855764607
1739209689.902182;-38.13080360867914
1739209689.902189;-45.120503652039325
1739209689.902196;-45.120503652039325
1739209689.9022028;-38.13080360867914
1739209689.9022098;-45.120503652039325
1739209689.9022167;-33.981070128970906
1739209689.9022236;-38.13080360867914
1739209689.9022305;-45.120503652039325
1739209689.9022374;-38.13080360867914
1739209689.9022443;-38.13080360867914
1739209689.9022512;-45.120503652039325
1739209689.9022582;-45.120503652039325
1739209689.902265;-38.13080360867914
1739209689.902272;-45.120503652039325
1739209689.902279;-38.13080360867914
1739209689.9022858;-45.120503652039325
1739209689.9022925;-38.13080360867914
1739209689.9022994;-45.120503652039325
1739209689.9023063;-45.120503652039325
1739209689.9023132;-33.981070128970906
1739209689.9023201;-45.120503652039325
1739209689.902327;-38.13080360867914
1739209689.902334;-45.120503652039325
1739209689.902341;-38.13080360867914
1739209689.9023478;-35.57807855764607
1739209689.9023547;-38.13080360867914
1739209689.9023616;-38.13080360867914
1739209689.9023685;-38.13080360867914
1739209689.9023755;-38.13080360867914
1739209689.9023824;-38.13080360867914
1739209689.9023893;-32.816014438256545
1739209689.9023962;-38.13080360867914
1739209689.902403;-38.13080360867914
1739209689.9024098;-45.120503652039325
1739209689.9024167;-45.120503652039325
1739209689.9024236;-33.981070128970906
1739209689.9024305;-45.120503652039325
1739209689.9024374;-38.13080360867914
1739209689.9024444;-38.13080360867914
1739209689.9024513;-38.13080360867914
1739209689.9024582;-45.120503652039325
1739209689.902465;-45.120503652039325
1739209689.902472;-45.120503652039325
1739209689.902479;-45.120503652039325
1739209689.9024858;-45.120503652039325
1739209689.9024928;-38.13080360867914
1739209689.9024997;-45.120503652039325
1739209689.9025066;-38.13080360867914
1739209689.9025135;-45.120503652039325
1739209689.9025204;-45.120503652039325
1739209689.9025273;-45.120503652039325
1739209689.902534;-38.13080360867914
1739209689.902541;-35.57807855764607
1739209689.9025478;-38.13080360867914
1739209689.9025548;-38.13080360867914
1739209689.9025617;-33.981070128970906
1739209689.9025686;-45.120503652039325
1739209689.9025755;-45.120503652039325
1739209689.9025824;-45.120503652039325
1739209689.9025893;-30.49652367304973
1739209689.9025962;-45.120503652039325
1739209689.9026031;-45.120503652039325
1739209689.90261;-45.120503652039325
1739209689.902617;-38.13080360867914
1739209689.902624;-45.120503652039325
1739209689.9026308;-38.13080360867914
1739209689.9026377;-38.13080360867914
1739209689.9026446;-27.267205301931607
1739209689.9026515;-38.13080360867914
1739209689.9026582;-45.120503652039325
1739209689.9026651;-38.13080360867914
1739209689.902672;-38.13080360867914
1739209689.902679;-45.120503652039325
1739209689.9026859;-38.13080360867914
1739209689.9026928;-38.13080360867914
1739209689.9026997;-29.438486411369347
1739209689.9027066;-45.120503652039325
1739209689.9027135;-38.13080360867914
1739209689.9027205;-35.57807855764607
1739209689.9027274;-38.13080360867914
1739209689.9027343;-45.120503652039325
1739209689.9027412;-38.13080360867914
1739209689.902748;-35.57807855764607
1739209689.902755;-33.981070128970906
1739209689.902762;-38.13080360867914
1739209689.9027689;-45.120503652039325
1739209689.9027755;-45.120503652039325
1739209689.9027824;-45.120503652039325
1739209689.9027894;-45.120503652039325
1739209689.9027963;-38.13080360867914
1739209689.9028032;-45.120503652039325
1739209689.90281;-31.141103565318915
1739209689.902817;-38.13080360867914
1739209689.902824;-45.120503652039325
1739209689.9028308;-35.57807855764607
1739209689.9028378;-33.981070128970906
1739209689.9028447;-45.120503652039325
1739209689.9028516;-45.120503652039325
1739209689.9028585;-38.13080360867914
1739209689.9028654;-32.81601443825658
1739209689.9028723;-45.120503652039325
1739209689.9028792;-33.981070128970906
1739209689.9028862;-38.13080360867914
1739209689.902893;-38.13080360867914
1739209689.9028997;-38.13080360867914
1739209689.9029067;-45.120503652039325
1739209689.9029136;-45.120503652039325
1739209689.9029205;-30.49652367304973
1739209689.9029274;-33.981070128970906
1739209689.9029343;-38.13080360867914
1739209689.9029412;-45.120503652039325
1739209689.9029481;-45.120503652039325
1739209689.902955;-45.120503652039325
1739209689.902962;-38.13080360867914
1739209689.902969;-38.13080360867914
1739209689.9029758;-38.13080360867914
1739209689.9029827;-45.120503652039325
1739209689.9029896;-45.120503652039325
1739209689.9029965;-38.13080360867914
1739209689.9030035;-38.13080360867914
1739209689.9030104;-38.13080360867914
1739209689.9030173;-45.120503652039325
1739209689.903024;-45.120503652039325
1739209689.9030309;-45.120503652039325
1739209689.9030378;-38.13080360867914
1739209689.9030447;-38.13080360867914
1739209689.9030516;-45.120503652039325
1739209689.9030585;-45.120503652039325
1739209689.9030654;-38.13080360867914
1739209689.9030724;-38.13080360867914
1739209689.9030793;-45.120503652039325
1739209689.9030862;-38.13080360867914
1739209689.903093;-38.13080360867914
1739209689.9031;-45.120503652039325
1739209689.903107;-38.13080360867914
1739209689.9031138;-32.816014438256545
1739209689.9031208;-38.13080360867914
1739209689.9031277;-45.120503652039325
1739209689.9031346;-35.57807855764607
1739209689.9031413;-45.120503652039325
1739209689.9031482;-45.120503652039325
1739209689.903155;-45.120503652039325
1739209689.903162;-45.120503652039325
1739209689.903169;-45.120503652039325
1739209689.9031758;-38.13080360867914
1739209689.9031827;-38.13080360867914
1739209689.9031897;-45.120503652039325
1739209689.9031966;-35.57807855764607
1739209689.9032035;-38.13080360867914
1739209689.9032104;-31.141103565318915
1739209689.9032173;-38.13080360867914
1739209689.9032242;-45.120503652039325
1739209689.9032311;-38.13080360867914
1739209689.903238;-38.13080360867914
1739209689.903245;-33.981070128970906
1739209689.903252;-45.120503652039325
1739209689.9032588;-45.120503652039325
1739209689.9032655;-38.13080360867914
1739209689.9032724;-35.57807855764607
1739209689.9032793;-38.13080360867914
1739209689.9032862;-45.120503652039325
1739209689.9032931;-38.13080360867914
1739209689.9033;-35.57807855764607
1739209689.903307;-38.13080360867914
1739209689.9033139;-38.13080360867914
1739209689.9033208;-38.13080360867914
1739209689.9033277;-38.13080360867914
1739209689.9033346;-45.120503652039325
1739209689.9033415;-45.120503652039325
1739209689.9033484;-35.57807855764607
1739209689.9033554;-45.120503652039325
1739209689.9033623;-38.13080360867914
1739209689.9033692;-45.120503652039325
1739209689.903376;-45.120503652039325
1739209689.903383;-38.13080360867914
1739209689.9033897;-38.13080360867914
1739209689.9033966;-38.13080360867914
1739209689.9034035;-38.13080360867914
1739209689.9034104;-35.57807855764607
1739209689.9034173;-45.120503652039325
1739209689.9034243;-38.13080360867914
1739209689.9034312;-33.981070128970906
1739209689.903438;-35.57807855764607
1739209689.903445;-38.13080360867914
1739209689.903452;-45.120503652039325
1739209689.9034588;-35.57807855764607
1739209689.9034657;-38.13080360867914
1739209689.9034727;-38.13080360867914
1739209689.9034796;-45.120503652039325
1739209689.9034865;-45.120503652039325
1739209689.9034934;-38.13080360867914
1739209689.9035003;-45.120503652039325
1739209689.903507;-45.120503652039325
1739209689.903514;-45.120503652039325
1739209689.9035208;-45.120503652039325
1739209689.9035277;-45.120503652039325
1739209689.9035347;-45.120503652039325
1739209689.9035416;-38.13080360867914
1739209689.9035485;-45.120503652039325
1739209689.9035554;-38.13080360867914
1739209689.9035623;-29.438486411369333
1739209689.9035692;-38.13080360867914
1739209689.9035761;-45.120503652039325
1739209689.903583;-38.13080360867914
1739209689.90359;-33.981070128970906
1739209689.9035969;-31.141103565318915
1739209689.9036038;-45.120503652039325
1739209689.9036107;-35.57807855764607
1739209689.9036176;-38.13080360867914
1739209689.9036245;-38.13080360867914
1739209689.9036312;-45.120503652039325
1739209689.9036381;-38.13080360867914
1739209689.903645;-38.13080360867914
1739209689.903652;-38.13080360867914
1739209689.9036589;-45.120503652039325
1739209689.9036658;-45.120503652039325
1739209689.9036727;-31.141103565318893
1739209689.9036796;-45.120503652039325
1739209689.9036865;-38.13080360867914
1739209689.9036934;-38.13080360867914
1739209689.9037004;-28.58837851428586
1739209689.9037073;-28.992665084841942
1739209689.9037142;-45.120503652039325
1739209689.903721;-38.13080360867914
1739209689.903728;-33.981070128970906
1739209689.903735;-33.981070128970906
1739209689.9037418;-45.120503652039325
1739209689.9037488;-38.13080360867914
1739209689.9037554;-35.57807855764607
1739209689.9037623;-38.13080360867914
1739209689.9037693;-35.57807855764607
1739209689.9037762;-38.13080360867914
1739209689.903783;-45.120503652039325
1739209689.90379;-38.13080360867914
1739209689.903797;-45.120503652039325
1739209689.9038038;-38.13080360867914
1739209689.9038107;-32.816014438256545
1739209689.9038177;-38.13080360867914
1739209689.9038246;-45.120503652039325
1739209689.9038315;-45.120503652039325
1739209689.9038384;-35.57807855764607
1739209689.9038453;-38.13080360867914
1739209689.9038522;-45.120503652039325
1739209689.9038591;-38.13080360867914
1739209689.903866;-38.13080360867914
1739209689.9038727;-30.49652367304973
1739209689.9038796;-45.120503652039325
1739209689.9038866;-38.13080360867914
1739209689.9038935;-45.120503652039325
1739209689.9039004;-35.57807855764607
1739209689.9039073;-38.13080360867914
1739209689.9039142;-31.141103565318915
1739209689.9039211;-33.981070128970906
1739209689.903928;-33.981070128970906
1739209689.903935;-33.981070128970906
1739209689.9039419;-38.13080360867914
1739209689.9039488;-45.120503652039325
1739209689.9039557;-45.120503652039325
1739209689.9039626;-45.120503652039325
1739209689.9039695;-38.13080360867914
1739209689.9039764;-38.13080360867914
1739209689.9039834;-38.13080360867914
1739209689.9039903;-45.120503652039325
1739209689.903997;-45.120503652039325
1739209689.9040039;-38.13080360867914
1739209689.9040108;-45.120503652039325
1739209689.9040177;-45.120503652039325
1739209689.9040246;-38.13080360867914
1739209689.9040315;-45.120503652039325
1739209689.9040384;-33.981070128970906
1739209689.9040453;-38.13080360867914
1739209689.9040523;-45.120503652039325
1739209689.9040592;-38.13080360867914
1739209689.904066;-38.13080360867914
1739209689.904073;-32.816014438256545
1739209689.90408;-38.13080360867914
1739209689.9040868;-45.120503652039325
1739209689.9040937;-38.13080360867914
1739209689.9041007;-38.13080360867914
1739209689.9041076;-38.13080360867914
1739209689.9041145;-45.120503652039325
1739209689.9041212;-45.120503652039325
1739209689.904128;-38.13080360867914
1739209689.904135;-35.57807855764607
1739209689.904142;-32.816014438256545
1739209689.9041488;-38.13080360867914
1739209689.9041557;-45.120503652039325
1739209689.9041626;-38.13080360867914
1739209689.9041696;-35.57807855764607
1739209689.9041765;-38.13080360867914
1739209689.9041834;-45.120503652039325
1739209689.9041903;-38.13080360867914
1739209689.9041972;-32.816014438256545
1739209689.9042041;-35.57807855764607
1739209689.904211;-31.141103565318893
1739209689.904218;-38.13080360867914
1739209689.9042249;-38.13080360867914
1739209689.9042318;-38.13080360867914
1739209689.9042385;-35.57807855764607
1739209689.9042454;-38.13080360867914
1739209689.9042523;-45.120503652039325
1739209689.9042592;-45.120503652039325
1739209689.904266;-45.120503652039325
1739209689.904273;-45.120503652039325
1739209689.90428;-45.120503652039325
1739209689.9042869;-45.120503652039325
1739209689.9042938;-45.120503652039325
1739209689.9043007;-38.13080360867914
1739209689.9043076;-45.120503652039325
1739209689.9043145;-45.120503652039325
1739209689.9043214;-45.120503652039325
1739209689.9043283;-38.13080360867914
1739209689.9043353;-38.13080360867914
1739209689.9043422;-30.49652367304973
1739209689.904349;-32.816014438256545
1739209689.904356;-38.13080360867914
1739209689.9043627;-38.13080360867914
1739209689.9043696;-32.816014438256545
1739209689.9043765;-26.991370085610736
1739209689.9043834;-45.120503652039325
1739209689.9043903;-45.120503652039325
1739209689.9043972;-45.120503652039325
1739209689.9044042;-35.57807855764607
1739209689.904411;-45.120503652039325
1739209689.904418;-45.120503652039325
1739209689.904425;-45.120503652039325
1739209689.9044318;-45.120503652039325
1739209689.9044387;-45.120503652039325
1739209689.9044456;-45.120503652039325
1739209689.9044526;-45.120503652039325
1739209689.9044595;-38.13080360867914
1739209689.9044664;-32.816014438256545
1739209689.9044733;-38.13080360867914
1739209689.9044802;-45.120503652039325
1739209689.904487;-45.120503652039325
1739209689.9044938;-45.120503652039325
1739209689.9045007;-45.120503652039325
1739209689.9045076;-45.120503652039325
1739209689.9045146;-45.120503652039325
1739209689.9045215;-33.981070128970906
1739209689.9045284;-45.120503652039325
1739209689.9045353;-35.57807855764607
1739209689.9045422;-26.991370085610736
1739209689.9045491;-38.13080360867914
1739209689.904556;-45.120503652039325
1739209689.904563;-33.981070128970906
1739209689.9045699;-31.141103565318893
1739209689.9045768;-45.120503652039325
1739209689.9045837;-45.120503652039325
1739209689.9045906;-45.120503652039325
1739209689.9045975;-45.120503652039325
1739209689.9046042;-38.13080360867914
1739209689.904611;-38.13080360867914
1739209689.904618;-45.120503652039325
1739209689.904625;-38.13080360867914
1739209689.9046319;-38.13080360867914
1739209689.9046388;-45.120503652039325
1739209689.9046457;-35.57807855764607
1739209689.9046526;-29.438486411369333
1739209689.9046595;-38.13080360867914
1739209689.9046664;-45.120503652039325
1739209689.9046733;-45.120503652039325
1739209689.9046803;-45.120503652039325
1739209689.9046872;-45.120503652039325
1739209689.904694;-45.120503652039325
1739209689.904701;-38.13080360867914
1739209689.904708;-45.120503652039325
1739209689.9047148;-45.120503652039325
1739209689.9047217;-45.120503652039325
1739209689.9047284;-38.13080360867914
1739209689.9047353;-35.57807855764607
1739209689.9047422;-38.13080360867914
1739209689.9047492;-38.13080360867914
1739209689.904756;-38.13080360867914
1739209689.904763;-45.120503652039325
1739209689.90477;-38.13080360867914
1739209689.9047768;-38.13080360867914
1739209689.9047837;-45.120503652039325
1739209689.9047906;-45.120503652039325
1739209689.9047976;-38.13080360867914
1739209689.9048045;-35.57807855764607
1739209689.9048114;-35.57807855764607
1739209689.9048183;-32.816014438256545
1739209689.9048252;-38.13080360867914
1739209689.9048321;-45.120503652039325
1739209689.904839;-38.13080360867914
1739209689.9048457;-35.57807855764607
1739209689.9048526;-38.13080360867914
1739209689.9048595;-35.57807855764607
1739209689.9048665;-38.13080360867914
1739209689.9048734;-45.120503652039325
1739209689.9048803;-45.120503652039325
1739209689.9048872;-45.120503652039325
1739209689.904894;-45.120503652039325
1739209689.904901;-38.13080360867914
1739209689.904908;-38.13080360867914
1739209689.9049149;-45.120503652039325
1739209689.9049218;-35.57807855764607
1739209689.9049287;-35.57807855764607
1739209689.9049356;-38.13080360867914
1739209689.9049425;-45.120503652039325
1739209689.9049494;-45.120503652039325
1739209689.9049563;-45.120503652039325
1739209689.9049633;-45.120503652039325
1739209689.90497;-38.13080360867914
1739209689.9049768;-38.13080360867914
1739209689.9049838;-38.13080360867914
1739209689.9049907;-45.120503652039325
1739209689.9049976;-45.120503652039325
1739209689.9050045;-45.120503652039325
1739209689.9050114;-45.120503652039325
1739209689.9050183;-45.120503652039325
1739209689.9050252;-45.120503652039325
1739209689.9050322;-38.13080360867914
1739209689.905039;-45.120503652039325
1739209689.905046;-38.13080360867914
1739209689.905053;-26.487275050834715
1739209689.9050598;-32.816014438256545
1739209689.9050667;-45.120503652039325
1739209689.9050736;-45.120503652039325
1739209689.9050806;-32.816014438256545
1739209689.9050875;-45.120503652039325
1739209689.9050941;-45.120503652039325
1739209689.905101;-38.13080360867914
1739209689.905108;-38.13080360867914
1739209689.905115;-45.120503652039325
1739209689.9051218;-45.120503652039325
1739209689.9051287;-45.120503652039325
1739209689.9051356;-38.13080360867914
1739209689.9051425;-38.13080360867914
1739209689.9051495;-45.120503652039325
1739209689.9051564;-38.13080360867914
1739209689.9051633;-38.13080360867914
1739209689.9051702;-45.120503652039325
1739209689.905177;-45.120503652039325
1739209689.905184;-38.13080360867914
1739209689.905191;-45.120503652039325
1739209689.9051979;-45.120503652039325
1739209689.9052048;-35.57807855764607
1739209689.9052114;-45.120503652039325
1739209689.9052184;-38.13080360867914
1739209689.9052253;-38.13080360867914
1739209689.9052322;-38.13080360867914
1739209689.905239;-38.13080360867914
1739209689.905246;-35.57807855764607
1739209689.905253;-38.13080360867914
1739209689.9052598;-38.13080360867914
1739209689.9052668;-38.13080360867914
1739209689.9052737;-45.120503652039325
1739209689.9052806;-45.120503652039325
1739209689.9052875;-30.49652367304973
1739209689.9052944;-33.981070128970906
1739209689.9053013;-45.120503652039325
1739209689.9053082;-45.120503652039325
1739209689.9053152;-45.120503652039325
1739209689.905322;-45.120503652039325
1739209689.905329;-45.120503652039325
1739209689.9053357;-38.13080360867914
1739209689.9053426;-38.13080360867914
1739209689.9053495;-45.120503652039325
1739209689.9053564;-45.120503652039325
1739209689.9053633;-33.981070128970906
1739209689.9053702;-38.13080360867914
1739209689.9053771;-38.13080360867914
1739209689.905384;-45.120503652039325
1739209689.905391;-45.120503652039325
1739209689.905398;-45.120503652039325
1739209689.9054048;-38.13080360867914
1739209689.9054117;-35.57807855764607
1739209689.9054186;-33.981070128970906
1739209689.9054255;-35.57807855764607
1739209689.9054325;-38.13080360867914
1739209689.9054394;-35.57807855764607
1739209689.9054463;-38.13080360867914
1739209689.9054532;-45.120503652039325
1739209689.90546;-45.120503652039325
1739209689.9054668;-45.120503652039325
1739209689.9054737;-45.120503652039325
1739209689.9054806;-45.120503652039325
1739209689.9054875;-38.13080360867914
1739209689.9054945;-38.13080360867914
1739209689.9055014;-35.57807855764607
1739209689.9055083;-45.120503652039325
1739209689.9055152;-45.120503652039325
1739209689.905522;-38.13080360867914
1739209689.905529;-35.57807855764607
1739209689.905536;-45.120503652039325
1739209689.9055429;-45.120503652039325
1739209689.9055498;-32.816014438256545
1739209689.9055567;-38.13080360867914
1739209689.9055636;-45.120503652039325
1739209689.9055705;-38.13080360867914
1739209689.9055772;-32.816014438256545
1739209689.905584;-33.981070128970906
1739209689.905591;-45.120503652039325
1739209689.905598;-38.13080360867914
1739209689.9056048;-38.13080360867914
1739209689.9056118;-45.120503652039325
1739209689.9056187;-45.120503652039325
1739209689.9056256;-38.13080360867914
1739209689.9056325;-38.13080360867914
1739209689.9056394;-38.13080360867914
1739209689.9056463;-38.13080360867914
1739209689.9056532;-38.13080360867914
1739209689.9056602;-45.120503652039325
1739209689.905667;-27.267205301931607
1739209689.905674;-31.141103565318915
1739209689.905681;-45.120503652039325
1739209689.9056878;-45.120503652039325
1739209689.9056947;-31.141103565318915
1739209689.9057014;-32.816014438256545
1739209689.9057083;-38.13080360867914
1739209689.9057152;-45.120503652039325
1739209689.9057221;-32.816014438256545
1739209689.905729;-45.120503652039325
1739209689.905736;-38.13080360867914
1739209689.905743;-45.120503652039325
1739209689.9057498;-45.120503652039325
1739209689.9057567;-38.13080360867914
1739209689.9057636;-38.13080360867914
1739209689.9057705;-38.13080360867914
1739209689.9057775;-38.13080360867914
1739209689.9057844;-45.120503652039325
1739209689.9057913;-33.981070128970906
1739209689.9057982;-45.120503652039325
1739209689.905805;-38.13080360867914
1739209689.905812;-38.13080360867914
1739209689.905819;-38.13080360867914
1739209689.9058256;-45.120503652039325
1739209689.9058325;-27.267205301931607
1739209689.9058394;-33.981070128970906
1739209689.9058464;-45.120503652039325
1739209689.9058533;-35.57807855764607
1739209689.9058602;-38.13080360867914
1739209689.905867;-38.13080360867914
1739209689.905874;-35.57807855764607
1739209689.905881;-38.13080360867914
1739209689.9058878;-38.13080360867914
1739209689.9058948;-45.120503652039325
1739209689.9059017;-38.13080360867914
1739209689.9059086;-45.120503652039325
1739209689.9059155;-33.981070128970906
1739209689.9059224;-45.120503652039325
1739209689.9059293;-38.13080360867914
1739209689.9059362;-35.57807855764607
1739209689.905943;-45.120503652039325
1739209689.9059498;-45.120503652039325
1739209689.9059567;-38.13080360867914
1739209689.9059637;-38.13080360867914
1739209689.9059706;-45.120503652039325
1739209689.9059775;-33.981070128970906
1739209689.9059844;-38.13080360867914
1739209689.9059913;-45.120503652039325
1739209689.9059982;-38.13080360867914
1739209689.9060051;-38.13080360867914
1739209689.906012;-38.13080360867914
1739209689.906019;-45.120503652039325
1739209689.906026;-35.57807855764607
1739209689.9060328;-45.120503652039325
1739209689.9060397;-45.120503652039325
1739209689.9060466;-31.141103565318893
1739209689.9060535;-45.120503652039325
1739209689.9060605;-45.120503652039325
1739209689.9060671;-38.13080360867914
1739209689.906074;-38.13080360867914
1739209689.906081;-45.120503652039325
1739209689.9060879;-38.13080360867914
1739209689.9060948;-45.120503652039325
1739209689.9061017;-45.120503652039325
1739209689.9061086;-45.120503652039325
1739209689.9061155;-45.120503652039325
1739209689.9061224;-45.120503652039325
1739209689.9061294;-45.120503652039325
1739209689.9061363;-45.120503652039325
1739209689.9061432;-45.120503652039325
1739209689.90615;-38.13080360867914
1739209689.906157;-38.13080360867914
1739209689.906164;-38.13080360867914
1739209689.9061708;-45.120503652039325
1739209689.9061778;-45.120503652039325
1739209689.9061847;-38.13080360867914
1739209689.9061913;-38.13080360867914
1739209689.9061983;-45.120503652039325
1739209689.9062052;-45.120503652039325
1739209689.906212;-31.141103565318893
1739209689.906219;-38.13080360867914
1739209689.906226;-33.981070128970906
1739209689.9062328;-38.13080360867914
1739209689.9062397;-45.120503652039325
1739209689.9062467;-38.13080360867914
1739209689.9062536;-35.57807855764607
1739209689.9062605;-38.13080360867914
1739209689.9062674;-45.120503652039325
1739209689.9062743;-38.13080360867914
1739209689.9062812;-45.120503652039325
1739209689.9062881;-45.120503652039325
