CAN Message; 0x98:0000f7527e09010c
Timestamp;Amplitude
1739209797.7296863;-45.120503652039325
1739209797.729689;-33.981070128970906
1739209797.7296917;-38.13080360867914
1739209797.7296944;-45.120503652039325
1739209797.729697;-38.13080360867914
1739209797.7296999;-38.13080360867914
1739209797.7297025;-45.120503652039325
1739209797.7297053;-31.141103565318915
1739209797.729708;-32.816014438256545
1739209797.7297106;-38.13080360867914
1739209797.7297134;-45.120503652039325
1739209797.729716;-45.120503652039325
1739209797.729719;-35.57807855764607
1739209797.7297215;-38.13080360867914
1739209797.7297242;-45.120503652039325
1739209797.729727;-38.13080360867914
1739209797.7297297;-35.57807855764607
1739209797.7297325;-45.120503652039325
1739209797.7297351;-45.120503652039325
1739209797.7297378;-33.981070128970906
1739209797.7297406;-31.141103565318893
1739209797.7297432;-45.120503652039325
1739209797.729746;-38.13080360867914
1739209797.7297487;-45.120503652039325
1739209797.7297513;-38.13080360867914
1739209797.7297542;-33.981070128970906
1739209797.7297568;-38.13080360867914
1739209797.7297597;-33.981070128970906
1739209797.7297623;-45.120503652039325
1739209797.729765;-38.13080360867914
1739209797.7297678;-45.120503652039325
1739209797.7297704;-32.816014438256545
1739209797.7297733;-26.035653463252796
1739209797.729776;-45.120503652039325
1739209797.7297785;-45.120503652039325
1739209797.7297814;-33.981070128970906
1739209797.729784;-35.57807855764607
1739209797.7297869;-38.13080360867914
1739209797.7297895;-38.13080360867914
1739209797.729792;-45.120503652039325
1739209797.729795;-45.120503652039325
1739209797.7297976;-45.120503652039325
1739209797.7298005;-45.120503652039325
1739209797.729803;-38.13080360867914
1739209797.7298057;-38.13080360867914
1739209797.7298086;-38.13080360867914
1739209797.7298112;-45.120503652039325
1739209797.729814;-38.13080360867914
1739209797.7298167;-30.49652367304973
1739209797.7298193;-38.13080360867914
1739209797.7298222;-38.13080360867914
1739209797.7298248;-33.981070128970906
1739209797.7298276;-32.816014438256545
1739209797.7298303;-45.120503652039325
1739209797.729833;-38.13080360867914
1739209797.7298357;-35.57807855764607
1739209797.7298384;-38.13080360867914
1739209797.7298412;-45.120503652039325
1739209797.7298439;-45.120503652039325
1739209797.7298465;-38.13080360867914
1739209797.7298493;-38.13080360867914
1739209797.729852;-45.120503652039325
1739209797.7298548;-45.120503652039325
1739209797.7298574;-38.13080360867914
1739209797.72986;-45.120503652039325
1739209797.729863;-35.57807855764607
1739209797.7298656;-35.57807855764607
1739209797.7298684;-45.120503652039325
1739209797.729871;-45.120503652039325
1739209797.7298737;-35.57807855764607
1739209797.7298765;-35.57807855764607
1739209797.7298791;-38.13080360867914
1739209797.729882;-32.816014438256545
1739209797.7298846;-38.13080360867914
1739209797.7298872;-35.57807855764607
1739209797.72989;-38.13080360867914
1739209797.7298927;-38.13080360867914
1739209797.7298956;-33.981070128970906
1739209797.7298982;-45.120503652039325
1739209797.7299008;-45.120503652039325
1739209797.7299037;-45.120503652039325
1739209797.7299063;-38.13080360867914
1739209797.7299092;-38.13080360867914
1739209797.7299118;-38.13080360867914
1739209797.7299144;-38.13080360867914
1739209797.7299173;-38.13080360867914
1739209797.72992;-45.120503652039325
1739209797.7299228;-38.13080360867914
1739209797.7299254;-35.57807855764607
1739209797.729928;-45.120503652039325
1739209797.7299309;-45.120503652039325
1739209797.7299335;-33.981070128970906
1739209797.7299364;-35.57807855764607
1739209797.729939;-38.13080360867914
1739209797.7299416;-45.120503652039325
1739209797.7299445;-38.13080360867914
1739209797.729947;-45.120503652039325
1739209797.72995;-38.13080360867914
1739209797.7299526;-38.13080360867914
1739209797.7299552;-45.120503652039325
1739209797.729958;-32.816014438256545
1739209797.7299607;-45.120503652039325
1739209797.7299635;-45.120503652039325
1739209797.7299662;-38.13080360867914
1739209797.7299688;-33.981070128970906
1739209797.7299716;-38.13080360867914
1739209797.7299743;-45.120503652039325
1739209797.7299771;-35.57807855764607
1739209797.7299798;-45.120503652039325
1739209797.7299824;-38.13080360867914
1739209797.7299852;-38.13080360867914
1739209797.7299879;-45.120503652039325
1739209797.7299907;-38.13080360867914
1739209797.7299933;-33.981070128970906
1739209797.729996;-45.120503652039325
1739209797.7299988;-45.120503652039325
1739209797.7300014;-38.13080360867914
1739209797.7300043;-33.981070128970906
1739209797.730007;-45.120503652039325
1739209797.7300096;-33.981070128970906
1739209797.7300124;-35.57807855764607
1739209797.730015;-45.120503652039325
1739209797.730018;-38.13080360867914
1739209797.7300205;-38.13080360867914
1739209797.7300231;-45.120503652039325
1739209797.730026;-38.13080360867914
1739209797.7300286;-38.13080360867914
1739209797.7300315;-38.13080360867914
1739209797.730034;-45.120503652039325
1739209797.7300367;-38.13080360867914
1739209797.7300396;-35.57807855764607
1739209797.7300422;-38.13080360867914
1739209797.730045;-38.13080360867914
1739209797.7300477;-33.981070128970906
1739209797.7300506;-30.49652367304973
1739209797.7300532;-45.120503652039325
1739209797.7300558;-38.13080360867914
1739209797.7300587;-31.141103565318915
1739209797.7300613;-35.57807855764607
1739209797.7300642;-38.13080360867914
1739209797.7300668;-33.981070128970906
1739209797.7300694;-38.13080360867914
1739209797.7300723;-38.13080360867914
1739209797.730075;-45.120503652039325
1739209797.7300777;-38.13080360867914
1739209797.7300804;-31.14110356531892
1739209797.730083;-45.120503652039325
1739209797.7300858;-38.13080360867914
1739209797.7300885;-35.57807855764607
1739209797.7300913;-38.13080360867914
1739209797.730094;-38.13080360867914
1739209797.7300966;-38.13080360867914
1739209797.7300994;-45.120503652039325
1739209797.730102;-33.981070128970906
1739209797.730105;-38.13080360867914
1739209797.7301075;-45.120503652039325
1739209797.7301102;-38.13080360867914
1739209797.730113;-32.816014438256545
1739209797.7301157;-32.816014438256545
1739209797.7301185;-35.57807855764607
1739209797.7301211;-38.13080360867914
1739209797.7301238;-32.816014438256545
1739209797.7301266;-38.13080360867914
1739209797.7301292;-45.120503652039325
1739209797.730132;-35.57807855764607
1739209797.7301347;-38.13080360867914
1739209797.7301373;-45.120503652039325
1739209797.7301402;-38.13080360867914
1739209797.7301428;-38.13080360867914
1739209797.7301457;-31.141103565318943
1739209797.7301483;-45.120503652039325
1739209797.730151;-33.981070128970906
1739209797.7301538;-45.120503652039325
1739209797.7301564;-38.13080360867914
1739209797.7301593;-35.57807855764607
1739209797.730162;-38.13080360867914
1739209797.7301645;-45.120503652039325
1739209797.7301674;-32.816014438256545
1739209797.73017;-33.981070128970906
1739209797.7301729;-38.13080360867914
1739209797.7301755;-35.57807855764607
1739209797.730178;-38.13080360867914
1739209797.730181;-45.120503652039325
1739209797.7301836;-45.120503652039325
1739209797.7301865;-38.13080360867914
1739209797.730189;-38.13080360867914
1739209797.7301917;-45.120503652039325
1739209797.7301946;-45.120503652039325
1739209797.7301972;-38.13080360867914
1739209797.7302;-35.57807855764607
1739209797.7302027;-38.13080360867914
1739209797.7302053;-45.120503652039325
1739209797.7302082;-38.13080360867914
1739209797.7302108;-45.120503652039325
1739209797.7302136;-45.120503652039325
1739209797.7302163;-38.13080360867914
1739209797.730219;-45.120503652039325
1739209797.7302217;-45.120503652039325
1739209797.7302244;-38.13080360867914
1739209797.7302272;-45.120503652039325
1739209797.7302299;-45.120503652039325
1739209797.7302325;-33.981070128970906
1739209797.7302353;-38.13080360867914
1739209797.730238;-38.13080360867914
1739209797.7302408;-35.57807855764607
1739209797.7302434;-38.13080360867914
1739209797.730246;-45.120503652039325
1739209797.730249;-45.120503652039325
1739209797.7302516;-33.981070128970906
1739209797.7302544;-45.120503652039325
1739209797.730257;-32.816014438256545
1739209797.7302597;-38.13080360867914
1739209797.7302625;-38.13080360867914
1739209797.7302651;-35.57807855764607
1739209797.730268;-38.13080360867914
1739209797.7302706;-45.120503652039325
1739209797.7302732;-45.120503652039325
1739209797.730276;-45.120503652039325
1739209797.7302787;-38.13080360867914
1739209797.7302816;-38.13080360867914
1739209797.7302842;-32.816014438256545
1739209797.7302868;-45.120503652039325
1739209797.7302897;-45.120503652039325
1739209797.7302923;-33.981070128970906
1739209797.7302952;-38.13080360867914
1739209797.7302978;-45.120503652039325
1739209797.7303004;-33.981070128970956
1739209797.7303033;-45.120503652039325
1739209797.730306;-45.120503652039325
1739209797.7303088;-45.120503652039325
1739209797.7303114;-45.120503652039325
1739209797.730314;-38.13080360867914
1739209797.7303169;-38.13080360867914
1739209797.7303195;-45.120503652039325
1739209797.7303224;-45.120503652039325
1739209797.730325;-38.13080360867914
1739209797.7303276;-45.120503652039325
1739209797.7303305;-38.13080360867914
1739209797.730333;-32.816014438256545
1739209797.730336;-45.120503652039325
1739209797.7303386;-38.13080360867914
1739209797.7303412;-45.120503652039325
1739209797.730344;-28.992665084841942
1739209797.7303467;-35.57807855764607
1739209797.7303495;-45.120503652039325
1739209797.7303522;-38.13080360867914
1739209797.7303548;-45.120503652039325
1739209797.7303576;-38.13080360867914
1739209797.7303603;-38.13080360867914
1739209797.7303631;-38.13080360867914
1739209797.7303658;-33.981070128970956
1739209797.7303684;-45.120503652039325
1739209797.7303712;-45.120503652039325
1739209797.7303739;-38.13080360867914
1739209797.7303767;-45.120503652039325
1739209797.7303793;-38.13080360867914
1739209797.730382;-38.13080360867914
1739209797.7303848;-45.120503652039325
1739209797.7303874;-26.991370085610722
1739209797.7303903;-33.981070128970906
1739209797.730393;-45.120503652039325
1739209797.7303956;-38.13080360867914
1739209797.7303984;-33.981070128970906
1739209797.730401;-38.13080360867914
1739209797.730404;-45.120503652039325
1739209797.7304065;-38.13080360867914
1739209797.7304091;-38.13080360867914
1739209797.730412;-45.120503652039325
1739209797.7304146;-45.120503652039325
1739209797.7304175;-45.120503652039325
1739209797.73042;-38.13080360867914
1739209797.7304227;-45.120503652039325
1739209797.7304256;-45.120503652039325
1739209797.7304282;-38.13080360867914
1739209797.730431;-38.13080360867914
1739209797.7304337;-38.13080360867914
1739209797.7304363;-45.120503652039325
1739209797.7304392;-38.13080360867914
1739209797.7304418;-45.120503652039325
1739209797.7304447;-45.120503652039325
1739209797.7304473;-38.13080360867914
1739209797.7304502;-45.120503652039325
1739209797.7304528;-28.992665084841942
1739209797.7304554;-31.141103565318915
1739209797.7304583;-38.13080360867914
1739209797.730461;-38.13080360867914
1739209797.7304637;-32.816014438256545
1739209797.7304664;-38.13080360867914
1739209797.730469;-45.120503652039325
1739209797.7304718;-38.13080360867914
1739209797.7304745;-45.120503652039325
1739209797.7304773;-38.13080360867914
1739209797.73048;-45.120503652039325
1739209797.7304826;-38.13080360867914
1739209797.7304854;-45.120503652039325
1739209797.730488;-38.13080360867914
1739209797.730491;-32.816014438256545
1739209797.7304935;-45.120503652039325
1739209797.7304962;-45.120503652039325
1739209797.730499;-33.981070128970906
1739209797.7305017;-38.13080360867914
1739209797.7305045;-38.13080360867914
1739209797.7305071;-33.981070128970906
1739209797.7305098;-45.120503652039325
1739209797.7305126;-45.120503652039325
1739209797.7305152;-45.120503652039325
1739209797.730518;-38.13080360867914
1739209797.7305207;-38.13080360867914
1739209797.7305233;-45.120503652039325
1739209797.7305262;-38.13080360867914
1739209797.7305288;-38.13080360867914
1739209797.7305317;-35.57807855764607
1739209797.7305343;-45.120503652039325
1739209797.730537;-38.13080360867914
1739209797.7305398;-38.13080360867914
1739209797.7305424;-45.120503652039325
1739209797.7305453;-45.120503652039325
1739209797.730548;-35.57807855764607
1739209797.7305505;-35.57807855764607
1739209797.7305534;-45.120503652039325
1739209797.730556;-45.120503652039325
1739209797.7305589;-38.13080360867914
1739209797.7305615;-38.13080360867914
1739209797.730564;-45.120503652039325
1739209797.730567;-45.120503652039325
1739209797.7305696;-38.13080360867914
1739209797.7305725;-45.120503652039325
1739209797.730575;-33.981070128970906
1739209797.7305777;-38.13080360867914
1739209797.7305806;-45.120503652039325
1739209797.7305832;-45.120503652039325
1739209797.730586;-33.981070128970906
1739209797.7305887;-38.13080360867914
1739209797.7305913;-38.13080360867914
1739209797.7305942;-45.120503652039325
1739209797.7305968;-38.13080360867914
1739209797.7305996;-38.13080360867914
1739209797.7306023;-45.120503652039325
1739209797.730605;-35.57807855764607
1739209797.7306077;-38.13080360867914
1739209797.7306104;-45.120503652039325
1739209797.7306132;-45.120503652039325
1739209797.7306159;-38.13080360867914
1739209797.7306185;-45.120503652039325
1739209797.7306213;-45.120503652039325
1739209797.730624;-38.13080360867914
1739209797.7306268;-38.13080360867914
1739209797.7306294;-35.57807855764607
1739209797.730632;-38.13080360867914
1739209797.730635;-45.120503652039325
1739209797.7306376;-38.13080360867914
1739209797.7306404;-35.57807855764607
1739209797.730643;-38.13080360867914
1739209797.7306457;-38.13080360867914
1739209797.7306485;-45.120503652039325
1739209797.7306511;-38.13080360867914
1739209797.730654;-45.120503652039325
1739209797.7306566;-45.120503652039325
1739209797.7306592;-45.120503652039325
1739209797.730662;-45.120503652039325
1739209797.7306647;-38.13080360867914
1739209797.7306676;-45.120503652039325
1739209797.7306702;-45.120503652039325
1739209797.7306728;-45.120503652039325
1739209797.7306757;-38.13080360867914
1739209797.7306783;-38.13080360867914
1739209797.7306812;-45.120503652039325
1739209797.7306838;-38.13080360867914
1739209797.7306864;-35.57807855764607
1739209797.7306893;-45.120503652039325
1739209797.730692;-45.120503652039325
1739209797.7306948;-28.58837851428586
1739209797.7306974;-30.49652367304973
1739209797.7307;-38.13080360867914
1739209797.7307029;-38.13080360867914
1739209797.7307055;-38.13080360867914
1739209797.7307084;-38.13080360867914
1739209797.730711;-38.13080360867914
1739209797.7307136;-38.13080360867914
1739209797.7307165;-45.120503652039325
1739209797.730719;-45.120503652039325
1739209797.730722;-38.13080360867914
1739209797.7307246;-38.13080360867914
1739209797.7307272;-45.120503652039325
1739209797.73073;-45.120503652039325
1739209797.7307327;-33.981070128970906
1739209797.7307355;-38.13080360867914
1739209797.7307382;-45.120503652039325
1739209797.7307408;-45.120503652039325
1739209797.7307436;-35.57807855764607
1739209797.7307463;-32.816014438256545
1739209797.7307491;-45.120503652039325
1739209797.7307518;-45.120503652039325
1739209797.7307544;-35.57807855764607
1739209797.7307572;-38.13080360867914
1739209797.7307599;-31.141103565318893
1739209797.7307627;-26.991370085610736
1739209797.7307653;-45.120503652039325
1739209797.730768;-45.120503652039325
1739209797.7307708;-38.13080360867914
1739209797.7307734;-38.13080360867914
1739209797.7307763;-45.120503652039325
1739209797.730779;-38.13080360867914
1739209797.7307816;-45.120503652039325
1739209797.7307844;-45.120503652039325
1739209797.730787;-45.120503652039325
1739209797.73079;-45.120503652039325
1739209797.7307925;-38.13080360867914
1739209797.7307951;-32.816014438256545
1739209797.730798;-38.13080360867914
1739209797.7308006;-38.13080360867914
1739209797.7308035;-38.13080360867914
1739209797.730806;-38.13080360867914
1739209797.7308087;-38.13080360867914
1739209797.7308116;-35.57807855764607
1739209797.7308142;-38.13080360867914
1739209797.730817;-38.13080360867914
1739209797.7308197;-38.13080360867914
1739209797.7308223;-45.120503652039325
1739209797.7308252;-45.120503652039325
1739209797.7308278;-35.57807855764607
1739209797.7308307;-38.13080360867914
1739209797.7308333;-45.120503652039325
1739209797.730836;-38.13080360867914
1739209797.7308388;-38.13080360867914
1739209797.7308414;-38.13080360867914
1739209797.7308443;-38.13080360867914
1739209797.730847;-45.120503652039325
1739209797.7308497;-45.120503652039325
1739209797.7308524;-35.57807855764607
1739209797.730855;-38.13080360867914
1739209797.7308578;-45.120503652039325
1739209797.7308605;-38.13080360867914
1739209797.7308633;-38.13080360867914
1739209797.730866;-45.120503652039325
1739209797.7308686;-35.57807855764607
1739209797.7308714;-38.13080360867914
1739209797.730874;-38.13080360867914
1739209797.730877;-45.120503652039325
1739209797.7308795;-45.120503652039325
1739209797.7308822;-45.120503652039325
1739209797.730885;-33.981070128970906
1739209797.7308877;-38.13080360867914
1739209797.7308905;-38.13080360867914
1739209797.7308931;-38.13080360867914
1739209797.7308958;-45.120503652039325
1739209797.7308986;-45.120503652039325
1739209797.7309012;-45.120503652039325
1739209797.730904;-33.981070128970906
1739209797.7309067;-45.120503652039325
1739209797.7309093;-45.120503652039325
1739209797.7309122;-38.13080360867914
1739209797.7309148;-38.13080360867914
1739209797.7309177;-33.981070128970906
1739209797.7309203;-45.120503652039325
1739209797.730923;-33.981070128970906
1739209797.7309258;-38.13080360867914
1739209797.7309284;-38.13080360867914
1739209797.7309313;-45.120503652039325
1739209797.730934;-38.13080360867914
1739209797.7309365;-38.13080360867914
1739209797.7309394;-38.13080360867914
1739209797.730942;-45.120503652039325
1739209797.7309449;-38.13080360867914
1739209797.7309475;-32.816014438256545
1739209797.73095;-45.120503652039325
1739209797.730953;-38.13080360867914
1739209797.7309556;-38.13080360867914
1739209797.7309585;-38.13080360867914
1739209797.730961;-38.13080360867914
1739209797.7309637;-45.120503652039325
1739209797.7309666;-45.120503652039325
1739209797.7309692;-33.981070128970906
1739209797.730972;-45.120503652039325
1739209797.7309747;-45.120503652039325
1739209797.7309773;-38.13080360867914
1739209797.7309802;-38.13080360867914
1739209797.7309828;-45.120503652039325
1739209797.7309856;-33.981070128970906
1739209797.7309883;-45.120503652039325
1739209797.730991;-45.120503652039325
1739209797.7309937;-38.13080360867914
1739209797.7309964;-45.120503652039325
1739209797.7309992;-45.120503652039325
1739209797.7310019;-38.13080360867914
1739209797.7310045;-38.13080360867914
1739209797.7310073;-38.13080360867914
1739209797.73101;-38.13080360867914
1739209797.7310128;-38.13080360867914
1739209797.7310154;-38.13080360867914
1739209797.731018;-32.816014438256545
1739209797.731021;-38.13080360867914
1739209797.7310236;-38.13080360867914
1739209797.7310264;-31.14110356531892
1739209797.731029;-45.120503652039325
1739209797.7310317;-45.120503652039325
1739209797.7310345;-45.120503652039325
1739209797.7310371;-38.13080360867914
1739209797.73104;-38.13080360867914
1739209797.7310426;-45.120503652039325
1739209797.7310452;-35.57807855764607
1739209797.731048;-31.141103565318915
1739209797.7310507;-38.13080360867914
1739209797.7310536;-35.57807855764607
1739209797.7310562;-45.120503652039325
1739209797.7310588;-38.13080360867914
1739209797.7310617;-38.13080360867914
1739209797.7310643;-45.120503652039325
1739209797.7310672;-38.13080360867914
1739209797.7310698;-33.981070128970906
1739209797.7310724;-35.57807855764607
1739209797.7310753;-45.120503652039325
1739209797.731078;-38.13080360867914
1739209797.7310808;-38.13080360867914
1739209797.7310834;-45.120503652039325
1739209797.731086;-45.120503652039325
1739209797.7310889;-45.120503652039325
1739209797.7310915;-38.13080360867914
1739209797.7310944;-35.57807855764607
1739209797.731097;-45.120503652039325
1739209797.7310996;-45.120503652039325
1739209797.7311025;-38.13080360867914
1739209797.731105;-35.57807855764607
1739209797.731108;-45.120503652039325
1739209797.7311106;-38.13080360867914
1739209797.7311132;-27.267205301931607
1739209797.731116;-35.57807855764607
1739209797.7311187;-38.13080360867914
1739209797.7311215;-45.120503652039325
1739209797.7311242;-33.981070128970906
1739209797.7311268;-45.120503652039325
1739209797.7311296;-45.120503652039325
1739209797.7311323;-45.120503652039325
1739209797.7311351;-31.14110356531892
1739209797.7311378;-45.120503652039325
1739209797.7311404;-38.13080360867914
1739209797.7311432;-35.57807855764607
1739209797.7311459;-45.120503652039325
1739209797.7311487;-45.120503652039325
1739209797.7311513;-45.120503652039325
1739209797.731154;-38.13080360867914
1739209797.7311568;-30.49652367304973
1739209797.7311594;-33.981070128970906
1739209797.7311623;-45.120503652039325
1739209797.731165;-45.120503652039325
1739209797.7311676;-45.120503652039325
1739209797.7311704;-45.120503652039325
1739209797.731173;-38.13080360867914
1739209797.731176;-38.13080360867914
1739209797.7311785;-38.13080360867914
1739209797.7311811;-45.120503652039325
1739209797.731184;-38.13080360867914
1739209797.7311866;-38.13080360867914
1739209797.7311895;-38.13080360867914
1739209797.731192;-45.120503652039325
1739209797.7311947;-45.120503652039325
1739209797.7311976;-38.13080360867914
1739209797.7312002;-45.120503652039325
1739209797.731203;-45.120503652039325
1739209797.7312057;-33.981070128970906
1739209797.7312083;-45.120503652039325
1739209797.7312112;-38.13080360867914
1739209797.7312138;-35.57807855764607
1739209797.7312167;-38.13080360867914
1739209797.7312193;-38.13080360867914
1739209797.731222;-35.57807855764607
1739209797.7312248;-38.13080360867914
1739209797.7312274;-38.13080360867914
1739209797.7312303;-38.13080360867914
1739209797.731233;-38.13080360867914
1739209797.7312355;-45.120503652039325
1739209797.7312384;-38.13080360867914
1739209797.731241;-38.13080360867914
1739209797.7312438;-38.13080360867914
1739209797.7312465;-45.120503652039325
1739209797.7312493;-45.120503652039325
1739209797.731252;-38.13080360867914
1739209797.7312546;-35.57807855764607
1739209797.7312574;-38.13080360867914
1739209797.73126;-45.120503652039325
1739209797.731263;-45.120503652039325
1739209797.7312655;-38.13080360867914
1739209797.7312682;-35.57807855764607
1739209797.731271;-45.120503652039325
1739209797.7312737;-38.13080360867914
1739209797.7312765;-45.120503652039325
1739209797.7312791;-45.120503652039325
1739209797.7312818;-35.57807855764607
1739209797.7312846;-45.120503652039325
1739209797.7312872;-38.13080360867914
1739209797.73129;-45.120503652039325
1739209797.7312927;-45.120503652039325
1739209797.7312953;-38.13080360867914
1739209797.7312982;-38.13080360867914
1739209797.7313008;-38.13080360867914
1739209797.7313037;-45.120503652039325
1739209797.7313063;-45.120503652039325
1739209797.731309;-45.120503652039325
1739209797.7313118;-38.13080360867914
1739209797.7313144;-35.57807855764607
1739209797.7313173;-35.57807855764607
1739209797.73132;-35.57807855764607
1739209797.7313225;-30.49652367304973
1739209797.7313254;-38.13080360867914
1739209797.731328;-45.120503652039325
1739209797.7313309;-45.120503652039325
1739209797.7313335;-38.13080360867914
1739209797.731336;-38.13080360867914
1739209797.731339;-35.57807855764607
1739209797.7313416;-45.120503652039325
1739209797.7313445;-45.120503652039325
1739209797.731347;-35.57807855764607
1739209797.7313497;-38.13080360867914
1739209797.7313526;-38.13080360867914
1739209797.7313552;-26.487275050834715
1739209797.731358;-29.438486411369375
1739209797.7313607;-25.826314394896357
1739209797.7313633;-31.141103565318893
1739209797.7313662;-26.991370085610736
1739209797.7313688;-33.981070128970906
1739209797.7313716;-45.120503652039325
1739209797.7313743;-31.141103565318915
1739209797.731377;-30.49652367304973
1739209797.7313797;-33.981070128970906
1739209797.7313824;-45.120503652039325
1739209797.7313852;-45.120503652039325
1739209797.7313879;-28.58837851428586
1739209797.7313905;-24.589719217205094
1739209797.7313933;-33.981070128970956
1739209797.731396;-33.981070128970906
1739209797.7313988;-38.13080360867914
1739209797.7314014;-26.487275050834725
1739209797.731404;-33.981070128970906
1739209797.731407;-28.58837851428586
1739209797.7314095;-33.981070128970906
1739209797.7314124;-45.120503652039325
1739209797.731415;-33.981070128970906
1739209797.7314177;-30.49652367304973
1739209797.7314205;-33.981070128970956
1739209797.7314231;-26.487275050834715
1739209797.731426;-23.16150712794695
1739209797.7314286;-28.992665084841942
1739209797.7314312;-28.992665084841942
1739209797.731434;-32.816014438256545
1739209797.7314367;-33.981070128970906
1739209797.7314396;-29.438486411369333
1739209797.7314422;-45.120503652039325
1739209797.7314444;-33.981070128970906
1739209797.7314465;-35.57807855764607
1739209797.7314487;-35.57807855764607
1739209797.7314508;-31.141103565318915
1739209797.731453;-32.81601443825658
1739209797.731455;-23.506823629689542
1739209797.7314572;-29.438486411369333
1739209797.7314594;-33.981070128970956
1739209797.7314615;-45.120503652039325
1739209797.7314637;-45.120503652039325
1739209797.7314658;-38.13080360867914
1739209797.731468;-45.120503652039325
1739209797.7314703;-38.13080360867914
1739209797.7314725;-45.120503652039325
1739209797.7314746;-33.981070128970906
1739209797.7314768;-45.120503652039325
1739209797.731479;-28.992665084841942
1739209797.731481;-25.62660358559016
1739209797.7314832;-26.991370085610754
1739209797.7314854;-45.120503652039325
1739209797.7314875;-45.120503652039325
1739209797.7314897;-33.981070128970956
1739209797.7314918;-30.49652367304973
1739209797.731494;-38.13080360867914
1739209797.731496;-27.267205301931607
1739209797.7314982;-33.981070128970906
1739209797.7315004;-45.120503652039325
1739209797.7315025;-45.120503652039325
1739209797.7315047;-27.8777449560314
1739209797.7315068;-23.506823629689542
1739209797.731509;-25.62660358559016
1739209797.731511;-38.13080360867914
1739209797.7315133;-31.141103565318943
1739209797.7315154;-38.13080360867914
1739209797.7315176;-32.816014438256545
1739209797.7315197;-38.13080360867914
1739209797.7315218;-38.13080360867914
1739209797.7315242;-35.57807855764607
1739209797.7315264;-38.13080360867914
1739209797.7315285;-33.981070128970906
1739209797.7315307;-45.120503652039325
1739209797.7315328;-27.267205301931607
1739209797.731535;-24.292649948874775
1739209797.731537;-32.816014438256545
1739209797.7315392;-33.981070128970906
1739209797.7315414;-27.267205301931607
1739209797.7315435;-29.438486411369333
1739209797.7315457;-45.120503652039325
1739209797.7315478;-32.816014438256545
1739209797.73155;-33.981070128970906
1739209797.7315521;-45.120503652039325
1739209797.7315543;-45.120503652039325
1739209797.7315564;-30.49652367304973
1739209797.7315586;-26.991370085610736
1739209797.7315607;-25.62660358559016
1739209797.7315629;-27.267205301931607
1739209797.731565;-38.13080360867914
1739209797.7315671;-28.992665084841967
1739209797.7315693;-38.13080360867914
1739209797.7315714;-28.58837851428586
1739209797.7315736;-31.141103565318915
1739209797.7315757;-38.13080360867914
1739209797.731578;-33.981070128970906
1739209797.7315803;-38.13080360867914
1739209797.7315824;-31.141103565318915
1739209797.7315845;-33.981070128970906
1739209797.7315867;-23.38864096791655
1739209797.7315888;-24.589719217205094
1739209797.731591;-45.120503652039325
1739209797.7315931;-30.49652367304973
1739209797.7315953;-35.57807855764607
1739209797.7315974;-31.141103565318893
1739209797.7315996;-45.120503652039325
1739209797.7316017;-45.120503652039325
1739209797.7316039;-38.13080360867914
1739209797.731606;-45.120503652039325
1739209797.7316082;-45.120503652039325
1739209797.7316103;-45.120503652039325
1739209797.7316124;-38.13080360867914
1739209797.7316146;-45.120503652039325
1739209797.7316167;-35.57807855764607
1739209797.731619;-35.57807855764607
1739209797.731621;-45.120503652039325
1739209797.7316232;-33.981070128970906
1739209797.7316253;-38.13080360867914
1739209797.7316275;-32.816014438256545
1739209797.7316296;-38.13080360867914
1739209797.731632;-32.816014438256545
1739209797.7316341;-45.120503652039325
1739209797.7316363;-38.13080360867914
1739209797.7316384;-35.57807855764607
1739209797.7316406;-38.13080360867914
1739209797.7316427;-45.120503652039325
1739209797.7316449;-45.120503652039325
1739209797.731647;-38.13080360867914
1739209797.7316492;-38.13080360867914
1739209797.7316513;-38.13080360867914
1739209797.7316535;-38.13080360867914
1739209797.7316556;-38.13080360867914
1739209797.7316577;-38.13080360867914
1739209797.73166;-38.13080360867914
1739209797.731662;-38.13080360867914
1739209797.7316642;-33.981070128970906
1739209797.7316663;-45.120503652039325
1739209797.7316685;-30.49652367304973
1739209797.7316706;-27.8777449560314
1739209797.7316728;-33.981070128970906
1739209797.731675;-38.13080360867914
1739209797.731677;-33.981070128970906
1739209797.7316792;-35.57807855764607
1739209797.7316813;-45.120503652039325
1739209797.7316835;-45.120503652039325
1739209797.7316859;-38.13080360867914
1739209797.731688;-38.13080360867914
1739209797.7316902;-45.120503652039325
1739209797.7316923;-45.120503652039325
1739209797.7316945;-38.13080360867914
1739209797.7316966;-45.120503652039325
1739209797.7316988;-38.13080360867914
1739209797.731701;-38.13080360867914
1739209797.731703;-35.57807855764607
1739209797.7317052;-29.438486411369333
1739209797.7317073;-45.120503652039325
1739209797.7317095;-38.13080360867914
1739209797.7317116;-45.120503652039325
1739209797.7317138;-45.120503652039325
1739209797.731716;-45.120503652039325
1739209797.731718;-38.13080360867914
1739209797.7317202;-38.13080360867914
1739209797.7317224;-45.120503652039325
1739209797.7317245;-45.120503652039325
1739209797.7317266;-45.120503652039325
1739209797.7317288;-38.13080360867914
1739209797.731731;-38.13080360867914
1739209797.731733;-45.120503652039325
1739209797.7317352;-38.13080360867914
1739209797.7317374;-45.120503652039325
1739209797.7317398;-33.981070128970956
1739209797.731742;-45.120503652039325
