CAN Message; 0x98:0000a06e7ebe017e
1739209698.9915442;-45.120503652039325
1739209698.9915454;-45.120503652039325
1739209698.9915466;-38.13080360867914
1739209698.9915478;-35.57807855764607
1739209698.991549;-45.120503652039325
1739209698.9915502;-33.981070128970906
1739209698.9915514;-45.120503652039325
1739209698.9915526;-45.120503652039325
1739209698.9915538;-38.13080360867914
1739209698.9915552;-38.13080360867914
1739209698.9915564;-38.13080360867914
1739209698.9915576;-38.13080360867914
1739209698.9915588;-45.120503652039325
1739209698.99156;-45.120503652039325
1739209698.9915612;-31.141103565318893
1739209698.9915624;-28.58837851428586
1739209698.9915636;-45.120503652039325
1739209698.991565;-38.13080360867914
1739209698.9915662;-35.57807855764607
1739209698.9915674;-35.57807855764607
1739209698.9915686;-45.120503652039325
1739209698.9915698;-45.120503652039325
1739209698.991571;-45.120503652039325
1739209698.9915721;-33.981070128970956
1739209698.9915733;-45.120503652039325
1739209698.9915745;-38.13080360867914
1739209698.991576;-38.13080360867914
1739209698.9915771;-45.120503652039325
1739209698.9915783;-38.13080360867914
1739209698.9915795;-38.13080360867914
1739209698.9915807;-33.981070128970906
1739209698.991582;-27.267205301931607
1739209698.991583;-45.120503652039325
1739209698.9915843;-45.120503652039325
1739209698.9915855;-35.57807855764607
1739209698.991587;-35.57807855764607
1739209698.991588;-45.120503652039325
1739209698.9915893;-38.13080360867914
1739209698.9915905;-38.13080360867914
1739209698.9915917;-45.120503652039325
1739209698.991593;-35.57807855764607
1739209698.991594;-38.13080360867914
1739209698.9915953;-45.120503652039325
1739209698.9915965;-38.13080360867914
1739209698.991598;-38.13080360867914
1739209698.991599;-38.13080360867914
1739209698.9916003;-38.13080360867914
1739209698.9916015;-45.120503652039325
1739209698.9916027;-35.57807855764607
1739209698.9916039;-38.13080360867914
1739209698.991605;-45.120503652039325
1739209698.9916062;-45.120503652039325
1739209698.9916074;-38.13080360867914
1739209698.9916089;-38.13080360867914
1739209698.99161;-45.120503652039325
1739209698.9916112;-38.13080360867914
1739209698.9916124;-35.57807855764607
1739209698.9916136;-38.13080360867914
1739209698.9916148;-45.120503652039325
1739209698.991616;-32.816014438256545
1739209698.9916172;-33.981070128970906
1739209698.9916184;-45.120503652039325
1739209698.9916198;-45.120503652039325
1739209698.991621;-45.120503652039325
1739209698.9916222;-45.120503652039325
1739209698.9916234;-45.120503652039325
1739209698.9916246;-32.816014438256545
1739209698.9916258;-31.141103565318915
1739209698.991627;-45.120503652039325
1739209698.9916282;-45.120503652039325
1739209698.9916296;-38.13080360867914
1739209698.9916308;-38.13080360867914
1739209698.991632;-45.120503652039325
1739209698.9916332;-45.120503652039325
1739209698.9916344;-45.120503652039325
1739209698.9916356;-45.120503652039325
1739209698.9916368;-45.120503652039325
1739209698.991638;-38.13080360867914
1739209698.9916391;-38.13080360867914
1739209698.9916406;-35.57807855764607
1739209698.9916418;-33.981070128970906
1739209698.991643;-38.13080360867914
1739209698.9916441;-38.13080360867914
1739209698.9916453;-31.141103565318915
1739209698.9916465;-45.120503652039325
1739209698.9916477;-45.120503652039325
1739209698.991649;-33.981070128970906
1739209698.99165;-45.120503652039325
1739209698.9916515;-38.13080360867914
1739209698.9916527;-45.120503652039325
1739209698.991654;-38.13080360867914
1739209698.991655;-38.13080360867914
1739209698.9916563;-45.120503652039325
1739209698.9916575;-45.120503652039325
1739209698.9916587;-45.120503652039325
1739209698.9916599;-38.13080360867914
1739209698.991661;-31.141103565318915
1739209698.9916625;-45.120503652039325
1739209698.9916637;-45.120503652039325
1739209698.991665;-45.120503652039325
1739209698.991666;-32.816014438256545
1739209698.9916673;-38.13080360867914
1739209698.9916685;-45.120503652039325
1739209698.9916697;-38.13080360867914
1739209698.9916708;-38.13080360867914
1739209698.991672;-38.13080360867914
1739209698.9916735;-45.120503652039325
1739209698.9916747;-45.120503652039325
1739209698.9916759;-38.13080360867914
1739209698.991677;-35.57807855764607
1739209698.9916782;-38.13080360867914
1739209698.9916794;-45.120503652039325
1739209698.9916806;-45.120503652039325
1739209698.9916818;-38.13080360867914
1739209698.991683;-45.120503652039325
1739209698.9916844;-38.13080360867914
1739209698.9916856;-32.816014438256545
1739209698.9916868;-38.13080360867914
1739209698.991688;-45.120503652039325
1739209698.9916892;-38.13080360867914
1739209698.9916904;-33.981070128970906
1739209698.9916916;-45.120503652039325
1739209698.9916928;-45.120503652039325
1739209698.9916942;-38.13080360867914
1739209698.9916954;-38.13080360867914
1739209698.9916966;-45.120503652039325
1739209698.9916978;-45.120503652039325
1739209698.991699;-45.120503652039325
1739209698.9917002;-33.981070128970956
1739209698.9917014;-45.120503652039325
1739209698.9917026;-45.120503652039325
1739209698.9917037;-45.120503652039325
1739209698.9917052;-45.120503652039325
1739209698.9917064;-38.13080360867914
1739209698.9917076;-35.57807855764607
1739209698.9917088;-45.120503652039325
1739209698.99171;-27.8777449560314
1739209698.9917111;-35.57807855764607
1739209698.9917123;-45.120503652039325
1739209698.9917135;-35.57807855764607
1739209698.9917147;-30.49652367304973
1739209698.9917161;-38.13080360867914
1739209698.9917173;-45.120503652039325
1739209698.9917185;-45.120503652039325
1739209698.9917197;-45.120503652039325
1739209698.991721;-45.120503652039325
1739209698.991722;-45.120503652039325
1739209698.9917233;-38.13080360867914
1739209698.9917245;-45.120503652039325
1739209698.9917257;-45.120503652039325
1739209698.991727;-45.120503652039325
1739209698.9917283;-45.120503652039325
1739209698.9917295;-45.120503652039325
1739209698.9917307;-45.120503652039325
1739209698.991732;-38.13080360867914
1739209698.991733;-45.120503652039325
1739209698.9917343;-45.120503652039325
1739209698.9917355;-45.120503652039325
1739209698.9917367;-38.13080360867914
1739209698.991738;-33.981070128970906
1739209698.9917393;-31.141103565318893
1739209698.9917405;-38.13080360867914
1739209698.9917417;-38.13080360867914
1739209698.9917428;-33.981070128970906
1739209698.991744;-45.120503652039325
1739209698.9917452;-45.120503652039325
1739209698.9917464;-38.13080360867914
1739209698.9917479;-33.981070128970906
1739209698.991749;-45.120503652039325
1739209698.9917502;-38.13080360867914
1739209698.9917514;-38.13080360867914
1739209698.9917526;-45.120503652039325
1739209698.9917538;-38.13080360867914
1739209698.991755;-45.120503652039325
1739209698.9917562;-38.13080360867914
1739209698.9917574;-32.816014438256545
1739209698.9917588;-45.120503652039325
1739209698.99176;-38.13080360867914
1739209698.9917612;-45.120503652039325
1739209698.9917624;-45.120503652039325
1739209698.9917636;-45.120503652039325
1739209698.9917648;-33.981070128970906
1739209698.991766;-45.120503652039325
1739209698.9917672;-45.120503652039325
1739209698.9917684;-31.141103565318893
1739209698.9917698;-35.57807855764607
1739209698.991771;-45.120503652039325
1739209698.9917722;-45.120503652039325
1739209698.9917734;-35.57807855764607
1739209698.9917746;-38.13080360867914
1739209698.9917758;-45.120503652039325
1739209698.991777;-45.120503652039325
1739209698.9917781;-45.120503652039325
1739209698.9917793;-45.120503652039325
1739209698.9917808;-45.120503652039325
1739209698.991782;-45.120503652039325
1739209698.9917831;-45.120503652039325
1739209698.9917843;-38.13080360867914
1739209698.9917855;-45.120503652039325
1739209698.9917867;-45.120503652039325
1739209698.991788;-35.57807855764607
1739209698.991789;-33.981070128970906
1739209698.9917903;-45.120503652039325
1739209698.9917917;-45.120503652039325
1739209698.991793;-32.816014438256545
1739209698.991794;-45.120503652039325
1739209698.9917953;-45.120503652039325
1739209698.9917965;-38.13080360867914
1739209698.9917977;-38.13080360867914
1739209698.9917989;-45.120503652039325
1739209698.9918;-38.13080360867914
1739209698.9918013;-38.13080360867914
1739209698.9918027;-32.816014438256545
1739209698.991804;-35.57807855764607
1739209698.991805;-45.120503652039325
1739209698.9918063;-45.120503652039325
1739209698.9918075;-38.13080360867914
1739209698.9918087;-33.981070128970906
1739209698.9918098;-45.120503652039325
1739209698.991811;-45.120503652039325
1739209698.9918125;-45.120503652039325
1739209698.9918137;-45.120503652039325
1739209698.9918149;-38.13080360867914
1739209698.991816;-45.120503652039325
1739209698.9918172;-38.13080360867914
1739209698.9918184;-38.13080360867914
1739209698.9918196;-35.57807855764607
1739209698.9918208;-38.13080360867914
1739209698.991822;-38.13080360867914
1739209698.9918234;-33.981070128970906
1739209698.9918246;-38.13080360867914
1739209698.9918258;-38.13080360867914
1739209698.991827;-45.120503652039325
1739209698.9918282;-33.981070128970906
1739209698.9918294;-38.13080360867914
1739209698.9918306;-45.120503652039325
1739209698.9918318;-45.120503652039325
1739209698.991833;-38.13080360867914
1739209698.9918344;-38.13080360867914
1739209698.9918356;-38.13080360867914
1739209698.9918368;-45.120503652039325
1739209698.991838;-45.120503652039325
1739209698.9918392;-45.120503652039325
1739209698.9918404;-45.120503652039325
1739209698.9918416;-45.120503652039325
1739209698.9918427;-35.57807855764607
1739209698.991844;-45.120503652039325
1739209698.9918454;-45.120503652039325
1739209698.9918466;-45.120503652039325
1739209698.9918478;-38.13080360867914
1739209698.991849;-35.57807855764607
1739209698.9918501;-38.13080360867914
1739209698.9918513;-45.120503652039325
1739209698.9918525;-38.13080360867914
1739209698.9918537;-45.120503652039325
1739209698.991855;-38.13080360867914
1739209698.9918563;-45.120503652039325
1739209698.9918575;-33.981070128970906
1739209698.9918587;-38.13080360867914
1739209698.99186;-38.13080360867914
1739209698.991861;-33.981070128970906
1739209698.9918623;-45.120503652039325
1739209698.9918635;-45.120503652039325
1739209698.9918647;-45.120503652039325
1739209698.9918659;-45.120503652039325
1739209698.9918673;-31.141103565318915
1739209698.9918685;-33.981070128970906
1739209698.9918697;-45.120503652039325
1739209698.9918709;-32.816014438256545
1739209698.991872;-38.13080360867914
1739209698.9918733;-45.120503652039325
1739209698.9918745;-45.120503652039325
1739209698.9918756;-33.981070128970906
1739209698.991877;-30.49652367304973
1739209698.9918783;-33.981070128970956
1739209698.9918795;-38.13080360867914
1739209698.9918807;-38.13080360867914
1739209698.9918818;-33.981070128970906
1739209698.991883;-38.13080360867914
1739209698.9918842;-45.120503652039325
1739209698.9918854;-38.13080360867914
1739209698.9918866;-32.816014438256545
1739209698.991888;-45.120503652039325
1739209698.9918892;-45.120503652039325
1739209698.9918904;-35.57807855764607
1739209698.9918916;-38.13080360867914
1739209698.9918928;-45.120503652039325
1739209698.991894;-45.120503652039325
1739209698.9918952;-45.120503652039325
1739209698.9918964;-38.13080360867914
1739209698.9918976;-38.13080360867914
1739209698.991899;-38.13080360867914
1739209698.9919002;-38.13080360867914
1739209698.9919014;-38.13080360867914
1739209698.9919026;-38.13080360867914
1739209698.9919038;-45.120503652039325
1739209698.991905;-38.13080360867914
1739209698.9919062;-45.120503652039325
1739209698.9919074;-38.13080360867914
1739209698.9919086;-38.13080360867914
1739209698.99191;-45.120503652039325
1739209698.9919112;-45.120503652039325
1739209698.9919124;-38.13080360867914
1739209698.9919136;-38.13080360867914
1739209698.9919147;-45.120503652039325
1739209698.991916;-28.992665084841942
1739209698.9919171;-25.826314394896357
1739209698.9919183;-38.13080360867914
1739209698.9919195;-45.120503652039325
1739209698.991921;-33.981070128970906
1739209698.9919221;-38.13080360867914
1739209698.9919233;-38.13080360867914
1739209698.9919245;-45.120503652039325
1739209698.9919257;-45.120503652039325
1739209698.991927;-38.13080360867914
1739209698.991928;-38.13080360867914
1739209698.9919293;-45.120503652039325
1739209698.9919305;-45.120503652039325
1739209698.991932;-45.120503652039325
1739209698.991933;-38.13080360867914
1739209698.9919343;-38.13080360867914
1739209698.9919355;-38.13080360867914
1739209698.9919367;-29.438486411369333
1739209698.9919379;-32.816014438256545
1739209698.991939;-38.13080360867914
1739209698.9919403;-45.120503652039325
1739209698.9919417;-45.120503652039325
1739209698.991943;-45.120503652039325
1739209698.991944;-38.13080360867914
1739209698.9919453;-38.13080360867914
1739209698.9919465;-38.13080360867914
1739209698.9919477;-38.13080360867914
1739209698.9919488;-35.57807855764607
1739209698.99195;-33.981070128970906
1739209698.9919512;-38.13080360867914
1739209698.9919527;-45.120503652039325
1739209698.9919538;-35.57807855764607
1739209698.991955;-38.13080360867914
1739209698.9919562;-45.120503652039325
1739209698.9919574;-45.120503652039325
1739209698.9919586;-38.13080360867914
1739209698.9919598;-38.13080360867914
1739209698.991961;-45.120503652039325
1739209698.9919622;-45.120503652039325
1739209698.9919636;-38.13080360867914
1739209698.9919648;-33.981070128970906
1739209698.991966;-45.120503652039325
1739209698.9919672;-38.13080360867914
1739209698.9919684;-38.13080360867914
1739209698.9919696;-38.13080360867914
1739209698.9919708;-45.120503652039325
1739209698.991972;-45.120503652039325
1739209698.9919732;-38.13080360867914
1739209698.9919746;-35.57807855764607
1739209698.9919758;-45.120503652039325
1739209698.991977;-38.13080360867914
1739209698.9919782;-38.13080360867914
1739209698.9919794;-38.13080360867914
1739209698.9919806;-45.120503652039325
1739209698.9919817;-38.13080360867914
1739209698.991983;-35.57807855764607
1739209698.9919841;-38.13080360867914
1739209698.9919856;-45.120503652039325
1739209698.9919868;-45.120503652039325
1739209698.991988;-45.120503652039325
1739209698.9919891;-45.120503652039325
1739209698.9919903;-45.120503652039325
1739209698.9919915;-45.120503652039325
1739209698.9919927;-45.120503652039325
1739209698.991994;-45.120503652039325
1739209698.991995;-38.13080360867914
1739209698.9919965;-45.120503652039325
1739209698.9919977;-45.120503652039325
1739209698.991999;-45.120503652039325
1739209698.992;-35.57807855764607
1739209698.9920013;-35.57807855764607
1739209698.9920025;-45.120503652039325
1739209698.9920037;-38.13080360867914
1739209698.9920049;-35.57807855764607
1739209698.9920063;-31.141103565318915
1739209698.9920075;-45.120503652039325
1739209698.9920087;-38.13080360867914
1739209698.9920099;-38.13080360867914
1739209698.992011;-33.981070128970906
1739209698.9920123;-45.120503652039325
1739209698.9920135;-45.120503652039325
1739209698.9920146;-38.13080360867914
1739209698.9920158;-45.120503652039325
1739209698.9920173;-45.120503652039325
1739209698.9920185;-45.120503652039325
1739209698.9920197;-45.120503652039325
1739209698.9920208;-45.120503652039325
1739209698.992022;-45.120503652039325
1739209698.9920232;-45.120503652039325
1739209698.9920244;-38.13080360867914
1739209698.9920256;-38.13080360867914
1739209698.9920268;-45.120503652039325
1739209698.9920282;-45.120503652039325
1739209698.9920294;-45.120503652039325
1739209698.9920306;-38.13080360867914
1739209698.9920318;-35.57807855764607
1739209698.992033;-35.57807855764607
1739209698.9920342;-45.120503652039325
1739209698.9920354;-38.13080360867914
1739209698.9920366;-35.57807855764607
1739209698.9920378;-38.13080360867914
1739209698.9920392;-45.120503652039325
1739209698.9920404;-45.120503652039325
1739209698.9920416;-35.57807855764607
1739209698.9920428;-45.120503652039325
1739209698.992044;-45.120503652039325
1739209698.9920452;-38.13080360867914
1739209698.9920464;-38.13080360867914
1739209698.9920475;-45.120503652039325
1739209698.9920487;-38.13080360867914
1739209698.9920502;-33.981070128970906
1739209698.9920514;-45.120503652039325
1739209698.9920526;-45.120503652039325
1739209698.9920537;-45.120503652039325
1739209698.992055;-31.141103565318915
1739209698.9920561;-38.13080360867914
1739209698.9920573;-33.981070128970906
1739209698.9920585;-45.120503652039325
1739209698.9920597;-45.120503652039325
1739209698.9920611;-35.57807855764607
1739209698.9920623;-35.57807855764607
1739209698.9920635;-38.13080360867914
1739209698.9920647;-32.816014438256545
1739209698.992066;-38.13080360867914
1739209698.992067;-33.981070128970906
1739209698.9920683;-45.120503652039325
1739209698.9920695;-45.120503652039325
1739209698.992071;-35.57807855764607
1739209698.992072;-38.13080360867914
1739209698.9920733;-45.120503652039325
1739209698.9920745;-38.13080360867914
1739209698.9920757;-38.13080360867914
1739209698.9920769;-45.120503652039325
1739209698.992078;-38.13080360867914
1739209698.9920793;-38.13080360867914
1739209698.9920805;-45.120503652039325
1739209698.9920819;-38.13080360867914
1739209698.992083;-33.981070128970906
1739209698.9920843;-30.49652367304973
1739209698.9920855;-38.13080360867914
1739209698.9920866;-38.13080360867914
1739209698.9920878;-45.120503652039325
1739209698.992089;-38.13080360867914
1739209698.9920902;-38.13080360867914
1739209698.9920914;-38.13080360867914
1739209698.9920928;-35.57807855764607
1739209698.992094;-31.141103565318915
1739209698.9920952;-33.981070128970906
1739209698.9920964;-45.120503652039325
1739209698.9920976;-38.13080360867914
1739209698.9920988;-38.13080360867914
1739209698.9921;-45.120503652039325
1739209698.9921012;-45.120503652039325
1739209698.9921024;-33.981070128970906
1739209698.9921038;-38.13080360867914
1739209698.992105;-45.120503652039325
1739209698.9921062;-38.13080360867914
1739209698.9921074;-38.13080360867914
1739209698.9921086;-45.120503652039325
1739209698.9921098;-33.981070128970906
1739209698.992111;-38.13080360867914
1739209698.9921122;-38.13080360867914
1739209698.9921134;-38.13080360867914
1739209698.9921148;-45.120503652039325
1739209698.992116;-38.13080360867914
1739209698.9921172;-38.13080360867914
1739209698.9921184;-38.13080360867914
1739209698.9921196;-38.13080360867914
1739209698.9921207;-38.13080360867914
1739209698.992122;-38.13080360867914
1739209698.9921231;-32.816014438256545
1739209698.9921246;-38.13080360867914
1739209698.9921257;-45.120503652039325
1739209698.992127;-45.120503652039325
1739209698.9921281;-38.13080360867914
1739209698.9921293;-45.120503652039325
1739209698.9921305;-38.13080360867914
1739209698.9921317;-45.120503652039325
1739209698.992133;-38.13080360867914
1739209698.992134;-35.57807855764607
1739209698.9921355;-38.13080360867914
1739209698.9921367;-45.120503652039325
1739209698.992138;-45.120503652039325
1739209698.992139;-35.57807855764607
1739209698.9921403;-38.13080360867914
1739209698.9921415;-38.13080360867914
1739209698.9921427;-38.13080360867914
1739209698.9921439;-38.13080360867914
1739209698.992145;-38.13080360867914
1739209698.9921465;-45.120503652039325
1739209698.9921477;-38.13080360867914
1739209698.9921489;-45.120503652039325
1739209698.99215;-45.120503652039325
1739209698.9921513;-45.120503652039325
1739209698.9921525;-45.120503652039325
1739209698.9921536;-45.120503652039325
1739209698.9921548;-45.120503652039325
1739209698.992156;-45.120503652039325
1739209698.9921575;-38.13080360867914
1739209698.9921587;-38.13080360867914
1739209698.9921598;-45.120503652039325
1739209698.992161;-35.57807855764607
1739209698.9921622;-45.120503652039325
1739209698.9921634;-32.816014438256545
1739209698.9921646;-35.57807855764607
1739209698.9921658;-45.120503652039325
1739209698.992167;-45.120503652039325
1739209698.9921684;-35.57807855764607
1739209698.9921696;-38.13080360867914
1739209698.9921708;-45.120503652039325
1739209698.992172;-38.13080360867914
1739209698.9921732;-45.120503652039325
1739209698.9921744;-38.13080360867914
1739209698.9921756;-38.13080360867914
1739209698.9921768;-38.13080360867914
1739209698.992178;-38.13080360867914
1739209698.9921794;-38.13080360867914
1739209698.9921806;-45.120503652039325
1739209698.9921818;-45.120503652039325
1739209698.992183;-35.57807855764607
1739209698.9921842;-35.57807855764607
1739209698.9921854;-45.120503652039325
1739209698.9921865;-38.13080360867914
1739209698.9921877;-32.816014438256545
1739209698.9921892;-38.13080360867914
1739209698.9921904;-45.120503652039325
1739209698.9921916;-45.120503652039325
1739209698.9921927;-38.13080360867914
1739209698.992194;-35.57807855764607
1739209698.9921951;-45.120503652039325
1739209698.9921963;-45.120503652039325
1739209698.9921975;-45.120503652039325
1739209698.9921987;-38.13080360867914
1739209698.9922001;-45.120503652039325
1739209698.9922013;-45.120503652039325
1739209698.9922025;-45.120503652039325
1739209698.9922037;-45.120503652039325
1739209698.992205;-38.13080360867914
1739209698.992206;-45.120503652039325
1739209698.9922073;-35.57807855764607
1739209698.9922085;-38.13080360867914
1739209698.9922097;-35.57807855764607
1739209698.992211;-38.13080360867914
1739209698.9922123;-28.21854285175415
1739209698.9922135;-27.8777449560314
1739209698.9922147;-45.120503652039325
1739209698.9922159;-38.13080360867914
1739209698.992217;-35.57807855764607
1739209698.9922183;-35.57807855764607
1739209698.9922194;-45.120503652039325
1739209698.9922206;-45.120503652039325
1739209698.992222;-45.120503652039325
1739209698.9922233;-45.120503652039325
1739209698.9922245;-38.13080360867914
1739209698.9922256;-45.120503652039325
1739209698.9922268;-45.120503652039325
1739209698.992228;-38.13080360867914
1739209698.9922292;-38.13080360867914
1739209698.9922304;-33.981070128970906
1739209698.9922316;-45.120503652039325
1739209698.992233;-38.13080360867914
1739209698.9922342;-38.13080360867914
1739209698.9922354;-33.981070128970906
1739209698.9922366;-45.120503652039325
1739209698.9922378;-45.120503652039325
1739209698.992239;-33.981070128970906
1739209698.9922402;-45.120503652039325
1739209698.9922414;-33.981070128970906
1739209698.9922426;-30.49652367304973
1739209698.992244;-45.120503652039325
1739209698.9922452;-38.13080360867914
1739209698.9922464;-38.13080360867914
1739209698.9922476;-35.57807855764607
1739209698.9922488;-38.13080360867914
1739209698.99225;-45.120503652039325
1739209698.9922512;-38.13080360867914
1739209698.9922523;-35.57807855764607
1739209698.9922538;-38.13080360867914
1739209698.992255;-38.13080360867914
1739209698.9922562;-38.13080360867914
1739209698.9922574;-38.13080360867914
1739209698.9922585;-38.13080360867914
1739209698.9922597;-45.120503652039325
1739209698.992261;-45.120503652039325
1739209698.9922621;-38.13080360867914
1739209698.9922633;-45.120503652039325
1739209698.9922647;-35.57807855764607
1739209698.992266;-38.13080360867914
1739209698.9922671;-38.13080360867914
1739209698.9922683;-45.120503652039325
1739209698.9922695;-45.120503652039325
1739209698.9922707;-45.120503652039325
1739209698.992272;-38.13080360867914
1739209698.992273;-45.120503652039325
1739209698.9922743;-38.13080360867914
1739209698.9922757;-35.57807855764607
1739209698.992277;-35.57807855764607
1739209698.992278;-45.120503652039325
1739209698.9922793;-38.13080360867914
1739209698.9922805;-38.13080360867914
1739209698.9922817;-45.120503652039325
1739209698.9922829;-45.120503652039325
1739209698.992284;-45.120503652039325
1739209698.9922853;-45.120503652039325
1739209698.9922867;-38.13080360867914
1739209698.9922879;-45.120503652039325
1739209698.992289;-45.120503652039325
1739209698.9922903;-45.120503652039325
1739209698.9922915;-38.13080360867914
1739209698.9922926;-38.13080360867914
1739209698.9922938;-45.120503652039325
1739209698.992295;-45.120503652039325
1739209698.9922962;-45.120503652039325
1739209698.9922976;-45.120503652039325
1739209698.9922988;-38.13080360867914
1739209698.9923;-45.120503652039325
1739209698.9923012;-45.120503652039325
1739209698.9923024;-33.981070128970906
1739209698.9923036;-45.120503652039325
1739209698.9923048;-45.120503652039325
1739209698.992306;-33.981070128970906
1739209698.9923072;-45.120503652039325
1739209698.9923086;-45.120503652039325
1739209698.9923098;-38.13080360867914
1739209698.992311;-45.120503652039325
1739209698.9923122;-38.13080360867914
1739209698.9923134;-45.120503652039325
1739209698.9923146;-45.120503652039325
1739209698.9923158;-45.120503652039325
1739209698.992317;-45.120503652039325
1739209698.9923184;-38.13080360867914
1739209698.9923196;-45.120503652039325
1739209698.9925432;-45.120503652039325
1739209698.9925585;-38.13080360867914
1739209698.9925735;-38.13080360867914
1739209698.9925888;-45.120503652039325
1739209698.992604;-33.981070128970956
1739209698.9926193;-33.981070128970906
1739209698.9926345;-35.57807855764607
1739209698.9926496;-33.981070128970906
1739209698.9926648;-31.141103565318915
1739209698.99268;-38.13080360867914
1739209698.9926953;-38.13080360867914
1739209698.9927106;-38.13080360867914
1739209698.9927256;-45.120503652039325
1739209698.9927409;-38.13080360867914
1739209698.9927561;-38.13080360867914
1739209698.9927714;-38.13080360867914
1739209698.9927866;-38.13080360867914
1739209698.9928017;-38.13080360867914
1739209698.992817;-33.981070128970906
1739209698.9928322;-38.13080360867914
1739209698.9928474;-38.13080360867914
1739209698.9928627;-38.13080360867914
1739209698.9928777;-35.57807855764607
1739209698.992893;-38.13080360867914
1739209698.9929082;-45.120503652039325
1739209698.9929235;-45.120503652039325
1739209698.9929388;-38.13080360867914
1739209698.9929538;-38.13080360867914
1739209698.992969;-45.120503652039325
1739209698.9929843;-45.120503652039325
1739209698.9929996;-45.120503652039325
1739209698.9930148;-38.13080360867914
1739209698.9930298;-28.992665084841942
1739209698.993045;-33.981070128970906
1739209698.9930604;-45.120503652039325
1739209698.9930756;-45.120503652039325
1739209698.9930909;-45.120503652039325
1739209698.993106;-45.120503652039325
1739209698.9931211;-38.13080360867914
1739209698.9931364;-45.120503652039325
1739209698.9931517;-33.981070128970956
1739209698.993167;-45.120503652039325
1739209698.993182;-45.120503652039325
1739209698.9931972;-45.120503652039325
1739209698.9932125;-45.120503652039325
1739209698.9932277;-38.13080360867914
1739209698.9932427;-45.120503652039325
1739209698.993258;-38.13080360867914
1739209698.9932733;-26.991370085610722
1739209698.9932885;-45.120503652039325
1739209698.9933038;-38.13080360867914
1739209698.9933188;-45.120503652039325
1739209698.993334;-38.13080360867914
1739209698.9933493;-33.981070128970906
1739209698.9933646;-45.120503652039325
1739209698.9933798;-45.120503652039325
1739209698.9933949;-45.120503652039325
1739209698.99341;-45.120503652039325
1739209698.9934254;-35.57807855764607
1739209698.9934406;-33.981070128970906
1739209698.993456;-45.120503652039325
1739209698.993471;-38.13080360867914
1739209698.9934862;-45.120503652039325
1739209698.9935014;-45.120503652039325
1739209698.9935167;-45.120503652039325
1739209698.993532;-35.57807855764607
1739209698.993547;-38.13080360867914
1739209698.9935622;-38.13080360867914
1739209698.9935775;-45.120503652039325
1739209698.9935927;-45.120503652039325
1739209698.993608;-45.120503652039325
1739209698.993623;-45.120503652039325
1739209698.9936383;-26.487275050834715
1739209698.9936535;-35.57807855764607
1739209698.9936688;-45.120503652039325
1739209698.993684;-45.120503652039325
1739209698.993699;-35.57807855764607
1739209698.9937143;-45.120503652039325
1739209698.9937296;-45.120503652039325
1739209698.9937449;-45.120503652039325
1739209698.99376;-38.13080360867914
1739209698.9937751;-45.120503652039325
1739209698.9937904;-45.120503652039325
1739209698.9938056;-45.120503652039325
1739209698.993821;-38.13080360867914
1739209698.9938362;-38.13080360867914
1739209698.9938512;-45.120503652039325
1739209698.9938664;-45.120503652039325
1739209698.9938817;-31.141103565318893
1739209698.993897;-33.981070128970906
1739209698.9939122;-45.120503652039325
1739209698.9939272;-45.120503652039325
1739209698.9939425;-45.120503652039325
1739209698.9939578;-45.120503652039325
1739209698.993973;-38.13080360867914
1739209698.9939883;-38.13080360867914
1739209698.9940033;-45.120503652039325
1739209698.9940186;-45.120503652039325
1739209698.9940338;-35.57807855764607
1739209698.994049;-38.13080360867914
1739209698.9940643;-35.57807855764607
1739209698.9940794;-38.13080360867914
1739209698.9940946;-45.120503652039325
1739209698.9941099;-33.981070128970906
1739209698.9941251;-45.120503652039325
1739209698.9941404;-45.120503652039325
1739209698.9941554;-38.13080360867914
1739209698.9941707;-45.120503652039325
1739209698.994186;-45.120503652039325
1739209698.9942012;-33.981070128970906
1739209698.9942164;-38.13080360867914
1739209698.9942315;-45.120503652039325
1739209698.9942467;-32.816014438256545
1739209698.994262;-38.13080360867914
1739209698.9942772;-45.120503652039325
1739209698.9942925;-35.57807855764607
1739209698.9943075;-35.57807855764607
1739209698.9943228;-38.13080360867914
1739209698.994338;-45.120503652039325
1739209698.9943533;-38.13080360867914
1739209698.9943686;-45.120503652039325
1739209698.9943836;-45.120503652039325
1739209698.9943988;-45.120503652039325
1739209698.994414;-45.120503652039325
1739209698.9944293;-45.120503652039325
1739209698.9944446;-31.141103565318915
1739209698.9944596;-45.120503652039325
1739209698.994475;-45.120503652039325
1739209698.9944901;-32.816014438256545
1739209698.9945054;-33.981070128970906
1739209698.9945207;-45.120503652039325
1739209698.9945357;-38.13080360867914
1739209698.994551;-45.120503652039325
1739209698.9945662;-45.120503652039325
1739209698.9945815;-45.120503652039325
1739209698.9945967;-38.13080360867914
1739209698.9946117;-38.13080360867914
1739209698.994627;-38.13080360867914
1739209698.9946423;-45.120503652039325
1739209698.9946575;-45.120503652039325
1739209698.9946725;-35.57807855764607
1739209698.9946878;-32.816014438256545
1739209698.994703;-45.120503652039325
1739209698.9947183;-45.120503652039325
1739209698.9947336;-38.13080360867914
1739209698.9947486;-33.981070128970906
1739209698.9947639;-38.13080360867914
1739209698.994779;-45.120503652039325
1739209698.9947944;-32.816014438256545
