CAN Message; 0x24:0029e7ecdffd14ed
Timestamp;Amplitude
1739209746.161971;-32.816014438256545
1739209746.161974;-38.13080360867914
1739209746.1619768;-45.120503652039325
1739209746.1619797;-38.13080360867914
1739209746.1619825;-35.57807855764607
1739209746.1619856;-33.981070128970906
1739209746.1619885;-45.120503652039325
1739209746.1619914;-45.120503652039325
1739209746.1619942;-38.13080360867914
1739209746.161997;-45.120503652039325
1739209746.162;-38.13080360867914
1739209746.1620028;-45.120503652039325
1739209746.1620057;-33.981070128970906
1739209746.1620085;-45.120503652039325
1739209746.1620114;-38.13080360867914
1739209746.1620142;-45.120503652039325
1739209746.162017;-31.141103565318893
1739209746.16202;-30.49652367304973
1739209746.162023;-38.13080360867914
1739209746.162026;-38.13080360867914
1739209746.1620288;-38.13080360867914
1739209746.1620317;-35.57807855764607
1739209746.1620345;-38.13080360867914
1739209746.1620374;-38.13080360867914
1739209746.1620402;-45.120503652039325
1739209746.162043;-38.13080360867914
1739209746.162046;-38.13080360867914
1739209746.1620488;-45.120503652039325
1739209746.1620517;-45.120503652039325
1739209746.1620545;-45.120503652039325
1739209746.1620574;-38.13080360867914
1739209746.1620605;-45.120503652039325
1739209746.1620634;-45.120503652039325
1739209746.1620662;-45.120503652039325
1739209746.162069;-45.120503652039325
1739209746.162072;-45.120503652039325
1739209746.1620748;-32.816014438256545
1739209746.1620777;-35.57807855764607
1739209746.1620805;-38.13080360867914
1739209746.1620834;-38.13080360867914
1739209746.1620862;-32.816014438256545
1739209746.162089;-27.267205301931607
1739209746.162092;-45.120503652039325
1739209746.1620948;-45.120503652039325
1739209746.162098;-38.13080360867914
1739209746.1621008;-38.13080360867914
1739209746.1621037;-45.120503652039325
1739209746.1621065;-38.13080360867914
1739209746.1621094;-45.120503652039325
1739209746.1621122;-38.13080360867914
1739209746.162115;-45.120503652039325
1739209746.162118;-45.120503652039325
1739209746.1621208;-45.120503652039325
1739209746.1621237;-45.120503652039325
1739209746.1621265;-38.13080360867914
1739209746.1621294;-38.13080360867914
1739209746.1621323;-35.57807855764607
1739209746.1621354;-27.267205301931607
1739209746.1621382;-38.13080360867914
1739209746.162141;-45.120503652039325
1739209746.162144;-38.13080360867914
1739209746.1621468;-35.57807855764607
1739209746.1621497;-38.13080360867914
1739209746.1621525;-38.13080360867914
1739209746.1621554;-38.13080360867914
1739209746.1621583;-45.120503652039325
1739209746.162161;-38.13080360867914
1739209746.162164;-35.57807855764607
1739209746.1621668;-45.120503652039325
1739209746.1621697;-45.120503652039325
1739209746.1621728;-35.57807855764607
1739209746.1621757;-38.13080360867914
1739209746.1621785;-38.13080360867914
1739209746.1621814;-38.13080360867914
1739209746.1621842;-45.120503652039325
1739209746.162187;-38.13080360867914
1739209746.16219;-38.13080360867914
1739209746.1621928;-35.57807855764607
1739209746.1621957;-45.120503652039325
1739209746.1621985;-38.13080360867914
1739209746.1622014;-38.13080360867914
1739209746.1622043;-33.981070128970906
1739209746.1622071;-45.120503652039325
1739209746.16221;-45.120503652039325
1739209746.162213;-45.120503652039325
1739209746.162216;-45.120503652039325
1739209746.1622188;-38.13080360867914
1739209746.1622217;-45.120503652039325
1739209746.1622245;-38.13080360867914
1739209746.1622274;-32.816014438256545
1739209746.1622303;-38.13080360867914
1739209746.162233;-45.120503652039325
1739209746.162236;-38.13080360867914
1739209746.1622388;-45.120503652039325
1739209746.1622417;-45.120503652039325
1739209746.1622446;-38.13080360867914
1739209746.1622474;-45.120503652039325
1739209746.1622505;-30.49652367304973
1739209746.1622534;-33.981070128970906
1739209746.1622562;-38.13080360867914
1739209746.162259;-45.120503652039325
1739209746.162262;-38.13080360867914
1739209746.1622648;-45.120503652039325
1739209746.1622677;-45.120503652039325
1739209746.1622705;-45.120503652039325
1739209746.1622734;-26.991370085610754
1739209746.1622763;-33.981070128970906
1739209746.1622791;-45.120503652039325
1739209746.162282;-45.120503652039325
1739209746.1622849;-45.120503652039325
1739209746.162288;-45.120503652039325
1739209746.1622908;-38.13080360867914
1739209746.1622937;-38.13080360867914
1739209746.1622965;-33.981070128970906
1739209746.1622994;-38.13080360867914
1739209746.1623023;-45.120503652039325
1739209746.162305;-45.120503652039325
1739209746.162308;-38.13080360867914
1739209746.1623108;-30.49652367304973
1739209746.1623137;-38.13080360867914
1739209746.1623166;-45.120503652039325
1739209746.1623194;-45.120503652039325
1739209746.1623223;-38.13080360867914
1739209746.1623254;-45.120503652039325
1739209746.1623282;-45.120503652039325
1739209746.162331;-45.120503652039325
1739209746.162334;-38.13080360867914
1739209746.1623368;-45.120503652039325
1739209746.1623397;-45.120503652039325
1739209746.1623425;-38.13080360867914
1739209746.1623454;-45.120503652039325
1739209746.1623483;-45.120503652039325
1739209746.1623511;-45.120503652039325
1739209746.162354;-38.13080360867914
1739209746.1623569;-45.120503652039325
1739209746.1623597;-38.13080360867914
1739209746.1623628;-38.13080360867914
1739209746.1623657;-38.13080360867914
1739209746.1623685;-38.13080360867914
1739209746.1623714;-45.120503652039325
1739209746.1623743;-38.13080360867914
1739209746.162377;-38.13080360867914
1739209746.16238;-38.13080360867914
1739209746.1623828;-45.120503652039325
1739209746.1623857;-35.57807855764607
1739209746.1623886;-38.13080360867914
1739209746.1623914;-45.120503652039325
1739209746.1623943;-45.120503652039325
1739209746.1623971;-32.816014438256545
1739209746.1624002;-38.13080360867914
1739209746.162403;-38.13080360867914
1739209746.162406;-45.120503652039325
1739209746.1624088;-38.13080360867914
1739209746.1624117;-35.57807855764607
1739209746.1624146;-45.120503652039325
1739209746.1624174;-38.13080360867914
1739209746.1624203;-45.120503652039325
1739209746.1624231;-45.120503652039325
1739209746.162426;-45.120503652039325
1739209746.1624289;-45.120503652039325
1739209746.1624317;-35.57807855764607
1739209746.1624346;-38.13080360867914
1739209746.1624377;-30.49652367304973
1739209746.1624405;-45.120503652039325
1739209746.1624434;-45.120503652039325
1739209746.1624463;-45.120503652039325
1739209746.1624491;-35.57807855764607
1739209746.162452;-35.57807855764607
1739209746.1624548;-45.120503652039325
1739209746.1624577;-45.120503652039325
1739209746.1624606;-45.120503652039325
1739209746.1624634;-45.120503652039325
1739209746.1624663;-38.13080360867914
1739209746.1624691;-35.57807855764607
1739209746.162472;-45.120503652039325
1739209746.162475;-45.120503652039325
1739209746.162478;-45.120503652039325
1739209746.1624808;-38.13080360867914
1739209746.1624837;-38.13080360867914
1739209746.1624866;-45.120503652039325
1739209746.1624894;-38.13080360867914
1739209746.1624923;-38.13080360867914
1739209746.1624951;-35.57807855764607
1739209746.162498;-38.13080360867914
1739209746.1625009;-45.120503652039325
1739209746.1625037;-45.120503652039325
1739209746.1625066;-31.141103565318893
1739209746.1625094;-35.57807855764607
1739209746.1625123;-45.120503652039325
1739209746.1625154;-38.13080360867914
1739209746.1625183;-38.13080360867914
1739209746.1625211;-38.13080360867914
1739209746.162524;-45.120503652039325
1739209746.1625268;-35.57807855764607
1739209746.1625297;-45.120503652039325
1739209746.1625326;-45.120503652039325
1739209746.1625354;-35.57807855764607
1739209746.1625383;-38.13080360867914
1739209746.1625412;-45.120503652039325
1739209746.162544;-45.120503652039325
1739209746.1625469;-32.816014438256545
1739209746.1625497;-33.981070128970906
1739209746.1625528;-32.816014438256545
1739209746.1625557;-32.816014438256545
1739209746.1625586;-45.120503652039325
1739209746.1625614;-38.13080360867914
1739209746.1625643;-35.57807855764607
1739209746.1625671;-45.120503652039325
1739209746.16257;-35.57807855764607
1739209746.1625729;-38.13080360867914
1739209746.1625757;-35.57807855764607
1739209746.1625786;-32.816014438256545
1739209746.1625814;-32.816014438256545
1739209746.1625843;-38.13080360867914
1739209746.1625872;-38.13080360867914
1739209746.1625903;-45.120503652039325
1739209746.1625931;-45.120503652039325
1739209746.162596;-35.57807855764607
1739209746.1625988;-45.120503652039325
1739209746.1626017;-45.120503652039325
1739209746.1626046;-35.57807855764607
1739209746.1626074;-38.13080360867914
1739209746.1626103;-38.13080360867914
1739209746.1626132;-45.120503652039325
1739209746.162616;-35.57807855764607
1739209746.1626189;-45.120503652039325
1739209746.1626217;-32.816014438256545
1739209746.1626246;-30.49652367304973
1739209746.1626277;-38.13080360867914
1739209746.1626306;-45.120503652039325
1739209746.1626334;-38.13080360867914
1739209746.1626363;-38.13080360867914
1739209746.1626391;-45.120503652039325
1739209746.162642;-45.120503652039325
1739209746.1626449;-45.120503652039325
1739209746.1626477;-45.120503652039325
1739209746.1626506;-45.120503652039325
1739209746.1626534;-45.120503652039325
1739209746.1626563;-35.57807855764607
1739209746.1626592;-30.49652367304973
1739209746.162662;-45.120503652039325
1739209746.1626651;-45.120503652039325
1739209746.162668;-33.981070128970906
1739209746.1626709;-45.120503652039325
1739209746.1626737;-45.120503652039325
1739209746.1626766;-45.120503652039325
1739209746.1626794;-45.120503652039325
1739209746.1626823;-45.120503652039325
1739209746.1626852;-38.13080360867914
1739209746.162688;-38.13080360867914
1739209746.1626909;-35.57807855764607
1739209746.1626937;-32.816014438256545
1739209746.1626966;-38.13080360867914
1739209746.1626995;-45.120503652039325
1739209746.1627026;-35.57807855764607
1739209746.1627054;-35.57807855764607
1739209746.1627083;-38.13080360867914
1739209746.1627111;-38.13080360867914
1739209746.162714;-45.120503652039325
1739209746.1627169;-45.120503652039325
1739209746.1627197;-45.120503652039325
1739209746.1627226;-45.120503652039325
1739209746.1627254;-45.120503652039325
1739209746.1627283;-45.120503652039325
1739209746.1627312;-35.57807855764607
1739209746.162734;-45.120503652039325
1739209746.162737;-38.13080360867914
1739209746.16274;-35.57807855764607
1739209746.1627429;-38.13080360867914
1739209746.1627457;-38.13080360867914
1739209746.1627486;-45.120503652039325
1739209746.1627514;-38.13080360867914
1739209746.1627543;-38.13080360867914
1739209746.1627572;-38.13080360867914
1739209746.16276;-45.120503652039325
1739209746.1627629;-38.13080360867914
1739209746.1627657;-38.13080360867914
1739209746.1627686;-45.120503652039325
1739209746.1627715;-38.13080360867914
1739209746.1627743;-33.981070128970906
1739209746.1627772;-38.13080360867914
1739209746.1627803;-45.120503652039325
1739209746.1627831;-45.120503652039325
1739209746.162786;-45.120503652039325
1739209746.1627889;-38.13080360867914
1739209746.1627917;-38.13080360867914
1739209746.1627946;-38.13080360867914
1739209746.1627975;-45.120503652039325
1739209746.1628003;-45.120503652039325
1739209746.1628032;-45.120503652039325
1739209746.162806;-45.120503652039325
1739209746.162809;-38.13080360867914
1739209746.1628118;-33.981070128970906
1739209746.1628146;-38.13080360867914
1739209746.1628177;-38.13080360867914
1739209746.1628206;-45.120503652039325
1739209746.1628234;-38.13080360867914
1739209746.1628263;-45.120503652039325
1739209746.1628292;-38.13080360867914
1739209746.162832;-45.120503652039325
1739209746.162835;-32.816014438256545
1739209746.1628377;-45.120503652039325
1739209746.1628406;-45.120503652039325
1739209746.1628435;-33.981070128970906
1739209746.1628463;-38.13080360867914
1739209746.1628492;-38.13080360867914
1739209746.162852;-45.120503652039325
1739209746.1628551;-33.981070128970906
1739209746.162858;-35.57807855764607
1739209746.1628609;-38.13080360867914
1739209746.1628637;-45.120503652039325
1739209746.1628666;-45.120503652039325
1739209746.1628695;-45.120503652039325
1739209746.1628723;-45.120503652039325
1739209746.1628752;-38.13080360867914
1739209746.162878;-32.816014438256545
1739209746.162881;-33.981070128970906
1739209746.1628838;-38.13080360867914
1739209746.1628866;-38.13080360867914
1739209746.1628895;-38.13080360867914
1739209746.1628926;-38.13080360867914
1739209746.1628954;-45.120503652039325
1739209746.1628983;-45.120503652039325
1739209746.1629012;-38.13080360867914
1739209746.162904;-38.13080360867914
1739209746.162907;-45.120503652039325
1739209746.1629097;-45.120503652039325
1739209746.1629126;-45.120503652039325
1739209746.1629155;-38.13080360867914
1739209746.1629183;-38.13080360867914
1739209746.1629212;-38.13080360867914
1739209746.162924;-45.120503652039325
1739209746.162927;-38.13080360867914
1739209746.16293;-38.13080360867914
1739209746.1629329;-35.57807855764607
1739209746.1629357;-38.13080360867914
1739209746.1629386;-45.120503652039325
1739209746.1629415;-33.981070128970906
1739209746.1629443;-45.120503652039325
1739209746.1629472;-33.981070128970906
1739209746.16295;-28.992665084841942
1739209746.162953;-45.120503652039325
1739209746.1629558;-45.120503652039325
1739209746.1629586;-38.13080360867914
1739209746.1629615;-38.13080360867914
1739209746.1629643;-45.120503652039325
1739209746.1629674;-45.120503652039325
1739209746.1629703;-45.120503652039325
1739209746.1629732;-38.13080360867914
1739209746.162976;-45.120503652039325
1739209746.162979;-45.120503652039325
1739209746.1629817;-45.120503652039325
1739209746.1629846;-35.57807855764607
1739209746.1629875;-33.981070128970906
1739209746.1629903;-45.120503652039325
1739209746.1629932;-38.13080360867914
1739209746.162996;-45.120503652039325
1739209746.162999;-38.13080360867914
1739209746.1630018;-45.120503652039325
1739209746.1630049;-45.120503652039325
1739209746.1630077;-38.13080360867914
1739209746.1630106;-38.13080360867914
1739209746.1630135;-45.120503652039325
1739209746.1630163;-45.120503652039325
1739209746.1630192;-32.816014438256545
1739209746.163022;-38.13080360867914
1739209746.163025;-45.120503652039325
1739209746.1630278;-38.13080360867914
1739209746.1630306;-33.981070128970906
1739209746.1630335;-45.120503652039325
1739209746.1630363;-45.120503652039325
1739209746.1630392;-45.120503652039325
1739209746.1630423;-45.120503652039325
1739209746.1630452;-38.13080360867914
1739209746.163048;-45.120503652039325
1739209746.163051;-45.120503652039325
1739209746.1630538;-38.13080360867914
1739209746.1630566;-38.13080360867914
1739209746.1630595;-45.120503652039325
1739209746.1630623;-38.13080360867914
1739209746.1630652;-33.981070128970906
1739209746.163068;-45.120503652039325
1739209746.163071;-45.120503652039325
1739209746.1630738;-45.120503652039325
1739209746.1630766;-45.120503652039325
1739209746.1630795;-45.120503652039325
1739209746.1630826;-38.13080360867914
1739209746.1630855;-45.120503652039325
1739209746.1630883;-45.120503652039325
1739209746.1630912;-45.120503652039325
1739209746.163094;-45.120503652039325
1739209746.163097;-45.120503652039325
1739209746.1630998;-38.13080360867914
1739209746.1631026;-45.120503652039325
1739209746.1631055;-45.120503652039325
1739209746.1631083;-45.120503652039325
1739209746.1631112;-38.13080360867914
1739209746.163114;-32.816014438256545
1739209746.163117;-35.57807855764607
1739209746.16312;-33.981070128970906
1739209746.163123;-45.120503652039325
1739209746.1631258;-38.13080360867914
1739209746.1631286;-45.120503652039325
1739209746.1631315;-45.120503652039325
1739209746.1631343;-45.120503652039325
1739209746.1631372;-45.120503652039325
1739209746.16314;-45.120503652039325
1739209746.163143;-45.120503652039325
1739209746.1631458;-45.120503652039325
1739209746.1631486;-45.120503652039325
1739209746.1631515;-38.13080360867914
1739209746.1631544;-45.120503652039325
1739209746.1631575;-45.120503652039325
1739209746.1631603;-38.13080360867914
1739209746.1631632;-35.57807855764607
1739209746.163166;-38.13080360867914
1739209746.163169;-45.120503652039325
1739209746.1631718;-33.981070128970906
1739209746.1631746;-45.120503652039325
1739209746.1631775;-38.13080360867914
1739209746.1631804;-35.57807855764607
1739209746.1631832;-38.13080360867914
1739209746.163186;-35.57807855764607
1739209746.163189;-35.57807855764607
1739209746.1631918;-38.13080360867914
1739209746.163195;-45.120503652039325
1739209746.1631978;-45.120503652039325
1739209746.1632006;-45.120503652039325
1739209746.1632035;-45.120503652039325
1739209746.1632063;-35.57807855764607
1739209746.1632092;-45.120503652039325
1739209746.163212;-45.120503652039325
1739209746.1632156;-38.13080360867914
1739209746.1632192;-35.57807855764607
1739209746.1632228;-38.13080360867914
1739209746.1632264;-45.120503652039325
1739209746.16323;-35.57807855764607
1739209746.1632335;-28.992665084841942
1739209746.163237;-38.13080360867914
1739209746.1632407;-35.57807855764607
1739209746.1632442;-38.13080360867914
1739209746.1632478;-38.13080360867914
1739209746.1632514;-38.13080360867914
1739209746.163255;-45.120503652039325
1739209746.1632586;-45.120503652039325
1739209746.1632621;-29.438486411369354
1739209746.1632657;-38.13080360867914
1739209746.1632693;-45.120503652039325
1739209746.1632729;-45.120503652039325
1739209746.1632764;-38.13080360867914
1739209746.16328;-45.120503652039325
1739209746.1632836;-45.120503652039325
1739209746.1632872;-45.120503652039325
1739209746.1632907;-28.992665084841942
1739209746.1632943;-38.13080360867914
1739209746.163298;-45.120503652039325
1739209746.1633015;-45.120503652039325
1739209746.163305;-38.13080360867914
1739209746.1633086;-35.57807855764607
1739209746.1633122;-45.120503652039325
1739209746.1633158;-38.13080360867914
1739209746.1633193;-33.981070128970906
1739209746.163323;-33.981070128970906
1739209746.1633265;-33.981070128970906
1739209746.16333;-45.120503652039325
1739209746.1633337;-38.13080360867914
1739209746.1633372;-38.13080360867914
1739209746.1633408;-38.13080360867914
1739209746.1633444;-45.120503652039325
1739209746.163348;-38.13080360867914
1739209746.1633515;-38.13080360867914
1739209746.163355;-38.13080360867914
1739209746.1633587;-35.57807855764607
1739209746.1633623;-38.13080360867914
1739209746.1633658;-38.13080360867914
1739209746.1633694;-38.13080360867914
1739209746.163373;-38.13080360867914
1739209746.1633766;-31.141103565318915
1739209746.1633801;-33.981070128970906
1739209746.1633837;-45.120503652039325
1739209746.1633873;-38.13080360867914
1739209746.1633909;-31.141103565318915
1739209746.1633945;-38.13080360867914
1739209746.163398;-45.120503652039325
1739209746.1634016;-38.13080360867914
1739209746.1634052;-31.141103565318915
1739209746.1634088;-33.981070128970906
1739209746.1634123;-45.120503652039325
1739209746.163416;-38.13080360867914
1739209746.1634195;-38.13080360867914
1739209746.163423;-45.120503652039325
1739209746.1634266;-38.13080360867914
1739209746.1634302;-45.120503652039325
1739209746.1634338;-33.981070128970906
1739209746.1634374;-33.981070128970906
1739209746.163441;-35.57807855764607
1739209746.1634445;-45.120503652039325
1739209746.163448;-38.13080360867914
1739209746.1634517;-38.13080360867914
1739209746.1634552;-38.13080360867914
1739209746.1634588;-35.57807855764607
1739209746.1634624;-38.13080360867914
1739209746.163466;-33.981070128970906
1739209746.1634696;-45.120503652039325
1739209746.1634731;-38.13080360867914
1739209746.1634767;-38.13080360867914
1739209746.1634803;-38.13080360867914
1739209746.1634839;-38.13080360867914
1739209746.1634874;-38.13080360867914
1739209746.163491;-33.981070128970906
1739209746.1634946;-45.120503652039325
1739209746.1634982;-45.120503652039325
1739209746.1635017;-35.57807855764607
1739209746.1635053;-32.816014438256545
1739209746.163509;-45.120503652039325
1739209746.1635125;-45.120503652039325
1739209746.163516;-33.981070128970906
1739209746.1635196;-38.13080360867914
1739209746.1635232;-45.120503652039325
1739209746.1635268;-38.13080360867914
1739209746.1635303;-35.57807855764607
1739209746.163534;-38.13080360867914
1739209746.1635375;-45.120503652039325
1739209746.163541;-33.981070128970906
1739209746.1635447;-38.13080360867914
1739209746.1635482;-35.57807855764607
1739209746.1635518;-32.816014438256545
1739209746.1635554;-30.49652367304973
1739209746.163559;-38.13080360867914
1739209746.1635625;-38.13080360867914
1739209746.163566;-45.120503652039325
1739209746.1635697;-45.120503652039325
1739209746.1635733;-35.57807855764607
1739209746.1635768;-45.120503652039325
1739209746.1635804;-38.13080360867914
1739209746.163584;-38.13080360867914
1739209746.1635876;-38.13080360867914
1739209746.1635911;-45.120503652039325
1739209746.1635947;-35.57807855764607
1739209746.1635983;-38.13080360867914
1739209746.1636019;-45.120503652039325
1739209746.1636055;-38.13080360867914
1739209746.163609;-35.57807855764607
1739209746.1636126;-38.13080360867914
1739209746.1636162;-45.120503652039325
1739209746.1636198;-38.13080360867914
1739209746.1636233;-45.120503652039325
1739209746.163627;-38.13080360867914
1739209746.1636305;-38.13080360867914
1739209746.163634;-45.120503652039325
1739209746.1636376;-38.13080360867914
1739209746.1636412;-45.120503652039325
1739209746.1636448;-38.13080360867914
1739209746.1636484;-38.13080360867914
1739209746.163652;-33.981070128970906
1739209746.1636555;-45.120503652039325
1739209746.163659;-45.120503652039325
1739209746.1636627;-45.120503652039325
1739209746.1636662;-38.13080360867914
1739209746.1636698;-35.57807855764607
1739209746.1636734;-45.120503652039325
1739209746.163677;-45.120503652039325
1739209746.1636806;-45.120503652039325
1739209746.1636841;-35.57807855764607
1739209746.1636877;-45.120503652039325
1739209746.1636913;-45.120503652039325
1739209746.1636949;-38.13080360867914
1739209746.1636984;-45.120503652039325
1739209746.163702;-45.120503652039325
1739209746.1637056;-45.120503652039325
1739209746.1637092;-38.13080360867914
1739209746.1637127;-45.120503652039325
1739209746.1637163;-38.13080360867914
1739209746.16372;-38.13080360867914
1739209746.1637235;-38.13080360867914
1739209746.163727;-32.816014438256545
1739209746.1637306;-45.120503652039325
1739209746.1637342;-45.120503652039325
1739209746.1637378;-38.13080360867914
1739209746.1637414;-38.13080360867914
1739209746.163745;-45.120503652039325
1739209746.1637485;-45.120503652039325
1739209746.163752;-45.120503652039325
1739209746.1637557;-45.120503652039325
1739209746.1637592;-38.13080360867914
1739209746.1637628;-33.981070128970906
1739209746.1637664;-45.120503652039325
1739209746.16377;-45.120503652039325
1739209746.1637735;-45.120503652039325
1739209746.163777;-45.120503652039325
1739209746.1637807;-45.120503652039325
1739209746.1637843;-38.13080360867914
1739209746.1637878;-38.13080360867914
1739209746.1637914;-45.120503652039325
1739209746.163795;-35.57807855764607
1739209746.1637986;-45.120503652039325
1739209746.1638021;-38.13080360867914
1739209746.1638057;-38.13080360867914
1739209746.1638093;-38.13080360867914
1739209746.1638129;-30.49652367304973
1739209746.1638165;-38.13080360867914
1739209746.16382;-38.13080360867914
1739209746.1638236;-45.120503652039325
1739209746.1638272;-45.120503652039325
1739209746.1638308;-38.13080360867914
1739209746.1638343;-38.13080360867914
1739209746.163838;-45.120503652039325
1739209746.1638415;-30.49652367304976
1739209746.163845;-35.57807855764607
1739209746.1638486;-35.57807855764607
1739209746.1638522;-45.120503652039325
1739209746.1638558;-38.13080360867914
1739209746.1638594;-35.57807855764607
1739209746.163863;-38.13080360867914
1739209746.1638665;-38.13080360867914
1739209746.16387;-28.992665084841942
1739209746.1638737;-35.57807855764607
1739209746.1638772;-35.57807855764607
1739209746.1638808;-45.120503652039325
1739209746.1638844;-35.57807855764607
1739209746.163888;-38.13080360867914
1739209746.1638916;-38.13080360867914
1739209746.1638951;-45.120503652039325
1739209746.1638987;-38.13080360867914
1739209746.1639023;-38.13080360867914
1739209746.1639059;-38.13080360867914
1739209746.1639094;-33.981070128970906
1739209746.163913;-45.120503652039325
1739209746.1639166;-45.120503652039325
1739209746.1639202;-45.120503652039325
1739209746.1639237;-45.120503652039325
1739209746.1639273;-45.120503652039325
1739209746.163931;-45.120503652039325
1739209746.1639345;-45.120503652039325
1739209746.163938;-45.120503652039325
1739209746.1639416;-45.120503652039325
1739209746.1639452;-45.120503652039325
1739209746.1639488;-45.120503652039325
1739209746.1639524;-45.120503652039325
1739209746.163956;-31.141103565318915
1739209746.1639595;-45.120503652039325
1739209746.163963;-45.120503652039325
1739209746.1639667;-38.13080360867914
1739209746.1639702;-38.13080360867914
1739209746.1639738;-38.13080360867914
1739209746.1639774;-45.120503652039325
1739209746.163981;-45.120503652039325
1739209746.1639845;-30.49652367304973
1739209746.163988;-38.13080360867914
1739209746.1639917;-45.120503652039325
1739209746.1639953;-45.120503652039325
1739209746.1639988;-45.120503652039325
1739209746.1640024;-45.120503652039325
1739209746.164006;-45.120503652039325
1739209746.1640096;-45.120503652039325
1739209746.1640131;-31.141103565318915
1739209746.1640167;-33.981070128970906
1739209746.1640203;-38.13080360867914
1739209746.1640239;-45.120503652039325
1739209746.1640275;-38.13080360867914
1739209746.164031;-35.57807855764607
1739209746.1640346;-38.13080360867914
1739209746.1640382;-45.120503652039325
1739209746.1640418;-31.141103565318915
1739209746.1640453;-33.981070128970906
1739209746.164049;-38.13080360867914
1739209746.1640525;-45.120503652039325
1739209746.164056;-45.120503652039325
1739209746.1640596;-35.57807855764607
1739209746.1640632;-38.13080360867914
1739209746.1640668;-45.120503652039325
1739209746.1640704;-45.120503652039325
1739209746.164074;-45.120503652039325
1739209746.1640775;-38.13080360867914
1739209746.164081;-45.120503652039325
1739209746.1640847;-38.13080360867914
1739209746.1640882;-33.981070128970906
1739209746.1640918;-33.981070128970906
1739209746.1640954;-45.120503652039325
1739209746.164099;-45.120503652039325
1739209746.1641026;-45.120503652039325
1739209746.1641061;-38.13080360867914
1739209746.1641097;-45.120503652039325
1739209746.1641133;-45.120503652039325
1739209746.1641169;-35.57807855764607
1739209746.1641204;-38.13080360867914
1739209746.164124;-45.120503652039325
1739209746.1641273;-33.981070128970906
1739209746.164131;-33.981070128970906
1739209746.1641345;-38.13080360867914
1739209746.164138;-45.120503652039325
1739209746.1641417;-38.13080360867914
1739209746.1641452;-38.13080360867914
1739209746.1641488;-38.13080360867914
1739209746.1641524;-45.120503652039325
1739209746.164156;-45.120503652039325
1739209746.1641595;-45.120503652039325
1739209746.164163;-38.13080360867914
1739209746.1641667;-45.120503652039325
1739209746.1641703;-45.120503652039325
1739209746.1641738;-35.57807855764607
1739209746.1641774;-38.13080360867914
1739209746.164181;-45.120503652039325
1739209746.1641846;-45.120503652039325
1739209746.1641881;-38.13080360867914
1739209746.1641917;-45.120503652039325
1739209746.1641953;-38.13080360867914
1739209746.1641989;-38.13080360867914
1739209746.1642025;-45.120503652039325
1739209746.164206;-45.120503652039325
1739209746.1642096;-35.57807855764607
1739209746.1642132;-38.13080360867914
1739209746.1642168;-38.13080360867914
1739209746.1642203;-38.13080360867914
1739209746.164224;-35.57807855764607
1739209746.1642275;-38.13080360867914
1739209746.164231;-35.57807855764607
1739209746.1642346;-35.57807855764607
1739209746.1642382;-45.120503652039325
1739209746.1642418;-45.120503652039325
1739209746.1642454;-45.120503652039325
1739209746.164249;-45.120503652039325
1739209746.1642525;-38.13080360867914
1739209746.164256;-45.120503652039325
1739209746.1642597;-45.120503652039325
1739209746.1642632;-45.120503652039325
1739209746.1642668;-45.120503652039325
1739209746.1642704;-45.120503652039325
1739209746.164274;-38.13080360867914
1739209746.1642776;-35.57807855764607
1739209746.1642811;-38.13080360867914
1739209746.1642847;-45.120503652039325
1739209746.1642883;-31.141103565318893
1739209746.1642919;-35.57807855764607
1739209746.1642954;-45.120503652039325
1739209746.164299;-38.13080360867914
1739209746.1643026;-29.438486411369333
1739209746.1643062;-32.816014438256545
1739209746.1643097;-45.120503652039325
1739209746.1643133;-38.13080360867914
1739209746.164317;-38.13080360867914
1739209746.1643205;-38.13080360867914
1739209746.164324;-45.120503652039325
1739209746.1643276;-38.13080360867914
1739209746.1643312;-38.13080360867914
1739209746.1643348;-45.120503652039325
1739209746.1643384;-45.120503652039325
1739209746.164342;-45.120503652039325
1739209746.1643455;-30.49652367304973
1739209746.164349;-38.13080360867914
1739209746.1643527;-38.13080360867914
1739209746.1643562;-45.120503652039325
1739209746.1643598;-32.816014438256545
1739209746.1643634;-30.49652367304973
1739209746.164367;-45.120503652039325
1739209746.1643705;-38.13080360867914
1739209746.164374;-38.13080360867914
1739209746.1643777;-33.981070128970906
1739209746.1643813;-45.120503652039325
1739209746.1643848;-45.120503652039325
1739209746.1643884;-45.120503652039325
1739209746.164392;-45.120503652039325
1739209746.1643956;-45.120503652039325
1739209746.1643991;-38.13080360867914
1739209746.1644027;-45.120503652039325
1739209746.1644063;-45.120503652039325
1739209746.1644099;-32.816014438256545
1739209746.1644135;-38.13080360867914
1739209746.164417;-45.120503652039325
1739209746.1644206;-38.13080360867914
1739209746.1644242;-45.120503652039325
1739209746.1644278;-38.13080360867914
1739209746.1644313;-38.13080360867914
1739209746.164435;-38.13080360867914
1739209746.1644385;-45.120503652039325
1739209746.164442;-38.13080360867914
1739209746.1644456;-45.120503652039325
1739209746.1644492;-45.120503652039325
1739209746.1644528;-45.120503652039325
1739209746.1644564;-35.57807855764607
1739209746.16446;-38.13080360867914
1739209746.1644635;-45.120503652039325
1739209746.164467;-38.13080360867914
1739209746.1644707;-38.13080360867914
1739209746.1644742;-45.120503652039325
1739209746.1644778;-45.120503652039325
