CAN Message; 0x1bb:00009c01fca6d02a
1739209843.715455;-45.120503652039325
1739209843.7154636;-45.120503652039325
1739209843.7154725;-45.120503652039325
1739209843.715481;-38.13080360867914
1739209843.7154899;-38.13080360867914
1739209843.7154984;-45.120503652039325
1739209843.715507;-45.120503652039325
1739209843.7155159;-45.120503652039325
1739209843.7155244;-45.120503652039325
1739209843.715533;-45.120503652039325
1739209843.7155418;-45.120503652039325
1739209843.7155504;-35.57807855764607
1739209843.715559;-26.035653463252796
1739209843.7155678;-38.13080360867914
1739209843.7155764;-45.120503652039325
1739209843.715585;-38.13080360867914
1739209843.7155938;-32.816014438256545
1739209843.7156024;-38.13080360867914
1739209843.715611;-45.120503652039325
1739209843.7156198;-38.13080360867914
1739209843.7156284;-38.13080360867914
1739209843.715637;-45.120503652039325
1739209843.7156458;-45.120503652039325
1739209843.7156544;-45.120503652039325
1739209843.715663;-38.13080360867914
1739209843.7156718;-45.120503652039325
1739209843.7156804;-45.120503652039325
1739209843.715689;-38.13080360867914
1739209843.7156978;-35.57807855764607
1739209843.7157063;-38.13080360867914
1739209843.715715;-45.120503652039325
1739209843.7157238;-45.120503652039325
1739209843.7157323;-38.13080360867914
1739209843.7157412;-45.120503652039325
1739209843.7157497;-45.120503652039325
1739209843.7157583;-45.120503652039325
1739209843.7157671;-30.49652367304973
1739209843.7157757;-33.981070128970906
1739209843.7157843;-45.120503652039325
1739209843.7157931;-45.120503652039325
1739209843.7158017;-32.816014438256545
1739209843.7158103;-35.57807855764607
1739209843.7158191;-45.120503652039325
1739209843.7158277;-45.120503652039325
1739209843.7158363;-38.13080360867914
1739209843.715845;-45.120503652039325
1739209843.7158537;-45.120503652039325
1739209843.7158623;-45.120503652039325
1739209843.715871;-45.120503652039325
1739209843.7158797;-45.120503652039325
1739209843.7158883;-45.120503652039325
1739209843.715897;-45.120503652039325
1739209843.7159057;-28.58837851428586
1739209843.7159142;-33.981070128970906
1739209843.715923;-45.120503652039325
1739209843.7159317;-45.120503652039325
1739209843.7159402;-45.120503652039325
1739209843.715949;-38.13080360867914
1739209843.7159576;-38.13080360867914
1739209843.7159662;-38.13080360867914
1739209843.715975;-45.120503652039325
1739209843.7159836;-38.13080360867914
1739209843.7159922;-32.816014438256545
1739209843.716001;-45.120503652039325
1739209843.7160096;-38.13080360867914
1739209843.7160182;-38.13080360867914
1739209843.716027;-38.13080360867914
1739209843.7160356;-33.981070128970906
1739209843.7160444;-45.120503652039325
1739209843.716053;-45.120503652039325
1739209843.7160616;-35.57807855764607
1739209843.7160704;-38.13080360867914
1739209843.716079;-45.120503652039325
1739209843.7160876;-45.120503652039325
1739209843.7160964;-45.120503652039325
1739209843.716105;-38.13080360867914
1739209843.7161136;-38.13080360867914
1739209843.7161224;-35.57807855764607
1739209843.716131;-35.57807855764607
1739209843.7161396;-38.13080360867914
1739209843.7161484;-45.120503652039325
1739209843.716157;-38.13080360867914
1739209843.7161655;-45.120503652039325
1739209843.7161744;-38.13080360867914
1739209843.716183;-45.120503652039325
1739209843.7161915;-45.120503652039325
1739209843.7162004;-45.120503652039325
1739209843.716209;-45.120503652039325
1739209843.7162175;-45.120503652039325
1739209843.7162263;-45.120503652039325
1739209843.716235;-38.13080360867914
1739209843.7162435;-45.120503652039325
1739209843.7162523;-38.13080360867914
1739209843.716261;-35.57807855764607
1739209843.7162695;-35.57807855764607
1739209843.7162783;-38.13080360867914
1739209843.716287;-45.120503652039325
1739209843.7162957;-45.120503652039325
1739209843.7163043;-38.13080360867914
1739209843.716313;-45.120503652039325
1739209843.7163217;-45.120503652039325
1739209843.7163303;-45.120503652039325
1739209843.7163389;-45.120503652039325
1739209843.7163477;-45.120503652039325
1739209843.7163563;-45.120503652039325
1739209843.7163649;-38.13080360867914
1739209843.7163737;-35.57807855764607
1739209843.7163823;-38.13080360867914
1739209843.7163908;-45.120503652039325
1739209843.7163997;-45.120503652039325
1739209843.7164083;-45.120503652039325
1739209843.7164168;-45.120503652039325
1739209843.7164257;-45.120503652039325
1739209843.7164342;-38.13080360867914
1739209843.7164428;-31.141103565318893
1739209843.7164516;-38.13080360867914
1739209843.7164602;-45.120503652039325
1739209843.7164688;-31.141103565318915
1739209843.7164776;-33.981070128970906
1739209843.7164862;-45.120503652039325
1739209843.7164948;-38.13080360867914
1739209843.7165036;-35.57807855764607
1739209843.7165122;-38.13080360867914
1739209843.7165208;-38.13080360867914
1739209843.7165296;-38.13080360867914
1739209843.7165382;-45.120503652039325
1739209843.7165468;-45.120503652039325
1739209843.7165556;-45.120503652039325
1739209843.7165642;-45.120503652039325
1739209843.7165728;-38.13080360867914
1739209843.7165816;-38.13080360867914
1739209843.7165902;-38.13080360867914
1739209843.716599;-33.981070128970906
1739209843.7166076;-38.13080360867914
1739209843.7166162;-45.120503652039325
1739209843.716625;-38.13080360867914
1739209843.7166336;-38.13080360867914
1739209843.7166421;-38.13080360867914
1739209843.716651;-45.120503652039325
1739209843.7166595;-33.981070128970906
1739209843.7166681;-38.13080360867914
1739209843.716677;-30.49652367304973
1739209843.7166855;-30.49652367304973
1739209843.716694;-38.13080360867914
1739209843.716703;-38.13080360867914
1739209843.7167115;-31.141103565318915
1739209843.71672;-38.13080360867914
1739209843.716729;-45.120503652039325
1739209843.7167375;-32.816014438256545
1739209843.716746;-38.13080360867914
1739209843.716755;-38.13080360867914
1739209843.7167635;-45.120503652039325
1739209843.716772;-38.13080360867914
1739209843.716781;-45.120503652039325
1739209843.7167895;-38.13080360867914
1739209843.716798;-35.57807855764607
1739209843.716807;-45.120503652039325
1739209843.7168155;-32.816014438256545
1739209843.716824;-28.58837851428586
1739209843.7168329;-45.120503652039325
1739209843.7168415;-45.120503652039325
1739209843.7168503;-38.13080360867914
1739209843.7168589;-35.57807855764607
1739209843.7168674;-38.13080360867914
1739209843.7168763;-45.120503652039325
1739209843.7168849;-45.120503652039325
1739209843.7168934;-45.120503652039325
1739209843.7169023;-38.13080360867914
1739209843.7169108;-45.120503652039325
1739209843.7169194;-45.120503652039325
1739209843.7169282;-45.120503652039325
1739209843.7169368;-45.120503652039325
1739209843.7169454;-45.120503652039325
1739209843.7169542;-38.13080360867914
1739209843.7169628;-35.57807855764607
1739209843.7169714;-45.120503652039325
1739209843.7169802;-38.13080360867914
1739209843.7169888;-35.57807855764607
1739209843.7169974;-45.120503652039325
1739209843.7170062;-38.13080360867914
1739209843.7170148;-45.120503652039325
1739209843.7170234;-35.57807855764607
1739209843.7170322;-32.816014438256545
1739209843.7170408;-45.120503652039325
1739209843.7170494;-45.120503652039325
1739209843.7170582;-38.13080360867914
1739209843.7170668;-38.13080360867914
1739209843.7170753;-38.13080360867914
1739209843.7170842;-35.57807855764607
1739209843.7170928;-38.13080360867914
1739209843.7171013;-38.13080360867914
1739209843.7171102;-38.13080360867914
1739209843.7171187;-35.57807855764607
1739209843.7171273;-45.120503652039325
1739209843.7171361;-45.120503652039325
1739209843.7171447;-38.13080360867914
1739209843.7171535;-45.120503652039325
1739209843.7171621;-38.13080360867914
1739209843.7171707;-35.57807855764607
1739209843.7171795;-38.13080360867914
1739209843.7171881;-35.57807855764607
1739209843.7171967;-38.13080360867914
1739209843.7172055;-45.120503652039325
1739209843.717214;-38.13080360867914
1739209843.7172227;-35.57807855764607
1739209843.7172315;-38.13080360867914
1739209843.71724;-45.120503652039325
1739209843.7172487;-45.120503652039325
1739209843.7172575;-45.120503652039325
1739209843.717266;-38.13080360867914
1739209843.7172747;-35.57807855764607
1739209843.7172835;-38.13080360867914
1739209843.717292;-45.120503652039325
1739209843.7173007;-45.120503652039325
1739209843.7173095;-45.120503652039325
1739209843.717318;-38.13080360867914
1739209843.7173266;-45.120503652039325
1739209843.7173355;-45.120503652039325
1739209843.717344;-45.120503652039325
1739209843.7173526;-38.13080360867914
1739209843.7173615;-45.120503652039325
1739209843.71737;-33.981070128970906
1739209843.7173786;-35.57807855764607
1739209843.7173874;-38.13080360867914
1739209843.717396;-38.13080360867914
1739209843.7174048;-45.120503652039325
1739209843.7174134;-32.816014438256545
1739209843.717422;-45.120503652039325
1739209843.7174308;-45.120503652039325
1739209843.7174394;-45.120503652039325
1739209843.717448;-45.120503652039325
1739209843.7174568;-45.120503652039325
1739209843.7174654;-45.120503652039325
1739209843.717474;-38.13080360867914
1739209843.7174828;-32.816014438256545
1739209843.7174914;-38.13080360867914
1739209843.7175;-45.120503652039325
1739209843.7175088;-45.120503652039325
1739209843.7175174;-35.57807855764607
1739209843.717526;-38.13080360867914
1739209843.7175348;-45.120503652039325
1739209843.7175434;-45.120503652039325
1739209843.717552;-38.13080360867914
1739209843.7175608;-45.120503652039325
1739209843.7175694;-45.120503652039325
1739209843.717578;-45.120503652039325
1739209843.7175868;-35.57807855764607
1739209843.7175953;-38.13080360867914
1739209843.717604;-38.13080360867914
1739209843.7176127;-38.13080360867914
1739209843.7176213;-38.13080360867914
1739209843.71763;-38.13080360867914
1739209843.7176387;-38.13080360867914
1739209843.7176473;-35.57807855764607
1739209843.717656;-38.13080360867914
1739209843.7176647;-38.13080360867914
1739209843.7176733;-38.13080360867914
1739209843.717682;-38.13080360867914
1739209843.7176907;-45.120503652039325
1739209843.7176993;-38.13080360867914
1739209843.717708;-38.13080360867914
1739209843.7177167;-38.13080360867914
1739209843.7177253;-45.120503652039325
1739209843.717734;-33.981070128970906
1739209843.7177427;-38.13080360867914
1739209843.7177513;-45.120503652039325
1739209843.71776;-38.13080360867914
1739209843.7177687;-35.57807855764607
1739209843.7177773;-45.120503652039325
1739209843.717786;-38.13080360867914
1739209843.7177947;-38.13080360867914
1739209843.7178032;-31.141103565318915
1739209843.717812;-35.57807855764607
1739209843.7178206;-38.13080360867914
1739209843.7178292;-35.57807855764607
1739209843.717838;-38.13080360867914
1739209843.7178466;-45.120503652039325
1739209843.7178552;-45.120503652039325
1739209843.717864;-45.120503652039325
1739209843.7178726;-33.981070128970906
1739209843.7178812;-38.13080360867914
1739209843.71789;-38.13080360867914
1739209843.7178986;-38.13080360867914
1739209843.7179072;-38.13080360867914
1739209843.717916;-35.57807855764607
1739209843.7179246;-45.120503652039325
1739209843.7179332;-45.120503652039325
1739209843.717942;-33.981070128970906
1739209843.7179506;-35.57807855764607
1739209843.7179594;-38.13080360867914
1739209843.717968;-45.120503652039325
1739209843.7179766;-45.120503652039325
1739209843.7179854;-38.13080360867914
1739209843.717994;-45.120503652039325
1739209843.7180026;-45.120503652039325
1739209843.7180114;-38.13080360867914
1739209843.71802;-33.981070128970906
1739209843.7180285;-38.13080360867914
1739209843.7180374;-45.120503652039325
1739209843.718046;-38.13080360867914
1739209843.7180545;-38.13080360867914
1739209843.7180634;-38.13080360867914
1739209843.718072;-45.120503652039325
1739209843.7180805;-27.267205301931607
1739209843.7180893;-33.981070128970906
1739209843.718098;-38.13080360867914
1739209843.7181065;-45.120503652039325
1739209843.7181153;-33.981070128970906
1739209843.718124;-38.13080360867914
1739209843.7181325;-45.120503652039325
1739209843.7181413;-45.120503652039325
1739209843.71815;-38.13080360867914
1739209843.7181585;-45.120503652039325
1739209843.7181673;-45.120503652039325
1739209843.718176;-45.120503652039325
1739209843.7181845;-38.13080360867914
1739209843.7181933;-38.13080360867914
1739209843.7182019;-35.57807855764607
1739209843.7182105;-35.57807855764607
1739209843.7182193;-45.120503652039325
1739209843.7182279;-38.13080360867914
1739209843.7182364;-35.57807855764607
1739209843.7182453;-38.13080360867914
1739209843.7182539;-38.13080360867914
1739209843.7182627;-45.120503652039325
1739209843.7182713;-38.13080360867914
1739209843.7182798;-38.13080360867914
1739209843.7182887;-31.141103565318915
1739209843.7182972;-33.981070128970906
1739209843.7183058;-38.13080360867914
1739209843.7183146;-38.13080360867914
1739209843.7183232;-38.13080360867914
1739209843.7183318;-38.13080360867914
1739209843.7183406;-45.120503652039325
1739209843.7183492;-32.816014438256545
1739209843.7183578;-35.57807855764607
1739209843.7183666;-45.120503652039325
1739209843.7183752;-45.120503652039325
1739209843.7183838;-38.13080360867914
1739209843.7183926;-38.13080360867914
1739209843.7184012;-45.120503652039325
1739209843.7184098;-45.120503652039325
1739209843.7184186;-33.981070128970906
1739209843.7184272;-31.141103565318893
1739209843.7184358;-31.141103565318915
1739209843.7184446;-45.120503652039325
1739209843.7184532;-45.120503652039325
1739209843.7184618;-45.120503652039325
1739209843.7184706;-45.120503652039325
1739209843.7184792;-38.13080360867914
1739209843.7184877;-33.981070128970906
1739209843.7184966;-45.120503652039325
1739209843.7185051;-45.120503652039325
1739209843.718514;-38.13080360867914
1739209843.7185225;-45.120503652039325
1739209843.7185311;-38.13080360867914
1739209843.71854;-33.981070128970906
1739209843.7185485;-38.13080360867914
1739209843.7185571;-38.13080360867914
1739209843.718566;-45.120503652039325
1739209843.7185745;-38.13080360867914
1739209843.718583;-38.13080360867914
1739209843.718592;-35.57807855764607
1739209843.7186005;-38.13080360867914
1739209843.718609;-33.981070128970906
1739209843.718618;-33.981070128970906
1739209843.7186265;-38.13080360867914
1739209843.718635;-35.57807855764607
1739209843.718644;-38.13080360867914
1739209843.7186525;-45.120503652039325
1739209843.718661;-45.120503652039325
1739209843.71867;-35.57807855764607
1739209843.7186785;-38.13080360867914
1739209843.718687;-45.120503652039325
1739209843.7186959;-32.816014438256545
1739209843.7187045;-45.120503652039325
1739209843.718713;-38.13080360867914
1739209843.7187219;-38.13080360867914
1739209843.7187304;-45.120503652039325
1739209843.718739;-38.13080360867914
1739209843.7187479;-35.57807855764607
1739209843.7187564;-38.13080360867914
1739209843.718765;-45.120503652039325
1739209843.7187738;-38.13080360867914
1739209843.7187824;-35.57807855764607
1739209843.718791;-38.13080360867914
1739209843.7187998;-45.120503652039325
1739209843.7188084;-45.120503652039325
1739209843.7188172;-38.13080360867914
1739209843.7188258;-38.13080360867914
1739209843.7188344;-45.120503652039325
1739209843.7188432;-45.120503652039325
1739209843.7188518;-45.120503652039325
1739209843.7188604;-45.120503652039325
1739209843.7188692;-45.120503652039325
1739209843.7188778;-38.13080360867914
1739209843.7188864;-32.816014438256545
1739209843.7188952;-45.120503652039325
1739209843.7189038;-45.120503652039325
1739209843.7189124;-38.13080360867914
1739209843.7189212;-30.49652367304973
1739209843.7189298;-33.981070128970906
1739209843.7189384;-45.120503652039325
1739209843.7189472;-38.13080360867914
1739209843.7189558;-38.13080360867914
1739209843.7189643;-33.981070128970906
1739209843.7189732;-45.120503652039325
1739209843.7189817;-45.120503652039325
1739209843.7189903;-45.120503652039325
1739209843.7189991;-38.13080360867914
1739209843.7190077;-38.13080360867914
1739209843.7190163;-45.120503652039325
1739209843.7190251;-45.120503652039325
1739209843.7190337;-38.13080360867914
1739209843.7190423;-35.57807855764607
1739209843.7190511;-38.13080360867914
1739209843.7190597;-38.13080360867914
1739209843.7190685;-45.120503652039325
1739209843.719077;-45.120503652039325
1739209843.7190857;-38.13080360867914
1739209843.7190945;-32.816014438256545
1739209843.719103;-38.13080360867914
1739209843.7191117;-45.120503652039325
1739209843.7191205;-33.981070128970906
1739209843.719129;-30.49652367304973
1739209843.7191377;-28.992665084841942
1739209843.7191465;-45.120503652039325
1739209843.719155;-38.13080360867914
1739209843.7191637;-35.57807855764607
1739209843.7191725;-38.13080360867914
1739209843.719181;-45.120503652039325
1739209843.7191896;-38.13080360867914
1739209843.7191985;-45.120503652039325
1739209843.719207;-35.57807855764607
1739209843.7192156;-38.13080360867914
1739209843.7192245;-38.13080360867914
1739209843.719233;-45.120503652039325
1739209843.7192416;-38.13080360867914
1739209843.7192504;-32.816014438256545
1739209843.719259;-45.120503652039325
1739209843.7192676;-38.13080360867914
1739209843.7192764;-31.141103565318915
1739209843.719285;-35.57807855764607
1739209843.7192936;-33.981070128970906
1739209843.7193024;-38.13080360867914
1739209843.719311;-38.13080360867914
1739209843.7193196;-38.13080360867914
1739209843.7193284;-38.13080360867914
1739209843.719337;-38.13080360867914
1739209843.7193456;-33.981070128970906
1739209843.7193544;-35.57807855764607
1739209843.719363;-45.120503652039325
1739209843.7193718;-45.120503652039325
1739209843.7193804;-38.13080360867914
1739209843.719389;-45.120503652039325
1739209843.7193978;-45.120503652039325
1739209843.7194064;-38.13080360867914
1739209843.719415;-38.13080360867914
1739209843.7194238;-45.120503652039325
1739209843.7194324;-45.120503652039325
1739209843.719441;-38.13080360867914
1739209843.7194498;-45.120503652039325
1739209843.7194583;-45.120503652039325
1739209843.719467;-45.120503652039325
1739209843.7194757;-32.816014438256545
1739209843.7194843;-30.49652367304973
1739209843.719493;-45.120503652039325
1739209843.7195017;-45.120503652039325
1739209843.7195103;-33.981070128970906
1739209843.719519;-35.57807855764607
1739209843.7195277;-45.120503652039325
1739209843.7195363;-45.120503652039325
1739209843.719545;-45.120503652039325
1739209843.7195537;-33.981070128970906
1739209843.7195623;-38.13080360867914
1739209843.7195709;-38.13080360867914
1739209843.7195797;-35.57807855764607
1739209843.7195883;-38.13080360867914
1739209843.7195969;-45.120503652039325
1739209843.7196057;-38.13080360867914
1739209843.7196143;-38.13080360867914
1739209843.719623;-38.13080360867914
1739209843.7196317;-45.120503652039325
1739209843.7196403;-38.13080360867914
1739209843.719649;-38.13080360867914
1739209843.7196577;-45.120503652039325
1739209843.7196662;-45.120503652039325
1739209843.719675;-35.57807855764607
1739209843.7196836;-45.120503652039325
1739209843.7196922;-33.981070128970906
1739209843.719701;-45.120503652039325
1739209843.7197096;-38.13080360867914
1739209843.7197182;-35.57807855764607
1739209843.719727;-38.13080360867914
1739209843.7197356;-38.13080360867914
1739209843.7197442;-38.13080360867914
1739209843.719753;-35.57807855764607
1739209843.7197616;-38.13080360867914
1739209843.7197702;-45.120503652039325
1739209843.719779;-38.13080360867914
1739209843.7197876;-45.120503652039325
1739209843.7197962;-45.120503652039325
1739209843.719805;-45.120503652039325
1739209843.7198136;-38.13080360867914
1739209843.7198222;-38.13080360867914
1739209843.719831;-45.120503652039325
1739209843.7198396;-45.120503652039325
1739209843.7198482;-45.120503652039325
1739209843.719857;-45.120503652039325
1739209843.7198656;-38.13080360867914
1739209843.7198741;-45.120503652039325
1739209843.719883;-38.13080360867914
1739209843.7198915;-45.120503652039325
1739209843.7199001;-35.57807855764607
1739209843.719909;-32.816014438256545
1739209843.7199175;-45.120503652039325
1739209843.7199264;-45.120503652039325
1739209843.719935;-38.13080360867914
1739209843.7199435;-32.816014438256545
1739209843.7199523;-45.120503652039325
1739209843.719961;-45.120503652039325
1739209843.7199695;-45.120503652039325
1739209843.7199783;-45.120503652039325
1739209843.719987;-38.13080360867914
1739209843.7199955;-45.120503652039325
1739209843.7200043;-33.981070128970906
1739209843.720013;-35.57807855764607
1739209843.7200215;-38.13080360867914
1739209843.7200303;-45.120503652039325
1739209843.720039;-31.141103565318915
1739209843.7200475;-31.141103565318893
1739209843.7200563;-45.120503652039325
1739209843.7200649;-45.120503652039325
1739209843.7200735;-38.13080360867914
1739209843.7200823;-31.141103565318893
1739209843.7200909;-45.120503652039325
1739209843.7200994;-38.13080360867914
1739209843.7201083;-45.120503652039325
1739209843.7201169;-45.120503652039325
1739209843.7201254;-38.13080360867914
1739209843.7201343;-45.120503652039325
1739209843.7201428;-45.120503652039325
1739209843.7201514;-45.120503652039325
1739209843.7201602;-45.120503652039325
1739209843.7201688;-45.120503652039325
1739209843.7201777;-45.120503652039325
1739209843.7201862;-38.13080360867914
1739209843.7201948;-45.120503652039325
1739209843.7202036;-38.13080360867914
1739209843.7202122;-38.13080360867914
1739209843.7202208;-38.13080360867914
1739209843.7202296;-45.120503652039325
1739209843.7202382;-38.13080360867914
1739209843.7202468;-38.13080360867914
1739209843.7202556;-35.57807855764607
1739209843.7202642;-45.120503652039325
1739209843.7202728;-35.57807855764607
1739209843.7202816;-38.13080360867914
1739209843.7202902;-45.120503652039325
1739209843.7202988;-38.13080360867914
1739209843.7203076;-45.120503652039325
1739209843.7203162;-45.120503652039325
1739209843.7203248;-38.13080360867914
1739209843.7203336;-38.13080360867914
1739209843.7203422;-35.57807855764607
1739209843.7203507;-38.13080360867914
1739209843.7203596;-45.120503652039325
1739209843.7203681;-38.13080360867914
1739209843.7203767;-38.13080360867914
1739209843.7203856;-38.13080360867914
1739209843.7203941;-32.816014438256545
1739209843.7204027;-38.13080360867914
1739209843.7204115;-35.57807855764607
1739209843.7204201;-35.57807855764607
1739209843.7204287;-35.57807855764607
1739209843.7204375;-38.13080360867914
1739209843.720446;-38.13080360867914
1739209843.7204547;-45.120503652039325
1739209843.7204635;-45.120503652039325
1739209843.720472;-38.13080360867914
1739209843.720481;-45.120503652039325
1739209843.7204895;-45.120503652039325
1739209843.720498;-38.13080360867914
1739209843.720507;-35.57807855764607
1739209843.7205155;-38.13080360867914
1739209843.720524;-45.120503652039325
1739209843.720533;-45.120503652039325
1739209843.7205415;-45.120503652039325
1739209843.72055;-45.120503652039325
1739209843.720559;-45.120503652039325
1739209843.7205675;-38.13080360867914
1739209843.720576;-45.120503652039325
1739209843.7205849;-45.120503652039325
1739209843.7205935;-45.120503652039325
1739209843.720602;-28.58837851428586
1739209843.7206109;-28.992665084841942
1739209843.7206194;-45.120503652039325
1739209843.720628;-45.120503652039325
1739209843.7206368;-33.981070128970906
1739209843.7206454;-45.120503652039325
1739209843.720654;-45.120503652039325
1739209843.7206628;-38.13080360867914
1739209843.7206714;-33.981070128970956
1739209843.72068;-45.120503652039325
1739209843.7206888;-35.57807855764607
1739209843.7206974;-45.120503652039325
1739209843.720706;-45.120503652039325
1739209843.7207148;-38.13080360867914
1739209843.7207234;-45.120503652039325
1739209843.7207322;-45.120503652039325
1739209843.7207408;-30.49652367304973
1739209843.7207494;-32.816014438256545
1739209843.7207582;-38.13080360867914
1739209843.7207668;-38.13080360867914
1739209843.7207754;-35.57807855764607
1739209843.7207842;-38.13080360867914
1739209843.7207928;-45.120503652039325
1739209843.7208014;-38.13080360867914
1739209843.7208102;-45.120503652039325
1739209843.7208188;-45.120503652039325
1739209843.7208273;-45.120503652039325
1739209843.7208362;-45.120503652039325
1739209843.7208447;-35.57807855764607
1739209843.7208533;-38.13080360867914
1739209843.7208622;-45.120503652039325
1739209843.7208707;-45.120503652039325
1739209843.7208793;-38.13080360867914
1739209843.7208881;-38.13080360867914
1739209843.7208967;-45.120503652039325
1739209843.7209053;-45.120503652039325
1739209843.7209141;-45.120503652039325
1739209843.7209227;-45.120503652039325
1739209843.7209313;-45.120503652039325
1739209843.72094;-33.981070128970906
1739209843.7209487;-38.13080360867914
1739209843.7209573;-38.13080360867914
1739209843.720966;-45.120503652039325
1739209843.7209747;-38.13080360867914
1739209843.7209833;-33.981070128970906
1739209843.720992;-32.816014438256545
1739209843.7210007;-38.13080360867914
1739209843.7210093;-45.120503652039325
1739209843.721018;-45.120503652039325
1739209843.7210267;-45.120503652039325
1739209843.7210355;-45.120503652039325
1739209843.721044;-38.13080360867914
1739209843.7210526;-38.13080360867914
1739209843.7210615;-45.120503652039325
1739209843.72107;-32.816014438256545
1739209843.7210786;-33.981070128970906
1739209843.7210875;-45.120503652039325
1739209843.721096;-35.57807855764607
1739209843.7211046;-38.13080360867914
1739209843.7211134;-45.120503652039325
1739209843.721122;-38.13080360867914
1739209843.7211306;-32.816014438256545
1739209843.7211394;-38.13080360867914
1739209843.721148;-45.120503652039325
1739209843.7211566;-45.120503652039325
1739209843.7211654;-38.13080360867914
1739209843.721174;-38.13080360867914
1739209843.7211826;-45.120503652039325
1739209843.7211914;-45.120503652039325
1739209843.7212;-45.120503652039325
1739209843.7212086;-38.13080360867914
1739209843.7212174;-45.120503652039325
1739209843.721226;-45.120503652039325
1739209843.7212346;-38.13080360867914
1739209843.7212434;-38.13080360867914
1739209843.721252;-38.13080360867914
1739209843.7212605;-45.120503652039325
1739209843.7212694;-38.13080360867914
1739209843.721278;-38.13080360867914
1739209843.7212868;-38.13080360867914
1739209843.7212954;-45.120503652039325
1739209843.721304;-33.981070128970906
1739209843.7213128;-30.49652367304973
1739209843.7213213;-38.13080360867914
1739209843.72133;-38.13080360867914
1739209843.7213387;-33.981070128970906
1739209843.7213473;-32.816014438256545
1739209843.721356;-38.13080360867914
1739209843.7213647;-38.13080360867914
1739209843.7213733;-45.120503652039325
1739209843.721382;-45.120503652039325
1739209843.7213907;-45.120503652039325
1739209843.7213993;-45.120503652039325
1739209843.721408;-45.120503652039325
1739209843.7214167;-45.120503652039325
1739209843.7214253;-38.13080360867914
1739209843.7214339;-38.13080360867914
1739209843.7214427;-45.120503652039325
1739209843.7214513;-45.120503652039325
1739209843.7214599;-45.120503652039325
1739209843.7214687;-38.13080360867914
1739209843.7214773;-38.13080360867914
1739209843.7214859;-45.120503652039325
1739209843.7214947;-45.120503652039325
1739209843.7215033;-38.13080360867914
1739209843.7215118;-38.13080360867914
1739209843.7215207;-38.13080360867914
1739209843.7215292;-45.120503652039325
1739209843.7215378;-45.120503652039325
1739209843.7215466;-38.13080360867914
1739209843.7215552;-38.13080360867914
1739209843.7215638;-38.13080360867914
1739209843.7215726;-35.57807855764607
1739209843.7215812;-38.13080360867914
1739209843.72159;-38.13080360867914
1739209843.7215986;-33.981070128970906
1739209843.7216072;-35.57807855764607
1739209843.721616;-33.981070128970906
1739209843.7216246;-35.57807855764607
1739209843.7216332;-38.13080360867914
1739209843.721642;-38.13080360867914
1739209843.7216506;-30.49652367304973
1739209843.7216592;-27.8777449560314
1739209843.721668;-38.13080360867914
1739209843.7216766;-45.120503652039325
1739209843.7216852;-45.120503652039325
1739209843.721694;-38.13080360867914
1739209843.7217026;-38.13080360867914
1739209843.7217112;-38.13080360867914
1739209843.72172;-45.120503652039325
1739209843.7217286;-38.13080360867914
1739209843.7217371;-38.13080360867914
1739209843.721746;-35.57807855764607
1739209843.7217546;-45.120503652039325
1739209843.7217631;-45.120503652039325
1739209843.721772;-38.13080360867914
1739209843.7217805;-45.120503652039325
1739209843.7217891;-33.981070128970906
1739209843.721798;-38.13080360867914
1739209843.7218065;-38.13080360867914
1739209843.721815;-38.13080360867914
1739209843.721824;-45.120503652039325
1739209843.7218325;-38.13080360867914
1739209843.7218413;-38.13080360867914
1739209843.72185;-45.120503652039325
1739209843.7218585;-38.13080360867914
1739209843.7218673;-29.438486411369333
1739209843.721876;-45.120503652039325
1739209843.7218845;-45.120503652039325
1739209843.7218933;-38.13080360867914
1739209843.721902;-31.141103565318893
1739209843.7219105;-38.13080360867914
1739209843.7219193;-45.120503652039325
1739209843.721928;-38.13080360867914
1739209843.7219365;-35.57807855764607
1739209843.7219453;-38.13080360867914
1739209843.7219539;-45.120503652039325
1739209843.7219625;-45.120503652039325
1739209843.7219713;-33.981070128970906
1739209843.7219799;-33.981070128970906
1739209843.7219884;-45.120503652039325
1739209843.7219973;-38.13080360867914
1739209843.7220058;-26.035653463252796
1739209843.7220144;-33.981070128970906
1739209843.7220232;-45.120503652039325
1739209843.7220318;-38.13080360867914
1739209843.7220404;-33.981070128970906
1739209843.7220492;-45.120503652039325
1739209843.7220578;-45.120503652039325
1739209843.7220664;-45.120503652039325
1739209843.7220752;-45.120503652039325
1739209843.7220838;-45.120503652039325
1739209843.7220924;-45.120503652039325
1739209843.7221012;-38.13080360867914
1739209843.7221098;-35.57807855764607
1739209843.7221184;-38.13080360867914
1739209843.7221272;-38.13080360867914
1739209843.7221358;-38.13080360867914
1739209843.7221446;-38.13080360867914
1739209843.7221532;-45.120503652039325
1739209843.7221618;-38.13080360867914
1739209843.7221706;-38.13080360867914
1739209843.7221792;-45.120503652039325
1739209843.7221878;-38.13080360867914
1739209843.7221966;-45.120503652039325
1739209843.7222052;-45.120503652039325
1739209843.7222137;-35.57807855764607
1739209843.7222226;-35.57807855764607
1739209843.7222311;-45.120503652039325
1739209843.7222397;-45.120503652039325
1739209843.7222486;-32.816014438256545
1739209843.7222571;-38.13080360867914
