CAN Message; 0x98:000097903c1c4cd4
1739209898.357949;-27.87774495603143
1739209898.3579502;-30.49652367304973
1739209898.3579514;-33.981070128970906
1739209898.3579528;-38.13080360867914
1739209898.357954;-29.438486411369333
1739209898.3579552;-38.13080360867914
1739209898.3579566;-31.141103565318915
1739209898.3579578;-33.981070128970956
1739209898.357959;-38.13080360867914
1739209898.3579605;-25.826314394896357
1739209898.3579617;-24.15140352195872
1739209898.357963;-38.13080360867914
1739209898.3579643;-27.267205301931607
1739209898.3579655;-26.991370085610722
1739209898.357967;-21.676580915188183
1739209898.357968;-26.991370085610722
1739209898.3579693;-31.141103565318893
1739209898.3579707;-38.13080360867914
1739209898.357972;-33.981070128970956
1739209898.357973;-33.981070128970906
1739209898.3579745;-24.438645034577675
1739209898.3579757;-38.13080360867914
1739209898.3579772;-33.981070128970906
1739209898.3579783;-35.57807855764607
1739209898.3579795;-25.62660358559016
1739209898.357981;-30.49652367304973
1739209898.3579822;-29.438486411369375
1739209898.3579834;-31.141103565318915
1739209898.3579848;-32.816014438256545
1739209898.357986;-31.141103565318915
1739209898.3579872;-24.589719217205094
1739209898.3579886;-28.992665084841942
1739209898.3579898;-26.991370085610736
1739209898.3579912;-33.981070128970906
1739209898.3579924;-45.120503652039325
1739209898.3579936;-25.826314394896357
1739209898.357995;-33.981070128970956
1739209898.3579962;-25.252786309376837
1739209898.3579974;-33.981070128970906
1739209898.3579988;-26.487275050834725
1739209898.358;-45.120503652039325
1739209898.3580012;-23.506823629689542
1739209898.3580027;-38.13080360867914
1739209898.3580039;-26.991370085610736
1739209898.358005;-25.077289914212862
1739209898.3580065;-35.57807855764607
1739209898.3580077;-31.141103565318915
1739209898.358009;-29.438486411369333
1739209898.3580103;-27.8777449560314
1739209898.3580115;-28.992665084841967
1739209898.358013;-45.120503652039325
1739209898.358014;-45.120503652039325
1739209898.3580153;-45.120503652039325
1739209898.3580167;-28.992665084841942
1739209898.358018;-38.13080360867914
1739209898.358019;-38.13080360867914
1739209898.3580205;-45.120503652039325
1739209898.3580217;-32.816014438256545
1739209898.3580232;-32.816014438256545
1739209898.3580244;-27.267205301931607
1739209898.3580256;-33.981070128970956
1739209898.358027;-24.15140352195872
1739209898.3580282;-29.438486411369354
1739209898.3580294;-45.120503652039325
1739209898.3580308;-30.49652367304973
1739209898.358032;-38.13080360867914
1739209898.3580332;-32.816014438256545
1739209898.3580346;-31.141103565318943
1739209898.3580358;-32.816014438256545
1739209898.358037;-26.991370085610747
1739209898.3580384;-25.826314394896357
1739209898.3580396;-31.14110356531892
1739209898.358041;-27.267205301931607
1739209898.3580422;-31.141103565318915
1739209898.3580434;-31.14110356531892
1739209898.3580449;-45.120503652039325
1739209898.358046;-31.14110356531892
1739209898.3580496;-31.141103565318915
1739209898.3580532;-28.58837851428586
1739209898.3580568;-45.120503652039325
1739209898.3580604;-33.981070128970956
1739209898.358064;-45.120503652039325
1739209898.3580675;-45.120503652039325
1739209898.358071;-35.57807855764607
1739209898.3580747;-33.981070128970906
1739209898.3580782;-27.267205301931607
1739209898.3580816;-26.991370085610736
1739209898.3580852;-45.120503652039325
1739209898.3580887;-45.120503652039325
1739209898.3580923;-28.992665084841942
1739209898.358096;-38.13080360867914
1739209898.3580995;-28.992665084841967
1739209898.358103;-30.49652367304973
1739209898.3581066;-45.120503652039325
1739209898.3581102;-45.120503652039325
1739209898.3581138;-25.826314394896357
1739209898.3581173;-21.676580915188183
1739209898.358121;-20.954098578656488
1739209898.3581245;-45.120503652039325
1739209898.358128;-38.13080360867914
1739209898.3581316;-45.120503652039325
1739209898.3581352;-33.981070128970906
1739209898.3581388;-45.120503652039325
1739209898.3581424;-27.8777449560314
1739209898.3581457;-24.151403521958727
1739209898.3581493;-30.49652367304976
1739209898.3581529;-33.981070128970906
1739209898.3581564;-25.826314394896357
1739209898.35816;-45.120503652039325
1739209898.3581636;-31.141103565318893
1739209898.3581672;-26.487275050834715
1739209898.3581707;-38.13080360867914
1739209898.3581743;-38.13080360867914
1739209898.358178;-21.676580915188183
1739209898.3581815;-28.992665084841942
1739209898.358185;-33.981070128970906
1739209898.3581886;-45.120503652039325
1739209898.3581922;-29.438486411369333
1739209898.3581958;-45.120503652039325
1739209898.3581994;-27.267205301931607
1739209898.358203;-25.826314394896354
1739209898.3582065;-45.120503652039325
1739209898.3582098;-31.141103565318915
1739209898.3582134;-28.992665084841942
1739209898.358217;-33.981070128970906
1739209898.3582206;-45.120503652039325
1739209898.3582242;-27.267205301931607
1739209898.3582277;-31.141103565318915
1739209898.3582313;-38.13080360867914
1739209898.358235;-28.58837851428586
1739209898.3582385;-21.676580915188183
1739209898.358242;-31.14110356531892
1739209898.3582456;-33.981070128970956
1739209898.3582492;-45.120503652039325
1739209898.3582528;-33.981070128970906
1739209898.3582563;-45.120503652039325
1739209898.35826;-31.141103565318943
1739209898.3582635;-35.57807855764607
1739209898.358267;-25.826314394896354
1739209898.3582706;-30.49652367304976
1739209898.358274;-33.981070128970956
1739209898.3582776;-31.141103565318915
1739209898.3582811;-38.13080360867914
1739209898.3582847;-29.438486411369333
1739209898.3582883;-21.598678470925666
1739209898.3582919;-26.03565346325281
1739209898.3582954;-31.141103565318893
1739209898.358299;-45.120503652039325
1739209898.3583026;-33.981070128970906
1739209898.3583062;-35.57807855764607
1739209898.3583097;-35.57807855764607
1739209898.3583133;-35.57807855764607
1739209898.358317;-27.8777449560314
1739209898.3583205;-38.13080360867914
1739209898.358324;-38.13080360867914
1739209898.3583276;-25.252786309376837
1739209898.3583312;-35.57807855764607
1739209898.3583348;-38.13080360867914
1739209898.3583384;-38.13080360867914
1739209898.3583417;-28.58837851428586
1739209898.3583453;-38.13080360867914
1739209898.3583488;-33.981070128970906
1739209898.3583524;-31.141103565318915
1739209898.358356;-29.438486411369333
1739209898.3583596;-28.58837851428586
1739209898.3583632;-31.141103565318915
1739209898.3583667;-45.120503652039325
1739209898.3583703;-33.981070128970906
1739209898.3583739;-22.002965041481755
1739209898.3583775;-38.13080360867914
1739209898.358381;-45.120503652039325
1739209898.3583846;-45.120503652039325
1739209898.3583882;-31.141103565318915
1739209898.3583918;-45.120503652039325
1739209898.3583953;-38.13080360867914
1739209898.358399;-27.8777449560314
1739209898.3584025;-38.13080360867914
1739209898.3584058;-38.13080360867914
1739209898.3584094;-33.981070128970906
1739209898.358413;-45.120503652039325
1739209898.3584166;-45.120503652039325
1739209898.3584201;-38.13080360867914
1739209898.3584237;-45.120503652039325
1739209898.3584273;-27.267205301931607
1739209898.3584309;-24.589719217205094
1739209898.3584344;-38.13080360867914
1739209898.358438;-38.13080360867914
1739209898.3584416;-31.141103565318915
1739209898.3584452;-28.992665084841942
1739209898.3584487;-31.141103565318943
1739209898.3584523;-27.267205301931607
1739209898.358456;-45.120503652039325
1739209898.3584595;-45.120503652039325
1739209898.358463;-28.992665084841942
1739209898.3584666;-27.267205301931607
1739209898.35847;-23.38864096791655
1739209898.3584735;-45.120503652039325
1739209898.358477;-38.13080360867914
1739209898.3584807;-45.120503652039325
1739209898.3584843;-45.120503652039325
1739209898.3584878;-45.120503652039325
1739209898.3584914;-38.13080360867914
1739209898.358495;-38.13080360867914
1739209898.3584986;-35.57807855764607
1739209898.3585021;-38.13080360867914
1739209898.3585057;-38.13080360867914
1739209898.3585093;-38.13080360867914
1739209898.3585129;-45.120503652039325
1739209898.3585165;-45.120503652039325
1739209898.35852;-33.981070128970906
1739209898.3585236;-45.120503652039325
1739209898.3585272;-45.120503652039325
1739209898.3585308;-45.120503652039325
1739209898.3585343;-33.981070128970906
1739209898.3585377;-45.120503652039325
1739209898.3585413;-38.13080360867914
1739209898.3585448;-45.120503652039325
1739209898.3585484;-38.13080360867914
1739209898.358552;-45.120503652039325
1739209898.3585556;-45.120503652039325
1739209898.3585591;-45.120503652039325
1739209898.3585627;-38.13080360867914
1739209898.3585663;-38.13080360867914
1739209898.3585699;-38.13080360867914
1739209898.3585734;-38.13080360867914
1739209898.358577;-45.120503652039325
1739209898.3585806;-45.120503652039325
1739209898.3585842;-45.120503652039325
1739209898.3585877;-45.120503652039325
1739209898.3585913;-33.981070128970906
1739209898.358595;-38.13080360867914
1739209898.3585985;-45.120503652039325
1739209898.3586018;-45.120503652039325
1739209898.3586054;-31.141103565318915
1739209898.358609;-38.13080360867914
1739209898.3586125;-38.13080360867914
1739209898.358616;-45.120503652039325
1739209898.3586197;-38.13080360867914
1739209898.3586233;-45.120503652039325
1739209898.3586268;-45.120503652039325
1739209898.3586304;-38.13080360867914
1739209898.358634;-32.81601443825658
1739209898.3586376;-38.13080360867914
1739209898.3586411;-45.120503652039325
1739209898.3586447;-38.13080360867914
1739209898.3586483;-38.13080360867914
1739209898.3586519;-45.120503652039325
1739209898.3586555;-33.981070128970906
1739209898.358659;-45.120503652039325
1739209898.3586626;-28.58837851428586
1739209898.358666;-35.57807855764607
1739209898.3586695;-45.120503652039325
1739209898.358673;-45.120503652039325
1739209898.3586767;-38.13080360867914
1739209898.3586802;-45.120503652039325
1739209898.3586838;-38.13080360867914
1739209898.3586874;-32.816014438256545
1739209898.358691;-33.981070128970956
1739209898.3586946;-45.120503652039325
1739209898.3586981;-45.120503652039325
1739209898.3587017;-45.120503652039325
1739209898.3587053;-45.120503652039325
1739209898.3587089;-38.13080360867914
1739209898.3587124;-38.13080360867914
1739209898.358716;-38.13080360867914
1739209898.3587196;-26.991370085610722
1739209898.3587232;-32.816014438256545
1739209898.3587267;-38.13080360867914
1739209898.3587303;-38.13080360867914
1739209898.3587337;-33.981070128970906
1739209898.3587372;-38.13080360867914
1739209898.3587408;-45.120503652039325
1739209898.3587444;-45.120503652039325
1739209898.358748;-45.120503652039325
1739209898.3587515;-45.120503652039325
1739209898.358755;-45.120503652039325
1739209898.3587587;-45.120503652039325
1739209898.3587623;-45.120503652039325
1739209898.3587658;-45.120503652039325
1739209898.3587694;-45.120503652039325
1739209898.358773;-45.120503652039325
1739209898.3587766;-45.120503652039325
1739209898.3587801;-38.13080360867914
1739209898.3587837;-38.13080360867914
1739209898.3587873;-45.120503652039325
1739209898.3587909;-45.120503652039325
1739209898.3587945;-45.120503652039325
1739209898.3587978;-45.120503652039325
1739209898.3588014;-45.120503652039325
1739209898.358805;-31.141103565318915
1739209898.3588085;-31.141103565318893
1739209898.358812;-45.120503652039325
1739209898.3588157;-45.120503652039325
1739209898.3588192;-35.57807855764607
1739209898.3588228;-35.57807855764607
1739209898.3588264;-45.120503652039325
1739209898.35883;-35.57807855764607
1739209898.3588336;-45.120503652039325
1739209898.3588371;-45.120503652039325
1739209898.3588407;-45.120503652039325
1739209898.3588443;-45.120503652039325
1739209898.3588479;-45.120503652039325
1739209898.3588514;-45.120503652039325
1739209898.358855;-38.13080360867914
1739209898.3588586;-45.120503652039325
1739209898.358862;-31.141103565318893
1739209898.3588655;-28.21854285175415
1739209898.358869;-45.120503652039325
1739209898.3588727;-45.120503652039325
1739209898.3588762;-35.57807855764607
1739209898.3588798;-38.13080360867914
1739209898.3588834;-45.120503652039325
1739209898.358887;-35.57807855764607
1739209898.3588905;-45.120503652039325
1739209898.358894;-38.13080360867914
1739209898.3588977;-33.981070128970906
1739209898.3589013;-35.57807855764607
1739209898.3589048;-45.120503652039325
1739209898.3589084;-45.120503652039325
1739209898.358912;-38.13080360867914
1739209898.3589156;-38.13080360867914
1739209898.3589191;-35.57807855764607
1739209898.3589227;-32.816014438256545
1739209898.358926;-38.13080360867914
1739209898.3589296;-35.57807855764607
1739209898.3589332;-38.13080360867914
1739209898.3589368;-38.13080360867914
1739209898.3589404;-33.981070128970906
1739209898.358944;-35.57807855764607
1739209898.3589475;-45.120503652039325
1739209898.358951;-45.120503652039325
1739209898.3589547;-45.120503652039325
1739209898.3589582;-38.13080360867914
1739209898.3589618;-35.57807855764607
1739209898.3589654;-35.57807855764607
1739209898.358969;-38.13080360867914
1739209898.3589725;-32.816014438256545
1739209898.3589761;-45.120503652039325
1739209898.3589797;-45.120503652039325
1739209898.3589833;-33.981070128970906
1739209898.3589869;-38.13080360867914
1739209898.3589904;-45.120503652039325
1739209898.3589938;-45.120503652039325
1739209898.3589973;-35.57807855764607
1739209898.359001;-35.57807855764607
1739209898.3590045;-38.13080360867914
1739209898.359008;-38.13080360867914
1739209898.3590117;-33.981070128970906
1739209898.3590152;-38.13080360867914
1739209898.3590188;-45.120503652039325
1739209898.3590224;-38.13080360867914
1739209898.359026;-33.981070128970906
1739209898.3590295;-38.13080360867914
1739209898.359033;-45.120503652039325
1739209898.3590367;-45.120503652039325
1739209898.3590403;-38.13080360867914
1739209898.3590438;-38.13080360867914
1739209898.3590474;-45.120503652039325
1739209898.359051;-45.120503652039325
1739209898.3590546;-31.141103565318893
1739209898.359058;-35.57807855764607
1739209898.3590615;-38.13080360867914
1739209898.359065;-35.57807855764607
1739209898.3590686;-35.57807855764607
1739209898.3590722;-32.816014438256545
1739209898.3590758;-38.13080360867914
1739209898.3590794;-38.13080360867914
1739209898.359083;-33.981070128970906
1739209898.3590865;-45.120503652039325
1739209898.35909;-45.120503652039325
1739209898.3590937;-45.120503652039325
1739209898.3590972;-38.13080360867914
1739209898.3591008;-38.13080360867914
1739209898.3591044;-38.13080360867914
1739209898.359108;-38.13080360867914
1739209898.3591115;-33.981070128970906
1739209898.3591151;-38.13080360867914
1739209898.3591187;-35.57807855764607
1739209898.359122;-45.120503652039325
1739209898.3591256;-38.13080360867914
1739209898.3591292;-33.981070128970906
1739209898.3591328;-38.13080360867914
1739209898.3591363;-45.120503652039325
1739209898.35914;-45.120503652039325
1739209898.3591435;-38.13080360867914
1739209898.359147;-38.13080360867914
1739209898.3591506;-38.13080360867914
1739209898.3591542;-33.981070128970906
1739209898.3591578;-45.120503652039325
1739209898.3591614;-45.120503652039325
1739209898.359165;-45.120503652039325
1739209898.3591685;-38.13080360867914
1739209898.359172;-38.13080360867914
1739209898.3591757;-45.120503652039325
1739209898.3591793;-45.120503652039325
1739209898.3591828;-33.981070128970906
1739209898.3591862;-38.13080360867914
1739209898.3591897;-45.120503652039325
1739209898.3591933;-45.120503652039325
1739209898.359197;-45.120503652039325
1739209898.3592005;-45.120503652039325
1739209898.359204;-33.981070128970906
1739209898.3592076;-33.981070128970906
1739209898.3592112;-32.816014438256545
1739209898.3592148;-38.13080360867914
1739209898.3592184;-38.13080360867914
1739209898.359222;-38.13080360867914
1739209898.3592255;-38.13080360867914
1739209898.359229;-38.13080360867914
1739209898.3592327;-45.120503652039325
1739209898.3592362;-38.13080360867914
1739209898.3592398;-31.141103565318915
1739209898.3592434;-45.120503652039325
1739209898.359247;-38.13080360867914
1739209898.3592505;-38.13080360867914
1739209898.359254;-38.13080360867914
1739209898.3592575;-45.120503652039325
1739209898.359261;-38.13080360867914
1739209898.3592646;-45.120503652039325
1739209898.3592682;-38.13080360867914
1739209898.3592718;-45.120503652039325
1739209898.3592753;-38.13080360867914
1739209898.359279;-38.13080360867914
1739209898.3592825;-38.13080360867914
1739209898.359286;-38.13080360867914
1739209898.3592896;-45.120503652039325
1739209898.3592932;-45.120503652039325
1739209898.3592968;-38.13080360867914
1739209898.3593004;-45.120503652039325
1739209898.359304;-45.120503652039325
1739209898.3593075;-45.120503652039325
1739209898.359311;-38.13080360867914
1739209898.3593147;-38.13080360867914
1739209898.359318;-45.120503652039325
1739209898.3593216;-38.13080360867914
1739209898.3593252;-27.267205301931607
1739209898.3593287;-38.13080360867914
1739209898.3593323;-45.120503652039325
1739209898.359336;-38.13080360867914
1739209898.3593395;-33.981070128970906
1739209898.359343;-45.120503652039325
1739209898.3593466;-38.13080360867914
1739209898.3593502;-38.13080360867914
1739209898.3593538;-28.992665084841967
1739209898.3593574;-38.13080360867914
1739209898.359361;-38.13080360867914
1739209898.3593645;-45.120503652039325
1739209898.359368;-38.13080360867914
1739209898.3593717;-33.981070128970906
1739209898.3593752;-45.120503652039325
1739209898.3593788;-38.13080360867914
1739209898.3593822;-30.49652367304973
1739209898.3593857;-35.57807855764607
1739209898.3593893;-38.13080360867914
1739209898.359393;-45.120503652039325
1739209898.3593965;-45.120503652039325
1739209898.3594;-38.13080360867914
1739209898.3594036;-33.981070128970906
1739209898.3594072;-45.120503652039325
1739209898.3594108;-45.120503652039325
1739209898.3594143;-45.120503652039325
1739209898.359418;-38.13080360867914
1739209898.3594215;-45.120503652039325
1739209898.359425;-38.13080360867914
1739209898.3594286;-38.13080360867914
1739209898.3594322;-35.57807855764607
1739209898.3594358;-35.57807855764607
1739209898.3594394;-38.13080360867914
1739209898.359443;-45.120503652039325
1739209898.3594465;-38.13080360867914
1739209898.3594499;-38.13080360867914
1739209898.3594534;-38.13080360867914
1739209898.359457;-45.120503652039325
1739209898.3594606;-35.57807855764607
1739209898.3594642;-45.120503652039325
1739209898.3594677;-38.13080360867914
1739209898.3594713;-38.13080360867914
1739209898.359475;-45.120503652039325
1739209898.3594785;-38.13080360867914
1739209898.359482;-38.13080360867914
1739209898.3594856;-45.120503652039325
1739209898.3594892;-45.120503652039325
1739209898.3594928;-38.13080360867914
1739209898.3594964;-45.120503652039325
1739209898.3595;-45.120503652039325
1739209898.3595035;-38.13080360867914
1739209898.359507;-45.120503652039325
1739209898.3595107;-45.120503652039325
1739209898.359514;-35.57807855764607
1739209898.3595176;-38.13080360867914
1739209898.3595212;-45.120503652039325
1739209898.3595247;-38.13080360867914
1739209898.3595283;-38.13080360867914
1739209898.3595319;-38.13080360867914
1739209898.3595355;-35.57807855764607
1739209898.359539;-38.13080360867914
1739209898.3595426;-38.13080360867914
1739209898.3595462;-45.120503652039325
1739209898.3595498;-38.13080360867914
1739209898.3595533;-45.120503652039325
1739209898.359557;-45.120503652039325
1739209898.3595605;-45.120503652039325
1739209898.359564;-45.120503652039325
1739209898.3595676;-38.13080360867914
1739209898.361701;-38.13080360867914
1739209898.361707;-45.120503652039325
1739209898.3617132;-38.13080360867914
1739209898.3617191;-45.120503652039325
1739209898.3617253;-33.981070128970906
1739209898.3617315;-31.14110356531892
1739209898.3617375;-31.141103565318915
1739209898.3617437;-38.13080360867914
1739209898.3617496;-45.120503652039325
1739209898.3617558;-45.120503652039325
1739209898.361762;-45.120503652039325
1739209898.361768;-31.141103565318915
1739209898.3617742;-38.13080360867914
1739209898.3617802;-33.981070128970906
1739209898.3617864;-33.981070128970906
1739209898.3617926;-35.57807855764607
1739209898.3617985;-45.120503652039325
1739209898.3618047;-45.120503652039325
1739209898.361811;-33.981070128970906
1739209898.361817;-35.57807855764607
1739209898.361823;-45.120503652039325
1739209898.361829;-45.120503652039325
1739209898.3618352;-33.981070128970906
1739209898.3618414;-32.816014438256545
1739209898.3618474;-45.120503652039325
1739209898.3618536;-45.120503652039325
1739209898.3618596;-35.57807855764607
1739209898.3618658;-38.13080360867914
1739209898.361872;-45.120503652039325
1739209898.361878;-38.13080360867914
1739209898.361884;-31.141103565318915
1739209898.36189;-31.141103565318915
1739209898.3618963;-38.13080360867914
1739209898.3619025;-38.13080360867914
1739209898.3619084;-33.981070128970906
1739209898.3619146;-38.13080360867914
1739209898.3619206;-45.120503652039325
1739209898.3619268;-38.13080360867914
1739209898.361933;-31.141103565318915
1739209898.361939;-35.57807855764607
1739209898.3619452;-38.13080360867914
1739209898.361951;-33.981070128970906
1739209898.3619573;-33.981070128970906
1739209898.3619635;-38.13080360867914
1739209898.3619695;-38.13080360867914
1739209898.3619757;-33.981070128970906
1739209898.3619816;-31.141103565318915
1739209898.3619878;-38.13080360867914
1739209898.361994;-38.13080360867914
1739209898.362;-38.13080360867914
1739209898.3620062;-45.120503652039325
1739209898.3620121;-45.120503652039325
1739209898.3620183;-45.120503652039325
1739209898.3620245;-33.981070128970906
1739209898.3620305;-38.13080360867914
1739209898.3620367;-38.13080360867914
1739209898.362043;-35.57807855764607
1739209898.3620489;-33.981070128970906
1739209898.362055;-45.120503652039325
1739209898.362061;-45.120503652039325
1739209898.3620672;-35.57807855764607
1739209898.3620734;-35.57807855764607
1739209898.3620794;-38.13080360867914
1739209898.3620856;-38.13080360867914
1739209898.3620915;-45.120503652039325
1739209898.3620977;-45.120503652039325
1739209898.362104;-45.120503652039325
1739209898.36211;-45.120503652039325
1739209898.362116;-45.120503652039325
1739209898.362122;-45.120503652039325
1739209898.3621283;-38.13080360867914
1739209898.3621345;-38.13080360867914
1739209898.3621404;-38.13080360867914
1739209898.3621466;-38.13080360867914
1739209898.3621526;-33.981070128970906
1739209898.3621588;-38.13080360867914
1739209898.362165;-38.13080360867914
1739209898.362171;-45.120503652039325
1739209898.3621771;-38.13080360867914
1739209898.362183;-35.57807855764607
1739209898.3621893;-35.57807855764607
1739209898.3621955;-45.120503652039325
1739209898.3622015;-35.57807855764607
1739209898.3622077;-32.816014438256545
1739209898.3622136;-38.13080360867914
1739209898.3622198;-38.13080360867914
1739209898.362226;-33.981070128970906
1739209898.362232;-45.120503652039325
1739209898.3622382;-45.120503652039325
1739209898.3622441;-45.120503652039325
1739209898.3622503;-33.981070128970906
1739209898.3622565;-45.120503652039325
1739209898.3622625;-38.13080360867914
1739209898.3622687;-38.13080360867914
1739209898.362275;-45.120503652039325
1739209898.3622808;-35.57807855764607
1739209898.362287;-45.120503652039325
1739209898.362293;-45.120503652039325
1739209898.3622992;-35.57807855764607
1739209898.3623054;-35.57807855764607
1739209898.3623114;-45.120503652039325
1739209898.3623176;-45.120503652039325
1739209898.3623235;-38.13080360867914
1739209898.3623297;-38.13080360867914
1739209898.362336;-45.120503652039325
1739209898.362342;-45.120503652039325
1739209898.362348;-38.13080360867914
1739209898.362354;-45.120503652039325
1739209898.3623602;-38.13080360867914
1739209898.3623664;-45.120503652039325
1739209898.3623724;-45.120503652039325
1739209898.3623786;-38.13080360867914
1739209898.3623846;-38.13080360867914
1739209898.3623908;-38.13080360867914
1739209898.362397;-38.13080360867914
1739209898.362403;-38.13080360867914
1739209898.362409;-35.57807855764607
1739209898.362415;-38.13080360867914
1739209898.3624213;-45.120503652039325
1739209898.3624275;-45.120503652039325
1739209898.3624334;-38.13080360867914
1739209898.3624396;-35.57807855764607
1739209898.3624456;-45.120503652039325
1739209898.3624518;-38.13080360867914
1739209898.362458;-33.981070128970906
1739209898.362464;-35.57807855764607
1739209898.3624701;-38.13080360867914
1739209898.3624763;-45.120503652039325
1739209898.3624823;-45.120503652039325
1739209898.3624885;-38.13080360867914
1739209898.3624945;-38.13080360867914
1739209898.3625007;-45.120503652039325
1739209898.3625069;-45.120503652039325
1739209898.3625128;-45.120503652039325
1739209898.362519;-35.57807855764607
1739209898.362525;-30.49652367304973
1739209898.3625312;-45.120503652039325
1739209898.3625374;-45.120503652039325
1739209898.3625433;-45.120503652039325
1739209898.3625495;-38.13080360867914
1739209898.3625555;-38.13080360867914
1739209898.3625617;-38.13080360867914
1739209898.362568;-45.120503652039325
1739209898.3625739;-38.13080360867914
1739209898.36258;-35.57807855764607
1739209898.362586;-38.13080360867914
1739209898.3625922;-45.120503652039325
1739209898.3625984;-38.13080360867914
1739209898.3626044;-45.120503652039325
1739209898.3626106;-45.120503652039325
1739209898.3626165;-45.120503652039325
1739209898.3626227;-32.816014438256545
1739209898.362629;-38.13080360867914
1739209898.362635;-38.13080360867914
1739209898.362641;-45.120503652039325
1739209898.362647;-38.13080360867914
1739209898.3626533;-35.57807855764607
1739209898.3626595;-38.13080360867914
1739209898.3626654;-38.13080360867914
1739209898.3626716;-45.120503652039325
1739209898.3626776;-45.120503652039325
1739209898.3626838;-38.13080360867914
1739209898.36269;-38.13080360867914
1739209898.362696;-45.120503652039325
1739209898.3627021;-45.120503652039325
1739209898.3627083;-45.120503652039325
1739209898.3627143;-38.13080360867914
1739209898.3627205;-45.120503652039325
1739209898.3627264;-35.57807855764607
1739209898.3627326;-38.13080360867914
1739209898.3627388;-45.120503652039325
1739209898.3627448;-38.13080360867914
1739209898.362751;-38.13080360867914
1739209898.362757;-38.13080360867914
1739209898.3627632;-38.13080360867914
1739209898.3627694;-45.120503652039325
1739209898.3627753;-33.981070128970906
1739209898.3627815;-35.57807855764607
1739209898.3627875;-45.120503652039325
1739209898.3627937;-45.120503652039325
1739209898.3628;-38.13080360867914
1739209898.3628058;-33.981070128970906
1739209898.362812;-45.120503652039325
1739209898.362818;-38.13080360867914
1739209898.3628242;-45.120503652039325
1739209898.3628304;-45.120503652039325
1739209898.3628364;-38.13080360867914
1739209898.3628426;-45.120503652039325
1739209898.3628485;-45.120503652039325
1739209898.3628547;-38.13080360867914
1739209898.362861;-45.120503652039325
1739209898.3628669;-33.981070128970906
1739209898.362873;-33.981070128970906
1739209898.362879;-35.57807855764607
1739209898.3628852;-45.120503652039325
1739209898.3628914;-45.120503652039325
1739209898.3628974;-35.57807855764607
1739209898.3629036;-35.57807855764607
1739209898.3629096;-45.120503652039325
1739209898.3629158;-35.57807855764607
1739209898.362922;-33.981070128970906
1739209898.362928;-38.13080360867914
1739209898.362934;-38.13080360867914
1739209898.3629403;-38.13080360867914
1739209898.3629463;-38.13080360867914
1739209898.3629525;-33.981070128970906
1739209898.3629584;-45.120503652039325
1739209898.3629646;-33.981070128970906
1739209898.3629708;-33.981070128970906
1739209898.3629768;-45.120503652039325
1739209898.362983;-45.120503652039325
1739209898.362989;-38.13080360867914
1739209898.3629951;-33.981070128970906
1739209898.3630013;-38.13080360867914
1739209898.3630073;-38.13080360867914
1739209898.3630135;-33.981070128970906
1739209898.3630195;-33.981070128970906
1739209898.3630257;-35.57807855764607
1739209898.3630319;-45.120503652039325
1739209898.3630378;-38.13080360867914
1739209898.363044;-38.13080360867914
1739209898.36305;-38.13080360867914
1739209898.3630562;-45.120503652039325
1739209898.3630624;-38.13080360867914
1739209898.3630683;-38.13080360867914
1739209898.3630745;-45.120503652039325
1739209898.3630805;-45.120503652039325
1739209898.3630867;-38.13080360867914
1739209898.363093;-38.13080360867914
1739209898.3630989;-45.120503652039325
1739209898.363105;-45.120503652039325
1739209898.363111;-45.120503652039325
1739209898.3631172;-38.13080360867914
1739209898.3631234;-45.120503652039325
1739209898.3631294;-45.120503652039325
1739209898.3631356;-45.120503652039325
1739209898.3631415;-45.120503652039325
1739209898.3631477;-45.120503652039325
1739209898.363154;-45.120503652039325
1739209898.36316;-45.120503652039325
1739209898.363166;-33.981070128970906
1739209898.3631723;-38.13080360867914
1739209898.3631783;-38.13080360867914
1739209898.3631845;-45.120503652039325
1739209898.3631904;-38.13080360867914
1739209898.3631966;-45.120503652039325
1739209898.3632028;-45.120503652039325
1739209898.3632088;-45.120503652039325
1739209898.363215;-31.14110356531892
1739209898.363221;-45.120503652039325
1739209898.3632271;-38.13080360867914
1739209898.3632333;-33.981070128970906
1739209898.3632393;-38.13080360867914
1739209898.3632455;-35.57807855764607
1739209898.3632514;-45.120503652039325
1739209898.3632576;-45.120503652039325
1739209898.3632638;-31.141103565318915
1739209898.3632698;-38.13080360867914
1739209898.363276;-45.120503652039325
1739209898.363282;-35.57807855764607
1739209898.3632882;-45.120503652039325
1739209898.3632944;-45.120503652039325
1739209898.3633003;-45.120503652039325
1739209898.3633065;-33.981070128970906
1739209898.3633125;-38.13080360867914
1739209898.3633187;-45.120503652039325
1739209898.3633249;-45.120503652039325
1739209898.3633308;-45.120503652039325
1739209898.363337;-45.120503652039325
1739209898.363343;-45.120503652039325
1739209898.3633492;-38.13080360867914
1739209898.3633554;-35.57807855764607
1739209898.3633614;-45.120503652039325
1739209898.3633676;-45.120503652039325
1739209898.3633738;-38.13080360867914
1739209898.3633797;-35.57807855764607
1739209898.363386;-45.120503652039325
1739209898.3633919;-45.120503652039325
1739209898.363398;-33.981070128970906
1739209898.3634043;-33.981070128970906
1739209898.3634102;-38.13080360867914
1739209898.3634164;-45.120503652039325
1739209898.3634224;-38.13080360867914
1739209898.3634286;-35.57807855764607
