CAN Message; 0x1a7:000013da8d7a3030
1739209631.510724;-38.13080360867914
1739209631.510725;-32.81601443825658
1739209631.5107257;-38.13080360867914
1739209631.5107267;-38.13080360867914
1739209631.5107276;-45.120503652039325
1739209631.5107286;-38.13080360867914
1739209631.5107296;-35.57807855764607
1739209631.5107305;-38.13080360867914
1739209631.5107312;-38.13080360867914
1739209631.5107322;-31.141103565318893
1739209631.5107331;-45.120503652039325
1739209631.510734;-45.120503652039325
1739209631.510735;-45.120503652039325
1739209631.5107358;-38.13080360867914
1739209631.5107367;-38.13080360867914
1739209631.5107377;-35.57807855764607
1739209631.5107386;-38.13080360867914
1739209631.5107396;-45.120503652039325
1739209631.5107403;-38.13080360867914
1739209631.5107412;-38.13080360867914
1739209631.5107422;-45.120503652039325
1739209631.5107431;-38.13080360867914
1739209631.510744;-38.13080360867914
1739209631.5107448;-35.57807855764607
1739209631.5107458;-38.13080360867914
1739209631.5107467;-45.120503652039325
1739209631.5107477;-45.120503652039325
1739209631.5107486;-35.57807855764607
1739209631.5107493;-38.13080360867914
1739209631.5107503;-45.120503652039325
1739209631.5107512;-33.981070128970906
1739209631.5107522;-31.141103565318915
1739209631.5107532;-38.13080360867914
1739209631.510754;-31.141103565318893
1739209631.5107548;-38.13080360867914
1739209631.5107558;-45.120503652039325
1739209631.5107567;-33.981070128970906
1739209631.5107577;-38.13080360867914
1739209631.5107586;-38.13080360867914
1739209631.5107594;-32.816014438256545
1739209631.5107603;-38.13080360867914
1739209631.5107613;-45.120503652039325
1739209631.5107622;-38.13080360867914
1739209631.5107632;-32.816014438256545
1739209631.510764;-33.981070128970906
1739209631.5107648;-45.120503652039325
1739209631.5107658;-38.13080360867914
1739209631.5107667;-35.57807855764607
1739209631.5107677;-38.13080360867914
1739209631.5107684;-45.120503652039325
1739209631.5107694;-33.981070128970906
1739209631.5107703;-38.13080360867914
1739209631.5107713;-45.120503652039325
1739209631.5107722;-45.120503652039325
1739209631.5107732;-38.13080360867914
1739209631.510774;-45.120503652039325
1739209631.5107749;-38.13080360867914
1739209631.5107758;-45.120503652039325
1739209631.5107768;-38.13080360867914
1739209631.5107777;-38.13080360867914
1739209631.5107784;-45.120503652039325
1739209631.5107794;-38.13080360867914
1739209631.5107803;-38.13080360867914
1739209631.5107813;-35.57807855764607
1739209631.5107822;-38.13080360867914
1739209631.510783;-45.120503652039325
1739209631.510784;-38.13080360867914
1739209631.5107849;-35.57807855764607
1739209631.5107858;-38.13080360867914
1739209631.5107868;-45.120503652039325
1739209631.5107875;-45.120503652039325
1739209631.5107884;-35.57807855764607
1739209631.5107894;-38.13080360867914
1739209631.5107903;-45.120503652039325
1739209631.5107913;-33.981070128970906
1739209631.510792;-45.120503652039325
1739209631.510793;-38.13080360867914
1739209631.510794;-45.120503652039325
1739209631.5107949;-38.13080360867914
1739209631.5107958;-35.57807855764607
1739209631.5107968;-38.13080360867914
1739209631.5107975;-45.120503652039325
1739209631.5107985;-45.120503652039325
1739209631.5107994;-32.816014438256545
1739209631.5108004;-38.13080360867914
1739209631.5108013;-45.120503652039325
1739209631.510802;-38.13080360867914
1739209631.510803;-45.120503652039325
1739209631.510804;-45.120503652039325
1739209631.510805;-45.120503652039325
1739209631.5108058;-38.13080360867914
1739209631.5108066;-35.57807855764607
1739209631.5108075;-38.13080360867914
1739209631.5108085;-45.120503652039325
1739209631.5108094;-45.120503652039325
1739209631.5108104;-38.13080360867914
1739209631.510811;-45.120503652039325
1739209631.510812;-45.120503652039325
1739209631.510813;-33.981070128970906
1739209631.510814;-45.120503652039325
1739209631.510815;-45.120503652039325
1739209631.5108159;-38.13080360867914
1739209631.5108166;-33.981070128970906
1739209631.5108175;-45.120503652039325
1739209631.5108185;-45.120503652039325
1739209631.5108194;-38.13080360867914
1739209631.5108204;-30.49652367304973
1739209631.510821;-45.120503652039325
1739209631.510822;-45.120503652039325
1739209631.510823;-38.13080360867914
1739209631.510824;-33.981070128970906
1739209631.510825;-45.120503652039325
1739209631.5108256;-38.13080360867914
1739209631.5108266;-35.57807855764607
1739209631.5108275;-31.141103565318915
1739209631.5108285;-38.13080360867914
1739209631.5108294;-45.120503652039325
1739209631.5108302;-45.120503652039325
1739209631.510831;-38.13080360867914
1739209631.510832;-45.120503652039325
1739209631.510833;-45.120503652039325
1739209631.510834;-45.120503652039325
1739209631.5108347;-38.13080360867914
1739209631.5108356;-35.57807855764607
1739209631.5108366;-38.13080360867914
1739209631.5108376;-38.13080360867914
1739209631.5108385;-38.13080360867914
1739209631.5108395;-45.120503652039325
1739209631.5108402;-38.13080360867914
1739209631.5108411;-38.13080360867914
1739209631.510842;-33.981070128970906
1739209631.510843;-45.120503652039325
1739209631.510844;-45.120503652039325
1739209631.5108447;-35.57807855764607
1739209631.5108457;-38.13080360867914
1739209631.5108466;-38.13080360867914
1739209631.5108476;-33.981070128970906
1739209631.5108485;-35.57807855764607
1739209631.5108492;-28.992665084841942
1739209631.5108502;-33.981070128970906
1739209631.5108511;-45.120503652039325
1739209631.510852;-38.13080360867914
1739209631.510853;-38.13080360867914
1739209631.5108538;-45.120503652039325
1739209631.5108547;-45.120503652039325
1739209631.5108557;-35.57807855764607
1739209631.5108566;-35.57807855764607
1739209631.5108576;-38.13080360867914
1739209631.5108585;-35.57807855764607
1739209631.5108593;-45.120503652039325
1739209631.5108602;-38.13080360867914
1739209631.5108612;-38.13080360867914
1739209631.510862;-45.120503652039325
1739209631.510863;-45.120503652039325
1739209631.5108638;-33.981070128970906
1739209631.5108647;-28.58837851428586
1739209631.5108657;-38.13080360867914
1739209631.5108666;-45.120503652039325
1739209631.5108676;-45.120503652039325
1739209631.5108683;-35.57807855764607
1739209631.5108693;-38.13080360867914
1739209631.5108702;-45.120503652039325
1739209631.5108712;-45.120503652039325
1739209631.5108721;-38.13080360867914
1739209631.5108728;-45.120503652039325
1739209631.5108738;-45.120503652039325
1739209631.5108747;-38.13080360867914
1739209631.5108757;-35.57807855764607
1739209631.5108767;-38.13080360867914
1739209631.5108776;-45.120503652039325
1739209631.5108783;-38.13080360867914
1739209631.5108793;-35.57807855764607
1739209631.5108802;-33.981070128970906
1739209631.5108812;-45.120503652039325
1739209631.5108821;-45.120503652039325
1739209631.5108829;-35.57807855764607
1739209631.5108838;-38.13080360867914
1739209631.5108848;-45.120503652039325
1739209631.5108857;-33.981070128970906
1739209631.5108867;-32.816014438256545
1739209631.5108874;-38.13080360867914
1739209631.5108883;-45.120503652039325
1739209631.5108893;-38.13080360867914
1739209631.5108902;-38.13080360867914
1739209631.5108912;-45.120503652039325
1739209631.510892;-45.120503652039325
1739209631.5108929;-45.120503652039325
1739209631.5108938;-45.120503652039325
1739209631.5108948;-38.13080360867914
1739209631.5108957;-45.120503652039325
1739209631.5108964;-45.120503652039325
1739209631.5108974;-38.13080360867914
1739209631.5108984;-38.13080360867914
1739209631.5108993;-45.120503652039325
1739209631.5109003;-35.57807855764607
1739209631.5109012;-32.816014438256545
1739209631.510902;-45.120503652039325
1739209631.510903;-45.120503652039325
1739209631.5109038;-45.120503652039325
1739209631.5109048;-38.13080360867914
1739209631.5109057;-45.120503652039325
1739209631.5109065;-35.57807855764607
1739209631.5109074;-45.120503652039325
1739209631.5109084;-45.120503652039325
1739209631.5109093;-38.13080360867914
1739209631.5109103;-45.120503652039325
1739209631.510911;-45.120503652039325
1739209631.510912;-38.13080360867914
1739209631.510913;-38.13080360867914
1739209631.5109138;-45.120503652039325
1739209631.5109148;-45.120503652039325
1739209631.5109155;-45.120503652039325
1739209631.5109165;-35.57807855764607
1739209631.5109174;-33.981070128970906
1739209631.5109184;-45.120503652039325
1739209631.5109193;-45.120503652039325
1739209631.5109203;-38.13080360867914
1739209631.510921;-38.13080360867914
1739209631.510922;-33.981070128970906
1739209631.510923;-38.13080360867914
1739209631.5109239;-45.120503652039325
1739209631.5109248;-38.13080360867914
1739209631.5109255;-38.13080360867914
1739209631.5109265;-35.57807855764607
1739209631.5109274;-38.13080360867914
1739209631.5109284;-38.13080360867914
1739209631.5109293;-45.120503652039325
1739209631.51093;-38.13080360867914
1739209631.510931;-33.981070128970906
1739209631.510932;-38.13080360867914
1739209631.510933;-38.13080360867914
1739209631.5109339;-45.120503652039325
1739209631.5109346;-38.13080360867914
1739209631.5109355;-45.120503652039325
1739209631.5109365;-38.13080360867914
1739209631.5109375;-45.120503652039325
1739209631.5109384;-38.13080360867914
1739209631.5109391;-35.57807855764607
1739209631.51094;-38.13080360867914
1739209631.510941;-45.120503652039325
1739209631.510942;-45.120503652039325
1739209631.510943;-45.120503652039325
1739209631.510944;-45.120503652039325
1739209631.5109446;-45.120503652039325
1739209631.5109456;-45.120503652039325
1739209631.5109465;-45.120503652039325
1739209631.5109475;-38.13080360867914
1739209631.5109484;-30.49652367304973
1739209631.5109491;-38.13080360867914
1739209631.51095;-45.120503652039325
1739209631.510951;-38.13080360867914
1739209631.510952;-38.13080360867914
1739209631.510953;-32.816014438256545
1739209631.5109537;-38.13080360867914
1739209631.5109546;-45.120503652039325
1739209631.5109556;-45.120503652039325
1739209631.5109565;-45.120503652039325
1739209631.5109575;-45.120503652039325
1739209631.5109582;-45.120503652039325
1739209631.5109591;-45.120503652039325
1739209631.51096;-31.14110356531892
1739209631.510961;-35.57807855764607
1739209631.510962;-45.120503652039325
1739209631.510963;-38.13080360867914
1739209631.5109637;-33.981070128970906
1739209631.5109646;-38.13080360867914
1739209631.5109656;-38.13080360867914
1739209631.5109665;-38.13080360867914
1739209631.5109675;-31.141103565318915
1739209631.5109682;-35.57807855764607
1739209631.5109692;-38.13080360867914
1739209631.51097;-45.120503652039325
1739209631.510971;-35.57807855764607
1739209631.510972;-35.57807855764607
1739209631.5109727;-38.13080360867914
1739209631.5109737;-45.120503652039325
1739209631.5109746;-30.49652367304973
1739209631.5109756;-38.13080360867914
1739209631.5109766;-45.120503652039325
1739209631.5109773;-38.13080360867914
1739209631.5109782;-38.13080360867914
1739209631.5109792;-38.13080360867914
1739209631.5109801;-45.120503652039325
1739209631.510981;-38.13080360867914
1739209631.5109818;-38.13080360867914
1739209631.5109828;-45.120503652039325
1739209631.5109837;-45.120503652039325
1739209631.5109847;-45.120503652039325
1739209631.5109856;-38.13080360867914
1739209631.5109866;-45.120503652039325
1739209631.5109873;-45.120503652039325
1739209631.5109882;-45.120503652039325
1739209631.5109892;-33.981070128970906
1739209631.5109901;-45.120503652039325
1739209631.510991;-45.120503652039325
1739209631.5109918;-45.120503652039325
1739209631.5109928;-45.120503652039325
1739209631.5109937;-38.13080360867914
1739209631.5109947;-38.13080360867914
1739209631.5109956;-45.120503652039325
1739209631.5109963;-28.58837851428586
1739209631.5109973;-32.816014438256545
1739209631.5109982;-38.13080360867914
1739209631.5109992;-45.120503652039325
1739209631.5110002;-38.13080360867914
1739209631.5110009;-45.120503652039325
1739209631.5110018;-45.120503652039325
1739209631.5110028;-45.120503652039325
1739209631.5110037;-32.816014438256545
1739209631.5110047;-38.13080360867914
1739209631.5110056;-38.13080360867914
1739209631.5110064;-45.120503652039325
1739209631.5110073;-38.13080360867914
1739209631.5110083;-38.13080360867914
1739209631.5110092;-45.120503652039325
1739209631.5110102;-45.120503652039325
1739209631.511011;-33.981070128970906
1739209631.5110118;-38.13080360867914
1739209631.5110128;-45.120503652039325
1739209631.5110137;-45.120503652039325
1739209631.5110147;-45.120503652039325
1739209631.5110154;-38.13080360867914
1739209631.5110164;-38.13080360867914
1739209631.5110173;-45.120503652039325
1739209631.5110183;-45.120503652039325
1739209631.5110192;-38.13080360867914
1739209631.51102;-45.120503652039325
1739209631.511021;-45.120503652039325
1739209631.5110219;-35.57807855764607
1739209631.5110228;-38.13080360867914
1739209631.5110238;-45.120503652039325
1739209631.5110245;-45.120503652039325
1739209631.5110254;-45.120503652039325
1739209631.5110264;-38.13080360867914
1739209631.5110273;-38.13080360867914
1739209631.5110283;-35.57807855764607
1739209631.5110292;-38.13080360867914
1739209631.51103;-38.13080360867914
1739209631.511031;-45.120503652039325
1739209631.5110319;-38.13080360867914
1739209631.5110328;-35.57807855764607
1739209631.5110338;-38.13080360867914
1739209631.5110345;-38.13080360867914
1739209631.5110354;-45.120503652039325
1739209631.5110364;-38.13080360867914
1739209631.5110373;-45.120503652039325
1739209631.5110383;-45.120503652039325
1739209631.511039;-45.120503652039325
1739209631.51104;-38.13080360867914
1739209631.511041;-38.13080360867914
1739209631.5110419;-45.120503652039325
1739209631.5110428;-45.120503652039325
1739209631.5110435;-38.13080360867914
1739209631.5110445;-35.57807855764607
1739209631.5110455;-38.13080360867914
1739209631.5110464;-45.120503652039325
1739209631.5110474;-33.981070128970906
1739209631.5110483;-33.981070128970906
1739209631.511049;-45.120503652039325
1739209631.51105;-45.120503652039325
1739209631.511051;-38.13080360867914
1739209631.511052;-38.13080360867914
1739209631.5110528;-38.13080360867914
1739209631.5110536;-38.13080360867914
1739209631.5110545;-38.13080360867914
1739209631.5110555;-45.120503652039325
1739209631.5110564;-38.13080360867914
1739209631.5110574;-45.120503652039325
1739209631.511058;-38.13080360867914
1739209631.511059;-45.120503652039325
1739209631.51106;-45.120503652039325
1739209631.511061;-38.13080360867914
1739209631.511062;-38.13080360867914
1739209631.5110626;-31.141103565318893
1739209631.5110636;-33.981070128970906
1739209631.5110645;-38.13080360867914
1739209631.5110655;-38.13080360867914
1739209631.5110664;-32.816014438256545
1739209631.5110674;-38.13080360867914
1739209631.511068;-45.120503652039325
1739209631.511069;-45.120503652039325
1739209631.51107;-45.120503652039325
1739209631.511071;-45.120503652039325
1739209631.511072;-45.120503652039325
1739209631.5110726;-35.57807855764607
1739209631.5110736;-45.120503652039325
1739209631.5110745;-45.120503652039325
1739209631.5110755;-45.120503652039325
1739209631.5110765;-45.120503652039325
1739209631.5110772;-35.57807855764607
1739209631.5110781;-38.13080360867914
1739209631.511079;-45.120503652039325
1739209631.51108;-45.120503652039325
1739209631.511081;-38.13080360867914
1739209631.5110817;-38.13080360867914
1739209631.5110826;-45.120503652039325
1739209631.5110836;-45.120503652039325
1739209631.5110846;-38.13080360867914
1739209631.5110855;-38.13080360867914
1739209631.5110862;-45.120503652039325
1739209631.5110872;-45.120503652039325
1739209631.5110881;-45.120503652039325
1739209631.511089;-38.13080360867914
1739209631.51109;-45.120503652039325
1739209631.511091;-45.120503652039325
1739209631.5110917;-45.120503652039325
1739209631.5110927;-38.13080360867914
1739209631.5110936;-35.57807855764607
1739209631.5110946;-45.120503652039325
1739209631.5110955;-45.120503652039325
1739209631.5110962;-33.981070128970906
1739209631.5110972;-38.13080360867914
1739209631.5110981;-38.13080360867914
1739209631.511099;-30.49652367304973
1739209631.5111;-33.981070128970906
1739209631.5111008;-35.57807855764607
1739209631.5111017;-38.13080360867914
1739209631.5111027;-38.13080360867914
1739209631.5111036;-35.57807855764607
1739209631.5111046;-38.13080360867914
1739209631.5111053;-33.981070128970906
1739209631.5111063;-33.981070128970956
1739209631.5111072;-28.588378514285886
1739209631.5111082;-30.49652367304973
1739209631.511109;-35.57807855764607
1739209631.51111;-38.13080360867914
1739209631.5111108;-45.120503652039325
1739209631.5111117;-38.13080360867914
1739209631.5111127;-45.120503652039325
1739209631.5111136;-33.981070128970906
1739209631.5111146;-31.141103565318915
1739209631.5111153;-45.120503652039325
1739209631.5111163;-45.120503652039325
1739209631.5111172;-38.13080360867914
1739209631.5111182;-35.57807855764607
1739209631.5111191;-38.13080360867914
1739209631.5111198;-45.120503652039325
1739209631.5111208;-45.120503652039325
1739209631.5111217;-35.57807855764607
1739209631.5111227;-45.120503652039325
1739209631.5111237;-45.120503652039325
1739209631.5111244;-38.13080360867914
1739209631.5111253;-45.120503652039325
1739209631.5111263;-45.120503652039325
1739209631.5111272;-45.120503652039325
1739209631.5111282;-45.120503652039325
1739209631.511129;-45.120503652039325
1739209631.5111299;-45.120503652039325
1739209631.5111308;-38.13080360867914
1739209631.5111318;-38.13080360867914
1739209631.5111327;-45.120503652039325
1739209631.5111337;-38.13080360867914
1739209631.5111344;-38.13080360867914
1739209631.5111353;-32.816014438256545
1739209631.5111363;-28.992665084841942
1739209631.5111372;-45.120503652039325
1739209631.5111382;-45.120503652039325
1739209631.511139;-33.981070128970906
1739209631.5111399;-38.13080360867914
1739209631.5111408;-45.120503652039325
1739209631.5111418;-38.13080360867914
1739209631.5111427;-38.13080360867914
1739209631.5111434;-32.816014438256545
1739209631.5111444;-45.120503652039325
1739209631.5111454;-45.120503652039325
1739209631.5111463;-38.13080360867914
1739209631.5111473;-38.13080360867914
1739209631.511148;-45.120503652039325
1739209631.511149;-38.13080360867914
1739209631.51115;-35.57807855764607
1739209631.5111508;-33.981070128970906
1739209631.5111518;-45.120503652039325
1739209631.5111527;-45.120503652039325
1739209631.5111535;-45.120503652039325
1739209631.5111544;-38.13080360867914
1739209631.5111554;-38.13080360867914
1739209631.5111563;-38.13080360867914
1739209631.5111573;-45.120503652039325
1739209631.511158;-38.13080360867914
1739209631.511159;-45.120503652039325
1739209631.51116;-45.120503652039325
1739209631.5111609;-38.13080360867914
1739209631.5111618;-38.13080360867914
1739209631.5111625;-38.13080360867914
1739209631.5111635;-45.120503652039325
1739209631.5111644;-38.13080360867914
1739209631.5111654;-38.13080360867914
1739209631.5111663;-38.13080360867914
1739209631.511167;-38.13080360867914
1739209631.511168;-45.120503652039325
1739209631.511169;-45.120503652039325
1739209631.51117;-38.13080360867914
1739209631.5111709;-38.13080360867914
1739209631.5111716;-45.120503652039325
1739209631.5111725;-38.13080360867914
1739209631.5111735;-35.57807855764607
1739209631.5111744;-38.13080360867914
1739209631.5111754;-45.120503652039325
1739209631.5111763;-45.120503652039325
1739209631.511177;-35.57807855764607
1739209631.511178;-38.13080360867914
1739209631.511179;-45.120503652039325
1739209631.51118;-45.120503652039325
1739209631.5111809;-45.120503652039325
1739209631.5111816;-45.120503652039325
1739209631.5111825;-45.120503652039325
1739209631.5111835;-45.120503652039325
1739209631.5111845;-38.13080360867914
1739209631.5111854;-38.13080360867914
1739209631.5111861;-45.120503652039325
1739209631.511187;-45.120503652039325
1739209631.511188;-38.13080360867914
1739209631.511189;-38.13080360867914
1739209631.51119;-38.13080360867914
1739209631.5111907;-38.13080360867914
1739209631.5111916;-38.13080360867914
1739209631.5111926;-38.13080360867914
1739209631.5111935;-38.13080360867914
1739209631.5111945;-38.13080360867914
1739209631.5111954;-35.57807855764607
1739209631.5111961;-38.13080360867914
1739209631.511197;-45.120503652039325
1739209631.511198;-38.13080360867914
1739209631.511199;-35.57807855764607
1739209631.5112;-38.13080360867914
1739209631.5112007;-45.120503652039325
1739209631.5112016;-45.120503652039325
1739209631.5112026;-45.120503652039325
1739209631.5112035;-38.13080360867914
1739209631.5112045;-45.120503652039325
1739209631.5112052;-38.13080360867914
1739209631.5112062;-38.13080360867914
1739209631.511207;-38.13080360867914
1739209631.511208;-45.120503652039325
1739209631.511209;-38.13080360867914
1739209631.5112097;-31.141103565318893
1739209631.5112107;-45.120503652039325
1739209631.5112116;-45.120503652039325
1739209631.5112126;-38.13080360867914
1739209631.5112135;-32.816014438256545
1739209631.5112143;-35.57807855764607
1739209631.5112152;-45.120503652039325
1739209631.5112162;-38.13080360867914
1739209631.511217;-38.13080360867914
1739209631.511218;-45.120503652039325
1739209631.511219;-45.120503652039325
1739209631.5112197;-45.120503652039325
1739209631.5112207;-45.120503652039325
1739209631.5112216;-45.120503652039325
1739209631.5112226;-45.120503652039325
1739209631.5112236;-45.120503652039325
1739209631.5112243;-45.120503652039325
1739209631.5112252;-45.120503652039325
1739209631.5112262;-45.120503652039325
1739209631.5112271;-38.13080360867914
1739209631.511228;-35.57807855764607
1739209631.5112288;-38.13080360867914
1739209631.5112298;-45.120503652039325
1739209631.5112307;-38.13080360867914
1739209631.5112317;-35.57807855764607
1739209631.5112326;-38.13080360867914
1739209631.5112333;-45.120503652039325
1739209631.5112343;-45.120503652039325
1739209631.5112352;-45.120503652039325
1739209631.5112362;-45.120503652039325
1739209631.5112371;-45.120503652039325
1739209631.511238;-38.13080360867914
1739209631.5112388;-45.120503652039325
1739209631.5112398;-38.13080360867914
1739209631.5112407;-45.120503652039325
1739209631.5112417;-38.13080360867914
1739209631.5112426;-38.13080360867914
1739209631.5112433;-38.13080360867914
1739209631.5112443;-45.120503652039325
1739209631.5112453;-38.13080360867914
1739209631.5112462;-25.826314394896354
1739209631.5112472;-33.981070128970906
1739209631.5112479;-45.120503652039325
1739209631.5112488;-38.13080360867914
1739209631.5112498;-35.57807855764607
1739209631.5112507;-38.13080360867914
1739209631.5112517;-45.120503652039325
1739209631.5112524;-38.13080360867914
1739209631.5112534;-45.120503652039325
1739209631.5112543;-45.120503652039325
1739209631.5112553;-45.120503652039325
1739209631.5112562;-45.120503652039325
1739209631.511257;-45.120503652039325
1739209631.511258;-45.120503652039325
1739209631.5112588;-45.120503652039325
1739209631.5112598;-38.13080360867914
1739209631.5112607;-38.13080360867914
1739209631.5112617;-45.120503652039325
1739209631.5112624;-45.120503652039325
1739209631.5112634;-45.120503652039325
1739209631.5112643;-45.120503652039325
1739209631.5112653;-45.120503652039325
1739209631.5112662;-38.13080360867914
1739209631.511267;-45.120503652039325
1739209631.511268;-28.58837851428586
1739209631.5112689;-31.141103565318915
1739209631.5112698;-45.120503652039325
1739209631.5112708;-38.13080360867914
1739209631.5112715;-33.981070128970906
1739209631.5112724;-33.981070128970906
1739209631.5112734;-45.120503652039325
1739209631.5112743;-38.13080360867914
1739209631.5112753;-45.120503652039325
1739209631.511276;-45.120503652039325
1739209631.511277;-38.13080360867914
1739209631.511278;-45.120503652039325
1739209631.5112789;-45.120503652039325
1739209631.5112798;-38.13080360867914
1739209631.5112808;-45.120503652039325
1739209631.5112815;-38.13080360867914
1739209631.5112824;-32.816014438256545
1739209631.5112834;-31.141103565318915
1739209631.5112844;-45.120503652039325
1739209631.5112853;-45.120503652039325
1739209631.511286;-38.13080360867914
1739209631.511287;-33.981070128970906
1739209631.511288;-45.120503652039325
1739209631.511289;-38.13080360867914
1739209631.5112898;-35.57807855764607
1739209631.5112906;-38.13080360867914
1739209631.5112915;-45.120503652039325
1739209631.5112925;-38.13080360867914
1739209631.5112934;-35.57807855764607
1739209631.5112944;-38.13080360867914
1739209631.511295;-45.120503652039325
1739209631.511296;-38.13080360867914
1739209631.511297;-33.981070128970906
1739209631.511298;-45.120503652039325
1739209631.511299;-45.120503652039325
1739209631.5112996;-38.13080360867914
1739209631.5113006;-38.13080360867914
1739209631.5113015;-45.120503652039325
1739209631.5113025;-45.120503652039325
1739209631.5113034;-38.13080360867914
1739209631.5113044;-35.57807855764607
1739209631.511305;-33.981070128970906
1739209631.511306;-45.120503652039325
1739209631.511307;-38.13080360867914
1739209631.511308;-35.57807855764607
1739209631.511309;-38.13080360867914
1739209631.5113096;-45.120503652039325
1739209631.5113106;-45.120503652039325
1739209631.5113115;-38.13080360867914
1739209631.5113125;-45.120503652039325
1739209631.5113134;-45.120503652039325
1739209631.5113142;-45.120503652039325
1739209631.511315;-35.57807855764607
1739209631.511316;-38.13080360867914
1739209631.511317;-45.120503652039325
1739209631.511318;-45.120503652039325
1739209631.5113187;-38.13080360867914
1739209631.5113196;-38.13080360867914
1739209631.5113206;-45.120503652039325
1739209631.5113215;-45.120503652039325
1739209631.5113225;-38.13080360867914
1739209631.5113235;-38.13080360867914
1739209631.5113242;-45.120503652039325
1739209631.5113251;-38.13080360867914
1739209631.511326;-38.13080360867914
1739209631.511327;-35.57807855764607
1739209631.511328;-38.13080360867914
1739209631.5113287;-38.13080360867914
1739209631.5113297;-35.57807855764607
1739209631.5113306;-38.13080360867914
1739209631.5113316;-38.13080360867914
1739209631.5113325;-38.13080360867914
1739209631.5113332;-38.13080360867914
1739209631.5113342;-38.13080360867914
1739209631.5113351;-45.120503652039325
1739209631.511336;-45.120503652039325
1739209631.511337;-45.120503652039325
1739209631.5113378;-38.13080360867914
1739209631.5113387;-45.120503652039325
1739209631.5113397;-38.13080360867914
1739209631.5113406;-45.120503652039325
1739209631.5113416;-33.981070128970906
1739209631.5113425;-33.981070128970906
1739209631.5113432;-45.120503652039325
1739209631.5113442;-45.120503652039325
1739209631.5113451;-32.816014438256545
1739209631.511346;-38.13080360867914
1739209631.511347;-45.120503652039325
1739209631.5113478;-38.13080360867914
1739209631.5113487;-45.120503652039325
1739209631.5113497;-45.120503652039325
1739209631.5113506;-38.13080360867914
1739209631.5113516;-45.120503652039325
1739209631.5113523;-45.120503652039325
1739209631.5113533;-38.13080360867914
1739209631.5113542;-45.120503652039325
1739209631.5113552;-45.120503652039325
1739209631.511356;-45.120503652039325
1739209631.5113568;-45.120503652039325
1739209631.5113578;-45.120503652039325
1739209631.5113587;-45.120503652039325
1739209631.5113597;-38.13080360867914
1739209631.5113606;-38.13080360867914
1739209631.5113614;-45.120503652039325
1739209631.5113623;-38.13080360867914
1739209631.5113633;-38.13080360867914
1739209631.5113642;-38.13080360867914
1739209631.5113652;-38.13080360867914
1739209631.5113661;-38.13080360867914
1739209631.5113668;-38.13080360867914
1739209631.5113678;-45.120503652039325
1739209631.5113688;-45.120503652039325
1739209631.5113697;-35.57807855764607
1739209631.5113707;-38.13080360867914
1739209631.5113714;-38.13080360867914
1739209631.5113723;-45.120503652039325
1739209631.5113733;-45.120503652039325
1739209631.5113742;-45.120503652039325
1739209631.5113752;-45.120503652039325
1739209631.511376;-38.13080360867914
1739209631.5113769;-38.13080360867914
1739209631.5113778;-38.13080360867914
1739209631.5113788;-30.49652367304973
1739209631.5113797;-45.120503652039325
1739209631.5113804;-38.13080360867914
1739209631.5113814;-38.13080360867914
1739209631.5113823;-45.120503652039325
1739209631.5113833;-38.13080360867914
1739209631.5113842;-38.13080360867914
1739209631.5113852;-45.120503652039325
1739209631.511386;-38.13080360867914
1739209631.5113869;-38.13080360867914
1739209631.5113878;-35.57807855764607
1739209631.5113888;-38.13080360867914
1739209631.5113897;-38.13080360867914
1739209631.5113904;-38.13080360867914
1739209631.5113914;-35.57807855764607
1739209631.5113924;-38.13080360867914
1739209631.5113933;-38.13080360867914
1739209631.5113943;-38.13080360867914
1739209631.511395;-28.21854285175415
1739209631.511396;-33.981070128970906
1739209631.511397;-45.120503652039325
1739209631.5113978;-38.13080360867914
1739209631.5113988;-35.57807855764607
1739209631.5113995;-38.13080360867914
1739209631.5114005;-28.21854285175415
1739209631.5114014;-38.13080360867914
1739209631.5114024;-38.13080360867914
1739209631.5114033;-33.981070128970906
1739209631.511404;-45.120503652039325
1739209631.511405;-38.13080360867914
1739209631.511406;-35.57807855764607
1739209631.511407;-38.13080360867914
1739209631.5114079;-45.120503652039325
1739209631.5114088;-38.13080360867914
1739209631.5114095;-38.13080360867914
1739209631.5114105;-45.120503652039325
1739209631.5114114;-45.120503652039325
1739209631.5114124;-38.13080360867914
1739209631.5114133;-35.57807855764607
1739209631.511414;-38.13080360867914
1739209631.511415;-45.120503652039325
1739209631.511416;-45.120503652039325
1739209631.5092921;-45.120503652039325
1739209631.509299;-38.13080360867914
1739209631.5093062;-38.13080360867914
1739209631.5093133;-32.816014438256545
1739209631.5093205;-32.816014438256545
1739209631.5093277;-38.13080360867914
1739209631.5093348;-38.13080360867914
1739209631.5093417;-35.57807855764607
1739209631.5093489;-38.13080360867914
1739209631.509356;-45.120503652039325
1739209631.5093632;-45.120503652039325
1739209631.5093703;-45.120503652039325
1739209631.5093772;-38.13080360867914
1739209631.5093844;-38.13080360867914
1739209631.5093915;-45.120503652039325
1739209631.5093987;-45.120503652039325
1739209631.5094059;-38.13080360867914
1739209631.5094128;-45.120503652039325
1739209631.50942;-38.13080360867914
1739209631.509427;-45.120503652039325
1739209631.5094342;-38.13080360867914
1739209631.5094414;-35.57807855764607
1739209631.5094485;-38.13080360867914
