CAN Message; 0x62:0a8fa0856d6d6764
1739209621.9082825;-45.120503652039325
1739209621.9082837;-38.13080360867914
1739209621.908285;-35.57807855764607
1739209621.908286;-38.13080360867914
1739209621.9082873;-38.13080360867914
1739209621.9082885;-38.13080360867914
1739209621.9082897;-33.981070128970906
1739209621.9082909;-45.120503652039325
1739209621.908292;-38.13080360867914
1739209621.9082932;-38.13080360867914
1739209621.9082944;-32.816014438256545
1739209621.9082956;-38.13080360867914
1739209621.9082968;-45.120503652039325
1739209621.908298;-38.13080360867914
1739209621.9082992;-45.120503652039325
1739209621.9083004;-38.13080360867914
1739209621.9083016;-45.120503652039325
1739209621.9083028;-38.13080360867914
1739209621.908304;-38.13080360867914
1739209621.9083052;-45.120503652039325
1739209621.9083064;-45.120503652039325
1739209621.9083076;-38.13080360867914
1739209621.9083087;-35.57807855764607
1739209621.90831;-45.120503652039325
1739209621.9083111;-45.120503652039325
1739209621.9083123;-38.13080360867914
1739209621.9083135;-38.13080360867914
1739209621.9083147;-45.120503652039325
1739209621.908316;-33.981070128970906
1739209621.908317;-35.57807855764607
1739209621.9083183;-35.57807855764607
1739209621.9083195;-38.13080360867914
1739209621.9083207;-32.816014438256545
1739209621.9083219;-31.141103565318915
1739209621.908323;-45.120503652039325
1739209621.9083242;-45.120503652039325
1739209621.9083254;-45.120503652039325
1739209621.9083266;-45.120503652039325
1739209621.9083278;-38.13080360867914
1739209621.908329;-38.13080360867914
1739209621.9083302;-38.13080360867914
1739209621.9083314;-35.57807855764607
1739209621.9083326;-45.120503652039325
1739209621.9083338;-45.120503652039325
1739209621.9083347;-45.120503652039325
1739209621.908336;-45.120503652039325
1739209621.908337;-38.13080360867914
1739209621.9083383;-38.13080360867914
1739209621.9083395;-32.816014438256545
1739209621.9083407;-31.141103565318915
1739209621.908342;-45.120503652039325
1739209621.908343;-38.13080360867914
1739209621.9083443;-35.57807855764607
1739209621.9083455;-38.13080360867914
1739209621.9083467;-35.57807855764607
1739209621.9083478;-38.13080360867914
1739209621.908349;-38.13080360867914
1739209621.9083502;-38.13080360867914
1739209621.9083514;-45.120503652039325
1739209621.9083526;-45.120503652039325
1739209621.9083538;-45.120503652039325
1739209621.908355;-38.13080360867914
1739209621.9083562;-38.13080360867914
1739209621.9083574;-38.13080360867914
1739209621.9083586;-45.120503652039325
1739209621.9083598;-33.981070128970906
1739209621.908361;-38.13080360867914
1739209621.9083622;-45.120503652039325
1739209621.9083633;-45.120503652039325
1739209621.9083645;-45.120503652039325
1739209621.9083657;-38.13080360867914
1739209621.908367;-38.13080360867914
1739209621.908368;-45.120503652039325
1739209621.9083693;-31.141103565318915
1739209621.9083705;-35.57807855764607
1739209621.9083717;-38.13080360867914
1739209621.9083729;-45.120503652039325
1739209621.908374;-35.57807855764607
1739209621.9083753;-38.13080360867914
1739209621.9083765;-38.13080360867914
1739209621.9083776;-45.120503652039325
1739209621.9083788;-28.58837851428586
1739209621.90838;-38.13080360867914
1739209621.9083812;-33.981070128970906
1739209621.9083824;-45.120503652039325
1739209621.9083836;-45.120503652039325
1739209621.9083848;-38.13080360867914
1739209621.908386;-38.13080360867914
1739209621.9083872;-45.120503652039325
1739209621.9083884;-33.981070128970906
1739209621.9083896;-38.13080360867914
1739209621.9083908;-38.13080360867914
1739209621.908392;-45.120503652039325
1739209621.9083931;-38.13080360867914
1739209621.9083943;-38.13080360867914
1739209621.9083955;-38.13080360867914
1739209621.9083967;-45.120503652039325
1739209621.908398;-38.13080360867914
1739209621.908399;-32.816014438256545
1739209621.9084003;-33.981070128970906
1739209621.9084015;-45.120503652039325
1739209621.9084027;-38.13080360867914
1739209621.9084039;-35.57807855764607
1739209621.908405;-38.13080360867914
1739209621.9084063;-38.13080360867914
1739209621.9084074;-38.13080360867914
1739209621.9084086;-45.120503652039325
1739209621.9084096;-45.120503652039325
1739209621.9084108;-32.816014438256545
1739209621.908412;-45.120503652039325
1739209621.9084132;-45.120503652039325
1739209621.9084144;-35.57807855764607
1739209621.9084156;-38.13080360867914
1739209621.9084167;-38.13080360867914
1739209621.908418;-38.13080360867914
1739209621.9084191;-38.13080360867914
1739209621.9084203;-35.57807855764607
1739209621.9084215;-38.13080360867914
1739209621.9084227;-35.57807855764607
1739209621.908424;-45.120503652039325
1739209621.908425;-45.120503652039325
1739209621.9084263;-45.120503652039325
1739209621.9084275;-45.120503652039325
1739209621.9084287;-45.120503652039325
1739209621.9084299;-45.120503652039325
1739209621.908431;-45.120503652039325
1739209621.9084322;-45.120503652039325
1739209621.9084334;-38.13080360867914
1739209621.9084346;-38.13080360867914
1739209621.9084358;-45.120503652039325
1739209621.908437;-45.120503652039325
1739209621.9084382;-38.13080360867914
1739209621.9084394;-38.13080360867914
1739209621.9084406;-45.120503652039325
1739209621.9084418;-45.120503652039325
1739209621.908443;-45.120503652039325
1739209621.9084442;-32.816014438256545
1739209621.9084454;-38.13080360867914
1739209621.9084466;-35.57807855764607
1739209621.9084477;-38.13080360867914
1739209621.908449;-38.13080360867914
1739209621.9084501;-45.120503652039325
1739209621.9084513;-35.57807855764607
1739209621.9084525;-38.13080360867914
1739209621.9084537;-45.120503652039325
1739209621.908455;-38.13080360867914
1739209621.908456;-45.120503652039325
1739209621.9084573;-45.120503652039325
1739209621.9084585;-45.120503652039325
1739209621.9084597;-38.13080360867914
1739209621.9084609;-45.120503652039325
1739209621.908462;-38.13080360867914
1739209621.9084632;-38.13080360867914
1739209621.9084644;-45.120503652039325
1739209621.9084656;-35.57807855764607
1739209621.9084668;-38.13080360867914
1739209621.908468;-45.120503652039325
1739209621.9084692;-38.13080360867914
1739209621.9084704;-35.57807855764607
1739209621.9084716;-45.120503652039325
1739209621.9084728;-45.120503652039325
1739209621.908474;-45.120503652039325
1739209621.9084752;-35.57807855764607
1739209621.9084764;-45.120503652039325
1739209621.9084775;-45.120503652039325
1739209621.9084787;-45.120503652039325
1739209621.90848;-45.120503652039325
1739209621.9084811;-45.120503652039325
1739209621.9084823;-45.120503652039325
1739209621.9084835;-38.13080360867914
1739209621.9084847;-45.120503652039325
1739209621.908486;-45.120503652039325
1739209621.9084868;-38.13080360867914
1739209621.908488;-35.57807855764607
1739209621.9084892;-35.57807855764607
1739209621.9084904;-38.13080360867914
1739209621.9084916;-45.120503652039325
1739209621.9084928;-45.120503652039325
1739209621.908494;-27.8777449560314
1739209621.9084952;-32.816014438256545
1739209621.9084964;-45.120503652039325
1739209621.9084976;-38.13080360867914
1739209621.9084988;-38.13080360867914
1739209621.9085;-35.57807855764607
1739209621.9085011;-45.120503652039325
1739209621.9085023;-45.120503652039325
1739209621.9085035;-38.13080360867914
1739209621.9085047;-45.120503652039325
1739209621.908506;-32.816014438256545
1739209621.908507;-38.13080360867914
1739209621.9085083;-45.120503652039325
1739209621.9085095;-45.120503652039325
1739209621.9085107;-45.120503652039325
1739209621.9085119;-45.120503652039325
1739209621.908513;-32.816014438256545
1739209621.9085143;-33.981070128970906
1739209621.9085155;-45.120503652039325
1739209621.9085166;-45.120503652039325
1739209621.9085178;-38.13080360867914
1739209621.908519;-45.120503652039325
1739209621.9085202;-45.120503652039325
1739209621.9085214;-45.120503652039325
1739209621.9085226;-30.49652367304973
1739209621.9085238;-33.981070128970906
1739209621.908525;-45.120503652039325
1739209621.9085262;-38.13080360867914
1739209621.9085274;-35.57807855764607
1739209621.9085286;-38.13080360867914
1739209621.9085298;-45.120503652039325
1739209621.908531;-38.13080360867914
1739209621.9085321;-38.13080360867914
1739209621.9085333;-45.120503652039325
1739209621.9085345;-38.13080360867914
1739209621.9085357;-38.13080360867914
1739209621.908537;-38.13080360867914
1739209621.908538;-45.120503652039325
1739209621.9085393;-38.13080360867914
1739209621.9085405;-45.120503652039325
1739209621.9085417;-28.58837851428586
1739209621.9085429;-28.992665084841942
1739209621.908544;-45.120503652039325
1739209621.9085453;-38.13080360867914
1739209621.9085464;-35.57807855764607
1739209621.9085476;-33.981070128970906
1739209621.9085488;-45.120503652039325
1739209621.90855;-45.120503652039325
1739209621.9085512;-33.981070128970906
1739209621.9085524;-45.120503652039325
1739209621.9085536;-45.120503652039325
1739209621.9085548;-45.120503652039325
1739209621.908556;-35.57807855764607
1739209621.9085572;-38.13080360867914
1739209621.9085584;-45.120503652039325
1739209621.9085596;-38.13080360867914
1739209621.9085608;-32.816014438256545
1739209621.9085617;-33.981070128970906
1739209621.908563;-45.120503652039325
1739209621.908564;-45.120503652039325
1739209621.9085653;-38.13080360867914
1739209621.9085665;-38.13080360867914
1739209621.9085677;-45.120503652039325
1739209621.9085689;-45.120503652039325
1739209621.90857;-45.120503652039325
1739209621.9085712;-35.57807855764607
1739209621.9085724;-38.13080360867914
1739209621.9085736;-38.13080360867914
1739209621.9085748;-45.120503652039325
1739209621.908576;-35.57807855764607
1739209621.9085772;-35.57807855764607
1739209621.9085784;-33.981070128970906
1739209621.9085796;-45.120503652039325
1739209621.9085808;-45.120503652039325
1739209621.908582;-38.13080360867914
1739209621.9085832;-45.120503652039325
1739209621.9085844;-38.13080360867914
1739209621.9085855;-45.120503652039325
1739209621.9085867;-45.120503652039325
1739209621.908588;-38.13080360867914
1739209621.9085891;-45.120503652039325
1739209621.9085903;-35.57807855764607
1739209621.9085915;-35.57807855764607
1739209621.9085927;-45.120503652039325
1739209621.908594;-45.120503652039325
1739209621.908595;-33.981070128970906
1739209621.9085963;-38.13080360867914
1739209621.9085975;-45.120503652039325
1739209621.9085987;-35.57807855764607
1739209621.9085999;-38.13080360867914
1739209621.908601;-45.120503652039325
1739209621.9086022;-45.120503652039325
1739209621.9086034;-38.13080360867914
1739209621.9086046;-45.120503652039325
1739209621.9086058;-38.13080360867914
1739209621.908607;-38.13080360867914
1739209621.9086082;-35.57807855764607
1739209621.9086094;-38.13080360867914
1739209621.9086106;-45.120503652039325
1739209621.9086118;-38.13080360867914
1739209621.908613;-35.57807855764607
1739209621.9086142;-38.13080360867914
1739209621.9086154;-45.120503652039325
1739209621.9086165;-45.120503652039325
1739209621.9086177;-38.13080360867914
1739209621.908619;-35.57807855764607
1739209621.90862;-38.13080360867914
1739209621.9086213;-45.120503652039325
1739209621.9086225;-45.120503652039325
1739209621.9086237;-38.13080360867914
1739209621.908625;-45.120503652039325
1739209621.908626;-45.120503652039325
1739209621.9086273;-35.57807855764607
1739209621.9086285;-45.120503652039325
1739209621.9086297;-45.120503652039325
1739209621.9086308;-38.13080360867914
1739209621.908632;-35.57807855764607
1739209621.9086332;-38.13080360867914
1739209621.9086344;-45.120503652039325
1739209621.9086356;-38.13080360867914
1739209621.9086368;-45.120503652039325
1739209621.908638;-35.57807855764607
1739209621.908639;-32.816014438256545
1739209621.9086401;-45.120503652039325
1739209621.9086413;-45.120503652039325
1739209621.9086425;-38.13080360867914
1739209621.9086437;-35.57807855764607
1739209621.908645;-38.13080360867914
1739209621.908646;-45.120503652039325
1739209621.9086473;-45.120503652039325
1739209621.9086485;-45.120503652039325
1739209621.9086497;-33.981070128970906
1739209621.9086509;-45.120503652039325
1739209621.908652;-45.120503652039325
1739209621.9086533;-45.120503652039325
1739209621.9086545;-45.120503652039325
1739209621.9086556;-38.13080360867914
1739209621.9086568;-35.57807855764607
1739209621.908658;-31.141103565318893
1739209621.9086592;-38.13080360867914
1739209621.9086604;-45.120503652039325
1739209621.9086616;-45.120503652039325
1739209621.9086628;-38.13080360867914
1739209621.908664;-45.120503652039325
1739209621.9086652;-45.120503652039325
1739209621.9086664;-38.13080360867914
1739209621.9086676;-45.120503652039325
1739209621.9086688;-45.120503652039325
1739209621.90867;-45.120503652039325
1739209621.9086711;-45.120503652039325
1739209621.9086723;-45.120503652039325
1739209621.9086735;-45.120503652039325
1739209621.9086747;-45.120503652039325
1739209621.908676;-45.120503652039325
1739209621.908677;-45.120503652039325
1739209621.9086783;-45.120503652039325
1739209621.9086795;-45.120503652039325
1739209621.9086807;-33.981070128970906
1739209621.9086819;-29.438486411369333
1739209621.908683;-38.13080360867914
1739209621.9086843;-45.120503652039325
1739209621.9086854;-38.13080360867914
1739209621.9086866;-28.21854285175415
1739209621.9086878;-33.981070128970906
1739209621.908689;-45.120503652039325
1739209621.9086902;-45.120503652039325
1739209621.9086914;-33.981070128970906
1739209621.9086926;-45.120503652039325
1739209621.9086938;-45.120503652039325
1739209621.908695;-45.120503652039325
1739209621.9086962;-35.57807855764607
1739209621.9086974;-45.120503652039325
1739209621.9086986;-45.120503652039325
1739209621.9086998;-45.120503652039325
1739209621.908701;-45.120503652039325
1739209621.9087021;-45.120503652039325
1739209621.9087033;-45.120503652039325
1739209621.9087045;-38.13080360867914
1739209621.9087057;-31.141103565318893
1739209621.908707;-45.120503652039325
1739209621.908708;-38.13080360867914
1739209621.9087093;-45.120503652039325
1739209621.9087105;-32.816014438256545
1739209621.9087117;-38.13080360867914
1739209621.9087129;-35.57807855764607
1739209621.9087138;-38.13080360867914
1739209621.908715;-45.120503652039325
1739209621.9087162;-45.120503652039325
1739209621.9087174;-38.13080360867914
1739209621.9087186;-38.13080360867914
1739209621.9087198;-45.120503652039325
1739209621.908721;-38.13080360867914
1739209621.9087222;-38.13080360867914
1739209621.9087234;-38.13080360867914
1739209621.9087245;-38.13080360867914
1739209621.9087257;-45.120503652039325
1739209621.908727;-35.57807855764607
1739209621.9087281;-38.13080360867914
1739209621.9087293;-45.120503652039325
1739209621.9087305;-38.13080360867914
1739209621.9087317;-35.57807855764607
1739209621.908733;-45.120503652039325
1739209621.908734;-27.8777449560314
1739209621.9087353;-31.141103565318893
1739209621.9087365;-38.13080360867914
1739209621.9087377;-45.120503652039325
1739209621.9087389;-38.13080360867914
1739209621.90874;-38.13080360867914
1739209621.9087412;-45.120503652039325
1739209621.9087424;-45.120503652039325
1739209621.9087436;-33.981070128970956
1739209621.9087448;-45.120503652039325
1739209621.908746;-38.13080360867914
1739209621.9087472;-38.13080360867914
1739209621.9087484;-45.120503652039325
1739209621.9087496;-38.13080360867914
1739209621.9087508;-38.13080360867914
1739209621.908752;-38.13080360867914
1739209621.9004126;-45.120503652039325
1739209621.9004214;-38.13080360867914
1739209621.9004302;-35.57807855764607
1739209621.900439;-38.13080360867914
1739209621.9004478;-45.120503652039325
1739209621.9004567;-38.13080360867914
1739209621.9004655;-38.13080360867914
1739209621.9004743;-38.13080360867914
1739209621.9004831;-45.120503652039325
1739209621.900492;-45.120503652039325
1739209621.9005008;-45.120503652039325
1739209621.9005094;-45.120503652039325
1739209621.9005182;-38.13080360867914
1739209621.900527;-38.13080360867914
1739209621.9005358;-38.13080360867914
1739209621.9005446;-33.981070128970906
1739209621.9005535;-45.120503652039325
1739209621.9005623;-38.13080360867914
1739209621.900571;-32.816014438256545
1739209621.90058;-35.57807855764607
1739209621.9005888;-45.120503652039325
1739209621.9005976;-35.57807855764607
1739209621.9006064;-45.120503652039325
1739209621.9006152;-33.981070128970906
1739209621.9006238;-38.13080360867914
1739209621.9006326;-35.57807855764607
1739209621.9006414;-38.13080360867914
1739209621.9006503;-38.13080360867914
1739209621.900659;-45.120503652039325
1739209621.900668;-45.120503652039325
1739209621.9006767;-33.981070128970906
1739209621.9006855;-33.981070128970906
1739209621.9006944;-38.13080360867914
1739209621.9007032;-45.120503652039325
1739209621.900712;-38.13080360867914
1739209621.9007208;-38.13080360867914
1739209621.9007297;-45.120503652039325
1739209621.9007385;-38.13080360867914
1739209621.900747;-35.57807855764607
1739209621.900756;-31.141103565318915
1739209621.9007647;-45.120503652039325
1739209621.9007735;-38.13080360867914
1739209621.9007823;-38.13080360867914
1739209621.9007912;-38.13080360867914
1739209621.9008;-45.120503652039325
1739209621.9008088;-33.981070128970906
1739209621.9008176;-35.57807855764607
1739209621.9008265;-38.13080360867914
1739209621.9008353;-45.120503652039325
1739209621.900844;-45.120503652039325
1739209621.900853;-45.120503652039325
1739209621.9008617;-38.13080360867914
1739209621.9008703;-45.120503652039325
1739209621.9008791;-45.120503652039325
1739209621.900888;-38.13080360867914
1739209621.9008968;-33.981070128970906
1739209621.9009056;-45.120503652039325
1739209621.9009144;-45.120503652039325
1739209621.9009233;-35.57807855764607
1739209621.900932;-33.981070128970906
1739209621.900941;-45.120503652039325
1739209621.9009497;-45.120503652039325
1739209621.9009585;-38.13080360867914
1739209621.9009674;-35.57807855764607
1739209621.9009762;-45.120503652039325
1739209621.9009848;-38.13080360867914
1739209621.9009936;-38.13080360867914
1739209621.9010024;-45.120503652039325
1739209621.9010112;-45.120503652039325
1739209621.90102;-38.13080360867914
1739209621.9010289;-45.120503652039325
1739209621.9010377;-31.141103565318915
1739209621.9010465;-33.981070128970906
1739209621.9010553;-38.13080360867914
1739209621.9010642;-35.57807855764607
1739209621.901073;-38.13080360867914
1739209621.9010818;-38.13080360867914
1739209621.9010906;-38.13080360867914
1739209621.9010994;-38.13080360867914
1739209621.901108;-38.13080360867914
1739209621.9011168;-45.120503652039325
1739209621.9011257;-32.816014438256545
1739209621.9011345;-30.49652367304973
1739209621.9011433;-38.13080360867914
1739209621.9011521;-45.120503652039325
1739209621.901161;-35.57807855764607
1739209621.9011698;-32.816014438256545
1739209621.9011786;-31.141103565318915
1739209621.9011874;-33.981070128970906
1739209621.9011962;-45.120503652039325
1739209621.901205;-45.120503652039325
1739209621.901214;-38.13080360867914
1739209621.9012227;-38.13080360867914
1739209621.9012313;-45.120503652039325
1739209621.90124;-45.120503652039325
1739209621.901249;-45.120503652039325
1739209621.9012578;-38.13080360867914
1739209621.9012666;-35.57807855764607
1739209621.9012754;-45.120503652039325
1739209621.9012842;-45.120503652039325
1739209621.901293;-38.13080360867914
1739209621.9013019;-38.13080360867914
1739209621.9013107;-38.13080360867914
1739209621.9013195;-45.120503652039325
1739209621.9013283;-38.13080360867914
1739209621.9013371;-38.13080360867914
1739209621.9013457;-38.13080360867914
1739209621.9013546;-38.13080360867914
1739209621.9013634;-45.120503652039325
1739209621.9013722;-38.13080360867914
1739209621.901381;-45.120503652039325
1739209621.9013898;-35.57807855764607
1739209621.9013987;-30.49652367304973
1739209621.9014075;-45.120503652039325
1739209621.9014163;-45.120503652039325
1739209621.9014251;-38.13080360867914
1739209621.901434;-38.13080360867914
1739209621.9014428;-45.120503652039325
1739209621.9014516;-45.120503652039325
1739209621.9014604;-45.120503652039325
1739209621.901469;-38.13080360867914
1739209621.9014778;-38.13080360867914
1739209621.9014866;-45.120503652039325
1739209621.9014955;-45.120503652039325
1739209621.9015043;-38.13080360867914
1739209621.901513;-38.13080360867914
1739209621.901522;-45.120503652039325
1739209621.9015307;-38.13080360867914
1739209621.9015396;-31.141103565318893
1739209621.9015484;-38.13080360867914
1739209621.9015572;-45.120503652039325
1739209621.901566;-45.120503652039325
1739209621.9015749;-45.120503652039325
1739209621.9015837;-38.13080360867914
1739209621.9015923;-38.13080360867914
1739209621.901601;-45.120503652039325
1739209621.90161;-45.120503652039325
1739209621.9016187;-45.120503652039325
1739209621.9016275;-45.120503652039325
1739209621.9016364;-45.120503652039325
1739209621.9016452;-38.13080360867914
1739209621.901654;-45.120503652039325
1739209621.9016628;-35.57807855764607
1739209621.9016716;-38.13080360867914
1739209621.9016805;-45.120503652039325
1739209621.9016893;-38.13080360867914
1739209621.901698;-38.13080360867914
1739209621.9017067;-38.13080360867914
1739209621.9017155;-38.13080360867914
1739209621.9017243;-33.981070128970906
1739209621.9017332;-45.120503652039325
1739209621.901742;-45.120503652039325
1739209621.9017508;-32.816014438256545
1739209621.9017596;-38.13080360867914
1739209621.9017684;-45.120503652039325
1739209621.9017773;-38.13080360867914
1739209621.901786;-29.438486411369333
1739209621.901795;-45.120503652039325
1739209621.9018037;-45.120503652039325
1739209621.9018126;-38.13080360867914
1739209621.9018214;-45.120503652039325
1739209621.90183;-38.13080360867914
1739209621.9018388;-45.120503652039325
1739209621.9018476;-45.120503652039325
1739209621.9018564;-45.120503652039325
1739209621.9018652;-38.13080360867914
1739209621.901874;-45.120503652039325
1739209621.901883;-45.120503652039325
1739209621.9018917;-38.13080360867914
1739209621.9019005;-38.13080360867914
1739209621.9019094;-32.816014438256545
1739209621.9019182;-35.57807855764607
1739209621.901927;-45.120503652039325
1739209621.9019358;-45.120503652039325
1739209621.9019446;-33.981070128970906
1739209621.9019532;-45.120503652039325
1739209621.901962;-38.13080360867914
1739209621.9019709;-38.13080360867914
1739209621.9019797;-35.57807855764607
1739209621.9019885;-45.120503652039325
1739209621.9019973;-35.57807855764607
1739209621.9020061;-38.13080360867914
1739209621.902015;-35.57807855764607
1739209621.9020238;-45.120503652039325
1739209621.9020326;-45.120503652039325
1739209621.9020414;-38.13080360867914
1739209621.9020503;-38.13080360867914
1739209621.902059;-38.13080360867914
1739209621.9020677;-35.57807855764607
1739209621.9020765;-38.13080360867914
1739209621.9020853;-38.13080360867914
1739209621.9020941;-45.120503652039325
1739209621.902103;-45.120503652039325
1739209621.9021118;-38.13080360867914
1739209621.9021206;-38.13080360867914
1739209621.9021294;-45.120503652039325
1739209621.9021382;-45.120503652039325
1739209621.902147;-45.120503652039325
1739209621.9021559;-35.57807855764607
1739209621.9021647;-38.13080360867914
1739209621.9021735;-38.13080360867914
1739209621.9021823;-38.13080360867914
1739209621.902191;-38.13080360867914
1739209621.9021997;-38.13080360867914
1739209621.9022086;-35.57807855764607
1739209621.9022174;-45.120503652039325
1739209621.9022262;-38.13080360867914
1739209621.902235;-45.120503652039325
1739209621.9022439;-38.13080360867914
1739209621.9022527;-31.141103565318915
1739209621.9022615;-38.13080360867914
1739209621.9022703;-38.13080360867914
1739209621.9022791;-45.120503652039325
1739209621.902288;-38.13080360867914
1739209621.9022968;-38.13080360867914
1739209621.9023056;-45.120503652039325
1739209621.9023142;-45.120503652039325
1739209621.902323;-29.438486411369347
1739209621.9023318;-38.13080360867914
1739209621.9023407;-38.13080360867914
1739209621.9023495;-38.13080360867914
1739209621.9023583;-38.13080360867914
1739209621.902367;-45.120503652039325
1739209621.902376;-45.120503652039325
1739209621.9023848;-45.120503652039325
1739209621.9023936;-33.981070128970906
1739209621.9024024;-35.57807855764607
1739209621.9024112;-38.13080360867914
1739209621.90242;-45.120503652039325
1739209621.9024286;-38.13080360867914
1739209621.9024374;-35.57807855764607
1739209621.9024463;-38.13080360867914
1739209621.902455;-45.120503652039325
1739209621.902464;-38.13080360867914
1739209621.9024727;-45.120503652039325
1739209621.9024816;-45.120503652039325
1739209621.9024904;-45.120503652039325
1739209621.9024992;-38.13080360867914
1739209621.902508;-35.57807855764607
1739209621.9025168;-45.120503652039325
1739209621.9025257;-45.120503652039325
1739209621.9025345;-38.13080360867914
1739209621.9025433;-38.13080360867914
1739209621.902552;-45.120503652039325
1739209621.9025607;-45.120503652039325
1739209621.9025695;-38.13080360867914
1739209621.9025784;-45.120503652039325
1739209621.9025872;-45.120503652039325
1739209621.902596;-45.120503652039325
1739209621.9026048;-38.13080360867914
1739209621.9026136;-38.13080360867914
1739209621.9026225;-38.13080360867914
1739209621.9026313;-45.120503652039325
1739209621.90264;-38.13080360867914
1739209621.902649;-38.13080360867914
1739209621.9026577;-38.13080360867914
1739209621.9026666;-45.120503652039325
1739209621.9026752;-28.992665084841942
1739209621.902684;-33.981070128970906
1739209621.9026928;-45.120503652039325
1739209621.9027016;-45.120503652039325
1739209621.9027104;-38.13080360867914
1739209621.9027193;-45.120503652039325
1739209621.902728;-38.13080360867914
1739209621.902737;-33.981070128970906
1739209621.9027457;-35.57807855764607
1739209621.9027545;-38.13080360867914
1739209621.9027634;-38.13080360867914
1739209621.9027722;-45.120503652039325
1739209621.902781;-38.13080360867914
1739209621.9027896;-38.13080360867914
1739209621.9027984;-45.120503652039325
1739209621.9028072;-45.120503652039325
1739209621.902816;-45.120503652039325
1739209621.9028249;-45.120503652039325
1739209621.9028337;-38.13080360867914
1739209621.9028425;-38.13080360867914
1739209621.9028513;-45.120503652039325
1739209621.9028602;-38.13080360867914
1739209621.902869;-38.13080360867914
1739209621.9028778;-38.13080360867914
1739209621.9028866;-38.13080360867914
1739209621.9028955;-38.13080360867914
1739209621.9029043;-45.120503652039325
1739209621.9029129;-45.120503652039325
1739209621.9029217;-33.981070128970906
1739209621.9029305;-33.981070128970906
1739209621.9029393;-45.120503652039325
1739209621.9029481;-45.120503652039325
1739209621.902957;-45.120503652039325
1739209621.9029658;-38.13080360867914
1739209621.9029746;-38.13080360867914
1739209621.9029834;-45.120503652039325
1739209621.9029922;-38.13080360867914
1739209621.903001;-30.49652367304973
1739209621.90301;-32.816014438256545
1739209621.9030187;-38.13080360867914
1739209621.9030275;-35.57807855764607
1739209621.903036;-38.13080360867914
1739209621.903045;-38.13080360867914
1739209621.9030538;-45.120503652039325
1739209621.9030626;-38.13080360867914
1739209621.9030714;-45.120503652039325
1739209621.9030802;-38.13080360867914
1739209621.903089;-45.120503652039325
1739209621.9030979;-45.120503652039325
1739209621.9031067;-38.13080360867914
1739209621.9031155;-45.120503652039325
1739209621.9031243;-45.120503652039325
1739209621.9031332;-38.13080360867914
1739209621.903142;-38.13080360867914
1739209621.9031506;-38.13080360867914
1739209621.9031594;-35.57807855764607
1739209621.9031682;-45.120503652039325
1739209621.903177;-38.13080360867914
1739209621.9031858;-38.13080360867914
1739209621.9031947;-38.13080360867914
1739209621.9032035;-38.13080360867914
1739209621.9032123;-38.13080360867914
1739209621.9032211;-38.13080360867914
1739209621.90323;-45.120503652039325
1739209621.9032388;-45.120503652039325
1739209621.9032476;-45.120503652039325
1739209621.9032564;-45.120503652039325
1739209621.9032652;-45.120503652039325
1739209621.9032738;-45.120503652039325
1739209621.9032826;-33.981070128970906
1739209621.9032915;-45.120503652039325
1739209621.9033003;-38.13080360867914
1739209621.903309;-45.120503652039325
1739209621.903318;-33.981070128970906
1739209621.9033267;-33.981070128970906
1739209621.9033356;-45.120503652039325
1739209621.9033444;-45.120503652039325
1739209621.9033532;-38.13080360867914
1739209621.903362;-38.13080360867914
1739209621.9033709;-45.120503652039325
1739209621.9033797;-45.120503652039325
1739209621.9033883;-45.120503652039325
1739209621.903397;-38.13080360867914
1739209621.903406;-38.13080360867914
1739209621.9034147;-38.13080360867914
1739209621.9034235;-38.13080360867914
1739209621.9034324;-45.120503652039325
1739209621.9034412;-45.120503652039325
1739209621.90345;-38.13080360867914
1739209621.9034588;-38.13080360867914
1739209621.9034677;-38.13080360867914
1739209621.9034765;-45.120503652039325
1739209621.9034853;-45.120503652039325
1739209621.9034941;-38.13080360867914
1739209621.903503;-45.120503652039325
1739209621.9035115;-45.120503652039325
1739209621.9035203;-45.120503652039325
1739209621.9035292;-38.13080360867914
1739209621.903538;-38.13080360867914
1739209621.9035468;-45.120503652039325
1739209621.9035556;-38.13080360867914
1739209621.9035645;-45.120503652039325
1739209621.9035733;-45.120503652039325
1739209621.903582;-38.13080360867914
1739209621.903591;-45.120503652039325
1739209621.9035997;-45.120503652039325
1739209621.9036086;-38.13080360867914
1739209621.9036174;-45.120503652039325
1739209621.9036262;-45.120503652039325
1739209621.9036348;-45.120503652039325
1739209621.9036436;-45.120503652039325
1739209621.9036524;-35.57807855764607
1739209621.9036613;-38.13080360867914
1739209621.90367;-28.58837851428586
1739209621.903679;-28.992665084841942
1739209621.9036877;-45.120503652039325
1739209621.9036965;-38.13080360867914
1739209621.9037054;-32.816014438256545
1739209621.9037142;-33.981070128970906
1739209621.903723;-45.120503652039325
1739209621.9037318;-45.120503652039325
1739209621.9037406;-38.13080360867914
1739209621.9037492;-45.120503652039325
1739209621.903758;-45.120503652039325
1739209621.9037669;-38.13080360867914
1739209621.9037757;-35.57807855764607
1739209621.9037845;-45.120503652039325
1739209621.9037933;-45.120503652039325
1739209621.9038022;-38.13080360867914
1739209621.903811;-38.13080360867914
1739209621.9038198;-38.13080360867914
1739209621.9038286;-45.120503652039325
1739209621.9038374;-45.120503652039325
