CAN Message; 0x150:0000c97507720719
Timestamp;Amplitude
1739209731.7883985;-35.57807855764607
1739209731.7884042;-45.120503652039325
1739209731.7884097;-45.120503652039325
1739209731.7884154;-45.120503652039325
1739209731.7884212;-38.13080360867914
1739209731.7884269;-35.57807855764607
1739209731.7884324;-45.120503652039325
1739209731.788438;-45.120503652039325
1739209731.7884438;-38.13080360867914
1739209731.7884495;-35.57807855764607
1739209731.7884552;-33.981070128970906
1739209731.7884607;-45.120503652039325
1739209731.7884665;-38.13080360867914
1739209731.7884722;-32.816014438256545
1739209731.788478;-45.120503652039325
1739209731.7884834;-38.13080360867914
1739209731.788489;-38.13080360867914
1739209731.7884948;-38.13080360867914
1739209731.7885005;-31.14110356531892
1739209731.7885063;-45.120503652039325
1739209731.7885118;-38.13080360867914
1739209731.7885175;-38.13080360867914
1739209731.7885232;-38.13080360867914
1739209731.788529;-38.13080360867914
1739209731.7885346;-45.120503652039325
1739209731.7885401;-38.13080360867914
1739209731.7885458;-27.267205301931607
1739209731.7885516;-35.57807855764607
1739209731.7885573;-45.120503652039325
1739209731.7885628;-38.13080360867914
1739209731.7885685;-38.13080360867914
1739209731.7885742;-38.13080360867914
1739209731.78858;-45.120503652039325
1739209731.7885857;-45.120503652039325
1739209731.7885911;-45.120503652039325
1739209731.7885969;-38.13080360867914
1739209731.7886026;-38.13080360867914
1739209731.7886083;-38.13080360867914
1739209731.7886138;-33.981070128970906
1739209731.7886195;-38.13080360867914
1739209731.7886252;-38.13080360867914
1739209731.788631;-45.120503652039325
1739209731.7886367;-35.57807855764607
1739209731.7886422;-38.13080360867914
1739209731.788648;-38.13080360867914
1739209731.7886536;-45.120503652039325
1739209731.7886593;-38.13080360867914
1739209731.788665;-30.49652367304973
1739209731.7886705;-45.120503652039325
1739209731.7886763;-38.13080360867914
1739209731.788682;-33.981070128970906
1739209731.7886877;-38.13080360867914
1739209731.7886932;-45.120503652039325
1739209731.788699;-38.13080360867914
1739209731.7887046;-33.981070128970906
1739209731.7887104;-45.120503652039325
1739209731.788716;-45.120503652039325
1739209731.7887216;-45.120503652039325
1739209731.7887273;-45.120503652039325
1739209731.788733;-38.13080360867914
1739209731.7887387;-32.816014438256545
1739209731.7887442;-45.120503652039325
1739209731.78875;-38.13080360867914
1739209731.7887557;-38.13080360867914
1739209731.7787268;-45.120503652039325
1739209731.7787325;-45.120503652039325
1739209731.7787383;-35.57807855764607
1739209731.778744;-32.816014438256545
1739209731.7787497;-45.120503652039325
1739209731.7787554;-35.57807855764607
1739209731.7787611;-45.120503652039325
1739209731.778767;-45.120503652039325
1739209731.7787728;-38.13080360867914
1739209731.7787786;-38.13080360867914
1739209731.7787843;-45.120503652039325
1739209731.77879;-45.120503652039325
1739209731.7787957;-38.13080360867914
1739209731.7788014;-38.13080360867914
1739209731.7788072;-45.120503652039325
1739209731.7788131;-45.120503652039325
1739209731.7788188;-38.13080360867914
1739209731.7788246;-45.120503652039325
1739209731.7788303;-45.120503652039325
1739209731.778836;-45.120503652039325
1739209731.7788417;-38.13080360867914
1739209731.7788475;-38.13080360867914
1739209731.7788532;-32.816014438256545
1739209731.778859;-38.13080360867914
1739209731.7788649;-35.57807855764607
1739209731.7788706;-35.57807855764607
1739209731.7788763;-45.120503652039325
1739209731.778882;-32.816014438256545
1739209731.7788877;-38.13080360867914
1739209731.7788935;-35.57807855764607
1739209731.7788992;-45.120503652039325
1739209731.778905;-45.120503652039325
1739209731.7789109;-38.13080360867914
1739209731.7789166;-32.816014438256545
1739209731.7789223;-45.120503652039325
1739209731.778928;-45.120503652039325
1739209731.7789338;-38.13080360867914
1739209731.7789395;-45.120503652039325
1739209731.7789452;-45.120503652039325
1739209731.778951;-45.120503652039325
1739209731.7789567;-38.13080360867914
1739209731.7789626;-45.120503652039325
1739209731.7789683;-38.13080360867914
1739209731.778974;-27.8777449560314
1739209731.7789798;-38.13080360867914
1739209731.7789855;-38.13080360867914
1739209731.7789912;-45.120503652039325
1739209731.778997;-38.13080360867914
1739209731.7790027;-38.13080360867914
1739209731.7790086;-38.13080360867914
1739209731.7790143;-45.120503652039325
1739209731.77902;-33.981070128970956
1739209731.7790258;-45.120503652039325
1739209731.7790315;-45.120503652039325
1739209731.7790372;-38.13080360867914
1739209731.779043;-45.120503652039325
1739209731.7790487;-45.120503652039325
1739209731.7790544;-33.981070128970906
1739209731.7790604;-38.13080360867914
1739209731.779066;-30.49652367304973
1739209731.7790718;-45.120503652039325
1739209731.7790775;-45.120503652039325
1739209731.7790833;-35.57807855764607
1739209731.779089;-35.57807855764607
1739209731.7790947;-45.120503652039325
1739209731.7791004;-45.120503652039325
1739209731.7791064;-38.13080360867914
1739209731.779112;-38.13080360867914
1739209731.7791178;-38.13080360867914
1739209731.7791235;-45.120503652039325
1739209731.7791293;-45.120503652039325
1739209731.779135;-38.13080360867914
1739209731.7791407;-45.120503652039325
1739209731.7791464;-45.120503652039325
1739209731.7791522;-38.13080360867914
1739209731.779158;-45.120503652039325
1739209731.7791638;-45.120503652039325
1739209731.7791696;-45.120503652039325
1739209731.7791753;-38.13080360867914
1739209731.779181;-35.57807855764607
1739209731.7791867;-45.120503652039325
1739209731.7791924;-45.120503652039325
1739209731.7791982;-38.13080360867914
1739209731.7792041;-26.991370085610722
1739209731.7792099;-33.981070128970906
1739209731.7792156;-38.13080360867914
1739209731.7792213;-38.13080360867914
1739209731.779227;-38.13080360867914
1739209731.7792327;-38.13080360867914
1739209731.7792385;-45.120503652039325
1739209731.7792442;-38.13080360867914
1739209731.77925;-32.81601443825658
1739209731.7792559;-33.981070128970906
1739209731.7792616;-38.13080360867914
1739209731.7792673;-45.120503652039325
1739209731.779273;-38.13080360867914
1739209731.7792788;-38.13080360867914
1739209731.7792845;-33.981070128970906
1739209731.7792902;-45.120503652039325
1739209731.779296;-33.981070128970906
1739209731.779302;-33.981070128970906
1739209731.7793076;-32.816014438256545
1739209731.7793133;-38.13080360867914
1739209731.779319;-45.120503652039325
1739209731.7793248;-38.13080360867914
1739209731.7793305;-35.57807855764607
1739209731.7793362;-38.13080360867914
1739209731.779342;-38.13080360867914
1739209731.779348;-38.13080360867914
1739209731.7793536;-38.13080360867914
1739209731.7793593;-45.120503652039325
1739209731.779365;-45.120503652039325
1739209731.7793708;-45.120503652039325
1739209731.7793765;-45.120503652039325
1739209731.7793822;-45.120503652039325
1739209731.779388;-38.13080360867914
1739209731.7793937;-38.13080360867914
1739209731.7793996;-32.816014438256545
1739209731.7794054;-45.120503652039325
1739209731.779411;-45.120503652039325
1739209731.7794168;-33.981070128970906
1739209731.7794225;-35.57807855764607
1739209731.7794282;-45.120503652039325
1739209731.779434;-38.13080360867914
1739209731.7794397;-35.57807855764607
1739209731.7794456;-35.57807855764607
1739209731.7794514;-35.57807855764607
1739209731.779457;-38.13080360867914
1739209731.7794628;-35.57807855764607
1739209731.7794685;-35.57807855764607
1739209731.7794743;-38.13080360867914
1739209731.77948;-38.13080360867914
1739209731.7794857;-38.13080360867914
1739209731.7794914;-45.120503652039325
1739209731.7794974;-38.13080360867914
1739209731.779503;-38.13080360867914
1739209731.7795088;-45.120503652039325
1739209731.7795146;-45.120503652039325
1739209731.7795203;-45.120503652039325
1739209731.779526;-38.13080360867914
1739209731.7795317;-38.13080360867914
1739209731.7795374;-35.57807855764607
1739209731.7795434;-45.120503652039325
1739209731.7795491;-45.120503652039325
1739209731.7795548;-33.981070128970906
1739209731.7795606;-33.981070128970906
1739209731.7795663;-28.992665084841942
1739209731.779572;-35.57807855764607
1739209731.7795777;-38.13080360867914
1739209731.7795835;-45.120503652039325
1739209731.7795892;-38.13080360867914
1739209731.7795951;-38.13080360867914
1739209731.7796009;-45.120503652039325
1739209731.7796066;-38.13080360867914
1739209731.7796123;-31.141103565318915
1739209731.779618;-35.57807855764607
1739209731.7796237;-38.13080360867914
1739209731.7796295;-38.13080360867914
1739209731.7796352;-38.13080360867914
1739209731.7796412;-38.13080360867914
1739209731.7796469;-38.13080360867914
1739209731.7796526;-45.120503652039325
1739209731.7796583;-45.120503652039325
1739209731.779664;-38.13080360867914
1739209731.7796698;-38.13080360867914
1739209731.7796755;-33.981070128970906
1739209731.7796812;-38.13080360867914
1739209731.779687;-45.120503652039325
1739209731.779693;-38.13080360867914
1739209731.7796986;-38.13080360867914
1739209731.7797043;-33.981070128970906
1739209731.77971;-45.120503652039325
1739209731.7797158;-38.13080360867914
1739209731.7797215;-35.57807855764607
1739209731.7797272;-38.13080360867914
1739209731.779733;-45.120503652039325
1739209731.779739;-45.120503652039325
1739209731.7797446;-45.120503652039325
1739209731.7797503;-31.14110356531892
1739209731.779756;-45.120503652039325
1739209731.7797618;-45.120503652039325
1739209731.7797675;-38.13080360867914
1739209731.7797732;-38.13080360867914
1739209731.779779;-33.981070128970906
1739209731.7797847;-45.120503652039325
1739209731.7797906;-45.120503652039325
1739209731.7797964;-27.267205301931607
1739209731.779802;-35.57807855764607
1739209731.7798078;-45.120503652039325
1739209731.7798135;-38.13080360867914
1739209731.7798193;-45.120503652039325
1739209731.779825;-45.120503652039325
1739209731.7798307;-38.13080360867914
1739209731.7798367;-45.120503652039325
1739209731.7798424;-38.13080360867914
1739209731.779848;-45.120503652039325
1739209731.7798538;-45.120503652039325
1739209731.7798595;-45.120503652039325
1739209731.7798653;-33.981070128970906
1739209731.779871;-45.120503652039325
1739209731.7798767;-35.57807855764607
1739209731.7798824;-38.13080360867914
1739209731.7798884;-45.120503652039325
1739209731.779894;-45.120503652039325
1739209731.7798998;-38.13080360867914
1739209731.7799056;-38.13080360867914
1739209731.7799113;-38.13080360867914
1739209731.779917;-35.57807855764607
1739209731.7799227;-38.13080360867914
1739209731.7799284;-45.120503652039325
1739209731.7799344;-38.13080360867914
1739209731.7799401;-45.120503652039325
1739209731.7799459;-45.120503652039325
1739209731.7799516;-35.57807855764607
1739209731.7887614;-45.120503652039325
1739209731.788767;-45.120503652039325
1739209731.7887726;-38.13080360867914
1739209731.7887783;-45.120503652039325
1739209731.788784;-38.13080360867914
1739209731.7887897;-35.57807855764607
1739209731.7887952;-38.13080360867914
1739209731.788801;-45.120503652039325
1739209731.7888067;-38.13080360867914
1739209731.7888124;-35.57807855764607
1739209731.7888181;-45.120503652039325
1739209731.7888236;-45.120503652039325
1739209731.7888293;-33.981070128970906
1739209731.788835;-38.13080360867914
1739209731.7888408;-45.120503652039325
1739209731.7888465;-45.120503652039325
1739209731.788852;-38.13080360867914
1739209731.7888577;-45.120503652039325
1739209731.7888634;-38.13080360867914
1739209731.7888691;-32.816014438256545
1739209731.7888746;-33.981070128970906
1739209731.7888803;-38.13080360867914
1739209731.788886;-45.120503652039325
1739209731.7888918;-38.13080360867914
1739209731.7888975;-38.13080360867914
1739209731.788903;-45.120503652039325
1739209731.7889087;-38.13080360867914
1739209731.7889144;-45.120503652039325
1739209731.7889202;-38.13080360867914
1739209731.7889256;-38.13080360867914
1739209731.7889314;-38.13080360867914
1739209731.788937;-45.120503652039325
1739209731.7889428;-45.120503652039325
1739209731.7889485;-38.13080360867914
1739209731.788954;-45.120503652039325
1739209731.7889597;-38.13080360867914
1739209731.7889655;-45.120503652039325
1739209731.7889712;-45.120503652039325
1739209731.788977;-35.57807855764607
1739209731.7889824;-35.57807855764607
1739209731.788988;-45.120503652039325
1739209731.7889938;-45.120503652039325
1739209731.7889996;-38.13080360867914
1739209731.789005;-32.816014438256545
1739209731.7890108;-38.13080360867914
1739209731.7890165;-45.120503652039325
1739209731.7890222;-45.120503652039325
1739209731.789028;-38.13080360867914
1739209731.7890334;-33.981070128970906
1739209731.7890391;-35.57807855764607
1739209731.7890449;-45.120503652039325
1739209731.7890506;-31.141103565318943
1739209731.789056;-38.13080360867914
1739209731.7890618;-45.120503652039325
1739209731.7890675;-45.120503652039325
1739209731.7890732;-45.120503652039325
1739209731.789079;-35.57807855764607
1739209731.7890844;-35.57807855764607
1739209731.7890902;-45.120503652039325
1739209731.7890959;-30.49652367304973
1739209731.7891016;-38.13080360867914
1739209731.7891073;-38.13080360867914
1739209731.7891128;-45.120503652039325
1739209731.7891185;-35.57807855764607
1739209731.7891243;-45.120503652039325
1739209731.78913;-45.120503652039325
1739209731.7891355;-45.120503652039325
1739209731.7891412;-38.13080360867914
1739209731.789147;-45.120503652039325
1739209731.7891526;-38.13080360867914
1739209731.7891583;-45.120503652039325
1739209731.7891638;-45.120503652039325
1739209731.7891695;-38.13080360867914
1739209731.7891753;-35.57807855764607
1739209731.789181;-45.120503652039325
1739209731.7891865;-38.13080360867914
1739209731.7891922;-35.57807855764607
1739209731.789198;-35.57807855764607
1739209731.7892036;-45.120503652039325
1739209731.7892094;-38.13080360867914
1739209731.7892148;-45.120503652039325
1739209731.7892206;-38.13080360867914
1739209731.7892263;-45.120503652039325
1739209731.789232;-45.120503652039325
1739209731.7892377;-45.120503652039325
1739209731.7892432;-45.120503652039325
1739209731.789249;-38.13080360867914
1739209731.7892547;-45.120503652039325
1739209731.7892604;-33.981070128970906
1739209731.7892659;-38.13080360867914
1739209731.7892716;-38.13080360867914
1739209731.7892773;-35.57807855764607
1739209731.789283;-31.141103565318915
1739209731.7892888;-38.13080360867914
1739209731.7892942;-38.13080360867914
1739209731.7893;-38.13080360867914
1739209731.7893057;-33.981070128970906
1739209731.7893114;-32.816014438256545
1739209731.789317;-45.120503652039325
1739209731.7893226;-33.981070128970906
1739209731.7893283;-28.992665084841942
1739209731.789334;-32.816014438256545
1739209731.7893398;-45.120503652039325
1739209731.7893453;-38.13080360867914
1739209731.789351;-35.57807855764607
1739209731.7893567;-35.57807855764607
1739209731.7893624;-33.981070128970906
1739209731.7893682;-35.57807855764607
1739209731.7893736;-30.49652367304973
1739209731.7893794;-38.13080360867914
1739209731.789385;-45.120503652039325
1739209731.7893908;-45.120503652039325
1739209731.7893963;-45.120503652039325
1739209731.789402;-38.13080360867914
1739209731.7894077;-45.120503652039325
1739209731.7894135;-45.120503652039325
1739209731.7894192;-38.13080360867914
1739209731.7894247;-38.13080360867914
1739209731.7894304;-38.13080360867914
1739209731.789436;-38.13080360867914
1739209731.7894418;-38.13080360867914
1739209731.7894473;-38.13080360867914
1739209731.789453;-45.120503652039325
1739209731.7894588;-45.120503652039325
1739209731.7894645;-45.120503652039325
1739209731.7894702;-45.120503652039325
1739209731.7894757;-45.120503652039325
1739209731.7894814;-45.120503652039325
1739209731.7894871;-35.57807855764607
1739209731.7894928;-38.13080360867914
1739209731.7894983;-45.120503652039325
1739209731.789504;-38.13080360867914
1739209731.7895098;-33.981070128970906
1739209731.7895155;-45.120503652039325
1739209731.7895212;-38.13080360867914
1739209731.7895267;-38.13080360867914
1739209731.7895324;-38.13080360867914
1739209731.7895381;-38.13080360867914
1739209731.7895439;-45.120503652039325
1739209731.7895496;-38.13080360867914
1739209731.789555;-33.981070128970906
1739209731.7895608;-32.816014438256545
1739209731.7895665;-45.120503652039325
1739209731.7895722;-38.13080360867914
1739209731.7895777;-35.57807855764607
1739209731.7895834;-35.57807855764607
1739209731.7895892;-45.120503652039325
1739209731.789595;-45.120503652039325
1739209731.7896006;-38.13080360867914
1739209731.789606;-45.120503652039325
1739209731.7896118;-45.120503652039325
1739209731.7896175;-45.120503652039325
1739209731.7896233;-45.120503652039325
1739209731.7896287;-45.120503652039325
1739209731.7896345;-45.120503652039325
1739209731.7896402;-45.120503652039325
1739209731.789646;-45.120503652039325
1739209731.7896516;-45.120503652039325
1739209731.789657;-38.13080360867914
1739209731.7896628;-38.13080360867914
1739209731.7896686;-45.120503652039325
1739209731.7896743;-45.120503652039325
1739209731.78968;-45.120503652039325
1739209731.7896855;-45.120503652039325
1739209731.7896912;-33.981070128970906
1739209731.789697;-38.13080360867914
1739209731.7897027;-38.13080360867914
1739209731.7897081;-45.120503652039325
1739209731.7897139;-38.13080360867914
1739209731.7897196;-35.57807855764607
1739209731.7905385;-38.13080360867914
1739209731.7905405;-45.120503652039325
1739209731.7905424;-45.120503652039325
1739209731.7905443;-38.13080360867914
1739209731.7905462;-38.13080360867914
1739209731.790548;-45.120503652039325
1739209731.79055;-45.120503652039325
1739209731.790552;-38.13080360867914
1739209731.7905538;-32.816014438256545
1739209731.790556;-38.13080360867914
1739209731.7905579;-45.120503652039325
1739209731.7905598;-38.13080360867914
1739209731.7905617;-35.57807855764607
1739209731.7905636;-45.120503652039325
1739209731.7905655;-38.13080360867914
1739209731.7905674;-38.13080360867914
1739209731.7905693;-45.120503652039325
1739209731.7905712;-45.120503652039325
1739209731.7905731;-38.13080360867914
1739209731.790575;-38.13080360867914
1739209731.790577;-38.13080360867914
1739209731.7905788;-38.13080360867914
1739209731.7905807;-45.120503652039325
1739209731.7905827;-38.13080360867914
1739209731.7905846;-35.57807855764607
1739209731.7905865;-45.120503652039325
1739209731.7905884;-45.120503652039325
1739209731.7905903;-38.13080360867914
1739209731.7905922;-38.13080360867914
1739209731.790594;-38.13080360867914
1739209731.790596;-45.120503652039325
1739209731.790598;-38.13080360867914
1739209731.7905998;-45.120503652039325
1739209731.7906017;-38.13080360867914
1739209731.7906036;-45.120503652039325
1739209731.7906055;-38.13080360867914
1739209731.7906075;-38.13080360867914
1739209731.7906094;-38.13080360867914
1739209731.7906113;-45.120503652039325
1739209731.7906132;-38.13080360867914
1739209731.790615;-32.816014438256545
1739209731.790617;-45.120503652039325
1739209731.790619;-45.120503652039325
1739209731.7906208;-45.120503652039325
1739209731.7906227;-33.981070128970906
1739209731.7906246;-33.981070128970906
1739209731.7906265;-45.120503652039325
1739209731.7906287;-45.120503652039325
1739209731.7906306;-33.981070128970906
1739209731.7906325;-38.13080360867914
1739209731.7906344;-45.120503652039325
1739209731.7906363;-35.57807855764607
1739209731.7906382;-35.57807855764607
1739209731.79064;-38.13080360867914
1739209731.790642;-45.120503652039325
1739209731.790644;-45.120503652039325
1739209731.7906458;-38.13080360867914
1739209731.7906477;-45.120503652039325
1739209731.7906497;-35.57807855764607
1739209731.7906516;-38.13080360867914
1739209731.7906535;-38.13080360867914
1739209731.7906554;-38.13080360867914
1739209731.7906573;-45.120503652039325
1739209731.7906592;-38.13080360867914
1739209731.790661;-38.13080360867914
1739209731.790663;-38.13080360867914
1739209731.790665;-45.120503652039325
1739209731.7906668;-45.120503652039325
1739209731.7906687;-33.981070128970906
1739209731.7906706;-33.981070128970906
1739209731.7906725;-38.13080360867914
1739209731.7906744;-38.13080360867914
1739209731.7906764;-45.120503652039325
1739209731.7906783;-45.120503652039325
1739209731.7906802;-45.120503652039325
1739209731.790682;-45.120503652039325
1739209731.790684;-38.13080360867914
1739209731.790686;-28.992665084841942
1739209731.7906878;-33.981070128970906
1739209731.7906897;-45.120503652039325
1739209731.7906916;-38.13080360867914
1739209731.7906935;-33.981070128970906
1739209731.7906954;-33.981070128970906
1739209731.7906973;-45.120503652039325
1739209731.7906995;-38.13080360867914
1739209731.7907014;-38.13080360867914
1739209731.7907033;-38.13080360867914
1739209731.7907052;-38.13080360867914
1739209731.790707;-45.120503652039325
1739209731.790709;-38.13080360867914
1739209731.790711;-45.120503652039325
1739209731.7907128;-45.120503652039325
1739209731.7907147;-45.120503652039325
1739209731.7907166;-45.120503652039325
1739209731.7907186;-38.13080360867914
1739209731.7907205;-38.13080360867914
1739209731.7907224;-38.13080360867914
1739209731.7907243;-38.13080360867914
1739209731.7907262;-38.13080360867914
1739209731.790728;-45.120503652039325
1739209731.79073;-45.120503652039325
1739209731.790732;-28.992665084841942
1739209731.7907338;-45.120503652039325
1739209731.7907357;-45.120503652039325
1739209731.7907376;-45.120503652039325
1739209731.7907395;-33.981070128970906
1739209731.7907414;-45.120503652039325
1739209731.7907434;-38.13080360867914
1739209731.7907453;-38.13080360867914
1739209731.7907472;-32.81601443825658
1739209731.790749;-38.13080360867914
1739209731.790751;-38.13080360867914
1739209731.790753;-45.120503652039325
1739209731.7907548;-38.13080360867914
1739209731.7907567;-35.57807855764607
1739209731.7907586;-45.120503652039325
1739209731.7907605;-38.13080360867914
1739209731.7907624;-27.267205301931607
1739209731.7907643;-32.816014438256545
1739209731.7907662;-38.13080360867914
1739209731.7907681;-38.13080360867914
1739209731.79077;-45.120503652039325
1739209731.7907722;-45.120503652039325
1739209731.790774;-45.120503652039325
1739209731.790776;-38.13080360867914
1739209731.790778;-35.57807855764607
1739209731.7907798;-45.120503652039325
1739209731.7907817;-38.13080360867914
1739209731.7907836;-45.120503652039325
1739209731.7907856;-38.13080360867914
1739209731.7907875;-38.13080360867914
1739209731.7907894;-38.13080360867914
1739209731.7907913;-35.57807855764607
1739209731.7907932;-30.49652367304973
1739209731.790795;-35.57807855764607
1739209731.790797;-38.13080360867914
1739209731.790799;-35.57807855764607
1739209731.7908008;-45.120503652039325
1739209731.7908027;-38.13080360867914
1739209731.7908046;-38.13080360867914
1739209731.7908065;-45.120503652039325
1739209731.7908084;-45.120503652039325
1739209731.7908103;-45.120503652039325
1739209731.7908123;-45.120503652039325
1739209731.7908142;-38.13080360867914
1739209731.790816;-45.120503652039325
1739209731.790818;-45.120503652039325
1739209731.79082;-45.120503652039325
1739209731.7908218;-35.57807855764607
1739209731.7908237;-38.13080360867914
1739209731.7908256;-38.13080360867914
1739209731.7908275;-38.13080360867914
1739209731.7908294;-45.120503652039325
1739209731.7908313;-45.120503652039325
1739209731.7908332;-38.13080360867914
1739209731.7908351;-45.120503652039325
1739209731.790837;-45.120503652039325
1739209731.790839;-32.816014438256545
1739209731.7908409;-45.120503652039325
1739209731.7908428;-45.120503652039325
1739209731.790845;-35.57807855764607
1739209731.7908468;-45.120503652039325
1739209731.7908487;-45.120503652039325
1739209731.7908506;-45.120503652039325
1739209731.7908525;-45.120503652039325
1739209731.7908545;-45.120503652039325
1739209731.7908564;-45.120503652039325
1739209731.7908583;-45.120503652039325
1739209731.7908602;-45.120503652039325
1739209731.790862;-32.816014438256545
1739209731.790864;-35.57807855764607
1739209731.790866;-45.120503652039325
1739209731.7908678;-45.120503652039325
1739209731.7908697;-45.120503652039325
1739209731.7908716;-33.981070128970906
1739209731.7908735;-38.13080360867914
1739209731.7908754;-38.13080360867914
1739209731.7908773;-38.13080360867914
1739209731.7908792;-45.120503652039325
1739209731.7908812;-35.57807855764607
1739209731.790883;-45.120503652039325
1739209731.790885;-35.57807855764607
1739209731.7908869;-38.13080360867914
1739209731.7908888;-45.120503652039325
1739209731.7908907;-45.120503652039325
1739209731.7908926;-45.120503652039325
1739209731.7908945;-45.120503652039325
1739209731.7908964;-38.13080360867914
1739209731.7908983;-38.13080360867914
1739209731.7909002;-45.120503652039325
1739209731.7909021;-38.13080360867914
1739209731.790904;-33.981070128970906
1739209731.790906;-45.120503652039325
1739209731.7909079;-45.120503652039325
1739209731.7909098;-35.57807855764607
1739209731.7909117;-38.13080360867914
1739209731.7909136;-45.120503652039325
1739209731.7909155;-38.13080360867914
1739209731.7909176;-38.13080360867914
1739209731.7909195;-38.13080360867914
1739209731.7909214;-38.13080360867914
1739209731.7909234;-38.13080360867914
1739209731.7909253;-38.13080360867914
1739209731.7909272;-45.120503652039325
1739209731.790929;-45.120503652039325
1739209731.790931;-38.13080360867914
1739209731.790933;-38.13080360867914
1739209731.7909348;-45.120503652039325
1739209731.7909367;-45.120503652039325
1739209731.7909386;-35.57807855764607
1739209731.7909405;-30.49652367304973
1739209731.7909424;-38.13080360867914
1739209731.7909443;-45.120503652039325
1739209731.7909462;-45.120503652039325
1739209731.7799573;-38.13080360867914
1739209731.779963;-45.120503652039325
1739209731.7799687;-38.13080360867914
1739209731.7799745;-38.13080360867914
1739209731.7799804;-38.13080360867914
1739209731.7799861;-45.120503652039325
1739209731.7799919;-38.13080360867914
1739209731.7799976;-45.120503652039325
1739209731.7800033;-45.120503652039325
1739209731.780009;-32.816014438256545
1739209731.7800148;-45.120503652039325
1739209731.7800205;-45.120503652039325
1739209731.7800262;-33.981070128970906
1739209731.7800322;-45.120503652039325
1739209731.7800379;-38.13080360867914
1739209731.7800436;-38.13080360867914
1739209731.7800493;-38.13080360867914
1739209731.780055;-45.120503652039325
1739209731.7800608;-45.120503652039325
1739209731.7800665;-45.120503652039325
1739209731.7800722;-45.120503652039325
1739209731.7800782;-45.120503652039325
1739209731.780084;-33.981070128970906
1739209731.7800896;-35.57807855764607
1739209731.7800953;-38.13080360867914
1739209731.780101;-35.57807855764607
1739209731.7801068;-38.13080360867914
1739209731.7801125;-45.120503652039325
1739209731.7801182;-45.120503652039325
1739209731.780124;-45.120503652039325
1739209731.78013;-45.120503652039325
1739209731.7801356;-38.13080360867914
1739209731.7801414;-35.57807855764607
1739209731.780147;-45.120503652039325
1739209731.7801528;-45.120503652039325
1739209731.7801585;-45.120503652039325
1739209731.7801642;-45.120503652039325
1739209731.78017;-38.13080360867914
1739209731.780176;-33.981070128970906
1739209731.7801816;-38.13080360867914
1739209731.7801874;-38.13080360867914
1739209731.780193;-33.981070128970906
1739209731.7801988;-45.120503652039325
1739209731.7802045;-38.13080360867914
1739209731.7802103;-38.13080360867914
1739209731.780216;-38.13080360867914
1739209731.7802217;-33.981070128970906
1739209731.7802277;-38.13080360867914
1739209731.7802334;-45.120503652039325
1739209731.780239;-45.120503652039325
1739209731.7802448;-38.13080360867914
1739209731.7802505;-45.120503652039325
1739209731.7802563;-45.120503652039325
1739209731.780262;-45.120503652039325
1739209731.7802677;-45.120503652039325
1739209731.7802737;-38.13080360867914
1739209731.7802794;-38.13080360867914
1739209731.7802851;-38.13080360867914
1739209731.7802908;-45.120503652039325
1739209731.7802966;-45.120503652039325
1739209731.7803023;-45.120503652039325
1739209731.780308;-38.13080360867914
1739209731.7803137;-35.57807855764607
1739209731.7803195;-35.57807855764607
1739209731.7803254;-38.13080360867914
1739209731.7803311;-45.120503652039325
1739209731.7803369;-38.13080360867914
1739209731.7803426;-38.13080360867914
1739209731.7803483;-38.13080360867914
1739209731.780354;-45.120503652039325
1739209731.7803597;-45.120503652039325
1739209731.7803655;-38.13080360867914
1739209731.7803714;-35.57807855764607
1739209731.7803771;-38.13080360867914
1739209731.7803829;-45.120503652039325
1739209731.7803886;-45.120503652039325
1739209731.7803943;-45.120503652039325
1739209731.7804;-38.13080360867914
1739209731.7804058;-35.57807855764607
1739209731.7804115;-38.13080360867914
1739209731.7804172;-38.13080360867914
1739209731.7804232;-38.13080360867914
1739209731.780429;-38.13080360867914
1739209731.7804346;-38.13080360867914
1739209731.7804403;-45.120503652039325
1739209731.780446;-38.13080360867914
1739209731.7804518;-38.13080360867914
1739209731.7804575;-32.816014438256545
1739209731.7804632;-45.120503652039325
1739209731.7804692;-45.120503652039325
1739209731.780475;-38.13080360867914
1739209731.7804806;-38.13080360867914
1739209731.7804863;-45.120503652039325
1739209731.780492;-38.13080360867914
1739209731.7804978;-38.13080360867914
1739209731.7805035;-45.120503652039325
1739209731.7805092;-45.120503652039325
1739209731.780515;-33.981070128970906
1739209731.780521;-45.120503652039325
1739209731.7805266;-45.120503652039325
1739209731.7805324;-38.13080360867914
1739209731.780538;-45.120503652039325
1739209731.7805438;-45.120503652039325
1739209731.7805495;-38.13080360867914
1739209731.7805552;-38.13080360867914
1739209731.780561;-38.13080360867914
1739209731.780567;-45.120503652039325
1739209731.7805727;-38.13080360867914
1739209731.7805784;-38.13080360867914
1739209731.780584;-38.13080360867914
1739209731.7805898;-38.13080360867914
1739209731.7805955;-38.13080360867914
1739209731.7806013;-45.120503652039325
1739209731.780607;-38.13080360867914
1739209731.780613;-38.13080360867914
1739209731.7806187;-45.120503652039325
1739209731.7806244;-45.120503652039325
1739209731.78063;-38.13080360867914
1739209731.7806358;-38.13080360867914
1739209731.7806416;-38.13080360867914
1739209731.7806473;-38.13080360867914
1739209731.780653;-45.120503652039325
1739209731.7806587;-45.120503652039325
1739209731.7806647;-38.13080360867914
