CAN Message; 0x1bb:0000f8090f41031c
Timestamp;Amplitude
1739209741.198058;-45.120503652039325
1739209741.1980608;-45.120503652039325
1739209741.1980634;-38.13080360867914
1739209741.198066;-38.13080360867914
1739209741.1980686;-45.120503652039325
1739209741.1980712;-38.13080360867914
1739209741.1980739;-38.13080360867914
1739209741.1980765;-45.120503652039325
1739209741.198079;-45.120503652039325
1739209741.1980817;-27.267205301931607
1739209741.1980846;-31.141103565318893
1739209741.1980872;-45.120503652039325
1739209741.1980898;-38.13080360867914
1739209741.1980925;-32.816014438256545
1739209741.198095;-32.816014438256545
1739209741.1980977;-45.120503652039325
1739209741.1981003;-38.13080360867914
1739209741.198103;-33.981070128970956
1739209741.1981056;-45.120503652039325
1739209741.1981082;-38.13080360867914
1739209741.198111;-38.13080360867914
1739209741.1981137;-38.13080360867914
1739209741.1981163;-45.120503652039325
1739209741.198119;-35.57807855764607
1739209741.1981215;-35.57807855764607
1739209741.1981242;-32.816014438256545
1739209741.1981268;-32.816014438256545
1739209741.1981294;-33.981070128970906
1739209741.198132;-38.13080360867914
1739209741.198135;-38.13080360867914
1739209741.1981375;-45.120503652039325
1739209741.1981401;-38.13080360867914
1739209741.1981428;-35.57807855764607
1739209741.1981454;-38.13080360867914
1739209741.198148;-38.13080360867914
1739209741.1981506;-45.120503652039325
1739209741.1981533;-35.57807855764607
1739209741.1981559;-35.57807855764607
1739209741.1981587;-45.120503652039325
1739209741.1981614;-45.120503652039325
1739209741.198164;-38.13080360867914
1739209741.1981666;-45.120503652039325
1739209741.1981692;-38.13080360867914
1739209741.1981719;-45.120503652039325
1739209741.1981745;-45.120503652039325
1739209741.198177;-45.120503652039325
1739209741.1981797;-45.120503652039325
1739209741.1981823;-38.13080360867914
1739209741.1981852;-45.120503652039325
1739209741.1981878;-30.49652367304973
1739209741.1981905;-28.21854285175415
1739209741.198193;-38.13080360867914
1739209741.1981957;-38.13080360867914
1739209741.1981983;-32.816014438256545
1739209741.198201;-32.816014438256545
1739209741.1982036;-45.120503652039325
1739209741.1982062;-45.120503652039325
1739209741.198209;-45.120503652039325
1739209741.1982117;-38.13080360867914
1739209741.1982143;-32.816014438256545
1739209741.198217;-32.816014438256545
1739209741.1982195;-45.120503652039325
1739209741.1982222;-38.13080360867914
1739209741.1982248;-38.13080360867914
1739209741.1982274;-45.120503652039325
1739209741.19823;-31.141103565318893
1739209741.1982327;-28.21854285175415
1739209741.1982355;-45.120503652039325
1739209741.1982381;-33.981070128970906
1739209741.1982408;-38.13080360867914
1739209741.1982434;-45.120503652039325
1739209741.198246;-45.120503652039325
1739209741.1982486;-38.13080360867914
1739209741.1982512;-45.120503652039325
1739209741.1982539;-45.120503652039325
1739209741.1982565;-45.120503652039325
1739209741.1982594;-38.13080360867914
1739209741.198262;-45.120503652039325
1739209741.1982646;-38.13080360867914
1739209741.1982672;-38.13080360867914
1739209741.1982698;-35.57807855764607
1739209741.1982725;-45.120503652039325
1739209741.198275;-45.120503652039325
1739209741.1982777;-45.120503652039325
1739209741.1982803;-45.120503652039325
1739209741.198283;-45.120503652039325
1739209741.1982858;-45.120503652039325
1739209741.1982884;-38.13080360867914
1739209741.198291;-35.57807855764607
1739209741.1982937;-45.120503652039325
1739209741.1982963;-45.120503652039325
1739209741.198299;-33.981070128970906
1739209741.1983016;-38.13080360867914
1739209741.1983042;-38.13080360867914
1739209741.1983068;-38.13080360867914
1739209741.1983097;-38.13080360867914
1739209741.1983123;-35.57807855764607
1739209741.198315;-45.120503652039325
1739209741.1983175;-45.120503652039325
1739209741.1983202;-45.120503652039325
1739209741.1983228;-35.57807855764607
1739209741.1983254;-45.120503652039325
1739209741.198328;-45.120503652039325
1739209741.1983306;-45.120503652039325
1739209741.1983333;-33.981070128970906
1739209741.1983361;-38.13080360867914
1739209741.1983387;-35.57807855764607
1739209741.1983414;-38.13080360867914
1739209741.198344;-45.120503652039325
1739209741.1983466;-45.120503652039325
1739209741.1983492;-45.120503652039325
1739209741.1983519;-38.13080360867914
1739209741.1983545;-38.13080360867914
1739209741.198357;-45.120503652039325
1739209741.19836;-45.120503652039325
1739209741.1983626;-45.120503652039325
1739209741.1983652;-38.13080360867914
1739209741.1983678;-45.120503652039325
1739209741.1983705;-45.120503652039325
1739209741.198373;-38.13080360867914
1739209741.1983757;-38.13080360867914
1739209741.1983783;-35.57807855764607
1739209741.198381;-38.13080360867914
1739209741.1983836;-38.13080360867914
1739209741.1983864;-38.13080360867914
1739209741.198389;-38.13080360867914
1739209741.1983917;-45.120503652039325
1739209741.1983943;-45.120503652039325
1739209741.198397;-38.13080360867914
1739209741.1983995;-45.120503652039325
1739209741.1984022;-38.13080360867914
1739209741.1984048;-38.13080360867914
1739209741.1984074;-38.13080360867914
1739209741.1984103;-38.13080360867914
1739209741.198413;-38.13080360867914
1739209741.1984155;-45.120503652039325
1739209741.1984181;-45.120503652039325
1739209741.1984208;-38.13080360867914
1739209741.1984234;-38.13080360867914
1739209741.198426;-38.13080360867914
1739209741.1984286;-45.120503652039325
1739209741.1984313;-35.57807855764607
1739209741.1984339;-35.57807855764607
1739209741.1984367;-45.120503652039325
1739209741.1984394;-45.120503652039325
1739209741.198442;-32.816014438256545
1739209741.1984446;-35.57807855764607
1739209741.1984472;-33.981070128970906
1739209741.1984499;-45.120503652039325
1739209741.1984525;-45.120503652039325
1739209741.198455;-38.13080360867914
1739209741.1984577;-32.816014438256545
1739209741.1984606;-38.13080360867914
1739209741.1984632;-45.120503652039325
1739209741.1984658;-38.13080360867914
1739209741.1984684;-38.13080360867914
1739209741.198471;-45.120503652039325
1739209741.1984737;-45.120503652039325
1739209741.1984763;-38.13080360867914
1739209741.198479;-38.13080360867914
1739209741.1984816;-45.120503652039325
1739209741.1984842;-45.120503652039325
1739209741.198487;-45.120503652039325
1739209741.1984897;-45.120503652039325
1739209741.1984923;-38.13080360867914
1739209741.198495;-38.13080360867914
1739209741.1984975;-38.13080360867914
1739209741.1985002;-38.13080360867914
1739209741.1985028;-33.981070128970906
1739209741.1985054;-45.120503652039325
1739209741.198508;-45.120503652039325
1739209741.198511;-33.981070128970906
1739209741.1985135;-35.57807855764607
1739209741.1985161;-38.13080360867914
1739209741.1985188;-45.120503652039325
1739209741.1985214;-45.120503652039325
1739209741.198524;-38.13080360867914
1739209741.1985266;-38.13080360867914
1739209741.1985292;-45.120503652039325
1739209741.1985319;-45.120503652039325
1739209741.1985345;-38.13080360867914
1739209741.1985373;-38.13080360867914
1739209741.19854;-45.120503652039325
1739209741.1985426;-38.13080360867914
1739209741.1985452;-38.13080360867914
1739209741.1985478;-38.13080360867914
1739209741.1985505;-45.120503652039325
1739209741.198553;-31.141103565318915
1739209741.1985557;-32.816014438256545
1739209741.1985583;-38.13080360867914
1739209741.1985612;-45.120503652039325
1739209741.1985638;-38.13080360867914
1739209741.1985664;-35.57807855764607
1739209741.198569;-38.13080360867914
1739209741.1985717;-45.120503652039325
1739209741.1985743;-33.981070128970956
1739209741.198577;-38.13080360867914
1739209741.1985795;-38.13080360867914
1739209741.1985822;-45.120503652039325
1739209741.1985848;-45.120503652039325
1739209741.1985877;-45.120503652039325
1739209741.1985903;-38.13080360867914
1739209741.198593;-45.120503652039325
1739209741.1985955;-30.49652367304973
1739209741.1985981;-29.438486411369333
1739209741.1986008;-45.120503652039325
1739209741.1986034;-35.57807855764607
1739209741.198606;-38.13080360867914
1739209741.1986086;-45.120503652039325
1739209741.1986115;-38.13080360867914
1739209741.1986141;-38.13080360867914
1739209741.1986167;-45.120503652039325
1739209741.1986194;-45.120503652039325
1739209741.198622;-33.981070128970906
1739209741.1986246;-38.13080360867914
1739209741.1986272;-45.120503652039325
1739209741.1986299;-45.120503652039325
1739209741.1986325;-45.120503652039325
1739209741.198635;-45.120503652039325
1739209741.198638;-45.120503652039325
1739209741.1986406;-45.120503652039325
1739209741.1986432;-45.120503652039325
1739209741.1986458;-45.120503652039325
1739209741.1986485;-45.120503652039325
1739209741.198651;-45.120503652039325
1739209741.1986537;-35.57807855764607
1739209741.1986563;-38.13080360867914
1739209741.198659;-32.816014438256545
1739209741.1986618;-29.438486411369333
1739209741.1986644;-45.120503652039325
1739209741.198667;-45.120503652039325
1739209741.1986697;-38.13080360867914
1739209741.1986723;-45.120503652039325
1739209741.198675;-45.120503652039325
1739209741.1986775;-45.120503652039325
1739209741.1986802;-45.120503652039325
1739209741.1986828;-45.120503652039325
1739209741.1986854;-45.120503652039325
1739209741.1986883;-45.120503652039325
1739209741.198691;-38.13080360867914
1739209741.1986935;-38.13080360867914
1739209741.1986961;-45.120503652039325
1739209741.1986988;-45.120503652039325
1739209741.1987014;-33.981070128970906
1739209741.198704;-38.13080360867914
1739209741.1987066;-38.13080360867914
1739209741.1987092;-35.57807855764607
1739209741.198712;-45.120503652039325
1739209741.1987147;-38.13080360867914
1739209741.1987174;-38.13080360867914
1739209741.19872;-38.13080360867914
1739209741.1987226;-38.13080360867914
1739209741.1987252;-35.57807855764607
1739209741.1987278;-45.120503652039325
1739209741.1987305;-38.13080360867914
1739209741.198733;-38.13080360867914
1739209741.1987357;-38.13080360867914
1739209741.1987386;-45.120503652039325
1739209741.1987412;-38.13080360867914
1739209741.1987438;-45.120503652039325
1739209741.1987464;-45.120503652039325
1739209741.198749;-38.13080360867914
1739209741.1987517;-38.13080360867914
1739209741.1987543;-45.120503652039325
1739209741.198757;-38.13080360867914
1739209741.1987596;-32.816014438256545
1739209741.1987624;-38.13080360867914
1739209741.198765;-32.816014438256545
1739209741.1987677;-38.13080360867914
1739209741.1987703;-45.120503652039325
1739209741.198773;-45.120503652039325
1739209741.1987755;-45.120503652039325
1739209741.1987782;-45.120503652039325
1739209741.1987808;-45.120503652039325
1739209741.1987834;-45.120503652039325
1739209741.198786;-38.13080360867914
1739209741.198789;-38.13080360867914
1739209741.1987915;-45.120503652039325
1739209741.1987941;-45.120503652039325
1739209741.1987967;-38.13080360867914
1739209741.1987994;-32.816014438256545
1739209741.198802;-38.13080360867914
1739209741.1988046;-45.120503652039325
1739209741.1988072;-45.120503652039325
1739209741.1988099;-45.120503652039325
1739209741.1988127;-38.13080360867914
1739209741.1988153;-45.120503652039325
1739209741.198818;-38.13080360867914
1739209741.1988206;-45.120503652039325
1739209741.1988232;-33.981070128970906
1739209741.1988258;-45.120503652039325
1739209741.1988285;-35.57807855764607
1739209741.198831;-38.13080360867914
1739209741.1988337;-45.120503652039325
1739209741.1988363;-38.13080360867914
1739209741.1988392;-45.120503652039325
1739209741.1988418;-38.13080360867914
1739209741.1988444;-45.120503652039325
1739209741.198847;-45.120503652039325
1739209741.1988497;-45.120503652039325
1739209741.1988523;-45.120503652039325
1739209741.198855;-33.981070128970906
1739209741.1988575;-45.120503652039325
1739209741.1988602;-45.120503652039325
1739209741.198863;-38.13080360867914
1739209741.1988657;-45.120503652039325
1739209741.1988683;-45.120503652039325
1739209741.198871;-35.57807855764607
1739209741.1988735;-35.57807855764607
1739209741.1988761;-33.981070128970906
1739209741.1988788;-45.120503652039325
1739209741.1988814;-35.57807855764607
1739209741.198884;-38.13080360867914
1739209741.1988869;-45.120503652039325
1739209741.1988895;-38.13080360867914
1739209741.198892;-45.120503652039325
1739209741.1988947;-35.57807855764607
1739209741.1988974;-38.13080360867914
1739209741.1989;-45.120503652039325
1739209741.1989026;-38.13080360867914
1739209741.1989052;-32.816014438256545
1739209741.1989079;-38.13080360867914
1739209741.1989105;-45.120503652039325
1739209741.1989133;-45.120503652039325
1739209741.198916;-45.120503652039325
1739209741.1989186;-45.120503652039325
1739209741.1989212;-45.120503652039325
1739209741.1989238;-38.13080360867914
1739209741.1989264;-38.13080360867914
1739209741.198929;-45.120503652039325
1739209741.1989317;-38.13080360867914
1739209741.1989343;-45.120503652039325
1739209741.1989372;-45.120503652039325
1739209741.1989398;-33.981070128970906
1739209741.1989424;-33.981070128970906
1739209741.198945;-38.13080360867914
1739209741.1989477;-38.13080360867914
1739209741.1989503;-32.816014438256545
1739209741.198953;-45.120503652039325
1739209741.1989555;-45.120503652039325
1739209741.1989582;-45.120503652039325
1739209741.1989608;-32.816014438256545
1739209741.1989636;-38.13080360867914
1739209741.1989663;-38.13080360867914
1739209741.198969;-45.120503652039325
1739209741.1989715;-38.13080360867914
1739209741.1989741;-38.13080360867914
1739209741.1989768;-45.120503652039325
1739209741.1989794;-38.13080360867914
1739209741.198982;-27.267205301931607
1739209741.1989846;-35.57807855764607
1739209741.1989875;-38.13080360867914
1739209741.19899;-45.120503652039325
1739209741.1989927;-38.13080360867914
1739209741.1989954;-38.13080360867914
1739209741.198998;-45.120503652039325
1739209741.1990006;-45.120503652039325
1739209741.1990032;-32.81601443825658
1739209741.1990058;-38.13080360867914
1739209741.1990085;-38.13080360867914
1739209741.199011;-38.13080360867914
1739209741.199014;-38.13080360867914
1739209741.1990166;-38.13080360867914
1739209741.1990192;-38.13080360867914
1739209741.1990218;-38.13080360867914
1739209741.1990244;-33.981070128970906
1739209741.199027;-35.57807855764607
1739209741.1990297;-38.13080360867914
1739209741.1990323;-38.13080360867914
1739209741.199035;-38.13080360867914
1739209741.1990378;-45.120503652039325
1739209741.1990404;-38.13080360867914
1739209741.199043;-38.13080360867914
1739209741.1990457;-33.981070128970906
1739209741.1990483;-38.13080360867914
1739209741.199051;-38.13080360867914
1739209741.1990535;-35.57807855764607
1739209741.1990561;-45.120503652039325
1739209741.1990588;-45.120503652039325
1739209741.1990614;-35.57807855764607
1739209741.1990643;-35.57807855764607
1739209741.1990669;-38.13080360867914
1739209741.1990695;-45.120503652039325
1739209741.1990721;-33.981070128970906
1739209741.1990747;-38.13080360867914
1739209741.1990774;-38.13080360867914
1739209741.19908;-45.120503652039325
1739209741.1990826;-38.13080360867914
1739209741.1990852;-38.13080360867914
1739209741.199088;-30.49652367304973
1739209741.1990907;-33.981070128970906
1739209741.1990933;-38.13080360867914
1739209741.199096;-38.13080360867914
1739209741.1990986;-38.13080360867914
1739209741.1991012;-45.120503652039325
1739209741.1991038;-45.120503652039325
1739209741.1991065;-35.57807855764607
1739209741.199109;-38.13080360867914
1739209741.1991117;-45.120503652039325
1739209741.1991146;-32.816014438256545
1739209741.1991172;-35.57807855764607
1739209741.1991198;-38.13080360867914
1739209741.1991224;-38.13080360867914
1739209741.199125;-38.13080360867914
1739209741.1991277;-38.13080360867914
1739209741.1991303;-38.13080360867914
1739209741.199133;-38.13080360867914
1739209741.1991355;-45.120503652039325
1739209741.1991384;-35.57807855764607
1739209741.199141;-38.13080360867914
1739209741.1991436;-38.13080360867914
1739209741.1991463;-45.120503652039325
1739209741.199149;-45.120503652039325
1739209741.1991515;-35.57807855764607
1739209741.1991541;-38.13080360867914
1739209741.1991568;-45.120503652039325
1739209741.1991594;-45.120503652039325
1739209741.199162;-33.981070128970906
1739209741.1991649;-38.13080360867914
1739209741.1991675;-45.120503652039325
1739209741.19917;-38.13080360867914
1739209741.1991727;-45.120503652039325
1739209741.1991754;-38.13080360867914
1739209741.1991785;-38.13080360867914
1739209741.1991816;-45.120503652039325
1739209741.1991844;-45.120503652039325
1739209741.1991875;-28.58837851428586
1739209741.1991906;-38.13080360867914
1739209741.1991937;-45.120503652039325
1739209741.1991966;-38.13080360867914
1739209741.1991997;-45.120503652039325
1739209741.1992028;-45.120503652039325
1739209741.1992059;-45.120503652039325
1739209741.199209;-45.120503652039325
1739209741.1992118;-45.120503652039325
1739209741.199215;-45.120503652039325
1739209741.199218;-45.120503652039325
1739209741.1992211;-45.120503652039325
1739209741.199224;-45.120503652039325
1739209741.199227;-38.13080360867914
1739209741.1992302;-35.57807855764607
1739209741.1992333;-38.13080360867914
1739209741.1992362;-38.13080360867914
1739209741.1992393;-45.120503652039325
1739209741.1992424;-45.120503652039325
1739209741.1992455;-45.120503652039325
1739209741.1992486;-38.13080360867914
1739209741.1992514;-45.120503652039325
1739209741.1992545;-38.13080360867914
1739209741.1992576;-38.13080360867914
1739209741.1992607;-45.120503652039325
1739209741.1992636;-38.13080360867914
1739209741.1992667;-38.13080360867914
1739209741.1992698;-45.120503652039325
1739209741.1992729;-45.120503652039325
1739209741.199276;-38.13080360867914
1739209741.1992788;-38.13080360867914
1739209741.199282;-38.13080360867914
1739209741.199285;-38.13080360867914
1739209741.1992881;-38.13080360867914
1739209741.199291;-35.57807855764607
1739209741.199294;-45.120503652039325
1739209741.1992972;-38.13080360867914
1739209741.1993003;-33.981070128970906
1739209741.1993032;-38.13080360867914
1739209741.1993062;-45.120503652039325
1739209741.1993093;-45.120503652039325
1739209741.1993124;-33.981070128970906
1739209741.1993155;-38.13080360867914
1739209741.1993184;-38.13080360867914
1739209741.1993215;-38.13080360867914
1739209741.1993246;-38.13080360867914
1739209741.1993277;-38.13080360867914
1739209741.1993306;-35.57807855764607
1739209741.1993337;-38.13080360867914
1739209741.1993368;-45.120503652039325
1739209741.1993399;-38.13080360867914
1739209741.199343;-45.120503652039325
1739209741.1993458;-38.13080360867914
1739209741.199349;-38.13080360867914
1739209741.199352;-45.120503652039325
1739209741.1993551;-38.13080360867914
1739209741.199358;-32.816014438256545
1739209741.199361;-38.13080360867914
1739209741.1993642;-45.120503652039325
1739209741.1993673;-33.981070128970906
1739209741.1993704;-33.981070128970906
1739209741.1993732;-38.13080360867914
1739209741.1993763;-45.120503652039325
1739209741.1993794;-45.120503652039325
1739209741.1993825;-45.120503652039325
1739209741.1993854;-38.13080360867914
1739209741.1993885;-45.120503652039325
1739209741.1993916;-45.120503652039325
1739209741.1993947;-38.13080360867914
1739209741.1993976;-33.981070128970906
1739209741.1994007;-45.120503652039325
1739209741.1994038;-45.120503652039325
1739209741.1994069;-35.57807855764607
1739209741.19941;-38.13080360867914
1739209741.1994128;-45.120503652039325
1739209741.199416;-38.13080360867914
1739209741.199419;-33.981070128970906
1739209741.1994221;-28.992665084841942
1739209741.199425;-45.120503652039325
1739209741.199428;-45.120503652039325
1739209741.1994312;-45.120503652039325
1739209741.1994343;-38.13080360867914
1739209741.1994374;-38.13080360867914
1739209741.1994402;-38.13080360867914
1739209741.1994433;-35.57807855764607
1739209741.1994464;-31.141103565318915
1739209741.1994495;-35.57807855764607
1739209741.1994524;-45.120503652039325
1739209741.1994555;-38.13080360867914
1739209741.1994586;-45.120503652039325
1739209741.1994617;-45.120503652039325
1739209741.1994646;-45.120503652039325
1739209741.1994677;-38.13080360867914
1739209741.1994708;-35.57807855764607
1739209741.1994739;-35.57807855764607
1739209741.199477;-38.13080360867914
1739209741.1994798;-45.120503652039325
1739209741.199483;-38.13080360867914
1739209741.199486;-45.120503652039325
1739209741.199489;-45.120503652039325
1739209741.199492;-45.120503652039325
1739209741.199495;-33.981070128970906
1739209741.1994982;-38.13080360867914
1739209741.1995013;-45.120503652039325
1739209741.1995044;-45.120503652039325
1739209741.1995072;-38.13080360867914
1739209741.1995103;-35.57807855764607
1739209741.1995134;-33.981070128970906
1739209741.1995165;-38.13080360867914
1739209741.1995194;-27.267205301931607
1739209741.1995225;-38.13080360867914
1739209741.1995256;-38.13080360867914
1739209741.1995287;-38.13080360867914
1739209741.1995316;-38.13080360867914
1739209741.1995347;-45.120503652039325
1739209741.1995378;-38.13080360867914
1739209741.1995409;-33.981070128970906
1739209741.199544;-31.14110356531892
1739209741.1995468;-45.120503652039325
1739209741.19955;-33.981070128970906
1739209741.199553;-45.120503652039325
1739209741.199556;-45.120503652039325
1739209741.199559;-45.120503652039325
1739209741.199562;-38.13080360867914
1739209741.1995652;-45.120503652039325
1739209741.1995683;-31.141103565318915
1739209741.1995714;-38.13080360867914
1739209741.1995742;-38.13080360867914
1739209741.1995773;-38.13080360867914
1739209741.1995804;-45.120503652039325
1739209741.1995835;-38.13080360867914
1739209741.1995864;-35.57807855764607
1739209741.1995895;-35.57807855764607
1739209741.1995926;-38.13080360867914
1739209741.1995957;-45.120503652039325
1739209741.1995988;-45.120503652039325
1739209741.1996017;-45.120503652039325
1739209741.1996047;-45.120503652039325
1739209741.1996078;-45.120503652039325
1739209741.199611;-38.13080360867914
1739209741.1996138;-45.120503652039325
1739209741.199617;-45.120503652039325
1739209741.19962;-38.13080360867914
1739209741.199623;-45.120503652039325
1739209741.199626;-45.120503652039325
1739209741.199629;-38.13080360867914
1739209741.1996322;-32.816014438256545
1739209741.1996353;-45.120503652039325
1739209741.1996384;-45.120503652039325
1739209741.1996412;-31.141103565318915
1739209741.1996443;-38.13080360867914
1739209741.1996474;-45.120503652039325
1739209741.1996505;-38.13080360867914
1739209741.1996534;-33.981070128970906
1739209741.1996565;-45.120503652039325
1739209741.1996596;-38.13080360867914
1739209741.1996627;-45.120503652039325
1739209741.1996658;-45.120503652039325
1739209741.1996686;-38.13080360867914
1739209741.1996717;-38.13080360867914
1739209741.1996748;-45.120503652039325
1739209741.199678;-38.13080360867914
1739209741.1996808;-32.816014438256545
1739209741.199684;-45.120503652039325
1739209741.199687;-45.120503652039325
1739209741.19969;-38.13080360867914
1739209741.199693;-45.120503652039325
1739209741.199696;-45.120503652039325
1739209741.1996992;-45.120503652039325
1739209741.1997023;-38.13080360867914
1739209741.1997054;-45.120503652039325
1739209741.1997082;-45.120503652039325
1739209741.1997113;-45.120503652039325
1739209741.1997144;-45.120503652039325
1739209741.1997175;-45.120503652039325
1739209741.1997204;-45.120503652039325
1739209741.1997235;-45.120503652039325
1739209741.1997266;-35.57807855764607
1739209741.1997297;-35.57807855764607
1739209741.1997328;-38.13080360867914
1739209741.1997356;-38.13080360867914
1739209741.1997387;-35.57807855764607
1739209741.1997418;-35.57807855764607
1739209741.199745;-45.120503652039325
1739209741.1997478;-45.120503652039325
1739209741.199751;-45.120503652039325
1739209741.199754;-38.13080360867914
1739209741.199757;-45.120503652039325
1739209741.19976;-45.120503652039325
1739209741.199763;-45.120503652039325
1739209741.1997662;-38.13080360867914
1739209741.1997693;-45.120503652039325
1739209741.1997724;-45.120503652039325
1739209741.1997752;-38.13080360867914
1739209741.1997783;-38.13080360867914
1739209741.1997814;-45.120503652039325
1739209741.1997845;-45.120503652039325
1739209741.1997874;-45.120503652039325
1739209741.1997905;-31.141103565318915
1739209741.1997936;-35.57807855764607
1739209741.1997967;-38.13080360867914
1739209741.1997998;-45.120503652039325
1739209741.1998026;-38.13080360867914
1739209741.1998057;-45.120503652039325
1739209741.1998088;-45.120503652039325
1739209741.199812;-33.981070128970906
1739209741.1998148;-38.13080360867914
1739209741.199818;-38.13080360867914
1739209741.199821;-38.13080360867914
1739209741.199824;-45.120503652039325
1739209741.1998272;-45.120503652039325
1739209741.19983;-38.13080360867914
1739209741.1998332;-35.57807855764607
1739209741.1998363;-45.120503652039325
1739209741.1998394;-38.13080360867914
1739209741.1998422;-38.13080360867914
1739209741.1998453;-45.120503652039325
1739209741.1998484;-38.13080360867914
1739209741.1998515;-35.57807855764607
1739209741.1998544;-45.120503652039325
1739209741.1998575;-38.13080360867914
1739209741.1998606;-45.120503652039325
1739209741.1998637;-38.13080360867914
1739209741.1998668;-45.120503652039325
1739209741.1998696;-45.120503652039325
1739209741.1998727;-45.120503652039325
1739209741.1998758;-45.120503652039325
1739209741.199879;-38.13080360867914
1739209741.1998818;-45.120503652039325
1739209741.199885;-45.120503652039325
1739209741.199888;-38.13080360867914
1739209741.199891;-33.981070128970906
1739209741.1998942;-38.13080360867914
1739209741.199897;-38.13080360867914
1739209741.1999002;-38.13080360867914
1739209741.1999032;-45.120503652039325
1739209741.1999063;-45.120503652039325
1739209741.1999092;-45.120503652039325
1739209741.1999123;-31.141103565318915
1739209741.1999154;-33.981070128970906
1739209741.1999185;-45.120503652039325
1739209741.1999214;-45.120503652039325
1739209741.1999245;-38.13080360867914
1739209741.1999276;-38.13080360867914
1739209741.1999307;-45.120503652039325
1739209741.1999338;-33.981070128970906
1739209741.1999366;-35.57807855764607
1739209741.1999397;-45.120503652039325
1739209741.1999428;-45.120503652039325
1739209741.199946;-45.120503652039325
1739209741.1999488;-45.120503652039325
1739209741.199952;-45.120503652039325
1739209741.199955;-45.120503652039325
1739209741.199958;-45.120503652039325
1739209741.1999612;-38.13080360867914
1739209741.199964;-45.120503652039325
1739209741.1999671;-38.13080360867914
1739209741.1999702;-38.13080360867914
1739209741.1999733;-45.120503652039325
1739209741.1999762;-45.120503652039325
1739209741.1999793;-45.120503652039325
1739209741.1999824;-45.120503652039325
1739209741.1999855;-38.13080360867914
1739209741.1999886;-33.981070128970906
1739209741.1999915;-45.120503652039325
1739209741.1999946;-45.120503652039325
1739209741.1999977;-38.13080360867914
1739209741.2000008;-38.13080360867914
1739209741.2000036;-45.120503652039325
1739209741.2000067;-45.120503652039325
1739209741.2000098;-38.13080360867914
1739209741.200013;-33.981070128970906
1739209741.2000158;-38.13080360867914
1739209741.200019;-38.13080360867914
1739209741.200022;-45.120503652039325
1739209741.200025;-45.120503652039325
1739209741.2000282;-33.981070128970906
1739209741.200031;-45.120503652039325
1739209741.2000341;-33.981070128970906
1739209741.2000372;-31.141103565318915
1739209741.2000403;-45.120503652039325
1739209741.2000432;-45.120503652039325
1739209741.2000463;-45.120503652039325
1739209741.2000494;-35.57807855764607
1739209741.2000525;-35.57807855764607
1739209741.2000556;-38.13080360867914
1739209741.2000585;-38.13080360867914
1739209741.2000616;-33.981070128970906
1739209741.2000647;-35.57807855764607
1739209741.2000678;-45.120503652039325
1739209741.2000706;-45.120503652039325
1739209741.2000737;-45.120503652039325
1739209741.2000768;-33.981070128970906
1739209741.20008;-33.981070128970906
1739209741.2000828;-45.120503652039325
1739209741.2000859;-38.13080360867914
1739209741.200089;-38.13080360867914
1739209741.200092;-38.13080360867914
1739209741.2000952;-35.57807855764607
1739209741.200098;-45.120503652039325
1739209741.2001011;-45.120503652039325
1739209741.2001042;-45.120503652039325
1739209741.2001073;-45.120503652039325
1739209741.2001102;-38.13080360867914
1739209741.2001133;-38.13080360867914
1739209741.2001164;-45.120503652039325
1739209741.2001195;-45.120503652039325
1739209741.2001226;-38.13080360867914
1739209741.2001255;-45.120503652039325
1739209741.2001286;-45.120503652039325
1739209741.2001317;-45.120503652039325
1739209741.2001348;-38.13080360867914
1739209741.2001376;-45.120503652039325
1739209741.2001407;-45.120503652039325
1739209741.2001438;-38.13080360867914
1739209741.200147;-45.120503652039325
1739209741.20015;-45.120503652039325
1739209741.2001529;-38.13080360867914
1739209741.200156;-45.120503652039325
1739209741.200159;-38.13080360867914
1739209741.2001622;-38.13080360867914
1739209741.200165;-45.120503652039325
1739209741.2001681;-33.981070128970906
1739209741.2001712;-38.13080360867914
1739209741.2001743;-45.120503652039325
1739209741.2001772;-45.120503652039325
1739209741.2001803;-38.13080360867914
1739209741.2001834;-38.13080360867914
1739209741.2001865;-45.120503652039325
1739209741.2001896;-45.120503652039325
1739209741.2001925;-33.981070128970906
1739209741.2001956;-38.13080360867914
1739209741.2001987;-45.120503652039325
1739209741.2002017;-45.120503652039325
1739209741.2002046;-38.13080360867914
1739209741.2002077;-45.120503652039325
1739209741.2002108;-45.120503652039325
1739209741.200214;-38.13080360867914
1739209741.200217;-38.13080360867914
1739209741.2002199;-45.120503652039325
1739209741.200223;-45.120503652039325
1739209741.200226;-45.120503652039325
1739209741.2002292;-45.120503652039325
1739209741.200232;-35.57807855764607
1739209741.2002351;-32.816014438256545
1739209741.2002382;-38.13080360867914
1739209741.2002413;-45.120503652039325
1739209741.2002442;-38.13080360867914
1739209741.2002473;-35.57807855764607
1739209741.2002504;-38.13080360867914
1739209741.2002535;-32.816014438256545
1739209741.2002566;-45.120503652039325
1739209741.2002594;-45.120503652039325
1739209741.2002625;-33.981070128970906
1739209741.2002656;-33.981070128970906
1739209741.2002687;-45.120503652039325
1739209741.2002716;-45.120503652039325
1739209741.2002747;-38.13080360867914
1739209741.2002778;-35.57807855764607
1739209741.200281;-38.13080360867914
