CAN Message; 0x1b8:0300716f44363d9e
1739209686.990391;-45.120503652039325
1739209686.990395;-45.120503652039325
1739209686.9903991;-45.120503652039325
1739209686.990403;-45.120503652039325
1739209686.990407;-38.13080360867914
1739209686.990411;-45.120503652039325
1739209686.9904149;-38.13080360867914
1739209686.990419;-38.13080360867914
1739209686.990423;-38.13080360867914
1739209686.990427;-45.120503652039325
1739209686.9904308;-38.13080360867914
1739209686.990435;-45.120503652039325
1739209686.990439;-45.120503652039325
1739209686.9904428;-38.13080360867914
1739209686.9904468;-38.13080360867914
1739209686.9904509;-38.13080360867914
1739209686.9904547;-45.120503652039325
1739209686.9904587;-35.57807855764607
1739209686.9904628;-45.120503652039325
1739209686.9904666;-38.13080360867914
1739209686.9904706;-35.57807855764607
1739209686.9904747;-38.13080360867914
1739209686.9904788;-38.13080360867914
1739209686.9904826;-45.120503652039325
1739209686.9904866;-38.13080360867914
1739209686.9904907;-45.120503652039325
1739209686.9904945;-38.13080360867914
1739209686.9904985;-45.120503652039325
1739209686.9905026;-45.120503652039325
1739209686.9905064;-45.120503652039325
1739209686.9905105;-38.13080360867914
1739209686.9905145;-45.120503652039325
1739209686.9905183;-45.120503652039325
1739209686.9905224;-45.120503652039325
1739209686.9905264;-45.120503652039325
1739209686.9905305;-38.13080360867914
1739209686.9905343;-38.13080360867914
1739209686.9905384;-38.13080360867914
1739209686.9905424;-45.120503652039325
1739209686.9905462;-45.120503652039325
1739209686.9905503;-38.13080360867914
1739209686.9905543;-35.57807855764607
1739209686.9905581;-45.120503652039325
1739209686.9905622;-38.13080360867914
1739209686.9905663;-35.57807855764607
1739209686.9905703;-35.57807855764607
1739209686.9905741;-31.141103565318915
1739209686.9905782;-45.120503652039325
1739209686.9905822;-38.13080360867914
1739209686.990586;-35.57807855764607
1739209686.99059;-31.141103565318915
1739209686.9905941;-38.13080360867914
1739209686.990598;-32.816014438256545
1739209686.990602;-45.120503652039325
1739209686.990606;-45.120503652039325
1739209686.99061;-45.120503652039325
1739209686.990614;-45.120503652039325
1739209686.990618;-38.13080360867914
1739209686.990622;-38.13080360867914
1739209686.9906259;-38.13080360867914
1739209686.99063;-28.992665084841942
1739209686.990634;-32.816014438256545
1739209686.9906378;-38.13080360867914
1739209686.9906418;-45.120503652039325
1739209686.990646;-33.981070128970906
1739209686.9906497;-38.13080360867914
1739209686.9906538;-38.13080360867914
1739209686.9906578;-45.120503652039325
1739209686.9906616;-32.816014438256545
1739209686.9906657;-35.57807855764607
1739209686.9906697;-45.120503652039325
1739209686.9906738;-45.120503652039325
1739209686.9906776;-38.13080360867914
1739209686.9906816;-35.57807855764607
1739209686.9906857;-38.13080360867914
1739209686.9906895;-45.120503652039325
1739209686.9906936;-38.13080360867914
1739209686.9906976;-45.120503652039325
1739209686.9907014;-38.13080360867914
1739209686.9907055;-45.120503652039325
1739209686.9907095;-38.13080360867914
1739209686.9907136;-45.120503652039325
1739209686.9907174;-45.120503652039325
1739209686.9907215;-38.13080360867914
1739209686.9907255;-33.981070128970906
1739209686.9907293;-35.57807855764607
1739209686.9907334;-45.120503652039325
1739209686.9907374;-45.120503652039325
1739209686.9907413;-38.13080360867914
1739209686.9907453;-35.57807855764607
1739209686.9907494;-38.13080360867914
1739209686.9907532;-45.120503652039325
1739209686.9907572;-27.877744956031414
1739209686.9907613;-38.13080360867914
1739209686.9907653;-38.13080360867914
1739209686.9907691;-38.13080360867914
1739209686.9907732;-38.13080360867914
1739209686.9907773;-38.13080360867914
1739209686.990781;-38.13080360867914
1739209686.9907851;-38.13080360867914
1739209686.9907892;-30.49652367304973
1739209686.990793;-45.120503652039325
1739209686.990797;-45.120503652039325
1739209686.990801;-38.13080360867914
1739209686.990805;-38.13080360867914
1739209686.990809;-45.120503652039325
1739209686.990813;-38.13080360867914
1739209686.990817;-38.13080360867914
1739209686.990821;-45.120503652039325
1739209686.990825;-45.120503652039325
1739209686.990829;-38.13080360867914
1739209686.9908328;-38.13080360867914
1739209686.9908369;-45.120503652039325
1739209686.990841;-45.120503652039325
1739209686.9908447;-45.120503652039325
1739209686.9908488;-45.120503652039325
1739209686.9908528;-38.13080360867914
1739209686.990857;-38.13080360867914
1739209686.9908607;-38.13080360867914
1739209686.9908648;-38.13080360867914
1739209686.9908688;-38.13080360867914
1739209686.9908726;-38.13080360867914
1739209686.9908767;-33.981070128970906
1739209686.9908807;-45.120503652039325
1739209686.9908845;-45.120503652039325
1739209686.9908886;-38.13080360867914
1739209686.9908926;-38.13080360867914
1739209686.9908965;-45.120503652039325
1739209686.9909005;-38.13080360867914
1739209686.9909046;-31.141103565318893
1739209686.9909086;-45.120503652039325
1739209686.9909124;-45.120503652039325
1739209686.9909165;-33.981070128970906
1739209686.9909205;-33.981070128970906
1739209686.9909244;-38.13080360867914
1739209686.9909284;-45.120503652039325
1739209686.9909325;-45.120503652039325
1739209686.9909363;-45.120503652039325
1739209686.9909403;-45.120503652039325
1739209686.9909444;-45.120503652039325
1739209686.9909482;-38.13080360867914
1739209686.9909523;-35.57807855764607
1739209686.9909563;-38.13080360867914
1739209686.9909604;-45.120503652039325
1739209686.9909642;-33.981070128970906
1739209686.9909682;-32.816014438256545
1739209686.9909723;-38.13080360867914
1739209686.990976;-45.120503652039325
1739209686.9909801;-38.13080360867914
1739209686.9909842;-31.141103565318893
1739209686.990988;-31.141103565318915
1739209686.990992;-38.13080360867914
1739209686.9909961;-45.120503652039325
1739209686.9910002;-38.13080360867914
1739209686.991004;-45.120503652039325
1739209686.991008;-45.120503652039325
1739209686.991012;-45.120503652039325
1739209686.991016;-45.120503652039325
1739209686.99102;-38.13080360867914
1739209686.991024;-38.13080360867914
1739209686.9910278;-38.13080360867914
1739209686.991032;-38.13080360867914
1739209686.991036;-33.981070128970906
1739209686.9910398;-45.120503652039325
1739209686.9910438;-38.13080360867914
1739209686.9910479;-29.438486411369333
1739209686.991052;-38.13080360867914
1739209686.9910557;-45.120503652039325
1739209686.9910598;-45.120503652039325
1739209686.9910638;-35.57807855764607
1739209686.9910676;-38.13080360867914
1739209686.9910717;-45.120503652039325
1739209686.9910758;-38.13080360867914
1739209686.9910796;-45.120503652039325
1739209686.9910836;-45.120503652039325
1739209686.9910877;-45.120503652039325
1739209686.9910915;-38.13080360867914
1739209686.9910955;-38.13080360867914
1739209686.9910996;-45.120503652039325
1739209686.9911036;-38.13080360867914
1739209686.9911075;-45.120503652039325
1739209686.9911115;-32.816014438256545
1739209686.9911156;-38.13080360867914
1739209686.9911194;-38.13080360867914
1739209686.9911234;-38.13080360867914
1739209686.9911275;-45.120503652039325
1739209686.9911313;-45.120503652039325
1739209686.9911354;-45.120503652039325
1739209686.9911394;-38.13080360867914
1739209686.9911435;-38.13080360867914
1739209686.9911473;-45.120503652039325
1739209686.9911513;-45.120503652039325
1739209686.9911554;-45.120503652039325
1739209686.9911592;-45.120503652039325
1739209686.9911633;-45.120503652039325
1739209686.9911673;-45.120503652039325
1739209686.9911711;-45.120503652039325
1739209686.9911752;-45.120503652039325
1739209686.9911792;-38.13080360867914
1739209686.991183;-38.13080360867914
1739209686.991187;-45.120503652039325
1739209686.9911911;-35.57807855764607
1739209686.9911952;-38.13080360867914
1739209686.991199;-45.120503652039325
1739209686.991203;-38.13080360867914
1739209686.9912071;-29.438486411369333
1739209686.991211;-32.816014438256545
1739209686.991215;-45.120503652039325
1739209686.991219;-38.13080360867914
1739209686.9912229;-45.120503652039325
1739209686.991227;-38.13080360867914
1739209686.991231;-45.120503652039325
1739209686.9912348;-35.57807855764607
1739209686.9912388;-38.13080360867914
1739209686.991243;-45.120503652039325
1739209686.991247;-45.120503652039325
1739209686.9912508;-38.13080360867914
1739209686.9912548;-32.816014438256545
1739209686.9912589;-45.120503652039325
1739209686.9912627;-45.120503652039325
1739209686.9912667;-38.13080360867914
1739209686.9912708;-32.816014438256545
1739209686.9912746;-28.992665084841942
1739209686.9912786;-45.120503652039325
1739209686.9912827;-38.13080360867914
1739209686.9912865;-38.13080360867914
1739209686.9912906;-38.13080360867914
1739209686.9912946;-45.120503652039325
1739209686.9912987;-45.120503652039325
1739209686.9913025;-38.13080360867914
1739209686.9913065;-45.120503652039325
1739209686.9913106;-45.120503652039325
1739209686.9913144;-38.13080360867914
1739209686.9913185;-45.120503652039325
1739209686.9913225;-45.120503652039325
1739209686.9913263;-45.120503652039325
1739209686.9913304;-38.13080360867914
1739209686.9913344;-30.49652367304973
1739209686.9913385;-28.992665084841942
1739209686.9913423;-45.120503652039325
1739209686.9913464;-38.13080360867914
1739209686.9913504;-35.57807855764607
1739209686.9913542;-33.981070128970906
1739209686.9913583;-38.13080360867914
1739209686.9913623;-38.13080360867914
1739209686.9913661;-38.13080360867914
1739209686.9913702;-45.120503652039325
1739209686.9913743;-45.120503652039325
1739209686.991378;-45.120503652039325
1739209686.9913821;-45.120503652039325
1739209686.9913862;-45.120503652039325
1739209686.9913902;-32.816014438256545
1739209686.991394;-33.981070128970906
1739209686.991398;-38.13080360867914
1739209686.9914021;-45.120503652039325
1739209686.991406;-45.120503652039325
1739209686.99141;-45.120503652039325
1739209686.991414;-32.816014438256545
1739209686.991418;-38.13080360867914
1739209686.991422;-38.13080360867914
1739209686.991426;-38.13080360867914
1739209686.9914298;-35.57807855764607
1739209686.9914339;-31.141103565318915
1739209686.991438;-45.120503652039325
1739209686.991442;-38.13080360867914
1739209686.9914458;-35.57807855764607
1739209686.9914498;-33.981070128970906
1739209686.991454;-45.120503652039325
1739209686.9914577;-45.120503652039325
1739209686.9914618;-38.13080360867914
1739209686.9914658;-30.49652367304973
1739209686.9914696;-45.120503652039325
1739209686.9914737;-38.13080360867914
1739209686.9914777;-38.13080360867914
1739209686.9914818;-45.120503652039325
1739209686.9914856;-45.120503652039325
1739209686.9914896;-38.13080360867914
1739209686.9914937;-32.816014438256545
1739209686.9914975;-31.141103565318915
1739209686.9915016;-45.120503652039325
1739209686.9915056;-38.13080360867914
1739209686.9915094;-35.57807855764607
1739209686.9915135;-38.13080360867914
1739209686.9915175;-45.120503652039325
1739209686.9915214;-45.120503652039325
1739209686.9915254;-38.13080360867914
1739209686.9915295;-45.120503652039325
1739209686.9915335;-45.120503652039325
1739209686.9915373;-38.13080360867914
1739209686.9915414;-35.57807855764607
1739209686.9915454;-38.13080360867914
1739209686.9915493;-45.120503652039325
1739209686.9915533;-45.120503652039325
1739209686.9915574;-38.13080360867914
1739209686.9915612;-38.13080360867914
1739209686.9915652;-45.120503652039325
1739209686.9915693;-38.13080360867914
1739209686.991573;-35.57807855764607
1739209686.9915771;-38.13080360867914
1739209686.9915812;-45.120503652039325
1739209686.9915853;-45.120503652039325
1739209686.991589;-35.57807855764607
1739209686.9915931;-33.981070128970906
1739209686.9915972;-38.13080360867914
1739209686.991601;-33.981070128970906
1739209686.991605;-38.13080360867914
1739209686.991609;-33.981070128970906
1739209686.991613;-35.57807855764607
1739209686.991617;-38.13080360867914
1739209686.991621;-38.13080360867914
1739209686.991625;-38.13080360867914
1739209686.991629;-45.120503652039325
1739209686.991633;-45.120503652039325
1739209686.991637;-35.57807855764607
1739209686.9916408;-38.13080360867914
1739209686.9916449;-45.120503652039325
1739209686.991649;-45.120503652039325
1739209686.9916527;-38.13080360867914
1739209686.9916568;-33.981070128970906
1739209686.9916608;-38.13080360867914
1739209686.9916646;-45.120503652039325
1739209686.9916687;-45.120503652039325
1739209686.9916728;-38.13080360867914
1739209686.9916768;-32.816014438256545
1739209686.9916806;-45.120503652039325
1739209686.9916847;-45.120503652039325
1739209686.9916887;-38.13080360867914
1739209686.9916925;-38.13080360867914
1739209686.9916966;-45.120503652039325
1739209686.9917006;-38.13080360867914
1739209686.9917045;-35.57807855764607
1739209686.9917085;-45.120503652039325
1739209686.9917126;-45.120503652039325
1739209686.9917164;-45.120503652039325
1739209686.9917204;-45.120503652039325
1739209686.9917245;-45.120503652039325
1739209686.9917285;-38.13080360867914
1739209686.9917324;-45.120503652039325
1739209686.9917364;-35.57807855764607
1739209686.9917405;-38.13080360867914
1739209686.9917443;-45.120503652039325
1739209686.9917483;-45.120503652039325
1739209686.9917524;-38.13080360867914
1739209686.9917562;-35.57807855764607
1739209686.9917603;-38.13080360867914
1739209686.9917643;-45.120503652039325
1739209686.9917684;-45.120503652039325
1739209686.9917722;-35.57807855764607
1739209686.9917762;-33.981070128970906
1739209686.9917803;-45.120503652039325
1739209686.991784;-38.13080360867914
1739209686.9917881;-45.120503652039325
1739209686.9917922;-33.981070128970906
1739209686.991796;-45.120503652039325
1739209686.9918;-45.120503652039325
1739209686.9918041;-45.120503652039325
1739209686.991808;-45.120503652039325
1739209686.991812;-31.141103565318893
1739209686.991816;-38.13080360867914
1739209686.99182;-32.816014438256545
1739209686.991824;-35.57807855764607
1739209686.991828;-45.120503652039325
1739209686.991832;-38.13080360867914
1739209686.9918358;-32.816014438256545
1739209686.99184;-38.13080360867914
1739209686.991844;-38.13080360867914
1739209686.9918478;-38.13080360867914
1739209686.9918518;-45.120503652039325
1739209686.9918559;-45.120503652039325
1739209686.9918597;-38.13080360867914
1739209686.9918637;-45.120503652039325
1739209686.9918678;-45.120503652039325
1739209686.9918718;-38.13080360867914
1739209686.9918756;-45.120503652039325
1739209686.9918797;-38.13080360867914
1739209686.9918838;-45.120503652039325
1739209686.9918876;-45.120503652039325
1739209686.9918916;-35.57807855764607
1739209686.9918957;-38.13080360867914
1739209686.9918995;-45.120503652039325
1739209686.9919035;-45.120503652039325
1739209686.9919076;-32.816014438256545
1739209686.9919116;-45.120503652039325
1739209686.9919155;-31.141103565318915
1739209686.9919195;-32.816014438256545
1739209686.9919236;-35.57807855764607
1739209686.9919274;-38.13080360867914
1739209686.9919314;-45.120503652039325
1739209686.9919355;-38.13080360867914
1739209686.9919393;-38.13080360867914
1739209686.9919434;-35.57807855764607
1739209686.9919474;-31.141103565318943
1739209686.9919512;-45.120503652039325
1739209686.9919553;-35.57807855764607
1739209686.9919593;-38.13080360867914
1739209686.9919634;-45.120503652039325
1739209686.9919672;-45.120503652039325
1739209686.9919713;-29.438486411369333
1739209686.9919753;-45.120503652039325
1739209686.9919791;-31.141103565318915
1739209686.9919832;-32.816014438256545
1739209686.9919872;-35.57807855764607
1739209686.991991;-45.120503652039325
1739209686.991995;-45.120503652039325
1739209686.9919991;-45.120503652039325
1739209686.992003;-38.13080360867914
1739209686.992007;-38.13080360867914
1739209686.992011;-45.120503652039325
1739209686.9920151;-38.13080360867914
1739209686.992019;-32.816014438256545
1739209686.992023;-38.13080360867914
1739209686.992027;-45.120503652039325
1739209686.9920309;-45.120503652039325
1739209686.992035;-45.120503652039325
1739209686.992039;-45.120503652039325
1739209686.9920428;-45.120503652039325
1739209686.9920468;-45.120503652039325
1739209686.992051;-45.120503652039325
1739209686.992055;-45.120503652039325
1739209686.9920588;-45.120503652039325
1739209686.9920628;-45.120503652039325
1739209686.9920669;-38.13080360867914
1739209686.9920707;-38.13080360867914
1739209686.9920747;-38.13080360867914
1739209686.9920788;-38.13080360867914
1739209686.9920826;-35.57807855764607
1739209686.9920866;-45.120503652039325
1739209686.9920907;-38.13080360867914
1739209686.9920945;-35.57807855764607
1739209686.9920986;-38.13080360867914
1739209686.9921026;-38.13080360867914
1739209686.9921067;-38.13080360867914
1739209686.9921105;-32.81601443825658
1739209686.9921145;-38.13080360867914
1739209686.9921186;-35.57807855764607
1739209686.9921224;-38.13080360867914
1739209686.9921265;-45.120503652039325
1739209686.9921305;-38.13080360867914
1739209686.9921343;-45.120503652039325
1739209686.9921384;-38.13080360867914
1739209686.9921424;-31.141103565318915
1739209686.9921463;-45.120503652039325
1739209686.9921503;-38.13080360867914
1739209686.9921544;-38.13080360867914
1739209686.9921584;-38.13080360867914
1739209686.9921622;-33.981070128970906
1739209686.9921663;-45.120503652039325
1739209686.9921703;-45.120503652039325
1739209686.9921741;-33.981070128970906
1739209686.9921782;-45.120503652039325
1739209686.9921823;-45.120503652039325
1739209686.992186;-45.120503652039325
1739209686.9921901;-45.120503652039325
1739209686.9921942;-45.120503652039325
1739209686.9921982;-45.120503652039325
1739209686.992202;-38.13080360867914
1739209686.992206;-31.141103565318915
1739209686.9922101;-35.57807855764607
1739209686.992214;-38.13080360867914
1739209686.992218;-38.13080360867914
1739209686.992222;-38.13080360867914
1739209686.992226;-38.13080360867914
1739209686.99223;-38.13080360867914
1739209686.992234;-45.120503652039325
1739209686.9922378;-45.120503652039325
1739209686.9922419;-35.57807855764607
1739209686.992246;-38.13080360867914
1739209686.99225;-45.120503652039325
1739209686.9922538;-38.13080360867914
1739209686.9922578;-35.57807855764607
1739209686.992262;-45.120503652039325
1739209686.9922657;-45.120503652039325
1739209686.9922698;-45.120503652039325
1739209686.979155;-45.120503652039325
1739209686.9791644;-38.13080360867914
1739209686.979174;-35.57807855764607
1739209686.9791832;-38.13080360867914
1739209686.9791925;-45.120503652039325
1739209686.9792018;-38.13080360867914
1739209686.9792113;-38.13080360867914
1739209686.9792206;-45.120503652039325
1739209686.97923;-38.13080360867914
1739209686.9792392;-38.13080360867914
1739209686.9792488;-45.120503652039325
1739209686.979258;-45.120503652039325
1739209686.9792674;-45.120503652039325
1739209686.9792767;-45.120503652039325
1739209686.9792862;-38.13080360867914
1739209686.9792955;-35.57807855764607
1739209686.9793048;-38.13080360867914
1739209686.979314;-45.120503652039325
1739209686.9793236;-38.13080360867914
1739209686.979333;-35.57807855764607
1739209686.9793422;-45.120503652039325
1739209686.9793515;-45.120503652039325
1739209686.979361;-45.120503652039325
1739209686.9793704;-45.120503652039325
1739209686.9793797;-38.13080360867914
1739209686.979389;-45.120503652039325
1739209686.9793985;-45.120503652039325
1739209686.9794078;-45.120503652039325
1739209686.979417;-38.13080360867914
1739209686.9794266;-45.120503652039325
1739209686.979436;-45.120503652039325
1739209686.9794452;-33.981070128970906
1739209686.9794545;-45.120503652039325
1739209686.979464;-38.13080360867914
1739209686.9794734;-38.13080360867914
1739209686.9794827;-32.816014438256545
1739209686.979492;-32.816014438256545
1739209686.9795015;-38.13080360867914
1739209686.9795108;-35.57807855764607
1739209686.97952;-45.120503652039325
1739209686.9795294;-45.120503652039325
1739209686.979539;-45.120503652039325
1739209686.9795482;-32.816014438256545
1739209686.9795575;-33.981070128970906
1739209686.9795668;-45.120503652039325
1739209686.9795763;-38.13080360867914
1739209686.9795856;-45.120503652039325
1739209686.979595;-45.120503652039325
1739209686.9796042;-45.120503652039325
1739209686.9796138;-38.13080360867914
1739209686.979623;-35.57807855764607
1739209686.9796324;-38.13080360867914
1739209686.9796417;-45.120503652039325
1739209686.9796512;-38.13080360867914
1739209686.9796605;-32.816014438256545
1739209686.9796698;-35.57807855764607
1739209686.9796793;-33.981070128970906
1739209686.9796886;-45.120503652039325
1739209686.979698;-45.120503652039325
1739209686.9797072;-33.981070128970906
1739209686.9797168;-45.120503652039325
1739209686.979726;-45.120503652039325
1739209686.9797354;-38.13080360867914
1739209686.9797447;-38.13080360867914
1739209686.9797542;-45.120503652039325
1739209686.9797635;-35.57807855764607
1739209686.9797728;-38.13080360867914
1739209686.979782;-45.120503652039325
1739209686.9797916;-45.120503652039325
1739209686.979801;-38.13080360867914
1739209686.9798102;-45.120503652039325
1739209686.9798195;-33.981070128970906
1739209686.979829;-32.816014438256545
1739209686.9798384;-35.57807855764607
1739209686.9798477;-38.13080360867914
1739209686.979857;-38.13080360867914
1739209686.9798665;-38.13080360867914
1739209686.9798758;-45.120503652039325
1739209686.979885;-38.13080360867914
1739209686.9798944;-38.13080360867914
1739209686.979904;-38.13080360867914
1739209686.9799132;-45.120503652039325
1739209686.9799225;-35.57807855764607
1739209686.9799318;-33.981070128970906
1739209686.9799414;-45.120503652039325
1739209686.9799507;-35.57807855764607
1739209686.97996;-32.816014438256545
1739209686.9799695;-38.13080360867914
1739209686.9799788;-45.120503652039325
1739209686.979988;-38.13080360867914
1739209686.9799974;-35.57807855764607
1739209686.980007;-35.57807855764607
1739209686.9800162;-45.120503652039325
1739209686.9800255;-33.981070128970906
1739209686.9800348;-45.120503652039325
1739209686.9800444;-33.981070128970906
1739209686.9800537;-28.992665084841942
1739209686.980063;-45.120503652039325
1739209686.9800723;-38.13080360867914
1739209686.9800818;-38.13080360867914
1739209686.980091;-45.120503652039325
1739209686.9801004;-45.120503652039325
1739209686.9801097;-35.57807855764607
1739209686.9801192;-38.13080360867914
1739209686.9801285;-45.120503652039325
1739209686.9801378;-38.13080360867914
1739209686.9801471;-45.120503652039325
1739209686.9801567;-45.120503652039325
1739209686.980166;-38.13080360867914
1739209686.9801753;-35.57807855764607
1739209686.9801846;-38.13080360867914
1739209686.980194;-35.57807855764607
1739209686.9802034;-31.141103565318915
1739209686.9802127;-45.120503652039325
1739209686.9802222;-45.120503652039325
1739209686.9802315;-38.13080360867914
1739209686.9802408;-32.816014438256545
1739209686.9802501;-45.120503652039325
1739209686.9802597;-38.13080360867914
1739209686.980269;-38.13080360867914
1739209686.9802783;-38.13080360867914
1739209686.9802876;-38.13080360867914
1739209686.980297;-45.120503652039325
1739209686.9803064;-45.120503652039325
1739209686.9803157;-38.13080360867914
1739209686.980325;-45.120503652039325
1739209686.9803345;-35.57807855764607
1739209686.9803438;-38.13080360867914
1739209686.980353;-45.120503652039325
1739209686.9803624;-38.13080360867914
1739209686.980372;-45.120503652039325
1739209686.9803813;-45.120503652039325
1739209686.9803905;-45.120503652039325
1739209686.9803998;-38.13080360867914
1739209686.9804094;-35.57807855764607
1739209686.9804187;-38.13080360867914
1739209686.980428;-26.991370085610736
1739209686.9804373;-38.13080360867914
1739209686.9804468;-45.120503652039325
1739209686.980456;-38.13080360867914
1739209686.9804654;-38.13080360867914
1739209686.980475;-38.13080360867914
1739209686.9804842;-45.120503652039325
1739209686.9804935;-45.120503652039325
1739209686.9805028;-45.120503652039325
1739209686.9805124;-45.120503652039325
1739209686.9805217;-45.120503652039325
1739209686.980531;-45.120503652039325
1739209686.9805403;-38.13080360867914
1739209686.9805498;-38.13080360867914
1739209686.980559;-45.120503652039325
1739209686.9805684;-45.120503652039325
1739209686.9805777;-38.13080360867914
1739209686.9805872;-38.13080360867914
1739209686.9805965;-38.13080360867914
1739209686.9806058;-45.120503652039325
1739209686.9806151;-45.120503652039325
1739209686.9806247;-45.120503652039325
1739209686.980634;-38.13080360867914
1739209686.9806433;-45.120503652039325
1739209686.9806526;-45.120503652039325
1739209686.980662;-38.13080360867914
1739209686.9806714;-45.120503652039325
1739209686.9806807;-38.13080360867914
1739209686.98069;-35.57807855764607
1739209686.9806995;-45.120503652039325
1739209686.9807088;-38.13080360867914
1739209686.9807181;-45.120503652039325
1739209686.9807274;-45.120503652039325
1739209686.980737;-45.120503652039325
1739209686.9807463;-38.13080360867914
1739209686.9807556;-38.13080360867914
1739209686.980765;-45.120503652039325
1739209686.9807744;-33.981070128970906
1739209686.9807837;-45.120503652039325
1739209686.980793;-45.120503652039325
1739209686.9808025;-32.816014438256545
1739209686.9808118;-38.13080360867914
1739209686.9808211;-45.120503652039325
1739209686.9808304;-38.13080360867914
1739209686.98084;-35.57807855764607
1739209686.9808493;-38.13080360867914
1739209686.9808586;-45.120503652039325
1739209686.9808679;-45.120503652039325
1739209686.9808774;-45.120503652039325
1739209686.9808867;-45.120503652039325
1739209686.980896;-45.120503652039325
1739209686.9809053;-38.13080360867914
1739209686.9809148;-35.57807855764607
1739209686.9809241;-38.13080360867914
1739209686.9809334;-45.120503652039325
1739209686.9809427;-45.120503652039325
1739209686.9809523;-38.13080360867914
1739209686.9809616;-33.981070128970906
1739209686.9809709;-45.120503652039325
1739209686.9809802;-38.13080360867914
1739209686.9809897;-35.57807855764607
1739209686.980999;-45.120503652039325
1739209686.9810083;-45.120503652039325
1739209686.9810178;-45.120503652039325
1739209686.9810271;-35.57807855764607
1739209686.9810364;-38.13080360867914
1739209686.9810457;-45.120503652039325
1739209686.9810553;-45.120503652039325
1739209686.9810646;-33.981070128970906
1739209686.9810739;-32.816014438256545
1739209686.9810832;-38.13080360867914
1739209686.9810927;-45.120503652039325
1739209686.981102;-45.120503652039325
1739209686.9811113;-38.13080360867914
1739209686.9811206;-45.120503652039325
1739209686.9811301;-38.13080360867914
1739209686.9811394;-38.13080360867914
1739209686.9811487;-38.13080360867914
1739209686.981158;-45.120503652039325
1739209686.9811676;-45.120503652039325
1739209686.9811769;-45.120503652039325
1739209686.9811862;-33.981070128970906
1739209686.9811954;-45.120503652039325
1739209686.981205;-38.13080360867914
1739209686.9812143;-38.13080360867914
1739209686.9812236;-38.13080360867914
1739209686.981233;-38.13080360867914
1739209686.9812424;-45.120503652039325
1739209686.9812517;-38.13080360867914
1739209686.981261;-38.13080360867914
1739209686.9812706;-35.57807855764607
1739209686.9812799;-38.13080360867914
1739209686.9812891;-45.120503652039325
1739209686.9812984;-38.13080360867914
1739209686.981308;-45.120503652039325
1739209686.9813173;-45.120503652039325
1739209686.9813266;-45.120503652039325
1739209686.9813359;-33.981070128970906
1739209686.9813454;-33.981070128970906
1739209686.9813547;-45.120503652039325
1739209686.981364;-45.120503652039325
1739209686.9813733;-45.120503652039325
1739209686.9813828;-33.981070128970906
1739209686.9813921;-32.816014438256545
1739209686.9814014;-45.120503652039325
1739209686.9814107;-25.25278630937684
1739209686.9814203;-33.981070128970906
1739209686.9814296;-33.981070128970906
1739209686.9814389;-45.120503652039325
1739209686.9814482;-33.981070128970906
1739209686.9814577;-45.120503652039325
1739209686.981467;-45.120503652039325
1739209686.9814763;-33.981070128970906
1739209686.9814856;-38.13080360867914
1739209686.9814951;-38.13080360867914
1739209686.9815044;-38.13080360867914
1739209686.9815137;-38.13080360867914
1739209686.981523;-38.13080360867914
1739209686.9815326;-38.13080360867914
1739209686.9815419;-45.120503652039325
1739209686.9815512;-38.13080360867914
1739209686.9815607;-45.120503652039325
1739209686.98157;-38.13080360867914
1739209686.9815793;-35.57807855764607
1739209686.9815886;-38.13080360867914
1739209686.9815981;-45.120503652039325
1739209686.9816074;-45.120503652039325
1739209686.9816167;-38.13080360867914
1739209686.981626;-45.120503652039325
1739209686.9816356;-38.13080360867914
1739209686.9816449;-38.13080360867914
1739209686.9816542;-45.120503652039325
1739209686.9816635;-45.120503652039325
1739209686.981673;-38.13080360867914
1739209686.9816823;-38.13080360867914
1739209686.9816916;-45.120503652039325
1739209686.981701;-35.57807855764607
1739209686.9817104;-45.120503652039325
1739209686.9817197;-38.13080360867914
1739209686.981729;-38.13080360867914
1739209686.9817383;-35.57807855764607
1739209686.9817479;-38.13080360867914
1739209686.9817572;-45.120503652039325
1739209686.9817665;-38.13080360867914
1739209686.9817758;-45.120503652039325
1739209686.9817853;-32.816014438256545
1739209686.9817946;-30.49652367304973
1739209686.981804;-45.120503652039325
1739209686.9818134;-35.57807855764607
1739209686.9818227;-35.57807855764607
1739209686.981832;-38.13080360867914
1739209686.9818413;-45.120503652039325
1739209686.9818509;-32.816014438256545
1739209686.9818602;-45.120503652039325
1739209686.9818695;-31.141103565318943
1739209686.9818788;-38.13080360867914
1739209686.9818883;-38.13080360867914
1739209686.9818976;-38.13080360867914
1739209686.981907;-38.13080360867914
1739209686.9819162;-38.13080360867914
1739209686.9819257;-45.120503652039325
1739209686.981935;-32.816014438256545
1739209686.9819443;-29.438486411369333
1739209686.9819536;-38.13080360867914
1739209686.9819632;-35.57807855764607
1739209686.9819725;-35.57807855764607
1739209686.9819818;-45.120503652039325
1739209686.981991;-45.120503652039325
1739209686.9820006;-31.141103565318893
1739209686.98201;-38.13080360867914
1739209686.9820192;-45.120503652039325
1739209686.9820285;-38.13080360867914
1739209686.982038;-35.57807855764607
1739209686.9820473;-38.13080360867914
1739209686.9820566;-45.120503652039325
1739209686.9820662;-38.13080360867914
1739209686.9820755;-45.120503652039325
1739209686.9820848;-45.120503652039325
