CAN Message; 0x1a7:00001b0c22d0b5b9
Timestamp;Amplitude
1739209781.2329843;-38.13080360867914
1739209781.2329898;-38.13080360867914
1739209781.2329953;-38.13080360867914
1739209781.2330008;-38.13080360867914
1739209781.233006;-38.13080360867914
1739209781.2330115;-38.13080360867914
1739209781.233017;-38.13080360867914
1739209781.2330225;-45.120503652039325
1739209781.233028;-45.120503652039325
1739209781.2330334;-45.120503652039325
1739209781.2330387;-45.120503652039325
1739209781.2330441;-35.57807855764607
1739209781.2330496;-38.13080360867914
1739209781.233055;-33.981070128970906
1739209781.2330606;-38.13080360867914
1739209781.233066;-38.13080360867914
1739209781.2330713;-38.13080360867914
1739209781.2330768;-35.57807855764607
1739209781.2330823;-38.13080360867914
1739209781.2330878;-45.120503652039325
1739209781.2330933;-38.13080360867914
1739209781.2330985;-45.120503652039325
1739209781.233104;-45.120503652039325
1739209781.2331095;-30.49652367304973
1739209781.233115;-38.13080360867914
1739209781.2331204;-45.120503652039325
1739209781.233126;-35.57807855764607
1739209781.2331312;-38.13080360867914
1739209781.2331367;-45.120503652039325
1739209781.2331421;-38.13080360867914
1739209781.2331476;-45.120503652039325
1739209781.233153;-31.141103565318943
1739209781.2331586;-45.120503652039325
1739209781.2331638;-38.13080360867914
1739209781.2331693;-38.13080360867914
1739209781.2331748;-45.120503652039325
1739209781.2331803;-45.120503652039325
1739209781.2331858;-45.120503652039325
1739209781.2331913;-35.57807855764607
1739209781.2331965;-33.981070128970906
1739209781.233202;-38.13080360867914
1739209781.2332075;-38.13080360867914
1739209781.233213;-45.120503652039325
1739209781.2332184;-45.120503652039325
1739209781.2332237;-45.120503652039325
1739209781.2332292;-45.120503652039325
1739209781.2332346;-45.120503652039325
1739209781.2332401;-45.120503652039325
1739209781.2332456;-45.120503652039325
1739209781.233251;-45.120503652039325
1739209781.2332563;-45.120503652039325
1739209781.2332618;-35.57807855764607
1739209781.2332673;-38.13080360867914
1739209781.2332728;-45.120503652039325
1739209781.2332783;-45.120503652039325
1739209781.2332838;-45.120503652039325
1739209781.233289;-45.120503652039325
1739209781.2332945;-45.120503652039325
1739209781.2333;-45.120503652039325
1739209781.2333055;-45.120503652039325
1739209781.233311;-38.13080360867914
1739209781.2333164;-35.57807855764607
1739209781.2333217;-38.13080360867914
1739209781.2333272;-30.49652367304973
1739209781.2333326;-35.57807855764607
1739209781.233338;-45.120503652039325
1739209781.2333436;-38.13080360867914
1739209781.2333488;-35.57807855764607
1739209781.2333543;-45.120503652039325
1739209781.2333598;-45.120503652039325
1739209781.2333653;-38.13080360867914
1739209781.2333708;-45.120503652039325
1739209781.2333763;-38.13080360867914
1739209781.2333815;-45.120503652039325
1739209781.233387;-45.120503652039325
1739209781.2333925;-38.13080360867914
1739209781.233398;-33.981070128970906
1739209781.2334034;-45.120503652039325
1739209781.233409;-45.120503652039325
1739209781.2334142;-32.816014438256545
1739209781.2334197;-38.13080360867914
1739209781.2334251;-45.120503652039325
1739209781.2334306;-45.120503652039325
1739209781.233436;-45.120503652039325
1739209781.2334416;-45.120503652039325
1739209781.2334468;-45.120503652039325
1739209781.2334523;-45.120503652039325
1739209781.2334578;-45.120503652039325
1739209781.2334633;-45.120503652039325
1739209781.2334688;-38.13080360867914
1739209781.233474;-38.13080360867914
1739209781.2334795;-38.13080360867914
1739209781.233485;-35.57807855764607
1739209781.2334905;-38.13080360867914
1739209781.233496;-38.13080360867914
1739209781.2335014;-45.120503652039325
1739209781.2335067;-45.120503652039325
1739209781.2335122;-45.120503652039325
1739209781.2335176;-45.120503652039325
1739209781.2335231;-45.120503652039325
1739209781.2335286;-45.120503652039325
1739209781.233534;-45.120503652039325
1739209781.2335393;-45.120503652039325
1739209781.2335448;-38.13080360867914
1739209781.2335503;-33.981070128970906
1739209781.2335558;-33.981070128970906
1739209781.2335613;-45.120503652039325
1739209781.2335668;-45.120503652039325
1739209781.233572;-33.981070128970906
1739209781.2335775;-33.981070128970906
1739209781.233583;-38.13080360867914
1739209781.2335885;-45.120503652039325
1739209781.233594;-38.13080360867914
1739209781.2335992;-35.57807855764607
1739209781.2336047;-38.13080360867914
1739209781.2336102;-45.120503652039325
1739209781.2336156;-38.13080360867914
1739209781.2336211;-38.13080360867914
1739209781.2336266;-38.13080360867914
1739209781.2336318;-38.13080360867914
1739209781.2336373;-33.981070128970906
1739209781.2336428;-38.13080360867914
1739209781.2336483;-33.981070128970906
1739209781.2336538;-45.120503652039325
1739209781.2336593;-38.13080360867914
1739209781.2336645;-38.13080360867914
1739209781.23367;-38.13080360867914
1739209781.2336755;-45.120503652039325
1739209781.233681;-45.120503652039325
1739209781.2336864;-45.120503652039325
1739209781.233692;-45.120503652039325
1739209781.2336972;-38.13080360867914
1739209781.2337027;-33.981070128970906
1739209781.2337081;-38.13080360867914
1739209781.220003;-45.120503652039325
1739209781.220007;-45.120503652039325
1739209781.220011;-45.120503652039325
1739209781.220015;-38.13080360867914
1739209781.220019;-45.120503652039325
1739209781.2200232;-38.13080360867914
1739209781.2200272;-33.981070128970906
1739209781.2200313;-33.981070128970906
1739209781.2200353;-45.120503652039325
1739209781.2200394;-38.13080360867914
1739209781.2200434;-45.120503652039325
1739209781.2200475;-45.120503652039325
1739209781.2200515;-45.120503652039325
1739209781.2200558;-45.120503652039325
1739209781.2200599;-38.13080360867914
1739209781.220064;-38.13080360867914
1739209781.220068;-38.13080360867914
1739209781.220072;-45.120503652039325
1739209781.220076;-38.13080360867914
1739209781.2200801;-38.13080360867914
1739209781.2200842;-45.120503652039325
1739209781.2200882;-45.120503652039325
1739209781.2200923;-38.13080360867914
1739209781.2200963;-38.13080360867914
1739209781.2201004;-38.13080360867914
1739209781.2201045;-38.13080360867914
1739209781.2201087;-38.13080360867914
1739209781.2201128;-31.141103565318915
1739209781.2201169;-45.120503652039325
1739209781.220121;-45.120503652039325
1739209781.220125;-38.13080360867914
1739209781.220129;-33.981070128970906
1739209781.220133;-38.13080360867914
1739209781.2201371;-38.13080360867914
1739209781.2201412;-38.13080360867914
1739209781.2201452;-38.13080360867914
1739209781.2201493;-38.13080360867914
1739209781.2201533;-38.13080360867914
1739209781.2201574;-35.57807855764607
1739209781.2201617;-31.141103565318915
1739209781.2201657;-33.981070128970906
1739209781.2201698;-45.120503652039325
1739209781.2201738;-45.120503652039325
1739209781.220178;-45.120503652039325
1739209781.220182;-45.120503652039325
1739209781.220186;-45.120503652039325
1739209781.22019;-38.13080360867914
1739209781.220194;-31.141103565318915
1739209781.2201982;-33.981070128970906
1739209781.2202022;-38.13080360867914
1739209781.2202063;-38.13080360867914
1739209781.2202103;-38.13080360867914
1739209781.2202146;-45.120503652039325
1739209781.2202187;-38.13080360867914
1739209781.2202227;-38.13080360867914
1739209781.2202268;-33.981070128970906
1739209781.2202308;-38.13080360867914
1739209781.2202349;-38.13080360867914
1739209781.220239;-45.120503652039325
1739209781.220243;-38.13080360867914
1739209781.220247;-35.57807855764607
1739209781.220251;-38.13080360867914
1739209781.2202551;-45.120503652039325
1739209781.2202592;-33.981070128970906
1739209781.2202632;-33.981070128970906
1739209781.2202675;-45.120503652039325
1739209781.2202716;-45.120503652039325
1739209781.2202756;-38.13080360867914
1739209781.2202797;-38.13080360867914
1739209781.2202837;-45.120503652039325
1739209781.2202878;-38.13080360867914
1739209781.2202919;-31.141103565318915
1739209781.220296;-32.81601443825658
1739209781.2203;-45.120503652039325
1739209781.220304;-45.120503652039325
1739209781.220308;-33.981070128970906
1739209781.220312;-38.13080360867914
1739209781.2203162;-38.13080360867914
1739209781.2203205;-35.57807855764607
1739209781.2203245;-31.141103565318915
1739209781.2203286;-28.992665084841942
1739209781.2203326;-45.120503652039325
1739209781.2203367;-45.120503652039325
1739209781.2203407;-45.120503652039325
1739209781.2203448;-45.120503652039325
1739209781.2203488;-45.120503652039325
1739209781.220353;-35.57807855764607
1739209781.220357;-38.13080360867914
1739209781.220361;-35.57807855764607
1739209781.220365;-35.57807855764607
1739209781.220369;-38.13080360867914
1739209781.2203734;-38.13080360867914
1739209781.2203774;-38.13080360867914
1739209781.2203815;-38.13080360867914
1739209781.2203856;-45.120503652039325
1739209781.2203896;-45.120503652039325
1739209781.2203937;-38.13080360867914
1739209781.2203977;-45.120503652039325
1739209781.2204018;-45.120503652039325
1739209781.2204058;-45.120503652039325
1739209781.2204099;-35.57807855764607
1739209781.220414;-38.13080360867914
1739209781.220418;-45.120503652039325
1739209781.220422;-38.13080360867914
1739209781.2204263;-33.981070128970906
1739209781.2204304;-38.13080360867914
1739209781.2204344;-45.120503652039325
1739209781.2204385;-45.120503652039325
1739209781.2204425;-45.120503652039325
1739209781.2204466;-45.120503652039325
1739209781.2204506;-31.141103565318915
1739209781.2204547;-38.13080360867914
1739209781.2204587;-38.13080360867914
1739209781.2204628;-45.120503652039325
1739209781.2204669;-38.13080360867914
1739209781.220471;-35.57807855764607
1739209781.220475;-38.13080360867914
1739209781.2204792;-45.120503652039325
1739209781.2204833;-45.120503652039325
1739209781.2204874;-45.120503652039325
1739209781.2204914;-35.57807855764607
1739209781.2204955;-38.13080360867914
1739209781.2204995;-45.120503652039325
1739209781.2205036;-38.13080360867914
1739209781.2205076;-45.120503652039325
1739209781.2205117;-45.120503652039325
1739209781.2205157;-45.120503652039325
1739209781.2205198;-45.120503652039325
1739209781.2205238;-45.120503652039325
1739209781.220528;-45.120503652039325
1739209781.2205322;-35.57807855764607
1739209781.2205362;-38.13080360867914
1739209781.2205403;-45.120503652039325
1739209781.2205443;-45.120503652039325
1739209781.2205484;-32.816014438256545
1739209781.2205524;-38.13080360867914
1739209781.2205565;-38.13080360867914
1739209781.2205606;-35.57807855764607
1739209781.2205646;-45.120503652039325
1739209781.2205687;-45.120503652039325
1739209781.2205727;-32.816014438256545
1739209781.2205768;-33.981070128970906
1739209781.2205808;-38.13080360867914
1739209781.220585;-45.120503652039325
1739209781.2205892;-45.120503652039325
1739209781.2205932;-45.120503652039325
1739209781.2205973;-38.13080360867914
1739209781.2206013;-38.13080360867914
1739209781.2206054;-45.120503652039325
1739209781.2206094;-45.120503652039325
1739209781.2206135;-45.120503652039325
1739209781.2206175;-45.120503652039325
1739209781.2206216;-45.120503652039325
1739209781.2206256;-45.120503652039325
1739209781.2206297;-45.120503652039325
1739209781.2206337;-45.120503652039325
1739209781.220638;-35.57807855764607
1739209781.220642;-38.13080360867914
1739209781.2206461;-38.13080360867914
1739209781.2206502;-35.57807855764607
1739209781.2206542;-32.816014438256545
1739209781.2206583;-32.816014438256545
1739209781.2206624;-38.13080360867914
1739209781.2206664;-45.120503652039325
1739209781.2206705;-45.120503652039325
1739209781.2206745;-35.57807855764607
1739209781.2206786;-35.57807855764607
1739209781.2206826;-35.57807855764607
1739209781.2206867;-45.120503652039325
1739209781.220691;-45.120503652039325
1739209781.220695;-38.13080360867914
1739209781.220699;-45.120503652039325
1739209781.2207031;-45.120503652039325
1739209781.2207072;-45.120503652039325
1739209781.2207112;-45.120503652039325
1739209781.2207153;-45.120503652039325
1739209781.2207193;-32.816014438256545
1739209781.2207234;-38.13080360867914
1739209781.2207274;-45.120503652039325
1739209781.2207315;-38.13080360867914
1739209781.2207355;-45.120503652039325
1739209781.2207396;-38.13080360867914
1739209781.220744;-38.13080360867914
1739209781.220748;-38.13080360867914
1739209781.220752;-38.13080360867914
1739209781.220756;-28.992665084841942
1739209781.22076;-45.120503652039325
1739209781.2207642;-38.13080360867914
1739209781.2207682;-35.57807855764607
1739209781.2207723;-30.49652367304973
1739209781.2207763;-45.120503652039325
1739209781.2207804;-45.120503652039325
1739209781.2207844;-45.120503652039325
1739209781.2207885;-38.13080360867914
1739209781.2207925;-45.120503652039325
1739209781.2207968;-45.120503652039325
1739209781.2208009;-45.120503652039325
1739209781.220805;-45.120503652039325
1739209781.220809;-45.120503652039325
1739209781.220813;-45.120503652039325
1739209781.220817;-38.13080360867914
1739209781.2208211;-33.981070128970906
1739209781.2208252;-35.57807855764607
1739209781.2208292;-35.57807855764607
1739209781.2208333;-38.13080360867914
1739209781.2208374;-45.120503652039325
1739209781.2208414;-35.57807855764607
1739209781.2208455;-35.57807855764607
1739209781.2208498;-38.13080360867914
1739209781.2208538;-33.981070128970906
1739209781.2208579;-45.120503652039325
1739209781.220862;-38.13080360867914
1739209781.220866;-32.816014438256545
1739209781.22087;-38.13080360867914
1739209781.2229326;-45.120503652039325
1739209781.222939;-33.981070128970906
1739209781.2229455;-33.981070128970906
1739209781.222952;-38.13080360867914
1739209781.2229583;-45.120503652039325
1739209781.2229648;-38.13080360867914
1739209781.2229712;-38.13080360867914
1739209781.2229776;-38.13080360867914
1739209781.222984;-45.120503652039325
1739209781.2229905;-38.13080360867914
1739209781.222997;-38.13080360867914
1739209781.2230034;-38.13080360867914
1739209781.2230098;-45.120503652039325
1739209781.223016;-38.13080360867914
1739209781.2230225;-45.120503652039325
1739209781.223029;-45.120503652039325
1739209781.2230353;-38.13080360867914
1739209781.2230418;-38.13080360867914
1739209781.2230482;-38.13080360867914
1739209781.2230546;-38.13080360867914
1739209781.223061;-45.120503652039325
1739209781.2230675;-38.13080360867914
1739209781.223074;-45.120503652039325
1739209781.2230804;-45.120503652039325
1739209781.2230868;-45.120503652039325
1739209781.2230933;-38.13080360867914
1739209781.2230997;-32.816014438256545
1739209781.2231061;-35.57807855764607
1739209781.2231126;-38.13080360867914
1739209781.223119;-38.13080360867914
1739209781.2231252;-32.816014438256545
1739209781.2231317;-38.13080360867914
1739209781.223138;-45.120503652039325
1739209781.2231445;-38.13080360867914
1739209781.223151;-38.13080360867914
1739209781.2231574;-45.120503652039325
1739209781.2231638;-38.13080360867914
1739209781.2231703;-38.13080360867914
1739209781.2231767;-45.120503652039325
1739209781.2231832;-45.120503652039325
1739209781.2231896;-45.120503652039325
1739209781.223196;-38.13080360867914
1739209781.2232025;-38.13080360867914
1739209781.223209;-45.120503652039325
1739209781.2232153;-38.13080360867914
1739209781.2232218;-38.13080360867914
1739209781.2232282;-45.120503652039325
1739209781.2232344;-38.13080360867914
1739209781.2232409;-33.981070128970906
1739209781.2232473;-38.13080360867914
1739209781.2232537;-35.57807855764607
1739209781.2232602;-38.13080360867914
1739209781.2232666;-38.13080360867914
1739209781.223273;-38.13080360867914
1739209781.2232795;-45.120503652039325
1739209781.223286;-38.13080360867914
1739209781.2232924;-45.120503652039325
1739209781.2232988;-38.13080360867914
1739209781.2233052;-45.120503652039325
1739209781.2233117;-45.120503652039325
1739209781.223318;-45.120503652039325
1739209781.2233245;-33.981070128970906
1739209781.223331;-45.120503652039325
1739209781.2233372;-38.13080360867914
1739209781.2233436;-35.57807855764607
1739209781.22335;-33.981070128970906
1739209781.2233565;-32.816014438256545
1739209781.223363;-38.13080360867914
1739209781.2233694;-35.57807855764607
1739209781.2233758;-38.13080360867914
1739209781.2233822;-35.57807855764607
1739209781.2233887;-35.57807855764607
1739209781.223395;-45.120503652039325
1739209781.2234015;-38.13080360867914
1739209781.223408;-45.120503652039325
1739209781.2234144;-38.13080360867914
1739209781.2234209;-38.13080360867914
1739209781.2234273;-45.120503652039325
1739209781.2234337;-45.120503652039325
1739209781.2234402;-45.120503652039325
1739209781.2234464;-45.120503652039325
1739209781.2234528;-45.120503652039325
1739209781.2234592;-38.13080360867914
1739209781.2234657;-38.13080360867914
1739209781.223472;-45.120503652039325
1739209781.2234786;-45.120503652039325
1739209781.223485;-32.816014438256545
1739209781.2234914;-38.13080360867914
1739209781.2234979;-45.120503652039325
1739209781.2235043;-45.120503652039325
1739209781.2235107;-31.141103565318893
1739209781.2235172;-32.816014438256545
1739209781.2235236;-45.120503652039325
1739209781.22353;-45.120503652039325
1739209781.2235365;-45.120503652039325
1739209781.223543;-45.120503652039325
1739209781.2235494;-45.120503652039325
1739209781.2235556;-33.981070128970906
1739209781.223562;-45.120503652039325
1739209781.2235684;-45.120503652039325
1739209781.2235749;-45.120503652039325
1739209781.2235813;-45.120503652039325
1739209781.2235878;-38.13080360867914
1739209781.2235942;-38.13080360867914
1739209781.2236006;-45.120503652039325
1739209781.223607;-45.120503652039325
1739209781.2236135;-26.991370085610736
1739209781.22362;-27.8777449560314
1739209781.2236264;-45.120503652039325
1739209781.2236328;-45.120503652039325
1739209781.2236392;-45.120503652039325
1739209781.2236457;-38.13080360867914
1739209781.2236521;-45.120503652039325
1739209781.2236586;-45.120503652039325
1739209781.2236648;-45.120503652039325
1739209781.2236712;-45.120503652039325
1739209781.2236776;-38.13080360867914
1739209781.223684;-45.120503652039325
1739209781.2236905;-38.13080360867914
1739209781.223697;-45.120503652039325
1739209781.2237034;-45.120503652039325
1739209781.2237098;-45.120503652039325
1739209781.2237163;-45.120503652039325
1739209781.2237227;-45.120503652039325
1739209781.2237291;-45.120503652039325
1739209781.2237356;-45.120503652039325
1739209781.223742;-38.13080360867914
1739209781.2237484;-45.120503652039325
1739209781.223755;-38.13080360867914
1739209781.2237613;-45.120503652039325
1739209781.2237678;-38.13080360867914
1739209781.223774;-30.49652367304973
1739209781.2237804;-35.57807855764607
1739209781.2237868;-38.13080360867914
1739209781.2237933;-38.13080360867914
1739209781.2237997;-35.57807855764607
1739209781.2238061;-38.13080360867914
1739209781.2238126;-32.816014438256545
1739209781.223819;-45.120503652039325
1739209781.2238255;-45.120503652039325
1739209781.223832;-38.13080360867914
1739209781.2238383;-45.120503652039325
1739209781.2238448;-38.13080360867914
1739209781.2238512;-38.13080360867914
1739209781.2238576;-45.120503652039325
1739209781.223864;-45.120503652039325
1739209781.2238705;-32.816014438256545
1739209781.2238767;-28.992665084841942
1739209781.2238832;-38.13080360867914
1739209781.2238896;-38.13080360867914
1739209781.223896;-38.13080360867914
1739209781.2239025;-38.13080360867914
1739209781.223909;-38.13080360867914
1739209781.2239153;-33.981070128970906
1739209781.2239218;-45.120503652039325
1739209781.2239282;-38.13080360867914
1739209781.2239347;-38.13080360867914
1739209781.223941;-38.13080360867914
1739209781.2239475;-45.120503652039325
1739209781.223954;-45.120503652039325
1739209781.2239604;-38.13080360867914
1739209781.2239668;-38.13080360867914
1739209781.2239733;-45.120503652039325
1739209781.2239797;-45.120503652039325
1739209781.223986;-38.13080360867914
1739209781.2239923;-45.120503652039325
1739209781.2239988;-38.13080360867914
1739209781.2240052;-38.13080360867914
1739209781.2240117;-45.120503652039325
1739209781.224018;-38.13080360867914
1739209781.2240245;-35.57807855764607
1739209781.224031;-31.141103565318915
1739209781.2240374;-45.120503652039325
1739209781.2240438;-38.13080360867914
1739209781.2240503;-38.13080360867914
1739209781.2240567;-32.816014438256545
1739209781.2240632;-33.981070128970906
1739209781.2240696;-45.120503652039325
1739209781.224076;-38.13080360867914
1739209781.2240825;-38.13080360867914
1739209781.224089;-45.120503652039325
1739209781.224095;-45.120503652039325
1739209781.2241015;-38.13080360867914
1739209781.224108;-45.120503652039325
1739209781.2241144;-45.120503652039325
1739209781.2241209;-38.13080360867914
1739209781.2241273;-45.120503652039325
1739209781.2241337;-33.981070128970906
1739209781.2241402;-45.120503652039325
1739209781.2241466;-45.120503652039325
1739209781.224153;-45.120503652039325
1739209781.2241595;-35.57807855764607
1739209781.224166;-38.13080360867914
1739209781.2241724;-45.120503652039325
1739209781.2241788;-45.120503652039325
1739209781.2241852;-38.13080360867914
1739209781.2241917;-38.13080360867914
1739209781.224198;-45.120503652039325
1739209781.2242043;-45.120503652039325
1739209781.2242107;-38.13080360867914
1739209781.2242172;-38.13080360867914
1739209781.2242236;-45.120503652039325
1739209781.22423;-45.120503652039325
1739209781.2242365;-45.120503652039325
1739209781.224243;-38.13080360867914
1739209781.2242494;-45.120503652039325
1739209781.2242558;-45.120503652039325
1739209781.2242622;-45.120503652039325
1739209781.2242687;-45.120503652039325
1739209781.224275;-45.120503652039325
1739209781.2242815;-45.120503652039325
1739209781.224288;-35.57807855764607
1739209781.2242944;-33.981070128970906
1739209781.2243009;-38.13080360867914
1739209781.220874;-38.13080360867914
1739209781.2208781;-33.981070128970906
1739209781.2208822;-45.120503652039325
1739209781.2208862;-45.120503652039325
1739209781.2208903;-45.120503652039325
1739209781.2208943;-45.120503652039325
1739209781.2208986;-45.120503652039325
1739209781.2209027;-38.13080360867914
1739209781.2209067;-45.120503652039325
1739209781.2209108;-45.120503652039325
1739209781.2209148;-45.120503652039325
1739209781.220919;-38.13080360867914
1739209781.220923;-45.120503652039325
1739209781.220927;-45.120503652039325
1739209781.220931;-45.120503652039325
1739209781.220935;-45.120503652039325
1739209781.2209392;-45.120503652039325
1739209781.2209432;-45.120503652039325
1739209781.2209473;-38.13080360867914
1739209781.2209516;-35.57807855764607
1739209781.2209556;-38.13080360867914
1739209781.2209597;-45.120503652039325
1739209781.2209637;-45.120503652039325
1739209781.2209678;-38.13080360867914
1739209781.2209718;-38.13080360867914
1739209781.2209759;-45.120503652039325
1739209781.22098;-45.120503652039325
1739209781.220984;-45.120503652039325
1739209781.220988;-38.13080360867914
1739209781.220992;-35.57807855764607
1739209781.2209961;-45.120503652039325
1739209781.2210002;-45.120503652039325
1739209781.2210045;-38.13080360867914
1739209781.2210085;-38.13080360867914
1739209781.2210126;-45.120503652039325
1739209781.2210166;-38.13080360867914
1739209781.2210207;-35.57807855764607
1739209781.2210248;-35.57807855764607
1739209781.2210288;-38.13080360867914
1739209781.2210329;-33.981070128970906
1739209781.221037;-38.13080360867914
1739209781.221041;-38.13080360867914
1739209781.221045;-45.120503652039325
1739209781.221049;-38.13080360867914
1739209781.2210531;-31.141103565318915
1739209781.2210574;-38.13080360867914
1739209781.2210615;-38.13080360867914
1739209781.2210655;-38.13080360867914
1739209781.2210696;-35.57807855764607
1739209781.2210736;-38.13080360867914
1739209781.2210777;-45.120503652039325
1739209781.2210817;-38.13080360867914
1739209781.2210858;-38.13080360867914
1739209781.2210898;-45.120503652039325
1739209781.221094;-45.120503652039325
1739209781.221098;-45.120503652039325
1739209781.221102;-45.120503652039325
1739209781.221106;-45.120503652039325
1739209781.2211103;-38.13080360867914
1739209781.2211144;-38.13080360867914
1739209781.2211185;-26.991370085610722
1739209781.2211225;-38.13080360867914
1739209781.2211266;-45.120503652039325
1739209781.2211306;-38.13080360867914
1739209781.2211347;-31.141103565318915
1739209781.2211387;-45.120503652039325
1739209781.2211428;-45.120503652039325
1739209781.2211468;-45.120503652039325
1739209781.2211509;-38.13080360867914
1739209781.221155;-38.13080360867914
1739209781.221159;-38.13080360867914
1739209781.2211633;-45.120503652039325
1739209781.2211673;-38.13080360867914
1739209781.2211714;-33.981070128970906
1739209781.2211754;-38.13080360867914
1739209781.2211795;-38.13080360867914
1739209781.2211835;-33.981070128970906
1739209781.2211876;-38.13080360867914
1739209781.2211916;-45.120503652039325
1739209781.2211957;-45.120503652039325
1739209781.2211998;-38.13080360867914
1739209781.2212038;-45.120503652039325
1739209781.2212079;-45.120503652039325
1739209781.221212;-45.120503652039325
1739209781.2212162;-28.58837851428586
1739209781.2212203;-35.57807855764607
1739209781.2212243;-45.120503652039325
1739209781.2212284;-38.13080360867914
1739209781.2212324;-31.141103565318915
1739209781.2212365;-45.120503652039325
1739209781.2212405;-45.120503652039325
1739209781.2212446;-38.13080360867914
1739209781.2212486;-45.120503652039325
1739209781.2212527;-38.13080360867914
1739209781.2212567;-45.120503652039325
1739209781.2212608;-45.120503652039325
1739209781.2212648;-45.120503652039325
1739209781.2212691;-38.13080360867914
1739209781.2212732;-45.120503652039325
1739209781.2212772;-45.120503652039325
1739209781.2212813;-27.8777449560314
1739209781.2212853;-35.57807855764607
1739209781.2212894;-38.13080360867914
1739209781.2212934;-38.13080360867914
1739209781.2212975;-38.13080360867914
1739209781.2213016;-45.120503652039325
1739209781.2213056;-45.120503652039325
1739209781.2213097;-45.120503652039325
1739209781.2213137;-38.13080360867914
1739209781.2213178;-38.13080360867914
1739209781.221322;-45.120503652039325
1739209781.221326;-38.13080360867914
1739209781.2213302;-38.13080360867914
1739209781.2213342;-45.120503652039325
1739209781.2213383;-32.816014438256545
1739209781.2213423;-33.981070128970906
1739209781.2213464;-45.120503652039325
1739209781.2213504;-45.120503652039325
1739209781.2213545;-32.816014438256545
1739209781.2213585;-38.13080360867914
1739209781.2213626;-45.120503652039325
1739209781.2213666;-38.13080360867914
1739209781.2213707;-38.13080360867914
1739209781.221375;-45.120503652039325
1739209781.221379;-38.13080360867914
1739209781.221383;-45.120503652039325
1739209781.2213871;-45.120503652039325
1739209781.2213912;-38.13080360867914
1739209781.2213953;-38.13080360867914
1739209781.2213993;-45.120503652039325
1739209781.2214034;-38.13080360867914
1739209781.2214074;-45.120503652039325
1739209781.2214115;-38.13080360867914
1739209781.2214155;-38.13080360867914
1739209781.2214196;-45.120503652039325
1739209781.2214236;-45.120503652039325
1739209781.221428;-35.57807855764607
1739209781.221432;-38.13080360867914
1739209781.221436;-45.120503652039325
1739209781.22144;-45.120503652039325
1739209781.2214441;-38.13080360867914
1739209781.2214482;-28.992665084841942
1739209781.2214522;-45.120503652039325
1739209781.2214563;-38.13080360867914
1739209781.2214603;-38.13080360867914
1739209781.2214644;-38.13080360867914
1739209781.2214684;-35.57807855764607
1739209781.2214725;-35.57807855764607
1739209781.2214766;-38.13080360867914
1739209781.2214808;-38.13080360867914
1739209781.221485;-45.120503652039325
1739209781.221489;-45.120503652039325
1739209781.221493;-38.13080360867914
1739209781.221497;-45.120503652039325
1739209781.221501;-45.120503652039325
1739209781.2215052;-38.13080360867914
1739209781.2215092;-45.120503652039325
1739209781.2215133;-38.13080360867914
1739209781.2215173;-35.57807855764607
1739209781.2215214;-38.13080360867914
1739209781.2215254;-38.13080360867914
1739209781.2215295;-38.13080360867914
1739209781.2215338;-38.13080360867914
1739209781.2215378;-38.13080360867914
1739209781.221542;-38.13080360867914
1739209781.221546;-31.141103565318915
1739209781.22155;-38.13080360867914
1739209781.221554;-45.120503652039325
1739209781.221558;-45.120503652039325
1739209781.2243073;-45.120503652039325
1739209781.2243135;-45.120503652039325
1739209781.22432;-32.816014438256545
1739209781.2243264;-38.13080360867914
1739209781.2243328;-38.13080360867914
1739209781.2243392;-45.120503652039325
1739209781.2243457;-45.120503652039325
1739209781.2243521;-45.120503652039325
1739209781.2243586;-38.13080360867914
1739209781.224365;-33.981070128970906
1739209781.2243714;-45.120503652039325
1739209781.2243779;-38.13080360867914
1739209781.2243843;-38.13080360867914
1739209781.2243907;-38.13080360867914
1739209781.2243972;-30.49652367304973
1739209781.2244036;-38.13080360867914
1739209781.22441;-45.120503652039325
1739209781.2244163;-45.120503652039325
1739209781.2244227;-32.816014438256545
1739209781.2244291;-38.13080360867914
1739209781.2244356;-38.13080360867914
1739209781.224442;-35.57807855764607
1739209781.2244484;-45.120503652039325
1739209781.2244549;-45.120503652039325
1739209781.2244613;-38.13080360867914
1739209781.2244678;-45.120503652039325
1739209781.2244742;-45.120503652039325
1739209781.2244806;-45.120503652039325
1739209781.224487;-45.120503652039325
1739209781.2244935;-38.13080360867914
1739209781.2245;-38.13080360867914
1739209781.2245064;-38.13080360867914
1739209781.2245128;-45.120503652039325
1739209781.2245193;-35.57807855764607
1739209781.2245255;-33.981070128970906
1739209781.224532;-45.120503652039325
1739209781.2245383;-45.120503652039325
1739209781.2245448;-38.13080360867914
1739209781.2245512;-35.57807855764607
1739209781.2245576;-38.13080360867914
1739209781.224564;-45.120503652039325
1739209781.2245705;-38.13080360867914
1739209781.224577;-38.13080360867914
1739209781.2245834;-45.120503652039325
1739209781.2245898;-38.13080360867914
1739209781.2245963;-35.57807855764607
1739209781.2246027;-38.13080360867914
1739209781.2246091;-45.120503652039325
1739209781.2246156;-32.816014438256545
1739209781.224622;-38.13080360867914
1739209781.2246284;-45.120503652039325
1739209781.2246346;-45.120503652039325
1739209781.224641;-35.57807855764607
1739209781.2246475;-38.13080360867914
1739209781.224654;-32.816014438256545
