CAN Message; 0x1bb:00005988b0f4f2f1
1739209675.4095423;-45.120503652039325
1739209675.4095545;-38.13080360867914
1739209675.4095669;-45.120503652039325
1739209675.4095793;-45.120503652039325
1739209675.4095914;-45.120503652039325
1739209675.4096038;-38.13080360867914
1739209675.409616;-38.13080360867914
1739209675.4096284;-33.981070128970906
1739209675.4096408;-35.57807855764607
1739209675.409653;-35.57807855764607
1739209675.4096653;-38.13080360867914
1739209675.4096777;-38.13080360867914
1739209675.40969;-45.120503652039325
1739209675.4097023;-38.13080360867914
1739209675.4097145;-45.120503652039325
1739209675.4097269;-38.13080360867914
1739209675.4097393;-45.120503652039325
1739209675.4097514;-35.57807855764607
1739209675.4097638;-38.13080360867914
1739209675.409776;-38.13080360867914
1739209675.4097884;-35.57807855764607
1739209675.4098008;-38.13080360867914
1739209675.409813;-45.120503652039325
1739209675.4098253;-38.13080360867914
1739209675.4098375;-38.13080360867914
1739209675.40985;-38.13080360867914
1739209675.4098623;-45.120503652039325
1739209675.4098744;-38.13080360867914
1739209675.4098868;-45.120503652039325
1739209675.4098992;-35.57807855764607
1739209675.4099114;-38.13080360867914
1739209675.4099238;-45.120503652039325
1739209675.409936;-32.816014438256545
1739209675.4099483;-38.13080360867914
1739209675.4099607;-38.13080360867914
1739209675.409973;-33.981070128970906
1739209675.4099853;-38.13080360867914
1739209675.4099975;-45.120503652039325
1739209675.4100099;-38.13080360867914
1739209675.4100223;-38.13080360867914
1739209675.4100344;-45.120503652039325
1739209675.4100468;-38.13080360867914
1739209675.410059;-38.13080360867914
1739209675.4100714;-33.981070128970906
1739209675.4100838;-45.120503652039325
1739209675.410096;-45.120503652039325
1739209675.4101083;-45.120503652039325
1739209675.4101207;-45.120503652039325
1739209675.410133;-38.13080360867914
1739209675.4101453;-38.13080360867914
1739209675.4101574;-38.13080360867914
1739209675.4101698;-33.981070128970906
1739209675.4101822;-45.120503652039325
1739209675.4101944;-38.13080360867914
1739209675.4102068;-38.13080360867914
1739209675.410219;-38.13080360867914
1739209675.4102314;-45.120503652039325
1739209675.4102437;-38.13080360867914
1739209675.410256;-38.13080360867914
1739209675.4102683;-45.120503652039325
1739209675.4102807;-45.120503652039325
1739209675.4102929;-45.120503652039325
1739209675.4103053;-45.120503652039325
1739209675.4103174;-31.141103565318915
1739209675.4103298;-38.13080360867914
1739209675.4103422;-38.13080360867914
1739209675.4103544;-33.981070128970906
1739209675.4103668;-35.57807855764607
1739209675.410379;-45.120503652039325
1739209675.4103913;-45.120503652039325
1739209675.4104037;-38.13080360867914
1739209675.410416;-38.13080360867914
1739209675.4104283;-38.13080360867914
1739209675.4104404;-45.120503652039325
1739209675.4104528;-38.13080360867914
1739209675.4104652;-35.57807855764607
1739209675.4104774;-38.13080360867914
1739209675.4104898;-45.120503652039325
1739209675.4105022;-38.13080360867914
1739209675.4105144;-45.120503652039325
1739209675.4105268;-45.120503652039325
1739209675.410539;-38.13080360867914
1739209675.4105513;-45.120503652039325
1739209675.4105637;-38.13080360867914
1739209675.4105759;-38.13080360867914
1739209675.4105883;-35.57807855764607
1739209675.4106004;-45.120503652039325
1739209675.4106128;-38.13080360867914
1739209675.4106252;-45.120503652039325
1739209675.4106374;-38.13080360867914
1739209675.4106498;-35.57807855764607
1739209675.4106622;-35.57807855764607
1739209675.4106743;-33.981070128970906
1739209675.4106867;-45.120503652039325
1739209675.410699;-38.13080360867914
1739209675.4107113;-38.13080360867914
1739209675.4107237;-45.120503652039325
1739209675.4107358;-45.120503652039325
1739209675.4107482;-45.120503652039325
1739209675.4107604;-45.120503652039325
1739209675.4107728;-38.13080360867914
1739209675.4107852;-38.13080360867914
1739209675.4107974;-45.120503652039325
1739209675.4108098;-38.13080360867914
1739209675.410822;-38.13080360867914
1739209675.4108343;-35.57807855764607
1739209675.4108467;-45.120503652039325
1739209675.4108589;-31.141103565318915
1739209675.4108713;-27.267205301931607
1739209675.4108837;-38.13080360867914
1739209675.4108958;-45.120503652039325
1739209675.4109082;-38.13080360867914
1739209675.4109204;-38.13080360867914
1739209675.4109328;-45.120503652039325
1739209675.4109452;-45.120503652039325
1739209675.4109573;-45.120503652039325
1739209675.4109697;-35.57807855764607
1739209675.410982;-38.13080360867914
1739209675.4109943;-45.120503652039325
1739209675.4110067;-45.120503652039325
1739209675.4110188;-38.13080360867914
1739209675.4110312;-33.981070128970906
1739209675.4110434;-38.13080360867914
1739209675.4110558;-38.13080360867914
1739209675.4110682;-32.816014438256545
1739209675.4110804;-33.981070128970906
1739209675.4110928;-45.120503652039325
1739209675.4111052;-38.13080360867914
1739209675.4111173;-38.13080360867914
1739209675.4111297;-45.120503652039325
1739209675.4111419;-38.13080360867914
1739209675.4111543;-38.13080360867914
1739209675.4111667;-45.120503652039325
1739209675.4111788;-38.13080360867914
1739209675.4111912;-35.57807855764607
1739209675.4112034;-38.13080360867914
1739209675.4112158;-45.120503652039325
1739209675.4112282;-45.120503652039325
1739209675.4112403;-38.13080360867914
1739209675.4112527;-38.13080360867914
1739209675.4112651;-45.120503652039325
1739209675.4112773;-38.13080360867914
1739209675.4112897;-45.120503652039325
1739209675.4113019;-38.13080360867914
1739209675.4113142;-38.13080360867914
1739209675.4113266;-38.13080360867914
1739209675.4113388;-45.120503652039325
1739209675.4113512;-45.120503652039325
1739209675.4113634;-27.8777449560314
1739209675.4113758;-33.981070128970906
1739209675.4113882;-38.13080360867914
1739209675.4114003;-38.13080360867914
1739209675.4114127;-32.816014438256545
1739209675.4114249;-38.13080360867914
1739209675.4114373;-45.120503652039325
1739209675.4114497;-38.13080360867914
1739209675.4114618;-45.120503652039325
1739209675.4114742;-45.120503652039325
1739209675.4114866;-45.120503652039325
1739209675.4114988;-38.13080360867914
1739209675.4115112;-45.120503652039325
1739209675.4115233;-38.13080360867914
1739209675.4115357;-45.120503652039325
1739209675.4115481;-45.120503652039325
1739209675.4115603;-29.438486411369333
1739209675.4115727;-38.13080360867914
1739209675.4115849;-32.816014438256545
1739209675.4115973;-35.57807855764607
1739209675.4116096;-35.57807855764607
1739209675.4116218;-38.13080360867914
1739209675.4116342;-38.13080360867914
1739209675.4116464;-33.981070128970906
1739209675.4116588;-38.13080360867914
1739209675.4116712;-45.120503652039325
1739209675.4116833;-45.120503652039325
1739209675.4116957;-45.120503652039325
1739209675.411708;-45.120503652039325
1739209675.4117203;-38.13080360867914
1739209675.4117327;-35.57807855764607
1739209675.4117448;-38.13080360867914
1739209675.4117572;-32.816014438256545
1739209675.4117696;-33.981070128970906
1739209675.4117818;-45.120503652039325
1739209675.4117942;-38.13080360867914
1739209675.4118063;-45.120503652039325
1739209675.4118187;-45.120503652039325
1739209675.4118311;-45.120503652039325
1739209675.4118433;-45.120503652039325
1739209675.4118557;-45.120503652039325
1739209675.411868;-38.13080360867914
1739209675.4118803;-38.13080360867914
1739209675.4118927;-45.120503652039325
1739209675.4119048;-35.57807855764607
1739209675.4119172;-35.57807855764607
1739209675.4119296;-45.120503652039325
1739209675.4119418;-38.13080360867914
1739209675.4119542;-45.120503652039325
1739209675.4119663;-45.120503652039325
1739209675.4119787;-45.120503652039325
1739209675.4119911;-45.120503652039325
1739209675.4120033;-45.120503652039325
1739209675.4120157;-45.120503652039325
1739209675.4120278;-38.13080360867914
1739209675.4120402;-38.13080360867914
1739209675.4120526;-38.13080360867914
1739209675.4120648;-35.57807855764607
1739209675.4120772;-35.57807855764607
1739209675.4120896;-38.13080360867914
1739209675.4121017;-33.981070128970906
1739209675.4121141;-32.816014438256545
1739209675.4121263;-45.120503652039325
1739209675.4121387;-45.120503652039325
1739209675.412151;-38.13080360867914
1739209675.4121633;-45.120503652039325
1739209675.4121757;-38.13080360867914
1739209675.4121878;-38.13080360867914
1739209675.4122002;-45.120503652039325
1739209675.4122126;-45.120503652039325
1739209675.4122248;-32.816014438256545
1739209675.4122372;-38.13080360867914
1739209675.4122493;-32.816014438256545
1739209675.4122617;-35.57807855764607
1739209675.4122741;-38.13080360867914
1739209675.4122863;-45.120503652039325
1739209675.4122987;-38.13080360867914
1739209675.412311;-33.981070128970906
1739209675.4123232;-38.13080360867914
1739209675.4123356;-45.120503652039325
1739209675.4123478;-45.120503652039325
1739209675.4123602;-45.120503652039325
1739209675.4146223;-35.57807855764607
1739209675.4146276;-45.120503652039325
1739209675.4146326;-38.13080360867914
1739209675.4146376;-38.13080360867914
1739209675.4146428;-45.120503652039325
1739209675.4146478;-45.120503652039325
1739209675.4146528;-32.816014438256545
1739209675.414658;-38.13080360867914
1739209675.414663;-45.120503652039325
1739209675.414668;-45.120503652039325
1739209675.4146733;-45.120503652039325
1739209675.4146783;-45.120503652039325
1739209675.4146833;-45.120503652039325
1739209675.4146883;-38.13080360867914
1739209675.4146936;-45.120503652039325
1739209675.4146986;-45.120503652039325
1739209675.4147036;-45.120503652039325
1739209675.4147089;-38.13080360867914
1739209675.4147139;-38.13080360867914
1739209675.4147189;-38.13080360867914
1739209675.414724;-35.57807855764607
1739209675.414729;-38.13080360867914
1739209675.4147341;-32.816014438256545
1739209675.4147394;-33.981070128970906
1739209675.4147444;-45.120503652039325
1739209675.4147494;-35.57807855764607
1739209675.4147546;-31.141103565318915
1739209675.4147596;-45.120503652039325
1739209675.4147646;-45.120503652039325
1739209675.41477;-38.13080360867914
1739209675.414775;-45.120503652039325
1739209675.41478;-45.120503652039325
1739209675.4147851;-38.13080360867914
1739209675.4147902;-45.120503652039325
1739209675.4147952;-45.120503652039325
1739209675.4148002;-45.120503652039325
1739209675.4148054;-45.120503652039325
1739209675.4148104;-33.981070128970906
1739209675.4148154;-38.13080360867914
1739209675.4148207;-45.120503652039325
1739209675.4148257;-32.816014438256545
1739209675.4148307;-38.13080360867914
1739209675.414836;-35.57807855764607
1739209675.414841;-35.57807855764607
1739209675.414846;-35.57807855764607
1739209675.4148512;-38.13080360867914
1739209675.4148562;-38.13080360867914
1739209675.4148612;-45.120503652039325
1739209675.4148664;-45.120503652039325
1739209675.4148715;-38.13080360867914
1739209675.4148765;-45.120503652039325
1739209675.4148817;-45.120503652039325
1739209675.4148867;-45.120503652039325
1739209675.4148917;-45.120503652039325
1739209675.414897;-38.13080360867914
1739209675.414902;-45.120503652039325
1739209675.414907;-35.57807855764607
1739209675.414912;-38.13080360867914
1739209675.4149172;-38.13080360867914
1739209675.4149222;-33.981070128970906
1739209675.4149272;-45.120503652039325
1739209675.4149325;-45.120503652039325
1739209675.4149375;-45.120503652039325
1739209675.4149425;-38.13080360867914
1739209675.4149477;-45.120503652039325
1739209675.4149528;-33.981070128970906
1739209675.4149578;-45.120503652039325
1739209675.414963;-45.120503652039325
1739209675.414968;-35.57807855764607
1739209675.414973;-45.120503652039325
1739209675.4149783;-35.57807855764607
1739209675.4149833;-38.13080360867914
1739209675.4149883;-38.13080360867914
1739209675.4149935;-35.57807855764607
1739209675.4149985;-45.120503652039325
1739209675.4150035;-33.981070128970906
1739209675.4150088;-45.120503652039325
1739209675.4150138;-45.120503652039325
1739209675.4150188;-45.120503652039325
1739209675.4150238;-33.981070128970906
1739209675.415029;-45.120503652039325
1739209675.415034;-38.13080360867914
1739209675.415039;-38.13080360867914
1739209675.4150443;-45.120503652039325
1739209675.4150493;-45.120503652039325
1739209675.4150543;-45.120503652039325
1739209675.4150596;-31.141103565318893
1739209675.4150646;-38.13080360867914
1739209675.4150696;-45.120503652039325
1739209675.4150748;-38.13080360867914
1739209675.4150798;-45.120503652039325
1739209675.4150848;-31.141103565318915
1739209675.41509;-38.13080360867914
1739209675.415095;-38.13080360867914
1739209675.4151;-45.120503652039325
1739209675.4151053;-33.981070128970906
1739209675.4151103;-45.120503652039325
1739209675.4151154;-38.13080360867914
1739209675.4151206;-45.120503652039325
1739209675.4151256;-33.981070128970906
1739209675.4151306;-45.120503652039325
1739209675.4151356;-38.13080360867914
1739209675.4151409;-38.13080360867914
1739209675.4151459;-45.120503652039325
1739209675.415151;-38.13080360867914
1739209675.4151561;-35.57807855764607
1739209675.4151611;-38.13080360867914
1739209675.4151661;-33.981070128970906
1739209675.4151714;-45.120503652039325
1739209675.4151764;-38.13080360867914
1739209675.4151814;-33.981070128970906
1739209675.4151866;-33.981070128970906
1739209675.4151917;-45.120503652039325
1739209675.4151967;-45.120503652039325
1739209675.415202;-45.120503652039325
1739209675.415207;-45.120503652039325
1739209675.415212;-45.120503652039325
1739209675.4152172;-38.13080360867914
1739209675.4152222;-33.981070128970906
1739209675.4152272;-45.120503652039325
1739209675.4152324;-45.120503652039325
1739209675.4152374;-33.981070128970906
1739209675.4152424;-32.816014438256545
1739209675.4152474;-33.981070128970906
1739209675.4152527;-38.13080360867914
1739209675.4152577;-38.13080360867914
1739209675.4152627;-35.57807855764607
1739209675.415268;-33.981070128970906
1739209675.415273;-45.120503652039325
1739209675.415278;-45.120503652039325
1739209675.4152832;-33.981070128970906
1739209675.4152882;-31.141103565318915
1739209675.4152932;-38.13080360867914
1739209675.4152985;-38.13080360867914
1739209675.4153035;-45.120503652039325
1739209675.4153085;-45.120503652039325
1739209675.4153137;-45.120503652039325
1739209675.4153187;-45.120503652039325
1739209675.4153237;-38.13080360867914
1739209675.415329;-31.141103565318915
1739209675.415334;-33.981070128970906
1739209675.415339;-45.120503652039325
1739209675.4153442;-38.13080360867914
1739209675.4153492;-31.141103565318915
1739209675.4153543;-45.120503652039325
1739209675.4153593;-45.120503652039325
1739209675.4153645;-45.120503652039325
1739209675.4153695;-29.438486411369347
1739209675.4153745;-38.13080360867914
1739209675.4153798;-33.981070128970906
1739209675.4153848;-35.57807855764607
1739209675.4153898;-38.13080360867914
1739209675.415395;-45.120503652039325
1739209675.4154;-45.120503652039325
1739209675.415405;-45.120503652039325
1739209675.4154103;-31.141103565318915
1739209675.4154153;-31.141103565318915
1739209675.4154203;-38.13080360867914
1739209675.4154255;-35.57807855764607
1739209675.4154305;-35.57807855764607
1739209675.4154356;-38.13080360867914
1739209675.4154408;-45.120503652039325
1739209675.4154458;-38.13080360867914
1739209675.4154508;-38.13080360867914
1739209675.415456;-35.57807855764607
1739209675.415461;-38.13080360867914
1739209675.415466;-45.120503652039325
1739209675.415471;-45.120503652039325
1739209675.4154763;-38.13080360867914
1739209675.4154813;-38.13080360867914
1739209675.4154863;-38.13080360867914
1739209675.4154916;-30.49652367304973
1739209675.4154966;-31.141103565318915
1739209675.4155016;-45.120503652039325
1739209675.4155068;-45.120503652039325
1739209675.4155118;-33.981070128970906
1739209675.4155169;-33.981070128970906
1739209675.415522;-38.13080360867914
1739209675.415527;-38.13080360867914
1739209675.415532;-33.981070128970906
1739209675.4155374;-38.13080360867914
1739209675.4155424;-45.120503652039325
1739209675.4155474;-45.120503652039325
1739209675.4155526;-45.120503652039325
1739209675.4155576;-45.120503652039325
1739209675.4155626;-45.120503652039325
1739209675.4155679;-45.120503652039325
1739209675.415573;-33.981070128970906
1739209675.415578;-28.992665084841942
1739209675.415583;-38.13080360867914
1739209675.4155881;-45.120503652039325
1739209675.4155931;-38.13080360867914
1739209675.4155982;-33.981070128970906
1739209675.4156034;-38.13080360867914
1739209675.4156084;-38.13080360867914
1739209675.4156134;-45.120503652039325
1739209675.4156187;-38.13080360867914
1739209675.4156237;-35.57807855764607
1739209675.4156287;-38.13080360867914
1739209675.415634;-45.120503652039325
1739209675.415639;-45.120503652039325
1739209675.415644;-38.13080360867914
1739209675.4156492;-45.120503652039325
1739209675.4156542;-38.13080360867914
1739209675.4156592;-30.49652367304973
1739209675.4156644;-45.120503652039325
1739209675.4156694;-45.120503652039325
1739209675.4156744;-38.13080360867914
1739209675.4156797;-35.57807855764607
1739209675.4156847;-38.13080360867914
1739209675.4156897;-45.120503652039325
1739209675.4156947;-38.13080360867914
1739209675.4157;-45.120503652039325
1739209675.415705;-45.120503652039325
1739209675.41571;-45.120503652039325
1739209675.4157152;-45.120503652039325
1739209675.4157202;-45.120503652039325
1739209675.4157252;-45.120503652039325
1739209675.4157305;-45.120503652039325
1739209675.4157355;-45.120503652039325
1739209675.4157405;-45.120503652039325
1739209675.4157457;-45.120503652039325
1739209675.4157507;-38.13080360867914
1739209675.4157557;-45.120503652039325
1739209675.415761;-38.13080360867914
1739209675.415766;-38.13080360867914
1739209675.415771;-45.120503652039325
1739209675.4157763;-38.13080360867914
1739209675.4157813;-29.438486411369333
1739209675.4157863;-35.57807855764607
1739209675.4157915;-45.120503652039325
1739209675.4157965;-38.13080360867914
1739209675.4158015;-35.57807855764607
1739209675.4158065;-45.120503652039325
1739209675.4158118;-45.120503652039325
1739209675.4158168;-38.13080360867914
1739209675.4158218;-45.120503652039325
1739209675.415827;-45.120503652039325
1739209675.415832;-45.120503652039325
1739209675.415837;-45.120503652039325
1739209675.4158423;-38.13080360867914
1739209675.4158473;-38.13080360867914
1739209675.4158523;-45.120503652039325
1739209675.4158576;-45.120503652039325
1739209675.4158626;-26.035653463252796
1739209675.4158676;-31.141103565318893
1739209675.4158728;-45.120503652039325
1739209675.4158778;-45.120503652039325
1739209675.4158828;-35.57807855764607
1739209675.415888;-35.57807855764607
1739209675.415893;-45.120503652039325
1739209675.415898;-35.57807855764607
1739209675.4159033;-38.13080360867914
1739209675.4159083;-45.120503652039325
1739209675.4159133;-38.13080360867914
1739209675.4159184;-38.13080360867914
1739209675.4159236;-45.120503652039325
1739209675.4159286;-45.120503652039325
1739209675.4159336;-35.57807855764607
1739209675.4159389;-45.120503652039325
1739209675.4159439;-28.58837851428586
1739209675.4159489;-30.49652367304973
1739209675.415954;-45.120503652039325
1739209675.4159591;-38.13080360867914
1739209675.4159641;-38.13080360867914
1739209675.4159694;-38.13080360867914
1739209675.4159744;-38.13080360867914
1739209675.4159794;-38.13080360867914
1739209675.4159846;-45.120503652039325
1739209675.4159896;-38.13080360867914
1739209675.4159946;-33.981070128970906
1739209675.416;-38.13080360867914
1739209675.416005;-45.120503652039325
1739209675.41601;-38.13080360867914
1739209675.4160151;-38.13080360867914
1739209675.4160202;-38.13080360867914
1739209675.4160252;-33.981070128970906
1739209675.4160304;-32.816014438256545
1739209675.4160354;-38.13080360867914
1739209675.4160404;-38.13080360867914
1739209675.4160454;-38.13080360867914
1739209675.4160507;-38.13080360867914
1739209675.4160557;-38.13080360867914
1739209675.4160607;-38.13080360867914
1739209675.416066;-45.120503652039325
1739209675.416071;-45.120503652039325
1739209675.416076;-35.57807855764607
1739209675.4160812;-38.13080360867914
1739209675.4160862;-45.120503652039325
1739209675.4160912;-45.120503652039325
1739209675.4160964;-38.13080360867914
1739209675.4161015;-35.57807855764607
1739209675.4161065;-38.13080360867914
1739209675.4161117;-45.120503652039325
1739209675.4161167;-38.13080360867914
1739209675.4161217;-45.120503652039325
1739209675.416127;-45.120503652039325
1739209675.416132;-45.120503652039325
1739209675.416137;-38.13080360867914
1739209675.4161422;-38.13080360867914
1739209675.4161472;-38.13080360867914
1739209675.4161522;-33.981070128970906
1739209675.4161572;-35.57807855764607
1739209675.4161625;-38.13080360867914
1739209675.4161675;-38.13080360867914
1739209675.4161725;-30.49652367304973
1739209675.4161777;-33.981070128970906
1739209675.4161828;-38.13080360867914
1739209675.4161878;-45.120503652039325
1739209675.416193;-38.13080360867914
1739209675.416198;-35.57807855764607
1739209675.416203;-45.120503652039325
1739209675.4162083;-45.120503652039325
1739209675.4162133;-45.120503652039325
1739209675.4162183;-45.120503652039325
1739209675.4162235;-38.13080360867914
1739209675.4162285;-45.120503652039325
1739209675.4162335;-38.13080360867914
1739209675.4162388;-33.981070128970906
1739209675.4162438;-38.13080360867914
1739209675.4162488;-45.120503652039325
1739209675.416254;-38.13080360867914
1739209675.416259;-38.13080360867914
1739209675.416264;-45.120503652039325
1739209675.416269;-45.120503652039325
1739209675.4162743;-38.13080360867914
1739209675.4162793;-32.816014438256545
1739209675.4162843;-38.13080360867914
1739209675.4162896;-45.120503652039325
1739209675.4162946;-45.120503652039325
1739209675.4162996;-35.57807855764607
1739209675.4163048;-38.13080360867914
1739209675.4163098;-45.120503652039325
1739209675.4163148;-45.120503652039325
1739209675.41632;-38.13080360867914
1739209675.416325;-38.13080360867914
1739209675.41633;-45.120503652039325
1739209675.4163353;-38.13080360867914
1739209675.4163404;-45.120503652039325
1739209675.4163454;-38.13080360867914
1739209675.4163506;-45.120503652039325
1739209675.4163556;-38.13080360867914
1739209675.4163606;-38.13080360867914
1739209675.4163659;-38.13080360867914
1739209675.4163709;-45.120503652039325
1739209675.4163759;-38.13080360867914
1739209675.416381;-38.13080360867914
1739209675.4163861;-45.120503652039325
1739209675.4163911;-38.13080360867914
1739209675.4163961;-45.120503652039325
1739209675.4164014;-38.13080360867914
1739209675.4164064;-45.120503652039325
1739209675.4164114;-38.13080360867914
1739209675.4164166;-45.120503652039325
1739209675.4164217;-45.120503652039325
1739209675.4164267;-38.13080360867914
1739209675.416432;-38.13080360867914
1739209675.416437;-38.13080360867914
1739209675.416442;-32.816014438256545
1739209675.4164472;-35.57807855764607
1739209675.4164522;-38.13080360867914
1739209675.4164572;-33.981070128970906
1739209675.4164624;-35.57807855764607
1739209675.4164674;-45.120503652039325
1739209675.4164724;-38.13080360867914
1739209675.4164777;-38.13080360867914
1739209675.4164827;-45.120503652039325
1739209675.4164877;-45.120503652039325
1739209675.4164927;-35.57807855764607
1739209675.416498;-38.13080360867914
1739209675.416503;-45.120503652039325
1739209675.416508;-45.120503652039325
1739209675.4165132;-35.57807855764607
1739209675.4165182;-38.13080360867914
1739209675.4165232;-45.120503652039325
1739209675.4165285;-38.13080360867914
1739209675.4165335;-35.57807855764607
1739209675.4165385;-38.13080360867914
1739209675.4165437;-38.13080360867914
1739209675.4165487;-45.120503652039325
1739209675.4165537;-38.13080360867914
1739209675.416559;-38.13080360867914
1739209675.416564;-45.120503652039325
1739209675.416569;-38.13080360867914
1739209675.4165742;-45.120503652039325
1739209675.4165792;-45.120503652039325
1739209675.4165843;-38.13080360867914
1739209675.4165895;-45.120503652039325
1739209675.4165945;-38.13080360867914
1739209675.4165995;-38.13080360867914
1739209675.4166045;-45.120503652039325
1739209675.4166098;-45.120503652039325
1739209675.4166148;-45.120503652039325
1739209675.4166198;-38.13080360867914
1739209675.416625;-38.13080360867914
1739209675.41663;-45.120503652039325
1739209675.416635;-38.13080360867914
1739209675.4166403;-45.120503652039325
1739209675.4166453;-32.816014438256545
1739209675.4166503;-45.120503652039325
1739209675.4166555;-45.120503652039325
1739209675.4166605;-45.120503652039325
1739209675.4166656;-38.13080360867914
1739209675.4166708;-38.13080360867914
1739209675.4166758;-45.120503652039325
1739209675.4166808;-45.120503652039325
1739209675.416686;-33.981070128970956
1739209675.416691;-45.120503652039325
1739209675.416696;-38.13080360867914
1739209675.4167013;-38.13080360867914
1739209675.4167063;-45.120503652039325
1739209675.4167113;-35.57807855764607
1739209675.4167163;-38.13080360867914
1739209675.4167216;-38.13080360867914
1739209675.4167266;-26.991370085610736
1739209675.4167316;-35.57807855764607
1739209675.4167368;-45.120503652039325
1739209675.4167418;-45.120503652039325
1739209675.4167469;-32.816014438256545
1739209675.416752;-35.57807855764607
1739209675.416757;-45.120503652039325
1739209675.416762;-38.13080360867914
1739209675.4167674;-35.57807855764607
1739209675.4167724;-45.120503652039325
1739209675.4167774;-38.13080360867914
1739209675.4167826;-38.13080360867914
1739209675.4167876;-35.57807855764607
1739209675.4167926;-35.57807855764607
1739209675.4167979;-38.13080360867914
1739209675.416803;-45.120503652039325
1739209675.416808;-29.438486411369333
1739209675.4168131;-32.816014438256545
1739209675.4168181;-45.120503652039325
1739209675.4168231;-38.13080360867914
1739209675.4168282;-35.57807855764607
1739209675.4168334;-38.13080360867914
1739209675.4168384;-45.120503652039325
1739209675.4168434;-38.13080360867914
1739209675.4168487;-45.120503652039325
1739209675.4168537;-45.120503652039325
1739209675.4168587;-38.13080360867914
1739209675.416864;-45.120503652039325
1739209675.416869;-45.120503652039325
1739209675.416874;-45.120503652039325
1739209675.4168792;-45.120503652039325
1739209675.4168842;-45.120503652039325
1739209675.4168892;-38.13080360867914
1739209675.4168944;-38.13080360867914
1739209675.4168994;-38.13080360867914
1739209675.4169044;-38.13080360867914
1739209675.4169097;-35.57807855764607
1739209675.4169147;-38.13080360867914
1739209675.4169197;-38.13080360867914
1739209675.416925;-45.120503652039325
1739209675.41693;-32.816014438256545
1739209675.416935;-30.49652367304973
1739209675.41694;-45.120503652039325
1739209675.4169452;-38.13080360867914
1739209675.4169502;-35.57807855764607
1739209675.4169552;-38.13080360867914
1739209675.4169605;-45.120503652039325
1739209675.4169655;-38.13080360867914
1739209675.4169705;-45.120503652039325
1739209675.4169757;-38.13080360867914
1739209675.4169807;-45.120503652039325
1739209675.4169858;-45.120503652039325
1739209675.416991;-33.981070128970906
1739209675.416996;-45.120503652039325
1739209675.417001;-38.13080360867914
1739209675.4170063;-38.13080360867914
1739209675.4170113;-32.816014438256545
1739209675.4170163;-27.267205301931607
1739209675.4170215;-45.120503652039325
1739209675.4170265;-45.120503652039325
1739209675.4170315;-35.57807855764607
1739209675.4170368;-38.13080360867914
1739209675.4170418;-45.120503652039325
1739209675.4170468;-38.13080360867914
1739209675.4170518;-38.13080360867914
1739209675.417057;-35.57807855764607
1739209675.417062;-45.120503652039325
1739209675.417067;-45.120503652039325
1739209675.4170723;-35.57807855764607
1739209675.4170773;-38.13080360867914
1739209675.4170823;-45.120503652039325
1739209675.4170876;-45.120503652039325
1739209675.4170926;-38.13080360867914
1739209675.4170976;-27.267205301931607
1739209675.4171028;-45.120503652039325
1739209675.4171078;-38.13080360867914
1739209675.4171128;-33.981070128970906
1739209675.417118;-31.141103565318915
1739209675.417123;-45.120503652039325
1739209675.417128;-38.13080360867914
1739209675.4171333;-45.120503652039325
1739209675.4171383;-32.81601443825658
1739209675.4171433;-45.120503652039325
1739209675.4171486;-45.120503652039325
1739209675.4171536;-33.981070128970906
1739209675.4171586;-38.13080360867914
1739209675.4171636;-45.120503652039325
1739209675.4171689;-38.13080360867914
1739209675.4171739;-38.13080360867914
1739209675.4171789;-31.141103565318915
1739209675.417184;-38.13080360867914
1739209675.4171891;-38.13080360867914
1739209675.4171941;-45.120503652039325
1739209675.4171994;-33.981070128970906
1739209675.4172044;-45.120503652039325
1739209675.4172094;-45.120503652039325
1739209675.4172146;-45.120503652039325
1739209675.4172196;-31.141103565318915
1739209675.4172246;-38.13080360867914
1739209675.41723;-38.13080360867914
1739209675.417235;-38.13080360867914
1739209675.41724;-45.120503652039325
1739209675.4172451;-45.120503652039325
1739209675.4172502;-38.13080360867914
1739209675.4172552;-38.13080360867914
1739209675.4172604;-38.13080360867914
1739209675.4172654;-45.120503652039325
1739209675.4172704;-38.13080360867914
1739209675.4172757;-38.13080360867914
1739209675.4172807;-45.120503652039325
1739209675.4172857;-35.57807855764607
1739209675.4172907;-38.13080360867914
1739209675.417296;-45.120503652039325
1739209675.417301;-38.13080360867914
1739209675.417306;-38.13080360867914
1739209675.4173112;-38.13080360867914
1739209675.4173162;-45.120503652039325
1739209675.4173212;-45.120503652039325
1739209675.4173265;-32.816014438256545
1739209675.4173315;-38.13080360867914
1739209675.4173365;-45.120503652039325
1739209675.4173417;-33.981070128970906
1739209675.4173467;-38.13080360867914
1739209675.4173517;-38.13080360867914
1739209675.417357;-45.120503652039325
1739209675.417362;-38.13080360867914
1739209675.417367;-38.13080360867914
1739209675.4173722;-38.13080360867914
1739209675.4173772;-38.13080360867914
1739209675.4173822;-38.13080360867914
1739209675.4173875;-38.13080360867914
1739209675.4173925;-45.120503652039325
1739209675.4173975;-45.120503652039325
1739209675.4174025;-45.120503652039325
1739209675.4174078;-35.57807855764607
1739209675.4174128;-38.13080360867914
1739209675.4174178;-45.120503652039325
1739209675.417423;-38.13080360867914
1739209675.417428;-38.13080360867914
1739209675.417433;-38.13080360867914
1739209675.4174383;-45.120503652039325
