CAN Message; 0x1a7:0000f1dfbbfac888
1739209625.9374378;-35.57807855764607
1739209625.9374404;-38.13080360867914
1739209625.9374428;-38.13080360867914
1739209625.9374452;-45.120503652039325
1739209625.9374478;-33.981070128970906
1739209625.9374502;-33.981070128970906
1739209625.9374526;-45.120503652039325
1739209625.9374552;-38.13080360867914
1739209625.9374576;-38.13080360867914
1739209625.93746;-38.13080360867914
1739209625.9374623;-45.120503652039325
1739209625.937465;-45.120503652039325
1739209625.9374673;-38.13080360867914
1739209625.9374697;-31.141103565318915
1739209625.9374723;-38.13080360867914
1739209625.9374747;-38.13080360867914
1739209625.937477;-45.120503652039325
1739209625.9374797;-45.120503652039325
1739209625.937482;-31.141103565318893
1739209625.9374845;-38.13080360867914
1739209625.9374871;-45.120503652039325
1739209625.9374895;-30.49652367304973
1739209625.937492;-32.816014438256545
1739209625.9374943;-45.120503652039325
1739209625.937497;-38.13080360867914
1739209625.9374993;-38.13080360867914
1739209625.9375017;-45.120503652039325
1739209625.9375043;-38.13080360867914
1739209625.9375067;-45.120503652039325
1739209625.937509;-45.120503652039325
1739209625.9375117;-45.120503652039325
1739209625.937514;-45.120503652039325
1739209625.9375165;-38.13080360867914
1739209625.937519;-38.13080360867914
1739209625.9375215;-45.120503652039325
1739209625.9375238;-45.120503652039325
1739209625.9375262;-45.120503652039325
1739209625.9375288;-33.981070128970906
1739209625.9375312;-45.120503652039325
1739209625.9375336;-45.120503652039325
1739209625.9375362;-38.13080360867914
1739209625.9375386;-38.13080360867914
1739209625.937541;-35.57807855764607
1739209625.9375436;-45.120503652039325
1739209625.937546;-45.120503652039325
1739209625.9375484;-31.141103565318915
1739209625.937551;-38.13080360867914
1739209625.9375534;-45.120503652039325
1739209625.9375558;-45.120503652039325
1739209625.9375584;-45.120503652039325
1739209625.9375608;-45.120503652039325
1739209625.9375632;-38.13080360867914
1739209625.9375656;-45.120503652039325
1739209625.9375682;-38.13080360867914
1739209625.9375706;-38.13080360867914
1739209625.937573;-38.13080360867914
1739209625.9375756;-45.120503652039325
1739209625.937578;-38.13080360867914
1739209625.9375803;-38.13080360867914
1739209625.937583;-45.120503652039325
1739209625.9375854;-45.120503652039325
1739209625.9375877;-38.13080360867914
1739209625.9375904;-32.816014438256545
1739209625.9375927;-38.13080360867914
1739209625.9375951;-45.120503652039325
1739209625.9375975;-38.13080360867914
1739209625.9376001;-38.13080360867914
1739209625.9376025;-38.13080360867914
1739209625.937605;-38.13080360867914
1739209625.9376075;-45.120503652039325
1739209625.93761;-45.120503652039325
1739209625.9376123;-45.120503652039325
1739209625.937615;-45.120503652039325
1739209625.9376173;-35.57807855764607
1739209625.9376197;-38.13080360867914
1739209625.9376223;-38.13080360867914
1739209625.9376247;-38.13080360867914
1739209625.937627;-45.120503652039325
1739209625.9376295;-35.57807855764607
1739209625.937632;-38.13080360867914
1739209625.9376345;-45.120503652039325
1739209625.9376369;-38.13080360867914
1739209625.9376395;-38.13080360867914
1739209625.9376419;-45.120503652039325
1739209625.9376442;-38.13080360867914
1739209625.9376469;-35.57807855764607
1739209625.9376493;-45.120503652039325
1739209625.9376516;-38.13080360867914
1739209625.9376543;-45.120503652039325
1739209625.9376566;-45.120503652039325
1739209625.937659;-38.13080360867914
1739209625.9376616;-45.120503652039325
1739209625.937664;-38.13080360867914
1739209625.9376664;-35.57807855764607
1739209625.9376688;-31.141103565318893
1739209625.9376714;-38.13080360867914
1739209625.9376738;-45.120503652039325
1739209625.9376762;-45.120503652039325
1739209625.9376788;-33.981070128970906
1739209625.9376812;-33.981070128970906
1739209625.9376836;-38.13080360867914
1739209625.9376862;-38.13080360867914
1739209625.9376886;-45.120503652039325
1739209625.937691;-45.120503652039325
1739209625.9376936;-45.120503652039325
1739209625.937696;-38.13080360867914
1739209625.9376984;-38.13080360867914
1739209625.9377007;-45.120503652039325
1739209625.9377034;-45.120503652039325
1739209625.9377058;-38.13080360867914
1739209625.9377081;-35.57807855764607
1739209625.9377108;-38.13080360867914
1739209625.9377131;-38.13080360867914
1739209625.9377155;-45.120503652039325
1739209625.9377182;-32.816014438256545
1739209625.9377205;-38.13080360867914
1739209625.937723;-45.120503652039325
1739209625.9377255;-45.120503652039325
1739209625.937728;-32.816014438256545
1739209625.9377303;-33.981070128970906
1739209625.9377327;-45.120503652039325
1739209625.9377353;-45.120503652039325
1739209625.9377377;-38.13080360867914
1739209625.93774;-33.981070128970906
1739209625.9377427;-45.120503652039325
1739209625.937745;-45.120503652039325
1739209625.9377475;-38.13080360867914
1739209625.93775;-38.13080360867914
1739209625.9377525;-38.13080360867914
1739209625.9377549;-45.120503652039325
1739209625.9377575;-32.816014438256545
1739209625.9377599;-35.57807855764607
1739209625.9377623;-35.57807855764607
1739209625.937765;-38.13080360867914
1739209625.9377673;-30.49652367304973
1739209625.9377697;-31.141103565318893
1739209625.937772;-38.13080360867914
1739209625.9377747;-45.120503652039325
1739209625.937777;-45.120503652039325
1739209625.9377794;-45.120503652039325
1739209625.937782;-45.120503652039325
1739209625.9377844;-33.981070128970906
1739209625.9377868;-33.981070128970956
1739209625.9377894;-45.120503652039325
1739209625.9377918;-45.120503652039325
1739209625.9377942;-38.13080360867914
1739209625.9377968;-45.120503652039325
1739209625.9377992;-45.120503652039325
1739209625.9378016;-35.57807855764607
1739209625.937804;-45.120503652039325
1739209625.9378066;-31.141103565318915
1739209625.937809;-28.992665084841942
1739209625.9378114;-45.120503652039325
1739209625.937814;-45.120503652039325
1739209625.9378164;-38.13080360867914
1739209625.9378188;-38.13080360867914
1739209625.9378214;-45.120503652039325
1739209625.9378238;-38.13080360867914
1739209625.9378262;-45.120503652039325
1739209625.9378288;-32.816014438256545
1739209625.9378312;-32.816014438256545
1739209625.9378335;-45.120503652039325
1739209625.937836;-38.13080360867914
1739209625.9378386;-38.13080360867914
1739209625.937841;-33.981070128970906
1739209625.9378433;-45.120503652039325
1739209625.937846;-33.981070128970906
1739209625.9378483;-28.992665084841942
1739209625.9378507;-45.120503652039325
1739209625.9378533;-45.120503652039325
1739209625.9378557;-45.120503652039325
1739209625.937858;-38.13080360867914
1739209625.9378607;-38.13080360867914
1739209625.937863;-33.981070128970906
1739209625.9378655;-45.120503652039325
1739209625.937868;-38.13080360867914
1739209625.9378705;-45.120503652039325
1739209625.937873;-45.120503652039325
1739209625.9378753;-38.13080360867914
1739209625.937878;-45.120503652039325
1739209625.9378803;-45.120503652039325
1739209625.9378827;-45.120503652039325
1739209625.9378853;-38.13080360867914
1739209625.9378877;-38.13080360867914
1739209625.93789;-38.13080360867914
1739209625.9378927;-35.57807855764607
1739209625.937895;-35.57807855764607
1739209625.9378974;-38.13080360867914
1739209625.9379;-45.120503652039325
1739209625.9379025;-45.120503652039325
1739209625.9379048;-38.13080360867914
1739209625.9379072;-28.992665084841942
1739209625.9379098;-45.120503652039325
1739209625.9379122;-38.13080360867914
1739209625.9379146;-45.120503652039325
1739209625.9379172;-38.13080360867914
1739209625.9379196;-45.120503652039325
1739209625.937922;-45.120503652039325
1739209625.9379246;-45.120503652039325
1739209625.937927;-28.58837851428586
1739209625.9379294;-38.13080360867914
1739209625.937932;-38.13080360867914
1739209625.9379344;-38.13080360867914
1739209625.9379368;-45.120503652039325
1739209625.9379392;-45.120503652039325
1739209625.9379418;-45.120503652039325
1739209625.9379442;-45.120503652039325
1739209625.9379466;-38.13080360867914
1739209625.9379492;-45.120503652039325
1739209625.9379516;-45.120503652039325
1739209625.937954;-45.120503652039325
1739209625.9379566;-38.13080360867914
1739209625.937959;-45.120503652039325
1739209625.9379613;-45.120503652039325
1739209625.937964;-45.120503652039325
1739209625.9379663;-33.981070128970906
1739209625.9379687;-45.120503652039325
1739209625.9379714;-38.13080360867914
1739209625.9379737;-38.13080360867914
1739209625.9379761;-38.13080360867914
1739209625.9379785;-38.13080360867914
1739209625.9379811;-45.120503652039325
1739209625.9379835;-35.57807855764607
1739209625.937986;-33.981070128970906
1739209625.9379885;-45.120503652039325
1739209625.937991;-45.120503652039325
1739209625.9379933;-45.120503652039325
1739209625.937996;-45.120503652039325
1739209625.9379983;-38.13080360867914
1739209625.9380007;-38.13080360867914
1739209625.9380033;-45.120503652039325
1739209625.9380057;-38.13080360867914
1739209625.938008;-35.57807855764607
1739209625.9380105;-38.13080360867914
1739209625.938013;-45.120503652039325
1739209625.9380155;-35.57807855764607
1739209625.9380178;-32.816014438256545
1739209625.9380205;-38.13080360867914
1739209625.9380229;-45.120503652039325
1739209625.9380252;-38.13080360867914
1739209625.9380279;-45.120503652039325
1739209625.9380302;-45.120503652039325
1739209625.9380326;-45.120503652039325
1739209625.9380352;-45.120503652039325
1739209625.9380376;-45.120503652039325
1739209625.93804;-45.120503652039325
1739209625.9380424;-45.120503652039325
1739209625.938045;-38.13080360867914
1739209625.9380474;-45.120503652039325
1739209625.9380498;-38.13080360867914
1739209625.9380524;-45.120503652039325
1739209625.9380548;-38.13080360867914
1739209625.9380572;-35.57807855764607
1739209625.9380598;-38.13080360867914
1739209625.9380622;-35.57807855764607
1739209625.9380646;-45.120503652039325
1739209625.9380672;-45.120503652039325
1739209625.9380696;-45.120503652039325
1739209625.938072;-45.120503652039325
1739209625.9380746;-45.120503652039325
1739209625.938077;-45.120503652039325
1739209625.9380794;-45.120503652039325
1739209625.9380817;-38.13080360867914
1739209625.9380844;-38.13080360867914
1739209625.9380867;-45.120503652039325
1739209625.9380891;-38.13080360867914
1739209625.9380918;-35.57807855764607
1739209625.9380941;-38.13080360867914
1739209625.9380965;-38.13080360867914
1739209625.9380991;-45.120503652039325
1739209625.9381015;-38.13080360867914
1739209625.938104;-38.13080360867914
1739209625.9381065;-38.13080360867914
1739209625.938109;-45.120503652039325
1739209625.9381113;-35.57807855764607
1739209625.9381137;-38.13080360867914
1739209625.9381163;-45.120503652039325
1739209625.9381187;-38.13080360867914
1739209625.938121;-35.57807855764607
1739209625.9381237;-38.13080360867914
1739209625.938126;-45.120503652039325
1739209625.9381285;-45.120503652039325
1739209625.938131;-38.13080360867914
1739209625.9381335;-38.13080360867914
1739209625.9381359;-45.120503652039325
1739209625.9381385;-45.120503652039325
1739209625.9381409;-38.13080360867914
1739209625.9381433;-45.120503652039325
1739209625.9381456;-38.13080360867914
1739209625.9381483;-35.57807855764607
1739209625.9381506;-38.13080360867914
1739209625.938153;-45.120503652039325
1739209625.9381557;-38.13080360867914
1739209625.938158;-35.57807855764607
1739209625.9381604;-45.120503652039325
1739209625.938163;-38.13080360867914
1739209625.9381654;-45.120503652039325
1739209625.9381678;-45.120503652039325
1739209625.9381704;-38.13080360867914
1739209625.9381728;-38.13080360867914
1739209625.9381752;-33.981070128970906
1739209625.9381778;-45.120503652039325
1739209625.9381802;-45.120503652039325
1739209625.9381826;-38.13080360867914
1739209625.938185;-30.49652367304973
1739209625.9381876;-33.981070128970906
1739209625.93819;-45.120503652039325
1739209625.9381924;-38.13080360867914
1739209625.938195;-35.57807855764607
1739209625.9381974;-35.57807855764607
1739209625.9381998;-45.120503652039325
1739209625.9382024;-45.120503652039325
1739209625.9382048;-45.120503652039325
1739209625.9382071;-38.13080360867914
1739209625.9382098;-38.13080360867914
1739209625.9382122;-35.57807855764607
1739209625.9382145;-38.13080360867914
1739209625.938217;-45.120503652039325
1739209625.9382195;-45.120503652039325
1739209625.938222;-45.120503652039325
1739209625.9382243;-45.120503652039325
1739209625.938227;-38.13080360867914
1739209625.9382293;-38.13080360867914
1739209625.9382317;-45.120503652039325
1739209625.9382343;-38.13080360867914
1739209625.9382367;-32.816014438256545
1739209625.938239;-45.120503652039325
1739209625.9382417;-38.13080360867914
1739209625.938244;-45.120503652039325
1739209625.9382465;-38.13080360867914
1739209625.9382489;-38.13080360867914
1739209625.9382515;-38.13080360867914
1739209625.9382539;-38.13080360867914
1739209625.9382563;-38.13080360867914
1739209625.938259;-32.816014438256545
1739209625.9382613;-35.57807855764607
1739209625.9382637;-38.13080360867914
1739209625.9382663;-45.120503652039325
1739209625.9382687;-45.120503652039325
1739209625.938271;-45.120503652039325
1739209625.9382737;-38.13080360867914
1739209625.938276;-38.13080360867914
1739209625.9382784;-45.120503652039325
1739209625.938281;-38.13080360867914
1739209625.9382834;-35.57807855764607
1739209625.9382858;-33.981070128970906
1739209625.9382882;-45.120503652039325
1739209625.9382908;-33.981070128970906
1739209625.9382932;-45.120503652039325
1739209625.9382956;-45.120503652039325
1739209625.9382982;-38.13080360867914
1739209625.9383006;-38.13080360867914
1739209625.938303;-38.13080360867914
1739209625.9383056;-38.13080360867914
1739209625.938308;-45.120503652039325
1739209625.9383104;-35.57807855764607
1739209625.938313;-35.57807855764607
1739209625.9383154;-45.120503652039325
1739209625.9383178;-45.120503652039325
1739209625.9383202;-38.13080360867914
1739209625.9383228;-33.981070128970906
1739209625.9383252;-27.267205301931607
1739209625.9383276;-38.13080360867914
1739209625.9383302;-45.120503652039325
1739209625.9383326;-38.13080360867914
1739209625.938335;-38.13080360867914
1739209625.9383376;-38.13080360867914
1739209625.93834;-38.13080360867914
1739209625.9383423;-38.13080360867914
1739209625.938345;-32.816014438256545
1739209625.9383473;-35.57807855764607
1739209625.9383497;-38.13080360867914
1739209625.938352;-45.120503652039325
1739209625.9383547;-33.981070128970906
1739209625.938357;-31.141103565318893
1739209625.9383595;-45.120503652039325
1739209625.9383621;-45.120503652039325
1739209625.9383645;-45.120503652039325
1739209625.938367;-38.13080360867914
1739209625.9383695;-38.13080360867914
1739209625.938372;-45.120503652039325
1739209625.9383743;-38.13080360867914
1739209625.938377;-45.120503652039325
1739209625.9383793;-45.120503652039325
1739209625.9383817;-38.13080360867914
1739209625.9383843;-31.141103565318915
1739209625.9383867;-35.57807855764607
1739209625.938389;-35.57807855764607
1739209625.9383914;-38.13080360867914
1739209625.938394;-38.13080360867914
1739209625.9383965;-32.816014438256545
1739209625.9383988;-45.120503652039325
1739209625.9384015;-38.13080360867914
1739209625.9384038;-33.981070128970906
1739209625.9384062;-45.120503652039325
1739209625.9384089;-38.13080360867914
1739209625.9384112;-35.57807855764607
1739209625.9384136;-45.120503652039325
1739209625.9384162;-45.120503652039325
1739209625.9384186;-45.120503652039325
1739209625.938421;-38.13080360867914
1739209625.9384234;-33.981070128970906
1739209625.938426;-45.120503652039325
1739209625.9384284;-45.120503652039325
1739209625.9384308;-38.13080360867914
1739209625.9384334;-35.57807855764607
1739209625.9384358;-38.13080360867914
1739209625.9384382;-45.120503652039325
1739209625.9384408;-35.57807855764607
1739209625.9384432;-45.120503652039325
1739209625.9384456;-35.57807855764607
1739209625.9384482;-38.13080360867914
1739209625.9384506;-45.120503652039325
1739209625.938453;-38.13080360867914
1739209625.9384556;-38.13080360867914
1739209625.938458;-38.13080360867914
1739209625.9384604;-45.120503652039325
1739209625.9384627;-33.981070128970906
1739209625.9384654;-38.13080360867914
1739209625.9384677;-38.13080360867914
1739209625.9384701;-38.13080360867914
1739209625.9384727;-38.13080360867914
1739209625.9384751;-45.120503652039325
1739209625.9384775;-33.981070128970906
1739209625.9384801;-45.120503652039325
1739209625.9384825;-45.120503652039325
1739209625.938485;-35.57807855764607
1739209625.9384875;-38.13080360867914
1739209625.93849;-45.120503652039325
1739209625.9384923;-38.13080360867914
1739209625.9384947;-32.816014438256545
1739209625.9384973;-38.13080360867914
1739209625.9384997;-45.120503652039325
1739209625.938502;-38.13080360867914
1739209625.9385047;-38.13080360867914
1739209625.938507;-38.13080360867914
1739209625.9385095;-38.13080360867914
1739209625.938512;-33.981070128970906
1739209625.9385145;-45.120503652039325
1739209625.9385169;-45.120503652039325
1739209625.9385195;-31.141103565318893
1739209625.9385219;-38.13080360867914
1739209625.9385242;-45.120503652039325
1739209625.9385266;-35.57807855764607
1739209625.9385293;-38.13080360867914
1739209625.9385316;-38.13080360867914
1739209625.938534;-35.57807855764607
1739209625.9385366;-38.13080360867914
1739209625.938539;-32.816014438256545
1739209625.9385414;-35.57807855764607
1739209625.938544;-38.13080360867914
1739209625.9385464;-45.120503652039325
1739209625.9385488;-45.120503652039325
1739209625.9385514;-45.120503652039325
1739209625.9385538;-45.120503652039325
1739209625.9385562;-38.13080360867914
1739209625.9385588;-45.120503652039325
1739209625.9385612;-45.120503652039325
1739209625.9385636;-45.120503652039325
1739209625.938566;-45.120503652039325
1739209625.9385686;-45.120503652039325
1739209625.938571;-38.13080360867914
1739209625.9385734;-35.57807855764607
1739209625.938576;-38.13080360867914
1739209625.9385784;-45.120503652039325
1739209625.9385808;-45.120503652039325
1739209625.9385834;-32.816014438256545
1739209625.9385858;-38.13080360867914
1739209625.9385881;-45.120503652039325
1739209625.9385908;-45.120503652039325
1739209625.9385931;-45.120503652039325
1739209625.9385955;-45.120503652039325
1739209625.938598;-45.120503652039325
1739209625.9386005;-38.13080360867914
1739209625.938603;-45.120503652039325
1739209625.9386053;-38.13080360867914
1739209625.938608;-45.120503652039325
1739209625.9386103;-45.120503652039325
1739209625.9386127;-38.13080360867914
1739209625.9386153;-45.120503652039325
1739209625.9386177;-45.120503652039325
1739209625.93862;-38.13080360867914
1739209625.9386227;-30.49652367304973
1739209625.938625;-38.13080360867914
1739209625.9386275;-45.120503652039325
1739209625.9386299;-38.13080360867914
1739209625.9386325;-38.13080360867914
1739209625.9386349;-32.816014438256545
1739209625.9386373;-45.120503652039325
1739209625.9386399;-38.13080360867914
1739209625.9386423;-45.120503652039325
1739209625.9386446;-45.120503652039325
1739209625.9386473;-45.120503652039325
1739209625.9386497;-38.13080360867914
1739209625.938652;-38.13080360867914
1739209625.9386547;-45.120503652039325
1739209625.938657;-45.120503652039325
1739209625.9386594;-45.120503652039325
1739209625.938662;-31.141103565318915
1739209625.9386644;-33.981070128970906
1739209625.9386668;-45.120503652039325
1739209625.9386692;-38.13080360867914
1739209625.9386718;-32.816014438256545
1739209625.9386742;-38.13080360867914
1739209625.9386766;-45.120503652039325
1739209625.9386792;-38.13080360867914
1739209625.9386816;-38.13080360867914
1739209625.938684;-45.120503652039325
1739209625.9386866;-45.120503652039325
1739209625.938689;-38.13080360867914
1739209625.9386914;-38.13080360867914
1739209625.938694;-45.120503652039325
1739209625.9386964;-45.120503652039325
1739209625.9386988;-38.13080360867914
1739209625.9387012;-38.13080360867914
1739209625.9387038;-45.120503652039325
1739209625.9387062;-45.120503652039325
1739209625.9387085;-45.120503652039325
1739209625.9387112;-32.816014438256545
1739209625.9387136;-38.13080360867914
1739209625.938716;-45.120503652039325
1739209625.9387186;-45.120503652039325
1739209625.938721;-30.49652367304973
1739209625.9387233;-28.992665084841942
1739209625.938726;-45.120503652039325
1739209625.9387283;-38.13080360867914
1739209625.9387307;-38.13080360867914
1739209625.938733;-35.57807855764607
1739209625.9387357;-35.57807855764607
1739209625.938738;-38.13080360867914
1739209625.9387405;-38.13080360867914
1739209625.938743;-35.57807855764607
1739209625.9387455;-45.120503652039325
1739209625.938748;-38.13080360867914
1739209625.9387505;-38.13080360867914
1739209625.938753;-45.120503652039325
1739209625.9387553;-38.13080360867914
1739209625.938758;-45.120503652039325
1739209625.9387603;-33.981070128970906
1739209625.9387627;-31.141103565318915
1739209625.9387653;-45.120503652039325
1739209625.9387677;-38.13080360867914
1739209625.93877;-38.13080360867914
1739209625.9387724;-38.13080360867914
1739209625.938775;-38.13080360867914
1739209625.9387774;-38.13080360867914
1739209625.9387798;-45.120503652039325
1739209625.9387825;-38.13080360867914
1739209625.9387848;-38.13080360867914
1739209625.9387872;-38.13080360867914
1739209625.9387898;-38.13080360867914
1739209625.9387922;-45.120503652039325
1739209625.9387946;-38.13080360867914
1739209625.9387972;-38.13080360867914
1739209625.9387996;-45.120503652039325
1739209625.938802;-38.13080360867914
1739209625.9388044;-45.120503652039325
1739209625.938807;-45.120503652039325
1739209625.9388094;-45.120503652039325
1739209625.9388118;-45.120503652039325
1739209625.9388144;-45.120503652039325
1739209625.9388168;-38.13080360867914
1739209625.9388192;-45.120503652039325
1739209625.9388218;-33.981070128970906
1739209625.9388242;-38.13080360867914
1739209625.9388266;-38.13080360867914
1739209625.9388292;-35.57807855764607
1739209625.9388316;-38.13080360867914
1739209625.938834;-45.120503652039325
1739209625.9388363;-45.120503652039325
1739209625.938839;-35.57807855764607
1739209625.9388413;-33.981070128970906
1739209625.9388437;-45.120503652039325
1739209625.9388463;-38.13080360867914
1739209625.9388487;-38.13080360867914
1739209625.938851;-38.13080360867914
1739209625.9388537;-45.120503652039325
1739209625.9388561;-38.13080360867914
1739209625.9388585;-35.57807855764607
1739209625.9388611;-27.877744956031414
1739209625.9388635;-45.120503652039325
1739209625.938866;-38.13080360867914
1739209625.9388685;-38.13080360867914
1739209625.938871;-38.13080360867914
1739209625.9388733;-38.13080360867914
1739209625.9388757;-38.13080360867914
1739209625.9388783;-35.57807855764607
1739209625.9388807;-31.141103565318915
1739209625.938883;-38.13080360867914
1739209625.9388857;-33.981070128970906
1739209625.938888;-38.13080360867914
1739209625.9388905;-45.120503652039325
1739209625.938893;-45.120503652039325
1739209625.9388955;-45.120503652039325
1739209625.9388978;-45.120503652039325
1739209625.9389005;-38.13080360867914
1739209625.9389029;-45.120503652039325
1739209625.9389052;-38.13080360867914
1739209625.9389076;-45.120503652039325
1739209625.9389102;-45.120503652039325
1739209625.9389126;-35.57807855764607
1739209625.938915;-38.13080360867914
1739209625.9389176;-45.120503652039325
1739209625.93892;-38.13080360867914
1739209625.9389224;-38.13080360867914
1739209625.938925;-45.120503652039325
1739209625.9389274;-38.13080360867914
1739209625.9389298;-45.120503652039325
1739209625.9389324;-45.120503652039325
1739209625.9389348;-38.13080360867914
1739209625.9389372;-38.13080360867914
1739209625.9389396;-35.57807855764607
1739209625.9389422;-45.120503652039325
1739209625.9389446;-45.120503652039325
1739209625.938947;-45.120503652039325
1739209625.9389496;-33.981070128970906
1739209625.938952;-45.120503652039325
1739209625.9389544;-45.120503652039325
1739209625.938957;-38.13080360867914
1739209625.9389594;-38.13080360867914
1739209625.9389617;-38.13080360867914
1739209625.9389644;-38.13080360867914
1739209625.9389668;-35.57807855764607
1739209625.9389691;-38.13080360867914
1739209625.9389718;-35.57807855764607
1739209625.9389741;-38.13080360867914
1739209625.9389765;-38.13080360867914
1739209625.938979;-38.13080360867914
1739209625.9389815;-45.120503652039325
1739209625.938984;-45.120503652039325
1739209625.9389863;-45.120503652039325
1739209625.938989;-38.13080360867914
1739209625.9389913;-45.120503652039325
1739209625.9389937;-38.13080360867914
1739209625.9389963;-38.13080360867914
1739209625.9389987;-45.120503652039325
1739209625.939001;-32.816014438256545
1739209625.9390037;-38.13080360867914
1739209625.939006;-38.13080360867914
1739209625.9390085;-38.13080360867914
1739209625.9390109;-38.13080360867914
1739209625.9390135;-45.120503652039325
1739209625.9390159;-38.13080360867914
1739209625.9390182;-38.13080360867914
1739209625.9390209;-38.13080360867914
1739209625.9390233;-45.120503652039325
1739209625.9390256;-38.13080360867914
1739209625.9390283;-38.13080360867914
1739209625.9390306;-45.120503652039325
1739209625.939033;-38.13080360867914
1739209625.9390357;-35.57807855764607
1739209625.939038;-45.120503652039325
1739209625.9390404;-38.13080360867914
1739209625.9390428;-38.13080360867914
1739209625.9390454;-45.120503652039325
1739209625.9390478;-45.120503652039325
1739209625.9390502;-31.141103565318893
1739209625.9390528;-45.120503652039325
1739209625.9390552;-45.120503652039325
1739209625.9390576;-38.13080360867914
1739209625.9390602;-35.57807855764607
1739209625.9390626;-45.120503652039325
1739209625.939065;-45.120503652039325
1739209625.9390676;-45.120503652039325
1739209625.93907;-45.120503652039325
1739209625.9390724;-35.57807855764607
1739209625.939075;-38.13080360867914
1739209625.9390774;-45.120503652039325
1739209625.9390798;-45.120503652039325
1739209625.9390821;-45.120503652039325
1739209625.9390848;-45.120503652039325
1739209625.9390872;-38.13080360867914
1739209625.9390895;-38.13080360867914
1739209625.9390922;-45.120503652039325
1739209625.9390945;-45.120503652039325
1739209625.939097;-45.120503652039325
1739209625.9390996;-33.981070128970906
1739209625.939102;-33.981070128970906
1739209625.9391043;-38.13080360867914
1739209625.939107;-45.120503652039325
1739209625.9391093;-38.13080360867914
1739209625.9391117;-32.816014438256545
1739209625.939114;-45.120503652039325
1739209625.9391167;-33.981070128970906
1739209625.939119;-45.120503652039325
1739209625.9391215;-45.120503652039325
1739209625.939124;-45.120503652039325
1739209625.9391265;-38.13080360867914
1739209625.9391289;-45.120503652039325
1739209625.9391315;-45.120503652039325
1739209625.939134;-38.13080360867914
1739209625.9391363;-38.13080360867914
1739209625.939139;-45.120503652039325
1739209625.9391413;-35.57807855764607
1739209625.9391437;-38.13080360867914
1739209625.939146;-45.120503652039325
1739209625.9391487;-45.120503652039325
1739209625.939151;-38.13080360867914
1739209625.9391534;-35.57807855764607
1739209625.939156;-38.13080360867914
1739209625.9391584;-38.13080360867914
1739209625.9391608;-45.120503652039325
1739209625.9391634;-45.120503652039325
1739209625.9391658;-38.13080360867914
1739209625.9391682;-45.120503652039325
1739209625.9391708;-45.120503652039325
1739209625.9391732;-45.120503652039325
1739209625.9391756;-45.120503652039325
1739209625.9391782;-45.120503652039325
1739209625.9391806;-45.120503652039325
1739209625.939183;-45.120503652039325
1739209625.9391854;-45.120503652039325
1739209625.939188;-38.13080360867914
1739209625.9391904;-38.13080360867914
1739209625.9391928;-45.120503652039325
1739209625.9391954;-45.120503652039325
1739209625.9391978;-31.141103565318915
1739209625.9392002;-28.992665084841942
1739209625.9392028;-45.120503652039325
1739209625.9392052;-45.120503652039325
1739209625.9392076;-45.120503652039325
1739209625.9392102;-38.13080360867914
1739209625.9392126;-45.120503652039325
1739209625.939215;-33.981070128970906
1739209625.9392173;-38.13080360867914
1739209625.93922;-35.57807855764607
1739209625.9392223;-38.13080360867914
1739209625.9392247;-38.13080360867914
1739209625.9392273;-38.13080360867914
1739209625.9392297;-45.120503652039325
1739209625.939232;-38.13080360867914
1739209625.9392347;-45.120503652039325
1739209625.939237;-38.13080360867914
1739209625.9392395;-31.141103565318915
1739209625.9392421;-38.13080360867914
1739209625.9392445;-38.13080360867914
1739209625.939247;-45.120503652039325
1739209625.9392493;-35.57807855764607
1739209625.939252;-38.13080360867914
1739209625.9392543;-38.13080360867914
1739209625.9392567;-45.120503652039325
1739209625.9392593;-32.816014438256545
1739209625.9392617;-32.816014438256545
1739209625.939264;-38.13080360867914
1739209625.9392667;-45.120503652039325
1739209625.939269;-45.120503652039325
1739209625.9392715;-38.13080360867914
1739209625.939274;-38.13080360867914
1739209625.9392765;-38.13080360867914
1739209625.9392788;-33.981070128970906
1739209625.9392815;-38.13080360867914
1739209625.9392838;-33.981070128970906
1739209625.9392862;-45.120503652039325
1739209625.9392886;-38.13080360867914
1739209625.9392912;-35.57807855764607
1739209625.9392936;-38.13080360867914
1739209625.939296;-45.120503652039325
1739209625.9392986;-33.981070128970906
1739209625.939301;-38.13080360867914
1739209625.9393034;-45.120503652039325
1739209625.939306;-35.57807855764607
1739209625.9393084;-45.120503652039325
1739209625.9393108;-45.120503652039325
1739209625.9393134;-45.120503652039325
1739209625.9393158;-45.120503652039325
1739209625.9393182;-38.13080360867914
1739209625.9393206;-45.120503652039325
1739209625.9393232;-45.120503652039325
1739209625.9393256;-38.13080360867914
1739209625.939328;-38.13080360867914
1739209625.9393306;-45.120503652039325
1739209625.939333;-45.120503652039325
1739209625.9393353;-38.13080360867914
1739209625.939338;-32.816014438256545
1739209625.9393404;-45.120503652039325
1739209625.9393427;-38.13080360867914
1739209625.9393454;-35.57807855764607
1739209625.9393477;-38.13080360867914
1739209625.9393501;-45.120503652039325
1739209625.9393525;-38.13080360867914
1739209625.9393551;-45.120503652039325
1739209625.9393575;-31.141103565318915
1739209625.93936;-33.981070128970906
1739209625.9393625;-45.120503652039325
1739209625.939365;-38.13080360867914
1739209625.9393673;-38.13080360867914
