CAN Message; 0x62:087a19c518076b1e
1739209760.899361;-35.57807855764607
1739209760.8993661;-38.13080360867914
1739209760.8993714;-45.120503652039325
1739209760.8993766;-33.981070128970906
1739209760.8993819;-38.13080360867914
1739209760.8993871;-31.141103565318915
1739209760.8993924;-45.120503652039325
1739209760.8993976;-45.120503652039325
1739209760.8994029;-45.120503652039325
1739209760.899408;-38.13080360867914
1739209760.8994133;-38.13080360867914
1739209760.8994186;-35.57807855764607
1739209760.8994238;-38.13080360867914
1739209760.899429;-38.13080360867914
1739209760.8994343;-45.120503652039325
1739209760.8994396;-45.120503652039325
1739209760.8994448;-45.120503652039325
1739209760.89945;-38.13080360867914
1739209760.8994553;-45.120503652039325
1739209760.8994606;-31.141103565318915
1739209760.8994658;-28.992665084841942
1739209760.899471;-45.120503652039325
1739209760.8994763;-33.981070128970906
1739209760.8994815;-38.13080360867914
1739209760.8994868;-45.120503652039325
1739209760.899492;-45.120503652039325
1739209760.8994973;-38.13080360867914
1739209760.8995025;-32.816014438256545
1739209760.8995078;-38.13080360867914
1739209760.899513;-38.13080360867914
1739209760.899518;-38.13080360867914
1739209760.8995233;-38.13080360867914
1739209760.8995285;-45.120503652039325
1739209760.8995337;-38.13080360867914
1739209760.899539;-35.57807855764607
1739209760.8995442;-35.57807855764607
1739209760.8995495;-38.13080360867914
1739209760.8995547;-38.13080360867914
1739209760.89956;-35.57807855764607
1739209760.8995652;-33.981070128970906
1739209760.8995705;-45.120503652039325
1739209760.8995757;-45.120503652039325
1739209760.899581;-38.13080360867914
1739209760.8995862;-38.13080360867914
1739209760.8995914;-45.120503652039325
1739209760.8995967;-45.120503652039325
1739209760.899602;-38.13080360867914
1739209760.8996072;-45.120503652039325
1739209760.8996124;-38.13080360867914
1739209760.8996177;-38.13080360867914
1739209760.899623;-35.57807855764607
1739209760.8996282;-45.120503652039325
1739209760.8996334;-45.120503652039325
1739209760.8996387;-45.120503652039325
1739209760.899644;-45.120503652039325
1739209760.8996491;-45.120503652039325
1739209760.8996544;-38.13080360867914
1739209760.8996596;-35.57807855764607
1739209760.8996649;-45.120503652039325
1739209760.8996701;-33.981070128970906
1739209760.8996754;-26.991370085610722
1739209760.8996806;-45.120503652039325
1739209760.8996859;-45.120503652039325
1739209760.899691;-35.57807855764607
1739209760.8996964;-38.13080360867914
1739209760.8997016;-45.120503652039325
1739209760.8997068;-45.120503652039325
1739209760.899712;-45.120503652039325
1739209760.8997173;-45.120503652039325
1739209760.8997226;-45.120503652039325
1739209760.8997278;-35.57807855764607
1739209760.899733;-38.13080360867914
1739209760.8997383;-38.13080360867914
1739209760.8997433;-38.13080360867914
1739209760.8997486;-35.57807855764607
1739209760.8997538;-45.120503652039325
1739209760.899759;-45.120503652039325
1739209760.8997643;-38.13080360867914
1739209760.8997695;-38.13080360867914
1739209760.8997748;-45.120503652039325
1739209760.89978;-45.120503652039325
1739209760.8997853;-45.120503652039325
1739209760.8997905;-38.13080360867914
1739209760.8997958;-38.13080360867914
1739209760.899801;-35.57807855764607
1739209760.8998063;-45.120503652039325
1739209760.8998115;-45.120503652039325
1739209760.8998168;-38.13080360867914
1739209760.899822;-38.13080360867914
1739209760.8998272;-45.120503652039325
1739209760.8998325;-45.120503652039325
1739209760.8998377;-38.13080360867914
1739209760.899843;-45.120503652039325
1739209760.8998482;-38.13080360867914
1739209760.8998535;-32.816014438256545
1739209760.8998587;-33.981070128970906
1739209760.899864;-38.13080360867914
1739209760.8998692;-33.981070128970906
1739209760.8998744;-35.57807855764607
1739209760.8998797;-33.981070128970906
1739209760.899885;-35.57807855764607
1739209760.8998902;-38.13080360867914
1739209760.8998954;-35.57807855764607
1739209760.8999007;-45.120503652039325
1739209760.899906;-45.120503652039325
1739209760.8999112;-45.120503652039325
1739209760.8999164;-45.120503652039325
1739209760.8999217;-45.120503652039325
1739209760.899927;-45.120503652039325
1739209760.8999321;-38.13080360867914
1739209760.8999374;-38.13080360867914
1739209760.8999426;-45.120503652039325
1739209760.899948;-45.120503652039325
1739209760.8999531;-38.13080360867914
1739209760.8999584;-38.13080360867914
1739209760.8999636;-45.120503652039325
1739209760.8999686;-35.57807855764607
1739209760.8999739;-35.57807855764607
1739209760.899979;-38.13080360867914
1739209760.8999844;-38.13080360867914
1739209760.8999896;-45.120503652039325
1739209760.8999949;-38.13080360867914
1739209760.9;-35.57807855764607
1739209760.9000053;-45.120503652039325
1739209760.9000106;-45.120503652039325
1739209760.9000158;-45.120503652039325
1739209760.900021;-35.57807855764607
1739209760.9000263;-38.13080360867914
1739209760.9000316;-38.13080360867914
1739209760.9000368;-33.981070128970906
1739209760.900042;-38.13080360867914
1739209760.9000473;-38.13080360867914
1739209760.9000525;-38.13080360867914
1739209760.9000578;-31.141103565318915
1739209760.900063;-38.13080360867914
1739209760.9000683;-38.13080360867914
1739209760.9000735;-45.120503652039325
1739209760.9000788;-31.141103565318915
1739209760.900084;-35.57807855764607
1739209760.9000893;-45.120503652039325
1739209760.9000945;-38.13080360867914
1739209760.9000998;-38.13080360867914
1739209760.900105;-45.120503652039325
1739209760.9001102;-33.981070128970906
1739209760.9001155;-33.981070128970906
1739209760.9001207;-38.13080360867914
1739209760.900126;-45.120503652039325
1739209760.9001312;-45.120503652039325
1739209760.9001365;-38.13080360867914
1739209760.9001417;-38.13080360867914
1739209760.900147;-45.120503652039325
1739209760.9001522;-38.13080360867914
1739209760.9001575;-38.13080360867914
1739209760.9001627;-38.13080360867914
1739209760.900168;-45.120503652039325
1739209760.9001732;-38.13080360867914
1739209760.9001784;-35.57807855764607
1739209760.9001837;-28.58837851428586
1739209760.900189;-38.13080360867914
1739209760.900194;-38.13080360867914
1739209760.9001992;-38.13080360867914
1739209760.9002044;-33.981070128970906
1739209760.9002097;-38.13080360867914
1739209760.900215;-38.13080360867914
1739209760.9002202;-45.120503652039325
1739209760.9002254;-32.816014438256545
1739209760.9002306;-38.13080360867914
1739209760.900236;-35.57807855764607
1739209760.9002411;-45.120503652039325
1739209760.9002464;-38.13080360867914
1739209760.9002516;-38.13080360867914
1739209760.9002569;-38.13080360867914
1739209760.900262;-45.120503652039325
1739209760.9002674;-33.981070128970906
1739209760.9002726;-38.13080360867914
1739209760.9002779;-33.981070128970906
1739209760.900283;-45.120503652039325
1739209760.9002883;-38.13080360867914
1739209760.9002936;-38.13080360867914
1739209760.9002988;-38.13080360867914
1739209760.900304;-38.13080360867914
1739209760.9003093;-38.13080360867914
1739209760.9003146;-38.13080360867914
1739209760.9003198;-45.120503652039325
1739209760.900325;-45.120503652039325
1739209760.9003303;-38.13080360867914
1739209760.9003356;-32.816014438256545
1739209760.9003408;-38.13080360867914
1739209760.900346;-45.120503652039325
1739209760.9003513;-31.141103565318915
1739209760.9003565;-33.981070128970906
1739209760.9003618;-38.13080360867914
1739209760.900367;-45.120503652039325
1739209760.9003723;-38.13080360867914
1739209760.9003775;-38.13080360867914
1739209760.9003828;-38.13080360867914
1739209760.900388;-45.120503652039325
1739209760.9003932;-33.981070128970906
1739209760.9003985;-33.981070128970906
1739209760.9004037;-38.13080360867914
1739209760.900409;-45.120503652039325
1739209760.900414;-45.120503652039325
1739209760.9004192;-32.816014438256545
1739209760.9004245;-38.13080360867914
1739209760.9004297;-45.120503652039325
1739209760.900435;-28.992665084841942
1739209760.9004402;-28.992665084841942
1739209760.9004455;-38.13080360867914
1739209760.9004507;-32.816014438256545
1739209760.900456;-38.13080360867914
1739209760.9004612;-38.13080360867914
1739209760.9004664;-33.981070128970906
1739209760.9004717;-38.13080360867914
1739209760.900477;-45.120503652039325
1739209760.9004822;-38.13080360867914
1739209760.9004874;-38.13080360867914
1739209760.9004927;-45.120503652039325
1739209760.900498;-38.13080360867914
1739209760.9005032;-38.13080360867914
1739209760.9005084;-38.13080360867914
1739209760.9005136;-45.120503652039325
1739209760.900519;-45.120503652039325
1739209760.9005241;-32.816014438256545
1739209760.9005294;-38.13080360867914
1739209760.9005346;-45.120503652039325
1739209760.9005399;-38.13080360867914
1739209760.9005451;-35.57807855764607
1739209760.9005504;-35.57807855764607
1739209760.9005556;-38.13080360867914
1739209760.9005609;-35.57807855764607
1739209760.900566;-38.13080360867914
1739209760.9005713;-45.120503652039325
1739209760.9005766;-45.120503652039325
1739209760.9005818;-38.13080360867914
1739209760.900587;-45.120503652039325
1739209760.9005923;-38.13080360867914
1739209760.9005976;-38.13080360867914
1739209760.9006028;-38.13080360867914
1739209760.900608;-32.816014438256545
1739209760.9006133;-38.13080360867914
1739209760.9006186;-45.120503652039325
1739209760.9006238;-38.13080360867914
1739209760.900629;-32.816014438256545
1739209760.9006343;-45.120503652039325
1739209760.9006393;-45.120503652039325
1739209760.9006445;-45.120503652039325
1739209760.9006498;-45.120503652039325
1739209760.900655;-38.13080360867914
1739209760.9006603;-38.13080360867914
1739209760.9006655;-45.120503652039325
1739209760.9006708;-45.120503652039325
1739209760.900676;-45.120503652039325
1739209760.9006813;-45.120503652039325
1739209760.9006865;-38.13080360867914
1739209760.9006917;-38.13080360867914
1739209760.900697;-45.120503652039325
1739209760.9007022;-38.13080360867914
1739209760.9007075;-38.13080360867914
1739209760.9007127;-38.13080360867914
1739209760.900718;-45.120503652039325
1739209760.9007232;-38.13080360867914
1739209760.9007285;-45.120503652039325
1739209760.9007337;-35.57807855764607
1739209760.900739;-33.981070128970906
1739209760.9007442;-38.13080360867914
1739209760.9007494;-38.13080360867914
1739209760.9007547;-38.13080360867914
1739209760.90076;-32.816014438256545
1739209760.9007652;-45.120503652039325
1739209760.9007704;-33.981070128970906
1739209760.9007757;-45.120503652039325
1739209760.900781;-45.120503652039325
1739209760.9007862;-38.13080360867914
1739209760.9007914;-38.13080360867914
1739209760.9007967;-38.13080360867914
1739209760.900802;-45.120503652039325
1739209760.9008071;-45.120503652039325
1739209760.9008124;-45.120503652039325
1739209760.9008176;-38.13080360867914
1739209760.9008229;-35.57807855764607
1739209760.9008281;-35.57807855764607
1739209760.9008334;-45.120503652039325
1739209760.9008386;-33.981070128970906
1739209760.9008439;-35.57807855764607
1739209760.900849;-38.13080360867914
1739209760.9008543;-38.13080360867914
1739209760.9008594;-45.120503652039325
1739209760.9008646;-38.13080360867914
1739209760.9008698;-35.57807855764607
1739209760.900875;-33.981070128970906
1739209760.9008803;-45.120503652039325
1739209760.9008856;-45.120503652039325
1739209760.9008908;-32.816014438256545
1739209760.900896;-38.13080360867914
1739209760.9009013;-45.120503652039325
1739209760.9009066;-45.120503652039325
1739209760.9009118;-45.120503652039325
1739209760.900917;-45.120503652039325
1739209760.9009223;-32.816014438256545
1739209760.9009275;-35.57807855764607
1739209760.9009328;-45.120503652039325
1739209760.900938;-45.120503652039325
1739209760.9009433;-30.49652367304973
1739209760.9009485;-28.992665084841942
1739209760.9009538;-45.120503652039325
1739209760.900959;-38.13080360867914
1739209760.9009643;-35.57807855764607
1739209760.9009695;-33.981070128970906
1739209760.9009748;-45.120503652039325
1739209760.90098;-45.120503652039325
1739209760.9009852;-45.120503652039325
1739209760.9009905;-45.120503652039325
1739209760.9009957;-45.120503652039325
1739209760.901001;-45.120503652039325
1739209760.9010062;-45.120503652039325
1739209760.9010115;-45.120503652039325
1739209760.9010167;-38.13080360867914
1739209760.901022;-38.13080360867914
1739209760.9010272;-31.141103565318893
1739209760.9010324;-28.992665084841942
1739209760.9010377;-45.120503652039325
1739209760.901043;-38.13080360867914
1739209760.9010482;-32.816014438256545
1739209760.9010534;-35.57807855764607
1739209760.9010587;-45.120503652039325
1739209760.901064;-45.120503652039325
1739209760.9010692;-35.57807855764607
1739209760.9010744;-38.13080360867914
1739209760.9010797;-45.120503652039325
1739209760.9010847;-45.120503652039325
1739209760.90109;-38.13080360867914
1739209760.9010952;-33.981070128970906
1739209760.9011004;-45.120503652039325
1739209760.9011056;-45.120503652039325
1739209760.901111;-45.120503652039325
1739209760.9011161;-38.13080360867914
1739209760.9011214;-45.120503652039325
1739209760.9011266;-45.120503652039325
1739209760.9011319;-45.120503652039325
1739209760.901137;-45.120503652039325
1739209760.9011424;-38.13080360867914
1739209760.9011476;-38.13080360867914
1739209760.9011528;-38.13080360867914
1739209760.901158;-31.141103565318915
1739209760.9011633;-35.57807855764607
1739209760.9011686;-35.57807855764607
1739209760.9011738;-38.13080360867914
1739209760.901179;-45.120503652039325
1739209760.9011843;-32.816014438256545
1739209760.9011896;-38.13080360867914
1739209760.9011948;-38.13080360867914
1739209760.9012;-29.438486411369347
1739209760.9012053;-45.120503652039325
1739209760.9012105;-38.13080360867914
1739209760.9012158;-32.816014438256545
1739209760.901221;-45.120503652039325
1739209760.9012263;-45.120503652039325
1739209760.9012315;-45.120503652039325
1739209760.9012368;-38.13080360867914
1739209760.901242;-28.992665084841942
1739209760.9012473;-45.120503652039325
1739209760.9012525;-45.120503652039325
1739209760.9012578;-38.13080360867914
1739209760.901263;-38.13080360867914
1739209760.9012682;-38.13080360867914
1739209760.9012735;-45.120503652039325
1739209760.9012787;-35.57807855764607
1739209760.901284;-38.13080360867914
1739209760.9012892;-45.120503652039325
1739209760.9012945;-45.120503652039325
1739209760.9012997;-38.13080360867914
1739209760.901305;-38.13080360867914
1739209760.90131;-45.120503652039325
1739209760.9013152;-38.13080360867914
1739209760.9013205;-35.57807855764607
1739209760.9013257;-38.13080360867914
1739209760.901331;-45.120503652039325
1739209760.9013362;-38.13080360867914
1739209760.9013414;-38.13080360867914
1739209760.9013467;-45.120503652039325
1739209760.901352;-45.120503652039325
1739209760.9013572;-45.120503652039325
1739209760.9013624;-45.120503652039325
1739209760.9013677;-38.13080360867914
1739209760.901373;-38.13080360867914
1739209760.9013782;-45.120503652039325
1739209760.9013834;-38.13080360867914
1739209760.9013886;-35.57807855764607
1739209760.901394;-38.13080360867914
1739209760.9013991;-45.120503652039325
1739209760.9014044;-45.120503652039325
1739209760.9014096;-38.13080360867914
1739209760.9014149;-45.120503652039325
1739209760.90142;-38.13080360867914
1739209760.9014254;-45.120503652039325
1739209760.9014306;-45.120503652039325
1739209760.9014359;-45.120503652039325
1739209760.901441;-38.13080360867914
1739209760.9014463;-45.120503652039325
1739209760.9014516;-38.13080360867914
1739209760.9014568;-45.120503652039325
1739209760.901462;-38.13080360867914
1739209760.9014673;-45.120503652039325
1739209760.9014726;-33.981070128970906
1739209760.9014778;-31.141103565318915
1739209760.901483;-38.13080360867914
1739209760.9014883;-45.120503652039325
1739209760.9014935;-38.13080360867914
1739209760.9014988;-31.141103565318893
1739209760.901504;-45.120503652039325
1739209760.9015093;-38.13080360867914
1739209760.9015145;-35.57807855764607
1739209760.9015198;-45.120503652039325
1739209760.901525;-45.120503652039325
1739209760.9015303;-38.13080360867914
1739209760.9015353;-33.981070128970906
1739209760.9015405;-45.120503652039325
1739209760.9015458;-45.120503652039325
1739209760.901551;-45.120503652039325
1739209760.9015563;-38.13080360867914
1739209760.9015615;-38.13080360867914
1739209760.9015667;-38.13080360867914
1739209760.901572;-45.120503652039325
1739209760.9015772;-45.120503652039325
1739209760.9015825;-31.141103565318893
1739209760.9015877;-38.13080360867914
1739209760.901593;-45.120503652039325
1739209760.9015982;-45.120503652039325
1739209760.9016035;-35.57807855764607
1739209760.9016087;-45.120503652039325
1739209760.901614;-45.120503652039325
1739209760.9016192;-45.120503652039325
1739209760.9016244;-45.120503652039325
1739209760.9016297;-38.13080360867914
1739209760.901635;-45.120503652039325
1739209760.9016402;-45.120503652039325
1739209760.9016454;-45.120503652039325
1739209760.9016507;-38.13080360867914
1739209760.901656;-32.816014438256545
1739209760.9016612;-38.13080360867914
1739209760.9016664;-45.120503652039325
1739209760.9016716;-38.13080360867914
1739209760.901677;-45.120503652039325
1739209760.9016821;-38.13080360867914
1739209760.9016874;-38.13080360867914
1739209760.9016926;-45.120503652039325
1739209760.9016979;-45.120503652039325
1739209760.9017031;-45.120503652039325
1739209760.9017084;-33.981070128970906
1739209760.9017136;-33.981070128970906
1739209760.9017189;-33.981070128970906
1739209760.901724;-38.13080360867914
1739209760.9017293;-45.120503652039325
1739209760.9017346;-45.120503652039325
1739209760.9017398;-45.120503652039325
1739209760.901745;-33.981070128970906
1739209760.9017503;-38.13080360867914
1739209760.9017553;-45.120503652039325
1739209760.9017606;-45.120503652039325
1739209760.9017658;-38.13080360867914
1739209760.901771;-45.120503652039325
1739209760.9017763;-45.120503652039325
1739209760.9017816;-35.57807855764607
1739209760.9017868;-45.120503652039325
1739209760.901792;-29.438486411369333
1739209760.9017973;-32.816014438256545
1739209760.9018025;-45.120503652039325
1739209760.9018078;-35.57807855764607
1739209760.901813;-35.57807855764607
1739209760.9018183;-38.13080360867914
1739209760.9018235;-45.120503652039325
1739209760.9018288;-38.13080360867914
1739209760.901834;-45.120503652039325
1739209760.9018393;-45.120503652039325
1739209760.9018445;-35.57807855764607
1739209760.9018497;-38.13080360867914
1739209760.901855;-45.120503652039325
1739209760.9018602;-38.13080360867914
1739209760.9018655;-38.13080360867914
1739209760.9018707;-45.120503652039325
1739209760.901876;-38.13080360867914
1739209760.9018812;-35.57807855764607
1739209760.9018865;-38.13080360867914
1739209760.9018917;-45.120503652039325
1739209760.901897;-38.13080360867914
1739209760.9019022;-38.13080360867914
1739209760.9019074;-35.57807855764607
1739209760.9019127;-38.13080360867914
1739209760.901918;-45.120503652039325
1739209760.9019232;-45.120503652039325
1739209760.9019284;-45.120503652039325
1739209760.9019337;-45.120503652039325
1739209760.901939;-45.120503652039325
1739209760.9019442;-45.120503652039325
1739209760.9019494;-45.120503652039325
1739209760.9019547;-45.120503652039325
1739209760.90196;-45.120503652039325
1739209760.9019651;-45.120503652039325
1739209760.9019704;-45.120503652039325
1739209760.9019756;-38.13080360867914
1739209760.9019806;-45.120503652039325
1739209760.901986;-38.13080360867914
1739209760.9019911;-38.13080360867914
1739209760.9019964;-45.120503652039325
1739209760.9020016;-30.49652367304973
1739209760.9020069;-28.992665084841942
1739209760.902012;-38.13080360867914
1739209760.9020174;-38.13080360867914
1739209760.9020226;-38.13080360867914
1739209760.9020278;-35.57807855764607
1739209760.902033;-38.13080360867914
1739209760.9020383;-33.981070128970906
1739209760.9020436;-45.120503652039325
1739209760.9020488;-35.57807855764607
1739209760.902054;-45.120503652039325
1739209760.9020593;-45.120503652039325
1739209760.9020646;-45.120503652039325
1739209760.9020698;-45.120503652039325
1739209760.902075;-45.120503652039325
1739209760.9020803;-45.120503652039325
1739209760.9020855;-38.13080360867914
1739209760.9020908;-31.141103565318915
1739209760.902096;-45.120503652039325
1739209760.9021013;-38.13080360867914
1739209760.9021065;-45.120503652039325
1739209760.9021118;-38.13080360867914
1739209760.902117;-38.13080360867914
1739209760.9021223;-45.120503652039325
1739209760.9021275;-45.120503652039325
1739209760.9021327;-38.13080360867914
1739209760.902138;-38.13080360867914
1739209760.9021432;-45.120503652039325
1739209760.9021485;-45.120503652039325
1739209760.9021537;-45.120503652039325
1739209760.902159;-33.981070128970906
1739209760.9021642;-38.13080360867914
1739209760.9021695;-45.120503652039325
1739209760.9021747;-33.981070128970906
1739209760.90218;-38.13080360867914
1739209760.9021852;-38.13080360867914
1739209760.9021904;-45.120503652039325
1739209760.9021957;-45.120503652039325
1739209760.9022007;-38.13080360867914
1739209760.902206;-45.120503652039325
1739209760.9022112;-45.120503652039325
1739209760.9022164;-45.120503652039325
1739209760.9022217;-45.120503652039325
1739209760.902227;-45.120503652039325
1739209760.9022322;-45.120503652039325
1739209760.9022374;-38.13080360867914
1739209760.9022427;-45.120503652039325
1739209760.902248;-45.120503652039325
1739209760.9022532;-45.120503652039325
1739209760.9022584;-38.13080360867914
1739209760.9022636;-45.120503652039325
1739209760.902269;-45.120503652039325
1739209760.9022741;-35.57807855764607
1739209760.9022794;-45.120503652039325
1739209760.9022846;-45.120503652039325
1739209760.9022899;-38.13080360867914
1739209760.902295;-45.120503652039325
1739209760.9023004;-38.13080360867914
1739209760.9023056;-45.120503652039325
1739209760.9023108;-45.120503652039325
1739209760.902316;-45.120503652039325
1739209760.9023213;-38.13080360867914
1739209760.9023266;-33.981070128970906
1739209760.9023318;-45.120503652039325
1739209760.902337;-45.120503652039325
1739209760.9023423;-38.13080360867914
1739209760.9023476;-35.57807855764607
1739209760.9023528;-38.13080360867914
1739209760.902358;-45.120503652039325
1739209760.9023633;-45.120503652039325
1739209760.9023685;-38.13080360867914
1739209760.9023738;-38.13080360867914
1739209760.902379;-45.120503652039325
1739209760.9023843;-38.13080360867914
1739209760.9023895;-35.57807855764607
1739209760.9023948;-38.13080360867914
1739209760.9024;-38.13080360867914
1739209760.9024053;-38.13080360867914
1739209760.9024105;-45.120503652039325
1739209760.9024158;-33.981070128970906
1739209760.902421;-45.120503652039325
1739209760.902426;-38.13080360867914
1739209760.9024312;-32.816014438256545
1739209760.9024365;-45.120503652039325
1739209760.9024417;-45.120503652039325
1739209760.902447;-45.120503652039325
1739209760.9024522;-35.57807855764607
1739209760.9024575;-38.13080360867914
1739209760.9024627;-38.13080360867914
1739209760.902468;-38.13080360867914
1739209760.9024732;-45.120503652039325
1739209760.9024785;-38.13080360867914
1739209760.9024837;-38.13080360867914
1739209760.902489;-38.13080360867914
1739209760.9024942;-38.13080360867914
1739209760.9024994;-38.13080360867914
1739209760.9025047;-45.120503652039325
1739209760.90251;-38.13080360867914
1739209760.9025152;-35.57807855764607
1739209760.9025204;-45.120503652039325
1739209760.9025257;-38.13080360867914
1739209760.902531;-38.13080360867914
1739209760.9025362;-38.13080360867914
1739209760.9025414;-33.981070128970906
1739209760.9025466;-45.120503652039325
1739209760.902552;-45.120503652039325
1739209760.9025571;-45.120503652039325
1739209760.9025624;-38.13080360867914
1739209760.9025676;-45.120503652039325
1739209760.9025729;-35.57807855764607
1739209760.902578;-38.13080360867914
1739209760.9025834;-45.120503652039325
1739209760.9025886;-45.120503652039325
1739209760.9025939;-45.120503652039325
1739209760.902599;-35.57807855764607
1739209760.9026043;-38.13080360867914
1739209760.9026096;-45.120503652039325
1739209760.9026148;-45.120503652039325
1739209760.90262;-45.120503652039325
1739209760.9026253;-45.120503652039325
1739209760.9026306;-38.13080360867914
1739209760.9026358;-38.13080360867914
1739209760.902641;-45.120503652039325
1739209760.9026463;-45.120503652039325
1739209760.9026513;-38.13080360867914
1739209760.9026566;-45.120503652039325
1739209760.9026618;-45.120503652039325
1739209760.902667;-38.13080360867914
1739209760.9026723;-35.57807855764607
1739209760.9026775;-45.120503652039325
1739209760.9026828;-45.120503652039325
1739209760.902688;-45.120503652039325
1739209760.9026933;-38.13080360867914
1739209760.9026985;-38.13080360867914
1739209760.9027038;-45.120503652039325
1739209760.902709;-38.13080360867914
1739209760.9027143;-35.57807855764607
1739209760.9027195;-38.13080360867914
1739209760.9027247;-38.13080360867914
1739209760.90273;-45.120503652039325
1739209760.9027352;-38.13080360867914
1739209760.9027405;-38.13080360867914
1739209760.9027457;-45.120503652039325
1739209760.902751;-38.13080360867914
1739209760.9027562;-38.13080360867914
1739209760.9027615;-35.57807855764607
1739209760.9027667;-45.120503652039325
1739209760.902772;-45.120503652039325
1739209760.9027772;-45.120503652039325
1739209760.9027824;-45.120503652039325
1739209760.9027877;-32.816014438256545
1739209760.902793;-38.13080360867914
1739209760.9027982;-45.120503652039325
1739209760.9028034;-45.120503652039325
1739209760.9028087;-29.438486411369333
1739209760.902814;-32.816014438256545
1739209760.9028192;-45.120503652039325
1739209760.9028244;-45.120503652039325
1739209760.9028296;-35.57807855764607
1739209760.902835;-38.13080360867914
1739209760.9028401;-45.120503652039325
1739209760.9028454;-35.57807855764607
1739209760.9028506;-38.13080360867914
1739209760.9028559;-45.120503652039325
1739209760.902861;-45.120503652039325
1739209760.9028664;-45.120503652039325
1739209760.9028716;-38.13080360867914
1739209760.9028766;-45.120503652039325
1739209760.9028819;-38.13080360867914
1739209760.902887;-45.120503652039325
1739209760.9028924;-28.58837851428586
1739209760.9028976;-28.58837851428586
1739209760.9029028;-45.120503652039325
1739209760.902908;-38.13080360867914
1739209760.9029133;-32.816014438256545
1739209760.9029186;-33.981070128970906
1739209760.9029238;-45.120503652039325
1739209760.902929;-38.13080360867914
1739209760.9029343;-38.13080360867914
1739209760.9029396;-45.120503652039325
1739209760.9029448;-45.120503652039325
1739209760.90295;-33.981070128970906
1739209760.9029553;-33.981070128970906
1739209760.9029605;-45.120503652039325
1739209760.9029658;-35.57807855764607
1739209760.902971;-38.13080360867914
1739209760.9029763;-38.13080360867914
1739209760.9029815;-45.120503652039325
1739209760.9029868;-45.120503652039325
1739209760.902992;-45.120503652039325
1739209760.9029973;-38.13080360867914
1739209760.9030025;-45.120503652039325
1739209760.9030077;-45.120503652039325
1739209760.903013;-45.120503652039325
1739209760.9030182;-38.13080360867914
1739209760.9030235;-28.992665084841942
1739209760.9030287;-45.120503652039325
1739209760.903034;-45.120503652039325
1739209760.9030392;-32.816014438256545
1739209760.9030445;-31.141103565318915
1739209760.9030497;-45.120503652039325
1739209760.903055;-45.120503652039325
1739209760.9030602;-38.13080360867914
1739209760.9030654;-35.57807855764607
1739209760.9030707;-45.120503652039325
1739209760.903076;-45.120503652039325
1739209760.9030812;-45.120503652039325
1739209760.9030864;-45.120503652039325
1739209760.9030917;-45.120503652039325
1739209760.9030967;-45.120503652039325
1739209760.903102;-38.13080360867914
1739209760.9031072;-35.57807855764607
1739209760.9031124;-45.120503652039325
1739209760.9031177;-38.13080360867914
1739209760.903123;-45.120503652039325
1739209760.9031281;-38.13080360867914
1739209760.9031334;-45.120503652039325
1739209760.9031386;-45.120503652039325
1739209760.903144;-45.120503652039325
1739209760.9031491;-38.13080360867914
1739209760.9031544;-35.57807855764607
1739209760.9031596;-38.13080360867914
1739209760.9031649;-45.120503652039325
1739209760.90317;-38.13080360867914
1739209760.9031754;-38.13080360867914
1739209760.9031806;-45.120503652039325
1739209760.9031858;-45.120503652039325
1739209760.903191;-38.13080360867914
1739209760.9031963;-45.120503652039325
1739209760.9032016;-45.120503652039325
1739209760.9032068;-45.120503652039325
1739209760.903212;-45.120503652039325
1739209760.9032173;-38.13080360867914
1739209760.9032226;-33.981070128970906
1739209760.9032278;-45.120503652039325
1739209760.903233;-38.13080360867914
1739209760.9032383;-35.57807855764607
1739209760.9032435;-38.13080360867914
1739209760.9032488;-45.120503652039325
1739209760.903254;-38.13080360867914
1739209760.9032593;-33.981070128970906
1739209760.9032645;-38.13080360867914
1739209760.9032698;-45.120503652039325
1739209760.903275;-38.13080360867914
1739209760.9032803;-45.120503652039325
1739209760.9032855;-45.120503652039325
1739209760.9032907;-45.120503652039325
1739209760.903296;-45.120503652039325
1739209760.9033012;-45.120503652039325
1739209760.9033065;-38.13080360867914
1739209760.9033117;-35.57807855764607
1739209760.903317;-38.13080360867914
1739209760.903322;-45.120503652039325
1739209760.9033272;-38.13080360867914
1739209760.9033325;-35.57807855764607
1739209760.9033377;-38.13080360867914
1739209760.903343;-45.120503652039325
1739209760.9033482;-45.120503652039325
1739209760.9033535;-45.120503652039325
1739209760.9033587;-33.981070128970906
1739209760.903364;-38.13080360867914
1739209760.9033692;-38.13080360867914
1739209760.9033744;-35.57807855764607
1739209760.9033797;-31.141103565318915
1739209760.903385;-38.13080360867914
1739209760.9033902;-38.13080360867914
1739209760.9033954;-45.120503652039325
1739209760.9034007;-45.120503652039325
1739209760.903406;-45.120503652039325
1739209760.9034111;-38.13080360867914
1739209760.9034164;-35.57807855764607
1739209760.9034216;-38.13080360867914
1739209760.903427;-45.120503652039325
1739209760.9034321;-45.120503652039325
1739209760.9034374;-38.13080360867914
1739209760.9034426;-38.13080360867914
1739209760.9034479;-38.13080360867914
1739209760.903453;-38.13080360867914
1739209760.9034584;-45.120503652039325
1739209760.9034636;-38.13080360867914
1739209760.9034688;-38.13080360867914
1739209760.903474;-45.120503652039325
1739209760.9034793;-38.13080360867914
