CAN Message; 0x98:0000ab2e9b14057e
Timestamp;Amplitude
1739209914.2277703;-35.57807855764607
1739209914.2277725;-38.13080360867914
1739209914.2277744;-45.120503652039325
1739209914.2277765;-32.816014438256545
1739209914.2277784;-45.120503652039325
1739209914.2277806;-45.120503652039325
1739209914.2277825;-32.816014438256545
1739209914.2277846;-38.13080360867914
1739209914.2277865;-38.13080360867914
1739209914.2277887;-35.57807855764607
1739209914.2277906;-45.120503652039325
1739209914.2277927;-45.120503652039325
1739209914.2277946;-45.120503652039325
1739209914.2277968;-45.120503652039325
1739209914.227799;-38.13080360867914
1739209914.2278008;-38.13080360867914
1739209914.227803;-45.120503652039325
1739209914.227805;-38.13080360867914
1739209914.227807;-45.120503652039325
1739209914.227809;-35.57807855764607
1739209914.227811;-45.120503652039325
1739209914.227813;-45.120503652039325
1739209914.2278152;-45.120503652039325
1739209914.227817;-31.141103565318915
1739209914.2278192;-33.981070128970906
1739209914.227821;-45.120503652039325
1739209914.2278233;-45.120503652039325
1739209914.2278254;-38.13080360867914
1739209914.2278273;-38.13080360867914
1739209914.2278295;-45.120503652039325
1739209914.2278314;-38.13080360867914
1739209914.2278335;-38.13080360867914
1739209914.2278354;-38.13080360867914
1739209914.2278376;-38.13080360867914
1739209914.2278395;-45.120503652039325
1739209914.2278416;-45.120503652039325
1739209914.2278435;-45.120503652039325
1739209914.2278457;-33.981070128970906
1739209914.2278476;-45.120503652039325
1739209914.2278497;-28.992665084841942
1739209914.2278519;-33.981070128970906
1739209914.2278538;-45.120503652039325
1739209914.227856;-45.120503652039325
1739209914.2278578;-32.816014438256545
1739209914.22786;-38.13080360867914
1739209914.227862;-45.120503652039325
1739209914.227864;-45.120503652039325
1739209914.227866;-45.120503652039325
1739209914.227868;-38.13080360867914
1739209914.22787;-38.13080360867914
1739209914.2278721;-45.120503652039325
1739209914.2278743;-45.120503652039325
1739209914.2278762;-38.13080360867914
1739209914.2278783;-38.13080360867914
1739209914.2278802;-38.13080360867914
1739209914.2278824;-38.13080360867914
1739209914.2278843;-45.120503652039325
1739209914.2278864;-38.13080360867914
1739209914.2278883;-45.120503652039325
1739209914.2278905;-45.120503652039325
1739209914.2278924;-38.13080360867914
1739209914.2278945;-45.120503652039325
1739209914.2278965;-45.120503652039325
1739209914.2278986;-33.981070128970906
1739209914.2279007;-31.141103565318915
1739209914.2279027;-45.120503652039325
1739209914.2279048;-38.13080360867914
1739209914.2279067;-38.13080360867914
1739209914.2279088;-38.13080360867914
1739209914.2279108;-45.120503652039325
1739209914.227913;-38.13080360867914
1739209914.2279148;-38.13080360867914
1739209914.227917;-29.438486411369347
1739209914.2279189;-45.120503652039325
1739209914.227921;-45.120503652039325
1739209914.227923;-45.120503652039325
1739209914.227925;-31.141103565318915
1739209914.2279272;-38.13080360867914
1739209914.227929;-45.120503652039325
1739209914.2279313;-33.981070128970906
1739209914.2279332;-31.141103565318915
1739209914.2279353;-38.13080360867914
1739209914.2279372;-45.120503652039325
1739209914.2279394;-38.13080360867914
1739209914.2279413;-35.57807855764607
1739209914.2279434;-35.57807855764607
1739209914.2279453;-38.13080360867914
1739209914.2279475;-45.120503652039325
1739209914.2279494;-33.981070128970906
1739209914.2279515;-45.120503652039325
1739209914.2279537;-38.13080360867914
1739209914.2279556;-45.120503652039325
1739209914.2279577;-45.120503652039325
1739209914.2279596;-45.120503652039325
1739209914.2279618;-38.13080360867914
1739209914.2279637;-45.120503652039325
1739209914.2279658;-45.120503652039325
1739209914.2279677;-38.13080360867914
1739209914.22797;-33.981070128970906
1739209914.2279718;-45.120503652039325
1739209914.227974;-33.981070128970906
1739209914.227976;-32.816014438256545
1739209914.227978;-38.13080360867914
1739209914.2279801;-45.120503652039325
1739209914.227982;-45.120503652039325
1739209914.2279842;-45.120503652039325
1739209914.227986;-38.13080360867914
1739209914.2279882;-45.120503652039325
1739209914.2279902;-38.13080360867914
1739209914.2279923;-38.13080360867914
1739209914.2279942;-38.13080360867914
1739209914.2279963;-45.120503652039325
1739209914.2279983;-38.13080360867914
1739209914.2280004;-38.13080360867914
1739209914.2280025;-38.13080360867914
1739209914.2280045;-45.120503652039325
1739209914.2280066;-38.13080360867914
1739209914.2280085;-45.120503652039325
1739209914.2280107;-33.981070128970906
1739209914.2280126;-45.120503652039325
1739209914.2280147;-38.13080360867914
1739209914.2280166;-35.57807855764607
1739209914.2280188;-38.13080360867914
1739209914.2280207;-45.120503652039325
1739209914.2280228;-35.57807855764607
1739209914.2280247;-32.816014438256545
1739209914.2280269;-35.57807855764607
1739209914.228029;-35.57807855764607
1739209914.228031;-45.120503652039325
1739209914.228033;-35.57807855764607
1739209914.228035;-45.120503652039325
1739209914.228037;-45.120503652039325
1739209914.228039;-45.120503652039325
1739209914.2280412;-45.120503652039325
1739209914.228043;-45.120503652039325
1739209914.2280452;-45.120503652039325
1739209914.2280471;-45.120503652039325
1739209914.2280493;-38.13080360867914
1739209914.2280512;-38.13080360867914
1739209914.2280533;-45.120503652039325
1739209914.2280555;-33.981070128970906
1739209914.2280574;-38.13080360867914
1739209914.2280595;-33.981070128970906
1739209914.2280614;-45.120503652039325
1739209914.2280636;-33.981070128970906
1739209914.2280655;-31.141103565318893
1739209914.2280676;-45.120503652039325
1739209914.2280695;-45.120503652039325
1739209914.2280717;-45.120503652039325
1739209914.2280736;-32.816014438256545
1739209914.2280757;-38.13080360867914
1739209914.228078;-38.13080360867914
1739209914.2280798;-45.120503652039325
1739209914.228082;-45.120503652039325
1739209914.2280838;-38.13080360867914
1739209914.228086;-45.120503652039325
1739209914.228088;-45.120503652039325
1739209914.22809;-45.120503652039325
1739209914.228092;-38.13080360867914
1739209914.228094;-38.13080360867914
1739209914.228096;-45.120503652039325
1739209914.2280982;-45.120503652039325
1739209914.2281;-38.13080360867914
1739209914.2281022;-38.13080360867914
1739209914.2281044;-38.13080360867914
1739209914.2281063;-38.13080360867914
1739209914.2281084;-38.13080360867914
1739209914.2281103;-38.13080360867914
1739209914.2281125;-35.57807855764607
1739209914.2281144;-29.438486411369333
1739209914.2281165;-45.120503652039325
1739209914.2281184;-45.120503652039325
1739209914.2281206;-45.120503652039325
1739209914.2281225;-45.120503652039325
1739209914.2281246;-38.13080360867914
1739209914.2281265;-45.120503652039325
1739209914.2281287;-45.120503652039325
1739209914.2281308;-38.13080360867914
1739209914.2281327;-35.57807855764607
1739209914.2281349;-45.120503652039325
1739209914.2281368;-45.120503652039325
1739209914.228139;-45.120503652039325
1739209914.2281408;-45.120503652039325
1739209914.228143;-45.120503652039325
1739209914.228145;-38.13080360867914
1739209914.228147;-26.991370085610736
1739209914.228149;-38.13080360867914
1739209914.228151;-38.13080360867914
1739209914.2281532;-45.120503652039325
1739209914.2281551;-38.13080360867914
1739209914.2281573;-38.13080360867914
1739209914.2281592;-45.120503652039325
1739209914.2281613;-38.13080360867914
1739209914.2281632;-38.13080360867914
1739209914.2281654;-45.120503652039325
1739209914.2281673;-45.120503652039325
1739209914.2281694;-38.13080360867914
1739209914.2281713;-45.120503652039325
1739209914.2281735;-38.13080360867914
1739209914.2281754;-45.120503652039325
1739209914.2281775;-38.13080360867914
1739209914.2281797;-33.981070128970906
1739209914.2281816;-35.57807855764607
1739209914.2281837;-45.120503652039325
1739209914.2281857;-38.13080360867914
1739209914.2281878;-32.816014438256545
1739209914.2281897;-38.13080360867914
1739209914.2281919;-45.120503652039325
1739209914.2281938;-38.13080360867914
1739209914.228196;-30.49652367304973
1739209914.2281978;-33.981070128970906
1739209914.2282;-45.120503652039325
1739209914.2282019;-45.120503652039325
1739209914.228204;-33.981070128970906
1739209914.2282062;-38.13080360867914
1739209914.228208;-45.120503652039325
1739209914.2282102;-38.13080360867914
1739209914.228212;-38.13080360867914
1739209914.2282143;-45.120503652039325
1739209914.2282162;-45.120503652039325
1739209914.2282183;-38.13080360867914
1739209914.2282202;-45.120503652039325
1739209914.2282224;-45.120503652039325
1739209914.2282243;-45.120503652039325
1739209914.2282264;-45.120503652039325
1739209914.2282283;-28.992665084841942
1739209914.2282305;-31.141103565318915
1739209914.2282326;-45.120503652039325
1739209914.2282345;-45.120503652039325
1739209914.2282367;-35.57807855764607
1739209914.2282386;-38.13080360867914
1739209914.2282407;-45.120503652039325
1739209914.2282426;-33.981070128970906
1739209914.2282448;-33.981070128970906
1739209914.2282467;-45.120503652039325
1739209914.2282488;-45.120503652039325
1739209914.2282507;-38.13080360867914
1739209914.228253;-38.13080360867914
1739209914.228255;-38.13080360867914
1739209914.228257;-45.120503652039325
1739209914.228259;-45.120503652039325
1739209914.228261;-45.120503652039325
1739209914.2282631;-45.120503652039325
1739209914.228265;-45.120503652039325
1739209914.2282672;-45.120503652039325
1739209914.228269;-45.120503652039325
1739209914.2282712;-45.120503652039325
1739209914.2282732;-38.13080360867914
1739209914.2282753;-45.120503652039325
1739209914.2282772;-31.141103565318915
1739209914.2282794;-33.981070128970906
1739209914.2282815;-45.120503652039325
1739209914.2282834;-45.120503652039325
1739209914.2282856;-38.13080360867914
1739209914.2282875;-32.816014438256545
1739209914.2282896;-45.120503652039325
1739209914.2282915;-38.13080360867914
1739209914.2282937;-38.13080360867914
1739209914.2282956;-45.120503652039325
1739209914.2282977;-38.13080360867914
1739209914.2282996;-45.120503652039325
1739209914.2283018;-45.120503652039325
1739209914.2283037;-38.13080360867914
1739209914.2283058;-38.13080360867914
1739209914.228308;-38.13080360867914
1739209914.2283099;-45.120503652039325
1739209914.228312;-45.120503652039325
1739209914.228314;-38.13080360867914
1739209914.228316;-38.13080360867914
1739209914.228318;-38.13080360867914
1739209914.2283201;-45.120503652039325
1739209914.228322;-45.120503652039325
1739209914.2283242;-38.13080360867914
1739209914.228326;-45.120503652039325
1739209914.2283282;-31.141103565318915
1739209914.2283301;-38.13080360867914
1739209914.2283323;-38.13080360867914
1739209914.2283344;-35.57807855764607
1739209914.2283363;-31.141103565318915
1739209914.2283385;-45.120503652039325
1739209914.2283404;-45.120503652039325
1739209914.2283425;-38.13080360867914
1739209914.2283444;-38.13080360867914
1739209914.2283466;-45.120503652039325
1739209914.2283485;-35.57807855764607
1739209914.2283506;-35.57807855764607
1739209914.2283525;-38.13080360867914
1739209914.2283547;-45.120503652039325
1739209914.2283568;-38.13080360867914
1739209914.2283587;-38.13080360867914
1739209914.228361;-38.13080360867914
1739209914.2283628;-45.120503652039325
1739209914.228365;-38.13080360867914
1739209914.2283669;-38.13080360867914
1739209914.228369;-33.981070128970906
1739209914.228371;-45.120503652039325
1739209914.228373;-38.13080360867914
1739209914.228375;-35.57807855764607
1739209914.228377;-32.816014438256545
1739209914.228379;-38.13080360867914
1739209914.2283812;-38.13080360867914
1739209914.2283833;-32.816014438256545
1739209914.2283852;-38.13080360867914
1739209914.2283874;-45.120503652039325
1739209914.2283893;-38.13080360867914
1739209914.2283914;-38.13080360867914
1739209914.2283933;-33.981070128970956
1739209914.2283955;-45.120503652039325
1739209914.2283974;-38.13080360867914
1739209914.2283995;-38.13080360867914
1739209914.2284014;-45.120503652039325
1739209914.2284036;-45.120503652039325
1739209914.2284055;-38.13080360867914
1739209914.2284076;-45.120503652039325
1739209914.2284098;-31.141103565318893
1739209914.2284117;-31.141103565318915
1739209914.2284138;-45.120503652039325
1739209914.2284157;-38.13080360867914
1739209914.2284179;-45.120503652039325
1739209914.2284198;-45.120503652039325
1739209914.228422;-45.120503652039325
1739209914.2284238;-35.57807855764607
1739209914.228426;-35.57807855764607
1739209914.228428;-45.120503652039325
1739209914.22843;-35.57807855764607
1739209914.228432;-32.816014438256545
1739209914.228434;-45.120503652039325
1739209914.2284362;-45.120503652039325
1739209914.2284381;-38.13080360867914
1739209914.2284403;-35.57807855764607
1739209914.2284422;-38.13080360867914
1739209914.2284443;-32.816014438256545
1739209914.2284462;-45.120503652039325
1739209914.2284484;-45.120503652039325
1739209914.2284503;-35.57807855764607
1739209914.2284524;-38.13080360867914
1739209914.2284544;-45.120503652039325
1739209914.2284565;-38.13080360867914
1739209914.2284586;-33.981070128970906
1739209914.2284606;-38.13080360867914
1739209914.2284627;-38.13080360867914
1739209914.2284646;-38.13080360867914
1739209914.2284667;-38.13080360867914
1739209914.2284687;-45.120503652039325
1739209914.2284708;-45.120503652039325
1739209914.2284727;-38.13080360867914
1739209914.2284749;-45.120503652039325
1739209914.2284768;-38.13080360867914
1739209914.228479;-38.13080360867914
1739209914.2284808;-38.13080360867914
1739209914.228483;-45.120503652039325
1739209914.228485;-45.120503652039325
1739209914.228487;-33.981070128970906
1739209914.2284892;-38.13080360867914
1739209914.228491;-35.57807855764607
1739209914.2284932;-28.21854285175415
1739209914.2284951;-45.120503652039325
1739209914.2284973;-45.120503652039325
1739209914.2284992;-38.13080360867914
1739209914.2285013;-35.57807855764607
1739209914.2285032;-38.13080360867914
1739209914.2285054;-32.816014438256545
1739209914.2285073;-45.120503652039325
1739209914.2285094;-32.81601443825658
1739209914.2285116;-45.120503652039325
1739209914.2285135;-33.981070128970906
1739209914.2285156;-38.13080360867914
1739209914.2285175;-45.120503652039325
1739209914.2285197;-35.57807855764607
1739209914.2285216;-38.13080360867914
1739209914.2285237;-33.981070128970906
1739209914.2285256;-29.438486411369333
1739209914.2285278;-38.13080360867914
1739209914.2285297;-35.57807855764607
1739209914.2285318;-38.13080360867914
1739209914.2285337;-45.120503652039325
1739209914.228536;-33.981070128970906
1739209914.228538;-38.13080360867914
1739209914.22854;-45.120503652039325
1739209914.228542;-45.120503652039325
1739209914.228544;-45.120503652039325
1739209914.2285461;-38.13080360867914
1739209914.228548;-33.981070128970906
1739209914.2285502;-35.57807855764607
1739209914.228552;-35.57807855764607
1739209914.2285542;-35.57807855764607
1739209914.2285562;-38.13080360867914
1739209914.2285583;-45.120503652039325
1739209914.2285604;-38.13080360867914
1739209914.2285624;-35.57807855764607
1739209914.2285645;-38.13080360867914
1739209914.2285664;-45.120503652039325
1739209914.2285686;-45.120503652039325
1739209914.2285705;-38.13080360867914
1739209914.2285726;-38.13080360867914
1739209914.2285745;-38.13080360867914
1739209914.2285767;-33.981070128970906
1739209914.2285786;-45.120503652039325
1739209914.2285807;-38.13080360867914
1739209914.2285826;-35.57807855764607
1739209914.2285848;-38.13080360867914
1739209914.228587;-38.13080360867914
1739209914.2285888;-38.13080360867914
1739209914.228591;-45.120503652039325
1739209914.2285929;-38.13080360867914
1739209914.228595;-35.57807855764607
1739209914.228597;-45.120503652039325
1739209914.228599;-45.120503652039325
1739209914.228601;-38.13080360867914
1739209914.2286031;-35.57807855764607
1739209914.228605;-38.13080360867914
1739209914.2286072;-35.57807855764607
1739209914.228609;-38.13080360867914
1739209914.2286112;-38.13080360867914
1739209914.2286134;-38.13080360867914
1739209914.2286153;-45.120503652039325
1739209914.2286174;-33.981070128970906
1739209914.2286193;-45.120503652039325
1739209914.2286215;-38.13080360867914
1739209914.2286234;-45.120503652039325
1739209914.2286255;-45.120503652039325
1739209914.2286274;-45.120503652039325
1739209914.2286296;-45.120503652039325
1739209914.2286315;-45.120503652039325
1739209914.2286336;-38.13080360867914
1739209914.2286355;-38.13080360867914
1739209914.2286377;-45.120503652039325
1739209914.2286398;-38.13080360867914
1739209914.2286417;-33.981070128970906
1739209914.228644;-35.57807855764607
1739209914.2286458;-38.13080360867914
1739209914.228648;-45.120503652039325
1739209914.2286499;-38.13080360867914
1739209914.228652;-38.13080360867914
1739209914.228654;-38.13080360867914
1739209914.228656;-45.120503652039325
1739209914.228658;-38.13080360867914
1739209914.22866;-38.13080360867914
1739209914.2286623;-45.120503652039325
1739209914.2286642;-38.13080360867914
1739209914.2286663;-38.13080360867914
1739209914.2286682;-45.120503652039325
1739209914.2286704;-38.13080360867914
1739209914.2286723;-38.13080360867914
1739209914.2286744;-38.13080360867914
1739209914.2286763;-45.120503652039325
1739209914.2286785;-38.13080360867914
1739209914.2286804;-38.13080360867914
1739209914.2286825;-38.13080360867914
1739209914.2286844;-45.120503652039325
1739209914.2286866;-38.13080360867914
1739209914.2286887;-45.120503652039325
1739209914.2286906;-33.981070128970906
1739209914.2286928;-38.13080360867914
1739209914.2286947;-38.13080360867914
1739209914.2286968;-35.57807855764607
1739209914.2286987;-38.13080360867914
1739209914.2287009;-38.13080360867914
1739209914.2287028;-38.13080360867914
1739209914.228705;-45.120503652039325
1739209914.2287068;-45.120503652039325
1739209914.228709;-45.120503652039325
1739209914.228711;-45.120503652039325
1739209914.228713;-38.13080360867914
1739209914.2287152;-45.120503652039325
1739209914.228717;-33.981070128970906
1739209914.2287192;-38.13080360867914
1739209914.2287211;-45.120503652039325
1739209914.2287233;-33.981070128970906
1739209914.2287252;-38.13080360867914
1739209914.2287273;-45.120503652039325
1739209914.2287292;-38.13080360867914
1739209914.2287314;-35.57807855764607
1739209914.2287333;-38.13080360867914
1739209914.2287354;-38.13080360867914
1739209914.2287374;-38.13080360867914
1739209914.2287395;-45.120503652039325
1739209914.2287416;-45.120503652039325
1739209914.2287436;-45.120503652039325
1739209914.2287457;-45.120503652039325
1739209914.2287476;-38.13080360867914
1739209914.2287498;-45.120503652039325
1739209914.2287517;-45.120503652039325
1739209914.2287538;-45.120503652039325
1739209914.2287557;-45.120503652039325
1739209914.2287579;-38.13080360867914
1739209914.2287598;-38.13080360867914
1739209914.228762;-38.13080360867914
1739209914.228764;-38.13080360867914
1739209914.228766;-38.13080360867914
1739209914.228768;-38.13080360867914
1739209914.22877;-45.120503652039325
1739209914.2287722;-35.57807855764607
1739209914.228774;-35.57807855764607
1739209914.2287762;-45.120503652039325
1739209914.2287781;-45.120503652039325
1739209914.2287803;-38.13080360867914
1739209914.2287822;-35.57807855764607
1739209914.2287843;-45.120503652039325
1739209914.2287862;-38.13080360867914
1739209914.2287884;-45.120503652039325
1739209914.2287905;-45.120503652039325
1739209914.2287924;-38.13080360867914
1739209914.2287946;-45.120503652039325
1739209914.2287965;-33.981070128970906
1739209914.2287986;-35.57807855764607
1739209914.2288005;-33.981070128970906
1739209914.2288027;-45.120503652039325
1739209914.2288046;-31.141103565318915
1739209914.2288067;-26.991370085610736
1739209914.2288086;-38.13080360867914
1739209914.2288108;-45.120503652039325
1739209914.2288127;-38.13080360867914
1739209914.2288148;-32.816014438256545
1739209914.228817;-45.120503652039325
1739209914.228819;-45.120503652039325
1739209914.228821;-45.120503652039325
1739209914.228823;-45.120503652039325
1739209914.228825;-45.120503652039325
1739209914.228827;-45.120503652039325
1739209914.2288291;-45.120503652039325
1739209914.228831;-45.120503652039325
1739209914.2288332;-38.13080360867914
1739209914.228835;-45.120503652039325
1739209914.2288373;-33.981070128970906
1739209914.2288392;-28.21854285175415
1739209914.2288413;-38.13080360867914
1739209914.2288435;-45.120503652039325
1739209914.2288454;-33.981070128970906
1739209914.2288475;-35.57807855764607
1739209914.2288494;-45.120503652039325
1739209914.2288516;-45.120503652039325
1739209914.2288535;-45.120503652039325
1739209914.2288556;-45.120503652039325
1739209914.2288575;-45.120503652039325
1739209914.2288597;-45.120503652039325
1739209914.2288616;-38.13080360867914
1739209914.2288637;-35.57807855764607
1739209914.2288659;-45.120503652039325
1739209914.2288678;-45.120503652039325
1739209914.22887;-45.120503652039325
1739209914.2288718;-45.120503652039325
1739209914.228874;-35.57807855764607
1739209914.2288759;-32.816014438256545
1739209914.228878;-45.120503652039325
1739209914.22888;-45.120503652039325
1739209914.228882;-38.13080360867914
1739209914.228884;-45.120503652039325
1739209914.2288861;-35.57807855764607
1739209914.228888;-26.991370085610736
1739209914.2288902;-38.13080360867914
1739209914.2288923;-38.13080360867914
1739209914.2288942;-35.57807855764607
1739209914.2288964;-38.13080360867914
1739209914.2288983;-38.13080360867914
1739209914.2289004;-32.816014438256545
1739209914.2289023;-45.120503652039325
1739209914.2289045;-45.120503652039325
1739209914.2289064;-45.120503652039325
1739209914.2289085;-38.13080360867914
1739209914.2289104;-45.120503652039325
1739209914.2289126;-38.13080360867914
1739209914.2289145;-35.57807855764607
1739209914.2289166;-35.57807855764607
1739209914.2289188;-38.13080360867914
1739209914.2289207;-45.120503652039325
1739209914.2289228;-38.13080360867914
1739209914.2289248;-38.13080360867914
1739209914.228927;-45.120503652039325
1739209914.2289288;-45.120503652039325
1739209914.228931;-38.13080360867914
1739209914.2289329;-35.57807855764607
1739209914.228935;-38.13080360867914
1739209914.228937;-45.120503652039325
1739209914.228939;-45.120503652039325
1739209914.228941;-38.13080360867914
1739209914.228943;-45.120503652039325
1739209914.2289453;-38.13080360867914
1739209914.2289472;-38.13080360867914
1739209914.2289493;-45.120503652039325
1739209914.2289512;-38.13080360867914
1739209914.2289534;-45.120503652039325
1739209914.2289553;-38.13080360867914
1739209914.2289574;-45.120503652039325
1739209914.2289593;-45.120503652039325
1739209914.2289615;-45.120503652039325
1739209914.2289634;-35.57807855764607
1739209914.2289655;-35.57807855764607
1739209914.2289677;-38.13080360867914
1739209914.2289696;-35.57807855764607
1739209914.2289717;-38.13080360867914
1739209914.2289736;-45.120503652039325
1739209914.2289758;-45.120503652039325
1739209914.2289777;-35.57807855764607
1739209914.2289798;-38.13080360867914
1739209914.2289817;-38.13080360867914
1739209914.2289839;-45.120503652039325
1739209914.2289858;-45.120503652039325
1739209914.228988;-45.120503652039325
1739209914.2289898;-45.120503652039325
1739209914.228992;-45.120503652039325
1739209914.2289941;-45.120503652039325
1739209914.228996;-38.13080360867914
1739209914.2289982;-45.120503652039325
1739209914.229;-45.120503652039325
1739209914.2290022;-38.13080360867914
1739209914.2290041;-35.57807855764607
1739209914.2290063;-45.120503652039325
1739209914.2290082;-38.13080360867914
1739209914.2290103;-45.120503652039325
1739209914.2290123;-45.120503652039325
1739209914.2290144;-45.120503652039325
1739209914.2290163;-38.13080360867914
1739209914.2290184;-45.120503652039325
1739209914.2290206;-38.13080360867914
1739209914.2290225;-45.120503652039325
1739209914.2290246;-45.120503652039325
1739209914.2290266;-38.13080360867914
1739209914.2290287;-38.13080360867914
1739209914.2290306;-45.120503652039325
1739209914.2290328;-45.120503652039325
1739209914.2290347;-45.120503652039325
1739209914.2290368;-45.120503652039325
1739209914.2290387;-45.120503652039325
1739209914.2290409;-38.13080360867914
1739209914.2290428;-38.13080360867914
1739209914.229045;-45.120503652039325
1739209914.229047;-38.13080360867914
1739209914.229049;-38.13080360867914
1739209914.229051;-38.13080360867914
1739209914.229053;-33.981070128970906
1739209914.2290552;-45.120503652039325
1739209914.229057;-45.120503652039325
1739209914.2290592;-38.13080360867914
1739209914.2290611;-35.57807855764607
1739209914.2290633;-38.13080360867914
1739209914.2290652;-45.120503652039325
1739209914.2290673;-38.13080360867914
1739209914.2290695;-33.981070128970906
1739209914.2290714;-45.120503652039325
1739209914.2290735;-45.120503652039325
1739209914.2290754;-35.57807855764607
1739209914.2290776;-45.120503652039325
1739209914.2290795;-38.13080360867914
1739209914.2290816;-35.57807855764607
1739209914.2290835;-32.816014438256545
1739209914.2290857;-33.981070128970906
1739209914.2290876;-45.120503652039325
1739209914.2290897;-38.13080360867914
1739209914.2290916;-35.57807855764607
1739209914.2290938;-35.57807855764607
1739209914.229096;-38.13080360867914
1739209914.2290978;-45.120503652039325
1739209914.2291;-35.57807855764607
1739209914.229102;-45.120503652039325
1739209914.229104;-45.120503652039325
1739209914.229106;-35.57807855764607
1739209914.229108;-35.57807855764607
1739209914.22911;-45.120503652039325
1739209914.2291121;-45.120503652039325
1739209914.229114;-38.13080360867914
1739209914.2291162;-38.13080360867914
1739209914.229118;-35.57807855764607
1739209914.2291203;-35.57807855764607
1739209914.2291224;-35.57807855764607
1739209914.2291243;-38.13080360867914
1739209914.2291265;-38.13080360867914
1739209914.2291284;-45.120503652039325
1739209914.2291305;-45.120503652039325
1739209914.2291324;-35.57807855764607
1739209914.2291346;-35.57807855764607
1739209914.2291365;-45.120503652039325
1739209914.2291386;-38.13080360867914
1739209914.2291405;-45.120503652039325
1739209914.2291427;-45.120503652039325
1739209914.2291446;-45.120503652039325
1739209914.2291467;-45.120503652039325
1739209914.2291489;-38.13080360867914
1739209914.2291508;-45.120503652039325
1739209914.229153;-45.120503652039325
1739209914.2291548;-45.120503652039325
1739209914.229157;-45.120503652039325
1739209914.2291589;-38.13080360867914
1739209914.229161;-38.13080360867914
1739209914.229163;-38.13080360867914
1739209914.229165;-33.981070128970906
1739209914.229167;-32.816014438256545
1739209914.2291691;-32.816014438256545
1739209914.2291713;-45.120503652039325
1739209914.2291732;-45.120503652039325
1739209914.2291753;-45.120503652039325
1739209914.2291772;-45.120503652039325
1739209914.2291794;-45.120503652039325
1739209914.2291813;-45.120503652039325
1739209914.2291834;-45.120503652039325
1739209914.2291853;-45.120503652039325
1739209914.2291875;-45.120503652039325
1739209914.2291894;-45.120503652039325
1739209914.2291915;-45.120503652039325
1739209914.2291934;-45.120503652039325
1739209914.2291956;-38.13080360867914
1739209914.2301595;-45.120503652039325
1739209914.2301638;-32.816014438256545
1739209914.2301683;-33.981070128970906
1739209914.2301729;-45.120503652039325
1739209914.2301774;-45.120503652039325
1739209914.230182;-45.120503652039325
1739209914.2301862;-45.120503652039325
1739209914.2301908;-35.57807855764607
1739209914.2301953;-38.13080360867914
1739209914.2301998;-45.120503652039325
1739209914.2302043;-33.981070128970906
1739209914.2302086;-38.13080360867914
1739209914.2302132;-45.120503652039325
1739209914.2302177;-35.57807855764607
1739209914.2302222;-32.816014438256545
1739209914.2302268;-45.120503652039325
1739209914.230231;-45.120503652039325
1739209914.2302356;-35.57807855764607
1739209914.23024;-33.981070128970906
1739209914.2302446;-38.13080360867914
1739209914.2302492;-35.57807855764607
1739209914.2302535;-45.120503652039325
1739209914.230258;-45.120503652039325
1739209914.2302625;-35.57807855764607
1739209914.230267;-38.13080360867914
1739209914.2302716;-45.120503652039325
1739209914.2302759;-38.13080360867914
1739209914.2302804;-38.13080360867914
1739209914.230285;-45.120503652039325
1739209914.2302895;-38.13080360867914
1739209914.230294;-38.13080360867914
1739209914.2302983;-38.13080360867914
1739209914.2303028;-38.13080360867914
1739209914.2303073;-45.120503652039325
1739209914.2303119;-45.120503652039325
1739209914.2303164;-38.13080360867914
1739209914.2303207;-38.13080360867914
1739209914.2303252;-35.57807855764607
1739209914.2303298;-38.13080360867914
1739209914.2303343;-45.120503652039325
1739209914.2303388;-45.120503652039325
1739209914.2303433;-45.120503652039325
1739209914.2303476;-35.57807855764607
1739209914.2303522;-45.120503652039325
1739209914.2303567;-45.120503652039325
1739209914.2303612;-45.120503652039325
1739209914.2303658;-33.981070128970906
1739209914.23037;-31.141103565318915
1739209914.2303746;-45.120503652039325
1739209914.230379;-38.13080360867914
1739209914.2303836;-38.13080360867914
1739209914.2303882;-38.13080360867914
1739209914.2303925;-45.120503652039325
1739209914.230397;-38.13080360867914
1739209914.2304015;-38.13080360867914
1739209914.230406;-38.13080360867914
1739209914.2304106;-45.120503652039325
1739209914.2304149;-45.120503652039325
1739209914.2304194;-45.120503652039325
1739209914.230424;-45.120503652039325
1739209914.2304285;-45.120503652039325
1739209914.230433;-45.120503652039325
1739209914.2304373;-38.13080360867914
1739209914.2304418;-35.57807855764607
1739209914.2304463;-35.57807855764607
1739209914.2304509;-38.13080360867914
1739209914.2304554;-38.13080360867914
1739209914.2304597;-38.13080360867914
1739209914.2304642;-45.120503652039325
1739209914.2304688;-38.13080360867914
1739209914.2304733;-45.120503652039325
1739209914.2304778;-38.13080360867914
1739209914.230482;-38.13080360867914
1739209914.2304866;-33.981070128970906
1739209914.2304912;-45.120503652039325
1739209914.2304957;-45.120503652039325
1739209914.2305002;-45.120503652039325
1739209914.2305045;-45.120503652039325
1739209914.230509;-45.120503652039325
1739209914.2305136;-31.141103565318915
1739209914.230518;-38.13080360867914
1739209914.2305226;-38.13080360867914
1739209914.230527;-38.13080360867914
1739209914.2305315;-38.13080360867914
1739209914.230536;-38.13080360867914
