CAN Message; 0x1d3:0000b18ecf8c1f24
1739209687.2832673;-38.13080360867914
1739209687.2832708;-38.13080360867914
1739209687.2832747;-38.13080360867914
1739209687.2832782;-45.120503652039325
1739209687.2832818;-45.120503652039325
1739209687.2832854;-38.13080360867914
1739209687.2832892;-38.13080360867914
1739209687.2832928;-32.816014438256545
1739209687.2832963;-45.120503652039325
1739209687.2833002;-45.120503652039325
1739209687.2833037;-33.981070128970906
1739209687.2833073;-38.13080360867914
1739209687.2833111;-45.120503652039325
1739209687.2833147;-45.120503652039325
1739209687.2833183;-45.120503652039325
1739209687.283322;-45.120503652039325
1739209687.2833257;-38.13080360867914
1739209687.2833292;-32.816014438256545
1739209687.2833328;-45.120503652039325
1739209687.2833366;-45.120503652039325
1739209687.2833402;-45.120503652039325
1739209687.2833438;-45.120503652039325
1739209687.2833476;-45.120503652039325
1739209687.2833512;-45.120503652039325
1739209687.2833548;-38.13080360867914
1739209687.2833586;-45.120503652039325
1739209687.2833622;-45.120503652039325
1739209687.2833657;-38.13080360867914
1739209687.2833695;-38.13080360867914
1739209687.283373;-45.120503652039325
1739209687.2833767;-45.120503652039325
1739209687.2833803;-38.13080360867914
1739209687.283384;-38.13080360867914
1739209687.2833877;-45.120503652039325
1739209687.2833912;-38.13080360867914
1739209687.283395;-45.120503652039325
1739209687.2833986;-38.13080360867914
1739209687.2834022;-38.13080360867914
1739209687.283406;-33.981070128970906
1739209687.2834096;-38.13080360867914
1739209687.2834132;-38.13080360867914
1739209687.283417;-38.13080360867914
1739209687.2834206;-38.13080360867914
1739209687.2834241;-28.58837851428586
1739209687.283428;-38.13080360867914
1739209687.2834315;-45.120503652039325
1739209687.283435;-45.120503652039325
1739209687.2834387;-38.13080360867914
1739209687.2834425;-45.120503652039325
1739209687.283446;-45.120503652039325
1739209687.2834496;-38.13080360867914
1739209687.2834535;-45.120503652039325
1739209687.283457;-38.13080360867914
1739209687.2834606;-38.13080360867914
1739209687.2834644;-45.120503652039325
1739209687.283468;-45.120503652039325
1739209687.2834716;-38.13080360867914
1739209687.2834754;-45.120503652039325
1739209687.283479;-38.13080360867914
1739209687.2834826;-38.13080360867914
1739209687.2834861;-45.120503652039325
1739209687.28349;-45.120503652039325
1739209687.2834935;-35.57807855764607
1739209687.283497;-31.141103565318893
1739209687.283501;-45.120503652039325
1739209687.2835045;-45.120503652039325
1739209687.283508;-38.13080360867914
1739209687.2835119;-33.981070128970906
1739209687.2835155;-35.57807855764607
1739209687.283519;-38.13080360867914
1739209687.2835228;-45.120503652039325
1739209687.2835264;-38.13080360867914
1739209687.28353;-45.120503652039325
1739209687.2835336;-45.120503652039325
1739209687.2835374;-45.120503652039325
1739209687.283541;-31.141103565318943
1739209687.2835445;-38.13080360867914
1739209687.2835484;-45.120503652039325
1739209687.283552;-38.13080360867914
1739209687.2835555;-35.57807855764607
1739209687.2835593;-45.120503652039325
1739209687.283563;-38.13080360867914
1739209687.2835665;-45.120503652039325
1739209687.2835703;-28.992665084841942
1739209687.2835739;-33.981070128970906
1739209687.2835774;-45.120503652039325
1739209687.2835813;-38.13080360867914
1739209687.2835848;-38.13080360867914
1739209687.2835884;-38.13080360867914
1739209687.283592;-45.120503652039325
1739209687.2835958;-45.120503652039325
1739209687.2835994;-38.13080360867914
1739209687.283603;-33.981070128970906
1739209687.2836068;-35.57807855764607
1739209687.2836103;-45.120503652039325
1739209687.283614;-45.120503652039325
1739209687.2836177;-38.13080360867914
1739209687.2836213;-45.120503652039325
1739209687.283625;-38.13080360867914
1739209687.2836287;-31.141103565318915
1739209687.2836323;-33.981070128970906
1739209687.2836359;-38.13080360867914
1739209687.2836394;-45.120503652039325
1739209687.2836432;-45.120503652039325
1739209687.2836468;-45.120503652039325
1739209687.2836504;-45.120503652039325
1739209687.2836542;-45.120503652039325
1739209687.2836578;-45.120503652039325
1739209687.2836614;-33.981070128970906
1739209687.2836652;-45.120503652039325
1739209687.2836688;-45.120503652039325
1739209687.2836723;-38.13080360867914
1739209687.2836761;-38.13080360867914
1739209687.2836797;-38.13080360867914
1739209687.2836833;-45.120503652039325
1739209687.2836869;-38.13080360867914
1739209687.2836907;-38.13080360867914
1739209687.2836943;-33.981070128970906
1739209687.2836978;-38.13080360867914
1739209687.2837017;-45.120503652039325
1739209687.2837052;-45.120503652039325
1739209687.2837088;-38.13080360867914
1739209687.2837126;-38.13080360867914
1739209687.2837162;-38.13080360867914
1739209687.2837198;-31.141103565318915
1739209687.2837236;-35.57807855764607
1739209687.2837272;-38.13080360867914
1739209687.2837307;-45.120503652039325
1739209687.2837346;-32.816014438256545
1739209687.2837381;-38.13080360867914
1739209687.2837417;-38.13080360867914
1739209687.2837453;-38.13080360867914
1739209687.283749;-28.58837851428586
1739209687.2837527;-33.981070128970906
1739209687.2837563;-38.13080360867914
1739209687.28376;-45.120503652039325
1739209687.2837636;-38.13080360867914
1739209687.2837672;-45.120503652039325
1739209687.283771;-45.120503652039325
1739209687.2837746;-45.120503652039325
1739209687.2837782;-38.13080360867914
1739209687.283782;-38.13080360867914
1739209687.2837856;-38.13080360867914
1739209687.2837892;-45.120503652039325
1739209687.2837927;-38.13080360867914
1739209687.2837965;-45.120503652039325
1739209687.2838001;-45.120503652039325
1739209687.2838037;-45.120503652039325
1739209687.2838075;-35.57807855764607
1739209687.283811;-38.13080360867914
1739209687.2838147;-45.120503652039325
1739209687.2838185;-45.120503652039325
1739209687.283822;-38.13080360867914
1739209687.2838256;-45.120503652039325
1739209687.2838295;-45.120503652039325
1739209687.283833;-45.120503652039325
1739209687.2838366;-38.13080360867914
1739209687.2838402;-38.13080360867914
1739209687.283844;-38.13080360867914
1739209687.2838476;-38.13080360867914
1739209687.2838511;-33.981070128970906
1739209687.283855;-45.120503652039325
1739209687.2838585;-45.120503652039325
1739209687.283862;-45.120503652039325
1739209687.283866;-38.13080360867914
1739209687.2838695;-35.57807855764607
1739209687.283873;-45.120503652039325
1739209687.283877;-45.120503652039325
1739209687.2838805;-35.57807855764607
1739209687.283884;-35.57807855764607
1739209687.2838879;-38.13080360867914
1739209687.2838914;-45.120503652039325
1739209687.283895;-38.13080360867914
1739209687.2838986;-38.13080360867914
1739209687.2839024;-45.120503652039325
1739209687.283906;-45.120503652039325
1739209687.2839096;-33.981070128970906
1739209687.2839134;-45.120503652039325
1739209687.283917;-45.120503652039325
1739209687.2839205;-45.120503652039325
1739209687.2839243;-45.120503652039325
1739209687.283928;-38.13080360867914
1739209687.2839315;-38.13080360867914
1739209687.2839353;-45.120503652039325
1739209687.283939;-38.13080360867914
1739209687.2839425;-35.57807855764607
1739209687.283946;-38.13080360867914
1739209687.2839499;-45.120503652039325
1739209687.2839534;-33.981070128970906
1739209687.283957;-35.57807855764607
1739209687.2839608;-45.120503652039325
1739209687.2839644;-45.120503652039325
1739209687.283968;-45.120503652039325
1739209687.2839718;-38.13080360867914
1739209687.2839754;-45.120503652039325
1739209687.283979;-45.120503652039325
1739209687.2839828;-38.13080360867914
1739209687.2839863;-45.120503652039325
1739209687.28399;-38.13080360867914
1739209687.2839935;-45.120503652039325
1739209687.2839973;-38.13080360867914
1739209687.2840009;-45.120503652039325
1739209687.2840044;-45.120503652039325
1739209687.2840083;-45.120503652039325
1739209687.2840118;-35.57807855764607
1739209687.2840154;-29.438486411369333
1739209687.2840192;-45.120503652039325
1739209687.2840228;-45.120503652039325
1739209687.2840264;-45.120503652039325
1739209687.2840302;-32.816014438256545
1739209687.2840338;-45.120503652039325
1739209687.2840374;-45.120503652039325
1739209687.2840412;-38.13080360867914
1739209687.2840447;-45.120503652039325
1739209687.2840483;-45.120503652039325
1739209687.284052;-45.120503652039325
1739209687.2840557;-38.13080360867914
1739209687.2840593;-45.120503652039325
1739209687.2840629;-45.120503652039325
1739209687.2840667;-45.120503652039325
1739209687.2840703;-33.981070128970906
1739209687.2840738;-35.57807855764607
1739209687.2840776;-38.13080360867914
1739209687.2840812;-45.120503652039325
1739209687.2840848;-33.981070128970906
1739209687.2840886;-35.57807855764607
1739209687.2840922;-45.120503652039325
1739209687.2840958;-45.120503652039325
1739209687.2840993;-38.13080360867914
1739209687.2841032;-45.120503652039325
1739209687.2841067;-45.120503652039325
1739209687.2841103;-38.13080360867914
1739209687.2841141;-38.13080360867914
1739209687.2841177;-45.120503652039325
1739209687.2841213;-45.120503652039325
1739209687.284125;-45.120503652039325
1739209687.2841287;-45.120503652039325
1739209687.2841322;-45.120503652039325
1739209687.284136;-38.13080360867914
1739209687.2841396;-45.120503652039325
1739209687.2841432;-45.120503652039325
1739209687.2841468;-35.57807855764607
1739209687.2841506;-38.13080360867914
1739209687.2841542;-45.120503652039325
1739209687.2841578;-38.13080360867914
1739209687.2841616;-28.992665084841942
1739209687.2841651;-35.57807855764607
1739209687.2841687;-38.13080360867914
1739209687.2841725;-45.120503652039325
1739209687.284176;-38.13080360867914
1739209687.2841797;-38.13080360867914
1739209687.2841835;-45.120503652039325
1739209687.284187;-45.120503652039325
1739209687.2841907;-33.981070128970956
1739209687.2841945;-45.120503652039325
1739209687.284198;-45.120503652039325
1739209687.2842016;-38.13080360867914
1739209687.2842052;-38.13080360867914
1739209687.284209;-45.120503652039325
1739209687.2842126;-45.120503652039325
1739209687.2842162;-38.13080360867914
1739209687.28422;-26.991370085610722
1739209687.2842236;-38.13080360867914
1739209687.2842271;-38.13080360867914
1739209687.284231;-38.13080360867914
1739209687.2842345;-33.981070128970906
1739209687.284238;-32.816014438256545
1739209687.284242;-38.13080360867914
1739209687.2842455;-38.13080360867914
1739209687.284249;-38.13080360867914
1739209687.2842526;-45.120503652039325
1739209687.2842565;-45.120503652039325
1739209687.28426;-45.120503652039325
1739209687.2842636;-45.120503652039325
1739209687.2842674;-35.57807855764607
1739209687.284271;-35.57807855764607
1739209687.2842746;-38.13080360867914
1739209687.2842784;-45.120503652039325
1739209687.284282;-45.120503652039325
1739209687.2842855;-33.981070128970906
1739209687.2842894;-38.13080360867914
1739209687.284293;-45.120503652039325
1739209687.2842965;-38.13080360867914
1739209687.2843;-38.13080360867914
1739209687.284304;-38.13080360867914
1739209687.2843075;-33.981070128970906
1739209687.284311;-32.816014438256545
1739209687.2843149;-38.13080360867914
1739209687.2843184;-45.120503652039325
1739209687.284322;-45.120503652039325
1739209687.2843258;-38.13080360867914
1739209687.2843294;-35.57807855764607
1739209687.284333;-38.13080360867914
1739209687.2843368;-31.14110356531892
1739209687.2843404;-32.816014438256545
1739209687.284344;-33.981070128970906
1739209687.2843478;-38.13080360867914
1739209687.2843513;-45.120503652039325
1739209687.284355;-38.13080360867914
1739209687.2843585;-33.981070128970906
1739209687.2843623;-45.120503652039325
1739209687.284366;-31.141103565318915
1739209687.2843695;-31.141103565318915
1739209687.2843733;-38.13080360867914
1739209687.2843769;-38.13080360867914
1739209687.2843804;-33.981070128970906
1739209687.2843843;-38.13080360867914
1739209687.2843878;-38.13080360867914
1739209687.2843914;-38.13080360867914
1739209687.2843952;-33.981070128970906
1739209687.2843988;-31.141103565318915
1739209687.2844024;-38.13080360867914
1739209687.284406;-45.120503652039325
1739209687.2844098;-45.120503652039325
1739209687.2844133;-45.120503652039325
1739209687.284417;-45.120503652039325
1739209687.2844207;-33.981070128970906
1739209687.2844243;-38.13080360867914
1739209687.284428;-45.120503652039325
1739209687.2844317;-38.13080360867914
1739209687.2844353;-32.816014438256545
1739209687.2844388;-35.57807855764607
1739209687.2844427;-38.13080360867914
1739209687.2844462;-38.13080360867914
1739209687.2844498;-45.120503652039325
1739209687.2844534;-38.13080360867914
1739209687.2844572;-33.981070128970906
1739209687.2844608;-45.120503652039325
1739209687.2844644;-35.57807855764607
1739209687.2844682;-35.57807855764607
1739209687.2844718;-38.13080360867914
1739209687.2844753;-38.13080360867914
1739209687.2844791;-38.13080360867914
1739209687.2844827;-38.13080360867914
1739209687.2844863;-38.13080360867914
1739209687.28449;-45.120503652039325
1739209687.2844937;-38.13080360867914
1739209687.2844973;-38.13080360867914
1739209687.284501;-45.120503652039325
1739209687.2845047;-45.120503652039325
1739209687.2845082;-45.120503652039325
1739209687.2845118;-45.120503652039325
1739209687.2845156;-38.13080360867914
1739209687.2845192;-45.120503652039325
1739209687.2845228;-45.120503652039325
1739209687.2845266;-45.120503652039325
1739209687.2845302;-35.57807855764607
1739209687.2845337;-35.57807855764607
1739209687.2845376;-45.120503652039325
1739209687.2845411;-35.57807855764607
1739209687.2845447;-33.981070128970906
1739209687.2845485;-38.13080360867914
1739209687.284552;-38.13080360867914
1739209687.2845557;-35.57807855764607
1739209687.2845592;-45.120503652039325
1739209687.284563;-33.981070128970906
1739209687.2845666;-38.13080360867914
1739209687.2845702;-38.13080360867914
1739209687.284574;-45.120503652039325
1739209687.2845776;-45.120503652039325
1739209687.2845812;-38.13080360867914
1739209687.284585;-38.13080360867914
1739209687.2845886;-33.981070128970906
1739209687.2845922;-45.120503652039325
1739209687.284596;-45.120503652039325
1739209687.2845995;-45.120503652039325
1739209687.284603;-35.57807855764607
1739209687.284607;-32.816014438256545
1739209687.2846105;-38.13080360867914
1739209687.284614;-45.120503652039325
1739209687.2846177;-38.13080360867914
1739209687.2846215;-35.57807855764607
1739209687.284625;-45.120503652039325
1739209687.2846286;-45.120503652039325
1739209687.2846324;-45.120503652039325
1739209687.284636;-45.120503652039325
1739209687.2846396;-38.13080360867914
1739209687.2846434;-45.120503652039325
1739209687.284647;-38.13080360867914
1739209687.2846506;-45.120503652039325
1739209687.2846544;-33.981070128970906
1739209687.284658;-33.981070128970906
1739209687.2846615;-32.816014438256545
1739209687.284665;-38.13080360867914
1739209687.284669;-35.57807855764607
1739209687.2846725;-32.816014438256545
1739209687.284676;-35.57807855764607
1739209687.28468;-38.13080360867914
1739209687.2846835;-45.120503652039325
1739209687.284687;-45.120503652039325
1739209687.2846909;-35.57807855764607
1739209687.2846944;-35.57807855764607
1739209687.284698;-38.13080360867914
1739209687.2847018;-35.57807855764607
1739209687.2847054;-45.120503652039325
1739209687.284709;-45.120503652039325
1739209687.2847126;-45.120503652039325
1739209687.2847164;-35.57807855764607
1739209687.28472;-45.120503652039325
1739209687.2847235;-38.13080360867914
1739209687.2847273;-32.816014438256545
1739209687.284731;-38.13080360867914
1739209687.2847345;-38.13080360867914
1739209687.2847383;-45.120503652039325
1739209687.2847419;-33.981070128970906
1739209687.2847455;-45.120503652039325
1739209687.2847493;-35.57807855764607
1739209687.2847528;-27.8777449560314
1739209687.2847564;-38.13080360867914
1739209687.2847602;-38.13080360867914
1739209687.2847638;-38.13080360867914
1739209687.2847674;-38.13080360867914
1739209687.284771;-45.120503652039325
1739209687.2847748;-35.57807855764607
1739209687.2847784;-45.120503652039325
1739209687.284782;-33.981070128970956
1739209687.2847857;-45.120503652039325
1739209687.2847893;-38.13080360867914
1739209687.284793;-38.13080360867914
1739209687.2847967;-38.13080360867914
1739209687.2848003;-38.13080360867914
1739209687.2848039;-38.13080360867914
1739209687.2848077;-38.13080360867914
1739209687.2848113;-35.57807855764607
1739209687.2848148;-35.57807855764607
1739209687.2848184;-38.13080360867914
1739209687.2848222;-35.57807855764607
1739209687.2848258;-38.13080360867914
1739209687.2848294;-38.13080360867914
1739209687.2848332;-32.816014438256545
1739209687.2848368;-38.13080360867914
1739209687.2848403;-38.13080360867914
1739209687.2848442;-38.13080360867914
1739209687.2848477;-38.13080360867914
1739209687.2848513;-38.13080360867914
1739209687.2848551;-45.120503652039325
1739209687.2848587;-38.13080360867914
1739209687.2848623;-35.57807855764607
1739209687.2848659;-38.13080360867914
1739209687.2848697;-45.120503652039325
1739209687.2848732;-38.13080360867914
1739209687.2848768;-38.13080360867914
1739209687.2848806;-45.120503652039325
1739209687.2848842;-45.120503652039325
1739209687.2848878;-33.981070128970906
1739209687.2848916;-35.57807855764607
1739209687.2848952;-38.13080360867914
1739209687.2848988;-27.267205301931607
1739209687.2849026;-32.816014438256545
1739209687.2849061;-35.57807855764607
1739209687.2849097;-38.13080360867914
1739209687.2849135;-35.57807855764607
1739209687.284917;-38.13080360867914
1739209687.2849207;-38.13080360867914
1739209687.2849243;-38.13080360867914
1739209687.2863274;-38.13080360867914
1739209687.2863324;-45.120503652039325
1739209687.2863374;-33.981070128970906
1739209687.2863421;-30.49652367304973
1739209687.2863472;-35.57807855764607
1739209687.2863522;-33.981070128970956
1739209687.2863572;-35.57807855764607
1739209687.2863622;-38.13080360867914
1739209687.2863672;-30.49652367304976
1739209687.286372;-33.981070128970906
1739209687.286377;-33.981070128970956
1739209687.286382;-28.992665084841967
1739209687.286387;-25.826314394896354
1739209687.286392;-28.58837851428586
1739209687.286397;-45.120503652039325
1739209687.2864017;-31.141103565318915
1739209687.2864068;-38.13080360867914
1739209687.2864118;-33.981070128970906
1739209687.2864168;-31.141103565318915
1739209687.2864218;-38.13080360867914
1739209687.2864268;-29.438486411369347
1739209687.2864316;-38.13080360867914
1739209687.2864366;-27.267205301931607
1739209687.2864416;-28.992665084841942
1739209687.2864466;-33.981070128970956
1739209687.2864516;-32.816014438256545
1739209687.2864566;-25.25278630937684
1739209687.2864614;-28.992665084841942
1739209687.2864664;-25.826314394896357
1739209687.2864714;-25.62660358559016
1739209687.2864764;-23.506823629689542
1739209687.2864814;-32.816014438256545
1739209687.2864864;-45.120503652039325
1739209687.2864912;-23.38864096791655
1739209687.2864962;-28.992665084841942
1739209687.2865012;-29.438486411369347
1739209687.2865062;-26.487275050834715
1739209687.2865112;-31.141103565318915
1739209687.2865162;-45.120503652039325
1739209687.286521;-31.14110356531892
1739209687.286526;-38.13080360867914
1739209687.286531;-27.267205301931607
1739209687.286536;-33.981070128970906
1739209687.286541;-27.267205301931607
1739209687.286546;-32.816014438256545
1739209687.2865508;-45.120503652039325
1739209687.2865558;-38.13080360867914
1739209687.2865608;-29.438486411369333
1739209687.2865658;-45.120503652039325
1739209687.2865708;-45.120503652039325
1739209687.2865758;-30.49652367304976
1739209687.2865806;-33.981070128970956
1739209687.2865856;-31.141103565318915
1739209687.2865906;-26.991370085610722
1739209687.2865956;-26.991370085610722
1739209687.2866006;-31.141103565318943
1739209687.2866056;-45.120503652039325
1739209687.2866104;-38.13080360867914
1739209687.2866154;-35.57807855764607
1739209687.2866204;-33.981070128970956
1739209687.2866254;-33.981070128970956
1739209687.2866304;-32.816014438256545
1739209687.2866354;-33.981070128970956
1739209687.2866402;-33.981070128970956
1739209687.2866452;-26.991370085610754
1739209687.2866502;-22.44878636800916
1739209687.2866552;-28.992665084841942
1739209687.2866602;-38.13080360867914
1739209687.2866652;-28.21854285175415
1739209687.2866702;-30.49652367304976
1739209687.286675;-45.120503652039325
1739209687.28668;-45.120503652039325
1739209687.286685;-33.981070128970906
1739209687.28669;-32.816014438256545
1739209687.286695;-31.141103565318915
1739209687.2867;-25.826314394896357
1739209687.2867048;-38.13080360867914
1739209687.2867098;-28.58837851428586
1739209687.2867148;-45.120503652039325
1739209687.2867198;-31.141103565318915
1739209687.2867248;-30.49652367304973
1739209687.2867298;-45.120503652039325
1739209687.2867346;-31.141103565318893
1739209687.2867396;-25.252786309376837
1739209687.2867446;-29.438486411369354
1739209687.2867496;-28.58837851428586
1739209687.2867546;-27.8777449560314
1739209687.2867596;-31.141103565318943
1739209687.2867644;-29.438486411369333
1739209687.2867694;-27.267205301931607
1739209687.2867744;-24.589719217205094
1739209687.2867794;-23.38864096791655
1739209687.2867844;-28.992665084841942
1739209687.2867894;-38.13080360867914
1739209687.2867942;-32.816014438256545
1739209687.2867992;-38.13080360867914
1739209687.2868042;-38.13080360867914
1739209687.2868092;-45.120503652039325
1739209687.2868142;-35.57807855764607
1739209687.2868192;-38.13080360867914
1739209687.286824;-38.13080360867914
1739209687.286829;-24.438645034577675
1739209687.286834;-24.746238672633048
1739209687.286839;-31.141103565318915
1739209687.286844;-31.14110356531892
1739209687.286849;-30.49652367304973
1739209687.2868538;-38.13080360867914
1739209687.2868588;-33.981070128970906
1739209687.2868638;-31.141103565318915
1739209687.2868688;-29.438486411369375
1739209687.2868738;-28.992665084841942
1739209687.2868788;-27.267205301931607
1739209687.2868836;-26.487275050834725
1739209687.2868886;-45.120503652039325
1739209687.2868936;-38.13080360867914
1739209687.2868986;-35.57807855764607
1739209687.2869036;-33.981070128970906
1739209687.2869086;-33.981070128970906
1739209687.2869134;-33.981070128970956
1739209687.2869184;-33.981070128970906
1739209687.2869234;-26.991370085610747
1739209687.2869284;-26.991370085610736
1739209687.2869334;-38.13080360867914
1739209687.2869384;-38.13080360867914
1739209687.2869432;-35.57807855764607
1739209687.2869482;-29.438486411369333
1739209687.2869532;-33.981070128970956
1739209687.2869582;-29.438486411369347
1739209687.2869632;-28.58837851428586
1739209687.2869682;-29.438486411369333
1739209687.2869732;-38.13080360867914
1739209687.286978;-38.13080360867914
1739209687.286983;-30.49652367304973
1739209687.286988;-45.120503652039325
1739209687.286993;-31.141103565318915
1739209687.286998;-38.13080360867914
1739209687.287003;-24.589719217205094
1739209687.2870078;-33.981070128970906
1739209687.2870128;-33.981070128970956
1739209687.2870178;-29.438486411369354
1739209687.2870228;-27.8777449560314
1739209687.2870278;-45.120503652039325
1739209687.2870328;-28.992665084841942
1739209687.2870376;-27.8777449560314
1739209687.2870426;-33.981070128970956
1739209687.2870476;-27.267205301931607
1739209687.2870526;-25.252786309376837
1739209687.2870576;-28.21854285175415
1739209687.2870626;-45.120503652039325
1739209687.2870674;-28.58837851428586
1739209687.2870724;-26.035653463252796
1739209687.2870774;-45.120503652039325
1739209687.2870824;-26.991370085610722
1739209687.2870874;-28.58837851428586
1739209687.2870924;-25.826314394896357
1739209687.2870972;-30.49652367304973
1739209687.2871022;-33.981070128970956
1739209687.2871072;-31.141103565318943
1739209687.2871122;-33.981070128970906
1739209687.2871172;-33.981070128970956
1739209687.2871222;-31.141103565318915
1739209687.287127;-31.141103565318915
1739209687.287132;-38.13080360867914
1739209687.287137;-33.981070128970906
1739209687.287142;-33.981070128970906
1739209687.287147;-45.120503652039325
1739209687.287152;-31.141103565318915
1739209687.2871568;-28.992665084841942
1739209687.2871618;-33.981070128970906
1739209687.2871668;-45.120503652039325
1739209687.2871718;-28.992665084841942
1739209687.2871768;-25.826314394896354
1739209687.2871819;-32.816014438256545
1739209687.2871866;-30.49652367304973
1739209687.2871916;-31.141103565318915
1739209687.2871966;-45.120503652039325
1739209687.2872016;-32.816014438256545
1739209687.2872066;-35.57807855764607
1739209687.2872117;-30.49652367304973
1739209687.2872164;-26.487275050834715
1739209687.2872214;-25.077289914212862
1739209687.2872264;-24.438645034577675
1739209687.2872314;-30.49652367304976
1739209687.2872365;-27.267205301931607
1739209687.2872415;-27.267205301931607
1739209687.2872462;-45.120503652039325
1739209687.2872512;-45.120503652039325
1739209687.2872562;-30.49652367304976
1739209687.2872612;-28.992665084841942
1739209687.2872663;-31.141103565318893
1739209687.2872713;-31.141103565318893
1739209687.2872763;-31.141103565318915
1739209687.287281;-38.13080360867914
1739209687.287286;-28.992665084841942
1739209687.287291;-33.981070128970906
1739209687.287296;-27.8777449560314
1739209687.287301;-25.62660358559016
1739209687.287306;-32.816014438256545
1739209687.2873108;-30.49652367304973
1739209687.2873158;-28.21854285175415
1739209687.2873209;-28.58837851428586
1739209687.2873259;-38.13080360867914
1739209687.2873309;-31.141103565318915
1739209687.2873359;-35.57807855764607
1739209687.2873406;-45.120503652039325
1739209687.2873456;-29.438486411369333
1739209687.2873507;-31.141103565318943
1739209687.2873557;-29.438486411369354
1739209687.2873607;-25.826314394896357
1739209687.2873657;-31.14110356531892
1739209687.2873704;-31.141103565318943
1739209687.2873755;-30.49652367304973
1739209687.2873805;-25.826314394896357
1739209687.2873855;-33.981070128970906
1739209687.2873905;-45.120503652039325
1739209687.2873955;-45.120503652039325
1739209687.2874002;-31.141103565318915
1739209687.2874053;-31.141103565318943
1739209687.2874103;-33.981070128970956
1739209687.2874153;-25.826314394896357
1739209687.2874203;-25.826314394896357
1739209687.2874253;-38.13080360867914
1739209687.28743;-27.8777449560314
1739209687.287435;-29.438486411369333
1739209687.28744;-29.438486411369354
1739209687.287445;-24.15140352195872
1739209687.28745;-28.58837851428586
1739209687.287455;-31.141103565318943
1739209687.2874599;-30.49652367304976
1739209687.2874649;-28.992665084841942
1739209687.2874699;-30.49652367304973
1739209687.2874749;-35.57807855764607
1739209687.2874799;-27.8777449560314
1739209687.287485;-33.981070128970906
1739209687.2874897;-28.992665084841942
1739209687.2874947;-25.826314394896354
1739209687.2874997;-28.58837851428586
1739209687.2875047;-28.58837851428586
1739209687.2875097;-33.981070128970956
1739209687.2875147;-38.13080360867914
1739209687.2875195;-33.981070128970906
1739209687.2875245;-26.487275050834715
1739209687.2875295;-38.13080360867914
1739209687.2875345;-25.07728991421287
1739209687.2875395;-24.15140352195872
1739209687.2875445;-28.21854285175415
1739209687.2875493;-31.141103565318893
1739209687.2875543;-45.120503652039325
1739209687.2875593;-26.991370085610722
1739209687.2875643;-28.58837851428586
1739209687.2875693;-33.981070128970956
1739209687.2875743;-28.992665084841942
1739209687.287579;-26.991370085610722
1739209687.287584;-31.141103565318915
1739209687.287589;-30.49652367304973
1739209687.287594;-30.49652367304976
1739209687.287599;-32.816014438256545
1739209687.287604;-38.13080360867914
1739209687.287609;-32.816014438256545
1739209687.2876139;-28.21854285175415
1739209687.2876189;-38.13080360867914
1739209687.287624;-38.13080360867914
1739209687.287629;-45.120503652039325
1739209687.287634;-38.13080360867914
1739209687.287639;-45.120503652039325
1739209687.2876437;-30.49652367304976
1739209687.2876487;-27.267205301931607
1739209687.2876537;-28.992665084841942
1739209687.2876587;-33.981070128970956
1739209687.2876637;-28.992665084841942
1739209687.2876687;-25.252786309376837
1739209687.2876735;-33.981070128970906
1739209687.2876785;-32.816014438256545
1739209687.2876835;-28.21854285175415
1739209687.2876885;-38.13080360867914
1739209687.2876935;-26.991370085610736
1739209687.2876985;-27.267205301931607
1739209687.2877033;-38.13080360867914
1739209687.2877083;-30.49652367304973
1739209687.2877133;-38.13080360867914
1739209687.2877183;-33.981070128970906
1739209687.2877233;-32.816014438256545
1739209687.2877283;-45.120503652039325
1739209687.287733;-45.120503652039325
1739209687.287738;-32.816014438256545
1739209687.287743;-35.57807855764607
1739209687.287748;-45.120503652039325
1739209687.287753;-45.120503652039325
1739209687.287758;-45.120503652039325
1739209687.2877629;-31.141103565318943
1739209687.287768;-31.141103565318893
1739209687.287773;-38.13080360867914
1739209687.287778;-38.13080360867914
1739209687.287783;-33.981070128970906
1739209687.287788;-24.438645034577675
1739209687.2877927;-33.981070128970956
1739209687.2877977;-31.141103565318915
1739209687.2878027;-28.58837851428586
1739209687.2878077;-45.120503652039325
1739209687.2878127;-45.120503652039325
1739209687.2878177;-38.13080360867914
1739209687.2878225;-45.120503652039325
1739209687.2878275;-45.120503652039325
1739209687.2878325;-45.120503652039325
1739209687.2878375;-28.992665084841942
1739209687.2878425;-31.141103565318943
1739209687.2878475;-38.13080360867914
1739209687.2878523;-28.992665084841967
1739209687.2878573;-31.141103565318943
1739209687.2878623;-31.141103565318915
1739209687.2878673;-33.981070128970906
1739209687.2878723;-26.991370085610736
1739209687.2878773;-30.49652367304973
1739209687.287882;-33.981070128970906
1739209687.287887;-25.826314394896354
1739209687.287892;-27.267205301931607
1739209687.287897;-45.120503652039325
1739209687.287902;-38.13080360867914
1739209687.2879071;-25.62660358559016
1739209687.287912;-28.992665084841942
1739209687.287917;-26.487275050834725
1739209687.287922;-25.62660358559016
1739209687.287927;-23.506823629689542
1739209687.287932;-33.981070128970906
1739209687.287937;-38.13080360867914
1739209687.287942;-31.14110356531892
1739209687.2879467;-28.58837851428586
1739209687.2879517;-29.438486411369333
1739209687.2879567;-31.141103565318915
1739209687.2879617;-27.267205301931607
1739209687.2879667;-31.14110356531892
