CAN Message; 0x77:ec97d5bbb41a6888
1739209619.8829465;-38.13080360867914
1739209619.882947;-45.120503652039325
1739209619.8829472;-45.120503652039325
1739209619.8829477;-45.120503652039325
1739209619.882948;-38.13080360867914
1739209619.8829484;-38.13080360867914
1739209619.8829489;-45.120503652039325
1739209619.882949;-45.120503652039325
1739209619.8829496;-38.13080360867914
1739209619.88295;-35.57807855764607
1739209619.8829503;-38.13080360867914
1739209619.8829508;-45.120503652039325
1739209619.8829513;-38.13080360867914
1739209619.8829515;-45.120503652039325
1739209619.882952;-45.120503652039325
1739209619.8829525;-38.13080360867914
1739209619.8829527;-35.57807855764607
1739209619.8829532;-45.120503652039325
1739209619.8829536;-26.991370085610722
1739209619.882954;-33.981070128970906
1739209619.8829544;-38.13080360867914
1739209619.8829548;-35.57807855764607
1739209619.882955;-38.13080360867914
1739209619.8829556;-38.13080360867914
1739209619.882956;-38.13080360867914
1739209619.8829563;-35.57807855764607
1739209619.8829567;-38.13080360867914
1739209619.8829572;-45.120503652039325
1739209619.8829575;-38.13080360867914
1739209619.882958;-38.13080360867914
1739209619.8829584;-45.120503652039325
1739209619.8829587;-45.120503652039325
1739209619.8829591;-45.120503652039325
1739209619.8829596;-45.120503652039325
1739209619.8829598;-45.120503652039325
1739209619.8829603;-38.13080360867914
1739209619.8829608;-45.120503652039325
1739209619.882961;-45.120503652039325
1739209619.8829615;-45.120503652039325
1739209619.8829618;-45.120503652039325
1739209619.8829622;-33.981070128970906
1739209619.8829627;-45.120503652039325
1739209619.882963;-35.57807855764607
1739209619.8829634;-38.13080360867914
1739209619.882964;-45.120503652039325
1739209619.8829641;-45.120503652039325
1739209619.8829646;-38.13080360867914
1739209619.882965;-45.120503652039325
1739209619.8829653;-45.120503652039325
1739209619.8829658;-38.13080360867914
1739209619.8829663;-45.120503652039325
1739209619.8829665;-45.120503652039325
1739209619.882967;-45.120503652039325
1739209619.8829675;-45.120503652039325
1739209619.8829677;-45.120503652039325
1739209619.8829682;-33.981070128970906
1739209619.8829687;-45.120503652039325
1739209619.882969;-38.13080360867914
1739209619.8829694;-35.57807855764607
1739209619.8829699;-38.13080360867914
1739209619.88297;-38.13080360867914
1739209619.8829706;-38.13080360867914
1739209619.882971;-45.120503652039325
1739209619.8829713;-45.120503652039325
1739209619.8829718;-45.120503652039325
1739209619.8829722;-45.120503652039325
1739209619.8829725;-45.120503652039325
1739209619.882973;-45.120503652039325
1739209619.8829732;-33.981070128970906
1739209619.8829737;-45.120503652039325
1739209619.8829741;-35.57807855764607
1739209619.8829744;-38.13080360867914
1739209619.8829749;-38.13080360867914
1739209619.8829753;-45.120503652039325
1739209619.8829756;-45.120503652039325
1739209619.882976;-31.141103565318915
1739209619.8829765;-38.13080360867914
1739209619.8829768;-38.13080360867914
1739209619.8829772;-45.120503652039325
1739209619.8829777;-45.120503652039325
1739209619.882978;-35.57807855764607
1739209619.8829784;-45.120503652039325
1739209619.882979;-45.120503652039325
1739209619.8829792;-38.13080360867914
1739209619.8829796;-33.981070128970906
1739209619.88298;-38.13080360867914
1739209619.8829803;-38.13080360867914
1739209619.8829808;-45.120503652039325
1739209619.8829813;-45.120503652039325
1739209619.8829815;-38.13080360867914
1739209619.882982;-38.13080360867914
1739209619.8829825;-45.120503652039325
1739209619.8829827;-45.120503652039325
1739209619.8829832;-45.120503652039325
1739209619.8829837;-45.120503652039325
1739209619.882984;-35.57807855764607
1739209619.8829844;-38.13080360867914
1739209619.8829849;-38.13080360867914
1739209619.882985;-45.120503652039325
1739209619.8829856;-38.13080360867914
1739209619.882986;-38.13080360867914
1739209619.8829863;-45.120503652039325
1739209619.8829868;-45.120503652039325
1739209619.882987;-45.120503652039325
1739209619.8829875;-33.981070128970906
1739209619.882988;-38.13080360867914
1739209619.8829882;-38.13080360867914
1739209619.8829887;-30.49652367304976
1739209619.8829892;-38.13080360867914
1739209619.8829894;-38.13080360867914
1739209619.88299;-45.120503652039325
1739209619.8829904;-38.13080360867914
1739209619.8829906;-38.13080360867914
1739209619.882991;-45.120503652039325
1739209619.8829916;-35.57807855764607
1739209619.8829918;-28.992665084841942
1739209619.8829923;-33.981070128970906
1739209619.8829927;-38.13080360867914
1739209619.882993;-38.13080360867914
1739209619.8829935;-33.981070128970906
1739209619.882994;-38.13080360867914
1739209619.8829942;-45.120503652039325
1739209619.8829947;-38.13080360867914
1739209619.8829951;-38.13080360867914
1739209619.8829954;-38.13080360867914
1739209619.8829958;-45.120503652039325
1739209619.8829963;-38.13080360867914
1739209619.8829966;-35.57807855764607
1739209619.882997;-45.120503652039325
1739209619.8829975;-45.120503652039325
1739209619.8829978;-38.13080360867914
1739209619.8829982;-38.13080360867914
1739209619.8829985;-45.120503652039325
1739209619.882999;-45.120503652039325
1739209619.8829994;-38.13080360867914
1739209619.8829997;-38.13080360867914
1739209619.8830001;-45.120503652039325
1739209619.8830006;-45.120503652039325
1739209619.8830009;-45.120503652039325
1739209619.8830013;-38.13080360867914
1739209619.8830018;-38.13080360867914
1739209619.883002;-38.13080360867914
1739209619.8830025;-45.120503652039325
1739209619.883003;-45.120503652039325
1739209619.8830032;-45.120503652039325
1739209619.8830037;-45.120503652039325
1739209619.8830042;-45.120503652039325
1739209619.8830044;-38.13080360867914
1739209619.883005;-31.141103565318915
1739209619.8830118;-45.120503652039325
1739209619.883019;-45.120503652039325
1739209619.883026;-45.120503652039325
1739209619.8830328;-38.13080360867914
1739209619.88304;-45.120503652039325
1739209619.8830469;-45.120503652039325
1739209619.8830538;-38.13080360867914
1739209619.883061;-33.981070128970906
1739209619.8830678;-45.120503652039325
1739209619.8830748;-38.13080360867914
1739209619.883082;-45.120503652039325
1739209619.8830888;-38.13080360867914
1739209619.8830957;-45.120503652039325
1739209619.883103;-45.120503652039325
1739209619.8831098;-38.13080360867914
1739209619.8831167;-27.267205301931607
1739209619.8831239;-38.13080360867914
1739209619.8831308;-38.13080360867914
1739209619.8831377;-38.13080360867914
1739209619.8831449;-38.13080360867914
1739209619.8831518;-45.120503652039325
1739209619.8831587;-45.120503652039325
1739209619.8831658;-38.13080360867914
1739209619.8831728;-35.57807855764607
1739209619.8831797;-45.120503652039325
1739209619.8831868;-38.13080360867914
1739209619.8831937;-45.120503652039325
1739209619.883201;-45.120503652039325
1739209619.8832078;-38.13080360867914
1739209619.8832147;-38.13080360867914
1739209619.8832219;-38.13080360867914
1739209619.8832288;-33.981070128970906
1739209619.8832357;-45.120503652039325
1739209619.8832428;-38.13080360867914
1739209619.8832498;-38.13080360867914
1739209619.8832567;-45.120503652039325
1739209619.8832638;-38.13080360867914
1739209619.8832707;-38.13080360867914
1739209619.8832777;-38.13080360867914
1739209619.8832848;-38.13080360867914
1739209619.8832917;-45.120503652039325
1739209619.8832986;-38.13080360867914
1739209619.8833058;-32.816014438256545
1739209619.8833127;-38.13080360867914
1739209619.8833196;-45.120503652039325
1739209619.8833268;-45.120503652039325
1739209619.8833337;-45.120503652039325
1739209619.8833406;-38.13080360867914
1739209619.8833477;-35.57807855764607
1739209619.8833547;-33.981070128970906
1739209619.8833616;-45.120503652039325
1739209619.8833687;-38.13080360867914
1739209619.8833756;-35.57807855764607
1739209619.8833826;-38.13080360867914
1739209619.8833897;-32.816014438256545
1739209619.8833966;-45.120503652039325
1739209619.8834035;-45.120503652039325
1739209619.8834107;-38.13080360867914
1739209619.8834176;-32.816014438256545
1739209619.8834245;-45.120503652039325
1739209619.8834317;-45.120503652039325
1739209619.8834386;-38.13080360867914
1739209619.8834455;-38.13080360867914
1739209619.8834527;-38.13080360867914
1739209619.8834596;-45.120503652039325
1739209619.8834665;-32.816014438256545
1739209619.8834736;-35.57807855764607
1739209619.8834805;-38.13080360867914
1739209619.8834875;-45.120503652039325
1739209619.8834946;-38.13080360867914
1739209619.8835015;-35.57807855764607
1739209619.8835084;-38.13080360867914
1739209619.8835156;-38.13080360867914
1739209619.8835225;-38.13080360867914
1739209619.8835294;-35.57807855764607
1739209619.8835366;-45.120503652039325
1739209619.8835435;-45.120503652039325
1739209619.8835506;-38.13080360867914
1739209619.8835576;-38.13080360867914
1739209619.8835645;-45.120503652039325
1739209619.8835716;-45.120503652039325
1739209619.8835785;-38.13080360867914
1739209619.8835855;-45.120503652039325
1739209619.8835926;-38.13080360867914
1739209619.8835995;-45.120503652039325
1739209619.8836064;-38.13080360867914
1739209619.8836136;-38.13080360867914
1739209619.8836205;-38.13080360867914
1739209619.8836274;-32.816014438256545
1739209619.8836346;-35.57807855764607
1739209619.8836415;-35.57807855764607
1739209619.8836484;-35.57807855764607
1739209619.8836555;-31.141103565318893
1739209619.8836625;-38.13080360867914
1739209619.8836694;-45.120503652039325
1739209619.8836765;-38.13080360867914
1739209619.8836834;-33.981070128970906
1739209619.8836904;-45.120503652039325
1739209619.8836975;-45.120503652039325
1739209619.8837044;-45.120503652039325
1739209619.8837113;-38.13080360867914
1739209619.8837185;-45.120503652039325
1739209619.8837254;-38.13080360867914
1739209619.8837323;-38.13080360867914
1739209619.8837395;-45.120503652039325
1739209619.8837464;-38.13080360867914
1739209619.8837533;-45.120503652039325
1739209619.8837605;-45.120503652039325
1739209619.8837674;-35.57807855764607
1739209619.8837743;-45.120503652039325
1739209619.8837814;-45.120503652039325
1739209619.8837883;-35.57807855764607
1739209619.8837953;-28.58837851428586
1739209619.8838024;-38.13080360867914
1739209619.8838093;-45.120503652039325
1739209619.8838162;-45.120503652039325
1739209619.8838234;-38.13080360867914
1739209619.8838303;-45.120503652039325
1739209619.8838372;-45.120503652039325
1739209619.8838444;-45.120503652039325
1739209619.8838513;-33.981070128970956
1739209619.8838582;-45.120503652039325
1739209619.8838654;-45.120503652039325
1739209619.8838723;-45.120503652039325
1739209619.8838792;-45.120503652039325
1739209619.8838863;-45.120503652039325
1739209619.8838933;-45.120503652039325
1739209619.8839002;-45.120503652039325
1739209619.8839073;-31.141103565318915
1739209619.8839142;-38.13080360867914
1739209619.8839214;-45.120503652039325
1739209619.8839283;-35.57807855764607
1739209619.8839352;-35.57807855764607
1739209619.8839424;-45.120503652039325
1739209619.8839493;-38.13080360867914
1739209619.8839562;-38.13080360867914
1739209619.8839633;-38.13080360867914
1739209619.8839703;-45.120503652039325
1739209619.8839772;-45.120503652039325
1739209619.8839843;-45.120503652039325
1739209619.8839912;-38.13080360867914
1739209619.8839982;-35.57807855764607
1739209619.8840053;-38.13080360867914
1739209619.8840122;-38.13080360867914
1739209619.8840191;-35.57807855764607
1739209619.8840263;-38.13080360867914
1739209619.8840332;-38.13080360867914
1739209619.88404;-38.13080360867914
1739209619.8840473;-45.120503652039325
1739209619.8840542;-45.120503652039325
1739209619.884061;-35.57807855764607
1739209619.8840683;-45.120503652039325
1739209619.8840752;-31.141103565318915
1739209619.884082;-33.981070128970906
1739209619.8840892;-38.13080360867914
1739209619.8840961;-45.120503652039325
1739209619.884103;-45.120503652039325
1739209619.8841102;-38.13080360867914
1739209619.8841171;-35.57807855764607
1739209619.884124;-45.120503652039325
1739209619.8841312;-38.13080360867914
1739209619.884138;-38.13080360867914
1739209619.884145;-38.13080360867914
1739209619.8841522;-38.13080360867914
1739209619.884159;-45.120503652039325
1739209619.884166;-45.120503652039325
1739209619.8841732;-38.13080360867914
1739209619.88418;-38.13080360867914
1739209619.884187;-38.13080360867914
1739209619.8841941;-38.13080360867914
1739209619.884201;-45.120503652039325
1739209619.884208;-45.120503652039325
1739209619.884215;-45.120503652039325
1739209619.884222;-33.981070128970906
1739209619.884229;-45.120503652039325
1739209619.884236;-45.120503652039325
1739209619.884243;-38.13080360867914
1739209619.88425;-33.981070128970906
1739209619.884257;-35.57807855764607
1739209619.884264;-45.120503652039325
1739209619.8842711;-33.981070128970906
1739209619.884278;-38.13080360867914
1739209619.884285;-45.120503652039325
1739209619.8842921;-38.13080360867914
1739209619.884299;-38.13080360867914
1739209619.884306;-45.120503652039325
1739209619.884313;-45.120503652039325
1739209619.88432;-45.120503652039325
1739209619.884327;-45.120503652039325
1739209619.884334;-45.120503652039325
1739209619.884341;-45.120503652039325
1739209619.884348;-33.981070128970906
1739209619.884355;-38.13080360867914
1739209619.884362;-38.13080360867914
1739209619.884369;-45.120503652039325
1739209619.884376;-38.13080360867914
1739209619.884383;-45.120503652039325
1739209619.8843899;-38.13080360867914
1739209619.884397;-45.120503652039325
1739209619.884404;-45.120503652039325
1739209619.8844109;-45.120503652039325
1739209619.884418;-45.120503652039325
1739209619.884425;-38.13080360867914
1739209619.8844318;-38.13080360867914
1739209619.884439;-45.120503652039325
1739209619.884446;-45.120503652039325
1739209619.8844528;-45.120503652039325
1739209619.88446;-45.120503652039325
1739209619.884467;-38.13080360867914
1739209619.8844738;-45.120503652039325
1739209619.884481;-45.120503652039325
1739209619.8844879;-38.13080360867914
1739209619.8844948;-45.120503652039325
1739209619.884502;-38.13080360867914
1739209619.8845088;-38.13080360867914
1739209619.8845158;-33.981070128970906
1739209619.884523;-45.120503652039325
1739209619.8845298;-38.13080360867914
1739209619.8845367;-38.13080360867914
1739209619.884544;-45.120503652039325
1739209619.8845508;-45.120503652039325
1739209619.8845577;-45.120503652039325
1739209619.8845649;-45.120503652039325
1739209619.8845718;-45.120503652039325
1739209619.8845787;-45.120503652039325
1739209619.8845859;-45.120503652039325
1739209619.8845928;-45.120503652039325
1739209619.8845997;-45.120503652039325
1739209619.8846068;-38.13080360867914
1739209619.8846138;-33.981070128970906
1739209619.884621;-38.13080360867914
1739209619.8846278;-38.13080360867914
1739209619.8846347;-45.120503652039325
1739209619.884642;-35.57807855764607
1739209619.8846488;-29.438486411369333
1739209619.8846557;-45.120503652039325
1739209619.8846629;-45.120503652039325
1739209619.8846698;-35.57807855764607
1739209619.8846767;-35.57807855764607
1739209619.8846838;-45.120503652039325
1739209619.8846908;-45.120503652039325
1739209619.8846977;-45.120503652039325
1739209619.8847048;-45.120503652039325
1739209619.8847117;-45.120503652039325
1739209619.8847187;-45.120503652039325
1739209619.8847258;-38.13080360867914
1739209619.8847327;-45.120503652039325
1739209619.8847396;-45.120503652039325
1739209619.8847468;-45.120503652039325
1739209619.8847537;-35.57807855764607
1739209619.8847606;-35.57807855764607
1739209619.8847678;-45.120503652039325
1739209619.8847747;-38.13080360867914
1739209619.8847816;-35.57807855764607
1739209619.8847888;-38.13080360867914
1739209619.8847957;-45.120503652039325
1739209619.8848026;-38.13080360867914
1739209619.8848097;-45.120503652039325
1739209619.8848166;-45.120503652039325
1739209619.8848236;-38.13080360867914
1739209619.8848307;-38.13080360867914
1739209619.8848376;-45.120503652039325
1739209619.8848445;-45.120503652039325
1739209619.8848517;-45.120503652039325
1739209619.8848586;-38.13080360867914
1739209619.8848655;-45.120503652039325
1739209619.8848727;-38.13080360867914
1739209619.8848796;-45.120503652039325
1739209619.8848865;-38.13080360867914
1739209619.8848937;-45.120503652039325
1739209619.8849006;-45.120503652039325
1739209619.8849075;-38.13080360867914
1739209619.8849146;-38.13080360867914
1739209619.8849216;-32.816014438256545
1739209619.8849285;-28.21854285175415
1739209619.8849356;-38.13080360867914
1739209619.8849425;-38.13080360867914
1739209619.8849494;-38.13080360867914
1739209619.8849566;-35.57807855764607
1739209619.8849635;-38.13080360867914
1739209619.8849704;-38.13080360867914
1739209619.8849776;-45.120503652039325
1739209619.8849845;-45.120503652039325
1739209619.8849916;-38.13080360867914
1739209619.8849986;-38.13080360867914
1739209619.8850055;-45.120503652039325
1739209619.8850126;-38.13080360867914
1739209619.8850195;-38.13080360867914
1739209619.8850265;-38.13080360867914
1739209619.8850336;-38.13080360867914
1739209619.8850405;-45.120503652039325
1739209619.8850474;-38.13080360867914
1739209619.8850546;-38.13080360867914
1739209619.8850615;-38.13080360867914
1739209619.8850684;-45.120503652039325
1739209619.8850756;-45.120503652039325
1739209619.8850825;-45.120503652039325
1739209619.8850894;-35.57807855764607
1739209619.8850965;-26.991370085610722
1739209619.8851035;-38.13080360867914
1739209619.8851104;-45.120503652039325
1739209619.8851175;-38.13080360867914
1739209619.8851244;-33.981070128970906
1739209619.8851314;-45.120503652039325
1739209619.8851385;-45.120503652039325
1739209619.8851454;-45.120503652039325
1739209619.8851523;-38.13080360867914
1739209619.8851595;-45.120503652039325
1739209619.8851664;-35.57807855764607
1739209619.8851733;-38.13080360867914
1739209619.8851805;-38.13080360867914
1739209619.8851874;-35.57807855764607
1739209619.8851943;-45.120503652039325
1739209619.8852015;-38.13080360867914
1739209619.8852084;-30.49652367304973
1739209619.8852153;-38.13080360867914
1739209619.8852224;-45.120503652039325
1739209619.8852293;-38.13080360867914
1739209619.8852363;-38.13080360867914
1739209619.8852434;-45.120503652039325
1739209619.8852503;-45.120503652039325
1739209619.8852572;-38.13080360867914
1739209619.8852644;-38.13080360867914
1739209619.8852713;-45.120503652039325
1739209619.8852782;-45.120503652039325
1739209619.8852854;-38.13080360867914
1739209619.8852923;-33.981070128970906
1739209619.8852992;-38.13080360867914
1739209619.8853064;-45.120503652039325
1739209619.8853133;-33.981070128970906
1739209619.8853202;-38.13080360867914
1739209619.8853273;-45.120503652039325
1739209619.8853343;-45.120503652039325
1739209619.8853414;-38.13080360867914
1739209619.8853483;-38.13080360867914
1739209619.8853552;-38.13080360867914
1739209619.8853624;-45.120503652039325
1739209619.8853693;-32.816014438256545
1739209619.8853762;-32.816014438256545
1739209619.8853834;-45.120503652039325
1739209619.8853903;-35.57807855764607
1739209619.8853972;-35.57807855764607
1739209619.8854043;-32.816014438256545
1739209619.8854113;-38.13080360867914
1739209619.8854182;-45.120503652039325
1739209619.8854253;-38.13080360867914
1739209619.8854322;-45.120503652039325
1739209619.8854392;-45.120503652039325
1739209619.8854463;-45.120503652039325
1739209619.8854532;-45.120503652039325
1739209619.8854601;-38.13080360867914
1739209619.8854673;-38.13080360867914
1739209619.8854742;-45.120503652039325
1739209619.885481;-45.120503652039325
1739209619.8854883;-38.13080360867914
1739209619.8854952;-45.120503652039325
1739209619.885502;-45.120503652039325
1739209619.8855093;-38.13080360867914
1739209619.8855162;-45.120503652039325
1739209619.885523;-45.120503652039325
1739209619.8855302;-38.13080360867914
1739209619.8855371;-38.13080360867914
1739209619.885544;-35.57807855764607
1739209619.8855512;-33.981070128970906
1739209619.8855581;-38.13080360867914
1739209619.885565;-38.13080360867914
1739209619.8855722;-38.13080360867914
1739209619.885579;-35.57807855764607
1739209619.885586;-45.120503652039325
1739209619.8855932;-38.13080360867914
1739209619.8856;-45.120503652039325
1739209619.885607;-38.13080360867914
1739209619.8856142;-45.120503652039325
1739209619.885621;-38.13080360867914
1739209619.885628;-35.57807855764607
1739209619.8856351;-45.120503652039325
1739209619.885642;-45.120503652039325
1739209619.885649;-45.120503652039325
1739209619.885656;-45.120503652039325
1739209619.885663;-38.13080360867914
1739209619.88567;-45.120503652039325
1739209619.885677;-38.13080360867914
1739209619.885684;-35.57807855764607
1739209619.8856912;-38.13080360867914
1739209619.885698;-38.13080360867914
1739209619.885705;-38.13080360867914
1739209619.8857121;-35.57807855764607
1739209619.885719;-45.120503652039325
1739209619.885726;-45.120503652039325
1739209619.8857331;-33.981070128970906
1739209619.88574;-38.13080360867914
1739209619.885747;-38.13080360867914
1739209619.885754;-45.120503652039325
1739209619.885761;-45.120503652039325
1739209619.885768;-38.13080360867914
1739209619.885775;-45.120503652039325
1739209619.885782;-45.120503652039325
1739209619.885789;-35.57807855764607
1739209619.885796;-38.13080360867914
1739209619.885803;-38.13080360867914
1739209619.88581;-45.120503652039325
1739209619.885817;-45.120503652039325
1739209619.885824;-45.120503652039325
1739209619.8858309;-33.981070128970906
1739209619.885838;-45.120503652039325
1739209619.885845;-45.120503652039325
1739209619.8858519;-38.13080360867914
1739209619.885859;-38.13080360867914
1739209619.885866;-35.57807855764607
1739209619.8858728;-45.120503652039325
1739209619.88588;-38.13080360867914
1739209619.885887;-45.120503652039325
1739209619.8858938;-38.13080360867914
1739209619.885901;-38.13080360867914
1739209619.885908;-45.120503652039325
1739209619.8859148;-38.13080360867914
1739209619.885922;-45.120503652039325
1739209619.8859289;-45.120503652039325
1739209619.8859358;-38.13080360867914
1739209619.885943;-25.62660358559016
1739209619.8859499;-32.816014438256545
1739209619.8859568;-45.120503652039325
1739209619.885964;-45.120503652039325
1739209619.8859708;-35.57807855764607
1739209619.8859777;-29.438486411369333
1739209619.885985;-45.120503652039325
1739209619.8859918;-45.120503652039325
1739209619.8859987;-45.120503652039325
1739209619.8860059;-45.120503652039325
1739209619.8860128;-45.120503652039325
1739209619.8860197;-45.120503652039325
1739209619.8860269;-45.120503652039325
1739209619.8860338;-38.13080360867914
1739209619.8860407;-38.13080360867914
1739209619.8860478;-45.120503652039325
1739209619.8860548;-32.816014438256545
1739209619.886062;-31.141103565318893
1739209619.8860688;-45.120503652039325
1739209619.8860757;-45.120503652039325
1739209619.886083;-35.57807855764607
1739209619.8860898;-38.13080360867914
1739209619.8860967;-45.120503652039325
1739209619.8861039;-35.57807855764607
1739209619.8861108;-45.120503652039325
1739209619.8861177;-45.120503652039325
1739209619.8861248;-38.13080360867914
1739209619.8861318;-35.57807855764607
1739209619.8861387;-45.120503652039325
1739209619.8861458;-45.120503652039325
1739209619.8861527;-38.13080360867914
1739209619.8861597;-45.120503652039325
1739209619.8861668;-38.13080360867914
1739209619.8861737;-35.57807855764607
1739209619.8861806;-38.13080360867914
1739209619.8861878;-35.57807855764607
1739209619.8861947;-38.13080360867914
1739209619.8862016;-45.120503652039325
1739209619.8862088;-38.13080360867914
1739209619.8862157;-38.13080360867914
1739209619.8862226;-35.57807855764607
1739209619.8862298;-31.141103565318893
1739209619.8862367;-45.120503652039325
1739209619.8862436;-45.120503652039325
1739209619.8862507;-38.13080360867914
1739209619.8862576;-45.120503652039325
1739209619.8862646;-45.120503652039325
1739209619.8862717;-38.13080360867914
1739209619.8862786;-38.13080360867914
1739209619.8862855;-33.981070128970956
1739209619.8862927;-35.57807855764607
1739209619.8862996;-32.816014438256545
1739209619.8863065;-45.120503652039325
1739209619.8863137;-45.120503652039325
1739209619.8863206;-35.57807855764607
1739209619.8863275;-45.120503652039325
1739209619.8863347;-35.57807855764607
1739209619.8863416;-29.438486411369333
1739209619.8863485;-38.13080360867914
1739209619.8863556;-45.120503652039325
1739209619.8863626;-38.13080360867914
1739209619.8863695;-32.816014438256545
1739209619.8863766;-45.120503652039325
1739209619.8863835;-38.13080360867914
1739209619.8863904;-45.120503652039325
1739209619.8863976;-33.981070128970956
1739209619.8864045;-45.120503652039325
1739209619.8864117;-38.13080360867914
1739209619.8864186;-45.120503652039325
1739209619.8864255;-45.120503652039325
1739209619.8864326;-35.57807855764607
1739209619.8864396;-45.120503652039325
1739209619.8864465;-35.57807855764607
1739209619.8864536;-30.49652367304973
1739209619.8864605;-38.13080360867914
1739209619.8864675;-45.120503652039325
1739209619.8864746;-38.13080360867914
1739209619.8864815;-38.13080360867914
1739209619.8864884;-45.120503652039325
1739209619.8864956;-38.13080360867914
1739209619.8865025;-38.13080360867914
1739209619.8865094;-38.13080360867914
1739209619.8865166;-45.120503652039325
1739209619.8865235;-45.120503652039325
1739209619.8865304;-38.13080360867914
1739209619.8865376;-38.13080360867914
1739209619.8865445;-45.120503652039325
1739209619.8865514;-45.120503652039325
1739209619.8865585;-33.981070128970906
1739209619.8865654;-45.120503652039325
1739209619.8865724;-45.120503652039325
1739209619.8865795;-45.120503652039325
1739209619.8865864;-45.120503652039325
1739209619.8865933;-45.120503652039325
1739209619.8866005;-45.120503652039325
1739209619.8866074;-45.120503652039325
1739209619.8866143;-45.120503652039325
1739209619.8866215;-35.57807855764607
1739209619.8866284;-38.13080360867914
1739209619.8866353;-38.13080360867914
1739209619.8866425;-45.120503652039325
1739209619.8866494;-35.57807855764607
1739209619.8866563;-33.981070128970906
1739209619.8866634;-33.981070128970906
1739209619.8866704;-38.13080360867914
1739209619.8866773;-45.120503652039325
1739209619.8866844;-38.13080360867914
1739209619.8866913;-35.57807855764607
1739209619.8866982;-45.120503652039325
1739209619.8867054;-45.120503652039325
1739209619.8867123;-45.120503652039325
1739209619.8867192;-38.13080360867914
1739209619.8867264;-45.120503652039325
1739209619.8867333;-38.13080360867914
1739209619.8867402;-38.13080360867914
1739209619.8867474;-38.13080360867914
1739209619.8867543;-38.13080360867914
1739209619.8867612;-38.13080360867914
1739209619.8867683;-31.141103565318915
1739209619.8867753;-38.13080360867914
1739209619.8867824;-45.120503652039325
1739209619.8867893;-45.120503652039325
1739209619.8867962;-38.13080360867914
1739209619.8868034;-35.57807855764607
1739209619.8868103;-45.120503652039325
1739209619.8868172;-45.120503652039325
1739209619.8868244;-45.120503652039325
1739209619.8868313;-38.13080360867914
1739209619.8868382;-38.13080360867914
1739209619.8868454;-45.120503652039325
1739209619.8868523;-45.120503652039325
1739209619.8868592;-33.981070128970906
1739209619.8868663;-38.13080360867914
1739209619.8868732;-45.120503652039325
1739209619.8868802;-45.120503652039325
1739209619.8868873;-38.13080360867914
1739209619.8868942;-45.120503652039325
1739209619.8869011;-38.13080360867914
1739209619.8869083;-33.981070128970906
1739209619.8869152;-45.120503652039325
1739209619.8869221;-45.120503652039325
1739209619.8869293;-38.13080360867914
1739209619.8869362;-35.57807855764607
1739209619.886943;-45.120503652039325
1739209619.8869503;-35.57807855764607
1739209619.8869572;-45.120503652039325
1739209619.886964;-45.120503652039325
1739209619.8869712;-45.120503652039325
1739209619.8869781;-45.120503652039325
1739209619.886985;-38.13080360867914
1739209619.8869922;-45.120503652039325
1739209619.8869991;-45.120503652039325
1739209619.887006;-38.13080360867914
1739209619.8870132;-38.13080360867914
1739209619.88702;-32.816014438256545
1739209619.887027;-38.13080360867914
1739209619.8870342;-45.120503652039325
1739209619.887041;-31.141103565318915
1739209619.887048;-33.981070128970906
1739209619.8870552;-38.13080360867914
1739209619.887062;-45.120503652039325
1739209619.887069;-45.120503652039325
1739209619.8870761;-45.120503652039325
1739209619.887083;-38.13080360867914
1739209619.88709;-35.57807855764607
1739209619.8870971;-32.816014438256545
1739209619.887104;-45.120503652039325
1739209619.887111;-45.120503652039325
1739209619.887118;-38.13080360867914
1739209619.887125;-45.120503652039325
1739209619.8871322;-38.13080360867914
1739209619.887139;-45.120503652039325
1739209619.887146;-45.120503652039325
1739209619.8871531;-38.13080360867914
1739209619.88716;-33.981070128970906
1739209619.887167;-45.120503652039325
1739209619.8871741;-38.13080360867914
1739209619.887181;-38.13080360867914
1739209619.887188;-38.13080360867914
1739209619.887195;-38.13080360867914
1739209619.887202;-38.13080360867914
1739209619.887209;-33.981070128970906
1739209619.887216;-38.13080360867914
1739209619.887223;-38.13080360867914
1739209619.88723;-35.57807855764607
1739209619.887237;-35.57807855764607
1739209619.887244;-33.981070128970956
1739209619.887251;-45.120503652039325
1739209619.887258;-45.120503652039325
1739209619.887265;-45.120503652039325
1739209619.887272;-35.57807855764607
1739209619.887279;-38.13080360867914
1739209619.887286;-45.120503652039325
1739209619.8872929;-45.120503652039325
1739209619.8873;-29.438486411369333
1739209619.887307;-31.141103565318893
1739209619.8873138;-45.120503652039325
1739209619.887321;-45.120503652039325
1739209619.887328;-45.120503652039325
1739209619.8873348;-45.120503652039325
1739209619.887342;-45.120503652039325
1739209619.887349;-33.981070128970906
1739209619.8873558;-45.120503652039325
1739209619.887363;-38.13080360867914
1739209619.8873699;-33.981070128970906
1739209619.8873768;-45.120503652039325
1739209619.887384;-38.13080360867914
1739209619.8873909;-45.120503652039325
1739209619.8873978;-38.13080360867914
1739209619.887405;-45.120503652039325
1739209619.8874118;-28.58837851428586
1739209619.8874187;-28.21854285175415
1739209619.887426;-45.120503652039325
1739209619.8874328;-38.13080360867914
1739209619.8874397;-38.13080360867914
1739209619.8874469;-38.13080360867914
1739209619.8874538;-45.120503652039325
1739209619.8874607;-35.57807855764607
