CAN Message; 0x1a7:0000780dc5b77212
1739209796.3705785;-45.120503652039325
1739209796.3705819;-38.13080360867914
1739209796.370585;-35.57807855764607
1739209796.3705883;-33.981070128970906
1739209796.3705916;-38.13080360867914
1739209796.3705947;-26.991370085610736
1739209796.370598;-35.57807855764607
1739209796.3706014;-45.120503652039325
1739209796.3706045;-38.13080360867914
1739209796.3706079;-35.57807855764607
1739209796.3706112;-38.13080360867914
1739209796.3706143;-35.57807855764607
1739209796.3706176;-33.981070128970906
1739209796.370621;-33.981070128970956
1739209796.370624;-45.120503652039325
1739209796.3706274;-32.816014438256545
1739209796.3706307;-38.13080360867914
1739209796.3706338;-45.120503652039325
1739209796.3706372;-38.13080360867914
1739209796.3706405;-35.57807855764607
1739209796.3706436;-38.13080360867914
1739209796.370647;-32.816014438256545
1739209796.3706503;-33.981070128970906
1739209796.3706534;-38.13080360867914
1739209796.3706567;-38.13080360867914
1739209796.37066;-45.120503652039325
1739209796.3706632;-45.120503652039325
1739209796.3706665;-35.57807855764607
1739209796.3706696;-35.57807855764607
1739209796.370673;-45.120503652039325
1739209796.3706763;-45.120503652039325
1739209796.3706794;-38.13080360867914
1739209796.3706827;-45.120503652039325
1739209796.370686;-38.13080360867914
1739209796.3706892;-38.13080360867914
1739209796.3706925;-45.120503652039325
1739209796.3706958;-45.120503652039325
1739209796.370699;-45.120503652039325
1739209796.3707023;-45.120503652039325
1739209796.3707056;-38.13080360867914
1739209796.3707087;-38.13080360867914
1739209796.370712;-45.120503652039325
1739209796.3707154;-38.13080360867914
1739209796.3707185;-35.57807855764607
1739209796.3707218;-45.120503652039325
1739209796.3707252;-35.57807855764607
1739209796.3707283;-38.13080360867914
1739209796.3707316;-45.120503652039325
1739209796.370735;-35.57807855764607
1739209796.370738;-32.816014438256545
1739209796.3707414;-33.981070128970906
1739209796.3707447;-45.120503652039325
1739209796.3707478;-33.981070128970906
1739209796.3707511;-45.120503652039325
1739209796.3707545;-45.120503652039325
1739209796.3707576;-38.13080360867914
1739209796.370761;-45.120503652039325
1739209796.3707643;-45.120503652039325
1739209796.3707674;-45.120503652039325
1739209796.3707707;-45.120503652039325
1739209796.370774;-45.120503652039325
1739209796.3707771;-35.57807855764607
1739209796.3707805;-35.57807855764607
1739209796.3707838;-45.120503652039325
1739209796.370787;-45.120503652039325
1739209796.3707902;-32.816014438256545
1739209796.3707936;-38.13080360867914
1739209796.3707967;-45.120503652039325
1739209796.3708;-45.120503652039325
1739209796.3708034;-45.120503652039325
1739209796.3708065;-45.120503652039325
1739209796.3708098;-45.120503652039325
1739209796.3708131;-45.120503652039325
1739209796.3708162;-38.13080360867914
1739209796.3708196;-33.981070128970906
1739209796.370823;-45.120503652039325
1739209796.370826;-45.120503652039325
1739209796.3708293;-45.120503652039325
1739209796.3708327;-45.120503652039325
1739209796.3708358;-45.120503652039325
1739209796.370839;-45.120503652039325
1739209796.3708425;-32.816014438256545
1739209796.3708456;-38.13080360867914
1739209796.370849;-45.120503652039325
1739209796.3708522;-38.13080360867914
1739209796.3708553;-45.120503652039325
1739209796.3708587;-45.120503652039325
1739209796.370862;-45.120503652039325
1739209796.370865;-38.13080360867914
1739209796.3708684;-38.13080360867914
1739209796.3708718;-33.981070128970906
1739209796.370875;-45.120503652039325
1739209796.3708782;-45.120503652039325
1739209796.3708816;-38.13080360867914
1739209796.3708847;-38.13080360867914
1739209796.370888;-45.120503652039325
1739209796.3708913;-45.120503652039325
1739209796.3708944;-38.13080360867914
1739209796.3708978;-45.120503652039325
1739209796.370901;-33.981070128970906
1739209796.3709042;-38.13080360867914
1739209796.3709075;-38.13080360867914
1739209796.370911;-33.981070128970906
1739209796.370914;-38.13080360867914
1739209796.3709173;-38.13080360867914
1739209796.3709207;-45.120503652039325
1739209796.3709238;-35.57807855764607
1739209796.370927;-38.13080360867914
1739209796.3709304;-45.120503652039325
1739209796.3709335;-45.120503652039325
1739209796.3709369;-38.13080360867914
1739209796.3709402;-38.13080360867914
1739209796.3709433;-38.13080360867914
1739209796.3709466;-45.120503652039325
1739209796.37095;-45.120503652039325
1739209796.370953;-38.13080360867914
1739209796.3709564;-33.981070128970906
1739209796.3709598;-45.120503652039325
1739209796.3709629;-33.981070128970906
1739209796.3709662;-33.981070128970906
1739209796.3709693;-45.120503652039325
1739209796.3709726;-38.13080360867914
1739209796.370976;-38.13080360867914
1739209796.370979;-45.120503652039325
1739209796.3709824;-45.120503652039325
1739209796.3709857;-45.120503652039325
1739209796.3709888;-38.13080360867914
1739209796.3709922;-38.13080360867914
1739209796.3709955;-38.13080360867914
1739209796.3709986;-35.57807855764607
1739209796.371002;-31.141103565318915
1739209796.3710053;-38.13080360867914
1739209796.3710084;-45.120503652039325
1739209796.3710117;-45.120503652039325
1739209796.371015;-33.981070128970906
1739209796.3710182;-33.981070128970906
1739209796.3710215;-38.13080360867914
1739209796.3710248;-45.120503652039325
1739209796.371028;-45.120503652039325
1739209796.3710313;-38.13080360867914
1739209796.3710346;-38.13080360867914
1739209796.3710377;-33.981070128970906
1739209796.371041;-28.992665084841942
1739209796.3710444;-31.141103565318915
1739209796.3710475;-45.120503652039325
1739209796.3710508;-45.120503652039325
1739209796.3710542;-38.13080360867914
1739209796.3710573;-38.13080360867914
1739209796.3710606;-45.120503652039325
1739209796.371064;-38.13080360867914
1739209796.371067;-45.120503652039325
1739209796.3710704;-45.120503652039325
1739209796.3710737;-45.120503652039325
1739209796.3710768;-38.13080360867914
1739209796.3710802;-38.13080360867914
1739209796.3710835;-45.120503652039325
1739209796.3710866;-38.13080360867914
1739209796.37109;-38.13080360867914
1739209796.3710933;-45.120503652039325
1739209796.3710964;-38.13080360867914
1739209796.3710997;-45.120503652039325
1739209796.371103;-45.120503652039325
1739209796.3711061;-45.120503652039325
1739209796.3711095;-45.120503652039325
1739209796.3711128;-38.13080360867914
1739209796.371116;-35.57807855764607
1739209796.3711193;-33.981070128970906
1739209796.3711226;-26.991370085610722
1739209796.3711257;-38.13080360867914
1739209796.371129;-45.120503652039325
1739209796.3711324;-38.13080360867914
1739209796.3711355;-38.13080360867914
1739209796.3711388;-45.120503652039325
1739209796.3711421;-38.13080360867914
1739209796.3711452;-38.13080360867914
1739209796.3711486;-32.81601443825658
1739209796.371152;-38.13080360867914
1739209796.371155;-45.120503652039325
1739209796.3711584;-45.120503652039325
1739209796.3711617;-38.13080360867914
1739209796.3711648;-35.57807855764607
1739209796.3711681;-45.120503652039325
1739209796.3711715;-38.13080360867914
1739209796.3711746;-30.49652367304973
1739209796.371178;-35.57807855764607
1739209796.3711812;-38.13080360867914
1739209796.3711843;-38.13080360867914
1739209796.3711877;-38.13080360867914
1739209796.371191;-38.13080360867914
1739209796.3711941;-45.120503652039325
1739209796.3711975;-45.120503652039325
1739209796.3712008;-35.57807855764607
1739209796.371204;-38.13080360867914
1739209796.3712072;-45.120503652039325
1739209796.3712106;-45.120503652039325
1739209796.3712137;-38.13080360867914
1739209796.371217;-45.120503652039325
1739209796.3712204;-45.120503652039325
1739209796.3712234;-45.120503652039325
1739209796.3712268;-45.120503652039325
1739209796.3712301;-45.120503652039325
1739209796.3712332;-45.120503652039325
1739209796.3712366;-45.120503652039325
1739209796.37124;-38.13080360867914
1739209796.371243;-33.981070128970906
1739209796.3712463;-45.120503652039325
1739209796.3712497;-38.13080360867914
1739209796.3712528;-28.58837851428586
1739209796.371256;-38.13080360867914
1739209796.3712595;-45.120503652039325
1739209796.3712626;-38.13080360867914
1739209796.371266;-38.13080360867914
1739209796.371269;-45.120503652039325
1739209796.3712723;-38.13080360867914
1739209796.3712757;-45.120503652039325
1739209796.3712788;-45.120503652039325
1739209796.371282;-38.13080360867914
1739209796.3712854;-45.120503652039325
1739209796.3712885;-38.13080360867914
1739209796.3712919;-35.57807855764607
1739209796.3712952;-31.141103565318915
1739209796.3712983;-45.120503652039325
1739209796.3713017;-38.13080360867914
1739209796.371305;-30.49652367304973
1739209796.371308;-38.13080360867914
1739209796.3713114;-45.120503652039325
1739209796.3713148;-45.120503652039325
1739209796.3713179;-45.120503652039325
1739209796.3713212;-45.120503652039325
1739209796.3713245;-45.120503652039325
1739209796.3713276;-45.120503652039325
1739209796.371331;-45.120503652039325
1739209796.3713343;-38.13080360867914
1739209796.3713374;-35.57807855764607
1739209796.3713408;-45.120503652039325
1739209796.371344;-38.13080360867914
1739209796.3713472;-38.13080360867914
1739209796.3713505;-38.13080360867914
1739209796.3713539;-45.120503652039325
1739209796.371357;-38.13080360867914
1739209796.3713603;-38.13080360867914
1739209796.3713636;-45.120503652039325
1739209796.3713667;-45.120503652039325
1739209796.37137;-45.120503652039325
1739209796.3713734;-38.13080360867914
1739209796.3713765;-45.120503652039325
1739209796.3713799;-45.120503652039325
1739209796.3713832;-33.981070128970906
1739209796.3713863;-45.120503652039325
1739209796.3713896;-38.13080360867914
1739209796.371393;-38.13080360867914
1739209796.371396;-38.13080360867914
1739209796.3713994;-38.13080360867914
1739209796.3714027;-45.120503652039325
1739209796.3714058;-38.13080360867914
1739209796.3714092;-35.57807855764607
1739209796.3714125;-33.981070128970906
1739209796.3714156;-35.57807855764607
1739209796.371419;-45.120503652039325
1739209796.366337;-45.120503652039325
1739209796.3663416;-38.13080360867914
1739209796.3663461;-38.13080360867914
1739209796.3663507;-38.13080360867914
1739209796.3663554;-45.120503652039325
1739209796.36636;-38.13080360867914
1739209796.3663645;-35.57807855764607
1739209796.366369;-38.13080360867914
1739209796.3663738;-45.120503652039325
1739209796.3663783;-38.13080360867914
1739209796.3663828;-45.120503652039325
1739209796.3663874;-38.13080360867914
1739209796.366392;-33.981070128970906
1739209796.3663967;-45.120503652039325
1739209796.3664012;-35.57807855764607
1739209796.3664057;-35.57807855764607
1739209796.3664103;-38.13080360867914
1739209796.366415;-45.120503652039325
1739209796.3664196;-32.816014438256545
1739209796.366424;-38.13080360867914
1739209796.3664286;-31.141103565318943
1739209796.3664331;-45.120503652039325
1739209796.366438;-35.57807855764607
1739209796.3664424;-45.120503652039325
1739209796.366447;-45.120503652039325
1739209796.3664515;-38.13080360867914
1739209796.3664563;-38.13080360867914
1739209796.3664608;-38.13080360867914
1739209796.3664653;-32.816014438256545
1739209796.3664699;-38.13080360867914
1739209796.3664746;-45.120503652039325
1739209796.3664792;-38.13080360867914
1739209796.3664837;-33.981070128970906
1739209796.3664882;-45.120503652039325
1739209796.3664927;-38.13080360867914
1739209796.3664975;-38.13080360867914
1739209796.366502;-45.120503652039325
1739209796.3665066;-45.120503652039325
1739209796.366511;-38.13080360867914
1739209796.3665159;-45.120503652039325
1739209796.3665204;-38.13080360867914
1739209796.366525;-38.13080360867914
1739209796.3665295;-38.13080360867914
1739209796.366534;-38.13080360867914
1739209796.3665388;-38.13080360867914
1739209796.3665433;-38.13080360867914
1739209796.3665478;-45.120503652039325
1739209796.3665524;-45.120503652039325
1739209796.3665571;-38.13080360867914
1739209796.3665617;-35.57807855764607
1739209796.3665662;-38.13080360867914
1739209796.3665707;-38.13080360867914
1739209796.3665752;-35.57807855764607
1739209796.36658;-38.13080360867914
1739209796.3665845;-38.13080360867914
1739209796.366589;-33.981070128970906
1739209796.3665936;-45.120503652039325
1739209796.3665984;-45.120503652039325
1739209796.366603;-38.13080360867914
1739209796.3666074;-45.120503652039325
1739209796.366612;-45.120503652039325
1739209796.3666165;-45.120503652039325
1739209796.3666213;-45.120503652039325
1739209796.3666258;-45.120503652039325
1739209796.3666303;-38.13080360867914
1739209796.3666348;-33.981070128970906
1739209796.3666396;-38.13080360867914
1739209796.3666441;-38.13080360867914
1739209796.3666487;-45.120503652039325
1739209796.3666532;-33.981070128970906
1739209796.3666577;-45.120503652039325
1739209796.3666625;-33.981070128970906
1739209796.366667;-45.120503652039325
1739209796.3666716;-45.120503652039325
1739209796.366676;-45.120503652039325
1739209796.3666809;-45.120503652039325
1739209796.3666854;-45.120503652039325
1739209796.36669;-38.13080360867914
1739209796.3666945;-45.120503652039325
1739209796.366699;-45.120503652039325
1739209796.3667037;-35.57807855764607
1739209796.3667083;-38.13080360867914
1739209796.3667128;-45.120503652039325
1739209796.3667173;-45.120503652039325
1739209796.366722;-38.13080360867914
1739209796.3667266;-38.13080360867914
1739209796.3667312;-38.13080360867914
1739209796.3667357;-45.120503652039325
1739209796.3667402;-45.120503652039325
1739209796.366745;-45.120503652039325
1739209796.3667495;-45.120503652039325
1739209796.366754;-45.120503652039325
1739209796.3667586;-45.120503652039325
1739209796.3667634;-35.57807855764607
1739209796.366768;-38.13080360867914
1739209796.3667724;-38.13080360867914
1739209796.366777;-45.120503652039325
1739209796.3667815;-38.13080360867914
1739209796.3667862;-45.120503652039325
1739209796.3667908;-45.120503652039325
1739209796.3667953;-45.120503652039325
1739209796.3667998;-38.13080360867914
1739209796.3668046;-45.120503652039325
1739209796.3668091;-45.120503652039325
1739209796.3668137;-45.120503652039325
1739209796.3668182;-45.120503652039325
1739209796.366823;-32.816014438256545
1739209796.3668275;-45.120503652039325
1739209796.366832;-45.120503652039325
1739209796.3668365;-33.981070128970906
1739209796.366841;-33.981070128970906
1739209796.3668458;-35.57807855764607
1739209796.3668504;-45.120503652039325
1739209796.366855;-38.13080360867914
1739209796.3668594;-38.13080360867914
1739209796.3668642;-45.120503652039325
1739209796.3668687;-45.120503652039325
1739209796.3668733;-38.13080360867914
1739209796.3668778;-38.13080360867914
1739209796.3668823;-38.13080360867914
1739209796.366887;-45.120503652039325
1739209796.3668916;-45.120503652039325
1739209796.3668962;-35.57807855764607
1739209796.3669007;-38.13080360867914
1739209796.3669055;-38.13080360867914
1739209796.36691;-38.13080360867914
1739209796.3669145;-35.57807855764607
1739209796.366919;-32.816014438256545
1739209796.3669236;-45.120503652039325
1739209796.3669283;-38.13080360867914
1739209796.3669329;-33.981070128970906
1739209796.3669374;-45.120503652039325
1739209796.366942;-45.120503652039325
1739209796.3669467;-33.981070128970906
1739209796.3669512;-33.981070128970906
1739209796.3669558;-38.13080360867914
1739209796.3669603;-45.120503652039325
1739209796.3669648;-38.13080360867914
1739209796.3669696;-45.120503652039325
1739209796.366974;-38.13080360867914
1739209796.3669786;-45.120503652039325
1739209796.3669832;-38.13080360867914
1739209796.366988;-38.13080360867914
1739209796.3669925;-38.13080360867914
1739209796.366997;-45.120503652039325
1739209796.3670015;-38.13080360867914
1739209796.367006;-38.13080360867914
1739209796.3670108;-38.13080360867914
1739209796.3670154;-45.120503652039325
1739209796.36702;-33.981070128970906
1739209796.3670244;-33.981070128970906
1739209796.3670292;-38.13080360867914
1739209796.3670337;-38.13080360867914
1739209796.3670382;-38.13080360867914
1739209796.3670428;-35.57807855764607
1739209796.3670473;-38.13080360867914
1739209796.367052;-45.120503652039325
1739209796.3670566;-45.120503652039325
1739209796.3670611;-45.120503652039325
1739209796.3670657;-45.120503652039325
1739209796.3670704;-45.120503652039325
1739209796.367075;-38.13080360867914
1739209796.3670795;-38.13080360867914
1739209796.367084;-45.120503652039325
1739209796.3670886;-38.13080360867914
1739209796.3670933;-33.981070128970906
1739209796.3670979;-33.981070128970906
1739209796.3671024;-45.120503652039325
1739209796.367107;-45.120503652039325
1739209796.3671117;-38.13080360867914
1739209796.3671162;-45.120503652039325
1739209796.3671207;-38.13080360867914
1739209796.3671253;-32.816014438256545
1739209796.3671298;-31.141103565318915
1739209796.3671346;-33.981070128970956
1739209796.367139;-38.13080360867914
1739209796.3671436;-45.120503652039325
1739209796.3671482;-45.120503652039325
1739209796.367153;-45.120503652039325
1739209796.3671575;-38.13080360867914
1739209796.367162;-45.120503652039325
1739209796.3671665;-33.981070128970906
1739209796.367171;-27.267205301931607
1739209796.3671758;-38.13080360867914
1739209796.3671803;-38.13080360867914
1739209796.3671849;-38.13080360867914
1739209796.3671894;-33.981070128970906
1739209796.3671942;-38.13080360867914
1739209796.3671987;-38.13080360867914
1739209796.3672032;-45.120503652039325
1739209796.3672078;-45.120503652039325
1739209796.3672125;-45.120503652039325
1739209796.367217;-38.13080360867914
1739209796.3672216;-38.13080360867914
1739209796.3672261;-32.816014438256545
1739209796.3672307;-38.13080360867914
1739209796.3672354;-45.120503652039325
1739209796.36724;-45.120503652039325
1739209796.3672445;-38.13080360867914
1739209796.367249;-38.13080360867914
1739209796.3672538;-45.120503652039325
1739209796.3672583;-38.13080360867914
1739209796.3672628;-45.120503652039325
1739209796.3672674;-45.120503652039325
1739209796.367272;-38.13080360867914
1739209796.3672767;-38.13080360867914
1739209796.3672812;-31.141103565318915
1739209796.3672857;-38.13080360867914
1739209796.3672903;-38.13080360867914
1739209796.367295;-38.13080360867914
1739209796.3672996;-35.57807855764607
1739209796.367304;-45.120503652039325
1739209796.3673086;-38.13080360867914
1739209796.3673131;-45.120503652039325
1739209796.367318;-38.13080360867914
1739209796.3673224;-45.120503652039325
1739209796.367327;-45.120503652039325
1739209796.3673315;-45.120503652039325
1739209796.3673363;-38.13080360867914
1739209796.3673408;-32.816014438256545
1739209796.3673453;-45.120503652039325
1739209796.3673499;-38.13080360867914
1739209796.3673544;-27.8777449560314
1739209796.3673592;-35.57807855764607
1739209796.3673637;-45.120503652039325
1739209796.3673682;-45.120503652039325
1739209796.3673728;-45.120503652039325
1739209796.3673775;-45.120503652039325
1739209796.367382;-45.120503652039325
1739209796.3673866;-38.13080360867914
1739209796.367391;-45.120503652039325
1739209796.3673956;-45.120503652039325
1739209796.3674004;-45.120503652039325
1739209796.367405;-45.120503652039325
1739209796.3674095;-35.57807855764607
1739209796.367414;-35.57807855764607
1739209796.3674188;-45.120503652039325
1739209796.3674233;-45.120503652039325
1739209796.3674278;-32.816014438256545
1739209796.3674324;-33.981070128970906
1739209796.367437;-45.120503652039325
1739209796.3674417;-45.120503652039325
1739209796.3674462;-45.120503652039325
1739209796.3674507;-45.120503652039325
1739209796.3674552;-45.120503652039325
1739209796.36746;-38.13080360867914
1739209796.3674645;-38.13080360867914
1739209796.367469;-45.120503652039325
1739209796.3674736;-45.120503652039325
1739209796.3674781;-38.13080360867914
1739209796.367483;-35.57807855764607
1739209796.3674874;-38.13080360867914
1739209796.367492;-45.120503652039325
1739209796.3674965;-38.13080360867914
1739209796.3675013;-45.120503652039325
1739209796.3675058;-45.120503652039325
1739209796.3675103;-38.13080360867914
1739209796.3675148;-38.13080360867914
1739209796.3675194;-45.120503652039325
1739209796.3675241;-38.13080360867914
1739209796.3675287;-38.13080360867914
1739209796.3675332;-45.120503652039325
1739209796.3675377;-31.141103565318893
1739209796.3675425;-35.57807855764607
1739209796.367547;-45.120503652039325
1739209796.3675516;-45.120503652039325
1739209796.367556;-38.13080360867914
1739209796.3675609;-33.981070128970906
1739209796.3675654;-45.120503652039325
1739209796.36757;-33.981070128970906
1739209796.3675745;-45.120503652039325
1739209796.367579;-38.13080360867914
1739209796.3675838;-45.120503652039325
1739209796.3675883;-45.120503652039325
1739209796.3675928;-35.57807855764607
1739209796.3675973;-38.13080360867914
1739209796.367602;-45.120503652039325
1739209796.3676066;-45.120503652039325
1739209796.3676112;-32.816014438256545
1739209796.3676157;-32.816014438256545
1739209796.3676202;-45.120503652039325
1739209796.367625;-45.120503652039325
1739209796.3676295;-35.57807855764607
1739209796.367634;-35.57807855764607
1739209796.3676386;-45.120503652039325
1739209796.3676434;-38.13080360867914
1739209796.367648;-45.120503652039325
1739209796.3676524;-45.120503652039325
1739209796.367657;-45.120503652039325
1739209796.3676615;-38.13080360867914
1739209796.3676662;-45.120503652039325
1739209796.3676708;-38.13080360867914
1739209796.3676753;-45.120503652039325
1739209796.3676798;-45.120503652039325
1739209796.3676846;-38.13080360867914
1739209796.3676891;-35.57807855764607
1739209796.3676937;-35.57807855764607
1739209796.3676982;-45.120503652039325
1739209796.3677027;-38.13080360867914
1739209796.3677075;-33.981070128970906
1739209796.367712;-45.120503652039325
1739209796.3677166;-45.120503652039325
1739209796.367721;-38.13080360867914
1739209796.3677258;-45.120503652039325
1739209796.3677304;-38.13080360867914
1739209796.367735;-45.120503652039325
1739209796.3677394;-38.13080360867914
1739209796.367744;-45.120503652039325
1739209796.3677487;-35.57807855764607
1739209796.3677533;-38.13080360867914
1739209796.3677578;-45.120503652039325
1739209796.3677623;-38.13080360867914
1739209796.367767;-38.13080360867914
1739209796.3677716;-45.120503652039325
1739209796.3677762;-38.13080360867914
1739209796.3677807;-38.13080360867914
1739209796.3677852;-38.13080360867914
1739209796.36779;-35.57807855764607
1739209796.3677945;-45.120503652039325
1739209796.367799;-38.13080360867914
1739209796.3678036;-45.120503652039325
1739209796.3678083;-45.120503652039325
1739209796.3678129;-35.57807855764607
1739209796.3678174;-38.13080360867914
1739209796.367822;-35.57807855764607
1739209796.3678265;-35.57807855764607
1739209796.3678312;-45.120503652039325
1739209796.3678358;-38.13080360867914
1739209796.3678403;-45.120503652039325
1739209796.3678448;-45.120503652039325
1739209796.3678496;-38.13080360867914
1739209796.367854;-45.120503652039325
1739209796.3678586;-45.120503652039325
1739209796.3678632;-45.120503652039325
1739209796.3678677;-38.13080360867914
1739209796.3678725;-32.816014438256545
1739209796.367877;-33.981070128970906
1739209796.3678815;-45.120503652039325
1739209796.367886;-45.120503652039325
1739209796.3678908;-38.13080360867914
1739209796.3678954;-38.13080360867914
1739209796.3679;-45.120503652039325
1739209796.3679044;-38.13080360867914
1739209796.3679092;-38.13080360867914
1739209796.3679137;-38.13080360867914
1739209796.3679183;-38.13080360867914
1739209796.3679228;-35.57807855764607
1739209796.3679273;-45.120503652039325
1739209796.367932;-45.120503652039325
1739209796.3679366;-38.13080360867914
1739209796.3679411;-45.120503652039325
1739209796.3679457;-38.13080360867914
1739209796.3679504;-38.13080360867914
1739209796.367955;-45.120503652039325
1739209796.3679595;-35.57807855764607
1739209796.367964;-35.57807855764607
1739209796.3679686;-45.120503652039325
1739209796.3679733;-38.13080360867914
1739209796.3679779;-35.57807855764607
1739209796.3679824;-38.13080360867914
1739209796.367987;-45.120503652039325
1739209796.3679917;-38.13080360867914
1739209796.3679962;-33.981070128970906
1739209796.3680007;-45.120503652039325
1739209796.3680053;-38.13080360867914
1739209796.3680098;-38.13080360867914
1739209796.3680146;-35.57807855764607
1739209796.368019;-33.981070128970906
1739209796.3680236;-45.120503652039325
1739209796.3680282;-38.13080360867914
1739209796.368033;-35.57807855764607
1739209796.3680375;-35.57807855764607
1739209796.368042;-38.13080360867914
1739209796.3680465;-45.120503652039325
1739209796.368051;-38.13080360867914
1739209796.3680558;-38.13080360867914
1739209796.3680604;-38.13080360867914
1739209796.3680649;-45.120503652039325
1739209796.3680694;-38.13080360867914
1739209796.3680742;-33.981070128970906
1739209796.3680787;-38.13080360867914
1739209796.3680832;-38.13080360867914
1739209796.3714256;-45.120503652039325
1739209796.371432;-38.13080360867914
1739209796.3714387;-38.13080360867914
1739209796.3714454;-45.120503652039325
1739209796.371452;-45.120503652039325
1739209796.3714585;-38.13080360867914
1739209796.3714652;-38.13080360867914
1739209796.371472;-33.981070128970906
1739209796.3714783;-45.120503652039325
1739209796.371485;-38.13080360867914
1739209796.3714917;-45.120503652039325
1739209796.3714983;-45.120503652039325
1739209796.3715048;-38.13080360867914
1739209796.3715115;-35.57807855764607
1739209796.3715181;-38.13080360867914
1739209796.3715246;-38.13080360867914
1739209796.3715312;-38.13080360867914
1739209796.371538;-33.981070128970906
1739209796.3715446;-45.120503652039325
1739209796.371551;-45.120503652039325
1739209796.3715577;-45.120503652039325
1739209796.3715644;-33.981070128970906
1739209796.3715708;-45.120503652039325
1739209796.3715775;-38.13080360867914
1739209796.3715842;-38.13080360867914
1739209796.3715909;-45.120503652039325
1739209796.3715973;-45.120503652039325
1739209796.371604;-45.120503652039325
1739209796.3716106;-45.120503652039325
1739209796.371617;-32.816014438256545
1739209796.3716238;-38.13080360867914
1739209796.3716304;-45.120503652039325
1739209796.3716369;-38.13080360867914
1739209796.3716435;-35.57807855764607
1739209796.3716502;-38.13080360867914
1739209796.371657;-38.13080360867914
1739209796.3716633;-38.13080360867914
1739209796.37167;-28.58837851428586
1739209796.3716767;-45.120503652039325
1739209796.3716831;-38.13080360867914
1739209796.3716898;-38.13080360867914
1739209796.3716965;-33.981070128970906
1739209796.3717031;-45.120503652039325
1739209796.3717096;-38.13080360867914
1739209796.3717163;-38.13080360867914
1739209796.371723;-38.13080360867914
1739209796.3717294;-38.13080360867914
1739209796.371736;-38.13080360867914
1739209796.3717427;-38.13080360867914
1739209796.3717494;-45.120503652039325
1739209796.3717558;-45.120503652039325
1739209796.3717625;-38.13080360867914
1739209796.3717692;-38.13080360867914
1739209796.3717756;-33.981070128970906
1739209796.3717823;-45.120503652039325
1739209796.371789;-45.120503652039325
1739209796.3717957;-35.57807855764607
1739209796.371802;-38.13080360867914
1739209796.3718088;-45.120503652039325
1739209796.3718154;-45.120503652039325
1739209796.3718219;-45.120503652039325
1739209796.3718286;-38.13080360867914
1739209796.3718352;-38.13080360867914
1739209796.371842;-38.13080360867914
1739209796.3718483;-38.13080360867914
1739209796.371855;-45.120503652039325
1739209796.3718617;-35.57807855764607
1739209796.3718681;-35.57807855764607
1739209796.3718748;-35.57807855764607
1739209796.3718815;-31.141103565318915
1739209796.3718882;-28.992665084841942
1739209796.3718946;-38.13080360867914
1739209796.3719013;-45.120503652039325
1739209796.371908;-38.13080360867914
1739209796.3719144;-38.13080360867914
1739209796.371921;-38.13080360867914
1739209796.3719277;-45.120503652039325
1739209796.3719344;-38.13080360867914
1739209796.3719409;-32.816014438256545
1739209796.3719475;-35.57807855764607
1739209796.3719542;-45.120503652039325
1739209796.3719606;-45.120503652039325
1739209796.3719673;-32.816014438256545
1739209796.371974;-38.13080360867914
1739209796.3719807;-45.120503652039325
1739209796.371987;-33.981070128970906
1739209796.3719938;-28.992665084841942
1739209796.3720005;-38.13080360867914
1739209796.372007;-38.13080360867914
1739209796.3720136;-38.13080360867914
1739209796.3720202;-38.13080360867914
1739209796.3720267;-33.981070128970906
1739209796.3720334;-45.120503652039325
1739209796.37204;-45.120503652039325
1739209796.3720467;-45.120503652039325
1739209796.3720531;-45.120503652039325
1739209796.3720598;-45.120503652039325
1739209796.3720665;-45.120503652039325
1739209796.372073;-35.57807855764607
1739209796.3720796;-38.13080360867914
1739209796.3720863;-38.13080360867914
1739209796.372093;-35.57807855764607
1739209796.3720994;-38.13080360867914
1739209796.372106;-45.120503652039325
1739209796.3721128;-35.57807855764607
1739209796.3721192;-38.13080360867914
1739209796.3721259;-45.120503652039325
1739209796.3721325;-38.13080360867914
1739209796.3721392;-38.13080360867914
1739209796.3721457;-35.57807855764607
1739209796.3721523;-33.981070128970906
1739209796.372159;-45.120503652039325
1739209796.3721654;-38.13080360867914
1739209796.372172;-35.57807855764607
1739209796.3721788;-38.13080360867914
1739209796.3721855;-45.120503652039325
1739209796.372192;-45.120503652039325
1739209796.3721986;-38.13080360867914
1739209796.3722053;-45.120503652039325
1739209796.3722117;-33.981070128970906
1739209796.3722184;-38.13080360867914
1739209796.372225;-38.13080360867914
1739209796.3722317;-35.57807855764607
1739209796.3722382;-38.13080360867914
1739209796.3722448;-45.120503652039325
1739209796.3722515;-38.13080360867914
1739209796.372258;-38.13080360867914
1739209796.3722646;-45.120503652039325
1739209796.3722713;-45.120503652039325
1739209796.372278;-38.13080360867914
1739209796.3722844;-45.120503652039325
1739209796.372291;-45.120503652039325
1739209796.3722978;-33.981070128970906
1739209796.3723042;-38.13080360867914
1739209796.3723109;-45.120503652039325
1739209796.3723176;-38.13080360867914
1739209796.3723242;-35.57807855764607
1739209796.3723307;-33.981070128970906
1739209796.3723373;-45.120503652039325
1739209796.372344;-45.120503652039325
1739209796.3723505;-38.13080360867914
1739209796.3723571;-45.120503652039325
1739209796.3723638;-45.120503652039325
1739209796.3723705;-38.13080360867914
1739209796.372377;-38.13080360867914
1739209796.3723836;-38.13080360867914
