CAN Message; 0x150:0300f34eac54e2d1
1739209658.6423266;-45.120503652039325
1739209658.6423275;-45.120503652039325
1739209658.6423285;-35.57807855764607
1739209658.6423295;-35.57807855764607
1739209658.6423304;-38.13080360867914
1739209658.6423314;-45.120503652039325
1739209658.6423326;-45.120503652039325
1739209658.6423335;-33.981070128970906
1739209658.6423345;-38.13080360867914
1739209658.6423354;-38.13080360867914
1739209658.6423364;-38.13080360867914
1739209658.6423373;-33.981070128970906
1739209658.6423383;-38.13080360867914
1739209658.6423392;-45.120503652039325
1739209658.6423402;-31.141103565318915
1739209658.6423414;-38.13080360867914
1739209658.6423423;-45.120503652039325
1739209658.6423433;-45.120503652039325
1739209658.6423442;-35.57807855764607
1739209658.6423452;-35.57807855764607
1739209658.6423461;-45.120503652039325
1739209658.642347;-38.13080360867914
1739209658.642348;-45.120503652039325
1739209658.642349;-45.120503652039325
1739209658.6423502;-38.13080360867914
1739209658.6423512;-45.120503652039325
1739209658.642352;-45.120503652039325
1739209658.642353;-45.120503652039325
1739209658.642354;-38.13080360867914
1739209658.642355;-38.13080360867914
1739209658.642356;-45.120503652039325
1739209658.6423569;-38.13080360867914
1739209658.6423578;-38.13080360867914
1739209658.642359;-45.120503652039325
1739209658.64236;-32.816014438256545
1739209658.642361;-38.13080360867914
1739209658.6423619;-38.13080360867914
1739209658.6423628;-45.120503652039325
1739209658.6423638;-30.49652367304973
1739209658.6423647;-31.141103565318893
1739209658.6423657;-45.120503652039325
1739209658.6423666;-38.13080360867914
1739209658.6423678;-38.13080360867914
1739209658.6423688;-45.120503652039325
1739209658.6423697;-45.120503652039325
1739209658.6423707;-35.57807855764607
1739209658.6423717;-45.120503652039325
1739209658.6423726;-45.120503652039325
1739209658.6423736;-38.13080360867914
1739209658.6423745;-45.120503652039325
1739209658.6423755;-38.13080360867914
1739209658.6423767;-45.120503652039325
1739209658.6423776;-38.13080360867914
1739209658.6423786;-45.120503652039325
1739209658.6423795;-27.8777449560314
1739209658.6423805;-26.991370085610736
1739209658.6423814;-45.120503652039325
1739209658.6423824;-45.120503652039325
1739209658.6423833;-32.816014438256545
1739209658.6423845;-30.49652367304973
1739209658.6423855;-45.120503652039325
1739209658.6423864;-38.13080360867914
1739209658.6423874;-45.120503652039325
1739209658.6423883;-45.120503652039325
1739209658.6423893;-38.13080360867914
1739209658.6423903;-45.120503652039325
1739209658.6423912;-45.120503652039325
1739209658.6423922;-45.120503652039325
1739209658.6423934;-38.13080360867914
1739209658.6423943;-45.120503652039325
1739209658.6423953;-35.57807855764607
1739209658.6423962;-29.438486411369333
1739209658.6423972;-45.120503652039325
1739209658.642398;-45.120503652039325
1739209658.642399;-45.120503652039325
1739209658.6424;-32.816014438256545
1739209658.642401;-45.120503652039325
1739209658.6424022;-45.120503652039325
1739209658.6424031;-45.120503652039325
1739209658.642404;-45.120503652039325
1739209658.642405;-38.13080360867914
1739209658.642406;-38.13080360867914
1739209658.642407;-38.13080360867914
1739209658.642408;-45.120503652039325
1739209658.6424088;-45.120503652039325
1739209658.6424098;-45.120503652039325
1739209658.642411;-45.120503652039325
1739209658.642412;-45.120503652039325
1739209658.642413;-38.13080360867914
1739209658.6424139;-38.13080360867914
1739209658.6424148;-45.120503652039325
1739209658.6424158;-45.120503652039325
1739209658.6424167;-45.120503652039325
1739209658.6424177;-45.120503652039325
1739209658.6424186;-38.13080360867914
1739209658.6424198;-38.13080360867914
1739209658.6424208;-45.120503652039325
1739209658.6424217;-38.13080360867914
1739209658.6424227;-38.13080360867914
1739209658.6424236;-38.13080360867914
1739209658.6424246;-38.13080360867914
1739209658.6424255;-38.13080360867914
1739209658.6424265;-45.120503652039325
1739209658.6424274;-38.13080360867914
1739209658.6424286;-38.13080360867914
1739209658.6424296;-38.13080360867914
1739209658.6424305;-45.120503652039325
1739209658.6424315;-45.120503652039325
1739209658.6424325;-45.120503652039325
1739209658.6424334;-38.13080360867914
1739209658.6424344;-38.13080360867914
1739209658.6424353;-28.58837851428586
1739209658.6424365;-33.981070128970906
1739209658.6424375;-45.120503652039325
1739209658.6424384;-38.13080360867914
1739209658.6424394;-35.57807855764607
1739209658.6424403;-38.13080360867914
1739209658.6424413;-45.120503652039325
1739209658.6424422;-38.13080360867914
1739209658.6424432;-32.81601443825658
1739209658.6424441;-38.13080360867914
1739209658.6424453;-38.13080360867914
1739209658.6424463;-45.120503652039325
1739209658.6424472;-45.120503652039325
1739209658.6424482;-45.120503652039325
1739209658.6424491;-38.13080360867914
1739209658.64245;-38.13080360867914
1739209658.642451;-27.267205301931607
1739209658.642452;-33.981070128970906
1739209658.642453;-45.120503652039325
1739209658.6424541;-38.13080360867914
1739209658.642455;-38.13080360867914
1739209658.642456;-38.13080360867914
1739209658.642457;-45.120503652039325
1739209658.642458;-45.120503652039325
1739209658.642459;-35.57807855764607
1739209658.6424599;-38.13080360867914
1739209658.6424608;-45.120503652039325
1739209658.6424618;-33.981070128970906
1739209658.642463;-45.120503652039325
1739209658.642464;-45.120503652039325
1739209658.6424649;-45.120503652039325
1739209658.6424658;-45.120503652039325
1739209658.6424668;-28.992665084841942
1739209658.6424677;-33.981070128970906
1739209658.6424687;-45.120503652039325
1739209658.6424696;-38.13080360867914
1739209658.6424706;-35.57807855764607
1739209658.6424718;-45.120503652039325
1739209658.6424727;-45.120503652039325
1739209658.6424737;-38.13080360867914
1739209658.6424747;-38.13080360867914
1739209658.6424756;-38.13080360867914
1739209658.6424766;-45.120503652039325
1739209658.6424775;-45.120503652039325
1739209658.6424785;-38.13080360867914
1739209658.6424797;-38.13080360867914
1739209658.6424806;-38.13080360867914
1739209658.6424816;-38.13080360867914
1739209658.6424825;-35.57807855764607
1739209658.6424835;-45.120503652039325
1739209658.6424844;-38.13080360867914
1739209658.6424854;-33.981070128970906
1739209658.6424863;-38.13080360867914
1739209658.6424873;-38.13080360867914
1739209658.6424885;-38.13080360867914
1739209658.6424894;-45.120503652039325
1739209658.6424904;-45.120503652039325
1739209658.6424913;-38.13080360867914
1739209658.6424923;-38.13080360867914
1739209658.6424932;-45.120503652039325
1739209658.6424942;-38.13080360867914
1739209658.6424952;-32.816014438256545
1739209658.642496;-35.57807855764607
1739209658.6424973;-38.13080360867914
1739209658.6424983;-38.13080360867914
1739209658.6424992;-38.13080360867914
1739209658.6425002;-45.120503652039325
1739209658.642501;-38.13080360867914
1739209658.642502;-38.13080360867914
1739209658.642503;-45.120503652039325
1739209658.642504;-45.120503652039325
1739209658.642505;-33.981070128970906
1739209658.6425061;-38.13080360867914
1739209658.642507;-38.13080360867914
1739209658.642508;-45.120503652039325
1739209658.642509;-45.120503652039325
1739209658.64251;-38.13080360867914
1739209658.642511;-32.816014438256545
1739209658.6425118;-38.13080360867914
1739209658.6425128;-38.13080360867914
1739209658.6425138;-33.981070128970906
1739209658.642515;-38.13080360867914
1739209658.642516;-45.120503652039325
1739209658.6425169;-38.13080360867914
1739209658.6425178;-35.57807855764607
1739209658.6425188;-45.120503652039325
1739209658.6425197;-38.13080360867914
1739209658.6425207;-38.13080360867914
1739209658.6425216;-33.981070128970906
1739209658.6425226;-38.13080360867914
1739209658.6425238;-38.13080360867914
1739209658.6425247;-38.13080360867914
1739209658.6425257;-33.981070128970906
1739209658.6425266;-33.981070128970906
1739209658.6425276;-45.120503652039325
1739209658.6425285;-45.120503652039325
1739209658.6425295;-35.57807855764607
1739209658.6425304;-38.13080360867914
1739209658.6425316;-45.120503652039325
1739209658.6425326;-45.120503652039325
1739209658.6425335;-33.981070128970906
1739209658.6425345;-45.120503652039325
1739209658.6425354;-45.120503652039325
1739209658.6425364;-32.816014438256545
1739209658.6425374;-33.981070128970906
1739209658.6425383;-38.13080360867914
1739209658.6425393;-38.13080360867914
1739209658.6425405;-45.120503652039325
1739209658.6425414;-38.13080360867914
1739209658.6425424;-33.981070128970906
1739209658.6425433;-38.13080360867914
1739209658.6425443;-38.13080360867914
1739209658.6425452;-38.13080360867914
1739209658.6425462;-45.120503652039325
1739209658.6425471;-45.120503652039325
1739209658.642548;-45.120503652039325
1739209658.6425493;-38.13080360867914
1739209658.6425502;-45.120503652039325
1739209658.6425512;-45.120503652039325
1739209658.6425521;-38.13080360867914
1739209658.642553;-38.13080360867914
1739209658.642554;-45.120503652039325
1739209658.642555;-45.120503652039325
1739209658.642556;-38.13080360867914
1739209658.642557;-45.120503652039325
1739209658.642558;-45.120503652039325
1739209658.642559;-35.57807855764607
1739209658.64256;-45.120503652039325
1739209658.642561;-45.120503652039325
1739209658.642562;-45.120503652039325
1739209658.6425629;-38.13080360867914
1739209658.6425638;-38.13080360867914
1739209658.6425648;-45.120503652039325
1739209658.6425657;-45.120503652039325
1739209658.642567;-38.13080360867914
1739209658.6425679;-45.120503652039325
1739209658.6425688;-45.120503652039325
1739209658.6425698;-38.13080360867914
1739209658.6425707;-45.120503652039325
1739209658.6425717;-45.120503652039325
1739209658.6425726;-45.120503652039325
1739209658.6425736;-33.981070128970906
1739209658.6425745;-38.13080360867914
1739209658.6425757;-45.120503652039325
1739209658.6425767;-45.120503652039325
1739209658.6425776;-38.13080360867914
1739209658.6425786;-30.49652367304973
1739209658.6425796;-45.120503652039325
1739209658.6425805;-45.120503652039325
1739209658.6425815;-45.120503652039325
1739209658.6425824;-33.981070128970906
1739209658.6425836;-45.120503652039325
1739209658.6425846;-45.120503652039325
1739209658.6425855;-33.981070128970906
1739209658.6425865;-38.13080360867914
1739209658.6425874;-45.120503652039325
1739209658.6425884;-45.120503652039325
1739209658.6425893;-35.57807855764607
1739209658.6425903;-35.57807855764607
1739209658.6425912;-45.120503652039325
1739209658.6425924;-45.120503652039325
1739209658.6425934;-45.120503652039325
1739209658.6425943;-33.981070128970906
1739209658.6425953;-45.120503652039325
1739209658.6425962;-45.120503652039325
1739209658.6425972;-45.120503652039325
1739209658.6425982;-33.981070128970906
1739209658.642599;-38.13080360867914
1739209658.6426;-45.120503652039325
1739209658.6426013;-35.57807855764607
1739209658.6426022;-38.13080360867914
1739209658.6426032;-45.120503652039325
1739209658.642604;-38.13080360867914
1739209658.642605;-35.57807855764607
1739209658.642606;-38.13080360867914
1739209658.642607;-45.120503652039325
1739209658.642608;-33.981070128970906
1739209658.642609;-45.120503652039325
1739209658.64261;-31.141103565318915
1739209658.642611;-38.13080360867914
1739209658.642612;-35.57807855764607
1739209658.642613;-45.120503652039325
1739209658.642614;-45.120503652039325
1739209658.6426148;-32.816014438256545
1739209658.6426158;-35.57807855764607
1739209658.6426167;-38.13080360867914
1739209658.6426177;-35.57807855764607
1739209658.642619;-38.13080360867914
1739209658.6426198;-38.13080360867914
1739209658.6426208;-45.120503652039325
1739209658.6426218;-45.120503652039325
1739209658.6426227;-33.981070128970906
1739209658.6426237;-35.57807855764607
1739209658.6426246;-45.120503652039325
1739209658.6426256;-38.13080360867914
1739209658.6426265;-32.816014438256545
1739209658.6426277;-35.57807855764607
1739209658.6426287;-45.120503652039325
1739209658.6426296;-33.981070128970906
1739209658.6426306;-45.120503652039325
1739209658.6426315;-45.120503652039325
1739209658.6426325;-38.13080360867914
1739209658.6426334;-45.120503652039325
1739209658.6426344;-32.816014438256545
1739209658.6426356;-35.57807855764607
1739209658.6426365;-38.13080360867914
1739209658.6426375;-45.120503652039325
1739209658.6426384;-38.13080360867914
1739209658.6426394;-33.981070128970906
1739209658.6426404;-38.13080360867914
1739209658.6426413;-45.120503652039325
1739209658.6426423;-38.13080360867914
1739209658.6426432;-45.120503652039325
1739209658.6426444;-45.120503652039325
1739209658.6426454;-38.13080360867914
1739209658.6426463;-45.120503652039325
1739209658.6426473;-38.13080360867914
1739209658.6426482;-45.120503652039325
1739209658.6426492;-38.13080360867914
1739209658.6426501;-32.816014438256545
1739209658.642651;-38.13080360867914
1739209658.642652;-45.120503652039325
1739209658.6426532;-38.13080360867914
1739209658.6426542;-38.13080360867914
1739209658.6426551;-38.13080360867914
1739209658.642656;-38.13080360867914
1739209658.642657;-33.981070128970906
1739209658.642658;-32.816014438256545
1739209658.642659;-33.981070128970906
1739209658.64266;-38.13080360867914
1739209658.6426609;-35.57807855764607
1739209658.642662;-38.13080360867914
1739209658.642663;-38.13080360867914
1739209658.642664;-35.57807855764607
1739209658.642665;-31.141103565318915
1739209658.6426659;-31.141103565318915
1739209658.6426668;-45.120503652039325
1739209658.6426678;-38.13080360867914
1739209658.6426687;-45.120503652039325
1739209658.6426697;-45.120503652039325
1739209658.6426709;-35.57807855764607
1739209658.6426718;-38.13080360867914
1739209658.6426728;-38.13080360867914
1739209658.6426737;-31.141103565318915
1739209658.6426747;-45.120503652039325
1739209658.6426756;-45.120503652039325
1739209658.6426766;-38.13080360867914
1739209658.6426775;-38.13080360867914
1739209658.6426787;-33.981070128970906
1739209658.6426797;-38.13080360867914
1739209658.6426806;-38.13080360867914
1739209658.6426816;-38.13080360867914
1739209658.6426826;-45.120503652039325
1739209658.6426835;-38.13080360867914
1739209658.6426845;-38.13080360867914
1739209658.6426854;-38.13080360867914
1739209658.6426864;-38.13080360867914
1739209658.6426876;-38.13080360867914
1739209658.6426885;-35.57807855764607
1739209658.6426895;-38.13080360867914
1739209658.6426904;-38.13080360867914
1739209658.6426914;-35.57807855764607
1739209658.6426923;-45.120503652039325
1739209658.6426933;-45.120503652039325
1739209658.6426942;-38.13080360867914
1739209658.6426952;-45.120503652039325
1739209658.6426964;-45.120503652039325
1739209658.6426973;-38.13080360867914
1739209658.6426983;-45.120503652039325
1739209658.6426992;-45.120503652039325
1739209658.6427002;-38.13080360867914
1739209658.6427011;-45.120503652039325
1739209658.642702;-45.120503652039325
1739209658.642703;-38.13080360867914
1739209658.642704;-45.120503652039325
1739209658.6427052;-45.120503652039325
1739209658.6427062;-38.13080360867914
1739209658.642707;-38.13080360867914
1739209658.642708;-38.13080360867914
1739209658.642709;-45.120503652039325
1739209658.64271;-45.120503652039325
1739209658.642711;-38.13080360867914
1739209658.6427119;-45.120503652039325
1739209658.6427128;-28.992665084841942
1739209658.642714;-35.57807855764607
1739209658.642715;-35.57807855764607
1739209658.642716;-32.816014438256545
1739209658.642717;-45.120503652039325
1739209658.6427178;-45.120503652039325
1739209658.6427188;-45.120503652039325
1739209658.6427197;-45.120503652039325
1739209658.6427207;-32.81601443825658
1739209658.6427217;-38.13080360867914
1739209658.6427228;-45.120503652039325
1739209658.6427238;-38.13080360867914
1739209658.6427248;-45.120503652039325
1739209658.6427257;-45.120503652039325
1739209658.6427267;-38.13080360867914
1739209658.6427276;-38.13080360867914
1739209658.6427286;-28.992665084841942
1739209658.6427295;-38.13080360867914
1739209658.6427307;-45.120503652039325
1739209658.6427317;-35.57807855764607
1739209658.6427326;-38.13080360867914
1739209658.6427336;-45.120503652039325
1739209658.6427345;-33.981070128970906
1739209658.6427355;-32.816014438256545
1739209658.6427364;-33.981070128970956
1739209658.6427374;-45.120503652039325
1739209658.6427383;-38.13080360867914
1739209658.6427395;-45.120503652039325
1739209658.6427405;-45.120503652039325
1739209658.6427414;-45.120503652039325
1739209658.6427424;-38.13080360867914
1739209658.6427433;-45.120503652039325
1739209658.6427443;-35.57807855764607
1739209658.6427453;-35.57807855764607
1739209658.6427462;-45.120503652039325
1739209658.6427472;-38.13080360867914
1739209658.6427484;-38.13080360867914
1739209658.6427493;-38.13080360867914
1739209658.6427503;-45.120503652039325
1739209658.6427512;-45.120503652039325
1739209658.6427522;-45.120503652039325
1739209658.6427531;-45.120503652039325
1739209658.642754;-38.13080360867914
1739209658.642755;-38.13080360867914
1739209658.642756;-38.13080360867914
1739209658.6427572;-38.13080360867914
1739209658.6427581;-45.120503652039325
1739209658.642759;-45.120503652039325
1739209658.64276;-33.981070128970906
1739209658.642761;-32.816014438256545
1739209658.642762;-45.120503652039325
1739209658.642763;-45.120503652039325
1739209658.6427639;-38.13080360867914
1739209658.6427648;-38.13080360867914
1739209658.642766;-38.13080360867914
1739209658.642767;-45.120503652039325
1739209658.642768;-45.120503652039325
1739209658.6427689;-38.13080360867914
1739209658.6427698;-45.120503652039325
1739209658.6427708;-45.120503652039325
1739209658.6427717;-35.57807855764607
1739209658.6427727;-35.57807855764607
1739209658.6427736;-45.120503652039325
1739209658.6427748;-45.120503652039325
1739209658.6427758;-38.13080360867914
1739209658.6427767;-38.13080360867914
1739209658.6427777;-38.13080360867914
1739209658.6427786;-45.120503652039325
1739209658.6427796;-45.120503652039325
1739209658.6427805;-38.13080360867914
1739209658.6427815;-38.13080360867914
1739209658.6427827;-45.120503652039325
1739209658.6427836;-35.57807855764607
1739209658.6427846;-31.141103565318893
1739209658.6427855;-45.120503652039325
1739209658.6427865;-45.120503652039325
1739209658.6427875;-33.981070128970906
1739209658.6427884;-33.981070128970906
1739209658.6427894;-45.120503652039325
1739209658.6427903;-33.981070128970906
1739209658.6427915;-45.120503652039325
1739209658.6427925;-45.120503652039325
1739209658.6427934;-38.13080360867914
1739209658.6427944;-45.120503652039325
1739209658.6427953;-38.13080360867914
1739209658.6427963;-38.13080360867914
1739209658.6427972;-38.13080360867914
1739209658.6427982;-45.120503652039325
1739209658.6427991;-45.120503652039325
1739209658.6428003;-38.13080360867914
1739209658.6428013;-38.13080360867914
1739209658.6428022;-35.57807855764607
1739209658.6428032;-38.13080360867914
1739209658.6428041;-45.120503652039325
1739209658.642805;-33.981070128970906
1739209658.642806;-35.57807855764607
1739209658.642807;-38.13080360867914
1739209658.642808;-38.13080360867914
1739209658.6428092;-38.13080360867914
1739209658.64281;-45.120503652039325
1739209658.642811;-45.120503652039325
1739209658.642812;-38.13080360867914
1739209658.642813;-38.13080360867914
1739209658.642814;-38.13080360867914
1739209658.6428149;-45.120503652039325
1739209658.6428158;-38.13080360867914
1739209658.6428168;-33.981070128970906
1739209658.642818;-32.816014438256545
1739209658.642819;-38.13080360867914
1739209658.64282;-45.120503652039325
1739209658.6428208;-38.13080360867914
1739209658.6428218;-38.13080360867914
1739209658.6428227;-45.120503652039325
1739209658.6428237;-38.13080360867914
1739209658.6428246;-33.981070128970906
1739209658.6428256;-38.13080360867914
1739209658.6428268;-45.120503652039325
1739209658.6428277;-35.57807855764607
1739209658.6428287;-38.13080360867914
1739209658.6428297;-38.13080360867914
1739209658.6428306;-45.120503652039325
1739209658.6428316;-38.13080360867914
1739209658.6428325;-38.13080360867914
1739209658.6428335;-45.120503652039325
1739209658.6428347;-45.120503652039325
1739209658.6428356;-45.120503652039325
1739209658.6428366;-45.120503652039325
1739209658.6428375;-35.57807855764607
1739209658.6428385;-45.120503652039325
1739209658.6428394;-38.13080360867914
1739209658.6428404;-33.981070128970906
1739209658.6428413;-38.13080360867914
1739209658.6428423;-45.120503652039325
1739209658.6428435;-35.57807855764607
1739209658.6428444;-33.981070128970906
1739209658.6428454;-45.120503652039325
1739209658.6428463;-38.13080360867914
1739209658.6428473;-38.13080360867914
1739209658.6428483;-38.13080360867914
1739209658.6428492;-45.120503652039325
1739209658.6428502;-45.120503652039325
1739209658.642851;-45.120503652039325
1739209658.6428523;-33.981070128970906
1739209658.6428533;-32.816014438256545
1739209658.6428542;-45.120503652039325
1739209658.6428552;-45.120503652039325
1739209658.6428561;-38.13080360867914
1739209658.642857;-38.13080360867914
1739209658.642858;-38.13080360867914
1739209658.642859;-45.120503652039325
1739209658.64286;-45.120503652039325
1739209658.6428611;-45.120503652039325
1739209658.642862;-45.120503652039325
1739209658.642863;-38.13080360867914
1739209658.642864;-33.981070128970906
1739209658.642865;-45.120503652039325
1739209658.642866;-38.13080360867914
1739209658.6428668;-33.981070128970906
1739209658.6428678;-38.13080360867914
1739209658.6428688;-45.120503652039325
1739209658.64287;-38.13080360867914
1739209658.642871;-38.13080360867914
1739209658.6428719;-35.57807855764607
1739209658.6428728;-45.120503652039325
1739209658.6428738;-38.13080360867914
1739209658.6428747;-45.120503652039325
1739209658.6428757;-45.120503652039325
1739209658.6428766;-45.120503652039325
1739209658.6428776;-38.13080360867914
1739209658.6428788;-38.13080360867914
1739209658.6428797;-28.992665084841942
1739209658.6428807;-38.13080360867914
1739209658.6428816;-38.13080360867914
1739209658.6428826;-33.981070128970906
1739209658.6428835;-38.13080360867914
1739209658.6428845;-45.120503652039325
1739209658.6428854;-33.981070128970906
1739209658.6428866;-32.816014438256545
1739209658.6428876;-32.81601443825658
1739209658.6428885;-45.120503652039325
1739209658.6428895;-33.981070128970906
1739209658.6428905;-38.13080360867914
1739209658.6428914;-38.13080360867914
1739209658.6428924;-45.120503652039325
1739209658.6428933;-35.57807855764607
1739209658.6428943;-35.57807855764607
1739209658.6428955;-38.13080360867914
1739209658.6428964;-38.13080360867914
1739209658.6428974;-38.13080360867914
1739209658.6428983;-38.13080360867914
1739209658.6428993;-35.57807855764607
1739209658.6429002;-38.13080360867914
1739209658.6429012;-38.13080360867914
1739209658.6429021;-32.816014438256545
1739209658.642903;-33.981070128970906
1739209658.6429043;-45.120503652039325
1739209658.6429052;-38.13080360867914
1739209658.6429062;-33.981070128970906
1739209658.6429071;-35.57807855764607
1739209658.642908;-45.120503652039325
1739209658.642909;-45.120503652039325
1739209658.64291;-45.120503652039325
1739209658.642911;-38.13080360867914
1739209658.642912;-45.120503652039325
1739209658.642913;-38.13080360867914
1739209658.642914;-38.13080360867914
1739209658.642915;-45.120503652039325
1739209658.642916;-38.13080360867914
1739209658.642917;-45.120503652039325
1739209658.6429179;-45.120503652039325
1739209658.6429188;-28.58837851428586
1739209658.6429198;-32.816014438256545
1739209658.6429207;-38.13080360867914
1739209658.642922;-45.120503652039325
1739209658.6429229;-33.981070128970906
1739209658.6429238;-38.13080360867914
1739209658.6429248;-45.120503652039325
1739209658.6429257;-45.120503652039325
1739209658.6429267;-38.13080360867914
1739209658.6429276;-45.120503652039325
1739209658.6429286;-38.13080360867914
1739209658.6429296;-45.120503652039325
1739209658.6429307;-45.120503652039325
1739209658.6429317;-38.13080360867914
1739209658.6429327;-45.120503652039325
1739209658.6429336;-45.120503652039325
1739209658.6429346;-27.8777449560314
1739209658.6429355;-28.21854285175415
1739209658.6429365;-45.120503652039325
1739209658.6429374;-45.120503652039325
1739209658.6429386;-32.816014438256545
1739209658.6429396;-38.13080360867914
1739209658.6429405;-45.120503652039325
1739209658.6429415;-38.13080360867914
1739209658.6429424;-45.120503652039325
1739209658.6429434;-45.120503652039325
1739209658.6429443;-35.57807855764607
1739209658.6429453;-38.13080360867914
1739209658.6429462;-38.13080360867914
1739209658.6429474;-30.49652367304973
1739209658.6429484;-32.816014438256545
1739209658.6429493;-38.13080360867914
1739209658.6429503;-35.57807855764607
1739209658.6429513;-35.57807855764607
1739209658.6429522;-45.120503652039325
1739209658.6429532;-38.13080360867914
1739209658.642954;-45.120503652039325
1739209658.642955;-45.120503652039325
1739209658.6429563;-35.57807855764607
1739209658.6429572;-45.120503652039325
1739209658.6429582;-38.13080360867914
1739209658.642959;-35.57807855764607
1739209658.64296;-45.120503652039325
1739209658.642961;-45.120503652039325
1739209658.642962;-38.13080360867914
1739209658.642963;-38.13080360867914
1739209658.642964;-38.13080360867914
1739209658.642965;-35.57807855764607
1739209658.642966;-45.120503652039325
1739209658.642967;-45.120503652039325
1739209658.642968;-35.57807855764607
1739209658.642969;-38.13080360867914
1739209658.6429698;-45.120503652039325
1739209658.6429708;-45.120503652039325
1739209658.6429718;-32.816014438256545
1739209658.6429727;-38.13080360867914
1739209658.642974;-38.13080360867914
1739209658.6429749;-38.13080360867914
1739209658.6429758;-38.13080360867914
1739209658.6429768;-35.57807855764607
1739209658.6429777;-38.13080360867914
1739209658.6429787;-38.13080360867914
1739209658.6429796;-38.13080360867914
1739209658.6429806;-35.57807855764607
1739209658.6429818;-45.120503652039325
1739209658.6429827;-45.120503652039325
1739209658.6429837;-38.13080360867914
1739209658.6429846;-38.13080360867914
1739209658.6429856;-45.120503652039325
1739209658.6429865;-45.120503652039325
1739209658.6429875;-35.57807855764607
1739209658.6429884;-38.13080360867914
1739209658.6429894;-45.120503652039325
1739209658.6429906;-38.13080360867914
1739209658.6429915;-38.13080360867914
1739209658.6429925;-38.13080360867914
1739209658.6429935;-38.13080360867914
1739209658.6429944;-38.13080360867914
1739209658.6429954;-38.13080360867914
1739209658.6429963;-35.57807855764607
1739209658.6429973;-45.120503652039325
1739209658.6429982;-45.120503652039325
1739209658.6429994;-38.13080360867914
1739209658.6430004;-35.57807855764607
1739209658.6430013;-45.120503652039325
1739209658.6430023;-45.120503652039325
1739209658.6430032;-38.13080360867914
1739209658.6430042;-45.120503652039325
1739209658.6430051;-38.13080360867914
1739209658.643006;-35.57807855764607
1739209658.643007;-45.120503652039325
1739209658.6430082;-45.120503652039325
1739209658.6430092;-45.120503652039325
1739209658.6430101;-45.120503652039325
1739209658.643011;-38.13080360867914
1739209658.643012;-38.13080360867914
1739209658.643013;-45.120503652039325
1739209658.643014;-38.13080360867914
1739209658.643015;-38.13080360867914
1739209658.6430159;-38.13080360867914
1739209658.643017;-38.13080360867914
1739209658.643018;-33.981070128970906
1739209658.643019;-38.13080360867914
1739209658.64302;-45.120503652039325
1739209658.6430209;-38.13080360867914
1739209658.6430218;-38.13080360867914
1739209658.6430228;-38.13080360867914
1739209658.6430237;-45.120503652039325
1739209658.6430247;-45.120503652039325
1739209658.6430259;-45.120503652039325
1739209658.6430268;-38.13080360867914
1739209658.6430278;-45.120503652039325
1739209658.6430287;-45.120503652039325
1739209658.6430297;-38.13080360867914
1739209658.6430306;-33.981070128970906
1739209658.6430316;-45.120503652039325
1739209658.6430326;-38.13080360867914
1739209658.6430337;-38.13080360867914
1739209658.6430347;-38.13080360867914
1739209658.6430357;-45.120503652039325
1739209658.6430366;-38.13080360867914
1739209658.6430376;-45.120503652039325
1739209658.6430385;-38.13080360867914
1739209658.6430395;-45.120503652039325
1739209658.6430404;-45.120503652039325
1739209658.6430414;-45.120503652039325
1739209658.6430426;-38.13080360867914
1739209658.6430435;-38.13080360867914
1739209658.6430445;-38.13080360867914
1739209658.6430454;-45.120503652039325
1739209658.6430464;-33.981070128970906
1739209658.6430473;-45.120503652039325
1739209658.6430483;-32.816014438256545
1739209658.6430492;-35.57807855764607
1739209658.6430502;-38.13080360867914
1739209658.6430514;-38.13080360867914
1739209658.6430523;-31.141103565318915
1739209658.6430533;-35.57807855764607
1739209658.6430542;-38.13080360867914
1739209658.6430552;-38.13080360867914
1739209658.6430562;-33.981070128970906
1739209658.643057;-33.981070128970906
1739209658.643058;-33.981070128970906
1739209658.643059;-45.120503652039325
1739209658.6430602;-38.13080360867914
1739209658.6430612;-38.13080360867914
1739209658.643062;-45.120503652039325
1739209658.643063;-45.120503652039325
1739209658.643064;-38.13080360867914
1739209658.643065;-35.57807855764607
1739209658.643066;-38.13080360867914
1739209658.643067;-45.120503652039325
1739209658.6430678;-45.120503652039325
1739209658.643069;-45.120503652039325
1739209658.64307;-33.981070128970906
1739209658.643071;-38.13080360867914
1739209658.643072;-45.120503652039325
1739209658.6430728;-38.13080360867914
1739209658.6430738;-38.13080360867914
1739209658.6430748;-45.120503652039325
1739209658.6430757;-38.13080360867914
1739209658.6430767;-38.13080360867914
1739209658.6430779;-38.13080360867914
1739209658.6430788;-45.120503652039325
1739209658.6430798;-45.120503652039325
1739209658.6430807;-45.120503652039325
1739209658.6430817;-33.981070128970906
1739209658.6430826;-32.816014438256545
1739209658.6430836;-38.13080360867914
1739209658.6430845;-38.13080360867914
1739209658.6430857;-27.267205301931607
1739209658.6430867;-35.57807855764607
1739209658.6430876;-35.57807855764607
1739209658.6430886;-38.13080360867914
1739209658.6430895;-38.13080360867914
1739209658.6430905;-32.816014438256545
1739209658.6430914;-45.120503652039325
1739209658.6430924;-45.120503652039325
1739209658.6430933;-45.120503652039325
1739209658.6430945;-45.120503652039325
1739209658.6430955;-45.120503652039325
1739209658.6430964;-45.120503652039325
