CAN Message; 0x77:0126ad21b402c78d
1739209865.4891691;-35.57807855764607
1739209865.489177;-45.120503652039325
1739209865.4891849;-38.13080360867914
1739209865.4891925;-38.13080360867914
1739209865.4892004;-45.120503652039325
1739209865.489208;-38.13080360867914
1739209865.4892159;-33.981070128970906
1739209865.4892235;-38.13080360867914
1739209865.4892313;-33.981070128970906
1739209865.489239;-35.57807855764607
1739209865.4892468;-45.120503652039325
1739209865.4892547;-45.120503652039325
1739209865.4892623;-38.13080360867914
1739209865.4892702;-33.981070128970906
1739209865.4892778;-45.120503652039325
1739209865.4892857;-45.120503652039325
1739209865.4892933;-45.120503652039325
1739209865.4893012;-45.120503652039325
1739209865.489309;-45.120503652039325
1739209865.4893167;-38.13080360867914
1739209865.4893246;-45.120503652039325
1739209865.4893322;-45.120503652039325
1739209865.48934;-38.13080360867914
1739209865.4893477;-45.120503652039325
1739209865.4893556;-45.120503652039325
1739209865.4893634;-35.57807855764607
1739209865.489371;-38.13080360867914
1739209865.489379;-38.13080360867914
1739209865.4893866;-38.13080360867914
1739209865.4893944;-38.13080360867914
1739209865.489402;-38.13080360867914
1739209865.48941;-38.13080360867914
1739209865.4894176;-38.13080360867914
1739209865.4894254;-38.13080360867914
1739209865.4894333;-45.120503652039325
1739209865.489441;-45.120503652039325
1739209865.4894488;-45.120503652039325
1739209865.4894564;-38.13080360867914
1739209865.4894643;-45.120503652039325
1739209865.489472;-45.120503652039325
1739209865.4894798;-38.13080360867914
1739209865.4894876;-45.120503652039325
1739209865.4894953;-45.120503652039325
1739209865.4895031;-35.57807855764607
1739209865.4895108;-35.57807855764607
1739209865.4895186;-45.120503652039325
1739209865.4895263;-45.120503652039325
1739209865.4895341;-33.981070128970906
1739209865.489542;-38.13080360867914
1739209865.4895496;-35.57807855764607
1739209865.4895575;-38.13080360867914
1739209865.4895651;-45.120503652039325
1739209865.489573;-38.13080360867914
1739209865.4895806;-38.13080360867914
1739209865.4895885;-45.120503652039325
1739209865.4895964;-45.120503652039325
1739209865.489604;-38.13080360867914
1739209865.4896119;-45.120503652039325
1739209865.4896195;-45.120503652039325
1739209865.4896274;-45.120503652039325
1739209865.489635;-45.120503652039325
1739209865.4896429;-45.120503652039325
1739209865.4896505;-38.13080360867914
1739209865.4896584;-45.120503652039325
1739209865.4896662;-45.120503652039325
1739209865.4896739;-32.816014438256545
1739209865.4896817;-45.120503652039325
1739209865.4896894;-45.120503652039325
1739209865.4896972;-38.13080360867914
1739209865.4897048;-35.57807855764607
1739209865.4897127;-38.13080360867914
1739209865.4897206;-38.13080360867914
1739209865.4897282;-45.120503652039325
1739209865.489736;-45.120503652039325
1739209865.4897437;-38.13080360867914
1739209865.4897516;-33.981070128970906
1739209865.4897592;-45.120503652039325
1739209865.489767;-45.120503652039325
1739209865.489775;-45.120503652039325
1739209865.4897826;-45.120503652039325
1739209865.4897904;-45.120503652039325
1739209865.489798;-38.13080360867914
1739209865.489806;-38.13080360867914
1739209865.4898136;-45.120503652039325
1739209865.4898214;-38.13080360867914
1739209865.4898293;-28.58837851428586
1739209865.489837;-38.13080360867914
1739209865.4898448;-45.120503652039325
1739209865.4898524;-45.120503652039325
1739209865.4898603;-32.816014438256545
1739209865.489868;-30.49652367304973
1739209865.4898758;-38.13080360867914
1739209865.4898834;-45.120503652039325
1739209865.4898913;-38.13080360867914
1739209865.4898992;-45.120503652039325
1739209865.4899068;-38.13080360867914
1739209865.4899147;-32.816014438256545
1739209865.4899223;-35.57807855764607
1739209865.4899302;-45.120503652039325
1739209865.4899378;-35.57807855764607
1739209865.4899457;-45.120503652039325
1739209865.4899535;-45.120503652039325
1739209865.4899611;-45.120503652039325
1739209865.489969;-38.13080360867914
1739209865.4899766;-45.120503652039325
1739209865.4899845;-26.991370085610736
1739209865.4899921;-29.438486411369333
1739209865.49;-45.120503652039325
1739209865.4900079;-45.120503652039325
1739209865.4900155;-31.141103565318893
1739209865.4900234;-32.816014438256545
1739209865.490031;-45.120503652039325
1739209865.4900389;-35.57807855764607
1739209865.4900465;-45.120503652039325
1739209865.4900544;-45.120503652039325
1739209865.4900622;-45.120503652039325
1739209865.4900699;-45.120503652039325
1739209865.4900777;-45.120503652039325
1739209865.4900854;-45.120503652039325
1739209865.4900932;-38.13080360867914
1739209865.4901009;-38.13080360867914
1739209865.4901087;-45.120503652039325
1739209865.4901164;-45.120503652039325
1739209865.4901242;-32.816014438256545
1739209865.490132;-38.13080360867914
1739209865.4901397;-45.120503652039325
1739209865.4901476;-45.120503652039325
1739209865.4901552;-45.120503652039325
1739209865.490163;-45.120503652039325
1739209865.4901707;-31.141103565318893
1739209865.4901786;-30.49652367304973
1739209865.4901865;-45.120503652039325
1739209865.490194;-45.120503652039325
1739209865.490202;-32.816014438256545
1739209865.4902096;-35.57807855764607
1739209865.4902174;-45.120503652039325
1739209865.490225;-38.13080360867914
1739209865.490233;-45.120503652039325
1739209865.4902408;-31.141103565318943
1739209865.4902484;-35.57807855764607
1739209865.4902563;-38.13080360867914
1739209865.490264;-45.120503652039325
1739209865.4902718;-45.120503652039325
1739209865.4902794;-35.57807855764607
1739209865.4902873;-38.13080360867914
1739209865.490295;-33.981070128970906
1739209865.4903028;-30.49652367304973
1739209865.4903107;-38.13080360867914
1739209865.4903183;-45.120503652039325
1739209865.4903262;-38.13080360867914
1739209865.4903338;-38.13080360867914
1739209865.4903417;-45.120503652039325
1739209865.4903493;-45.120503652039325
1739209865.4903572;-45.120503652039325
1739209865.490365;-45.120503652039325
1739209865.4903727;-45.120503652039325
1739209865.4903805;-38.13080360867914
1739209865.4903882;-45.120503652039325
1739209865.490396;-45.120503652039325
1739209865.4904037;-45.120503652039325
1739209865.4904115;-38.13080360867914
1739209865.4904194;-35.57807855764607
1739209865.490427;-38.13080360867914
1739209865.490435;-45.120503652039325
1739209865.4904425;-45.120503652039325
1739209865.4904504;-45.120503652039325
1739209865.490458;-45.120503652039325
1739209865.4904659;-45.120503652039325
1739209865.4904737;-38.13080360867914
1739209865.4904814;-45.120503652039325
1739209865.4904892;-38.13080360867914
1739209865.4904969;-38.13080360867914
1739209865.4905047;-38.13080360867914
1739209865.4905124;-45.120503652039325
1739209865.4905202;-35.57807855764607
1739209865.4905279;-32.816014438256545
1739209865.4905357;-38.13080360867914
1739209865.4905436;-45.120503652039325
1739209865.4905512;-45.120503652039325
1739209865.490559;-38.13080360867914
1739209865.4905667;-38.13080360867914
1739209865.4905746;-45.120503652039325
1739209865.4905822;-45.120503652039325
1739209865.49059;-38.13080360867914
1739209865.490598;-38.13080360867914
1739209865.4906056;-45.120503652039325
1739209865.4906135;-31.141103565318915
1739209865.490621;-45.120503652039325
1739209865.490629;-38.13080360867914
1739209865.4906366;-33.981070128970906
1739209865.4906445;-33.981070128970906
1739209865.4906523;-38.13080360867914
1739209865.49066;-45.120503652039325
1739209865.4906678;-45.120503652039325
1739209865.4906754;-33.981070128970906
1739209865.4906833;-45.120503652039325
1739209865.490691;-45.120503652039325
1739209865.4906988;-38.13080360867914
1739209865.4907067;-45.120503652039325
1739209865.4907143;-38.13080360867914
1739209865.4907222;-45.120503652039325
1739209865.4907298;-45.120503652039325
1739209865.4907377;-45.120503652039325
1739209865.4907453;-35.57807855764607
1739209865.4907532;-38.13080360867914
1739209865.4907608;-45.120503652039325
1739209865.4907687;-38.13080360867914
1739209865.4907765;-35.57807855764607
1739209865.4907842;-38.13080360867914
1739209865.490792;-45.120503652039325
1739209865.4907997;-45.120503652039325
1739209865.4908075;-45.120503652039325
1739209865.4908152;-45.120503652039325
1739209865.490823;-38.13080360867914
1739209865.490831;-38.13080360867914
1739209865.4908385;-38.13080360867914
1739209865.4908464;-38.13080360867914
1739209865.490854;-38.13080360867914
1739209865.490862;-45.120503652039325
1739209865.4908695;-45.120503652039325
1739209865.4908774;-38.13080360867914
1739209865.4908853;-45.120503652039325
1739209865.490893;-38.13080360867914
1739209865.4909008;-45.120503652039325
1739209865.4909084;-45.120503652039325
1739209865.4909163;-45.120503652039325
1739209865.490924;-45.120503652039325
1739209865.4909317;-28.58837851428586
1739209865.4909396;-35.57807855764607
1739209865.4909472;-45.120503652039325
1739209865.490955;-38.13080360867914
1739209865.4909627;-35.57807855764607
1739209865.4909706;-45.120503652039325
1739209865.4909782;-45.120503652039325
1739209865.490986;-45.120503652039325
1739209865.4909937;-45.120503652039325
1739209865.4910016;-38.13080360867914
1739209865.4910095;-32.816014438256545
1739209865.491017;-38.13080360867914
1739209865.491025;-45.120503652039325
1739209865.4910326;-45.120503652039325
1739209865.4910405;-38.13080360867914
1739209865.491048;-38.13080360867914
1739209865.491056;-38.13080360867914
1739209865.4910638;-38.13080360867914
1739209865.4910715;-45.120503652039325
1739209865.4910793;-45.120503652039325
1739209865.491087;-38.13080360867914
1739209865.4910948;-45.120503652039325
1739209865.4911025;-45.120503652039325
1739209865.4911103;-38.13080360867914
1739209865.4911182;-30.49652367304973
1739209865.4911258;-45.120503652039325
1739209865.4911337;-45.120503652039325
1739209865.4911413;-45.120503652039325
1739209865.4911492;-45.120503652039325
1739209865.4911568;-38.13080360867914
1739209865.4911647;-45.120503652039325
1739209865.4911726;-45.120503652039325
1739209865.4911802;-33.981070128970956
1739209865.491188;-45.120503652039325
1739209865.4911957;-35.57807855764607
1739209865.4912035;-38.13080360867914
1739209865.4912112;-45.120503652039325
1739209865.491219;-45.120503652039325
1739209865.4912267;-45.120503652039325
1739209865.4912345;-38.13080360867914
1739209865.4912424;-25.826314394896354
1739209865.49125;-35.57807855764607
1739209865.491258;-45.120503652039325
1739209865.4912655;-45.120503652039325
1739209865.4912734;-35.57807855764607
1739209865.491281;-38.13080360867914
1739209865.491289;-45.120503652039325
1739209865.4912968;-38.13080360867914
1739209865.4913044;-38.13080360867914
1739209865.4913123;-33.981070128970906
1739209865.49132;-38.13080360867914
1739209865.4913278;-45.120503652039325
1739209865.4913354;-35.57807855764607
1739209865.4913433;-38.13080360867914
1739209865.4913511;-38.13080360867914
1739209865.4913588;-35.57807855764607
1739209865.4913666;-45.120503652039325
1739209865.4913743;-45.120503652039325
1739209865.4913821;-38.13080360867914
1739209865.4913898;-45.120503652039325
1739209865.4913976;-45.120503652039325
1739209865.4914052;-45.120503652039325
1739209865.491413;-38.13080360867914
1739209865.491421;-38.13080360867914
1739209865.4914286;-31.141103565318893
1739209865.4914365;-33.981070128970906
1739209865.491444;-45.120503652039325
1739209865.491452;-45.120503652039325
1739209865.4914596;-32.816014438256545
1739209865.4914675;-45.120503652039325
1739209865.4914753;-45.120503652039325
1739209865.491483;-38.13080360867914
1739209865.4914908;-38.13080360867914
1739209865.4914985;-45.120503652039325
1739209865.4915063;-38.13080360867914
1739209865.491514;-33.981070128970906
1739209865.4915218;-45.120503652039325
1739209865.4915297;-38.13080360867914
1739209865.4915373;-38.13080360867914
1739209865.4915452;-38.13080360867914
1739209865.4915528;-35.57807855764607
1739209865.4915607;-35.57807855764607
1739209865.4915683;-32.816014438256545
1739209865.4915762;-35.57807855764607
1739209865.491584;-38.13080360867914
1739209865.4915917;-45.120503652039325
1739209865.4915996;-45.120503652039325
1739209865.4916072;-45.120503652039325
1739209865.491615;-35.57807855764607
1739209865.4916227;-32.816014438256545
1739209865.4916306;-45.120503652039325
1739209865.4916382;-38.13080360867914
1739209865.491646;-38.13080360867914
1739209865.491654;-38.13080360867914
1739209865.4916615;-45.120503652039325
1739209865.4916694;-45.120503652039325
1739209865.491677;-45.120503652039325
1739209865.491685;-45.120503652039325
1739209865.4916925;-45.120503652039325
1739209865.4917004;-45.120503652039325
1739209865.4917083;-45.120503652039325
1739209865.491716;-38.13080360867914
1739209865.4917238;-38.13080360867914
1739209865.4917314;-45.120503652039325
1739209865.4917393;-38.13080360867914
1739209865.491747;-45.120503652039325
1739209865.4917548;-45.120503652039325
1739209865.4917626;-45.120503652039325
1739209865.4917703;-45.120503652039325
1739209865.4917781;-45.120503652039325
1739209865.4917858;-38.13080360867914
1739209865.4917936;-45.120503652039325
1739209865.4918013;-45.120503652039325
1739209865.4918091;-45.120503652039325
1739209865.491817;-45.120503652039325
1739209865.4918246;-45.120503652039325
1739209865.4918325;-45.120503652039325
1739209865.4918401;-45.120503652039325
1739209865.491848;-38.13080360867914
1739209865.4918556;-45.120503652039325
1739209865.4918635;-35.57807855764607
1739209865.491871;-38.13080360867914
1739209865.491879;-38.13080360867914
1739209865.4918869;-33.981070128970906
1739209865.4918945;-45.120503652039325
1739209865.4919024;-45.120503652039325
1739209865.49191;-35.57807855764607
1739209865.4919178;-45.120503652039325
1739209865.4919255;-30.49652367304973
1739209865.4919333;-45.120503652039325
1739209865.4919412;-45.120503652039325
1739209865.4820538;-45.120503652039325
1739209865.4820564;-45.120503652039325
1739209865.4820588;-38.13080360867914
1739209865.4820614;-45.120503652039325
1739209865.482064;-35.57807855764607
1739209865.4820664;-35.57807855764607
1739209865.482069;-45.120503652039325
1739209865.4820714;-38.13080360867914
1739209865.482074;-35.57807855764607
1739209865.4820766;-38.13080360867914
1739209865.482079;-45.120503652039325
1739209865.4820817;-45.120503652039325
1739209865.4820843;-45.120503652039325
1739209865.4820867;-38.13080360867914
1739209865.4820893;-35.57807855764607
1739209865.4820917;-38.13080360867914
1739209865.4820943;-45.120503652039325
1739209865.482097;-35.57807855764607
1739209865.4820993;-45.120503652039325
1739209865.482102;-45.120503652039325
1739209865.4821043;-38.13080360867914
1739209865.482107;-45.120503652039325
1739209865.4821095;-45.120503652039325
1739209865.482112;-45.120503652039325
1739209865.4821146;-38.13080360867914
1739209865.4821172;-38.13080360867914
1739209865.4821196;-35.57807855764607
1739209865.4821222;-35.57807855764607
1739209865.4821246;-45.120503652039325
1739209865.4821272;-33.981070128970906
1739209865.4821298;-45.120503652039325
1739209865.4821322;-45.120503652039325
1739209865.4821348;-38.13080360867914
1739209865.4821374;-38.13080360867914
1739209865.4821398;-45.120503652039325
1739209865.4821424;-45.120503652039325
1739209865.4821448;-45.120503652039325
1739209865.4821475;-38.13080360867914
1739209865.48215;-31.141103565318915
1739209865.4821525;-45.120503652039325
1739209865.482155;-45.120503652039325
1739209865.4821575;-38.13080360867914
1739209865.48216;-38.13080360867914
1739209865.4821627;-45.120503652039325
1739209865.482165;-45.120503652039325
1739209865.4821677;-38.13080360867914
1739209865.4821703;-45.120503652039325
1739209865.4821727;-33.981070128970906
1739209865.4821754;-38.13080360867914
1739209865.4821777;-27.267205301931607
1739209865.4821804;-33.981070128970906
1739209865.482183;-38.13080360867914
1739209865.4821854;-38.13080360867914
1739209865.482188;-45.120503652039325
1739209865.4821904;-38.13080360867914
1739209865.482193;-38.13080360867914
1739209865.4821956;-38.13080360867914
1739209865.482198;-30.49652367304973
1739209865.4822006;-33.981070128970906
1739209865.4822032;-45.120503652039325
1739209865.4822056;-35.57807855764607
1739209865.4822083;-33.981070128970906
1739209865.4822106;-45.120503652039325
1739209865.4822133;-45.120503652039325
1739209865.482216;-45.120503652039325
1739209865.4822183;-33.981070128970906
1739209865.482221;-38.13080360867914
1739209865.4822235;-45.120503652039325
1739209865.482226;-38.13080360867914
1739209865.4822285;-38.13080360867914
1739209865.482231;-45.120503652039325
1739209865.4822335;-38.13080360867914
1739209865.4822361;-45.120503652039325
1739209865.4822385;-38.13080360867914
1739209865.4822412;-33.981070128970906
1739209865.4822435;-38.13080360867914
1739209865.4822462;-38.13080360867914
1739209865.4822488;-33.981070128970906
1739209865.4822512;-45.120503652039325
1739209865.4822538;-45.120503652039325
1739209865.4822564;-45.120503652039325
1739209865.4822588;-45.120503652039325
1739209865.4822614;-45.120503652039325
1739209865.4822638;-45.120503652039325
1739209865.4822664;-35.57807855764607
1739209865.482269;-32.816014438256545
1739209865.4822714;-45.120503652039325
1739209865.482274;-45.120503652039325
1739209865.4822764;-33.981070128970906
1739209865.482279;-33.981070128970906
1739209865.4822817;-33.981070128970906
1739209865.482284;-38.13080360867914
1739209865.4822867;-45.120503652039325
1739209865.4822893;-38.13080360867914
1739209865.4822917;-35.57807855764607
1739209865.4822943;-38.13080360867914
1739209865.4822967;-38.13080360867914
1739209865.4822993;-31.141103565318915
1739209865.482302;-28.992665084841942
1739209865.4823043;-33.981070128970906
1739209865.482307;-45.120503652039325
1739209865.4823093;-38.13080360867914
1739209865.482312;-45.120503652039325
1739209865.4823146;-38.13080360867914
1739209865.482317;-38.13080360867914
1739209865.4823196;-38.13080360867914
1739209865.4823222;-45.120503652039325
1739209865.4823246;-38.13080360867914
1739209865.4823272;-45.120503652039325
1739209865.4823296;-45.120503652039325
1739209865.4823322;-35.57807855764607
1739209865.4823349;-35.57807855764607
1739209865.4823372;-38.13080360867914
1739209865.4823399;-33.981070128970906
1739209865.4823425;-31.141103565318915
1739209865.4823449;-38.13080360867914
1739209865.4823475;-38.13080360867914
1739209865.4823499;-45.120503652039325
1739209865.4823525;-45.120503652039325
1739209865.482355;-38.13080360867914
1739209865.4823575;-45.120503652039325
1739209865.4823601;-45.120503652039325
1739209865.4823625;-45.120503652039325
1739209865.4823651;-45.120503652039325
1739209865.4823678;-45.120503652039325
1739209865.4823701;-45.120503652039325
1739209865.4823728;-45.120503652039325
1739209865.4823754;-45.120503652039325
1739209865.4823778;-35.57807855764607
1739209865.4823804;-45.120503652039325
1739209865.4823828;-45.120503652039325
1739209865.4823854;-38.13080360867914
1739209865.482388;-35.57807855764607
1739209865.4823904;-45.120503652039325
1739209865.482393;-33.981070128970906
1739209865.4823954;-32.816014438256545
1739209865.482398;-45.120503652039325
1739209865.4824007;-38.13080360867914
1739209865.482403;-31.141103565318915
1739209865.4824057;-45.120503652039325
1739209865.4824083;-45.120503652039325
1739209865.4824107;-45.120503652039325
1739209865.4824133;-38.13080360867914
1739209865.4824157;-45.120503652039325
1739209865.4824183;-35.57807855764607
1739209865.482421;-45.120503652039325
1739209865.4824233;-45.120503652039325
1739209865.482426;-45.120503652039325
1739209865.4824286;-45.120503652039325
1739209865.482431;-45.120503652039325
1739209865.4824336;-38.13080360867914
1739209865.482436;-45.120503652039325
1739209865.4824386;-38.13080360867914
1739209865.4824412;-35.57807855764607
1739209865.4824436;-35.57807855764607
1739209865.4824462;-38.13080360867914
1739209865.4824486;-38.13080360867914
1739209865.4824512;-38.13080360867914
1739209865.4824538;-45.120503652039325
1739209865.4824562;-38.13080360867914
1739209865.4824588;-38.13080360867914
1739209865.4824615;-38.13080360867914
1739209865.4824638;-31.141103565318915
1739209865.4824665;-45.120503652039325
1739209865.4824688;-45.120503652039325
1739209865.4824715;-38.13080360867914
1739209865.482474;-31.141103565318915
1739209865.4824765;-45.120503652039325
1739209865.482479;-38.13080360867914
1739209865.4824815;-45.120503652039325
1739209865.482484;-38.13080360867914
1739209865.4824867;-33.981070128970906
1739209865.482489;-45.120503652039325
1739209865.4824917;-33.981070128970906
1739209865.4824944;-45.120503652039325
1739209865.4824967;-38.13080360867914
1739209865.4824994;-45.120503652039325
1739209865.4825017;-45.120503652039325
1739209865.4825044;-45.120503652039325
1739209865.482507;-45.120503652039325
1739209865.4825094;-45.120503652039325
1739209865.482512;-45.120503652039325
1739209865.4825144;-38.13080360867914
1739209865.482517;-38.13080360867914
1739209865.4825196;-32.816014438256545
1739209865.482522;-38.13080360867914
1739209865.4825246;-35.57807855764607
1739209865.4825273;-31.141103565318915
1739209865.4825296;-45.120503652039325
1739209865.4825323;-38.13080360867914
1739209865.4825346;-45.120503652039325
1739209865.4825373;-38.13080360867914
1739209865.48254;-45.120503652039325
1739209865.4825423;-38.13080360867914
1739209865.482545;-38.13080360867914
1739209865.4825475;-45.120503652039325
1739209865.48255;-45.120503652039325
1739209865.4825525;-45.120503652039325
1739209865.482555;-35.57807855764607
1739209865.4825575;-38.13080360867914
1739209865.4825602;-45.120503652039325
1739209865.4825625;-38.13080360867914
1739209865.4825652;-35.57807855764607
1739209865.4825675;-33.981070128970906
1739209865.4825702;-45.120503652039325
1739209865.4825728;-35.57807855764607
1739209865.4825752;-35.57807855764607
1739209865.4825778;-31.141103565318915
1739209865.4825804;-45.120503652039325
1739209865.4825828;-45.120503652039325
1739209865.4825854;-35.57807855764607
1739209865.4825878;-38.13080360867914
1739209865.4825904;-45.120503652039325
1739209865.482593;-45.120503652039325
1739209865.4825954;-45.120503652039325
1739209865.482598;-38.13080360867914
1739209865.4826005;-38.13080360867914
1739209865.482603;-38.13080360867914
1739209865.4826057;-45.120503652039325
1739209865.482608;-45.120503652039325
1739209865.4826107;-45.120503652039325
1739209865.4826133;-45.120503652039325
1739209865.4826157;-45.120503652039325
1739209865.4826183;-38.13080360867914
1739209865.4826207;-45.120503652039325
1739209865.4826233;-38.13080360867914
1739209865.482626;-38.13080360867914
1739209865.4826283;-33.981070128970906
1739209865.482631;-45.120503652039325
1739209865.4826334;-45.120503652039325
1739209865.482636;-45.120503652039325
1739209865.4826386;-38.13080360867914
1739209865.482641;-45.120503652039325
1739209865.4826436;-45.120503652039325
1739209865.4826462;-35.57807855764607
1739209865.4826486;-33.981070128970906
1739209865.4826512;-33.981070128970906
1739209865.4826536;-45.120503652039325
1739209865.4826562;-38.13080360867914
1739209865.4826589;-35.57807855764607
1739209865.4826612;-45.120503652039325
1739209865.4826639;-45.120503652039325
1739209865.4826665;-45.120503652039325
1739209865.4826689;-31.141103565318915
1739209865.4826715;-38.13080360867914
1739209865.482674;-38.13080360867914
1739209865.4826765;-45.120503652039325
1739209865.4826791;-45.120503652039325
1739209865.4826815;-38.13080360867914
1739209865.4826841;-45.120503652039325
1739209865.4826865;-38.13080360867914
1739209865.4826891;-31.141103565318915
1739209865.4826918;-45.120503652039325
1739209865.4826941;-45.120503652039325
1739209865.4826968;-38.13080360867914
1739209865.4826994;-38.13080360867914
1739209865.4827018;-45.120503652039325
1739209865.4827044;-38.13080360867914
1739209865.4827068;-38.13080360867914
1739209865.4827094;-33.981070128970906
1739209865.482712;-38.13080360867914
1739209865.4827144;-45.120503652039325
1739209865.482717;-45.120503652039325
1739209865.4827194;-38.13080360867914
1739209865.482722;-38.13080360867914
1739209865.4827247;-45.120503652039325
1739209865.482727;-38.13080360867914
1739209865.4827297;-31.141103565318915
1739209865.4827323;-33.981070128970906
1739209865.4827347;-38.13080360867914
1739209865.4827373;-35.57807855764607
1739209865.4827397;-38.13080360867914
1739209865.4827423;-45.120503652039325
1739209865.482745;-45.120503652039325
1739209865.4827473;-38.13080360867914
1739209865.48275;-33.981070128970906
1739209865.4827523;-38.13080360867914
1739209865.482755;-38.13080360867914
1739209865.4827576;-35.57807855764607
1739209865.48276;-38.13080360867914
1739209865.4827626;-45.120503652039325
1739209865.4827652;-38.13080360867914
1739209865.4827676;-38.13080360867914
1739209865.4827702;-35.57807855764607
1739209865.4827726;-38.13080360867914
1739209865.4827752;-45.120503652039325
1739209865.4827778;-35.57807855764607
1739209865.4827802;-38.13080360867914
1739209865.4827828;-45.120503652039325
1739209865.4827855;-33.981070128970906
1739209865.4827878;-45.120503652039325
1739209865.4827905;-45.120503652039325
1739209865.4827929;-45.120503652039325
1739209865.4827955;-45.120503652039325
1739209865.482798;-38.13080360867914
1739209865.4828005;-38.13080360867914
1739209865.482803;-38.13080360867914
1739209865.4828055;-38.13080360867914
1739209865.482808;-38.13080360867914
1739209865.4828107;-45.120503652039325
1739209865.4828131;-45.120503652039325
1739209865.4828157;-45.120503652039325
1739209865.4828184;-38.13080360867914
1739209865.4828207;-38.13080360867914
1739209865.4828234;-45.120503652039325
1739209865.4828258;-38.13080360867914
1739209865.4828284;-35.57807855764607
1739209865.482831;-35.57807855764607
1739209865.4828334;-33.981070128970906
1739209865.482836;-45.120503652039325
1739209865.4828384;-38.13080360867914
1739209865.482841;-45.120503652039325
1739209865.4828436;-38.13080360867914
1739209865.482846;-45.120503652039325
1739209865.4828486;-45.120503652039325
1739209865.4828513;-45.120503652039325
1739209865.4828537;-38.13080360867914
1739209865.4828563;-38.13080360867914
1739209865.4828587;-38.13080360867914
1739209865.4828613;-38.13080360867914
1739209865.482864;-38.13080360867914
1739209865.4828663;-35.57807855764607
1739209865.482869;-45.120503652039325
1739209865.4828715;-38.13080360867914
1739209865.482874;-28.58837851428586
1739209865.4828765;-45.120503652039325
1739209865.482879;-45.120503652039325
1739209865.4828815;-38.13080360867914
1739209865.4828842;-38.13080360867914
1739209865.4828866;-38.13080360867914
1739209865.4828892;-38.13080360867914
1739209865.4828916;-38.13080360867914
1739209865.4828942;-33.981070128970956
1739209865.4828968;-45.120503652039325
1739209865.4828992;-33.981070128970906
1739209865.4829018;-38.13080360867914
1739209865.4829044;-45.120503652039325
1739209865.4829068;-38.13080360867914
1739209865.4829094;-38.13080360867914
1739209865.4829118;-38.13080360867914
1739209865.4829144;-25.826314394896354
1739209865.482917;-35.57807855764607
1739209865.4829195;-45.120503652039325
1739209865.482922;-38.13080360867914
1739209865.4829245;-38.13080360867914
1739209865.482927;-45.120503652039325
1739209865.4829297;-45.120503652039325
1739209865.482932;-38.13080360867914
1739209865.4829347;-45.120503652039325
1739209865.4829373;-45.120503652039325
1739209865.4829397;-35.57807855764607
1739209865.4829423;-38.13080360867914
1739209865.4829447;-45.120503652039325
1739209865.4829473;-38.13080360867914
1739209865.48295;-38.13080360867914
1739209865.4829524;-45.120503652039325
1739209865.482955;-31.141103565318893
1739209865.4829574;-35.57807855764607
1739209865.48296;-45.120503652039325
1739209865.4829626;-33.981070128970906
1739209865.482965;-45.120503652039325
1739209865.4829676;-38.13080360867914
1739209865.4829702;-38.13080360867914
1739209865.4829726;-45.120503652039325
1739209865.4829752;-45.120503652039325
1739209865.4829776;-45.120503652039325
1739209865.4829803;-38.13080360867914
1739209865.4829829;-38.13080360867914
1739209865.4829853;-38.13080360867914
1739209865.4829879;-38.13080360867914
1739209865.4829905;-45.120503652039325
1739209865.482993;-38.13080360867914
1739209865.4829955;-32.816014438256545
1739209865.482998;-31.141103565318915
1739209865.4830005;-45.120503652039325
1739209865.4830031;-38.13080360867914
1739209865.4830055;-29.438486411369333
1739209865.4830081;-35.57807855764607
1739209865.4830105;-45.120503652039325
1739209865.4830132;-38.13080360867914
1739209865.4830158;-45.120503652039325
1739209865.4830182;-45.120503652039325
1739209865.4830208;-38.13080360867914
1739209865.4830234;-38.13080360867914
1739209865.4830258;-38.13080360867914
1739209865.4830284;-35.57807855764607
1739209865.4830308;-38.13080360867914
1739209865.4830334;-38.13080360867914
1739209865.483036;-38.13080360867914
1739209865.4830384;-45.120503652039325
1739209865.483041;-45.120503652039325
1739209865.4830434;-45.120503652039325
1739209865.483046;-38.13080360867914
1739209865.4830487;-35.57807855764607
1739209865.483051;-38.13080360867914
1739209865.4830537;-38.13080360867914
1739209865.4830563;-38.13080360867914
1739209865.4830587;-38.13080360867914
1739209865.4830613;-45.120503652039325
1739209865.4830637;-45.120503652039325
1739209865.4830663;-45.120503652039325
1739209865.483069;-45.120503652039325
1739209865.4830713;-45.120503652039325
1739209865.483074;-38.13080360867914
1739209865.4830766;-38.13080360867914
1739209865.483079;-45.120503652039325
1739209865.4830816;-38.13080360867914
1739209865.483084;-38.13080360867914
1739209865.4830866;-38.13080360867914
1739209865.4830892;-35.57807855764607
1739209865.4830916;-38.13080360867914
1739209865.4830942;-33.981070128970906
1739209865.4830966;-45.120503652039325
1739209865.4830992;-38.13080360867914
1739209865.4831018;-38.13080360867914
1739209865.4831042;-38.13080360867914
1739209865.4831069;-45.120503652039325
1739209865.4831095;-45.120503652039325
1739209865.4831119;-45.120503652039325
1739209865.4831145;-45.120503652039325
1739209865.4831169;-45.120503652039325
1739209865.4831195;-33.981070128970906
1739209865.483122;-45.120503652039325
1739209865.4831245;-45.120503652039325
1739209865.483127;-35.57807855764607
1739209865.4831295;-38.13080360867914
1739209865.4831321;-38.13080360867914
1739209865.4831347;-33.981070128970906
