CAN Message; 0x1b8:0300ec7bc23dfa41
Timestamp;Amplitude
1739209839.9280846;-33.981070128970906
1739209839.9280884;-45.120503652039325
1739209839.9280922;-45.120503652039325
1739209839.9280963;-45.120503652039325
1739209839.9281;-38.13080360867914
1739209839.9281042;-45.120503652039325
1739209839.928108;-45.120503652039325
1739209839.9281118;-45.120503652039325
1739209839.9281158;-38.13080360867914
1739209839.9281197;-38.13080360867914
1739209839.9281237;-45.120503652039325
1739209839.9281275;-32.816014438256545
1739209839.9281313;-38.13080360867914
1739209839.9281354;-45.120503652039325
1739209839.9281392;-38.13080360867914
1739209839.9281433;-33.981070128970906
1739209839.928147;-38.13080360867914
1739209839.928151;-45.120503652039325
1739209839.928155;-38.13080360867914
1739209839.9281588;-45.120503652039325
1739209839.9281628;-45.120503652039325
1739209839.9281666;-45.120503652039325
1739209839.9281704;-45.120503652039325
1739209839.9281745;-45.120503652039325
1739209839.9281783;-45.120503652039325
1739209839.9281824;-38.13080360867914
1739209839.9281862;-38.13080360867914
1739209839.92819;-45.120503652039325
1739209839.928194;-45.120503652039325
1739209839.9281979;-35.57807855764607
1739209839.928202;-38.13080360867914
1739209839.9282057;-35.57807855764607
1739209839.9282095;-38.13080360867914
1739209839.9282136;-38.13080360867914
1739209839.9282174;-45.120503652039325
1739209839.9282215;-32.816014438256545
1739209839.9282253;-38.13080360867914
1739209839.9282293;-45.120503652039325
1739209839.9282331;-45.120503652039325
1739209839.928237;-45.120503652039325
1739209839.928241;-38.13080360867914
1739209839.9282448;-45.120503652039325
1739209839.928249;-33.981070128970906
1739209839.9282527;-38.13080360867914
1739209839.9282565;-45.120503652039325
1739209839.9282606;-38.13080360867914
1739209839.9282644;-45.120503652039325
1739209839.9282684;-45.120503652039325
1739209839.9282722;-45.120503652039325
1739209839.928276;-38.13080360867914
1739209839.92828;-45.120503652039325
1739209839.928284;-26.035653463252796
1739209839.928288;-30.49652367304973
1739209839.9282918;-45.120503652039325
1739209839.9282956;-38.13080360867914
1739209839.9282997;-32.816014438256545
1739209839.9283035;-38.13080360867914
1739209839.9283075;-45.120503652039325
1739209839.9283113;-38.13080360867914
1739209839.9283152;-45.120503652039325
1739209839.9283192;-45.120503652039325
1739209839.928323;-45.120503652039325
1739209839.928327;-45.120503652039325
1739209839.928331;-45.120503652039325
1739209839.9283347;-45.120503652039325
1739209839.9283388;-45.120503652039325
1739209839.9283426;-45.120503652039325
1739209839.9283466;-38.13080360867914
1739209839.9283504;-35.57807855764607
1739209839.9283543;-35.57807855764607
1739209839.9283583;-45.120503652039325
1739209839.9283621;-45.120503652039325
1739209839.9283662;-38.13080360867914
1739209839.92837;-38.13080360867914
1739209839.9283738;-45.120503652039325
1739209839.9283779;-33.981070128970906
1739209839.9283817;-33.981070128970906
1739209839.9283857;-45.120503652039325
1739209839.9283895;-38.13080360867914
1739209839.9283934;-45.120503652039325
1739209839.9283974;-45.120503652039325
1739209839.9284012;-45.120503652039325
1739209839.9284053;-33.981070128970906
1739209839.928409;-38.13080360867914
1739209839.9284132;-33.981070128970956
1739209839.928417;-33.981070128970906
1739209839.9284208;-35.57807855764607
1739209839.9284248;-45.120503652039325
1739209839.9284286;-45.120503652039325
1739209839.9284327;-38.13080360867914
1739209839.9284365;-45.120503652039325
1739209839.9284403;-33.981070128970906
1739209839.9284444;-27.267205301931607
1739209839.9284482;-38.13080360867914
1739209839.9284523;-38.13080360867914
1739209839.928456;-38.13080360867914
1739209839.92846;-38.13080360867914
1739209839.928464;-38.13080360867914
1739209839.9284678;-38.13080360867914
1739209839.9284718;-45.120503652039325
1739209839.9284756;-29.438486411369354
1739209839.9284794;-38.13080360867914
1739209839.9284835;-38.13080360867914
1739209839.9284873;-38.13080360867914
1739209839.9284914;-45.120503652039325
1739209839.9284952;-33.981070128970906
1739209839.928499;-45.120503652039325
1739209839.928503;-38.13080360867914
1739209839.9285069;-28.992665084841942
1739209839.928511;-45.120503652039325
1739209839.9285147;-45.120503652039325
1739209839.9285185;-45.120503652039325
1739209839.9285226;-45.120503652039325
1739209839.9285264;-45.120503652039325
1739209839.9285305;-45.120503652039325
1739209839.9285343;-45.120503652039325
1739209839.928538;-38.13080360867914
1739209839.9285421;-45.120503652039325
1739209839.928546;-45.120503652039325
1739209839.92855;-45.120503652039325
1739209839.9285538;-38.13080360867914
1739209839.9285576;-45.120503652039325
1739209839.9285617;-38.13080360867914
1739209839.9285655;-33.981070128970906
1739209839.9285696;-38.13080360867914
1739209839.9285734;-45.120503652039325
1739209839.9285772;-45.120503652039325
1739209839.9285812;-45.120503652039325
1739209839.928585;-45.120503652039325
1739209839.928589;-38.13080360867914
1739209839.928593;-45.120503652039325
1739209839.928597;-45.120503652039325
1739209839.9286008;-38.13080360867914
1739209839.9286046;-45.120503652039325
1739209839.9286087;-45.120503652039325
1739209839.9286125;-45.120503652039325
1739209839.9286165;-38.13080360867914
1739209839.9286203;-32.816014438256545
1739209839.9286242;-38.13080360867914
1739209839.9286282;-45.120503652039325
1739209839.928632;-45.120503652039325
1739209839.928636;-45.120503652039325
1739209839.92864;-45.120503652039325
1739209839.9286437;-45.120503652039325
1739209839.9286478;-38.13080360867914
1739209839.9286516;-45.120503652039325
1739209839.9286556;-38.13080360867914
1739209839.9286594;-32.816014438256545
1739209839.9286633;-38.13080360867914
1739209839.9286673;-45.120503652039325
1739209839.9286711;-45.120503652039325
1739209839.9286752;-35.57807855764607
1739209839.928679;-45.120503652039325
1739209839.9286828;-38.13080360867914
1739209839.9286869;-38.13080360867914
1739209839.9286907;-45.120503652039325
1739209839.9286947;-32.816014438256545
1739209839.9286985;-33.981070128970906
1739209839.9287024;-38.13080360867914
1739209839.9287064;-32.816014438256545
1739209839.9287102;-38.13080360867914
1739209839.9287143;-45.120503652039325
1739209839.928718;-45.120503652039325
1739209839.928722;-35.57807855764607
1739209839.928726;-38.13080360867914
1739209839.9287298;-38.13080360867914
1739209839.9287338;-35.57807855764607
1739209839.9287376;-35.57807855764607
1739209839.9287415;-45.120503652039325
1739209839.9287455;-45.120503652039325
1739209839.9287493;-45.120503652039325
1739209839.9287534;-45.120503652039325
1739209839.9287572;-38.13080360867914
1739209839.928761;-45.120503652039325
1739209839.928765;-45.120503652039325
1739209839.9287689;-38.13080360867914
1739209839.928773;-38.13080360867914
1739209839.9287767;-35.57807855764607
1739209839.9287808;-38.13080360867914
1739209839.9287846;-45.120503652039325
1739209839.9287884;-35.57807855764607
1739209839.9287925;-32.816014438256545
1739209839.9287963;-38.13080360867914
1739209839.9288003;-38.13080360867914
1739209839.9288042;-45.120503652039325
1739209839.928808;-38.13080360867914
1739209839.928812;-45.120503652039325
1739209839.9288158;-45.120503652039325
1739209839.92882;-45.120503652039325
1739209839.9288237;-38.13080360867914
1739209839.9288275;-45.120503652039325
1739209839.9288316;-45.120503652039325
1739209839.9288354;-38.13080360867914
1739209839.9288394;-35.57807855764607
1739209839.9288433;-38.13080360867914
1739209839.928847;-45.120503652039325
1739209839.9288511;-35.57807855764607
1739209839.928855;-26.035653463252796
1739209839.928859;-38.13080360867914
1739209839.9288628;-45.120503652039325
1739209839.9288666;-38.13080360867914
1739209839.9288707;-35.57807855764607
1739209839.9288745;-45.120503652039325
1739209839.9288785;-45.120503652039325
1739209839.9288824;-45.120503652039325
1739209839.9288862;-45.120503652039325
1739209839.9288902;-45.120503652039325
1739209839.928894;-45.120503652039325
1739209839.928898;-45.120503652039325
1739209839.928902;-45.120503652039325
1739209839.9289057;-38.13080360867914
1739209839.9289098;-45.120503652039325
1739209839.9289136;-38.13080360867914
1739209839.9289176;-32.816014438256545
1739209839.9289215;-45.120503652039325
1739209839.9289253;-45.120503652039325
1739209839.9289293;-38.13080360867914
1739209839.9289331;-38.13080360867914
1739209839.9289372;-38.13080360867914
1739209839.928941;-35.57807855764607
1739209839.9289448;-38.13080360867914
1739209839.9289489;-35.57807855764607
1739209839.9289527;-45.120503652039325
1739209839.9289567;-45.120503652039325
1739209839.9289606;-38.13080360867914
1739209839.9289646;-35.57807855764607
1739209839.9289684;-45.120503652039325
1739209839.9289722;-45.120503652039325
1739209839.9289763;-35.57807855764607
1739209839.92898;-38.13080360867914
1739209839.9289842;-45.120503652039325
1739209839.928988;-45.120503652039325
1739209839.9289918;-45.120503652039325
1739209839.9289958;-45.120503652039325
1739209839.9289997;-38.13080360867914
1739209839.9290037;-35.57807855764607
1739209839.9290075;-38.13080360867914
1739209839.9290113;-29.438486411369333
1739209839.9290154;-35.57807855764607
1739209839.9290192;-45.120503652039325
1739209839.9290233;-33.981070128970906
1739209839.929027;-45.120503652039325
1739209839.929031;-38.13080360867914
1739209839.929035;-45.120503652039325
1739209839.9290388;-38.13080360867914
1739209839.9290428;-45.120503652039325
1739209839.9290466;-45.120503652039325
1739209839.9290504;-38.13080360867914
1739209839.9290545;-45.120503652039325
1739209839.9290583;-45.120503652039325
1739209839.9290624;-45.120503652039325
1739209839.9290662;-35.57807855764607
1739209839.92907;-38.13080360867914
1739209839.929074;-45.120503652039325
1739209839.9290779;-38.13080360867914
1739209839.929082;-35.57807855764607
1739209839.9290857;-35.57807855764607
1739209839.9290895;-38.13080360867914
1739209839.9290936;-38.13080360867914
1739209839.9290974;-32.816014438256545
1739209839.9291015;-38.13080360867914
1739209839.9291053;-33.981070128970906
1739209839.929109;-35.57807855764607
1739209839.9291131;-45.120503652039325
1739209839.929117;-35.57807855764607
1739209839.929121;-35.57807855764607
1739209839.9291248;-33.981070128970906
1739209839.9291286;-45.120503652039325
1739209839.9291327;-33.981070128970906
1739209839.9291365;-45.120503652039325
1739209839.9291406;-45.120503652039325
1739209839.9291444;-45.120503652039325
1739209839.9291484;-45.120503652039325
1739209839.9291523;-45.120503652039325
1739209839.929156;-38.13080360867914
1739209839.92916;-38.13080360867914
1739209839.929164;-45.120503652039325
1739209839.929168;-38.13080360867914
1739209839.9291718;-38.13080360867914
1739209839.9291756;-45.120503652039325
1739209839.9291797;-38.13080360867914
1739209839.9291835;-38.13080360867914
1739209839.9291875;-38.13080360867914
1739209839.9291914;-45.120503652039325
1739209839.9291952;-45.120503652039325
1739209839.9291992;-35.57807855764607
1739209839.929203;-45.120503652039325
1739209839.929207;-45.120503652039325
1739209839.929211;-38.13080360867914
1739209839.9292147;-38.13080360867914
1739209839.9292188;-35.57807855764607
1739209839.9292226;-45.120503652039325
1739209839.9292266;-45.120503652039325
1739209839.9292305;-45.120503652039325
1739209839.9292343;-45.120503652039325
1739209839.9292383;-38.13080360867914
1739209839.9292421;-38.13080360867914
1739209839.9292462;-45.120503652039325
1739209839.92925;-45.120503652039325
1739209839.9292538;-32.816014438256545
1739209839.9292579;-45.120503652039325
1739209839.9292617;-45.120503652039325
1739209839.9292657;-33.981070128970906
1739209839.9292696;-38.13080360867914
1739209839.9292734;-45.120503652039325
1739209839.9292774;-45.120503652039325
1739209839.9292812;-35.57807855764607
1739209839.9292853;-33.981070128970906
1739209839.929289;-38.13080360867914
1739209839.929293;-45.120503652039325
1739209839.929297;-45.120503652039325
1739209839.9293008;-38.13080360867914
1739209839.9293048;-45.120503652039325
1739209839.9293087;-45.120503652039325
1739209839.9293127;-45.120503652039325
1739209839.9293165;-38.13080360867914
1739209839.9293203;-45.120503652039325
1739209839.9293244;-45.120503652039325
1739209839.9293282;-31.141103565318915
1739209839.9293323;-33.981070128970906
1739209839.929336;-45.120503652039325
1739209839.92934;-45.120503652039325
1739209839.929344;-38.13080360867914
1739209839.9293478;-38.13080360867914
1739209839.9293518;-38.13080360867914
1739209839.9293556;-45.120503652039325
1739209839.9293594;-45.120503652039325
1739209839.9293635;-38.13080360867914
1739209839.9293673;-38.13080360867914
1739209839.9293714;-38.13080360867914
1739209839.9293752;-45.120503652039325
1739209839.929379;-45.120503652039325
1739209839.929383;-45.120503652039325
1739209839.9293869;-38.13080360867914
1739209839.929391;-33.981070128970906
1739209839.9293947;-33.981070128970906
1739209839.9293985;-45.120503652039325
1739209839.9294026;-45.120503652039325
1739209839.9294064;-35.57807855764607
1739209839.9294105;-38.13080360867914
1739209839.9294143;-45.120503652039325
1739209839.929418;-35.57807855764607
1739209839.9294221;-38.13080360867914
1739209839.929426;-45.120503652039325
1739209839.92943;-38.13080360867914
1739209839.9294338;-38.13080360867914
1739209839.9294376;-38.13080360867914
1739209839.9294417;-45.120503652039325
1739209839.9294455;-45.120503652039325
1739209839.9294496;-45.120503652039325
1739209839.9294534;-45.120503652039325
1739209839.9294572;-45.120503652039325
1739209839.9294612;-45.120503652039325
1739209839.929465;-38.13080360867914
1739209839.929469;-38.13080360867914
1739209839.929473;-38.13080360867914
1739209839.9294767;-33.981070128970906
1739209839.9294808;-45.120503652039325
1739209839.9294846;-38.13080360867914
1739209839.9294887;-31.141103565318915
1739209839.9294925;-45.120503652039325
1739209839.9294965;-45.120503652039325
1739209839.9295003;-38.13080360867914
1739209839.9295042;-35.57807855764607
1739209839.9295082;-38.13080360867914
1739209839.929512;-38.13080360867914
1739209839.929516;-45.120503652039325
1739209839.92952;-38.13080360867914
1739209839.9295237;-45.120503652039325
1739209839.9295278;-45.120503652039325
1739209839.9295316;-45.120503652039325
1739209839.9295356;-45.120503652039325
1739209839.9295394;-38.13080360867914
1739209839.9295433;-45.120503652039325
1739209839.9295473;-33.981070128970906
1739209839.9295511;-24.746238672633048
1739209839.9295552;-38.13080360867914
1739209839.929559;-45.120503652039325
1739209839.9295628;-38.13080360867914
1739209839.9295669;-29.438486411369333
1739209839.9295707;-38.13080360867914
1739209839.9295747;-45.120503652039325
1739209839.9295785;-45.120503652039325
1739209839.9295824;-38.13080360867914
1739209839.9295864;-45.120503652039325
1739209839.9295902;-45.120503652039325
1739209839.9295943;-45.120503652039325
1739209839.929598;-45.120503652039325
1739209839.929602;-38.13080360867914
1739209839.929606;-38.13080360867914
1739209839.9296098;-38.13080360867914
1739209839.9296138;-30.49652367304973
1739209839.9296176;-38.13080360867914
1739209839.9296215;-45.120503652039325
1739209839.9296255;-45.120503652039325
1739209839.9296293;-45.120503652039325
1739209839.9296334;-38.13080360867914
1739209839.9296372;-38.13080360867914
1739209839.929641;-38.13080360867914
1739209839.929645;-38.13080360867914
1739209839.9296489;-38.13080360867914
1739209839.929653;-35.57807855764607
1739209839.9296567;-38.13080360867914
1739209839.9296606;-35.57807855764607
1739209839.9296646;-38.13080360867914
1739209839.9296684;-45.120503652039325
1739209839.9296725;-38.13080360867914
1739209839.9296763;-32.81601443825658
1739209839.9296803;-45.120503652039325
1739209839.9296842;-38.13080360867914
1739209839.929688;-38.13080360867914
1739209839.929692;-45.120503652039325
1739209839.9296958;-33.981070128970906
1739209839.9297;-45.120503652039325
1739209839.9297037;-45.120503652039325
1739209839.9297075;-26.035653463252796
1739209839.9297116;-32.816014438256545
1739209839.9297154;-45.120503652039325
1739209839.9297194;-38.13080360867914
1739209839.9297233;-35.57807855764607
1739209839.929727;-45.120503652039325
1739209839.9297311;-45.120503652039325
1739209839.929735;-45.120503652039325
1739209839.929739;-38.13080360867914
1739209839.9297428;-45.120503652039325
1739209839.9297466;-45.120503652039325
1739209839.9297507;-38.13080360867914
1739209839.9297545;-38.13080360867914
1739209839.9297585;-33.981070128970906
1739209839.9297624;-45.120503652039325
1739209839.9297662;-45.120503652039325
1739209839.9297702;-29.438486411369333
1739209839.929774;-32.816014438256545
1739209839.929778;-45.120503652039325
1739209839.929782;-45.120503652039325
1739209839.9297857;-35.57807855764607
1739209839.9297898;-45.120503652039325
1739209839.9297936;-45.120503652039325
1739209839.9297976;-45.120503652039325
1739209839.9298015;-45.120503652039325
1739209839.9298053;-45.120503652039325
1739209839.9298093;-45.120503652039325
1739209839.9298131;-38.13080360867914
1739209839.9298172;-35.57807855764607
1739209839.929821;-35.57807855764607
1739209839.9298248;-45.120503652039325
1739209839.929829;-38.13080360867914
1739209839.9298327;-45.120503652039325
1739209839.9298368;-45.120503652039325
1739209839.9298406;-45.120503652039325
1739209839.9298444;-45.120503652039325
1739209839.9298484;-45.120503652039325
1739209839.9298522;-38.13080360867914
1739209839.9298563;-45.120503652039325
1739209839.92986;-45.120503652039325
1739209839.9298642;-32.816014438256545
1739209839.929868;-35.57807855764607
1739209839.9298718;-45.120503652039325
1739209839.9298759;-38.13080360867914
1739209839.9298797;-35.57807855764607
1739209839.9298837;-38.13080360867914
1739209839.9298875;-45.120503652039325
1739209839.9298913;-35.57807855764607
1739209839.9298954;-45.120503652039325
1739209839.9298992;-45.120503652039325
1739209839.9299033;-35.57807855764607
1739209839.929907;-38.13080360867914
1739209839.929911;-45.120503652039325
1739209839.929915;-38.13080360867914
1739209839.9299188;-35.57807855764607
1739209839.9299228;-38.13080360867914
1739209839.9299266;-38.13080360867914
1739209839.9299304;-35.57807855764607
1739209839.9299345;-38.13080360867914
1739209839.9299383;-33.981070128970906
1739209839.9299424;-45.120503652039325
1739209839.9299462;-38.13080360867914
1739209839.92995;-32.816014438256545
1739209839.929954;-45.120503652039325
1739209839.9299579;-45.120503652039325
1739209839.929962;-33.981070128970906
1739209839.9299657;-33.981070128970906
1739209839.9299695;-38.13080360867914
1739209839.9299736;-38.13080360867914
1739209839.9299774;-38.13080360867914
1739209839.9299815;-45.120503652039325
1739209839.9299853;-38.13080360867914
1739209839.929989;-38.13080360867914
1739209839.9299932;-38.13080360867914
1739209839.929997;-38.13080360867914
1739209839.930001;-38.13080360867914
1739209839.9300048;-38.13080360867914
1739209839.9300086;-45.120503652039325
1739209839.9300127;-45.120503652039325
1739209839.9300165;-38.13080360867914
1739209839.9300206;-35.57807855764607
1739209839.9300244;-32.816014438256545
1739209839.9300282;-38.13080360867914
1739209839.9300323;-38.13080360867914
1739209839.930036;-38.13080360867914
1739209839.9300401;-35.57807855764607
1739209839.930044;-38.13080360867914
1739209839.930048;-45.120503652039325
1739209839.9300518;-33.981070128970906
1739209839.9300556;-38.13080360867914
1739209839.9300597;-38.13080360867914
1739209839.9300635;-38.13080360867914
1739209839.9300675;-35.57807855764607
1739209839.9300714;-31.141103565318915
1739209839.9300752;-45.120503652039325
1739209839.9300792;-38.13080360867914
1739209839.930083;-38.13080360867914
1739209839.930087;-45.120503652039325
1739209839.930091;-45.120503652039325
1739209839.9300947;-45.120503652039325
1739209839.9300988;-45.120503652039325
1739209839.9301026;-38.13080360867914
1739209839.9301066;-45.120503652039325
1739209839.9301105;-45.120503652039325
1739209839.9301143;-32.816014438256545
1739209839.9301183;-45.120503652039325
1739209839.9301221;-45.120503652039325
1739209839.9301262;-45.120503652039325
1739209839.93013;-38.13080360867914
1739209839.9301362;-38.13080360867914
1739209839.9301424;-45.120503652039325
1739209839.9301486;-45.120503652039325
1739209839.9301548;-45.120503652039325
1739209839.930161;-45.120503652039325
1739209839.9301674;-38.13080360867914
1739209839.9301736;-38.13080360867914
1739209839.9301798;-38.13080360867914
1739209839.930186;-38.13080360867914
1739209839.9301922;-35.57807855764607
1739209839.9301984;-38.13080360867914
1739209839.9302046;-45.120503652039325
1739209839.9302108;-31.141103565318915
1739209839.930217;-28.58837851428586
1739209839.9302232;-38.13080360867914
1739209839.9302297;-45.120503652039325
1739209839.9302359;-45.120503652039325
1739209839.930242;-38.13080360867914
1739209839.9302483;-45.120503652039325
1739209839.9302545;-35.57807855764607
1739209839.9302607;-45.120503652039325
1739209839.9302669;-38.13080360867914
1739209839.930273;-38.13080360867914
1739209839.9302793;-38.13080360867914
1739209839.9302855;-38.13080360867914
1739209839.930292;-45.120503652039325
1739209839.930298;-35.57807855764607
1739209839.9303043;-45.120503652039325
1739209839.9303105;-38.13080360867914
1739209839.9303167;-30.49652367304973
1739209839.930323;-45.120503652039325
1739209839.930329;-45.120503652039325
1739209839.9303353;-45.120503652039325
1739209839.9303415;-45.120503652039325
1739209839.9303477;-38.13080360867914
1739209839.930354;-45.120503652039325
1739209839.9303603;-38.13080360867914
1739209839.9303665;-29.438486411369333
1739209839.9303727;-38.13080360867914
1739209839.930379;-38.13080360867914
1739209839.930385;-35.57807855764607
1739209839.9303913;-38.13080360867914
1739209839.9303975;-45.120503652039325
1739209839.9304037;-32.816014438256545
1739209839.93041;-38.13080360867914
1739209839.930416;-33.981070128970956
1739209839.9304225;-38.13080360867914
1739209839.9304287;-45.120503652039325
1739209839.930435;-38.13080360867914
1739209839.9304411;-38.13080360867914
1739209839.9304473;-38.13080360867914
1739209839.9304535;-45.120503652039325
1739209839.9304597;-33.981070128970906
1739209839.930466;-29.438486411369333
1739209839.9304721;-35.57807855764607
1739209839.9304783;-38.13080360867914
1739209839.9304848;-35.57807855764607
1739209839.930491;-38.13080360867914
1739209839.9304972;-45.120503652039325
1739209839.9305034;-35.57807855764607
1739209839.9305096;-45.120503652039325
1739209839.9305158;-45.120503652039325
1739209839.930522;-38.13080360867914
1739209839.9305282;-35.57807855764607
1739209839.9305344;-33.981070128970906
1739209839.9305406;-38.13080360867914
1739209839.930547;-38.13080360867914
1739209839.9305532;-35.57807855764607
1739209839.9305594;-38.13080360867914
1739209839.9305656;-38.13080360867914
1739209839.9305718;-45.120503652039325
1739209839.930578;-35.57807855764607
1739209839.9305842;-35.57807855764607
1739209839.9305904;-45.120503652039325
1739209839.9305966;-38.13080360867914
1739209839.9306028;-38.13080360867914
1739209839.9306092;-45.120503652039325
1739209839.9306154;-32.816014438256545
1739209839.9306216;-38.13080360867914
1739209839.9306278;-38.13080360867914
1739209839.930634;-38.13080360867914
1739209839.9306402;-35.57807855764607
1739209839.9306464;-45.120503652039325
1739209839.9306526;-45.120503652039325
1739209839.9306588;-45.120503652039325
1739209839.930665;-45.120503652039325
1739209839.9306712;-45.120503652039325
1739209839.9306777;-38.13080360867914
1739209839.9306839;-35.57807855764607
1739209839.93069;-35.57807855764607
1739209839.9306962;-33.981070128970906
1739209839.9307024;-45.120503652039325
1739209839.9307086;-38.13080360867914
1739209839.9307148;-35.57807855764607
1739209839.930721;-38.13080360867914
1739209839.9307272;-45.120503652039325
1739209839.9307334;-38.13080360867914
1739209839.9307399;-45.120503652039325
1739209839.930746;-45.120503652039325
1739209839.9307523;-45.120503652039325
1739209839.9307585;-38.13080360867914
1739209839.9307647;-45.120503652039325
1739209839.9307709;-45.120503652039325
1739209839.930777;-45.120503652039325
1739209839.9307833;-38.13080360867914
1739209839.9307895;-35.57807855764607
1739209839.9307957;-38.13080360867914
1739209839.930802;-45.120503652039325
1739209839.9308083;-45.120503652039325
1739209839.9308145;-38.13080360867914
1739209839.9308207;-33.981070128970906
1739209839.930827;-45.120503652039325
1739209839.930833;-45.120503652039325
1739209839.9308393;-45.120503652039325
1739209839.9308455;-45.120503652039325
1739209839.9308517;-45.120503652039325
1739209839.930858;-38.13080360867914
1739209839.9308643;-45.120503652039325
1739209839.9308705;-38.13080360867914
1739209839.9308767;-35.57807855764607
1739209839.930883;-38.13080360867914
1739209839.9308891;-45.120503652039325
1739209839.9308953;-38.13080360867914
1739209839.9309015;-35.57807855764607
1739209839.9309077;-45.120503652039325
1739209839.930914;-45.120503652039325
1739209839.9309201;-38.13080360867914
1739209839.9309263;-35.57807855764607
1739209839.9309328;-45.120503652039325
1739209839.930939;-38.13080360867914
1739209839.9309452;-38.13080360867914
1739209839.9309514;-38.13080360867914
1739209839.9309576;-38.13080360867914
1739209839.9309638;-38.13080360867914
1739209839.93097;-28.992665084841942
1739209839.9309762;-45.120503652039325
1739209839.9309824;-38.13080360867914
1739209839.9309886;-38.13080360867914
1739209839.930995;-45.120503652039325
1739209839.9310012;-45.120503652039325
1739209839.9310074;-38.13080360867914
1739209839.9310136;-45.120503652039325
1739209839.9310198;-29.438486411369347
1739209839.931026;-38.13080360867914
1739209839.9310322;-45.120503652039325
1739209839.9310384;-45.120503652039325
1739209839.9310446;-38.13080360867914
1739209839.9310508;-38.13080360867914
1739209839.9310572;-45.120503652039325
1739209839.9310634;-45.120503652039325
1739209839.9310696;-31.141103565318915
1739209839.9310758;-38.13080360867914
1739209839.931082;-38.13080360867914
1739209839.9310882;-45.120503652039325
1739209839.9310944;-38.13080360867914
1739209839.9311006;-38.13080360867914
1739209839.9311068;-45.120503652039325
1739209839.931113;-45.120503652039325
1739209839.9311194;-38.13080360867914
1739209839.9311256;-35.57807855764607
1739209839.9311318;-38.13080360867914
1739209839.931138;-45.120503652039325
1739209839.9311442;-38.13080360867914
1739209839.9311504;-38.13080360867914
1739209839.9311566;-38.13080360867914
1739209839.9311628;-45.120503652039325
1739209839.931169;-45.120503652039325
1739209839.9311752;-32.816014438256545
1739209839.9311817;-45.120503652039325
1739209839.9311879;-45.120503652039325
1739209839.931194;-33.981070128970906
1739209839.9312003;-45.120503652039325
1739209839.9312065;-38.13080360867914
1739209839.9312127;-45.120503652039325
1739209839.9312189;-38.13080360867914
1739209839.931225;-35.57807855764607
1739209839.9312313;-45.120503652039325
1739209839.9312375;-38.13080360867914
1739209839.9312437;-38.13080360867914
1739209839.93125;-45.120503652039325
1739209839.9312563;-45.120503652039325
1739209839.9312625;-45.120503652039325
1739209839.9312687;-31.141103565318915
1739209839.931275;-31.141103565318915
1739209839.931281;-38.13080360867914
1739209839.9312873;-45.120503652039325
1739209839.9312935;-38.13080360867914
1739209839.9312997;-38.13080360867914
1739209839.931306;-38.13080360867914
1739209839.9313123;-45.120503652039325
1739209839.9313185;-45.120503652039325
1739209839.9313247;-38.13080360867914
1739209839.931331;-38.13080360867914
1739209839.931337;-45.120503652039325
1739209839.9313433;-38.13080360867914
1739209839.9313495;-35.57807855764607
1739209839.9313557;-38.13080360867914
1739209839.931362;-45.120503652039325
1739209839.931368;-33.981070128970906
1739209839.9313745;-31.141103565318915
1739209839.9313807;-45.120503652039325
1739209839.931387;-45.120503652039325
1739209839.9313931;-45.120503652039325
1739209839.9313993;-38.13080360867914
1739209839.9314055;-38.13080360867914
1739209839.9314117;-45.120503652039325
1739209839.931418;-45.120503652039325
1739209839.9314241;-45.120503652039325
1739209839.9314303;-38.13080360867914
1739209839.9314368;-45.120503652039325
1739209839.931443;-38.13080360867914
1739209839.9314492;-38.13080360867914
1739209839.9314554;-38.13080360867914
1739209839.9314616;-38.13080360867914
1739209839.9314678;-45.120503652039325
1739209839.931474;-45.120503652039325
1739209839.9314802;-38.13080360867914
1739209839.9314864;-45.120503652039325
1739209839.9314926;-45.120503652039325
1739209839.9314988;-38.13080360867914
1739209839.9315052;-38.13080360867914
1739209839.9315114;-45.120503652039325
1739209839.9315176;-33.981070128970906
1739209839.9315238;-38.13080360867914
1739209839.93153;-45.120503652039325
1739209839.9315362;-33.981070128970906
1739209839.9315424;-35.57807855764607
1739209839.9315486;-45.120503652039325
1739209839.9315548;-38.13080360867914
1739209839.931561;-35.57807855764607
1739209839.9315674;-45.120503652039325
1739209839.9315736;-45.120503652039325
1739209839.9315798;-45.120503652039325
1739209839.931586;-45.120503652039325
1739209839.9315922;-45.120503652039325
1739209839.9315984;-35.57807855764607
1739209839.9316046;-45.120503652039325
1739209839.9316108;-35.57807855764607
1739209839.931617;-45.120503652039325
1739209839.9316232;-32.816014438256545
1739209839.9316297;-35.57807855764607
1739209839.9316359;-38.13080360867914
1739209839.931642;-35.57807855764607
1739209839.9316483;-45.120503652039325
1739209839.9316545;-45.120503652039325
1739209839.9316607;-45.120503652039325
1739209839.9316669;-38.13080360867914
1739209839.931673;-45.120503652039325
1739209839.9316792;-45.120503652039325
1739209839.9316854;-45.120503652039325
1739209839.931692;-45.120503652039325
1739209839.931698;-45.120503652039325
1739209839.9317043;-45.120503652039325
1739209839.9317105;-45.120503652039325
1739209839.9317167;-45.120503652039325
1739209839.9317229;-38.13080360867914
1739209839.931729;-45.120503652039325
1739209839.9317353;-45.120503652039325
1739209839.9317415;-45.120503652039325
1739209839.9317477;-32.816014438256545
1739209839.9317539;-38.13080360867914
1739209839.9317603;-45.120503652039325
