CAN Message; 0x1d3:000071264a77cbce
1739209854.7797792;-38.13080360867914
1739209854.7797832;-45.120503652039325
1739209854.779787;-38.13080360867914
1739209854.7797909;-38.13080360867914
1739209854.779795;-45.120503652039325
1739209854.7797987;-38.13080360867914
1739209854.7798026;-28.58837851428586
1739209854.7798066;-38.13080360867914
1739209854.7798104;-45.120503652039325
1739209854.7798142;-33.981070128970906
1739209854.7798183;-38.13080360867914
1739209854.779822;-45.120503652039325
1739209854.779826;-38.13080360867914
1739209854.77983;-33.981070128970906
1739209854.7798338;-31.141103565318915
1739209854.7798376;-38.13080360867914
1739209854.7798417;-38.13080360867914
1739209854.7798455;-35.57807855764607
1739209854.7798493;-33.981070128970906
1739209854.779853;-45.120503652039325
1739209854.7798572;-38.13080360867914
1739209854.779861;-33.981070128970906
1739209854.7798648;-38.13080360867914
1739209854.7798688;-45.120503652039325
1739209854.7798727;-45.120503652039325
1739209854.7798765;-45.120503652039325
1739209854.7798805;-45.120503652039325
1739209854.7798843;-45.120503652039325
1739209854.7798882;-38.13080360867914
1739209854.7798922;-45.120503652039325
1739209854.779896;-31.141103565318915
1739209854.7798998;-31.141103565318915
1739209854.779904;-45.120503652039325
1739209854.7799077;-35.57807855764607
1739209854.7799115;-38.13080360867914
1739209854.7799156;-35.57807855764607
1739209854.7799194;-33.981070128970906
1739209854.7799232;-33.981070128970906
1739209854.7799273;-38.13080360867914
1739209854.779931;-35.57807855764607
1739209854.779935;-38.13080360867914
1739209854.779939;-38.13080360867914
1739209854.7799428;-38.13080360867914
1739209854.7799466;-38.13080360867914
1739209854.7799506;-38.13080360867914
1739209854.7799544;-45.120503652039325
1739209854.7799582;-33.981070128970906
1739209854.779962;-28.992665084841942
1739209854.779966;-45.120503652039325
1739209854.77997;-45.120503652039325
1739209854.7799737;-38.13080360867914
1739209854.7799778;-45.120503652039325
1739209854.7799816;-45.120503652039325
1739209854.7799854;-45.120503652039325
1739209854.7799895;-45.120503652039325
1739209854.7799933;-45.120503652039325
1739209854.779997;-38.13080360867914
1739209854.7800012;-38.13080360867914
1739209854.780005;-38.13080360867914
1739209854.7800088;-38.13080360867914
1739209854.7800128;-45.120503652039325
1739209854.7800167;-45.120503652039325
1739209854.7800205;-45.120503652039325
1739209854.7800245;-38.13080360867914
1739209854.7800283;-38.13080360867914
1739209854.7800322;-38.13080360867914
1739209854.7800362;-38.13080360867914
1739209854.78004;-32.816014438256545
1739209854.7800438;-33.981070128970906
1739209854.780048;-45.120503652039325
1739209854.7800517;-35.57807855764607
1739209854.7800555;-38.13080360867914
1739209854.7800596;-45.120503652039325
1739209854.7800634;-38.13080360867914
1739209854.7800672;-38.13080360867914
1739209854.7800713;-38.13080360867914
1739209854.780075;-38.13080360867914
1739209854.780079;-45.120503652039325
1739209854.7800827;-45.120503652039325
1739209854.7800868;-38.13080360867914
1739209854.7800906;-45.120503652039325
1739209854.7800944;-38.13080360867914
1739209854.7800984;-35.57807855764607
1739209854.7801023;-38.13080360867914
1739209854.780106;-45.120503652039325
1739209854.7801101;-45.120503652039325
1739209854.780114;-45.120503652039325
1739209854.7801178;-35.57807855764607
1739209854.7801218;-33.981070128970906
1739209854.7801256;-38.13080360867914
1739209854.7801294;-45.120503652039325
1739209854.7801335;-38.13080360867914
1739209854.7801373;-35.57807855764607
1739209854.780141;-38.13080360867914
1739209854.7801452;-35.57807855764607
1739209854.780149;-38.13080360867914
1739209854.7801528;-45.120503652039325
1739209854.7801569;-38.13080360867914
1739209854.7801607;-45.120503652039325
1739209854.7801645;-38.13080360867914
1739209854.7801685;-45.120503652039325
1739209854.7801723;-31.141103565318893
1739209854.7801762;-38.13080360867914
1739209854.7801802;-33.981070128970906
1739209854.780184;-32.816014438256545
1739209854.7801878;-38.13080360867914
1739209854.780192;-38.13080360867914
1739209854.7801957;-38.13080360867914
1739209854.7801995;-35.57807855764607
1739209854.7802033;-45.120503652039325
1739209854.7802074;-38.13080360867914
1739209854.7802112;-45.120503652039325
1739209854.780215;-38.13080360867914
1739209854.780219;-45.120503652039325
1739209854.780223;-45.120503652039325
1739209854.7802267;-45.120503652039325
1739209854.7802308;-45.120503652039325
1739209854.7802346;-38.13080360867914
1739209854.7802384;-38.13080360867914
1739209854.7802424;-45.120503652039325
1739209854.7802463;-38.13080360867914
1739209854.78025;-35.57807855764607
1739209854.7802541;-38.13080360867914
1739209854.780258;-38.13080360867914
1739209854.7802618;-45.120503652039325
1739209854.7802658;-45.120503652039325
1739209854.7802696;-45.120503652039325
1739209854.7802734;-30.49652367304973
1739209854.7802775;-26.991370085610722
1739209854.7802813;-45.120503652039325
1739209854.7802851;-45.120503652039325
1739209854.7802892;-38.13080360867914
1739209854.780293;-33.981070128970906
1739209854.7802968;-45.120503652039325
1739209854.7803009;-45.120503652039325
1739209854.7803047;-45.120503652039325
1739209854.7803085;-45.120503652039325
1739209854.7803123;-45.120503652039325
1739209854.7803164;-45.120503652039325
1739209854.7803202;-45.120503652039325
1739209854.780324;-38.13080360867914
1739209854.780328;-45.120503652039325
1739209854.7803319;-38.13080360867914
1739209854.7803357;-38.13080360867914
1739209854.7803397;-45.120503652039325
1739209854.7803435;-45.120503652039325
1739209854.7803473;-38.13080360867914
1739209854.7803514;-45.120503652039325
1739209854.7803552;-45.120503652039325
1739209854.780359;-38.13080360867914
1739209854.780363;-45.120503652039325
1739209854.780367;-32.816014438256545
1739209854.7803707;-27.267205301931607
1739209854.7803748;-45.120503652039325
1739209854.7803786;-38.13080360867914
1739209854.7803824;-35.57807855764607
1739209854.7803864;-35.57807855764607
1739209854.7803903;-45.120503652039325
1739209854.780394;-45.120503652039325
1739209854.7803981;-38.13080360867914
1739209854.780402;-45.120503652039325
1739209854.7804058;-38.13080360867914
1739209854.7804098;-45.120503652039325
1739209854.7804136;-35.57807855764607
1739209854.7804174;-38.13080360867914
1739209854.7804215;-45.120503652039325
1739209854.7804253;-45.120503652039325
1739209854.7804291;-33.981070128970906
1739209854.780433;-45.120503652039325
1739209854.780437;-45.120503652039325
1739209854.7804408;-45.120503652039325
1739209854.7804446;-45.120503652039325
1739209854.7804487;-45.120503652039325
1739209854.7804525;-45.120503652039325
1739209854.7804563;-45.120503652039325
1739209854.7804604;-45.120503652039325
1739209854.7804642;-45.120503652039325
1739209854.780468;-45.120503652039325
1739209854.780472;-45.120503652039325
1739209854.7804759;-45.120503652039325
1739209854.7804797;-38.13080360867914
1739209854.7804837;-45.120503652039325
1739209854.7804875;-38.13080360867914
1739209854.7804914;-45.120503652039325
1739209854.7804954;-38.13080360867914
1739209854.7804992;-33.981070128970906
1739209854.780503;-38.13080360867914
1739209854.780507;-45.120503652039325
1739209854.780511;-35.57807855764607
1739209854.7805147;-38.13080360867914
1739209854.7805188;-38.13080360867914
1739209854.7805226;-45.120503652039325
1739209854.7805264;-38.13080360867914
1739209854.7805305;-38.13080360867914
1739209854.7805343;-45.120503652039325
1739209854.780538;-45.120503652039325
1739209854.7805421;-38.13080360867914
1739209854.780546;-33.981070128970906
1739209854.7805498;-38.13080360867914
1739209854.7805536;-45.120503652039325
1739209854.7805576;-38.13080360867914
1739209854.7805614;-35.57807855764607
1739209854.7805653;-35.57807855764607
1739209854.7805693;-45.120503652039325
1739209854.7805731;-38.13080360867914
1739209854.780577;-38.13080360867914
1739209854.780581;-38.13080360867914
1739209854.7805848;-38.13080360867914
1739209854.7805886;-33.981070128970906
1739209854.7805927;-33.981070128970906
1739209854.7805965;-45.120503652039325
1739209854.7806003;-38.13080360867914
1739209854.7806044;-38.13080360867914
1739209854.7806082;-38.13080360867914
1739209854.780612;-45.120503652039325
1739209854.780616;-32.816014438256545
1739209854.7806199;-33.981070128970906
1739209854.7806237;-35.57807855764607
1739209854.7806277;-38.13080360867914
1739209854.7806315;-38.13080360867914
1739209854.7806354;-45.120503652039325
1739209854.7806394;-45.120503652039325
1739209854.7806432;-33.981070128970906
1739209854.780647;-45.120503652039325
1739209854.780651;-33.981070128970906
1739209854.780655;-31.141103565318915
1739209854.7806587;-45.120503652039325
1739209854.7806625;-38.13080360867914
1739209854.7806666;-38.13080360867914
1739209854.7806704;-38.13080360867914
1739209854.7806742;-45.120503652039325
1739209854.7806783;-38.13080360867914
1739209854.780682;-45.120503652039325
1739209854.780686;-45.120503652039325
1739209854.78069;-38.13080360867914
1739209854.7806938;-38.13080360867914
1739209854.7806976;-45.120503652039325
1739209854.7807016;-35.57807855764607
1739209854.7807055;-38.13080360867914
1739209854.7807093;-45.120503652039325
1739209854.7807133;-45.120503652039325
1739209854.7807171;-38.13080360867914
1739209854.780721;-38.13080360867914
1739209854.780725;-45.120503652039325
1739209854.7807288;-45.120503652039325
1739209854.7807326;-38.13080360867914
1739209854.7807367;-38.13080360867914
1739209854.7807405;-45.120503652039325
1739209854.7807443;-38.13080360867914
1739209854.7807484;-27.8777449560314
1739209854.7807522;-38.13080360867914
1739209854.780756;-45.120503652039325
1739209854.78076;-45.120503652039325
1739209854.7807639;-32.816014438256545
1739209854.7807677;-38.13080360867914
1739209854.7807717;-45.120503652039325
1739209854.7807755;-45.120503652039325
1739209854.7807794;-33.981070128970956
1739209854.7807832;-38.13080360867914
1739209854.7807872;-45.120503652039325
1739209854.780791;-45.120503652039325
1739209854.7807949;-38.13080360867914
1739209854.780799;-35.57807855764607
1739209854.7808027;-45.120503652039325
1739209854.7808065;-45.120503652039325
1739209854.7808106;-27.8777449560314
1739209854.7808144;-35.57807855764607
1739209854.7808182;-38.13080360867914
1739209854.7808223;-45.120503652039325
1739209854.780826;-45.120503652039325
1739209854.78083;-45.120503652039325
1739209854.780834;-45.120503652039325
1739209854.7808378;-38.13080360867914
1739209854.7808416;-38.13080360867914
1739209854.7808456;-38.13080360867914
1739209854.7808495;-32.816014438256545
1739209854.7808533;-38.13080360867914
1739209854.7808573;-38.13080360867914
1739209854.7808611;-38.13080360867914
1739209854.780865;-35.57807855764607
1739209854.780869;-38.13080360867914
1739209854.7808728;-45.120503652039325
1739209854.7808766;-38.13080360867914
1739209854.7808807;-45.120503652039325
1739209854.7808845;-38.13080360867914
1739209854.7808883;-45.120503652039325
1739209854.7808924;-38.13080360867914
1739209854.7808962;-35.57807855764607
1739209854.7809;-38.13080360867914
1739209854.7809038;-45.120503652039325
1739209854.7809079;-45.120503652039325
1739209854.7809117;-38.13080360867914
1739209854.7809155;-38.13080360867914
1739209854.7809196;-38.13080360867914
1739209854.7809234;-45.120503652039325
1739209854.7809272;-45.120503652039325
1739209854.7809312;-45.120503652039325
1739209854.780935;-32.816014438256545
1739209854.7809389;-38.13080360867914
1739209854.780943;-45.120503652039325
1739209854.7809467;-45.120503652039325
1739209854.7809505;-35.57807855764607
1739209854.7809546;-32.816014438256545
1739209854.7809584;-45.120503652039325
1739209854.7809622;-45.120503652039325
1739209854.7809663;-32.816014438256545
1739209854.78097;-35.57807855764607
1739209854.780974;-45.120503652039325
1739209854.780978;-33.981070128970906
1739209854.7809818;-45.120503652039325
1739209854.7809856;-38.13080360867914
1739209854.7809896;-38.13080360867914
1739209854.7809935;-45.120503652039325
1739209854.7809973;-38.13080360867914
1739209854.7810013;-45.120503652039325
1739209854.7810051;-38.13080360867914
1739209854.781009;-45.120503652039325
1739209854.781013;-45.120503652039325
1739209854.7810168;-45.120503652039325
1739209854.7810206;-45.120503652039325
1739209854.7810245;-45.120503652039325
1739209854.7810285;-38.13080360867914
1739209854.7810323;-38.13080360867914
1739209854.7810361;-45.120503652039325
1739209854.7810402;-45.120503652039325
1739209854.781044;-32.816014438256545
1739209854.7810478;-33.981070128970906
1739209854.7810519;-45.120503652039325
1739209854.7810557;-45.120503652039325
1739209854.7810595;-38.13080360867914
1739209854.7810636;-27.267205301931607
1739209854.7810674;-38.13080360867914
1739209854.7810712;-38.13080360867914
1739209854.7810752;-35.57807855764607
1739209854.781079;-31.141103565318915
1739209854.7810829;-45.120503652039325
1739209854.781087;-45.120503652039325
1739209854.7810907;-38.13080360867914
1739209854.7810946;-32.81601443825658
1739209854.7810986;-45.120503652039325
1739209854.7811024;-45.120503652039325
1739209854.7811062;-38.13080360867914
1739209854.7811103;-45.120503652039325
1739209854.781114;-38.13080360867914
1739209854.781118;-38.13080360867914
1739209854.781122;-38.13080360867914
1739209854.7811258;-27.267205301931607
1739209854.7811296;-38.13080360867914
1739209854.7811334;-38.13080360867914
1739209854.7811375;-45.120503652039325
1739209854.7811413;-38.13080360867914
1739209854.781145;-38.13080360867914
1739209854.7811491;-38.13080360867914
1739209854.781153;-45.120503652039325
1739209854.7811568;-32.816014438256545
1739209854.7811608;-38.13080360867914
1739209854.7811646;-38.13080360867914
1739209854.7811685;-45.120503652039325
1739209854.7811725;-38.13080360867914
1739209854.7811763;-38.13080360867914
1739209854.7811801;-45.120503652039325
1739209854.7811842;-45.120503652039325
1739209854.781188;-38.13080360867914
1739209854.7811918;-38.13080360867914
1739209854.7811959;-38.13080360867914
1739209854.7811997;-45.120503652039325
1739209854.7812035;-38.13080360867914
1739209854.7812076;-35.57807855764607
1739209854.7812114;-38.13080360867914
1739209854.7812152;-45.120503652039325
1739209854.7812192;-33.981070128970906
1739209854.781223;-32.816014438256545
1739209854.7812269;-38.13080360867914
1739209854.781231;-38.13080360867914
1739209854.7812347;-33.981070128970906
1739209854.7812386;-31.141103565318893
1739209854.7812426;-38.13080360867914
1739209854.7812464;-45.120503652039325
1739209854.7812502;-31.141103565318915
1739209854.781254;-33.981070128970906
1739209854.781258;-45.120503652039325
1739209854.781262;-35.57807855764607
1739209854.7812657;-33.981070128970906
1739209854.7812698;-38.13080360867914
1739209854.7812736;-33.981070128970906
1739209854.7812774;-38.13080360867914
1739209854.7812815;-31.141103565318915
1739209854.7812853;-38.13080360867914
1739209854.781289;-38.13080360867914
1739209854.7812932;-38.13080360867914
1739209854.781297;-38.13080360867914
1739209854.7813008;-45.120503652039325
1739209854.7813048;-45.120503652039325
1739209854.7813087;-38.13080360867914
1739209854.7813125;-38.13080360867914
1739209854.7813165;-45.120503652039325
1739209854.7813203;-33.981070128970906
1739209854.7813241;-33.981070128970906
1739209854.7813282;-31.141103565318915
1739209854.781332;-38.13080360867914
1739209854.7813358;-45.120503652039325
1739209854.78134;-38.13080360867914
1739209854.7813437;-38.13080360867914
1739209854.7813475;-45.120503652039325
1739209854.7813516;-45.120503652039325
1739209854.7813554;-35.57807855764607
1739209854.7813592;-38.13080360867914
1739209854.7813632;-33.981070128970956
1739209854.781367;-45.120503652039325
1739209854.7813709;-32.816014438256545
1739209854.7813747;-38.13080360867914
1739209854.7813787;-35.57807855764607
1739209854.7813826;-38.13080360867914
1739209854.7813864;-45.120503652039325
1739209854.7813904;-38.13080360867914
1739209854.7813942;-38.13080360867914
1739209854.781398;-45.120503652039325
1739209854.781402;-38.13080360867914
1739209854.781406;-35.57807855764607
1739209854.7814097;-45.120503652039325
1739209854.7814138;-45.120503652039325
1739209854.7814176;-38.13080360867914
1739209854.7814214;-38.13080360867914
1739209854.7814255;-38.13080360867914
1739209854.7814293;-38.13080360867914
1739209854.781433;-38.13080360867914
1739209854.7814372;-33.981070128970906
1739209854.781441;-45.120503652039325
1739209854.7814448;-38.13080360867914
1739209854.7814488;-45.120503652039325
1739209854.7814527;-38.13080360867914
1739209854.7814565;-33.981070128970906
1739209854.7814605;-38.13080360867914
1739209854.7814643;-45.120503652039325
1739209854.7814682;-45.120503652039325
1739209854.7814722;-32.816014438256545
1739209854.781476;-32.816014438256545
1739209854.7814798;-38.13080360867914
1739209854.7814837;-38.13080360867914
1739209854.7814877;-33.981070128970906
1739209854.7814915;-38.13080360867914
1739209854.7814953;-45.120503652039325
1739209854.7814994;-38.13080360867914
1739209854.7815032;-45.120503652039325
1739209854.781507;-45.120503652039325
1739209854.781511;-45.120503652039325
1739209854.781515;-38.13080360867914
1739209854.7815187;-38.13080360867914
1739209854.7815228;-38.13080360867914
1739209854.7815266;-45.120503652039325
1739209854.7815304;-45.120503652039325
1739209854.7815344;-38.13080360867914
1739209854.7815382;-35.57807855764607
1739209854.781542;-38.13080360867914
1739209854.781546;-45.120503652039325
1739209854.78155;-31.141103565318893
1739209854.7815537;-33.981070128970906
1739209854.7815578;-38.13080360867914
1739209854.7815616;-33.981070128970906
1739209854.7815654;-32.816014438256545
1739209854.7815695;-38.13080360867914
1739209854.7815733;-38.13080360867914
1739209854.781577;-38.13080360867914
1739209854.7815812;-45.120503652039325
1739209854.781585;-38.13080360867914
1739209854.7815888;-38.13080360867914
1739209854.7815928;-38.13080360867914
1739209854.7815967;-38.13080360867914
1739209854.7816005;-45.120503652039325
1739209854.7816043;-38.13080360867914
1739209854.7816083;-45.120503652039325
1739209854.7816122;-38.13080360867914
1739209854.781616;-38.13080360867914
1739209854.78162;-35.57807855764607
1739209854.7816238;-45.120503652039325
1739209854.7816277;-32.816014438256545
1739209854.7816317;-35.57807855764607
1739209854.7816355;-38.13080360867914
1739209854.7816393;-38.13080360867914
1739209854.7816434;-38.13080360867914
1739209854.7816472;-45.120503652039325
1739209854.781651;-38.13080360867914
1739209854.781655;-38.13080360867914
1739209854.781659;-32.816014438256545
1739209854.7816627;-35.57807855764607
1739209854.7816668;-45.120503652039325
1739209854.7816706;-45.120503652039325
1739209854.7816744;-33.981070128970906
1739209854.7816784;-35.57807855764607
1739209854.7816823;-45.120503652039325
1739209854.781686;-45.120503652039325
1739209854.7816901;-45.120503652039325
1739209854.781694;-38.13080360867914
1739209854.7816978;-35.57807855764607
1739209854.7817018;-38.13080360867914
1739209854.7817056;-45.120503652039325
1739209854.7817094;-45.120503652039325
1739209854.7817135;-38.13080360867914
1739209854.7817173;-45.120503652039325
1739209854.781721;-32.816014438256545
1739209854.781725;-30.49652367304973
1739209854.781729;-45.120503652039325
1739209854.7817328;-45.120503652039325
1739209854.7817366;-38.13080360867914
1739209854.7817407;-35.57807855764607
1739209854.7817445;-45.120503652039325
1739209854.7817483;-38.13080360867914
1739209854.7817523;-45.120503652039325
1739209854.7817562;-45.120503652039325
1739209854.78176;-45.120503652039325
1739209854.781764;-38.13080360867914
1739209854.7817678;-45.120503652039325
1739209854.7817717;-33.981070128970906
1739209854.7817757;-31.141103565318915
1739209854.7817795;-38.13080360867914
1739209854.7817833;-45.120503652039325
1739209854.7817874;-45.120503652039325
1739209854.7817912;-38.13080360867914
1739209854.781795;-38.13080360867914
1739209854.781799;-45.120503652039325
1739209854.781803;-45.120503652039325
1739209854.7818067;-35.57807855764607
1739209854.7818108;-45.120503652039325
1739209854.7818146;-38.13080360867914
1739209854.7818184;-32.816014438256545
1739209854.7818224;-38.13080360867914
1739209854.7818263;-45.120503652039325
1739209854.78183;-38.13080360867914
1739209854.7818341;-38.13080360867914
1739209854.781838;-38.13080360867914
1739209854.7818418;-38.13080360867914
1739209854.7818456;-45.120503652039325
1739209854.7818496;-45.120503652039325
1739209854.7818534;-45.120503652039325
1739209854.7818573;-45.120503652039325
1739209854.7818613;-38.13080360867914
1739209854.7818651;-38.13080360867914
1739209854.781869;-38.13080360867914
1739209854.781873;-45.120503652039325
1739209854.7818768;-38.13080360867914
1739209854.7818806;-38.13080360867914
1739209854.7818847;-45.120503652039325
1739209854.7818885;-38.13080360867914
1739209854.7818923;-45.120503652039325
1739209854.7818964;-45.120503652039325
1739209854.7819002;-45.120503652039325
1739209854.781904;-38.13080360867914
1739209854.781908;-35.57807855764607
1739209854.7819118;-33.981070128970906
1739209854.7819157;-38.13080360867914
1739209854.7819197;-45.120503652039325
1739209854.7819235;-45.120503652039325
1739209854.7819273;-38.13080360867914
1739209854.7819314;-35.57807855764607
1739209854.7819352;-35.57807855764607
1739209854.781939;-33.981070128970906
1739209854.781943;-38.13080360867914
1739209854.781947;-45.120503652039325
1739209854.7819507;-45.120503652039325
1739209854.7819545;-38.13080360867914
1739209854.7819586;-45.120503652039325
1739209854.7819624;-45.120503652039325
1739209854.7819662;-45.120503652039325
1739209854.7819703;-38.13080360867914
1739209854.781974;-38.13080360867914
1739209854.781978;-32.816014438256545
1739209854.781982;-38.13080360867914
1739209854.7819858;-45.120503652039325
1739209854.7819896;-33.981070128970906
1739209854.7819936;-38.13080360867914
1739209854.7819974;-38.13080360867914
1739209854.7820013;-38.13080360867914
1739209854.7820053;-38.13080360867914
1739209854.7820091;-30.49652367304973
1739209854.782013;-38.13080360867914
1739209854.782017;-45.120503652039325
1739209854.7820208;-38.13080360867914
1739209854.7820246;-35.57807855764607
1739209854.7820287;-45.120503652039325
1739209854.7820325;-45.120503652039325
1739209854.7820363;-45.120503652039325
1739209854.7820404;-33.981070128970956
1739209854.7820442;-45.120503652039325
1739209854.782048;-45.120503652039325
1739209854.782052;-45.120503652039325
1739209854.7820559;-45.120503652039325
1739209854.7820597;-38.13080360867914
1739209854.7820637;-45.120503652039325
1739209854.7820675;-33.981070128970906
1739209854.7820714;-28.992665084841942
1739209854.7820752;-45.120503652039325
1739209854.7820792;-45.120503652039325
1739209854.782083;-38.13080360867914
1739209854.7820868;-38.13080360867914
1739209854.782091;-45.120503652039325
1739209854.7820947;-45.120503652039325
1739209854.7820985;-45.120503652039325
1739209854.7821026;-38.13080360867914
1739209854.7821064;-38.13080360867914
1739209854.7821102;-38.13080360867914
1739209854.7821143;-45.120503652039325
1739209854.782118;-35.57807855764607
1739209854.782122;-38.13080360867914
1739209854.782126;-45.120503652039325
1739209854.7821298;-45.120503652039325
1739209854.7821336;-45.120503652039325
1739209854.7821376;-45.120503652039325
1739209854.7821414;-45.120503652039325
1739209854.7821453;-45.120503652039325
1739209854.7821493;-33.981070128970906
1739209854.7821531;-32.816014438256545
1739209854.782157;-45.120503652039325
1739209854.782161;-38.13080360867914
1739209854.7821648;-26.991370085610722
1739209854.7821686;-35.57807855764607
1739209854.7821727;-45.120503652039325
1739209854.7821765;-38.13080360867914
1739209854.7821803;-38.13080360867914
1739209854.7821844;-38.13080360867914
1739209854.7821882;-38.13080360867914
1739209854.782192;-45.120503652039325
1739209854.7821958;-45.120503652039325
1739209854.7821999;-45.120503652039325
1739209854.7822037;-35.57807855764607
1739209854.7822075;-38.13080360867914
1739209854.7822115;-35.57807855764607
1739209854.7822154;-38.13080360867914
1739209854.7822192;-45.120503652039325
1739209854.7822232;-45.120503652039325
1739209854.782227;-45.120503652039325
1739209854.7822309;-45.120503652039325
1739209854.782235;-45.120503652039325
1739209854.7822387;-45.120503652039325
1739209854.7822425;-45.120503652039325
1739209854.7822466;-38.13080360867914
1739209854.7822504;-38.13080360867914
1739209854.7822542;-45.120503652039325
1739209854.7822583;-38.13080360867914
1739209854.782262;-45.120503652039325
1739209854.782266;-32.816014438256545
1739209854.78227;-33.981070128970906
1739209854.7822738;-45.120503652039325
1739209854.7822776;-38.13080360867914
1739209854.7822816;-32.816014438256545
1739209854.7822855;-33.981070128970906
1739209854.7822893;-45.120503652039325
1739209854.7822933;-38.13080360867914
1739209854.7822971;-45.120503652039325
1739209854.782301;-45.120503652039325
1739209854.7823048;-45.120503652039325
1739209854.7823088;-35.57807855764607
1739209854.7823126;-33.981070128970906
1739209854.7823164;-45.120503652039325
1739209854.7823205;-38.13080360867914
1739209854.7823243;-38.13080360867914
1739209854.7823281;-45.120503652039325
1739209854.7823322;-33.981070128970906
1739209854.782336;-45.120503652039325
1739209854.7823398;-45.120503652039325
1739209854.7823439;-35.57807855764607
1739209854.7823477;-38.13080360867914
1739209854.7823515;-45.120503652039325
1739209854.7823555;-45.120503652039325
1739209854.7823594;-45.120503652039325
1739209854.7823632;-45.120503652039325
1739209854.7823672;-45.120503652039325
1739209854.782371;-33.981070128970906
1739209854.7823749;-45.120503652039325
1739209854.782379;-38.13080360867914
1739209854.7823827;-35.57807855764607
1739209854.7823865;-38.13080360867914
1739209854.7823906;-35.57807855764607
1739209854.7823944;-45.120503652039325
1739209854.7823982;-38.13080360867914
1739209854.7824023;-38.13080360867914
1739209854.782406;-45.120503652039325
1739209854.78241;-38.13080360867914
1739209854.782414;-38.13080360867914
1739209854.7824178;-45.120503652039325
1739209854.7824216;-38.13080360867914
1739209854.7824254;-35.57807855764607
1739209854.7824295;-35.57807855764607
1739209854.7824333;-35.57807855764607
1739209854.782437;-45.120503652039325
1739209854.7824411;-45.120503652039325
1739209854.782445;-38.13080360867914
1739209854.7824488;-33.981070128970906
1739209854.7824528;-45.120503652039325
1739209854.7824566;-45.120503652039325
1739209854.7824605;-45.120503652039325
1739209854.7824645;-38.13080360867914
1739209854.7824683;-45.120503652039325
1739209854.7824721;-45.120503652039325
1739209854.7824762;-35.57807855764607
1739209854.78248;-38.13080360867914
1739209854.7824838;-45.120503652039325
1739209854.7824879;-35.57807855764607
1739209854.7824917;-35.57807855764607
1739209854.7824955;-35.57807855764607
1739209854.7824996;-38.13080360867914
1739209854.7825034;-38.13080360867914
1739209854.7825072;-45.120503652039325
1739209854.7825112;-33.981070128970906
1739209854.782515;-38.13080360867914
1739209854.7825189;-45.120503652039325
1739209854.782523;-45.120503652039325
1739209854.7825267;-38.13080360867914
1739209854.7825305;-45.120503652039325
1739209854.7825346;-45.120503652039325
1739209854.7825384;-45.120503652039325
1739209854.7825422;-38.13080360867914
1739209854.782546;-38.13080360867914
1739209854.78255;-45.120503652039325
1739209854.782554;-45.120503652039325
1739209854.7825577;-38.13080360867914
1739209854.7825618;-38.13080360867914
1739209854.7825656;-45.120503652039325
1739209854.7825694;-38.13080360867914
1739209854.7825735;-38.13080360867914
1739209854.7825773;-35.57807855764607
1739209854.782581;-35.57807855764607
1739209854.7825851;-45.120503652039325
1739209854.782589;-45.120503652039325
1739209854.7825928;-45.120503652039325
1739209854.7825968;-38.13080360867914
1739209854.7826006;-45.120503652039325
1739209854.7826045;-31.141103565318915
1739209854.7826085;-32.816014438256545
1739209854.7826123;-45.120503652039325
1739209854.7826161;-38.13080360867914
1739209854.7826202;-38.13080360867914
1739209854.782624;-38.13080360867914
1739209854.7826278;-38.13080360867914
1739209854.7826319;-45.120503652039325
1739209854.7826357;-30.49652367304973
1739209854.7826395;-33.981070128970906
1739209854.7826436;-33.981070128970906
1739209854.7826474;-45.120503652039325
1739209854.7826512;-45.120503652039325
1739209854.7826552;-45.120503652039325
1739209854.782659;-45.120503652039325
1739209854.7826629;-38.13080360867914
1739209854.7826667;-33.981070128970906
1739209854.7826707;-45.120503652039325
1739209854.7826746;-38.13080360867914
1739209854.7826784;-33.981070128970906
1739209854.7826824;-38.13080360867914
1739209854.7826862;-45.120503652039325
1739209854.78269;-45.120503652039325
1739209854.782694;-33.981070128970906
1739209854.782698;-38.13080360867914
1739209854.7827017;-38.13080360867914
1739209854.7827058;-45.120503652039325
1739209854.7827096;-38.13080360867914
1739209854.7827134;-38.13080360867914
1739209854.7827175;-38.13080360867914
1739209854.7827213;-38.13080360867914
1739209854.782725;-35.57807855764607
1739209854.7827291;-32.816014438256545
1739209854.782733;-33.981070128970906
1739209854.7827368;-45.120503652039325
1739209854.7827408;-38.13080360867914
1739209854.7827446;-35.57807855764607
1739209854.7827485;-45.120503652039325
1739209854.7827525;-45.120503652039325
1739209854.7827563;-45.120503652039325
1739209854.7827601;-38.13080360867914
1739209854.7827642;-38.13080360867914
1739209854.782768;-38.13080360867914
1739209854.7827718;-45.120503652039325
1739209854.7827756;-45.120503652039325
1739209854.7827797;-32.816014438256545
1739209854.7827835;-38.13080360867914
1739209854.7827873;-45.120503652039325
1739209854.7827914;-31.141103565318915
1739209854.7827952;-28.992665084841942
1739209854.782799;-45.120503652039325
1739209854.782803;-45.120503652039325
1739209854.7828069;-38.13080360867914
1739209854.7828107;-45.120503652039325
1739209854.7828147;-45.120503652039325
1739209854.7828186;-45.120503652039325
1739209854.7828224;-38.13080360867914
1739209854.7828264;-38.13080360867914
1739209854.7828302;-38.13080360867914
1739209854.782834;-38.13080360867914
