CAN Message; 0x1a7:0000622a39abd17c
1739209802.3547556;-38.13080360867914
1739209802.3547587;-35.57807855764607
1739209802.3547616;-38.13080360867914
1739209802.3547647;-45.120503652039325
1739209802.3547678;-28.58837851428586
1739209802.3547707;-38.13080360867914
1739209802.3547738;-45.120503652039325
1739209802.3547769;-45.120503652039325
1739209802.3547797;-38.13080360867914
1739209802.3547828;-38.13080360867914
1739209802.354786;-33.981070128970906
1739209802.3547888;-45.120503652039325
1739209802.3547919;-33.981070128970906
1739209802.354795;-45.120503652039325
1739209802.3547978;-45.120503652039325
1739209802.354801;-45.120503652039325
1739209802.354804;-38.13080360867914
1739209802.354807;-35.57807855764607
1739209802.35481;-45.120503652039325
1739209802.354813;-45.120503652039325
1739209802.354816;-38.13080360867914
1739209802.354819;-38.13080360867914
1739209802.3548222;-45.120503652039325
1739209802.354825;-45.120503652039325
1739209802.3548281;-45.120503652039325
1739209802.3548312;-38.13080360867914
1739209802.354834;-38.13080360867914
1739209802.3548372;-45.120503652039325
1739209802.3548403;-38.13080360867914
1739209802.3548431;-38.13080360867914
1739209802.3548462;-38.13080360867914
1739209802.3548493;-38.13080360867914
1739209802.3548522;-45.120503652039325
1739209802.3548553;-45.120503652039325
1739209802.3548584;-38.13080360867914
1739209802.3548613;-45.120503652039325
1739209802.3548644;-38.13080360867914
1739209802.3548675;-33.981070128970906
1739209802.3548703;-38.13080360867914
1739209802.3548734;-45.120503652039325
1739209802.3548765;-38.13080360867914
1739209802.3548794;-35.57807855764607
1739209802.3548825;-45.120503652039325
1739209802.3548856;-45.120503652039325
1739209802.3548884;-38.13080360867914
1739209802.3548915;-45.120503652039325
1739209802.3548946;-45.120503652039325
1739209802.3548975;-35.57807855764607
1739209802.3549006;-35.57807855764607
1739209802.3549037;-45.120503652039325
1739209802.3549066;-38.13080360867914
1739209802.3549097;-45.120503652039325
1739209802.3549128;-45.120503652039325
1739209802.3549156;-45.120503652039325
1739209802.3549187;-45.120503652039325
1739209802.3549218;-38.13080360867914
1739209802.3549247;-33.981070128970906
1739209802.3549278;-38.13080360867914
1739209802.3549309;-38.13080360867914
1739209802.3549337;-45.120503652039325
1739209802.3549368;-45.120503652039325
1739209802.35494;-32.816014438256545
1739209802.3549428;-38.13080360867914
1739209802.354946;-45.120503652039325
1739209802.354949;-38.13080360867914
1739209802.3549519;-38.13080360867914
1739209802.354955;-38.13080360867914
1739209802.354958;-45.120503652039325
1739209802.3549612;-35.57807855764607
1739209802.354964;-45.120503652039325
1739209802.354967;-45.120503652039325
1739209802.3549702;-45.120503652039325
1739209802.354973;-38.13080360867914
1739209802.3549762;-45.120503652039325
1739209802.3549793;-45.120503652039325
1739209802.3549821;-35.57807855764607
1739209802.3549852;-38.13080360867914
1739209802.3549883;-35.57807855764607
1739209802.3549912;-45.120503652039325
1739209802.3549943;-45.120503652039325
1739209802.3549974;-45.120503652039325
1739209802.3550003;-45.120503652039325
1739209802.3550034;-38.13080360867914
1739209802.3550065;-38.13080360867914
1739209802.3550093;-45.120503652039325
1739209802.3550124;-45.120503652039325
1739209802.3550155;-45.120503652039325
1739209802.3550184;-38.13080360867914
1739209802.3550215;-38.13080360867914
1739209802.3550246;-45.120503652039325
1739209802.3550274;-45.120503652039325
1739209802.3550305;-45.120503652039325
1739209802.3550336;-45.120503652039325
1739209802.3550365;-45.120503652039325
1739209802.3550396;-45.120503652039325
1739209802.3550427;-45.120503652039325
1739209802.3550456;-38.13080360867914
1739209802.3550487;-33.981070128970906
1739209802.3550518;-45.120503652039325
1739209802.3550546;-38.13080360867914
1739209802.3550577;-38.13080360867914
1739209802.3550608;-29.438486411369333
1739209802.3550637;-33.981070128970906
1739209802.3550668;-45.120503652039325
1739209802.3550699;-45.120503652039325
1739209802.3550727;-38.13080360867914
1739209802.3550758;-38.13080360867914
1739209802.355079;-45.120503652039325
1739209802.3550818;-45.120503652039325
1739209802.355085;-38.13080360867914
1739209802.355088;-45.120503652039325
1739209802.3550909;-45.120503652039325
1739209802.355094;-38.13080360867914
1739209802.355097;-38.13080360867914
1739209802.3551;-45.120503652039325
1739209802.355103;-38.13080360867914
1739209802.355106;-38.13080360867914
1739209802.355109;-26.991370085610736
1739209802.355112;-33.981070128970906
1739209802.3551152;-45.120503652039325
1739209802.355118;-38.13080360867914
1739209802.3551211;-38.13080360867914
1739209802.3551242;-38.13080360867914
1739209802.355127;-38.13080360867914
1739209802.3551302;-38.13080360867914
1739209802.3551333;-38.13080360867914
1739209802.3551362;-35.57807855764607
1739209802.3551393;-35.57807855764607
1739209802.3551424;-38.13080360867914
1739209802.3551452;-45.120503652039325
1739209802.3551483;-38.13080360867914
1739209802.3551514;-45.120503652039325
1739209802.3551543;-45.120503652039325
1739209802.3551574;-38.13080360867914
1739209802.3551605;-35.57807855764607
1739209802.3551633;-38.13080360867914
1739209802.3551664;-45.120503652039325
1739209802.3551695;-38.13080360867914
1739209802.3551724;-35.57807855764607
1739209802.3551755;-45.120503652039325
1739209802.3551786;-38.13080360867914
1739209802.3551815;-45.120503652039325
1739209802.3551846;-45.120503652039325
1739209802.3551877;-45.120503652039325
1739209802.3551905;-38.13080360867914
1739209802.3551936;-45.120503652039325
1739209802.3551967;-38.13080360867914
1739209802.3551998;-38.13080360867914
1739209802.3552027;-45.120503652039325
1739209802.3552058;-45.120503652039325
1739209802.3552089;-45.120503652039325
1739209802.3552117;-38.13080360867914
1739209802.3552148;-45.120503652039325
1739209802.355218;-45.120503652039325
1739209802.3552208;-45.120503652039325
1739209802.355224;-38.13080360867914
1739209802.355227;-45.120503652039325
1739209802.3552299;-38.13080360867914
1739209802.355233;-31.141103565318915
1739209802.355236;-38.13080360867914
1739209802.355239;-38.13080360867914
1739209802.355242;-38.13080360867914
1739209802.355245;-38.13080360867914
1739209802.355248;-45.120503652039325
1739209802.355251;-38.13080360867914
1739209802.3552542;-45.120503652039325
1739209802.355257;-32.816014438256545
1739209802.3552601;-38.13080360867914
1739209802.3552632;-38.13080360867914
1739209802.355266;-45.120503652039325
1739209802.3552692;-45.120503652039325
1739209802.3552723;-38.13080360867914
1739209802.3552752;-38.13080360867914
1739209802.3552783;-38.13080360867914
1739209802.3552814;-28.992665084841942
1739209802.3552842;-45.120503652039325
1739209802.3552873;-38.13080360867914
1739209802.3552904;-32.816014438256545
1739209802.3552933;-33.981070128970906
1739209802.3552964;-45.120503652039325
1739209802.3552995;-38.13080360867914
1739209802.3553023;-35.57807855764607
1739209802.3553054;-38.13080360867914
1739209802.3553085;-45.120503652039325
1739209802.3553114;-45.120503652039325
1739209802.3553145;-45.120503652039325
1739209802.3553176;-38.13080360867914
1739209802.3553205;-45.120503652039325
1739209802.3553236;-38.13080360867914
1739209802.3553267;-45.120503652039325
1739209802.3553295;-33.981070128970906
1739209802.3553326;-45.120503652039325
1739209802.3553357;-45.120503652039325
1739209802.3553386;-45.120503652039325
1739209802.3553417;-45.120503652039325
1739209802.3553448;-45.120503652039325
1739209802.3553476;-38.13080360867914
1739209802.3553507;-38.13080360867914
1739209802.3553538;-38.13080360867914
1739209802.3553567;-45.120503652039325
1739209802.3553598;-38.13080360867914
1739209802.355363;-45.120503652039325
1739209802.3553658;-38.13080360867914
1739209802.3553689;-32.816014438256545
1739209802.355372;-33.981070128970906
1739209802.3553748;-38.13080360867914
1739209802.355378;-38.13080360867914
1739209802.355381;-45.120503652039325
1739209802.3553839;-38.13080360867914
1739209802.355387;-35.57807855764607
1739209802.35539;-38.13080360867914
1739209802.355393;-45.120503652039325
1739209802.355396;-38.13080360867914
1739209802.3553991;-45.120503652039325
1739209802.355402;-45.120503652039325
1739209802.355405;-32.816014438256545
1739209802.3554082;-38.13080360867914
1739209802.355411;-45.120503652039325
1739209802.3554142;-38.13080360867914
1739209802.3554173;-31.141103565318893
1739209802.35542;-38.13080360867914
1739209802.3554232;-45.120503652039325
1739209802.3554263;-33.981070128970906
1739209802.3554292;-38.13080360867914
1739209802.3554323;-38.13080360867914
1739209802.3554354;-38.13080360867914
1739209802.3554385;-38.13080360867914
1739209802.3554413;-45.120503652039325
1739209802.3554444;-45.120503652039325
1739209802.3554475;-32.816014438256545
1739209802.3554504;-38.13080360867914
1739209802.3554535;-38.13080360867914
1739209802.3554566;-45.120503652039325
1739209802.3554595;-45.120503652039325
1739209802.3554626;-38.13080360867914
1739209802.3554657;-38.13080360867914
1739209802.3554685;-38.13080360867914
1739209802.3554716;-35.57807855764607
1739209802.3554747;-38.13080360867914
1739209802.3554776;-45.120503652039325
1739209802.3554807;-45.120503652039325
1739209802.3554838;-38.13080360867914
1739209802.3554866;-45.120503652039325
1739209802.3554897;-45.120503652039325
1739209802.3554928;-45.120503652039325
1739209802.3554957;-38.13080360867914
1739209802.3554988;-38.13080360867914
1739209802.355502;-45.120503652039325
1739209802.3555048;-38.13080360867914
1739209802.3555079;-35.57807855764607
1739209802.355511;-35.57807855764607
1739209802.3555138;-38.13080360867914
1739209802.355517;-38.13080360867914
1739209802.35552;-38.13080360867914
1739209802.3555229;-38.13080360867914
1739209802.355526;-32.816014438256545
1739209802.355529;-33.981070128970906
1739209802.355532;-35.57807855764607
1739209802.355535;-38.13080360867914
1739209802.3555381;-45.120503652039325
1739209802.355541;-33.981070128970906
1739209802.355544;-45.120503652039325
1739209802.3555472;-45.120503652039325
1739209802.35555;-45.120503652039325
1739209802.3555532;-38.13080360867914
1739209802.3555562;-35.57807855764607
1739209802.355559;-38.13080360867914
1739209802.3555622;-45.120503652039325
1739209802.3555653;-45.120503652039325
1739209802.3555682;-35.57807855764607
1739209802.3555713;-38.13080360867914
1739209802.3555744;-35.57807855764607
1739209802.3555772;-38.13080360867914
1739209802.3555803;-38.13080360867914
1739209802.3555834;-38.13080360867914
1739209802.3555863;-45.120503652039325
1739209802.3555894;-38.13080360867914
1739209802.3555925;-45.120503652039325
1739209802.3555954;-38.13080360867914
1739209802.3555984;-45.120503652039325
1739209802.3556015;-38.13080360867914
1739209802.3556044;-38.13080360867914
1739209802.3556075;-45.120503652039325
1739209802.3556106;-38.13080360867914
1739209802.3556135;-45.120503652039325
1739209802.3556166;-45.120503652039325
1739209802.3556197;-45.120503652039325
1739209802.3556225;-31.141103565318915
1739209802.3556256;-33.981070128970906
1739209802.3556287;-45.120503652039325
1739209802.3556316;-45.120503652039325
1739209802.3556347;-38.13080360867914
1739209802.3556378;-38.13080360867914
1739209802.3556406;-45.120503652039325
1739209802.3556437;-38.13080360867914
1739209802.3556468;-45.120503652039325
1739209802.3556497;-38.13080360867914
1739209802.3556528;-35.57807855764607
1739209802.355656;-38.13080360867914
1739209802.3556588;-38.13080360867914
1739209802.3556619;-45.120503652039325
1739209802.355665;-38.13080360867914
1739209802.3556678;-45.120503652039325
1739209802.355671;-38.13080360867914
1739209802.355674;-38.13080360867914
1739209802.3556771;-38.13080360867914
1739209802.35568;-45.120503652039325
1739209802.355683;-45.120503652039325
1739209802.3556862;-38.13080360867914
1739209802.355689;-38.13080360867914
1739209802.3556921;-45.120503652039325
1739209802.3556952;-45.120503652039325
1739209802.355698;-38.13080360867914
1739209802.3557012;-35.57807855764607
1739209802.3557043;-38.13080360867914
1739209802.3557072;-45.120503652039325
1739209802.3557103;-45.120503652039325
1739209802.3557134;-35.57807855764607
1739209802.3557162;-38.13080360867914
1739209802.3557193;-38.13080360867914
1739209802.3557224;-38.13080360867914
1739209802.3557253;-45.120503652039325
1739209802.3557284;-38.13080360867914
1739209802.3557315;-38.13080360867914
1739209802.3557343;-35.57807855764607
1739209802.3557374;-45.120503652039325
1739209802.3557405;-38.13080360867914
1739209802.3557434;-45.120503652039325
1739209802.3557465;-45.120503652039325
1739209802.3557496;-38.13080360867914
1739209802.3557525;-38.13080360867914
1739209802.3557556;-45.120503652039325
1739209802.3557587;-45.120503652039325
1739209802.3557615;-38.13080360867914
1739209802.3557646;-45.120503652039325
1739209802.3557677;-45.120503652039325
1739209802.3557706;-38.13080360867914
1739209802.3557737;-45.120503652039325
1739209802.3557768;-45.120503652039325
1739209802.3557796;-45.120503652039325
1739209802.3557827;-45.120503652039325
1739209802.3557858;-45.120503652039325
1739209802.3557887;-38.13080360867914
1739209802.3557918;-33.981070128970906
1739209802.355795;-28.992665084841942
1739209802.3557978;-45.120503652039325
1739209802.3558009;-38.13080360867914
1739209802.355804;-38.13080360867914
1739209802.3558068;-45.120503652039325
1739209802.35581;-45.120503652039325
1739209802.355813;-45.120503652039325
1739209802.355816;-45.120503652039325
1739209802.355819;-31.14110356531892
1739209802.355822;-45.120503652039325
1739209802.355825;-33.981070128970906
1739209802.355828;-32.816014438256545
1739209802.3558311;-38.13080360867914
1739209802.355834;-45.120503652039325
1739209802.355837;-38.13080360867914
1739209802.3558402;-38.13080360867914
1739209802.355843;-28.992665084841942
1739209802.3558462;-45.120503652039325
1739209802.3558493;-38.13080360867914
1739209802.3558521;-45.120503652039325
1739209802.3558552;-45.120503652039325
1739209802.3558583;-45.120503652039325
1739209802.3558612;-45.120503652039325
1739209802.3558643;-45.120503652039325
1739209802.3558674;-33.981070128970906
1739209802.3558702;-38.13080360867914
1739209802.3558733;-45.120503652039325
1739209802.3558764;-38.13080360867914
1739209802.3558793;-33.981070128970906
1739209802.3558824;-45.120503652039325
1739209802.3558855;-45.120503652039325
1739209802.3558884;-45.120503652039325
1739209802.3558915;-33.981070128970906
1739209802.3558946;-45.120503652039325
1739209802.3558974;-38.13080360867914
1739209802.3559005;-38.13080360867914
1739209802.3559036;-38.13080360867914
1739209802.3559065;-35.57807855764607
1739209802.3559096;-45.120503652039325
1739209802.3559127;-45.120503652039325
1739209802.3559158;-38.13080360867914
1739209802.3559186;-38.13080360867914
1739209802.3559217;-38.13080360867914
1739209802.3559248;-38.13080360867914
1739209802.3559277;-33.981070128970906
1739209802.3559308;-45.120503652039325
1739209802.355934;-45.120503652039325
1739209802.3559368;-38.13080360867914
1739209802.3559399;-28.992665084841942
1739209802.355943;-38.13080360867914
1739209802.3559458;-45.120503652039325
1739209802.355949;-45.120503652039325
1739209802.355952;-33.981070128970906
1739209802.355955;-38.13080360867914
1739209802.355958;-33.981070128970906
1739209802.355961;-45.120503652039325
1739209802.355964;-33.981070128970906
1739209802.355967;-33.981070128970906
1739209802.3559701;-38.13080360867914
1739209802.355973;-45.120503652039325
1739209802.355976;-45.120503652039325
1739209802.3559792;-35.57807855764607
1739209802.355982;-45.120503652039325
1739209802.3559852;-45.120503652039325
1739209802.3559883;-38.13080360867914
1739209802.3559911;-32.816014438256545
1739209802.3559942;-38.13080360867914
1739209802.3559973;-45.120503652039325
1739209802.3560002;-45.120503652039325
1739209802.3560033;-33.981070128970906
1739209802.3560064;-45.120503652039325
1739209802.3560092;-45.120503652039325
1739209802.3560123;-38.13080360867914
1739209802.3560154;-38.13080360867914
1739209802.3560183;-38.13080360867914
1739209802.3560214;-45.120503652039325
1739209802.3560245;-38.13080360867914
1739209802.3560274;-35.57807855764607
1739209802.3560305;-38.13080360867914
1739209802.3560336;-38.13080360867914
1739209802.3560364;-45.120503652039325
1739209802.3560395;-33.981070128970906
1739209802.3560426;-38.13080360867914
1739209802.3560455;-45.120503652039325
1739209802.3560486;-38.13080360867914
1739209802.3560517;-38.13080360867914
1739209802.3560545;-33.981070128970906
1739209802.3560576;-45.120503652039325
1739209802.3560607;-38.13080360867914
1739209802.3560636;-38.13080360867914
1739209802.3560667;-45.120503652039325
1739209802.3560698;-45.120503652039325
1739209802.3560727;-38.13080360867914
1739209802.3560758;-45.120503652039325
1739209802.3560789;-45.120503652039325
1739209802.3560817;-35.57807855764607
1739209802.3560848;-38.13080360867914
1739209802.356088;-45.120503652039325
1739209802.3560908;-35.57807855764607
1739209802.356094;-38.13080360867914
1739209802.356097;-45.120503652039325
1739209802.3560998;-33.981070128970906
1739209802.356103;-38.13080360867914
1739209802.356106;-45.120503652039325
1739209802.356109;-33.981070128970906
1739209802.356112;-38.13080360867914
1739209802.356115;-45.120503652039325
1739209802.356118;-38.13080360867914
1739209802.356121;-38.13080360867914
1739209802.3561242;-45.120503652039325
1739209802.356127;-45.120503652039325
1739209802.3561301;-45.120503652039325
1739209802.3561332;-38.13080360867914
1739209802.356136;-45.120503652039325
1739209802.3561392;-45.120503652039325
1739209802.3561423;-38.13080360867914
1739209802.3561451;-38.13080360867914
1739209802.3561482;-45.120503652039325
1739209802.3561513;-45.120503652039325
1739209802.3561544;-45.120503652039325
1739209802.3561573;-45.120503652039325
1739209802.3561604;-45.120503652039325
1739209802.3561635;-38.13080360867914
1739209802.3561664;-35.57807855764607
1739209802.3561695;-38.13080360867914
1739209802.3561726;-45.120503652039325
1739209802.3561754;-38.13080360867914
1739209802.3561785;-45.120503652039325
1739209802.3561816;-38.13080360867914
1739209802.3561845;-38.13080360867914
1739209802.3561876;-45.120503652039325
1739209802.3561907;-38.13080360867914
1739209802.3561935;-38.13080360867914
1739209802.3561966;-32.816014438256545
1739209802.3561997;-45.120503652039325
1739209802.3562026;-33.981070128970906
1739209802.3562057;-45.120503652039325
1739209802.3562088;-33.981070128970906
1739209802.3562117;-31.141103565318915
1739209802.3562148;-45.120503652039325
1739209802.3562179;-45.120503652039325
1739209802.3562207;-45.120503652039325
1739209802.3562238;-33.981070128970906
1739209802.356227;-45.120503652039325
1739209802.3562298;-38.13080360867914
1739209802.356233;-38.13080360867914
1739209802.356236;-45.120503652039325
1739209802.3562388;-38.13080360867914
1739209802.356242;-38.13080360867914
1739209802.356245;-33.981070128970906
1739209802.356248;-45.120503652039325
1739209802.356251;-38.13080360867914
1739209802.356254;-38.13080360867914
1739209802.356257;-32.816014438256545
1739209802.35626;-31.141103565318915
1739209802.3562632;-45.120503652039325
1739209802.356266;-45.120503652039325
1739209802.3562691;-38.13080360867914
1739209802.3562746;-38.13080360867914
1739209802.35628;-45.120503652039325
1739209802.3562856;-38.13080360867914
1739209802.3562913;-38.13080360867914
1739209802.3562968;-45.120503652039325
1739209802.3563023;-45.120503652039325
1739209802.3563077;-38.13080360867914
1739209802.3563132;-38.13080360867914
1739209802.3563187;-45.120503652039325
1739209802.3563242;-45.120503652039325
1739209802.35633;-38.13080360867914
1739209802.3563354;-38.13080360867914
1739209802.356341;-45.120503652039325
1739209802.3563464;-45.120503652039325
1739209802.3563519;-38.13080360867914
1739209802.3563573;-29.438486411369333
1739209802.3563628;-38.13080360867914
1739209802.3563685;-45.120503652039325
1739209802.356374;-38.13080360867914
1739209802.3563795;-35.57807855764607
1739209802.356385;-31.141103565318915
1739209802.3563905;-45.120503652039325
1739209802.356396;-38.13080360867914
1739209802.3564014;-45.120503652039325
1739209802.3564072;-45.120503652039325
1739209802.3564126;-33.981070128970906
1739209802.3564181;-45.120503652039325
1739209802.3564236;-45.120503652039325
1739209802.356429;-38.13080360867914
1739209802.3564346;-45.120503652039325
1739209802.35644;-38.13080360867914
1739209802.3564458;-38.13080360867914
1739209802.3564513;-38.13080360867914
1739209802.3564568;-38.13080360867914
1739209802.3564622;-45.120503652039325
1739209802.3564677;-38.13080360867914
1739209802.3564732;-31.141103565318915
1739209802.3564787;-38.13080360867914
1739209802.3564844;-45.120503652039325
1739209802.35649;-45.120503652039325
1739209802.3564954;-38.13080360867914
1739209802.3565009;-38.13080360867914
1739209802.3565063;-38.13080360867914
1739209802.3565118;-45.120503652039325
1739209802.3565176;-30.49652367304973
1739209802.356523;-38.13080360867914
1739209802.3565285;-38.13080360867914
1739209802.356534;-38.13080360867914
1739209802.3565395;-38.13080360867914
1739209802.356545;-38.13080360867914
1739209802.3565505;-38.13080360867914
1739209802.3565562;-38.13080360867914
1739209802.3565617;-28.992665084841942
1739209802.3565671;-45.120503652039325
1739209802.3565726;-45.120503652039325
1739209802.356578;-45.120503652039325
1739209802.3565836;-38.13080360867914
1739209802.356589;-35.57807855764607
1739209802.3565948;-38.13080360867914
1739209802.3566003;-35.57807855764607
1739209802.3566058;-38.13080360867914
1739209802.3566113;-45.120503652039325
1739209802.3566167;-38.13080360867914
1739209802.3566222;-38.13080360867914
1739209802.3566277;-38.13080360867914
1739209802.3566334;-38.13080360867914
1739209802.356639;-38.13080360867914
1739209802.3566444;-38.13080360867914
1739209802.3566499;-31.141103565318915
1739209802.3566554;-38.13080360867914
1739209802.3566608;-45.120503652039325
1739209802.3566663;-32.816014438256545
1739209802.356672;-38.13080360867914
1739209802.3566775;-45.120503652039325
1739209802.356683;-38.13080360867914
1739209802.3566885;-38.13080360867914
1739209802.356694;-32.816014438256545
1739209802.3566995;-33.981070128970906
1739209802.356705;-38.13080360867914
1739209802.3567107;-45.120503652039325
1739209802.3567162;-38.13080360867914
1739209802.3567216;-38.13080360867914
1739209802.3567271;-38.13080360867914
1739209802.3567326;-38.13080360867914
1739209802.356738;-38.13080360867914
1739209802.3567436;-38.13080360867914
1739209802.3567493;-45.120503652039325
1739209802.3567548;-45.120503652039325
1739209802.3567603;-38.13080360867914
1739209802.3567657;-35.57807855764607
1739209802.3567712;-38.13080360867914
1739209802.3567767;-45.120503652039325
1739209802.3567822;-45.120503652039325
1739209802.356788;-45.120503652039325
1739209802.3567934;-38.13080360867914
1739209802.356799;-45.120503652039325
1739209802.3568044;-38.13080360867914
1739209802.3568099;-38.13080360867914
1739209802.3568153;-38.13080360867914
1739209802.3568208;-38.13080360867914
1739209802.3568265;-45.120503652039325
1739209802.356832;-33.981070128970906
1739209802.3568375;-38.13080360867914
1739209802.356843;-45.120503652039325
1739209802.3568485;-38.13080360867914
1739209802.356854;-35.57807855764607
1739209802.3568594;-45.120503652039325
1739209802.3568652;-38.13080360867914
1739209802.3568707;-35.57807855764607
1739209802.3568761;-45.120503652039325
1739209802.3568816;-45.120503652039325
1739209802.356887;-35.57807855764607
1739209802.3568926;-35.57807855764607
1739209802.356898;-45.120503652039325
1739209802.3569038;-45.120503652039325
1739209802.3569093;-35.57807855764607
1739209802.3569148;-45.120503652039325
1739209802.3569202;-38.13080360867914
1739209802.3569257;-38.13080360867914
1739209802.3569312;-38.13080360867914
1739209802.3569367;-38.13080360867914
1739209802.3569424;-33.981070128970906
1739209802.356948;-45.120503652039325
1739209802.3569534;-45.120503652039325
1739209802.3569589;-33.981070128970906
1739209802.3569643;-38.13080360867914
1739209802.3569698;-45.120503652039325
1739209802.3569756;-38.13080360867914
1739209802.356981;-45.120503652039325
1739209802.3569865;-45.120503652039325
1739209802.356992;-45.120503652039325
1739209802.3569975;-45.120503652039325
1739209802.357003;-38.13080360867914
1739209802.3570085;-45.120503652039325
1739209802.3570142;-45.120503652039325
1739209802.3570197;-38.13080360867914
1739209802.3570251;-35.57807855764607
1739209802.3570306;-38.13080360867914
1739209802.357036;-45.120503652039325
1739209802.3570416;-35.57807855764607
1739209802.357047;-38.13080360867914
1739209802.3570528;-38.13080360867914
1739209802.3570583;-38.13080360867914
1739209802.3570638;-32.816014438256545
1739209802.3570693;-45.120503652039325
1739209802.3570747;-38.13080360867914
1739209802.3570802;-38.13080360867914
1739209802.3570857;-45.120503652039325
1739209802.3570914;-38.13080360867914
1739209802.357097;-45.120503652039325
1739209802.3571024;-45.120503652039325
1739209802.3571079;-35.57807855764607
1739209802.3571134;-38.13080360867914
1739209802.3571188;-45.120503652039325
1739209802.3571243;-45.120503652039325
1739209802.35713;-38.13080360867914
1739209802.3571355;-38.13080360867914
1739209802.357141;-35.57807855764607
1739209802.3571465;-45.120503652039325
1739209802.357152;-38.13080360867914
1739209802.3571575;-45.120503652039325
1739209802.357163;-38.13080360867914
1739209802.3571687;-45.120503652039325
1739209802.3571742;-45.120503652039325
1739209802.3571796;-45.120503652039325
1739209802.3571851;-45.120503652039325
1739209802.3571906;-45.120503652039325
1739209802.357196;-38.13080360867914
1739209802.3572016;-35.57807855764607
1739209802.3572073;-45.120503652039325
1739209802.3572128;-45.120503652039325
1739209802.3572183;-45.120503652039325
1739209802.3572237;-45.120503652039325
1739209802.3572292;-45.120503652039325
1739209802.3572347;-45.120503652039325
1739209802.3572402;-33.981070128970906
1739209802.357246;-38.13080360867914
1739209802.3572514;-38.13080360867914
1739209802.357257;-38.13080360867914
1739209802.3572624;-45.120503652039325
1739209802.3572679;-38.13080360867914
1739209802.3572733;-32.816014438256545
1739209802.3572788;-31.141103565318915
1739209802.3572845;-45.120503652039325
1739209802.35729;-38.13080360867914
1739209802.3572955;-38.13080360867914
1739209802.357301;-38.13080360867914
1739209802.3573065;-35.57807855764607
1739209802.357312;-38.13080360867914
1739209802.3573174;-45.120503652039325
1739209802.3573232;-45.120503652039325
1739209802.3573287;-45.120503652039325
1739209802.3573341;-45.120503652039325
1739209802.3573396;-33.981070128970906
1739209802.357345;-35.57807855764607
1739209802.3573506;-38.13080360867914
1739209802.357356;-45.120503652039325
1739209802.3573618;-33.981070128970906
1739209802.3573673;-31.141103565318915
1739209802.3573728;-45.120503652039325
1739209802.3573782;-33.981070128970906
1739209802.3573837;-45.120503652039325
1739209802.3573892;-38.13080360867914
1739209802.3573947;-45.120503652039325
1739209802.3574004;-38.13080360867914
1739209802.357406;-38.13080360867914
1739209802.3574114;-35.57807855764607
1739209802.3574169;-45.120503652039325
1739209802.3574224;-45.120503652039325
1739209802.3574278;-35.57807855764607
1739209802.3574333;-45.120503652039325
1739209802.357439;-38.13080360867914
1739209802.3574445;-45.120503652039325
1739209802.35745;-38.13080360867914
1739209802.3574555;-31.141103565318915
1739209802.357461;-35.57807855764607
1739209802.3574665;-38.13080360867914
1739209802.3574722;-45.120503652039325
1739209802.3574777;-38.13080360867914
1739209802.3574831;-38.13080360867914
1739209802.3574886;-38.13080360867914
1739209802.357494;-45.120503652039325
1739209802.3574996;-33.981070128970906
1739209802.357505;-35.57807855764607
1739209802.3575108;-38.13080360867914
1739209802.3575163;-45.120503652039325
1739209802.3575218;-38.13080360867914
1739209802.3575273;-38.13080360867914
1739209802.3575327;-45.120503652039325
1739209802.3575382;-45.120503652039325
1739209802.3575437;-38.13080360867914
1739209802.3575494;-35.57807855764607
1739209802.357555;-38.13080360867914
1739209802.3575604;-45.120503652039325
1739209802.3575659;-45.120503652039325
1739209802.3575714;-35.57807855764607
1739209802.3575768;-45.120503652039325
1739209802.3575823;-45.120503652039325
1739209802.357588;-45.120503652039325
1739209802.3575935;-38.13080360867914
1739209802.357599;-38.13080360867914
1739209802.3576045;-45.120503652039325
1739209802.35761;-45.120503652039325
1739209802.3576155;-45.120503652039325
1739209802.357621;-38.13080360867914
1739209802.3576267;-45.120503652039325
1739209802.3576322;-31.141103565318915
1739209802.3576376;-45.120503652039325
1739209802.3576431;-45.120503652039325
1739209802.3576486;-38.13080360867914
1739209802.357654;-38.13080360867914
1739209802.3576596;-45.120503652039325
1739209802.3576653;-38.13080360867914
1739209802.3576708;-38.13080360867914
1739209802.3576763;-30.49652367304973
1739209802.3576818;-38.13080360867914
1739209802.3576872;-45.120503652039325
1739209802.3576927;-45.120503652039325
1739209802.3576982;-38.13080360867914
1739209802.357704;-45.120503652039325
1739209802.3577094;-45.120503652039325
1739209802.357715;-45.120503652039325
1739209802.3577204;-38.13080360867914
1739209802.3577259;-45.120503652039325
1739209802.3577313;-45.120503652039325
1739209802.3577368;-38.13080360867914
1739209802.3577425;-45.120503652039325
1739209802.357748;-45.120503652039325
1739209802.3577535;-38.13080360867914
1739209802.357759;-38.13080360867914
1739209802.3577645;-38.13080360867914
1739209802.35777;-45.120503652039325
1739209802.3577754;-45.120503652039325
1739209802.3577812;-38.13080360867914
1739209802.3577867;-38.13080360867914
1739209802.3577921;-45.120503652039325
1739209802.3577976;-45.120503652039325
1739209802.357803;-45.120503652039325
1739209802.3578086;-38.13080360867914
1739209802.357814;-38.13080360867914
1739209802.3578198;-45.120503652039325
1739209802.3578253;-45.120503652039325
1739209802.3578308;-33.981070128970906
1739209802.3578362;-31.141103565318893
