CAN Message; 0x1a7:0000524c35c08fb4
1739209835.0670042;-45.120503652039325
1739209835.0670063;-45.120503652039325
1739209835.0670087;-45.120503652039325
1739209835.0670109;-38.13080360867914
1739209835.0670133;-45.120503652039325
1739209835.0670156;-45.120503652039325
1739209835.0670178;-45.120503652039325
1739209835.0670202;-45.120503652039325
1739209835.0670223;-45.120503652039325
1739209835.0670247;-45.120503652039325
1739209835.067027;-45.120503652039325
1739209835.0670292;-45.120503652039325
1739209835.0670316;-38.13080360867914
1739209835.0670338;-38.13080360867914
1739209835.0670362;-33.981070128970906
1739209835.0670383;-38.13080360867914
1739209835.0670407;-38.13080360867914
1739209835.067043;-32.816014438256545
1739209835.0670452;-45.120503652039325
1739209835.0670476;-35.57807855764607
1739209835.0670497;-38.13080360867914
1739209835.0670521;-45.120503652039325
1739209835.0670545;-45.120503652039325
1739209835.0670567;-45.120503652039325
1739209835.067059;-33.981070128970906
1739209835.0670612;-35.57807855764607
1739209835.0670636;-38.13080360867914
1739209835.0670657;-45.120503652039325
1739209835.067068;-35.57807855764607
1739209835.0670705;-35.57807855764607
1739209835.0670726;-38.13080360867914
1739209835.067075;-38.13080360867914
1739209835.0670772;-45.120503652039325
1739209835.0670795;-45.120503652039325
1739209835.067082;-45.120503652039325
1739209835.067084;-45.120503652039325
1739209835.0670865;-45.120503652039325
1739209835.0670886;-38.13080360867914
1739209835.067091;-38.13080360867914
1739209835.0670934;-45.120503652039325
1739209835.0670955;-45.120503652039325
1739209835.067098;-45.120503652039325
1739209835.0671;-45.120503652039325
1739209835.0671024;-45.120503652039325
1739209835.0671046;-38.13080360867914
1739209835.067107;-45.120503652039325
1739209835.0671093;-38.13080360867914
1739209835.0671115;-35.57807855764607
1739209835.0671139;-38.13080360867914
1739209835.067116;-45.120503652039325
1739209835.0671184;-35.57807855764607
1739209835.0671208;-32.816014438256545
1739209835.067123;-45.120503652039325
1739209835.0671253;-38.13080360867914
1739209835.0671275;-35.57807855764607
1739209835.0671299;-35.57807855764607
1739209835.067132;-45.120503652039325
1739209835.0671344;-38.13080360867914
1739209835.0671368;-38.13080360867914
1739209835.067139;-45.120503652039325
1739209835.0671413;-45.120503652039325
1739209835.0671434;-45.120503652039325
1739209835.0671458;-45.120503652039325
1739209835.0671482;-45.120503652039325
1739209835.0671504;-45.120503652039325
1739209835.0671527;-45.120503652039325
1739209835.067155;-38.13080360867914
1739209835.0671573;-45.120503652039325
1739209835.0671594;-35.57807855764607
1739209835.0671618;-38.13080360867914
1739209835.0671642;-38.13080360867914
1739209835.0671663;-35.57807855764607
1739209835.0671687;-38.13080360867914
1739209835.0671709;-45.120503652039325
1739209835.0671732;-31.141103565318893
1739209835.0671756;-29.438486411369333
1739209835.0671778;-45.120503652039325
1739209835.0671802;-45.120503652039325
1739209835.0671823;-38.13080360867914
1739209835.0671847;-35.57807855764607
1739209835.067187;-45.120503652039325
1739209835.0671892;-35.57807855764607
1739209835.0671916;-45.120503652039325
1739209835.0671937;-45.120503652039325
1739209835.0671961;-38.13080360867914
1739209835.0671983;-45.120503652039325
1739209835.0672007;-38.13080360867914
1739209835.067203;-38.13080360867914
1739209835.0672052;-45.120503652039325
1739209835.0672076;-38.13080360867914
1739209835.0672097;-38.13080360867914
1739209835.067212;-45.120503652039325
1739209835.0672145;-38.13080360867914
1739209835.0672166;-45.120503652039325
1739209835.067219;-45.120503652039325
1739209835.0672212;-45.120503652039325
1739209835.0672235;-38.13080360867914
1739209835.0672257;-45.120503652039325
1739209835.067228;-35.57807855764607
1739209835.0672305;-27.8777449560314
1739209835.0672326;-38.13080360867914
1739209835.067235;-45.120503652039325
1739209835.0672371;-33.981070128970906
1739209835.0672395;-31.141103565318893
1739209835.067242;-45.120503652039325
1739209835.067244;-45.120503652039325
1739209835.0672464;-38.13080360867914
1739209835.0672486;-45.120503652039325
1739209835.067251;-45.120503652039325
1739209835.0672534;-38.13080360867914
1739209835.0672555;-45.120503652039325
1739209835.067258;-45.120503652039325
1739209835.06726;-45.120503652039325
1739209835.0672624;-38.13080360867914
1739209835.0672646;-45.120503652039325
1739209835.067267;-45.120503652039325
1739209835.0672693;-38.13080360867914
1739209835.0672715;-32.816014438256545
1739209835.0672739;-45.120503652039325
1739209835.067276;-38.13080360867914
1739209835.0672784;-33.981070128970906
1739209835.0672808;-45.120503652039325
1739209835.067283;-38.13080360867914
1739209835.0672853;-35.57807855764607
1739209835.0672874;-45.120503652039325
1739209835.0672898;-45.120503652039325
1739209835.067292;-45.120503652039325
1739209835.0672944;-45.120503652039325
1739209835.0672967;-38.13080360867914
1739209835.067299;-38.13080360867914
1739209835.0673013;-38.13080360867914
1739209835.0673034;-38.13080360867914
1739209835.0673058;-33.981070128970906
1739209835.0673082;-33.981070128970906
1739209835.0673103;-38.13080360867914
1739209835.0673127;-35.57807855764607
1739209835.0673149;-45.120503652039325
1739209835.0673172;-38.13080360867914
1739209835.0673196;-38.13080360867914
1739209835.0673218;-45.120503652039325
1739209835.0673242;-35.57807855764607
1739209835.0673263;-35.57807855764607
1739209835.0673287;-38.13080360867914
1739209835.0673308;-45.120503652039325
1739209835.0673332;-45.120503652039325
1739209835.0673356;-38.13080360867914
1739209835.0673378;-38.13080360867914
1739209835.0673401;-35.57807855764607
1739209835.0673423;-33.981070128970906
1739209835.0673447;-38.13080360867914
1739209835.067347;-45.120503652039325
1739209835.0673492;-35.57807855764607
1739209835.0673516;-33.981070128970906
1739209835.0673537;-45.120503652039325
1739209835.067356;-38.13080360867914
1739209835.0673583;-45.120503652039325
1739209835.0673606;-38.13080360867914
1739209835.067363;-38.13080360867914
1739209835.0673652;-38.13080360867914
1739209835.0673676;-45.120503652039325
1739209835.0673697;-38.13080360867914
1739209835.067372;-45.120503652039325
1739209835.0673745;-38.13080360867914
1739209835.0673766;-38.13080360867914
1739209835.067379;-38.13080360867914
1739209835.0673811;-38.13080360867914
1739209835.0673835;-45.120503652039325
1739209835.0673857;-45.120503652039325
1739209835.067388;-38.13080360867914
1739209835.0673904;-45.120503652039325
1739209835.0673926;-38.13080360867914
1739209835.067395;-38.13080360867914
1739209835.067397;-31.141103565318915
1739209835.0673995;-45.120503652039325
1739209835.067402;-45.120503652039325
1739209835.067404;-33.981070128970906
1739209835.0674064;-38.13080360867914
1739209835.0674086;-45.120503652039325
1739209835.067411;-38.13080360867914
1739209835.0674133;-38.13080360867914
1739209835.0674155;-28.218542851754165
1739209835.0674179;-45.120503652039325
1739209835.06742;-33.981070128970956
1739209835.0674224;-38.13080360867914
1739209835.0674245;-45.120503652039325
1739209835.067427;-45.120503652039325
1739209835.0674293;-38.13080360867914
1739209835.0674314;-38.13080360867914
1739209835.0674338;-45.120503652039325
1739209835.067436;-45.120503652039325
1739209835.0674384;-38.13080360867914
1739209835.0674407;-38.13080360867914
1739209835.067443;-38.13080360867914
1739209835.0674453;-38.13080360867914
1739209835.0674474;-45.120503652039325
1739209835.0674498;-45.120503652039325
1739209835.067452;-38.13080360867914
1739209835.0674543;-35.57807855764607
1739209835.0674567;-35.57807855764607
1739209835.0674589;-38.13080360867914
1739209835.0674613;-45.120503652039325
1739209835.0674634;-45.120503652039325
1739209835.0674658;-45.120503652039325
1739209835.0674682;-45.120503652039325
1739209835.0674703;-38.13080360867914
1739209835.0674727;-32.816014438256545
1739209835.0674748;-38.13080360867914
1739209835.0674772;-45.120503652039325
1739209835.0674796;-33.981070128970906
1739209835.0674818;-45.120503652039325
1739209835.0674841;-45.120503652039325
1739209835.0674863;-38.13080360867914
1739209835.0674887;-45.120503652039325
1739209835.0674908;-45.120503652039325
1739209835.0674932;-28.58837851428586
1739209835.0674956;-31.141103565318893
1739209835.0674977;-45.120503652039325
1739209835.0675;-45.120503652039325
1739209835.0675023;-38.13080360867914
1739209835.0675046;-45.120503652039325
1739209835.067507;-45.120503652039325
1739209835.0675092;-45.120503652039325
1739209835.0675116;-35.57807855764607
1739209835.0675137;-35.57807855764607
1739209835.067516;-45.120503652039325
1739209835.0675182;-45.120503652039325
1739209835.0675206;-33.981070128970906
1739209835.067523;-45.120503652039325
1739209835.0675251;-45.120503652039325
1739209835.0675275;-38.13080360867914
1739209835.0675297;-45.120503652039325
1739209835.067532;-45.120503652039325
1739209835.0675344;-45.120503652039325
1739209835.0675366;-38.13080360867914
1739209835.067539;-45.120503652039325
1739209835.0675411;-38.13080360867914
1739209835.0675435;-38.13080360867914
1739209835.067546;-45.120503652039325
1739209835.067548;-33.981070128970906
1739209835.0675504;-33.981070128970906
1739209835.0675526;-38.13080360867914
1739209835.067555;-32.816014438256545
1739209835.067557;-38.13080360867914
1739209835.0675595;-45.120503652039325
1739209835.0675619;-38.13080360867914
1739209835.067564;-32.816014438256545
1739209835.0675664;-38.13080360867914
1739209835.0675685;-45.120503652039325
1739209835.067571;-45.120503652039325
1739209835.0675733;-38.13080360867914
1739209835.0675755;-38.13080360867914
1739209835.0675778;-38.13080360867914
1739209835.06758;-38.13080360867914
1739209835.0675824;-45.120503652039325
1739209835.0675845;-45.120503652039325
1739209835.067587;-33.981070128970906
1739209835.0675893;-38.13080360867914
1739209835.0675914;-38.13080360867914
1739209835.0675938;-38.13080360867914
1739209835.067596;-33.981070128970906
1739209835.0675983;-38.13080360867914
1739209835.0676007;-45.120503652039325
1739209835.0676029;-38.13080360867914
1739209835.0676053;-38.13080360867914
1739209835.0676074;-38.13080360867914
1739209835.0676098;-38.13080360867914
1739209835.0676122;-45.120503652039325
1739209835.0676143;-38.13080360867914
1739209835.0676167;-45.120503652039325
1739209835.0676188;-45.120503652039325
1739209835.0676212;-38.13080360867914
1739209835.0676234;-45.120503652039325
1739209835.0676258;-45.120503652039325
1739209835.0676281;-38.13080360867914
1739209835.0676303;-38.13080360867914
1739209835.0676327;-32.816014438256545
1739209835.0676348;-45.120503652039325
1739209835.0676372;-45.120503652039325
1739209835.0676396;-45.120503652039325
1739209835.0676417;-28.992665084841942
1739209835.0676441;-33.981070128970906
1739209835.0676463;-45.120503652039325
1739209835.0676486;-38.13080360867914
1739209835.0676508;-38.13080360867914
1739209835.0676532;-35.57807855764607
1739209835.0676556;-38.13080360867914
1739209835.0676577;-38.13080360867914
1739209835.06766;-35.57807855764607
1739209835.0676622;-38.13080360867914
1739209835.0676646;-45.120503652039325
1739209835.067667;-45.120503652039325
1739209835.0676692;-45.120503652039325
1739209835.0676715;-38.13080360867914
1739209835.0676737;-38.13080360867914
1739209835.067676;-45.120503652039325
1739209835.0676785;-31.141103565318915
1739209835.0676806;-33.981070128970906
1739209835.067683;-45.120503652039325
1739209835.0676851;-38.13080360867914
1739209835.0676875;-35.57807855764607
1739209835.0676897;-38.13080360867914
1739209835.067692;-45.120503652039325
1739209835.0676944;-33.981070128970906
1739209835.0676966;-28.992665084841942
1739209835.067699;-33.981070128970906
1739209835.067701;-45.120503652039325
1739209835.0677035;-38.13080360867914
1739209835.0677059;-38.13080360867914
1739209835.067708;-38.13080360867914
1739209835.0677104;-45.120503652039325
1739209835.0677125;-35.57807855764607
1739209835.067715;-33.981070128970906
1739209835.067717;-38.13080360867914
1739209835.0677195;-33.981070128970906
1739209835.0677218;-45.120503652039325
1739209835.067724;-45.120503652039325
1739209835.0677264;-38.13080360867914
1739209835.0677285;-38.13080360867914
1739209835.067731;-38.13080360867914
1739209835.0677333;-33.981070128970906
1739209835.0677354;-38.13080360867914
1739209835.0677378;-38.13080360867914
1739209835.06774;-45.120503652039325
1739209835.0677423;-45.120503652039325
1739209835.0677445;-45.120503652039325
1739209835.0677469;-38.13080360867914
1739209835.0677493;-45.120503652039325
1739209835.0677514;-45.120503652039325
1739209835.0677538;-33.981070128970906
1739209835.067756;-45.120503652039325
1739209835.0677583;-45.120503652039325
1739209835.0677607;-38.13080360867914
1739209835.0677629;-35.57807855764607
1739209835.0677652;-38.13080360867914
1739209835.0677674;-38.13080360867914
1739209835.0677698;-33.981070128970906
1739209835.0677722;-38.13080360867914
1739209835.0677743;-45.120503652039325
1739209835.0677767;-45.120503652039325
1739209835.0677788;-45.120503652039325
1739209835.0677812;-45.120503652039325
1739209835.0677834;-45.120503652039325
1739209835.0677857;-45.120503652039325
1739209835.0677881;-45.120503652039325
1739209835.0677903;-38.13080360867914
1739209835.0677927;-45.120503652039325
1739209835.0677948;-45.120503652039325
1739209835.0677972;-38.13080360867914
1739209835.0677996;-38.13080360867914
1739209835.0678017;-38.13080360867914
1739209835.067804;-45.120503652039325
1739209835.0678062;-45.120503652039325
1739209835.0678086;-38.13080360867914
1739209835.0678108;-45.120503652039325
1739209835.0678132;-45.120503652039325
1739209835.0678155;-45.120503652039325
1739209835.0678177;-45.120503652039325
1739209835.06782;-45.120503652039325
1739209835.0678222;-38.13080360867914
1739209835.0678246;-35.57807855764607
1739209835.0678277;-38.13080360867914
1739209835.067831;-45.120503652039325
1739209835.0678341;-38.13080360867914
1739209835.0678375;-35.57807855764607
1739209835.0678406;-45.120503652039325
1739209835.067844;-45.120503652039325
1739209835.067847;-33.981070128970906
1739209835.06785;-45.120503652039325
1739209835.0678535;-35.57807855764607
1739209835.0678566;-38.13080360867914
1739209835.06786;-33.981070128970906
1739209835.067863;-38.13080360867914
1739209835.0678663;-38.13080360867914
1739209835.0678694;-38.13080360867914
1739209835.0678725;-38.13080360867914
1739209835.0678759;-32.816014438256545
1739209835.067879;-38.13080360867914
1739209835.0678823;-45.120503652039325
1739209835.0678854;-45.120503652039325
1739209835.0678887;-35.57807855764607
1739209835.0678918;-38.13080360867914
1739209835.067895;-45.120503652039325
1739209835.0678983;-45.120503652039325
1739209835.0679014;-38.13080360867914
1739209835.0679047;-38.13080360867914
1739209835.0679078;-45.120503652039325
1739209835.0679111;-45.120503652039325
1739209835.0679142;-38.13080360867914
1739209835.0679176;-33.981070128970906
1739209835.0679207;-38.13080360867914
1739209835.0679238;-33.981070128970906
1739209835.0679271;-32.816014438256545
1739209835.0679302;-38.13080360867914
1739209835.0679336;-45.120503652039325
1739209835.0679367;-38.13080360867914
1739209835.06794;-38.13080360867914
1739209835.067943;-45.120503652039325
1739209835.0679462;-45.120503652039325
1739209835.0679495;-45.120503652039325
1739209835.0679526;-38.13080360867914
1739209835.067956;-45.120503652039325
1739209835.067959;-45.120503652039325
1739209835.0679624;-33.981070128970906
1739209835.0679655;-38.13080360867914
1739209835.0679686;-32.816014438256545
1739209835.067972;-32.816014438256545
1739209835.067975;-45.120503652039325
1739209835.0679784;-45.120503652039325
1739209835.0679815;-32.816014438256545
1739209835.0679848;-32.816014438256545
1739209835.067988;-45.120503652039325
1739209835.067991;-45.120503652039325
1739209835.0679944;-45.120503652039325
1739209835.0679975;-35.57807855764607
1739209835.0680008;-45.120503652039325
1739209835.068004;-38.13080360867914
1739209835.0680072;-45.120503652039325
1739209835.0680103;-33.981070128970956
1739209835.0680134;-38.13080360867914
1739209835.0680168;-32.816014438256545
1739209835.0680199;-45.120503652039325
1739209835.0680232;-45.120503652039325
1739209835.0680263;-33.981070128970906
1739209835.0680296;-33.981070128970906
1739209835.0680327;-33.981070128970906
1739209835.0680358;-35.57807855764607
1739209835.0680392;-45.120503652039325
1739209835.0680423;-32.816014438256545
1739209835.0680456;-38.13080360867914
1739209835.0680487;-45.120503652039325
1739209835.068052;-45.120503652039325
1739209835.0680552;-32.816014438256545
1739209835.0680585;-38.13080360867914
1739209835.0680616;-38.13080360867914
1739209835.0680647;-45.120503652039325
1739209835.068068;-38.13080360867914
1739209835.0680711;-38.13080360867914
1739209835.0680745;-45.120503652039325
1739209835.0680776;-45.120503652039325
1739209835.068081;-33.981070128970906
1739209835.068084;-45.120503652039325
1739209835.068087;-33.981070128970956
1739209835.0680904;-38.13080360867914
1739209835.0680935;-45.120503652039325
1739209835.0680969;-45.120503652039325
1739209835.0681;-45.120503652039325
1739209835.0681033;-38.13080360867914
1739209835.0681064;-45.120503652039325
1739209835.0681095;-35.57807855764607
1739209835.0681129;-30.49652367304973
1739209835.068116;-38.13080360867914
1739209835.0681193;-38.13080360867914
1739209835.0681224;-35.57807855764607
1739209835.0681257;-38.13080360867914
1739209835.0681288;-45.120503652039325
1739209835.068132;-35.57807855764607
1739209835.0681353;-45.120503652039325
1739209835.0681384;-45.120503652039325
1739209835.0681417;-38.13080360867914
1739209835.0681448;-38.13080360867914
1739209835.0681481;-38.13080360867914
1739209835.0681512;-33.981070128970906
1739209835.0681543;-38.13080360867914
1739209835.0681577;-45.120503652039325
1739209835.0681608;-33.981070128970906
1739209835.068164;-45.120503652039325
1739209835.0681672;-38.13080360867914
1739209835.0681705;-38.13080360867914
1739209835.0681736;-38.13080360867914
1739209835.0681767;-45.120503652039325
1739209835.06818;-38.13080360867914
1739209835.0681832;-45.120503652039325
1739209835.0681865;-45.120503652039325
1739209835.0681896;-31.141103565318915
1739209835.068193;-38.13080360867914
1739209835.068196;-45.120503652039325
1739209835.0681994;-45.120503652039325
1739209835.0682025;-32.816014438256545
1739209835.0682056;-38.13080360867914
1739209835.068209;-45.120503652039325
1739209835.068212;-45.120503652039325
1739209835.0682154;-45.120503652039325
1739209835.0682185;-45.120503652039325
1739209835.0682218;-38.13080360867914
1739209835.068225;-38.13080360867914
1739209835.068228;-45.120503652039325
1739209835.0682313;-38.13080360867914
1739209835.0682344;-38.13080360867914
1739209835.0682378;-45.120503652039325
1739209835.068241;-45.120503652039325
1739209835.0682442;-38.13080360867914
1739209835.0682473;-45.120503652039325
1739209835.0682504;-45.120503652039325
1739209835.0682538;-45.120503652039325
1739209835.0682569;-38.13080360867914
1739209835.0682602;-35.57807855764607
1739209835.0682633;-38.13080360867914
1739209835.0682666;-45.120503652039325
1739209835.0682697;-38.13080360867914
1739209835.0682728;-38.13080360867914
1739209835.0682762;-38.13080360867914
1739209835.0682793;-45.120503652039325
1739209835.0682826;-33.981070128970906
1739209835.0682857;-32.816014438256545
1739209835.068289;-38.13080360867914
1739209835.0682921;-45.120503652039325
1739209835.0682952;-45.120503652039325
1739209835.0682986;-38.13080360867914
1739209835.0683017;-45.120503652039325
1739209835.068305;-45.120503652039325
1739209835.068308;-45.120503652039325
1739209835.0683115;-38.13080360867914
1739209835.0683146;-38.13080360867914
1739209835.0683177;-35.57807855764607
1739209835.068321;-28.992665084841942
1739209835.068324;-38.13080360867914
1739209835.0683274;-45.120503652039325
1739209835.0683305;-45.120503652039325
1739209835.0683339;-33.981070128970906
1739209835.068337;-38.13080360867914
1739209835.06834;-45.120503652039325
1739209835.0683434;-38.13080360867914
1739209835.0683465;-45.120503652039325
1739209835.0683498;-45.120503652039325
1739209835.068353;-35.57807855764607
1739209835.0683563;-35.57807855764607
1739209835.0683594;-38.13080360867914
1739209835.0683627;-38.13080360867914
1739209835.0683658;-38.13080360867914
1739209835.068369;-35.57807855764607
1739209835.0683722;-38.13080360867914
1739209835.0683753;-45.120503652039325
1739209835.0683787;-35.57807855764607
1739209835.0683818;-35.57807855764607
1739209835.0683851;-45.120503652039325
1739209835.0683882;-45.120503652039325
1739209835.0683913;-45.120503652039325
1739209835.0683947;-45.120503652039325
1739209835.0683978;-28.992665084841942
1739209835.068401;-38.13080360867914
1739209835.0684042;-38.13080360867914
1739209835.0684075;-38.13080360867914
1739209835.0684106;-38.13080360867914
1739209835.0684137;-45.120503652039325
1739209835.068417;-45.120503652039325
1739209835.0684202;-38.13080360867914
1739209835.0684235;-32.81601443825658
1739209835.0684266;-38.13080360867914
1739209835.06843;-38.13080360867914
1739209835.068433;-45.120503652039325
1739209835.0684361;-38.13080360867914
1739209835.0684395;-38.13080360867914
1739209835.0684426;-45.120503652039325
1739209835.068446;-45.120503652039325
1739209835.068449;-28.992665084841942
1739209835.0684524;-35.57807855764607
1739209835.0684555;-45.120503652039325
1739209835.0684586;-45.120503652039325
1739209835.068462;-33.981070128970906
1739209835.068465;-32.816014438256545
1739209835.0684683;-38.13080360867914
1739209835.0684714;-45.120503652039325
1739209835.0684748;-38.13080360867914
1739209835.0684779;-33.981070128970906
1739209835.068481;-38.13080360867914
1739209835.0684843;-35.57807855764607
1739209835.0684874;-38.13080360867914
1739209835.0684907;-45.120503652039325
1739209835.0684938;-45.120503652039325
1739209835.0684972;-45.120503652039325
1739209835.0685003;-38.13080360867914
1739209835.0685036;-45.120503652039325
1739209835.0685067;-35.57807855764607
1739209835.0685098;-38.13080360867914
1739209835.0685132;-45.120503652039325
1739209835.0685163;-38.13080360867914
1739209835.0685196;-35.57807855764607
1739209835.0685227;-38.13080360867914
1739209835.068526;-31.141103565318915
1739209835.0685291;-32.816014438256545
1739209835.0685322;-38.13080360867914
1739209835.0685356;-35.57807855764607
1739209835.0685387;-45.120503652039325
1739209835.068542;-45.120503652039325
1739209835.068545;-45.120503652039325
1739209835.0685484;-38.13080360867914
1739209835.0685515;-45.120503652039325
1739209835.0685546;-45.120503652039325
1739209835.068558;-33.981070128970906
1739209835.068561;-38.13080360867914
1739209835.0685644;-38.13080360867914
1739209835.0685675;-45.120503652039325
1739209835.0685709;-45.120503652039325
1739209835.068574;-45.120503652039325
1739209835.068577;-45.120503652039325
1739209835.0685804;-45.120503652039325
1739209835.0685835;-45.120503652039325
1739209835.0685868;-38.13080360867914
1739209835.06859;-38.13080360867914
1739209835.0685933;-45.120503652039325
1739209835.0685964;-33.981070128970906
1739209835.0685995;-45.120503652039325
1739209835.0686028;-35.57807855764607
1739209835.068606;-35.57807855764607
1739209835.0686092;-38.13080360867914
1739209835.0686123;-45.120503652039325
1739209835.0686157;-32.816014438256545
1739209835.0686188;-38.13080360867914
1739209835.0686219;-45.120503652039325
1739209835.0686252;-38.13080360867914
1739209835.0686283;-45.120503652039325
1739209835.0686316;-38.13080360867914
1739209835.0686347;-38.13080360867914
1739209835.068638;-38.13080360867914
1739209835.0686412;-45.120503652039325
1739209835.0686445;-38.13080360867914
1739209835.0686476;-45.120503652039325
1739209835.0686507;-45.120503652039325
1739209835.068654;-33.981070128970906
1739209835.0686572;-35.57807855764607
1739209835.0686605;-45.120503652039325
1739209835.0686636;-45.120503652039325
1739209835.068667;-45.120503652039325
1739209835.06867;-38.13080360867914
1739209835.0686731;-45.120503652039325
1739209835.0686765;-38.13080360867914
1739209835.0686796;-38.13080360867914
1739209835.068683;-45.120503652039325
1739209835.068686;-45.120503652039325
1739209835.0686893;-45.120503652039325
1739209835.0686924;-45.120503652039325
1739209835.0686955;-38.13080360867914
1739209835.068699;-38.13080360867914
1739209835.068702;-38.13080360867914
1739209835.0687053;-45.120503652039325
1739209835.0687084;-35.57807855764607
1739209835.0687118;-38.13080360867914
1739209835.0687149;-35.57807855764607
1739209835.068718;-38.13080360867914
1739209835.0687213;-45.120503652039325
1739209835.0687244;-35.57807855764607
1739209835.0687277;-32.816014438256545
1739209835.0687308;-45.120503652039325
1739209835.0687342;-45.120503652039325
1739209835.0687373;-33.981070128970906
1739209835.0687404;-38.13080360867914
1739209835.0687437;-45.120503652039325
1739209835.0687468;-38.13080360867914
1739209835.0687501;-38.13080360867914
1739209835.0687532;-38.13080360867914
1739209835.0687566;-45.120503652039325
1739209835.0687597;-33.981070128970906
1739209835.0687628;-38.13080360867914
1739209835.068766;-45.120503652039325
1739209835.0687692;-38.13080360867914
1739209835.0687726;-38.13080360867914
1739209835.0687757;-38.13080360867914
1739209835.068779;-45.120503652039325
1739209835.068782;-45.120503652039325
1739209835.0687852;-45.120503652039325
1739209835.0687885;-45.120503652039325
1739209835.0687916;-38.13080360867914
1739209835.068795;-38.13080360867914
1739209835.068798;-45.120503652039325
1739209835.0688014;-45.120503652039325
1739209835.0688045;-45.120503652039325
1739209835.0688078;-38.13080360867914
1739209835.068811;-35.57807855764607
1739209835.068814;-45.120503652039325
1739209835.0688174;-45.120503652039325
1739209835.0688205;-38.13080360867914
1739209835.0688238;-33.981070128970906
1739209835.068827;-33.981070128970906
1739209835.0688303;-45.120503652039325
1739209835.0688334;-45.120503652039325
1739209835.0688365;-45.120503652039325
1739209835.0688398;-38.13080360867914
1739209835.068843;-38.13080360867914
1739209835.0688462;-38.13080360867914
1739209835.0688493;-38.13080360867914
1739209835.0688527;-45.120503652039325
1739209835.0688558;-45.120503652039325
1739209835.0688589;-38.13080360867914
1739209835.0688622;-38.13080360867914
1739209835.0688653;-33.981070128970906
1739209835.0688686;-45.120503652039325
1739209835.0688717;-38.13080360867914
1739209835.068875;-45.120503652039325
1739209835.0688782;-45.120503652039325
1739209835.0688813;-45.120503652039325
1739209835.0688846;-33.981070128970906
1739209835.0688877;-38.13080360867914
1739209835.068891;-29.438486411369347
1739209835.0688941;-45.120503652039325
1739209835.0688975;-45.120503652039325
1739209835.0689006;-45.120503652039325
1739209835.0689037;-33.981070128970906
1739209835.068907;-38.13080360867914
1739209835.0689101;-45.120503652039325
1739209835.0689135;-38.13080360867914
1739209835.0689166;-33.981070128970906
1739209835.06892;-45.120503652039325
1739209835.068923;-35.57807855764607
1739209835.068926;-45.120503652039325
1739209835.0689294;-45.120503652039325
1739209835.0689325;-45.120503652039325
1739209835.0689359;-45.120503652039325
1739209835.068939;-45.120503652039325
1739209835.0689423;-38.13080360867914
1739209835.0689454;-38.13080360867914
1739209835.0689487;-45.120503652039325
1739209835.0689518;-45.120503652039325
1739209835.068955;-45.120503652039325
1739209835.0689583;-45.120503652039325
1739209835.0689614;-38.13080360867914
1739209835.0689647;-38.13080360867914
1739209835.0689678;-38.13080360867914
1739209835.0689712;-45.120503652039325
1739209835.0689743;-33.981070128970906
1739209835.0689774;-35.57807855764607
1739209835.0689807;-45.120503652039325
1739209835.0689838;-45.120503652039325
1739209835.0689871;-38.13080360867914
1739209835.0689902;-38.13080360867914
1739209835.0689936;-31.141103565318915
1739209835.0689967;-45.120503652039325
1739209835.0689998;-45.120503652039325
1739209835.069003;-45.120503652039325
1739209835.0690062;-45.120503652039325
1739209835.0690095;-45.120503652039325
1739209835.0690126;-38.13080360867914
1739209835.069016;-35.57807855764607
1739209835.069019;-38.13080360867914
1739209835.0690222;-38.13080360867914
1739209835.0690255;-45.120503652039325
1739209835.0690286;-38.13080360867914
1739209835.069032;-38.13080360867914
1739209835.069035;-45.120503652039325
1739209835.0690384;-38.13080360867914
1739209835.0690415;-45.120503652039325
1739209835.0690446;-45.120503652039325
1739209835.069048;-32.816014438256545
1739209835.069051;-38.13080360867914
1739209835.0690544;-45.120503652039325
1739209835.0690575;-38.13080360867914
1739209835.0690608;-35.57807855764607
1739209835.069064;-45.120503652039325
1739209835.069067;-38.13080360867914
1739209835.0690703;-33.981070128970906
1739209835.0690734;-45.120503652039325
1739209835.0690768;-38.13080360867914
1739209835.0690799;-32.816014438256545
1739209835.0690832;-45.120503652039325
1739209835.0690863;-45.120503652039325
1739209835.0690894;-35.57807855764607
1739209835.0690928;-45.120503652039325
1739209835.0690958;-38.13080360867914
1739209835.0690992;-38.13080360867914
1739209835.0691023;-45.120503652039325
1739209835.0691056;-38.13080360867914
1739209835.0691087;-38.13080360867914
1739209835.069112;-45.120503652039325
1739209835.0691152;-33.981070128970906
1739209835.0691183;-38.13080360867914
1739209835.0691216;-45.120503652039325
1739209835.0691247;-38.13080360867914
1739209835.069128;-35.57807855764607
1739209835.0691311;-32.816014438256545
1739209835.0691345;-45.120503652039325
1739209835.0691376;-45.120503652039325
1739209835.0691407;-33.981070128970906
1739209835.069144;-38.13080360867914
1739209835.069147;-45.120503652039325
1739209835.0691504;-45.120503652039325
1739209835.0691535;-45.120503652039325
1739209835.069157;-45.120503652039325
1739209835.06916;-38.13080360867914
1739209835.069163;-45.120503652039325
1739209835.0691664;-38.13080360867914
1739209835.0691695;-38.13080360867914
1739209835.0691729;-38.13080360867914
1739209835.069176;-32.816014438256545
1739209835.0691793;-38.13080360867914
1739209835.0691824;-38.13080360867914
1739209835.0691855;-35.57807855764607
1739209835.0691888;-33.981070128970906
