CAN Message; 0x77:6f31c10391158389
1739209660.6424131;-26.487275050834715
1739209660.64242;-27.267205301931607
1739209660.642427;-45.120503652039325
1739209660.6424341;-38.13080360867914
1739209660.642441;-35.57807855764607
1739209660.6424482;-35.57807855764607
1739209660.642455;-45.120503652039325
1739209660.642462;-35.57807855764607
1739209660.6424692;-45.120503652039325
1739209660.642476;-45.120503652039325
1739209660.642483;-45.120503652039325
1739209660.6424901;-45.120503652039325
1739209660.642497;-38.13080360867914
1739209660.6425042;-45.120503652039325
1739209660.6425111;-45.120503652039325
1739209660.642518;-45.120503652039325
1739209660.6425252;-31.141103565318915
1739209660.642532;-31.141103565318915
1739209660.642539;-45.120503652039325
1739209660.6425462;-38.13080360867914
1739209660.642553;-35.57807855764607
1739209660.6425602;-33.981070128970906
1739209660.6425672;-45.120503652039325
1739209660.642574;-45.120503652039325
1739209660.6425812;-45.120503652039325
1739209660.6425881;-45.120503652039325
1739209660.6425953;-45.120503652039325
1739209660.6426022;-45.120503652039325
1739209660.6426091;-38.13080360867914
1739209660.6426163;-45.120503652039325
1739209660.6426232;-45.120503652039325
1739209660.64263;-38.13080360867914
1739209660.6426373;-45.120503652039325
1739209660.6426442;-45.120503652039325
1739209660.6426513;-45.120503652039325
1739209660.6426582;-45.120503652039325
1739209660.6426651;-45.120503652039325
1739209660.6426723;-45.120503652039325
1739209660.6426792;-45.120503652039325
1739209660.6426861;-38.13080360867914
1739209660.6426933;-45.120503652039325
1739209660.6427002;-33.981070128970906
1739209660.6427073;-45.120503652039325
1739209660.6427143;-45.120503652039325
1739209660.6427212;-38.13080360867914
1739209660.6427283;-38.13080360867914
1739209660.6427352;-45.120503652039325
1739209660.6427422;-45.120503652039325
1739209660.6427493;-45.120503652039325
1739209660.6427562;-33.981070128970906
1739209660.6427634;-32.816014438256545
1739209660.6427703;-35.57807855764607
1739209660.6427772;-45.120503652039325
1739209660.6427844;-38.13080360867914
1739209660.6427913;-45.120503652039325
1739209660.6427984;-38.13080360867914
1739209660.6428053;-38.13080360867914
1739209660.6428123;-31.141103565318915
1739209660.6428194;-38.13080360867914
1739209660.6428263;-45.120503652039325
1739209660.6428332;-45.120503652039325
1739209660.6428404;-38.13080360867914
1739209660.6428473;-38.13080360867914
1739209660.6428545;-45.120503652039325
1739209660.6428614;-45.120503652039325
1739209660.6428683;-30.49652367304973
1739209660.6428754;-33.981070128970906
1739209660.6428823;-45.120503652039325
1739209660.6428893;-45.120503652039325
1739209660.6428964;-38.13080360867914
1739209660.6429033;-38.13080360867914
1739209660.6429105;-38.13080360867914
1739209660.6429174;-45.120503652039325
1739209660.6429243;-33.981070128970906
1739209660.6429315;-38.13080360867914
1739209660.6429384;-45.120503652039325
1739209660.6429453;-45.120503652039325
1739209660.6429524;-38.13080360867914
1739209660.6429594;-35.57807855764607
1739209660.6429665;-38.13080360867914
1739209660.6429734;-45.120503652039325
1739209660.6429803;-33.981070128970906
1739209660.6429875;-33.981070128970906
1739209660.6429944;-38.13080360867914
1739209660.6430016;-45.120503652039325
1739209660.6430085;-45.120503652039325
1739209660.6430154;-45.120503652039325
1739209660.6430225;-45.120503652039325
1739209660.6430295;-45.120503652039325
1739209660.6430364;-45.120503652039325
1739209660.6430435;-45.120503652039325
1739209660.6430504;-45.120503652039325
1739209660.6430576;-35.57807855764607
1739209660.6430645;-38.13080360867914
1739209660.6430714;-45.120503652039325
1739209660.6430786;-45.120503652039325
1739209660.6430855;-45.120503652039325
1739209660.6430924;-45.120503652039325
1739209660.6430995;-45.120503652039325
1739209660.6431065;-45.120503652039325
1739209660.6431136;-45.120503652039325
1739209660.6431205;-38.13080360867914
1739209660.6431274;-38.13080360867914
1739209660.6431346;-38.13080360867914
1739209660.6431415;-38.13080360867914
1739209660.6431487;-38.13080360867914
1739209660.6431556;-45.120503652039325
1739209660.6431625;-38.13080360867914
1739209660.6431696;-35.57807855764607
1739209660.6431766;-35.57807855764607
1739209660.6431835;-38.13080360867914
1739209660.6431906;-45.120503652039325
1739209660.6431975;-33.981070128970906
1739209660.6432047;-38.13080360867914
1739209660.6432116;-45.120503652039325
1739209660.6432185;-38.13080360867914
1739209660.6432257;-35.57807855764607
1739209660.6432326;-38.13080360867914
1739209660.6432395;-45.120503652039325
1739209660.6432467;-38.13080360867914
1739209660.6432536;-45.120503652039325
1739209660.6432607;-38.13080360867914
1739209660.6432676;-45.120503652039325
1739209660.6432745;-45.120503652039325
1739209660.6432817;-45.120503652039325
1739209660.6432886;-33.981070128970906
1739209660.6432955;-45.120503652039325
1739209660.6433027;-45.120503652039325
1739209660.6433096;-35.57807855764607
1739209660.6433167;-38.13080360867914
1739209660.6433237;-45.120503652039325
1739209660.6433306;-38.13080360867914
1739209660.6433377;-35.57807855764607
1739209660.6433446;-38.13080360867914
1739209660.6433518;-45.120503652039325
1739209660.6433587;-45.120503652039325
1739209660.6433656;-45.120503652039325
1739209660.6433728;-38.13080360867914
1739209660.6433797;-38.13080360867914
1739209660.6433866;-45.120503652039325
1739209660.6433938;-45.120503652039325
1739209660.6434007;-38.13080360867914
1739209660.6434078;-38.13080360867914
1739209660.6434147;-45.120503652039325
1739209660.6434216;-45.120503652039325
1739209660.6434288;-38.13080360867914
1739209660.6434357;-45.120503652039325
1739209660.6434426;-45.120503652039325
1739209660.6434498;-45.120503652039325
1739209660.6434567;-45.120503652039325
1739209660.6434639;-32.816014438256545
1739209660.6434708;-38.13080360867914
1739209660.6434777;-45.120503652039325
1739209660.6434848;-38.13080360867914
1739209660.6434917;-35.57807855764607
1739209660.643499;-38.13080360867914
1739209660.6435058;-45.120503652039325
1739209660.6435127;-38.13080360867914
1739209660.6435199;-38.13080360867914
1739209660.6435268;-38.13080360867914
1739209660.6435337;-45.120503652039325
1739209660.6435409;-38.13080360867914
1739209660.6435478;-38.13080360867914
1739209660.643555;-45.120503652039325
1739209660.6435618;-45.120503652039325
1739209660.6435688;-45.120503652039325
1739209660.643576;-32.816014438256545
1739209660.6435828;-38.13080360867914
1739209660.6435897;-45.120503652039325
1739209660.643597;-38.13080360867914
1739209660.6436038;-35.57807855764607
1739209660.643611;-35.57807855764607
1739209660.6436179;-45.120503652039325
1739209660.6436248;-45.120503652039325
1739209660.643632;-38.13080360867914
1739209660.6436388;-35.57807855764607
1739209660.6436458;-38.13080360867914
1739209660.643653;-38.13080360867914
1739209660.6436598;-38.13080360867914
1739209660.643667;-45.120503652039325
1739209660.643674;-45.120503652039325
1739209660.6436808;-38.13080360867914
1739209660.643688;-32.816014438256545
1739209660.6436949;-45.120503652039325
1739209660.643702;-38.13080360867914
1739209660.643709;-45.120503652039325
1739209660.6437159;-45.120503652039325
1739209660.643723;-33.981070128970906
1739209660.64373;-45.120503652039325
1739209660.6437368;-45.120503652039325
1739209660.643744;-45.120503652039325
1739209660.643751;-45.120503652039325
1739209660.643758;-38.13080360867914
1739209660.643765;-38.13080360867914
1739209660.643772;-45.120503652039325
1739209660.643779;-38.13080360867914
1739209660.643786;-45.120503652039325
1739209660.6437929;-38.13080360867914
1739209660.6438;-45.120503652039325
1739209660.643807;-38.13080360867914
1739209660.643814;-45.120503652039325
1739209660.643821;-45.120503652039325
1739209660.643828;-38.13080360867914
1739209660.643835;-33.981070128970906
1739209660.643842;-38.13080360867914
1739209660.6438491;-38.13080360867914
1739209660.643856;-38.13080360867914
1739209660.643863;-38.13080360867914
1739209660.64387;-35.57807855764607
1739209660.643877;-38.13080360867914
1739209660.643884;-45.120503652039325
1739209660.643891;-33.981070128970906
1739209660.643898;-35.57807855764607
1739209660.6439052;-38.13080360867914
1739209660.643912;-38.13080360867914
1739209660.643919;-38.13080360867914
1739209660.6439261;-45.120503652039325
1739209660.643933;-38.13080360867914
1739209660.64394;-38.13080360867914
1739209660.6439471;-33.981070128970906
1739209660.643954;-38.13080360867914
1739209660.6439612;-38.13080360867914
1739209660.643968;-45.120503652039325
1739209660.643975;-45.120503652039325
1739209660.6439822;-38.13080360867914
1739209660.643989;-38.13080360867914
1739209660.643996;-45.120503652039325
1739209660.6440032;-33.981070128970906
1739209660.64401;-38.13080360867914
1739209660.6440172;-45.120503652039325
1739209660.6440241;-45.120503652039325
1739209660.644031;-33.981070128970906
1739209660.6440382;-45.120503652039325
1739209660.644045;-38.13080360867914
1739209660.6440523;-45.120503652039325
1739209660.6440592;-38.13080360867914
1739209660.644066;-38.13080360867914
1739209660.6440732;-38.13080360867914
1739209660.6440802;-38.13080360867914
1739209660.644087;-38.13080360867914
1739209660.6440942;-45.120503652039325
1739209660.6441011;-45.120503652039325
1739209660.6441083;-45.120503652039325
1739209660.6441152;-38.13080360867914
1739209660.6441221;-45.120503652039325
1739209660.6441293;-45.120503652039325
1739209660.6441362;-45.120503652039325
1739209660.644143;-33.981070128970906
1739209660.6441503;-45.120503652039325
1739209660.6441572;-45.120503652039325
1739209660.6441643;-38.13080360867914
1739209660.6441712;-45.120503652039325
1739209660.6441782;-45.120503652039325
1739209660.6441853;-45.120503652039325
1739209660.6441922;-45.120503652039325
1739209660.6441991;-38.13080360867914
1739209660.6442063;-38.13080360867914
1739209660.6442132;-45.120503652039325
1739209660.6442204;-38.13080360867914
1739209660.6442273;-35.57807855764607
1739209660.6442342;-45.120503652039325
1739209660.6442413;-38.13080360867914
1739209660.6442482;-35.57807855764607
1739209660.6442554;-38.13080360867914
1739209660.6442623;-45.120503652039325
1739209660.6442692;-38.13080360867914
1739209660.6442764;-45.120503652039325
1739209660.6442833;-45.120503652039325
1739209660.6442902;-45.120503652039325
1739209660.6442974;-45.120503652039325
1739209660.6443043;-35.57807855764607
1739209660.6443114;-38.13080360867914
1739209660.6443183;-45.120503652039325
1739209660.6443253;-38.13080360867914
1739209660.6443324;-45.120503652039325
1739209660.6443393;-38.13080360867914
1739209660.6443462;-38.13080360867914
1739209660.6443534;-45.120503652039325
1739209660.6443603;-45.120503652039325
1739209660.6443675;-38.13080360867914
1739209660.6443744;-33.981070128970906
1739209660.6443813;-45.120503652039325
1739209660.6443884;-38.13080360867914
1739209660.6443954;-45.120503652039325
1739209660.6444025;-45.120503652039325
1739209660.6444094;-38.13080360867914
1739209660.6444163;-45.120503652039325
1739209660.6444235;-45.120503652039325
1739209660.6444304;-45.120503652039325
1739209660.6444373;-45.120503652039325
1739209660.6444445;-45.120503652039325
1739209660.6444514;-38.13080360867914
1739209660.6444585;-38.13080360867914
1739209660.6444654;-38.13080360867914
1739209660.6444724;-45.120503652039325
1739209660.6444795;-38.13080360867914
1739209660.6444864;-35.57807855764607
1739209660.6444933;-38.13080360867914
1739209660.6445005;-45.120503652039325
1739209660.6445074;-38.13080360867914
1739209660.6445146;-35.57807855764607
1739209660.6445215;-38.13080360867914
1739209660.6445284;-45.120503652039325
1739209660.6445355;-45.120503652039325
1739209660.6445425;-38.13080360867914
1739209660.6445494;-45.120503652039325
1739209660.6445565;-45.120503652039325
1739209660.6445634;-45.120503652039325
1739209660.6445706;-38.13080360867914
1739209660.6445775;-38.13080360867914
1739209660.6445844;-45.120503652039325
1739209660.6445916;-38.13080360867914
1739209660.6445985;-35.57807855764607
1739209660.6446056;-38.13080360867914
1739209660.6446126;-45.120503652039325
1739209660.6446195;-33.981070128970906
1739209660.6446266;-26.487275050834715
1739209660.6446335;-38.13080360867914
1739209660.6446404;-45.120503652039325
1739209660.6446476;-45.120503652039325
1739209660.6446545;-35.57807855764607
1739209660.6446617;-38.13080360867914
1739209660.6446686;-45.120503652039325
1739209660.6446755;-45.120503652039325
1739209660.6446826;-38.13080360867914
1739209660.6446896;-38.13080360867914
1739209660.6446965;-38.13080360867914
1739209660.6447036;-38.13080360867914
1739209660.6447105;-45.120503652039325
1739209660.6447177;-38.13080360867914
1739209660.6447246;-45.120503652039325
1739209660.6447315;-38.13080360867914
1739209660.6447387;-26.991370085610736
1739209660.6447456;-35.57807855764607
1739209660.6447527;-45.120503652039325
1739209660.6447597;-45.120503652039325
1739209660.6447666;-35.57807855764607
1739209660.6447737;-38.13080360867914
1739209660.6447806;-45.120503652039325
1739209660.6447875;-38.13080360867914
1739209660.6447947;-35.57807855764607
1739209660.6448016;-45.120503652039325
1739209660.6448088;-45.120503652039325
1739209660.6448157;-45.120503652039325
1739209660.6448226;-38.13080360867914
1739209660.6448298;-45.120503652039325
1739209660.6448367;-45.120503652039325
1739209660.6448436;-38.13080360867914
1739209660.6448507;-31.141103565318893
1739209660.6448576;-35.57807855764607
1739209660.6448648;-45.120503652039325
1739209660.6448717;-38.13080360867914
1739209660.6448786;-30.49652367304973
1739209660.6448858;-38.13080360867914
1739209660.6448927;-38.13080360867914
1739209660.6448996;-45.120503652039325
1739209660.6449068;-45.120503652039325
1739209660.6449137;-45.120503652039325
1739209660.6449208;-45.120503652039325
1739209660.6449277;-45.120503652039325
1739209660.6449347;-45.120503652039325
1739209660.6449418;-38.13080360867914
1739209660.6449487;-38.13080360867914
1739209660.6449559;-38.13080360867914
1739209660.6449628;-45.120503652039325
1739209660.6449697;-45.120503652039325
1739209660.6449769;-45.120503652039325
1739209660.6449838;-45.120503652039325
1739209660.6449907;-45.120503652039325
1739209660.6449978;-45.120503652039325
1739209660.6450047;-45.120503652039325
1739209660.645012;-38.13080360867914
1739209660.6450188;-45.120503652039325
1739209660.6450257;-38.13080360867914
1739209660.645033;-45.120503652039325
1739209660.6450398;-38.13080360867914
1739209660.6450467;-45.120503652039325
1739209660.6450539;-45.120503652039325
1739209660.6450608;-38.13080360867914
1739209660.645068;-38.13080360867914
1739209660.6450748;-38.13080360867914
1739209660.6450818;-45.120503652039325
1739209660.645089;-45.120503652039325
1739209660.6450958;-38.13080360867914
1739209660.645103;-38.13080360867914
1739209660.64511;-45.120503652039325
1739209660.6451168;-35.57807855764607
1739209660.645124;-45.120503652039325
1739209660.6451309;-33.981070128970906
1739209660.6451378;-32.816014438256545
1739209660.645145;-38.13080360867914
1739209660.6451519;-33.981070128970906
1739209660.645159;-38.13080360867914
1739209660.645166;-38.13080360867914
1739209660.6451728;-38.13080360867914
1739209660.64518;-38.13080360867914
1739209660.645187;-45.120503652039325
1739209660.6451938;-33.981070128970956
1739209660.645201;-45.120503652039325
1739209660.645208;-45.120503652039325
1739209660.645215;-45.120503652039325
1739209660.645222;-38.13080360867914
1739209660.6452289;-45.120503652039325
1739209660.645236;-45.120503652039325
1739209660.645243;-38.13080360867914
1739209660.6452498;-28.992665084841942
1739209660.645257;-45.120503652039325
1739209660.645264;-45.120503652039325
1739209660.645271;-38.13080360867914
1739209660.645278;-38.13080360867914
1739209660.645285;-45.120503652039325
1739209660.645292;-38.13080360867914
1739209660.645299;-38.13080360867914
1739209660.645306;-35.57807855764607
1739209660.645313;-38.13080360867914
1739209660.64532;-45.120503652039325
1739209660.645327;-38.13080360867914
1739209660.645334;-45.120503652039325
1739209660.645341;-45.120503652039325
1739209660.645348;-38.13080360867914
1739209660.645355;-32.816014438256545
1739209660.6453621;-31.141103565318915
1739209660.645369;-45.120503652039325
1739209660.645376;-38.13080360867914
1739209660.6453831;-32.816014438256545
1739209660.64539;-35.57807855764607
1739209660.645397;-45.120503652039325
1739209660.645404;-45.120503652039325
1739209660.645411;-45.120503652039325
1739209660.6454182;-45.120503652039325
1739209660.645425;-45.120503652039325
1739209660.645432;-45.120503652039325
1739209660.6454391;-35.57807855764607
1739209660.645446;-33.981070128970906
1739209660.645453;-45.120503652039325
1739209660.6454601;-38.13080360867914
1739209660.645467;-33.981070128970906
1739209660.6454742;-38.13080360867914
1739209660.645481;-45.120503652039325
1739209660.645488;-38.13080360867914
1739209660.6454952;-38.13080360867914
1739209660.645502;-45.120503652039325
1739209660.6455092;-45.120503652039325
1739209660.6455162;-45.120503652039325
1739209660.645523;-45.120503652039325
1739209660.6455302;-38.13080360867914
1739209660.6455371;-35.57807855764607
1739209660.645544;-38.13080360867914
1739209660.6455512;-38.13080360867914
1739209660.645558;-38.13080360867914
1739209660.6455653;-32.816014438256545
1739209660.6455722;-35.57807855764607
1739209660.645579;-45.120503652039325
1739209660.6455863;-38.13080360867914
1739209660.6455932;-30.49652367304973
1739209660.6456;-38.13080360867914
1739209660.6456072;-45.120503652039325
1739209660.6456141;-38.13080360867914
1739209660.6456213;-45.120503652039325
1739209660.6456282;-38.13080360867914
1739209660.6456351;-45.120503652039325
1739209660.6456423;-38.13080360867914
1739209660.6456492;-38.13080360867914
1739209660.6456563;-38.13080360867914
1739209660.6456633;-45.120503652039325
1739209660.6456702;-38.13080360867914
1739209660.6456773;-35.57807855764607
1739209660.6456842;-45.120503652039325
1739209660.6456912;-45.120503652039325
1739209660.6456983;-38.13080360867914
1739209660.6457052;-45.120503652039325
1739209660.6457124;-38.13080360867914
1739209660.6457193;-45.120503652039325
1739209660.6457262;-38.13080360867914
1739209660.6457334;-45.120503652039325
1739209660.6457403;-38.13080360867914
1739209660.6457472;-45.120503652039325
1739209660.6457543;-38.13080360867914
1739209660.6457613;-38.13080360867914
1739209660.6457684;-38.13080360867914
1739209660.6457753;-45.120503652039325
1739209660.6457822;-38.13080360867914
1739209660.6457894;-32.816014438256545
1739209660.6457963;-45.120503652039325
1739209660.6458032;-45.120503652039325
1739209660.6458104;-38.13080360867914
1739209660.6458173;-38.13080360867914
1739209660.6458244;-45.120503652039325
1739209660.6458313;-45.120503652039325
1739209660.6458383;-38.13080360867914
1739209660.6458454;-45.120503652039325
1739209660.6458523;-45.120503652039325
1739209660.6458595;-45.120503652039325
1739209660.6458664;-45.120503652039325
1739209660.6458733;-35.57807855764607
1739209660.6458805;-38.13080360867914
1739209660.6458874;-45.120503652039325
1739209660.6458943;-45.120503652039325
1739209660.6459014;-35.57807855764607
1739209660.6459084;-38.13080360867914
1739209660.6459155;-45.120503652039325
1739209660.6459224;-38.13080360867914
1739209660.6459293;-38.13080360867914
1739209660.6459365;-45.120503652039325
1739209660.6459434;-45.120503652039325
1739209660.6459503;-45.120503652039325
1739209660.6459575;-45.120503652039325
1739209660.6459644;-33.981070128970906
1739209660.6459715;-45.120503652039325
1739209660.6459785;-45.120503652039325
1739209660.6459854;-45.120503652039325
1739209660.6459925;-45.120503652039325
1739209660.6459994;-45.120503652039325
1739209660.6460066;-33.981070128970906
1739209660.6460135;-38.13080360867914
1739209660.6460204;-45.120503652039325
1739209660.6460276;-35.57807855764607
1739209660.6460345;-45.120503652039325
1739209660.6460414;-31.141103565318893
1739209660.6460485;-38.13080360867914
1739209660.6460555;-38.13080360867914
1739209660.6460626;-38.13080360867914
1739209660.6460695;-45.120503652039325
1739209660.6460764;-38.13080360867914
1739209660.6460836;-45.120503652039325
1739209660.6460905;-45.120503652039325
1739209660.6460974;-45.120503652039325
1739209660.6461046;-45.120503652039325
1739209660.6461115;-38.13080360867914
1739209660.6461186;-38.13080360867914
1739209660.6461256;-38.13080360867914
1739209660.6461325;-45.120503652039325
1739209660.6461396;-45.120503652039325
1739209660.6461465;-45.120503652039325
1739209660.6461535;-33.981070128970906
1739209660.6461606;-38.13080360867914
1739209660.6461675;-45.120503652039325
1739209660.6461747;-45.120503652039325
1739209660.6461816;-38.13080360867914
1739209660.6461885;-38.13080360867914
1739209660.6461957;-45.120503652039325
1739209660.6462026;-38.13080360867914
1739209660.6462097;-45.120503652039325
1739209660.6462166;-45.120503652039325
1739209660.6462235;-38.13080360867914
1739209660.6462307;-38.13080360867914
1739209660.6462376;-45.120503652039325
1739209660.6462445;-45.120503652039325
1739209660.6462517;-38.13080360867914
1739209660.6462586;-38.13080360867914
1739209660.6462657;-33.981070128970906
1739209660.6462727;-32.816014438256545
1739209660.6462796;-38.13080360867914
1739209660.6462867;-38.13080360867914
1739209660.6462936;-35.57807855764607
1739209660.6463006;-38.13080360867914
1739209660.6463077;-45.120503652039325
1739209660.6463146;-38.13080360867914
1739209660.6463218;-45.120503652039325
1739209660.6463287;-38.13080360867914
1739209660.6463356;-45.120503652039325
1739209660.6463428;-45.120503652039325
1739209660.6463497;-45.120503652039325
1739209660.6463566;-45.120503652039325
1739209660.6463637;-45.120503652039325
1739209660.6463706;-38.13080360867914
1739209660.6463778;-45.120503652039325
1739209660.6463847;-38.13080360867914
1739209660.6463916;-35.57807855764607
1739209660.6463988;-38.13080360867914
1739209660.6464057;-45.120503652039325
1739209660.6464128;-45.120503652039325
1739209660.6464198;-35.57807855764607
1739209660.6464267;-45.120503652039325
1739209660.6464338;-33.981070128970906
1739209660.6464407;-31.141103565318915
1739209660.6464477;-38.13080360867914
1739209660.6464548;-38.13080360867914
1739209660.6464617;-38.13080360867914
1739209660.6464689;-35.57807855764607
1739209660.6464758;-38.13080360867914
1739209660.6464827;-33.981070128970906
1739209660.6464899;-45.120503652039325
1739209660.6464968;-35.57807855764607
1739209660.6465037;-35.57807855764607
1739209660.6465108;-38.13080360867914
1739209660.6465178;-45.120503652039325
1739209660.646525;-38.13080360867914
1739209660.6465318;-35.57807855764607
1739209660.6465387;-38.13080360867914
1739209660.646546;-38.13080360867914
1739209660.6465528;-31.141103565318915
1739209660.64656;-45.120503652039325
1739209660.6465669;-45.120503652039325
1739209660.6465738;-38.13080360867914
1739209660.646581;-35.57807855764607
1739209660.6465878;-45.120503652039325
1739209660.6465948;-45.120503652039325
1739209660.646602;-45.120503652039325
1739209660.6466088;-38.13080360867914
1739209660.646616;-45.120503652039325
1739209660.646623;-38.13080360867914
1739209660.6466298;-38.13080360867914
1739209660.646637;-45.120503652039325
1739209660.6466439;-45.120503652039325
1739209660.6466508;-45.120503652039325
1739209660.646658;-45.120503652039325
1739209660.6466649;-32.816014438256545
1739209660.646672;-45.120503652039325
1739209660.646679;-45.120503652039325
1739209660.6466858;-45.120503652039325
1739209660.646693;-45.120503652039325
1739209660.6467;-45.120503652039325
1739209660.6467068;-45.120503652039325
1739209660.646714;-45.120503652039325
1739209660.646721;-31.141103565318915
1739209660.646728;-38.13080360867914
1739209660.646735;-38.13080360867914
1739209660.6467419;-45.120503652039325
1739209660.646749;-38.13080360867914
1739209660.646756;-35.57807855764607
1739209660.646763;-38.13080360867914
1739209660.64677;-45.120503652039325
1739209660.646777;-27.877744956031414
1739209660.646784;-33.981070128970906
1739209660.646791;-33.981070128970906
1739209660.646798;-38.13080360867914
1739209660.646805;-38.13080360867914
1739209660.646812;-35.57807855764607
1739209660.646819;-38.13080360867914
1739209660.646826;-45.120503652039325
1739209660.646833;-28.58837851428586
1739209660.64684;-38.13080360867914
1739209660.646847;-45.120503652039325
1739209660.646854;-45.120503652039325
1739209660.646861;-38.13080360867914
1739209660.646868;-31.141103565318893
1739209660.6468751;-38.13080360867914
1739209660.646882;-45.120503652039325
1739209660.646889;-28.58837851428586
1739209660.6468961;-38.13080360867914
1739209660.646903;-38.13080360867914
1739209660.6469102;-45.120503652039325
1739209660.646917;-45.120503652039325
1739209660.646924;-45.120503652039325
1739209660.6469312;-35.57807855764607
1739209660.646938;-38.13080360867914
1739209660.646945;-38.13080360867914
1739209660.6469522;-38.13080360867914
1739209660.646959;-38.13080360867914
1739209660.6469662;-45.120503652039325
1739209660.6469731;-38.13080360867914
1739209660.64698;-45.120503652039325
1739209660.6469872;-45.120503652039325
1739209660.646994;-45.120503652039325
1739209660.647001;-33.981070128970906
1739209660.6470082;-38.13080360867914
1739209660.647015;-45.120503652039325
