CAN Message; 0x1a7:0000ce4958370345
1739209639.7387834;-38.13080360867914
1739209639.7387867;-38.13080360867914
1739209639.73879;-45.120503652039325
1739209639.7387934;-33.981070128970906
1739209639.7387965;-31.141103565318915
1739209639.7387998;-35.57807855764607
1739209639.7388031;-45.120503652039325
1739209639.7388065;-38.13080360867914
1739209639.7388098;-45.120503652039325
1739209639.7388132;-45.120503652039325
1739209639.7388163;-38.13080360867914
1739209639.7388196;-45.120503652039325
1739209639.738823;-38.13080360867914
1739209639.7388263;-45.120503652039325
1739209639.7388296;-45.120503652039325
1739209639.7388327;-38.13080360867914
1739209639.738836;-38.13080360867914
1739209639.7388394;-38.13080360867914
1739209639.7388427;-35.57807855764607
1739209639.738846;-45.120503652039325
1739209639.7388492;-38.13080360867914
1739209639.7388525;-38.13080360867914
1739209639.7388558;-45.120503652039325
1739209639.7388592;-38.13080360867914
1739209639.7388625;-38.13080360867914
1739209639.7388659;-45.120503652039325
1739209639.738869;-45.120503652039325
1739209639.7388723;-38.13080360867914
1739209639.7388756;-38.13080360867914
1739209639.738879;-38.13080360867914
1739209639.7388823;-45.120503652039325
1739209639.7388854;-45.120503652039325
1739209639.7388887;-33.981070128970906
1739209639.738892;-45.120503652039325
1739209639.7388954;-45.120503652039325
1739209639.7388988;-38.13080360867914
1739209639.7389019;-38.13080360867914
1739209639.7389052;-38.13080360867914
1739209639.7389085;-45.120503652039325
1739209639.7389119;-45.120503652039325
1739209639.7389152;-33.981070128970906
1739209639.7389185;-35.57807855764607
1739209639.7389216;-38.13080360867914
1739209639.738925;-38.13080360867914
1739209639.7389283;-33.981070128970906
1739209639.7389317;-45.120503652039325
1739209639.738935;-38.13080360867914
1739209639.738938;-35.57807855764607
1739209639.7389414;-45.120503652039325
1739209639.7389448;-45.120503652039325
1739209639.738948;-45.120503652039325
1739209639.7389514;-45.120503652039325
1739209639.7389545;-45.120503652039325
1739209639.738958;-45.120503652039325
1739209639.7389612;-45.120503652039325
1739209639.7389646;-45.120503652039325
1739209639.738968;-38.13080360867914
1739209639.7389712;-38.13080360867914
1739209639.7389743;-45.120503652039325
1739209639.7389777;-45.120503652039325
1739209639.738981;-38.13080360867914
1739209639.7389843;-38.13080360867914
1739209639.7389877;-45.120503652039325
1739209639.7389908;-45.120503652039325
1739209639.7389941;-45.120503652039325
1739209639.7389975;-45.120503652039325
1739209639.7390008;-38.13080360867914
1739209639.7390041;-38.13080360867914
1739209639.7390075;-45.120503652039325
1739209639.7390106;-45.120503652039325
1739209639.739014;-45.120503652039325
1739209639.7390172;-45.120503652039325
1739209639.7390206;-38.13080360867914
1739209639.739024;-38.13080360867914
1739209639.739027;-45.120503652039325
1739209639.7390304;-38.13080360867914
1739209639.7390337;-45.120503652039325
1739209639.739037;-32.816014438256545
1739209639.7390404;-33.981070128970906
1739209639.7390435;-38.13080360867914
1739209639.7390468;-45.120503652039325
1739209639.7390501;-38.13080360867914
1739209639.7390535;-38.13080360867914
1739209639.7390568;-45.120503652039325
1739209639.7390602;-45.120503652039325
1739209639.7390633;-38.13080360867914
1739209639.7390666;-38.13080360867914
1739209639.73907;-45.120503652039325
1739209639.7390733;-45.120503652039325
1739209639.7390766;-38.13080360867914
1739209639.7390797;-38.13080360867914
1739209639.739083;-38.13080360867914
1739209639.7390864;-45.120503652039325
1739209639.7390897;-31.141103565318915
1739209639.739093;-35.57807855764607
1739209639.7390962;-38.13080360867914
1739209639.7390995;-38.13080360867914
1739209639.7391028;-45.120503652039325
1739209639.7391062;-38.13080360867914
1739209639.7391095;-38.13080360867914
1739209639.7391129;-45.120503652039325
1739209639.739116;-38.13080360867914
1739209639.7391193;-35.57807855764607
1739209639.7391226;-35.57807855764607
1739209639.739126;-45.120503652039325
1739209639.7391293;-45.120503652039325
1739209639.7391324;-38.13080360867914
1739209639.7391357;-38.13080360867914
1739209639.739139;-45.120503652039325
1739209639.7391424;-38.13080360867914
1739209639.7391458;-38.13080360867914
1739209639.7391489;-38.13080360867914
1739209639.7391522;-38.13080360867914
1739209639.7391555;-45.120503652039325
1739209639.7391589;-45.120503652039325
1739209639.7391622;-35.57807855764607
1739209639.7391655;-45.120503652039325
1739209639.7391686;-28.992665084841942
1739209639.739172;-35.57807855764607
1739209639.7391753;-38.13080360867914
1739209639.7391787;-45.120503652039325
1739209639.739182;-45.120503652039325
1739209639.739185;-38.13080360867914
1739209639.7391884;-35.57807855764607
1739209639.7391918;-45.120503652039325
1739209639.739195;-32.81601443825658
1739209639.7391984;-31.141103565318915
1739209639.7392018;-32.816014438256545
1739209639.739205;-45.120503652039325
1739209639.7392082;-38.13080360867914
1739209639.7392116;-38.13080360867914
1739209639.739215;-35.57807855764607
1739209639.7392182;-45.120503652039325
1739209639.7392213;-33.981070128970906
1739209639.7392247;-38.13080360867914
1739209639.739228;-45.120503652039325
1739209639.7392313;-45.120503652039325
1739209639.7392347;-38.13080360867914
1739209639.7392378;-38.13080360867914
1739209639.7392411;-35.57807855764607
1739209639.7392445;-45.120503652039325
1739209639.7392478;-45.120503652039325
1739209639.7392511;-38.13080360867914
1739209639.7392545;-45.120503652039325
1739209639.7392576;-45.120503652039325
1739209639.739261;-38.13080360867914
1739209639.7392642;-33.981070128970906
1739209639.7392676;-38.13080360867914
1739209639.739271;-38.13080360867914
1739209639.739274;-38.13080360867914
1739209639.7392774;-38.13080360867914
1739209639.7392807;-45.120503652039325
1739209639.739284;-38.13080360867914
1739209639.7392874;-35.57807855764607
1739209639.7392905;-45.120503652039325
1739209639.7392938;-38.13080360867914
1739209639.7392972;-45.120503652039325
1739209639.7393005;-38.13080360867914
1739209639.7393038;-38.13080360867914
1739209639.7393072;-38.13080360867914
1739209639.7393103;-38.13080360867914
1739209639.7393136;-45.120503652039325
1739209639.739317;-38.13080360867914
1739209639.7393203;-45.120503652039325
1739209639.7393236;-38.13080360867914
1739209639.7393267;-31.141103565318915
1739209639.73933;-28.992665084841942
1739209639.7393334;-38.13080360867914
1739209639.7393367;-45.120503652039325
1739209639.73934;-38.13080360867914
1739209639.7393432;-38.13080360867914
1739209639.7393465;-38.13080360867914
1739209639.7393498;-45.120503652039325
1739209639.7393532;-45.120503652039325
1739209639.7393565;-38.13080360867914
1739209639.7393599;-35.57807855764607
1739209639.739363;-45.120503652039325
1739209639.7393663;-45.120503652039325
1739209639.7393696;-38.13080360867914
1739209639.739373;-45.120503652039325
1739209639.7393763;-45.120503652039325
1739209639.7393794;-38.13080360867914
1739209639.7393827;-33.981070128970906
1739209639.739386;-38.13080360867914
1739209639.7393894;-45.120503652039325
1739209639.7393928;-38.13080360867914
1739209639.739396;-45.120503652039325
1739209639.7393992;-45.120503652039325
1739209639.7394025;-45.120503652039325
1739209639.7394059;-45.120503652039325
1739209639.7394092;-35.57807855764607
1739209639.7394125;-35.57807855764607
1739209639.7394156;-45.120503652039325
1739209639.739419;-38.13080360867914
1739209639.7394223;-38.13080360867914
1739209639.7394257;-38.13080360867914
1739209639.739429;-45.120503652039325
1739209639.739432;-45.120503652039325
1739209639.7394354;-38.13080360867914
1739209639.7394388;-38.13080360867914
1739209639.739442;-38.13080360867914
1739209639.7394454;-45.120503652039325
1739209639.7394488;-38.13080360867914
1739209639.739452;-38.13080360867914
1739209639.7394552;-45.120503652039325
1739209639.7394586;-38.13080360867914
1739209639.739462;-31.141103565318915
1739209639.7394652;-38.13080360867914
1739209639.7394683;-38.13080360867914
1739209639.7394717;-35.57807855764607
1739209639.739475;-38.13080360867914
1739209639.7394783;-45.120503652039325
1739209639.7394817;-35.57807855764607
1739209639.7394848;-45.120503652039325
1739209639.7394881;-35.57807855764607
1739209639.7394915;-38.13080360867914
1739209639.7394948;-38.13080360867914
1739209639.7394981;-45.120503652039325
1739209639.7395015;-38.13080360867914
1739209639.7395046;-35.57807855764607
1739209639.739508;-38.13080360867914
1739209639.7395113;-45.120503652039325
1739209639.7395146;-32.816014438256545
1739209639.739518;-45.120503652039325
1739209639.739521;-45.120503652039325
1739209639.7395244;-38.13080360867914
1739209639.7395277;-38.13080360867914
1739209639.739531;-45.120503652039325
1739209639.7395344;-45.120503652039325
1739209639.7395375;-45.120503652039325
1739209639.7395408;-45.120503652039325
1739209639.7395442;-45.120503652039325
1739209639.7395475;-45.120503652039325
1739209639.7395508;-45.120503652039325
1739209639.7395542;-35.57807855764607
1739209639.7395573;-38.13080360867914
1739209639.7395606;-38.13080360867914
1739209639.739564;-38.13080360867914
1739209639.7395673;-45.120503652039325
1739209639.7395706;-32.816014438256545
1739209639.7395737;-45.120503652039325
1739209639.739577;-45.120503652039325
1739209639.7395804;-45.120503652039325
1739209639.7395837;-33.981070128970906
1739209639.739587;-45.120503652039325
1739209639.7395902;-45.120503652039325
1739209639.7395935;-38.13080360867914
1739209639.7395968;-45.120503652039325
1739209639.7396002;-45.120503652039325
1739209639.7396035;-45.120503652039325
1739209639.7396069;-35.57807855764607
1739209639.73961;-38.13080360867914
1739209639.7396133;-45.120503652039325
1739209639.7396166;-45.120503652039325
1739209639.73962;-45.120503652039325
1739209639.7396233;-38.13080360867914
1739209639.7396264;-38.13080360867914
1739209639.7396297;-38.13080360867914
1739209639.739633;-45.120503652039325
1739209639.7396364;-45.120503652039325
1739209639.7396398;-45.120503652039325
1739209639.739643;-45.120503652039325
1739209639.7396462;-45.120503652039325
1739209639.7396495;-45.120503652039325
1739209639.7396529;-45.120503652039325
1739209639.7396562;-38.13080360867914
1739209639.7396595;-35.57807855764607
1739209639.7396626;-45.120503652039325
1739209639.739666;-38.13080360867914
1739209639.7396693;-45.120503652039325
1739209639.7396727;-38.13080360867914
1739209639.739676;-32.816014438256545
1739209639.739679;-45.120503652039325
1739209639.7396824;-38.13080360867914
1739209639.7396858;-38.13080360867914
1739209639.739689;-38.13080360867914
1739209639.7396924;-38.13080360867914
1739209639.7396958;-38.13080360867914
1739209639.739699;-45.120503652039325
1739209639.7397022;-45.120503652039325
1739209639.7397056;-38.13080360867914
1739209639.739709;-38.13080360867914
1739209639.7397122;-45.120503652039325
1739209639.7397153;-45.120503652039325
1739209639.7397187;-45.120503652039325
1739209639.739722;-45.120503652039325
1739209639.7397254;-45.120503652039325
1739209639.7397287;-45.120503652039325
1739209639.7397318;-38.13080360867914
1739209639.7397351;-35.57807855764607
1739209639.7397385;-45.120503652039325
1739209639.7397418;-35.57807855764607
1739209639.7397451;-35.57807855764607
1739209639.7397485;-45.120503652039325
1739209639.7397516;-45.120503652039325
1739209639.739755;-45.120503652039325
1739209639.7397583;-45.120503652039325
1739209639.7397616;-38.13080360867914
1739209639.739765;-38.13080360867914
1739209639.739768;-45.120503652039325
1739209639.7397714;-38.13080360867914
1739209639.7397747;-33.981070128970906
1739209639.739778;-38.13080360867914
1739209639.7397814;-38.13080360867914
1739209639.7397845;-45.120503652039325
1739209639.7397878;-45.120503652039325
1739209639.7397912;-45.120503652039325
1739209639.7397945;-38.13080360867914
1739209639.7397978;-38.13080360867914
1739209639.7398012;-38.13080360867914
1739209639.7398043;-38.13080360867914
1739209639.7398076;-33.981070128970906
1739209639.739811;-38.13080360867914
1739209639.7398143;-38.13080360867914
1739209639.7398176;-45.120503652039325
1739209639.7398207;-45.120503652039325
1739209639.739824;-38.13080360867914
1739209639.7398274;-45.120503652039325
1739209639.7398307;-38.13080360867914
1739209639.739834;-32.816014438256545
1739209639.7398374;-38.13080360867914
1739209639.7398405;-38.13080360867914
1739209639.7398438;-45.120503652039325
1739209639.7398472;-45.120503652039325
1739209639.7398505;-45.120503652039325
1739209639.7398539;-45.120503652039325
1739209639.739857;-38.13080360867914
1739209639.7398603;-31.141103565318915
1739209639.7398636;-33.981070128970906
1739209639.739867;-38.13080360867914
1739209639.7398703;-35.57807855764607
1739209639.7398734;-45.120503652039325
1739209639.7398767;-33.981070128970906
1739209639.73988;-38.13080360867914
1739209639.7398834;-45.120503652039325
1739209639.7398868;-32.816014438256545
1739209639.73989;-31.141103565318915
1739209639.7398932;-38.13080360867914
1739209639.7398965;-45.120503652039325
1739209639.7398999;-38.13080360867914
1739209639.7399032;-38.13080360867914
1739209639.7399065;-35.57807855764607
1739209639.7399096;-38.13080360867914
1739209639.739913;-31.141103565318915
1739209639.7399163;-33.981070128970906
1739209639.7399197;-38.13080360867914
1739209639.739923;-45.120503652039325
1739209639.739926;-45.120503652039325
1739209639.7399294;-35.57807855764607
1739209639.7399328;-35.57807855764607
1739209639.739936;-45.120503652039325
1739209639.7399395;-38.13080360867914
1739209639.7399428;-33.981070128970906
1739209639.739946;-38.13080360867914
1739209639.7399492;-45.120503652039325
1739209639.7399526;-38.13080360867914
1739209639.739956;-45.120503652039325
1739209639.7399592;-45.120503652039325
1739209639.7399623;-45.120503652039325
1739209639.7399657;-38.13080360867914
1739209639.739969;-33.981070128970906
1739209639.7399724;-45.120503652039325
1739209639.7399757;-45.120503652039325
1739209639.7399788;-33.981070128970906
1739209639.7399821;-45.120503652039325
1739209639.7399855;-45.120503652039325
1739209639.7399888;-31.141103565318915
1739209639.7399921;-33.981070128970906
1739209639.7399955;-28.588378514285886
1739209639.7399986;-38.13080360867914
1739209639.740002;-38.13080360867914
1739209639.7400053;-38.13080360867914
1739209639.7400086;-38.13080360867914
1739209639.740012;-38.13080360867914
1739209639.740015;-38.13080360867914
1739209639.7400184;-33.981070128970906
1739209639.7400217;-31.141103565318915
1739209639.740025;-45.120503652039325
1739209639.7400284;-35.57807855764607
1739209639.7400317;-35.57807855764607
1739209639.7400348;-45.120503652039325
1739209639.7400382;-45.120503652039325
1739209639.7400415;-33.981070128970906
1739209639.7400448;-33.981070128970906
1739209639.7400482;-38.13080360867914
1739209639.7400513;-45.120503652039325
1739209639.7400546;-35.57807855764607
1739209639.740058;-33.981070128970906
1739209639.7400613;-45.120503652039325
1739209639.7400646;-45.120503652039325
1739209639.7400677;-35.57807855764607
1739209639.740071;-33.981070128970906
1739209639.7400744;-38.13080360867914
1739209639.7400777;-38.13080360867914
1739209639.740081;-35.57807855764607
1739209639.7400844;-38.13080360867914
1739209639.7400875;-38.13080360867914
1739209639.7400908;-35.57807855764607
1739209639.7400942;-38.13080360867914
1739209639.7400975;-31.141103565318915
1739209639.7401009;-45.120503652039325
1739209639.740104;-45.120503652039325
1739209639.7401073;-35.57807855764607
1739209639.7401106;-38.13080360867914
1739209639.740114;-38.13080360867914
1739209639.7401173;-45.120503652039325
1739209639.7401204;-45.120503652039325
1739209639.7401237;-45.120503652039325
1739209639.740127;-45.120503652039325
1739209639.7401304;-38.13080360867914
1739209639.7401338;-38.13080360867914
1739209639.740137;-45.120503652039325
1739209639.7401402;-38.13080360867914
1739209639.7401435;-32.816014438256545
1739209639.7401469;-45.120503652039325
1739209639.7401502;-38.13080360867914
1739209639.7401536;-35.57807855764607
1739209639.7401567;-35.57807855764607
1739209639.74016;-45.120503652039325
1739209639.7401633;-38.13080360867914
1739209639.7401667;-45.120503652039325
1739209639.74017;-45.120503652039325
1739209639.740173;-35.57807855764607
1739209639.7401764;-35.57807855764607
1739209639.7401798;-45.120503652039325
1739209639.740183;-45.120503652039325
1739209639.7401865;-45.120503652039325
1739209639.7401898;-45.120503652039325
1739209639.740193;-35.57807855764607
1739209639.7401962;-38.13080360867914
1739209639.7401996;-38.13080360867914
1739209639.740203;-35.57807855764607
1739209639.7402062;-38.13080360867914
1739209639.7402093;-35.57807855764607
1739209639.7402127;-38.13080360867914
1739209639.740216;-45.120503652039325
1739209639.7402194;-45.120503652039325
1739209639.7402227;-38.13080360867914
1739209639.7402258;-45.120503652039325
1739209639.7402291;-38.13080360867914
1739209639.7402325;-45.120503652039325
1739209639.7402358;-45.120503652039325
1739209639.7402391;-38.13080360867914
1739209639.7402425;-45.120503652039325
1739209639.7402456;-35.57807855764607
1739209639.740249;-38.13080360867914
1739209639.7402523;-45.120503652039325
1739209639.7402556;-35.57807855764607
1739209639.740259;-35.57807855764607
1739209639.740262;-31.141103565318915
1739209639.7402654;-45.120503652039325
1739209639.7402687;-45.120503652039325
1739209639.740272;-45.120503652039325
1739209639.7402754;-38.13080360867914
1739209639.7402787;-33.981070128970906
1739209639.7402818;-38.13080360867914
1739209639.7402852;-45.120503652039325
1739209639.7402885;-45.120503652039325
1739209639.7402918;-38.13080360867914
1739209639.7402952;-45.120503652039325
1739209639.7402983;-35.57807855764607
1739209639.7403016;-45.120503652039325
1739209639.740305;-45.120503652039325
1739209639.7403083;-38.13080360867914
1739209639.7403116;-45.120503652039325
1739209639.7403147;-31.141103565318915
1739209639.740318;-38.13080360867914
1739209639.7403214;-45.120503652039325
1739209639.7403247;-45.120503652039325
1739209639.740328;-33.981070128970906
1739209639.7403314;-45.120503652039325
1739209639.7403345;-38.13080360867914
1739209639.7403378;-38.13080360867914
1739209639.7403412;-45.120503652039325
1739209639.7403445;-45.120503652039325
1739209639.7403479;-45.120503652039325
1739209639.740351;-35.57807855764607
1739209639.7403543;-38.13080360867914
1739209639.7403576;-45.120503652039325
1739209639.740361;-45.120503652039325
1739209639.7403643;-45.120503652039325
1739209639.7403674;-33.981070128970906
1739209639.7403708;-45.120503652039325
1739209639.740374;-45.120503652039325
1739209639.7403774;-38.13080360867914
1739209639.7403808;-38.13080360867914
1739209639.740384;-45.120503652039325
1739209639.7403872;-45.120503652039325
1739209639.7403905;-38.13080360867914
1739209639.7403939;-45.120503652039325
1739209639.7403972;-45.120503652039325
1739209639.7404006;-38.13080360867914
1739209639.7404037;-38.13080360867914
1739209639.740407;-45.120503652039325
1739209639.7404103;-45.120503652039325
1739209639.7404137;-45.120503652039325
1739209639.740417;-45.120503652039325
1739209639.74042;-45.120503652039325
1739209639.7404234;-38.13080360867914
1739209639.7404268;-38.13080360867914
1739209639.74043;-38.13080360867914
1739209639.7404335;-38.13080360867914
1739209639.7404368;-45.120503652039325
1739209639.74044;-45.120503652039325
1739209639.7404432;-45.120503652039325
1739209639.7404466;-31.141103565318915
1739209639.74045;-38.13080360867914
1739209639.7404532;-45.120503652039325
1739209639.7404563;-38.13080360867914
1739209639.7404597;-38.13080360867914
1739209639.740463;-38.13080360867914
1739209639.7404664;-45.120503652039325
1739209639.7404697;-38.13080360867914
1739209639.740473;-32.816014438256545
1739209639.7404761;-33.981070128970906
1739209639.7404795;-38.13080360867914
1739209639.7404828;-45.120503652039325
1739209639.7404861;-38.13080360867914
1739209639.7404895;-38.13080360867914
1739209639.7404926;-38.13080360867914
1739209639.740496;-45.120503652039325
1739209639.7404993;-33.981070128970906
1739209639.7405026;-38.13080360867914
1739209639.740506;-38.13080360867914
1739209639.740509;-45.120503652039325
1739209639.7405124;-45.120503652039325
1739209639.7405157;-38.13080360867914
1739209639.740519;-38.13080360867914
1739209639.7405224;-45.120503652039325
1739209639.7405257;-45.120503652039325
1739209639.7405288;-38.13080360867914
1739209639.7405322;-45.120503652039325
1739209639.7405355;-45.120503652039325
1739209639.7405388;-45.120503652039325
1739209639.7405422;-38.13080360867914
1739209639.7405453;-45.120503652039325
1739209639.7405486;-45.120503652039325
1739209639.740552;-38.13080360867914
1739209639.7405553;-33.981070128970906
1739209639.7405586;-38.13080360867914
1739209639.7405617;-38.13080360867914
1739209639.740565;-38.13080360867914
1739209639.7405684;-45.120503652039325
1739209639.7405717;-45.120503652039325
1739209639.740575;-33.981070128970906
1739209639.7405784;-33.981070128970906
1739209639.7405815;-33.981070128970906
1739209639.7405849;-38.13080360867914
1739209639.7405882;-38.13080360867914
1739209639.7405915;-33.981070128970906
1739209639.7405949;-33.981070128970906
1739209639.740598;-38.13080360867914
1739209639.7406013;-45.120503652039325
1739209639.7406046;-38.13080360867914
1739209639.740608;-31.141103565318915
1739209639.7406113;-45.120503652039325
1739209639.7406144;-38.13080360867914
1739209639.7406178;-38.13080360867914
1739209639.740621;-38.13080360867914
1739209639.7406244;-45.120503652039325
1739209639.7406278;-38.13080360867914
1739209639.740631;-33.981070128970906
1739209639.7406342;-31.14110356531892
1739209639.7406375;-38.13080360867914
1739209639.7406409;-38.13080360867914
1739209639.7406442;-45.120503652039325
1739209639.7406476;-38.13080360867914
1739209639.7406507;-38.13080360867914
1739209639.740654;-38.13080360867914
1739209639.7406573;-38.13080360867914
1739209639.7406607;-31.141103565318915
1739209639.740664;-45.120503652039325
1739209639.7406673;-45.120503652039325
1739209639.7406704;-38.13080360867914
1739209639.7406738;-45.120503652039325
1739209639.740677;-45.120503652039325
1739209639.7406805;-45.120503652039325
1739209639.7406838;-38.13080360867914
1739209639.740687;-45.120503652039325
1739209639.7406902;-45.120503652039325
1739209639.7406936;-45.120503652039325
1739209639.740697;-45.120503652039325
1739209639.7407002;-45.120503652039325
1739209639.7407033;-45.120503652039325
1739209639.7407067;-38.13080360867914
1739209639.74071;-38.13080360867914
1739209639.7407134;-45.120503652039325
1739209639.7407167;-38.13080360867914
1739209639.74072;-38.13080360867914
1739209639.7407231;-38.13080360867914
1739209639.7407265;-45.120503652039325
1739209639.7407298;-45.120503652039325
1739209639.7407331;-38.13080360867914
1739209639.7407365;-45.120503652039325
1739209639.7407396;-38.13080360867914
1739209639.740743;-45.120503652039325
1739209639.7407463;-45.120503652039325
1739209639.7407496;-33.981070128970906
1739209639.740753;-38.13080360867914
1739209639.740756;-45.120503652039325
1739209639.7407594;-45.120503652039325
1739209639.7407627;-45.120503652039325
1739209639.740766;-45.120503652039325
1739209639.7407694;-38.13080360867914
1739209639.7407727;-45.120503652039325
1739209639.7407758;-45.120503652039325
1739209639.7407792;-35.57807855764607
1739209639.7407825;-33.981070128970906
1739209639.7407858;-45.120503652039325
1739209639.7407892;-45.120503652039325
1739209639.7407923;-35.57807855764607
1739209639.7407956;-31.141103565318915
1739209639.740799;-45.120503652039325
1739209639.7408023;-38.13080360867914
1739209639.7408056;-45.120503652039325
1739209639.7408087;-38.13080360867914
1739209639.740812;-38.13080360867914
1739209639.7408154;-45.120503652039325
1739209639.7408187;-38.13080360867914
1739209639.740822;-35.57807855764607
1739209639.7408254;-45.120503652039325
1739209639.7408285;-45.120503652039325
1739209639.7408319;-32.816014438256545
1739209639.7408352;-30.49652367304973
1739209639.7408385;-35.57807855764607
1739209639.7408419;-38.13080360867914
1739209639.740845;-35.57807855764607
1739209639.7408483;-30.49652367304973
1739209639.7408516;-38.13080360867914
1739209639.740855;-35.57807855764607
1739209639.7408583;-45.120503652039325
1739209639.7408614;-45.120503652039325
1739209639.7408648;-38.13080360867914
1739209639.740868;-45.120503652039325
1739209639.7408714;-45.120503652039325
1739209639.7408748;-45.120503652039325
1739209639.740878;-45.120503652039325
1739209639.7408812;-45.120503652039325
1739209639.7408845;-38.13080360867914
1739209639.7408879;-45.120503652039325
1739209639.7408912;-45.120503652039325
1739209639.7408946;-38.13080360867914
1739209639.7408977;-38.13080360867914
1739209639.740901;-33.981070128970906
1739209639.7409043;-45.120503652039325
1739209639.7409077;-45.120503652039325
1739209639.740911;-38.13080360867914
1739209639.7409143;-30.49652367304973
1739209639.7409174;-45.120503652039325
1739209639.7409208;-45.120503652039325
1739209639.7409241;-33.981070128970906
1739209639.7409275;-45.120503652039325
1739209639.7409308;-45.120503652039325
1739209639.740934;-38.13080360867914
1739209639.7409372;-45.120503652039325
1739209639.7409406;-38.13080360867914
1739209639.740944;-38.13080360867914
1739209639.7409472;-38.13080360867914
1739209639.7409503;-38.13080360867914
1739209639.7409537;-38.13080360867914
1739209639.740957;-45.120503652039325
1739209639.7409604;-38.13080360867914
1739209639.7409637;-35.57807855764607
1739209639.740967;-32.816014438256545
1739209639.7409701;-45.120503652039325
1739209639.7409735;-45.120503652039325
1739209639.7409768;-33.981070128970906
1739209639.7409801;-31.141103565318915
1739209639.7409835;-38.13080360867914
1739209639.7409866;-38.13080360867914
1739209639.74099;-38.13080360867914
1739209639.7409933;-38.13080360867914
1739209639.7409966;-38.13080360867914
1739209639.741;-45.120503652039325
1739209639.741003;-35.57807855764607
1739209639.7410064;-38.13080360867914
1739209639.7410097;-45.120503652039325
1739209639.741013;-45.120503652039325
1739209639.7410164;-33.981070128970906
1739209639.7410197;-32.816014438256545
1739209639.7410228;-45.120503652039325
1739209639.7410262;-45.120503652039325
1739209639.7410295;-38.13080360867914
1739209639.7410328;-28.992665084841942
1739209639.7410362;-33.981070128970906
1739209639.7410393;-38.13080360867914
1739209639.7410426;-33.981070128970906
1739209639.741046;-38.13080360867914
1739209639.7410493;-45.120503652039325
1739209639.7410526;-45.120503652039325
1739209639.7410557;-38.13080360867914
1739209639.741059;-32.816014438256545
1739209639.7410624;-38.13080360867914
1739209639.7410657;-45.120503652039325
1739209639.741069;-38.13080360867914
1739209639.7410724;-38.13080360867914
1739209639.7410755;-45.120503652039325
1739209639.7410789;-45.120503652039325
1739209639.7410822;-45.120503652039325
1739209639.741085;-28.992665084841942
1739209639.7410877;-32.816014438256545
1739209639.7410905;-38.13080360867914
1739209639.7410934;-38.13080360867914
1739209639.741096;-33.981070128970906
1739209639.7410989;-38.13080360867914
1739209639.7411015;-45.120503652039325
1739209639.7411044;-35.57807855764607
1739209639.7411072;-31.141103565318915
1739209639.7411098;-38.13080360867914
1739209639.7411127;-45.120503652039325
1739209639.7411156;-33.981070128970906
1739209639.7411182;-45.120503652039325
1739209639.741121;-45.120503652039325
1739209639.741124;-45.120503652039325
1739209639.7411265;-45.120503652039325
1739209639.7411294;-31.141103565318915
1739209639.741132;-33.981070128970906
1739209639.741135;-45.120503652039325
1739209639.7411377;-38.13080360867914
1739209639.7411404;-38.13080360867914
1739209639.7411432;-38.13080360867914
1739209639.741146;-38.13080360867914
1739209639.7411487;-35.57807855764607
1739209639.7411516;-35.57807855764607
1739209639.7411544;-38.13080360867914
1739209639.741157;-45.120503652039325
1739209639.74116;-35.57807855764607
1739209639.7411625;-33.981070128970906
1739209639.7411654;-38.13080360867914
1739209639.7411683;-38.13080360867914
1739209639.741171;-38.13080360867914
1739209639.7411737;-45.120503652039325
1739209639.7411766;-45.120503652039325
1739209639.7411792;-45.120503652039325
1739209639.741182;-45.120503652039325
1739209639.741185;-38.13080360867914
1739209639.7411876;-38.13080360867914
1739209639.7411904;-45.120503652039325
1739209639.741193;-38.13080360867914
1739209639.741196;-45.120503652039325
1739209639.7411988;-38.13080360867914
1739209639.7412014;-38.13080360867914
1739209639.7412043;-38.13080360867914
1739209639.7412071;-45.120503652039325
1739209639.7412097;-38.13080360867914
1739209639.7412126;-45.120503652039325
1739209639.7412155;-38.13080360867914
1739209639.741218;-38.13080360867914
1739209639.741221;-31.141103565318915
1739209639.7412236;-38.13080360867914
1739209639.7412264;-38.13080360867914
1739209639.7412293;-35.57807855764607
1739209639.741232;-45.120503652039325
1739209639.7412348;-45.120503652039325
1739209639.7412376;-45.120503652039325
1739209639.7412403;-33.981070128970906
1739209639.7412431;-32.81601443825658
1739209639.741246;-45.120503652039325
1739209639.7412486;-45.120503652039325
1739209639.7412515;-45.120503652039325
1739209639.741254;-45.120503652039325
1739209639.741257;-38.13080360867914
1739209639.7412598;-45.120503652039325
1739209639.7412624;-38.13080360867914
1739209639.7412653;-26.991370085610722
1739209639.7412682;-35.57807855764607
1739209639.7412708;-38.13080360867914
1739209639.7412736;-35.57807855764607
1739209639.7412765;-38.13080360867914
1739209639.7412791;-45.120503652039325
1739209639.741282;-45.120503652039325
1739209639.7412846;-45.120503652039325
1739209639.7412875;-45.120503652039325
1739209639.7412903;-45.120503652039325
1739209639.741293;-38.13080360867914
1739209639.7412958;-35.57807855764607
1739209639.7412987;-45.120503652039325
1739209639.7413013;-45.120503652039325
1739209639.7413042;-45.120503652039325
1739209639.741307;-45.120503652039325
1739209639.7413096;-45.120503652039325
1739209639.7413125;-38.13080360867914
1739209639.7413151;-45.120503652039325
1739209639.741318;-45.120503652039325
1739209639.7413208;-38.13080360867914
1739209639.7413235;-38.13080360867914
1739209639.7413263;-45.120503652039325
