CAN Message; 0x1a7:0000f0a329d4fc7c
Timestamp;Amplitude
1739209705.7771118;-32.816014438256545
1739209705.777112;-38.13080360867914
1739209705.7771122;-45.120503652039325
1739209705.7771125;-38.13080360867914
1739209705.7771125;-38.13080360867914
1739209705.7771127;-45.120503652039325
1739209705.777113;-38.13080360867914
1739209705.7771132;-33.981070128970906
1739209705.7771134;-45.120503652039325
1739209705.7771137;-45.120503652039325
1739209705.777114;-35.57807855764607
1739209705.7771142;-32.816014438256545
1739209705.7771144;-45.120503652039325
1739209705.7771146;-38.13080360867914
1739209705.7771149;-38.13080360867914
1739209705.7771149;-38.13080360867914
1739209705.777115;-45.120503652039325
1739209705.7771153;-45.120503652039325
1739209705.7771156;-33.981070128970906
1739209705.7771158;-45.120503652039325
1739209705.777116;-38.13080360867914
1739209705.7771163;-38.13080360867914
1739209705.7771165;-32.816014438256545
1739209705.7771168;-45.120503652039325
1739209705.777117;-45.120503652039325
1739209705.7771173;-38.13080360867914
1739209705.7771173;-38.13080360867914
1739209705.7771175;-31.141103565318915
1739209705.7771177;-38.13080360867914
1739209705.777118;-38.13080360867914
1739209705.7771182;-38.13080360867914
1739209705.7771184;-35.57807855764607
1739209705.7771187;-38.13080360867914
1739209705.777119;-38.13080360867914
1739209705.7771192;-38.13080360867914
1739209705.7771194;-38.13080360867914
1739209705.7771196;-45.120503652039325
1739209705.7771199;-38.13080360867914
1739209705.7771199;-45.120503652039325
1739209705.77712;-38.13080360867914
1739209705.7771204;-35.57807855764607
1739209705.7771206;-45.120503652039325
1739209705.7771208;-45.120503652039325
1739209705.777121;-38.13080360867914
1739209705.7771213;-45.120503652039325
1739209705.7771215;-38.13080360867914
1739209705.7771218;-45.120503652039325
1739209705.777122;-35.57807855764607
1739209705.7771223;-38.13080360867914
1739209705.7771223;-33.981070128970906
1739209705.7771225;-38.13080360867914
1739209705.7771227;-38.13080360867914
1739209705.777123;-45.120503652039325
1739209705.7771232;-45.120503652039325
1739209705.7771235;-45.120503652039325
1739209705.7771237;-45.120503652039325
1739209705.777124;-45.120503652039325
1739209705.7771242;-45.120503652039325
1739209705.7771244;-45.120503652039325
1739209705.7771246;-38.13080360867914
1739209705.7771246;-45.120503652039325
1739209705.777125;-45.120503652039325
1739209705.7771251;-38.13080360867914
1739209705.7771254;-38.13080360867914
1739209705.7771256;-45.120503652039325
1739209705.7771258;-45.120503652039325
1739209705.777126;-35.57807855764607
1739209705.7771263;-27.267205301931607
1739209705.7771266;-38.13080360867914
1739209705.7771268;-38.13080360867914
1739209705.777127;-45.120503652039325
1739209705.777127;-38.13080360867914
1739209705.7771273;-38.13080360867914
1739209705.7771275;-38.13080360867914
1739209705.7771277;-38.13080360867914
1739209705.777128;-31.14110356531892
1739209705.7771282;-33.981070128970906
1739209705.7771285;-38.13080360867914
1739209705.7771287;-45.120503652039325
1739209705.777129;-45.120503652039325
1739209705.7771292;-45.120503652039325
1739209705.7771294;-35.57807855764607
1739209705.7771297;-33.981070128970906
1739209705.7771297;-33.981070128970906
1739209705.77713;-38.13080360867914
1739209705.7771301;-45.120503652039325
1739209705.7771304;-45.120503652039325
1739209705.7771306;-45.120503652039325
1739209705.7771308;-45.120503652039325
1739209705.777131;-45.120503652039325
1739209705.7771313;-45.120503652039325
1739209705.7771316;-33.981070128970906
1739209705.7771318;-38.13080360867914
1739209705.777132;-38.13080360867914
1739209705.777132;-38.13080360867914
1739209705.7771323;-45.120503652039325
1739209705.7771325;-32.816014438256545
1739209705.7771327;-35.57807855764607
1739209705.777133;-38.13080360867914
1739209705.7771332;-28.58837851428586
1739209705.7771335;-28.992665084841942
1739209705.7771337;-33.981070128970906
1739209705.777134;-35.57807855764607
1739209705.7771342;-38.13080360867914
1739209705.7771344;-45.120503652039325
1739209705.7771344;-38.13080360867914
1739209705.7771347;-45.120503652039325
1739209705.777135;-38.13080360867914
1739209705.7771351;-38.13080360867914
1739209705.7771354;-38.13080360867914
1739209705.7771356;-45.120503652039325
1739209705.7771358;-38.13080360867914
1739209705.777136;-38.13080360867914
1739209705.7771363;-45.120503652039325
1739209705.7771366;-45.120503652039325
1739209705.7771368;-38.13080360867914
1739209705.7771368;-45.120503652039325
1739209705.777137;-45.120503652039325
1739209705.7771373;-38.13080360867914
1739209705.7771375;-38.13080360867914
1739209705.7771378;-38.13080360867914
1739209705.777138;-38.13080360867914
1739209705.7771382;-35.57807855764607
1739209705.7771385;-35.57807855764607
1739209705.7771387;-38.13080360867914
1739209705.777139;-45.120503652039325
1739209705.7771392;-38.13080360867914
1739209705.7771394;-45.120503652039325
1739209705.7771394;-45.120503652039325
1739209705.7771397;-45.120503652039325
1739209705.77714;-45.120503652039325
1739209705.7771401;-38.13080360867914
1739209705.7771404;-38.13080360867914
1739209705.7771406;-35.57807855764607
1739209705.7771409;-38.13080360867914
1739209705.777141;-33.981070128970906
1739209705.7771413;-32.816014438256545
1739209705.7771416;-38.13080360867914
1739209705.7771418;-38.13080360867914
1739209705.7771418;-35.57807855764607
1739209705.777142;-38.13080360867914
1739209705.7771423;-45.120503652039325
1739209705.7771425;-38.13080360867914
1739209705.7771428;-38.13080360867914
1739209705.777143;-45.120503652039325
1739209705.7771432;-45.120503652039325
1739209705.7771435;-38.13080360867914
1739209705.7771437;-38.13080360867914
1739209705.777144;-45.120503652039325
1739209705.7771442;-38.13080360867914
1739209705.7771442;-38.13080360867914
1739209705.7771444;-45.120503652039325
1739209705.7771447;-32.816014438256545
1739209705.777145;-45.120503652039325
1739209705.7771451;-45.120503652039325
1739209705.7771454;-38.13080360867914
1739209705.7771456;-32.816014438256545
1739209705.7771459;-38.13080360867914
1739209705.777146;-45.120503652039325
1739209705.7771463;-45.120503652039325
1739209705.7771466;-33.981070128970906
1739209705.7771466;-32.816014438256545
1739209705.7771468;-45.120503652039325
1739209705.777147;-33.981070128970906
1739209705.7771473;-45.120503652039325
1739209705.7771475;-45.120503652039325
1739209705.7771478;-45.120503652039325
1739209705.777148;-38.13080360867914
1739209705.7771482;-33.981070128970906
1739209705.7771485;-38.13080360867914
1739209705.7771487;-38.13080360867914
1739209705.777149;-45.120503652039325
1739209705.7771492;-32.816014438256545
1739209705.7771492;-35.57807855764607
1739209705.7771494;-45.120503652039325
1739209705.7771497;-45.120503652039325
1739209705.77715;-38.13080360867914
1739209705.7771502;-35.57807855764607
1739209705.7771504;-45.120503652039325
1739209705.7771506;-33.981070128970906
1739209705.7771509;-45.120503652039325
1739209705.777151;-38.13080360867914
1739209705.7771513;-38.13080360867914
1739209705.7771516;-45.120503652039325
1739209705.7771516;-45.120503652039325
1739209705.7771518;-38.13080360867914
1739209705.777152;-38.13080360867914
1739209705.7771523;-45.120503652039325
1739209705.7771525;-45.120503652039325
1739209705.7771528;-45.120503652039325
1739209705.777153;-45.120503652039325
1739209705.7771533;-45.120503652039325
1739209705.7771535;-33.981070128970906
1739209705.7771537;-38.13080360867914
1739209705.777154;-38.13080360867914
1739209705.777154;-45.120503652039325
1739209705.7771542;-28.21854285175415
1739209705.7771544;-27.8777449560314
1739209705.7771547;-45.120503652039325
1739209705.777155;-38.13080360867914
1739209705.7771552;-45.120503652039325
1739209705.7771554;-38.13080360867914
1739209705.7771556;-45.120503652039325
1739209705.7771559;-45.120503652039325
1739209705.777156;-45.120503652039325
1739209705.7771564;-38.13080360867914
1739209705.7771564;-38.13080360867914
1739209705.7771566;-38.13080360867914
1739209705.7771568;-45.120503652039325
1739209705.777157;-45.120503652039325
1739209705.7771573;-32.816014438256545
1739209705.7771575;-38.13080360867914
1739209705.7771578;-35.57807855764607
1739209705.777158;-32.816014438256545
1739209705.7771583;-45.120503652039325
1739209705.7771585;-38.13080360867914
1739209705.7771587;-38.13080360867914
1739209705.777159;-35.57807855764607
1739209705.777159;-35.57807855764607
1739209705.7771592;-35.57807855764607
1739209705.7771595;-38.13080360867914
1739209705.7771597;-38.13080360867914
1739209705.77716;-45.120503652039325
1739209705.7771602;-38.13080360867914
1739209705.7771604;-38.13080360867914
1739209705.7771606;-35.57807855764607
1739209705.777161;-45.120503652039325
1739209705.7771611;-45.120503652039325
1739209705.7771614;-38.13080360867914
1739209705.7771614;-38.13080360867914
1739209705.7771616;-38.13080360867914
1739209705.7771618;-38.13080360867914
1739209705.777162;-38.13080360867914
1739209705.7771623;-45.120503652039325
1739209705.7771626;-38.13080360867914
1739209705.7771628;-45.120503652039325
1739209705.777163;-38.13080360867914
1739209705.7771633;-28.992665084841942
1739209705.7771635;-45.120503652039325
1739209705.7771637;-45.120503652039325
1739209705.7771637;-33.981070128970906
1739209705.777164;-35.57807855764607
1739209705.7771642;-45.120503652039325
1739209705.7771645;-45.120503652039325
1739209705.7771647;-45.120503652039325
1739209705.777165;-32.81601443825658
1739209705.7771652;-35.57807855764607
1739209705.7771654;-28.992665084841942
1739209705.7771657;-38.13080360867914
1739209705.777166;-38.13080360867914
1739209705.7771661;-45.120503652039325
1739209705.7771661;-38.13080360867914
1739209705.7771664;-45.120503652039325
1739209705.7771666;-45.120503652039325
1739209705.7771668;-38.13080360867914
1739209705.777167;-38.13080360867914
1739209705.7771673;-45.120503652039325
1739209705.7771676;-45.120503652039325
1739209705.7771678;-45.120503652039325
1739209705.777168;-45.120503652039325
1739209705.7771683;-45.120503652039325
1739209705.7771685;-38.13080360867914
1739209705.7771688;-35.57807855764607
1739209705.7771688;-38.13080360867914
1739209705.777169;-38.13080360867914
1739209705.7771692;-35.57807855764607
1739209705.7771695;-33.981070128970906
1739209705.7771697;-38.13080360867914
1739209705.77717;-38.13080360867914
1739209705.7771702;-45.120503652039325
1739209705.7771704;-45.120503652039325
1739209705.7771707;-45.120503652039325
1739209705.777171;-33.981070128970906
1739209705.7771711;-45.120503652039325
1739209705.7771711;-45.120503652039325
1739209705.7771714;-45.120503652039325
1739209705.7771716;-35.57807855764607
1739209705.7771719;-35.57807855764607
1739209705.777172;-45.120503652039325
1739209705.7771723;-38.13080360867914
1739209705.7771726;-38.13080360867914
1739209705.7771728;-35.57807855764607
1739209705.777173;-38.13080360867914
1739209705.7771733;-38.13080360867914
1739209705.7771735;-45.120503652039325
1739209705.7771735;-45.120503652039325
1739209705.7771738;-33.981070128970906
1739209705.777174;-45.120503652039325
1739209705.7771742;-45.120503652039325
1739209705.7771745;-45.120503652039325
1739209705.7771747;-45.120503652039325
1739209705.777175;-45.120503652039325
1739209705.7771752;-45.120503652039325
1739209705.7771754;-45.120503652039325
1739209705.7771757;-38.13080360867914
1739209705.777176;-35.57807855764607
1739209705.777176;-45.120503652039325
1739209705.7771761;-38.13080360867914
1739209705.7771764;-45.120503652039325
1739209705.7771766;-35.57807855764607
1739209705.7771769;-45.120503652039325
1739209705.777177;-38.13080360867914
1739209705.7771773;-33.981070128970906
1739209705.7771776;-38.13080360867914
1739209705.7771778;-38.13080360867914
1739209705.777178;-38.13080360867914
1739209705.7771783;-32.816014438256545
1739209705.7771785;-45.120503652039325
1739209705.7771785;-45.120503652039325
1739209705.7771788;-45.120503652039325
1739209705.777179;-38.13080360867914
1739209705.7771792;-38.13080360867914
1739209705.7771795;-38.13080360867914
1739209705.7771797;-38.13080360867914
1739209705.77718;-45.120503652039325
1739209705.7771802;-45.120503652039325
1739209705.7771804;-35.57807855764607
1739209705.7771807;-38.13080360867914
1739209705.777181;-35.57807855764607
1739209705.777181;-38.13080360867914
1739209705.7771811;-45.120503652039325
1739209705.7771814;-38.13080360867914
1739209705.7771816;-38.13080360867914
1739209705.7771819;-45.120503652039325
1739209705.777182;-38.13080360867914
1739209705.7771823;-45.120503652039325
1739209705.7771826;-30.49652367304973
1739209705.7771828;-38.13080360867914
1739209705.777183;-45.120503652039325
1739209705.7771833;-38.13080360867914
1739209705.7771833;-38.13080360867914
1739209705.7771835;-45.120503652039325
1739209705.7771838;-45.120503652039325
1739209705.777184;-45.120503652039325
1739209705.7771842;-33.981070128970956
1739209705.7771845;-45.120503652039325
1739209705.7771847;-45.120503652039325
1739209705.777185;-45.120503652039325
1739209705.7771852;-38.13080360867914
1739209705.7771854;-45.120503652039325
1739209705.7771857;-33.981070128970906
1739209705.7771857;-45.120503652039325
1739209705.777186;-28.58837851428586
1739209705.7771862;-38.13080360867914
1739209705.7771864;-38.13080360867914
1739209705.7771866;-35.57807855764607
1739209705.7771869;-38.13080360867914
1739209705.777187;-33.981070128970906
1739209705.7771873;-31.141103565318915
1739209705.7771876;-33.981070128970906
1739209705.7771878;-45.120503652039325
1739209705.777188;-45.120503652039325
1739209705.7771883;-38.13080360867914
1739209705.7771883;-45.120503652039325
1739209705.7771885;-45.120503652039325
1739209705.7771888;-38.13080360867914
1739209705.777189;-38.13080360867914
1739209705.7771893;-38.13080360867914
1739209705.7771895;-45.120503652039325
1739209705.7771897;-45.120503652039325
1739209705.77719;-45.120503652039325
1739209705.7771902;-38.13080360867914
1739209705.7771904;-45.120503652039325
1739209705.7771907;-45.120503652039325
1739209705.7771907;-38.13080360867914
1739209705.777191;-45.120503652039325
1739209705.7771912;-32.816014438256545
1739209705.7771914;-38.13080360867914
1739209705.7771916;-38.13080360867914
1739209705.7771919;-38.13080360867914
1739209705.777192;-35.57807855764607
1739209705.7771924;-35.57807855764607
1739209705.7771926;-45.120503652039325
1739209705.7771928;-38.13080360867914
1739209705.777193;-38.13080360867914
1739209705.777193;-45.120503652039325
1739209705.7771933;-45.120503652039325
1739209705.7771935;-45.120503652039325
1739209705.7771938;-45.120503652039325
1739209705.777194;-38.13080360867914
1739209705.7771943;-45.120503652039325
1739209705.7771945;-38.13080360867914
1739209705.7771947;-32.816014438256545
1739209705.777195;-35.57807855764607
1739209705.7771952;-45.120503652039325
1739209705.7771955;-45.120503652039325
1739209705.7771955;-45.120503652039325
1739209705.7771957;-45.120503652039325
1739209705.777196;-38.13080360867914
1739209705.7771962;-38.13080360867914
1739209705.7771964;-45.120503652039325
1739209705.7771966;-45.120503652039325
1739209705.777197;-45.120503652039325
1739209705.7771971;-45.120503652039325
1739209705.7771974;-35.57807855764607
1739209705.7771976;-35.57807855764607
1739209705.7771978;-45.120503652039325
1739209705.777198;-38.13080360867914
1739209705.777198;-38.13080360867914
1739209705.7771983;-45.120503652039325
1739209705.7771986;-38.13080360867914
1739209705.7771988;-45.120503652039325
1739209705.777199;-45.120503652039325
1739209705.7771993;-33.981070128970906
1739209705.7771995;-45.120503652039325
1739209705.7771997;-45.120503652039325
1739209705.7772;-33.981070128970906
1739209705.7772002;-33.981070128970906
1739209705.7772005;-38.13080360867914
1739209705.7772005;-45.120503652039325
1739209705.7772007;-35.57807855764607
1739209705.777201;-38.13080360867914
1739209705.7772012;-38.13080360867914
1739209705.7772014;-33.981070128970906
1739209705.7772017;-45.120503652039325
1739209705.777202;-45.120503652039325
1739209705.7772021;-35.57807855764607
1739209705.7772024;-38.13080360867914
1739209705.7772026;-38.13080360867914
1739209705.7772028;-38.13080360867914
1739209705.7772028;-45.120503652039325
1739209705.777203;-45.120503652039325
1739209705.7772033;-38.13080360867914
1739209705.7772036;-38.13080360867914
1739209705.7772038;-45.120503652039325
1739209705.777204;-45.120503652039325
1739209705.7772043;-45.120503652039325
1739209705.7772045;-45.120503652039325
1739209705.7772048;-45.120503652039325
1739209705.777205;-45.120503652039325
1739209705.7772052;-45.120503652039325
1739209705.7772052;-38.13080360867914
1739209705.7772055;-38.13080360867914
1739209705.7772057;-45.120503652039325
1739209705.777206;-38.13080360867914
1739209705.7772062;-33.981070128970906
1739209705.7772064;-45.120503652039325
1739209705.7772067;-38.13080360867914
1739209705.777207;-38.13080360867914
1739209705.7772071;-33.981070128970906
1739209705.7772074;-38.13080360867914
1739209705.7772076;-45.120503652039325
1739209705.7772079;-38.13080360867914
1739209705.7772079;-38.13080360867914
1739209705.777208;-38.13080360867914
1739209705.7772083;-45.120503652039325
1739209705.7772086;-38.13080360867914
1739209705.7772088;-38.13080360867914
1739209705.777209;-33.981070128970906
1739209705.7772093;-45.120503652039325
1739209705.7772095;-35.57807855764607
1739209705.7772098;-35.57807855764607
1739209705.77721;-45.120503652039325
1739209705.7772102;-38.13080360867914
1739209705.7772102;-33.981070128970906
1739209705.7772105;-38.13080360867914
1739209705.7772107;-38.13080360867914
1739209705.777211;-45.120503652039325
1739209705.7772112;-38.13080360867914
1739209705.7772114;-33.981070128970906
1739209705.7772179;-45.120503652039325
1739209705.7772245;-38.13080360867914
1739209705.777231;-38.13080360867914
1739209705.7772377;-45.120503652039325
1739209705.777244;-45.120503652039325
1739209705.7772505;-45.120503652039325
1739209705.7772572;-45.120503652039325
1739209705.7772636;-33.981070128970906
1739209705.7772703;-45.120503652039325
1739209705.7772768;-35.57807855764607
1739209705.7772832;-45.120503652039325
1739209705.7772899;-38.13080360867914
1739209705.7772963;-31.141103565318915
1739209705.777303;-45.120503652039325
1739209705.7773094;-45.120503652039325
1739209705.7773159;-38.13080360867914
1739209705.7773225;-35.57807855764607
1739209705.777329;-38.13080360867914
1739209705.7773354;-45.120503652039325
1739209705.777342;-38.13080360867914
1739209705.7773485;-38.13080360867914
1739209705.7773552;-33.981070128970906
1739209705.7773616;-38.13080360867914
1739209705.777368;-45.120503652039325
1739209705.7773747;-38.13080360867914
1739209705.7773812;-38.13080360867914
1739209705.7773879;-45.120503652039325
1739209705.7773943;-33.981070128970906
1739209705.7774007;-27.267205301931607
1739209705.7774074;-38.13080360867914
1739209705.7774138;-45.120503652039325
1739209705.7774205;-45.120503652039325
1739209705.777427;-38.13080360867914
1739209705.7774334;-35.57807855764607
1739209705.77744;-38.13080360867914
1739209705.7774465;-38.13080360867914
1739209705.7774532;-35.57807855764607
1739209705.7774596;-45.120503652039325
1739209705.777466;-38.13080360867914
1739209705.7774727;-38.13080360867914
1739209705.7774792;-38.13080360867914
1739209705.7774858;-38.13080360867914
1739209705.7774923;-45.120503652039325
1739209705.7774987;-45.120503652039325
1739209705.7775054;-45.120503652039325
1739209705.7775118;-38.13080360867914
1739209705.7775185;-33.981070128970906
1739209705.777525;-45.120503652039325
1739209705.7775314;-45.120503652039325
1739209705.777538;-38.13080360867914
1739209705.7775445;-38.13080360867914
1739209705.7775512;-35.57807855764607
1739209705.7775576;-28.992665084841942
1739209705.777564;-38.13080360867914
1739209705.7775707;-38.13080360867914
1739209705.7775772;-35.57807855764607
1739209705.7775836;-38.13080360867914
1739209705.7775903;-38.13080360867914
1739209705.7775967;-38.13080360867914
1739209705.7776034;-45.120503652039325
1739209705.7776098;-38.13080360867914
1739209705.7776163;-38.13080360867914
1739209705.777623;-38.13080360867914
1739209705.7776294;-45.120503652039325
1739209705.777636;-45.120503652039325
1739209705.7776425;-33.981070128970906
1739209705.777649;-45.120503652039325
1739209705.7776556;-38.13080360867914
1739209705.777662;-26.487275050834715
1739209705.7776687;-35.57807855764607
1739209705.7776752;-45.120503652039325
1739209705.7776816;-38.13080360867914
1739209705.7776883;-38.13080360867914
1739209705.7776947;-45.120503652039325
1739209705.7777014;-35.57807855764607
1739209705.7777078;-38.13080360867914
1739209705.7777143;-45.120503652039325
1739209705.777721;-45.120503652039325
1739209705.7777274;-38.13080360867914
1739209705.777734;-38.13080360867914
1739209705.7777405;-38.13080360867914
1739209705.777747;-45.120503652039325
1739209705.7777536;-38.13080360867914
1739209705.77776;-45.120503652039325
1739209705.7777667;-45.120503652039325
1739209705.7777731;-38.13080360867914
1739209705.7777796;-38.13080360867914
1739209705.7777863;-38.13080360867914
1739209705.7777927;-45.120503652039325
1739209705.7777994;-33.981070128970906
1739209705.7778058;-33.981070128970906
1739209705.7778122;-32.816014438256545
1739209705.777819;-28.58837851428586
1739209705.7778254;-32.816014438256545
1739209705.7778318;-35.57807855764607
1739209705.7778385;-35.57807855764607
1739209705.777845;-38.13080360867914
1739209705.7778516;-45.120503652039325
1739209705.777858;-45.120503652039325
1739209705.7778645;-45.120503652039325
1739209705.7778711;-45.120503652039325
1739209705.7778776;-45.120503652039325
1739209705.7778842;-45.120503652039325
1739209705.7778907;-38.13080360867914
1739209705.7778971;-38.13080360867914
1739209705.7779038;-45.120503652039325
1739209705.7779102;-32.816014438256545
1739209705.777917;-35.57807855764607
1739209705.7779233;-45.120503652039325
1739209705.7779298;-33.981070128970906
1739209705.7779365;-45.120503652039325
1739209705.777943;-45.120503652039325
1739209705.7779496;-45.120503652039325
1739209705.777956;-38.13080360867914
1739209705.7779624;-45.120503652039325
1739209705.7779691;-45.120503652039325
1739209705.7779756;-38.13080360867914
1739209705.7779822;-45.120503652039325
1739209705.7779887;-45.120503652039325
1739209705.777995;-45.120503652039325
1739209705.7780018;-38.13080360867914
1739209705.7780082;-38.13080360867914
1739209705.778015;-38.13080360867914
1739209705.7780213;-38.13080360867914
1739209705.7780278;-35.57807855764607
1739209705.7780344;-31.141103565318915
1739209705.778041;-45.120503652039325
1739209705.7780476;-38.13080360867914
1739209705.778054;-45.120503652039325
1739209705.7780604;-33.981070128970906
1739209705.778067;-45.120503652039325
1739209705.7780735;-45.120503652039325
1739209705.77808;-45.120503652039325
1739209705.7780867;-45.120503652039325
1739209705.778093;-45.120503652039325
1739209705.7780998;-45.120503652039325
1739209705.7781062;-45.120503652039325
1739209705.7781126;-45.120503652039325
1739209705.7781193;-35.57807855764607
1739209705.7781258;-38.13080360867914
1739209705.7781324;-45.120503652039325
1739209705.7781389;-38.13080360867914
1739209705.7781453;-35.57807855764607
1739209705.778152;-35.57807855764607
1739209705.7781584;-38.13080360867914
1739209705.778165;-35.57807855764607
1739209705.7781715;-35.57807855764607
1739209705.778178;-38.13080360867914
1739209705.7781847;-35.57807855764607
1739209705.778191;-28.992665084841942
1739209705.7781978;-38.13080360867914
1739209705.7782042;-38.13080360867914
1739209705.7782106;-45.120503652039325
1739209705.7782173;-45.120503652039325
1739209705.7782238;-38.13080360867914
1739209705.7782304;-38.13080360867914
1739209705.7782369;-38.13080360867914
1739209705.7782433;-35.57807855764607
1739209705.77825;-38.13080360867914
1739209705.7782564;-38.13080360867914
1739209705.778263;-38.13080360867914
1739209705.7782695;-38.13080360867914
1739209705.778276;-45.120503652039325
1739209705.7782826;-45.120503652039325
1739209705.778289;-38.13080360867914
1739209705.7782955;-31.141103565318915
1739209705.7783022;-45.120503652039325
1739209705.7783086;-45.120503652039325
1739209705.7783153;-45.120503652039325
1739209705.7783217;-38.13080360867914
1739209705.7783282;-45.120503652039325
1739209705.7783349;-38.13080360867914
1739209705.7783413;-38.13080360867914
1739209705.778348;-38.13080360867914
1739209705.7783544;-45.120503652039325
1739209705.7783608;-45.120503652039325
1739209705.7783675;-38.13080360867914
1739209705.778374;-45.120503652039325
1739209705.7783806;-35.57807855764607
1739209705.778387;-38.13080360867914
1739209705.7783935;-38.13080360867914
1739209705.7784002;-31.141103565318915
1739209705.7784066;-33.981070128970906
1739209705.7784133;-33.981070128970906
1739209705.7784197;-45.120503652039325
1739209705.7784262;-38.13080360867914
1739209705.7784328;-35.57807855764607
1739209705.7784393;-33.981070128970906
1739209705.778446;-38.13080360867914
1739209705.7784524;-31.141103565318915
1739209705.7784588;-33.981070128970906
1739209705.7784655;-38.13080360867914
1739209705.778472;-45.120503652039325
1739209705.7784786;-45.120503652039325
1739209705.778485;-38.13080360867914
1739209705.7784915;-45.120503652039325
1739209705.7784982;-45.120503652039325
1739209705.7785046;-31.141103565318915
1739209705.7785113;-31.141103565318915
1739209705.7785177;-45.120503652039325
1739209705.7785242;-45.120503652039325
1739209705.7785308;-33.981070128970906
1739209705.7785373;-45.120503652039325
1739209705.7785437;-45.120503652039325
1739209705.7785504;-45.120503652039325
1739209705.7785568;-38.13080360867914
1739209705.7785635;-38.13080360867914
1739209705.77857;-38.13080360867914
1739209705.7785764;-38.13080360867914
1739209705.778583;-45.120503652039325
1739209705.7785895;-38.13080360867914
1739209705.7785962;-38.13080360867914
1739209705.7786026;-38.13080360867914
1739209705.778609;-38.13080360867914
1739209705.7786157;-35.57807855764607
1739209705.7786222;-45.120503652039325
1739209705.7786288;-33.981070128970906
1739209705.7786353;-45.120503652039325
1739209705.7786417;-38.13080360867914
1739209705.7786484;-45.120503652039325
1739209705.7786548;-38.13080360867914
1739209705.7786615;-33.981070128970906
1739209705.778668;-33.981070128970906
1739209705.7786744;-38.13080360867914
1739209705.778681;-45.120503652039325
1739209705.7786875;-38.13080360867914
1739209705.7786942;-38.13080360867914
1739209705.7787006;-38.13080360867914
1739209705.778707;-45.120503652039325
1739209705.7787137;-45.120503652039325
1739209705.7787201;-35.57807855764607
1739209705.7787268;-35.57807855764607
1739209705.7787333;-45.120503652039325
1739209705.7787397;-45.120503652039325
1739209705.7787464;-35.57807855764607
1739209705.7787528;-38.13080360867914
1739209705.7787595;-38.13080360867914
1739209705.778766;-35.57807855764607
1739209705.7787724;-38.13080360867914
1739209705.778779;-45.120503652039325
1739209705.7787855;-38.13080360867914
1739209705.778792;-38.13080360867914
1739209705.7787986;-45.120503652039325
1739209705.778805;-45.120503652039325
1739209705.7788117;-45.120503652039325
1739209705.7788181;-38.13080360867914
1739209705.7788246;-45.120503652039325
1739209705.7788312;-33.981070128970906
1739209705.7788377;-33.981070128970906
1739209705.7788444;-38.13080360867914
1739209705.7788508;-38.13080360867914
1739209705.7788572;-45.120503652039325
1739209705.778864;-32.816014438256545
1739209705.7788703;-38.13080360867914
1739209705.778877;-38.13080360867914
1739209705.7788835;-38.13080360867914
1739209705.77889;-35.57807855764607
1739209705.7788966;-45.120503652039325
1739209705.778903;-38.13080360867914
1739209705.7789097;-35.57807855764607
1739209705.7789161;-38.13080360867914
1739209705.7789226;-38.13080360867914
1739209705.7789292;-45.120503652039325
1739209705.7789357;-45.120503652039325
1739209705.7789423;-45.120503652039325
1739209705.7789488;-38.13080360867914
1739209705.7789552;-45.120503652039325
1739209705.778962;-45.120503652039325
1739209705.7789683;-45.120503652039325
1739209705.778975;-45.120503652039325
1739209705.7789814;-38.13080360867914
1739209705.778988;-38.13080360867914
1739209705.7789946;-45.120503652039325
1739209705.779001;-45.120503652039325
1739209705.7790074;-31.141103565318893
1739209705.779014;-31.141103565318915
1739209705.7790205;-45.120503652039325
1739209705.7790272;-45.120503652039325
1739209705.7790337;-32.816014438256545
1739209705.77904;-35.57807855764607
1739209705.7790468;-45.120503652039325
1739209705.7790532;-38.13080360867914
1739209705.77906;-45.120503652039325
1739209705.7790663;-45.120503652039325
1739209705.7790728;-38.13080360867914
1739209705.7790794;-38.13080360867914
1739209705.7790859;-45.120503652039325
1739209705.7790926;-45.120503652039325
1739209705.779099;-38.13080360867914
1739209705.7791054;-45.120503652039325
1739209705.779112;-38.13080360867914
1739209705.7791185;-45.120503652039325
1739209705.7791252;-35.57807855764607
1739209705.7791317;-38.13080360867914
1739209705.779138;-32.816014438256545
1739209705.7791448;-30.49652367304973
1739209705.7791512;-38.13080360867914
1739209705.7791579;-38.13080360867914
1739209705.7791643;-45.120503652039325
1739209705.7791708;-45.120503652039325
1739209705.7791774;-38.13080360867914
1739209705.7791839;-35.57807855764607
1739209705.7791905;-45.120503652039325
1739209705.779197;-33.981070128970956
1739209705.7792034;-35.57807855764607
1739209705.77921;-38.13080360867914
1739209705.7792165;-45.120503652039325
1739209705.7792232;-45.120503652039325
1739209705.7792296;-45.120503652039325
1739209705.779236;-45.120503652039325
1739209705.7792428;-38.13080360867914
1739209705.7792492;-31.141103565318915
1739209705.7792556;-38.13080360867914
1739209705.7792623;-35.57807855764607
1739209705.7792687;-38.13080360867914
1739209705.7792754;-38.13080360867914
1739209705.7792819;-45.120503652039325
1739209705.7792883;-38.13080360867914
1739209705.779295;-45.120503652039325
1739209705.7793014;-38.13080360867914
1739209705.779308;-38.13080360867914
1739209705.7793145;-45.120503652039325
1739209705.779321;-38.13080360867914
1739209705.7793276;-38.13080360867914
1739209705.779334;-45.120503652039325
1739209705.7793407;-45.120503652039325
