CAN Message; 0x1bb:000008d0fd7db535
1739209856.8771987;-45.120503652039325
1739209856.8772035;-45.120503652039325
1739209856.8772082;-38.13080360867914
1739209856.877213;-38.13080360867914
1739209856.877218;-38.13080360867914
1739209856.8772228;-45.120503652039325
1739209856.8772275;-33.981070128970906
1739209856.8772323;-33.981070128970906
1739209856.8772373;-45.120503652039325
1739209856.877242;-45.120503652039325
1739209856.8772469;-45.120503652039325
1739209856.8772516;-38.13080360867914
1739209856.8772566;-38.13080360867914
1739209856.8772614;-45.120503652039325
1739209856.8772662;-45.120503652039325
1739209856.877271;-45.120503652039325
1739209856.877276;-38.13080360867914
1739209856.8772807;-38.13080360867914
1739209856.8772855;-38.13080360867914
1739209856.8772902;-31.141103565318915
1739209856.8772953;-38.13080360867914
1739209856.8773;-45.120503652039325
1739209856.8773048;-38.13080360867914
1739209856.8773096;-33.981070128970906
1739209856.8773146;-38.13080360867914
1739209856.8773193;-45.120503652039325
1739209856.877324;-38.13080360867914
1739209856.8773289;-38.13080360867914
1739209856.8773339;-45.120503652039325
1739209856.8773386;-45.120503652039325
1739209856.8773434;-33.981070128970906
1739209856.8773482;-38.13080360867914
1739209856.8773532;-45.120503652039325
1739209856.877358;-38.13080360867914
1739209856.8773627;-33.981070128970906
1739209856.8773675;-32.81601443825658
1739209856.8773725;-45.120503652039325
1739209856.8773773;-38.13080360867914
1739209856.877382;-45.120503652039325
1739209856.8773868;-45.120503652039325
1739209856.8773918;-38.13080360867914
1739209856.8773966;-38.13080360867914
1739209856.8774014;-38.13080360867914
1739209856.8774061;-28.992665084841942
1739209856.8774111;-38.13080360867914
1739209856.877416;-38.13080360867914
1739209856.8774207;-45.120503652039325
1739209856.8774254;-32.816014438256545
1739209856.8774304;-38.13080360867914
1739209856.8774352;-38.13080360867914
1739209856.87744;-45.120503652039325
1739209856.8774447;-33.981070128970956
1739209856.8774498;-38.13080360867914
1739209856.8774545;-38.13080360867914
1739209856.8774593;-45.120503652039325
1739209856.877464;-45.120503652039325
1739209856.877469;-33.981070128970906
1739209856.8774738;-45.120503652039325
1739209856.8774786;-45.120503652039325
1739209856.8774834;-28.58837851428586
1739209856.8774884;-35.57807855764607
1739209856.8774931;-45.120503652039325
1739209856.877498;-45.120503652039325
1739209856.8775027;-33.981070128970906
1739209856.8775077;-38.13080360867914
1739209856.8775125;-45.120503652039325
1739209856.8775172;-45.120503652039325
1739209856.877522;-38.13080360867914
1739209856.877527;-38.13080360867914
1739209856.8775318;-38.13080360867914
1739209856.8775365;-38.13080360867914
1739209856.8775413;-38.13080360867914
1739209856.8775463;-45.120503652039325
1739209856.877551;-38.13080360867914
1739209856.8775558;-38.13080360867914
1739209856.8775606;-45.120503652039325
1739209856.8775656;-38.13080360867914
1739209856.8775704;-38.13080360867914
1739209856.8775752;-38.13080360867914
1739209856.87758;-45.120503652039325
1739209856.877585;-38.13080360867914
1739209856.8775897;-45.120503652039325
1739209856.8775945;-45.120503652039325
1739209856.8775992;-30.49652367304973
1739209856.8776042;-35.57807855764607
1739209856.877609;-45.120503652039325
1739209856.8776138;-45.120503652039325
1739209856.8776186;-38.13080360867914
1739209856.8776236;-45.120503652039325
1739209856.8776283;-45.120503652039325
1739209856.877633;-38.13080360867914
1739209856.8776379;-38.13080360867914
1739209856.8776429;-45.120503652039325
1739209856.8776476;-45.120503652039325
1739209856.8776524;-38.13080360867914
1739209856.8776572;-45.120503652039325
1739209856.8776622;-38.13080360867914
1739209856.877667;-45.120503652039325
1739209856.8776717;-38.13080360867914
1739209856.8776765;-28.21854285175415
1739209856.8776815;-31.141103565318893
1739209856.8776863;-45.120503652039325
1739209856.877691;-32.816014438256545
1739209856.8776958;-35.57807855764607
1739209856.8777008;-38.13080360867914
1739209856.8777056;-45.120503652039325
1739209856.8777103;-33.981070128970906
1739209856.877715;-45.120503652039325
1739209856.87772;-45.120503652039325
1739209856.877725;-33.981070128970906
1739209856.8777297;-45.120503652039325
1739209856.8777344;-45.120503652039325
1739209856.8777394;-31.141103565318915
1739209856.8777442;-45.120503652039325
1739209856.877749;-38.13080360867914
1739209856.8777537;-33.981070128970906
1739209856.8777587;-45.120503652039325
1739209856.8777635;-45.120503652039325
1739209856.8777683;-45.120503652039325
1739209856.877773;-45.120503652039325
1739209856.877778;-45.120503652039325
1739209856.8777828;-45.120503652039325
1739209856.8777876;-45.120503652039325
1739209856.8777924;-35.57807855764607
1739209856.8777974;-35.57807855764607
1739209856.8778021;-45.120503652039325
1739209856.877807;-45.120503652039325
1739209856.8778129;-45.120503652039325
1739209856.8778188;-38.13080360867914
1739209856.8778245;-45.120503652039325
1739209856.8778305;-32.816014438256545
1739209856.8778365;-45.120503652039325
1739209856.8778424;-45.120503652039325
1739209856.8778481;-38.13080360867914
1739209856.877854;-45.120503652039325
1739209856.87786;-45.120503652039325
1739209856.877866;-38.13080360867914
1739209856.8778718;-38.13080360867914
1739209856.8778777;-45.120503652039325
1739209856.8778837;-35.57807855764607
1739209856.8778896;-35.57807855764607
1739209856.8778954;-45.120503652039325
1739209856.8779013;-38.13080360867914
1739209856.8779073;-33.981070128970906
1739209856.8779132;-45.120503652039325
1739209856.8779192;-45.120503652039325
1739209856.877925;-45.120503652039325
1739209856.8779309;-45.120503652039325
1739209856.8779368;-38.13080360867914
1739209856.8779428;-38.13080360867914
1739209856.8779485;-45.120503652039325
1739209856.8779545;-38.13080360867914
1739209856.8779604;-35.57807855764607
1739209856.8779664;-38.13080360867914
1739209856.8779721;-45.120503652039325
1739209856.877978;-45.120503652039325
1739209856.877984;-45.120503652039325
1739209856.87799;-38.13080360867914
1739209856.8779957;-38.13080360867914
1739209856.8780017;-45.120503652039325
1739209856.8780077;-45.120503652039325
1739209856.8780136;-38.13080360867914
1739209856.8780193;-45.120503652039325
1739209856.8780253;-38.13080360867914
1739209856.8780313;-38.13080360867914
1739209856.8780372;-38.13080360867914
1739209856.8780432;-45.120503652039325
1739209856.878049;-45.120503652039325
1739209856.8780549;-38.13080360867914
1739209856.8780608;-38.13080360867914
1739209856.8780668;-38.13080360867914
1739209856.8780725;-38.13080360867914
1739209856.8780785;-33.981070128970906
1739209856.8780844;-38.13080360867914
1739209856.8780904;-45.120503652039325
1739209856.878096;-35.57807855764607
1739209856.878102;-38.13080360867914
1739209856.878108;-38.13080360867914
1739209856.878114;-38.13080360867914
1739209856.8781197;-38.13080360867914
1739209856.8781257;-35.57807855764607
1739209856.8781316;-45.120503652039325
1739209856.8781376;-45.120503652039325
1739209856.8781435;-45.120503652039325
1739209856.8781493;-45.120503652039325
1739209856.8781552;-38.13080360867914
1739209856.8781612;-38.13080360867914
1739209856.8781672;-45.120503652039325
1739209856.8781729;-45.120503652039325
1739209856.8781788;-38.13080360867914
1739209856.8781848;-38.13080360867914
1739209856.8781908;-38.13080360867914
1739209856.8781965;-33.981070128970906
1739209856.8782024;-38.13080360867914
1739209856.8782084;-45.120503652039325
1739209856.8782144;-45.120503652039325
1739209856.87822;-45.120503652039325
1739209856.878226;-38.13080360867914
1739209856.878232;-38.13080360867914
1739209856.878238;-38.13080360867914
1739209856.878244;-38.13080360867914
1739209856.8782496;-45.120503652039325
1739209856.8782556;-45.120503652039325
1739209856.8782616;-45.120503652039325
1739209856.8782675;-33.981070128970906
1739209856.8782732;-31.141103565318915
1739209856.8782792;-45.120503652039325
1739209856.8782852;-45.120503652039325
1739209856.8782911;-33.981070128970906
1739209856.8782969;-45.120503652039325
1739209856.8783028;-38.13080360867914
1739209856.8783088;-33.981070128970906
1739209856.8783147;-38.13080360867914
1739209856.8783205;-35.57807855764607
1739209856.8783264;-45.120503652039325
1739209856.8783324;-38.13080360867914
1739209856.8783383;-45.120503652039325
1739209856.878344;-35.57807855764607
1739209856.87835;-38.13080360867914
1739209856.878356;-38.13080360867914
1739209856.878362;-33.981070128970906
1739209856.878368;-27.267205301931607
1739209856.8783736;-38.13080360867914
1739209856.8783796;-45.120503652039325
1739209856.8783855;-38.13080360867914
1739209856.8783915;-38.13080360867914
1739209856.8783972;-38.13080360867914
1739209856.8784032;-45.120503652039325
1739209856.8784091;-38.13080360867914
1739209856.878415;-38.13080360867914
1739209856.8784208;-45.120503652039325
1739209856.8784268;-38.13080360867914
1739209856.8784328;-38.13080360867914
1739209856.8784387;-45.120503652039325
1739209856.8784444;-45.120503652039325
1739209856.8784504;-32.816014438256545
1739209856.8784564;-38.13080360867914
1739209856.8784623;-33.981070128970956
1739209856.8784683;-38.13080360867914
1739209856.878474;-32.816014438256545
1739209856.87848;-33.981070128970906
1739209856.878486;-33.981070128970906
1739209856.8784919;-38.13080360867914
1739209856.8784976;-38.13080360867914
1739209856.8785036;-45.120503652039325
1739209856.8785095;-28.992665084841942
1739209856.8785155;-38.13080360867914
1739209856.8785212;-45.120503652039325
1739209856.8785272;-35.57807855764607
1739209856.8785331;-38.13080360867914
1739209856.878539;-45.120503652039325
1739209856.8785448;-45.120503652039325
1739209856.8785508;-38.13080360867914
1739209856.8785567;-45.120503652039325
1739209856.8785627;-45.120503652039325
1739209856.8785686;-45.120503652039325
1739209856.8785744;-45.120503652039325
1739209856.8785803;-38.13080360867914
1739209856.8785863;-45.120503652039325
1739209856.8785923;-45.120503652039325
1739209856.878598;-38.13080360867914
1739209856.878604;-45.120503652039325
1739209856.87861;-45.120503652039325
1739209856.8786159;-35.57807855764607
1739209856.8786216;-33.981070128970906
1739209856.8786275;-38.13080360867914
1739209856.8786335;-38.13080360867914
1739209856.8786395;-35.57807855764607
1739209856.8786452;-38.13080360867914
1739209856.8786511;-38.13080360867914
1739209856.878657;-45.120503652039325
1739209856.878663;-45.120503652039325
1739209856.8786688;-45.120503652039325
1739209856.8786747;-38.13080360867914
1739209856.8786807;-38.13080360867914
1739209856.8786867;-38.13080360867914
1739209856.8786926;-45.120503652039325
1739209856.8786983;-45.120503652039325
1739209856.8787043;-33.981070128970906
1739209856.8787103;-38.13080360867914
1739209856.8787162;-45.120503652039325
1739209856.878722;-38.13080360867914
1739209856.878728;-30.49652367304973
1739209856.8787339;-45.120503652039325
1739209856.8787398;-38.13080360867914
1739209856.8787456;-38.13080360867914
1739209856.8787515;-45.120503652039325
1739209856.8787575;-45.120503652039325
1739209856.8787634;-38.13080360867914
1739209856.8787692;-45.120503652039325
1739209856.8787751;-45.120503652039325
1739209856.878781;-38.13080360867914
1739209856.878787;-38.13080360867914
1739209856.878793;-38.13080360867914
1739209856.8787987;-38.13080360867914
1739209856.8788047;-38.13080360867914
1739209856.8788106;-33.981070128970906
1739209856.8788166;-38.13080360867914
1739209856.8788223;-38.13080360867914
1739209856.8788283;-38.13080360867914
1739209856.8788342;-45.120503652039325
1739209856.8788402;-38.13080360867914
1739209856.878846;-32.816014438256545
1739209856.878852;-45.120503652039325
1739209856.8788579;-35.57807855764607
1739209856.8788638;-38.13080360867914
1739209856.8788695;-33.981070128970906
1739209856.8788755;-45.120503652039325
1739209856.8788815;-38.13080360867914
1739209856.8788874;-38.13080360867914
1739209856.8788934;-35.57807855764607
1739209856.878899;-38.13080360867914
1739209856.878905;-33.981070128970906
1739209856.878911;-45.120503652039325
1739209856.878917;-45.120503652039325
1739209856.8789227;-33.981070128970906
1739209856.8789287;-32.816014438256545
1739209856.8789346;-38.13080360867914
1739209856.8789406;-35.57807855764607
1739209856.8789463;-33.981070128970906
1739209856.8789523;-45.120503652039325
1739209856.8789582;-32.816014438256545
1739209856.8789642;-38.13080360867914
1739209856.87897;-45.120503652039325
1739209856.8789759;-45.120503652039325
1739209856.8789818;-45.120503652039325
1739209856.8789878;-33.981070128970906
1739209856.8789935;-45.120503652039325
1739209856.8789995;-45.120503652039325
1739209856.8790054;-45.120503652039325
1739209856.8790114;-45.120503652039325
1739209856.8790174;-35.57807855764607
1739209856.879023;-38.13080360867914
1739209856.879029;-45.120503652039325
1739209856.879035;-32.81601443825658
1739209856.879041;-38.13080360867914
1739209856.8790467;-38.13080360867914
1739209856.8790526;-38.13080360867914
1739209856.8790586;-38.13080360867914
1739209856.8790646;-45.120503652039325
1739209856.8790703;-45.120503652039325
1739209856.8790762;-45.120503652039325
1739209856.8790822;-27.267205301931607
1739209856.8790882;-38.13080360867914
1739209856.879094;-45.120503652039325
1739209856.8790998;-45.120503652039325
1739209856.8791058;-38.13080360867914
1739209856.8791118;-38.13080360867914
1739209856.8791177;-38.13080360867914
1739209856.8791234;-45.120503652039325
1739209856.8791294;-35.57807855764607
1739209856.8791354;-45.120503652039325
1739209856.8791413;-45.120503652039325
1739209856.879147;-38.13080360867914
1739209856.879153;-45.120503652039325
1739209856.879159;-45.120503652039325
1739209856.879165;-45.120503652039325
1739209856.8791707;-45.120503652039325
1739209856.8791766;-45.120503652039325
1739209856.8791826;-45.120503652039325
1739209856.8791885;-45.120503652039325
1739209856.8791943;-38.13080360867914
1739209856.8792002;-45.120503652039325
1739209856.8792062;-45.120503652039325
1739209856.8792121;-38.13080360867914
1739209856.879218;-45.120503652039325
1739209856.8792238;-38.13080360867914
1739209856.8792298;-38.13080360867914
1739209856.8792357;-35.57807855764607
1739209856.8792417;-45.120503652039325
1739209856.8792474;-38.13080360867914
1739209856.8792534;-35.57807855764607
1739209856.8792593;-45.120503652039325
1739209856.8792653;-33.981070128970906
1739209856.879271;-31.141103565318915
1739209856.879277;-33.981070128970906
1739209856.879283;-45.120503652039325
1739209856.879289;-38.13080360867914
1739209856.8792946;-38.13080360867914
1739209856.8793006;-45.120503652039325
1739209856.8793066;-45.120503652039325
1739209856.8793125;-38.13080360867914
1739209856.8793182;-33.981070128970906
1739209856.8793242;-38.13080360867914
1739209856.8793302;-45.120503652039325
1739209856.879336;-35.57807855764607
1739209856.879342;-35.57807855764607
1739209856.8793478;-45.120503652039325
1739209856.8793538;-45.120503652039325
1739209856.8793597;-38.13080360867914
1739209856.8793657;-38.13080360867914
1739209856.8793714;-38.13080360867914
1739209856.8793774;-38.13080360867914
1739209856.8793833;-38.13080360867914
1739209856.8793893;-45.120503652039325
1739209856.879395;-38.13080360867914
1739209856.879401;-45.120503652039325
1739209856.879407;-45.120503652039325
1739209856.879413;-38.13080360867914
1739209856.8794186;-45.120503652039325
1739209856.8794246;-45.120503652039325
1739209856.8794305;-45.120503652039325
1739209856.8794365;-38.13080360867914
1739209856.8794425;-45.120503652039325
1739209856.8794482;-33.981070128970906
1739209856.8794541;-45.120503652039325
1739209856.87946;-38.13080360867914
1739209856.879466;-32.816014438256545
1739209856.8794718;-35.57807855764607
1739209856.8794777;-38.13080360867914
1739209856.8794837;-38.13080360867914
1739209856.8794897;-31.141103565318893
1739209856.8794954;-35.57807855764607
1739209856.8795013;-38.13080360867914
1739209856.8795073;-35.57807855764607
1739209856.8795133;-38.13080360867914
1739209856.879519;-45.120503652039325
1739209856.879525;-45.120503652039325
1739209856.879531;-45.120503652039325
1739209856.8795369;-45.120503652039325
1739209856.8795428;-45.120503652039325
1739209856.8795485;-35.57807855764607
1739209856.8795545;-38.13080360867914
1739209856.8795605;-38.13080360867914
1739209856.8795664;-38.13080360867914
1739209856.8795722;-45.120503652039325
1739209856.879578;-45.120503652039325
1739209856.879584;-38.13080360867914
1739209856.87959;-38.13080360867914
1739209856.8795958;-38.13080360867914
1739209856.8796017;-45.120503652039325
1739209856.8796077;-35.57807855764607
1739209856.8796136;-33.981070128970906
1739209856.8796194;-38.13080360867914
1739209856.8796253;-45.120503652039325
1739209856.8796313;-38.13080360867914
1739209856.8796372;-35.57807855764607
1739209856.8796432;-38.13080360867914
1739209856.879649;-38.13080360867914
1739209856.879655;-45.120503652039325
1739209856.8796608;-45.120503652039325
1739209856.8796668;-38.13080360867914
1739209856.8796725;-38.13080360867914
1739209856.8796785;-38.13080360867914
1739209856.8796844;-45.120503652039325
1739209856.8796904;-38.13080360867914
1739209856.8796961;-38.13080360867914
1739209856.879702;-32.816014438256545
1739209856.879708;-32.816014438256545
1739209856.879714;-45.120503652039325
1739209856.8797197;-45.120503652039325
1739209856.8797257;-32.816014438256545
1739209856.8797317;-32.816014438256545
1739209856.8797376;-45.120503652039325
1739209856.8797433;-38.13080360867914
1739209856.8797493;-38.13080360867914
1739209856.8797553;-45.120503652039325
1739209856.8797612;-38.13080360867914
1739209856.8797672;-45.120503652039325
1739209856.879773;-45.120503652039325
1739209856.8797789;-45.120503652039325
1739209856.8797848;-45.120503652039325
1739209856.8797908;-33.981070128970906
1739209856.8797965;-45.120503652039325
1739209856.8798025;-45.120503652039325
1739209856.8798084;-38.13080360867914
1739209856.8798144;-38.13080360867914
1739209856.87982;-45.120503652039325
1739209856.879826;-45.120503652039325
1739209856.879832;-35.57807855764607
1739209856.879838;-45.120503652039325
1739209856.8798437;-31.141103565318893
1739209856.8798497;-29.438486411369333
1739209856.8798556;-45.120503652039325
1739209856.8798616;-38.13080360867914
1739209856.8798676;-45.120503652039325
1739209856.8798733;-38.13080360867914
1739209856.8798792;-45.120503652039325
1739209856.8798852;-38.13080360867914
1739209856.8798912;-45.120503652039325
1739209856.8798969;-45.120503652039325
1739209856.8799028;-35.57807855764607
1739209856.8799088;-45.120503652039325
1739209856.8799148;-45.120503652039325
1739209856.8799205;-45.120503652039325
1739209856.8799264;-35.57807855764607
1739209856.8799324;-45.120503652039325
1739209856.8799384;-32.816014438256545
1739209856.879944;-29.438486411369333
1739209856.87995;-45.120503652039325
1739209856.879956;-45.120503652039325
1739209856.879962;-38.13080360867914
1739209856.879968;-45.120503652039325
1739209856.8799736;-38.13080360867914
1739209856.8799796;-32.816014438256545
1739209856.8799856;-45.120503652039325
1739209856.8799915;-45.120503652039325
1739209856.8799973;-45.120503652039325
1739209856.8800032;-45.120503652039325
1739209856.8800092;-33.981070128970906
1739209856.8800151;-35.57807855764607
1739209856.8800209;-45.120503652039325
1739209856.8800268;-45.120503652039325
1739209856.8800328;-38.13080360867914
1739209856.8800387;-45.120503652039325
1739209856.8800445;-45.120503652039325
1739209856.8800504;-35.57807855764607
1739209856.8800564;-33.981070128970906
1739209856.8800623;-45.120503652039325
1739209856.880068;-35.57807855764607
1739209856.880074;-38.13080360867914
1739209856.88008;-38.13080360867914
1739209856.880086;-26.991370085610722
1739209856.880092;-45.120503652039325
1739209856.8800976;-38.13080360867914
1739209856.8801036;-38.13080360867914
1739209856.8801095;-38.13080360867914
1739209856.8801155;-38.13080360867914
1739209856.8801212;-33.981070128970906
1739209856.8801272;-45.120503652039325
1739209856.8801332;-32.81601443825658
1739209856.880139;-38.13080360867914
1739209856.8801448;-38.13080360867914
1739209856.8801508;-45.120503652039325
1739209856.8801568;-38.13080360867914
1739209856.8801627;-38.13080360867914
1739209856.8801684;-45.120503652039325
1739209856.8801744;-45.120503652039325
1739209856.8801804;-45.120503652039325
1739209856.8801863;-38.13080360867914
1739209856.8801923;-35.57807855764607
1739209856.880198;-45.120503652039325
1739209856.880204;-45.120503652039325
1739209856.88021;-35.57807855764607
1739209856.880216;-38.13080360867914
1739209856.8802216;-38.13080360867914
1739209856.8802276;-33.981070128970906
1739209856.8802335;-45.120503652039325
1739209856.8802395;-45.120503652039325
1739209856.8802452;-38.13080360867914
1739209856.8802512;-32.816014438256545
1739209856.8802571;-38.13080360867914
1739209856.880263;-45.120503652039325
1739209856.8802688;-33.981070128970906
1739209856.8802748;-38.13080360867914
1739209856.8802807;-45.120503652039325
1739209856.8802867;-38.13080360867914
1739209856.8802927;-38.13080360867914
1739209856.8802984;-45.120503652039325
1739209856.8803043;-38.13080360867914
1739209856.8803103;-45.120503652039325
1739209856.8803163;-38.13080360867914
1739209856.880322;-38.13080360867914
1739209856.880328;-35.57807855764607
1739209856.880334;-38.13080360867914
1739209856.8803399;-45.120503652039325
1739209856.8803456;-45.120503652039325
1739209856.8803515;-38.13080360867914
1739209856.8803575;-38.13080360867914
1739209856.8803635;-45.120503652039325
1739209856.8803692;-45.120503652039325
1739209856.8803751;-35.57807855764607
1739209856.880381;-38.13080360867914
1739209856.880387;-38.13080360867914
1739209856.8803928;-32.816014438256545
1739209856.8803988;-35.57807855764607
1739209856.8804047;-38.13080360867914
1739209856.8804107;-38.13080360867914
1739209856.8804166;-38.13080360867914
1739209856.8804224;-38.13080360867914
1739209856.8804283;-38.13080360867914
1739209856.8804343;-45.120503652039325
1739209856.8804402;-45.120503652039325
1739209856.880446;-45.120503652039325
1739209856.880452;-38.13080360867914
1739209856.8804579;-45.120503652039325
1739209856.8804638;-45.120503652039325
1739209856.8804696;-35.57807855764607
1739209856.8804755;-38.13080360867914
1739209856.8804815;-38.13080360867914
1739209856.8804874;-38.13080360867914
1739209856.8804932;-35.57807855764607
1739209856.8804991;-38.13080360867914
1739209856.880505;-45.120503652039325
1739209856.880511;-45.120503652039325
1739209856.880517;-45.120503652039325
1739209856.8805227;-45.120503652039325
1739209856.8805287;-38.13080360867914
1739209856.8805346;-38.13080360867914
1739209856.8805406;-38.13080360867914
1739209856.8805463;-38.13080360867914
1739209856.8805523;-45.120503652039325
1739209856.8805583;-38.13080360867914
1739209856.8805642;-32.816014438256545
1739209856.88057;-35.57807855764607
1739209856.880576;-45.120503652039325
1739209856.8805819;-45.120503652039325
1739209856.8805878;-38.13080360867914
1739209856.8805935;-45.120503652039325
1739209856.8805995;-45.120503652039325
1739209856.8806055;-38.13080360867914
1739209856.8806114;-45.120503652039325
1739209856.8806174;-45.120503652039325
1739209856.880623;-38.13080360867914
1739209856.880629;-38.13080360867914
1739209856.880635;-45.120503652039325
1739209856.880641;-45.120503652039325
1739209856.8806467;-35.57807855764607
1739209856.8806527;-35.57807855764607
1739209856.8806586;-45.120503652039325
1739209856.8806646;-38.13080360867914
1739209856.8806703;-38.13080360867914
1739209856.8806763;-35.57807855764607
1739209856.8806822;-38.13080360867914
1739209856.8806882;-38.13080360867914
1739209856.880694;-38.13080360867914
1739209856.8806999;-45.120503652039325
1739209856.8807058;-30.49652367304973
1739209856.8807118;-35.57807855764607
1739209856.8807175;-45.120503652039325
1739209856.8807235;-45.120503652039325
1739209856.8807294;-38.13080360867914
1739209856.8807354;-38.13080360867914
1739209856.8807414;-45.120503652039325
1739209856.880747;-45.120503652039325
1739209856.880753;-38.13080360867914
1739209856.880759;-45.120503652039325
1739209856.880765;-45.120503652039325
1739209856.8807707;-45.120503652039325
1739209856.8807766;-45.120503652039325
1739209856.8807826;-45.120503652039325
1739209856.8807886;-45.120503652039325
1739209856.8807943;-45.120503652039325
1739209856.8808002;-28.21854285175415
1739209856.8808062;-32.816014438256545
1739209856.8808122;-45.120503652039325
1739209856.880818;-38.13080360867914
1739209856.8808239;-38.13080360867914
1739209856.8808298;-33.981070128970906
1739209856.8808358;-33.981070128970906
1739209856.8808417;-33.981070128970906
1739209856.8808475;-38.13080360867914
1739209856.8808534;-45.120503652039325
1739209856.8808594;-45.120503652039325
1739209856.8808653;-45.120503652039325
1739209856.880871;-45.120503652039325
1739209856.880877;-45.120503652039325
1739209856.880883;-38.13080360867914
1739209856.880889;-45.120503652039325
1739209856.8808947;-35.57807855764607
1739209856.8809006;-35.57807855764607
1739209856.8809066;-45.120503652039325
1739209856.8809125;-38.13080360867914
1739209856.8809183;-33.981070128970906
1739209856.8809242;-38.13080360867914
1739209856.8809302;-45.120503652039325
1739209856.8809361;-38.13080360867914
1739209856.880942;-38.13080360867914
1739209856.8809478;-45.120503652039325
1739209856.8809538;-35.57807855764607
1739209856.8809597;-35.57807855764607
1739209856.8809657;-45.120503652039325
1739209856.8809714;-45.120503652039325
1739209856.8809774;-45.120503652039325
1739209856.8809834;-45.120503652039325
1739209856.8809893;-45.120503652039325
1739209856.880995;-38.13080360867914
1739209856.881001;-38.13080360867914
1739209856.881007;-38.13080360867914
1739209856.881013;-45.120503652039325
1739209856.8810186;-45.120503652039325
1739209856.8810246;-31.141103565318893
1739209856.8810306;-38.13080360867914
1739209856.8810365;-32.816014438256545
1739209856.8810422;-29.438486411369333
1739209856.8810482;-45.120503652039325
1739209856.8810542;-45.120503652039325
1739209856.8810601;-38.13080360867914
1739209856.881066;-38.13080360867914
1739209856.8810718;-45.120503652039325
1739209856.8810778;-38.13080360867914
1739209856.8810837;-45.120503652039325
1739209856.8810897;-38.13080360867914
1739209856.8810954;-35.57807855764607
1739209856.8811014;-38.13080360867914
1739209856.8811073;-45.120503652039325
1739209856.8811133;-38.13080360867914
1739209856.881119;-38.13080360867914
1739209856.881125;-45.120503652039325
1739209856.881131;-35.57807855764607
1739209856.881137;-32.816014438256545
1739209856.8811426;-45.120503652039325
1739209856.8811486;-38.13080360867914
1739209856.8811545;-38.13080360867914
1739209856.8811605;-35.57807855764607
1739209856.8811665;-45.120503652039325
1739209856.8811722;-38.13080360867914
1739209856.8811781;-45.120503652039325
1739209856.881184;-45.120503652039325
1739209856.88119;-35.57807855764607
1739209856.8811958;-35.57807855764607
1739209856.8812017;-45.120503652039325
1739209856.8812077;-45.120503652039325
1739209856.8812137;-38.13080360867914
1739209856.8812194;-35.57807855764607
1739209856.8812253;-45.120503652039325
1739209856.8812313;-45.120503652039325
1739209856.8812373;-38.13080360867914
1739209856.881243;-33.981070128970906
1739209856.881249;-45.120503652039325
1739209856.881255;-45.120503652039325
1739209856.8812609;-38.13080360867914
1739209856.8812668;-38.13080360867914
1739209856.8812726;-35.57807855764607
1739209856.8812785;-31.141103565318915
1739209856.8812845;-38.13080360867914
1739209856.8812904;-45.120503652039325
1739209856.8812962;-38.13080360867914
1739209856.881302;-32.816014438256545
1739209856.881308;-38.13080360867914
1739209856.881314;-33.981070128970906
1739209856.8813198;-45.120503652039325
1739209856.8813257;-45.120503652039325
1739209856.8813317;-45.120503652039325
1739209856.8813376;-38.13080360867914
1739209856.8813434;-38.13080360867914
1739209856.8813493;-45.120503652039325
1739209856.8813553;-38.13080360867914
1739209856.8813612;-38.13080360867914
1739209856.881367;-45.120503652039325
1739209856.881373;-45.120503652039325
1739209856.881379;-45.120503652039325
1739209856.8813848;-45.120503652039325
1739209856.8813908;-38.13080360867914
1739209856.8813965;-35.57807855764607
1739209856.8814025;-45.120503652039325
1739209856.8814085;-45.120503652039325
1739209856.8814144;-45.120503652039325
1739209856.8814201;-35.57807855764607
1739209856.881426;-33.981070128970906
1739209856.881432;-38.13080360867914
1739209856.881438;-45.120503652039325
1739209856.8814437;-45.120503652039325
1739209856.8814497;-38.13080360867914
1739209856.8814557;-38.13080360867914
1739209856.8814616;-45.120503652039325
1739209856.8814673;-45.120503652039325
1739209856.8814733;-38.13080360867914
1739209856.8814793;-45.120503652039325
1739209856.8814852;-38.13080360867914
1739209856.8814912;-45.120503652039325
1739209856.881497;-45.120503652039325
1739209856.8815029;-45.120503652039325
1739209856.8815088;-45.120503652039325
1739209856.8815148;-38.13080360867914
1739209856.8815205;-33.981070128970906
1739209856.8815265;-45.120503652039325
1739209856.8815324;-35.57807855764607
1739209856.8815384;-38.13080360867914
1739209856.881544;-45.120503652039325
1739209856.88155;-45.120503652039325
1739209856.881556;-33.981070128970906
1739209856.881562;-38.13080360867914
1739209856.8815677;-38.13080360867914
1739209856.8815737;-45.120503652039325
1739209856.8815796;-45.120503652039325
1739209856.8815856;-38.13080360867914
1739209856.8815916;-38.13080360867914
1739209856.8815973;-38.13080360867914
1739209856.8816032;-38.13080360867914
1739209856.8816092;-45.120503652039325
1739209856.8816152;-45.120503652039325
1739209856.881621;-45.120503652039325
1739209856.8816268;-45.120503652039325
1739209856.8816328;-38.13080360867914
1739209856.8816388;-33.981070128970906
1739209856.8816445;-33.981070128970906
1739209856.8816504;-38.13080360867914
1739209856.8816564;-38.13080360867914
1739209856.8816624;-28.992665084841942
1739209856.881668;-38.13080360867914
1739209856.881674;-45.120503652039325
1739209856.88168;-38.13080360867914
1739209856.881686;-38.13080360867914
1739209856.8816917;-35.57807855764607
1739209856.8816977;-38.13080360867914
