CAN Message; 0x150:0000109ce676c48e
1739209802.6370761;-45.120503652039325
1739209802.6370773;-38.13080360867914
1739209802.6370785;-38.13080360867914
1739209802.6370797;-45.120503652039325
1739209802.6370811;-38.13080360867914
1739209802.6370823;-45.120503652039325
1739209802.6370835;-33.981070128970906
1739209802.6370847;-38.13080360867914
1739209802.637086;-38.13080360867914
1739209802.637087;-45.120503652039325
1739209802.6370885;-38.13080360867914
1739209802.6370897;-31.141103565318915
1739209802.637091;-38.13080360867914
1739209802.637092;-45.120503652039325
1739209802.6370933;-32.816014438256545
1739209802.6370945;-32.816014438256545
1739209802.637096;-38.13080360867914
1739209802.6370971;-35.57807855764607
1739209802.6370983;-38.13080360867914
1739209802.6370995;-38.13080360867914
1739209802.6371007;-45.120503652039325
1739209802.637102;-45.120503652039325
1739209802.6371033;-38.13080360867914
1739209802.6371045;-38.13080360867914
1739209802.6371057;-45.120503652039325
1739209802.637107;-38.13080360867914
1739209802.637108;-38.13080360867914
1739209802.6371093;-45.120503652039325
1739209802.6371107;-45.120503652039325
1739209802.637112;-33.981070128970906
1739209802.637113;-38.13080360867914
1739209802.6371143;-45.120503652039325
1739209802.6371155;-38.13080360867914
1739209802.6371167;-35.57807855764607
1739209802.6371179;-45.120503652039325
1739209802.6371193;-45.120503652039325
1739209802.6371205;-45.120503652039325
1739209802.6371217;-45.120503652039325
1739209802.6371229;-45.120503652039325
1739209802.637124;-45.120503652039325
1739209802.6371253;-33.981070128970906
1739209802.6371267;-38.13080360867914
1739209802.6371279;-38.13080360867914
1739209802.637129;-45.120503652039325
1739209802.6371303;-38.13080360867914
1739209802.6371315;-45.120503652039325
1739209802.6371326;-45.120503652039325
1739209802.637134;-45.120503652039325
1739209802.6371353;-38.13080360867914
1739209802.6371365;-45.120503652039325
1739209802.6371377;-38.13080360867914
1739209802.6371388;-30.49652367304973
1739209802.63714;-38.13080360867914
1739209802.6371415;-45.120503652039325
1739209802.6371427;-38.13080360867914
1739209802.6371439;-45.120503652039325
1739209802.637145;-38.13080360867914
1739209802.6371462;-35.57807855764607
1739209802.6371474;-45.120503652039325
1739209802.6371489;-45.120503652039325
1739209802.63715;-38.13080360867914
1739209802.6371512;-35.57807855764607
1739209802.6371524;-38.13080360867914
1739209802.6371536;-45.120503652039325
1739209802.6371548;-33.981070128970906
1739209802.6371562;-38.13080360867914
1739209802.6371574;-38.13080360867914
1739209802.6371586;-35.57807855764607
1739209802.6371598;-38.13080360867914
1739209802.637161;-33.981070128970906
1739209802.6371622;-35.57807855764607
1739209802.6371636;-38.13080360867914
1739209802.6371648;-45.120503652039325
1739209802.637166;-38.13080360867914
1739209802.6371672;-38.13080360867914
1739209802.6371684;-38.13080360867914
1739209802.6371696;-33.981070128970906
1739209802.637171;-38.13080360867914
1739209802.6371722;-38.13080360867914
1739209802.6371734;-45.120503652039325
1739209802.6371746;-38.13080360867914
1739209802.6371758;-38.13080360867914
1739209802.637177;-38.13080360867914
1739209802.6371784;-33.981070128970956
1739209802.6371796;-38.13080360867914
1739209802.6371808;-33.981070128970906
1739209802.637182;-45.120503652039325
1739209802.6371832;-38.13080360867914
1739209802.6371844;-38.13080360867914
1739209802.6371858;-38.13080360867914
1739209802.637187;-38.13080360867914
1739209802.6371882;-28.992665084841942
1739209802.6371894;-35.57807855764607
1739209802.6371906;-45.120503652039325
1739209802.6371918;-33.981070128970906
1739209802.6371932;-35.57807855764607
1739209802.6371944;-45.120503652039325
1739209802.6371956;-38.13080360867914
1739209802.6371968;-38.13080360867914
1739209802.637198;-38.13080360867914
1739209802.6371992;-38.13080360867914
1739209802.6372006;-45.120503652039325
1739209802.6372018;-45.120503652039325
1739209802.637203;-38.13080360867914
1739209802.6372042;-38.13080360867914
1739209802.6372054;-45.120503652039325
1739209802.6372066;-45.120503652039325
1739209802.637208;-45.120503652039325
1739209802.6372092;-45.120503652039325
1739209802.6372104;-45.120503652039325
1739209802.6372116;-45.120503652039325
1739209802.6372128;-45.120503652039325
1739209802.637214;-45.120503652039325
1739209802.6372154;-45.120503652039325
1739209802.6372166;-45.120503652039325
1739209802.6372178;-28.992665084841942
1739209802.637219;-33.981070128970906
1739209802.6372201;-45.120503652039325
1739209802.6372213;-45.120503652039325
1739209802.6372228;-38.13080360867914
1739209802.637224;-35.57807855764607
1739209802.6372252;-35.57807855764607
1739209802.6372263;-38.13080360867914
1739209802.6372275;-38.13080360867914
1739209802.6372287;-38.13080360867914
1739209802.6372302;-38.13080360867914
1739209802.6372313;-38.13080360867914
1739209802.6372325;-45.120503652039325
1739209802.6372337;-33.981070128970906
1739209802.637235;-45.120503652039325
1739209802.637236;-45.120503652039325
1739209802.6372375;-45.120503652039325
1739209802.6372387;-45.120503652039325
1739209802.63724;-45.120503652039325
1739209802.6372411;-38.13080360867914
1739209802.6372423;-45.120503652039325
1739209802.6372435;-38.13080360867914
1739209802.6372447;-35.57807855764607
1739209802.6372461;-45.120503652039325
1739209802.6372473;-38.13080360867914
1739209802.6372485;-32.816014438256545
1739209802.6372497;-38.13080360867914
1739209802.637251;-45.120503652039325
1739209802.637252;-33.981070128970906
1739209802.6372535;-28.992665084841942
1739209802.6372547;-45.120503652039325
1739209802.637256;-45.120503652039325
1739209802.637257;-38.13080360867914
1739209802.6372583;-38.13080360867914
1739209802.6372595;-38.13080360867914
1739209802.637261;-35.57807855764607
1739209802.637262;-35.57807855764607
1739209802.6372633;-38.13080360867914
1739209802.6372645;-35.57807855764607
1739209802.6372657;-45.120503652039325
1739209802.6372669;-45.120503652039325
1739209802.6372683;-45.120503652039325
1739209802.6372695;-45.120503652039325
1739209802.6372707;-45.120503652039325
1739209802.637272;-38.13080360867914
1739209802.637273;-38.13080360867914
1739209802.6372743;-45.120503652039325
1739209802.6372757;-33.981070128970906
1739209802.637277;-38.13080360867914
1739209802.637278;-33.981070128970906
1739209802.6372793;-35.57807855764607
1739209802.6372805;-38.13080360867914
1739209802.6372817;-45.120503652039325
1739209802.637283;-32.816014438256545
1739209802.6372843;-38.13080360867914
1739209802.6372855;-45.120503652039325
1739209802.6372867;-45.120503652039325
1739209802.6372879;-45.120503652039325
1739209802.637289;-38.13080360867914
1739209802.6372905;-38.13080360867914
1739209802.6372917;-38.13080360867914
1739209802.6372929;-45.120503652039325
1739209802.637294;-45.120503652039325
1739209802.6372952;-45.120503652039325
1739209802.6372964;-45.120503652039325
1739209802.6372979;-33.981070128970906
1739209802.637299;-38.13080360867914
1739209802.6373003;-45.120503652039325
1739209802.6373014;-45.120503652039325
1739209802.6373026;-33.981070128970906
1739209802.6373038;-32.816014438256545
1739209802.6373053;-38.13080360867914
1739209802.6373065;-45.120503652039325
1739209802.6373076;-31.141103565318915
1739209802.6373088;-35.57807855764607
1739209802.63731;-38.13080360867914
1739209802.6373112;-45.120503652039325
1739209802.6373127;-38.13080360867914
1739209802.6373138;-35.57807855764607
1739209802.637315;-38.13080360867914
1739209802.6373162;-38.13080360867914
1739209802.6373174;-38.13080360867914
1739209802.6373186;-45.120503652039325
1739209802.63732;-38.13080360867914
1739209802.6373212;-35.57807855764607
1739209802.6373224;-45.120503652039325
1739209802.6373236;-45.120503652039325
1739209802.6373248;-38.13080360867914
1739209802.637326;-38.13080360867914
1739209802.6373274;-27.267205301931607
1739209802.6373286;-38.13080360867914
1739209802.6373298;-38.13080360867914
1739209802.637331;-38.13080360867914
1739209802.6373322;-38.13080360867914
1739209802.6373334;-38.13080360867914
1739209802.6373348;-38.13080360867914
1739209802.637336;-38.13080360867914
1739209802.6373372;-45.120503652039325
1739209802.6373384;-45.120503652039325
1739209802.6373396;-45.120503652039325
1739209802.6373408;-45.120503652039325
1739209802.6373422;-45.120503652039325
1739209802.6373434;-38.13080360867914
1739209802.6373446;-38.13080360867914
1739209802.6373458;-35.57807855764607
1739209802.637347;-45.120503652039325
1739209802.6373482;-45.120503652039325
1739209802.6373496;-38.13080360867914
1739209802.6373508;-38.13080360867914
1739209802.637352;-45.120503652039325
1739209802.6373532;-38.13080360867914
1739209802.6373544;-45.120503652039325
1739209802.6373556;-45.120503652039325
1739209802.637357;-31.141103565318893
1739209802.6373582;-30.49652367304973
1739209802.6373594;-45.120503652039325
1739209802.6373606;-45.120503652039325
1739209802.6373618;-38.13080360867914
1739209802.637363;-38.13080360867914
1739209802.6373644;-45.120503652039325
1739209802.6373656;-45.120503652039325
1739209802.6373668;-45.120503652039325
1739209802.637368;-45.120503652039325
1739209802.6373692;-45.120503652039325
1739209802.6373703;-38.13080360867914
1739209802.6373715;-35.57807855764607
1739209802.637373;-33.981070128970906
1739209802.6373742;-38.13080360867914
1739209802.6373754;-38.13080360867914
1739209802.6373765;-38.13080360867914
1739209802.6373777;-45.120503652039325
1739209802.637379;-45.120503652039325
1739209802.6373804;-45.120503652039325
1739209802.6373816;-45.120503652039325
1739209802.6373827;-45.120503652039325
1739209802.637384;-33.981070128970906
1739209802.6373851;-38.13080360867914
1739209802.6373863;-33.981070128970906
1739209802.6373878;-32.816014438256545
1739209802.637389;-35.57807855764607
1739209802.6373901;-35.57807855764607
1739209802.6373913;-38.13080360867914
1739209802.6373925;-38.13080360867914
1739209802.6373937;-45.120503652039325
1739209802.6373951;-38.13080360867914
1739209802.6373963;-38.13080360867914
1739209802.6373975;-45.120503652039325
1739209802.6373987;-45.120503652039325
1739209802.6374;-38.13080360867914
1739209802.637401;-45.120503652039325
1739209802.6374025;-38.13080360867914
1739209802.6374037;-35.57807855764607
1739209802.637405;-38.13080360867914
1739209802.637406;-45.120503652039325
1739209802.6374073;-45.120503652039325
1739209802.6374085;-45.120503652039325
1739209802.63741;-45.120503652039325
1739209802.637411;-45.120503652039325
1739209802.6374123;-45.120503652039325
1739209802.6374135;-38.13080360867914
1739209802.6374147;-45.120503652039325
1739209802.637416;-45.120503652039325
1739209802.6374173;-45.120503652039325
1739209802.6374185;-45.120503652039325
1739209802.6374197;-45.120503652039325
1739209802.637421;-45.120503652039325
1739209802.637422;-45.120503652039325
1739209802.6374233;-45.120503652039325
1739209802.6374247;-45.120503652039325
1739209802.637426;-45.120503652039325
1739209802.637427;-38.13080360867914
1739209802.6374283;-38.13080360867914
1739209802.6374295;-45.120503652039325
1739209802.6374307;-45.120503652039325
1739209802.637432;-45.120503652039325
1739209802.6374333;-45.120503652039325
1739209802.6374345;-45.120503652039325
1739209802.6374357;-35.57807855764607
1739209802.6374369;-38.13080360867914
1739209802.637438;-38.13080360867914
1739209802.6374395;-33.981070128970906
1739209802.6374407;-33.981070128970906
1739209802.6374419;-38.13080360867914
1739209802.637443;-45.120503652039325
1739209802.6374443;-45.120503652039325
1739209802.6374454;-38.13080360867914
1739209802.6374469;-38.13080360867914
1739209802.637448;-38.13080360867914
1739209802.6374493;-45.120503652039325
1739209802.6374505;-38.13080360867914
1739209802.6374516;-38.13080360867914
1739209802.6374528;-38.13080360867914
1739209802.6374543;-38.13080360867914
1739209802.6374555;-45.120503652039325
1739209802.6374567;-45.120503652039325
1739209802.6374578;-45.120503652039325
1739209802.637459;-45.120503652039325
1739209802.6374602;-38.13080360867914
1739209802.6374617;-38.13080360867914
1739209802.6374629;-45.120503652039325
1739209802.637464;-45.120503652039325
1739209802.6374652;-45.120503652039325
1739209802.6374664;-45.120503652039325
1739209802.6374676;-38.13080360867914
1739209802.637469;-45.120503652039325
1739209802.6374702;-38.13080360867914
1739209802.6374714;-30.49652367304973
1739209802.6374726;-38.13080360867914
1739209802.6374738;-45.120503652039325
1739209802.637475;-38.13080360867914
1739209802.6374764;-33.981070128970906
1739209802.6374776;-30.49652367304973
1739209802.6374788;-45.120503652039325
1739209802.63748;-38.13080360867914
1739209802.6374812;-35.57807855764607
1739209802.6374824;-38.13080360867914
1739209802.6374838;-38.13080360867914
1739209802.637485;-38.13080360867914
1739209802.6374862;-33.981070128970906
1739209802.6374874;-28.58837851428586
1739209802.6374886;-33.981070128970906
1739209802.6374898;-38.13080360867914
1739209802.6374912;-45.120503652039325
1739209802.6374924;-33.981070128970906
1739209802.6374936;-38.13080360867914
1739209802.6374948;-38.13080360867914
1739209802.6392167;-45.120503652039325
1739209802.6392298;-38.13080360867914
1739209802.6392426;-45.120503652039325
1739209802.6392555;-38.13080360867914
1739209802.6392684;-38.13080360867914
1739209802.6392813;-45.120503652039325
1739209802.6392944;-45.120503652039325
1739209802.6393073;-45.120503652039325
1739209802.6393201;-45.120503652039325
1739209802.6393332;-45.120503652039325
1739209802.6393461;-45.120503652039325
1739209802.639359;-38.13080360867914
1739209802.6393719;-26.991370085610722
1739209802.6393847;-38.13080360867914
1739209802.6393979;-38.13080360867914
1739209802.6394107;-38.13080360867914
1739209802.6394236;-33.981070128970906
1739209802.6394367;-38.13080360867914
1739209802.6394496;-45.120503652039325
1739209802.6394625;-38.13080360867914
1739209802.6394753;-45.120503652039325
1739209802.6394882;-45.120503652039325
1739209802.6395013;-38.13080360867914
1739209802.6395142;-38.13080360867914
1739209802.639527;-45.120503652039325
1739209802.6395402;-35.57807855764607
1739209802.639553;-35.57807855764607
1739209802.639566;-33.981070128970906
1739209802.6395788;-38.13080360867914
1739209802.6395917;-45.120503652039325
1739209802.6396048;-38.13080360867914
1739209802.6396177;-38.13080360867914
1739209802.6396306;-45.120503652039325
1739209802.6396437;-38.13080360867914
1739209802.6396565;-33.981070128970906
1739209802.6396694;-45.120503652039325
1739209802.6396823;-31.141103565318915
1739209802.6396952;-33.981070128970906
1739209802.6397083;-45.120503652039325
1739209802.6397212;-45.120503652039325
1739209802.639734;-38.13080360867914
1739209802.6397471;-38.13080360867914
1739209802.63976;-38.13080360867914
1739209802.639773;-33.981070128970906
1739209802.6397858;-35.57807855764607
1739209802.6397986;-35.57807855764607
1739209802.6398118;-45.120503652039325
1739209802.6398246;-45.120503652039325
1739209802.6398375;-45.120503652039325
1739209802.6398506;-45.120503652039325
1739209802.6398635;-38.13080360867914
1739209802.6398764;-38.13080360867914
1739209802.6398892;-35.57807855764607
1739209802.639902;-38.13080360867914
1739209802.6399152;-38.13080360867914
1739209802.639928;-38.13080360867914
1739209802.639941;-38.13080360867914
1739209802.639954;-45.120503652039325
1739209802.639967;-45.120503652039325
1739209802.6399798;-45.120503652039325
1739209802.6399927;-38.13080360867914
1739209802.6400056;-38.13080360867914
1739209802.6400187;-45.120503652039325
1739209802.6400316;-38.13080360867914
1739209802.6400445;-38.13080360867914
1739209802.6400576;-35.57807855764607
1739209802.6400704;-38.13080360867914
1739209802.6400833;-38.13080360867914
1739209802.6400962;-32.816014438256545
1739209802.640109;-45.120503652039325
1739209802.6401222;-45.120503652039325
1739209802.640135;-38.13080360867914
1739209802.640148;-38.13080360867914
1739209802.640161;-38.13080360867914
1739209802.640174;-45.120503652039325
1739209802.6401868;-33.981070128970906
1739209802.6401997;-38.13080360867914
1739209802.6402125;-35.57807855764607
1739209802.6402256;-38.13080360867914
1739209802.6402385;-32.816014438256545
1739209802.6402514;-32.816014438256545
1739209802.6402645;-35.57807855764607
1739209802.6402774;-38.13080360867914
1739209802.6402903;-35.57807855764607
1739209802.6403031;-35.57807855764607
1739209802.640316;-45.120503652039325
1739209802.6403291;-38.13080360867914
1739209802.640342;-45.120503652039325
1739209802.6403549;-38.13080360867914
1739209802.640368;-38.13080360867914
1739209802.6403809;-38.13080360867914
1739209802.6403937;-38.13080360867914
1739209802.6404066;-45.120503652039325
1739209802.6404195;-45.120503652039325
1739209802.6404326;-38.13080360867914
1739209802.6404455;-38.13080360867914
1739209802.6404583;-45.120503652039325
1739209802.6404715;-31.141103565318915
1739209802.6404843;-35.57807855764607
1739209802.6404972;-45.120503652039325
1739209802.64051;-45.120503652039325
1739209802.640523;-33.981070128970906
1739209802.640536;-32.816014438256545
1739209802.640549;-45.120503652039325
1739209802.6405618;-45.120503652039325
1739209802.640575;-35.57807855764607
1739209802.6405878;-35.57807855764607
1739209802.6406007;-38.13080360867914
1739209802.6406136;-38.13080360867914
1739209802.6406264;-45.120503652039325
1739209802.6406395;-38.13080360867914
1739209802.6406524;-45.120503652039325
1739209802.6406653;-45.120503652039325
1739209802.6406784;-45.120503652039325
1739209802.6406913;-38.13080360867914
1739209802.6407042;-45.120503652039325
1739209802.640717;-45.120503652039325
1739209802.64073;-45.120503652039325
1739209802.640743;-38.13080360867914
1739209802.640756;-38.13080360867914
1739209802.6407688;-45.120503652039325
1739209802.6407819;-38.13080360867914
1739209802.6407948;-45.120503652039325
1739209802.6408076;-35.57807855764607
1739209802.6408205;-38.13080360867914
1739209802.6408334;-35.57807855764607
1739209802.6408465;-35.57807855764607
1739209802.6408594;-45.120503652039325
1739209802.6408722;-35.57807855764607
1739209802.6408854;-38.13080360867914
1739209802.6408982;-45.120503652039325
1739209802.640911;-45.120503652039325
1739209802.640924;-38.13080360867914
1739209802.6409369;-45.120503652039325
1739209802.64095;-45.120503652039325
1739209802.6409628;-35.57807855764607
1739209802.6409757;-38.13080360867914
1739209802.6409888;-33.981070128970906
1739209802.6410017;-45.120503652039325
1739209802.6410146;-38.13080360867914
1739209802.6410275;-35.57807855764607
1739209802.6410403;-32.816014438256545
1739209802.6410534;-28.21854285175415
1739209802.6410663;-45.120503652039325
1739209802.6410792;-45.120503652039325
1739209802.6410923;-31.141103565318915
1739209802.6411052;-35.57807855764607
1739209802.641118;-38.13080360867914
1739209802.641131;-32.816014438256545
1739209802.6411438;-38.13080360867914
1739209802.641157;-45.120503652039325
1739209802.6411698;-38.13080360867914
1739209802.6411827;-38.13080360867914
1739209802.6411958;-38.13080360867914
1739209802.6412086;-38.13080360867914
1739209802.6412215;-38.13080360867914
1739209802.6412344;-32.816014438256545
1739209802.6412473;-45.120503652039325
1739209802.6412604;-38.13080360867914
1739209802.6412733;-38.13080360867914
1739209802.6412861;-45.120503652039325
1739209802.6412992;-45.120503652039325
1739209802.6413121;-45.120503652039325
1739209802.641325;-31.141103565318915
1739209802.6413379;-45.120503652039325
1739209802.6413507;-35.57807855764607
1739209802.6413639;-28.21854285175415
1739209802.6413767;-45.120503652039325
1739209802.6413896;-35.57807855764607
1739209802.6414027;-38.13080360867914
1739209802.6414156;-38.13080360867914
1739209802.6414285;-38.13080360867914
1739209802.6414413;-38.13080360867914
1739209802.6414542;-38.13080360867914
1739209802.6414673;-45.120503652039325
1739209802.6414802;-33.981070128970906
1739209802.641493;-45.120503652039325
1739209802.6415062;-33.981070128970906
1739209802.641519;-35.57807855764607
1739209802.641532;-45.120503652039325
1739209802.6415448;-45.120503652039325
1739209802.6415577;-45.120503652039325
1739209802.6415708;-45.120503652039325
1739209802.6415837;-38.13080360867914
1739209802.6415966;-32.816014438256545
1739209802.6416097;-38.13080360867914
1739209802.6416225;-33.981070128970906
1739209802.6416354;-38.13080360867914
1739209802.6416483;-45.120503652039325
1739209802.6416612;-38.13080360867914
1739209802.6416743;-38.13080360867914
1739209802.6416872;-45.120503652039325
1739209802.6417;-38.13080360867914
1739209802.6417131;-38.13080360867914
1739209802.641726;-38.13080360867914
1739209802.641739;-45.120503652039325
1739209802.6417518;-45.120503652039325
1739209802.6417646;-45.120503652039325
1739209802.6417778;-38.13080360867914
1739209802.6417906;-45.120503652039325
1739209802.6418035;-45.120503652039325
1739209802.6418166;-38.13080360867914
1739209802.6418295;-38.13080360867914
1739209802.6418424;-45.120503652039325
1739209802.6418552;-45.120503652039325
1739209802.641868;-45.120503652039325
1739209802.6418812;-33.981070128970906
1739209802.641894;-33.981070128970906
1739209802.641907;-45.120503652039325
1739209802.64192;-38.13080360867914
1739209802.641933;-38.13080360867914
1739209802.6419458;-45.120503652039325
1739209802.6419587;-38.13080360867914
1739209802.6419716;-45.120503652039325
1739209802.6419847;-38.13080360867914
1739209802.6419976;-33.981070128970906
1739209802.6420105;-45.120503652039325
1739209802.6420236;-45.120503652039325
1739209802.6420364;-38.13080360867914
1739209802.6420493;-33.981070128970906
1739209802.6420622;-45.120503652039325
1739209802.642075;-38.13080360867914
1739209802.6420882;-45.120503652039325
1739209802.642101;-45.120503652039325
1739209802.642114;-45.120503652039325
1739209802.642127;-45.120503652039325
1739209802.64214;-38.13080360867914
1739209802.6421528;-38.13080360867914
1739209802.6421657;-45.120503652039325
1739209802.6421785;-38.13080360867914
1739209802.6421916;-38.13080360867914
1739209802.6422045;-38.13080360867914
1739209802.6422174;-38.13080360867914
1739209802.6422305;-45.120503652039325
1739209802.6422434;-45.120503652039325
1739209802.6422563;-45.120503652039325
1739209802.6422691;-38.13080360867914
1739209802.642282;-38.13080360867914
1739209802.6422951;-38.13080360867914
1739209802.642308;-38.13080360867914
1739209802.6423209;-33.981070128970906
1739209802.642334;-45.120503652039325
1739209802.6423469;-45.120503652039325
1739209802.6423597;-38.13080360867914
1739209802.6423726;-32.816014438256545
1739209802.6423855;-45.120503652039325
1739209802.6423986;-38.13080360867914
1739209802.6424115;-38.13080360867914
1739209802.6424243;-45.120503652039325
1739209802.6424375;-33.981070128970906
1739209802.6424503;-45.120503652039325
1739209802.6424632;-33.981070128970906
1739209802.642476;-32.816014438256545
1739209802.642489;-45.120503652039325
1739209802.642502;-38.13080360867914
1739209802.642515;-28.992665084841942
1739209802.6425278;-38.13080360867914
1739209802.642541;-38.13080360867914
1739209802.6425538;-38.13080360867914
1739209802.6425667;-38.13080360867914
1739209802.6425796;-45.120503652039325
1739209802.6425924;-33.981070128970906
1739209802.6426055;-35.57807855764607
1739209802.6426184;-38.13080360867914
1739209802.6426313;-45.120503652039325
1739209802.6426444;-38.13080360867914
1739209802.6426573;-45.120503652039325
1739209802.6426702;-45.120503652039325
1739209802.642683;-38.13080360867914
1739209802.642696;-38.13080360867914
1739209802.642709;-45.120503652039325
1739209802.642722;-38.13080360867914
1739209802.6427348;-38.13080360867914
1739209802.6427479;-45.120503652039325
1739209802.6427608;-38.13080360867914
1739209802.6427736;-38.13080360867914
1739209802.6427865;-38.13080360867914
1739209802.6427994;-35.57807855764607
1739209802.6428125;-35.57807855764607
1739209802.6428254;-31.141103565318915
1739209802.6428382;-38.13080360867914
1739209802.6428514;-38.13080360867914
1739209802.6428642;-35.57807855764607
1739209802.642877;-31.141103565318915
1739209802.64289;-38.13080360867914
1739209802.6429029;-38.13080360867914
1739209802.642916;-45.120503652039325
1739209802.6429288;-32.81601443825658
1739209802.6429417;-45.120503652039325
1739209802.6429548;-38.13080360867914
1739209802.6429677;-45.120503652039325
1739209802.6429806;-45.120503652039325
1739209802.6429935;-45.120503652039325
1739209802.6430063;-45.120503652039325
1739209802.6430194;-38.13080360867914
1739209802.6430323;-33.981070128970906
1739209802.6430452;-35.57807855764607
1739209802.6430583;-45.120503652039325
1739209802.6430712;-35.57807855764607
1739209802.643084;-45.120503652039325
1739209802.643097;-45.120503652039325
1739209802.6431098;-45.120503652039325
1739209802.643123;-45.120503652039325
1739209802.6431358;-33.981070128970906
1739209802.6431487;-35.57807855764607
1739209802.6431618;-45.120503652039325
1739209802.6431746;-45.120503652039325
1739209802.6431875;-38.13080360867914
1739209802.6432004;-35.57807855764607
1739209802.6432133;-38.13080360867914
1739209802.6432264;-38.13080360867914
1739209802.6432393;-45.120503652039325
1739209802.6432521;-45.120503652039325
1739209802.6432652;-38.13080360867914
1739209802.6432781;-38.13080360867914
1739209802.643291;-38.13080360867914
1739209802.6433039;-32.816014438256545
1739209802.6433167;-38.13080360867914
1739209802.6433299;-45.120503652039325
1739209802.6433427;-33.981070128970906
1739209802.6433556;-38.13080360867914
1739209802.6433687;-45.120503652039325
1739209802.6433816;-45.120503652039325
1739209802.6433945;-38.13080360867914
1739209802.6434073;-45.120503652039325
1739209802.6434202;-38.13080360867914
1739209802.6434333;-35.57807855764607
1739209802.6434462;-45.120503652039325
1739209802.643459;-45.120503652039325
1739209802.6434722;-38.13080360867914
1739209802.643485;-35.57807855764607
1739209802.643498;-45.120503652039325
1739209802.6435108;-38.13080360867914
1739209802.6435237;-38.13080360867914
1739209802.6435368;-45.120503652039325
1739209802.6435497;-45.120503652039325
1739209802.6435626;-38.13080360867914
1739209802.6435757;-45.120503652039325
1739209802.6435885;-45.120503652039325
1739209802.6436014;-45.120503652039325
1739209802.6436143;-45.120503652039325
1739209802.6436272;-33.981070128970906
1739209802.6436403;-45.120503652039325
1739209802.6436532;-38.13080360867914
1739209802.643666;-45.120503652039325
1739209802.6436791;-45.120503652039325
1739209802.643692;-45.120503652039325
1739209802.643705;-33.981070128970906
1739209802.6437178;-33.981070128970906
1739209802.6437306;-45.120503652039325
1739209802.6437438;-45.120503652039325
1739209802.6437566;-45.120503652039325
1739209802.6437695;-31.141103565318915
1739209802.6437826;-38.13080360867914
1739209802.6437955;-45.120503652039325
1739209802.6438084;-45.120503652039325
1739209802.6438212;-38.13080360867914
1739209802.643834;-38.13080360867914
1739209802.6438472;-45.120503652039325
1739209802.64386;-38.13080360867914
1739209802.643873;-38.13080360867914
1739209802.643886;-45.120503652039325
1739209802.643899;-45.120503652039325
1739209802.6439118;-38.13080360867914
1739209802.6439247;-45.120503652039325
1739209802.6439376;-45.120503652039325
1739209802.6439507;-38.13080360867914
1739209802.6439636;-38.13080360867914
1739209802.6439764;-31.141103565318915
1739209802.6439896;-38.13080360867914
1739209802.6440024;-45.120503652039325
1739209802.6440153;-38.13080360867914
1739209802.6440282;-38.13080360867914
1739209802.644041;-38.13080360867914
1739209802.6440542;-45.120503652039325
1739209802.644067;-45.120503652039325
1739209802.64408;-45.120503652039325
1739209802.644093;-38.13080360867914
1739209802.644106;-38.13080360867914
1739209802.6441188;-38.13080360867914
1739209802.6441317;-45.120503652039325
1739209802.6441445;-33.981070128970906
1739209802.6441576;-45.120503652039325
1739209802.6441705;-45.120503652039325
1739209802.6441834;-45.120503652039325
1739209802.6441965;-33.981070128970906
1739209802.6442094;-35.57807855764607
1739209802.6442223;-45.120503652039325
1739209802.6442351;-32.816014438256545
1739209802.644248;-45.120503652039325
1739209802.6442611;-38.13080360867914
1739209802.644274;-45.120503652039325
1739209802.6442869;-28.992665084841942
1739209802.6443;-33.981070128970906
1739209802.6443129;-45.120503652039325
1739209802.6443257;-38.13080360867914
1739209802.6443386;-45.120503652039325
1739209802.6443515;-45.120503652039325
1739209802.6443646;-35.57807855764607
1739209802.6443775;-38.13080360867914
1739209802.6443903;-32.81601443825658
1739209802.6444035;-45.120503652039325
1739209802.6444163;-38.13080360867914
1739209802.6444292;-38.13080360867914
1739209802.644442;-38.13080360867914
1739209802.644455;-38.13080360867914
1739209802.644468;-38.13080360867914
1739209802.644481;-45.120503652039325
1739209802.6444938;-33.981070128970906
1739209802.644507;-31.141103565318915
1739209802.6445198;-45.120503652039325
1739209802.6445327;-45.120503652039325
1739209802.6445456;-38.13080360867914
1739209802.6445584;-35.57807855764607
1739209802.6445715;-35.57807855764607
1739209802.6445844;-38.13080360867914
1739209802.6445973;-38.13080360867914
1739209802.6446104;-38.13080360867914
1739209802.6446233;-45.120503652039325
1739209802.6446362;-45.120503652039325
1739209802.644649;-38.13080360867914
1739209802.644662;-38.13080360867914
1739209802.644675;-45.120503652039325
1739209802.644688;-38.13080360867914
1739209802.6447008;-45.120503652039325
1739209802.6447139;-38.13080360867914
1739209802.6447268;-45.120503652039325
1739209802.6447396;-38.13080360867914
1739209802.6447525;-35.57807855764607
1739209802.6447654;-38.13080360867914
1739209802.6447785;-45.120503652039325
1739209802.6447914;-38.13080360867914
1739209802.6448042;-38.13080360867914
1739209802.6448174;-38.13080360867914
1739209802.6448302;-45.120503652039325
1739209802.644843;-38.13080360867914
1739209802.644856;-33.981070128970906
1739209802.6448689;-33.981070128970906
1739209802.644882;-38.13080360867914
1739209802.6448948;-38.13080360867914
1739209802.6449077;-35.57807855764607
1739209802.6449208;-33.981070128970906
1739209802.6449337;-45.120503652039325
1739209802.6449466;-33.981070128970906
1739209802.6449594;-38.13080360867914
