CAN Message; 0x1d3:00005a74dc933389
1739209668.4150772;-35.57807855764607
1739209668.4150805;-38.13080360867914
1739209668.4150836;-35.57807855764607
1739209668.4150867;-45.120503652039325
1739209668.4150898;-45.120503652039325
1739209668.415093;-38.13080360867914
1739209668.415096;-35.57807855764607
1739209668.4150994;-38.13080360867914
1739209668.4151025;-45.120503652039325
1739209668.4151056;-45.120503652039325
1739209668.4151087;-38.13080360867914
1739209668.4151118;-35.57807855764607
1739209668.415115;-38.13080360867914
1739209668.4151182;-38.13080360867914
1739209668.4151213;-38.13080360867914
1739209668.4151244;-38.13080360867914
1739209668.4151275;-27.8777449560314
1739209668.4151309;-35.57807855764607
1739209668.415134;-45.120503652039325
1739209668.415137;-45.120503652039325
1739209668.4151402;-45.120503652039325
1739209668.4151433;-45.120503652039325
1739209668.4151466;-38.13080360867914
1739209668.4151497;-38.13080360867914
1739209668.4151528;-28.992665084841967
1739209668.415156;-45.120503652039325
1739209668.415159;-38.13080360867914
1739209668.4151623;-38.13080360867914
1739209668.4151654;-45.120503652039325
1739209668.4151685;-45.120503652039325
1739209668.4151716;-33.981070128970906
1739209668.4151747;-38.13080360867914
1739209668.4151778;-28.58837851428586
1739209668.4151812;-35.57807855764607
1739209668.4151843;-45.120503652039325
1739209668.4151874;-35.57807855764607
1739209668.4151905;-35.57807855764607
1739209668.4151936;-35.57807855764607
1739209668.415197;-38.13080360867914
1739209668.4152;-45.120503652039325
1739209668.415203;-33.981070128970956
1739209668.4152062;-45.120503652039325
1739209668.4152093;-38.13080360867914
1739209668.4152126;-35.57807855764607
1739209668.4152157;-38.13080360867914
1739209668.4152188;-45.120503652039325
1739209668.415222;-45.120503652039325
1739209668.415225;-45.120503652039325
1739209668.4152284;-28.992665084841942
1739209668.4152315;-32.816014438256545
1739209668.4152346;-38.13080360867914
1739209668.4152377;-38.13080360867914
1739209668.4152408;-35.57807855764607
1739209668.415244;-38.13080360867914
1739209668.4152472;-38.13080360867914
1739209668.4152503;-33.981070128970906
1739209668.4152534;-45.120503652039325
1739209668.4152565;-45.120503652039325
1739209668.4152596;-45.120503652039325
1739209668.415263;-45.120503652039325
1739209668.415266;-38.13080360867914
1739209668.4152691;-45.120503652039325
1739209668.4152722;-38.13080360867914
1739209668.4152753;-45.120503652039325
1739209668.4152787;-33.981070128970906
1739209668.4152818;-33.981070128970906
1739209668.4152849;-38.13080360867914
1739209668.415288;-45.120503652039325
1739209668.415291;-38.13080360867914
1739209668.4152944;-35.57807855764607
1739209668.4152975;-45.120503652039325
1739209668.4153006;-45.120503652039325
1739209668.4153037;-45.120503652039325
1739209668.4153068;-45.120503652039325
1739209668.4153101;-38.13080360867914
1739209668.4153132;-45.120503652039325
1739209668.4153163;-45.120503652039325
1739209668.4153194;-38.13080360867914
1739209668.4153225;-35.57807855764607
1739209668.4153259;-38.13080360867914
1739209668.415329;-45.120503652039325
1739209668.415332;-38.13080360867914
1739209668.4153352;-38.13080360867914
1739209668.4153383;-45.120503652039325
1739209668.4153414;-45.120503652039325
1739209668.4153447;-38.13080360867914
1739209668.4153478;-38.13080360867914
1739209668.415351;-45.120503652039325
1739209668.415354;-38.13080360867914
1739209668.415357;-28.992665084841942
1739209668.4153605;-32.816014438256545
1739209668.4153636;-45.120503652039325
1739209668.4153666;-45.120503652039325
1739209668.4153697;-38.13080360867914
1739209668.4153728;-38.13080360867914
1739209668.4153762;-38.13080360867914
1739209668.4153793;-38.13080360867914
1739209668.4153824;-30.49652367304973
1739209668.4153855;-45.120503652039325
1739209668.4153886;-45.120503652039325
1739209668.415392;-45.120503652039325
1739209668.415395;-38.13080360867914
1739209668.4153981;-38.13080360867914
1739209668.4154012;-45.120503652039325
1739209668.4154043;-38.13080360867914
1739209668.4154077;-30.49652367304973
1739209668.4154108;-45.120503652039325
1739209668.4154139;-45.120503652039325
1739209668.415417;-45.120503652039325
1739209668.41542;-35.57807855764607
1739209668.4154232;-38.13080360867914
1739209668.4154265;-45.120503652039325
1739209668.4154296;-38.13080360867914
1739209668.4154327;-26.991370085610722
1739209668.4154358;-32.816014438256545
1739209668.415439;-45.120503652039325
1739209668.4154422;-45.120503652039325
1739209668.4154453;-45.120503652039325
1739209668.4154484;-45.120503652039325
1739209668.4154515;-38.13080360867914
1739209668.4154546;-45.120503652039325
1739209668.415458;-38.13080360867914
1739209668.415461;-45.120503652039325
1739209668.4154642;-38.13080360867914
1739209668.4154673;-45.120503652039325
1739209668.4154704;-38.13080360867914
1739209668.4154737;-32.816014438256545
1739209668.4154768;-38.13080360867914
1739209668.41548;-45.120503652039325
1739209668.415483;-38.13080360867914
1739209668.415486;-32.816014438256545
1739209668.4154894;-38.13080360867914
1739209668.4154925;-45.120503652039325
1739209668.4154956;-45.120503652039325
1739209668.4154987;-38.13080360867914
1739209668.4155018;-38.13080360867914
1739209668.415505;-45.120503652039325
1739209668.4155083;-38.13080360867914
1739209668.4155114;-38.13080360867914
1739209668.4155145;-45.120503652039325
1739209668.4155176;-45.120503652039325
1739209668.4155207;-33.981070128970906
1739209668.415524;-38.13080360867914
1739209668.415527;-33.981070128970906
1739209668.4155302;-45.120503652039325
1739209668.4155333;-38.13080360867914
1739209668.4155364;-38.13080360867914
1739209668.4155397;-38.13080360867914
1739209668.4155428;-45.120503652039325
1739209668.415546;-38.13080360867914
1739209668.415549;-32.816014438256545
1739209668.4155521;-45.120503652039325
1739209668.4155555;-45.120503652039325
1739209668.4155586;-33.981070128970906
1739209668.4155617;-35.57807855764607
1739209668.4155648;-38.13080360867914
1739209668.4155679;-45.120503652039325
1739209668.4155712;-38.13080360867914
1739209668.4155743;-45.120503652039325
1739209668.4155774;-38.13080360867914
1739209668.4155805;-38.13080360867914
1739209668.4155836;-38.13080360867914
1739209668.4155867;-45.120503652039325
1739209668.41559;-38.13080360867914
1739209668.4155931;-35.57807855764607
1739209668.4155962;-38.13080360867914
1739209668.4155993;-38.13080360867914
1739209668.4156024;-38.13080360867914
1739209668.4156058;-35.57807855764607
1739209668.415609;-38.13080360867914
1739209668.415612;-45.120503652039325
1739209668.415615;-45.120503652039325
1739209668.4156182;-38.13080360867914
1739209668.4156215;-38.13080360867914
1739209668.4156246;-45.120503652039325
1739209668.4156277;-38.13080360867914
1739209668.4156308;-45.120503652039325
1739209668.415634;-45.120503652039325
1739209668.4156373;-45.120503652039325
1739209668.4156404;-45.120503652039325
1739209668.4156435;-45.120503652039325
1739209668.4156466;-33.981070128970906
1739209668.4156497;-45.120503652039325
1739209668.415653;-38.13080360867914
1739209668.415656;-38.13080360867914
1739209668.4156592;-45.120503652039325
1739209668.4156623;-31.141103565318893
1739209668.4156654;-38.13080360867914
1739209668.4156685;-45.120503652039325
1739209668.4156718;-38.13080360867914
1739209668.415675;-33.981070128970906
1739209668.415678;-33.981070128970906
1739209668.4156811;-45.120503652039325
1739209668.4156842;-38.13080360867914
1739209668.4156876;-45.120503652039325
1739209668.4156907;-45.120503652039325
1739209668.4156938;-45.120503652039325
1739209668.4156969;-33.981070128970906
1739209668.4157;-38.13080360867914
1739209668.4157033;-38.13080360867914
1739209668.4157064;-45.120503652039325
1739209668.4157095;-45.120503652039325
1739209668.4157126;-31.141103565318915
1739209668.4157157;-38.13080360867914
1739209668.415719;-38.13080360867914
1739209668.4157221;-38.13080360867914
1739209668.4157252;-33.981070128970906
1739209668.4157283;-35.57807855764607
1739209668.4157314;-45.120503652039325
1739209668.4157348;-38.13080360867914
1739209668.4157379;-38.13080360867914
1739209668.415741;-38.13080360867914
1739209668.415744;-35.57807855764607
1739209668.4157472;-45.120503652039325
1739209668.4157503;-38.13080360867914
1739209668.4157536;-38.13080360867914
1739209668.4157567;-38.13080360867914
1739209668.4157598;-38.13080360867914
1739209668.415763;-33.981070128970906
1739209668.415766;-33.981070128970906
1739209668.4157693;-45.120503652039325
1739209668.4157724;-45.120503652039325
1739209668.4157755;-45.120503652039325
1739209668.4157786;-38.13080360867914
1739209668.4157817;-38.13080360867914
1739209668.415785;-33.981070128970906
1739209668.4157882;-45.120503652039325
1739209668.4157913;-45.120503652039325
1739209668.4157944;-45.120503652039325
1739209668.4157975;-45.120503652039325
1739209668.4158008;-45.120503652039325
1739209668.415804;-45.120503652039325
1739209668.415807;-33.981070128970906
1739209668.41581;-38.13080360867914
1739209668.4158132;-45.120503652039325
1739209668.4158165;-38.13080360867914
1739209668.4158196;-45.120503652039325
1739209668.4158227;-45.120503652039325
1739209668.4158258;-45.120503652039325
1739209668.415829;-38.13080360867914
1739209668.415832;-45.120503652039325
1739209668.4158354;-38.13080360867914
1739209668.4158385;-45.120503652039325
1739209668.4158416;-38.13080360867914
1739209668.4158447;-35.57807855764607
1739209668.4158478;-45.120503652039325
1739209668.415851;-45.120503652039325
1739209668.4158542;-45.120503652039325
1739209668.4158573;-38.13080360867914
1739209668.4158604;-45.120503652039325
1739209668.4158635;-45.120503652039325
1739209668.4158669;-45.120503652039325
1739209668.41587;-38.13080360867914
1739209668.415873;-38.13080360867914
1739209668.4158762;-38.13080360867914
1739209668.4158792;-38.13080360867914
1739209668.4158826;-38.13080360867914
1739209668.4158857;-45.120503652039325
1739209668.4158888;-45.120503652039325
1739209668.415892;-38.13080360867914
1739209668.415895;-38.13080360867914
1739209668.4158983;-38.13080360867914
1739209668.4159014;-45.120503652039325
1739209668.4159045;-45.120503652039325
1739209668.4159076;-45.120503652039325
1739209668.4159107;-38.13080360867914
1739209668.4159138;-45.120503652039325
1739209668.4159172;-31.141103565318915
1739209668.4159203;-45.120503652039325
1739209668.4159234;-45.120503652039325
1739209668.4159265;-33.981070128970906
1739209668.4159296;-32.816014438256545
1739209668.415933;-38.13080360867914
1739209668.415936;-38.13080360867914
1739209668.415939;-38.13080360867914
1739209668.4159422;-31.141103565318915
1739209668.4159453;-35.57807855764607
1739209668.4159486;-38.13080360867914
1739209668.4159517;-45.120503652039325
1739209668.4159548;-45.120503652039325
1739209668.4159572;-38.13080360867914
1739209668.4159598;-33.981070128970906
1739209668.4159622;-45.120503652039325
1739209668.4159648;-28.58837851428586
1739209668.4159672;-35.57807855764607
1739209668.4159696;-45.120503652039325
1739209668.4159722;-45.120503652039325
1739209668.4159746;-38.13080360867914
1739209668.4159772;-38.13080360867914
1739209668.4159796;-38.13080360867914
1739209668.4159822;-45.120503652039325
1739209668.4159846;-32.816014438256545
1739209668.415987;-45.120503652039325
1739209668.4159896;-38.13080360867914
1739209668.415992;-45.120503652039325
1739209668.4159946;-38.13080360867914
1739209668.415997;-35.57807855764607
1739209668.4159994;-38.13080360867914
1739209668.416002;-38.13080360867914
1739209668.4160044;-25.826314394896357
1739209668.416007;-32.816014438256545
1739209668.4160094;-45.120503652039325
1739209668.4160118;-45.120503652039325
1739209668.4160144;-31.141103565318915
1739209668.4160168;-38.13080360867914
1739209668.4160194;-45.120503652039325
1739209668.4160218;-45.120503652039325
1739209668.4160244;-31.14110356531892
1739209668.4160268;-38.13080360867914
1739209668.4160292;-38.13080360867914
1739209668.4160318;-45.120503652039325
1739209668.4160342;-38.13080360867914
1739209668.4160368;-38.13080360867914
1739209668.4160392;-45.120503652039325
1739209668.4160416;-45.120503652039325
1739209668.4160442;-27.267205301931607
1739209668.4160466;-32.816014438256545
1739209668.4160492;-38.13080360867914
1739209668.4160516;-45.120503652039325
1739209668.416054;-38.13080360867914
1739209668.4160566;-38.13080360867914
1739209668.416059;-45.120503652039325
1739209668.4160616;-45.120503652039325
1739209668.416064;-45.120503652039325
1739209668.4160666;-38.13080360867914
1739209668.416069;-45.120503652039325
1739209668.4160714;-45.120503652039325
1739209668.416074;-45.120503652039325
1739209668.4160764;-45.120503652039325
1739209668.416079;-45.120503652039325
1739209668.4160814;-45.120503652039325
1739209668.4160838;-33.981070128970906
1739209668.4160864;-35.57807855764607
1739209668.4160888;-38.13080360867914
1739209668.4160914;-45.120503652039325
1739209668.4160938;-38.13080360867914
1739209668.4160962;-35.57807855764607
1739209668.4160988;-38.13080360867914
1739209668.4161012;-45.120503652039325
1739209668.4161038;-38.13080360867914
1739209668.4161062;-35.57807855764607
1739209668.4161086;-38.13080360867914
1739209668.4161112;-45.120503652039325
1739209668.4161136;-38.13080360867914
1739209668.4161162;-35.57807855764607
1739209668.4161186;-45.120503652039325
1739209668.4161212;-45.120503652039325
1739209668.4161236;-45.120503652039325
1739209668.416126;-38.13080360867914
1739209668.4161286;-38.13080360867914
1739209668.416131;-45.120503652039325
1739209668.4161336;-38.13080360867914
1739209668.416136;-33.981070128970906
1739209668.4161384;-38.13080360867914
1739209668.416141;-45.120503652039325
1739209668.4161434;-33.981070128970906
1739209668.416146;-30.49652367304973
1739209668.4161484;-45.120503652039325
1739209668.4161508;-38.13080360867914
1739209668.4161534;-35.57807855764607
1739209668.4161558;-38.13080360867914
1739209668.4161584;-38.13080360867914
1739209668.4161608;-33.981070128970906
1739209668.4161634;-45.120503652039325
1739209668.4161658;-45.120503652039325
1739209668.4161682;-38.13080360867914
1739209668.4161708;-45.120503652039325
1739209668.4161732;-45.120503652039325
1739209668.4161758;-38.13080360867914
1739209668.4161782;-38.13080360867914
1739209668.4161806;-45.120503652039325
1739209668.4161832;-32.816014438256545
1739209668.4161856;-28.21854285175415
1739209668.4161882;-38.13080360867914
1739209668.4161906;-45.120503652039325
1739209668.416193;-38.13080360867914
1739209668.4161956;-35.57807855764607
1739209668.416198;-45.120503652039325
1739209668.4162006;-38.13080360867914
1739209668.416203;-45.120503652039325
1739209668.4162056;-45.120503652039325
1739209668.416208;-38.13080360867914
1739209668.4162104;-45.120503652039325
1739209668.416213;-45.120503652039325
1739209668.4162154;-45.120503652039325
1739209668.416218;-38.13080360867914
1739209668.4162204;-45.120503652039325
1739209668.4162228;-33.981070128970906
1739209668.4162254;-26.035653463252796
1739209668.4162278;-45.120503652039325
1739209668.4162304;-45.120503652039325
1739209668.4162328;-33.981070128970906
1739209668.4162352;-32.816014438256545
1739209668.4162378;-45.120503652039325
1739209668.4162402;-45.120503652039325
1739209668.4162428;-38.13080360867914
1739209668.4162452;-45.120503652039325
1739209668.4162478;-45.120503652039325
1739209668.4162502;-45.120503652039325
1739209668.4162526;-38.13080360867914
1739209668.4162552;-35.57807855764607
1739209668.4162576;-38.13080360867914
1739209668.4162602;-45.120503652039325
1739209668.4162626;-33.981070128970906
1739209668.416265;-30.49652367304973
1739209668.4162676;-33.981070128970906
1739209668.41627;-35.57807855764607
1739209668.4162726;-35.57807855764607
1739209668.416275;-45.120503652039325
1739209668.4162774;-38.13080360867914
1739209668.41628;-32.816014438256545
1739209668.4162824;-38.13080360867914
1739209668.416285;-45.120503652039325
1739209668.4162874;-38.13080360867914
1739209668.41629;-45.120503652039325
1739209668.4162924;-45.120503652039325
1739209668.4162948;-38.13080360867914
1739209668.4162974;-38.13080360867914
1739209668.4162998;-38.13080360867914
1739209668.4163024;-38.13080360867914
1739209668.4163048;-45.120503652039325
1739209668.4163072;-38.13080360867914
1739209668.4163098;-38.13080360867914
1739209668.4163122;-45.120503652039325
1739209668.4163148;-45.120503652039325
1739209668.4163172;-38.13080360867914
1739209668.4163196;-35.57807855764607
1739209668.4163222;-38.13080360867914
1739209668.4163246;-33.981070128970906
1739209668.4163272;-35.57807855764607
1739209668.4163296;-35.57807855764607
1739209668.416332;-38.13080360867914
1739209668.4163346;-38.13080360867914
1739209668.416337;-38.13080360867914
1739209668.4163396;-32.816014438256545
1739209668.416342;-45.120503652039325
1739209668.4163446;-45.120503652039325
1739209668.416347;-38.13080360867914
1739209668.4163494;-38.13080360867914
1739209668.416352;-38.13080360867914
1739209668.4163544;-38.13080360867914
1739209668.416357;-35.57807855764607
1739209668.4163594;-35.57807855764607
1739209668.4163618;-38.13080360867914
1739209668.4163644;-45.120503652039325
1739209668.4163668;-38.13080360867914
1739209668.4163694;-45.120503652039325
1739209668.4163718;-38.13080360867914
1739209668.4163742;-45.120503652039325
1739209668.4163768;-45.120503652039325
1739209668.4163792;-45.120503652039325
1739209668.4163818;-45.120503652039325
1739209668.4163842;-35.57807855764607
1739209668.4163868;-38.13080360867914
1739209668.4163892;-38.13080360867914
1739209668.4163916;-45.120503652039325
1739209668.4163942;-45.120503652039325
1739209668.4163966;-38.13080360867914
1739209668.4163992;-45.120503652039325
1739209668.4164016;-45.120503652039325
1739209668.416404;-45.120503652039325
1739209668.4164066;-38.13080360867914
1739209668.416409;-45.120503652039325
1739209668.4164116;-45.120503652039325
1739209668.416414;-45.120503652039325
1739209668.4164164;-45.120503652039325
1739209668.416419;-38.13080360867914
1739209668.4164214;-45.120503652039325
1739209668.416424;-35.57807855764607
1739209668.4164264;-31.141103565318915
1739209668.416429;-38.13080360867914
1739209668.4164314;-45.120503652039325
1739209668.4164338;-38.13080360867914
1739209668.4164364;-32.816014438256545
1739209668.4164388;-45.120503652039325
1739209668.4164414;-45.120503652039325
1739209668.4164438;-45.120503652039325
1739209668.4164462;-38.13080360867914
1739209668.4164488;-35.57807855764607
1739209668.4164512;-45.120503652039325
1739209668.4164538;-45.120503652039325
1739209668.4164562;-38.13080360867914
1739209668.4164586;-45.120503652039325
1739209668.4164612;-45.120503652039325
1739209668.4164636;-45.120503652039325
1739209668.4164662;-35.57807855764607
1739209668.4164686;-38.13080360867914
1739209668.4164712;-45.120503652039325
1739209668.4164736;-38.13080360867914
1739209668.416476;-38.13080360867914
1739209668.4164786;-45.120503652039325
1739209668.416481;-45.120503652039325
1739209668.4164836;-45.120503652039325
1739209668.4067988;-45.120503652039325
1739209668.4067996;-45.120503652039325
1739209668.4068;-45.120503652039325
1739209668.4068007;-45.120503652039325
1739209668.4068012;-45.120503652039325
1739209668.406802;-38.13080360867914
1739209668.4068024;-35.57807855764607
1739209668.406803;-45.120503652039325
1739209668.4068036;-45.120503652039325
1739209668.406804;-38.13080360867914
1739209668.4068048;-38.13080360867914
1739209668.4068053;-35.57807855764607
1739209668.406806;-38.13080360867914
1739209668.4068065;-38.13080360867914
1739209668.406807;-45.120503652039325
1739209668.4068077;-35.57807855764607
1739209668.4068081;-28.21854285175415
1739209668.4068089;-38.13080360867914
1739209668.4068093;-38.13080360867914
1739209668.40681;-38.13080360867914
1739209668.4068105;-45.120503652039325
1739209668.406811;-38.13080360867914
1739209668.4068117;-45.120503652039325
1739209668.4068122;-45.120503652039325
1739209668.406813;-38.13080360867914
1739209668.4068134;-45.120503652039325
1739209668.406814;-45.120503652039325
1739209668.4068146;-38.13080360867914
1739209668.406815;-45.120503652039325
1739209668.4068158;-45.120503652039325
1739209668.4068162;-45.120503652039325
1739209668.406817;-35.57807855764607
1739209668.4068174;-28.21854285175415
1739209668.4068182;-38.13080360867914
1739209668.4068186;-35.57807855764607
1739209668.406819;-38.13080360867914
1739209668.4068198;-45.120503652039325
1739209668.4068203;-45.120503652039325
1739209668.406821;-38.13080360867914
1739209668.4068215;-45.120503652039325
1739209668.406822;-33.981070128970956
1739209668.4068227;-38.13080360867914
1739209668.4068232;-45.120503652039325
1739209668.4068239;-45.120503652039325
1739209668.4068244;-45.120503652039325
1739209668.406825;-38.13080360867914
1739209668.4068255;-35.57807855764607
1739209668.406826;-38.13080360867914
1739209668.4068267;-32.816014438256545
1739209668.4068272;-38.13080360867914
1739209668.406828;-45.120503652039325
1739209668.4068284;-45.120503652039325
1739209668.406829;-38.13080360867914
1739209668.4068296;-45.120503652039325
1739209668.40683;-38.13080360867914
1739209668.4068308;-35.57807855764607
1739209668.4068313;-35.57807855764607
1739209668.406832;-45.120503652039325
1739209668.4068325;-45.120503652039325
1739209668.4068332;-38.13080360867914
1739209668.4068336;-35.57807855764607
1739209668.4068341;-38.13080360867914
1739209668.4068348;-45.120503652039325
1739209668.4068353;-31.141103565318915
1739209668.406836;-33.981070128970906
1739209668.4068365;-45.120503652039325
1739209668.4068372;-38.13080360867914
1739209668.4068377;-38.13080360867914
1739209668.4068382;-30.49652367304973
1739209668.406839;-35.57807855764607
1739209668.4068394;-38.13080360867914
1739209668.40684;-45.120503652039325
1739209668.4068406;-30.49652367304973
1739209668.4068413;-32.816014438256545
1739209668.4068418;-45.120503652039325
1739209668.4068422;-45.120503652039325
1739209668.406843;-38.13080360867914
1739209668.4068434;-38.13080360867914
1739209668.4068441;-45.120503652039325
1739209668.4068446;-35.57807855764607
1739209668.4068453;-32.81601443825658
1739209668.4068458;-45.120503652039325
1739209668.4068463;-38.13080360867914
1739209668.406847;-38.13080360867914
1739209668.4068475;-45.120503652039325
1739209668.4068482;-38.13080360867914
1739209668.4068487;-38.13080360867914
1739209668.4068494;-38.13080360867914
1739209668.4068499;-28.58837851428586
1739209668.4068503;-31.141103565318915
1739209668.406851;-45.120503652039325
1739209668.4068515;-45.120503652039325
1739209668.4068522;-33.981070128970906
1739209668.4068527;-38.13080360867914
1739209668.4068534;-45.120503652039325
1739209668.406854;-35.57807855764607
1739209668.4068544;-38.13080360867914
1739209668.406855;-45.120503652039325
1739209668.4068556;-45.120503652039325
1739209668.4068563;-33.981070128970906
1739209668.4068568;-38.13080360867914
1739209668.4068575;-45.120503652039325
1739209668.406858;-45.120503652039325
1739209668.4068584;-38.13080360867914
1739209668.4068592;-28.58837851428586
1739209668.4068596;-28.992665084841942
1739209668.4068604;-45.120503652039325
1739209668.4068608;-38.13080360867914
1739209668.4068615;-32.816014438256545
1739209668.406862;-38.13080360867914
1739209668.4068625;-45.120503652039325
1739209668.4068632;-45.120503652039325
1739209668.4068637;-38.13080360867914
1739209668.4068644;-45.120503652039325
1739209668.406865;-45.120503652039325
1739209668.4068656;-33.981070128970906
1739209668.406866;-35.57807855764607
1739209668.4068666;-45.120503652039325
1739209668.4068673;-38.13080360867914
1739209668.4068677;-35.57807855764607
1739209668.4068685;-32.816014438256545
1739209668.406869;-38.13080360867914
1739209668.4068694;-45.120503652039325
1739209668.4068701;-38.13080360867914
1739209668.4068706;-35.57807855764607
1739209668.4068713;-38.13080360867914
1739209668.4068718;-38.13080360867914
1739209668.4068725;-38.13080360867914
1739209668.406873;-45.120503652039325
1739209668.4068735;-38.13080360867914
1739209668.4068742;-45.120503652039325
1739209668.4068747;-45.120503652039325
1739209668.4068754;-38.13080360867914
1739209668.4068758;-38.13080360867914
1739209668.4068766;-45.120503652039325
1739209668.406877;-45.120503652039325
1739209668.4068775;-45.120503652039325
1739209668.4068782;-45.120503652039325
1739209668.4068787;-45.120503652039325
1739209668.4068794;-38.13080360867914
1739209668.40688;-38.13080360867914
1739209668.4068806;-45.120503652039325
1739209668.406881;-45.120503652039325
1739209668.4068816;-33.981070128970906
1739209668.4068823;-35.57807855764607
1739209668.4068828;-38.13080360867914
1739209668.4068835;-45.120503652039325
1739209668.406884;-38.13080360867914
1739209668.4068847;-45.120503652039325
1739209668.4068851;-38.13080360867914
1739209668.4068856;-33.981070128970906
1739209668.4068863;-45.120503652039325
1739209668.4068868;-38.13080360867914
1739209668.4068875;-38.13080360867914
1739209668.406888;-45.120503652039325
1739209668.4068887;-45.120503652039325
1739209668.4068892;-45.120503652039325
1739209668.4068897;-45.120503652039325
1739209668.4068904;-45.120503652039325
1739209668.4068909;-45.120503652039325
1739209668.4068916;-45.120503652039325
1739209668.406892;-38.13080360867914
1739209668.4068928;-45.120503652039325
1739209668.4068933;-38.13080360867914
1739209668.4068937;-38.13080360867914
1739209668.4068944;-38.13080360867914
1739209668.406895;-32.816014438256545
1739209668.4068956;-45.120503652039325
1739209668.406896;-38.13080360867914
1739209668.4068968;-38.13080360867914
1739209668.4068973;-45.120503652039325
1739209668.4068978;-45.120503652039325
1739209668.4068985;-35.57807855764607
1739209668.406899;-45.120503652039325
1739209668.4068997;-45.120503652039325
1739209668.4069002;-35.57807855764607
1739209668.406901;-35.57807855764607
1739209668.4069014;-45.120503652039325
1739209668.4069018;-45.120503652039325
1739209668.4069026;-38.13080360867914
1739209668.406903;-38.13080360867914
1739209668.4069037;-33.981070128970906
1739209668.4069042;-45.120503652039325
1739209668.406905;-38.13080360867914
1739209668.4069054;-38.13080360867914
1739209668.406906;-38.13080360867914
1739209668.4069066;-38.13080360867914
1739209668.406907;-38.13080360867914
1739209668.4069078;-35.57807855764607
1739209668.4069083;-38.13080360867914
1739209668.406909;-38.13080360867914
1739209668.4069095;-45.120503652039325
1739209668.40691;-38.13080360867914
1739209668.4069107;-38.13080360867914
1739209668.4069111;-45.120503652039325
1739209668.4069118;-33.981070128970906
1739209668.4069123;-32.816014438256545
1739209668.4069128;-38.13080360867914
1739209668.4069135;-45.120503652039325
1739209668.406914;-38.13080360867914
1739209668.4069147;-38.13080360867914
1739209668.4069152;-45.120503652039325
1739209668.406916;-35.57807855764607
1739209668.4069164;-45.120503652039325
1739209668.4069169;-35.57807855764607
1739209668.4069176;-38.13080360867914
1739209668.406918;-35.57807855764607
1739209668.4069188;-45.120503652039325
1739209668.4069192;-38.13080360867914
1739209668.40692;-38.13080360867914
1739209668.4069204;-45.120503652039325
1739209668.406921;-45.120503652039325
1739209668.4069216;-45.120503652039325
1739209668.406922;-38.13080360867914
1739209668.4069228;-45.120503652039325
1739209668.4069233;-45.120503652039325
1739209668.406924;-32.816014438256545
1739209668.4069245;-38.13080360867914
1739209668.406925;-35.57807855764607
1739209668.4069257;-38.13080360867914
1739209668.4069262;-35.57807855764607
1739209668.4069269;-45.120503652039325
1739209668.4069273;-38.13080360867914
1739209668.406928;-33.981070128970906
1739209668.4069285;-35.57807855764607
1739209668.406929;-38.13080360867914
1739209668.4069297;-45.120503652039325
1739209668.4069302;-38.13080360867914
1739209668.406931;-38.13080360867914
1739209668.4069314;-38.13080360867914
1739209668.406932;-45.120503652039325
1739209668.4069326;-38.13080360867914
1739209668.406933;-38.13080360867914
1739209668.4069338;-38.13080360867914
1739209668.4069343;-33.981070128970906
1739209668.406935;-35.57807855764607
1739209668.4069355;-35.57807855764607
1739209668.4069362;-38.13080360867914
1739209668.4069366;-33.981070128970906
1739209668.4069371;-38.13080360867914
1739209668.4069378;-45.120503652039325
1739209668.4069383;-45.120503652039325
1739209668.406939;-38.13080360867914
1739209668.4069395;-45.120503652039325
1739209668.4069402;-45.120503652039325
1739209668.4069407;-38.13080360867914
1739209668.4069412;-45.120503652039325
1739209668.406942;-45.120503652039325
1739209668.4069424;-45.120503652039325
1739209668.406943;-45.120503652039325
1739209668.4069436;-38.13080360867914
1739209668.4069443;-45.120503652039325
1739209668.4069448;-45.120503652039325
1739209668.4069452;-45.120503652039325
1739209668.406946;-33.981070128970906
1739209668.4069464;-35.57807855764607
1739209668.4069471;-45.120503652039325
1739209668.4069476;-45.120503652039325
1739209668.4069483;-32.816014438256545
1739209668.4069488;-45.120503652039325
1739209668.4069493;-45.120503652039325
1739209668.40695;-35.57807855764607
1739209668.4069505;-45.120503652039325
1739209668.4069512;-45.120503652039325
1739209668.4069517;-45.120503652039325
1739209668.4069524;-38.13080360867914
1739209668.4069529;-38.13080360867914
1739209668.4069533;-45.120503652039325
1739209668.406954;-38.13080360867914
1739209668.4069545;-38.13080360867914
1739209668.4069552;-35.57807855764607
1739209668.4069557;-45.120503652039325
1739209668.4069564;-38.13080360867914
1739209668.406957;-38.13080360867914
1739209668.4069574;-31.141103565318915
1739209668.406958;-31.141103565318915
1739209668.4069586;-38.13080360867914
1739209668.4069593;-38.13080360867914
1739209668.4069598;-38.13080360867914
1739209668.4069602;-38.13080360867914
1739209668.406961;-45.120503652039325
1739209668.4069614;-38.13080360867914
1739209668.4069622;-38.13080360867914
1739209668.4069626;-45.120503652039325
1739209668.4069633;-45.120503652039325
1739209668.4069638;-45.120503652039325
1739209668.4069643;-45.120503652039325
1739209668.406965;-45.120503652039325
1739209668.4069655;-45.120503652039325
1739209668.4069662;-33.981070128970906
1739209668.4069667;-31.141103565318915
1739209668.4069674;-33.981070128970906
1739209668.4069679;-45.120503652039325
