CAN Message; 0x1d3:0000dbdb53700b57
1739209621.608394;-32.816014438256545
1739209621.6083963;-31.141103565318893
1739209621.6083987;-45.120503652039325
1739209621.608401;-38.13080360867914
1739209621.6084032;-38.13080360867914
1739209621.6084056;-35.57807855764607
1739209621.608408;-45.120503652039325
1739209621.6084104;-38.13080360867914
1739209621.6084127;-45.120503652039325
1739209621.608415;-45.120503652039325
1739209621.6084173;-38.13080360867914
1739209621.6084197;-38.13080360867914
1739209621.608422;-38.13080360867914
1739209621.6084244;-45.120503652039325
1739209621.6084266;-38.13080360867914
1739209621.608429;-45.120503652039325
1739209621.6084313;-33.981070128970906
1739209621.6084337;-28.58837851428586
1739209621.608436;-38.13080360867914
1739209621.6084383;-38.13080360867914
1739209621.6084406;-38.13080360867914
1739209621.608443;-35.57807855764607
1739209621.6084454;-45.120503652039325
1739209621.6084478;-45.120503652039325
1739209621.60845;-38.13080360867914
1739209621.6084523;-45.120503652039325
1739209621.6084547;-38.13080360867914
1739209621.608457;-38.13080360867914
1739209621.6084595;-35.57807855764607
1739209621.6084616;-35.57807855764607
1739209621.608464;-35.57807855764607
1739209621.6084664;-38.13080360867914
1739209621.6084688;-32.816014438256545
1739209621.6084712;-35.57807855764607
1739209621.6084733;-45.120503652039325
1739209621.6084757;-45.120503652039325
1739209621.608478;-45.120503652039325
1739209621.6084805;-45.120503652039325
1739209621.6084828;-38.13080360867914
1739209621.608485;-45.120503652039325
1739209621.6084874;-35.57807855764607
1739209621.6084898;-32.816014438256545
1739209621.6084921;-38.13080360867914
1739209621.6084945;-45.120503652039325
1739209621.6084967;-38.13080360867914
1739209621.608499;-35.57807855764607
1739209621.6085014;-45.120503652039325
1739209621.6085038;-38.13080360867914
1739209621.6085062;-38.13080360867914
1739209621.6085083;-45.120503652039325
1739209621.6085107;-45.120503652039325
1739209621.608513;-38.13080360867914
1739209621.6085155;-38.13080360867914
1739209621.608518;-45.120503652039325
1739209621.6085203;-38.13080360867914
1739209621.6085224;-38.13080360867914
1739209621.6085248;-45.120503652039325
1739209621.6085272;-32.816014438256545
1739209621.6085296;-38.13080360867914
1739209621.608532;-45.120503652039325
1739209621.608534;-38.13080360867914
1739209621.6085365;-38.13080360867914
1739209621.6085389;-38.13080360867914
1739209621.6085413;-45.120503652039325
1739209621.6085436;-45.120503652039325
1739209621.6085458;-45.120503652039325
1739209621.6085482;-45.120503652039325
1739209621.6085505;-45.120503652039325
1739209621.608553;-45.120503652039325
1739209621.6085553;-45.120503652039325
1739209621.6085575;-32.816014438256545
1739209621.6085598;-38.13080360867914
1739209621.6085622;-45.120503652039325
1739209621.6085646;-45.120503652039325
1739209621.608567;-38.13080360867914
1739209621.6085691;-33.981070128970906
1739209621.6085715;-35.57807855764607
1739209621.608574;-38.13080360867914
1739209621.6085763;-45.120503652039325
1739209621.6085787;-32.816014438256545
1739209621.6085808;-45.120503652039325
1739209621.6085832;-38.13080360867914
1739209621.6085856;-33.981070128970906
1739209621.608588;-45.120503652039325
1739209621.6085904;-45.120503652039325
1739209621.6085925;-38.13080360867914
1739209621.608595;-38.13080360867914
1739209621.6085973;-38.13080360867914
1739209621.6085997;-38.13080360867914
1739209621.608602;-33.981070128970906
1739209621.6086042;-38.13080360867914
1739209621.6086066;-38.13080360867914
1739209621.608609;-38.13080360867914
1739209621.6086113;-45.120503652039325
1739209621.6086137;-45.120503652039325
1739209621.6086159;-45.120503652039325
1739209621.6086183;-38.13080360867914
1739209621.6086206;-38.13080360867914
1739209621.608623;-45.120503652039325
1739209621.6086254;-45.120503652039325
1739209621.6086276;-30.49652367304973
1739209621.60863;-38.13080360867914
1739209621.6086323;-45.120503652039325
1739209621.6086347;-38.13080360867914
1739209621.608637;-38.13080360867914
1739209621.6086392;-33.981070128970906
1739209621.6086416;-45.120503652039325
1739209621.608644;-45.120503652039325
1739209621.6086464;-35.57807855764607
1739209621.6086488;-38.13080360867914
1739209621.608651;-38.13080360867914
1739209621.6086533;-45.120503652039325
1739209621.6086557;-38.13080360867914
1739209621.608658;-38.13080360867914
1739209621.6086605;-33.981070128970956
1739209621.6086626;-45.120503652039325
1739209621.608665;-38.13080360867914
1739209621.6086674;-45.120503652039325
1739209621.6086698;-45.120503652039325
1739209621.6086721;-45.120503652039325
1739209621.6086743;-35.57807855764607
1739209621.6086767;-32.816014438256545
1739209621.608679;-26.991370085610722
1739209621.6086814;-38.13080360867914
1739209621.6086838;-38.13080360867914
1739209621.608686;-38.13080360867914
1739209621.6086884;-38.13080360867914
1739209621.6086907;-38.13080360867914
1739209621.6086931;-38.13080360867914
1739209621.6086955;-38.13080360867914
1739209621.6086977;-33.981070128970956
1739209621.6087;-45.120503652039325
1739209621.6087024;-38.13080360867914
1739209621.6087048;-45.120503652039325
1739209621.6087072;-38.13080360867914
1739209621.6087093;-45.120503652039325
1739209621.6087117;-45.120503652039325
1739209621.608714;-38.13080360867914
1739209621.6087165;-38.13080360867914
1739209621.6087189;-38.13080360867914
1739209621.608721;-45.120503652039325
1739209621.6087234;-32.816014438256545
1739209621.6087258;-31.141103565318915
1739209621.6087282;-45.120503652039325
1739209621.6087306;-38.13080360867914
1739209621.6087327;-38.13080360867914
1739209621.608735;-35.57807855764607
1739209621.6087375;-45.120503652039325
1739209621.6087399;-38.13080360867914
1739209621.6087422;-45.120503652039325
1739209621.6087444;-38.13080360867914
1739209621.6087468;-38.13080360867914
1739209621.6087492;-38.13080360867914
1739209621.6087515;-38.13080360867914
1739209621.608754;-45.120503652039325
1739209621.608756;-45.120503652039325
1739209621.6087584;-45.120503652039325
1739209621.6087608;-45.120503652039325
1739209621.6087632;-45.120503652039325
1739209621.6087656;-38.13080360867914
1739209621.6087677;-32.816014438256545
1739209621.6087701;-45.120503652039325
1739209621.6087725;-27.8777449560314
1739209621.608775;-32.816014438256545
1739209621.6087773;-45.120503652039325
1739209621.6087794;-45.120503652039325
1739209621.6087818;-32.816014438256545
1739209621.6087842;-45.120503652039325
1739209621.6087866;-38.13080360867914
1739209621.608789;-33.981070128970906
1739209621.6087914;-45.120503652039325
1739209621.6087935;-45.120503652039325
1739209621.608796;-35.57807855764607
1739209621.6087983;-45.120503652039325
1739209621.6088006;-45.120503652039325
1739209621.608803;-38.13080360867914
1739209621.6088052;-38.13080360867914
1739209621.6088076;-38.13080360867914
1739209621.60881;-32.816014438256545
1739209621.6088123;-32.816014438256545
1739209621.6088147;-38.13080360867914
1739209621.6088169;-38.13080360867914
1739209621.6088192;-35.57807855764607
1739209621.6088216;-38.13080360867914
1739209621.608824;-45.120503652039325
1739209621.6088264;-38.13080360867914
1739209621.6088285;-45.120503652039325
1739209621.608831;-45.120503652039325
1739209621.6088333;-45.120503652039325
1739209621.6088357;-45.120503652039325
1739209621.608838;-35.57807855764607
1739209621.6088402;-35.57807855764607
1739209621.6088426;-38.13080360867914
1739209621.608845;-45.120503652039325
1739209621.6088474;-45.120503652039325
1739209621.6088498;-45.120503652039325
1739209621.608852;-45.120503652039325
1739209621.6088543;-45.120503652039325
1739209621.6088567;-45.120503652039325
1739209621.608859;-38.13080360867914
1739209621.6088614;-35.57807855764607
1739209621.6088636;-45.120503652039325
1739209621.608866;-32.816014438256545
1739209621.6088684;-32.816014438256545
1739209621.6088707;-45.120503652039325
1739209621.6088731;-45.120503652039325
1739209621.6088753;-38.13080360867914
1739209621.6088777;-38.13080360867914
1739209621.60888;-45.120503652039325
1739209621.6088824;-45.120503652039325
1739209621.6088848;-38.13080360867914
1739209621.608887;-38.13080360867914
1739209621.6088893;-38.13080360867914
1739209621.6088917;-38.13080360867914
1739209621.608894;-38.13080360867914
1739209621.6088965;-38.13080360867914
1739209621.6088986;-45.120503652039325
1739209621.608901;-45.120503652039325
1739209621.6089034;-35.57807855764607
1739209621.6089058;-38.13080360867914
1739209621.6089082;-38.13080360867914
1739209621.6089103;-45.120503652039325
1739209621.6089127;-38.13080360867914
1739209621.608915;-45.120503652039325
1739209621.6089175;-38.13080360867914
1739209621.6089199;-45.120503652039325
1739209621.608922;-38.13080360867914
1739209621.6089244;-35.57807855764607
1739209621.6089268;-45.120503652039325
1739209621.6089292;-45.120503652039325
1739209621.6089315;-35.57807855764607
1739209621.6089337;-35.57807855764607
1739209621.608936;-45.120503652039325
1739209621.6089385;-45.120503652039325
1739209621.6089408;-33.981070128970906
1739209621.6089432;-38.13080360867914
1739209621.6089454;-38.13080360867914
1739209621.6089478;-45.120503652039325
1739209621.6089501;-35.57807855764607
1739209621.6089525;-38.13080360867914
1739209621.608955;-38.13080360867914
1739209621.608957;-38.13080360867914
1739209621.6089594;-45.120503652039325
1739209621.6089618;-45.120503652039325
1739209621.6089642;-33.981070128970906
1739209621.6089666;-45.120503652039325
1739209621.6089687;-38.13080360867914
1739209621.608971;-32.816014438256545
1739209621.6089735;-45.120503652039325
1739209621.608976;-45.120503652039325
1739209621.6089783;-28.58837851428586
1739209621.6089804;-38.13080360867914
1739209621.6089828;-45.120503652039325
1739209621.6089852;-38.13080360867914
1739209621.6089876;-38.13080360867914
1739209621.60899;-38.13080360867914
1739209621.608992;-45.120503652039325
1739209621.6089945;-45.120503652039325
1739209621.6089969;-45.120503652039325
1739209621.6089993;-33.981070128970906
1739209621.6090016;-33.981070128970906
1739209621.6090038;-35.57807855764607
1739209621.6090062;-38.13080360867914
1739209621.6090086;-38.13080360867914
1739209621.609011;-45.120503652039325
1739209621.6090133;-38.13080360867914
1739209621.6090155;-45.120503652039325
1739209621.6090178;-33.981070128970906
1739209621.6090202;-28.992665084841942
1739209621.6090226;-45.120503652039325
1739209621.609025;-38.13080360867914
1739209621.6090271;-38.13080360867914
1739209621.6090295;-38.13080360867914
1739209621.609032;-45.120503652039325
1739209621.6090343;-38.13080360867914
1739209621.6090367;-33.981070128970906
1739209621.6090388;-30.49652367304973
1739209621.6090412;-38.13080360867914
1739209621.6090436;-35.57807855764607
1739209621.609046;-38.13080360867914
1739209621.6090484;-45.120503652039325
1739209621.6090508;-38.13080360867914
1739209621.609053;-38.13080360867914
1739209621.6090553;-38.13080360867914
1739209621.6090577;-31.141103565318915
1739209621.60906;-45.120503652039325
1739209621.6090624;-35.57807855764607
1739209621.6090646;-32.816014438256545
1739209621.609067;-38.13080360867914
1739209621.6090693;-38.13080360867914
1739209621.6090717;-32.816014438256545
1739209621.609074;-33.981070128970906
1739209621.6090763;-35.57807855764607
1739209621.6090786;-38.13080360867914
1739209621.609081;-38.13080360867914
1739209621.6090834;-38.13080360867914
1739209621.6090858;-45.120503652039325
1739209621.609088;-45.120503652039325
1739209621.6090903;-38.13080360867914
1739209621.6090927;-35.57807855764607
1739209621.609095;-33.981070128970906
1739209621.6090975;-38.13080360867914
1739209621.6090996;-38.13080360867914
1739209621.609102;-38.13080360867914
1739209621.6091044;-38.13080360867914
1739209621.6091068;-38.13080360867914
1739209621.6091092;-35.57807855764607
1739209621.6091113;-38.13080360867914
1739209621.6091137;-45.120503652039325
1739209621.609116;-38.13080360867914
1739209621.6091185;-35.57807855764607
1739209621.6091208;-38.13080360867914
1739209621.609123;-45.120503652039325
1739209621.6091254;-45.120503652039325
1739209621.6091278;-45.120503652039325
1739209621.6091301;-45.120503652039325
1739209621.6091325;-33.981070128970956
1739209621.6091347;-45.120503652039325
1739209621.609137;-35.57807855764607
1739209621.6091394;-33.981070128970906
1739209621.6091418;-38.13080360867914
1739209621.6091442;-35.57807855764607
1739209621.6091464;-38.13080360867914
1739209621.6091487;-38.13080360867914
1739209621.6091511;-28.58837851428586
1739209621.6091535;-38.13080360867914
1739209621.609156;-38.13080360867914
1739209621.609158;-33.981070128970906
1739209621.6091604;-35.57807855764607
1739209621.6091628;-45.120503652039325
1739209621.6091652;-32.816014438256545
1739209621.6091676;-32.816014438256545
1739209621.6091697;-33.981070128970956
1739209621.609172;-45.120503652039325
1739209621.6091745;-32.816014438256545
1739209621.6091769;-38.13080360867914
1739209621.6091793;-38.13080360867914
1739209621.6091814;-38.13080360867914
1739209621.6091838;-45.120503652039325
1739209621.6091862;-35.57807855764607
1739209621.6091886;-38.13080360867914
1739209621.609191;-45.120503652039325
1739209621.609193;-45.120503652039325
1739209621.6091955;-45.120503652039325
1739209621.6091979;-45.120503652039325
1739209621.6092002;-45.120503652039325
1739209621.6092026;-45.120503652039325
1739209621.6092048;-45.120503652039325
1739209621.6092072;-35.57807855764607
1739209621.6092095;-35.57807855764607
1739209621.609212;-45.120503652039325
1739209621.6092143;-38.13080360867914
1739209621.6092165;-33.981070128970906
1739209621.6092188;-38.13080360867914
1739209621.6092212;-45.120503652039325
1739209621.6092236;-45.120503652039325
1739209621.609226;-45.120503652039325
1739209621.6092281;-45.120503652039325
1739209621.6092305;-38.13080360867914
1739209621.609233;-45.120503652039325
1739209621.6092353;-45.120503652039325
1739209621.6092377;-35.57807855764607
1739209621.6092398;-45.120503652039325
1739209621.6092422;-45.120503652039325
1739209621.6092446;-45.120503652039325
1739209621.609247;-38.13080360867914
1739209621.6092494;-38.13080360867914
1739209621.6092515;-38.13080360867914
1739209621.609254;-38.13080360867914
1739209621.6092563;-38.13080360867914
1739209621.6092587;-35.57807855764607
1739209621.609261;-38.13080360867914
1739209621.6092632;-45.120503652039325
1739209621.6092656;-45.120503652039325
1739209621.609268;-33.981070128970906
1739209621.6092703;-38.13080360867914
1739209621.6092727;-45.120503652039325
1739209621.6092749;-38.13080360867914
1739209621.6092772;-35.57807855764607
1739209621.6092796;-35.57807855764607
1739209621.609282;-38.13080360867914
1739209621.6092844;-38.13080360867914
1739209621.6092865;-38.13080360867914
1739209621.609289;-45.120503652039325
1739209621.6092913;-45.120503652039325
1739209621.6092937;-45.120503652039325
1739209621.609296;-45.120503652039325
1739209621.6092982;-45.120503652039325
1739209621.6093006;-38.13080360867914
1739209621.609303;-45.120503652039325
1739209621.6093054;-38.13080360867914
1739209621.6093078;-38.13080360867914
1739209621.60931;-35.57807855764607
1739209621.6093123;-35.57807855764607
1739209621.6093147;-45.120503652039325
1739209621.609317;-45.120503652039325
1739209621.6093194;-45.120503652039325
1739209621.6093218;-33.981070128970906
1739209621.609324;-38.13080360867914
1739209621.6093264;-45.120503652039325
1739209621.6093287;-33.981070128970906
1739209621.6093311;-38.13080360867914
1739209621.6093335;-38.13080360867914
1739209621.6093357;-38.13080360867914
1739209621.609338;-45.120503652039325
1739209621.6093404;-38.13080360867914
1739209621.6093428;-45.120503652039325
1739209621.6093452;-38.13080360867914
1739209621.6093473;-32.816014438256545
1739209621.6093497;-38.13080360867914
1739209621.609352;-38.13080360867914
1739209621.6093545;-38.13080360867914
1739209621.6093569;-38.13080360867914
1739209621.609359;-38.13080360867914
1739209621.6093614;-45.120503652039325
1739209621.6093638;-45.120503652039325
1739209621.6093662;-45.120503652039325
1739209621.6093686;-31.141103565318915
1739209621.6093707;-45.120503652039325
1739209621.609373;-45.120503652039325
1739209621.6093755;-38.13080360867914
1739209621.6093779;-33.981070128970906
1739209621.6093802;-38.13080360867914
1739209621.6093824;-45.120503652039325
1739209621.6093848;-33.981070128970906
1739209621.6093872;-45.120503652039325
1739209621.6093895;-45.120503652039325
1739209621.609392;-45.120503652039325
1739209621.609394;-35.57807855764607
1739209621.6093965;-31.141103565318915
1739209621.6093988;-45.120503652039325
1739209621.6094012;-45.120503652039325
1739209621.6094036;-33.981070128970906
1739209621.6094058;-45.120503652039325
1739209621.6094081;-45.120503652039325
1739209621.6094105;-45.120503652039325
1739209621.609413;-45.120503652039325
1739209621.6094153;-26.991370085610722
1739209621.6094174;-31.141103565318915
1739209621.6094198;-38.13080360867914
1739209621.6094222;-38.13080360867914
1739209621.6094246;-45.120503652039325
1739209621.609427;-45.120503652039325
1739209621.6094291;-38.13080360867914
1739209621.6094315;-45.120503652039325
1739209621.609434;-31.141103565318915
1739209621.6094363;-33.981070128970906
1739209621.6094387;-45.120503652039325
1739209621.6094408;-45.120503652039325
1739209621.6094432;-45.120503652039325
1739209621.6094456;-38.13080360867914
1739209621.609448;-33.981070128970906
1739209621.6094503;-38.13080360867914
1739209621.6094525;-33.981070128970906
1739209621.6094549;-38.13080360867914
1739209621.6094573;-45.120503652039325
1739209621.6094596;-45.120503652039325
1739209621.609462;-38.13080360867914
1739209621.6094642;-38.13080360867914
1739209621.6094666;-38.13080360867914
1739209621.609469;-45.120503652039325
1739209621.6094713;-45.120503652039325
1739209621.6094737;-45.120503652039325
1739209621.6094759;-45.120503652039325
1739209621.6094782;-45.120503652039325
1739209621.6094806;-45.120503652039325
1739209621.609483;-38.13080360867914
1739209621.6094854;-38.13080360867914
1739209621.6094875;-38.13080360867914
1739209621.60949;-38.13080360867914
1739209621.6094923;-33.981070128970906
1739209621.6094947;-38.13080360867914
1739209621.609497;-38.13080360867914
1739209621.6094992;-38.13080360867914
1739209621.6095016;-38.13080360867914
1739209621.609504;-45.120503652039325
1739209621.6095064;-45.120503652039325
1739209621.6095088;-45.120503652039325
1739209621.609511;-32.816014438256545
1739209621.6095133;-38.13080360867914
1739209621.6095157;-45.120503652039325
1739209621.609518;-45.120503652039325
1739209621.6095204;-35.57807855764607
1739209621.6095226;-45.120503652039325
1739209621.609525;-45.120503652039325
1739209621.6095273;-38.13080360867914
1739209621.6095297;-31.141103565318915
1739209621.609532;-33.981070128970906
1739209621.6095343;-38.13080360867914
1739209621.6095366;-45.120503652039325
1739209621.609539;-38.13080360867914
1739209621.6095414;-35.57807855764607
1739209621.6095438;-38.13080360867914
1739209621.609546;-45.120503652039325
1739209621.6095483;-45.120503652039325
1739209621.6095507;-45.120503652039325
1739209621.609553;-45.120503652039325
1739209621.6095555;-38.13080360867914
1739209621.6095576;-38.13080360867914
1739209621.60956;-45.120503652039325
1739209621.6095624;-38.13080360867914
1739209621.6095648;-45.120503652039325
1739209621.6095672;-45.120503652039325
1739209621.6095693;-38.13080360867914
1739209621.6095717;-45.120503652039325
1739209621.609574;-45.120503652039325
1739209621.6095765;-38.13080360867914
1739209621.6095788;-45.120503652039325
1739209621.609581;-45.120503652039325
1739209621.6095834;-35.57807855764607
1739209621.6095858;-33.981070128970906
1739209621.6095881;-38.13080360867914
1739209621.6095905;-38.13080360867914
1739209621.609593;-38.13080360867914
1739209621.609595;-38.13080360867914
1739209621.6095974;-45.120503652039325
1739209621.6095998;-38.13080360867914
1739209621.6096022;-45.120503652039325
1739209621.6096046;-38.13080360867914
1739209621.6096067;-38.13080360867914
1739209621.6096091;-38.13080360867914
1739209621.6096115;-45.120503652039325
1739209621.609614;-33.981070128970906
1739209621.6096163;-38.13080360867914
1739209621.6096184;-45.120503652039325
1739209621.6096208;-45.120503652039325
1739209621.6096232;-38.13080360867914
1739209621.6096256;-35.57807855764607
1739209621.609628;-45.120503652039325
1739209621.60963;-38.13080360867914
1739209621.6096325;-38.13080360867914
1739209621.6096349;-38.13080360867914
1739209621.6096373;-45.120503652039325
1739209621.6096396;-38.13080360867914
1739209621.6096418;-45.120503652039325
1739209621.6096442;-45.120503652039325
1739209621.6096466;-45.120503652039325
1739209621.609649;-45.120503652039325
1739209621.6096513;-35.57807855764607
1739209621.6096535;-38.13080360867914
1739209621.6096559;-45.120503652039325
1739209621.6096582;-38.13080360867914
1739209621.6096606;-35.57807855764607
1739209621.609663;-32.816014438256545
1739209621.6096652;-45.120503652039325
1739209621.6096675;-45.120503652039325
1739209621.60967;-38.13080360867914
1739209621.6096723;-38.13080360867914
1739209621.6096747;-45.120503652039325
1739209621.6096768;-45.120503652039325
1739209621.6096792;-45.120503652039325
1739209621.6096816;-45.120503652039325
1739209621.609684;-45.120503652039325
1739209621.6096864;-38.13080360867914
1739209621.6096885;-38.13080360867914
1739209621.609691;-45.120503652039325
1739209621.6096933;-38.13080360867914
1739209621.6096957;-38.13080360867914
1739209621.609698;-45.120503652039325
1739209621.6097002;-38.13080360867914
1739209621.6097026;-45.120503652039325
1739209621.609705;-45.120503652039325
1739209621.6097074;-35.57807855764607
1739209621.6097097;-35.57807855764607
1739209621.609712;-45.120503652039325
1739209621.6097143;-45.120503652039325
1739209621.6097167;-38.13080360867914
1739209621.609719;-28.992665084841942
1739209621.6097214;-45.120503652039325
1739209621.6097236;-38.13080360867914
1739209621.609726;-32.816014438256545
1739209621.6097283;-35.57807855764607
1739209621.6097307;-45.120503652039325
1739209621.609733;-38.13080360867914
1739209621.6097353;-45.120503652039325
1739209621.6097376;-33.981070128970956
1739209621.60974;-45.120503652039325
1739209621.6097424;-38.13080360867914
1739209621.6097448;-35.57807855764607
1739209621.609747;-38.13080360867914
1739209621.6097493;-45.120503652039325
1739209621.6097517;-45.120503652039325
1739209621.609754;-35.57807855764607
1739209621.6097565;-26.991370085610722
1739209621.6097586;-38.13080360867914
1739209621.609761;-38.13080360867914
1739209621.6097634;-35.57807855764607
1739209621.6097658;-38.13080360867914
1739209621.6097682;-38.13080360867914
1739209621.6097703;-38.13080360867914
1739209621.6097727;-45.120503652039325
1739209621.609775;-35.57807855764607
1739209621.6097775;-38.13080360867914
1739209621.6097798;-33.981070128970906
1739209621.609782;-45.120503652039325
1739209621.6097844;-45.120503652039325
1739209621.6097867;-45.120503652039325
1739209621.6097891;-45.120503652039325
1739209621.6097915;-45.120503652039325
1739209621.6097937;-38.13080360867914
1739209621.609796;-38.13080360867914
1739209621.6097984;-33.981070128970906
1739209621.6098008;-45.120503652039325
1739209621.6098032;-45.120503652039325
1739209621.6098053;-45.120503652039325
1739209621.6098077;-45.120503652039325
1739209621.60981;-45.120503652039325
1739209621.6098125;-33.981070128970906
1739209621.609815;-35.57807855764607
1739209621.609817;-35.57807855764607
1739209621.6098194;-45.120503652039325
1739209621.6098218;-38.13080360867914
1739209621.6098242;-38.13080360867914
1739209621.6098266;-45.120503652039325
1739209621.6098287;-45.120503652039325
1739209621.609831;-35.57807855764607
1739209621.6098335;-45.120503652039325
1739209621.6098359;-45.120503652039325
1739209621.6098382;-38.13080360867914
1739209621.6098404;-45.120503652039325
1739209621.6098428;-38.13080360867914
1739209621.6098452;-38.13080360867914
1739209621.6098475;-33.981070128970906
1739209621.60985;-28.992665084841942
1739209621.6098523;-33.981070128970906
1739209621.6098545;-35.57807855764607
1739209621.6098568;-45.120503652039325
1739209621.6098592;-45.120503652039325
1739209621.6098616;-32.816014438256545
1739209621.609864;-33.981070128970906
1739209621.6098661;-38.13080360867914
1739209621.6098685;-29.438486411369347
1739209621.609871;-31.141103565318915
1739209621.6098733;-33.981070128970906
1739209621.6098757;-45.120503652039325
1739209621.6098778;-38.13080360867914
1739209621.6098802;-45.120503652039325
1739209621.6098826;-38.13080360867914
1739209621.6122272;-38.13080360867914
1739209621.6122293;-38.13080360867914
1739209621.6122317;-38.13080360867914
1739209621.6122339;-45.120503652039325
1739209621.612236;-45.120503652039325
1739209621.6122384;-45.120503652039325
1739209621.6122406;-38.13080360867914
1739209621.612243;-38.13080360867914
1739209621.612245;-35.57807855764607
1739209621.6122475;-38.13080360867914
1739209621.6122496;-38.13080360867914
1739209621.612252;-38.13080360867914
1739209621.6122541;-45.120503652039325
1739209621.6122565;-33.981070128970906
1739209621.6122587;-38.13080360867914
1739209621.612261;-35.57807855764607
1739209621.6122632;-45.120503652039325
1739209621.6122656;-38.13080360867914
1739209621.6122677;-38.13080360867914
1739209621.6122699;-45.120503652039325
1739209621.6122723;-45.120503652039325
1739209621.6122744;-38.13080360867914
1739209621.6122768;-33.981070128970906
1739209621.612279;-38.13080360867914
1739209621.6122813;-35.57807855764607
1739209621.6122835;-45.120503652039325
1739209621.6122859;-38.13080360867914
1739209621.612288;-35.57807855764607
1739209621.6122904;-38.13080360867914
1739209621.6122925;-33.981070128970906
1739209621.612295;-45.120503652039325
1739209621.612297;-45.120503652039325
1739209621.6122994;-45.120503652039325
1739209621.6123016;-38.13080360867914
1739209621.612304;-38.13080360867914
1739209621.612306;-38.13080360867914
1739209621.6123083;-38.13080360867914
1739209621.6123106;-38.13080360867914
1739209621.6123128;-45.120503652039325
1739209621.6123152;-45.120503652039325
1739209621.6123173;-38.13080360867914
1739209621.6123197;-45.120503652039325
1739209621.6123219;-45.120503652039325
1739209621.6123242;-38.13080360867914
1739209621.6123264;-38.13080360867914
1739209621.6123288;-38.13080360867914
1739209621.612331;-38.13080360867914
1739209621.6123333;-45.120503652039325
1739209621.6123354;-32.816014438256545
1739209621.6123378;-32.816014438256545
1739209621.61234;-38.13080360867914
1739209621.6123424;-38.13080360867914
1739209621.6123445;-31.141103565318915
1739209621.6123466;-38.13080360867914
1739209621.612349;-45.120503652039325
1739209621.6123512;-45.120503652039325
1739209621.6123536;-38.13080360867914
1739209621.6123557;-45.120503652039325
1739209621.612358;-45.120503652039325
1739209621.6123602;-45.120503652039325
1739209621.6123626;-45.120503652039325
1739209621.6123648;-38.13080360867914
1739209621.6123672;-45.120503652039325
1739209621.6123693;-45.120503652039325
1739209621.6123717;-38.13080360867914
1739209621.6123738;-32.816014438256545
1739209621.6123762;-45.120503652039325
1739209621.6123784;-45.120503652039325
1739209621.6123807;-35.57807855764607
1739209621.612383;-28.992665084841942
1739209621.612385;-38.13080360867914
1739209621.6123874;-38.13080360867914
1739209621.6123896;-38.13080360867914
1739209621.612392;-45.120503652039325
1739209621.612394;-38.13080360867914
1739209621.6123965;-45.120503652039325
1739209621.6123986;-38.13080360867914
1739209621.612401;-31.141103565318915
1739209621.6124032;-33.981070128970906
1739209621.6124055;-45.120503652039325
1739209621.6124077;-38.13080360867914
1739209621.61241;-38.13080360867914
1739209621.6124122;-45.120503652039325
1739209621.6124146;-45.120503652039325
1739209621.6124167;-45.120503652039325
1739209621.612419;-33.981070128970906
1739209621.6124213;-38.13080360867914
1739209621.6124234;-38.13080360867914
1739209621.6124258;-45.120503652039325
1739209621.612428;-38.13080360867914
1739209621.6124303;-45.120503652039325
1739209621.6124325;-45.120503652039325
1739209621.6124349;-38.13080360867914
1739209621.612437;-38.13080360867914
1739209621.6124394;-38.13080360867914
1739209621.6124415;-38.13080360867914
1739209621.612444;-38.13080360867914
1739209621.612446;-38.13080360867914
1739209621.6124485;-38.13080360867914
1739209621.6124506;-38.13080360867914
1739209621.612453;-45.120503652039325
1739209621.6124551;-38.13080360867914
1739209621.6124573;-38.13080360867914
1739209621.6124597;-35.57807855764607
1739209621.6124618;-45.120503652039325
1739209621.6124642;-45.120503652039325
1739209621.6124663;-45.120503652039325
1739209621.6124687;-45.120503652039325
1739209621.6124709;-38.13080360867914
1739209621.6124732;-38.13080360867914
1739209621.6124754;-33.981070128970906
1739209621.6124778;-38.13080360867914
1739209621.61248;-45.120503652039325
1739209621.6124823;-45.120503652039325
1739209621.6124845;-38.13080360867914
1739209621.6124868;-33.981070128970906
1739209621.612489;-38.13080360867914
1739209621.6124914;-38.13080360867914
1739209621.6124935;-38.13080360867914
1739209621.6124957;-38.13080360867914
1739209621.612498;-38.13080360867914
1739209621.6125002;-45.120503652039325
1739209621.6125026;-33.981070128970906
1739209621.6125047;-38.13080360867914
1739209621.612507;-38.13080360867914
1739209621.6125093;-45.120503652039325
1739209621.6125116;-33.981070128970906
1739209621.6125138;-32.816014438256545
1739209621.6125162;-45.120503652039325
1739209621.6125183;-45.120503652039325
1739209621.6125207;-45.120503652039325
1739209621.6125228;-45.120503652039325
1739209621.6125252;-45.120503652039325
1739209621.6125274;-38.13080360867914
1739209621.6125298;-28.992665084841942
1739209621.612532;-45.120503652039325
1739209621.612534;-45.120503652039325
1739209621.6125364;-38.13080360867914
1739209621.6125386;-33.981070128970906
1739209621.612541;-38.13080360867914
1739209621.612543;-45.120503652039325
1739209621.6125455;-45.120503652039325
1739209621.6125476;-33.981070128970956
1739209621.61255;-38.13080360867914
1739209621.6125522;-45.120503652039325
1739209621.6125546;-45.120503652039325
1739209621.6125567;-38.13080360867914
1739209621.612559;-32.816014438256545
1739209621.6125612;-38.13080360867914
