CAN Message; 0x77:b55c461475a076e3
1739209735.7101288;-38.13080360867914
1739209735.71014;-38.13080360867914
1739209735.7101512;-38.13080360867914
1739209735.7101622;-45.120503652039325
1739209735.7101734;-38.13080360867914
1739209735.7101846;-32.816014438256545
1739209735.7101955;-45.120503652039325
1739209735.7102067;-45.120503652039325
1739209735.710218;-38.13080360867914
1739209735.7102292;-35.57807855764607
1739209735.7102401;-45.120503652039325
1739209735.7102513;-45.120503652039325
1739209735.7102625;-33.981070128970906
1739209735.7102735;-27.267205301931607
1739209735.7102847;-38.13080360867914
1739209735.710296;-38.13080360867914
1739209735.710307;-38.13080360867914
1739209735.710318;-38.13080360867914
1739209735.7103293;-38.13080360867914
1739209735.7103403;-45.120503652039325
1739209735.7103515;-45.120503652039325
1739209735.7103627;-33.981070128970906
1739209735.7103736;-45.120503652039325
1739209735.7103848;-45.120503652039325
1739209735.710396;-45.120503652039325
1739209735.7104073;-33.981070128970906
1739209735.7104182;-45.120503652039325
1739209735.7104294;-45.120503652039325
1739209735.7104406;-38.13080360867914
1739209735.7104516;-28.992665084841942
1739209735.7104628;-33.981070128970906
1739209735.710474;-45.120503652039325
1739209735.710485;-38.13080360867914
1739209735.7104962;-45.120503652039325
1739209735.7105074;-45.120503652039325
1739209735.7105184;-45.120503652039325
1739209735.7105296;-45.120503652039325
1739209735.7105408;-33.981070128970906
1739209735.7105517;-38.13080360867914
1739209735.710563;-45.120503652039325
1739209735.7105742;-38.13080360867914
1739209735.710585;-35.57807855764607
1739209735.7105963;-35.57807855764607
1739209735.7106075;-45.120503652039325
1739209735.7106187;-38.13080360867914
1739209735.7106297;-28.992665084841942
1739209735.710641;-32.816014438256545
1739209735.710652;-45.120503652039325
1739209735.710663;-38.13080360867914
1739209735.7106743;-38.13080360867914
1739209735.7106855;-38.13080360867914
1739209735.7106965;-38.13080360867914
1739209735.7107077;-38.13080360867914
1739209735.7107189;-33.981070128970906
1739209735.7107298;-31.141103565318915
1739209735.710741;-45.120503652039325
1739209735.7107522;-38.13080360867914
1739209735.7107632;-38.13080360867914
1739209735.7107744;-33.981070128970906
1739209735.7107856;-33.981070128970906
1739209735.7107966;-38.13080360867914
1739209735.7108078;-45.120503652039325
1739209735.710819;-32.816014438256545
1739209735.7108302;-45.120503652039325
1739209735.7108412;-45.120503652039325
1739209735.7108524;-38.13080360867914
1739209735.7108636;-38.13080360867914
1739209735.7108746;-38.13080360867914
1739209735.7108858;-35.57807855764607
1739209735.710897;-33.981070128970906
1739209735.710908;-31.141103565318915
1739209735.7109191;-45.120503652039325
1739209735.7109303;-45.120503652039325
1739209735.7109413;-38.13080360867914
1739209735.7109525;-33.981070128970906
1739209735.7109637;-38.13080360867914
1739209735.7109747;-38.13080360867914
1739209735.710986;-38.13080360867914
1739209735.710997;-33.981070128970956
1739209735.7110083;-45.120503652039325
1739209735.7110193;-45.120503652039325
1739209735.7110305;-45.120503652039325
1739209735.7110417;-38.13080360867914
1739209735.7110527;-45.120503652039325
1739209735.7110639;-38.13080360867914
1739209735.711075;-30.49652367304973
1739209735.711086;-30.49652367304973
1739209735.7110972;-35.57807855764607
1739209735.7111084;-35.57807855764607
1739209735.7111194;-33.981070128970906
1739209735.7111306;-33.981070128970906
1739209735.7111418;-45.120503652039325
1739209735.7111528;-45.120503652039325
1739209735.711164;-45.120503652039325
1739209735.7111752;-45.120503652039325
1739209735.7111862;-45.120503652039325
1739209735.7111974;-45.120503652039325
1739209735.7112086;-45.120503652039325
1739209735.7112198;-38.13080360867914
1739209735.7112308;-38.13080360867914
1739209735.711242;-45.120503652039325
1739209735.7112532;-38.13080360867914
1739209735.7112641;-38.13080360867914
1739209735.7112753;-35.57807855764607
1739209735.7112865;-45.120503652039325
1739209735.7112975;-38.13080360867914
1739209735.7113087;-38.13080360867914
1739209735.71132;-45.120503652039325
1739209735.711331;-45.120503652039325
1739209735.711342;-45.120503652039325
1739209735.7113533;-45.120503652039325
1739209735.7113643;-45.120503652039325
1739209735.7113755;-45.120503652039325
1739209735.7113867;-45.120503652039325
1739209735.711398;-38.13080360867914
1739209735.7114089;-45.120503652039325
1739209735.71142;-45.120503652039325
1739209735.7114313;-35.57807855764607
1739209735.7114422;-45.120503652039325
1739209735.7114534;-45.120503652039325
1739209735.7114646;-45.120503652039325
1739209735.7114756;-45.120503652039325
1739209735.7114868;-45.120503652039325
1739209735.711498;-45.120503652039325
1739209735.711509;-45.120503652039325
1739209735.7115202;-45.120503652039325
1739209735.7115314;-35.57807855764607
1739209735.7115424;-38.13080360867914
1739209735.7115536;-45.120503652039325
1739209735.7115648;-45.120503652039325
1739209735.7115757;-38.13080360867914
1739209735.711587;-45.120503652039325
1739209735.7115982;-38.13080360867914
1739209735.7116094;-38.13080360867914
1739209735.7116203;-45.120503652039325
1739209735.7116315;-45.120503652039325
1739209735.7116427;-38.13080360867914
1739209735.7116537;-35.57807855764607
1739209735.711665;-45.120503652039325
1739209735.7116761;-45.120503652039325
1739209735.711687;-38.13080360867914
1739209735.7116983;-45.120503652039325
1739209735.7117095;-28.21854285175415
1739209735.7117205;-29.438486411369333
1739209735.7117317;-45.120503652039325
1739209735.7117429;-38.13080360867914
1739209735.7117538;-38.13080360867914
1739209735.711765;-38.13080360867914
1739209735.7117763;-45.120503652039325
1739209735.7117875;-38.13080360867914
1739209735.7117984;-45.120503652039325
1739209735.7118096;-45.120503652039325
1739209735.7118208;-38.13080360867914
1739209735.7118318;-45.120503652039325
1739209735.711843;-45.120503652039325
1739209735.7118542;-38.13080360867914
1739209735.7118652;-38.13080360867914
1739209735.7118764;-38.13080360867914
1739209735.7118876;-32.816014438256545
1739209735.7118986;-32.816014438256545
1739209735.7119098;-45.120503652039325
1739209735.711921;-38.13080360867914
1739209735.711932;-38.13080360867914
1739209735.7119431;-45.120503652039325
1739209735.7119544;-45.120503652039325
1739209735.7119653;-38.13080360867914
1739209735.7119765;-45.120503652039325
1739209735.7119877;-45.120503652039325
1739209735.711999;-38.13080360867914
1739209735.71201;-35.57807855764607
1739209735.712021;-38.13080360867914
1739209735.7120323;-45.120503652039325
1739209735.7120433;-38.13080360867914
1739209735.7120545;-45.120503652039325
1739209735.7120657;-45.120503652039325
1739209735.7120767;-45.120503652039325
1739209735.7120879;-45.120503652039325
1739209735.712099;-45.120503652039325
1739209735.71211;-38.13080360867914
1739209735.7121212;-38.13080360867914
1739209735.7121325;-35.57807855764607
1739209735.7121434;-38.13080360867914
1739209735.7121546;-35.57807855764607
1739209735.7121658;-33.981070128970906
1739209735.712177;-45.120503652039325
1739209735.712188;-38.13080360867914
1739209735.7121992;-38.13080360867914
1739209735.7122104;-35.57807855764607
1739209735.7122214;-45.120503652039325
1739209735.7122326;-38.13080360867914
1739209735.7122438;-45.120503652039325
1739209735.7122548;-45.120503652039325
1739209735.712266;-45.120503652039325
1739209735.7122772;-45.120503652039325
1739209735.7122881;-38.13080360867914
1739209735.7122993;-38.13080360867914
1739209735.7123106;-38.13080360867914
1739209735.7123215;-38.13080360867914
1739209735.7123327;-38.13080360867914
1739209735.712344;-32.816014438256545
1739209735.712355;-45.120503652039325
1739209735.712366;-45.120503652039325
1739209735.7123773;-38.13080360867914
1739209735.7123885;-35.57807855764607
1739209735.7123995;-45.120503652039325
1739209735.7124107;-45.120503652039325
1739209735.712422;-38.13080360867914
1739209735.7124329;-45.120503652039325
1739209735.712444;-45.120503652039325
1739209735.7124553;-38.13080360867914
1739209735.7124662;-38.13080360867914
1739209735.7124774;-38.13080360867914
1739209735.7124887;-38.13080360867914
1739209735.7124996;-38.13080360867914
1739209735.7125108;-45.120503652039325
1739209735.712522;-38.13080360867914
1739209735.712533;-45.120503652039325
1739209735.7125442;-38.13080360867914
1739209735.7125554;-45.120503652039325
1739209735.7125664;-38.13080360867914
1739209735.7125776;-38.13080360867914
1739209735.7125888;-45.120503652039325
1739209735.7126;-38.13080360867914
1739209735.712611;-45.120503652039325
1739209735.7126222;-45.120503652039325
1739209735.7126334;-38.13080360867914
1739209735.7126443;-38.13080360867914
1739209735.7126555;-45.120503652039325
1739209735.7126667;-45.120503652039325
1739209735.7126777;-45.120503652039325
1739209735.712689;-45.120503652039325
1739209735.7127001;-33.981070128970906
1739209735.712711;-45.120503652039325
1739209735.7127223;-45.120503652039325
1739209735.7127335;-38.13080360867914
1739209735.7127445;-38.13080360867914
1739209735.7127557;-38.13080360867914
1739209735.712767;-45.120503652039325
1739209735.712778;-35.57807855764607
1739209735.712789;-38.13080360867914
1739209735.7128003;-45.120503652039325
1739209735.7128115;-45.120503652039325
1739209735.7128224;-45.120503652039325
1739209735.7128336;-45.120503652039325
1739209735.7128448;-45.120503652039325
1739209735.7128558;-38.13080360867914
1739209735.712867;-38.13080360867914
1739209735.7128782;-32.816014438256545
1739209735.7128892;-45.120503652039325
1739209735.7129004;-45.120503652039325
1739209735.7129116;-38.13080360867914
1739209735.7129226;-38.13080360867914
1739209735.7129338;-38.13080360867914
1739209735.712945;-33.981070128970906
1739209735.712956;-38.13080360867914
1739209735.7129672;-45.120503652039325
1739209735.7129784;-32.816014438256545
1739209735.7129896;-38.13080360867914
1739209735.7130005;-45.120503652039325
1739209735.7130117;-45.120503652039325
1739209735.713023;-32.816014438256545
1739209735.713034;-38.13080360867914
1739209735.7130451;-45.120503652039325
1739209735.7130563;-45.120503652039325
1739209735.7130673;-45.120503652039325
1739209735.7130785;-45.120503652039325
1739209735.7130897;-45.120503652039325
1739209735.7131007;-38.13080360867914
1739209735.7131119;-45.120503652039325
1739209735.713123;-33.981070128970906
1739209735.713134;-45.120503652039325
1739209735.7131453;-45.120503652039325
1739209735.7131565;-28.58837851428586
1739209735.7131677;-32.816014438256545
1739209735.7131786;-45.120503652039325
1739209735.7131898;-45.120503652039325
1739209735.713201;-31.141103565318915
1739209735.713212;-38.13080360867914
1739209735.7132232;-45.120503652039325
1739209735.7132344;-38.13080360867914
1739209735.7132454;-38.13080360867914
1739209735.7132566;-38.13080360867914
1739209735.7132678;-45.120503652039325
1739209735.7132788;-45.120503652039325
1739209735.71329;-45.120503652039325
1739209735.7133012;-45.120503652039325
1739209735.7133121;-38.13080360867914
1739209735.7133234;-45.120503652039325
1739209735.7133346;-45.120503652039325
1739209735.7133455;-45.120503652039325
1739209735.7133567;-45.120503652039325
1739209735.713368;-45.120503652039325
1739209735.7133791;-38.13080360867914
1739209735.71339;-45.120503652039325
1739209735.7134013;-45.120503652039325
1739209735.7134125;-38.13080360867914
1739209735.7134235;-30.49652367304973
1739209735.7134347;-35.57807855764607
1739209735.713446;-45.120503652039325
1739209735.7134569;-38.13080360867914
1739209735.713468;-45.120503652039325
1739209735.7134793;-38.13080360867914
1739209735.7134902;-45.120503652039325
1739209735.7135015;-38.13080360867914
1739209735.7135127;-38.13080360867914
1739209735.7135236;-45.120503652039325
1739209735.7135348;-38.13080360867914
1739209735.713546;-38.13080360867914
1739209735.7135572;-45.120503652039325
1739209735.7135682;-45.120503652039325
1739209735.7135794;-45.120503652039325
1739209735.7135906;-45.120503652039325
1739209735.7136016;-29.438486411369333
1739209735.7136128;-35.57807855764607
1739209735.713624;-45.120503652039325
1739209735.713635;-38.13080360867914
1739209735.7136462;-35.57807855764607
1739209735.7136574;-45.120503652039325
1739209735.7136683;-38.13080360867914
1739209735.7136796;-35.57807855764607
1739209735.7136908;-45.120503652039325
1739209735.7137017;-38.13080360867914
1739209735.713713;-38.13080360867914
1739209735.7137241;-45.120503652039325
1739209735.713735;-45.120503652039325
1739209735.7137463;-38.13080360867914
1739209735.7137575;-45.120503652039325
1739209735.7137687;-45.120503652039325
1739209735.7137797;-45.120503652039325
1739209735.713791;-45.120503652039325
1739209735.713802;-38.13080360867914
1739209735.713813;-45.120503652039325
1739209735.7138243;-45.120503652039325
1739209735.7138355;-45.120503652039325
1739209735.7138464;-45.120503652039325
1739209735.7138577;-45.120503652039325
1739209735.7138689;-29.438486411369333
1739209735.7138798;-29.438486411369333
1739209735.713891;-45.120503652039325
1739209735.7139022;-45.120503652039325
1739209735.7139132;-35.57807855764607
1739209735.7139244;-32.816014438256545
1739209735.7139356;-45.120503652039325
1739209735.7139468;-38.13080360867914
1739209735.7139578;-45.120503652039325
1739209735.713969;-38.13080360867914
1739209735.7139802;-38.13080360867914
1739209735.7139912;-38.13080360867914
1739209735.7140024;-38.13080360867914
1739209735.7140136;-33.981070128970906
1739209735.7140245;-38.13080360867914
1739209735.7140357;-45.120503652039325
1739209735.714047;-35.57807855764607
1739209735.714058;-30.49652367304973
1739209735.7140691;-45.120503652039325
1739209735.7140803;-38.13080360867914
1739209735.7140913;-35.57807855764607
1739209735.7141025;-38.13080360867914
1739209735.7141137;-45.120503652039325
1739209735.7141247;-45.120503652039325
1739209735.714136;-45.120503652039325
1739209735.714147;-45.120503652039325
1739209735.7141583;-45.120503652039325
1739209735.7141693;-45.120503652039325
1739209735.7141805;-45.120503652039325
1739209735.7141917;-38.13080360867914
1739209735.7142026;-45.120503652039325
1739209735.7142138;-45.120503652039325
1739209735.714225;-45.120503652039325
1739209735.714236;-45.120503652039325
1739209735.7142472;-45.120503652039325
1739209735.7142584;-45.120503652039325
1739209735.7142694;-45.120503652039325
1739209735.7142806;-45.120503652039325
1739209735.7142918;-35.57807855764607
1739209735.7143028;-38.13080360867914
1739209735.714314;-38.13080360867914
1739209735.7143252;-32.816014438256545
1739209735.7143362;-38.13080360867914
1739209735.7143474;-38.13080360867914
1739209735.7143586;-38.13080360867914
1739209735.7143698;-32.816014438256545
1739209735.7143807;-38.13080360867914
1739209735.714392;-45.120503652039325
1739209735.7144032;-33.981070128970906
1739209735.7144141;-45.120503652039325
1739209735.7144253;-45.120503652039325
1739209735.7144365;-45.120503652039325
1739209735.7144475;-45.120503652039325
1739209735.7144587;-45.120503652039325
1739209735.71447;-35.57807855764607
1739209735.7144809;-38.13080360867914
1739209735.714492;-38.13080360867914
1739209735.7145033;-32.816014438256545
1739209735.7145143;-35.57807855764607
1739209735.7145255;-35.57807855764607
1739209735.7145367;-38.13080360867914
1739209735.7145479;-38.13080360867914
1739209735.7145588;-38.13080360867914
1739209735.71457;-33.981070128970906
1739209735.7145813;-45.120503652039325
1739209735.7145922;-45.120503652039325
1739209735.7146034;-38.13080360867914
1739209735.7146146;-45.120503652039325
1739209735.7146256;-45.120503652039325
1739209735.7146368;-45.120503652039325
1739209735.714648;-38.13080360867914
1739209735.714659;-35.57807855764607
1739209735.7146702;-45.120503652039325
1739209735.7146814;-38.13080360867914
1739209735.7146924;-38.13080360867914
1739209735.7147036;-45.120503652039325
1739209735.7147148;-45.120503652039325
1739209735.7147257;-38.13080360867914
1739209735.714737;-38.13080360867914
1739209735.7147481;-45.120503652039325
1739209735.7147593;-45.120503652039325
1739209735.7147703;-38.13080360867914
1739209735.7147815;-45.120503652039325
1739209735.7147927;-45.120503652039325
1739209735.7148037;-45.120503652039325
1739209735.714815;-45.120503652039325
1739209735.714826;-45.120503652039325
1739209735.714837;-45.120503652039325
1739209735.7148483;-45.120503652039325
1739209735.7148595;-38.13080360867914
1739209735.7148705;-35.57807855764607
1739209735.7148817;-35.57807855764607
1739209735.7148929;-45.120503652039325
1739209735.7149038;-38.13080360867914
1739209735.714915;-33.981070128970906
1739209735.7149262;-38.13080360867914
1739209735.7149374;-45.120503652039325
1739209735.7149484;-38.13080360867914
1739209735.7149596;-38.13080360867914
1739209735.7149708;-45.120503652039325
1739209735.7149818;-45.120503652039325
1739209735.714993;-45.120503652039325
1739209735.7150042;-35.57807855764607
1739209735.7150152;-38.13080360867914
1739209735.7150264;-38.13080360867914
1739209735.7150376;-38.13080360867914
1739209735.7150486;-45.120503652039325
1739209735.7150598;-45.120503652039325
1739209735.715071;-38.13080360867914
1739209735.715082;-35.57807855764607
1739209735.7150931;-45.120503652039325
1739209735.7151043;-45.120503652039325
1739209735.7151153;-45.120503652039325
1739209735.7151265;-45.120503652039325
1739209735.7151377;-30.49652367304973
1739209735.715149;-38.13080360867914
1739209735.71516;-45.120503652039325
1739209735.715171;-45.120503652039325
1739209735.7151823;-30.49652367304973
1739209735.7151933;-35.57807855764607
1739209735.7152045;-45.120503652039325
1739209735.7152157;-45.120503652039325
1739209735.7152267;-45.120503652039325
1739209735.7152379;-45.120503652039325
1739209735.715249;-33.981070128970906
1739209735.71526;-38.13080360867914
1739209735.7152712;-38.13080360867914
1739209735.7152824;-35.57807855764607
1739209735.7152934;-45.120503652039325
1739209735.7153046;-45.120503652039325
1739209735.7153158;-45.120503652039325
1739209735.715327;-45.120503652039325
1739209735.715338;-38.13080360867914
1739209735.7153492;-38.13080360867914
1739209735.7153604;-38.13080360867914
1739209735.7153714;-45.120503652039325
1739209735.7153826;-45.120503652039325
1739209735.7153938;-45.120503652039325
1739209735.7154047;-30.49652367304973
1739209735.715416;-38.13080360867914
1739209735.7154272;-38.13080360867914
1739209735.7154381;-38.13080360867914
1739209735.7154493;-38.13080360867914
1739209735.7154605;-45.120503652039325
1739209735.7154715;-45.120503652039325
1739209735.7154827;-45.120503652039325
1739209735.715494;-38.13080360867914
1739209735.715505;-45.120503652039325
1739209735.715516;-33.981070128970906
1739209735.7155273;-45.120503652039325
1739209735.7155385;-45.120503652039325
1739209735.7155495;-45.120503652039325
1739209735.7155607;-45.120503652039325
1739209735.7155719;-38.13080360867914
1739209735.7155828;-32.816014438256545
1739209735.715594;-35.57807855764607
1739209735.7156053;-38.13080360867914
1739209735.7156162;-45.120503652039325
1739209735.7156274;-35.57807855764607
1739209735.7156386;-35.57807855764607
1739209735.7156496;-38.13080360867914
1739209735.7156608;-38.13080360867914
1739209735.715672;-38.13080360867914
1739209735.715683;-45.120503652039325
1739209735.7156942;-45.120503652039325
1739209735.7157054;-38.13080360867914
1739209735.7157166;-45.120503652039325
1739209735.7157276;-45.120503652039325
1739209735.7157388;-45.120503652039325
1739209735.71575;-45.120503652039325
1739209735.715761;-28.21854285175415
1739209735.7157722;-31.141103565318893
1739209735.7157834;-45.120503652039325
1739209735.7157943;-45.120503652039325
1739209735.7158055;-32.816014438256545
1739209735.7158167;-38.13080360867914
1739209735.7158277;-45.120503652039325
1739209735.715839;-38.13080360867914
1739209735.71585;-45.120503652039325
1739209735.715861;-45.120503652039325
1739209735.7158723;-38.13080360867914
1739209735.7158835;-45.120503652039325
1739209735.7158945;-38.13080360867914
1739209735.7159057;-45.120503652039325
1739209735.7159169;-45.120503652039325
1739209735.715928;-45.120503652039325
1739209735.715939;-32.816014438256545
1739209735.7159503;-30.49652367304973
1739209735.7159615;-45.120503652039325
1739209735.7159724;-38.13080360867914
1739209735.7159836;-31.141103565318893
1739209735.7159948;-30.49652367304973
1739209735.7160058;-45.120503652039325
1739209735.716017;-38.13080360867914
1739209735.7160282;-45.120503652039325
1739209735.7160392;-45.120503652039325
1739209735.7160504;-45.120503652039325
1739209735.7160616;-38.13080360867914
1739209735.7160726;-45.120503652039325
1739209735.7160838;-45.120503652039325
1739209735.716095;-45.120503652039325
1739209735.716106;-45.120503652039325
1739209735.7161171;-33.981070128970906
1739209735.7161283;-45.120503652039325
1739209735.7161396;-38.13080360867914
1739209735.7161505;-45.120503652039325
1739209735.7161617;-38.13080360867914
1739209735.716173;-38.13080360867914
1739209735.716184;-38.13080360867914
1739209735.716195;-38.13080360867914
1739209735.7162063;-35.57807855764607
1739209735.7162173;-30.49652367304973
1739209735.7162285;-45.120503652039325
1739209735.7162397;-45.120503652039325
1739209735.7162507;-38.13080360867914
1739209735.7162619;-33.981070128970906
1739209735.716273;-45.120503652039325
1739209735.716284;-45.120503652039325
1739209735.7162952;-45.120503652039325
1739209735.7163064;-33.981070128970956
1739209735.7163177;-45.120503652039325
1739209735.7163286;-45.120503652039325
1739209735.7163398;-45.120503652039325
1739209735.716351;-45.120503652039325
1739209735.716362;-45.120503652039325
1739209735.7163732;-45.120503652039325
1739209735.7163844;-38.13080360867914
1739209735.7163954;-27.267205301931607
1739209735.7164066;-38.13080360867914
1739209735.7164178;-38.13080360867914
1739209735.7164288;-35.57807855764607
1739209735.71644;-35.57807855764607
1739209735.7164512;-45.120503652039325
1739209735.7164621;-38.13080360867914
1739209735.7164733;-45.120503652039325
1739209735.7164845;-35.57807855764607
1739209735.7164955;-33.981070128970906
1739209735.7165067;-45.120503652039325
1739209735.716518;-45.120503652039325
1739209735.7165291;-45.120503652039325
1739209735.71654;-38.13080360867914
1739209735.7165513;-38.13080360867914
1739209735.7165625;-45.120503652039325
1739209735.7165735;-33.981070128970906
1739209735.7165847;-38.13080360867914
1739209735.716596;-45.120503652039325
1739209735.7166069;-38.13080360867914
1739209735.716618;-38.13080360867914
1739209735.7166293;-45.120503652039325
1739209735.7166402;-35.57807855764607
1739209735.7166514;-38.13080360867914
1739209735.7166626;-33.981070128970906
1739209735.7166736;-28.992665084841942
1739209735.7166848;-45.120503652039325
1739209735.716696;-38.13080360867914
1739209735.7167072;-32.816014438256545
1739209735.7167182;-33.981070128970906
1739209735.7167294;-38.13080360867914
1739209735.7167406;-45.120503652039325
1739209735.7167516;-45.120503652039325
1739209735.7167628;-45.120503652039325
1739209735.716774;-38.13080360867914
1739209735.716785;-38.13080360867914
1739209735.7167962;-45.120503652039325
1739209735.7168074;-45.120503652039325
1739209735.7168183;-45.120503652039325
1739209735.7168295;-45.120503652039325
1739209735.7168407;-38.13080360867914
1739209735.7168517;-38.13080360867914
1739209735.716863;-45.120503652039325
1739209735.7168741;-45.120503652039325
1739209735.716885;-45.120503652039325
1739209735.7168963;-33.981070128970906
1739209735.7169075;-45.120503652039325
1739209735.7169187;-45.120503652039325
1739209735.7169297;-38.13080360867914
1739209735.7169409;-38.13080360867914
1739209735.716952;-38.13080360867914
1739209735.716963;-45.120503652039325
1739209735.7169743;-45.120503652039325
1739209735.7169855;-45.120503652039325
1739209735.7169964;-45.120503652039325
1739209735.7170076;-38.13080360867914
1739209735.7170188;-38.13080360867914
1739209735.7170298;-38.13080360867914
1739209735.717041;-38.13080360867914
1739209735.7170522;-45.120503652039325
1739209735.7170632;-45.120503652039325
1739209735.7170744;-33.981070128970906
1739209735.7170856;-33.981070128970906
1739209735.7170968;-38.13080360867914
1739209735.7171078;-32.816014438256545
1739209735.717119;-33.981070128970906
1739209735.7171302;-33.981070128970906
1739209735.7171412;-45.120503652039325
1739209735.7171524;-45.120503652039325
1739209735.7171636;-35.57807855764607
1739209735.7171745;-38.13080360867914
1739209735.7171857;-45.120503652039325
1739209735.717197;-45.120503652039325
1739209735.717208;-45.120503652039325
1739209735.717219;-38.13080360867914
1739209735.7172303;-45.120503652039325
1739209735.7172413;-38.13080360867914
1739209735.7172525;-45.120503652039325
1739209735.7172637;-45.120503652039325
1739209735.7172747;-45.120503652039325
1739209735.7172859;-45.120503652039325
1739209735.717297;-30.49652367304973
1739209735.7173083;-35.57807855764607
1739209735.7173193;-45.120503652039325
1739209735.7173305;-45.120503652039325
1739209735.7173417;-32.816014438256545
1739209735.7173526;-38.13080360867914
1739209735.7173638;-45.120503652039325
1739209735.717375;-38.13080360867914
1739209735.717386;-45.120503652039325
1739209735.7173972;-38.13080360867914
1739209735.7174084;-45.120503652039325
1739209735.7174194;-45.120503652039325
1739209735.7174306;-45.120503652039325
1739209735.7174418;-45.120503652039325
1739209735.7174528;-45.120503652039325
1739209735.717464;-45.120503652039325
1739209735.7174752;-32.816014438256545
1739209735.7174864;-35.57807855764607
1739209735.7174973;-45.120503652039325
1739209735.7175086;-45.120503652039325
1739209735.7175198;-30.49652367304973
1739209735.7175307;-38.13080360867914
1739209735.717542;-45.120503652039325
1739209735.7175531;-45.120503652039325
1739209735.717564;-33.981070128970906
1739209735.7175753;-38.13080360867914
1739209735.7175865;-38.13080360867914
1739209735.7175975;-38.13080360867914
1739209735.7176087;-45.120503652039325
1739209735.71762;-33.981070128970906
1739209735.7176309;-45.120503652039325
1739209735.717642;-45.120503652039325
1739209735.7176533;-45.120503652039325
1739209735.7176642;-45.120503652039325
1739209735.7176754;-38.13080360867914
1739209735.7176867;-45.120503652039325
1739209735.7176979;-45.120503652039325
1739209735.7177088;-45.120503652039325
1739209735.71772;-38.13080360867914
1739209735.7177312;-45.120503652039325
1739209735.7177422;-28.21854285175415
1739209735.7177534;-31.141103565318893
1739209735.7177646;-45.120503652039325
1739209735.7177756;-45.120503652039325
1739209735.7177868;-38.13080360867914
1739209735.717798;-45.120503652039325
1739209735.717809;-45.120503652039325
1739209735.7178202;-38.13080360867914
1739209735.7178314;-38.13080360867914
1739209735.7178423;-45.120503652039325
1739209735.7178535;-38.13080360867914
1739209735.7178648;-38.13080360867914
1739209735.717876;-45.120503652039325
1739209735.717887;-45.120503652039325
1739209735.7178981;-32.816014438256545
1739209735.7179093;-38.13080360867914
1739209735.7179203;-32.816014438256545
1739209735.7179315;-32.816014438256545
1739209735.7179427;-45.120503652039325
1739209735.7179537;-38.13080360867914
1739209735.717965;-38.13080360867914
1739209735.717976;-38.13080360867914
1739209735.717987;-45.120503652039325
1739209735.7179983;-45.120503652039325
1739209735.7180095;-45.120503652039325
1739209735.7180204;-45.120503652039325
1739209735.7180316;-45.120503652039325
1739209735.7180429;-38.13080360867914
1739209735.7180538;-35.57807855764607
1739209735.718065;-38.13080360867914
1739209735.7180762;-45.120503652039325
1739209735.7180874;-33.981070128970906
1739209735.7180984;-45.120503652039325
1739209735.7181096;-33.981070128970956
1739209735.7181208;-35.57807855764607
1739209735.7181318;-35.57807855764607
1739209735.718143;-45.120503652039325
1739209735.7181542;-45.120503652039325
1739209735.7181652;-35.57807855764607
1739209735.7181764;-45.120503652039325
1739209735.7181876;-33.981070128970906
1739209735.7181985;-26.991370085610722
1739209735.7182097;-45.120503652039325
1739209735.718221;-45.120503652039325
1739209735.718232;-38.13080360867914
1739209735.7182431;-32.816014438256545
1739209735.7182543;-45.120503652039325
1739209735.7182653;-38.13080360867914
1739209735.7182765;-45.120503652039325
1739209735.7182877;-38.13080360867914
1739209735.718299;-38.13080360867914
1739209735.7183099;-38.13080360867914
1739209735.718321;-38.13080360867914
1739209735.7183323;-45.120503652039325
1739209735.7183433;-45.120503652039325
1739209735.7183545;-45.120503652039325
1739209735.7183657;-35.57807855764607
1739209735.7183766;-28.58837851428586
1739209735.7183878;-38.13080360867914
1739209735.718399;-45.120503652039325
1739209735.71841;-35.57807855764607
1739209735.7184212;-32.816014438256545
1739209735.7184324;-45.120503652039325
1739209735.7184434;-45.120503652039325
1739209735.7184546;-45.120503652039325
1739209735.7184658;-45.120503652039325
1739209735.718477;-45.120503652039325
1739209735.718488;-45.120503652039325
1739209735.7184992;-38.13080360867914
1739209735.7185104;-33.981070128970906
1739209735.7185214;-38.13080360867914
1739209735.7185326;-38.13080360867914
1739209735.7185438;-38.13080360867914
1739209735.7185547;-33.981070128970906
1739209735.718566;-45.120503652039325
1739209735.7185771;-45.120503652039325
1739209735.718588;-45.120503652039325
1739209735.7185993;-45.120503652039325
1739209735.7186105;-45.120503652039325
1739209735.7186215;-45.120503652039325
1739209735.7186327;-35.57807855764607
1739209735.718644;-38.13080360867914
1739209735.7186549;-38.13080360867914
1739209735.718666;-38.13080360867914
1739209735.7186773;-45.120503652039325
1739209735.7186885;-38.13080360867914
1739209735.7186995;-38.13080360867914
1739209735.7187107;-45.120503652039325
1739209735.7187219;-38.13080360867914
1739209735.7187328;-38.13080360867914
1739209735.718744;-38.13080360867914
1739209735.7187552;-38.13080360867914
1739209735.7187662;-45.120503652039325
1739209735.7187774;-45.120503652039325
1739209735.7187886;-45.120503652039325
1739209735.7187996;-38.13080360867914
1739209735.7188108;-45.120503652039325
1739209735.718822;-38.13080360867914
1739209735.718833;-35.57807855764607
1739209735.7188442;-32.816014438256545
1739209735.7188554;-45.120503652039325
1739209735.7188666;-33.981070128970906
