CAN Message; 0x1d3:00002814fc15b926
Timestamp;Amplitude
1739209784.8516717;-45.120503652039325
1739209784.8516812;-38.13080360867914
1739209784.8516908;-35.57807855764607
1739209784.8517;-38.13080360867914
1739209784.8517096;-45.120503652039325
1739209784.851719;-38.13080360867914
1739209784.8517284;-31.141103565318915
1739209784.851738;-33.981070128970906
1739209784.8517473;-38.13080360867914
1739209784.8517568;-45.120503652039325
1739209784.8517663;-45.120503652039325
1739209784.8517756;-33.981070128970906
1739209784.8517852;-38.13080360867914
1739209784.8517947;-38.13080360867914
1739209784.851804;-33.981070128970906
1739209784.8518136;-31.141103565318915
1739209784.851823;-45.120503652039325
1739209784.8518324;-38.13080360867914
1739209784.851842;-38.13080360867914
1739209784.8518515;-45.120503652039325
1739209784.8518608;-45.120503652039325
1739209784.8518703;-38.13080360867914
1739209784.8518798;-38.13080360867914
1739209784.8518891;-38.13080360867914
1739209784.8518987;-45.120503652039325
1739209784.8519082;-38.13080360867914
1739209784.8519175;-38.13080360867914
1739209784.851927;-38.13080360867914
1739209784.8519366;-38.13080360867914
1739209784.8519459;-38.13080360867914
1739209784.8519554;-38.13080360867914
1739209784.8519647;-35.57807855764607
1739209784.8519742;-38.13080360867914
1739209784.8519838;-45.120503652039325
1739209784.851993;-45.120503652039325
1739209784.8520026;-38.13080360867914
1739209784.8520122;-45.120503652039325
1739209784.8520215;-38.13080360867914
1739209784.852031;-35.57807855764607
1739209784.8520405;-33.981070128970906
1739209784.8520498;-38.13080360867914
1739209784.8520594;-45.120503652039325
1739209784.852069;-38.13080360867914
1739209784.8520782;-38.13080360867914
1739209784.8520877;-45.120503652039325
1739209784.8520973;-38.13080360867914
1739209784.8521066;-45.120503652039325
1739209784.852116;-38.13080360867914
1739209784.8521256;-45.120503652039325
1739209784.852135;-38.13080360867914
1739209784.8521445;-45.120503652039325
1739209784.852154;-32.816014438256545
1739209784.8521633;-35.57807855764607
1739209784.8521729;-45.120503652039325
1739209784.8521824;-38.13080360867914
1739209784.8521917;-32.816014438256545
1739209784.8522012;-38.13080360867914
1739209784.8522108;-45.120503652039325
1739209784.85222;-45.120503652039325
1739209784.8522296;-45.120503652039325
1739209784.852239;-38.13080360867914
1739209784.8522484;-45.120503652039325
1739209784.852258;-45.120503652039325
1739209784.8522673;-45.120503652039325
1739209784.8522768;-45.120503652039325
1739209784.8522863;-45.120503652039325
1739209784.8522956;-45.120503652039325
1739209784.8523052;-33.981070128970906
1739209784.8523147;-38.13080360867914
1739209784.852324;-38.13080360867914
1739209784.8523335;-45.120503652039325
1739209784.852343;-31.141103565318893
1739209784.8523524;-32.816014438256545
1739209784.852362;-45.120503652039325
1739209784.8523715;-45.120503652039325
1739209784.8523808;-33.981070128970906
1739209784.8523903;-32.816014438256545
1739209784.8523998;-45.120503652039325
1739209784.8524091;-45.120503652039325
1739209784.8524187;-45.120503652039325
1739209784.8524282;-38.13080360867914
1739209784.8524375;-38.13080360867914
1739209784.852447;-38.13080360867914
1739209784.8524566;-38.13080360867914
1739209784.8524659;-45.120503652039325
1739209784.8524754;-38.13080360867914
1739209784.8524847;-45.120503652039325
1739209784.8524942;-32.816014438256545
1739209784.8525038;-32.816014438256545
1739209784.852513;-45.120503652039325
1739209784.8525226;-45.120503652039325
1739209784.8525321;-45.120503652039325
1739209784.8525414;-38.13080360867914
1739209784.852551;-38.13080360867914
1739209784.8525605;-45.120503652039325
1739209784.8525698;-32.816014438256545
1739209784.8525794;-31.141103565318915
1739209784.852589;-38.13080360867914
1739209784.8525982;-35.57807855764607
1739209784.8526077;-45.120503652039325
1739209784.8526173;-38.13080360867914
1739209784.8526266;-33.981070128970906
1739209784.852636;-38.13080360867914
1739209784.8526456;-45.120503652039325
1739209784.852655;-38.13080360867914
1739209784.8526645;-35.57807855764607
1739209784.852674;-38.13080360867914
1739209784.8526833;-45.120503652039325
1739209784.8526928;-45.120503652039325
1739209784.8527024;-38.13080360867914
1739209784.8527117;-45.120503652039325
1739209784.8527212;-38.13080360867914
1739209784.8527305;-30.49652367304973
1739209784.85274;-45.120503652039325
1739209784.8527496;-45.120503652039325
1739209784.852759;-45.120503652039325
1739209784.8527684;-38.13080360867914
1739209784.852778;-45.120503652039325
1739209784.8527873;-45.120503652039325
1739209784.8527968;-38.13080360867914
1739209784.8528063;-32.816014438256545
1739209784.8528156;-38.13080360867914
1739209784.8528252;-38.13080360867914
1739209784.8528347;-45.120503652039325
1739209784.852844;-38.13080360867914
1739209784.8528535;-45.120503652039325
1739209784.852863;-33.981070128970906
1739209784.8528724;-45.120503652039325
1739209784.852882;-33.981070128970956
1739209784.8528914;-35.57807855764607
1739209784.8529007;-38.13080360867914
1739209784.8529103;-38.13080360867914
1739209784.8529198;-45.120503652039325
1739209784.852929;-35.57807855764607
1739209784.8529387;-45.120503652039325
1739209784.8529482;-45.120503652039325
1739209784.8529575;-45.120503652039325
1739209784.852967;-45.120503652039325
1739209784.8529766;-45.120503652039325
1739209784.8529859;-45.120503652039325
1739209784.8529954;-38.13080360867914
1739209784.8530047;-38.13080360867914
1739209784.8530142;-45.120503652039325
1739209784.8530238;-35.57807855764607
1739209784.853033;-30.49652367304973
1739209784.8530426;-45.120503652039325
1739209784.8530521;-45.120503652039325
1739209784.8530614;-38.13080360867914
1739209784.853071;-33.981070128970906
1739209784.8530805;-33.981070128970906
1739209784.8530898;-38.13080360867914
1739209784.8530993;-38.13080360867914
1739209784.853109;-45.120503652039325
1739209784.8531182;-38.13080360867914
1739209784.8531277;-38.13080360867914
1739209784.8531373;-45.120503652039325
1739209784.8531466;-45.120503652039325
1739209784.853156;-35.57807855764607
1739209784.8531656;-35.57807855764607
1739209784.853175;-45.120503652039325
1739209784.8531845;-45.120503652039325
1739209784.853194;-38.13080360867914
1739209784.8532033;-38.13080360867914
1739209784.8532128;-45.120503652039325
1739209784.8532224;-45.120503652039325
1739209784.8532317;-38.13080360867914
1739209784.8532412;-38.13080360867914
1739209784.8532505;-45.120503652039325
1739209784.85326;-38.13080360867914
1739209784.8532696;-38.13080360867914
1739209784.8532789;-45.120503652039325
1739209784.8532884;-38.13080360867914
1739209784.853298;-35.57807855764607
1739209784.8533072;-45.120503652039325
1739209784.8533168;-45.120503652039325
1739209784.8533263;-38.13080360867914
1739209784.8533356;-33.981070128970906
1739209784.8533452;-38.13080360867914
1739209784.8533547;-45.120503652039325
1739209784.853364;-38.13080360867914
1739209784.8533735;-38.13080360867914
1739209784.853383;-45.120503652039325
1739209784.8533924;-38.13080360867914
1739209784.853402;-33.981070128970906
1739209784.8534114;-38.13080360867914
1739209784.8534207;-38.13080360867914
1739209784.8534303;-38.13080360867914
1739209784.8534398;-45.120503652039325
1739209784.853449;-35.57807855764607
1739209784.8534586;-45.120503652039325
1739209784.8534682;-45.120503652039325
1739209784.8534775;-38.13080360867914
1739209784.853487;-33.981070128970906
1739209784.8534963;-31.141103565318915
1739209784.8535058;-45.120503652039325
1739209784.8535154;-45.120503652039325
1739209784.8535247;-33.981070128970906
1739209784.8535342;-45.120503652039325
1739209784.8535438;-45.120503652039325
1739209784.853553;-32.816014438256545
1739209784.8535626;-33.981070128970906
1739209784.8535721;-35.57807855764607
1739209784.8535814;-38.13080360867914
1739209784.853591;-35.57807855764607
1739209784.8536005;-45.120503652039325
1739209784.8536098;-38.13080360867914
1739209784.8536193;-38.13080360867914
1739209784.8536289;-45.120503652039325
1739209784.8536382;-38.13080360867914
1739209784.8536477;-31.141103565318915
1739209784.8536572;-38.13080360867914
1739209784.8536665;-38.13080360867914
1739209784.853676;-38.13080360867914
1739209784.8536856;-38.13080360867914
1739209784.853695;-45.120503652039325
1739209784.8537045;-33.981070128970906
1739209784.853714;-38.13080360867914
1739209784.8537233;-45.120503652039325
1739209784.8537328;-45.120503652039325
1739209784.8537424;-45.120503652039325
1739209784.8537517;-45.120503652039325
1739209784.8537612;-45.120503652039325
1739209784.8537705;-45.120503652039325
1739209784.85378;-45.120503652039325
1739209784.8537896;-38.13080360867914
1739209784.8537989;-45.120503652039325
1739209784.8538084;-45.120503652039325
1739209784.853818;-45.120503652039325
1739209784.8538272;-45.120503652039325
1739209784.8538368;-45.120503652039325
1739209784.8538463;-45.120503652039325
1739209784.8538556;-35.57807855764607
1739209784.8538651;-38.13080360867914
1739209784.8538747;-28.992665084841942
1739209784.853884;-35.57807855764607
1739209784.8538935;-45.120503652039325
1739209784.853903;-38.13080360867914
1739209784.8539124;-33.981070128970906
1739209784.853922;-38.13080360867914
1739209784.8539314;-38.13080360867914
1739209784.8539407;-45.120503652039325
1739209784.8539503;-38.13080360867914
1739209784.8539598;-38.13080360867914
1739209784.853969;-38.13080360867914
1739209784.8539786;-38.13080360867914
1739209784.8539882;-35.57807855764607
1739209784.8539975;-38.13080360867914
1739209784.854007;-45.120503652039325
1739209784.8540163;-45.120503652039325
1739209784.8540258;-32.816014438256545
1739209784.8540354;-45.120503652039325
1739209784.8540447;-45.120503652039325
1739209784.8540542;-45.120503652039325
1739209784.8540637;-45.120503652039325
1739209784.854073;-45.120503652039325
1739209784.8540826;-45.120503652039325
1739209784.8540921;-45.120503652039325
1739209784.8541014;-38.13080360867914
1739209784.854111;-45.120503652039325
1739209784.8541205;-45.120503652039325
1739209784.8541298;-45.120503652039325
1739209784.8541393;-38.13080360867914
1739209784.8541489;-45.120503652039325
1739209784.8541582;-45.120503652039325
1739209784.8541677;-45.120503652039325
1739209784.8541772;-45.120503652039325
1739209784.8541865;-45.120503652039325
1739209784.854196;-32.816014438256545
1739209784.8542056;-45.120503652039325
1739209784.854215;-45.120503652039325
1739209784.8542244;-33.981070128970906
1739209784.854234;-45.120503652039325
1739209784.8542433;-45.120503652039325
1739209784.8542528;-38.13080360867914
1739209784.854262;-45.120503652039325
1739209784.8542717;-38.13080360867914
1739209784.8542812;-38.13080360867914
1739209784.8542905;-38.13080360867914
1739209784.8543;-38.13080360867914
1739209784.8543096;-38.13080360867914
1739209784.8543189;-32.816014438256545
1739209784.8543284;-45.120503652039325
1739209784.854338;-45.120503652039325
1739209784.8543472;-35.57807855764607
1739209784.8543568;-38.13080360867914
1739209784.8543663;-38.13080360867914
1739209784.8543756;-45.120503652039325
1739209784.8543851;-45.120503652039325
1739209784.8543947;-45.120503652039325
1739209784.854404;-38.13080360867914
1739209784.8544135;-33.981070128970906
1739209784.854423;-45.120503652039325
1739209784.8544323;-45.120503652039325
1739209784.854442;-45.120503652039325
1739209784.8544514;-45.120503652039325
1739209784.8544607;-45.120503652039325
1739209784.8544703;-45.120503652039325
1739209784.8544798;-33.981070128970906
1739209784.854489;-45.120503652039325
1739209784.8544986;-45.120503652039325
1739209784.8545082;-45.120503652039325
1739209784.8545175;-45.120503652039325
1739209784.854527;-45.120503652039325
1739209784.8545363;-45.120503652039325
1739209784.8545458;-38.13080360867914
1739209784.8545554;-38.13080360867914
1739209784.8545647;-31.141103565318915
1739209784.8545742;-35.57807855764607
1739209784.8545837;-38.13080360867914
1739209784.854593;-38.13080360867914
1739209784.8546026;-38.13080360867914
1739209784.854612;-45.120503652039325
1739209784.8546214;-38.13080360867914
1739209784.854631;-38.13080360867914
1739209784.8546405;-33.981070128970906
1739209784.8546498;-35.57807855764607
1739209784.8546593;-35.57807855764607
1739209784.8546689;-45.120503652039325
1739209784.8546782;-45.120503652039325
1739209784.8546877;-45.120503652039325
1739209784.8546972;-38.13080360867914
1739209784.8547065;-45.120503652039325
1739209784.854716;-31.141103565318943
1739209784.8547256;-38.13080360867914
1739209784.854735;-38.13080360867914
1739209784.8547444;-45.120503652039325
1739209784.854754;-45.120503652039325
1739209784.8547633;-38.13080360867914
1739209784.8547728;-45.120503652039325
1739209784.854782;-45.120503652039325
1739209784.8547916;-31.141103565318915
1739209784.8548012;-38.13080360867914
1739209784.8548105;-35.57807855764607
1739209784.85482;-38.13080360867914
1739209784.8548295;-45.120503652039325
1739209784.8548388;-45.120503652039325
1739209784.8548484;-45.120503652039325
1739209784.854858;-45.120503652039325
1739209784.8548672;-38.13080360867914
1739209784.8548768;-45.120503652039325
1739209784.8548863;-45.120503652039325
1739209784.8548956;-45.120503652039325
1739209784.8549051;-38.13080360867914
1739209784.8549147;-38.13080360867914
1739209784.854924;-38.13080360867914
1739209784.8549335;-35.57807855764607
1739209784.854943;-33.981070128970906
1739209784.8549523;-38.13080360867914
1739209784.8549619;-45.120503652039325
1739209784.8549714;-45.120503652039325
1739209784.8549807;-38.13080360867914
1739209784.8549902;-45.120503652039325
1739209784.8549998;-45.120503652039325
1739209784.855009;-33.981070128970906
1739209784.8550186;-28.992665084841942
1739209784.855028;-33.981070128970906
1739209784.8550375;-45.120503652039325
1739209784.855047;-38.13080360867914
1739209784.8550563;-33.981070128970906
1739209784.8550658;-38.13080360867914
1739209784.8550754;-45.120503652039325
1739209784.8550847;-45.120503652039325
1739209784.8550942;-33.981070128970906
1739209784.8551037;-45.120503652039325
1739209784.855113;-45.120503652039325
1739209784.8551226;-45.120503652039325
1739209784.855132;-45.120503652039325
1739209784.8551414;-45.120503652039325
1739209784.855151;-38.13080360867914
1739209784.8551605;-45.120503652039325
1739209784.8551698;-45.120503652039325
1739209784.8551793;-45.120503652039325
1739209784.8551888;-45.120503652039325
1739209784.8551981;-32.816014438256545
1739209784.8552077;-33.981070128970906
1739209784.8552172;-38.13080360867914
1739209784.8552265;-38.13080360867914
1739209784.855236;-45.120503652039325
1739209784.8552456;-38.13080360867914
1739209784.855255;-38.13080360867914
1739209784.8552644;-45.120503652039325
1739209784.855274;-35.57807855764607
1739209784.8552833;-33.981070128970906
1739209784.8552928;-32.816014438256545
1739209784.855302;-35.57807855764607
1739209784.8553116;-38.13080360867914
1739209784.8553212;-38.13080360867914
1739209784.8553305;-38.13080360867914
1739209784.85534;-33.981070128970906
1739209784.8553495;-45.120503652039325
1739209784.8553588;-45.120503652039325
1739209784.8553684;-45.120503652039325
1739209784.855378;-38.13080360867914
1739209784.8553872;-45.120503652039325
1739209784.8553967;-38.13080360867914
1739209784.8554063;-38.13080360867914
1739209784.8554156;-45.120503652039325
1739209784.8554251;-38.13080360867914
1739209784.8554347;-38.13080360867914
1739209784.855444;-45.120503652039325
1739209784.8554535;-38.13080360867914
1739209784.855463;-38.13080360867914
1739209784.8554723;-45.120503652039325
1739209784.8554819;-30.49652367304973
1739209784.8554914;-35.57807855764607
1739209784.8555007;-45.120503652039325
1739209784.8555102;-45.120503652039325
1739209784.8555198;-35.57807855764607
1739209784.855529;-35.57807855764607
1739209784.8555386;-45.120503652039325
1739209784.855548;-38.13080360867914
1739209784.8555574;-45.120503652039325
1739209784.855567;-45.120503652039325
1739209784.8555763;-45.120503652039325
1739209784.8555858;-38.13080360867914
1739209784.8555954;-31.141103565318915
1739209784.8556046;-38.13080360867914
1739209784.8556142;-35.57807855764607
1739209784.8556237;-45.120503652039325
1739209784.855633;-29.438486411369333
1739209784.8556426;-30.49652367304973
1739209784.855652;-45.120503652039325
1739209784.8556614;-45.120503652039325
1739209784.855671;-35.57807855764607
1739209784.8556805;-38.13080360867914
1739209784.8556898;-45.120503652039325
1739209784.8556993;-45.120503652039325
1739209784.8557088;-45.120503652039325
1739209784.8557181;-38.13080360867914
1739209784.8557277;-38.13080360867914
1739209784.8557372;-45.120503652039325
1739209784.8557465;-45.120503652039325
1739209784.855756;-45.120503652039325
1739209784.8557656;-45.120503652039325
1739209784.8557749;-45.120503652039325
1739209784.8557844;-45.120503652039325
1739209784.8557937;-45.120503652039325
1739209784.8558033;-35.57807855764607
1739209784.8558128;-35.57807855764607
1739209784.855822;-33.981070128970906
1739209784.8558316;-33.981070128970906
1739209784.8558412;-38.13080360867914
1739209784.8558505;-45.120503652039325
1739209784.85586;-29.438486411369333
1739209784.8558695;-31.141103565318893
1739209784.8558788;-38.13080360867914
1739209784.8558884;-45.120503652039325
1739209784.855898;-38.13080360867914
1739209784.8559072;-38.13080360867914
1739209784.8559167;-45.120503652039325
1739209784.8559263;-32.816014438256545
1739209784.8559356;-38.13080360867914
1739209784.855945;-45.120503652039325
1739209784.8559546;-38.13080360867914
1739209784.855964;-45.120503652039325
1739209784.8559735;-45.120503652039325
1739209784.855983;-38.13080360867914
1739209784.8559923;-38.13080360867914
1739209784.8560019;-45.120503652039325
1739209784.8560114;-29.438486411369333
1739209784.8560207;-29.438486411369333
1739209784.8560302;-38.13080360867914
1739209784.8560395;-38.13080360867914
1739209784.856049;-35.57807855764607
1739209784.8560586;-32.816014438256545
1739209784.856068;-38.13080360867914
1739209784.8560774;-38.13080360867914
1739209784.856087;-45.120503652039325
1739209784.8560963;-45.120503652039325
1739209784.8561058;-45.120503652039325
1739209784.8561153;-45.120503652039325
1739209784.8561246;-45.120503652039325
1739209784.8561342;-45.120503652039325
1739209784.8561437;-38.13080360867914
1739209784.856153;-38.13080360867914
1739209784.8561625;-45.120503652039325
1739209784.856172;-45.120503652039325
1739209784.8561814;-35.57807855764607
1739209784.856191;-45.120503652039325
1739209784.8562005;-45.120503652039325
1739209784.8562098;-45.120503652039325
1739209784.8562193;-38.13080360867914
1739209784.8562288;-45.120503652039325
1739209784.8562381;-31.141103565318893
1739209784.8562477;-26.487275050834715
1739209784.8562572;-33.981070128970906
1739209784.8562665;-45.120503652039325
1739209784.856276;-35.57807855764607
1739209784.8562856;-35.57807855764607
1739209784.8562949;-45.120503652039325
1739209784.8563044;-45.120503652039325
1739209784.8563137;-45.120503652039325
1739209784.8563232;-45.120503652039325
1739209784.8563328;-35.57807855764607
1739209784.856342;-45.120503652039325
1739209784.8563516;-45.120503652039325
1739209784.8563612;-33.981070128970906
1739209784.8563704;-38.13080360867914
1739209784.85638;-38.13080360867914
1739209784.8563895;-45.120503652039325
1739209784.8563988;-38.13080360867914
1739209784.8564084;-45.120503652039325
1739209784.856418;-45.120503652039325
1739209784.8564272;-38.13080360867914
1739209784.8564367;-45.120503652039325
1739209784.8564463;-38.13080360867914
1739209784.8564556;-45.120503652039325
1739209784.856465;-38.13080360867914
1739209784.8564746;-33.981070128970906
1739209784.856484;-45.120503652039325
1739209784.8564935;-45.120503652039325
1739209784.856503;-38.13080360867914
1739209784.8565123;-33.981070128970906
1739209784.8565218;-45.120503652039325
1739209784.8565314;-38.13080360867914
1739209784.8565407;-38.13080360867914
1739209784.8565502;-45.120503652039325
1739209784.8565595;-45.120503652039325
1739209784.856569;-45.120503652039325
1739209784.8565786;-38.13080360867914
1739209784.856588;-45.120503652039325
1739209784.8565974;-45.120503652039325
1739209784.856607;-45.120503652039325
1739209784.8566163;-45.120503652039325
1739209784.8566258;-38.13080360867914
1739209784.8566353;-38.13080360867914
1739209784.8566446;-45.120503652039325
1739209784.8566542;-33.981070128970906
1739209784.8566637;-45.120503652039325
1739209784.856673;-38.13080360867914
1739209784.8566825;-38.13080360867914
1739209784.856692;-38.13080360867914
1739209784.8567014;-38.13080360867914
1739209784.856711;-33.981070128970906
1739209784.8567204;-45.120503652039325
1739209784.8567297;-45.120503652039325
1739209784.8567393;-35.57807855764607
1739209784.8567488;-38.13080360867914
1739209784.856758;-45.120503652039325
1739209784.8567677;-38.13080360867914
1739209784.8567772;-38.13080360867914
1739209784.8567865;-38.13080360867914
1739209784.856796;-45.120503652039325
1739209784.8568053;-45.120503652039325
1739209784.8568149;-45.120503652039325
1739209784.8568244;-38.13080360867914
1739209784.8568337;-38.13080360867914
1739209784.8568432;-45.120503652039325
1739209784.8568528;-45.120503652039325
1739209784.856862;-35.57807855764607
1739209784.8568716;-38.13080360867914
1739209784.8568811;-45.120503652039325
1739209784.8568904;-38.13080360867914
1739209784.8569;-38.13080360867914
1739209784.8569095;-45.120503652039325
1739209784.8569188;-38.13080360867914
1739209784.8569283;-32.816014438256545
1739209784.856938;-45.120503652039325
1739209784.8569472;-45.120503652039325
1739209784.8569567;-38.13080360867914
1739209784.8569663;-33.981070128970906
1739209784.8569756;-38.13080360867914
1739209784.856985;-45.120503652039325
1739209784.8569946;-33.981070128970906
1739209784.857004;-31.141103565318915
1739209784.8570135;-32.816014438256545
1739209784.857023;-38.13080360867914
1739209784.8570323;-38.13080360867914
1739209784.8570418;-38.13080360867914
1739209784.8570514;-38.13080360867914
1739209784.8570607;-45.120503652039325
1739209784.8570702;-38.13080360867914
1739209784.8570795;-38.13080360867914
1739209784.857089;-33.981070128970906
1739209784.8570986;-45.120503652039325
1739209784.8571079;-45.120503652039325
1739209784.8571174;-38.13080360867914
1739209784.857127;-45.120503652039325
1739209784.8571362;-35.57807855764607
1739209784.8571458;-45.120503652039325
1739209784.8571553;-38.13080360867914
1739209784.8571646;-28.992665084841942
1739209784.8571742;-38.13080360867914
1739209784.8571837;-45.120503652039325
1739209784.857193;-38.13080360867914
1739209784.8572025;-38.13080360867914
1739209784.857212;-45.120503652039325
1739209784.8572214;-45.120503652039325
1739209784.857231;-45.120503652039325
1739209784.8572404;-33.981070128970956
1739209784.8572497;-38.13080360867914
1739209784.8572593;-38.13080360867914
1739209784.8572688;-45.120503652039325
1739209784.857278;-35.57807855764607
1739209784.8572876;-33.981070128970906
1739209784.8572972;-38.13080360867914
1739209784.8573065;-38.13080360867914
1739209784.857316;-30.49652367304973
1739209784.8573253;-38.13080360867914
1739209784.8573349;-38.13080360867914
1739209784.8573444;-38.13080360867914
1739209784.8573537;-45.120503652039325
1739209784.8573632;-45.120503652039325
1739209784.8573728;-38.13080360867914
1739209784.857382;-38.13080360867914
1739209784.8573916;-38.13080360867914
1739209784.8574011;-38.13080360867914
1739209784.8574104;-38.13080360867914
1739209784.85742;-45.120503652039325
1739209784.8574295;-38.13080360867914
1739209784.8574388;-45.120503652039325
1739209784.8574483;-38.13080360867914
1739209784.8574579;-45.120503652039325
1739209784.8574672;-38.13080360867914
1739209784.8574767;-38.13080360867914
1739209784.8574862;-35.57807855764607
1739209784.8574955;-45.120503652039325
1739209784.857505;-45.120503652039325
1739209784.8575146;-35.57807855764607
1739209784.857524;-45.120503652039325
1739209784.8575335;-35.57807855764607
1739209784.857543;-45.120503652039325
1739209784.8575523;-45.120503652039325
1739209784.8575618;-45.120503652039325
1739209784.8575711;-45.120503652039325
1739209784.8575807;-45.120503652039325
1739209784.8575902;-45.120503652039325
1739209784.8575995;-38.13080360867914
1739209784.857609;-45.120503652039325
1739209784.8576186;-38.13080360867914
1739209784.8576279;-38.13080360867914
1739209784.8576374;-38.13080360867914
1739209784.857647;-38.13080360867914
1739209784.8576562;-45.120503652039325
1739209784.8576658;-45.120503652039325
1739209784.8576753;-45.120503652039325
1739209784.8576846;-45.120503652039325
1739209784.8576941;-38.13080360867914
1739209784.8577037;-32.816014438256545
1739209784.857713;-38.13080360867914
1739209784.8577225;-35.57807855764607
1739209784.857732;-45.120503652039325
1739209784.8577414;-45.120503652039325
1739209784.857751;-33.981070128970906
1739209784.8577604;-33.981070128970906
1739209784.8577697;-45.120503652039325
1739209784.8577793;-45.120503652039325
1739209784.8577888;-38.13080360867914
1739209784.857798;-33.981070128970906
1739209784.8578076;-45.120503652039325
1739209784.8578172;-45.120503652039325
1739209784.8578265;-38.13080360867914
1739209784.857836;-45.120503652039325
1739209784.8578453;-38.13080360867914
1739209784.8578548;-32.816014438256545
1739209784.8578644;-38.13080360867914
1739209784.8578737;-38.13080360867914
1739209784.8578832;-35.57807855764607
1739209784.8578928;-33.981070128970906
1739209784.857902;-33.981070128970906
1739209784.8579116;-38.13080360867914
1739209784.8579211;-45.120503652039325
1739209784.8579304;-45.120503652039325
1739209784.85794;-38.13080360867914
1739209784.8579495;-38.13080360867914
1739209784.8579588;-45.120503652039325
1739209784.8579683;-45.120503652039325
1739209784.8579779;-38.13080360867914
1739209784.8579872;-38.13080360867914
1739209784.8579967;-35.57807855764607
1739209784.8580062;-45.120503652039325
1739209784.8580155;-38.13080360867914
1739209784.858025;-38.13080360867914
1739209784.8580346;-38.13080360867914
1739209784.858044;-35.57807855764607
1739209784.8580534;-33.981070128970906
1739209784.858063;-38.13080360867914
1739209784.8580723;-38.13080360867914
1739209784.8580818;-28.992665084841942
1739209784.858091;-45.120503652039325
1739209784.8581007;-45.120503652039325
1739209784.8581102;-45.120503652039325
1739209784.8581195;-45.120503652039325
1739209784.858129;-45.120503652039325
1739209784.8581386;-45.120503652039325
1739209784.8581479;-45.120503652039325
1739209784.8581574;-38.13080360867914
1739209784.858167;-38.13080360867914
1739209784.8581762;-45.120503652039325
1739209784.8581858;-38.13080360867914
1739209784.8581953;-45.120503652039325
1739209784.8582046;-45.120503652039325
1739209784.8582141;-45.120503652039325
1739209784.8582237;-32.816014438256545
1739209784.858233;-31.141103565318915
1739209784.8582425;-45.120503652039325
1739209784.858252;-45.120503652039325
1739209784.8582613;-38.13080360867914
1739209784.858271;-33.981070128970906
1739209784.8582804;-45.120503652039325
1739209784.8582897;-45.120503652039325
1739209784.8582993;-38.13080360867914
1739209784.8583088;-38.13080360867914
1739209784.858318;-45.120503652039325
1739209784.8583276;-45.120503652039325
1739209784.858337;-45.120503652039325
1739209784.8583465;-45.120503652039325
1739209784.858356;-45.120503652039325
1739209784.8583653;-38.13080360867914
1739209784.8583748;-38.13080360867914
1739209784.8583844;-32.81601443825658
1739209784.8583937;-38.13080360867914
1739209784.8584032;-45.120503652039325
1739209784.8584127;-38.13080360867914
1739209784.858422;-38.13080360867914
1739209784.8584316;-45.120503652039325
1739209784.858441;-38.13080360867914
1739209784.8584504;-33.981070128970906
1739209784.85846;-31.141103565318915
1739209784.8584623;-38.13080360867914
1739209784.858465;-38.13080360867914
1739209784.8584673;-45.120503652039325
1739209784.8584697;-38.13080360867914
1739209784.858472;-45.120503652039325
1739209784.8584747;-45.120503652039325
1739209784.858477;-38.13080360867914
1739209784.8584795;-38.13080360867914
1739209784.858482;-45.120503652039325
1739209784.8584845;-45.120503652039325
1739209784.858487;-32.816014438256545
1739209784.8584893;-33.981070128970906
1739209784.8584917;-38.13080360867914
1739209784.8584943;-35.57807855764607
1739209784.8584967;-38.13080360867914
1739209784.858499;-38.13080360867914
1739209784.8585017;-45.120503652039325
1739209784.858504;-33.981070128970906
1739209784.8585064;-38.13080360867914
1739209784.8585088;-38.13080360867914
1739209784.8585114;-45.120503652039325
1739209784.8585138;-38.13080360867914
1739209784.8585162;-38.13080360867914
1739209784.8585186;-45.120503652039325
1739209784.8585212;-35.57807855764607
1739209784.8585236;-35.57807855764607
1739209784.858526;-45.120503652039325
1739209784.8585284;-38.13080360867914
1739209784.858531;-38.13080360867914
1739209784.8585334;-38.13080360867914
1739209784.8585358;-45.120503652039325
1739209784.8585384;-45.120503652039325
1739209784.8585408;-38.13080360867914
1739209784.8585432;-38.13080360867914
1739209784.8585455;-45.120503652039325
1739209784.8585482;-45.120503652039325
1739209784.8585505;-35.57807855764607
1739209784.858553;-38.13080360867914
1739209784.8585553;-45.120503652039325
1739209784.858558;-45.120503652039325
1739209784.8585603;-45.120503652039325
1739209784.8585627;-33.981070128970906
1739209784.858565;-45.120503652039325
1739209784.8585677;-38.13080360867914
1739209784.85857;-45.120503652039325
1739209784.8585725;-45.120503652039325
1739209784.858575;-45.120503652039325
1739209784.8585775;-38.13080360867914
1739209784.8585799;-38.13080360867914
1739209784.8585823;-45.120503652039325
1739209784.858585;-45.120503652039325
1739209784.8585873;-38.13080360867914
1739209784.8585896;-31.141103565318915
1739209784.858592;-45.120503652039325
1739209784.8585947;-45.120503652039325
1739209784.858597;-38.13080360867914
1739209784.8585994;-33.981070128970906
1739209784.8586018;-38.13080360867914
1739209784.8586044;-38.13080360867914
1739209784.8586068;-45.120503652039325
1739209784.8586092;-45.120503652039325
1739209784.8586118;-38.13080360867914
1739209784.8586142;-38.13080360867914
1739209784.8586166;-38.13080360867914
1739209784.858619;-33.981070128970956
1739209784.8586216;-45.120503652039325
1739209784.858624;-45.120503652039325
