CAN Message; 0x62:02b820ed2c8f17ee
Timestamp;Amplitude
1739209842.5971289;-45.120503652039325
1739209842.5971332;-45.120503652039325
1739209842.5971377;-38.13080360867914
1739209842.5971422;-33.981070128970906
1739209842.5971467;-45.120503652039325
1739209842.5971513;-45.120503652039325
1739209842.5971558;-29.438486411369347
1739209842.59716;-31.141103565318915
1739209842.5971646;-38.13080360867914
1739209842.5971692;-28.588378514285886
1739209842.5971737;-26.991370085610747
1739209842.5971782;-33.981070128970906
1739209842.5971825;-38.13080360867914
1739209842.597187;-38.13080360867914
1739209842.5971916;-33.981070128970906
1739209842.597196;-33.981070128970906
1739209842.5972006;-45.120503652039325
1739209842.597205;-45.120503652039325
1739209842.5972095;-45.120503652039325
1739209842.597214;-38.13080360867914
1739209842.5972185;-45.120503652039325
1739209842.597223;-45.120503652039325
1739209842.5972273;-35.57807855764607
1739209842.5972319;-35.57807855764607
1739209842.5972364;-45.120503652039325
1739209842.597241;-45.120503652039325
1739209842.5972455;-32.816014438256545
1739209842.5972497;-38.13080360867914
1739209842.5972543;-45.120503652039325
1739209842.5972588;-38.13080360867914
1739209842.5972633;-33.981070128970906
1739209842.5972679;-38.13080360867914
1739209842.5972722;-35.57807855764607
1739209842.5972767;-33.981070128970906
1739209842.5972812;-45.120503652039325
1739209842.5972857;-38.13080360867914
1739209842.5972903;-38.13080360867914
1739209842.5972946;-45.120503652039325
1739209842.597299;-38.13080360867914
1739209842.5973036;-45.120503652039325
1739209842.5973082;-45.120503652039325
1739209842.5973127;-38.13080360867914
1739209842.597317;-35.57807855764607
1739209842.5973215;-38.13080360867914
1739209842.597326;-38.13080360867914
1739209842.5973306;-38.13080360867914
1739209842.597335;-38.13080360867914
1739209842.5973394;-38.13080360867914
1739209842.597344;-45.120503652039325
1739209842.5973485;-45.120503652039325
1739209842.597353;-38.13080360867914
1739209842.5973575;-45.120503652039325
1739209842.5973618;-45.120503652039325
1739209842.5973663;-38.13080360867914
1739209842.5973709;-45.120503652039325
1739209842.5973754;-45.120503652039325
1739209842.59738;-38.13080360867914
1739209842.5973842;-35.57807855764607
1739209842.5973887;-45.120503652039325
1739209842.5973933;-45.120503652039325
1739209842.5973978;-38.13080360867914
1739209842.5974023;-38.13080360867914
1739209842.5974066;-32.816014438256545
1739209842.5974112;-38.13080360867914
1739209842.5974157;-45.120503652039325
1739209842.5974202;-38.13080360867914
1739209842.5974247;-35.57807855764607
1739209842.597429;-38.13080360867914
1739209842.5974336;-45.120503652039325
1739209842.597438;-38.13080360867914
1739209842.5974426;-45.120503652039325
1739209842.5974472;-45.120503652039325
1739209842.5974514;-38.13080360867914
1739209842.597456;-45.120503652039325
1739209842.5974605;-45.120503652039325
1739209842.597465;-45.120503652039325
1739209842.5974696;-45.120503652039325
1739209842.5974739;-45.120503652039325
1739209842.5974784;-38.13080360867914
1739209842.597483;-38.13080360867914
1739209842.5974874;-38.13080360867914
1739209842.597492;-45.120503652039325
1739209842.5974963;-32.816014438256545
1739209842.5975008;-38.13080360867914
1739209842.5975053;-45.120503652039325
1739209842.5975099;-38.13080360867914
1739209842.5975144;-38.13080360867914
1739209842.5975187;-32.816014438256545
1739209842.5975232;-45.120503652039325
1739209842.5975277;-45.120503652039325
1739209842.5975323;-45.120503652039325
1739209842.5975368;-31.141103565318915
1739209842.597541;-32.816014438256545
1739209842.5975456;-38.13080360867914
1739209842.5975502;-45.120503652039325
1739209842.5975547;-38.13080360867914
1739209842.5975592;-45.120503652039325
1739209842.5975635;-45.120503652039325
1739209842.597568;-45.120503652039325
1739209842.5975726;-45.120503652039325
1739209842.597577;-45.120503652039325
1739209842.5975816;-45.120503652039325
1739209842.597586;-31.141103565318893
1739209842.5975904;-27.8777449560314
1739209842.597595;-38.13080360867914
1739209842.5975995;-38.13080360867914
1739209842.597604;-35.57807855764607
1739209842.5976083;-35.57807855764607
1739209842.5976129;-45.120503652039325
1739209842.5976174;-45.120503652039325
1739209842.597622;-38.13080360867914
1739209842.5976264;-45.120503652039325
1739209842.5976307;-45.120503652039325
1739209842.5976353;-45.120503652039325
1739209842.5976398;-38.13080360867914
1739209842.5976443;-38.13080360867914
1739209842.5976489;-35.57807855764607
1739209842.5976534;-35.57807855764607
1739209842.5976577;-45.120503652039325
1739209842.5976622;-38.13080360867914
1739209842.5976667;-45.120503652039325
1739209842.5976713;-45.120503652039325
1739209842.5976758;-38.13080360867914
1739209842.59768;-45.120503652039325
1739209842.5976846;-35.57807855764607
1739209842.5976892;-45.120503652039325
1739209842.5976937;-38.13080360867914
1739209842.5976982;-25.62660358559016
1739209842.5977025;-35.57807855764607
1739209842.597707;-35.57807855764607
1739209842.5977116;-38.13080360867914
1739209842.597716;-38.13080360867914
1739209842.5977206;-38.13080360867914
1739209842.597725;-38.13080360867914
1739209842.5977294;-45.120503652039325
1739209842.597734;-45.120503652039325
1739209842.5977385;-38.13080360867914
1739209842.597743;-45.120503652039325
1739209842.5977473;-38.13080360867914
1739209842.5977519;-38.13080360867914
1739209842.5977564;-38.13080360867914
1739209842.597761;-45.120503652039325
1739209842.5977654;-38.13080360867914
1739209842.5977697;-38.13080360867914
1739209842.5977743;-38.13080360867914
1739209842.5977788;-38.13080360867914
1739209842.5977833;-38.13080360867914
1739209842.5977879;-45.120503652039325
1739209842.5977921;-38.13080360867914
1739209842.5977967;-45.120503652039325
1739209842.5978012;-38.13080360867914
1739209842.5978057;-28.58837851428586
1739209842.5978103;-35.57807855764607
1739209842.5978146;-38.13080360867914
1739209842.597819;-38.13080360867914
1739209842.5978236;-35.57807855764607
1739209842.5978281;-38.13080360867914
1739209842.5978327;-45.120503652039325
1739209842.597837;-33.981070128970906
1739209842.5978415;-38.13080360867914
1739209842.597846;-38.13080360867914
1739209842.5978506;-38.13080360867914
1739209842.597855;-38.13080360867914
1739209842.5978594;-33.981070128970906
1739209842.597864;-38.13080360867914
1739209842.5978684;-45.120503652039325
1739209842.597873;-45.120503652039325
1739209842.5978775;-45.120503652039325
1739209842.5978818;-38.13080360867914
1739209842.5978863;-45.120503652039325
1739209842.5978909;-31.141103565318915
1739209842.5978954;-38.13080360867914
1739209842.5979;-45.120503652039325
1739209842.5979042;-45.120503652039325
1739209842.5979087;-38.13080360867914
1739209842.5979133;-38.13080360867914
1739209842.5979178;-33.981070128970906
1739209842.5979223;-45.120503652039325
1739209842.5979266;-45.120503652039325
1739209842.5979311;-38.13080360867914
1739209842.5979357;-32.816014438256545
1739209842.5979402;-38.13080360867914
1739209842.5979447;-45.120503652039325
1739209842.597949;-38.13080360867914
1739209842.5979536;-38.13080360867914
1739209842.597958;-38.13080360867914
1739209842.5979626;-38.13080360867914
1739209842.5979671;-45.120503652039325
1739209842.5979714;-38.13080360867914
1739209842.597976;-38.13080360867914
1739209842.5979805;-45.120503652039325
1739209842.597985;-45.120503652039325
1739209842.5979896;-28.992665084841942
1739209842.5979939;-31.141103565318893
1739209842.5979984;-45.120503652039325
1739209842.598003;-45.120503652039325
1739209842.5980074;-38.13080360867914
1739209842.598012;-38.13080360867914
1739209842.5980163;-45.120503652039325
1739209842.5980208;-45.120503652039325
1739209842.5980253;-45.120503652039325
1739209842.5980299;-45.120503652039325
1739209842.5980344;-45.120503652039325
1739209842.5980387;-38.13080360867914
1739209842.5980432;-45.120503652039325
1739209842.5980477;-32.81601443825658
1739209842.5980523;-25.62660358559016
1739209842.5980568;-29.438486411369333
1739209842.598061;-38.13080360867914
1739209842.5980656;-25.62660358559016
1739209842.5980701;-45.120503652039325
1739209842.5980747;-45.120503652039325
1739209842.5980792;-32.816014438256545
1739209842.5980835;-38.13080360867914
1739209842.598088;-32.816014438256545
1739209842.5980926;-38.13080360867914
1739209842.598097;-33.981070128970906
1739209842.5981016;-28.218542851754165
1739209842.598106;-28.588378514285886
1739209842.5981104;-23.506823629689542
1739209842.598115;-31.141103565318915
1739209842.5981195;-26.991370085610722
1739209842.598124;-33.981070128970906
1739209842.5981283;-45.120503652039325
1739209842.5981328;-30.49652367304973
1739209842.5981374;-38.13080360867914
1739209842.598142;-45.120503652039325
1739209842.5981464;-45.120503652039325
1739209842.5981507;-45.120503652039325
1739209842.5981553;-31.141103565318893
1739209842.5981598;-24.74623867263306
1739209842.5981643;-32.81601443825658
1739209842.5981688;-24.151403521958727
1739209842.5981734;-31.141103565318915
1739209842.5981777;-28.992665084841942
1739209842.5981822;-38.13080360867914
1739209842.5981867;-30.49652367304973
1739209842.5981913;-38.13080360867914
1739209842.5981958;-38.13080360867914
1739209842.5982;-31.141103565318915
1739209842.5982046;-31.14110356531892
1739209842.5982091;-38.13080360867914
1739209842.5982137;-22.264930561961556
1739209842.5982182;-23.506823629689542
1739209842.5982225;-38.13080360867914
1739209842.598227;-29.438486411369333
1739209842.5982316;-28.992665084841942
1739209842.598236;-45.120503652039325
1739209842.5982406;-26.991370085610736
1739209842.598245;-31.141103565318915
1739209842.5982494;-45.120503652039325
1739209842.598254;-32.816014438256545
1739209842.5982585;-31.141103565318915
1739209842.598263;-33.981070128970906
1739209842.5982673;-31.141103565318943
1739209842.5982718;-21.676580915188183
1739209842.5982764;-31.141103565318915
1739209842.598281;-33.981070128970956
1739209842.5982854;-45.120503652039325
1739209842.5982897;-45.120503652039325
1739209842.5982943;-45.120503652039325
1739209842.5982988;-38.13080360867914
1739209842.5983033;-45.120503652039325
1739209842.5983078;-38.13080360867914
1739209842.5983121;-35.57807855764607
1739209842.5983167;-45.120503652039325
1739209842.5983212;-28.992665084841942
1739209842.5983257;-27.87774495603143
1739209842.5983303;-25.077289914212862
1739209842.5983346;-33.981070128970906
1739209842.598339;-33.981070128970906
1739209842.5983436;-38.13080360867914
1739209842.5983481;-28.21854285175415
1739209842.5983527;-35.57807855764607
1739209842.598357;-33.981070128970906
1739209842.5983615;-32.816014438256545
1739209842.598366;-38.13080360867914
1739209842.5983706;-45.120503652039325
1739209842.598375;-28.992665084841942
1739209842.5983794;-23.506823629689542
1739209842.598384;-24.438645034577675
1739209842.5983884;-28.992665084841967
1739209842.598393;-32.81601443825658
1739209842.5983975;-38.13080360867914
1739209842.5984018;-28.21854285175415
1739209842.5984063;-32.816014438256545
1739209842.5984108;-38.13080360867914
1739209842.5984154;-29.438486411369333
1739209842.59842;-38.13080360867914
1739209842.5984242;-27.267205301931607
1739209842.5984287;-32.816014438256545
1739209842.5984333;-27.877744956031417
1739209842.5984378;-28.992665084841967
1739209842.5984423;-31.141103565318915
1739209842.5984466;-38.13080360867914
1739209842.5984511;-33.981070128970906
1739209842.5984557;-45.120503652039325
1739209842.5984602;-38.13080360867914
1739209842.5984647;-45.120503652039325
1739209842.598469;-38.13080360867914
1739209842.5984735;-38.13080360867914
1739209842.598478;-38.13080360867914
1739209842.5984826;-45.120503652039325
1739209842.5984871;-25.826314394896354
1739209842.5984914;-25.826314394896364
1739209842.598496;-28.588378514285886
1739209842.5985005;-28.992665084841942
1739209842.598505;-33.981070128970956
1739209842.5985096;-45.120503652039325
1739209842.5985138;-45.120503652039325
1739209842.5985184;-35.57807855764607
1739209842.598523;-45.120503652039325
1739209842.5985274;-38.13080360867914
1739209842.598532;-32.816014438256545
1739209842.5985363;-33.981070128970906
1739209842.5985408;-35.57807855764607
1739209842.5985453;-38.13080360867914
1739209842.5985498;-38.13080360867914
1739209842.5985544;-38.13080360867914
1739209842.5985587;-38.13080360867914
1739209842.5985632;-45.120503652039325
1739209842.5985677;-45.120503652039325
1739209842.5985723;-35.57807855764607
1739209842.5985768;-35.57807855764607
1739209842.598581;-45.120503652039325
1739209842.5985856;-45.120503652039325
1739209842.5985901;-45.120503652039325
1739209842.5985947;-45.120503652039325
1739209842.5985992;-38.13080360867914
1739209842.5986035;-38.13080360867914
1739209842.598608;-45.120503652039325
1739209842.5986125;-38.13080360867914
1739209842.598617;-38.13080360867914
1739209842.5986216;-45.120503652039325
1739209842.598626;-45.120503652039325
1739209842.5986304;-38.13080360867914
1739209842.598635;-45.120503652039325
1739209842.5986395;-38.13080360867914
1739209842.598644;-38.13080360867914
1739209842.5986483;-45.120503652039325
1739209842.5986528;-45.120503652039325
1739209842.5986574;-38.13080360867914
1739209842.598662;-38.13080360867914
1739209842.5986664;-38.13080360867914
1739209842.598671;-33.981070128970906
1739209842.5986753;-38.13080360867914
1739209842.5986798;-38.13080360867914
1739209842.5986843;-38.13080360867914
1739209842.5986888;-45.120503652039325
1739209842.5986934;-45.120503652039325
1739209842.5986977;-45.120503652039325
1739209842.5987022;-45.120503652039325
1739209842.5987067;-45.120503652039325
1739209842.5987113;-45.120503652039325
1739209842.5987158;-38.13080360867914
1739209842.59872;-38.13080360867914
1739209842.5987246;-38.13080360867914
1739209842.5987291;-45.120503652039325
1739209842.5987337;-45.120503652039325
1739209842.5987382;-38.13080360867914
1739209842.5987425;-38.13080360867914
1739209842.598747;-38.13080360867914
1739209842.5987515;-38.13080360867914
1739209842.598756;-45.120503652039325
1739209842.5987606;-45.120503652039325
1739209842.598765;-33.981070128970906
1739209842.5987694;-33.981070128970906
1739209842.598774;-38.13080360867914
1739209842.5987785;-35.57807855764607
1739209842.598783;-35.57807855764607
1739209842.5987873;-45.120503652039325
1739209842.5987918;-45.120503652039325
1739209842.5987964;-45.120503652039325
1739209842.598801;-45.120503652039325
1739209842.5988054;-45.120503652039325
1739209842.5988097;-45.120503652039325
1739209842.5988142;-38.13080360867914
1739209842.5988188;-33.981070128970906
1739209842.5988233;-31.141103565318915
1739209842.5988278;-45.120503652039325
1739209842.5988321;-45.120503652039325
1739209842.5988367;-45.120503652039325
1739209842.5988412;-33.981070128970906
1739209842.5988457;-38.13080360867914
1739209842.5988503;-45.120503652039325
1739209842.5988545;-45.120503652039325
1739209842.598859;-33.981070128970906
1739209842.5988636;-33.981070128970906
1739209842.5988681;-38.13080360867914
1739209842.5988727;-38.13080360867914
1739209842.598877;-38.13080360867914
1739209842.5988815;-32.816014438256545
1739209842.598886;-38.13080360867914
1739209842.5988905;-35.57807855764607
1739209842.598895;-28.992665084841942
1739209842.5988994;-38.13080360867914
1739209842.598904;-33.981070128970906
1739209842.5989084;-33.981070128970906
1739209842.598913;-45.120503652039325
1739209842.5989175;-31.141103565318915
1739209842.5989218;-33.981070128970956
1739209842.5989263;-32.816014438256545
1739209842.5989308;-33.981070128970906
1739209842.5989354;-38.13080360867914
1739209842.59894;-32.816014438256545
1739209842.5989442;-38.13080360867914
1739209842.5989487;-33.981070128970906
1739209842.5989532;-27.8777449560314
1739209842.5989578;-38.13080360867914
1739209842.5989623;-31.141103565318915
1739209842.5989666;-29.438486411369354
1739209842.5989711;-29.438486411369333
1739209842.5989757;-38.13080360867914
1739209842.5989802;-45.120503652039325
1739209842.5989847;-45.120503652039325
1739209842.598989;-45.120503652039325
1739209842.5989935;-32.816014438256545
1739209842.598998;-25.826314394896354
1739209842.5990026;-31.141103565318915
1739209842.5990071;-31.141103565318915
1739209842.5990114;-23.75329798047522
1739209842.599016;-26.991370085610754
1739209842.5990205;-38.13080360867914
1739209842.599025;-33.981070128970906
1739209842.5990295;-31.141103565318893
1739209842.5990338;-30.49652367304973
1739209842.5990384;-45.120503652039325
1739209842.599043;-31.141103565318915
1739209842.5990474;-33.981070128970956
1739209842.599052;-38.13080360867914
1739209842.5990562;-45.120503652039325
1739209842.5990608;-38.13080360867914
1739209842.5990653;-22.44878636800916
1739209842.5990698;-32.816014438256545
1739209842.5990744;-33.981070128970906
1739209842.5990787;-35.57807855764607
1739209842.5990832;-28.58837851428586
1739209842.5990877;-24.292649948874775
1739209842.5990922;-45.120503652039325
1739209842.5990968;-38.13080360867914
1739209842.599101;-33.981070128970906
1739209842.5991056;-31.141103565318915
1739209842.5991101;-30.49652367304973
1739209842.5991147;-38.13080360867914
1739209842.5991192;-33.981070128970906
1739209842.5991235;-33.981070128970956
1739209842.599128;-26.487275050834715
1739209842.5991325;-38.13080360867914
1739209842.599137;-38.13080360867914
1739209842.5991416;-38.13080360867914
1739209842.599146;-45.120503652039325
1739209842.5991504;-38.13080360867914
1739209842.599155;-26.487275050834715
1739209842.5991595;-38.13080360867914
1739209842.599164;-28.21854285175415
1739209842.5991683;-32.816014438256545
1739209842.5991728;-27.267205301931607
1739209842.5991774;-38.13080360867914
1739209842.599182;-33.981070128970906
1739209842.5991864;-25.252786309376837
1739209842.599191;-29.438486411369354
1739209842.5991952;-33.981070128970956
1739209842.5991998;-27.877744956031414
1739209842.5992043;-22.448786368009156
1739209842.5992088;-24.589719217205094
1739209842.5992134;-33.981070128970906
1739209842.5992177;-38.13080360867914
1739209842.5992222;-45.120503652039325
1739209842.5992267;-29.438486411369347
1739209842.5992312;-45.120503652039325
1739209842.5992358;-35.57807855764607
1739209842.59924;-32.81601443825658
1739209842.5992446;-35.57807855764607
1739209842.5992491;-33.981070128970906
1739209842.5992537;-31.14110356531892
1739209842.5992582;-45.120503652039325
1739209842.5992625;-32.816014438256545
1739209842.599267;-38.13080360867914
1739209842.5992715;-32.81601443825658
1739209842.599276;-26.991370085610736
1739209842.5992806;-31.141103565318943
1739209842.599285;-26.487275050834725
1739209842.5992894;-28.21854285175415
1739209842.599294;-28.992665084841967
1739209842.5992985;-31.141103565318915
1739209842.599303;-33.981070128970906
1739209842.5993073;-45.120503652039325
1739209842.5993118;-28.58837851428586
1739209842.5993164;-32.816014438256545
1739209842.599321;-45.120503652039325
1739209842.5993254;-35.57807855764607
1739209842.5993297;-31.141103565318943
1739209842.5993342;-28.992665084841942
1739209842.5993388;-32.81601443825658
1739209842.5993433;-31.141103565318943
1739209842.5993478;-25.62660358559016
1739209842.5993521;-45.120503652039325
1739209842.5993567;-38.13080360867914
1739209842.5993612;-45.120503652039325
1739209842.5993657;-35.57807855764607
1739209842.5993702;-26.487275050834715
1739209842.5993745;-45.120503652039325
1739209842.599379;-45.120503652039325
1739209842.5993836;-38.13080360867914
1739209842.5993881;-45.120503652039325
1739209842.5993927;-38.13080360867914
1739209842.599397;-33.981070128970906
1739209842.5994015;-45.120503652039325
1739209842.599406;-38.13080360867914
1739209842.5994105;-28.58837851428586
1739209842.599415;-27.267205301931607
1739209842.5994194;-33.981070128970906
1739209842.599424;-38.13080360867914
1739209842.5994284;-33.981070128970906
1739209842.599433;-38.13080360867914
1739209842.5994375;-31.141103565318915
1739209842.5994418;-32.816014438256545
1739209842.5994463;-45.120503652039325
1739209842.5994508;-25.077289914212862
1739209842.5994554;-27.267205301931607
1739209842.59946;-33.981070128970906
1739209842.5994642;-28.992665084841942
1739209842.5994687;-38.13080360867914
1739209842.5994732;-31.141103565318893
1739209842.5994778;-45.120503652039325
1739209842.5994823;-38.13080360867914
1739209842.5994866;-28.992665084841942
1739209842.5994911;-32.81601443825658
1739209842.5994956;-45.120503652039325
1739209842.5995002;-31.141103565318915
1739209842.5995047;-24.151403521958727
1739209842.599509;-23.75329798047523
1739209842.5995135;-35.57807855764607
1739209842.599518;-35.57807855764607
1739209842.5995226;-38.13080360867914
1739209842.5995271;-26.991370085610722
1739209842.5995314;-28.992665084841942
1739209842.599536;-38.13080360867914
1739209842.5995405;-33.981070128970906
1739209842.599545;-27.267205301931607
1739209842.5995495;-28.21854285175415
1739209842.5995538;-31.141103565318915
1739209842.5995584;-45.120503652039325
1739209842.599563;-45.120503652039325
1739209842.5995674;-28.992665084841942
1739209842.599572;-32.81601443825658
1739209842.5995762;-38.13080360867914
1739209842.5995808;-45.120503652039325
1739209842.5995853;-27.8777449560314
1739209842.5995898;-25.826314394896357
1739209842.5995944;-38.13080360867914
1739209842.5995986;-28.992665084841942
1739209842.5996032;-45.120503652039325
1739209842.5996077;-31.141103565318915
1739209842.5996122;-28.992665084841942
1739209842.5996168;-26.487275050834715
1739209842.599621;-45.120503652039325
1739209842.5996256;-45.120503652039325
1739209842.59963;-33.981070128970956
1739209842.5996346;-35.57807855764607
1739209842.5996392;-33.981070128970906
1739209842.5996435;-28.58837851428586
1739209842.599648;-27.267205301931607
1739209842.5996525;-45.120503652039325
1739209842.599657;-32.816014438256545
1739209842.5996616;-45.120503652039325
1739209842.5996659;-45.120503652039325
1739209842.5996704;-32.816014438256545
1739209842.599675;-45.120503652039325
1739209842.5996795;-35.57807855764607
1739209842.599684;-45.120503652039325
1739209842.5996883;-38.13080360867914
1739209842.5996928;-32.81601443825658
1739209842.5996974;-33.981070128970956
1739209842.599702;-27.8777449560314
1739209842.5997064;-30.49652367304976
1739209842.599711;-26.991370085610722
1739209842.5997152;-30.49652367304973
1739209842.5997198;-32.816014438256545
1739209842.5997243;-31.141103565318915
1739209842.5997288;-45.120503652039325
1739209842.5997334;-33.981070128970906
1739209842.5997376;-38.13080360867914
1739209842.5997422;-27.8777449560314
1739209842.5997467;-32.816014438256545
1739209842.5997512;-38.13080360867914
1739209842.5997558;-28.992665084841942
1739209842.59976;-45.120503652039325
1739209842.5997646;-30.49652367304973
1739209842.599769;-27.8777449560314
1739209842.5997736;-26.991370085610722
1739209842.5997782;-45.120503652039325
1739209842.5997825;-31.141103565318915
1739209842.599787;-32.816014438256545
1739209842.5997915;-45.120503652039325
1739209842.599796;-30.49652367304973
1739209842.5998006;-35.57807855764607
1739209842.5998049;-45.120503652039325
1739209842.5998094;-26.991370085610722
1739209842.599814;-25.62660358559016
1739209842.5998185;-29.438486411369354
1739209842.599823;-38.13080360867914
1739209842.5998273;-30.49652367304973
1739209842.5998318;-38.13080360867914
1739209842.5998363;-28.992665084841942
1739209842.5998409;-33.981070128970956
1739209842.5998454;-32.816014438256545
1739209842.5998497;-38.13080360867914
1739209842.5998542;-35.57807855764607
1739209842.5998588;-23.38864096791655
1739209842.5998633;-26.991370085610722
1739209842.5998678;-27.267205301931607
1739209842.599872;-27.877744956031417
1739209842.5998766;-33.981070128970906
1739209842.5998812;-45.120503652039325
1739209842.5998857;-25.62660358559016
1739209842.5998902;-28.992665084841942
1739209842.5998945;-38.13080360867914
1739209842.599899;-25.826314394896354
1739209842.5999036;-31.141103565318915
1739209842.599908;-35.57807855764607
1739209842.5999126;-26.035653463252796
1739209842.599917;-45.120503652039325
1739209842.5999215;-31.141103565318893
1739209842.599926;-31.141103565318915
1739209842.5999305;-31.141103565318893
1739209842.599935;-28.58837851428586
1739209842.5999393;-38.13080360867914
1739209842.5999439;-35.57807855764607
1739209842.5999484;-33.981070128970956
1739209842.599953;-26.991370085610736
1739209842.5999575;-32.816014438256545
1739209842.5999618;-31.141103565318915
1739209842.5999663;-38.13080360867914
1739209842.5999708;-21.67658091518819
1739209842.5999753;-27.267205301931607
1739209842.5999799;-32.81601443825658
1739209842.5999842;-45.120503652039325
1739209842.5999887;-31.141103565318893
1739209842.5999932;-30.49652367304973
1739209842.5999978;-38.13080360867914
1739209842.6000023;-45.120503652039325
1739209842.6000066;-28.992665084841942
1739209842.600011;-38.13080360867914
1739209842.6000156;-45.120503652039325
1739209842.6000202;-32.816014438256545
1739209842.6000247;-38.13080360867914
1739209842.600029;-24.292649948874775
1739209842.6000335;-33.981070128970906
1739209842.600038;-28.992665084841942
1739209842.6000426;-38.13080360867914
1739209842.600047;-45.120503652039325
1739209842.6000514;-45.120503652039325
1739209842.600056;-38.13080360867914
1739209842.6000605;-32.816014438256545
1739209842.600065;-38.13080360867914
1739209842.6000695;-38.13080360867914
1739209842.6000738;-26.991370085610736
1739209842.6000783;-32.81601443825658
1739209842.6000829;-32.816014438256545
1739209842.6000874;-26.487275050834715
1739209842.600092;-31.141103565318893
1739209842.6000962;-35.57807855764607
1739209842.6001008;-27.8777449560314
1739209842.6001053;-31.141103565318915
1739209842.6001098;-33.981070128970906
1739209842.6001143;-38.13080360867914
1739209842.6001186;-35.57807855764607
1739209842.6001232;-45.120503652039325
1739209842.6001277;-38.13080360867914
1739209842.6001322;-29.438486411369333
1739209842.6001368;-27.8777449560314
1739209842.600141;-45.120503652039325
1739209842.6001456;-45.120503652039325
1739209842.60015;-38.13080360867914
1739209842.6001546;-27.8777449560314
1739209842.6001592;-45.120503652039325
1739209842.6001635;-45.120503652039325
1739209842.600168;-31.141103565318915
1739209842.6001725;-32.816014438256545
1739209842.600177;-31.141103565318915
1739209842.6001816;-30.49652367304973
1739209842.6001859;-38.13080360867914
1739209842.6001904;-45.120503652039325
1739209842.600195;-33.981070128970906
1739209842.6001995;-29.438486411369333
1739209842.600204;-45.120503652039325
1739209842.6002085;-38.13080360867914
1739209842.6002128;-28.21854285175415
1739209842.6002173;-25.077289914212862
1739209842.6002219;-25.25278630937684
1739209842.6002264;-33.981070128970906
1739209842.600231;-38.13080360867914
1739209842.6002352;-45.120503652039325
1739209842.6002398;-45.120503652039325
1739209842.6002443;-38.13080360867914
1739209842.6002488;-45.120503652039325
1739209842.6002533;-38.13080360867914
1739209842.6002576;-29.438486411369347
1739209842.6002622;-32.816014438256545
1739209842.6002667;-33.981070128970906
1739209842.6002712;-31.141103565318893
1739209842.6002758;-27.267205301931607
1739209842.60028;-30.49652367304976
1739209842.6002846;-33.981070128970906
1739209842.600289;-28.992665084841942
1739209842.6002936;-31.141103565318943
1739209842.6002982;-32.816014438256545
1739209842.6003025;-32.816014438256545
1739209842.600307;-32.81601443825658
1739209842.6003115;-45.120503652039325
1739209842.600316;-29.438486411369375
1739209842.6003206;-27.267205301931607
1739209842.6003249;-31.141103565318915
1739209842.6003294;-45.120503652039325
1739209842.600334;-31.141103565318915
1739209842.6003385;-30.49652367304973
1739209842.600343;-38.13080360867914
1739209842.6003473;-33.981070128970906
1739209842.6003518;-29.438486411369333
1739209842.6003563;-33.981070128970956
1739209842.6003609;-26.991370085610722
1739209842.6003654;-38.13080360867914
1739209842.6003697;-38.13080360867914
1739209842.6003742;-38.13080360867914
1739209842.6003788;-45.120503652039325
1739209842.6003833;-38.13080360867914
1739209842.6003878;-31.141103565318915
1739209842.600392;-45.120503652039325
1739209842.6003966;-31.14110356531892
1739209842.6004012;-27.267205301931607
1739209842.6004057;-35.57807855764607
1739209842.6004102;-30.49652367304976
1739209842.6004145;-45.120503652039325
1739209842.600419;-28.58837851428586
1739209842.6004236;-26.991370085610736
1739209842.600428;-45.120503652039325
1739209842.6004326;-28.992665084841942
1739209842.600437;-29.438486411369333
1739209842.6004415;-28.992665084841942
1739209842.600446;-33.981070128970956
1739209842.6004505;-45.120503652039325
1739209842.600455;-31.141103565318943
1739209842.6004593;-28.992665084841942
1739209842.6004639;-45.120503652039325
1739209842.6004684;-33.981070128970906
1739209842.600473;-31.141103565318915
1739209842.6004775;-45.120503652039325
1739209842.6004817;-30.49652367304973
1739209842.6004863;-32.816014438256545
1739209842.6004908;-25.826314394896357
1739209842.6004953;-30.49652367304973
1739209842.6004999;-45.120503652039325
1739209842.6005042;-45.120503652039325
1739209842.6005087;-45.120503652039325
1739209842.6005132;-27.267205301931607
1739209842.6005177;-33.981070128970906
1739209842.6005223;-33.981070128970956
1739209842.6005266;-27.8777449560314
1739209842.600531;-31.141103565318915
1739209842.6005356;-38.13080360867914
1739209842.6005402;-28.992665084841942
1739209842.6005447;-33.981070128970906
1739209842.600549;-33.981070128970906
1739209842.6005535;-35.57807855764607
1739209842.600558;-45.120503652039325
1739209842.6005626;-25.826314394896357
1739209842.600567;-32.816014438256545
1739209842.6005714;-38.13080360867914
1739209842.600576;-30.49652367304973
1739209842.6005805;-28.992665084841942
1739209842.600585;-45.120503652039325
1739209842.6005895;-28.58837851428586
1739209842.6005938;-45.120503652039325
1739209842.6005983;-32.816014438256545
1739209842.6006029;-30.49652367304973
1739209842.6006074;-45.120503652039325
1739209842.600612;-28.58837851428586
1739209842.6006162;-28.992665084841942
1739209842.6006207;-26.991370085610736
1739209842.6006253;-28.58837851428586
1739209842.6006298;-33.981070128970906
1739209842.6006343;-33.981070128970906
1739209842.6006386;-31.141103565318915
1739209842.6006432;-31.141103565318943
1739209842.6006477;-29.438486411369375
