CAN Message; 0x77:f3d0071f1e98c470
1739209707.7150888;-38.13080360867914
1739209707.7150896;-35.57807855764607
1739209707.7150903;-38.13080360867914
1739209707.715091;-45.120503652039325
1739209707.7150917;-38.13080360867914
1739209707.7150924;-38.13080360867914
1739209707.7150931;-45.120503652039325
1739209707.7150939;-38.13080360867914
1739209707.7150946;-33.981070128970906
1739209707.7150953;-45.120503652039325
1739209707.715096;-28.218542851754165
1739209707.7150967;-32.816014438256545
1739209707.7150974;-38.13080360867914
1739209707.7150981;-45.120503652039325
1739209707.7150989;-45.120503652039325
1739209707.7150996;-38.13080360867914
1739209707.7151003;-38.13080360867914
1739209707.715101;-38.13080360867914
1739209707.7151017;-31.141103565318915
1739209707.7151024;-45.120503652039325
1739209707.7151031;-38.13080360867914
1739209707.7151039;-45.120503652039325
1739209707.7151046;-38.13080360867914
1739209707.7151053;-45.120503652039325
1739209707.715106;-38.13080360867914
1739209707.7151067;-38.13080360867914
1739209707.7151074;-35.57807855764607
1739209707.7151082;-45.120503652039325
1739209707.7151089;-38.13080360867914
1739209707.7151096;-38.13080360867914
1739209707.7151105;-38.13080360867914
1739209707.7151113;-38.13080360867914
1739209707.715112;-38.13080360867914
1739209707.7151127;-38.13080360867914
1739209707.7151134;-45.120503652039325
1739209707.715114;-38.13080360867914
1739209707.7151148;-38.13080360867914
1739209707.7151155;-33.981070128970906
1739209707.7151163;-45.120503652039325
1739209707.715117;-38.13080360867914
1739209707.7151177;-31.141103565318915
1739209707.7151184;-45.120503652039325
1739209707.7151191;-33.981070128970906
1739209707.7151198;-45.120503652039325
1739209707.7151206;-45.120503652039325
1739209707.7151213;-38.13080360867914
1739209707.715122;-38.13080360867914
1739209707.7151227;-35.57807855764607
1739209707.7151234;-38.13080360867914
1739209707.7151241;-45.120503652039325
1739209707.7151248;-28.992665084841942
1739209707.7151256;-33.981070128970906
1739209707.7151263;-45.120503652039325
1739209707.715127;-45.120503652039325
1739209707.7151277;-45.120503652039325
1739209707.7151284;-38.13080360867914
1739209707.7151291;-33.981070128970906
1739209707.7151299;-38.13080360867914
1739209707.7151306;-32.816014438256545
1739209707.7151313;-33.981070128970906
1739209707.715132;-35.57807855764607
1739209707.7151327;-38.13080360867914
1739209707.7151334;-45.120503652039325
1739209707.7151341;-38.13080360867914
1739209707.7151349;-45.120503652039325
1739209707.7151356;-38.13080360867914
1739209707.7151363;-38.13080360867914
1739209707.715137;-45.120503652039325
1739209707.7151377;-45.120503652039325
1739209707.7151384;-38.13080360867914
1739209707.7151392;-45.120503652039325
1739209707.7151399;-45.120503652039325
1739209707.7151406;-38.13080360867914
1739209707.7151413;-32.816014438256545
1739209707.7151423;-38.13080360867914
1739209707.715143;-38.13080360867914
1739209707.7151437;-38.13080360867914
1739209707.7151444;-38.13080360867914
1739209707.715145;-35.57807855764607
1739209707.7151458;-45.120503652039325
1739209707.7151465;-38.13080360867914
1739209707.7151473;-45.120503652039325
1739209707.715148;-45.120503652039325
1739209707.7151487;-32.816014438256545
1739209707.7151494;-38.13080360867914
1739209707.71515;-45.120503652039325
1739209707.7151508;-38.13080360867914
1739209707.7151515;-29.438486411369333
1739209707.7151523;-38.13080360867914
1739209707.715153;-45.120503652039325
1739209707.7151537;-33.981070128970906
1739209707.7151544;-38.13080360867914
1739209707.7151551;-45.120503652039325
1739209707.7151558;-45.120503652039325
1739209707.7151566;-45.120503652039325
1739209707.7151573;-45.120503652039325
1739209707.715158;-45.120503652039325
1739209707.7151587;-45.120503652039325
1739209707.7151594;-45.120503652039325
1739209707.7151601;-38.13080360867914
1739209707.7151608;-38.13080360867914
1739209707.7151616;-45.120503652039325
1739209707.7151623;-38.13080360867914
1739209707.715163;-38.13080360867914
1739209707.7151637;-38.13080360867914
1739209707.7151644;-38.13080360867914
1739209707.7151651;-45.120503652039325
1739209707.7151659;-32.816014438256545
1739209707.7151666;-33.981070128970906
1739209707.7151673;-45.120503652039325
1739209707.715168;-38.13080360867914
1739209707.7151687;-45.120503652039325
1739209707.7151694;-38.13080360867914
1739209707.7151701;-38.13080360867914
1739209707.7151709;-45.120503652039325
1739209707.7151716;-45.120503652039325
1739209707.7151723;-45.120503652039325
1739209707.715173;-38.13080360867914
1739209707.7151737;-33.981070128970906
1739209707.7151747;-45.120503652039325
1739209707.7151754;-38.13080360867914
1739209707.715176;-35.57807855764607
1739209707.7151768;-38.13080360867914
1739209707.7151775;-45.120503652039325
1739209707.7151783;-38.13080360867914
1739209707.715179;-38.13080360867914
1739209707.7151797;-45.120503652039325
1739209707.7151804;-45.120503652039325
1739209707.715181;-45.120503652039325
1739209707.7151818;-38.13080360867914
1739209707.7151825;-38.13080360867914
1739209707.7151833;-45.120503652039325
1739209707.715184;-38.13080360867914
1739209707.7151847;-45.120503652039325
1739209707.7151854;-45.120503652039325
1739209707.715186;-45.120503652039325
1739209707.7151868;-45.120503652039325
1739209707.7151875;-38.13080360867914
1739209707.7151883;-45.120503652039325
1739209707.715189;-32.816014438256545
1739209707.7151897;-30.49652367304973
1739209707.7151904;-45.120503652039325
1739209707.7151911;-38.13080360867914
1739209707.7151918;-45.120503652039325
1739209707.7151926;-45.120503652039325
1739209707.7151933;-45.120503652039325
1739209707.715194;-45.120503652039325
1739209707.7151947;-45.120503652039325
1739209707.7151954;-38.13080360867914
1739209707.7151961;-45.120503652039325
1739209707.7151968;-38.13080360867914
1739209707.7151976;-33.981070128970906
1739209707.7151983;-45.120503652039325
1739209707.715199;-33.981070128970906
1739209707.7151997;-38.13080360867914
1739209707.7152004;-45.120503652039325
1739209707.7152011;-33.981070128970906
1739209707.7152019;-45.120503652039325
1739209707.7152026;-45.120503652039325
1739209707.7152033;-33.981070128970906
1739209707.715204;-35.57807855764607
1739209707.7152047;-45.120503652039325
1739209707.7152054;-45.120503652039325
1739209707.7152064;-38.13080360867914
1739209707.715207;-45.120503652039325
1739209707.7152078;-45.120503652039325
1739209707.7152085;-38.13080360867914
1739209707.7152092;-38.13080360867914
1739209707.71521;-38.13080360867914
1739209707.7152107;-45.120503652039325
1739209707.7152114;-38.13080360867914
1739209707.715212;-38.13080360867914
1739209707.7152128;-45.120503652039325
1739209707.7152135;-45.120503652039325
1739209707.7152143;-45.120503652039325
1739209707.715215;-45.120503652039325
1739209707.7152157;-45.120503652039325
1739209707.7152164;-38.13080360867914
1739209707.715217;-45.120503652039325
1739209707.7152178;-33.981070128970906
1739209707.7152185;-30.49652367304973
1739209707.7152193;-38.13080360867914
1739209707.71522;-45.120503652039325
1739209707.7152207;-45.120503652039325
1739209707.7152214;-38.13080360867914
1739209707.7152221;-38.13080360867914
1739209707.7152228;-38.13080360867914
1739209707.7152236;-38.13080360867914
1739209707.7152243;-35.57807855764607
1739209707.715225;-35.57807855764607
1739209707.7152257;-38.13080360867914
1739209707.7152264;-45.120503652039325
1739209707.7152271;-45.120503652039325
1739209707.7152278;-38.13080360867914
1739209707.7152286;-45.120503652039325
1739209707.7152293;-35.57807855764607
1739209707.71523;-38.13080360867914
1739209707.7152307;-38.13080360867914
1739209707.7152314;-38.13080360867914
1739209707.7152321;-38.13080360867914
1739209707.7152328;-38.13080360867914
1739209707.7152336;-45.120503652039325
1739209707.7152343;-38.13080360867914
1739209707.715235;-35.57807855764607
1739209707.7152357;-31.141103565318915
1739209707.7152364;-45.120503652039325
1739209707.7152371;-45.120503652039325
1739209707.7152379;-38.13080360867914
1739209707.7152388;-32.816014438256545
1739209707.7152395;-38.13080360867914
1739209707.7152402;-38.13080360867914
1739209707.715241;-38.13080360867914
1739209707.7152417;-32.816014438256545
1739209707.7152424;-45.120503652039325
1739209707.715243;-45.120503652039325
1739209707.7152438;-38.13080360867914
1739209707.7152445;-45.120503652039325
1739209707.7152452;-45.120503652039325
1739209707.715246;-38.13080360867914
1739209707.7152467;-35.57807855764607
1739209707.7152474;-27.267205301931607
1739209707.715248;-45.120503652039325
1739209707.7152488;-45.120503652039325
1739209707.7152495;-38.13080360867914
1739209707.7152503;-33.981070128970906
1739209707.715251;-38.13080360867914
1739209707.7152517;-45.120503652039325
1739209707.7152524;-38.13080360867914
1739209707.715253;-31.141103565318915
1739209707.7152538;-38.13080360867914
1739209707.7152545;-35.57807855764607
1739209707.7152553;-38.13080360867914
1739209707.715256;-45.120503652039325
1739209707.7152567;-45.120503652039325
1739209707.7152574;-45.120503652039325
1739209707.7152581;-45.120503652039325
1739209707.7152588;-38.13080360867914
1739209707.7152596;-45.120503652039325
1739209707.7152603;-35.57807855764607
1739209707.715261;-45.120503652039325
1739209707.7152617;-38.13080360867914
1739209707.7152624;-45.120503652039325
1739209707.7152631;-45.120503652039325
1739209707.7152638;-45.120503652039325
1739209707.7152646;-45.120503652039325
1739209707.7152653;-38.13080360867914
1739209707.715266;-38.13080360867914
1739209707.7152667;-38.13080360867914
1739209707.7152674;-38.13080360867914
1739209707.7152681;-35.57807855764607
1739209707.7152689;-38.13080360867914
1739209707.7152696;-45.120503652039325
1739209707.7152705;-38.13080360867914
1739209707.7152712;-38.13080360867914
1739209707.715272;-45.120503652039325
1739209707.7152727;-45.120503652039325
1739209707.7152734;-38.13080360867914
1739209707.715274;-45.120503652039325
1739209707.7152748;-38.13080360867914
1739209707.7152755;-38.13080360867914
1739209707.7152762;-38.13080360867914
1739209707.715277;-45.120503652039325
1739209707.7152777;-45.120503652039325
1739209707.7152784;-45.120503652039325
1739209707.715279;-38.13080360867914
1739209707.7152798;-38.13080360867914
1739209707.7152805;-45.120503652039325
1739209707.7152812;-35.57807855764607
1739209707.715282;-35.57807855764607
1739209707.7152827;-38.13080360867914
1739209707.7152834;-33.981070128970906
1739209707.715284;-33.981070128970906
1739209707.7152848;-38.13080360867914
1739209707.7152855;-45.120503652039325
1739209707.7152863;-45.120503652039325
1739209707.715287;-38.13080360867914
1739209707.7152877;-45.120503652039325
1739209707.7152884;-38.13080360867914
1739209707.715289;-38.13080360867914
1739209707.7152898;-45.120503652039325
1739209707.7152905;-38.13080360867914
1739209707.7152913;-38.13080360867914
1739209707.715292;-45.120503652039325
1739209707.7152927;-45.120503652039325
1739209707.7152934;-45.120503652039325
1739209707.7152941;-32.816014438256545
1739209707.7152948;-33.981070128970906
1739209707.7152956;-45.120503652039325
1739209707.7152963;-45.120503652039325
1739209707.715297;-33.981070128970906
1739209707.7152977;-45.120503652039325
1739209707.7152984;-45.120503652039325
1739209707.7152991;-45.120503652039325
1739209707.7152998;-45.120503652039325
1739209707.7153006;-45.120503652039325
1739209707.7153013;-45.120503652039325
1739209707.715302;-35.57807855764607
1739209707.715303;-45.120503652039325
1739209707.7153037;-45.120503652039325
1739209707.7153044;-35.57807855764607
1739209707.715305;-35.57807855764607
1739209707.7153058;-35.57807855764607
1739209707.7153065;-33.981070128970906
1739209707.7153072;-38.13080360867914
1739209707.715308;-45.120503652039325
1739209707.7153087;-35.57807855764607
1739209707.7153094;-38.13080360867914
1739209707.71531;-38.13080360867914
1739209707.7153108;-38.13080360867914
1739209707.7153115;-45.120503652039325
1739209707.7153122;-38.13080360867914
1739209707.715313;-33.981070128970906
1739209707.7153137;-45.120503652039325
1739209707.7153144;-45.120503652039325
1739209707.715315;-45.120503652039325
1739209707.7153158;-45.120503652039325
1739209707.7153165;-38.13080360867914
1739209707.7153172;-45.120503652039325
1739209707.715318;-38.13080360867914
1739209707.7153187;-35.57807855764607
1739209707.7153194;-33.981070128970906
1739209707.71532;-32.816014438256545
1739209707.7153208;-45.120503652039325
1739209707.7153215;-45.120503652039325
1739209707.7153223;-45.120503652039325
1739209707.715323;-32.816014438256545
1739209707.7153237;-32.816014438256545
1739209707.7153244;-45.120503652039325
1739209707.715325;-45.120503652039325
1739209707.7153258;-35.57807855764607
1739209707.7153265;-33.981070128970906
1739209707.7153273;-45.120503652039325
1739209707.715328;-45.120503652039325
1739209707.7153287;-45.120503652039325
1739209707.7153294;-45.120503652039325
1739209707.7153301;-38.13080360867914
1739209707.7153308;-45.120503652039325
1739209707.7153316;-45.120503652039325
1739209707.7153323;-45.120503652039325
1739209707.715333;-38.13080360867914
1739209707.7153337;-38.13080360867914
1739209707.7153344;-29.438486411369333
1739209707.7153354;-31.141103565318893
1739209707.715336;-45.120503652039325
1739209707.7153368;-38.13080360867914
1739209707.7153375;-38.13080360867914
1739209707.7153382;-45.120503652039325
1739209707.715339;-35.57807855764607
1739209707.7153397;-33.981070128970906
1739209707.7153404;-45.120503652039325
1739209707.715341;-38.13080360867914
1739209707.7153418;-38.13080360867914
1739209707.7153425;-45.120503652039325
1739209707.7153432;-45.120503652039325
1739209707.715344;-45.120503652039325
1739209707.7153447;-38.13080360867914
1739209707.7153454;-33.981070128970906
1739209707.715346;-45.120503652039325
1739209707.7153468;-45.120503652039325
1739209707.7153475;-35.57807855764607
1739209707.7153482;-38.13080360867914
1739209707.715349;-38.13080360867914
1739209707.7153497;-45.120503652039325
1739209707.7153504;-45.120503652039325
1739209707.715351;-45.120503652039325
1739209707.7153518;-29.438486411369333
1739209707.7153525;-28.992665084841942
1739209707.7153533;-45.120503652039325
1739209707.715354;-38.13080360867914
1739209707.7153547;-35.57807855764607
1739209707.7153554;-35.57807855764607
1739209707.715356;-45.120503652039325
1739209707.7153568;-38.13080360867914
1739209707.7153575;-33.981070128970906
1739209707.7153583;-33.981070128970956
1739209707.715359;-45.120503652039325
1739209707.7153597;-45.120503652039325
1739209707.7153604;-45.120503652039325
1739209707.715361;-38.13080360867914
1739209707.7153618;-35.57807855764607
1739209707.7153625;-38.13080360867914
1739209707.7153633;-38.13080360867914
1739209707.715364;-33.981070128970906
1739209707.7153647;-38.13080360867914
1739209707.7153654;-38.13080360867914
1739209707.7153661;-45.120503652039325
1739209707.715367;-45.120503652039325
1739209707.7153678;-45.120503652039325
1739209707.7153685;-38.13080360867914
1739209707.7153692;-45.120503652039325
1739209707.71537;-33.981070128970906
1739209707.7153707;-38.13080360867914
1739209707.7153714;-45.120503652039325
1739209707.715372;-45.120503652039325
1739209707.7153728;-45.120503652039325
1739209707.7153735;-38.13080360867914
1739209707.7153742;-38.13080360867914
1739209707.715375;-45.120503652039325
1739209707.7153757;-45.120503652039325
1739209707.7153764;-38.13080360867914
1739209707.715377;-45.120503652039325
1739209707.7153778;-38.13080360867914
1739209707.7153785;-38.13080360867914
1739209707.7153792;-45.120503652039325
1739209707.71538;-45.120503652039325
1739209707.7153807;-45.120503652039325
1739209707.7153814;-31.141103565318915
1739209707.715382;-45.120503652039325
1739209707.7153828;-45.120503652039325
1739209707.7153835;-38.13080360867914
1739209707.7153842;-35.57807855764607
1739209707.715385;-38.13080360867914
1739209707.7153857;-45.120503652039325
1739209707.7153864;-45.120503652039325
1739209707.715387;-45.120503652039325
1739209707.7153878;-38.13080360867914
1739209707.7153885;-38.13080360867914
1739209707.7153893;-45.120503652039325
1739209707.71539;-38.13080360867914
1739209707.7153907;-38.13080360867914
1739209707.7153914;-38.13080360867914
1739209707.715392;-45.120503652039325
1739209707.7153928;-38.13080360867914
1739209707.7153935;-38.13080360867914
1739209707.7153943;-45.120503652039325
1739209707.715395;-45.120503652039325
1739209707.7153957;-45.120503652039325
1739209707.7153964;-45.120503652039325
1739209707.7153971;-38.13080360867914
1739209707.7153978;-45.120503652039325
1739209707.7153986;-45.120503652039325
1739209707.7153995;-38.13080360867914
1739209707.7154002;-38.13080360867914
1739209707.715401;-38.13080360867914
1739209707.7154016;-38.13080360867914
1739209707.7154024;-45.120503652039325
1739209707.715403;-45.120503652039325
1739209707.7154038;-38.13080360867914
1739209707.7154045;-45.120503652039325
1739209707.7154052;-45.120503652039325
1739209707.715406;-38.13080360867914
1739209707.7154067;-45.120503652039325
1739209707.7154074;-45.120503652039325
1739209707.715408;-45.120503652039325
1739209707.7154088;-38.13080360867914
1739209707.7154095;-38.13080360867914
1739209707.7154102;-45.120503652039325
1739209707.715411;-38.13080360867914
1739209707.7154117;-45.120503652039325
1739209707.7154124;-45.120503652039325
1739209707.715413;-31.141103565318915
1739209707.7154138;-33.981070128970906
1739209707.7154145;-38.13080360867914
1739209707.7154152;-38.13080360867914
1739209707.715416;-35.57807855764607
1739209707.7154167;-30.49652367304973
1739209707.7154174;-45.120503652039325
1739209707.715418;-32.816014438256545
1739209707.7154188;-38.13080360867914
1739209707.7154195;-38.13080360867914
1739209707.7154202;-38.13080360867914
1739209707.715421;-32.816014438256545
1739209707.7154217;-38.13080360867914
1739209707.7154224;-33.981070128970956
1739209707.715423;-38.13080360867914
1739209707.7154238;-38.13080360867914
1739209707.7154245;-45.120503652039325
1739209707.7154253;-38.13080360867914
1739209707.715426;-35.57807855764607
1739209707.7154267;-35.57807855764607
1739209707.7154274;-32.816014438256545
1739209707.715428;-27.8777449560314
1739209707.7154288;-45.120503652039325
1739209707.7154295;-38.13080360867914
1739209707.7154303;-38.13080360867914
1739209707.7154312;-45.120503652039325
1739209707.715432;-38.13080360867914
1739209707.7154326;-45.120503652039325
1739209707.7154334;-45.120503652039325
1739209707.715434;-38.13080360867914
1739209707.7154348;-38.13080360867914
1739209707.7154355;-45.120503652039325
1739209707.7154362;-45.120503652039325
1739209707.715437;-45.120503652039325
1739209707.7154377;-38.13080360867914
1739209707.7154384;-45.120503652039325
1739209707.715439;-45.120503652039325
1739209707.7154398;-26.991370085610736
1739209707.7154405;-33.981070128970906
1739209707.7154412;-45.120503652039325
1739209707.715442;-38.13080360867914
1739209707.7154427;-30.49652367304973
1739209707.7154434;-45.120503652039325
1739209707.715444;-45.120503652039325
1739209707.7154448;-45.120503652039325
1739209707.7154455;-45.120503652039325
1739209707.7154462;-45.120503652039325
1739209707.715447;-45.120503652039325
1739209707.7154477;-38.13080360867914
1739209707.7154484;-45.120503652039325
1739209707.715449;-45.120503652039325
1739209707.7154498;-45.120503652039325
1739209707.7154505;-45.120503652039325
1739209707.7154512;-45.120503652039325
1739209707.715452;-45.120503652039325
1739209707.7154527;-45.120503652039325
1739209707.7154534;-45.120503652039325
1739209707.715454;-45.120503652039325
1739209707.7154548;-38.13080360867914
1739209707.7154555;-38.13080360867914
1739209707.7154562;-38.13080360867914
1739209707.715457;-28.21854285175415
1739209707.7154577;-32.816014438256545
1739209707.7154584;-45.120503652039325
1739209707.715459;-35.57807855764607
1739209707.7154598;-35.57807855764607
1739209707.7154605;-38.13080360867914
1739209707.7154613;-45.120503652039325
1739209707.715462;-32.816014438256545
1739209707.7154627;-38.13080360867914
1739209707.7154636;-45.120503652039325
1739209707.7154644;-38.13080360867914
1739209707.715465;-45.120503652039325
1739209707.7154658;-45.120503652039325
1739209707.7154665;-38.13080360867914
1739209707.7154672;-38.13080360867914
1739209707.715468;-45.120503652039325
1739209707.7154686;-29.438486411369333
1739209707.7154694;-31.141103565318893
1739209707.71547;-45.120503652039325
1739209707.7154708;-38.13080360867914
1739209707.7154715;-38.13080360867914
1739209707.7154722;-45.120503652039325
1739209707.715473;-45.120503652039325
1739209707.7154737;-45.120503652039325
1739209707.7154744;-45.120503652039325
1739209707.715475;-45.120503652039325
1739209707.7154758;-45.120503652039325
1739209707.7154765;-35.57807855764607
1739209707.7154772;-38.13080360867914
1739209707.715478;-33.981070128970906
1739209707.7154787;-45.120503652039325
1739209707.7154794;-45.120503652039325
1739209707.71548;-32.816014438256545
1739209707.7154808;-38.13080360867914
1739209707.7154815;-45.120503652039325
1739209707.7154822;-38.13080360867914
1739209707.715483;-35.57807855764607
1739209707.7154837;-33.981070128970906
1739209707.7154844;-35.57807855764607
1739209707.715485;-38.13080360867914
1739209707.7154858;-35.57807855764607
1739209707.7154865;-33.981070128970906
1739209707.7154872;-38.13080360867914
1739209707.715488;-45.120503652039325
1739209707.7154887;-38.13080360867914
1739209707.7154894;-33.981070128970906
1739209707.71549;-38.13080360867914
1739209707.7154908;-33.981070128970906
1739209707.7154915;-45.120503652039325
1739209707.7154922;-45.120503652039325
1739209707.715493;-45.120503652039325
1739209707.7154937;-45.120503652039325
1739209707.7154944;-45.120503652039325
1739209707.7154953;-38.13080360867914
1739209707.715496;-45.120503652039325
1739209707.7154968;-38.13080360867914
1739209707.7154975;-33.981070128970906
1739209707.7154982;-33.981070128970906
1739209707.715499;-35.57807855764607
1739209707.7154996;-38.13080360867914
1739209707.7155004;-38.13080360867914
1739209707.715501;-38.13080360867914
1739209707.7155018;-32.816014438256545
1739209707.7155025;-45.120503652039325
1739209707.7155032;-45.120503652039325
1739209707.715504;-45.120503652039325
1739209707.7155046;-38.13080360867914
1739209707.7155054;-38.13080360867914
1739209707.715506;-45.120503652039325
1739209707.7155068;-35.57807855764607
1739209707.7155075;-38.13080360867914
1739209707.7155082;-38.13080360867914
1739209707.715509;-45.120503652039325
1739209707.7155097;-45.120503652039325
1739209707.7155104;-38.13080360867914
1739209707.715511;-38.13080360867914
1739209707.7155118;-45.120503652039325
1739209707.7155125;-38.13080360867914
1739209707.7155132;-38.13080360867914
1739209707.715514;-38.13080360867914
1739209707.7155147;-33.981070128970906
1739209707.7155154;-38.13080360867914
1739209707.715516;-45.120503652039325
1739209707.7155168;-45.120503652039325
1739209707.7155175;-38.13080360867914
1739209707.7155182;-45.120503652039325
1739209707.715519;-38.13080360867914
1739209707.7155197;-38.13080360867914
1739209707.7155204;-38.13080360867914
1739209707.715521;-33.981070128970906
1739209707.7155218;-38.13080360867914
1739209707.7155225;-45.120503652039325
1739209707.7155232;-45.120503652039325
1739209707.715524;-38.13080360867914
1739209707.7155247;-45.120503652039325
1739209707.7155254;-38.13080360867914
1739209707.715526;-38.13080360867914
1739209707.7155268;-32.816014438256545
1739209707.7155278;-38.13080360867914
1739209707.7155285;-38.13080360867914
1739209707.7155292;-45.120503652039325
1739209707.71553;-38.13080360867914
1739209707.7155306;-45.120503652039325
1739209707.7155313;-38.13080360867914
1739209707.715532;-45.120503652039325
1739209707.7155328;-31.141103565318915
1739209707.7155335;-31.141103565318915
1739209707.7155342;-33.981070128970906
1739209707.715535;-38.13080360867914
1739209707.7155356;-33.981070128970906
1739209707.7155364;-31.141103565318915
1739209707.715537;-45.120503652039325
1739209707.7155378;-45.120503652039325
1739209707.7155385;-38.13080360867914
1739209707.7155392;-38.13080360867914
1739209707.71554;-45.120503652039325
1739209707.7155406;-38.13080360867914
1739209707.7155414;-38.13080360867914
1739209707.715542;-35.57807855764607
1739209707.7155428;-38.13080360867914
1739209707.7155435;-38.13080360867914
1739209707.7155442;-33.981070128970906
1739209707.715545;-38.13080360867914
1739209707.7155457;-45.120503652039325
1739209707.7155464;-38.13080360867914
1739209707.715547;-38.13080360867914
1739209707.7155478;-45.120503652039325
1739209707.7155485;-38.13080360867914
1739209707.7155492;-38.13080360867914
1739209707.71555;-38.13080360867914
1739209707.7155507;-45.120503652039325
1739209707.7155514;-33.981070128970906
1739209707.715552;-32.816014438256545
1739209707.7155528;-33.981070128970906
1739209707.7155535;-45.120503652039325
1739209707.7155542;-45.120503652039325
1739209707.715555;-35.57807855764607
1739209707.7155557;-45.120503652039325
1739209707.7155564;-45.120503652039325
1739209707.715557;-33.981070128970906
1739209707.7155578;-33.981070128970906
1739209707.7155585;-45.120503652039325
1739209707.7155595;-45.120503652039325
1739209707.7155602;-38.13080360867914
1739209707.715561;-45.120503652039325
1739209707.7155616;-35.57807855764607
1739209707.7155623;-26.991370085610722
1739209707.715563;-38.13080360867914
1739209707.7155638;-38.13080360867914
1739209707.7155645;-38.13080360867914
1739209707.7155652;-33.981070128970906
1739209707.715566;-38.13080360867914
1739209707.7155666;-45.120503652039325
1739209707.7155674;-45.120503652039325
1739209707.715568;-33.981070128970956
1739209707.7155688;-38.13080360867914
1739209707.7155695;-38.13080360867914
1739209707.7155702;-38.13080360867914
1739209707.715571;-38.13080360867914
1739209707.7155716;-32.816014438256545
1739209707.7155724;-45.120503652039325
1739209707.715573;-38.13080360867914
1739209707.7155738;-32.816014438256545
1739209707.7155745;-38.13080360867914
1739209707.7155752;-45.120503652039325
1739209707.715576;-38.13080360867914
1739209707.7155766;-45.120503652039325
1739209707.7155774;-38.13080360867914
1739209707.715578;-38.13080360867914
1739209707.7155788;-45.120503652039325
1739209707.7155795;-45.120503652039325
1739209707.7155802;-45.120503652039325
1739209707.715581;-45.120503652039325
1739209707.7155817;-38.13080360867914
1739209707.7155824;-45.120503652039325
1739209707.715583;-45.120503652039325
1739209707.7155838;-38.13080360867914
1739209707.7155845;-35.57807855764607
1739209707.7155852;-45.120503652039325
1739209707.715586;-38.13080360867914
1739209707.7155867;-45.120503652039325
1739209707.7155874;-38.13080360867914
1739209707.715588;-45.120503652039325
1739209707.7155888;-45.120503652039325
1739209707.7155895;-45.120503652039325
1739209707.7155902;-38.13080360867914
1739209707.715591;-32.816014438256545
1739209707.715592;-38.13080360867914
1739209707.7155926;-45.120503652039325
1739209707.7155933;-38.13080360867914
1739209707.715594;-31.141103565318893
1739209707.7155948;-45.120503652039325
1739209707.7155955;-45.120503652039325
1739209707.7155962;-38.13080360867914
1739209707.715597;-45.120503652039325
1739209707.7155976;-38.13080360867914
1739209707.7155983;-45.120503652039325
1739209707.715599;-38.13080360867914
1739209707.7155998;-38.13080360867914
1739209707.7156005;-33.981070128970906
1739209707.7156012;-33.981070128970906
1739209707.715602;-45.120503652039325
1739209707.7156026;-32.816014438256545
1739209707.7156034;-38.13080360867914
1739209707.715604;-45.120503652039325
1739209707.7156048;-33.981070128970906
1739209707.7156055;-45.120503652039325
1739209707.7156062;-38.13080360867914
1739209707.715607;-35.57807855764607
1739209707.7156076;-38.13080360867914
1739209707.7156084;-45.120503652039325
1739209707.715609;-45.120503652039325
1739209707.7156098;-38.13080360867914
1739209707.7156105;-45.120503652039325
1739209707.7156112;-38.13080360867914
1739209707.715612;-38.13080360867914
1739209707.7156126;-38.13080360867914
1739209707.7156134;-38.13080360867914
1739209707.715614;-45.120503652039325
1739209707.7156148;-38.13080360867914
1739209707.7156155;-38.13080360867914
1739209707.7156162;-38.13080360867914
1739209707.715617;-38.13080360867914
1739209707.7156177;-45.120503652039325
1739209707.7156184;-45.120503652039325
1739209707.715619;-45.120503652039325
1739209707.7156198;-35.57807855764607
1739209707.7156205;-38.13080360867914
1739209707.7156212;-45.120503652039325
1739209707.715622;-38.13080360867914
1739209707.7156227;-32.816014438256545
1739209707.7156236;-38.13080360867914
1739209707.7156243;-45.120503652039325
1739209707.715625;-45.120503652039325
1739209707.7156258;-38.13080360867914
1739209707.7156265;-33.981070128970906
1739209707.7156272;-45.120503652039325
1739209707.715628;-45.120503652039325
1739209707.7156286;-45.120503652039325
1739209707.7156293;-33.981070128970906
1739209707.71563;-38.13080360867914
1739209707.7156308;-45.120503652039325
1739209707.7156315;-45.120503652039325
1739209707.7156322;-45.120503652039325
1739209707.715633;-38.13080360867914
1739209707.7156336;-38.13080360867914
1739209707.7156343;-45.120503652039325
1739209707.715635;-38.13080360867914
1739209707.7156358;-35.57807855764607
1739209707.7156365;-45.120503652039325
1739209707.7156372;-38.13080360867914
1739209707.715638;-31.141103565318915
1739209707.7156386;-38.13080360867914
1739209707.7156394;-45.120503652039325
1739209707.7156472;-45.120503652039325
1739209707.7156553;-38.13080360867914
1739209707.7156632;-45.120503652039325
1739209707.715671;-45.120503652039325
1739209707.715679;-45.120503652039325
1739209707.715687;-28.992665084841942
1739209707.715695;-38.13080360867914
1739209707.7157028;-45.120503652039325
1739209707.7157106;-45.120503652039325
1739209707.7157187;-45.120503652039325
1739209707.7157266;-45.120503652039325
1739209707.7157345;-45.120503652039325
1739209707.7157426;-38.13080360867914
1739209707.7157505;-33.981070128970906
1739209707.7157583;-45.120503652039325
1739209707.7157662;-38.13080360867914
1739209707.7157743;-45.120503652039325
1739209707.7157822;-38.13080360867914
1739209707.71579;-38.13080360867914
1739209707.7157981;-38.13080360867914
1739209707.715806;-45.120503652039325
1739209707.7158139;-32.816014438256545
