CAN Message; 0x77:9a49e2308fbe605c
1739209853.8500013;-38.13080360867914
1739209853.850008;-38.13080360867914
1739209853.8500144;-45.120503652039325
1739209853.8500211;-35.57807855764607
1739209853.8500276;-38.13080360867914
1739209853.8500342;-45.120503652039325
1739209853.8500407;-33.981070128970906
1739209853.8500473;-25.826314394896354
1739209853.8500538;-35.57807855764607
1739209853.8500605;-38.13080360867914
1739209853.850067;-45.120503652039325
1739209853.8500736;-32.816014438256545
1739209853.85008;-45.120503652039325
1739209853.8500867;-45.120503652039325
1739209853.8500931;-45.120503652039325
1739209853.8500998;-33.981070128970956
1739209853.8501062;-45.120503652039325
1739209853.850113;-45.120503652039325
1739209853.8501194;-45.120503652039325
1739209853.850126;-45.120503652039325
1739209853.8501325;-35.57807855764607
1739209853.8501391;-38.13080360867914
1739209853.8501456;-45.120503652039325
1739209853.8501523;-38.13080360867914
1739209853.8501587;-35.57807855764607
1739209853.8501654;-35.57807855764607
1739209853.8501718;-38.13080360867914
1739209853.8501785;-45.120503652039325
1739209853.850185;-38.13080360867914
1739209853.8501916;-35.57807855764607
1739209853.850198;-38.13080360867914
1739209853.8502045;-38.13080360867914
1739209853.8502111;-35.57807855764607
1739209853.8502176;-35.57807855764607
1739209853.8502243;-38.13080360867914
1739209853.8502307;-31.141103565318893
1739209853.8502374;-38.13080360867914
1739209853.8502438;-45.120503652039325
1739209853.8502505;-45.120503652039325
1739209853.850257;-45.120503652039325
1739209853.8502636;-45.120503652039325
1739209853.85027;-45.120503652039325
1739209853.8502767;-45.120503652039325
1739209853.8502831;-45.120503652039325
1739209853.8502898;-38.13080360867914
1739209853.8502963;-45.120503652039325
1739209853.850303;-38.13080360867914
1739209853.8503094;-45.120503652039325
1739209853.850316;-45.120503652039325
1739209853.8503225;-45.120503652039325
1739209853.8503292;-45.120503652039325
1739209853.8503356;-45.120503652039325
1739209853.8503423;-45.120503652039325
1739209853.8503487;-45.120503652039325
1739209853.8503554;-45.120503652039325
1739209853.8503618;-38.13080360867914
1739209853.8503685;-33.981070128970906
1739209853.850375;-38.13080360867914
1739209853.8503816;-45.120503652039325
1739209853.850388;-45.120503652039325
1739209853.8503947;-31.141103565318915
1739209853.8504012;-45.120503652039325
1739209853.8504078;-38.13080360867914
1739209853.8504143;-45.120503652039325
1739209853.850421;-38.13080360867914
1739209853.8504274;-33.981070128970906
1739209853.8504338;-33.981070128970906
1739209853.8504405;-45.120503652039325
1739209853.850447;-45.120503652039325
1739209853.8504536;-45.120503652039325
1739209853.85046;-38.13080360867914
1739209853.8504667;-45.120503652039325
1739209853.8504732;-38.13080360867914
1739209853.8504798;-38.13080360867914
1739209853.8504863;-45.120503652039325
1739209853.850493;-38.13080360867914
1739209853.8504994;-45.120503652039325
1739209853.850506;-45.120503652039325
1739209853.8505125;-45.120503652039325
1739209853.8505192;-45.120503652039325
1739209853.8505256;-33.981070128970906
1739209853.8505323;-45.120503652039325
1739209853.8505387;-38.13080360867914
1739209853.8505454;-35.57807855764607
1739209853.8505518;-38.13080360867914
1739209853.8505585;-45.120503652039325
1739209853.850565;-38.13080360867914
1739209853.8505716;-32.816014438256545
1739209853.850578;-29.438486411369347
1739209853.8505847;-45.120503652039325
1739209853.8505912;-32.816014438256545
1739209853.8505979;-35.57807855764607
1739209853.8506043;-38.13080360867914
1739209853.850611;-38.13080360867914
1739209853.8506174;-38.13080360867914
1739209853.850624;-35.57807855764607
1739209853.8506305;-25.826314394896357
1739209853.8506372;-38.13080360867914
1739209853.8506436;-45.120503652039325
1739209853.85065;-33.981070128970906
1739209853.8506567;-38.13080360867914
1739209853.8506632;-45.120503652039325
1739209853.8506699;-38.13080360867914
1739209853.8506763;-38.13080360867914
1739209853.850683;-31.14110356531892
1739209853.8506894;-45.120503652039325
1739209853.850696;-38.13080360867914
1739209853.8507025;-45.120503652039325
1739209853.8507092;-45.120503652039325
1739209853.8507156;-45.120503652039325
1739209853.8507223;-45.120503652039325
1739209853.8507288;-45.120503652039325
1739209853.8507354;-38.13080360867914
1739209853.8507419;-45.120503652039325
1739209853.8507485;-38.13080360867914
1739209853.850755;-38.13080360867914
1739209853.8507617;-45.120503652039325
1739209853.850768;-38.13080360867914
1739209853.8507748;-32.816014438256545
1739209853.8507812;-45.120503652039325
1739209853.8507879;-28.992665084841942
1739209853.8507943;-33.981070128970906
1739209853.850801;-45.120503652039325
1739209853.8508074;-45.120503652039325
1739209853.850814;-38.13080360867914
1739209853.8508205;-45.120503652039325
1739209853.8508272;-45.120503652039325
1739209853.8508337;-38.13080360867914
1739209853.8508403;-38.13080360867914
1739209853.8508468;-45.120503652039325
1739209853.8508534;-35.57807855764607
1739209853.8508599;-45.120503652039325
1739209853.8508666;-45.120503652039325
1739209853.850873;-33.981070128970906
1739209853.8508794;-38.13080360867914
1739209853.850886;-45.120503652039325
1739209853.8508925;-28.992665084841942
1739209853.8508992;-30.49652367304973
1739209853.8509057;-45.120503652039325
1739209853.8509123;-45.120503652039325
1739209853.8509188;-38.13080360867914
1739209853.8509254;-45.120503652039325
1739209853.850932;-38.13080360867914
1739209853.8509386;-38.13080360867914
1739209853.850945;-45.120503652039325
1739209853.8509517;-45.120503652039325
1739209853.850958;-38.13080360867914
1739209853.8509648;-45.120503652039325
1739209853.8509712;-38.13080360867914
1739209853.850978;-38.13080360867914
1739209853.8509843;-45.120503652039325
1739209853.8549008;-38.13080360867914
1739209853.854905;-45.120503652039325
1739209853.8549092;-45.120503652039325
1739209853.8549135;-38.13080360867914
1739209853.8549178;-38.13080360867914
1739209853.8549218;-45.120503652039325
1739209853.854926;-45.120503652039325
1739209853.8549304;-38.13080360867914
1739209853.8549347;-38.13080360867914
1739209853.8549387;-38.13080360867914
1739209853.854943;-38.13080360867914
1739209853.8549473;-38.13080360867914
1739209853.8549516;-38.13080360867914
1739209853.8549557;-45.120503652039325
1739209853.85496;-38.13080360867914
1739209853.8549643;-35.57807855764607
1739209853.8549685;-38.13080360867914
1739209853.8549726;-45.120503652039325
1739209853.854977;-38.13080360867914
1739209853.8549812;-33.981070128970906
1739209853.8549855;-33.981070128970906
1739209853.8549895;-45.120503652039325
1739209853.8549938;-38.13080360867914
1739209853.854998;-38.13080360867914
1739209853.8550024;-45.120503652039325
1739209853.8550065;-45.120503652039325
1739209853.8550107;-38.13080360867914
1739209853.855015;-38.13080360867914
1739209853.8550193;-32.816014438256545
1739209853.8550234;-45.120503652039325
1739209853.8550277;-45.120503652039325
1739209853.855032;-38.13080360867914
1739209853.8550363;-45.120503652039325
1739209853.8550403;-38.13080360867914
1739209853.8550446;-38.13080360867914
1739209853.855049;-38.13080360867914
1739209853.8550532;-33.981070128970906
1739209853.8550572;-45.120503652039325
1739209853.8550615;-33.981070128970906
1739209853.8550658;-33.981070128970906
1739209853.85507;-31.141103565318915
1739209853.8550742;-38.13080360867914
1739209853.8550785;-45.120503652039325
1739209853.8550828;-38.13080360867914
1739209853.855087;-33.981070128970906
1739209853.855091;-38.13080360867914
1739209853.8550954;-33.981070128970906
1739209853.8550997;-45.120503652039325
1739209853.855104;-38.13080360867914
1739209853.855108;-38.13080360867914
1739209853.8551123;-45.120503652039325
1739209853.8551166;-38.13080360867914
1739209853.855121;-26.991370085610722
1739209853.855125;-38.13080360867914
1739209853.8551292;-45.120503652039325
1739209853.8551335;-38.13080360867914
1739209853.8551378;-38.13080360867914
1739209853.8551419;-38.13080360867914
1739209853.8551462;-45.120503652039325
1739209853.8551505;-45.120503652039325
1739209853.8551548;-28.58837851428586
1739209853.8551588;-35.57807855764607
1739209853.855163;-45.120503652039325
1739209853.8551674;-45.120503652039325
1739209853.8551717;-35.57807855764607
1739209853.8551757;-38.13080360867914
1739209853.85518;-45.120503652039325
1739209853.8551843;-45.120503652039325
1739209853.8551886;-33.981070128970906
1739209853.8551927;-35.57807855764607
1739209853.855197;-45.120503652039325
1739209853.8552012;-45.120503652039325
1739209853.8552055;-38.13080360867914
1739209853.8552096;-38.13080360867914
1739209853.8552139;-45.120503652039325
1739209853.8552182;-38.13080360867914
1739209853.8552225;-33.981070128970906
1739209853.8552265;-38.13080360867914
1739209853.8552308;-38.13080360867914
1739209853.855235;-35.57807855764607
1739209853.8552394;-45.120503652039325
1739209853.8552434;-45.120503652039325
1739209853.8552477;-45.120503652039325
1739209853.855252;-35.57807855764607
1739209853.8552563;-38.13080360867914
1739209853.8552604;-45.120503652039325
1739209853.8552647;-45.120503652039325
1739209853.855269;-32.816014438256545
1739209853.8552732;-33.981070128970906
1739209853.8552773;-45.120503652039325
1739209853.8552816;-38.13080360867914
1739209853.855286;-35.57807855764607
1739209853.8552902;-38.13080360867914
1739209853.8552942;-38.13080360867914
1739209853.8552985;-38.13080360867914
1739209853.8553028;-45.120503652039325
1739209853.855307;-45.120503652039325
1739209853.8553112;-38.13080360867914
1739209853.8553154;-45.120503652039325
1739209853.8553197;-45.120503652039325
1739209853.855324;-45.120503652039325
1739209853.855328;-45.120503652039325
1739209853.8553324;-38.13080360867914
1739209853.8553367;-45.120503652039325
1739209853.855341;-38.13080360867914
1739209853.855345;-38.13080360867914
1739209853.8553493;-33.981070128970906
1739209853.8553536;-45.120503652039325
1739209853.855358;-38.13080360867914
1739209853.855362;-35.57807855764607
1739209853.8553662;-38.13080360867914
1739209853.8553705;-32.816014438256545
1739209853.8553748;-38.13080360867914
1739209853.8553789;-45.120503652039325
1739209853.8553832;-38.13080360867914
1739209853.8553874;-38.13080360867914
1739209853.8553917;-45.120503652039325
1739209853.8553958;-45.120503652039325
1739209853.8554;-38.13080360867914
1739209853.8554044;-38.13080360867914
1739209853.8554087;-45.120503652039325
1739209853.8554127;-45.120503652039325
1739209853.855417;-38.13080360867914
1739209853.8554213;-45.120503652039325
1739209853.8554256;-45.120503652039325
1739209853.8554296;-45.120503652039325
1739209853.855434;-45.120503652039325
1739209853.8554382;-45.120503652039325
1739209853.8554425;-32.816014438256545
1739209853.8554466;-38.13080360867914
1739209853.8554509;-38.13080360867914
1739209853.8554552;-45.120503652039325
1739209853.8554595;-35.57807855764607
1739209853.8554635;-28.21854285175415
1739209853.8554678;-45.120503652039325
1739209853.855472;-45.120503652039325
1739209853.8554764;-45.120503652039325
1739209853.8554804;-33.981070128970906
1739209853.8554847;-45.120503652039325
1739209853.855489;-38.13080360867914
1739209853.8554933;-45.120503652039325
1739209853.8554974;-32.81601443825658
1739209853.8555017;-45.120503652039325
1739209853.855506;-45.120503652039325
1739209853.8555102;-45.120503652039325
1739209853.8555143;-45.120503652039325
1739209853.8555186;-45.120503652039325
1739209853.8555229;-45.120503652039325
1739209853.8555272;-35.57807855764607
1739209853.8555312;-26.991370085610736
1739209853.8555355;-38.13080360867914
1739209853.8555398;-38.13080360867914
1739209853.855544;-38.13080360867914
1739209853.8555481;-33.981070128970906
1739209853.8555524;-45.120503652039325
1739209853.8555567;-45.120503652039325
1739209853.855561;-45.120503652039325
1739209853.855565;-45.120503652039325
1739209853.8555694;-45.120503652039325
1739209853.8555737;-45.120503652039325
1739209853.855578;-38.13080360867914
1739209853.855582;-33.981070128970906
1739209853.8555863;-33.981070128970906
1739209853.8555906;-45.120503652039325
1739209853.8555949;-45.120503652039325
1739209853.855599;-45.120503652039325
1739209853.8556032;-45.120503652039325
1739209853.8556075;-45.120503652039325
1739209853.8556118;-45.120503652039325
1739209853.8556159;-45.120503652039325
1739209853.8556201;-45.120503652039325
1739209853.8556244;-45.120503652039325
1739209853.8556287;-45.120503652039325
1739209853.8556328;-26.991370085610722
1739209853.855637;-33.981070128970906
1739209853.8556414;-45.120503652039325
1739209853.8556457;-38.13080360867914
1739209853.8556497;-35.57807855764607
1739209853.855654;-45.120503652039325
1739209853.8556583;-45.120503652039325
1739209853.8556626;-38.13080360867914
1739209853.8556666;-45.120503652039325
1739209853.855671;-45.120503652039325
1739209853.8556752;-45.120503652039325
1739209853.8556795;-38.13080360867914
1739209853.8556836;-38.13080360867914
1739209853.8556879;-38.13080360867914
1739209853.8556921;-45.120503652039325
1739209853.8556964;-45.120503652039325
1739209853.8557005;-35.57807855764607
1739209853.8557048;-45.120503652039325
1739209853.855709;-45.120503652039325
1739209853.8557134;-38.13080360867914
1739209853.8557174;-45.120503652039325
1739209853.8557217;-38.13080360867914
1739209853.855726;-38.13080360867914
1739209853.8557303;-38.13080360867914
1739209853.8557343;-31.141103565318915
1739209853.8557386;-33.981070128970906
1739209853.855743;-45.120503652039325
1739209853.8557472;-45.120503652039325
1739209853.8557513;-45.120503652039325
1739209853.8557556;-38.13080360867914
1739209853.8557599;-45.120503652039325
1739209853.8557642;-45.120503652039325
1739209853.8557682;-45.120503652039325
1739209853.8557725;-45.120503652039325
1739209853.8557768;-38.13080360867914
1739209853.855781;-38.13080360867914
1739209853.8557851;-45.120503652039325
1739209853.8557894;-45.120503652039325
1739209853.8557937;-32.816014438256545
1739209853.855798;-45.120503652039325
1739209853.859232;-35.57807855764607
1739209853.859234;-38.13080360867914
1739209853.8592362;-45.120503652039325
1739209853.8592384;-45.120503652039325
1739209853.8592405;-45.120503652039325
1739209853.8592427;-38.13080360867914
1739209853.8592448;-35.57807855764607
1739209853.8592467;-31.141103565318893
1739209853.8592489;-38.13080360867914
1739209853.859251;-35.57807855764607
1739209853.8592532;-35.57807855764607
1739209853.8592553;-38.13080360867914
1739209853.8592575;-45.120503652039325
1739209853.8592596;-35.57807855764607
1739209853.8592618;-38.13080360867914
1739209853.859264;-45.120503652039325
1739209853.859266;-33.981070128970906
1739209853.8592682;-35.57807855764607
1739209853.8592703;-38.13080360867914
1739209853.8592725;-38.13080360867914
1739209853.8592746;-38.13080360867914
1739209853.8592765;-35.57807855764607
1739209853.8592787;-38.13080360867914
1739209853.8592808;-45.120503652039325
1739209853.859283;-45.120503652039325
1739209853.859285;-45.120503652039325
1739209853.8592873;-45.120503652039325
1739209853.8592894;-45.120503652039325
1739209853.8592916;-38.13080360867914
1739209853.8592937;-45.120503652039325
1739209853.8592958;-35.57807855764607
1739209853.859298;-26.035653463252796
1739209853.8593001;-45.120503652039325
1739209853.8593023;-45.120503652039325
1739209853.8593044;-33.981070128970906
1739209853.8593066;-32.816014438256545
1739209853.8593085;-45.120503652039325
1739209853.8593106;-38.13080360867914
1739209853.8593128;-45.120503652039325
1739209853.859315;-38.13080360867914
1739209853.859317;-45.120503652039325
1739209853.8593192;-45.120503652039325
1739209853.8593214;-38.13080360867914
1739209853.8593235;-38.13080360867914
1739209853.8593256;-38.13080360867914
1739209853.8593278;-45.120503652039325
1739209853.85933;-33.981070128970906
1739209853.859332;-45.120503652039325
1739209853.8593342;-38.13080360867914
1739209853.8593364;-45.120503652039325
1739209853.8593383;-38.13080360867914
1739209853.8593404;-45.120503652039325
1739209853.8593426;-38.13080360867914
1739209853.8593447;-45.120503652039325
1739209853.8593469;-38.13080360867914
1739209853.859349;-32.816014438256545
1739209853.8593512;-45.120503652039325
1739209853.8593533;-45.120503652039325
1739209853.8593554;-35.57807855764607
1739209853.8593576;-35.57807855764607
1739209853.8593597;-38.13080360867914
1739209853.859362;-35.57807855764607
1739209853.859364;-38.13080360867914
1739209853.8593662;-45.120503652039325
1739209853.859368;-45.120503652039325
1739209853.8593702;-35.57807855764607
1739209853.8593724;-38.13080360867914
1739209853.8593745;-45.120503652039325
1739209853.8593767;-38.13080360867914
1739209853.8593788;-38.13080360867914
1739209853.859381;-38.13080360867914
1739209853.859383;-45.120503652039325
1739209853.8593853;-45.120503652039325
1739209853.8593874;-38.13080360867914
1739209853.8593895;-38.13080360867914
1739209853.8593917;-45.120503652039325
1739209853.8593938;-38.13080360867914
1739209853.859396;-38.13080360867914
1739209853.8593981;-45.120503652039325
1739209853.8594;-38.13080360867914
1739209853.8594022;-31.141103565318915
1739209853.8594043;-38.13080360867914
1739209853.8594065;-45.120503652039325
1739209853.8594086;-35.57807855764607
1739209853.8594108;-38.13080360867914
1739209853.859413;-45.120503652039325
1739209853.859415;-38.13080360867914
1739209853.8594172;-38.13080360867914
1739209853.8594193;-33.981070128970906
1739209853.8594215;-45.120503652039325
1739209853.8594236;-38.13080360867914
1739209853.8594258;-33.981070128970906
1739209853.859428;-33.981070128970906
1739209853.8594298;-45.120503652039325
1739209853.859432;-38.13080360867914
1739209853.8594341;-45.120503652039325
1739209853.8594363;-45.120503652039325
1739209853.8594384;-45.120503652039325
1739209853.8594406;-45.120503652039325
1739209853.8594427;-45.120503652039325
1739209853.8594449;-45.120503652039325
1739209853.859447;-35.57807855764607
1739209853.8594491;-38.13080360867914
1739209853.8594513;-45.120503652039325
1739209853.8594534;-28.992665084841942
1739209853.8594556;-38.13080360867914
1739209853.8594577;-38.13080360867914
1739209853.8594599;-38.13080360867914
1739209853.8594618;-38.13080360867914
1739209853.859464;-45.120503652039325
1739209853.859466;-38.13080360867914
1739209853.8594682;-33.981070128970906
1739209853.8594704;-28.992665084841942
1739209853.8594725;-38.13080360867914
1739209853.8594747;-45.120503652039325
1739209853.8594768;-38.13080360867914
1739209853.859479;-28.588378514285886
1739209853.859481;-23.38864096791655
1739209853.8594832;-31.141103565318915
1739209853.8594854;-38.13080360867914
1739209853.8594875;-45.120503652039325
1739209853.8594897;-45.120503652039325
1739209853.8594916;-31.141103565318915
1739209853.8594937;-45.120503652039325
1739209853.8594959;-45.120503652039325
1739209853.859498;-45.120503652039325
1739209853.8595002;-45.120503652039325
1739209853.8595023;-38.13080360867914
1739209853.8595045;-24.74623867263306
1739209853.8595066;-22.84163660590255
1739209853.8595088;-27.877744956031414
1739209853.859511;-35.57807855764607
1739209853.859513;-32.81601443825658
1739209853.8595152;-45.120503652039325
1739209853.8595173;-28.992665084841942
1739209853.8595195;-45.120503652039325
1739209853.8595216;-28.992665084841942
1739209853.8595235;-38.13080360867914
1739209853.8595257;-38.13080360867914
1739209853.8595278;-38.13080360867914
1739209853.85953;-26.487275050834715
1739209853.859532;-23.75329798047523
1739209853.8595343;-26.991370085610722
1739209853.8595364;-33.981070128970906
1739209853.8595386;-38.13080360867914
1739209853.8595407;-38.13080360867914
1739209853.8595428;-33.981070128970906
1739209853.859545;-45.120503652039325
1739209853.8595471;-33.981070128970906
1739209853.8595493;-45.120503652039325
1739209853.8595514;-33.981070128970906
1739209853.8595533;-32.816014438256545
1739209853.8595555;-45.120503652039325
1739209853.8595576;-24.589719217205094
1739209853.8595598;-22.54371790334745
1739209853.859562;-38.13080360867914
1739209853.859564;-33.981070128970906
1739209853.8595662;-29.438486411369333
1739209853.8595684;-45.120503652039325
1739209853.8595705;-33.981070128970906
1739209853.8595726;-31.141103565318915
1739209853.8595748;-45.120503652039325
1739209853.859577;-38.13080360867914
1739209853.859579;-45.120503652039325
1739209853.8595812;-45.120503652039325
1739209853.8595831;-27.87774495603143
1739209853.8595853;-24.15140352195873
1739209853.8595874;-22.84163660590255
1739209853.8595896;-33.981070128970906
1739209853.8595917;-29.438486411369333
1739209853.8595939;-33.981070128970906
1739209853.859596;-33.981070128970906
1739209853.8595982;-28.58837851428586
1739209853.8596003;-38.13080360867914
1739209853.8596025;-38.13080360867914
1739209853.8596046;-45.120503652039325
1739209853.8596067;-38.13080360867914
1739209853.859609;-27.877744956031414
1739209853.859611;-26.487275050834725
1739209853.8596132;-28.218542851754165
1739209853.859615;-26.991370085610722
1739209853.8596172;-35.57807855764607
1739209853.8596194;-38.13080360867914
1739209853.8596215;-45.120503652039325
1739209853.8596237;-28.992665084841942
1739209853.8596258;-31.141103565318893
1739209853.859628;-45.120503652039325
1739209853.85963;-32.816014438256545
1739209853.8596323;-31.141103565318915
1739209853.8596344;-27.267205301931607
1739209853.8596365;-24.15140352195872
1739209853.8596387;-24.589719217205094
1739209853.8596408;-38.13080360867914
1739209853.859643;-28.992665084841942
1739209853.859645;-31.14110356531892
1739209853.859647;-45.120503652039325
1739209853.8596492;-33.981070128970906
1739209853.8596513;-38.13080360867914
1739209853.8596535;-32.816014438256545
1739209853.8596556;-45.120503652039325
1739209853.8596578;-32.816014438256545
1739209853.85966;-38.13080360867914
1739209853.859662;-26.991370085610747
1739209853.8596642;-24.74623867263306
1739209853.8596663;-27.267205301931607
1739209853.8596685;-27.8777449560314
1739209853.8596706;-28.992665084841942
1739209853.8596728;-33.981070128970906
1739209853.859675;-33.981070128970906
1739209853.8596768;-25.826314394896354
1739209853.859679;-31.141103565318915
1739209853.8596811;-35.57807855764607
1739209853.8596833;-35.57807855764607
1739209853.850991;-45.120503652039325
1739209853.8509974;-45.120503652039325
1739209853.8510041;-45.120503652039325
1739209853.8510106;-45.120503652039325
1739209853.8510172;-45.120503652039325
1739209853.8510237;-45.120503652039325
1739209853.8510303;-38.13080360867914
1739209853.8510368;-38.13080360867914
1739209853.8510435;-45.120503652039325
1739209853.85105;-32.816014438256545
1739209853.8510566;-35.57807855764607
1739209853.851063;-45.120503652039325
1739209853.8510697;-38.13080360867914
1739209853.8510761;-32.816014438256545
1739209853.8510828;-38.13080360867914
1739209853.8510892;-45.120503652039325
1739209853.8510957;-32.816014438256545
1739209853.8511024;-38.13080360867914
1739209853.8511088;-38.13080360867914
1739209853.8511155;-38.13080360867914
1739209853.851122;-45.120503652039325
1739209853.8511286;-33.981070128970906
1739209853.851135;-45.120503652039325
1739209853.8511417;-45.120503652039325
1739209853.8511481;-38.13080360867914
1739209853.8511548;-38.13080360867914
1739209853.8511612;-33.981070128970906
1739209853.851168;-38.13080360867914
1739209853.8511744;-45.120503652039325
1739209853.851181;-45.120503652039325
1739209853.8511875;-38.13080360867914
1739209853.8511941;-32.816014438256545
1739209853.8512006;-38.13080360867914
1739209853.8512073;-38.13080360867914
1739209853.8512137;-45.120503652039325
1739209853.8512204;-38.13080360867914
1739209853.8512268;-38.13080360867914
1739209853.8512335;-45.120503652039325
1739209853.85124;-38.13080360867914
1739209853.8512466;-35.57807855764607
1739209853.851253;-38.13080360867914
1739209853.8512597;-45.120503652039325
1739209853.8512661;-45.120503652039325
1739209853.8512728;-45.120503652039325
1739209853.8512793;-38.13080360867914
1739209853.851286;-38.13080360867914
1739209853.8512924;-30.49652367304973
1739209853.851299;-38.13080360867914
1739209853.8513055;-45.120503652039325
1739209853.8513122;-45.120503652039325
1739209853.8513186;-33.981070128970906
1739209853.851325;-33.981070128970906
1739209853.8513317;-45.120503652039325
1739209853.8513381;-38.13080360867914
1739209853.8513448;-45.120503652039325
1739209853.8513513;-38.13080360867914
1739209853.851358;-45.120503652039325
1739209853.8513644;-38.13080360867914
1739209853.851371;-38.13080360867914
1739209853.8513775;-45.120503652039325
1739209853.8513842;-45.120503652039325
1739209853.8513906;-45.120503652039325
1739209853.8513973;-45.120503652039325
1739209853.8514037;-45.120503652039325
1739209853.8514104;-45.120503652039325
1739209853.8514168;-45.120503652039325
1739209853.8514235;-33.981070128970906
1739209853.85143;-33.981070128970906
1739209853.8514366;-38.13080360867914
1739209853.851443;-38.13080360867914
1739209853.8514497;-45.120503652039325
1739209853.8514562;-38.13080360867914
1739209853.8514628;-38.13080360867914
1739209853.8514693;-45.120503652039325
1739209853.851476;-33.981070128970906
1739209853.8514824;-33.981070128970906
1739209853.851489;-32.816014438256545
1739209853.8514955;-38.13080360867914
1739209853.8515022;-38.13080360867914
1739209853.8515086;-33.981070128970906
1739209853.8515153;-35.57807855764607
1739209853.8515217;-33.981070128970906
1739209853.8515284;-35.57807855764607
1739209853.8515348;-35.57807855764607
1739209853.8515415;-45.120503652039325
1739209853.851548;-45.120503652039325
1739209853.8515544;-45.120503652039325
1739209853.851561;-45.120503652039325
1739209853.8515675;-38.13080360867914
1739209853.8515742;-45.120503652039325
1739209853.8515806;-33.981070128970906
1739209853.8515873;-33.981070128970906
1739209853.8515937;-38.13080360867914
1739209853.8516004;-45.120503652039325
1739209853.8516068;-45.120503652039325
1739209853.8516135;-33.981070128970906
1739209853.85162;-35.57807855764607
1739209853.8516266;-38.13080360867914
1739209853.851633;-45.120503652039325
1739209853.8516397;-45.120503652039325
1739209853.8516462;-45.120503652039325
1739209853.8516529;-38.13080360867914
1739209853.8516593;-35.57807855764607
1739209853.851666;-35.57807855764607
1739209853.8516724;-45.120503652039325
1739209853.851679;-38.13080360867914
1739209853.8516855;-35.57807855764607
1739209853.8516922;-45.120503652039325
1739209853.8516986;-33.981070128970906
1739209853.8517053;-38.13080360867914
1739209853.8517118;-45.120503652039325
1739209853.8517184;-45.120503652039325
1739209853.8517249;-45.120503652039325
1739209853.8517315;-45.120503652039325
1739209853.851738;-38.13080360867914
1739209853.8517447;-38.13080360867914
1739209853.851751;-45.120503652039325
1739209853.8517578;-45.120503652039325
1739209853.8517642;-45.120503652039325
1739209853.8517706;-38.13080360867914
1739209853.8517773;-45.120503652039325
1739209853.8517838;-38.13080360867914
1739209853.8517904;-45.120503652039325
1739209853.8517969;-38.13080360867914
1739209853.8518035;-35.57807855764607
1739209853.85181;-45.120503652039325
1739209853.8518167;-35.57807855764607
1739209853.851823;-38.13080360867914
1739209853.8518298;-35.57807855764607
1739209853.8518362;-38.13080360867914
1739209853.8518429;-38.13080360867914
1739209853.8518493;-45.120503652039325
1739209853.851856;-38.13080360867914
1739209853.8518624;-38.13080360867914
1739209853.851869;-35.57807855764607
1739209853.8518755;-38.13080360867914
1739209853.8518822;-38.13080360867914
1739209853.8518887;-35.57807855764607
1739209853.8518953;-45.120503652039325
1739209853.8519018;-35.57807855764607
1739209853.8519084;-38.13080360867914
1739209853.851915;-45.120503652039325
1739209853.8519216;-38.13080360867914
1739209853.851928;-38.13080360867914
1739209853.8519347;-33.981070128970906
1739209853.851941;-31.141103565318915
1739209853.8519478;-45.120503652039325
1739209853.8519542;-32.816014438256545
1739209853.851961;-38.13080360867914
1739209853.8519673;-45.120503652039325
1739209853.851974;-45.120503652039325
1739209853.8519804;-45.120503652039325
1739209853.8519871;-45.120503652039325
1739209853.8519936;-45.120503652039325
1739209853.852;-35.57807855764607
1739209853.8520067;-45.120503652039325
1739209853.852013;-45.120503652039325
1739209853.8520198;-32.816014438256545
1739209853.8520262;-38.13080360867914
1739209853.852033;-45.120503652039325
1739209853.8520393;-45.120503652039325
1739209853.852046;-45.120503652039325
1739209853.8520525;-38.13080360867914
1739209853.8520591;-32.816014438256545
1739209853.8520656;-38.13080360867914
1739209853.8520722;-45.120503652039325
1739209853.8520787;-38.13080360867914
1739209853.8520854;-45.120503652039325
1739209853.8520918;-45.120503652039325
1739209853.8520985;-38.13080360867914
1739209853.852105;-38.13080360867914
1739209853.8521116;-35.57807855764607
1739209853.852118;-38.13080360867914
1739209853.8521247;-45.120503652039325
1739209853.8521311;-45.120503652039325
1739209853.8521378;-45.120503652039325
1739209853.8521442;-38.13080360867914
1739209853.852151;-45.120503652039325
1739209853.8521574;-45.120503652039325
1739209853.852164;-45.120503652039325
1739209853.8521705;-45.120503652039325
1739209853.8521771;-38.13080360867914
1739209853.8521836;-45.120503652039325
1739209853.8521903;-45.120503652039325
1739209853.8521967;-38.13080360867914
1739209853.8522034;-38.13080360867914
1739209853.8522098;-45.120503652039325
1739209853.8522162;-32.816014438256545
1739209853.852223;-28.21854285175415
1739209853.8522294;-38.13080360867914
1739209853.852236;-38.13080360867914
1739209853.8522425;-45.120503652039325
1739209853.8522491;-45.120503652039325
1739209853.8522556;-45.120503652039325
1739209853.8522623;-38.13080360867914
1739209853.8522687;-45.120503652039325
1739209853.8522754;-45.120503652039325
1739209853.8522818;-38.13080360867914
1739209853.8522885;-38.13080360867914
1739209853.852295;-38.13080360867914
1739209853.8523016;-38.13080360867914
1739209853.852308;-38.13080360867914
1739209853.8523147;-38.13080360867914
1739209853.8523211;-45.120503652039325
1739209853.8523278;-45.120503652039325
1739209853.8523343;-45.120503652039325
1739209853.852341;-45.120503652039325
1739209853.8523474;-38.13080360867914
1739209853.852354;-38.13080360867914
