CAN Message; 0x1bb:0000e81b6bddfece
1739209826.2291355;-28.58837851428586
1739209826.22914;-45.120503652039325
1739209826.2291446;-38.13080360867914
1739209826.2291493;-38.13080360867914
1739209826.2291539;-38.13080360867914
1739209826.2291584;-38.13080360867914
1739209826.229163;-38.13080360867914
1739209826.2291675;-38.13080360867914
1739209826.229172;-33.981070128970906
1739209826.2291768;-45.120503652039325
1739209826.2291813;-33.981070128970906
1739209826.2291858;-38.13080360867914
1739209826.2291903;-38.13080360867914
1739209826.2291949;-38.13080360867914
1739209826.2291994;-38.13080360867914
1739209826.2292042;-38.13080360867914
1739209826.2292087;-38.13080360867914
1739209826.2292132;-45.120503652039325
1739209826.2292178;-45.120503652039325
1739209826.2292223;-38.13080360867914
1739209826.229227;-38.13080360867914
1739209826.2292316;-45.120503652039325
1739209826.2292361;-45.120503652039325
1739209826.2292407;-45.120503652039325
1739209826.2292452;-38.13080360867914
1739209826.2292497;-38.13080360867914
1739209826.2292545;-38.13080360867914
1739209826.229259;-45.120503652039325
1739209826.2292635;-45.120503652039325
1739209826.229268;-38.13080360867914
1739209826.2292726;-35.57807855764607
1739209826.2292771;-38.13080360867914
1739209826.229282;-25.826314394896357
1739209826.2292864;-38.13080360867914
1739209826.229291;-45.120503652039325
1739209826.2292955;-38.13080360867914
1739209826.2293;-38.13080360867914
1739209826.2293048;-45.120503652039325
1739209826.2293093;-45.120503652039325
1739209826.2293139;-45.120503652039325
1739209826.2293184;-38.13080360867914
1739209826.229323;-45.120503652039325
1739209826.2293274;-45.120503652039325
1739209826.2293322;-45.120503652039325
1739209826.2293367;-45.120503652039325
1739209826.2293413;-38.13080360867914
1739209826.2293458;-38.13080360867914
1739209826.2293503;-35.57807855764607
1739209826.2293549;-33.981070128970906
1739209826.2293596;-35.57807855764607
1739209826.2293642;-35.57807855764607
1739209826.2293687;-38.13080360867914
1739209826.2293732;-38.13080360867914
1739209826.2293777;-32.816014438256545
1739209826.2293823;-38.13080360867914
1739209826.229387;-45.120503652039325
1739209826.2293916;-33.981070128970906
1739209826.229396;-45.120503652039325
1739209826.2294006;-45.120503652039325
1739209826.2294052;-45.120503652039325
1739209826.22941;-38.13080360867914
1739209826.2294145;-45.120503652039325
1739209826.229419;-38.13080360867914
1739209826.2294235;-38.13080360867914
1739209826.229428;-38.13080360867914
1739209826.2294326;-45.120503652039325
1739209826.2294374;-45.120503652039325
1739209826.229442;-35.57807855764607
1739209826.2294464;-35.57807855764607
1739209826.229451;-38.13080360867914
1739209826.2294555;-38.13080360867914
1739209826.22946;-35.57807855764607
1739209826.2294648;-38.13080360867914
1739209826.2294693;-38.13080360867914
1739209826.2294738;-38.13080360867914
1739209826.2294784;-38.13080360867914
1739209826.229483;-33.981070128970906
1739209826.2294877;-45.120503652039325
1739209826.2294922;-38.13080360867914
1739209826.2294967;-32.816014438256545
1739209826.2295012;-45.120503652039325
1739209826.2295058;-45.120503652039325
1739209826.2295103;-38.13080360867914
1739209826.229515;-38.13080360867914
1739209826.2295196;-35.57807855764607
1739209826.2295241;-45.120503652039325
1739209826.2295287;-38.13080360867914
1739209826.2295332;-38.13080360867914
1739209826.2295377;-38.13080360867914
1739209826.2295425;-35.57807855764607
1739209826.229547;-45.120503652039325
1739209826.2295516;-35.57807855764607
1739209826.229556;-45.120503652039325
1739209826.2295606;-38.13080360867914
1739209826.2295651;-38.13080360867914
1739209826.22957;-45.120503652039325
1739209826.2295744;-45.120503652039325
1739209826.229579;-45.120503652039325
1739209826.2295835;-45.120503652039325
1739209826.229588;-38.13080360867914
1739209826.2295928;-45.120503652039325
1739209826.2295973;-45.120503652039325
1739209826.2296019;-35.57807855764607
1739209826.2296064;-45.120503652039325
1739209826.229611;-33.981070128970906
1739209826.2296154;-35.57807855764607
1739209826.2296202;-38.13080360867914
1739209826.2296247;-45.120503652039325
1739209826.2296293;-35.57807855764607
1739209826.2296338;-35.57807855764607
1739209826.2296383;-45.120503652039325
1739209826.2296429;-45.120503652039325
1739209826.2296476;-38.13080360867914
1739209826.2296522;-35.57807855764607
1739209826.2296567;-45.120503652039325
1739209826.2296612;-45.120503652039325
1739209826.2296658;-45.120503652039325
1739209826.2296705;-45.120503652039325
1739209826.229675;-45.120503652039325
1739209826.2296796;-38.13080360867914
1739209826.229684;-45.120503652039325
1739209826.2296886;-33.981070128970956
1739209826.2296932;-45.120503652039325
1739209826.229698;-38.13080360867914
1739209826.2297025;-38.13080360867914
1739209826.229707;-45.120503652039325
1739209826.2297115;-38.13080360867914
1739209826.229716;-33.981070128970906
1739209826.2297206;-38.13080360867914
1739209826.2297254;-28.58837851428586
1739209826.22973;-32.816014438256545
1739209826.2297344;-35.57807855764607
1739209826.229739;-38.13080360867914
1739209826.2297435;-38.13080360867914
1739209826.229748;-38.13080360867914
1739209826.2297528;-45.120503652039325
1739209826.2297573;-35.57807855764607
1739209826.2297618;-45.120503652039325
1739209826.2297664;-45.120503652039325
1739209826.229771;-45.120503652039325
1739209826.2297757;-45.120503652039325
1739209826.2297802;-45.120503652039325
1739209826.2297847;-45.120503652039325
1739209826.2297893;-45.120503652039325
1739209826.2297938;-38.13080360867914
1739209826.2297983;-45.120503652039325
1739209826.229803;-45.120503652039325
1739209826.2298076;-45.120503652039325
1739209826.2298121;-45.120503652039325
1739209826.2298167;-38.13080360867914
1739209826.2298212;-38.13080360867914
1739209826.2298257;-38.13080360867914
1739209826.2298305;-45.120503652039325
1739209826.229835;-28.992665084841942
1739209826.2298396;-31.141103565318915
1739209826.229844;-35.57807855764607
1739209826.2298486;-38.13080360867914
1739209826.2298532;-38.13080360867914
1739209826.229858;-38.13080360867914
1739209826.2298625;-38.13080360867914
1739209826.229867;-38.13080360867914
1739209826.2298715;-45.120503652039325
1739209826.229876;-38.13080360867914
1739209826.2298808;-38.13080360867914
1739209826.2298853;-45.120503652039325
1739209826.2298899;-45.120503652039325
1739209826.2298944;-38.13080360867914
1739209826.229899;-38.13080360867914
1739209826.2299035;-45.120503652039325
1739209826.2299082;-38.13080360867914
1739209826.2299128;-38.13080360867914
1739209826.2299173;-35.57807855764607
1739209826.2299218;-38.13080360867914
1739209826.2299263;-45.120503652039325
1739209826.2299309;-45.120503652039325
1739209826.2299356;-33.981070128970906
1739209826.2299402;-45.120503652039325
1739209826.2299447;-45.120503652039325
1739209826.2299492;-35.57807855764607
1739209826.2299538;-35.57807855764607
1739209826.2299585;-38.13080360867914
1739209826.229963;-38.13080360867914
1739209826.2299676;-33.981070128970906
1739209826.2299721;-35.57807855764607
1739209826.2299767;-38.13080360867914
1739209826.2299812;-45.120503652039325
1739209826.229986;-45.120503652039325
1739209826.2299905;-45.120503652039325
1739209826.229995;-45.120503652039325
1739209826.2299995;-45.120503652039325
1739209826.230004;-45.120503652039325
1739209826.2300086;-38.13080360867914
1739209826.2300134;-38.13080360867914
1739209826.230018;-45.120503652039325
1739209826.2300224;-38.13080360867914
1739209826.230027;-35.57807855764607
1739209826.2300315;-45.120503652039325
1739209826.230036;-45.120503652039325
1739209826.2300408;-33.981070128970906
1739209826.2300453;-38.13080360867914
1739209826.2300498;-45.120503652039325
1739209826.2300544;-45.120503652039325
1739209826.230059;-38.13080360867914
1739209826.2300637;-35.57807855764607
1739209826.2300682;-38.13080360867914
1739209826.2300727;-45.120503652039325
1739209826.2300773;-38.13080360867914
1739209826.2300818;-38.13080360867914
1739209826.2300863;-45.120503652039325
1739209826.230091;-45.120503652039325
1739209826.2300956;-45.120503652039325
1739209826.2301002;-38.13080360867914
1739209826.2301047;-38.13080360867914
1739209826.2301092;-45.120503652039325
1739209826.2301137;-38.13080360867914
1739209826.2301185;-35.57807855764607
1739209826.230123;-33.981070128970906
1739209826.2301276;-45.120503652039325
1739209826.230132;-38.13080360867914
1739209826.2301366;-38.13080360867914
1739209826.2301414;-45.120503652039325
1739209826.230146;-45.120503652039325
1739209826.2301505;-45.120503652039325
1739209826.230155;-45.120503652039325
1739209826.2301595;-38.13080360867914
1739209826.230164;-38.13080360867914
1739209826.2301688;-45.120503652039325
1739209826.2301733;-45.120503652039325
1739209826.2301779;-38.13080360867914
1739209826.2301824;-45.120503652039325
1739209826.230187;-45.120503652039325
1739209826.2301915;-33.981070128970906
1739209826.2301962;-38.13080360867914
1739209826.2302008;-35.57807855764607
1739209826.2302053;-38.13080360867914
1739209826.2302098;-45.120503652039325
1739209826.2302144;-45.120503652039325
1739209826.230219;-38.13080360867914
1739209826.2302237;-38.13080360867914
1739209826.2302282;-38.13080360867914
1739209826.2302327;-38.13080360867914
1739209826.2302372;-45.120503652039325
1739209826.2302418;-32.816014438256545
1739209826.2302465;-32.816014438256545
1739209826.230251;-38.13080360867914
1739209826.2302556;-33.981070128970906
1739209826.2302601;-45.120503652039325
1739209826.2302647;-45.120503652039325
1739209826.2302692;-33.981070128970906
1739209826.230274;-32.816014438256545
1739209826.2302785;-38.13080360867914
1739209826.230283;-45.120503652039325
1739209826.2302876;-38.13080360867914
1739209826.230292;-45.120503652039325
1739209826.2302966;-33.981070128970906
1739209826.2303014;-38.13080360867914
1739209826.230306;-45.120503652039325
1739209826.2303104;-45.120503652039325
1739209826.230315;-30.49652367304973
1739209826.2303195;-27.8777449560314
1739209826.2303243;-45.120503652039325
1739209826.2303288;-45.120503652039325
1739209826.2303333;-38.13080360867914
1739209826.2303379;-35.57807855764607
1739209826.2303424;-45.120503652039325
1739209826.230347;-45.120503652039325
1739209826.2303517;-45.120503652039325
1739209826.2303562;-45.120503652039325
1739209826.2303607;-45.120503652039325
1739209826.2303653;-45.120503652039325
1739209826.2303698;-45.120503652039325
1739209826.2303743;-38.13080360867914
1739209826.230379;-38.13080360867914
1739209826.2303836;-45.120503652039325
1739209826.2303882;-30.49652367304973
1739209826.2303927;-30.49652367304973
1739209826.2303972;-45.120503652039325
1739209826.2304018;-45.120503652039325
1739209826.2304065;-33.981070128970906
1739209826.230411;-32.816014438256545
1739209826.2304156;-35.57807855764607
1739209826.23042;-45.120503652039325
1739209826.2304246;-32.816014438256545
1739209826.2304294;-29.438486411369333
1739209826.230434;-45.120503652039325
1739209826.2304385;-38.13080360867914
1739209826.230443;-35.57807855764607
1739209826.2304475;-33.981070128970906
1739209826.230452;-45.120503652039325
1739209826.2304568;-35.57807855764607
1739209826.2304614;-45.120503652039325
1739209826.230466;-35.57807855764607
1739209826.2304704;-38.13080360867914
1739209826.230475;-33.981070128970906
1739209826.2304795;-38.13080360867914
1739209826.2304842;-45.120503652039325
1739209826.2304888;-45.120503652039325
1739209826.2304933;-38.13080360867914
1739209826.2304978;-38.13080360867914
1739209826.2305024;-29.438486411369333
1739209826.230507;-35.57807855764607
1739209826.2305117;-35.57807855764607
1739209826.2305162;-38.13080360867914
1739209826.2305207;-45.120503652039325
1739209826.2305253;-45.120503652039325
1739209826.2305298;-38.13080360867914
1739209826.2305346;-38.13080360867914
1739209826.230539;-45.120503652039325
1739209826.2305436;-45.120503652039325
1739209826.2305481;-45.120503652039325
1739209826.2305527;-38.13080360867914
1739209826.2305572;-38.13080360867914
1739209826.230562;-38.13080360867914
1739209826.2305665;-30.49652367304973
1739209826.230571;-38.13080360867914
1739209826.2305756;-45.120503652039325
1739209826.23058;-45.120503652039325
1739209826.2305846;-38.13080360867914
1739209826.2305894;-38.13080360867914
1739209826.230594;-38.13080360867914
1739209826.2305984;-33.981070128970906
1739209826.230603;-45.120503652039325
1739209826.2306075;-38.13080360867914
1739209826.2306123;-32.816014438256545
1739209826.2306168;-45.120503652039325
1739209826.2306213;-45.120503652039325
1739209826.2306259;-38.13080360867914
1739209826.2306304;-38.13080360867914
1739209826.230635;-45.120503652039325
1739209826.2306397;-45.120503652039325
1739209826.2306442;-38.13080360867914
1739209826.2306488;-38.13080360867914
1739209826.2306533;-45.120503652039325
1739209826.2306578;-45.120503652039325
1739209826.2306623;-38.13080360867914
1739209826.230667;-32.816014438256545
1739209826.2306716;-38.13080360867914
1739209826.2306762;-45.120503652039325
1739209826.2306807;-33.981070128970906
1739209826.2306852;-38.13080360867914
1739209826.2306898;-33.981070128970906
1739209826.2306945;-45.120503652039325
1739209826.230699;-45.120503652039325
1739209826.2307036;-45.120503652039325
1739209826.2307081;-38.13080360867914
1739209826.2307127;-45.120503652039325
1739209826.2307174;-45.120503652039325
1739209826.230722;-38.13080360867914
1739209826.2307265;-38.13080360867914
1739209826.230731;-45.120503652039325
1739209826.2307355;-45.120503652039325
1739209826.23074;-38.13080360867914
1739209826.2307448;-38.13080360867914
1739209826.2307494;-45.120503652039325
1739209826.230754;-35.57807855764607
1739209826.2307584;-45.120503652039325
1739209826.230763;-38.13080360867914
1739209826.2307675;-45.120503652039325
1739209826.2307723;-45.120503652039325
1739209826.2307768;-45.120503652039325
1739209826.2307813;-38.13080360867914
1739209826.2307858;-38.13080360867914
1739209826.2307904;-45.120503652039325
1739209826.2307951;-45.120503652039325
1739209826.2307997;-33.981070128970906
1739209826.2308042;-38.13080360867914
1739209826.2308087;-38.13080360867914
1739209826.2308133;-38.13080360867914
1739209826.2308178;-33.981070128970906
1739209826.2308226;-38.13080360867914
1739209826.230827;-38.13080360867914
1739209826.2308316;-45.120503652039325
1739209826.2308362;-38.13080360867914
1739209826.2308407;-45.120503652039325
1739209826.2308452;-45.120503652039325
1739209826.23085;-45.120503652039325
1739209826.2308545;-38.13080360867914
1739209826.230859;-45.120503652039325
1739209826.2308636;-38.13080360867914
1739209826.230868;-38.13080360867914
1739209826.2308726;-33.981070128970906
1739209826.2308774;-45.120503652039325
1739209826.230882;-38.13080360867914
1739209826.2308865;-38.13080360867914
1739209826.230891;-38.13080360867914
1739209826.2308955;-45.120503652039325
1739209826.2309003;-38.13080360867914
1739209826.2309048;-38.13080360867914
1739209826.2309093;-28.992665084841942
1739209826.2309139;-35.57807855764607
1739209826.2309184;-45.120503652039325
1739209826.230923;-38.13080360867914
1739209826.2309277;-38.13080360867914
1739209826.2309322;-38.13080360867914
1739209826.2309368;-38.13080360867914
1739209826.2309413;-38.13080360867914
1739209826.2309458;-31.14110356531892
1739209826.2309504;-38.13080360867914
1739209826.2309551;-38.13080360867914
1739209826.2309597;-35.57807855764607
1739209826.2309642;-38.13080360867914
1739209826.2309687;-45.120503652039325
1739209826.2309732;-38.13080360867914
1739209826.2309778;-35.57807855764607
1739209826.2309825;-33.981070128970906
1739209826.230987;-38.13080360867914
1739209826.2309916;-45.120503652039325
1739209826.2309961;-35.57807855764607
1739209826.2310007;-38.13080360867914
1739209826.2310054;-45.120503652039325
1739209826.23101;-38.13080360867914
1739209826.2310145;-35.57807855764607
1739209826.231019;-38.13080360867914
1739209826.2310236;-45.120503652039325
1739209826.231028;-38.13080360867914
1739209826.2310328;-35.57807855764607
1739209826.2310374;-45.120503652039325
1739209826.231042;-45.120503652039325
1739209826.2310464;-45.120503652039325
1739209826.231051;-45.120503652039325
1739209826.2310555;-38.13080360867914
1739209826.2310603;-45.120503652039325
1739209826.2310648;-38.13080360867914
1739209826.2310693;-35.57807855764607
1739209826.2310739;-38.13080360867914
1739209826.2310784;-45.120503652039325
1739209826.2310832;-38.13080360867914
1739209826.2310877;-45.120503652039325
1739209826.2310922;-26.991370085610722
1739209826.2310967;-30.49652367304973
1739209826.2311013;-45.120503652039325
1739209826.2311058;-38.13080360867914
1739209826.2311106;-33.981070128970906
1739209826.231115;-38.13080360867914
1739209826.2311196;-45.120503652039325
1739209826.2311242;-35.57807855764607
1739209826.2311287;-31.141103565318943
1739209826.2311332;-38.13080360867914
1739209826.231138;-38.13080360867914
1739209826.2311425;-45.120503652039325
1739209826.231147;-38.13080360867914
1739209826.2311516;-38.13080360867914
1739209826.231156;-45.120503652039325
1739209826.2311606;-38.13080360867914
1739209826.2311654;-28.992665084841942
1739209826.23117;-32.816014438256545
1739209826.2311745;-45.120503652039325
1739209826.231179;-45.120503652039325
1739209826.2311835;-45.120503652039325
1739209826.2311883;-45.120503652039325
1739209826.2311928;-45.120503652039325
1739209826.2311974;-45.120503652039325
1739209826.231202;-38.13080360867914
1739209826.2312064;-38.13080360867914
1739209826.231211;-45.120503652039325
1739209826.2312157;-38.13080360867914
1739209826.2312202;-38.13080360867914
1739209826.2312248;-38.13080360867914
1739209826.2312293;-45.120503652039325
1739209826.2312338;-45.120503652039325
1739209826.2312384;-45.120503652039325
1739209826.2312431;-38.13080360867914
1739209826.2312477;-38.13080360867914
1739209826.2312522;-45.120503652039325
1739209826.2312567;-45.120503652039325
1739209826.2312613;-38.13080360867914
1739209826.231266;-38.13080360867914
1739209826.2312706;-45.120503652039325
1739209826.231275;-35.57807855764607
1739209826.2312796;-35.57807855764607
1739209826.2312841;-45.120503652039325
1739209826.2312887;-38.13080360867914
1739209826.2312934;-45.120503652039325
1739209826.231298;-45.120503652039325
1739209826.2313025;-45.120503652039325
1739209826.231307;-45.120503652039325
1739209826.2313116;-38.13080360867914
1739209826.231316;-45.120503652039325
1739209826.2313209;-38.13080360867914
1739209826.2313254;-35.57807855764607
1739209826.23133;-35.57807855764607
1739209826.2313344;-35.57807855764607
1739209826.231339;-45.120503652039325
1739209826.2313435;-38.13080360867914
1739209826.2313483;-38.13080360867914
1739209826.2313528;-33.981070128970906
1739209826.2313573;-38.13080360867914
1739209826.2313619;-45.120503652039325
1739209826.2313664;-38.13080360867914
1739209826.2313712;-45.120503652039325
1739209826.2313757;-35.57807855764607
1739209826.2313802;-45.120503652039325
1739209826.2313848;-38.13080360867914
1739209826.2313893;-45.120503652039325
1739209826.2313938;-38.13080360867914
1739209826.2313986;-32.816014438256545
1739209826.231403;-38.13080360867914
1739209826.2314076;-45.120503652039325
1739209826.2314122;-45.120503652039325
1739209826.2314167;-38.13080360867914
1739209826.2314212;-38.13080360867914
1739209826.231426;-45.120503652039325
1739209826.2314305;-33.981070128970906
1739209826.231435;-38.13080360867914
1739209826.2314396;-38.13080360867914
1739209826.2314441;-33.981070128970906
1739209826.231449;-35.57807855764607
1739209826.2314534;-38.13080360867914
1739209826.231458;-45.120503652039325
1739209826.2314625;-31.141103565318915
1739209826.231467;-32.816014438256545
1739209826.2314715;-38.13080360867914
1739209826.2314763;-45.120503652039325
1739209826.2314808;-45.120503652039325
1739209826.2314854;-38.13080360867914
1739209826.23149;-38.13080360867914
1739209826.2314944;-33.981070128970906
1739209826.231499;-32.81601443825658
1739209826.2315037;-38.13080360867914
1739209826.2315083;-45.120503652039325
1739209826.2315128;-38.13080360867914
1739209826.2315173;-45.120503652039325
1739209826.2315218;-38.13080360867914
1739209826.2315264;-38.13080360867914
1739209826.2315311;-38.13080360867914
1739209826.2315357;-32.816014438256545
1739209826.2315402;-38.13080360867914
1739209826.231546;-45.120503652039325
1739209826.2315516;-45.120503652039325
1739209826.2315574;-38.13080360867914
1739209826.2315633;-38.13080360867914
1739209826.231569;-45.120503652039325
1739209826.2315748;-38.13080360867914
1739209826.2315805;-31.141103565318915
1739209826.2315862;-31.141103565318915
1739209826.231592;-45.120503652039325
1739209826.2315977;-45.120503652039325
1739209826.2316034;-38.13080360867914
1739209826.2316093;-35.57807855764607
1739209826.231615;-45.120503652039325
1739209826.2316208;-38.13080360867914
1739209826.2316265;-38.13080360867914
1739209826.2316322;-38.13080360867914
1739209826.231638;-38.13080360867914
1739209826.2316437;-45.120503652039325
1739209826.2316496;-45.120503652039325
1739209826.2316554;-38.13080360867914
1739209826.231661;-38.13080360867914
1739209826.2316668;-45.120503652039325
1739209826.2316725;-38.13080360867914
1739209826.2316782;-38.13080360867914
1739209826.231684;-45.120503652039325
1739209826.2316897;-45.120503652039325
1739209826.2316957;-45.120503652039325
1739209826.2317014;-38.13080360867914
1739209826.231707;-33.981070128970906
1739209826.2317128;-38.13080360867914
1739209826.2317185;-45.120503652039325
1739209826.2317243;-35.57807855764607
1739209826.23173;-35.57807855764607
1739209826.231736;-45.120503652039325
1739209826.2317417;-45.120503652039325
1739209826.2317474;-35.57807855764607
1739209826.231753;-38.13080360867914
1739209826.2317588;-33.981070128970906
1739209826.2317646;-38.13080360867914
1739209826.2317703;-38.13080360867914
1739209826.231776;-45.120503652039325
1739209826.231782;-45.120503652039325
1739209826.2317877;-45.120503652039325
1739209826.2317934;-45.120503652039325
1739209826.2317991;-38.13080360867914
1739209826.2318048;-45.120503652039325
1739209826.2318106;-45.120503652039325
1739209826.2318163;-45.120503652039325
1739209826.2318223;-38.13080360867914
1739209826.231828;-38.13080360867914
1739209826.2318337;-45.120503652039325
1739209826.2318394;-38.13080360867914
1739209826.2318451;-38.13080360867914
1739209826.2318509;-45.120503652039325
1739209826.2318566;-45.120503652039325
1739209826.2318623;-33.981070128970906
1739209826.2318683;-38.13080360867914
1739209826.231874;-45.120503652039325
1739209826.2318797;-45.120503652039325
1739209826.2318854;-35.57807855764607
1739209826.2318912;-35.57807855764607
1739209826.2318969;-45.120503652039325
1739209826.2319026;-32.816014438256545
1739209826.2319083;-38.13080360867914
1739209826.2319143;-45.120503652039325
1739209826.23192;-38.13080360867914
1739209826.2319257;-45.120503652039325
1739209826.2319314;-45.120503652039325
1739209826.2319372;-45.120503652039325
1739209826.231943;-38.13080360867914
1739209826.2319486;-38.13080360867914
1739209826.2319546;-35.57807855764607
1739209826.2319603;-45.120503652039325
1739209826.231966;-38.13080360867914
1739209826.2319717;-35.57807855764607
1739209826.2319775;-35.57807855764607
1739209826.2319832;-35.57807855764607
1739209826.231989;-38.13080360867914
1739209826.2319946;-45.120503652039325
1739209826.2320006;-33.981070128970906
1739209826.2320063;-38.13080360867914
1739209826.232012;-45.120503652039325
1739209826.2320178;-45.120503652039325
1739209826.2320235;-45.120503652039325
1739209826.2320292;-45.120503652039325
1739209826.232035;-38.13080360867914
1739209826.232041;-35.57807855764607
1739209826.2320466;-45.120503652039325
1739209826.2320523;-45.120503652039325
1739209826.232058;-38.13080360867914
1739209826.2320638;-45.120503652039325
1739209826.2320695;-33.981070128970906
1739209826.2320752;-38.13080360867914
1739209826.232081;-38.13080360867914
1739209826.232087;-45.120503652039325
1739209826.2320926;-28.58837851428586
1739209826.2320983;-27.8777449560314
1739209826.232104;-38.13080360867914
1739209826.2321098;-45.120503652039325
1739209826.2321155;-38.13080360867914
1739209826.2321212;-32.816014438256545
1739209826.2321272;-38.13080360867914
1739209826.232133;-38.13080360867914
1739209826.2321386;-45.120503652039325
1739209826.2321444;-45.120503652039325
1739209826.23215;-45.120503652039325
1739209826.2321558;-45.120503652039325
1739209826.2321615;-45.120503652039325
1739209826.2321672;-38.13080360867914
1739209826.2321732;-38.13080360867914
1739209826.232179;-45.120503652039325
1739209826.2321846;-33.981070128970906
1739209826.2321904;-38.13080360867914
1739209826.232196;-38.13080360867914
1739209826.2322018;-45.120503652039325
1739209826.2322075;-45.120503652039325
1739209826.2322135;-38.13080360867914
1739209826.2322192;-35.57807855764607
1739209826.232225;-38.13080360867914
1739209826.2322307;-38.13080360867914
1739209826.2322364;-31.141103565318893
1739209826.232242;-45.120503652039325
1739209826.2322478;-45.120503652039325
1739209826.2322536;-33.981070128970906
1739209826.2322595;-38.13080360867914
1739209826.2322652;-38.13080360867914
1739209826.232271;-35.57807855764607
1739209826.2322767;-38.13080360867914
1739209826.2322824;-45.120503652039325
1739209826.2322881;-38.13080360867914
1739209826.2322938;-45.120503652039325
1739209826.2322998;-38.13080360867914
1739209826.2323055;-32.816014438256545
1739209826.2323112;-38.13080360867914
1739209826.232317;-45.120503652039325
1739209826.2323227;-45.120503652039325
1739209826.2323284;-38.13080360867914
1739209826.2323341;-38.13080360867914
1739209826.2323399;-45.120503652039325
1739209826.2323458;-45.120503652039325
1739209826.2323515;-38.13080360867914
1739209826.2323573;-38.13080360867914
1739209826.232363;-45.120503652039325
1739209826.2323687;-38.13080360867914
1739209826.2323744;-32.816014438256545
1739209826.2323802;-45.120503652039325
1739209826.232386;-45.120503652039325
1739209826.2323918;-38.13080360867914
1739209826.2323976;-38.13080360867914
1739209826.2324033;-38.13080360867914
1739209826.232409;-35.57807855764607
1739209826.2324147;-38.13080360867914
1739209826.2324204;-45.120503652039325
1739209826.2324262;-45.120503652039325
1739209826.2324321;-45.120503652039325
1739209826.2324378;-45.120503652039325
1739209826.2324436;-45.120503652039325
1739209826.2324493;-38.13080360867914
1739209826.232455;-45.120503652039325
1739209826.2324607;-45.120503652039325
1739209826.2324665;-45.120503652039325
1739209826.2324724;-45.120503652039325
1739209826.2324781;-38.13080360867914
1739209826.2324839;-38.13080360867914
1739209826.2324896;-45.120503652039325
1739209826.2324953;-38.13080360867914
1739209826.232501;-35.57807855764607
1739209826.2325068;-45.120503652039325
1739209826.2325125;-45.120503652039325
1739209826.2325184;-38.13080360867914
1739209826.2325242;-38.13080360867914
1739209826.2325299;-45.120503652039325
1739209826.2325356;-35.57807855764607
1739209826.2325413;-38.13080360867914
1739209826.232547;-38.13080360867914
1739209826.2325528;-38.13080360867914
1739209826.2325587;-45.120503652039325
1739209826.2325644;-33.981070128970906
1739209826.2325702;-45.120503652039325
1739209826.232576;-45.120503652039325
1739209826.2325816;-45.120503652039325
1739209826.2325873;-45.120503652039325
1739209826.232593;-45.120503652039325
1739209826.2325988;-45.120503652039325
1739209826.2326047;-45.120503652039325
1739209826.2326105;-38.13080360867914
1739209826.2326162;-45.120503652039325
1739209826.232622;-38.13080360867914
1739209826.2326276;-35.57807855764607
1739209826.2326334;-45.120503652039325
1739209826.232639;-45.120503652039325
1739209826.232645;-45.120503652039325
1739209826.2326508;-38.13080360867914
1739209826.2326565;-33.981070128970906
1739209826.2326622;-45.120503652039325
1739209826.232668;-45.120503652039325
1739209826.2326736;-38.13080360867914
1739209826.2326794;-38.13080360867914
1739209826.232685;-45.120503652039325
1739209826.232691;-33.981070128970906
1739209826.2326968;-35.57807855764607
1739209826.2327025;-38.13080360867914
1739209826.2327082;-45.120503652039325
1739209826.232714;-33.981070128970906
1739209826.2327197;-33.981070128970906
1739209826.2327254;-45.120503652039325
1739209826.232731;-38.13080360867914
1739209826.232737;-38.13080360867914
1739209826.2327428;-35.57807855764607
1739209826.2327485;-38.13080360867914
1739209826.2327542;-45.120503652039325
1739209826.23276;-38.13080360867914
1739209826.2327657;-35.57807855764607
1739209826.2327714;-38.13080360867914
1739209826.2327774;-45.120503652039325
1739209826.232783;-38.13080360867914
1739209826.2327888;-33.981070128970906
1739209826.2327945;-29.438486411369347
1739209826.2328002;-38.13080360867914
1739209826.232806;-38.13080360867914
1739209826.2328117;-45.120503652039325
1739209826.2328174;-38.13080360867914
1739209826.2328234;-45.120503652039325
1739209826.232829;-45.120503652039325
1739209826.2328348;-38.13080360867914
1739209826.2328405;-28.992665084841942
1739209826.2328463;-35.57807855764607
1739209826.232852;-38.13080360867914
1739209826.2328577;-29.438486411369333
1739209826.2328637;-38.13080360867914
1739209826.2328694;-38.13080360867914
1739209826.232875;-38.13080360867914
1739209826.2328808;-45.120503652039325
1739209826.2328866;-33.981070128970906
1739209826.2328923;-45.120503652039325
1739209826.232898;-45.120503652039325
1739209826.2329037;-45.120503652039325
1739209826.2329097;-38.13080360867914
1739209826.2329154;-38.13080360867914
1739209826.2329211;-38.13080360867914
1739209826.2329268;-45.120503652039325
1739209826.2329326;-32.81601443825658
1739209826.2329383;-38.13080360867914
1739209826.232944;-38.13080360867914
1739209826.23295;-45.120503652039325
1739209826.2329557;-35.57807855764607
1739209826.2329614;-35.57807855764607
1739209826.2329671;-45.120503652039325
1739209826.2329729;-45.120503652039325
1739209826.2329786;-31.141103565318915
1739209826.2329843;-38.13080360867914
1739209826.23299;-38.13080360867914
1739209826.232996;-45.120503652039325
1739209826.2330017;-45.120503652039325
1739209826.2330074;-45.120503652039325
1739209826.2330132;-38.13080360867914
1739209826.2330189;-38.13080360867914
1739209826.2330246;-45.120503652039325
1739209826.2330303;-45.120503652039325
