CAN Message; 0x1b8:00000155f1b4985c
1739209903.392735;-24.292649948874775
1739209903.3927362;-26.03565346325281
1739209903.3927374;-35.57807855764607
1739209903.3927388;-28.992665084841942
1739209903.39274;-35.57807855764607
1739209903.3927412;-45.120503652039325
1739209903.3927424;-45.120503652039325
1739209903.3927436;-38.13080360867914
1739209903.392745;-45.120503652039325
1739209903.3927462;-45.120503652039325
1739209903.3927474;-45.120503652039325
1739209903.3927486;-45.120503652039325
1739209903.39275;-45.120503652039325
1739209903.3927512;-38.13080360867914
1739209903.3927524;-32.816014438256545
1739209903.3927536;-45.120503652039325
1739209903.3927548;-35.57807855764607
1739209903.3927562;-38.13080360867914
1739209903.3927574;-45.120503652039325
1739209903.3927586;-38.13080360867914
1739209903.3927598;-45.120503652039325
1739209903.3927612;-35.57807855764607
1739209903.3927624;-33.981070128970906
1739209903.3927636;-33.981070128970906
1739209903.3927648;-45.120503652039325
1739209903.392766;-45.120503652039325
1739209903.3927674;-45.120503652039325
1739209903.3927686;-38.13080360867914
1739209903.3927698;-38.13080360867914
1739209903.392771;-45.120503652039325
1739209903.3927722;-38.13080360867914
1739209903.3927736;-38.13080360867914
1739209903.3927748;-45.120503652039325
1739209903.392776;-38.13080360867914
1739209903.3927772;-35.57807855764607
1739209903.3927786;-33.981070128970906
1739209903.3927798;-45.120503652039325
1739209903.392781;-45.120503652039325
1739209903.3927822;-35.57807855764607
1739209903.3927834;-31.141103565318915
1739209903.3927848;-45.120503652039325
1739209903.392786;-38.13080360867914
1739209903.3927872;-33.981070128970906
1739209903.3927884;-38.13080360867914
1739209903.3927896;-38.13080360867914
1739209903.392791;-33.981070128970906
1739209903.3927922;-38.13080360867914
1739209903.3927934;-38.13080360867914
1739209903.3927946;-38.13080360867914
1739209903.392796;-33.981070128970906
1739209903.3927972;-38.13080360867914
1739209903.3927984;-35.57807855764607
1739209903.3927996;-38.13080360867914
1739209903.3928008;-45.120503652039325
1739209903.3928022;-35.57807855764607
1739209903.3928034;-45.120503652039325
1739209903.3928046;-45.120503652039325
1739209903.3928058;-38.13080360867914
1739209903.392807;-33.981070128970906
1739209903.3928084;-38.13080360867914
1739209903.3928096;-38.13080360867914
1739209903.3928108;-33.981070128970906
1739209903.392812;-33.981070128970906
1739209903.3928134;-38.13080360867914
1739209903.3928146;-45.120503652039325
1739209903.3928158;-38.13080360867914
1739209903.392817;-32.816014438256545
1739209903.3928182;-38.13080360867914
1739209903.3928196;-45.120503652039325
1739209903.3928208;-45.120503652039325
1739209903.392822;-45.120503652039325
1739209903.3928232;-38.13080360867914
1739209903.3928246;-45.120503652039325
1739209903.3928258;-38.13080360867914
1739209903.392827;-33.981070128970906
1739209903.3928282;-38.13080360867914
1739209903.3928294;-38.13080360867914
1739209903.3928308;-33.981070128970906
1739209903.392832;-45.120503652039325
1739209903.3928332;-38.13080360867914
1739209903.3928344;-38.13080360867914
1739209903.3928356;-38.13080360867914
1739209903.392837;-38.13080360867914
1739209903.3928382;-38.13080360867914
1739209903.3928394;-38.13080360867914
1739209903.3928406;-38.13080360867914
1739209903.392842;-45.120503652039325
1739209903.3928432;-45.120503652039325
1739209903.3928444;-33.981070128970906
1739209903.3928456;-30.49652367304973
1739209903.3928468;-32.816014438256545
1739209903.3928483;-27.877744956031414
1739209903.3928494;-28.992665084841942
1739209903.3928506;-27.267205301931607
1739209903.3928518;-33.981070128970906
1739209903.392853;-30.49652367304973
1739209903.3928545;-31.141103565318915
1739209903.3928556;-33.981070128970906
1739209903.3928568;-33.981070128970956
1739209903.392858;-28.992665084841942
1739209903.3928595;-25.826314394896364
1739209903.3928607;-38.13080360867914
1739209903.3928618;-45.120503652039325
1739209903.392863;-29.438486411369354
1739209903.3928642;-26.991370085610722
1739209903.3928657;-27.267205301931607
1739209903.3928668;-45.120503652039325
1739209903.392868;-38.13080360867914
1739209903.3928692;-28.21854285175415
1739209903.3928707;-29.438486411369333
1739209903.3928719;-27.267205301931607
1739209903.392873;-45.120503652039325
1739209903.3928742;-29.438486411369333
1739209903.3928754;-25.826314394896357
1739209903.3928769;-25.252786309376837
1739209903.392878;-31.14110356531892
1739209903.3928792;-24.589719217205094
1739209903.3928804;-26.487275050834715
1739209903.3928816;-45.120503652039325
1739209903.392883;-38.13080360867914
1739209903.3928843;-27.8777449560314
1739209903.3928854;-31.141103565318893
1739209903.3928866;-38.13080360867914
1739209903.392888;-24.15140352195872
1739209903.3928893;-38.13080360867914
1739209903.3928905;-35.57807855764607
1739209903.3928916;-32.81601443825658
1739209903.3928928;-38.13080360867914
1739209903.3928943;-28.992665084841942
1739209903.3928955;-31.141103565318893
1739209903.3928967;-26.991370085610736
1739209903.3928978;-24.746238672633048
1739209903.392899;-29.438486411369375
1739209903.3929005;-33.981070128970956
1739209903.3929017;-21.522148828640407
1739209903.3929029;-31.141103565318893
1739209903.392904;-33.981070128970906
1739209903.3929055;-22.84163660590256
1739209903.3929067;-28.588378514285886
1739209903.3929079;-25.826314394896357
1739209903.392909;-33.981070128970906
1739209903.3929102;-26.991370085610722
1739209903.3929117;-25.826314394896357
1739209903.3929129;-26.487275050834725
1739209903.392914;-38.13080360867914
1739209903.3929152;-28.992665084841942
1739209903.3929164;-33.981070128970956
1739209903.3929179;-29.438486411369347
1739209903.392919;-38.13080360867914
1739209903.3929203;-45.120503652039325
1739209903.3929214;-25.826314394896357
1739209903.3929229;-32.816014438256545
1739209903.392924;-25.252786309376837
1739209903.3929253;-28.58837851428586
1739209903.3929265;-45.120503652039325
1739209903.3929276;-28.58837851428586
1739209903.392929;-38.13080360867914
1739209903.3929303;-33.981070128970906
1739209903.3929315;-45.120503652039325
1739209903.3929327;-45.120503652039325
1739209903.392934;-27.8777449560314
1739209903.3929353;-28.992665084841942
1739209903.3929365;-26.487275050834725
1739209903.3929377;-33.981070128970956
1739209903.3929389;-32.816014438256545
1739209903.3929403;-45.120503652039325
1739209903.3929415;-38.13080360867914
1739209903.3929427;-30.49652367304976
1739209903.3929439;-35.57807855764607
1739209903.392945;-45.120503652039325
1739209903.3929465;-24.746238672633048
1739209903.3929477;-33.981070128970906
1739209903.3929489;-33.981070128970906
1739209903.39295;-26.487275050834715
1739209903.3929515;-33.981070128970906
1739209903.3929527;-33.981070128970906
1739209903.3929539;-45.120503652039325
1739209903.392955;-28.588378514285886
1739209903.3929563;-24.746238672633048
1739209903.3929577;-28.992665084841942
1739209903.3929589;-38.13080360867914
1739209903.39296;-23.506823629689542
1739209903.3929613;-38.13080360867914
1739209903.3929625;-32.81601443825658
1739209903.392964;-38.13080360867914
1739209903.392965;-38.13080360867914
1739209903.3929663;-32.816014438256545
1739209903.3929675;-33.981070128970906
1739209903.392969;-26.991370085610754
1739209903.39297;-24.589719217205094
1739209903.3929713;-24.589719217205094
1739209903.3929725;-24.15140352195873
1739209903.3929737;-33.981070128970906
1739209903.392975;-45.120503652039325
1739209903.3929763;-30.49652367304973
1739209903.3929775;-28.992665084841942
1739209903.3929787;-35.57807855764607
1739209903.3929799;-45.120503652039325
1739209903.3929813;-23.38864096791655
1739209903.3929825;-27.877744956031417
1739209903.3929837;-45.120503652039325
1739209903.3929849;-38.13080360867914
1739209903.3929863;-28.58837851428586
1739209903.3929875;-33.981070128970906
1739209903.3929887;-32.816014438256545
1739209903.3929899;-45.120503652039325
1739209903.392991;-28.992665084841942
1739209903.3929925;-28.992665084841942
1739209903.3929937;-26.991370085610736
1739209903.3929949;-38.13080360867914
1739209903.392996;-33.981070128970906
1739209903.3929975;-31.141103565318915
1739209903.3929987;-30.49652367304973
1739209903.393;-38.13080360867914
1739209903.393001;-27.877744956031417
1739209903.3930023;-25.826314394896357
1739209903.3930037;-45.120503652039325
1739209903.393005;-38.13080360867914
1739209903.393006;-33.981070128970906
1739209903.3930073;-30.49652367304973
1739209903.3930085;-30.49652367304973
1739209903.39301;-23.506823629689542
1739209903.393011;-35.57807855764607
1739209903.3930123;-28.992665084841942
1739209903.3930135;-32.816014438256545
1739209903.393015;-33.981070128970956
1739209903.393016;-38.13080360867914
1739209903.3930173;-25.826314394896357
1739209903.3930185;-45.120503652039325
1739209903.3930197;-25.826314394896357
1739209903.393021;-45.120503652039325
1739209903.3930223;-33.981070128970956
1739209903.3930235;-26.991370085610736
1739209903.3930247;-30.49652367304973
1739209903.3930259;-45.120503652039325
1739209903.3930273;-38.13080360867914
1739209903.3930285;-45.120503652039325
1739209903.3930297;-45.120503652039325
1739209903.393031;-45.120503652039325
1739209903.3930323;-33.981070128970906
1739209903.3930335;-38.13080360867914
1739209903.3930347;-38.13080360867914
1739209903.393036;-31.141103565318893
1739209903.393037;-35.57807855764607
1739209903.3930385;-45.120503652039325
1739209903.3930397;-45.120503652039325
1739209903.393041;-45.120503652039325
1739209903.393042;-35.57807855764607
1739209903.3930435;-38.13080360867914
1739209903.3930447;-38.13080360867914
1739209903.393046;-35.57807855764607
1739209903.393047;-38.13080360867914
1739209903.3930483;-38.13080360867914
1739209903.3930497;-38.13080360867914
1739209903.393051;-45.120503652039325
1739209903.393052;-45.120503652039325
1739209903.3930533;-35.57807855764607
1739209903.3930545;-38.13080360867914
1739209903.393056;-38.13080360867914
1739209903.393057;-33.981070128970906
1739209903.3930583;-33.981070128970906
1739209903.3930595;-45.120503652039325
1739209903.393061;-38.13080360867914
1739209903.393062;-33.981070128970906
1739209903.3930633;-45.120503652039325
1739209903.3930645;-45.120503652039325
1739209903.3930657;-33.981070128970906
1739209903.3930671;-31.141103565318915
1739209903.3930683;-38.13080360867914
1739209903.3930695;-38.13080360867914
1739209903.3930707;-38.13080360867914
1739209903.393072;-45.120503652039325
1739209903.3930733;-45.120503652039325
1739209903.3930745;-38.13080360867914
1739209903.3930757;-38.13080360867914
1739209903.393077;-31.141103565318915
1739209903.3930783;-31.141103565318915
1739209903.3930795;-45.120503652039325
1739209903.3930807;-38.13080360867914
1739209903.393082;-38.13080360867914
1739209903.393083;-45.120503652039325
1739209903.3930845;-45.120503652039325
1739209903.3930857;-45.120503652039325
1739209903.393087;-33.981070128970906
1739209903.393088;-38.13080360867914
1739209903.3930893;-45.120503652039325
1739209903.3930907;-38.13080360867914
1739209903.393092;-38.13080360867914
1739209903.393093;-45.120503652039325
1739209903.3930943;-45.120503652039325
1739209903.3930957;-38.13080360867914
1739209903.393097;-38.13080360867914
1739209903.393098;-38.13080360867914
1739209903.3930993;-38.13080360867914
1739209903.3931005;-45.120503652039325
1739209903.393102;-45.120503652039325
1739209903.3931031;-45.120503652039325
1739209903.3931043;-45.120503652039325
1739209903.3931055;-45.120503652039325
1739209903.393107;-38.13080360867914
1739209903.3931081;-30.49652367304973
1739209903.3931093;-38.13080360867914
1739209903.3931105;-38.13080360867914
1739209903.3931117;-38.13080360867914
1739209903.3931131;-45.120503652039325
1739209903.3931143;-45.120503652039325
1739209903.3931155;-45.120503652039325
1739209903.3931167;-45.120503652039325
1739209903.393118;-38.13080360867914
1739209903.3931193;-38.13080360867914
1739209903.3931205;-45.120503652039325
1739209903.3931217;-45.120503652039325
1739209903.393123;-38.13080360867914
1739209903.3931243;-35.57807855764607
1739209903.3931255;-45.120503652039325
1739209903.3931267;-33.981070128970906
1739209903.393128;-27.267205301931607
1739209903.393129;-38.13080360867914
1739209903.3931305;-45.120503652039325
1739209903.3931317;-38.13080360867914
1739209903.393133;-33.981070128970906
1739209903.393134;-38.13080360867914
1739209903.3931353;-38.13080360867914
1739209903.3931367;-45.120503652039325
1739209903.393138;-33.981070128970956
1739209903.3931391;-45.120503652039325
1739209903.3931403;-45.120503652039325
1739209903.3931417;-45.120503652039325
1739209903.393143;-35.57807855764607
1739209903.3931441;-32.816014438256545
1739209903.3931453;-45.120503652039325
1739209903.3931465;-38.13080360867914
1739209903.393148;-28.58837851428586
1739209903.3931491;-38.13080360867914
1739209903.3931503;-45.120503652039325
1739209903.3931515;-45.120503652039325
1739209903.3931527;-45.120503652039325
1739209903.3931541;-45.120503652039325
1739209903.3931553;-35.57807855764607
1739209903.3931565;-38.13080360867914
1739209903.3931577;-45.120503652039325
1739209903.3931592;-45.120503652039325
1739209903.3931603;-38.13080360867914
1739209903.3931615;-38.13080360867914
1739209903.3931627;-35.57807855764607
1739209903.393164;-31.141103565318915
1739209903.3931653;-38.13080360867914
1739209903.3931665;-35.57807855764607
1739209903.3931677;-45.120503652039325
1739209903.393169;-33.981070128970906
1739209903.3931704;-45.120503652039325
1739209903.3931715;-38.13080360867914
1739209903.3931727;-38.13080360867914
1739209903.393174;-35.57807855764607
1739209903.3931751;-45.120503652039325
1739209903.3931766;-38.13080360867914
1739209903.3931777;-30.49652367304973
1739209903.393179;-38.13080360867914
1739209903.3931801;-32.816014438256545
1739209903.3931813;-38.13080360867914
1739209903.3931828;-45.120503652039325
1739209903.393184;-45.120503652039325
1739209903.3931851;-35.57807855764607
1739209903.3931863;-38.13080360867914
1739209903.3931878;-45.120503652039325
1739209903.393189;-38.13080360867914
1739209903.3931901;-38.13080360867914
1739209903.3931913;-35.57807855764607
1739209903.3931925;-45.120503652039325
1739209903.393194;-32.816014438256545
1739209903.3931952;-38.13080360867914
1739209903.3931963;-45.120503652039325
1739209903.3931975;-45.120503652039325
1739209903.3931987;-45.120503652039325
1739209903.3932002;-35.57807855764607
1739209903.3932014;-35.57807855764607
1739209903.3932025;-38.13080360867914
1739209903.3932037;-45.120503652039325
1739209903.3932052;-35.57807855764607
1739209903.3932064;-38.13080360867914
1739209903.3932076;-45.120503652039325
1739209903.3932087;-45.120503652039325
1739209903.39321;-35.57807855764607
1739209903.3932114;-38.13080360867914
1739209903.3932126;-38.13080360867914
1739209903.3932137;-38.13080360867914
1739209903.393215;-45.120503652039325
1739209903.3932161;-45.120503652039325
1739209903.3932176;-38.13080360867914
1739209903.3932188;-33.981070128970906
1739209903.39322;-35.57807855764607
1739209903.3932211;-38.13080360867914
1739209903.3932226;-38.13080360867914
1739209903.3932238;-38.13080360867914
1739209903.393225;-45.120503652039325
1739209903.3932261;-38.13080360867914
1739209903.3932273;-45.120503652039325
1739209903.3932288;-35.57807855764607
1739209903.39323;-38.13080360867914
1739209903.3932312;-38.13080360867914
1739209903.3932323;-38.13080360867914
1739209903.3932338;-45.120503652039325
1739209903.393235;-38.13080360867914
1739209903.3932362;-45.120503652039325
1739209903.3932374;-38.13080360867914
1739209903.3932385;-38.13080360867914
1739209903.39324;-38.13080360867914
1739209903.3932412;-35.57807855764607
1739209903.3932424;-45.120503652039325
1739209903.3932436;-38.13080360867914
1739209903.3932447;-35.57807855764607
1739209903.3932462;-38.13080360867914
1739209903.3932474;-38.13080360867914
1739209903.3932486;-31.141103565318915
1739209903.3932498;-35.57807855764607
1739209903.3932512;-38.13080360867914
1739209903.3932524;-45.120503652039325
1739209903.3932536;-45.120503652039325
1739209903.3932548;-45.120503652039325
1739209903.393256;-33.981070128970906
1739209903.3932574;-45.120503652039325
1739209903.3932586;-29.438486411369354
1739209903.3932598;-33.981070128970906
1739209903.393261;-45.120503652039325
1739209903.3932621;-45.120503652039325
1739209903.3932636;-38.13080360867914
1739209903.3932648;-38.13080360867914
1739209903.393266;-38.13080360867914
1739209903.3932672;-45.120503652039325
1739209903.3932686;-31.141103565318915
1739209903.3932698;-38.13080360867914
1739209903.393271;-38.13080360867914
1739209903.3932722;-45.120503652039325
1739209903.3932734;-38.13080360867914
1739209903.3932748;-35.57807855764607
1739209903.393276;-35.57807855764607
1739209903.3932772;-38.13080360867914
1739209903.3932784;-38.13080360867914
1739209903.3932798;-33.981070128970906
1739209903.393281;-38.13080360867914
1739209903.3932822;-45.120503652039325
1739209903.3932834;-38.13080360867914
1739209903.3932846;-35.57807855764607
1739209903.393286;-35.57807855764607
1739209903.3932872;-45.120503652039325
1739209903.3932884;-33.981070128970906
1739209903.3932896;-38.13080360867914
1739209903.3932908;-38.13080360867914
1739209903.3932922;-38.13080360867914
1739209903.3932934;-38.13080360867914
1739209903.3932946;-33.981070128970906
1739209903.3932958;-33.981070128970906
1739209903.3932972;-38.13080360867914
1739209903.3932984;-33.981070128970906
1739209903.3932996;-33.981070128970906
1739209903.3933008;-45.120503652039325
1739209903.393302;-45.120503652039325
1739209903.3933034;-45.120503652039325
1739209903.3933046;-38.13080360867914
1739209903.3933058;-38.13080360867914
1739209903.393307;-38.13080360867914
1739209903.3933082;-30.49652367304973
1739209903.3933096;-31.141103565318915
1739209903.3933108;-38.13080360867914
1739209903.393312;-45.120503652039325
1739209903.3933132;-45.120503652039325
1739209903.3933146;-45.120503652039325
1739209903.3933158;-45.120503652039325
1739209903.393317;-45.120503652039325
1739209903.3933182;-38.13080360867914
1739209903.3933194;-38.13080360867914
1739209903.3933208;-38.13080360867914
1739209903.393322;-38.13080360867914
1739209903.3933232;-33.981070128970906
1739209903.3933244;-45.120503652039325
1739209903.3933256;-38.13080360867914
1739209903.393327;-38.13080360867914
1739209903.3933282;-38.13080360867914
1739209903.3933294;-38.13080360867914
1739209903.3933306;-45.120503652039325
1739209903.393332;-32.816014438256545
1739209903.3933332;-33.981070128970906
1739209903.3933344;-45.120503652039325
1739209903.3933356;-38.13080360867914
1739209903.3933368;-38.13080360867914
1739209903.3933382;-45.120503652039325
1739209903.3933394;-45.120503652039325
1739209903.3933406;-45.120503652039325
1739209903.3933418;-45.120503652039325
1739209903.3933432;-45.120503652039325
1739209903.3933444;-45.120503652039325
1739209903.3933456;-45.120503652039325
1739209903.3933468;-38.13080360867914
1739209903.393348;-38.13080360867914
1739209903.3933494;-33.981070128970906
1739209903.3933506;-35.57807855764607
1739209903.3933518;-45.120503652039325
1739209903.393353;-45.120503652039325
1739209903.3933542;-32.816014438256545
1739209903.3933556;-35.57807855764607
1739209903.3933568;-38.13080360867914
1739209903.393358;-38.13080360867914
1739209903.3933592;-35.57807855764607
1739209903.3933606;-38.13080360867914
1739209903.3933618;-45.120503652039325
1739209903.393363;-45.120503652039325
1739209903.3933642;-45.120503652039325
1739209903.3933654;-45.120503652039325
1739209903.3933668;-45.120503652039325
1739209903.393368;-45.120503652039325
1739209903.3933692;-45.120503652039325
1739209903.3933704;-45.120503652039325
1739209903.3933716;-45.120503652039325
1739209903.393373;-45.120503652039325
1739209903.3933742;-38.13080360867914
1739209903.3933754;-35.57807855764607
1739209903.3933766;-45.120503652039325
1739209903.393378;-45.120503652039325
1739209903.3933792;-30.49652367304973
1739209903.3933804;-35.57807855764607
1739209903.3933816;-45.120503652039325
1739209903.3933828;-45.120503652039325
1739209903.3933842;-38.13080360867914
1739209903.3933854;-35.57807855764607
1739209903.3933866;-45.120503652039325
1739209903.3933878;-38.13080360867914
1739209903.393389;-45.120503652039325
1739209903.3933904;-45.120503652039325
1739209903.3933916;-38.13080360867914
1739209903.3933928;-35.57807855764607
1739209903.393394;-45.120503652039325
1739209903.3933954;-45.120503652039325
1739209903.3933966;-45.120503652039325
1739209903.3933978;-38.13080360867914
1739209903.393399;-35.57807855764607
1739209903.3934002;-38.13080360867914
1739209903.3934016;-45.120503652039325
1739209903.3934028;-45.120503652039325
1739209903.393404;-38.13080360867914
1739209903.3934052;-38.13080360867914
1739209903.3934066;-45.120503652039325
1739209903.3934078;-45.120503652039325
1739209903.393409;-35.57807855764607
1739209903.3934102;-38.13080360867914
1739209903.3934114;-45.120503652039325
1739209903.3934128;-45.120503652039325
1739209903.393414;-45.120503652039325
1739209903.3934152;-45.120503652039325
1739209903.3934164;-38.13080360867914
1739209903.3934176;-32.816014438256545
1739209903.393419;-45.120503652039325
1739209903.3934202;-45.120503652039325
1739209903.3934214;-35.57807855764607
1739209903.3934226;-35.57807855764607
1739209903.393424;-45.120503652039325
1739209903.3934252;-45.120503652039325
1739209903.3934264;-35.57807855764607
1739209903.3934276;-33.981070128970906
1739209903.3934288;-32.816014438256545
1739209903.3934302;-30.49652367304973
1739209903.3934314;-38.13080360867914
1739209903.3934326;-45.120503652039325
1739209903.3934338;-45.120503652039325
1739209903.393435;-38.13080360867914
1739209903.3934364;-32.816014438256545
1739209903.3934376;-32.816014438256545
1739209903.3934388;-45.120503652039325
1739209903.39344;-38.13080360867914
1739209903.3934414;-38.13080360867914
1739209903.3934426;-45.120503652039325
1739209903.3934438;-45.120503652039325
1739209903.393445;-45.120503652039325
1739209903.3934462;-35.57807855764607
1739209903.3934476;-38.13080360867914
1739209903.3934488;-35.57807855764607
1739209903.39345;-35.57807855764607
1739209903.3934512;-45.120503652039325
1739209903.3934526;-45.120503652039325
1739209903.3934538;-45.120503652039325
1739209903.393455;-45.120503652039325
1739209903.3934562;-38.13080360867914
1739209903.3934574;-38.13080360867914
1739209903.3934588;-45.120503652039325
1739209903.39346;-38.13080360867914
1739209903.3934612;-45.120503652039325
1739209903.3934624;-38.13080360867914
1739209903.3934636;-38.13080360867914
1739209903.393465;-38.13080360867914
1739209903.3934662;-45.120503652039325
1739209903.3934674;-38.13080360867914
1739209903.3934686;-45.120503652039325
1739209903.39347;-33.981070128970956
1739209903.3934712;-38.13080360867914
1739209903.3934724;-45.120503652039325
1739209903.3934736;-38.13080360867914
1739209903.3934748;-45.120503652039325
1739209903.3934762;-38.13080360867914
1739209903.3934774;-38.13080360867914
1739209903.3934786;-35.57807855764607
1739209903.3934798;-31.141103565318915
1739209903.393481;-35.57807855764607
1739209903.3934824;-38.13080360867914
1739209903.3934836;-45.120503652039325
1739209903.3934848;-38.13080360867914
1739209903.393486;-38.13080360867914
1739209903.3934875;-45.120503652039325
1739209903.3934886;-45.120503652039325
1739209903.3934898;-45.120503652039325
1739209903.393491;-45.120503652039325
1739209903.3934922;-45.120503652039325
1739209903.3934937;-45.120503652039325
1739209903.3934948;-38.13080360867914
1739209903.393496;-38.13080360867914
1739209903.3934972;-45.120503652039325
1739209903.3934984;-45.120503652039325
1739209903.3934999;-45.120503652039325
1739209903.393501;-45.120503652039325
1739209903.3935022;-45.120503652039325
1739209903.3935034;-45.120503652039325
1739209903.3935049;-45.120503652039325
1739209903.393506;-38.13080360867914
1739209903.3935072;-38.13080360867914
1739209903.3935084;-38.13080360867914
1739209903.3935096;-35.57807855764607
1739209903.393511;-35.57807855764607
1739209903.3935122;-38.13080360867914
1739209903.3935134;-38.13080360867914
1739209903.3935146;-33.981070128970906
1739209903.393516;-31.141103565318915
1739209903.3935173;-38.13080360867914
1739209903.3935184;-38.13080360867914
1739209903.3935196;-38.13080360867914
1739209903.3935208;-38.13080360867914
1739209903.3935223;-45.120503652039325
1739209903.3935235;-45.120503652039325
1739209903.3935246;-38.13080360867914
1739209903.3935258;-38.13080360867914
1739209903.393527;-45.120503652039325
1739209903.3935285;-45.120503652039325
1739209903.3935297;-45.120503652039325
1739209903.3935308;-38.13080360867914
1739209903.393532;-38.13080360867914
1739209903.3935335;-45.120503652039325
1739209903.3935347;-38.13080360867914
1739209903.3935359;-45.120503652039325
1739209903.393537;-38.13080360867914
1739209903.3935382;-38.13080360867914
1739209903.3935397;-38.13080360867914
1739209903.3935409;-31.141103565318915
1739209903.393542;-45.120503652039325
1739209903.3935432;-45.120503652039325
1739209903.3935444;-38.13080360867914
1739209903.3935459;-38.13080360867914
1739209903.393547;-45.120503652039325
1739209903.3935483;-45.120503652039325
1739209903.3935494;-45.120503652039325
1739209903.3935509;-38.13080360867914
1739209903.393552;-38.13080360867914
1739209903.3935533;-45.120503652039325
1739209903.3935544;-38.13080360867914
1739209903.3935556;-45.120503652039325
1739209903.393557;-38.13080360867914
1739209903.3935583;-45.120503652039325
1739209903.3935595;-38.13080360867914
1739209903.3935606;-38.13080360867914
1739209903.3935618;-45.120503652039325
1739209903.3935633;-38.13080360867914
1739209903.3935645;-38.13080360867914
1739209903.3935657;-35.57807855764607
1739209903.3935668;-38.13080360867914
1739209903.3935683;-45.120503652039325
1739209903.3935695;-45.120503652039325
1739209903.3935707;-45.120503652039325
1739209903.3935719;-45.120503652039325
1739209903.393573;-45.120503652039325
1739209903.3935745;-45.120503652039325
1739209903.3935757;-45.120503652039325
1739209903.3935769;-45.120503652039325
1739209903.393578;-38.13080360867914
1739209903.3935795;-35.57807855764607
1739209903.3935807;-32.816014438256545
1739209903.3935819;-38.13080360867914
1739209903.393583;-38.13080360867914
1739209903.3935843;-45.120503652039325
1739209903.3935857;-35.57807855764607
1739209903.3935869;-38.13080360867914
1739209903.393588;-33.981070128970906
1739209903.3935893;-45.120503652039325
1739209903.3935905;-38.13080360867914
1739209903.393592;-38.13080360867914
1739209903.393593;-45.120503652039325
1739209903.3935943;-45.120503652039325
1739209903.3935955;-38.13080360867914
1739209903.393597;-38.13080360867914
1739209903.393598;-45.120503652039325
1739209903.3935993;-45.120503652039325
1739209903.3936005;-45.120503652039325
1739209903.3936017;-45.120503652039325
1739209903.393603;-45.120503652039325
1739209903.3936043;-38.13080360867914
1739209903.3936055;-38.13080360867914
1739209903.3936067;-45.120503652039325
1739209903.3936079;-45.120503652039325
1739209903.3936093;-38.13080360867914
1739209903.3936105;-27.8777449560314
1739209903.3936117;-33.981070128970906
1739209903.3936129;-45.120503652039325
1739209903.3936143;-38.13080360867914
1739209903.3936155;-30.49652367304973
1739209903.3936167;-38.13080360867914
1739209903.3936179;-45.120503652039325
1739209903.393619;-38.13080360867914
1739209903.3936205;-38.13080360867914
1739209903.3936217;-45.120503652039325
1739209903.3936229;-38.13080360867914
1739209903.393624;-45.120503652039325
1739209903.3936255;-45.120503652039325
1739209903.3936267;-45.120503652039325
1739209903.393628;-45.120503652039325
1739209903.393629;-38.13080360867914
1739209903.3936303;-27.8777449560314
1739209903.3936317;-35.57807855764607
1739209903.393633;-45.120503652039325
1739209903.393634;-38.13080360867914
1739209903.3936353;-32.816014438256545
1739209903.3936365;-33.981070128970906
1739209903.393638;-45.120503652039325
1739209903.393639;-45.120503652039325
1739209903.3936403;-38.13080360867914
1739209903.3936415;-38.13080360867914
1739209903.393643;-45.120503652039325
1739209903.393644;-45.120503652039325
1739209903.3936453;-38.13080360867914
1739209903.3936465;-38.13080360867914
1739209903.3936477;-45.120503652039325
1739209903.393649;-38.13080360867914
1739209903.3936503;-45.120503652039325
1739209903.3936515;-45.120503652039325
1739209903.3936527;-38.13080360867914
1739209903.3936539;-38.13080360867914
1739209903.3936553;-38.13080360867914
1739209903.3936565;-38.13080360867914
1739209903.3936577;-45.120503652039325
1739209903.3936589;-45.120503652039325
1739209903.3936603;-30.49652367304973
1739209903.3936615;-28.58837851428586
1739209903.3936627;-45.120503652039325
1739209903.393664;-38.13080360867914
1739209903.393665;-35.57807855764607
1739209903.3936665;-32.816014438256545
1739209903.3936677;-45.120503652039325
1739209903.393669;-38.13080360867914
1739209903.39367;-45.120503652039325
1739209903.3936713;-38.13080360867914
1739209903.3936727;-35.57807855764607
1739209903.393674;-45.120503652039325
1739209903.393675;-38.13080360867914
1739209903.3936763;-38.13080360867914
1739209903.3936777;-38.13080360867914
1739209903.393679;-38.13080360867914
1739209903.39368;-35.57807855764607
1739209903.3936813;-38.13080360867914
1739209903.3936825;-45.120503652039325
1739209903.393684;-38.13080360867914
1739209903.393685;-45.120503652039325
1739209903.3936863;-38.13080360867914
1739209903.3936875;-38.13080360867914
1739209903.393689;-45.120503652039325
1739209903.39369;-33.981070128970906
1739209903.3936913;-32.816014438256545
1739209903.3936925;-45.120503652039325
1739209903.3936937;-45.120503652039325
1739209903.393695;-31.141103565318893
1739209903.3936963;-38.13080360867914
1739209903.3936975;-38.13080360867914
1739209903.3936987;-35.57807855764607
1739209903.3937;-45.120503652039325
1739209903.3937013;-45.120503652039325
1739209903.3937025;-38.13080360867914
1739209903.3937037;-38.13080360867914
1739209903.393705;-45.120503652039325
1739209903.3937063;-45.120503652039325
1739209903.3937075;-32.816014438256545
1739209903.3937087;-35.57807855764607
1739209903.39371;-45.120503652039325
1739209903.393711;-38.13080360867914
1739209903.3937125;-32.816014438256545
