CAN Message; 0x77:8cf56874856362df
1739209608.7175994;-33.981070128970906
1739209608.7175996;-45.120503652039325
1739209608.7175999;-45.120503652039325
1739209608.7176;-38.13080360867914
1739209608.7176006;-45.120503652039325
1739209608.7176008;-45.120503652039325
1739209608.717601;-45.120503652039325
1739209608.7176013;-45.120503652039325
1739209608.7176018;-45.120503652039325
1739209608.717602;-38.13080360867914
1739209608.7176023;-35.57807855764607
1739209608.7176025;-38.13080360867914
1739209608.717603;-38.13080360867914
1739209608.7176032;-45.120503652039325
1739209608.7176034;-45.120503652039325
1739209608.7176037;-38.13080360867914
1739209608.7176042;-35.57807855764607
1739209608.7176044;-45.120503652039325
1739209608.7176046;-45.120503652039325
1739209608.7176049;-45.120503652039325
1739209608.7176054;-45.120503652039325
1739209608.7176056;-35.57807855764607
1739209608.7176058;-33.981070128970906
1739209608.717606;-38.13080360867914
1739209608.7176065;-45.120503652039325
1739209608.7176068;-38.13080360867914
1739209608.717607;-38.13080360867914
1739209608.7176073;-45.120503652039325
1739209608.7176077;-38.13080360867914
1739209608.717608;-45.120503652039325
1739209608.7176082;-45.120503652039325
1739209608.7176085;-45.120503652039325
1739209608.717609;-45.120503652039325
1739209608.7176092;-45.120503652039325
1739209608.7176094;-38.13080360867914
1739209608.7176096;-38.13080360867914
1739209608.7176101;-45.120503652039325
1739209608.7176104;-38.13080360867914
1739209608.7176106;-38.13080360867914
1739209608.7176108;-38.13080360867914
1739209608.7176113;-45.120503652039325
1739209608.7176116;-38.13080360867914
1739209608.7176118;-38.13080360867914
1739209608.717612;-29.438486411369333
1739209608.7176125;-33.981070128970906
1739209608.7176127;-45.120503652039325
1739209608.717613;-45.120503652039325
1739209608.7176132;-32.816014438256545
1739209608.7176137;-38.13080360867914
1739209608.717614;-45.120503652039325
1739209608.7176142;-45.120503652039325
1739209608.7176144;-38.13080360867914
1739209608.717615;-45.120503652039325
1739209608.7176151;-38.13080360867914
1739209608.7176154;-35.57807855764607
1739209608.7176156;-35.57807855764607
1739209608.717616;-45.120503652039325
1739209608.7176163;-35.57807855764607
1739209608.7176166;-35.57807855764607
1739209608.7176168;-35.57807855764607
1739209608.7176173;-33.981070128970906
1739209608.7176175;-45.120503652039325
1739209608.7176178;-45.120503652039325
1739209608.717618;-35.57807855764607
1739209608.7176185;-45.120503652039325
1739209608.7176187;-45.120503652039325
1739209608.717619;-38.13080360867914
1739209608.7176192;-38.13080360867914
1739209608.7176197;-45.120503652039325
1739209608.71762;-45.120503652039325
1739209608.7176201;-45.120503652039325
1739209608.7176204;-38.13080360867914
1739209608.7176208;-35.57807855764607
1739209608.717621;-38.13080360867914
1739209608.7176213;-38.13080360867914
1739209608.7176216;-45.120503652039325
1739209608.717622;-45.120503652039325
1739209608.7176223;-38.13080360867914
1739209608.7176225;-33.981070128970906
1739209608.7176228;-33.981070128970906
1739209608.7176232;-38.13080360867914
1739209608.7176235;-35.57807855764607
1739209608.7176237;-38.13080360867914
1739209608.717624;-45.120503652039325
1739209608.7176244;-45.120503652039325
1739209608.7176247;-38.13080360867914
1739209608.717625;-38.13080360867914
1739209608.7176251;-45.120503652039325
1739209608.7176256;-45.120503652039325
1739209608.7176259;-45.120503652039325
1739209608.717626;-45.120503652039325
1739209608.7176263;-45.120503652039325
1739209608.7176268;-38.13080360867914
1739209608.717627;-35.57807855764607
1739209608.7176273;-38.13080360867914
1739209608.7176275;-32.816014438256545
1739209608.717628;-35.57807855764607
1739209608.7176282;-38.13080360867914
1739209608.7176285;-38.13080360867914
1739209608.7176287;-33.981070128970906
1739209608.7176292;-45.120503652039325
1739209608.7176294;-35.57807855764607
1739209608.7176297;-38.13080360867914
1739209608.71763;-38.13080360867914
1739209608.7176304;-45.120503652039325
1739209608.7176306;-35.57807855764607
1739209608.7176309;-38.13080360867914
1739209608.717631;-45.120503652039325
1739209608.7176316;-38.13080360867914
1739209608.7176318;-38.13080360867914
1739209608.717632;-45.120503652039325
1739209608.7176323;-45.120503652039325
1739209608.7176328;-45.120503652039325
1739209608.717633;-45.120503652039325
1739209608.7176332;-35.57807855764607
1739209608.7176337;-38.13080360867914
1739209608.717634;-45.120503652039325
1739209608.7176342;-45.120503652039325
1739209608.7176344;-45.120503652039325
1739209608.717635;-38.13080360867914
1739209608.7176352;-38.13080360867914
1739209608.7176354;-38.13080360867914
1739209608.7176356;-45.120503652039325
1739209608.717636;-45.120503652039325
1739209608.7176363;-45.120503652039325
1739209608.7176366;-45.120503652039325
1739209608.7176368;-45.120503652039325
1739209608.7176373;-38.13080360867914
1739209608.7176375;-38.13080360867914
1739209608.7176378;-45.120503652039325
1739209608.717638;-45.120503652039325
1739209608.7176385;-45.120503652039325
1739209608.7176387;-38.13080360867914
1739209608.717639;-45.120503652039325
1739209608.7176392;-38.13080360867914
1739209608.7176397;-26.487275050834715
1739209608.71764;-38.13080360867914
1739209608.7176402;-35.57807855764607
1739209608.7176404;-35.57807855764607
1739209608.7176409;-38.13080360867914
1739209608.717641;-45.120503652039325
1739209608.7176414;-45.120503652039325
1739209608.7176416;-45.120503652039325
1739209608.717642;-45.120503652039325
1739209608.7176423;-45.120503652039325
1739209608.7176425;-38.13080360867914
1739209608.7176428;-45.120503652039325
1739209608.7176433;-45.120503652039325
1739209608.7176435;-45.120503652039325
1739209608.7176437;-35.57807855764607
1739209608.717644;-35.57807855764607
1739209608.7176445;-45.120503652039325
1739209608.7176447;-45.120503652039325
1739209608.717645;-38.13080360867914
1739209608.7176452;-38.13080360867914
1739209608.7176456;-45.120503652039325
1739209608.717646;-38.13080360867914
1739209608.7176461;-32.816014438256545
1739209608.7176464;-38.13080360867914
1739209608.7176468;-31.141103565318893
1739209608.717647;-35.57807855764607
1739209608.7176473;-45.120503652039325
1739209608.7176476;-45.120503652039325
1739209608.717648;-45.120503652039325
1739209608.7176483;-38.13080360867914
1739209608.7176485;-38.13080360867914
1739209608.7176487;-45.120503652039325
1739209608.7176492;-32.81601443825658
1739209608.7176495;-45.120503652039325
1739209608.7176497;-32.816014438256545
1739209608.71765;-45.120503652039325
1739209608.7176504;-45.120503652039325
1739209608.7176507;-38.13080360867914
1739209608.717651;-35.57807855764607
1739209608.7176511;-45.120503652039325
1739209608.7176516;-28.21854285175415
1739209608.7176518;-32.816014438256545
1739209608.717652;-38.13080360867914
1739209608.7176523;-33.981070128970906
1739209608.7176528;-35.57807855764607
1739209608.717653;-45.120503652039325
1739209608.7176533;-35.57807855764607
1739209608.7176535;-38.13080360867914
1739209608.717654;-45.120503652039325
1739209608.7176542;-38.13080360867914
1739209608.7176545;-38.13080360867914
1739209608.7176547;-33.981070128970906
1739209608.7176552;-32.816014438256545
1739209608.7176554;-38.13080360867914
1739209608.7176557;-35.57807855764607
1739209608.717656;-38.13080360867914
1739209608.7176564;-45.120503652039325
1739209608.7176566;-45.120503652039325
1739209608.7176569;-35.57807855764607
1739209608.717657;-45.120503652039325
1739209608.7176576;-45.120503652039325
1739209608.7176578;-33.981070128970906
1739209608.717658;-35.57807855764607
1739209608.7176583;-38.13080360867914
1739209608.7176588;-38.13080360867914
1739209608.717659;-38.13080360867914
1739209608.7176592;-45.120503652039325
1739209608.7176595;-38.13080360867914
1739209608.71766;-45.120503652039325
1739209608.7176602;-45.120503652039325
1739209608.7176604;-45.120503652039325
1739209608.7176607;-38.13080360867914
1739209608.7176611;-38.13080360867914
1739209608.7176614;-45.120503652039325
1739209608.7176616;-45.120503652039325
1739209608.7176619;-38.13080360867914
1739209608.7176623;-38.13080360867914
1739209608.7176626;-38.13080360867914
1739209608.7176628;-45.120503652039325
1739209608.717663;-38.13080360867914
1739209608.7176635;-38.13080360867914
1739209608.7176638;-38.13080360867914
1739209608.717664;-38.13080360867914
1739209608.7176642;-38.13080360867914
1739209608.7176647;-45.120503652039325
1739209608.717665;-38.13080360867914
1739209608.7176652;-35.57807855764607
1739209608.7176654;-45.120503652039325
1739209608.717666;-38.13080360867914
1739209608.7176661;-33.981070128970906
1739209608.7176664;-45.120503652039325
1739209608.7176666;-38.13080360867914
1739209608.717667;-35.57807855764607
1739209608.7176673;-45.120503652039325
1739209608.7176676;-38.13080360867914
1739209608.7176678;-35.57807855764607
1739209608.7176683;-38.13080360867914
1739209608.7176685;-33.981070128970906
1739209608.7176688;-45.120503652039325
1739209608.717669;-38.13080360867914
1739209608.7176695;-32.816014438256545
1739209608.7176697;-33.981070128970906
1739209608.71767;-45.120503652039325
1739209608.7176702;-38.13080360867914
1739209608.7176707;-45.120503652039325
1739209608.717671;-45.120503652039325
1739209608.7176712;-45.120503652039325
1739209608.7176716;-35.57807855764607
1739209608.7176719;-38.13080360867914
1739209608.717672;-33.981070128970906
1739209608.7176723;-32.816014438256545
1739209608.7176728;-38.13080360867914
1739209608.717673;-45.120503652039325
1739209608.7176733;-33.981070128970906
1739209608.7176735;-32.816014438256545
1739209608.717674;-33.981070128970906
1739209608.7176743;-45.120503652039325
1739209608.7176745;-45.120503652039325
1739209608.7176747;-45.120503652039325
1739209608.7176752;-33.981070128970906
1739209608.7176754;-45.120503652039325
1739209608.7176757;-30.49652367304973
1739209608.717676;-35.57807855764607
1739209608.7176764;-45.120503652039325
1739209608.7176766;-45.120503652039325
1739209608.7176769;-33.981070128970906
1739209608.717677;-45.120503652039325
1739209608.7176776;-45.120503652039325
1739209608.7176778;-35.57807855764607
1739209608.717678;-33.981070128970906
1739209608.7176783;-38.13080360867914
1739209608.7176788;-35.57807855764607
1739209608.717679;-38.13080360867914
1739209608.7176793;-45.120503652039325
1739209608.7176795;-45.120503652039325
1739209608.71768;-45.120503652039325
1739209608.7176802;-45.120503652039325
1739209608.7176805;-45.120503652039325
1739209608.7176807;-45.120503652039325
1739209608.7176812;-45.120503652039325
1739209608.7176814;-45.120503652039325
1739209608.7176816;-38.13080360867914
1739209608.717682;-38.13080360867914
1739209608.7176824;-45.120503652039325
1739209608.7176826;-45.120503652039325
1739209608.7176828;-45.120503652039325
1739209608.717683;-38.13080360867914
1739209608.7176836;-35.57807855764607
1739209608.7176838;-45.120503652039325
1739209608.717684;-45.120503652039325
1739209608.7176843;-38.13080360867914
1739209608.7176847;-38.13080360867914
1739209608.717685;-45.120503652039325
1739209608.7176852;-33.981070128970906
1739209608.7176855;-31.141103565318915
1739209608.717686;-45.120503652039325
1739209608.7176862;-38.13080360867914
1739209608.7176864;-38.13080360867914
1739209608.7176867;-38.13080360867914
1739209608.7176871;-45.120503652039325
1739209608.7176874;-38.13080360867914
1739209608.7176876;-45.120503652039325
1739209608.7176878;-35.57807855764607
1739209608.7176883;-38.13080360867914
1739209608.7176886;-45.120503652039325
1739209608.7176888;-45.120503652039325
1739209608.717689;-38.13080360867914
1739209608.7176895;-33.981070128970906
1739209608.7176898;-45.120503652039325
1739209608.71769;-33.981070128970906
1739209608.7176902;-31.141103565318915
1739209608.7176907;-45.120503652039325
1739209608.717691;-45.120503652039325
1739209608.7176912;-38.13080360867914
1739209608.7176914;-38.13080360867914
1739209608.717692;-33.981070128970906
1739209608.7176921;-45.120503652039325
1739209608.7176924;-38.13080360867914
1739209608.7176926;-33.981070128970906
1739209608.717693;-45.120503652039325
1739209608.7176933;-45.120503652039325
1739209608.7176936;-45.120503652039325
1739209608.7176938;-38.13080360867914
1739209608.7176943;-45.120503652039325
1739209608.7176945;-45.120503652039325
1739209608.7176948;-45.120503652039325
1739209608.717695;-45.120503652039325
1739209608.7176955;-38.13080360867914
1739209608.7176957;-45.120503652039325
1739209608.717696;-45.120503652039325
1739209608.7176962;-38.13080360867914
1739209608.7176967;-35.57807855764607
1739209608.717697;-45.120503652039325
1739209608.7176971;-38.13080360867914
1739209608.7176974;-33.981070128970906
1739209608.7176979;-38.13080360867914
1739209608.717698;-45.120503652039325
1739209608.7176983;-35.57807855764607
1739209608.7176986;-33.981070128970906
1739209608.717699;-38.13080360867914
1739209608.7176993;-38.13080360867914
1739209608.7176995;-45.120503652039325
1739209608.7176998;-45.120503652039325
1739209608.7177002;-45.120503652039325
1739209608.7177005;-45.120503652039325
1739209608.7177007;-45.120503652039325
1739209608.717701;-32.816014438256545
1739209608.7177014;-32.816014438256545
1739209608.7177017;-45.120503652039325
1739209608.717702;-38.13080360867914
1739209608.7177022;-38.13080360867914
1739209608.7177026;-38.13080360867914
1739209608.7177029;-45.120503652039325
1739209608.717703;-38.13080360867914
1739209608.7177033;-38.13080360867914
1739209608.7177038;-38.13080360867914
1739209608.717704;-45.120503652039325
1739209608.7177043;-45.120503652039325
1739209608.7177045;-45.120503652039325
1739209608.717705;-45.120503652039325
1739209608.7177052;-45.120503652039325
1739209608.7177055;-38.13080360867914
1739209608.7177057;-35.57807855764607
1739209608.7177062;-38.13080360867914
1739209608.7177064;-45.120503652039325
1739209608.7177067;-45.120503652039325
1739209608.717707;-29.438486411369333
1739209608.7177074;-32.816014438256545
1739209608.7177076;-45.120503652039325
1739209608.7177079;-38.13080360867914
1739209608.717708;-45.120503652039325
1739209608.7177086;-38.13080360867914
1739209608.7177088;-45.120503652039325
1739209608.717709;-38.13080360867914
1739209608.7177095;-38.13080360867914
1739209608.7177098;-45.120503652039325
1739209608.71771;-38.13080360867914
1739209608.7177103;-45.120503652039325
1739209608.7177107;-45.120503652039325
1739209608.717711;-45.120503652039325
1739209608.7177112;-33.981070128970906
1739209608.7177114;-45.120503652039325
1739209608.717712;-38.13080360867914
1739209608.7177122;-33.981070128970906
1739209608.7177124;-45.120503652039325
1739209608.7177126;-45.120503652039325
1739209608.717713;-45.120503652039325
1739209608.7177134;-38.13080360867914
1739209608.7177136;-45.120503652039325
1739209608.7177138;-38.13080360867914
1739209608.7177143;-38.13080360867914
1739209608.7177145;-38.13080360867914
1739209608.7177148;-35.57807855764607
1739209608.717715;-38.13080360867914
1739209608.7177155;-45.120503652039325
1739209608.7177157;-33.981070128970906
1739209608.717716;-38.13080360867914
1739209608.7177162;-45.120503652039325
1739209608.7177167;-45.120503652039325
1739209608.717717;-45.120503652039325
1739209608.7177172;-38.13080360867914
1739209608.7177174;-38.13080360867914
1739209608.717718;-38.13080360867914
1739209608.7177181;-38.13080360867914
1739209608.7177184;-32.816014438256545
1739209608.7177186;-38.13080360867914
1739209608.717719;-45.120503652039325
1739209608.7177193;-38.13080360867914
1739209608.7177196;-35.57807855764607
1739209608.7177198;-33.981070128970906
1739209608.7177203;-45.120503652039325
1739209608.7177205;-45.120503652039325
1739209608.7177207;-38.13080360867914
1739209608.717721;-33.981070128970906
1739209608.7177215;-45.120503652039325
1739209608.7177217;-32.81601443825658
1739209608.717722;-45.120503652039325
1739209608.7177222;-45.120503652039325
1739209608.7177227;-45.120503652039325
1739209608.717723;-38.13080360867914
1739209608.7177231;-38.13080360867914
1739209608.7177234;-38.13080360867914
1739209608.7177238;-38.13080360867914
1739209608.717724;-27.267205301931607
1739209608.7177243;-38.13080360867914
1739209608.7177246;-45.120503652039325
1739209608.717725;-45.120503652039325
1739209608.7177253;-38.13080360867914
1739209608.7177255;-45.120503652039325
1739209608.7177258;-45.120503652039325
1739209608.7177262;-45.120503652039325
1739209608.7177265;-38.13080360867914
1739209608.7177267;-38.13080360867914
1739209608.717727;-38.13080360867914
1739209608.7177274;-38.13080360867914
1739209608.7177277;-45.120503652039325
1739209608.717728;-45.120503652039325
1739209608.7177281;-45.120503652039325
1739209608.7177286;-45.120503652039325
1739209608.7177289;-45.120503652039325
1739209608.717729;-45.120503652039325
1739209608.7177293;-45.120503652039325
1739209608.7177298;-38.13080360867914
1739209608.71773;-45.120503652039325
1739209608.7177303;-45.120503652039325
1739209608.7177305;-45.120503652039325
1739209608.717731;-45.120503652039325
1739209608.7177312;-31.141103565318915
1739209608.7177315;-45.120503652039325
1739209608.7177317;-38.13080360867914
1739209608.7177322;-45.120503652039325
1739209608.7177324;-45.120503652039325
1739209608.7177327;-38.13080360867914
1739209608.717733;-38.13080360867914
1739209608.7177334;-45.120503652039325
1739209608.7177336;-29.438486411369347
1739209608.7177339;-31.141103565318915
1739209608.717734;-45.120503652039325
1739209608.7177346;-38.13080360867914
1739209608.7177348;-45.120503652039325
1739209608.717735;-45.120503652039325
1739209608.7177353;-45.120503652039325
1739209608.7177358;-45.120503652039325
1739209608.717736;-45.120503652039325
1739209608.7177362;-45.120503652039325
1739209608.7177365;-45.120503652039325
1739209608.717737;-45.120503652039325
1739209608.7177372;-35.57807855764607
1739209608.7177374;-35.57807855764607
1739209608.7177377;-45.120503652039325
1739209608.7177382;-45.120503652039325
1739209608.7177384;-38.13080360867914
1739209608.7177386;-45.120503652039325
1739209608.7177389;-45.120503652039325
1739209608.7177393;-32.816014438256545
1739209608.7177396;-45.120503652039325
1739209608.7177398;-45.120503652039325
1739209608.71774;-45.120503652039325
1739209608.7177405;-45.120503652039325
1739209608.7177408;-35.57807855764607
1739209608.717741;-45.120503652039325
1739209608.7177413;-45.120503652039325
1739209608.7177417;-32.816014438256545
1739209608.717742;-35.57807855764607
1739209608.7177422;-45.120503652039325
1739209608.7177424;-45.120503652039325
1739209608.717743;-38.13080360867914
1739209608.7177432;-33.981070128970906
1739209608.7177434;-33.981070128970906
1739209608.7177436;-38.13080360867914
1739209608.717744;-38.13080360867914
1739209608.7177444;-38.13080360867914
1739209608.7177446;-38.13080360867914
1739209608.7177448;-38.13080360867914
1739209608.7177453;-45.120503652039325
1739209608.7177455;-38.13080360867914
1739209608.7177458;-45.120503652039325
1739209608.717746;-45.120503652039325
1739209608.7177465;-45.120503652039325
1739209608.7177467;-38.13080360867914
1739209608.717747;-45.120503652039325
1739209608.7177472;-45.120503652039325
1739209608.7177477;-38.13080360867914
1739209608.717748;-45.120503652039325
1739209608.7177482;-45.120503652039325
1739209608.7177486;-38.13080360867914
1739209608.7177489;-35.57807855764607
1739209608.717749;-35.57807855764607
1739209608.7177494;-38.13080360867914
1739209608.7177498;-38.13080360867914
1739209608.71775;-38.13080360867914
1739209608.7177503;-45.120503652039325
1739209608.7177505;-35.57807855764607
1739209608.717751;-38.13080360867914
1739209608.7177513;-35.57807855764607
1739209608.7177515;-38.13080360867914
1739209608.7177517;-38.13080360867914
1739209608.7177522;-35.57807855764607
1739209608.7177525;-45.120503652039325
1739209608.7177527;-45.120503652039325
1739209608.717753;-45.120503652039325
1739209608.7177534;-45.120503652039325
1739209608.7177536;-38.13080360867914
1739209608.717754;-38.13080360867914
1739209608.7177541;-38.13080360867914
1739209608.7177546;-45.120503652039325
1739209608.7177548;-45.120503652039325
1739209608.717755;-38.13080360867914
1739209608.7177553;-33.981070128970906
1739209608.7177558;-35.57807855764607
1739209608.717756;-45.120503652039325
1739209608.7177563;-38.13080360867914
1739209608.7177565;-38.13080360867914
1739209608.717757;-38.13080360867914
1739209608.7177572;-35.57807855764607
1739209608.7177575;-33.981070128970906
1739209608.7177577;-45.120503652039325
1739209608.7177582;-45.120503652039325
1739209608.7177584;-38.13080360867914
1739209608.7177587;-38.13080360867914
1739209608.717759;-45.120503652039325
1739209608.7177594;-45.120503652039325
1739209608.7177596;-45.120503652039325
1739209608.7177598;-45.120503652039325
1739209608.71776;-45.120503652039325
1739209608.7177606;-38.13080360867914
1739209608.7177608;-35.57807855764607
1739209608.717761;-38.13080360867914
1739209608.7177613;-32.816014438256545
1739209608.7177618;-35.57807855764607
1739209608.717762;-38.13080360867914
1739209608.7177622;-33.981070128970906
1739209608.7177625;-45.120503652039325
1739209608.717763;-45.120503652039325
1739209608.7177632;-35.57807855764607
1739209608.7177634;-38.13080360867914
1739209608.7177637;-45.120503652039325
1739209608.7177641;-45.120503652039325
1739209608.7177644;-45.120503652039325
1739209608.7177646;-35.57807855764607
1739209608.7177649;-38.13080360867914
1739209608.7177653;-45.120503652039325
1739209608.7177656;-45.120503652039325
1739209608.7177658;-45.120503652039325
1739209608.717766;-32.816014438256545
1739209608.7177665;-45.120503652039325
1739209608.7177668;-38.13080360867914
1739209608.717767;-45.120503652039325
1739209608.7177672;-30.49652367304973
1739209608.7177677;-27.267205301931607
1739209608.717768;-45.120503652039325
1739209608.7177682;-38.13080360867914
1739209608.7177684;-35.57807855764607
1739209608.717769;-38.13080360867914
1739209608.7177691;-45.120503652039325
1739209608.7177694;-38.13080360867914
1739209608.7177696;-45.120503652039325
1739209608.71777;-45.120503652039325
1739209608.7177703;-35.57807855764607
1739209608.7177706;-38.13080360867914
1739209608.7177708;-45.120503652039325
1739209608.7177713;-45.120503652039325
1739209608.7177715;-35.57807855764607
1739209608.7177718;-38.13080360867914
1739209608.717772;-38.13080360867914
1739209608.7177725;-38.13080360867914
1739209608.7177727;-45.120503652039325
1739209608.717773;-38.13080360867914
1739209608.7177732;-38.13080360867914
1739209608.7177737;-38.13080360867914
1739209608.717774;-45.120503652039325
1739209608.7177742;-38.13080360867914
1739209608.7177744;-35.57807855764607
1739209608.7177749;-32.816014438256545
1739209608.717775;-45.120503652039325
1739209608.7177753;-45.120503652039325
1739209608.7177756;-45.120503652039325
1739209608.717776;-33.981070128970906
1739209608.7177763;-45.120503652039325
1739209608.7177765;-45.120503652039325
1739209608.7177768;-45.120503652039325
1739209608.7177773;-35.57807855764607
1739209608.7177775;-45.120503652039325
1739209608.7177777;-45.120503652039325
1739209608.717778;-45.120503652039325
1739209608.7177784;-45.120503652039325
1739209608.7177787;-35.57807855764607
1739209608.717779;-35.57807855764607
1739209608.7177792;-38.13080360867914
1739209608.7177796;-27.267205301931607
1739209608.7177799;-38.13080360867914
1739209608.71778;-45.120503652039325
1739209608.7177804;-38.13080360867914
1739209608.7177808;-35.57807855764607
1739209608.717781;-38.13080360867914
1739209608.7177813;-45.120503652039325
1739209608.7177815;-45.120503652039325
1739209608.717782;-31.14110356531892
1739209608.7177823;-38.13080360867914
1739209608.7177825;-38.13080360867914
1739209608.7177827;-45.120503652039325
1739209608.7177832;-45.120503652039325
1739209608.7177835;-38.13080360867914
1739209608.7177837;-38.13080360867914
1739209608.717784;-45.120503652039325
1739209608.7177844;-33.981070128970906
1739209608.7177846;-35.57807855764607
1739209608.717785;-38.13080360867914
1739209608.7177851;-38.13080360867914
1739209608.7177856;-38.13080360867914
1739209608.7177858;-38.13080360867914
1739209608.7177892;-38.13080360867914
1739209608.7177925;-45.120503652039325
1739209608.717796;-38.13080360867914
1739209608.7177994;-35.57807855764607
1739209608.7178028;-45.120503652039325
1739209608.717806;-45.120503652039325
1739209608.7178097;-33.981070128970906
1739209608.717813;-38.13080360867914
1739209608.7178164;-38.13080360867914
1739209608.7178197;-38.13080360867914
1739209608.7178233;-38.13080360867914
1739209608.7178266;-45.120503652039325
1739209608.71783;-45.120503652039325
1739209608.7178333;-45.120503652039325
1739209608.7178369;-38.13080360867914
1739209608.7178402;-38.13080360867914
1739209608.7178435;-38.13080360867914
1739209608.7178469;-45.120503652039325
1739209608.7178504;-38.13080360867914
1739209608.7178538;-35.57807855764607
1739209608.7178571;-38.13080360867914
1739209608.7178605;-45.120503652039325
1739209608.717864;-38.13080360867914
1739209608.7178674;-32.816014438256545
1739209608.7178707;-45.120503652039325
1739209608.717874;-45.120503652039325
1739209608.7178776;-38.13080360867914
1739209608.717881;-45.120503652039325
1739209608.7178843;-45.120503652039325
1739209608.7178876;-38.13080360867914
1739209608.7178912;-45.120503652039325
1739209608.7178946;-45.120503652039325
1739209608.717898;-38.13080360867914
1739209608.7179012;-38.13080360867914
1739209608.7179048;-38.13080360867914
1739209608.7179081;-45.120503652039325
1739209608.7179115;-45.120503652039325
1739209608.7179148;-45.120503652039325
1739209608.7179184;-35.57807855764607
1739209608.7179217;-38.13080360867914
1739209608.717925;-38.13080360867914
1739209608.7179284;-35.57807855764607
1739209608.7179317;-38.13080360867914
1739209608.7179353;-45.120503652039325
1739209608.7179387;-45.120503652039325
1739209608.717942;-45.120503652039325
1739209608.7179453;-45.120503652039325
1739209608.717949;-45.120503652039325
1739209608.7179523;-45.120503652039325
1739209608.7179556;-38.13080360867914
1739209608.717959;-38.13080360867914
1739209608.7179625;-45.120503652039325
1739209608.7179658;-38.13080360867914
1739209608.7179692;-45.120503652039325
1739209608.7179725;-33.981070128970906
1739209608.717976;-33.981070128970906
1739209608.7179794;-38.13080360867914
1739209608.7179828;-38.13080360867914
1739209608.717986;-38.13080360867914
1739209608.7179897;-29.438486411369333
1739209608.717993;-35.57807855764607
1739209608.7179964;-45.120503652039325
1739209608.7179997;-45.120503652039325
1739209608.7180033;-32.816014438256545
1739209608.7180066;-35.57807855764607
1739209608.71801;-45.120503652039325
1739209608.7180133;-38.13080360867914
1739209608.7180169;-45.120503652039325
1739209608.7180202;-38.13080360867914
1739209608.7180235;-45.120503652039325
1739209608.7180269;-38.13080360867914
1739209608.7180305;-38.13080360867914
1739209608.7180338;-38.13080360867914
1739209608.7180371;-38.13080360867914
1739209608.7180405;-45.120503652039325
1739209608.718044;-31.141103565318893
1739209608.7180474;-35.57807855764607
1739209608.7180507;-45.120503652039325
1739209608.718054;-45.120503652039325
1739209608.7180576;-32.816014438256545
1739209608.718061;-35.57807855764607
1739209608.7180643;-45.120503652039325
1739209608.7180676;-45.120503652039325
1739209608.7180712;-45.120503652039325
1739209608.7180746;-45.120503652039325
1739209608.718078;-38.13080360867914
1739209608.7180812;-35.57807855764607
1739209608.7180846;-38.13080360867914
1739209608.7180882;-38.13080360867914
1739209608.7180915;-38.13080360867914
1739209608.7180948;-45.120503652039325
1739209608.7180982;-38.13080360867914
1739209608.7181017;-38.13080360867914
1739209608.718105;-38.13080360867914
1739209608.7181084;-45.120503652039325
1739209608.7181118;-35.57807855764607
1739209608.7181153;-38.13080360867914
1739209608.7181187;-38.13080360867914
1739209608.718122;-38.13080360867914
1739209608.7181253;-45.120503652039325
1739209608.718129;-38.13080360867914
1739209608.7181323;-38.13080360867914
1739209608.7181356;-33.981070128970906
1739209608.718139;-45.120503652039325
1739209608.7181425;-45.120503652039325
1739209608.7181458;-45.120503652039325
1739209608.7181492;-45.120503652039325
1739209608.7181525;-45.120503652039325
1739209608.718156;-38.13080360867914
1739209608.7181594;-33.981070128970906
1739209608.7181628;-38.13080360867914
1739209608.718166;-35.57807855764607
1739209608.7181697;-38.13080360867914
1739209608.718173;-38.13080360867914
1739209608.7181764;-45.120503652039325
1739209608.7181797;-32.816014438256545
1739209608.7181833;-30.49652367304973
1739209608.7181866;-45.120503652039325
1739209608.71819;-45.120503652039325
1739209608.7181933;-35.57807855764607
1739209608.7181969;-33.981070128970906
1739209608.7182002;-45.120503652039325
1739209608.7182035;-35.57807855764607
1739209608.718207;-38.13080360867914
1739209608.7182105;-45.120503652039325
1739209608.7182138;-38.13080360867914
1739209608.7182171;-38.13080360867914
1739209608.7182205;-45.120503652039325
1739209608.7182238;-45.120503652039325
1739209608.7182274;-35.57807855764607
1739209608.7182307;-45.120503652039325
1739209608.718234;-32.816014438256545
1739209608.7182374;-28.58837851428586
1739209608.718241;-38.13080360867914
1739209608.7182443;-38.13080360867914
1739209608.7182477;-35.57807855764607
1739209608.718251;-35.57807855764607
1739209608.7182546;-38.13080360867914
1739209608.718258;-45.120503652039325
1739209608.7182612;-45.120503652039325
1739209608.7182646;-45.120503652039325
1739209608.7182682;-38.13080360867914
1739209608.7182715;-38.13080360867914
1739209608.7182748;-45.120503652039325
1739209608.7182782;-45.120503652039325
1739209608.7182817;-38.13080360867914
1739209608.718285;-45.120503652039325
1739209608.7182884;-45.120503652039325
1739209608.7182918;-38.13080360867914
1739209608.7182953;-38.13080360867914
1739209608.7182987;-38.13080360867914
1739209608.718302;-45.120503652039325
1739209608.7183053;-45.120503652039325
1739209608.718309;-33.981070128970906
1739209608.7183123;-38.13080360867914
1739209608.7183156;-38.13080360867914
1739209608.718319;-28.992665084841942
1739209608.7183225;-38.13080360867914
1739209608.7183259;-45.120503652039325
1739209608.7183292;-38.13080360867914
1739209608.7183325;-38.13080360867914
