CAN Message; 0x77:a4cd9a0e4d17182a
1739209590.9296823;-45.120503652039325
1739209590.929685;-45.120503652039325
1739209590.9296877;-38.13080360867914
1739209590.9296906;-45.120503652039325
1739209590.9296935;-38.13080360867914
1739209590.9296963;-35.57807855764607
1739209590.9296992;-38.13080360867914
1739209590.929702;-32.816014438256545
1739209590.929705;-35.57807855764607
1739209590.9297075;-38.13080360867914
1739209590.9297104;-32.816014438256545
1739209590.9297132;-28.992665084841942
1739209590.929716;-38.13080360867914
1739209590.929719;-38.13080360867914
1739209590.9297218;-38.13080360867914
1739209590.9297247;-35.57807855764607
1739209590.9297273;-33.981070128970906
1739209590.9297302;-38.13080360867914
1739209590.929733;-45.120503652039325
1739209590.929736;-38.13080360867914
1739209590.9297388;-38.13080360867914
1739209590.9297416;-38.13080360867914
1739209590.9297445;-45.120503652039325
1739209590.929747;-45.120503652039325
1739209590.92975;-45.120503652039325
1739209590.9297528;-38.13080360867914
1739209590.9297557;-38.13080360867914
1739209590.9297585;-32.816014438256545
1739209590.9297614;-45.120503652039325
1739209590.9297643;-38.13080360867914
1739209590.9297671;-38.13080360867914
1739209590.9297698;-38.13080360867914
1739209590.9297726;-38.13080360867914
1739209590.9297755;-45.120503652039325
1739209590.9297783;-45.120503652039325
1739209590.9297812;-28.58837851428586
1739209590.929784;-38.13080360867914
1739209590.929787;-45.120503652039325
1739209590.9297895;-38.13080360867914
1739209590.9297924;-32.816014438256545
1739209590.9297953;-38.13080360867914
1739209590.9297981;-38.13080360867914
1739209590.929801;-38.13080360867914
1739209590.9298038;-31.141103565318943
1739209590.9298067;-45.120503652039325
1739209590.9298093;-32.816014438256545
1739209590.9298122;-38.13080360867914
1739209590.929815;-45.120503652039325
1739209590.929818;-45.120503652039325
1739209590.9298208;-38.13080360867914
1739209590.9298236;-35.57807855764607
1739209590.9298265;-29.438486411369333
1739209590.9298291;-35.57807855764607
1739209590.929832;-45.120503652039325
1739209590.9298348;-38.13080360867914
1739209590.9298377;-38.13080360867914
1739209590.9298406;-45.120503652039325
1739209590.9298434;-45.120503652039325
1739209590.9298463;-45.120503652039325
1739209590.929849;-45.120503652039325
1739209590.9298518;-38.13080360867914
1739209590.9298546;-38.13080360867914
1739209590.9298575;-45.120503652039325
1739209590.9298604;-45.120503652039325
1739209590.9298632;-38.13080360867914
1739209590.929866;-38.13080360867914
1739209590.929869;-38.13080360867914
1739209590.9298716;-32.816014438256545
1739209590.9298744;-32.816014438256545
1739209590.9298773;-45.120503652039325
1739209590.9298801;-45.120503652039325
1739209590.929883;-45.120503652039325
1739209590.9298859;-38.13080360867914
1739209590.9298887;-45.120503652039325
1739209590.9298913;-45.120503652039325
1739209590.9298942;-31.141103565318893
1739209590.929897;-32.816014438256545
1739209590.9299;-45.120503652039325
1739209590.9299028;-45.120503652039325
1739209590.9299057;-35.57807855764607
1739209590.9299085;-35.57807855764607
1739209590.9299111;-45.120503652039325
1739209590.929914;-33.981070128970906
1739209590.9299169;-45.120503652039325
1739209590.9299197;-45.120503652039325
1739209590.9299226;-35.57807855764607
1739209590.9299254;-35.57807855764607
1739209590.9299283;-45.120503652039325
1739209590.929931;-38.13080360867914
1739209590.9299338;-35.57807855764607
1739209590.9299366;-38.13080360867914
1739209590.9299395;-38.13080360867914
1739209590.9299424;-35.57807855764607
1739209590.9299452;-38.13080360867914
1739209590.929948;-45.120503652039325
1739209590.9299507;-38.13080360867914
1739209590.9299536;-38.13080360867914
1739209590.9299564;-45.120503652039325
1739209590.9299593;-35.57807855764607
1739209590.9299622;-38.13080360867914
1739209590.929965;-45.120503652039325
1739209590.9299679;-38.13080360867914
1739209590.9299707;-45.120503652039325
1739209590.9299734;-38.13080360867914
1739209590.9299762;-33.981070128970906
1739209590.929979;-38.13080360867914
1739209590.929982;-31.141103565318915
1739209590.9299848;-33.981070128970906
1739209590.9299877;-35.57807855764607
1739209590.9299905;-38.13080360867914
1739209590.9299932;-38.13080360867914
1739209590.929996;-45.120503652039325
1739209590.9299989;-33.981070128970906
1739209590.9300017;-38.13080360867914
1739209590.9300046;-45.120503652039325
1739209590.9300075;-45.120503652039325
1739209590.9300103;-45.120503652039325
1739209590.930013;-35.57807855764607
1739209590.9300158;-38.13080360867914
1739209590.9300187;-45.120503652039325
1739209590.9300215;-33.981070128970906
1739209590.9300244;-45.120503652039325
1739209590.9300272;-38.13080360867914
1739209590.93003;-38.13080360867914
1739209590.9300327;-45.120503652039325
1739209590.9300356;-45.120503652039325
1739209590.9300385;-38.13080360867914
1739209590.9300413;-38.13080360867914
1739209590.9300442;-45.120503652039325
1739209590.930047;-45.120503652039325
1739209590.93005;-38.13080360867914
1739209590.9300528;-38.13080360867914
1739209590.9300554;-33.981070128970906
1739209590.9300582;-31.141103565318915
1739209590.930061;-38.13080360867914
1739209590.930064;-45.120503652039325
1739209590.9300668;-38.13080360867914
1739209590.9300697;-45.120503652039325
1739209590.9300725;-38.13080360867914
1739209590.9300752;-38.13080360867914
1739209590.930078;-33.981070128970906
1739209590.930081;-38.13080360867914
1739209590.9300838;-38.13080360867914
1739209590.9300866;-38.13080360867914
1739209590.9300895;-38.13080360867914
1739209590.9300923;-38.13080360867914
1739209590.930095;-38.13080360867914
1739209590.9300978;-45.120503652039325
1739209590.9301007;-45.120503652039325
1739209590.9301035;-45.120503652039325
1739209590.9301064;-38.13080360867914
1739209590.9301093;-38.13080360867914
1739209590.9301121;-38.13080360867914
1739209590.9301147;-45.120503652039325
1739209590.9301176;-45.120503652039325
1739209590.9301205;-38.13080360867914
1739209590.9301233;-33.981070128970906
1739209590.9301262;-31.141103565318915
1739209590.930129;-38.13080360867914
1739209590.930132;-45.120503652039325
1739209590.9301345;-38.13080360867914
1739209590.9301374;-38.13080360867914
1739209590.9301403;-45.120503652039325
1739209590.930143;-45.120503652039325
1739209590.930146;-38.13080360867914
1739209590.9301488;-35.57807855764607
1739209590.9301517;-38.13080360867914
1739209590.9301546;-38.13080360867914
1739209590.9301572;-45.120503652039325
1739209590.93016;-38.13080360867914
1739209590.930163;-38.13080360867914
1739209590.9301658;-38.13080360867914
1739209590.9301686;-32.816014438256545
1739209590.9301715;-33.981070128970906
1739209590.9301744;-45.120503652039325
1739209590.930177;-45.120503652039325
1739209590.9301798;-38.13080360867914
1739209590.9301827;-45.120503652039325
1739209590.9301856;-45.120503652039325
1739209590.9301884;-45.120503652039325
1739209590.9301913;-45.120503652039325
1739209590.9301941;-38.13080360867914
1739209590.9301968;-38.13080360867914
1739209590.9301996;-38.13080360867914
1739209590.9302025;-38.13080360867914
1739209590.9302053;-38.13080360867914
1739209590.9302082;-45.120503652039325
1739209590.930211;-45.120503652039325
1739209590.930214;-33.981070128970906
1739209590.9302166;-35.57807855764607
1739209590.9302194;-45.120503652039325
1739209590.9302223;-38.13080360867914
1739209590.9302251;-38.13080360867914
1739209590.930228;-38.13080360867914
1739209590.9302309;-38.13080360867914
1739209590.9302337;-45.120503652039325
1739209590.9302363;-38.13080360867914
1739209590.9302392;-28.992665084841942
1739209590.930242;-45.120503652039325
1739209590.930245;-45.120503652039325
1739209590.9302478;-38.13080360867914
1739209590.9302506;-38.13080360867914
1739209590.9302535;-45.120503652039325
1739209590.9302564;-45.120503652039325
1739209590.930259;-45.120503652039325
1739209590.9302619;-38.13080360867914
1739209590.9302647;-38.13080360867914
1739209590.9302676;-35.57807855764607
1739209590.9302704;-45.120503652039325
1739209590.9302733;-38.13080360867914
1739209590.9302762;-32.816014438256545
1739209590.9302788;-38.13080360867914
1739209590.9302816;-45.120503652039325
1739209590.9302845;-30.49652367304973
1739209590.9302874;-38.13080360867914
1739209590.9302902;-45.120503652039325
1739209590.930293;-33.981070128970906
1739209590.930296;-45.120503652039325
1739209590.9302986;-45.120503652039325
1739209590.9303014;-45.120503652039325
1739209590.9303043;-45.120503652039325
1739209590.9303071;-45.120503652039325
1739209590.93031;-45.120503652039325
1739209590.9303129;-38.13080360867914
1739209590.9303157;-45.120503652039325
1739209590.9303184;-32.816014438256545
1739209590.9303212;-38.13080360867914
1739209590.930324;-38.13080360867914
1739209590.930327;-45.120503652039325
1739209590.9303298;-45.120503652039325
1739209590.9303327;-38.13080360867914
1739209590.9303355;-45.120503652039325
1739209590.9303384;-45.120503652039325
1739209590.930341;-45.120503652039325
1739209590.9303439;-45.120503652039325
1739209590.9303467;-38.13080360867914
1739209590.9303496;-45.120503652039325
1739209590.9303524;-38.13080360867914
1739209590.9303553;-38.13080360867914
1739209590.9303582;-45.120503652039325
1739209590.9303608;-45.120503652039325
1739209590.9303637;-33.981070128970906
1739209590.9303665;-45.120503652039325
1739209590.9303694;-45.120503652039325
1739209590.9303722;-38.13080360867914
1739209590.930375;-45.120503652039325
1739209590.930378;-38.13080360867914
1739209590.9303806;-45.120503652039325
1739209590.9303834;-45.120503652039325
1739209590.9303863;-45.120503652039325
1739209590.9303892;-38.13080360867914
1739209590.930392;-33.981070128970906
1739209590.930395;-38.13080360867914
1739209590.9303977;-31.141103565318893
1739209590.9304004;-38.13080360867914
1739209590.9304032;-45.120503652039325
1739209590.930406;-35.57807855764607
1739209590.930409;-38.13080360867914
1739209590.9304118;-45.120503652039325
1739209590.9304147;-38.13080360867914
1739209590.9304175;-38.13080360867914
1739209590.9304202;-45.120503652039325
1739209590.930423;-45.120503652039325
1739209590.930426;-45.120503652039325
1739209590.9304287;-45.120503652039325
1739209590.9304316;-45.120503652039325
1739209590.9304345;-35.57807855764607
1739209590.9304373;-33.981070128970906
1739209590.9304402;-38.13080360867914
1739209590.9304428;-35.57807855764607
1739209590.9304457;-38.13080360867914
1739209590.9304485;-38.13080360867914
1739209590.9304514;-38.13080360867914
1739209590.9304543;-45.120503652039325
1739209590.930457;-45.120503652039325
1739209590.93046;-38.13080360867914
1739209590.9304626;-38.13080360867914
1739209590.9304655;-45.120503652039325
1739209590.9304683;-45.120503652039325
1739209590.9304712;-45.120503652039325
1739209590.930474;-45.120503652039325
1739209590.930477;-38.13080360867914
1739209590.9304798;-38.13080360867914
1739209590.9304824;-45.120503652039325
1739209590.9304852;-45.120503652039325
1739209590.930488;-45.120503652039325
1739209590.930491;-45.120503652039325
1739209590.9304938;-35.57807855764607
1739209590.9304967;-35.57807855764607
1739209590.9304996;-38.13080360867914
1739209590.9305022;-38.13080360867914
1739209590.930505;-35.57807855764607
1739209590.930508;-35.57807855764607
1739209590.9305108;-38.13080360867914
1739209590.9305136;-38.13080360867914
1739209590.9305165;-38.13080360867914
1739209590.9305193;-45.120503652039325
1739209590.930522;-38.13080360867914
1739209590.9305248;-32.816014438256545
1739209590.9305277;-45.120503652039325
1739209590.9305305;-45.120503652039325
1739209590.9305334;-45.120503652039325
1739209590.9305363;-33.981070128970906
1739209590.9305391;-38.13080360867914
1739209590.930542;-45.120503652039325
1739209590.9305446;-45.120503652039325
1739209590.9305475;-45.120503652039325
1739209590.9305503;-38.13080360867914
1739209590.9305532;-38.13080360867914
1739209590.930556;-45.120503652039325
1739209590.930559;-33.981070128970906
1739209590.9305618;-33.981070128970906
1739209590.9305644;-38.13080360867914
1739209590.9305673;-38.13080360867914
1739209590.9305701;-35.57807855764607
1739209590.930573;-38.13080360867914
1739209590.9305758;-38.13080360867914
1739209590.9305787;-45.120503652039325
1739209590.9305816;-38.13080360867914
1739209590.9305842;-38.13080360867914
1739209590.930587;-45.120503652039325
1739209590.93059;-45.120503652039325
1739209590.9305928;-38.13080360867914
1739209590.9305956;-38.13080360867914
1739209590.9305985;-45.120503652039325
1739209590.9306014;-38.13080360867914
1739209590.930604;-38.13080360867914
1739209590.9306068;-38.13080360867914
1739209590.9306097;-38.13080360867914
1739209590.9306126;-45.120503652039325
1739209590.9306154;-38.13080360867914
1739209590.9306183;-38.13080360867914
1739209590.9306211;-38.13080360867914
1739209590.9306238;-45.120503652039325
1739209590.9306266;-45.120503652039325
1739209590.9306295;-35.57807855764607
1739209590.9306324;-45.120503652039325
1739209590.9306352;-45.120503652039325
1739209590.930638;-33.981070128970906
1739209590.930641;-38.13080360867914
1739209590.9306438;-33.981070128970906
1739209590.9306464;-45.120503652039325
1739209590.9306493;-38.13080360867914
1739209590.9306521;-45.120503652039325
1739209590.930655;-38.13080360867914
1739209590.9306579;-38.13080360867914
1739209590.9306607;-45.120503652039325
1739209590.9306636;-38.13080360867914
1739209590.9306662;-38.13080360867914
1739209590.930669;-45.120503652039325
1739209590.930672;-38.13080360867914
1739209590.9306748;-33.981070128970906
1739209590.9306777;-45.120503652039325
1739209590.9306805;-38.13080360867914
1739209590.9306834;-45.120503652039325
1739209590.930686;-35.57807855764607
1739209590.9306889;-33.981070128970906
1739209590.9306917;-35.57807855764607
1739209590.9306946;-38.13080360867914
1739209590.9306974;-38.13080360867914
1739209590.9307003;-38.13080360867914
1739209590.9307032;-45.120503652039325
1739209590.9307058;-45.120503652039325
1739209590.9307086;-45.120503652039325
1739209590.9307115;-38.13080360867914
1739209590.9307144;-32.816014438256545
1739209590.9307172;-32.816014438256545
1739209590.93072;-27.267205301931607
1739209590.930723;-45.120503652039325
1739209590.9307258;-38.13080360867914
1739209590.9307284;-38.13080360867914
1739209590.9307313;-33.981070128970906
1739209590.9307342;-45.120503652039325
1739209590.930737;-45.120503652039325
1739209590.9307399;-45.120503652039325
1739209590.9307427;-32.81601443825658
1739209590.9307456;-45.120503652039325
1739209590.9307482;-45.120503652039325
1739209590.930751;-38.13080360867914
1739209590.930754;-45.120503652039325
1739209590.9307568;-45.120503652039325
1739209590.9307597;-38.13080360867914
1739209590.9307625;-38.13080360867914
1739209590.9307654;-28.992665084841942
1739209590.930768;-45.120503652039325
1739209590.9307709;-45.120503652039325
1739209590.9307737;-38.13080360867914
1739209590.9307766;-33.981070128970906
1739209590.9307795;-33.981070128970906
1739209590.9307823;-45.120503652039325
1739209590.9307852;-45.120503652039325
1739209590.9307878;-38.13080360867914
1739209590.9307907;-38.13080360867914
1739209590.9307935;-45.120503652039325
1739209590.9307964;-45.120503652039325
1739209590.9307992;-45.120503652039325
1739209590.930802;-45.120503652039325
1739209590.930805;-45.120503652039325
1739209590.9308076;-45.120503652039325
1739209590.9308105;-33.981070128970956
1739209590.9308133;-45.120503652039325
1739209590.9308162;-38.13080360867914
1739209590.930819;-38.13080360867914
1739209590.930822;-38.13080360867914
1739209590.9308248;-38.13080360867914
1739209590.9308276;-45.120503652039325
1739209590.9308302;-33.981070128970906
1739209590.930833;-26.991370085610722
1739209590.930836;-35.57807855764607
1739209590.9308388;-35.57807855764607
1739209590.9308417;-35.57807855764607
1739209590.9308445;-38.13080360867914
1739209590.9308474;-45.120503652039325
1739209590.93085;-33.981070128970906
1739209590.930853;-45.120503652039325
1739209590.9308558;-33.981070128970956
1739209590.9308586;-45.120503652039325
1739209590.9308615;-38.13080360867914
1739209590.9308643;-45.120503652039325
1739209590.9308672;-35.57807855764607
1739209590.9308698;-35.57807855764607
1739209590.9308727;-45.120503652039325
1739209590.9308755;-38.13080360867914
1739209590.9308784;-32.816014438256545
1739209590.9308813;-33.981070128970906
1739209590.9308841;-38.13080360867914
1739209590.930887;-45.120503652039325
1739209590.9308896;-45.120503652039325
1739209590.9308925;-35.57807855764607
1739209590.9308953;-35.57807855764607
1739209590.9308982;-35.57807855764607
1739209590.930901;-35.57807855764607
1739209590.930904;-38.13080360867914
1739209590.9309068;-45.120503652039325
1739209590.9309094;-38.13080360867914
1739209590.9309123;-45.120503652039325
1739209590.930915;-45.120503652039325
1739209590.930918;-35.57807855764607
1739209590.9309208;-38.13080360867914
1739209590.9309237;-45.120503652039325
1739209590.9309266;-33.981070128970906
1739209590.9309294;-45.120503652039325
1739209590.930932;-38.13080360867914
1739209590.930935;-35.57807855764607
1739209590.9309378;-32.816014438256545
1739209590.9309406;-38.13080360867914
1739209590.9309435;-38.13080360867914
1739209590.9309464;-35.57807855764607
1739209590.9309492;-38.13080360867914
1739209590.9309518;-35.57807855764607
1739209590.9309547;-33.981070128970906
1739209590.9309576;-38.13080360867914
1739209590.9309604;-45.120503652039325
1739209590.9309633;-35.57807855764607
1739209590.9309661;-38.13080360867914
1739209590.930969;-45.120503652039325
1739209590.9309716;-45.120503652039325
1739209590.9309745;-38.13080360867914
1739209590.9309773;-38.13080360867914
1739209590.9309802;-35.57807855764607
1739209590.930983;-38.13080360867914
1739209590.930986;-45.120503652039325
1739209590.9309888;-38.13080360867914
1739209590.9309914;-38.13080360867914
1739209590.9309943;-38.13080360867914
1739209590.9309971;-45.120503652039325
1739209590.931;-45.120503652039325
1739209590.9310029;-38.13080360867914
1739209590.9310057;-38.13080360867914
1739209590.9310086;-45.120503652039325
1739209590.9310112;-38.13080360867914
1739209590.931014;-35.57807855764607
1739209590.931017;-38.13080360867914
1739209590.9310198;-45.120503652039325
1739209590.9310226;-38.13080360867914
1739209590.9310255;-38.13080360867914
1739209590.9310284;-38.13080360867914
1739209590.9310312;-38.13080360867914
1739209590.9310338;-45.120503652039325
1739209590.9310367;-45.120503652039325
1739209590.9310396;-33.981070128970906
1739209590.9310424;-38.13080360867914
1739209590.9310453;-38.13080360867914
1739209590.9310482;-38.13080360867914
1739209590.931051;-33.981070128970906
1739209590.9310536;-38.13080360867914
1739209590.9310565;-45.120503652039325
1739209590.9310594;-38.13080360867914
1739209590.9310622;-38.13080360867914
1739209590.931065;-45.120503652039325
1739209590.931068;-45.120503652039325
1739209590.9310708;-35.57807855764607
1739209590.9310734;-38.13080360867914
1739209590.9310763;-38.13080360867914
1739209590.9310791;-38.13080360867914
1739209590.931082;-38.13080360867914
1739209590.9310849;-38.13080360867914
1739209590.9310877;-38.13080360867914
1739209590.9310906;-45.120503652039325
1739209590.9310932;-45.120503652039325
1739209590.931096;-38.13080360867914
1739209590.931099;-35.57807855764607
1739209590.9311018;-38.13080360867914
1739209590.9311047;-35.57807855764607
1739209590.9311075;-35.57807855764607
1739209590.9311104;-45.120503652039325
1739209590.9311132;-45.120503652039325
1739209590.9311159;-45.120503652039325
1739209590.9311187;-38.13080360867914
1739209590.9311216;-38.13080360867914
1739209590.9311244;-38.13080360867914
1739209590.9311273;-45.120503652039325
1739209590.9311302;-33.981070128970906
1739209590.931133;-45.120503652039325
1739209590.9311357;-45.120503652039325
1739209590.9311385;-45.120503652039325
1739209590.9311414;-38.13080360867914
1739209590.9311442;-32.816014438256545
1739209590.931147;-38.13080360867914
1739209590.93115;-45.120503652039325
1739209590.9311528;-38.13080360867914
1739209590.9311554;-33.981070128970906
1739209590.9311583;-38.13080360867914
1739209590.9311612;-35.57807855764607
1739209590.931164;-38.13080360867914
1739209590.931167;-45.120503652039325
1739209590.9311697;-45.120503652039325
1739209590.9311726;-33.981070128970906
1739209590.9311752;-33.981070128970906
1739209590.931178;-45.120503652039325
1739209590.931181;-45.120503652039325
1739209590.9311838;-45.120503652039325
1739209590.9311867;-38.13080360867914
1739209590.9311895;-38.13080360867914
1739209590.9311924;-33.981070128970906
1739209590.931195;-45.120503652039325
1739209590.931198;-45.120503652039325
1739209590.9312007;-38.13080360867914
1739209590.9312036;-38.13080360867914
1739209590.9312065;-45.120503652039325
1739209590.9312093;-33.981070128970906
1739209590.9312122;-45.120503652039325
1739209590.931215;-38.13080360867914
1739209590.9312177;-33.981070128970906
1739209590.9312205;-35.57807855764607
1739209590.9312234;-35.57807855764607
1739209590.9312263;-45.120503652039325
1739209590.931229;-38.13080360867914
1739209590.931232;-38.13080360867914
1739209590.9312348;-38.13080360867914
1739209590.9312375;-45.120503652039325
1739209590.9312403;-45.120503652039325
1739209590.9312432;-45.120503652039325
1739209590.931246;-38.13080360867914
1739209590.931249;-45.120503652039325
1739209590.9312518;-45.120503652039325
1739209590.9312546;-38.13080360867914
1739209590.9312572;-45.120503652039325
1739209590.93126;-38.13080360867914
1739209590.931263;-38.13080360867914
1739209590.9312658;-35.57807855764607
1739209590.9312687;-28.992665084841942
1739209590.9312716;-45.120503652039325
1739209590.9312744;-45.120503652039325
1739209590.931277;-38.13080360867914
1739209590.93128;-31.141103565318915
1739209590.9312828;-45.120503652039325
1739209590.9312856;-38.13080360867914
1739209590.9312885;-45.120503652039325
1739209590.9312913;-38.13080360867914
1739209590.9312942;-45.120503652039325
1739209590.9312968;-38.13080360867914
1739209590.9312997;-38.13080360867914
1739209590.9313025;-45.120503652039325
1739209590.9313054;-38.13080360867914
1739209590.9313083;-45.120503652039325
1739209590.9313111;-38.13080360867914
1739209590.931314;-35.57807855764607
1739209590.9313169;-38.13080360867914
1739209590.9313195;-45.120503652039325
1739209590.9313223;-35.57807855764607
1739209590.9313252;-35.57807855764607
1739209590.931328;-45.120503652039325
1739209590.931331;-45.120503652039325
1739209590.9313338;-38.13080360867914
1739209590.9313366;-35.57807855764607
1739209590.9313393;-45.120503652039325
1739209590.9313421;-45.120503652039325
1739209590.931345;-38.13080360867914
1739209590.9313478;-38.13080360867914
1739209590.9313507;-45.120503652039325
1739209590.9313536;-35.57807855764607
1739209590.9313564;-38.13080360867914
1739209590.931359;-38.13080360867914
1739209590.931362;-38.13080360867914
1739209590.9313648;-45.120503652039325
1739209590.9313676;-45.120503652039325
1739209590.9313705;-45.120503652039325
1739209590.9313734;-38.13080360867914
1739209590.9313762;-38.13080360867914
1739209590.9313788;-38.13080360867914
1739209590.9313817;-26.487275050834715
1739209590.9313846;-35.57807855764607
1739209590.9313874;-45.120503652039325
1739209590.9313903;-33.981070128970906
1739209590.9313931;-38.13080360867914
1739209590.931396;-35.57807855764607
1739209590.9313986;-38.13080360867914
1739209590.9314015;-35.57807855764607
1739209590.9314044;-30.49652367304976
1739209590.9314072;-45.120503652039325
1739209590.93141;-32.816014438256545
1739209590.931413;-45.120503652039325
1739209590.9314158;-38.13080360867914
1739209590.9314187;-35.57807855764607
1739209590.9314213;-38.13080360867914
1739209590.9314241;-38.13080360867914
1739209590.931427;-35.57807855764607
1739209590.9314299;-35.57807855764607
1739209590.9314327;-45.120503652039325
1739209590.9314356;-45.120503652039325
1739209590.9314384;-45.120503652039325
1739209590.931441;-45.120503652039325
1739209590.931444;-38.13080360867914
1739209590.9314468;-38.13080360867914
1739209590.9314497;-38.13080360867914
1739209590.9314525;-38.13080360867914
1739209590.9314554;-45.120503652039325
1739209590.9314582;-45.120503652039325
1739209590.9314609;-38.13080360867914
1739209590.9314637;-38.13080360867914
1739209590.9314666;-33.981070128970906
1739209590.9314694;-35.57807855764607
1739209590.9314723;-45.120503652039325
1739209590.9314752;-45.120503652039325
1739209590.931478;-45.120503652039325
1739209590.9314806;-45.120503652039325
1739209590.9314835;-45.120503652039325
1739209590.9314864;-38.13080360867914
1739209590.9314892;-38.13080360867914
1739209590.931492;-45.120503652039325
1739209590.931495;-32.816014438256545
1739209590.9314978;-30.49652367304973
1739209590.9315007;-45.120503652039325
1739209590.9315033;-45.120503652039325
1739209590.9315062;-35.57807855764607
1739209590.931509;-38.13080360867914
1739209590.9315119;-45.120503652039325
1739209590.9315147;-38.13080360867914
1739209590.9315176;-45.120503652039325
1739209590.9315205;-45.120503652039325
1739209590.931523;-38.13080360867914
1739209590.931526;-35.57807855764607
1739209590.9315288;-38.13080360867914
1739209590.9315317;-38.13080360867914
1739209590.9315345;-35.57807855764607
1739209590.9315374;-35.57807855764607
1739209590.9315403;-35.57807855764607
1739209590.9315429;-38.13080360867914
1739209590.9315457;-32.816014438256545
1739209590.9315486;-35.57807855764607
1739209590.9315515;-35.57807855764607
1739209590.9315543;-38.13080360867914
1739209590.9315572;-45.120503652039325
1739209590.93156;-45.120503652039325
1739209590.9315627;-45.120503652039325
1739209590.9315655;-45.120503652039325
1739209590.9315684;-38.13080360867914
1739209590.9315712;-38.13080360867914
1739209590.931574;-38.13080360867914
1739209590.931577;-33.981070128970906
1739209590.9315798;-45.120503652039325
1739209590.9315825;-38.13080360867914
1739209590.9315853;-45.120503652039325
1739209590.9315882;-38.13080360867914
1739209590.931591;-45.120503652039325
1739209590.931594;-38.13080360867914
1739209590.9315968;-45.120503652039325
1739209590.9315996;-45.120503652039325
1739209590.9316025;-38.13080360867914
1739209590.931605;-38.13080360867914
1739209590.931608;-45.120503652039325
1739209590.9316108;-33.981070128970906
1739209590.9316137;-45.120503652039325
1739209590.9316165;-45.120503652039325
1739209590.9316194;-35.57807855764607
1739209590.9316223;-38.13080360867914
1739209590.931625;-45.120503652039325
1739209590.9316278;-38.13080360867914
1739209590.9316306;-38.13080360867914
1739209590.9316335;-38.13080360867914
1739209590.9316363;-38.13080360867914
1739209590.9316392;-38.13080360867914
1739209590.931642;-45.120503652039325
1739209590.9316447;-45.120503652039325
1739209590.9316475;-38.13080360867914
1739209590.9316504;-38.13080360867914
1739209590.9316533;-45.120503652039325
1739209590.9316561;-33.981070128970906
1739209590.931659;-38.13080360867914
1739209590.9316618;-38.13080360867914
1739209590.9316645;-38.13080360867914
1739209590.9316673;-33.981070128970906
1739209590.9316702;-38.13080360867914
1739209590.931673;-45.120503652039325
1739209590.931676;-38.13080360867914
1739209590.9316788;-31.141103565318915
1739209590.9316816;-38.13080360867914
1739209590.9316843;-45.120503652039325
1739209590.931687;-38.13080360867914
1739209590.93169;-38.13080360867914
1739209590.9316928;-45.120503652039325
1739209590.9316957;-38.13080360867914
1739209590.9316986;-45.120503652039325
1739209590.9317014;-38.13080360867914
1739209590.9317043;-38.13080360867914
1739209590.931707;-38.13080360867914
1739209590.9317098;-45.120503652039325
1739209590.9317126;-38.13080360867914
1739209590.9317155;-45.120503652039325
1739209590.9317183;-45.120503652039325
1739209590.9317212;-45.120503652039325
1739209590.931724;-38.13080360867914
1739209590.9317267;-38.13080360867914
1739209590.9317296;-45.120503652039325
1739209590.9317324;-45.120503652039325
1739209590.9317353;-38.13080360867914
1739209590.9317381;-38.13080360867914
1739209590.931741;-35.57807855764607
1739209590.9317439;-38.13080360867914
1739209590.9317465;-45.120503652039325
1739209590.9317493;-38.13080360867914
1739209590.9317522;-38.13080360867914
1739209590.931755;-38.13080360867914
1739209590.931758;-38.13080360867914
1739209590.9317608;-38.13080360867914
1739209590.9317636;-35.57807855764607
1739209590.9317663;-45.120503652039325
1739209590.9317691;-33.981070128970906
1739209590.931772;-31.141103565318915
1739209590.9317749;-38.13080360867914
1739209590.9317777;-35.57807855764607
1739209590.9317806;-38.13080360867914
1739209590.9317834;-45.120503652039325
1739209590.931786;-45.120503652039325
1739209590.931789;-35.57807855764607
1739209590.9317918;-38.13080360867914
1739209590.9317946;-45.120503652039325
1739209590.9317975;-45.120503652039325
1739209590.9318004;-38.13080360867914
1739209590.9318032;-45.120503652039325
1739209590.931806;-38.13080360867914
1739209590.9318087;-35.57807855764607
1739209590.9318116;-45.120503652039325
1739209590.9318144;-38.13080360867914
1739209590.9318173;-33.981070128970906
1739209590.9318202;-35.57807855764607
1739209590.931823;-38.13080360867914
1739209590.9318259;-45.120503652039325
1739209590.9318285;-45.120503652039325
1739209590.9318314;-38.13080360867914
1739209590.9318342;-38.13080360867914
1739209590.931837;-35.57807855764607
1739209590.93184;-31.141103565318915
1739209590.9318428;-45.120503652039325
1739209590.9318457;-45.120503652039325
1739209590.9318483;-45.120503652039325
1739209590.9318511;-38.13080360867914
1739209590.931854;-45.120503652039325
1739209590.9318569;-45.120503652039325
1739209590.9318597;-45.120503652039325
1739209590.9318626;-45.120503652039325
1739209590.9318655;-38.13080360867914
1739209590.931868;-45.120503652039325
1739209590.931871;-45.120503652039325
1739209590.9318738;-38.13080360867914
1739209590.9318767;-35.57807855764607
1739209590.9318795;-45.120503652039325
1739209590.9318824;-45.120503652039325
1739209590.9318852;-26.487275050834715
1739209590.931888;-35.57807855764607
1739209590.9318907;-45.120503652039325
1739209590.9318936;-38.13080360867914
1739209590.9318964;-35.57807855764607
1739209590.9318993;-45.120503652039325
1739209590.9319022;-45.120503652039325
