CAN Message; 0x98:0000ca9779d7a02a
1739209751.189179;-35.57807855764607
1739209751.189182;-33.981070128970906
1739209751.1891854;-45.120503652039325
1739209751.1891885;-45.120503652039325
1739209751.1891916;-38.13080360867914
1739209751.189195;-38.13080360867914
1739209751.189198;-45.120503652039325
1739209751.1892014;-33.981070128970906
1739209751.1892045;-33.981070128970906
1739209751.1892076;-38.13080360867914
1739209751.189211;-38.13080360867914
1739209751.189214;-33.981070128970906
1739209751.189217;-33.981070128970906
1739209751.1892204;-38.13080360867914
1739209751.1892235;-45.120503652039325
1739209751.1892266;-45.120503652039325
1739209751.18923;-38.13080360867914
1739209751.189233;-45.120503652039325
1739209751.1892364;-38.13080360867914
1739209751.1892395;-38.13080360867914
1739209751.1892426;-32.81601443825658
1739209751.189246;-38.13080360867914
1739209751.189249;-45.120503652039325
1739209751.1892524;-45.120503652039325
1739209751.1892555;-45.120503652039325
1739209751.1892586;-45.120503652039325
1739209751.189262;-45.120503652039325
1739209751.189265;-38.13080360867914
1739209751.189268;-33.981070128970906
1739209751.1892715;-38.13080360867914
1739209751.1892745;-45.120503652039325
1739209751.1892776;-38.13080360867914
1739209751.189281;-38.13080360867914
1739209751.189284;-33.981070128970906
1739209751.1892874;-45.120503652039325
1739209751.1892905;-45.120503652039325
1739209751.1892936;-45.120503652039325
1739209751.189297;-45.120503652039325
1739209751.1893;-45.120503652039325
1739209751.1893034;-38.13080360867914
1739209751.1893065;-38.13080360867914
1739209751.1893096;-45.120503652039325
1739209751.189313;-45.120503652039325
1739209751.189316;-45.120503652039325
1739209751.1893191;-45.120503652039325
1739209751.1893225;-38.13080360867914
1739209751.1893256;-35.57807855764607
1739209751.1893287;-38.13080360867914
1739209751.189332;-45.120503652039325
1739209751.189335;-35.57807855764607
1739209751.1893384;-45.120503652039325
1739209751.1893415;-38.13080360867914
1739209751.1893446;-24.438645034577675
1739209751.189348;-35.57807855764607
1739209751.189351;-38.13080360867914
1739209751.1893544;-38.13080360867914
1739209751.1893575;-38.13080360867914
1739209751.1893606;-45.120503652039325
1739209751.189364;-38.13080360867914
1739209751.189367;-38.13080360867914
1739209751.1893702;-45.120503652039325
1739209751.1893735;-45.120503652039325
1739209751.1893766;-45.120503652039325
1739209751.1893797;-45.120503652039325
1739209751.189383;-35.57807855764607
1739209751.1893861;-33.981070128970906
1739209751.1893895;-38.13080360867914
1739209751.1893926;-38.13080360867914
1739209751.1893957;-45.120503652039325
1739209751.189399;-45.120503652039325
1739209751.189402;-45.120503652039325
1739209751.1894054;-45.120503652039325
1739209751.1894085;-45.120503652039325
1739209751.1894116;-35.57807855764607
1739209751.189415;-38.13080360867914
1739209751.189418;-38.13080360867914
1739209751.1894212;-38.13080360867914
1739209751.1894245;-45.120503652039325
1739209751.1894276;-45.120503652039325
1739209751.1894307;-45.120503652039325
1739209751.189434;-35.57807855764607
1739209751.1894372;-45.120503652039325
1739209751.1894405;-38.13080360867914
1739209751.1894436;-38.13080360867914
1739209751.1894467;-45.120503652039325
1739209751.18945;-38.13080360867914
1739209751.1894531;-45.120503652039325
1739209751.1894565;-45.120503652039325
1739209751.1894596;-45.120503652039325
1739209751.1894627;-33.981070128970906
1739209751.189466;-45.120503652039325
1739209751.189469;-45.120503652039325
1739209751.1894722;-35.57807855764607
1739209751.1894755;-45.120503652039325
1739209751.1894786;-45.120503652039325
1739209751.1894817;-38.13080360867914
1739209751.189485;-45.120503652039325
1739209751.1894882;-45.120503652039325
1739209751.1894915;-45.120503652039325
1739209751.1894946;-45.120503652039325
1739209751.1894977;-45.120503652039325
1739209751.189501;-45.120503652039325
1739209751.1895041;-38.13080360867914
1739209751.1895075;-45.120503652039325
1739209751.1895106;-38.13080360867914
1739209751.1895137;-35.57807855764607
1739209751.189517;-38.13080360867914
1739209751.1895201;-45.120503652039325
1739209751.1895232;-45.120503652039325
1739209751.1895266;-45.120503652039325
1739209751.1895297;-45.120503652039325
1739209751.1895328;-45.120503652039325
1739209751.189536;-45.120503652039325
1739209751.1895392;-45.120503652039325
1739209751.1895425;-35.57807855764607
1739209751.1895456;-35.57807855764607
1739209751.1895487;-45.120503652039325
1739209751.189552;-45.120503652039325
1739209751.1895552;-35.57807855764607
1739209751.1895585;-35.57807855764607
1739209751.1895616;-38.13080360867914
1739209751.1895647;-38.13080360867914
1739209751.189568;-38.13080360867914
1739209751.1895711;-38.13080360867914
1739209751.1895742;-45.120503652039325
1739209751.1895776;-33.981070128970906
1739209751.1895807;-38.13080360867914
1739209751.1895838;-45.120503652039325
1739209751.189587;-45.120503652039325
1739209751.1895902;-38.13080360867914
1739209751.1895936;-35.57807855764607
1739209751.1895967;-38.13080360867914
1739209751.1895998;-35.57807855764607
1739209751.189603;-33.981070128970906
1739209751.1896062;-45.120503652039325
1739209751.1896095;-45.120503652039325
1739209751.1896126;-35.57807855764607
1739209751.1896157;-38.13080360867914
1739209751.189619;-38.13080360867914
1739209751.1896222;-35.57807855764607
1739209751.1896253;-38.13080360867914
1739209751.1896286;-28.992665084841942
1739209751.1896317;-38.13080360867914
1739209751.1896348;-45.120503652039325
1739209751.1896381;-45.120503652039325
1739209751.1896412;-45.120503652039325
1739209751.1896446;-45.120503652039325
1739209751.1896477;-45.120503652039325
1739209751.1896508;-45.120503652039325
1739209751.189654;-38.13080360867914
1739209751.1896572;-45.120503652039325
1739209751.1896605;-45.120503652039325
1739209751.1896636;-32.816014438256545
1739209751.1896667;-38.13080360867914
1739209751.18967;-38.13080360867914
1739209751.1896732;-45.120503652039325
1739209751.1896763;-38.13080360867914
1739209751.1896796;-38.13080360867914
1739209751.1896827;-45.120503652039325
1739209751.1896858;-45.120503652039325
1739209751.1896892;-38.13080360867914
1739209751.1896923;-33.981070128970906
1739209751.1896956;-38.13080360867914
1739209751.1896987;-38.13080360867914
1739209751.1897018;-38.13080360867914
1739209751.1897051;-33.981070128970906
1739209751.1897082;-38.13080360867914
1739209751.1897116;-45.120503652039325
1739209751.1897147;-45.120503652039325
1739209751.1897178;-45.120503652039325
1739209751.189721;-45.120503652039325
1739209751.1897242;-45.120503652039325
1739209751.1897273;-38.13080360867914
1739209751.1897306;-31.14110356531892
1739209751.1897337;-31.141103565318915
1739209751.1897368;-33.981070128970906
1739209751.1897402;-45.120503652039325
1739209751.1897433;-33.981070128970906
1739209751.1897466;-45.120503652039325
1739209751.1897497;-38.13080360867914
1739209751.1897528;-45.120503652039325
1739209751.1897562;-38.13080360867914
1739209751.1897593;-45.120503652039325
1739209751.1897626;-38.13080360867914
1739209751.1897657;-45.120503652039325
1739209751.1897688;-38.13080360867914
1739209751.1897721;-38.13080360867914
1739209751.1897752;-38.13080360867914
1739209751.1897783;-45.120503652039325
1739209751.1897817;-38.13080360867914
1739209751.1897848;-45.120503652039325
1739209751.1897879;-45.120503652039325
1739209751.1897912;-38.13080360867914
1739209751.1897943;-38.13080360867914
1739209751.1897976;-38.13080360867914
1739209751.1898007;-38.13080360867914
1739209751.1898038;-38.13080360867914
1739209751.1898072;-31.141103565318915
1739209751.1898103;-31.141103565318915
1739209751.1898136;-38.13080360867914
1739209751.1898167;-38.13080360867914
1739209751.1898198;-35.57807855764607
1739209751.1898232;-45.120503652039325
1739209751.1898263;-45.120503652039325
1739209751.1898293;-38.13080360867914
1739209751.1898327;-33.981070128970906
1739209751.1898358;-31.14110356531892
1739209751.189839;-38.13080360867914
1739209751.1898422;-38.13080360867914
1739209751.1898453;-38.13080360867914
1739209751.1898487;-45.120503652039325
1739209751.1898518;-38.13080360867914
1739209751.1898549;-45.120503652039325
1739209751.1898582;-38.13080360867914
1739209751.1898613;-45.120503652039325
1739209751.1898646;-45.120503652039325
1739209751.1898677;-45.120503652039325
1739209751.1898708;-45.120503652039325
1739209751.1898742;-38.13080360867914
1739209751.1898773;-45.120503652039325
1739209751.1898804;-35.57807855764607
1739209751.1898837;-35.57807855764607
1739209751.1898868;-45.120503652039325
1739209751.18989;-38.13080360867914
1739209751.1898932;-38.13080360867914
1739209751.1898963;-38.13080360867914
1739209751.1898997;-38.13080360867914
1739209751.1899028;-45.120503652039325
1739209751.189906;-32.816014438256545
1739209751.1899092;-33.981070128970906
1739209751.1899123;-45.120503652039325
1739209751.1899157;-38.13080360867914
1739209751.1899188;-45.120503652039325
1739209751.1899219;-38.13080360867914
1739209751.1899252;-38.13080360867914
1739209751.1899283;-38.13080360867914
1739209751.1899314;-45.120503652039325
1739209751.1899347;-45.120503652039325
1739209751.1899378;-38.13080360867914
1739209751.189941;-38.13080360867914
1739209751.1899443;-45.120503652039325
1739209751.1899474;-38.13080360867914
1739209751.1899507;-45.120503652039325
1739209751.1899538;-45.120503652039325
1739209751.189957;-38.13080360867914
1739209751.1899602;-45.120503652039325
1739209751.1899633;-45.120503652039325
1739209751.1899667;-45.120503652039325
1739209751.1899698;-45.120503652039325
1739209751.1899729;-45.120503652039325
1739209751.1899762;-38.13080360867914
1739209751.1899793;-38.13080360867914
1739209751.1899824;-45.120503652039325
1739209751.1899858;-45.120503652039325
1739209751.1899889;-35.57807855764607
1739209751.189992;-28.992665084841942
1739209751.1899953;-45.120503652039325
1739209751.1899984;-45.120503652039325
1739209751.1900017;-33.981070128970906
1739209751.1900048;-32.816014438256545
1739209751.190008;-45.120503652039325
1739209751.1900113;-45.120503652039325
1739209751.1900144;-38.13080360867914
1739209751.1900177;-45.120503652039325
1739209751.1900208;-45.120503652039325
1739209751.190024;-45.120503652039325
1739209751.1900272;-35.57807855764607
1739209751.1900303;-38.13080360867914
1739209751.1900334;-45.120503652039325
1739209751.1900368;-38.13080360867914
1739209751.1900399;-33.981070128970906
1739209751.190043;-32.816014438256545
1739209751.1900463;-45.120503652039325
1739209751.1900494;-45.120503652039325
1739209751.1900527;-38.13080360867914
1739209751.1900558;-38.13080360867914
1739209751.190059;-45.120503652039325
1739209751.1900623;-38.13080360867914
1739209751.1900654;-38.13080360867914
1739209751.1900687;-45.120503652039325
1739209751.1900718;-45.120503652039325
1739209751.190075;-38.13080360867914
1739209751.1900783;-38.13080360867914
1739209751.1900814;-45.120503652039325
1739209751.1900845;-38.13080360867914
1739209751.1900878;-38.13080360867914
1739209751.190091;-35.57807855764607
1739209751.190094;-38.13080360867914
1739209751.1900973;-35.57807855764607
1739209751.1901004;-33.981070128970906
1739209751.1901038;-38.13080360867914
1739209751.1901069;-38.13080360867914
1739209751.19011;-32.816014438256545
1739209751.1901133;-32.816014438256545
1739209751.1901164;-45.120503652039325
1739209751.1901197;-45.120503652039325
1739209751.1901228;-45.120503652039325
1739209751.190126;-38.13080360867914
1739209751.1901293;-45.120503652039325
1739209751.1901324;-45.120503652039325
1739209751.1901355;-32.816014438256545
1739209751.1901388;-33.981070128970906
1739209751.190142;-45.120503652039325
1739209751.190145;-38.13080360867914
1739209751.1901484;-38.13080360867914
1739209751.1901515;-38.13080360867914
1739209751.1901548;-38.13080360867914
1739209751.190158;-38.13080360867914
1739209751.190161;-45.120503652039325
1739209751.1901643;-45.120503652039325
1739209751.1901674;-35.57807855764607
1739209751.1901708;-28.58837851428586
1739209751.1901739;-45.120503652039325
1739209751.190177;-45.120503652039325
1739209751.1901803;-35.57807855764607
1739209751.1901834;-33.981070128970906
1739209751.1901865;-45.120503652039325
1739209751.1901898;-45.120503652039325
1739209751.190193;-45.120503652039325
1739209751.190196;-45.120503652039325
1739209751.1901994;-38.13080360867914
1739209751.1902025;-45.120503652039325
1739209751.1902058;-38.13080360867914
1739209751.190209;-38.13080360867914
1739209751.190212;-38.13080360867914
1739209751.1902153;-38.13080360867914
1739209751.1902184;-45.120503652039325
1739209751.1902218;-32.81601443825658
1739209751.190225;-45.120503652039325
1739209751.190228;-45.120503652039325
1739209751.1902313;-45.120503652039325
1739209751.1902344;-45.120503652039325
1739209751.1902375;-38.13080360867914
1739209751.1902409;-38.13080360867914
1739209751.190244;-38.13080360867914
1739209751.190247;-27.267205301931607
1739209751.1902504;-32.816014438256545
1739209751.1902535;-38.13080360867914
1739209751.1902568;-38.13080360867914
1739209751.19026;-33.981070128970906
1739209751.190263;-45.120503652039325
1739209751.1902664;-38.13080360867914
1739209751.1902695;-45.120503652039325
1739209751.1902728;-31.14110356531892
1739209751.190276;-32.816014438256545
1739209751.190279;-38.13080360867914
1739209751.1902823;-45.120503652039325
1739209751.1902854;-45.120503652039325
1739209751.1902885;-35.57807855764607
1739209751.190292;-35.57807855764607
1739209751.190295;-45.120503652039325
1739209751.190298;-38.13080360867914
1739209751.1903014;-38.13080360867914
1739209751.1903045;-38.13080360867914
1739209751.1903079;-45.120503652039325
1739209751.190311;-38.13080360867914
1739209751.190314;-30.49652367304973
1739209751.1903174;-33.981070128970906
1739209751.1903205;-45.120503652039325
1739209751.1903238;-38.13080360867914
1739209751.190327;-45.120503652039325
1739209751.19033;-38.13080360867914
1739209751.1903334;-45.120503652039325
1739209751.1903365;-35.57807855764607
1739209751.1903396;-32.816014438256545
1739209751.190343;-45.120503652039325
1739209751.190346;-45.120503652039325
1739209751.190349;-38.13080360867914
1739209751.1903524;-45.120503652039325
1739209751.1903555;-38.13080360867914
1739209751.1903589;-45.120503652039325
1739209751.190362;-45.120503652039325
1739209751.190365;-45.120503652039325
1739209751.1903684;-38.13080360867914
1739209751.1903715;-38.13080360867914
1739209751.1903749;-33.981070128970906
1739209751.190378;-38.13080360867914
1739209751.190381;-38.13080360867914
1739209751.1903844;-45.120503652039325
1739209751.1903875;-45.120503652039325
1739209751.1903906;-38.13080360867914
1739209751.190394;-38.13080360867914
1739209751.190397;-38.13080360867914
1739209751.1904001;-38.13080360867914
1739209751.1904035;-45.120503652039325
1739209751.1904066;-38.13080360867914
1739209751.19041;-45.120503652039325
1739209751.190413;-38.13080360867914
1739209751.190416;-45.120503652039325
1739209751.1904194;-45.120503652039325
1739209751.1904225;-45.120503652039325
1739209751.1904259;-45.120503652039325
1739209751.190429;-38.13080360867914
1739209751.190432;-38.13080360867914
1739209751.1904354;-45.120503652039325
1739209751.1904385;-38.13080360867914
1739209751.1904416;-45.120503652039325
1739209751.190445;-45.120503652039325
1739209751.190448;-38.13080360867914
1739209751.1904511;-45.120503652039325
1739209751.1904545;-32.816014438256545
1739209751.1904576;-45.120503652039325
1739209751.190461;-45.120503652039325
1739209751.190464;-38.13080360867914
1739209751.1904671;-38.13080360867914
1739209751.1904705;-45.120503652039325
1739209751.1904736;-35.57807855764607
1739209751.190477;-38.13080360867914
1739209751.19048;-45.120503652039325
1739209751.190483;-45.120503652039325
1739209751.1904864;-38.13080360867914
1739209751.1904895;-45.120503652039325
1739209751.1904926;-45.120503652039325
1739209751.190496;-45.120503652039325
1739209751.190499;-38.13080360867914
1739209751.1905022;-38.13080360867914
1739209751.1905055;-32.816014438256545
1739209751.1905086;-38.13080360867914
1739209751.190512;-38.13080360867914
1739209751.190515;-38.13080360867914
1739209751.1905181;-38.13080360867914
1739209751.1905215;-45.120503652039325
1739209751.1905246;-35.57807855764607
1739209751.190528;-38.13080360867914
1739209751.190531;-38.13080360867914
1739209751.190534;-38.13080360867914
1739209751.1905375;-45.120503652039325
1739209751.1905406;-45.120503652039325
1739209751.1905437;-45.120503652039325
1739209751.190547;-45.120503652039325
1739209751.19055;-35.57807855764607
1739209751.1905532;-35.57807855764607
1739209751.1905565;-45.120503652039325
1739209751.1905596;-38.13080360867914
1739209751.190563;-45.120503652039325
1739209751.190566;-38.13080360867914
1739209751.1905692;-38.13080360867914
1739209751.1905725;-45.120503652039325
1739209751.1905756;-45.120503652039325
1739209751.190579;-38.13080360867914
1739209751.190582;-26.487275050834715
1739209751.1905851;-32.816014438256545
1739209751.1905885;-45.120503652039325
1739209751.1905916;-38.13080360867914
1739209751.1905947;-35.57807855764607
1739209751.190598;-38.13080360867914
1739209751.190601;-45.120503652039325
1739209751.1906042;-45.120503652039325
1739209751.1906075;-45.120503652039325
1739209751.1906106;-45.120503652039325
1739209751.190614;-45.120503652039325
1739209751.190617;-45.120503652039325
1739209751.1906202;-45.120503652039325
1739209751.1906235;-45.120503652039325
1739209751.1906266;-45.120503652039325
1739209751.19063;-38.13080360867914
1739209751.190633;-45.120503652039325
1739209751.1906362;-45.120503652039325
1739209751.1906395;-38.13080360867914
1739209751.1906426;-38.13080360867914
1739209751.1906457;-45.120503652039325
1739209751.190649;-38.13080360867914
1739209751.1906521;-35.57807855764607
1739209751.1906552;-45.120503652039325
1739209751.1906586;-28.21854285175415
1739209751.1906617;-31.141103565318893
1739209751.190665;-45.120503652039325
1739209751.190668;-38.13080360867914
1739209751.1906712;-38.13080360867914
1739209751.1906745;-38.13080360867914
1739209751.1906776;-38.13080360867914
1739209751.190681;-38.13080360867914
1739209751.190684;-45.120503652039325
1739209751.1906872;-45.120503652039325
1739209751.1906905;-45.120503652039325
1739209751.1906936;-45.120503652039325
1739209751.1906967;-35.57807855764607
1739209751.1907;-33.981070128970906
1739209751.1907032;-45.120503652039325
1739209751.1907063;-38.13080360867914
1739209751.1907096;-38.13080360867914
1739209751.1907127;-38.13080360867914
1739209751.190716;-45.120503652039325
1739209751.1907191;-38.13080360867914
1739209751.1907222;-38.13080360867914
1739209751.1907256;-38.13080360867914
1739209751.1907287;-38.13080360867914
1739209751.190732;-38.13080360867914
1739209751.190735;-32.816014438256545
1739209751.1907382;-32.816014438256545
1739209751.1907415;-45.120503652039325
1739209751.1907446;-38.13080360867914
1739209751.1907477;-38.13080360867914
1739209751.190751;-32.816014438256545
1739209751.1907542;-38.13080360867914
1739209751.1907573;-32.816014438256545
1739209751.1907606;-45.120503652039325
1739209751.1907637;-45.120503652039325
1739209751.190767;-38.13080360867914
1739209751.1907701;-38.13080360867914
1739209751.1907732;-45.120503652039325
1739209751.1907766;-38.13080360867914
1739209751.1907797;-38.13080360867914
1739209751.190783;-45.120503652039325
1739209751.1907861;-38.13080360867914
1739209751.1907892;-38.13080360867914
1739209751.1907926;-38.13080360867914
1739209751.1907957;-38.13080360867914
1739209751.1907988;-45.120503652039325
1739209751.190802;-45.120503652039325
1739209751.1908052;-45.120503652039325
1739209751.1908083;-38.13080360867914
1739209751.1908116;-38.13080360867914
1739209751.1908147;-38.13080360867914
1739209751.190818;-38.13080360867914
1739209751.1908212;-45.120503652039325
1739209751.1908243;-35.57807855764607
1739209751.1908276;-38.13080360867914
1739209751.1908307;-45.120503652039325
1739209751.190834;-38.13080360867914
1739209751.1908371;-45.120503652039325
1739209751.1908402;-38.13080360867914
1739209751.1908436;-38.13080360867914
1739209751.1908467;-45.120503652039325
1739209751.1908498;-45.120503652039325
1739209751.190853;-45.120503652039325
1739209751.1908562;-45.120503652039325
1739209751.1908593;-45.120503652039325
1739209751.1908627;-38.13080360867914
1739209751.1908658;-33.981070128970906
1739209751.190869;-33.981070128970906
1739209751.1908722;-38.13080360867914
1739209751.1908753;-45.120503652039325
1739209751.1908786;-38.13080360867914
1739209751.1908817;-38.13080360867914
1739209751.190885;-45.120503652039325
1739209751.1908882;-38.13080360867914
1739209751.1908913;-38.13080360867914
1739209751.1908946;-38.13080360867914
1739209751.1908977;-38.13080360867914
1739209751.1909008;-45.120503652039325
1739209751.1909041;-38.13080360867914
1739209751.1909072;-35.57807855764607
1739209751.1909103;-45.120503652039325
1739209751.1909137;-32.816014438256545
1739209751.1909168;-35.57807855764607
1739209751.19092;-45.120503652039325
1739209751.1909232;-45.120503652039325
1739209751.1909263;-38.13080360867914
1739209751.1909297;-38.13080360867914
1739209751.1909328;-45.120503652039325
1739209751.190936;-45.120503652039325
1739209751.1909392;-45.120503652039325
1739209751.1909423;-38.13080360867914
1739209751.1909456;-38.13080360867914
1739209751.1909487;-45.120503652039325
1739209751.1909518;-33.981070128970906
1739209751.1909552;-38.13080360867914
1739209751.1909583;-45.120503652039325
1739209751.1909614;-45.120503652039325
1739209751.1909647;-38.13080360867914
1739209751.1909678;-33.981070128970906
1739209751.1909711;-33.981070128970906
1739209751.1909742;-33.981070128970906
1739209751.1909773;-38.13080360867914
1739209751.1909807;-38.13080360867914
1739209751.1909838;-38.13080360867914
1739209751.190987;-38.13080360867914
1739209751.1909902;-45.120503652039325
1739209751.1909933;-33.981070128970906
1739209751.1909966;-31.141103565318915
1739209751.1909997;-45.120503652039325
1739209751.1910028;-38.13080360867914
1739209751.1910062;-32.816014438256545
1739209751.1910093;-38.13080360867914
1739209751.1910124;-45.120503652039325
1739209751.1910157;-38.13080360867914
1739209751.1910188;-38.13080360867914
1739209751.1910222;-32.81601443825658
1739209751.1910253;-38.13080360867914
1739209751.1910284;-35.57807855764607
1739209751.1910317;-38.13080360867914
1739209751.1910348;-38.13080360867914
1739209751.1910381;-38.13080360867914
1739209751.1910412;-38.13080360867914
1739209751.1910443;-35.57807855764607
1739209751.1910477;-31.141103565318915
1739209751.1910508;-38.13080360867914
1739209751.1910539;-38.13080360867914
1739209751.1910572;-38.13080360867914
1739209751.1910603;-38.13080360867914
1739209751.1910634;-45.120503652039325
1739209751.1910667;-45.120503652039325
1739209751.1910698;-45.120503652039325
1739209751.1910732;-45.120503652039325
1739209751.1910763;-45.120503652039325
1739209751.1910794;-38.13080360867914
1739209751.1910827;-33.981070128970906
1739209751.1910858;-45.120503652039325
1739209751.1910892;-45.120503652039325
1739209751.1910923;-35.57807855764607
1739209751.1910954;-45.120503652039325
1739209751.1910987;-32.81601443825658
1739209751.1911018;-35.57807855764607
1739209751.191105;-38.13080360867914
1739209751.1911082;-45.120503652039325
1739209751.1911113;-38.13080360867914
1739209751.1911144;-38.13080360867914
1739209751.1911178;-38.13080360867914
1739209751.1911209;-38.13080360867914
1739209751.1911242;-28.58837851428586
1739209751.1911273;-35.57807855764607
1739209751.1911304;-38.13080360867914
1739209751.1911337;-38.13080360867914
1739209751.1911368;-45.120503652039325
1739209751.1911402;-45.120503652039325
1739209751.1911433;-45.120503652039325
1739209751.1911464;-45.120503652039325
1739209751.1911497;-45.120503652039325
1739209751.1911528;-45.120503652039325
1739209751.191156;-45.120503652039325
1739209751.1911592;-38.13080360867914
1739209751.1911623;-38.13080360867914
1739209751.1911654;-45.120503652039325
1739209751.1911688;-38.13080360867914
1739209751.191172;-38.13080360867914
1739209751.1911752;-45.120503652039325
1739209751.1911783;-38.13080360867914
1739209751.1911814;-45.120503652039325
1739209751.1911848;-45.120503652039325
1739209751.1911879;-45.120503652039325
1739209751.1911912;-35.57807855764607
1739209751.1911943;-45.120503652039325
1739209751.1911974;-38.13080360867914
1739209751.1912007;-35.57807855764607
1739209751.1912038;-38.13080360867914
1739209751.191208;-45.120503652039325
1739209751.1912117;-35.57807855764607
1739209751.1912158;-33.981070128970906
1739209751.1912198;-45.120503652039325
1739209751.1912236;-38.13080360867914
1739209751.1912277;-38.13080360867914
1739209751.1912317;-45.120503652039325
1739209751.1912355;-38.13080360867914
1739209751.1912396;-45.120503652039325
1739209751.1912436;-45.120503652039325
1739209751.1912475;-35.57807855764607
1739209751.1912515;-32.816014438256545
1739209751.1912556;-45.120503652039325
1739209751.1912594;-38.13080360867914
1739209751.1912634;-38.13080360867914
1739209751.1912675;-45.120503652039325
1739209751.1912713;-45.120503652039325
1739209751.1912754;-38.13080360867914
1739209751.1912794;-45.120503652039325
1739209751.1912832;-38.13080360867914
1739209751.1912873;-35.57807855764607
1739209751.1912913;-38.13080360867914
1739209751.1912951;-45.120503652039325
1739209751.1912992;-45.120503652039325
1739209751.1913033;-38.13080360867914
1739209751.1913073;-38.13080360867914
1739209751.1913111;-35.57807855764607
1739209751.1913152;-38.13080360867914
1739209751.1913192;-38.13080360867914
1739209751.191323;-38.13080360867914
1739209751.191327;-38.13080360867914
1739209751.1913311;-31.141103565318915
1739209751.191335;-45.120503652039325
1739209751.191339;-45.120503652039325
1739209751.191343;-45.120503652039325
1739209751.191347;-33.981070128970906
1739209751.191351;-38.13080360867914
1739209751.191355;-38.13080360867914
1739209751.1913588;-38.13080360867914
1739209751.1913629;-45.120503652039325
1739209751.191367;-45.120503652039325
1739209751.1913707;-38.13080360867914
1739209751.1913748;-45.120503652039325
1739209751.1913788;-38.13080360867914
1739209751.1913826;-38.13080360867914
1739209751.1913867;-45.120503652039325
1739209751.1913908;-38.13080360867914
1739209751.1913946;-45.120503652039325
1739209751.1913986;-45.120503652039325
1739209751.1914027;-38.13080360867914
1739209751.1914065;-35.57807855764607
1739209751.1914105;-35.57807855764607
1739209751.1914146;-45.120503652039325
1739209751.1914184;-45.120503652039325
1739209751.1914225;-35.57807855764607
1739209751.1914265;-27.267205301931607
1739209751.1914303;-38.13080360867914
1739209751.1914344;-45.120503652039325
1739209751.1914384;-45.120503652039325
1739209751.1914423;-38.13080360867914
1739209751.1914463;-45.120503652039325
1739209751.1914504;-45.120503652039325
1739209751.1914542;-45.120503652039325
1739209751.1914582;-29.438486411369354
1739209751.1914623;-38.13080360867914
1739209751.191466;-38.13080360867914
1739209751.1914701;-35.57807855764607
1739209751.1914742;-38.13080360867914
1739209751.191478;-45.120503652039325
1739209751.191482;-38.13080360867914
1739209751.1914861;-35.57807855764607
1739209751.1914902;-33.981070128970906
1739209751.191494;-35.57807855764607
1739209751.191498;-35.57807855764607
1739209751.191502;-45.120503652039325
1739209751.191506;-38.13080360867914
1739209751.19151;-38.13080360867914
1739209751.191514;-45.120503652039325
1739209751.1915178;-38.13080360867914
1739209751.191522;-38.13080360867914
1739209751.191526;-38.13080360867914
1739209751.1915298;-38.13080360867914
1739209751.1915338;-45.120503652039325
1739209751.1915379;-45.120503652039325
1739209751.1915417;-45.120503652039325
1739209751.1915457;-45.120503652039325
1739209751.1915498;-45.120503652039325
1739209751.1915536;-38.13080360867914
1739209751.1915576;-38.13080360867914
1739209751.1915617;-45.120503652039325
1739209751.1915655;-33.981070128970906
1739209751.1915696;-38.13080360867914
1739209751.1915736;-45.120503652039325
1739209751.1915774;-45.120503652039325
1739209751.1915815;-38.13080360867914
1739209751.1915855;-28.992665084841942
1739209751.1915894;-38.13080360867914
1739209751.1915934;-38.13080360867914
1739209751.1915975;-35.57807855764607
1739209751.1916013;-33.981070128970906
1739209751.1916053;-45.120503652039325
1739209751.1916094;-38.13080360867914
1739209751.1916132;-38.13080360867914
1739209751.1916173;-33.981070128970906
1739209751.1916213;-33.981070128970906
1739209751.191625;-45.120503652039325
1739209751.1916292;-38.13080360867914
1739209751.1916332;-38.13080360867914
1739209751.191637;-38.13080360867914
1739209751.191641;-38.13080360867914
1739209751.1916451;-35.57807855764607
1739209751.191649;-33.981070128970906
1739209751.191653;-38.13080360867914
1739209751.191657;-45.120503652039325
1739209751.191661;-38.13080360867914
1739209751.191665;-38.13080360867914
1739209751.191669;-45.120503652039325
1739209751.191673;-45.120503652039325
1739209751.1916769;-45.120503652039325
1739209751.191681;-45.120503652039325
1739209751.191685;-38.13080360867914
1739209751.1916888;-38.13080360867914
1739209751.1916928;-45.120503652039325
1739209751.191697;-45.120503652039325
1739209751.1917007;-28.21854285175415
1739209751.1917048;-35.57807855764607
1739209751.1917088;-45.120503652039325
1739209751.1917126;-33.981070128970906
1739209751.1917167;-38.13080360867914
1739209751.1917207;-45.120503652039325
1739209751.1917245;-38.13080360867914
1739209751.1917286;-38.13080360867914
1739209751.1917326;-45.120503652039325
1739209751.1917365;-38.13080360867914
1739209751.1917405;-32.816014438256545
1739209751.1917446;-38.13080360867914
1739209751.1917484;-45.120503652039325
1739209751.1917524;-38.13080360867914
1739209751.1917565;-38.13080360867914
1739209751.1917603;-38.13080360867914
1739209751.1917644;-35.57807855764607
1739209751.1917684;-45.120503652039325
1739209751.1917722;-45.120503652039325
1739209751.1917763;-38.13080360867914
1739209751.1917803;-45.120503652039325
1739209751.1917841;-38.13080360867914
1739209751.1917882;-45.120503652039325
1739209751.1917922;-38.13080360867914
1739209751.191796;-38.13080360867914
1739209751.1918;-38.13080360867914
