CAN Message; 0x1bb:000044b899a566a2
1739209793.3044748;-45.120503652039325
1739209793.3044782;-38.13080360867914
1739209793.3044815;-32.816014438256545
1739209793.3044848;-38.13080360867914
1739209793.3044882;-45.120503652039325
1739209793.3044915;-35.57807855764607
1739209793.3044949;-38.13080360867914
1739209793.3044982;-45.120503652039325
1739209793.3045015;-38.13080360867914
1739209793.3045049;-35.57807855764607
1739209793.3045082;-35.57807855764607
1739209793.3045115;-33.981070128970906
1739209793.304515;-45.120503652039325
1739209793.3045182;-45.120503652039325
1739209793.3045216;-32.816014438256545
1739209793.304525;-33.981070128970906
1739209793.3045282;-45.120503652039325
1739209793.3045316;-38.13080360867914
1739209793.304535;-33.981070128970906
1739209793.3045382;-45.120503652039325
1739209793.3045416;-38.13080360867914
1739209793.304545;-45.120503652039325
1739209793.3045483;-35.57807855764607
1739209793.3045516;-45.120503652039325
1739209793.304555;-45.120503652039325
1739209793.3045583;-38.13080360867914
1739209793.3045616;-35.57807855764607
1739209793.304565;-38.13080360867914
1739209793.3045683;-45.120503652039325
1739209793.3045716;-45.120503652039325
1739209793.304575;-38.13080360867914
1739209793.3045783;-45.120503652039325
1739209793.3045816;-38.13080360867914
1739209793.304585;-38.13080360867914
1739209793.3045883;-45.120503652039325
1739209793.3045917;-45.120503652039325
1739209793.304595;-33.981070128970906
1739209793.3045983;-38.13080360867914
1739209793.3046017;-38.13080360867914
1739209793.304605;-38.13080360867914
1739209793.3046083;-32.816014438256545
1739209793.3046117;-35.57807855764607
1739209793.304615;-35.57807855764607
1739209793.3046184;-35.57807855764607
1739209793.3046217;-38.13080360867914
1739209793.304625;-45.120503652039325
1739209793.3046284;-45.120503652039325
1739209793.3046317;-45.120503652039325
1739209793.304635;-38.13080360867914
1739209793.3046384;-45.120503652039325
1739209793.3046417;-45.120503652039325
1739209793.304645;-45.120503652039325
1739209793.3046484;-38.13080360867914
1739209793.3046517;-38.13080360867914
1739209793.304655;-38.13080360867914
1739209793.3046584;-35.57807855764607
1739209793.3046618;-38.13080360867914
1739209793.304665;-45.120503652039325
1739209793.3046684;-38.13080360867914
1739209793.3046718;-35.57807855764607
1739209793.304675;-38.13080360867914
1739209793.3046784;-45.120503652039325
1739209793.3046818;-45.120503652039325
1739209793.304685;-45.120503652039325
1739209793.3046885;-38.13080360867914
1739209793.3046918;-38.13080360867914
1739209793.3046951;-45.120503652039325
1739209793.3046985;-38.13080360867914
1739209793.3047018;-38.13080360867914
1739209793.3047051;-38.13080360867914
1739209793.3047085;-35.57807855764607
1739209793.3047118;-38.13080360867914
1739209793.3047152;-45.120503652039325
1739209793.3047185;-45.120503652039325
1739209793.3047218;-45.120503652039325
1739209793.3047252;-45.120503652039325
1739209793.3047285;-45.120503652039325
1739209793.3047318;-45.120503652039325
1739209793.3047352;-35.57807855764607
1739209793.3047385;-35.57807855764607
1739209793.3047419;-35.57807855764607
1739209793.3047452;-33.981070128970906
1739209793.3047485;-38.13080360867914
1739209793.3047519;-33.981070128970906
1739209793.3047552;-33.981070128970906
1739209793.3047585;-45.120503652039325
1739209793.304762;-35.57807855764607
1739209793.3053365;-45.120503652039325
1739209793.3053467;-45.120503652039325
1739209793.3053572;-35.57807855764607
1739209793.3053677;-38.13080360867914
1739209793.3053782;-45.120503652039325
1739209793.3053885;-38.13080360867914
1739209793.305399;-45.120503652039325
1739209793.3054094;-45.120503652039325
1739209793.30542;-45.120503652039325
1739209793.3054302;-35.57807855764607
1739209793.3054407;-35.57807855764607
1739209793.3054512;-38.13080360867914
1739209793.3054616;-45.120503652039325
1739209793.305472;-33.981070128970906
1739209793.3054824;-33.981070128970906
1739209793.3054929;-45.120503652039325
1739209793.3055034;-38.13080360867914
1739209793.3055136;-38.13080360867914
1739209793.305524;-38.13080360867914
1739209793.3055346;-38.13080360867914
1739209793.305545;-38.13080360867914
1739209793.3055553;-45.120503652039325
1739209793.3055658;-33.981070128970906
1739209793.3055763;-38.13080360867914
1739209793.3055868;-35.57807855764607
1739209793.305597;-45.120503652039325
1739209793.3056076;-45.120503652039325
1739209793.305618;-33.981070128970906
1739209793.3056285;-35.57807855764607
1739209793.3056388;-38.13080360867914
1739209793.3056493;-45.120503652039325
1739209793.3056598;-45.120503652039325
1739209793.30567;-45.120503652039325
1739209793.3056805;-38.13080360867914
1739209793.305691;-38.13080360867914
1739209793.3057015;-38.13080360867914
1739209793.3057117;-45.120503652039325
1739209793.3057222;-38.13080360867914
1739209793.3057327;-35.57807855764607
1739209793.3057432;-45.120503652039325
1739209793.3057535;-45.120503652039325
1739209793.305764;-45.120503652039325
1739209793.3057745;-38.13080360867914
1739209793.305785;-33.981070128970906
1739209793.3057952;-35.57807855764607
1739209793.3058057;-38.13080360867914
1739209793.3058162;-45.120503652039325
1739209793.3058267;-38.13080360867914
1739209793.305837;-32.816014438256545
1739209793.3058474;-35.57807855764607
1739209793.305858;-32.816014438256545
1739209793.3058684;-38.13080360867914
1739209793.3058786;-45.120503652039325
1739209793.3058891;-38.13080360867914
1739209793.3058996;-31.141103565318893
1739209793.30591;-38.13080360867914
1739209793.3059204;-45.120503652039325
1739209793.3059309;-45.120503652039325
1739209793.3059413;-45.120503652039325
1739209793.3059518;-38.13080360867914
1739209793.305962;-38.13080360867914
1739209793.3059726;-45.120503652039325
1739209793.305983;-45.120503652039325
1739209793.3059936;-38.13080360867914
1739209793.3060038;-38.13080360867914
1739209793.3060143;-38.13080360867914
1739209793.3060248;-45.120503652039325
1739209793.306035;-45.120503652039325
1739209793.3060455;-45.120503652039325
1739209793.306056;-38.13080360867914
1739209793.3060665;-32.816014438256545
1739209793.3060768;-33.981070128970906
1739209793.3060873;-45.120503652039325
1739209793.3060977;-45.120503652039325
1739209793.3061082;-32.816014438256545
1739209793.3061185;-35.57807855764607
1739209793.306129;-45.120503652039325
1739209793.3061395;-45.120503652039325
1739209793.30615;-38.13080360867914
1739209793.3061602;-38.13080360867914
1739209793.3061707;-45.120503652039325
1739209793.3061812;-38.13080360867914
1739209793.3061917;-45.120503652039325
1739209793.306202;-38.13080360867914
1739209793.3062124;-45.120503652039325
1739209793.306223;-38.13080360867914
1739209793.3062334;-38.13080360867914
1739209793.3062437;-38.13080360867914
1739209793.3062541;-45.120503652039325
1739209793.3062646;-45.120503652039325
1739209793.3062751;-28.21854285175415
1739209793.3062854;-32.816014438256545
1739209793.3062959;-45.120503652039325
1739209793.3063064;-45.120503652039325
1739209793.3063169;-33.981070128970906
1739209793.306327;-32.816014438256545
1739209793.3063376;-38.13080360867914
1739209793.306348;-38.13080360867914
1739209793.3063583;-45.120503652039325
1739209793.3063688;-45.120503652039325
1739209793.3063793;-38.13080360867914
1739209793.3063898;-38.13080360867914
1739209793.3064;-45.120503652039325
1739209793.3064106;-38.13080360867914
1739209793.306421;-31.141103565318893
1739209793.3064315;-45.120503652039325
1739209793.3064418;-29.438486411369333
1739209793.3064523;-32.816014438256545
1739209793.3064628;-45.120503652039325
1739209793.3064733;-38.13080360867914
1739209793.3064835;-45.120503652039325
1739209793.306494;-38.13080360867914
1739209793.3065045;-38.13080360867914
1739209793.306515;-38.13080360867914
1739209793.3065252;-38.13080360867914
1739209793.3065357;-38.13080360867914
1739209793.3065462;-38.13080360867914
1739209793.3065567;-45.120503652039325
1739209793.306567;-45.120503652039325
1739209793.3065774;-38.13080360867914
1739209793.306588;-45.120503652039325
1739209793.3065984;-45.120503652039325
1739209793.3066087;-32.816014438256545
1739209793.3066192;-33.981070128970906
1739209793.3066297;-45.120503652039325
1739209793.3066401;-38.13080360867914
1739209793.3066504;-35.57807855764607
1739209793.306661;-31.141103565318915
1739209793.3066714;-45.120503652039325
1739209793.3066816;-33.981070128970906
1739209793.3066921;-32.816014438256545
1739209793.3067026;-30.49652367304973
1739209793.306713;-45.120503652039325
1739209793.3067234;-45.120503652039325
1739209793.3067338;-38.13080360867914
1739209793.3067443;-38.13080360867914
1739209793.3067548;-45.120503652039325
1739209793.306765;-38.13080360867914
1739209793.3067756;-45.120503652039325
1739209793.306786;-32.81601443825658
1739209793.3067966;-35.57807855764607
1739209793.3068068;-45.120503652039325
1739209793.3068173;-45.120503652039325
1739209793.3068278;-45.120503652039325
1739209793.3068383;-32.816014438256545
1739209793.3068485;-38.13080360867914
1739209793.306859;-38.13080360867914
1739209793.3068695;-33.981070128970906
1739209793.30688;-38.13080360867914
1739209793.3068902;-45.120503652039325
1739209793.3069007;-45.120503652039325
1739209793.3069112;-33.981070128970906
1739209793.3069217;-33.981070128970906
1739209793.306932;-38.13080360867914
1739209793.3069425;-45.120503652039325
1739209793.306953;-33.981070128970906
1739209793.3069634;-33.981070128970906
1739209793.3069737;-45.120503652039325
1739209793.3069842;-45.120503652039325
1739209793.3069947;-45.120503652039325
1739209793.307005;-38.13080360867914
1739209793.3070154;-38.13080360867914
1739209793.307026;-33.981070128970906
1739209793.3070364;-31.141103565318915
1739209793.3070467;-35.57807855764607
1739209793.3070571;-38.13080360867914
1739209793.3070676;-38.13080360867914
1739209793.3070781;-35.57807855764607
1739209793.3070884;-38.13080360867914
1739209793.3070989;-45.120503652039325
1739209793.3071094;-45.120503652039325
1739209793.3071198;-45.120503652039325
1739209793.30713;-45.120503652039325
1739209793.3071406;-45.120503652039325
1739209793.307151;-45.120503652039325
1739209793.3071616;-45.120503652039325
1739209793.3071718;-45.120503652039325
1739209793.3071823;-45.120503652039325
1739209793.3071928;-35.57807855764607
1739209793.3072033;-45.120503652039325
1739209793.3072135;-35.57807855764607
1739209793.307224;-45.120503652039325
1739209793.3072345;-38.13080360867914
1739209793.307245;-38.13080360867914
1739209793.3072553;-45.120503652039325
1739209793.3072658;-45.120503652039325
1739209793.3072762;-45.120503652039325
1739209793.3072867;-38.13080360867914
1739209793.307297;-38.13080360867914
1739209793.3073075;-45.120503652039325
1739209793.307318;-45.120503652039325
1739209793.3073282;-38.13080360867914
1739209793.3073387;-38.13080360867914
1739209793.3073492;-45.120503652039325
1739209793.3073597;-32.816014438256545
1739209793.30737;-32.816014438256545
1739209793.3073804;-45.120503652039325
1739209793.307391;-38.13080360867914
1739209793.3074014;-35.57807855764607
1739209793.3074117;-45.120503652039325
1739209793.3074222;-45.120503652039325
1739209793.3074327;-45.120503652039325
1739209793.3074431;-45.120503652039325
1739209793.3074534;-38.13080360867914
1739209793.307464;-38.13080360867914
1739209793.3074744;-45.120503652039325
1739209793.3074849;-45.120503652039325
1739209793.307495;-38.13080360867914
1739209793.3075056;-45.120503652039325
1739209793.307516;-45.120503652039325
1739209793.3075266;-38.13080360867914
1739209793.3075368;-33.981070128970906
1739209793.3075473;-45.120503652039325
1739209793.316009;-45.120503652039325
1739209793.3160129;-26.487275050834715
1739209793.3160167;-27.877744956031414
1739209793.3160205;-26.991370085610722
1739209793.3160243;-31.141103565318915
1739209793.3160279;-26.991370085610747
1739209793.3160317;-45.120503652039325
1739209793.3160355;-30.49652367304973
1739209793.3160393;-24.15140352195872
1739209793.3160431;-30.49652367304973
1739209793.316047;-45.120503652039325
1739209793.3160508;-38.13080360867914
1739209793.3160546;-31.141103565318915
1739209793.3160584;-31.141103565318943
1739209793.3160622;-24.74623867263306
1739209793.3160658;-24.746238672633048
1739209793.3160696;-31.141103565318943
1739209793.3160734;-28.992665084841942
1739209793.3160772;-33.981070128970906
1739209793.316081;-32.81601443825658
1739209793.3160849;-26.991370085610736
1739209793.3160887;-33.981070128970906
1739209793.3160925;-32.81601443825658
1739209793.3160963;-25.62660358559016
1739209793.3161001;-28.992665084841942
1739209793.316104;-45.120503652039325
1739209793.3161075;-38.13080360867914
1739209793.3161113;-38.13080360867914
1739209793.3161151;-32.816014438256545
1739209793.316119;-27.267205301931607
1739209793.3161228;-32.816014438256545
1739209793.3161266;-45.120503652039325
1739209793.3161304;-33.981070128970956
1739209793.3161342;-25.826314394896357
1739209793.316138;-28.992665084841942
1739209793.3161418;-33.981070128970906
1739209793.3161454;-35.57807855764607
1739209793.3161492;-45.120503652039325
1739209793.316153;-28.992665084841942
1739209793.3161569;-26.487275050834715
1739209793.3161607;-31.141103565318943
1739209793.3161645;-38.13080360867914
1739209793.3161683;-38.13080360867914
1739209793.3161721;-45.120503652039325
1739209793.316176;-31.141103565318943
1739209793.3161798;-38.13080360867914
1739209793.3161836;-38.13080360867914
1739209793.3161871;-33.981070128970906
1739209793.316191;-28.992665084841942
1739209793.3161948;-26.991370085610736
1739209793.3161986;-27.267205301931607
1739209793.3162024;-30.49652367304976
1739209793.3162062;-38.13080360867914
1739209793.31621;-33.981070128970906
1739209793.3162138;-33.981070128970906
1739209793.3162177;-27.8777449560314
1739209793.3162215;-35.57807855764607
1739209793.316225;-38.13080360867914
1739209793.3162289;-38.13080360867914
1739209793.3162327;-38.13080360867914
1739209793.3162365;-45.120503652039325
1739209793.3162403;-29.438486411369354
1739209793.3162441;-38.13080360867914
1739209793.316248;-38.13080360867914
1739209793.3162518;-45.120503652039325
1739209793.3162556;-38.13080360867914
1739209793.3162594;-45.120503652039325
1739209793.316263;-45.120503652039325
1739209793.3162668;-38.13080360867914
1739209793.3162706;-28.992665084841942
1739209793.3162744;-38.13080360867914
1739209793.3162782;-45.120503652039325
1739209793.316282;-38.13080360867914
1739209793.3162858;-38.13080360867914
1739209793.3162897;-35.57807855764607
1739209793.3162935;-35.57807855764607
1739209793.3162973;-38.13080360867914
1739209793.316301;-29.438486411369347
1739209793.3163047;-38.13080360867914
1739209793.3163085;-38.13080360867914
1739209793.3163123;-38.13080360867914
1739209793.3163161;-45.120503652039325
1739209793.31632;-45.120503652039325
1739209793.3163238;-38.13080360867914
1739209793.3163276;-38.13080360867914
1739209793.3163314;-31.141103565318915
1739209793.3163352;-38.13080360867914
1739209793.316339;-38.13080360867914
1739209793.3163426;-45.120503652039325
1739209793.3163464;-38.13080360867914
1739209793.3163502;-45.120503652039325
1739209793.316354;-38.13080360867914
1739209793.3163579;-45.120503652039325
1739209793.3163617;-38.13080360867914
1739209793.3163655;-45.120503652039325
1739209793.3163693;-38.13080360867914
1739209793.316373;-38.13080360867914
1739209793.316377;-38.13080360867914
1739209793.3163807;-32.816014438256545
1739209793.3163843;-35.57807855764607
1739209793.3163881;-45.120503652039325
1739209793.316392;-38.13080360867914
1739209793.3163958;-38.13080360867914
1739209793.3163996;-38.13080360867914
1739209793.3164034;-45.120503652039325
1739209793.3164072;-38.13080360867914
1739209793.316411;-45.120503652039325
1739209793.3164148;-38.13080360867914
1739209793.3164186;-38.13080360867914
1739209793.3164222;-32.816014438256545
1739209793.316426;-38.13080360867914
1739209793.3164299;-45.120503652039325
1739209793.3164337;-45.120503652039325
1739209793.3164375;-38.13080360867914
1739209793.3164413;-45.120503652039325
1739209793.316445;-38.13080360867914
1739209793.316449;-38.13080360867914
1739209793.3164527;-28.992665084841942
1739209793.3164566;-31.141103565318915
1739209793.3164604;-45.120503652039325
1739209793.316464;-38.13080360867914
1739209793.3164678;-38.13080360867914
1739209793.3164716;-45.120503652039325
1739209793.3164754;-45.120503652039325
1739209793.3164792;-45.120503652039325
1739209793.316483;-32.816014438256545
1739209793.3164868;-38.13080360867914
1739209793.3164907;-38.13080360867914
1739209793.3164945;-38.13080360867914
1739209793.3164983;-38.13080360867914
1739209793.3165019;-38.13080360867914
1739209793.3165057;-38.13080360867914
1739209793.3165095;-45.120503652039325
1739209793.3165133;-33.981070128970906
1739209793.316517;-33.981070128970906
1739209793.316521;-45.120503652039325
1739209793.3165247;-45.120503652039325
1739209793.3165286;-38.13080360867914
1739209793.3165324;-38.13080360867914
1739209793.3165362;-45.120503652039325
1739209793.31654;-38.13080360867914
1739209793.3165436;-45.120503652039325
1739209793.3165474;-38.13080360867914
1739209793.3165512;-38.13080360867914
1739209793.316555;-35.57807855764607
1739209793.3165588;-45.120503652039325
1739209793.3165627;-35.57807855764607
1739209793.3165665;-38.13080360867914
1739209793.3165703;-45.120503652039325
1739209793.316574;-38.13080360867914
1739209793.316578;-32.816014438256545
1739209793.3165815;-38.13080360867914
1739209793.3165853;-45.120503652039325
1739209793.316589;-45.120503652039325
1739209793.316593;-45.120503652039325
1739209793.3165967;-38.13080360867914
1739209793.3166006;-38.13080360867914
1739209793.3166044;-38.13080360867914
1739209793.3166082;-38.13080360867914
1739209793.316612;-45.120503652039325
1739209793.3166158;-45.120503652039325
1739209793.3166194;-38.13080360867914
1739209793.3166232;-35.57807855764607
1739209793.316627;-45.120503652039325
1739209793.3166308;-45.120503652039325
1739209793.3166347;-45.120503652039325
1739209793.3166385;-45.120503652039325
1739209793.3166423;-38.13080360867914
1739209793.316646;-45.120503652039325
1739209793.31665;-45.120503652039325
1739209793.3166537;-38.13080360867914
1739209793.3166575;-35.57807855764607
1739209793.3166611;-38.13080360867914
1739209793.316665;-38.13080360867914
1739209793.3166687;-35.57807855764607
1739209793.3166726;-45.120503652039325
1739209793.3166764;-45.120503652039325
1739209793.3166802;-38.13080360867914
1739209793.316684;-38.13080360867914
1739209793.3166878;-38.13080360867914
1739209793.3166916;-45.120503652039325
1739209793.3166955;-45.120503652039325
1739209793.316699;-45.120503652039325
1739209793.3167028;-38.13080360867914
1739209793.3167067;-45.120503652039325
1739209793.3167105;-45.120503652039325
1739209793.3167143;-38.13080360867914
1739209793.316718;-33.981070128970906
1739209793.316722;-45.120503652039325
1739209793.3167257;-38.13080360867914
1739209793.3167295;-31.141103565318915
1739209793.3167334;-45.120503652039325
1739209793.3167372;-45.120503652039325
1739209793.3167408;-38.13080360867914
1739209793.3167446;-38.13080360867914
1739209793.3167484;-45.120503652039325
1739209793.3167522;-45.120503652039325
1739209793.316756;-45.120503652039325
1739209793.3167598;-45.120503652039325
1739209793.3167636;-38.13080360867914
1739209793.3167675;-45.120503652039325
1739209793.3167713;-38.13080360867914
1739209793.316775;-35.57807855764607
1739209793.3167787;-33.981070128970906
1739209793.3167825;-45.120503652039325
1739209793.3167863;-45.120503652039325
1739209793.31679;-38.13080360867914
1739209793.316794;-45.120503652039325
1739209793.3167977;-38.13080360867914
1739209793.3168015;-35.57807855764607
1739209793.3168054;-45.120503652039325
1739209793.3168092;-45.120503652039325
1739209793.316813;-33.981070128970906
1739209793.3168168;-45.120503652039325
1739209793.3168204;-38.13080360867914
1739209793.3168242;-38.13080360867914
1739209793.316828;-45.120503652039325
1739209793.3168318;-45.120503652039325
1739209793.3168356;-38.13080360867914
1739209793.3168395;-38.13080360867914
1739209793.3168433;-35.57807855764607
1739209793.316847;-38.13080360867914
1739209793.316851;-45.120503652039325
1739209793.3168547;-33.981070128970906
1739209793.3168583;-45.120503652039325
1739209793.316862;-38.13080360867914
1739209793.316866;-45.120503652039325
1739209793.3168697;-45.120503652039325
1739209793.3168736;-38.13080360867914
1739209793.3168774;-38.13080360867914
1739209793.3168812;-45.120503652039325
1739209793.316885;-45.120503652039325
1739209793.3168888;-32.816014438256545
1739209793.3168926;-38.13080360867914
1739209793.3168964;-38.13080360867914
1739209793.3169;-38.13080360867914
1739209793.3169038;-45.120503652039325
1739209793.3169076;-45.120503652039325
1739209793.3169115;-38.13080360867914
1739209793.3169153;-31.141103565318915
1739209793.316919;-38.13080360867914
1739209793.316923;-45.120503652039325
1739209793.3169267;-45.120503652039325
1739209793.3169305;-38.13080360867914
1739209793.3169343;-38.13080360867914
1739209793.316938;-45.120503652039325
1739209793.3169417;-38.13080360867914
1739209793.3169456;-45.120503652039325
1739209793.3169494;-45.120503652039325
1739209793.3169532;-45.120503652039325
1739209793.316957;-38.13080360867914
1739209793.3169608;-45.120503652039325
1739209793.3169646;-45.120503652039325
1739209793.3169684;-38.13080360867914
1739209793.3169723;-35.57807855764607
1739209793.316976;-33.981070128970906
1739209793.3169796;-45.120503652039325
1739209793.3169835;-38.13080360867914
1739209793.3169873;-38.13080360867914
1739209793.316991;-33.981070128970906
1739209793.316995;-45.120503652039325
1739209793.3169987;-45.120503652039325
1739209793.3170025;-38.13080360867914
1739209793.3170063;-38.13080360867914
1739209793.3170102;-45.120503652039325
1739209793.317014;-38.13080360867914
1739209793.3170176;-38.13080360867914
1739209793.3170214;-45.120503652039325
1739209793.3170252;-45.120503652039325
1739209793.317029;-38.13080360867914
1739209793.3170328;-45.120503652039325
1739209793.3170366;-38.13080360867914
1739209793.3170404;-38.13080360867914
1739209793.3170443;-45.120503652039325
1739209793.317048;-38.13080360867914
1739209793.317052;-33.981070128970906
1739209793.3170555;-38.13080360867914
1739209793.3170593;-38.13080360867914
1739209793.317063;-35.57807855764607
1739209793.317067;-31.141103565318915
1739209793.3170707;-38.13080360867914
1739209793.3170745;-38.13080360867914
1739209793.3170784;-35.57807855764607
1739209793.3170822;-38.13080360867914
1739209793.317086;-45.120503652039325
1739209793.3170898;-38.13080360867914
1739209793.3170936;-45.120503652039325
1739209793.3170972;-28.992665084841942
1739209793.317101;-33.981070128970906
1739209793.3171048;-45.120503652039325
1739209793.3171086;-45.120503652039325
1739209793.3171124;-38.13080360867914
1739209793.3171163;-45.120503652039325
1739209793.31712;-45.120503652039325
1739209793.317124;-45.120503652039325
1739209793.3171277;-32.816014438256545
1739209793.3171315;-33.981070128970906
1739209793.317135;-38.13080360867914
1739209793.317139;-45.120503652039325
1739209793.3171427;-45.120503652039325
1739209793.3171465;-35.57807855764607
1739209793.3171504;-38.13080360867914
1739209793.3171542;-45.120503652039325
1739209793.317158;-28.992665084841942
1739209793.3171618;-31.141103565318915
1739209793.3171656;-31.141103565318915
1739209793.3171694;-45.120503652039325
1739209793.3171732;-38.13080360867914
1739209793.3171768;-35.57807855764607
1739209793.3171806;-38.13080360867914
1739209793.3171844;-38.13080360867914
1739209793.3171883;-38.13080360867914
1739209793.317192;-45.120503652039325
1739209793.317196;-35.57807855764607
1739209793.3171997;-38.13080360867914
1739209793.3172035;-38.13080360867914
1739209793.3172073;-38.13080360867914
1739209793.3172112;-45.120503652039325
1739209793.3172147;-35.57807855764607
1739209793.3172185;-35.57807855764607
1739209793.3172224;-35.57807855764607
1739209793.3172262;-38.13080360867914
1739209793.31723;-45.120503652039325
1739209793.3172338;-38.13080360867914
1739209793.3172376;-45.120503652039325
1739209793.3172414;-45.120503652039325
1739209793.3172452;-38.13080360867914
1739209793.317249;-32.816014438256545
1739209793.3172529;-33.981070128970906
1739209793.3172565;-38.13080360867914
1739209793.3172603;-38.13080360867914
1739209793.317264;-38.13080360867914
1739209793.317268;-45.120503652039325
1739209793.3172717;-45.120503652039325
1739209793.3172755;-35.57807855764607
1739209793.3172793;-45.120503652039325
1739209793.3172832;-38.13080360867914
1739209793.317287;-38.13080360867914
1739209793.3172908;-32.816014438256545
1739209793.3172944;-38.13080360867914
1739209793.3172982;-45.120503652039325
1739209793.317302;-38.13080360867914
1739209793.3173058;-45.120503652039325
1739209793.3173096;-35.57807855764607
1739209793.3173134;-28.58837851428586
1739209793.3173172;-38.13080360867914
1739209793.317321;-38.13080360867914
1739209793.3173249;-33.981070128970906
1739209793.3173287;-35.57807855764607
1739209793.3173325;-45.120503652039325
1739209793.317336;-38.13080360867914
1739209793.31734;-38.13080360867914
1739209793.3173437;-38.13080360867914
1739209793.3173475;-38.13080360867914
1739209793.3173513;-38.13080360867914
1739209793.3173552;-45.120503652039325
1739209793.317359;-45.120503652039325
1739209793.3173628;-32.816014438256545
1739209793.3173666;-45.120503652039325
1739209793.3173704;-38.13080360867914
1739209793.317374;-26.487275050834715
1739209793.3173778;-38.13080360867914
1739209793.3173816;-38.13080360867914
1739209793.3173854;-38.13080360867914
1739209793.3173892;-45.120503652039325
1739209793.317393;-45.120503652039325
1739209793.3173969;-35.57807855764607
1739209793.3174007;-38.13080360867914
1739209793.3174045;-33.981070128970956
1739209793.3174083;-45.120503652039325
1739209793.317412;-35.57807855764607
1739209793.3174157;-45.120503652039325
1739209793.3174195;-38.13080360867914
1739209793.3174233;-38.13080360867914
1739209793.3174272;-38.13080360867914
1739209793.317431;-45.120503652039325
1739209793.3174348;-45.120503652039325
1739209793.3174386;-45.120503652039325
1739209793.3174424;-38.13080360867914
1739209793.3174462;-38.13080360867914
1739209793.31745;-45.120503652039325
1739209793.3174536;-45.120503652039325
1739209793.3174574;-45.120503652039325
1739209793.3174613;-38.13080360867914
1739209793.317465;-35.57807855764607
1739209793.317469;-38.13080360867914
1739209793.3174727;-45.120503652039325
1739209793.3174765;-38.13080360867914
1739209793.3174803;-38.13080360867914
1739209793.3174841;-45.120503652039325
1739209793.317488;-45.120503652039325
1739209793.3174915;-38.13080360867914
1739209793.3174953;-45.120503652039325
1739209793.3174992;-38.13080360867914
1739209793.317503;-45.120503652039325
1739209793.3175068;-45.120503652039325
1739209793.3175106;-45.120503652039325
1739209793.3175144;-38.13080360867914
1739209793.3175182;-38.13080360867914
1739209793.317522;-38.13080360867914
1739209793.3175259;-32.816014438256545
1739209793.3175297;-35.57807855764607
1739209793.3175333;-45.120503652039325
1739209793.317537;-45.120503652039325
1739209793.317541;-35.57807855764607
1739209793.3175447;-38.13080360867914
1739209793.3175485;-45.120503652039325
1739209793.3175523;-45.120503652039325
1739209793.3175561;-45.120503652039325
1739209793.31756;-38.13080360867914
1739209793.3175638;-45.120503652039325
1739209793.3175676;-38.13080360867914
1739209793.3175712;-38.13080360867914
1739209793.317575;-33.981070128970906
1739209793.3175788;-35.57807855764607
1739209793.3175826;-45.120503652039325
1739209793.3175864;-35.57807855764607
1739209793.3175902;-38.13080360867914
1739209793.317594;-45.120503652039325
1739209793.3175979;-38.13080360867914
1739209793.3176017;-38.13080360867914
1739209793.3176055;-45.120503652039325
1739209793.3176093;-38.13080360867914
1739209793.317613;-38.13080360867914
1739209793.3176167;-45.120503652039325
1739209793.3176205;-38.13080360867914
1739209793.3176243;-33.981070128970906
1739209793.3176281;-45.120503652039325
1739209793.317632;-38.13080360867914
1739209793.3176358;-38.13080360867914
1739209793.3176396;-38.13080360867914
1739209793.3176434;-35.57807855764607
1739209793.3176472;-38.13080360867914
1739209793.3176508;-38.13080360867914
1739209793.3176546;-38.13080360867914
1739209793.3176584;-38.13080360867914
1739209793.3176622;-45.120503652039325
1739209793.317666;-45.120503652039325
1739209793.3176699;-45.120503652039325
1739209793.3176737;-45.120503652039325
1739209793.3176775;-38.13080360867914
1739209793.3176813;-38.13080360867914
1739209793.3176851;-35.57807855764607
1739209793.317689;-45.120503652039325
1739209793.3176925;-38.13080360867914
1739209793.3176963;-35.57807855764607
1739209793.3177001;-38.13080360867914
1739209793.317704;-45.120503652039325
1739209793.3177078;-45.120503652039325
1739209793.3177116;-38.13080360867914
1739209793.3177154;-38.13080360867914
1739209793.3177192;-33.981070128970906
1739209793.317723;-45.120503652039325
1739209793.3177269;-45.120503652039325
1739209793.3177304;-38.13080360867914
1739209793.3177342;-38.13080360867914
1739209793.317738;-45.120503652039325
1739209793.3177419;-33.981070128970906
1739209793.3177457;-33.981070128970906
1739209793.3177495;-33.981070128970906
1739209793.3177533;-45.120503652039325
1739209793.3177571;-33.981070128970906
1739209793.317761;-38.13080360867914
1739209793.3177648;-33.981070128970906
1739209793.3177683;-45.120503652039325
1739209793.3177722;-38.13080360867914
1739209793.317776;-38.13080360867914
1739209793.3177798;-38.13080360867914
1739209793.3177836;-38.13080360867914
1739209793.3177874;-45.120503652039325
1739209793.3177912;-35.57807855764607
1739209793.317795;-38.13080360867914
1739209793.3177989;-38.13080360867914
1739209793.3178027;-33.981070128970906
1739209793.3178065;-38.13080360867914
1739209793.31781;-38.13080360867914
1739209793.3178139;-45.120503652039325
1739209793.3178177;-38.13080360867914
1739209793.3178215;-32.816014438256545
1739209793.3178253;-38.13080360867914
1739209793.3178291;-38.13080360867914
1739209793.317833;-45.120503652039325
1739209793.3178368;-45.120503652039325
1739209793.3178406;-38.13080360867914
1739209793.3178444;-38.13080360867914
1739209793.317848;-38.13080360867914
