CAN Message; 0x150:0300f6d480615e93
Timestamp;Amplitude
1739209595.9744184;-38.13080360867914
1739209595.9744244;-45.120503652039325
1739209595.9744303;-38.13080360867914
1739209595.9744363;-45.120503652039325
1739209595.9744422;-33.981070128970906
1739209595.9744484;-33.981070128970906
1739209595.9744544;-38.13080360867914
1739209595.9744604;-45.120503652039325
1739209595.9744663;-38.13080360867914
1739209595.9744723;-35.57807855764607
1739209595.9744785;-38.13080360867914
1739209595.9744844;-38.13080360867914
1739209595.9744904;-33.981070128970906
1739209595.9744964;-33.981070128970906
1739209595.9745026;-45.120503652039325
1739209595.9745085;-35.57807855764607
1739209595.9745145;-35.57807855764607
1739209595.9745204;-45.120503652039325
1739209595.9745264;-45.120503652039325
1739209595.9745326;-38.13080360867914
1739209595.9745386;-33.981070128970906
1739209595.9745445;-33.981070128970906
1739209595.9745505;-38.13080360867914
1739209595.9745564;-45.120503652039325
1739209595.9745626;-45.120503652039325
1739209595.9745686;-35.57807855764607
1739209595.9745746;-35.57807855764607
1739209595.9745805;-38.13080360867914
1739209595.9745867;-33.981070128970906
1739209595.9745927;-33.981070128970906
1739209595.9745986;-45.120503652039325
1739209595.9746046;-38.13080360867914
1739209595.9746106;-35.57807855764607
1739209595.9746168;-45.120503652039325
1739209595.9746227;-45.120503652039325
1739209595.9746287;-33.981070128970906
1739209595.9746346;-33.981070128970906
1739209595.9746406;-38.13080360867914
1739209595.9746468;-45.120503652039325
1739209595.9746528;-45.120503652039325
1739209595.9746587;-35.57807855764607
1739209595.9746647;-38.13080360867914
1739209595.974671;-45.120503652039325
1739209595.9746768;-45.120503652039325
1739209595.9746828;-45.120503652039325
1739209595.9746888;-38.13080360867914
1739209595.9746947;-35.57807855764607
1739209595.974701;-38.13080360867914
1739209595.974707;-45.120503652039325
1739209595.9747128;-35.57807855764607
1739209595.9747188;-38.13080360867914
1739209595.9747248;-45.120503652039325
1739209595.974731;-33.981070128970906
1739209595.974737;-33.981070128970906
1739209595.974743;-38.13080360867914
1739209595.9747488;-38.13080360867914
1739209595.974755;-33.981070128970906
1739209595.974761;-45.120503652039325
1739209595.974767;-45.120503652039325
1739209595.974773;-33.981070128970906
1739209595.974779;-38.13080360867914
1739209595.974785;-45.120503652039325
1739209595.974791;-45.120503652039325
1739209595.974797;-45.120503652039325
1739209595.974803;-38.13080360867914
1739209595.9748092;-38.13080360867914
1739209595.9748151;-38.13080360867914
1739209595.974821;-45.120503652039325
1739209595.974827;-38.13080360867914
1739209595.974833;-32.816014438256545
1739209595.9748392;-32.816014438256545
1739209595.9748452;-45.120503652039325
1739209595.9748511;-38.13080360867914
1739209595.974857;-35.57807855764607
1739209595.974863;-35.57807855764607
1739209595.9748693;-45.120503652039325
1739209595.9748752;-35.57807855764607
1739209595.9748812;-45.120503652039325
1739209595.9748871;-45.120503652039325
1739209595.9748933;-32.816014438256545
1739209595.9748993;-38.13080360867914
1739209595.9749053;-45.120503652039325
1739209595.9749112;-45.120503652039325
1739209595.9749172;-38.13080360867914
1739209595.9749234;-45.120503652039325
1739209595.9749293;-35.57807855764607
1739209595.9749353;-32.816014438256545
1739209595.9749413;-38.13080360867914
1739209595.9749472;-45.120503652039325
1739209595.9749534;-32.816014438256545
1739209595.9749594;-30.49652367304973
1739209595.9749653;-45.120503652039325
1739209595.9749713;-38.13080360867914
1739209595.9749775;-45.120503652039325
1739209595.9749835;-45.120503652039325
1739209595.9749894;-45.120503652039325
1739209595.9749954;-45.120503652039325
1739209595.9750013;-45.120503652039325
1739209595.9750075;-45.120503652039325
1739209595.9750135;-38.13080360867914
1739209595.9750195;-38.13080360867914
1739209595.9750254;-45.120503652039325
1739209595.9750314;-45.120503652039325
1739209595.9750376;-35.57807855764607
1739209595.9750435;-38.13080360867914
1739209595.9750495;-38.13080360867914
1739209595.9750555;-38.13080360867914
1739209595.9750617;-32.816014438256545
1739209595.9750676;-38.13080360867914
1739209595.9750736;-33.981070128970906
1739209595.9750795;-30.49652367304973
1739209595.9750855;-45.120503652039325
1739209595.9750917;-45.120503652039325
1739209595.9750977;-45.120503652039325
1739209595.9751036;-38.13080360867914
1739209595.9751096;-45.120503652039325
1739209595.9751155;-38.13080360867914
1739209595.9751217;-45.120503652039325
1739209595.9751277;-38.13080360867914
1739209595.9751337;-38.13080360867914
1739209595.9751396;-35.57807855764607
1739209595.9751458;-45.120503652039325
1739209595.9751518;-45.120503652039325
1739209595.9751577;-38.13080360867914
1739209595.9751637;-38.13080360867914
1739209595.9751697;-38.13080360867914
1739209595.9751759;-32.816014438256545
1739209595.9751818;-45.120503652039325
1739209595.9751878;-38.13080360867914
1739209595.9751937;-38.13080360867914
1739209595.9751997;-35.57807855764607
1739209595.975206;-45.120503652039325
1739209595.9752119;-38.13080360867914
1739209595.9752178;-38.13080360867914
1739209595.9752238;-45.120503652039325
1739209595.97523;-45.120503652039325
1739209595.975236;-38.13080360867914
1739209595.975242;-38.13080360867914
1739209595.9752479;-45.120503652039325
1739209595.9752538;-45.120503652039325
1739209595.97526;-45.120503652039325
1739209595.975266;-38.13080360867914
1739209595.975272;-45.120503652039325
1739209595.975278;-35.57807855764607
1739209595.9752839;-38.13080360867914
1739209595.97529;-45.120503652039325
1739209595.975296;-45.120503652039325
1739209595.975302;-38.13080360867914
1739209595.975308;-38.13080360867914
1739209595.9753141;-35.57807855764607
1739209595.97532;-25.826314394896357
1739209595.975326;-38.13080360867914
1739209595.975332;-38.13080360867914
1739209595.975338;-35.57807855764607
1739209595.9753442;-38.13080360867914
1739209595.9753501;-38.13080360867914
1739209595.975356;-45.120503652039325
1739209595.975362;-45.120503652039325
1739209595.975368;-38.13080360867914
1739209595.9753742;-38.13080360867914
1739209595.9753802;-38.13080360867914
1739209595.9753861;-38.13080360867914
1739209595.975392;-45.120503652039325
1739209595.9753983;-45.120503652039325
1739209595.9754043;-45.120503652039325
1739209595.9754102;-38.13080360867914
1739209595.9754162;-38.13080360867914
1739209595.9754221;-45.120503652039325
1739209595.9754283;-38.13080360867914
1739209595.9754343;-33.981070128970906
1739209595.9754403;-45.120503652039325
1739209595.9754462;-45.120503652039325
1739209595.9754522;-38.13080360867914
1739209595.9754584;-38.13080360867914
1739209595.9754643;-33.981070128970906
1739209595.9754703;-38.13080360867914
1739209595.9754763;-38.13080360867914
1739209595.9754825;-38.13080360867914
1739209595.9754884;-32.816014438256545
1739209595.9754944;-38.13080360867914
1739209595.9755003;-38.13080360867914
1739209595.9755063;-45.120503652039325
1739209595.9755125;-38.13080360867914
1739209595.9755185;-32.816014438256545
1739209595.9755244;-35.57807855764607
1739209595.9755304;-45.120503652039325
1739209595.9755363;-45.120503652039325
1739209595.9755425;-38.13080360867914
1739209595.9755485;-38.13080360867914
1739209595.9755545;-38.13080360867914
1739209595.9755604;-38.13080360867914
1739209595.9755666;-38.13080360867914
1739209595.9755726;-38.13080360867914
1739209595.9755785;-45.120503652039325
1739209595.9755845;-38.13080360867914
1739209595.9755905;-38.13080360867914
1739209595.9755967;-45.120503652039325
1739209595.9756026;-38.13080360867914
1739209595.9756086;-35.57807855764607
1739209595.9756145;-38.13080360867914
1739209595.9756207;-38.13080360867914
1739209595.9756267;-38.13080360867914
1739209595.9756327;-38.13080360867914
1739209595.9756386;-35.57807855764607
1739209595.9756446;-45.120503652039325
1739209595.9756508;-45.120503652039325
1739209595.9756567;-45.120503652039325
1739209595.9756627;-45.120503652039325
1739209595.9756687;-38.13080360867914
1739209595.9756746;-45.120503652039325
1739209595.9756808;-38.13080360867914
1739209595.9756868;-38.13080360867914
1739209595.9756927;-33.981070128970906
1739209595.9756987;-45.120503652039325
1739209595.975705;-45.120503652039325
1739209595.9757109;-30.49652367304973
1739209595.9757168;-38.13080360867914
1739209595.9757228;-38.13080360867914
1739209595.9757288;-38.13080360867914
1739209595.975735;-35.57807855764607
1739209595.975741;-35.57807855764607
1739209595.9757469;-35.57807855764607
1739209595.9757528;-38.13080360867914
1739209595.9757588;-45.120503652039325
1739209595.975765;-45.120503652039325
1739209595.975771;-32.816014438256545
1739209595.975777;-38.13080360867914
1739209595.9757829;-45.120503652039325
1739209595.975789;-38.13080360867914
1739209595.975795;-35.57807855764607
1739209595.975801;-38.13080360867914
1739209595.975807;-38.13080360867914
1739209595.975813;-38.13080360867914
1739209595.975819;-38.13080360867914
1739209595.975825;-33.981070128970906
1739209595.975831;-31.141103565318915
1739209595.975837;-38.13080360867914
1739209595.975843;-45.120503652039325
1739209595.9758492;-38.13080360867914
1739209595.975855;-32.816014438256545
1739209595.975861;-35.57807855764607
1739209595.975867;-38.13080360867914
1739209595.9758732;-45.120503652039325
1739209595.9758792;-45.120503652039325
1739209595.9758852;-45.120503652039325
1739209595.975891;-38.13080360867914
1739209595.975897;-45.120503652039325
1739209595.9759033;-33.981070128970956
1739209595.9759092;-45.120503652039325
1739209595.9759152;-35.57807855764607
1739209595.9759212;-35.57807855764607
1739209595.975927;-45.120503652039325
1739209595.9759333;-45.120503652039325
1739209595.9759393;-35.57807855764607
1739209595.9759452;-45.120503652039325
1739209595.9759512;-27.8777449560314
1739209595.9759574;-30.49652367304973
1739209595.9759634;-45.120503652039325
1739209595.9759693;-45.120503652039325
1739209595.9759753;-35.57807855764607
1739209595.9759812;-45.120503652039325
1739209595.9759874;-45.120503652039325
1739209595.9759934;-38.13080360867914
1739209595.9759994;-38.13080360867914
1739209595.9760053;-38.13080360867914
1739209595.9760113;-33.981070128970906
1739209595.9760175;-45.120503652039325
1739209595.9760234;-45.120503652039325
1739209595.9760294;-45.120503652039325
1739209595.9760354;-38.13080360867914
1739209595.9760416;-38.13080360867914
1739209595.9760475;-32.816014438256545
1739209595.9760535;-35.57807855764607
1739209595.9760594;-45.120503652039325
1739209595.9760654;-45.120503652039325
1739209595.9760716;-33.981070128970906
1739209595.9760776;-45.120503652039325
1739209595.9760835;-38.13080360867914
1739209595.9760895;-45.120503652039325
1739209595.9760954;-38.13080360867914
1739209595.9761016;-35.57807855764607
1739209595.9761076;-45.120503652039325
1739209595.9761136;-45.120503652039325
1739209595.9761195;-35.57807855764607
1739209595.9761257;-35.57807855764607
1739209595.9761317;-45.120503652039325
1739209595.9761376;-38.13080360867914
1739209595.9761436;-45.120503652039325
1739209595.9761496;-45.120503652039325
1739209595.9761558;-45.120503652039325
1739209595.9761617;-45.120503652039325
1739209595.9761677;-45.120503652039325
1739209595.9761736;-38.13080360867914
1739209595.9761796;-38.13080360867914
1739209595.9761858;-45.120503652039325
1739209595.9761918;-30.49652367304973
1739209595.9761977;-27.8777449560314
1739209595.9762037;-45.120503652039325
1739209595.9762099;-38.13080360867914
1739209595.9762158;-32.816014438256545
1739209595.9762218;-38.13080360867914
1739209595.9762278;-45.120503652039325
1739209595.9762337;-38.13080360867914
1739209595.97624;-45.120503652039325
1739209595.9762459;-38.13080360867914
1739209595.9762518;-45.120503652039325
1739209595.9762578;-45.120503652039325
1739209595.9762638;-38.13080360867914
1739209595.97627;-33.981070128970906
1739209595.976276;-38.13080360867914
1739209595.976282;-45.120503652039325
1739209595.9762878;-35.57807855764607
1739209595.976294;-30.49652367304973
1739209595.9763;-35.57807855764607
1739209595.976306;-38.13080360867914
1739209595.976312;-45.120503652039325
1739209595.976318;-45.120503652039325
1739209595.976324;-38.13080360867914
1739209595.97633;-45.120503652039325
1739209595.976336;-45.120503652039325
1739209595.976342;-33.981070128970906
1739209595.9763482;-45.120503652039325
1739209595.9763541;-45.120503652039325
1739209595.97636;-35.57807855764607
1739209595.976366;-35.57807855764607
1739209595.976372;-45.120503652039325
1739209595.9763782;-45.120503652039325
1739209595.9763842;-45.120503652039325
1739209595.9763901;-45.120503652039325
1739209595.976396;-45.120503652039325
1739209595.976402;-45.120503652039325
1739209595.9764082;-45.120503652039325
1739209595.9764142;-45.120503652039325
1739209595.9764202;-38.13080360867914
1739209595.9764261;-45.120503652039325
1739209595.9764323;-38.13080360867914
1739209595.9764383;-35.57807855764607
1739209595.9764442;-38.13080360867914
1739209595.9764502;-38.13080360867914
1739209595.9764562;-45.120503652039325
1739209595.9764624;-38.13080360867914
1739209595.9764683;-32.816014438256545
1739209595.9764743;-38.13080360867914
1739209595.9764802;-45.120503652039325
1739209595.9764862;-38.13080360867914
1739209595.9764924;-45.120503652039325
1739209595.9764984;-38.13080360867914
1739209595.9765043;-45.120503652039325
1739209595.9765103;-38.13080360867914
1739209595.9765165;-38.13080360867914
1739209595.9765224;-45.120503652039325
1739209595.9765284;-38.13080360867914
1739209595.9765344;-38.13080360867914
1739209595.9765403;-38.13080360867914
1739209595.9765465;-38.13080360867914
1739209595.9765525;-38.13080360867914
1739209595.9765584;-45.120503652039325
1739209595.9765644;-45.120503652039325
1739209595.9765704;-45.120503652039325
1739209595.9765766;-35.57807855764607
1739209595.9765825;-33.981070128970906
1739209595.9765885;-31.141103565318915
1739209595.9765944;-38.13080360867914
1739209595.9766006;-35.57807855764607
1739209595.9766066;-38.13080360867914
1739209595.9766126;-33.981070128970906
1739209595.9766185;-38.13080360867914
1739209595.9766245;-45.120503652039325
1739209595.9766307;-33.981070128970906
1739209595.9766366;-38.13080360867914
1739209595.9766426;-45.120503652039325
1739209595.9766486;-32.816014438256545
1739209595.9766545;-32.816014438256545
1739209595.9766607;-45.120503652039325
1739209595.9766667;-38.13080360867914
1739209595.9766726;-38.13080360867914
1739209595.9766786;-35.57807855764607
1739209595.9766848;-33.981070128970906
1739209595.9766908;-38.13080360867914
1739209595.9766967;-38.13080360867914
1739209595.9767027;-33.981070128970906
1739209595.9767087;-45.120503652039325
1739209595.9767148;-45.120503652039325
1739209595.9767208;-38.13080360867914
1739209595.9767268;-45.120503652039325
1739209595.9767327;-38.13080360867914
1739209595.9767387;-38.13080360867914
1739209595.976745;-45.120503652039325
1739209595.9767509;-45.120503652039325
1739209595.9767568;-38.13080360867914
1739209595.9767628;-35.57807855764607
1739209595.976769;-45.120503652039325
1739209595.976775;-38.13080360867914
1739209595.976781;-38.13080360867914
1739209595.9767869;-45.120503652039325
1739209595.9767928;-38.13080360867914
1739209595.976799;-35.57807855764607
1739209595.976805;-38.13080360867914
1739209595.976811;-45.120503652039325
1739209595.976817;-38.13080360867914
1739209595.9768229;-45.120503652039325
1739209595.976829;-45.120503652039325
1739209595.976835;-45.120503652039325
1739209595.976841;-35.57807855764607
1739209595.976847;-38.13080360867914
1739209595.9768531;-45.120503652039325
1739209595.976859;-45.120503652039325
1739209595.976865;-38.13080360867914
1739209595.976871;-45.120503652039325
1739209595.976877;-45.120503652039325
1739209595.9768832;-45.120503652039325
1739209595.9768891;-45.120503652039325
1739209595.976895;-38.13080360867914
1739209595.976901;-33.981070128970906
1739209595.976907;-38.13080360867914
1739209595.9769132;-45.120503652039325
1739209595.9769192;-45.120503652039325
1739209595.9769251;-33.981070128970906
1739209595.976931;-45.120503652039325
1739209595.9769373;-45.120503652039325
1739209595.9769433;-33.981070128970906
1739209595.9769492;-38.13080360867914
1739209595.9769552;-38.13080360867914
1739209595.9769611;-38.13080360867914
1739209595.9769673;-38.13080360867914
1739209595.9769733;-38.13080360867914
1739209595.9769793;-45.120503652039325
1739209595.9769852;-45.120503652039325
1739209595.9769912;-45.120503652039325
1739209595.9769974;-38.13080360867914
1739209595.9770033;-38.13080360867914
1739209595.9770093;-45.120503652039325
1739209595.9770153;-45.120503652039325
1739209595.9770215;-29.438486411369333
1739209595.9770274;-38.13080360867914
1739209595.9770334;-38.13080360867914
1739209595.9770393;-38.13080360867914
1739209595.9770453;-38.13080360867914
1739209595.9770515;-38.13080360867914
1739209595.9770575;-38.13080360867914
1739209595.9770634;-35.57807855764607
1739209595.9770694;-38.13080360867914
1739209595.9770756;-45.120503652039325
1739209595.9770815;-38.13080360867914
1739209595.9770875;-45.120503652039325
1739209595.9770935;-38.13080360867914
1739209595.9770994;-38.13080360867914
1739209595.9771056;-38.13080360867914
1739209595.9771116;-38.13080360867914
1739209595.9771175;-32.816014438256545
1739209595.9771235;-35.57807855764607
1739209595.9771295;-38.13080360867914
1739209595.9771357;-35.57807855764607
1739209595.9771416;-35.57807855764607
1739209595.9771476;-38.13080360867914
1739209595.9771535;-35.57807855764607
1739209595.9771597;-35.57807855764607
1739209595.9771657;-45.120503652039325
1739209595.9771717;-38.13080360867914
1739209595.9771776;-38.13080360867914
1739209595.9771836;-45.120503652039325
1739209595.9771898;-45.120503652039325
1739209595.9771957;-38.13080360867914
1739209595.9772017;-45.120503652039325
1739209595.9772077;-38.13080360867914
1739209595.9772136;-45.120503652039325
1739209595.9772198;-45.120503652039325
1739209595.9772258;-45.120503652039325
1739209595.9772317;-38.13080360867914
1739209595.9772377;-45.120503652039325
1739209595.977244;-45.120503652039325
1739209595.9772499;-30.49652367304973
1739209595.9772558;-38.13080360867914
1739209595.9772618;-32.816014438256545
1739209595.9772677;-31.141103565318893
1739209595.977274;-38.13080360867914
1739209595.97728;-38.13080360867914
1739209595.9772859;-38.13080360867914
1739209595.9772918;-38.13080360867914
1739209595.9772978;-45.120503652039325
1739209595.977304;-33.981070128970906
1739209595.97731;-45.120503652039325
1739209595.977316;-38.13080360867914
1739209595.9773219;-35.57807855764607
1739209595.977328;-38.13080360867914
1739209595.977334;-45.120503652039325
1739209595.97734;-38.13080360867914
1739209595.977346;-32.816014438256545
1739209595.977352;-38.13080360867914
1739209595.977358;-30.49652367304973
1739209595.977364;-28.58837851428586
1739209595.97737;-45.120503652039325
1739209595.977376;-45.120503652039325
1739209595.977382;-38.13080360867914
1739209595.9773881;-38.13080360867914
1739209595.977394;-45.120503652039325
1739209595.9774;-32.816014438256545
1739209595.977406;-45.120503652039325
1739209595.9774122;-45.120503652039325
1739209595.9774182;-33.981070128970906
1739209595.9774241;-45.120503652039325
1739209595.97743;-45.120503652039325
1739209595.977436;-35.57807855764607
1739209595.9774423;-38.13080360867914
1739209595.9774482;-38.13080360867914
1739209595.9774542;-38.13080360867914
1739209595.9774601;-45.120503652039325
1739209595.977466;-38.13080360867914
1739209595.9774723;-38.13080360867914
1739209595.9774783;-45.120503652039325
1739209595.9774842;-45.120503652039325
1739209595.9774902;-35.57807855764607
1739209595.9774964;-45.120503652039325
1739209595.9775023;-45.120503652039325
1739209595.9775083;-33.981070128970906
1739209595.9775143;-45.120503652039325
1739209595.9775202;-45.120503652039325
1739209595.9775264;-38.13080360867914
1739209595.9775324;-35.57807855764607
1739209595.9775383;-45.120503652039325
1739209595.9775443;-45.120503652039325
1739209595.9775503;-38.13080360867914
1739209595.9775565;-45.120503652039325
1739209595.9775624;-38.13080360867914
1739209595.9775684;-38.13080360867914
1739209595.9775743;-45.120503652039325
1739209595.9775805;-45.120503652039325
1739209595.9775865;-38.13080360867914
1739209595.9775925;-38.13080360867914
1739209595.9775984;-45.120503652039325
1739209595.9776044;-38.13080360867914
1739209595.9776106;-38.13080360867914
1739209595.9776165;-45.120503652039325
1739209595.9776225;-45.120503652039325
1739209595.9776285;-45.120503652039325
1739209595.9776344;-35.57807855764607
1739209595.9776406;-35.57807855764607
1739209595.9776466;-45.120503652039325
1739209595.9776525;-38.13080360867914
1739209595.9776585;-38.13080360867914
1739209595.9776647;-45.120503652039325
1739209595.9776707;-38.13080360867914
1739209595.9776766;-38.13080360867914
1739209595.9776826;-45.120503652039325
1739209595.9776886;-38.13080360867914
1739209595.9776947;-33.981070128970906
1739209595.9777007;-38.13080360867914
1739209595.9777067;-38.13080360867914
1739209595.9777126;-38.13080360867914
1739209595.9777186;-45.120503652039325
1739209595.9777248;-45.120503652039325
1739209595.9777308;-45.120503652039325
1739209595.9777367;-38.13080360867914
1739209595.9777427;-38.13080360867914
1739209595.9777489;-38.13080360867914
1739209595.9777548;-31.141103565318915
1739209595.9777608;-38.13080360867914
1739209595.9777668;-38.13080360867914
1739209595.9777727;-38.13080360867914
1739209595.977779;-33.981070128970906
1739209595.9777849;-38.13080360867914
1739209595.9777908;-38.13080360867914
1739209595.9777968;-38.13080360867914
1739209595.9778028;-38.13080360867914
1739209595.977809;-45.120503652039325
1739209595.977815;-38.13080360867914
1739209595.9778209;-38.13080360867914
1739209595.9778268;-38.13080360867914
1739209595.977833;-38.13080360867914
1739209595.977839;-45.120503652039325
1739209595.977845;-38.13080360867914
1739209595.977851;-38.13080360867914
1739209595.9778569;-45.120503652039325
1739209595.977863;-38.13080360867914
1739209595.977869;-38.13080360867914
1739209595.977875;-31.141103565318915
1739209595.977881;-33.981070128970906
1739209595.9778872;-45.120503652039325
1739209595.977893;-38.13080360867914
1739209595.977899;-31.141103565318915
1739209595.977905;-33.981070128970906
1739209595.977911;-38.13080360867914
1739209595.9779172;-38.13080360867914
1739209595.9779232;-38.13080360867914
1739209595.977929;-45.120503652039325
1739209595.977935;-38.13080360867914
1739209595.977941;-38.13080360867914
1739209595.9779472;-45.120503652039325
1739209595.9779532;-45.120503652039325
1739209595.9779592;-38.13080360867914
1739209595.977965;-35.57807855764607
1739209595.9779713;-38.13080360867914
1739209595.9779773;-38.13080360867914
1739209595.9779832;-45.120503652039325
1739209595.9779892;-38.13080360867914
1739209595.9779952;-26.991370085610722
1739209595.9780014;-38.13080360867914
1739209595.9780073;-38.13080360867914
1739209595.9780133;-38.13080360867914
1739209595.9780192;-38.13080360867914
1739209595.9780252;-45.120503652039325
1739209595.9780314;-38.13080360867914
1739209595.9780374;-45.120503652039325
1739209595.9780433;-45.120503652039325
1739209595.9780493;-33.981070128970906
1739209595.9780555;-45.120503652039325
1739209595.9780614;-38.13080360867914
1739209595.9780674;-38.13080360867914
1739209595.9780734;-38.13080360867914
1739209595.9780793;-35.57807855764607
1739209595.9780855;-38.13080360867914
1739209595.9780915;-27.8777449560314
1739209595.9780974;-38.13080360867914
1739209595.9781034;-35.57807855764607
1739209595.9781094;-35.57807855764607
1739209595.9781156;-45.120503652039325
1739209595.9781215;-45.120503652039325
1739209595.9781275;-45.120503652039325
1739209595.9781334;-38.13080360867914
1739209595.9781396;-33.981070128970956
1739209595.9781456;-45.120503652039325
1739209595.9781516;-38.13080360867914
1739209595.9781575;-38.13080360867914
1739209595.9781635;-45.120503652039325
1739209595.9781697;-45.120503652039325
1739209595.9781756;-45.120503652039325
1739209595.9781816;-45.120503652039325
1739209595.9781876;-26.487275050834715
1739209595.9781935;-32.816014438256545
1739209595.9781997;-45.120503652039325
1739209595.9782057;-38.13080360867914
1739209595.9782116;-32.816014438256545
1739209595.9782176;-38.13080360867914
1739209595.9782238;-45.120503652039325
1739209595.9782298;-38.13080360867914
1739209595.9782357;-38.13080360867914
1739209595.9782417;-45.120503652039325
1739209595.9782476;-32.816014438256545
1739209595.9782538;-38.13080360867914
1739209595.9782598;-45.120503652039325
1739209595.9782658;-38.13080360867914
1739209595.9782717;-35.57807855764607
1739209595.9782777;-38.13080360867914
1739209595.978284;-45.120503652039325
1739209595.9782898;-45.120503652039325
1739209595.9782958;-45.120503652039325
1739209595.9783018;-38.13080360867914
1739209595.978308;-35.57807855764607
1739209595.978314;-38.13080360867914
1739209595.97832;-38.13080360867914
1739209595.9783258;-38.13080360867914
1739209595.9783318;-33.981070128970906
1739209595.978338;-35.57807855764607
1739209595.978344;-45.120503652039325
1739209595.97835;-45.120503652039325
1739209595.978356;-45.120503652039325
1739209595.9783618;-38.13080360867914
1739209595.978368;-38.13080360867914
1739209595.978374;-38.13080360867914
1739209595.97838;-38.13080360867914
1739209595.978386;-45.120503652039325
1739209595.9783921;-35.57807855764607
1739209595.978398;-45.120503652039325
1739209595.978404;-45.120503652039325
1739209595.97841;-45.120503652039325
1739209595.978416;-38.13080360867914
1739209595.9784222;-38.13080360867914
1739209595.9784281;-33.981070128970906
1739209595.978434;-32.816014438256545
1739209595.97844;-38.13080360867914
1739209595.978446;-45.120503652039325
1739209595.9784522;-38.13080360867914
1739209595.9784582;-35.57807855764607
1739209595.9784641;-45.120503652039325
1739209595.97847;-38.13080360867914
1739209595.9784763;-38.13080360867914
1739209595.9784822;-45.120503652039325
1739209595.9784882;-38.13080360867914
1739209595.9784942;-32.816014438256545
1739209595.9785001;-33.981070128970906
1739209595.9785063;-38.13080360867914
1739209595.9785123;-45.120503652039325
1739209595.9785182;-45.120503652039325
1739209595.9785242;-33.981070128970906
1739209595.9785302;-30.49652367304973
1739209595.9785364;-38.13080360867914
1739209595.9785423;-45.120503652039325
1739209595.9785483;-45.120503652039325
1739209595.9785542;-35.57807855764607
1739209595.9785604;-45.120503652039325
1739209595.9785664;-33.981070128970906
1739209595.9785724;-45.120503652039325
1739209595.9785783;-31.141103565318943
1739209595.9785843;-38.13080360867914
1739209595.9785905;-45.120503652039325
1739209595.9785964;-45.120503652039325
1739209595.9786024;-45.120503652039325
1739209595.9786084;-45.120503652039325
1739209595.9786143;-45.120503652039325
1739209595.9786205;-32.816014438256545
1739209595.9786265;-26.991370085610722
1739209595.9786325;-38.13080360867914
1739209595.9786384;-38.13080360867914
1739209595.9786446;-35.57807855764607
1739209595.9786506;-32.816014438256545
1739209595.9786565;-45.120503652039325
1739209595.9786625;-45.120503652039325
1739209595.9786685;-33.981070128970906
1739209595.9786747;-38.13080360867914
1739209595.9786806;-45.120503652039325
1739209595.9786866;-45.120503652039325
1739209595.9786925;-35.57807855764607
1739209595.9786987;-45.120503652039325
1739209595.9787047;-38.13080360867914
1739209595.9787107;-45.120503652039325
1739209595.9787166;-38.13080360867914
1739209595.9787226;-27.267205301931607
1739209595.9787288;-38.13080360867914
1739209595.9787347;-45.120503652039325
1739209595.9787407;-38.13080360867914
1739209595.9787467;-35.57807855764607
1739209595.9787526;-45.120503652039325
1739209595.9787588;-45.120503652039325
1739209595.9787648;-38.13080360867914
1739209595.9787707;-38.13080360867914
1739209595.9787767;-38.13080360867914
1739209595.978783;-38.13080360867914
1739209595.9787889;-45.120503652039325
1739209595.9787948;-45.120503652039325
1739209595.9788008;-38.13080360867914
1739209595.9788067;-38.13080360867914
1739209595.978813;-45.120503652039325
1739209595.978819;-45.120503652039325
1739209595.9788249;-45.120503652039325
1739209595.9788308;-45.120503652039325
1739209595.9788368;-45.120503652039325
1739209595.978843;-45.120503652039325
1739209595.978849;-45.120503652039325
1739209595.978855;-38.13080360867914
1739209595.9788609;-33.981070128970906
1739209595.978867;-31.141103565318915
1739209595.978873;-35.57807855764607
1739209595.978879;-45.120503652039325
1739209595.978885;-45.120503652039325
1739209595.978891;-38.13080360867914
1739209595.978897;-35.57807855764607
1739209595.978903;-38.13080360867914
1739209595.978909;-45.120503652039325
1739209595.978915;-33.981070128970906
1739209595.978921;-45.120503652039325
1739209595.9789271;-45.120503652039325
1739209595.978933;-38.13080360867914
1739209595.978939;-38.13080360867914
1739209595.978945;-45.120503652039325
1739209595.9789512;-45.120503652039325
1739209595.9789572;-45.120503652039325
1739209595.9789631;-38.13080360867914
1739209595.978969;-33.981070128970906
1739209595.978975;-38.13080360867914
1739209595.9789813;-38.13080360867914
1739209595.9789872;-38.13080360867914
1739209595.9789932;-32.816014438256545
1739209595.9789991;-38.13080360867914
1739209595.979005;-45.120503652039325
1739209595.9790113;-33.981070128970906
1739209595.9790173;-45.120503652039325
1739209595.9790232;-45.120503652039325
1739209595.9790292;-45.120503652039325
1739209595.9790354;-38.13080360867914
1739209595.9790413;-38.13080360867914
1739209595.9790473;-38.13080360867914
1739209595.9790533;-45.120503652039325
1739209595.9790592;-45.120503652039325
1739209595.9790654;-38.13080360867914
1739209595.9790714;-38.13080360867914
1739209595.9790773;-45.120503652039325
1739209595.9790833;-33.981070128970906
1739209595.9790893;-33.981070128970906
1739209595.9790955;-38.13080360867914
1739209595.9791014;-45.120503652039325
1739209595.9791074;-45.120503652039325
1739209595.9791133;-31.141103565318893
1739209595.9791195;-38.13080360867914
1739209595.9791255;-45.120503652039325
1739209595.9791315;-45.120503652039325
1739209595.9791374;-45.120503652039325
